SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Campbelltown	Co-op/church group etc	7875	42
Campbelltown	Co-op/church group etc	10500	29
Campbelltown	Co-op/church group etc	11812	26
Campbelltown	Co-op/church group etc	14437	30
Campbelltown	Co-op/church group etc	18375	22
Campbelltown	Person not in same household	0	63
Campbelltown	Person not in same household	5250	13
Campbelltown	Person not in same household	7875	44
Campbelltown	Person not in same household	10500	50
Campbelltown	Person not in same household	11812	64
Campbelltown	Person not in same household	14437	229
Campbelltown	Person not in same household	18375	349
Campbelltown	Person not in same household	23625	93
Campbelltown	Person not in same household	28875	17
Campbelltown	Person not in same household	34125	8
Campbelltown	Person not in same household	39375	7
Campbelltown	Person not in same household	44625	3
Campbelltown	Real estate agent	0	13
Campbelltown	Real estate agent	3937	5
Campbelltown	Real estate agent	5250	3
Campbelltown	Real estate agent	7875	23
Campbelltown	Real estate agent	10500	31
Campbelltown	Real estate agent	11812	170
Campbelltown	Real estate agent	14437	891
Campbelltown	Real estate agent	18375	2739
Campbelltown	Real estate agent	23625	728
Campbelltown	Real estate agent	28875	137
Campbelltown	Real estate agent	34125	16
Campbelltown	Real estate agent	39375	3
Campbelltown	Real estate agent	44625	9
Campbelltown	Real estate agent	49875	8
Campbelltown	State or territory housing authority	0	104
Campbelltown	State or territory housing authority	3937	99
Campbelltown	State or territory housing authority	5250	801
Campbelltown	State or territory housing authority	7875	551
Campbelltown	State or territory housing authority	10500	329
Campbelltown	State or territory housing authority	11812	285
Campbelltown	State or territory housing authority	14437	292
Campbelltown	State or territory housing authority	18375	258
Campbelltown	State or territory housing authority	23625	20
Campbelltown	State or territory housing authority	34125	3
Canterbury		0	101
Canterbury		5250	3
Canterbury		11812	3
Canterbury		14437	7
Canterbury		18375	13
Canterbury		23625	10
Canterbury		28875	5
Canterbury	(Other)	0	7
Canterbury	(Other)	5250	5
Canterbury	(Other)	7875	8
Canterbury	(Other)	10500	6
Canterbury	(Other)	11812	11
Canterbury	(Other)	14437	27
Canterbury	(Other)	18375	77
Canterbury	(Other)	23625	30
Canterbury	(Other)	28875	20
Canterbury	(Other)	34125	4
Canterbury	(Other)	39375	5
Canterbury	Co-op/church group etc	0	14
Canterbury	Co-op/church group etc	3937	10
Canterbury	Co-op/church group etc	5250	22
Canterbury	Co-op/church group etc	7875	57
Canterbury	Co-op/church group etc	10500	15
Canterbury	Co-op/church group etc	11812	20
Canterbury	Co-op/church group etc	14437	13
Canterbury	Co-op/church group etc	18375	20
Canterbury	Co-op/church group etc	23625	8
Canterbury	Co-op/church group etc	28875	3
Canterbury	Person not in same household	0	144
Canterbury	Person not in same household	3937	7
Canterbury	Person not in same household	5250	37
Canterbury	Person not in same household	7875	49
Canterbury	Person not in same household	10500	57
Canterbury	Person not in same household	11812	66
Canterbury	Person not in same household	14437	182
Canterbury	Person not in same household	18375	375
Canterbury	Person not in same household	23625	255
Canterbury	Person not in same household	28875	161
Canterbury	Person not in same household	34125	45
Canterbury	Person not in same household	39375	18
Canterbury	Person not in same household	44625	14
Canterbury	Person not in same household	49875	10
Canterbury	Real estate agent	0	35
Canterbury	Real estate agent	3937	3
Canterbury	Real estate agent	5250	14
Canterbury	Real estate agent	7875	52
Canterbury	Real estate agent	10500	91
Canterbury	Real estate agent	11812	136
Canterbury	Real estate agent	14437	949
Canterbury	Real estate agent	18375	2955
Canterbury	Real estate agent	23625	1670
Canterbury	Real estate agent	28875	950
Canterbury	Real estate agent	34125	366
Canterbury	Real estate agent	39375	110
Canterbury	Real estate agent	44625	66
Canterbury	Real estate agent	49875	46
Canterbury	State or territory housing authority	0	34
Canterbury	State or territory housing authority	3937	41
Canterbury	State or territory housing authority	5250	296
Canterbury	State or territory housing authority	7875	201
Canterbury	State or territory housing authority	10500	82
Canterbury	State or territory housing authority	11812	69
Canterbury	State or territory housing authority	14437	51
Canterbury	State or territory housing authority	18375	65
Canterbury	State or territory housing authority	23625	18
Canterbury	State or territory housing authority	28875	11
Canterbury	State or territory housing authority	34125	3
Castle Hill		0	40
Castle Hill		10500	4
Castle Hill		23625	3
Castle Hill		28875	3
Castle Hill	(Other)	0	12
Castle Hill	(Other)	11812	37
Castle Hill	(Other)	14437	39
Castle Hill	(Other)	18375	13
Castle Hill	(Other)	23625	11
Castle Hill	(Other)	28875	5
Castle Hill	Co-op/church group etc	5250	8
Castle Hill	Co-op/church group etc	7875	4
Castle Hill	Co-op/church group etc	10500	5
Castle Hill	Co-op/church group etc	11812	5
Castle Hill	Co-op/church group etc	18375	4
Castle Hill	Co-op/church group etc	28875	3
Castle Hill	Person not in same household	0	72
Castle Hill	Person not in same household	5250	7
Castle Hill	Person not in same household	7875	23
Castle Hill	Person not in same household	10500	21
Castle Hill	Person not in same household	11812	14
Castle Hill	Person not in same household	14437	33
Castle Hill	Person not in same household	18375	80
Castle Hill	Person not in same household	23625	119
Castle Hill	Person not in same household	28875	117
Castle Hill	Person not in same household	34125	72
Castle Hill	Person not in same household	39375	46
Castle Hill	Person not in same household	44625	14
Castle Hill	Person not in same household	49875	14
Castle Hill	Real estate agent	0	6
Castle Hill	Real estate agent	5250	3
Castle Hill	Real estate agent	11812	15
Castle Hill	Real estate agent	14437	45
Castle Hill	Real estate agent	18375	137
Castle Hill	Real estate agent	23625	664
Castle Hill	Real estate agent	28875	1047
Castle Hill	Real estate agent	34125	699
Castle Hill	Real estate agent	39375	263
Castle Hill	Real estate agent	44625	137
Castle Hill	Real estate agent	49875	104
Castle Hill	State or territory housing authority	3937	6
Castle Hill	State or territory housing authority	5250	14
Castle Hill	State or territory housing authority	7875	11
Castle Hill	State or territory housing authority	10500	4
Castle Hill	State or territory housing authority	11812	4
Castle Hill	State or territory housing authority	14437	6
Castle Hill	State or territory housing authority	18375	3
Castle Hill	State or territory housing authority	23625	3
Cessnock		0	84
Cessnock		5250	5
Cessnock		7875	5
Cessnock		10500	3
Cessnock		11812	8
Cessnock		14437	3
Cessnock		18375	4
Cessnock		23625	3
Cessnock	(Other)	0	13
Cessnock	(Other)	3937	7
Cessnock	(Other)	5250	13
Cessnock	(Other)	7875	24
Cessnock	(Other)	10500	15
Cessnock	(Other)	11812	25
Cessnock	(Other)	14437	34
Cessnock	(Other)	18375	10
Cessnock	(Other)	23625	3
Cessnock	(Other)	49875	3
Cessnock	Co-op/church group etc	0	9
Cessnock	Co-op/church group etc	3937	12
Cessnock	Co-op/church group etc	5250	20
Cessnock	Co-op/church group etc	7875	32
Cessnock	Co-op/church group etc	10500	8
Cessnock	Co-op/church group etc	11812	16
Cessnock	Co-op/church group etc	14437	10
Cessnock	Co-op/church group etc	18375	4
Cessnock	Person not in same household	0	127
Cessnock	Person not in same household	3937	8
Cessnock	Person not in same household	5250	54
Cessnock	Person not in same household	7875	124
Cessnock	Person not in same household	10500	129
Cessnock	Person not in same household	11812	204
Cessnock	Person not in same household	14437	332
Cessnock	Person not in same household	18375	198
Cessnock	Person not in same household	23625	53
Cessnock	Person not in same household	28875	13
Cessnock	Person not in same household	34125	3
Cessnock	Person not in same household	49875	3
Cessnock	Real estate agent	0	4
Cessnock	Real estate agent	3937	3
Cessnock	Real estate agent	5250	32
Cessnock	Real estate agent	7875	161
Cessnock	Real estate agent	10500	156
Cessnock	Real estate agent	11812	705
Cessnock	Real estate agent	14437	1596
Cessnock	Real estate agent	18375	1202
Cessnock	Real estate agent	23625	413
Cessnock	Real estate agent	28875	42
Cessnock	Real estate agent	34125	12
Cessnock	Real estate agent	49875	5
Cessnock	State or territory housing authority	0	32
Cessnock	State or territory housing authority	3937	25
Cessnock	State or territory housing authority	5250	290
Cessnock	State or territory housing authority	7875	190
Cessnock	State or territory housing authority	10500	81
Cessnock	State or territory housing authority	11812	68
Cessnock	State or territory housing authority	14437	48
Cessnock	State or territory housing authority	18375	4
Cessnock	State or territory housing authority	23625	3
Charlestown		0	54
Charlestown		10500	3
Charlestown		14437	6
Charlestown		18375	7
Charlestown	(Other)	0	16
Charlestown	(Other)	5250	5
Charlestown	(Other)	7875	12
Charlestown	(Other)	10500	6
Charlestown	(Other)	11812	33
Charlestown	(Other)	14437	40
Charlestown	(Other)	18375	30
Charlestown	(Other)	23625	7
Charlestown	Co-op/church group etc	0	3
Charlestown	Co-op/church group etc	5250	16
Charlestown	Co-op/church group etc	7875	33
Charlestown	Co-op/church group etc	10500	13
Charlestown	Co-op/church group etc	11812	13
Charlestown	Co-op/church group etc	14437	3
Charlestown	Co-op/church group etc	18375	3
Charlestown	Person not in same household	0	76
Charlestown	Person not in same household	3937	7
Charlestown	Person not in same household	5250	34
Charlestown	Person not in same household	7875	71
Charlestown	Person not in same household	10500	78
Charlestown	Person not in same household	11812	107
Charlestown	Person not in same household	14437	297
Charlestown	Person not in same household	18375	378
Charlestown	Person not in same household	23625	114
Charlestown	Person not in same household	28875	34
Charlestown	Person not in same household	34125	10
Charlestown	Person not in same household	39375	3
Charlestown	Person not in same household	49875	3
Charlestown	Real estate agent	0	5
Charlestown	Real estate agent	5250	18
Charlestown	Real estate agent	7875	62
Charlestown	Real estate agent	10500	63
Charlestown	Real estate agent	11812	169
Charlestown	Real estate agent	14437	818
Charlestown	Real estate agent	18375	1437
Charlestown	Real estate agent	23625	546
Charlestown	Real estate agent	28875	150
Charlestown	Real estate agent	34125	55
Charlestown	Real estate agent	39375	21
Charlestown	Real estate agent	44625	3
Charlestown	Real estate agent	49875	3
Charlestown	State or territory housing authority	0	67
Charlestown	State or territory housing authority	3937	49
Charlestown	State or territory housing authority	5250	551
Charlestown	State or territory housing authority	7875	337
Charlestown	State or territory housing authority	10500	130
Charlestown	State or territory housing authority	11812	116
Charlestown	State or territory housing authority	14437	191
Charlestown	State or territory housing authority	18375	50
Clarence		0	129
Clarence		5250	16
Clarence		7875	15
Clarence		10500	9
Clarence		11812	12
Clarence		14437	11
Clarence		18375	10
Clarence	(Other)	0	48
Clarence	(Other)	3937	17
Clarence	(Other)	5250	67
Clarence	(Other)	7875	66
Clarence	(Other)	10500	35
Clarence	(Other)	11812	61
Clarence	(Other)	14437	51
Clarence	(Other)	18375	12
Clarence	(Other)	23625	3
Clarence	Co-op/church group etc	0	40
Clarence	Co-op/church group etc	3937	15
Clarence	Co-op/church group etc	5250	52
Clarence	Co-op/church group etc	7875	100
Clarence	Co-op/church group etc	10500	24
Clarence	Co-op/church group etc	11812	14
Clarence	Co-op/church group etc	14437	27
Clarence	Co-op/church group etc	18375	10
Clarence	Co-op/church group etc	23625	3
Clarence	Person not in same household	0	191
Clarence	Person not in same household	3937	29
Clarence	Person not in same household	5250	156
Clarence	Person not in same household	7875	299
Clarence	Person not in same household	10500	273
Clarence	Person not in same household	11812	460
Clarence	Person not in same household	14437	460
Clarence	Person not in same household	18375	123
Clarence	Person not in same household	23625	15
Clarence	Person not in same household	28875	6
Clarence	Person not in same household	49875	3
Clarence	Real estate agent	0	5
Clarence	Real estate agent	3937	3
Clarence	Real estate agent	5250	72
Clarence	Real estate agent	7875	350
Clarence	Real estate agent	10500	340
Clarence	Real estate agent	11812	923
Clarence	Real estate agent	14437	1388
Clarence	Real estate agent	18375	590
Clarence	Real estate agent	23625	93
Clarence	Real estate agent	28875	13
Clarence	Real estate agent	34125	13
Clarence	Real estate agent	39375	3
Clarence	Real estate agent	49875	4
Clarence	State or territory housing authority	0	23
Clarence	State or territory housing authority	3937	26
Clarence	State or territory housing authority	5250	199
Clarence	State or territory housing authority	7875	145
Clarence	State or territory housing authority	10500	74
Clarence	State or territory housing authority	11812	74
Clarence	State or territory housing authority	14437	37
Clarence	State or territory housing authority	18375	5
Coffs Harbour		0	78
Coffs Harbour		5250	8
Coffs Harbour		7875	11
Coffs Harbour		10500	3
Coffs Harbour		11812	8
Coffs Harbour		14437	16
Coffs Harbour		18375	14
Coffs Harbour		23625	3
Coffs Harbour	(Other)	0	14
Coffs Harbour	(Other)	5250	47
Coffs Harbour	(Other)	7875	50
Coffs Harbour	(Other)	10500	32
Coffs Harbour	(Other)	11812	52
Coffs Harbour	(Other)	14437	44
Coffs Harbour	(Other)	18375	39
Coffs Harbour	(Other)	23625	13
Coffs Harbour	(Other)	28875	3
Coffs Harbour	(Other)	44625	3
Coffs Harbour	Co-op/church group etc	0	19
Coffs Harbour	Co-op/church group etc	3937	8
Coffs Harbour	Co-op/church group etc	5250	36
Coffs Harbour	Co-op/church group etc	7875	53
Coffs Harbour	Co-op/church group etc	10500	16
Coffs Harbour	Co-op/church group etc	11812	20
Coffs Harbour	Co-op/church group etc	14437	15
Coffs Harbour	Co-op/church group etc	18375	7
Coffs Harbour	Co-op/church group etc	23625	5
Coffs Harbour	Person not in same household	0	95
Coffs Harbour	Person not in same household	3937	3
Coffs Harbour	Person not in same household	5250	99
Coffs Harbour	Person not in same household	7875	107
Coffs Harbour	Person not in same household	10500	169
Coffs Harbour	Person not in same household	11812	234
