SED_NAME16	Age5yr	ChildrenEverBorn	females
Bundamba	40-44	6	129
Bundamba	45-49		188
Bundamba	45-49	0	290
Bundamba	45-49	1	306
Bundamba	45-49	2	745
Bundamba	45-49	3	490
Bundamba	45-49	4	220
Bundamba	45-49	5	82
Bundamba	45-49	6	103
Bundamba	50-54		156
Bundamba	50-54	0	234
Bundamba	50-54	1	255
Bundamba	50-54	2	649
Bundamba	50-54	3	441
Bundamba	50-54	4	200
Bundamba	50-54	5	96
Bundamba	50-54	6	117
Bundamba	55-59		145
Bundamba	55-59	0	161
Bundamba	55-59	1	184
Bundamba	55-59	2	497
Bundamba	55-59	3	465
Bundamba	55-59	4	193
Bundamba	55-59	5	89
Bundamba	55-59	6	76
Bundamba	60-64		118
Bundamba	60-64	0	96
Bundamba	60-64	1	122
Bundamba	60-64	2	416
Bundamba	60-64	3	331
Bundamba	60-64	4	170
Bundamba	60-64	5	71
Bundamba	60-64	6	59
Bundamba	65-69		102
Bundamba	65-69	0	68
Bundamba	65-69	1	87
Bundamba	65-69	2	318
Bundamba	65-69	3	281
Bundamba	65-69	4	150
Bundamba	65-69	5	52
Bundamba	65-69	6	54
Bundamba	70-74		71
Bundamba	70-74	0	37
Bundamba	70-74	1	49
Bundamba	70-74	2	179
Bundamba	70-74	3	192
Bundamba	70-74	4	104
Bundamba	70-74	5	54
Bundamba	70-74	6	37
Bundamba	75-79		49
Bundamba	75-79	0	37
Bundamba	75-79	1	22
Bundamba	75-79	2	112
Bundamba	75-79	3	121
Bundamba	75-79	4	97
Bundamba	75-79	5	39
Bundamba	75-79	6	49
Bundamba	80-84		34
Bundamba	80-84	0	27
Bundamba	80-84	1	25
Bundamba	80-84	2	64
Bundamba	80-84	3	63
Bundamba	80-84	4	49
Bundamba	80-84	5	30
Bundamba	80-84	6	37
Bundamba	85+		46
Bundamba	85+	0	23
Bundamba	85+	1	21
Bundamba	85+	2	55
Bundamba	85+	3	51
Bundamba	85+	4	52
Bundamba	85+	5	33
Bundamba	85+	6	39
Burdekin	15-19		204
Burdekin	15-19	0	1149
Burdekin	15-19	1	14
Burdekin	15-19	2	3
Burdekin	20-24		216
Burdekin	20-24	0	1041
Burdekin	20-24	1	127
Burdekin	20-24	2	55
Burdekin	20-24	3	12
Burdekin	20-24	4	3
Burdekin	25-29		158
Burdekin	25-29	0	724
Burdekin	25-29	1	266
Burdekin	25-29	2	174
Burdekin	25-29	3	71
Burdekin	25-29	4	32
Burdekin	25-29	5	4
Burdekin	25-29	6	7
Burdekin	30-34		141
Burdekin	30-34	0	384
Burdekin	30-34	1	235
Burdekin	30-34	2	346
Burdekin	30-34	3	213
Burdekin	30-34	4	56
Burdekin	30-34	5	18
Burdekin	30-34	6	11
Burdekin	35-39		119
Burdekin	35-39	0	181
Burdekin	35-39	1	180
Burdekin	35-39	2	474
Burdekin	35-39	3	293
Burdekin	35-39	4	93
Burdekin	35-39	5	29
Burdekin	35-39	6	22
Burdekin	40-44		139
Burdekin	40-44	0	181
Burdekin	40-44	1	164
Burdekin	40-44	2	497
Burdekin	40-44	3	320
Burdekin	40-44	4	105
Burdekin	40-44	5	38
Burdekin	40-44	6	31
Burdekin	45-49		143
Burdekin	45-49	0	180
Burdekin	45-49	1	174
Burdekin	45-49	2	519
Burdekin	45-49	3	350
Burdekin	45-49	4	126
Burdekin	45-49	5	49
Burdekin	45-49	6	37
Burdekin	50-54		141
Burdekin	50-54	0	184
Burdekin	50-54	1	161
Burdekin	50-54	2	568
Burdekin	50-54	3	378
Burdekin	50-54	4	161
Burdekin	50-54	5	46
Burdekin	50-54	6	27
Burdekin	55-59		113
Burdekin	55-59	0	167
Burdekin	55-59	1	137
Burdekin	55-59	2	521
Burdekin	55-59	3	379
Burdekin	55-59	4	184
Burdekin	55-59	5	48
Burdekin	55-59	6	33
Burdekin	60-64		133
Burdekin	60-64	0	131
Burdekin	60-64	1	122
Burdekin	60-64	2	481
Burdekin	60-64	3	370
Burdekin	60-64	4	185
Burdekin	60-64	5	44
Burdekin	60-64	6	22
Burdekin	65-69		145
Burdekin	65-69	0	81
Burdekin	65-69	1	89
Burdekin	65-69	2	363
Burdekin	65-69	3	384
Burdekin	65-69	4	169
Burdekin	65-69	5	54
Burdekin	65-69	6	31
Burdekin	70-74		82
Burdekin	70-74	0	59
Burdekin	70-74	1	56
Burdekin	70-74	2	234
Burdekin	70-74	3	236
Burdekin	70-74	4	148
Burdekin	70-74	5	61
Burdekin	70-74	6	35
Burdekin	75-79		84
Burdekin	75-79	0	50
Burdekin	75-79	1	44
Burdekin	75-79	2	149
Burdekin	75-79	3	181
Burdekin	75-79	4	117
Burdekin	75-79	5	64
Burdekin	75-79	6	41
Burdekin	80-84		66
Burdekin	80-84	0	27
Burdekin	80-84	1	29
Burdekin	80-84	2	86
Burdekin	80-84	3	107
Burdekin	80-84	4	91
Burdekin	80-84	5	48
Burdekin	80-84	6	45
Burdekin	85+		94
Burdekin	85+	0	27
Burdekin	85+	1	26
Burdekin	85+	2	90
Burdekin	85+	3	98
Burdekin	85+	4	79
Burdekin	85+	5	46
Burdekin	85+	6	56
Burleigh	15-19		142
Burleigh	15-19	0	1205
Burleigh	15-19	1	3
Burleigh	15-19	2	4
Burleigh	20-24		139
Burleigh	20-24	0	1240
Burleigh	20-24	1	52
Burleigh	20-24	2	21
Burleigh	20-24	3	3
Burleigh	25-29		192
Burleigh	25-29	0	1414
Burleigh	25-29	1	202
Burleigh	25-29	2	114
Burleigh	25-29	3	26
Burleigh	25-29	4	3
Burleigh	25-29	6	3
Burleigh	30-34		144
Burleigh	30-34	0	906
Burleigh	30-34	1	415
Burleigh	30-34	2	399
Burleigh	30-34	3	113
Burleigh	30-34	4	24
Burleigh	30-34	5	3
Burleigh	30-34	6	3
Burleigh	35-39		148
Burleigh	35-39	0	452
Burleigh	35-39	1	389
Burleigh	35-39	2	719
Burleigh	35-39	3	244
Burleigh	35-39	4	52
Burleigh	35-39	5	9
Burleigh	35-39	6	9
Burleigh	40-44		133
Burleigh	40-44	0	353
Burleigh	40-44	1	348
Burleigh	40-44	2	716
Burleigh	40-44	3	274
Burleigh	40-44	4	93
Burleigh	40-44	5	18
Burleigh	40-44	6	13
Burleigh	45-49		116
Burleigh	45-49	0	303
Burleigh	45-49	1	296
Burleigh	45-49	2	650
Burleigh	45-49	3	334
Burleigh	45-49	4	83
Burleigh	45-49	5	24
Burleigh	45-49	6	11
Burleigh	50-54		98
Burleigh	50-54	0	235
Burleigh	50-54	1	252
Burleigh	50-54	2	602
Burleigh	50-54	3	311
Burleigh	50-54	4	99
Burleigh	50-54	5	19
Burleigh	50-54	6	10
Burleigh	55-59		130
Burleigh	55-59	0	225
Burleigh	55-59	1	192
Burleigh	55-59	2	602
Burleigh	55-59	3	347
Burleigh	55-59	4	123
Burleigh	55-59	5	35
Burleigh	55-59	6	14
Burleigh	60-64		117
Burleigh	60-64	0	183
Burleigh	60-64	1	168
Burleigh	60-64	2	574
Burleigh	60-64	3	339
Burleigh	60-64	4	116
Burleigh	60-64	5	26
Burleigh	60-64	6	6
Burleigh	65-69		118
Burleigh	65-69	0	173
Burleigh	65-69	1	144
Burleigh	65-69	2	566
Burleigh	65-69	3	334
Burleigh	65-69	4	114
Burleigh	65-69	5	34
Burleigh	65-69	6	12
Burleigh	70-74		86
Burleigh	70-74	0	116
Burleigh	70-74	1	101
Burleigh	70-74	2	382
Burleigh	70-74	3	298
Burleigh	70-74	4	125
Burleigh	70-74	5	38
Burleigh	70-74	6	19
Burleigh	75-79		84
Burleigh	75-79	0	72
Burleigh	75-79	1	65
Burleigh	75-79	2	248
Burleigh	75-79	3	222
Burleigh	75-79	4	127
Burleigh	75-79	5	34
Burleigh	75-79	6	24
Burleigh	80-84		63
Burleigh	80-84	0	77
Burleigh	80-84	1	51
Burleigh	80-84	2	172
Burleigh	80-84	3	139
Burleigh	80-84	4	89
Burleigh	80-84	5	46
Burleigh	80-84	6	24
Burleigh	85+		106
Burleigh	85+	0	67
Burleigh	85+	1	97
Burleigh	85+	2	232
Burleigh	85+	3	146
Burleigh	85+	4	94
Burleigh	85+	5	44
Burleigh	85+	6	34
Burnett	15-19		175
Burnett	15-19	0	1176
Burnett	15-19	1	17
Burnett	15-19	2	3
Burnett	20-24		69
Burnett	20-24	0	614
Burnett	20-24	1	126
Burnett	20-24	2	64
Burnett	20-24	3	18
Burnett	20-24	4	3
Burnett	25-29		64
Burnett	25-29	0	441
Burnett	25-29	1	172
Burnett	25-29	2	189
Burnett	25-29	3	73
Burnett	25-29	4	23
Burnett	25-29	5	6
Burnett	30-34		74
Burnett	30-34	0	276
Burnett	30-34	1	196
Burnett	30-34	2	332
Burnett	30-34	3	165
Burnett	30-34	4	59
Burnett	30-34	5	16
Burnett	30-34	6	17
Burnett	35-39		78
Burnett	35-39	0	169
Burnett	35-39	1	155
Burnett	35-39	2	471
Burnett	35-39	3	243
Burnett	35-39	4	105
Burnett	35-39	5	34
Burnett	35-39	6	26
Burnett	40-44		109
Burnett	40-44	0	173
Burnett	40-44	1	159
Burnett	40-44	2	479
Burnett	40-44	3	330
Burnett	40-44	4	132
Burnett	40-44	5	58
Burnett	40-44	6	35
Burnett	45-49		110
Burnett	45-49	0	210
Burnett	45-49	1	199
Burnett	45-49	2	608
Burnett	45-49	3	347
Burnett	45-49	4	146
Burnett	45-49	5	52
Burnett	45-49	6	32
Burnett	50-54		132
Burnett	50-54	0	243
Burnett	50-54	1	232
Burnett	50-54	2	641
Burnett	50-54	3	404
Burnett	50-54	4	164
Burnett	50-54	5	63
Burnett	50-54	6	35
Burnett	55-59		139
Burnett	55-59	0	235
Burnett	55-59	1	194
Burnett	55-59	2	664
Burnett	55-59	3	492
Burnett	55-59	4	188
Burnett	55-59	5	59
Burnett	55-59	6	31
Burnett	60-64		151
Burnett	60-64	0	196
Burnett	60-64	1	145
Burnett	60-64	2	723
Burnett	60-64	3	490
Burnett	60-64	4	213
Burnett	60-64	5	51
Burnett	60-64	6	28
Burnett	65-69		146
Burnett	65-69	0	174
Burnett	65-69	1	179
Burnett	65-69	2	734
Burnett	65-69	3	526
Burnett	65-69	4	220
Burnett	65-69	5	69
Burnett	65-69	6	39
Burnett	70-74		110
Burnett	70-74	0	102
Burnett	70-74	1	101
Burnett	70-74	2	409
Burnett	70-74	3	387
Burnett	70-74	4	208
Burnett	70-74	5	57
Burnett	70-74	6	35
Burnett	75-79		90
Burnett	75-79	0	68
Burnett	75-79	1	63
Burnett	75-79	2	220
Burnett	75-79	3	209
Burnett	75-79	4	153
Burnett	75-79	5	68
Burnett	75-79	6	45
Burnett	80-84		39
Burnett	80-84	0	34
Burnett	80-84	1	33
Burnett	80-84	2	72
Burnett	80-84	3	104
Burnett	80-84	4	80
Burnett	80-84	5	48
Burnett	80-84	6	38
Burnett	85+		35
Burnett	85+	0	25
Burnett	85+	1	32
Burnett	85+	2	67
Burnett	85+	3	63
Burnett	85+	4	51
Burnett	85+	5	33
Burnett	85+	6	30
Cairns	15-19		293
Cairns	15-19	0	1354
Cairns	15-19	1	47
Cairns	15-19	2	4
Cairns	20-24		327
Cairns	20-24	0	1389
Cairns	20-24	1	211
Cairns	20-24	2	61
Cairns	20-24	3	29
Cairns	20-24	4	8
Cairns	25-29		397
Cairns	25-29	0	1458
Cairns	25-29	1	332
Cairns	25-29	2	194
Cairns	25-29	3	106
Cairns	25-29	4	32
Cairns	25-29	5	12
Cairns	25-29	6	4
Cairns	30-34		314
Cairns	30-34	0	994
Cairns	30-34	1	430
Cairns	30-34	2	402
Cairns	30-34	3	139
Cairns	30-34	4	57
Cairns	30-34	5	24
Cairns	30-34	6	29
Cairns	35-39		271
Cairns	35-39	0	613
Cairns	35-39	1	409
Cairns	35-39	2	566
Cairns	35-39	3	241
Cairns	35-39	4	89
Cairns	35-39	5	39
Cairns	35-39	6	35
Cairns	40-44		292
Cairns	40-44	0	455
Cairns	40-44	1	362
Cairns	40-44	2	590
Cairns	40-44	3	310
Cairns	40-44	4	136
Cairns	40-44	5	51
Cairns	40-44	6	43
Cairns	45-49		242
Cairns	45-49	0	433
Cairns	45-49	1	308
Cairns	45-49	2	597
Cairns	45-49	3	296
Cairns	45-49	4	126
Cairns	45-49	5	55
Cairns	45-49	6	60
Cairns	50-54		236
Cairns	50-54	0	406
Cairns	50-54	1	296
Cairns	50-54	2	560
Cairns	50-54	3	307
Cairns	50-54	4	134
Cairns	50-54	5	46
Cairns	50-54	6	47
Cairns	55-59		221
Cairns	55-59	0	320
Cairns	55-59	1	237
Cairns	55-59	2	596
Cairns	55-59	3	314
Cairns	55-59	4	138
Cairns	55-59	5	64
Cairns	55-59	6	55
Cairns	60-64		190
Cairns	60-64	0	248
Cairns	60-64	1	195
Cairns	60-64	2	492
Cairns	60-64	3	353
Cairns	60-64	4	111
Cairns	60-64	5	49
Cairns	60-64	6	61
Cairns	65-69		175
Cairns	65-69	0	171
Cairns	65-69	1	149
Cairns	65-69	2	411
Cairns	65-69	3	292
Cairns	65-69	4	126
Cairns	65-69	5	55
Cairns	65-69	6	33
Cairns	70-74		118
Cairns	70-74	0	107
Cairns	70-74	1	85
Cairns	70-74	2	258
Cairns	70-74	3	227
Cairns	70-74	4	94
Cairns	70-74	5	43
Cairns	70-74	6	47
Cairns	75-79		111
Cairns	75-79	0	60
Cairns	75-79	1	70
Cairns	75-79	2	169
Cairns	75-79	3	155
Cairns	75-79	4	91
Cairns	75-79	5	40
Cairns	75-79	6	34
Cairns	80-84		72
Cairns	80-84	0	53
Cairns	80-84	1	43
Cairns	80-84	2	97
Cairns	80-84	3	114
Cairns	80-84	4	63
Cairns	80-84	5	41
Cairns	80-84	6	46
Cairns	85+		140
Cairns	85+	0	52
Cairns	85+	1	47
Cairns	85+	2	138
Cairns	85+	3	133
Cairns	85+	4	82
Cairns	85+	5	44
Cairns	85+	6	61
Callide	15-19		189
Callide	15-19	0	1006
Callide	15-19	1	35
Callide	15-19	2	3
Callide	20-24		117
Callide	20-24	0	636
Callide	20-24	1	140
Callide	20-24	2	99
Callide	20-24	3	32
Callide	20-24	4	5
Callide	20-24	6	4
Callide	25-29		106
Callide	25-29	0	458
Callide	25-29	1	193
Callide	25-29	2	208
Callide	25-29	3	104
Callide	25-29	4	39
Callide	25-29	5	11
Callide	25-29	6	5
Callide	30-34		107
Callide	30-34	0	264
Callide	30-34	1	184
Callide	30-34	2	310
Callide	30-34	3	218
Callide	30-34	4	89
Callide	30-34	5	36
Callide	30-34	6	11
Callide	35-39		114
Callide	35-39	0	165
Callide	35-39	1	146
Callide	35-39	2	356
Callide	35-39	3	262
Callide	35-39	4	126
Callide	35-39	5	53
Callide	35-39	6	37
Callide	40-44		121
Callide	40-44	0	150
Callide	40-44	1	150
Callide	40-44	2	400
Callide	40-44	3	311
Callide	40-44	4	174
Callide	40-44	5	57
Callide	40-44	6	43
Callide	45-49		154
Callide	45-49	0	173
Callide	45-49	1	127
Callide	45-49	2	461
Callide	45-49	3	340
Callide	45-49	4	163
Callide	45-49	5	66
Callide	45-49	6	43
Callide	50-54		177
Callide	50-54	0	176
Callide	50-54	1	152
Callide	50-54	2	520
Callide	50-54	3	398
Callide	50-54	4	194
Callide	50-54	5	70
Callide	50-54	6	31
Callide	55-59		146
Callide	55-59	0	157
Callide	55-59	1	138
Callide	55-59	2	499
Callide	55-59	3	382
Callide	55-59	4	223
Callide	55-59	5	53
Callide	55-59	6	65
Callide	60-64		150
Callide	60-64	0	138
Callide	60-64	1	120
Callide	60-64	2	450
Callide	60-64	3	372
Callide	60-64	4	188
Callide	60-64	5	78
Callide	60-64	6	44
Callide	65-69		151
Callide	65-69	0	99
Callide	65-69	1	113
Callide	65-69	2	420
Callide	65-69	3	370
Callide	65-69	4	213
Callide	65-69	5	68
Callide	65-69	6	67
Callide	70-74		124
Callide	70-74	0	88
Callide	70-74	1	76
Callide	70-74	2	268
Callide	70-74	3	261
Callide	70-74	4	181
Callide	70-74	5	75
Callide	70-74	6	56
Callide	75-79		90
Callide	75-79	0	50
Callide	75-79	1	39
Callide	75-79	2	144
Callide	75-79	3	168
Callide	75-79	4	130
Callide	75-79	5	75
Callide	75-79	6	65
Callide	80-84		71
Callide	80-84	0	32
Callide	80-84	1	16
Callide	80-84	2	76
Callide	80-84	3	93
Callide	80-84	4	84
Callide	80-84	5	38
Callide	80-84	6	58
Callide	85+		66
Callide	85+	0	27
Callide	85+	1	32
Callide	85+	2	79
Callide	85+	3	88
Callide	85+	4	77
Callide	85+	5	60
Callide	85+	6	70
Caloundra	15-19		144
Caloundra	15-19	0	1301
Caloundra	15-19	1	17
Caloundra	15-19	2	3
Caloundra	20-24		92
Caloundra	20-24	0	910
Caloundra	20-24	1	86
Caloundra	20-24	2	46
Caloundra	20-24	3	5
Caloundra	25-29		81
Caloundra	25-29	0	608
Caloundra	25-29	1	243
Caloundra	25-29	2	189
Caloundra	25-29	3	52
Caloundra	25-29	4	13
Caloundra	25-29	6	3
Caloundra	30-34		90
Caloundra	30-34	0	391
Caloundra	30-34	1	316
Caloundra	30-34	2	421
Caloundra	30-34	3	159
Caloundra	30-34	4	51
Caloundra	30-34	5	15
Caloundra	30-34	6	6
Caloundra	35-39		81
Caloundra	35-39	0	269
Caloundra	35-39	1	250
Caloundra	35-39	2	573
Caloundra	35-39	3	232
Caloundra	35-39	4	80
Caloundra	35-39	5	16
Caloundra	35-39	6	19
Caloundra	40-44		80
Caloundra	40-44	0	206
Caloundra	40-44	1	250
Caloundra	40-44	2	731
Caloundra	40-44	3	359
Caloundra	40-44	4	133
Caloundra	40-44	5	35
Caloundra	40-44	6	12
Caloundra	45-49		104
Caloundra	45-49	0	246
Caloundra	45-49	1	221
Caloundra	45-49	2	717
Caloundra	45-49	3	368
Caloundra	45-49	4	111
Caloundra	45-49	5	34
Caloundra	45-49	6	11
Caloundra	50-54		104
Caloundra	50-54	0	306
Caloundra	50-54	1	239
Caloundra	50-54	2	610
Caloundra	50-54	3	380
Caloundra	50-54	4	127
Caloundra	50-54	5	33
Caloundra	50-54	6	19
Caloundra	55-59		98
Caloundra	55-59	0	229
Caloundra	55-59	1	176
Caloundra	55-59	2	670
Caloundra	55-59	3	402
Caloundra	55-59	4	170
Caloundra	55-59	5	54
Caloundra	55-59	6	20
Caloundra	60-64		106
Caloundra	60-64	0	200
Caloundra	60-64	1	164
Caloundra	60-64	2	673
Caloundra	60-64	3	449
Caloundra	60-64	4	175
Caloundra	60-64	5	41
Caloundra	60-64	6	16
Caloundra	65-69		102
Caloundra	65-69	0	192
Caloundra	65-69	1	170
Caloundra	65-69	2	756
Caloundra	65-69	3	484
Caloundra	65-69	4	154
Caloundra	65-69	5	46
Caloundra	65-69	6	23
Caloundra	70-74		106
Caloundra	70-74	0	128
Caloundra	70-74	1	117
Caloundra	70-74	2	502
Caloundra	70-74	3	391
Caloundra	70-74	4	190
Caloundra	70-74	5	66
Caloundra	70-74	6	23
Caloundra	75-79		78
Caloundra	75-79	0	88
Caloundra	75-79	1	57
Caloundra	75-79	2	285
Caloundra	75-79	3	292
Caloundra	75-79	4	177
Caloundra	75-79	5	53
Caloundra	75-79	6	52
Caloundra	80-84		73
Caloundra	80-84	0	47
Caloundra	80-84	1	37
Caloundra	80-84	2	156
Caloundra	80-84	3	157
Caloundra	80-84	4	128
Caloundra	80-84	5	55
Caloundra	80-84	6	37
Caloundra	85+		142
Caloundra	85+	0	78
Caloundra	85+	1	80
Caloundra	85+	2	217
Caloundra	85+	3	175
Caloundra	85+	4	140
Caloundra	85+	5	70
Caloundra	85+	6	62
Capalaba	15-19		95
Capalaba	15-19	0	1324
Capalaba	15-19	1	7
Capalaba	15-19	2	4
Capalaba	20-24		61
Capalaba	20-24	0	1167
Capalaba	20-24	1	153
Capalaba	20-24	2	50
Capalaba	20-24	3	7
Capalaba	25-29		58
Capalaba	25-29	0	830
Capalaba	25-29	1	314
Capalaba	25-29	2	208
Capalaba	25-29	3	77
Capalaba	25-29	4	13
Capalaba	25-29	5	5
Capalaba	25-29	6	3
Capalaba	30-34		69
Capalaba	30-34	0	525
Capalaba	30-34	1	348
Capalaba	30-34	2	480
Capalaba	30-34	3	170
Capalaba	30-34	4	46
Capalaba	30-34	5	6
Capalaba	30-34	6	12
Capalaba	35-39		56
Capalaba	35-39	0	291
Capalaba	35-39	1	270
Capalaba	35-39	2	577
Capalaba	35-39	3	291
Capalaba	35-39	4	89
Capalaba	35-39	5	22
Capalaba	35-39	6	10
Capalaba	40-44		60
Capalaba	40-44	0	237
Capalaba	40-44	1	238
Capalaba	40-44	2	610
Capalaba	40-44	3	308
Capalaba	40-44	4	130
Capalaba	40-44	5	33
Capalaba	40-44	6	30
Capalaba	45-49		46
Capalaba	45-49	0	200
Capalaba	45-49	1	206
Capalaba	45-49	2	640
Capalaba	45-49	3	352
Capalaba	45-49	4	127
Capalaba	45-49	5	39
Capalaba	45-49	6	24
Capalaba	50-54		55
Capalaba	50-54	0	213
Capalaba	50-54	1	208
Capalaba	50-54	2	706
Capalaba	50-54	3	393
Capalaba	50-54	4	123
Capalaba	50-54	5	36
Capalaba	50-54	6	20
Capalaba	55-59		62
Capalaba	55-59	0	178
Capalaba	55-59	1	193
Capalaba	55-59	2	642
Capalaba	55-59	3	440
Capalaba	55-59	4	171
Capalaba	55-59	5	36
Capalaba	55-59	6	14
Capalaba	60-64		56
Capalaba	60-64	0	142
Capalaba	60-64	1	149
Capalaba	60-64	2	600
Capalaba	60-64	3	371
Capalaba	60-64	4	164
Capalaba	60-64	5	38
Capalaba	60-64	6	14
Capalaba	65-69		47
Capalaba	65-69	0	95
Capalaba	65-69	1	115
Capalaba	65-69	2	498
Capalaba	65-69	3	351
Capalaba	65-69	4	149
Capalaba	65-69	5	30
Capalaba	65-69	6	24
Capalaba	70-74		51
Capalaba	70-74	0	64
Capalaba	70-74	1	67
Capalaba	70-74	2	277
Capalaba	70-74	3	194
Capalaba	70-74	4	96
Capalaba	70-74	5	36
Capalaba	70-74	6	23
Capalaba	75-79		46
Capalaba	75-79	0	39
Capalaba	75-79	1	39
Capalaba	75-79	2	145
Capalaba	75-79	3	162
Capalaba	75-79	4	102
Capalaba	75-79	5	57
Capalaba	75-79	6	27
Capalaba	80-84		37
Capalaba	80-84	0	22
Capalaba	80-84	1	22
Capalaba	80-84	2	79
Capalaba	80-84	3	91
Capalaba	80-84	4	44
Capalaba	80-84	5	29
Capalaba	80-84	6	28
Capalaba	85+		84
Capalaba	85+	0	37
Capalaba	85+	1	41
Capalaba	85+	2	109
Capalaba	85+	3	103
Capalaba	85+	4	67
Capalaba	85+	5	38
Capalaba	85+	6	35
Chatsworth	15-19		110
Chatsworth	15-19	0	1530
Chatsworth	15-19	1	5
Chatsworth	20-24		105
Chatsworth	20-24	0	1508
Chatsworth	20-24	1	53
Chatsworth	20-24	2	19
Chatsworth	20-24	3	10
Chatsworth	25-29		108
Chatsworth	25-29	0	1151
Chatsworth	25-29	1	210
Chatsworth	25-29	2	110
Chatsworth	25-29	3	30
Chatsworth	25-29	4	5
Chatsworth	30-34		90
Chatsworth	30-34	0	751
Chatsworth	30-34	1	434
Chatsworth	30-34	2	424
Chatsworth	30-34	3	115
Chatsworth	30-34	4	32
Chatsworth	30-34	5	7
Chatsworth	30-34	6	4
Chatsworth	35-39		82
Chatsworth	35-39	0	404
Chatsworth	35-39	1	366
Chatsworth	35-39	2	757
Chatsworth	35-39	3	290
Chatsworth	35-39	4	63
Chatsworth	35-39	5	18
Chatsworth	35-39	6	5
Chatsworth	40-44		84
Chatsworth	40-44	0	296
Chatsworth	40-44	1	323
Chatsworth	40-44	2	852
Chatsworth	40-44	3	374
Chatsworth	40-44	4	76
Chatsworth	40-44	5	15
Chatsworth	40-44	6	17
Chatsworth	45-49		64
Chatsworth	45-49	0	302
Chatsworth	45-49	1	321
Chatsworth	45-49	2	796
Chatsworth	45-49	3	385
Chatsworth	45-49	4	105
Chatsworth	45-49	5	28
Chatsworth	45-49	6	18
Chatsworth	50-54		87
Chatsworth	50-54	0	263
Chatsworth	50-54	1	241
Chatsworth	50-54	2	724
Chatsworth	50-54	3	369
Chatsworth	50-54	4	92
Chatsworth	50-54	5	34
Chatsworth	50-54	6	10
Chatsworth	55-59		82
Chatsworth	55-59	0	213
Chatsworth	55-59	1	213
Chatsworth	55-59	2	629
Chatsworth	55-59	3	400
Chatsworth	55-59	4	118
Chatsworth	55-59	5	25
Chatsworth	55-59	6	13
Chatsworth	60-64		53
Chatsworth	60-64	0	162
Chatsworth	60-64	1	177
Chatsworth	60-64	2	521
Chatsworth	60-64	3	309
Chatsworth	60-64	4	111
Chatsworth	60-64	5	31
Chatsworth	60-64	6	14
Chatsworth	65-69		42
Chatsworth	65-69	0	106
Chatsworth	65-69	1	113
Chatsworth	65-69	2	460
Chatsworth	65-69	3	276
Chatsworth	65-69	4	112
Chatsworth	65-69	5	34
Chatsworth	65-69	6	15
Chatsworth	70-74		37
Chatsworth	70-74	0	91
Chatsworth	70-74	1	75
Chatsworth	70-74	2	297
Chatsworth	70-74	3	226
Chatsworth	70-74	4	70
Chatsworth	70-74	5	30
Chatsworth	70-74	6	23
Chatsworth	75-79		38
Chatsworth	75-79	0	47
Chatsworth	75-79	1	37
Chatsworth	75-79	2	184
Chatsworth	75-79	3	144
Chatsworth	75-79	4	76
Chatsworth	75-79	5	31
Chatsworth	75-79	6	18
Chatsworth	80-84		34
Chatsworth	80-84	0	43
Chatsworth	80-84	1	37
Chatsworth	80-84	2	92
Chatsworth	80-84	3	110
Chatsworth	80-84	4	63
Chatsworth	80-84	5	36
Chatsworth	80-84	6	30
Chatsworth	85+		48
Chatsworth	85+	0	34
Chatsworth	85+	1	45
Chatsworth	85+	2	133
Chatsworth	85+	3	118
Chatsworth	85+	4	65
Chatsworth	85+	5	33
Chatsworth	85+	6	27
Clayfield	15-19		137
Clayfield	15-19	0	1377
Clayfield	15-19	1	3
Clayfield	20-24		195
Clayfield	20-24	0	1872
Clayfield	20-24	1	55
Clayfield	20-24	2	6
Clayfield	25-29		261
Clayfield	25-29	0	2084
Clayfield	25-29	1	243
Clayfield	25-29	2	56
Clayfield	25-29	3	13
Clayfield	25-29	4	4
Clayfield	25-29	6	5
Clayfield	30-34		212
Clayfield	30-34	0	1411
Clayfield	30-34	1	470
Clayfield	30-34	2	275
Clayfield	30-34	3	52
Clayfield	30-34	4	6
Clayfield	30-34	5	4
Clayfield	30-34	6	3
Clayfield	35-39		138
Clayfield	35-39	0	704
Clayfield	35-39	1	335
Clayfield	35-39	2	560
Clayfield	35-39	3	191
Clayfield	35-39	4	51
Clayfield	35-39	5	5
Clayfield	40-44		148
Clayfield	40-44	0	534
Clayfield	40-44	1	316
Clayfield	40-44	2	639
Clayfield	40-44	3	293
Clayfield	40-44	4	72
Clayfield	40-44	5	10
Clayfield	40-44	6	8
Clayfield	45-49		144
Clayfield	45-49	0	449
Clayfield	45-49	1	283
Clayfield	45-49	2	638
Clayfield	45-49	3	326
Clayfield	45-49	4	89
Clayfield	45-49	5	21
Clayfield	45-49	6	7
Clayfield	50-54		120
Clayfield	50-54	0	373
Clayfield	50-54	1	235
Clayfield	50-54	2	595
Clayfield	50-54	3	296
Clayfield	50-54	4	83
Clayfield	50-54	5	11
Clayfield	50-54	6	8
Clayfield	55-59		109
Clayfield	55-59	0	318
Clayfield	55-59	1	200
Clayfield	55-59	2	469
Clayfield	55-59	3	286
Clayfield	55-59	4	109
Clayfield	55-59	5	21
Clayfield	55-59	6	11
Clayfield	60-64		103
Clayfield	60-64	0	251
Clayfield	60-64	1	174
Clayfield	60-64	2	376
Clayfield	60-64	3	241
Clayfield	60-64	4	113
Clayfield	60-64	5	25
Clayfield	60-64	6	6
Clayfield	65-69		74
