SED_NAME16	Age5yr	Indigenous	Sex	persons
Bundoora (Northern Metropolitan)	45-49	1	M	14
Bundoora (Northern Metropolitan)	50-54		F	74
Bundoora (Northern Metropolitan)	50-54		M	74
Bundoora (Northern Metropolitan)	50-54	0	F	1786
Bundoora (Northern Metropolitan)	50-54	0	M	1601
Bundoora (Northern Metropolitan)	50-54	1	F	12
Bundoora (Northern Metropolitan)	55-59		F	70
Bundoora (Northern Metropolitan)	55-59		M	64
Bundoora (Northern Metropolitan)	55-59	0	F	1694
Bundoora (Northern Metropolitan)	55-59	0	M	1556
Bundoora (Northern Metropolitan)	55-59	1	F	8
Bundoora (Northern Metropolitan)	55-59	1	M	8
Bundoora (Northern Metropolitan)	60-64		F	65
Bundoora (Northern Metropolitan)	60-64		M	68
Bundoora (Northern Metropolitan)	60-64	0	F	1547
Bundoora (Northern Metropolitan)	60-64	0	M	1372
Bundoora (Northern Metropolitan)	60-64	1	F	3
Bundoora (Northern Metropolitan)	60-64	1	M	6
Bundoora (Northern Metropolitan)	65+		F	304
Bundoora (Northern Metropolitan)	65+		M	220
Bundoora (Northern Metropolitan)	65+	0	F	4962
Bundoora (Northern Metropolitan)	65+	0	M	4066
Bundoora (Northern Metropolitan)	65+	1	F	4
Bundoora (Northern Metropolitan)	65+	1	M	7
Buninyong (Western Victoria)	0-4		F	109
Buninyong (Western Victoria)	0-4		M	114
Buninyong (Western Victoria)	0-4	0	F	1653
Buninyong (Western Victoria)	0-4	0	M	1713
Buninyong (Western Victoria)	0-4	1	F	42
Buninyong (Western Victoria)	0-4	1	M	43
Buninyong (Western Victoria)	5-9		F	119
Buninyong (Western Victoria)	5-9		M	128
Buninyong (Western Victoria)	5-9	0	F	1781
Buninyong (Western Victoria)	5-9	0	M	1926
Buninyong (Western Victoria)	5-9	1	F	56
Buninyong (Western Victoria)	5-9	1	M	45
Buninyong (Western Victoria)	10-14		F	99
Buninyong (Western Victoria)	10-14		M	120
Buninyong (Western Victoria)	10-14	0	F	1683
Buninyong (Western Victoria)	10-14	0	M	1727
Buninyong (Western Victoria)	10-14	1	F	45
Buninyong (Western Victoria)	10-14	1	M	57
Buninyong (Western Victoria)	15-19		F	137
Buninyong (Western Victoria)	15-19		M	110
Buninyong (Western Victoria)	15-19	0	F	1701
Buninyong (Western Victoria)	15-19	0	M	1775
Buninyong (Western Victoria)	15-19	1	F	46
Buninyong (Western Victoria)	15-19	1	M	32
Buninyong (Western Victoria)	20-24		F	149
Buninyong (Western Victoria)	20-24		M	155
Buninyong (Western Victoria)	20-24	0	F	1937
Buninyong (Western Victoria)	20-24	0	M	2008
Buninyong (Western Victoria)	20-24	1	F	39
Buninyong (Western Victoria)	20-24	1	M	35
Buninyong (Western Victoria)	25-29		F	103
Buninyong (Western Victoria)	25-29		M	107
Buninyong (Western Victoria)	25-29	0	F	1500
Buninyong (Western Victoria)	25-29	0	M	1497
Buninyong (Western Victoria)	25-29	1	F	26
Buninyong (Western Victoria)	25-29	1	M	23
Buninyong (Western Victoria)	30-34		F	135
Buninyong (Western Victoria)	30-34		M	111
Buninyong (Western Victoria)	30-34	0	F	1665
Buninyong (Western Victoria)	30-34	0	M	1502
Buninyong (Western Victoria)	30-34	1	F	19
Buninyong (Western Victoria)	30-34	1	M	26
Buninyong (Western Victoria)	35-39		F	95
Buninyong (Western Victoria)	35-39		M	105
Buninyong (Western Victoria)	35-39	0	F	1679
Buninyong (Western Victoria)	35-39	0	M	1555
Buninyong (Western Victoria)	35-39	1	F	30
Buninyong (Western Victoria)	35-39	1	M	10
Buninyong (Western Victoria)	40-44		F	118
Buninyong (Western Victoria)	40-44		M	115
Buninyong (Western Victoria)	40-44	0	F	1891
Buninyong (Western Victoria)	40-44	0	M	1782
Buninyong (Western Victoria)	40-44	1	F	21
Buninyong (Western Victoria)	40-44	1	M	14
Buninyong (Western Victoria)	45-49		F	123
Buninyong (Western Victoria)	45-49		M	108
Buninyong (Western Victoria)	45-49	0	F	1944
Buninyong (Western Victoria)	45-49	0	M	1717
Buninyong (Western Victoria)	45-49	1	F	27
Buninyong (Western Victoria)	45-49	1	M	18
Buninyong (Western Victoria)	50-54		F	125
Buninyong (Western Victoria)	50-54		M	142
Buninyong (Western Victoria)	50-54	0	F	1983
Buninyong (Western Victoria)	50-54	0	M	1889
Buninyong (Western Victoria)	50-54	1	F	18
Buninyong (Western Victoria)	50-54	1	M	19
Buninyong (Western Victoria)	55-59		F	146
Buninyong (Western Victoria)	55-59		M	103
Buninyong (Western Victoria)	55-59	0	F	1880
Buninyong (Western Victoria)	55-59	0	M	1805
Buninyong (Western Victoria)	55-59	1	F	12
Buninyong (Western Victoria)	55-59	1	M	19
Buninyong (Western Victoria)	60-64		F	154
Buninyong (Western Victoria)	60-64		M	145
Buninyong (Western Victoria)	60-64	0	F	1738
Buninyong (Western Victoria)	60-64	0	M	1697
Buninyong (Western Victoria)	60-64	1	F	10
Buninyong (Western Victoria)	60-64	1	M	13
Buninyong (Western Victoria)	65+		F	426
Buninyong (Western Victoria)	65+		M	383
Buninyong (Western Victoria)	65+	0	F	4662
Buninyong (Western Victoria)	65+	0	M	4183
Buninyong (Western Victoria)	65+	1	F	19
Buninyong (Western Victoria)	65+	1	M	17
Burwood (Southern Metropolitan)	0-4		F	85
Burwood (Southern Metropolitan)	0-4		M	82
Burwood (Southern Metropolitan)	0-4	0	F	1607
Burwood (Southern Metropolitan)	0-4	0	M	1725
Burwood (Southern Metropolitan)	0-4	1	F	6
Burwood (Southern Metropolitan)	0-4	1	M	10
Burwood (Southern Metropolitan)	5-9		F	61
Burwood (Southern Metropolitan)	5-9		M	75
Burwood (Southern Metropolitan)	5-9	0	F	1939
Burwood (Southern Metropolitan)	5-9	0	M	1999
Burwood (Southern Metropolitan)	5-9	1	F	5
Burwood (Southern Metropolitan)	5-9	1	M	8
Burwood (Southern Metropolitan)	10-14		F	71
Burwood (Southern Metropolitan)	10-14		M	73
Burwood (Southern Metropolitan)	10-14	0	F	1956
Burwood (Southern Metropolitan)	10-14	0	M	1898
Burwood (Southern Metropolitan)	10-14	1	F	8
Burwood (Southern Metropolitan)	10-14	1	M	16
Burwood (Southern Metropolitan)	15-19		F	92
Burwood (Southern Metropolitan)	15-19		M	92
Burwood (Southern Metropolitan)	15-19	0	F	2381
Burwood (Southern Metropolitan)	15-19	0	M	2067
Burwood (Southern Metropolitan)	15-19	1	F	4
Burwood (Southern Metropolitan)	15-19	1	M	11
Burwood (Southern Metropolitan)	20-24		F	141
Burwood (Southern Metropolitan)	20-24		M	154
Burwood (Southern Metropolitan)	20-24	0	F	2963
Burwood (Southern Metropolitan)	20-24	0	M	3230
Burwood (Southern Metropolitan)	20-24	1	F	17
Burwood (Southern Metropolitan)	20-24	1	M	13
Burwood (Southern Metropolitan)	25-29		F	146
Burwood (Southern Metropolitan)	25-29		M	110
Burwood (Southern Metropolitan)	25-29	0	F	2332
Burwood (Southern Metropolitan)	25-29	0	M	2498
Burwood (Southern Metropolitan)	25-29	1	F	8
Burwood (Southern Metropolitan)	25-29	1	M	8
Burwood (Southern Metropolitan)	30-34		F	112
Burwood (Southern Metropolitan)	30-34		M	129
Burwood (Southern Metropolitan)	30-34	0	F	1955
Burwood (Southern Metropolitan)	30-34	0	M	1959
Burwood (Southern Metropolitan)	30-34	1	F	3
Burwood (Southern Metropolitan)	30-34	1	M	7
Burwood (Southern Metropolitan)	35-39		F	82
Burwood (Southern Metropolitan)	35-39		M	94
Burwood (Southern Metropolitan)	35-39	0	F	1964
Burwood (Southern Metropolitan)	35-39	0	M	1780
Burwood (Southern Metropolitan)	35-39	1	F	9
Burwood (Southern Metropolitan)	40-44		F	93
Burwood (Southern Metropolitan)	40-44		M	98
Burwood (Southern Metropolitan)	40-44	0	F	2309
Burwood (Southern Metropolitan)	40-44	0	M	1967
Burwood (Southern Metropolitan)	40-44	1	M	6
Burwood (Southern Metropolitan)	45-49		F	102
Burwood (Southern Metropolitan)	45-49		M	117
Burwood (Southern Metropolitan)	45-49	0	F	2492
Burwood (Southern Metropolitan)	45-49	0	M	2120
Burwood (Southern Metropolitan)	45-49	1	F	4
Burwood (Southern Metropolitan)	45-49	1	M	6
Burwood (Southern Metropolitan)	50-54		F	79
Burwood (Southern Metropolitan)	50-54		M	105
Burwood (Southern Metropolitan)	50-54	0	F	2149
Burwood (Southern Metropolitan)	50-54	0	M	1952
Burwood (Southern Metropolitan)	50-54	1	F	7
Burwood (Southern Metropolitan)	50-54	1	M	4
Burwood (Southern Metropolitan)	55-59		F	92
Burwood (Southern Metropolitan)	55-59		M	72
Burwood (Southern Metropolitan)	55-59	0	F	1910
Burwood (Southern Metropolitan)	55-59	0	M	1733
Burwood (Southern Metropolitan)	55-59	1	F	4
Burwood (Southern Metropolitan)	55-59	1	M	5
Burwood (Southern Metropolitan)	60-64		F	89
Burwood (Southern Metropolitan)	60-64		M	71
Burwood (Southern Metropolitan)	60-64	0	F	1654
Burwood (Southern Metropolitan)	60-64	0	M	1472
Burwood (Southern Metropolitan)	65+		F	356
Burwood (Southern Metropolitan)	65+		M	232
Burwood (Southern Metropolitan)	65+	0	F	5469
Burwood (Southern Metropolitan)	65+	0	M	3938
Burwood (Southern Metropolitan)	65+	1	F	8
Burwood (Southern Metropolitan)	65+	1	M	6
Carrum (South-Eastern Metropolitan)	0-4		F	122
Carrum (South-Eastern Metropolitan)	0-4		M	132
Carrum (South-Eastern Metropolitan)	0-4	0	F	2194
Carrum (South-Eastern Metropolitan)	0-4	0	M	2260
Carrum (South-Eastern Metropolitan)	0-4	1	F	26
Carrum (South-Eastern Metropolitan)	0-4	1	M	29
Carrum (South-Eastern Metropolitan)	5-9		F	96
Carrum (South-Eastern Metropolitan)	5-9		M	105
Carrum (South-Eastern Metropolitan)	5-9	0	F	1934
Carrum (South-Eastern Metropolitan)	5-9	0	M	2032
Carrum (South-Eastern Metropolitan)	5-9	1	F	32
Carrum (South-Eastern Metropolitan)	5-9	1	M	37
Carrum (South-Eastern Metropolitan)	10-14		F	87
Carrum (South-Eastern Metropolitan)	10-14		M	110
Carrum (South-Eastern Metropolitan)	10-14	0	F	1664
Carrum (South-Eastern Metropolitan)	10-14	0	M	1848
Carrum (South-Eastern Metropolitan)	10-14	1	F	28
Carrum (South-Eastern Metropolitan)	10-14	1	M	45
Carrum (South-Eastern Metropolitan)	15-19		F	109
Carrum (South-Eastern Metropolitan)	15-19		M	115
Carrum (South-Eastern Metropolitan)	15-19	0	F	1702
Carrum (South-Eastern Metropolitan)	15-19	0	M	1736
Carrum (South-Eastern Metropolitan)	15-19	1	F	24
Carrum (South-Eastern Metropolitan)	15-19	1	M	30
Carrum (South-Eastern Metropolitan)	20-24		F	110
Carrum (South-Eastern Metropolitan)	20-24		M	111
Carrum (South-Eastern Metropolitan)	20-24	0	F	1779
Carrum (South-Eastern Metropolitan)	20-24	0	M	1798
Carrum (South-Eastern Metropolitan)	20-24	1	F	24
Carrum (South-Eastern Metropolitan)	20-24	1	M	28
Carrum (South-Eastern Metropolitan)	25-29		F	143
Carrum (South-Eastern Metropolitan)	25-29		M	118
Carrum (South-Eastern Metropolitan)	25-29	0	F	2159
Carrum (South-Eastern Metropolitan)	25-29	0	M	1915
Carrum (South-Eastern Metropolitan)	25-29	1	F	33
Carrum (South-Eastern Metropolitan)	25-29	1	M	11
Carrum (South-Eastern Metropolitan)	30-34		F	133
Carrum (South-Eastern Metropolitan)	30-34		M	132
Carrum (South-Eastern Metropolitan)	30-34	0	F	2508
Carrum (South-Eastern Metropolitan)	30-34	0	M	2282
Carrum (South-Eastern Metropolitan)	30-34	1	F	19
Carrum (South-Eastern Metropolitan)	30-34	1	M	12
Carrum (South-Eastern Metropolitan)	35-39		F	143
Carrum (South-Eastern Metropolitan)	35-39		M	143
Carrum (South-Eastern Metropolitan)	35-39	0	F	2446
Carrum (South-Eastern Metropolitan)	35-39	0	M	2388
Carrum (South-Eastern Metropolitan)	35-39	1	F	14
Carrum (South-Eastern Metropolitan)	35-39	1	M	16
Carrum (South-Eastern Metropolitan)	40-44		F	156
Carrum (South-Eastern Metropolitan)	40-44		M	148
Carrum (South-Eastern Metropolitan)	40-44	0	F	2409
Carrum (South-Eastern Metropolitan)	40-44	0	M	2417
Carrum (South-Eastern Metropolitan)	40-44	1	F	23
Carrum (South-Eastern Metropolitan)	40-44	1	M	12
Carrum (South-Eastern Metropolitan)	45-49		F	141
Carrum (South-Eastern Metropolitan)	45-49		M	152
Carrum (South-Eastern Metropolitan)	45-49	0	F	2336
Carrum (South-Eastern Metropolitan)	45-49	0	M	2307
Carrum (South-Eastern Metropolitan)	45-49	1	F	25
Carrum (South-Eastern Metropolitan)	45-49	1	M	19
Carrum (South-Eastern Metropolitan)	50-54		F	129
Carrum (South-Eastern Metropolitan)	50-54		M	128
Carrum (South-Eastern Metropolitan)	50-54	0	F	2216
Carrum (South-Eastern Metropolitan)	50-54	0	M	2069
Carrum (South-Eastern Metropolitan)	50-54	1	F	20
Carrum (South-Eastern Metropolitan)	50-54	1	M	9
Carrum (South-Eastern Metropolitan)	55-59		F	133
Carrum (South-Eastern Metropolitan)	55-59		M	139
Carrum (South-Eastern Metropolitan)	55-59	0	F	1981
Carrum (South-Eastern Metropolitan)	55-59	0	M	2007
Carrum (South-Eastern Metropolitan)	55-59	1	F	19
Carrum (South-Eastern Metropolitan)	55-59	1	M	17
Carrum (South-Eastern Metropolitan)	60-64		F	127
Carrum (South-Eastern Metropolitan)	60-64		M	125
Carrum (South-Eastern Metropolitan)	60-64	0	F	1846
Carrum (South-Eastern Metropolitan)	60-64	0	M	1643
Carrum (South-Eastern Metropolitan)	60-64	1	F	4
Carrum (South-Eastern Metropolitan)	60-64	1	M	9
Carrum (South-Eastern Metropolitan)	65+		F	473
Carrum (South-Eastern Metropolitan)	65+		M	366
Carrum (South-Eastern Metropolitan)	65+	0	F	5034
Carrum (South-Eastern Metropolitan)	65+	0	M	4032
Carrum (South-Eastern Metropolitan)	65+	1	F	15
Carrum (South-Eastern Metropolitan)	65+	1	M	15
Caulfield (Southern Metropolitan)	0-4		F	106
Caulfield (Southern Metropolitan)	0-4		M	95
Caulfield (Southern Metropolitan)	0-4	0	F	1890
Caulfield (Southern Metropolitan)	0-4	0	M	1848
Caulfield (Southern Metropolitan)	0-4	1	F	3
Caulfield (Southern Metropolitan)	0-4	1	M	3
Caulfield (Southern Metropolitan)	5-9		F	81
Caulfield (Southern Metropolitan)	5-9		M	93
Caulfield (Southern Metropolitan)	5-9	0	F	1793
Caulfield (Southern Metropolitan)	5-9	0	M	1944
Caulfield (Southern Metropolitan)	5-9	1	F	4
Caulfield (Southern Metropolitan)	5-9	1	M	4
Caulfield (Southern Metropolitan)	10-14		F	62
Caulfield (Southern Metropolitan)	10-14		M	59
Caulfield (Southern Metropolitan)	10-14	0	F	1556
Caulfield (Southern Metropolitan)	10-14	0	M	1650
Caulfield (Southern Metropolitan)	10-14	1	F	6
Caulfield (Southern Metropolitan)	10-14	1	M	7
Caulfield (Southern Metropolitan)	15-19		F	56
Caulfield (Southern Metropolitan)	15-19		M	68
Caulfield (Southern Metropolitan)	15-19	0	F	1515
Caulfield (Southern Metropolitan)	15-19	0	M	1498
Caulfield (Southern Metropolitan)	15-19	1	M	6
Caulfield (Southern Metropolitan)	20-24		F	120
Caulfield (Southern Metropolitan)	20-24		M	127
Caulfield (Southern Metropolitan)	20-24	0	F	2397
Caulfield (Southern Metropolitan)	20-24	0	M	2176
Caulfield (Southern Metropolitan)	20-24	1	F	6
Caulfield (Southern Metropolitan)	20-24	1	M	7
Caulfield (Southern Metropolitan)	25-29		F	213
Caulfield (Southern Metropolitan)	25-29		M	212
Caulfield (Southern Metropolitan)	25-29	0	F	3112
Caulfield (Southern Metropolitan)	25-29	0	M	2906
Caulfield (Southern Metropolitan)	25-29	1	F	12
Caulfield (Southern Metropolitan)	25-29	1	M	5
Caulfield (Southern Metropolitan)	30-34		F	182
Caulfield (Southern Metropolitan)	30-34		M	212
Caulfield (Southern Metropolitan)	30-34	0	F	2938
Caulfield (Southern Metropolitan)	30-34	0	M	2919
Caulfield (Southern Metropolitan)	30-34	1	F	3
Caulfield (Southern Metropolitan)	30-34	1	M	5
Caulfield (Southern Metropolitan)	35-39		F	139
Caulfield (Southern Metropolitan)	35-39		M	134
Caulfield (Southern Metropolitan)	35-39	0	F	2280
Caulfield (Southern Metropolitan)	35-39	0	M	2283
Caulfield (Southern Metropolitan)	35-39	1	F	3
Caulfield (Southern Metropolitan)	35-39	1	M	6
Caulfield (Southern Metropolitan)	40-44		F	123
Caulfield (Southern Metropolitan)	40-44		M	119
Caulfield (Southern Metropolitan)	40-44	0	F	2098
Caulfield (Southern Metropolitan)	40-44	0	M	1971
Caulfield (Southern Metropolitan)	40-44	1	F	9
Caulfield (Southern Metropolitan)	40-44	1	M	3
Caulfield (Southern Metropolitan)	45-49		F	121
Caulfield (Southern Metropolitan)	45-49		M	119
Caulfield (Southern Metropolitan)	45-49	0	F	2100
Caulfield (Southern Metropolitan)	45-49	0	M	1847
Caulfield (Southern Metropolitan)	45-49	1	F	3
Caulfield (Southern Metropolitan)	50-54		F	92
Caulfield (Southern Metropolitan)	50-54		M	98
Caulfield (Southern Metropolitan)	50-54	0	F	1753
Caulfield (Southern Metropolitan)	50-54	0	M	1657
Caulfield (Southern Metropolitan)	50-54	1	F	5
Caulfield (Southern Metropolitan)	50-54	1	M	3
Caulfield (Southern Metropolitan)	55-59		F	96
Caulfield (Southern Metropolitan)	55-59		M	88
Caulfield (Southern Metropolitan)	55-59	0	F	1732
Caulfield (Southern Metropolitan)	55-59	0	M	1565
Caulfield (Southern Metropolitan)	55-59	1	F	3
Caulfield (Southern Metropolitan)	60-64		F	97
Caulfield (Southern Metropolitan)	60-64		M	99
Caulfield (Southern Metropolitan)	60-64	0	F	1597
Caulfield (Southern Metropolitan)	60-64	0	M	1527
Caulfield (Southern Metropolitan)	65+		F	384
Caulfield (Southern Metropolitan)	65+		M	276
Caulfield (Southern Metropolitan)	65+	0	F	5147
Caulfield (Southern Metropolitan)	65+	0	M	4047
Caulfield (Southern Metropolitan)	65+	1	F	3
Clarinda (South-Eastern Metropolitan)	0-4		F	93
Clarinda (South-Eastern Metropolitan)	0-4		M	108
Clarinda (South-Eastern Metropolitan)	0-4	0	F	2103
Clarinda (South-Eastern Metropolitan)	0-4	0	M	2200
Clarinda (South-Eastern Metropolitan)	0-4	1	F	3
Clarinda (South-Eastern Metropolitan)	0-4	1	M	3
Clarinda (South-Eastern Metropolitan)	5-9		F	69
Clarinda (South-Eastern Metropolitan)	5-9		M	84
Clarinda (South-Eastern Metropolitan)	5-9	0	F	1834
Clarinda (South-Eastern Metropolitan)	5-9	0	M	1993
Clarinda (South-Eastern Metropolitan)	5-9	1	F	6
Clarinda (South-Eastern Metropolitan)	5-9	1	M	6
Clarinda (South-Eastern Metropolitan)	10-14		F	58
Clarinda (South-Eastern Metropolitan)	10-14		M	70
Clarinda (South-Eastern Metropolitan)	10-14	0	F	1529
Clarinda (South-Eastern Metropolitan)	10-14	0	M	1691
Clarinda (South-Eastern Metropolitan)	10-14	1	F	16
Clarinda (South-Eastern Metropolitan)	10-14	1	M	9
Clarinda (South-Eastern Metropolitan)	15-19		F	73
Clarinda (South-Eastern Metropolitan)	15-19		M	99
Clarinda (South-Eastern Metropolitan)	15-19	0	F	1839
Clarinda (South-Eastern Metropolitan)	15-19	0	M	2003
Clarinda (South-Eastern Metropolitan)	15-19	1	F	4
Clarinda (South-Eastern Metropolitan)	15-19	1	M	4
Clarinda (South-Eastern Metropolitan)	20-24		F	122
Clarinda (South-Eastern Metropolitan)	20-24		M	189
Clarinda (South-Eastern Metropolitan)	20-24	0	F	3017
Clarinda (South-Eastern Metropolitan)	20-24	0	M	3615
Clarinda (South-Eastern Metropolitan)	20-24	1	F	6
Clarinda (South-Eastern Metropolitan)	20-24	1	M	6
Clarinda (South-Eastern Metropolitan)	25-29		F	162
Clarinda (South-Eastern Metropolitan)	25-29		M	158
Clarinda (South-Eastern Metropolitan)	25-29	0	F	3079
Clarinda (South-Eastern Metropolitan)	25-29	0	M	3310
Clarinda (South-Eastern Metropolitan)	25-29	1	F	12
Clarinda (South-Eastern Metropolitan)	30-34		F	141
Clarinda (South-Eastern Metropolitan)	30-34		M	171
Clarinda (South-Eastern Metropolitan)	30-34	0	F	2921
Clarinda (South-Eastern Metropolitan)	30-34	0	M	3165
Clarinda (South-Eastern Metropolitan)	30-34	1	F	4
Clarinda (South-Eastern Metropolitan)	30-34	1	M	7
Clarinda (South-Eastern Metropolitan)	35-39		F	98
Clarinda (South-Eastern Metropolitan)	35-39		M	122
Clarinda (South-Eastern Metropolitan)	35-39	0	F	2481
Clarinda (South-Eastern Metropolitan)	35-39	0	M	2588
Clarinda (South-Eastern Metropolitan)	35-39	1	F	4
Clarinda (South-Eastern Metropolitan)	35-39	1	M	3
Clarinda (South-Eastern Metropolitan)	40-44		F	91
Clarinda (South-Eastern Metropolitan)	40-44		M	112
Clarinda (South-Eastern Metropolitan)	40-44	0	F	2229
Clarinda (South-Eastern Metropolitan)	40-44	0	M	2211
Clarinda (South-Eastern Metropolitan)	40-44	1	F	5
Clarinda (South-Eastern Metropolitan)	40-44	1	M	11
Clarinda (South-Eastern Metropolitan)	45-49		F	96
Clarinda (South-Eastern Metropolitan)	45-49		M	99
Clarinda (South-Eastern Metropolitan)	45-49	0	F	2244
Clarinda (South-Eastern Metropolitan)	45-49	0	M	2137
Clarinda (South-Eastern Metropolitan)	45-49	1	F	9
Clarinda (South-Eastern Metropolitan)	45-49	1	M	3
Clarinda (South-Eastern Metropolitan)	50-54		F	90
Clarinda (South-Eastern Metropolitan)	50-54		M	95
Clarinda (South-Eastern Metropolitan)	50-54	0	F	1959
Clarinda (South-Eastern Metropolitan)	50-54	0	M	1900
Clarinda (South-Eastern Metropolitan)	50-54	1	F	6
Clarinda (South-Eastern Metropolitan)	55-59		F	87
Clarinda (South-Eastern Metropolitan)	55-59		M	96
Clarinda (South-Eastern Metropolitan)	55-59	0	F	1904
Clarinda (South-Eastern Metropolitan)	55-59	0	M	1774
Clarinda (South-Eastern Metropolitan)	55-59	1	F	5
Clarinda (South-Eastern Metropolitan)	55-59	1	M	3
Clarinda (South-Eastern Metropolitan)	60-64		F	85
Clarinda (South-Eastern Metropolitan)	60-64		M	75
Clarinda (South-Eastern Metropolitan)	60-64	0	F	1749
Clarinda (South-Eastern Metropolitan)	60-64	0	M	1573
Clarinda (South-Eastern Metropolitan)	60-64	1	F	3
Clarinda (South-Eastern Metropolitan)	65+		F	544
Clarinda (South-Eastern Metropolitan)	65+		M	350
Clarinda (South-Eastern Metropolitan)	65+	0	F	6181
Clarinda (South-Eastern Metropolitan)	65+	0	M	4970
Clarinda (South-Eastern Metropolitan)	65+	1	F	6
Clarinda (South-Eastern Metropolitan)	65+	1	M	3
Cranbourne (South-Eastern Metropolitan)	0-4		F	206
Cranbourne (South-Eastern Metropolitan)	0-4		M	241
Cranbourne (South-Eastern Metropolitan)	0-4	0	F	4575
Cranbourne (South-Eastern Metropolitan)	0-4	0	M	4714
Cranbourne (South-Eastern Metropolitan)	0-4	1	F	52
Cranbourne (South-Eastern Metropolitan)	0-4	1	M	27
Cranbourne (South-Eastern Metropolitan)	5-9		F	187
Cranbourne (South-Eastern Metropolitan)	5-9		M	210
Cranbourne (South-Eastern Metropolitan)	5-9	0	F	3780
Cranbourne (South-Eastern Metropolitan)	5-9	0	M	4097
Cranbourne (South-Eastern Metropolitan)	5-9	1	F	38
Cranbourne (South-Eastern Metropolitan)	5-9	1	M	44
Cranbourne (South-Eastern Metropolitan)	10-14		F	162
Cranbourne (South-Eastern Metropolitan)	10-14		M	145
Cranbourne (South-Eastern Metropolitan)	10-14	0	F	3036
Cranbourne (South-Eastern Metropolitan)	10-14	0	M	3033
Cranbourne (South-Eastern Metropolitan)	10-14	1	F	34
Cranbourne (South-Eastern Metropolitan)	10-14	1	M	36
Cranbourne (South-Eastern Metropolitan)	15-19		F	135
Cranbourne (South-Eastern Metropolitan)	15-19		M	130
Cranbourne (South-Eastern Metropolitan)	15-19	0	F	2635
