SED_NAME16	Age	UsualResidence	persons
Napier	65-74	Visitor from QLD	6
Napier	65-74	Visitor from SA	56
Napier	65-74	Visitor from TAS	3
Napier	65-74	Visitor from VIC	3
Napier	65-74	Visitor same SA2	10
Napier	75-84	Home	1301
Napier	75-84	Visitor from SA	22
Napier	75-84	Visitor same SA2	6
Napier	85+	Home	530
Napier	85+	Visitor from SA	9
Newland	0-14	Home	5795
Newland	0-14	Visitor from SA	74
Newland	15-24	Home	3714
Newland	15-24	Visitor from QLD	3
Newland	15-24	Visitor from SA	104
Newland	15-24	Visitor from VIC	3
Newland	15-24	Visitor same SA2	4
Newland	25-34	Home	3894
Newland	25-34	Visitor from NT	3
Newland	25-34	Visitor from SA	105
Newland	25-34	Visitor same SA2	3
Newland	35-44	Home	4243
Newland	35-44	Visitor from SA	66
Newland	35-44	Visitor from VIC	3
Newland	35-44	Visitor same SA2	5
Newland	45-54	Home	4428
Newland	45-54	Visitor from NSW	3
Newland	45-54	Visitor from SA	64
Newland	45-54	Visitor from VIC	4
Newland	45-54	Visitor from WA	3
Newland	45-54	Visitor same SA2	8
Newland	55-64	Home	4050
Newland	55-64	Visitor from NSW	13
Newland	55-64	Visitor from NT	3
Newland	55-64	Visitor from QLD	5
Newland	55-64	Visitor from SA	63
Newland	55-64	Visitor from VIC	4
Newland	55-64	Visitor from WA	4
Newland	55-64	Visitor same SA2	9
Newland	65-74	Home	3632
Newland	65-74	Visitor from NSW	10
Newland	65-74	Visitor from QLD	3
Newland	65-74	Visitor from SA	38
Newland	65-74	Visitor from VIC	3
Newland	65-74	Visitor same SA2	9
Newland	75-84	Home	1632
Newland	75-84	Visitor from SA	33
Newland	75-84	Visitor same SA2	10
Newland	85+	Home	609
Newland	85+	Visitor from SA	19
Newland	85+	Visitor same SA2	3
Playford	0-14	Home	6397
Playford	0-14	Visitor from NSW	3
Playford	0-14	Visitor from SA	111
Playford	0-14	Visitor same SA2	11
Playford	15-24	Home	4264
Playford	15-24	Visitor from NSW	3
Playford	15-24	Visitor from SA	150
Playford	15-24	Visitor from VIC	4
Playford	15-24	Visitor same SA2	5
Playford	25-34	Home	4988
Playford	25-34	Visitor from SA	160
Playford	25-34	Visitor from VIC	3
Playford	25-34	Visitor from WA	3
Playford	25-34	Visitor same SA2	11
Playford	35-44	Home	4881
Playford	35-44	Visitor from NSW	4
Playford	35-44	Visitor from QLD	4
Playford	35-44	Visitor from SA	102
Playford	35-44	Visitor from VIC	3
Playford	35-44	Visitor same SA2	16
Playford	45-54	Home	4494
Playford	45-54	Visitor from NSW	3
Playford	45-54	Visitor from QLD	8
Playford	45-54	Visitor from SA	105
Playford	45-54	Visitor from TAS	3
Playford	45-54	Visitor from VIC	3
Playford	45-54	Visitor same SA2	9
Playford	55-64	Home	3934
Playford	55-64	Visitor from NSW	8
Playford	55-64	Visitor from NT	3
Playford	55-64	Visitor from QLD	5
Playford	55-64	Visitor from SA	62
Playford	55-64	Visitor from VIC	11
Playford	55-64	Visitor same SA2	3
Playford	65-74	Home	3656
Playford	65-74	Visitor from NSW	3
Playford	65-74	Visitor from SA	46
Playford	65-74	Visitor same SA2	14
Playford	75-84	Home	1893
Playford	75-84	Visitor from NSW	3
Playford	75-84	Visitor from SA	24
Playford	75-84	Visitor from VIC	3
Playford	75-84	Visitor same SA2	12
Playford	85+	Home	670
Playford	85+	Visitor from SA	23
Playford	85+	Visitor same SA2	4
Port Adelaide	0-14	Home	7048
Port Adelaide	0-14	Visitor from SA	134
Port Adelaide	0-14	Visitor from WA	3
Port Adelaide	0-14	Visitor same SA2	15
Port Adelaide	15-24	Home	5252
Port Adelaide	15-24	Visitor from NSW	3
Port Adelaide	15-24	Visitor from QLD	3
Port Adelaide	15-24	Visitor from SA	228
Port Adelaide	15-24	Visitor from VIC	3
Port Adelaide	15-24	Visitor from WA	3
Port Adelaide	15-24	Visitor same SA2	8
Port Adelaide	25-34	Home	6258
Port Adelaide	25-34	Visitor from NSW	5
Port Adelaide	25-34	Visitor from QLD	8
Port Adelaide	25-34	Visitor from SA	200
Port Adelaide	25-34	Visitor from TAS	3
Port Adelaide	25-34	Visitor from VIC	10
Port Adelaide	25-34	Visitor from WA	4
Port Adelaide	25-34	Visitor same SA2	17
Port Adelaide	35-44	Home	5398
Port Adelaide	35-44	Visitor from NSW	11
Port Adelaide	35-44	Visitor from SA	137
Port Adelaide	35-44	Visitor from VIC	16
Port Adelaide	35-44	Visitor from WA	6
Port Adelaide	35-44	Visitor same SA2	6
Port Adelaide	45-54	Home	5134
Port Adelaide	45-54	Visitor from ACT	3
Port Adelaide	45-54	Visitor from NSW	14
Port Adelaide	45-54	Visitor from NT	6
Port Adelaide	45-54	Visitor from QLD	9
Port Adelaide	45-54	Visitor from SA	127
Port Adelaide	45-54	Visitor from TAS	3
Port Adelaide	45-54	Visitor from VIC	23
Port Adelaide	45-54	Visitor from WA	9
Port Adelaide	45-54	Visitor same SA2	18
Port Adelaide	55-64	Home	4602
Port Adelaide	55-64	Visitor from ACT	5
Port Adelaide	55-64	Visitor from NSW	13
Port Adelaide	55-64	Visitor from QLD	12
Port Adelaide	55-64	Visitor from SA	101
Port Adelaide	55-64	Visitor from VIC	22
Port Adelaide	55-64	Visitor from WA	11
Port Adelaide	55-64	Visitor same SA2	22
Port Adelaide	65-74	Home	3188
Port Adelaide	65-74	Visitor from NSW	3
Port Adelaide	65-74	Visitor from QLD	8
Port Adelaide	65-74	Visitor from SA	41
Port Adelaide	65-74	Visitor from VIC	5
Port Adelaide	65-74	Visitor from WA	5
Port Adelaide	75-84	Home	1513
Port Adelaide	75-84	Visitor from NSW	3
Port Adelaide	75-84	Visitor from SA	29
Port Adelaide	75-84	Visitor from VIC	4
Port Adelaide	75-84	Visitor same SA2	3
Port Adelaide	85+	Home	615
Port Adelaide	85+	Visitor from SA	17
Port Adelaide	85+	Visitor same SA2	6
Ramsay	0-14	Home	7268
Ramsay	0-14	Visitor from NSW	3
Ramsay	0-14	Visitor from SA	142
Ramsay	0-14	Visitor from TAS	3
Ramsay	0-14	Visitor same SA2	16
Ramsay	15-24	Home	4940
Ramsay	15-24	Visitor from NSW	8
Ramsay	15-24	Visitor from QLD	3
Ramsay	15-24	Visitor from SA	180
Ramsay	15-24	Visitor from TAS	3
Ramsay	15-24	Visitor from VIC	4
Ramsay	15-24	Visitor from WA	7
Ramsay	15-24	Visitor same SA2	16
Ramsay	25-34	Home	5427
Ramsay	25-34	Visitor from NSW	5
Ramsay	25-34	Visitor from NT	3
Ramsay	25-34	Visitor from QLD	5
Ramsay	25-34	Visitor from SA	218
Ramsay	25-34	Visitor from VIC	4
Ramsay	25-34	Visitor from WA	3
Ramsay	25-34	Visitor same SA2	13
Ramsay	35-44	Home	4562
Ramsay	35-44	Visitor from NSW	3
Ramsay	35-44	Visitor from SA	127
Ramsay	35-44	Visitor same SA2	11
Ramsay	45-54	Home	4802
Ramsay	45-54	Visitor from SA	100
Ramsay	45-54	Visitor same SA2	16
Ramsay	55-64	Home	4240
Ramsay	55-64	Visitor from NSW	4
Ramsay	55-64	Visitor from QLD	7
Ramsay	55-64	Visitor from SA	86
Ramsay	55-64	Visitor from VIC	3
Ramsay	55-64	Visitor from WA	3
Ramsay	55-64	Visitor same SA2	16
Ramsay	65-74	Home	2891
Ramsay	65-74	Visitor from SA	38
Ramsay	65-74	Visitor from TAS	3
Ramsay	65-74	Visitor from VIC	3
Ramsay	65-74	Visitor same SA2	14
Ramsay	75-84	Home	1822
Ramsay	75-84	Visitor from SA	29
Ramsay	75-84	Visitor from VIC	3
Ramsay	75-84	Visitor same SA2	6
Ramsay	85+	Home	707
Ramsay	85+	Visitor from SA	10
Ramsay	85+	Visitor same SA2	6
Reynell	0-14	Home	5861
Reynell	0-14	Visitor from SA	172
Reynell	0-14	Visitor from VIC	3
Reynell	0-14	Visitor same SA2	12
Reynell	15-24	Home	3953
Reynell	15-24	Visitor from NSW	4
Reynell	15-24	Visitor from QLD	3
Reynell	15-24	Visitor from SA	209
Reynell	15-24	Visitor same SA2	9
Reynell	25-34	Home	4441
Reynell	25-34	Visitor from SA	184
Reynell	25-34	Visitor from VIC	4
Reynell	25-34	Visitor same SA2	14
Reynell	35-44	Home	4041
Reynell	35-44	Visitor from SA	123
Reynell	35-44	Visitor from VIC	5
Reynell	35-44	Visitor from WA	3
Reynell	35-44	Visitor same SA2	6
Reynell	45-54	Home	4078
Reynell	45-54	Visitor from NSW	3
Reynell	45-54	Visitor from QLD	3
Reynell	45-54	Visitor from SA	105
Reynell	45-54	Visitor from VIC	5
Reynell	45-54	Visitor from WA	3
Reynell	45-54	Visitor same SA2	8
Reynell	55-64	Home	3976
Reynell	55-64	Visitor from ACT	3
Reynell	55-64	Visitor from NSW	5
Reynell	55-64	Visitor from QLD	3
Reynell	55-64	Visitor from SA	82
Reynell	55-64	Visitor from VIC	3
Reynell	55-64	Visitor from WA	3
Reynell	55-64	Visitor same SA2	11
Reynell	65-74	Home	3797
Reynell	65-74	Visitor from NSW	3
Reynell	65-74	Visitor from SA	57
Reynell	65-74	Visitor from VIC	8
Reynell	65-74	Visitor from WA	8
Reynell	65-74	Visitor same SA2	7
Reynell	75-84	Home	1845
Reynell	75-84	Visitor from NSW	3
Reynell	75-84	Visitor from SA	21
Reynell	75-84	Visitor same SA2	5
Reynell	85+	Home	762
Reynell	85+	Visitor from SA	13
Reynell	85+	Visitor from VIC	3
Schubert	0-14	Home	6201
Schubert	0-14	Visitor from NT	3
Schubert	0-14	Visitor from SA	70
Schubert	0-14	Visitor from VIC	5
Schubert	0-14	Visitor from WA	6
Schubert	0-14	Visitor same SA2	16
Schubert	15-24	Home	3539
Schubert	15-24	Visitor from ACT	3
Schubert	15-24	Visitor from NSW	7
Schubert	15-24	Visitor from QLD	4
Schubert	15-24	Visitor from SA	124
Schubert	15-24	Visitor from VIC	9
Schubert	15-24	Visitor same SA2	12
Schubert	25-34	Home	3154
Schubert	25-34	Visitor from NSW	3
Schubert	25-34	Visitor from NT	3
Schubert	25-34	Visitor from QLD	8
Schubert	25-34	Visitor from SA	136
Schubert	25-34	Visitor from VIC	11
Schubert	25-34	Visitor from WA	6
Schubert	25-34	Visitor same SA2	3
Schubert	35-44	Home	3957
Schubert	35-44	Visitor from NSW	10
Schubert	35-44	Visitor from NT	4
Schubert	35-44	Visitor from QLD	8
Schubert	35-44	Visitor from SA	110
Schubert	35-44	Visitor from VIC	8
Schubert	35-44	Visitor from WA	3
Schubert	35-44	Visitor same SA2	3
Schubert	45-54	Home	4866
Schubert	45-54	Visitor from NSW	8
Schubert	45-54	Visitor from QLD	11
Schubert	45-54	Visitor from SA	102
Schubert	45-54	Visitor from TAS	3
Schubert	45-54	Visitor from VIC	22
Schubert	45-54	Visitor from WA	9
Schubert	45-54	Visitor same SA2	6
Schubert	55-64	Home	4964
Schubert	55-64	Visitor from ACT	3
Schubert	55-64	Visitor from NSW	9
Schubert	55-64	Visitor from NT	6
Schubert	55-64	Visitor from QLD	15
Schubert	55-64	Visitor from SA	141
Schubert	55-64	Visitor from TAS	5
Schubert	55-64	Visitor from VIC	43
Schubert	55-64	Visitor from WA	13
Schubert	55-64	Visitor same SA2	3
Schubert	65-74	Home	3784
Schubert	65-74	Visitor from ACT	5
Schubert	65-74	Visitor from NSW	17
Schubert	65-74	Visitor from NT	7
Schubert	65-74	Visitor from QLD	12
Schubert	65-74	Visitor from SA	151
Schubert	65-74	Visitor from TAS	3
Schubert	65-74	Visitor from VIC	21
Schubert	65-74	Visitor from WA	4
Schubert	65-74	Visitor same SA2	13
Schubert	75-84	Home	1888
Schubert	75-84	Visitor from NSW	7
Schubert	75-84	Visitor from QLD	8
Schubert	75-84	Visitor from SA	71
Schubert	75-84	Visitor from VIC	6
Schubert	75-84	Visitor same SA2	5
Schubert	85+	Home	824
Schubert	85+	Visitor from SA	31
Schubert	85+	Visitor same SA2	3
Stuart (SA)	0-14	Home	5547
Stuart (SA)	0-14	Visitor from NSW	24
Stuart (SA)	0-14	Visitor from QLD	7
Stuart (SA)	0-14	Visitor from SA	188
Stuart (SA)	0-14	Visitor from TAS	3
Stuart (SA)	0-14	Visitor from VIC	8
Stuart (SA)	0-14	Visitor from WA	12
Stuart (SA)	0-14	Visitor same SA2	11
Stuart (SA)	15-24	Home	3141
Stuart (SA)	15-24	Visitor from NSW	21
Stuart (SA)	15-24	Visitor from QLD	11
Stuart (SA)	15-24	Visitor from SA	309
Stuart (SA)	15-24	Visitor from VIC	10
Stuart (SA)	15-24	Visitor from WA	4
Stuart (SA)	15-24	Visitor same SA2	13
Stuart (SA)	25-34	Home	3401
Stuart (SA)	25-34	Visitor from ACT	6
Stuart (SA)	25-34	Visitor from NSW	30
Stuart (SA)	25-34	Visitor from QLD	31
Stuart (SA)	25-34	Visitor from SA	460
Stuart (SA)	25-34	Visitor from TAS	3
Stuart (SA)	25-34	Visitor from VIC	44
Stuart (SA)	25-34	Visitor from WA	18
Stuart (SA)	25-34	Visitor same SA2	8
Stuart (SA)	35-44	Home	3460
Stuart (SA)	35-44	Visitor from ACT	3
Stuart (SA)	35-44	Visitor from NSW	42
Stuart (SA)	35-44	Visitor from NT	3
Stuart (SA)	35-44	Visitor from QLD	43
Stuart (SA)	35-44	Visitor from SA	339
Stuart (SA)	35-44	Visitor from TAS	5
Stuart (SA)	35-44	Visitor from VIC	27
Stuart (SA)	35-44	Visitor from WA	9
Stuart (SA)	35-44	Visitor same SA2	15
Stuart (SA)	45-54	Home	4380
Stuart (SA)	45-54	Visitor from ACT	3
Stuart (SA)	45-54	Visitor from NSW	48
Stuart (SA)	45-54	Visitor from NT	9
Stuart (SA)	45-54	Visitor from QLD	37
Stuart (SA)	45-54	Visitor from SA	480
Stuart (SA)	45-54	Visitor from TAS	3
Stuart (SA)	45-54	Visitor from VIC	53
Stuart (SA)	45-54	Visitor from WA	22
Stuart (SA)	45-54	Visitor same SA2	15
Stuart (SA)	55-64	Home	4841
Stuart (SA)	55-64	Visitor from ACT	3
Stuart (SA)	55-64	Visitor from NSW	108
Stuart (SA)	55-64	Visitor from NT	10
Stuart (SA)	55-64	Visitor from QLD	76
Stuart (SA)	55-64	Visitor from SA	463
Stuart (SA)	55-64	Visitor from TAS	16
Stuart (SA)	55-64	Visitor from VIC	120
Stuart (SA)	55-64	Visitor from WA	52
Stuart (SA)	55-64	Visitor same SA2	12
Stuart (SA)	65-74	Home	3583
Stuart (SA)	65-74	Visitor from ACT	13
Stuart (SA)	65-74	Visitor from NSW	96
Stuart (SA)	65-74	Visitor from QLD	46
Stuart (SA)	65-74	Visitor from SA	278
Stuart (SA)	65-74	Visitor from TAS	18
Stuart (SA)	65-74	Visitor from VIC	129
Stuart (SA)	65-74	Visitor from WA	40
Stuart (SA)	65-74	Visitor same SA2	15
Stuart (SA)	75-84	Home	1786
Stuart (SA)	75-84	Visitor from NSW	10
Stuart (SA)	75-84	Visitor from QLD	7
Stuart (SA)	75-84	Visitor from SA	98
Stuart (SA)	75-84	Visitor from VIC	29
Stuart (SA)	75-84	Visitor from WA	6
Stuart (SA)	75-84	Visitor same SA2	8
Stuart (SA)	85+	Home	664
Stuart (SA)	85+	Visitor from SA	36
Stuart (SA)	85+	Visitor same SA2	7
Taylor	0-14	Home	9430
Taylor	0-14	Visitor from SA	144
Taylor	0-14	Visitor from VIC	3
Taylor	0-14	Visitor same SA2	5
Taylor	15-24	Home	5744
Taylor	15-24	Visitor from ACT	4
Taylor	15-24	Visitor from NSW	8
Taylor	15-24	Visitor from NT	3
Taylor	15-24	Visitor from QLD	9
Taylor	15-24	Visitor from SA	197
Taylor	15-24	Visitor from VIC	10
Taylor	15-24	Visitor from WA	3
Taylor	15-24	Visitor same SA2	9
Taylor	25-34	Home	6145
Taylor	25-34	Visitor from NSW	19
Taylor	25-34	Visitor from NT	3
Taylor	25-34	Visitor from QLD	12
Taylor	25-34	Visitor from SA	208
Taylor	25-34	Visitor from VIC	11
Taylor	25-34	Visitor same SA2	8
Taylor	35-44	Home	5256
Taylor	35-44	Visitor from NSW	11
Taylor	35-44	Visitor from SA	127
Taylor	35-44	Visitor from VIC	4
Taylor	35-44	Visitor from WA	14
Taylor	35-44	Visitor same SA2	7
Taylor	45-54	Home	5223
Taylor	45-54	Visitor from NSW	3
Taylor	45-54	Visitor from QLD	3
Taylor	45-54	Visitor from SA	104
Taylor	45-54	Visitor from VIC	9
Taylor	45-54	Visitor from WA	9
Taylor	45-54	Visitor same SA2	19
Taylor	55-64	Home	4034
Taylor	55-64	Visitor from NSW	9
Taylor	55-64	Visitor from QLD	4
Taylor	55-64	Visitor from SA	96
Taylor	55-64	Visitor from VIC	8
Taylor	55-64	Visitor from WA	7
Taylor	55-64	Visitor same SA2	8
Taylor	65-74	Home	2238
Taylor	65-74	Visitor from NSW	9
Taylor	65-74	Visitor from SA	49
Taylor	65-74	Visitor from VIC	6
Taylor	65-74	Visitor from WA	9
Taylor	65-74	Visitor same SA2	7
Taylor	75-84	Home	985
Taylor	75-84	Visitor from SA	24
Taylor	85+	Home	232
Taylor	85+	Visitor from SA	7
Taylor	85+	Visitor same SA2	3
Torrens	0-14	Home	6787
Torrens	0-14	Visitor from SA	111
Torrens	0-14	Visitor from VIC	4
Torrens	0-14	Visitor same SA2	7
Torrens	15-24	Home	4284
Torrens	15-24	Visitor from NSW	3
Torrens	15-24	Visitor from QLD	6
Torrens	15-24	Visitor from SA	133
Torrens	15-24	Visitor from VIC	14
Torrens	15-24	Visitor same SA2	5
Torrens	25-34	Home	6852
Torrens	25-34	Visitor from NSW	6
Torrens	25-34	Visitor from NT	3
Torrens	25-34	Visitor from QLD	9
Torrens	25-34	Visitor from SA	148
Torrens	25-34	Visitor from VIC	4
Torrens	25-34	Visitor from WA	3
Torrens	25-34	Visitor same SA2	7
Torrens	35-44	Home	5512
Torrens	35-44	Visitor from ACT	3
Torrens	35-44	Visitor from NSW	12
Torrens	35-44	Visitor from NT	4
Torrens	35-44	Visitor from QLD	10
Torrens	35-44	Visitor from SA	90
Torrens	35-44	Visitor from VIC	15
Torrens	35-44	Visitor from WA	3
Torrens	35-44	Visitor same SA2	5
Torrens	45-54	Home	4414
Torrens	45-54	Visitor from NSW	4
Torrens	45-54	Visitor from QLD	5
Torrens	45-54	Visitor from SA	96
Torrens	45-54	Visitor same SA2	3
Torrens	55-64	Home	3833
Torrens	55-64	Visitor from NSW	3
Torrens	55-64	Visitor from QLD	13
Torrens	55-64	Visitor from SA	88
Torrens	55-64	Visitor from VIC	6
Torrens	55-64	Visitor same SA2	12
Torrens	65-74	Home	2989
Torrens	65-74	Visitor from NSW	5
Torrens	65-74	Visitor from QLD	6
Torrens	65-74	Visitor from SA	71
Torrens	65-74	Visitor from TAS	6
Torrens	65-74	Visitor from VIC	4
Torrens	65-74	Visitor same SA2	3
Torrens	75-84	Home	1828
Torrens	75-84	Visitor from NSW	3
Torrens	75-84	Visitor from SA	51
Torrens	75-84	Visitor same SA2	10
Torrens	85+	Home	798
Torrens	85+	Visitor from NSW	3
Torrens	85+	Visitor from SA	34
Torrens	85+	Visitor same SA2	3
Unley	0-14	Home	5356
Unley	0-14	Visitor from ACT	3
Unley	0-14	Visitor from NSW	3
Unley	0-14	Visitor from QLD	4
Unley	0-14	Visitor from SA	86
Unley	0-14	Visitor from VIC	3
Unley	0-14	Visitor from WA	4
Unley	0-14	Visitor same SA2	13
Unley	15-24	Home	4194
Unley	15-24	Visitor from QLD	4
Unley	15-24	Visitor from SA	137
Unley	15-24	Visitor from VIC	5
Unley	15-24	Visitor from WA	3
Unley	15-24	Visitor same SA2	3
Unley	25-34	Home	4080
Unley	25-34	Visitor from NSW	9
Unley	25-34	Visitor from QLD	3
Unley	25-34	Visitor from SA	174
Unley	25-34	Visitor from TAS	3
Unley	25-34	Visitor from VIC	19
Unley	25-34	Visitor from WA	8
Unley	25-34	Visitor same SA2	5
Unley	35-44	Home	4256
Unley	35-44	Visitor from NSW	13
Unley	35-44	Visitor from QLD	3
Unley	35-44	Visitor from SA	121
Unley	35-44	Visitor from VIC	15
Unley	35-44	Visitor from WA	9
Unley	35-44	Visitor same SA2	8
Unley	45-54	Home	4424
Unley	45-54	Visitor from NSW	12
Unley	45-54	Visitor from QLD	10
Unley	45-54	Visitor from SA	146
Unley	45-54	Visitor from TAS	3
Unley	45-54	Visitor from VIC	8
Unley	45-54	Visitor same SA2	7
Unley	55-64	Home	4013
Unley	55-64	Visitor from NSW	11
Unley	55-64	Visitor from NT	3
Unley	55-64	Visitor from QLD	8
Unley	55-64	Visitor from SA	109
Unley	55-64	Visitor from TAS	7
Unley	55-64	Visitor from VIC	12
Unley	55-64	Visitor from WA	4
Unley	55-64	Visitor same SA2	4
Unley	65-74	Home	3282
Unley	65-74	Visitor from ACT	3
Unley	65-74	Visitor from NSW	16
Unley	65-74	Visitor from NT	3
Unley	65-74	Visitor from QLD	10
Unley	65-74	Visitor from SA	123
Unley	65-74	Visitor from VIC	9
Unley	65-74	Visitor from WA	3
Unley	65-74	Visitor same SA2	7
Unley	75-84	Home	1936
Unley	75-84	Visitor from NSW	20
Unley	75-84	Visitor from SA	54
Unley	75-84	Visitor same SA2	12
Unley	85+	Home	1533
Unley	85+	Visitor from ACT	3
Unley	85+	Visitor from SA	32
Unley	85+	Visitor from TAS	3
Unley	85+	Visitor same SA2	8
Waite	0-14	Home	5753
Waite	0-14	Visitor from NSW	3
Waite	0-14	Visitor from NT	6
Waite	0-14	Visitor from SA	81
Waite	0-14	Visitor same SA2	8
Waite	15-24	Home	4166
Waite	15-24	Visitor from SA	141
Waite	15-24	Visitor from TAS	3
Waite	15-24	Visitor from VIC	5
Waite	15-24	Visitor from WA	3
Waite	15-24	Visitor same SA2	10
Waite	25-34	Home	3368
Waite	25-34	Visitor from NT	3
Waite	25-34	Visitor from QLD	3
Waite	25-34	Visitor from SA	134
Waite	25-34	Visitor from VIC	5
Waite	25-34	Visitor same SA2	3
Waite	35-44	Home	3986
Waite	35-44	Visitor from NSW	3
Waite	35-44	Visitor from QLD	3
Waite	35-44	Visitor from SA	72
Waite	35-44	Visitor from WA	3
Waite	35-44	Visitor same SA2	7
Waite	45-54	Home	4564
Waite	45-54	Visitor from SA	70
Waite	45-54	Visitor from VIC	5
Waite	45-54	Visitor same SA2	4
Waite	55-64	Home	4208
Waite	55-64	Visitor from NSW	3
Waite	55-64	Visitor from QLD	6
Waite	55-64	Visitor from SA	90
Waite	55-64	Visitor from VIC	6
Waite	55-64	Visitor from WA	7
Waite	55-64	Visitor same SA2	6
Waite	65-74	Home	3415
Waite	65-74	Visitor from NSW	7
Waite	65-74	Visitor from NT	3
Waite	65-74	Visitor from SA	109
Waite	65-74	Visitor from VIC	6
Waite	65-74	Visitor from WA	3
Waite	65-74	Visitor same SA2	5
Waite	75-84	Home	1979
Waite	75-84	Visitor from SA	93
Waite	75-84	Visitor from VIC	4
Waite	75-84	Visitor same SA2	4
Waite	85+	Home	1380
Waite	85+	Visitor from SA	104
Waite	85+	Visitor same SA2	5
West Torrens	0-14	Home	5076
West Torrens	0-14	Visitor from NSW	3
West Torrens	0-14	Visitor from QLD	3
West Torrens	0-14	Visitor from SA	64
West Torrens	0-14	Visitor from WA	3
West Torrens	0-14	Visitor same SA2	4
West Torrens	15-24	Home	4819
West Torrens	15-24	Visitor from NSW	3
West Torrens	15-24	Visitor from QLD	3
West Torrens	15-24	Visitor from SA	130
West Torrens	15-24	Visitor from VIC	14
West Torrens	15-24	Visitor from WA	3
West Torrens	15-24	Visitor same SA2	10
West Torrens	25-34	Home	6463
West Torrens	25-34	Visitor from NSW	8
West Torrens	25-34	Visitor from NT	3
West Torrens	25-34	Visitor from QLD	6
West Torrens	25-34	Visitor from SA	137
West Torrens	25-34	Visitor from VIC	13
West Torrens	25-34	Visitor from WA	3
West Torrens	25-34	Visitor same SA2	16
West Torrens	35-44	Home	4700
West Torrens	35-44	Visitor from NSW	7
West Torrens	35-44	Visitor from NT	4
West Torrens	35-44	Visitor from QLD	8
West Torrens	35-44	Visitor from SA	86
West Torrens	35-44	Visitor from VIC	4
West Torrens	35-44	Visitor same SA2	13
West Torrens	45-54	Home	4307
West Torrens	45-54	Visitor from NSW	8
West Torrens	45-54	Visitor from NT	10
West Torrens	45-54	Visitor from QLD	3
West Torrens	45-54	Visitor from SA	90
West Torrens	45-54	Visitor from VIC	4
West Torrens	45-54	Visitor from WA	9
West Torrens	45-54	Visitor same SA2	9
West Torrens	55-64	Home	3420
West Torrens	55-64	Visitor from NSW	6
West Torrens	55-64	Visitor from NT	4
West Torrens	55-64	Visitor from QLD	4
West Torrens	55-64	Visitor from SA	86
West Torrens	55-64	Visitor from VIC	5
West Torrens	55-64	Visitor from WA	3
West Torrens	55-64	Visitor same SA2	15
West Torrens	65-74	Home	2534
West Torrens	65-74	Visitor from ACT	3
West Torrens	65-74	Visitor from SA	60
West Torrens	65-74	Visitor from VIC	9
West Torrens	65-74	Visitor same SA2	14
West Torrens	75-84	Home	2071
West Torrens	75-84	Visitor from SA	32
West Torrens	75-84	Visitor same SA2	12
West Torrens	85+	Home	1290
West Torrens	85+	Visitor from SA	25
West Torrens	85+	Visitor same SA2	6
Wright	0-14	Home	6148
Wright	0-14	Visitor from NT	5
Wright	0-14	Visitor from SA	75
Wright	0-14	Visitor from VIC	3
Wright	0-14	Visitor same SA2	15
Wright	15-24	Home	4490
Wright	15-24	Visitor from NT	5
Wright	15-24	Visitor from QLD	5
Wright	15-24	Visitor from SA	112
Wright	15-24	Visitor same SA2	14
Wright	25-34	Home	3722
Wright	25-34	Visitor from NSW	4
Wright	25-34	Visitor from QLD	3
Wright	25-34	Visitor from SA	122
