SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Warnbro (South Metropolitan)	LBN	1985	6
Warnbro (South Metropolitan)	LBN	2011	3
Warnbro (South Metropolitan)	LKA	1955	4
Warnbro (South Metropolitan)	LKA	1985	3
Warnbro (South Metropolitan)	LKA	2010	10
Warnbro (South Metropolitan)	LKA	2013	4
Warnbro (South Metropolitan)	MKD	1975	3
Warnbro (South Metropolitan)	MKD	1985	3
Warnbro (South Metropolitan)	MKD	2010	3
Warnbro (South Metropolitan)	MLT	1955	5
Warnbro (South Metropolitan)	MLT	1965	4
Warnbro (South Metropolitan)	MYS		3
Warnbro (South Metropolitan)	MYS	1975	19
Warnbro (South Metropolitan)	MYS	1985	17
Warnbro (South Metropolitan)	MYS	1995	20
Warnbro (South Metropolitan)	MYS	2005	11
Warnbro (South Metropolitan)	MYS	2010	19
Warnbro (South Metropolitan)	MYS	2012	3
Warnbro (South Metropolitan)	MYS	2014	7
Warnbro (South Metropolitan)	NLD		7
Warnbro (South Metropolitan)	NLD	1955	62
Warnbro (South Metropolitan)	NLD	1965	17
Warnbro (South Metropolitan)	NLD	1975	17
Warnbro (South Metropolitan)	NLD	1985	22
Warnbro (South Metropolitan)	NLD	1995	9
Warnbro (South Metropolitan)	NLD	2005	15
Warnbro (South Metropolitan)	NLD	2010	29
Warnbro (South Metropolitan)	NLD	2011	3
Warnbro (South Metropolitan)	NLD	2013	3
Warnbro (South Metropolitan)	NLD	2015	3
Warnbro (South Metropolitan)	NZL		113
Warnbro (South Metropolitan)	NZL	1955	5
Warnbro (South Metropolitan)	NZL	1965	12
Warnbro (South Metropolitan)	NZL	1975	86
Warnbro (South Metropolitan)	NZL	1985	213
Warnbro (South Metropolitan)	NZL	1995	375
Warnbro (South Metropolitan)	NZL	2005	542
Warnbro (South Metropolitan)	NZL	2010	880
Warnbro (South Metropolitan)	NZL	2011	366
Warnbro (South Metropolitan)	NZL	2012	338
Warnbro (South Metropolitan)	NZL	2013	210
Warnbro (South Metropolitan)	NZL	2014	102
Warnbro (South Metropolitan)	NZL	2015	79
Warnbro (South Metropolitan)	NZL	2016	39
Warnbro (South Metropolitan)	PAK	1975	7
Warnbro (South Metropolitan)	PAK	1995	3
Warnbro (South Metropolitan)	PAK	2005	3
Warnbro (South Metropolitan)	PAK	2010	11
Warnbro (South Metropolitan)	PAK	2012	4
Warnbro (South Metropolitan)	PAK	2014	4
Warnbro (South Metropolitan)	PHL		3
Warnbro (South Metropolitan)	PHL	1985	21
Warnbro (South Metropolitan)	PHL	1995	45
Warnbro (South Metropolitan)	PHL	2005	35
Warnbro (South Metropolitan)	PHL	2010	113
Warnbro (South Metropolitan)	PHL	2011	38
Warnbro (South Metropolitan)	PHL	2012	32
Warnbro (South Metropolitan)	PHL	2013	29
Warnbro (South Metropolitan)	PHL	2014	9
Warnbro (South Metropolitan)	PHL	2015	11
Warnbro (South Metropolitan)	PHL	2016	10
Warnbro (South Metropolitan)	POL	1985	15
Warnbro (South Metropolitan)	POL	1995	14
Warnbro (South Metropolitan)	POL	2005	3
Warnbro (South Metropolitan)	POL	2010	8
Warnbro (South Metropolitan)	POL	2014	5
Warnbro (South Metropolitan)	POL	2015	3
Warnbro (South Metropolitan)	SGP		5
Warnbro (South Metropolitan)	SGP	1965	3
Warnbro (South Metropolitan)	SGP	1975	10
Warnbro (South Metropolitan)	SGP	1985	12
Warnbro (South Metropolitan)	SGP	1995	6
Warnbro (South Metropolitan)	SGP	2005	26
Warnbro (South Metropolitan)	SGP	2010	17
Warnbro (South Metropolitan)	SGP	2012	4
Warnbro (South Metropolitan)	SGP	2014	4
Warnbro (South Metropolitan)	THA		12
Warnbro (South Metropolitan)	THA	1985	8
Warnbro (South Metropolitan)	THA	1995	19
Warnbro (South Metropolitan)	THA	2005	34
Warnbro (South Metropolitan)	THA	2010	40
Warnbro (South Metropolitan)	THA	2011	8
Warnbro (South Metropolitan)	THA	2012	7
Warnbro (South Metropolitan)	THA	2013	12
Warnbro (South Metropolitan)	THA	2014	3
Warnbro (South Metropolitan)	THA	2015	4
Warnbro (South Metropolitan)	THA	2016	3
Warnbro (South Metropolitan)	TUR	1985	3
Warnbro (South Metropolitan)	TUR	2010	7
Warnbro (South Metropolitan)	USA		9
Warnbro (South Metropolitan)	USA	1965	8
Warnbro (South Metropolitan)	USA	1975	14
Warnbro (South Metropolitan)	USA	1985	19
Warnbro (South Metropolitan)	USA	1995	22
Warnbro (South Metropolitan)	USA	2005	37
Warnbro (South Metropolitan)	USA	2010	59
Warnbro (South Metropolitan)	USA	2011	9
Warnbro (South Metropolitan)	USA	2012	8
Warnbro (South Metropolitan)	USA	2013	7
Warnbro (South Metropolitan)	USA	2014	9
Warnbro (South Metropolitan)	USA	2015	4
Warnbro (South Metropolitan)	VNM	1975	3
Warnbro (South Metropolitan)	VNM	1985	10
Warnbro (South Metropolitan)	VNM	1995	3
Warnbro (South Metropolitan)	VNM	2005	3
Warnbro (South Metropolitan)	VNM	2010	13
Warnbro (South Metropolitan)	VNM	2012	3
Warnbro (South Metropolitan)	VNM	2013	3
Warnbro (South Metropolitan)	VNM	2014	4
Warnbro (South Metropolitan)	VNM	2015	7
Warnbro (South Metropolitan)	ZAF		18
Warnbro (South Metropolitan)	ZAF	1975	20
Warnbro (South Metropolitan)	ZAF	1985	57
Warnbro (South Metropolitan)	ZAF	1995	72
Warnbro (South Metropolitan)	ZAF	2005	262
Warnbro (South Metropolitan)	ZAF	2010	593
Warnbro (South Metropolitan)	ZAF	2011	108
Warnbro (South Metropolitan)	ZAF	2012	71
Warnbro (South Metropolitan)	ZAF	2013	49
Warnbro (South Metropolitan)	ZAF	2014	49
Warnbro (South Metropolitan)	ZAF	2015	35
Warnbro (South Metropolitan)	ZAF	2016	17
Warnbro (South Metropolitan)	ZWE		5
Warnbro (South Metropolitan)	ZWE	1985	32
Warnbro (South Metropolitan)	ZWE	1995	18
Warnbro (South Metropolitan)	ZWE	2005	77
Warnbro (South Metropolitan)	ZWE	2010	108
Warnbro (South Metropolitan)	ZWE	2011	6
Warnbro (South Metropolitan)	ZWE	2012	9
Warnbro (South Metropolitan)	ZWE	2013	15
Warnbro (South Metropolitan)	ZWE	2014	17
Warnbro (South Metropolitan)	ZWE	2016	3
Warren-Blackwood (South West)			38
Warren-Blackwood (South West)		1946	3
Warren-Blackwood (South West)		1955	29
Warren-Blackwood (South West)		1965	60
Warren-Blackwood (South West)		1975	136
Warren-Blackwood (South West)		1985	63
Warren-Blackwood (South West)		1995	57
Warren-Blackwood (South West)		2005	95
Warren-Blackwood (South West)		2010	97
Warren-Blackwood (South West)		2011	22
Warren-Blackwood (South West)		2012	28
Warren-Blackwood (South West)		2013	28
Warren-Blackwood (South West)		2014	33
Warren-Blackwood (South West)		2015	52
Warren-Blackwood (South West)		2016	32
Warren-Blackwood (South West)	CAN		4
Warren-Blackwood (South West)	CAN	1965	3
Warren-Blackwood (South West)	CAN	1975	19
Warren-Blackwood (South West)	CAN	1985	17
Warren-Blackwood (South West)	CAN	1995	13
Warren-Blackwood (South West)	CAN	2005	16
Warren-Blackwood (South West)	CAN	2010	11
Warren-Blackwood (South West)	CAN	2011	3
Warren-Blackwood (South West)	CAN	2012	3
Warren-Blackwood (South West)	CAN	2014	11
Warren-Blackwood (South West)	CAN	2016	3
Warren-Blackwood (South West)	CHN		3
Warren-Blackwood (South West)	CHN	1995	4
Warren-Blackwood (South West)	CHN	2005	4
Warren-Blackwood (South West)	CHN	2010	9
Warren-Blackwood (South West)	CHN	2012	4
Warren-Blackwood (South West)	CHN	2013	6
Warren-Blackwood (South West)	CHN	2014	6
Warren-Blackwood (South West)	CHN	2015	6
Warren-Blackwood (South West)	CHN	2016	3
Warren-Blackwood (South West)	DEU		13
Warren-Blackwood (South West)	DEU	1955	57
Warren-Blackwood (South West)	DEU	1965	18
Warren-Blackwood (South West)	DEU	1975	29
Warren-Blackwood (South West)	DEU	1985	40
Warren-Blackwood (South West)	DEU	1995	26
Warren-Blackwood (South West)	DEU	2005	32
Warren-Blackwood (South West)	DEU	2010	28
Warren-Blackwood (South West)	DEU	2011	4
Warren-Blackwood (South West)	DEU	2012	3
Warren-Blackwood (South West)	DEU	2013	3
Warren-Blackwood (South West)	DEU	2014	6
Warren-Blackwood (South West)	DEU	2016	3
Warren-Blackwood (South West)	EGY	1965	3
Warren-Blackwood (South West)	FJI	1985	4
Warren-Blackwood (South West)	FJI	1995	7
Warren-Blackwood (South West)	GBR		136
Warren-Blackwood (South West)	GBR	1946	20
Warren-Blackwood (South West)	GBR	1955	218
Warren-Blackwood (South West)	GBR	1965	505
Warren-Blackwood (South West)	GBR	1975	1300
Warren-Blackwood (South West)	GBR	1985	550
Warren-Blackwood (South West)	GBR	1995	327
Warren-Blackwood (South West)	GBR	2005	292
Warren-Blackwood (South West)	GBR	2010	208
Warren-Blackwood (South West)	GBR	2011	35
Warren-Blackwood (South West)	GBR	2012	49
Warren-Blackwood (South West)	GBR	2013	42
Warren-Blackwood (South West)	GBR	2014	22
Warren-Blackwood (South West)	GBR	2015	12
Warren-Blackwood (South West)	GBR	2016	15
Warren-Blackwood (South West)	GRC		3
Warren-Blackwood (South West)	GRC	1955	12
Warren-Blackwood (South West)	GRC	1965	9
Warren-Blackwood (South West)	HKG		9
Warren-Blackwood (South West)	HKG	1985	3
Warren-Blackwood (South West)	HKG	2005	3
Warren-Blackwood (South West)	HKG	2010	3
Warren-Blackwood (South West)	HKG	2013	4
Warren-Blackwood (South West)	HKG	2014	3
Warren-Blackwood (South West)	HRV	1946	3
Warren-Blackwood (South West)	HRV	1965	7
Warren-Blackwood (South West)	HRV	1975	4
Warren-Blackwood (South West)	IDN		5
Warren-Blackwood (South West)	IDN	1955	4
Warren-Blackwood (South West)	IDN	1965	3
Warren-Blackwood (South West)	IDN	1985	3
Warren-Blackwood (South West)	IDN	1995	5
Warren-Blackwood (South West)	IDN	2005	5
Warren-Blackwood (South West)	IDN	2010	7
Warren-Blackwood (South West)	IDN	2015	3
Warren-Blackwood (South West)	IND		3
Warren-Blackwood (South West)	IND	1946	3
Warren-Blackwood (South West)	IND	1955	7
Warren-Blackwood (South West)	IND	1965	9
Warren-Blackwood (South West)	IND	1975	20
Warren-Blackwood (South West)	IND	1985	3
Warren-Blackwood (South West)	IND	2005	8
Warren-Blackwood (South West)	IND	2010	22
Warren-Blackwood (South West)	IND	2012	3
Warren-Blackwood (South West)	IND	2014	3
Warren-Blackwood (South West)	IND	2015	3
Warren-Blackwood (South West)	IND	2016	3
Warren-Blackwood (South West)	IRL		3
Warren-Blackwood (South West)	IRL	1955	6
Warren-Blackwood (South West)	IRL	1965	5
Warren-Blackwood (South West)	IRL	1975	21
Warren-Blackwood (South West)	IRL	1985	16
Warren-Blackwood (South West)	IRL	1995	12
Warren-Blackwood (South West)	IRL	2005	9
Warren-Blackwood (South West)	IRL	2010	15
Warren-Blackwood (South West)	IRL	2011	3
Warren-Blackwood (South West)	IRL	2012	14
Warren-Blackwood (South West)	IRL	2013	10
Warren-Blackwood (South West)	IRL	2016	3
Warren-Blackwood (South West)	IRQ	2005	3
Warren-Blackwood (South West)	IRQ	2016	3
Warren-Blackwood (South West)	ITA		14
Warren-Blackwood (South West)	ITA	1946	3
Warren-Blackwood (South West)	ITA	1955	65
Warren-Blackwood (South West)	ITA	1965	72
Warren-Blackwood (South West)	ITA	1975	9
Warren-Blackwood (South West)	ITA	1985	3
Warren-Blackwood (South West)	ITA	1995	4
Warren-Blackwood (South West)	ITA	2005	7
Warren-Blackwood (South West)	ITA	2010	10
Warren-Blackwood (South West)	ITA	2011	3
Warren-Blackwood (South West)	ITA	2012	6
Warren-Blackwood (South West)	ITA	2013	7
Warren-Blackwood (South West)	ITA	2014	4
Warren-Blackwood (South West)	ITA	2015	12
Warren-Blackwood (South West)	ITA	2016	5
Warren-Blackwood (South West)	JPN		8
Warren-Blackwood (South West)	JPN	1995	4
Warren-Blackwood (South West)	JPN	2005	5
Warren-Blackwood (South West)	JPN	2010	4
Warren-Blackwood (South West)	JPN	2011	3
Warren-Blackwood (South West)	JPN	2013	4
Warren-Blackwood (South West)	JPN	2015	6
Warren-Blackwood (South West)	KOR	2005	3
Warren-Blackwood (South West)	KOR	2010	7
Warren-Blackwood (South West)	KOR	2012	8
Warren-Blackwood (South West)	KOR	2013	4
Warren-Blackwood (South West)	KOR	2014	4
Warren-Blackwood (South West)	KOR	2015	15
Warren-Blackwood (South West)	KOR	2016	4
Warren-Blackwood (South West)	LKA	1955	4
Warren-Blackwood (South West)	LKA	1965	3
Warren-Blackwood (South West)	LKA	1985	4
Warren-Blackwood (South West)	LKA	2010	4
Warren-Blackwood (South West)	LKA	2013	3
Warren-Blackwood (South West)	MKD		4
Warren-Blackwood (South West)	MKD	1955	16
Warren-Blackwood (South West)	MKD	1965	10
Warren-Blackwood (South West)	MLT	1965	3
Warren-Blackwood (South West)	MLT	1975	3
Warren-Blackwood (South West)	MLT	1985	3
Warren-Blackwood (South West)	MYS	1955	3
Warren-Blackwood (South West)	MYS	1965	8
Warren-Blackwood (South West)	MYS	1975	13
Warren-Blackwood (South West)	MYS	1985	13
Warren-Blackwood (South West)	MYS	1995	4
Warren-Blackwood (South West)	MYS	2005	8
Warren-Blackwood (South West)	MYS	2010	6
Warren-Blackwood (South West)	MYS	2016	3
Warren-Blackwood (South West)	NLD		6
Warren-Blackwood (South West)	NLD	1955	67
Warren-Blackwood (South West)	NLD	1965	30
Warren-Blackwood (South West)	NLD	1975	26
Warren-Blackwood (South West)	NLD	1985	22
Warren-Blackwood (South West)	NLD	1995	11
Warren-Blackwood (South West)	NLD	2005	15
Warren-Blackwood (South West)	NLD	2010	13
Warren-Blackwood (South West)	NLD	2013	7
Warren-Blackwood (South West)	NLD	2014	3
Warren-Blackwood (South West)	NZL		51
Warren-Blackwood (South West)	NZL	1965	9
Warren-Blackwood (South West)	NZL	1975	120
Warren-Blackwood (South West)	NZL	1985	236
Warren-Blackwood (South West)	NZL	1995	213
Warren-Blackwood (South West)	NZL	2005	174
Warren-Blackwood (South West)	NZL	2010	90
Warren-Blackwood (South West)	NZL	2011	32
Warren-Blackwood (South West)	NZL	2012	18
Warren-Blackwood (South West)	NZL	2013	5
Warren-Blackwood (South West)	NZL	2014	14
Warren-Blackwood (South West)	NZL	2015	8
Warren-Blackwood (South West)	NZL	2016	3
Warren-Blackwood (South West)	PAK	1955	3
Warren-Blackwood (South West)	PHL		12
Warren-Blackwood (South West)	PHL	1985	11
Warren-Blackwood (South West)	PHL	1995	15
Warren-Blackwood (South West)	PHL	2005	17
Warren-Blackwood (South West)	PHL	2010	74
Warren-Blackwood (South West)	PHL	2011	11
Warren-Blackwood (South West)	PHL	2012	3
Warren-Blackwood (South West)	PHL	2013	27
Warren-Blackwood (South West)	PHL	2014	13
Warren-Blackwood (South West)	PHL	2015	10
Warren-Blackwood (South West)	PHL	2016	3
Warren-Blackwood (South West)	POL	1965	4
Warren-Blackwood (South West)	POL	1985	15
Warren-Blackwood (South West)	POL	1995	8
Warren-Blackwood (South West)	POL	2005	5
Warren-Blackwood (South West)	SGP	1965	3
Warren-Blackwood (South West)	SGP	1975	11
Warren-Blackwood (South West)	SGP	1985	10
Warren-Blackwood (South West)	SGP	2005	3
Warren-Blackwood (South West)	SGP	2011	3
Warren-Blackwood (South West)	THA		3
Warren-Blackwood (South West)	THA	1995	9
Warren-Blackwood (South West)	THA	2005	10
Warren-Blackwood (South West)	THA	2010	10
Warren-Blackwood (South West)	THA	2011	5
Warren-Blackwood (South West)	THA	2013	7
Warren-Blackwood (South West)	THA	2015	13
Warren-Blackwood (South West)	USA		5
Warren-Blackwood (South West)	USA	1965	10
Warren-Blackwood (South West)	USA	1975	38
Warren-Blackwood (South West)	USA	1985	22
Warren-Blackwood (South West)	USA	1995	21
Warren-Blackwood (South West)	USA	2005	31
Warren-Blackwood (South West)	USA	2010	23
Warren-Blackwood (South West)	USA	2011	4
Warren-Blackwood (South West)	USA	2012	8
Warren-Blackwood (South West)	USA	2014	9
Warren-Blackwood (South West)	VNM		4
Warren-Blackwood (South West)	VNM	2005	3
Warren-Blackwood (South West)	VNM	2010	8
Warren-Blackwood (South West)	VNM	2014	3
Warren-Blackwood (South West)	VNM	2015	8
Warren-Blackwood (South West)	VNM	2016	7
Warren-Blackwood (South West)	ZAF		4
Warren-Blackwood (South West)	ZAF	1965	15
Warren-Blackwood (South West)	ZAF	1975	19
Warren-Blackwood (South West)	ZAF	1985	54
Warren-Blackwood (South West)	ZAF	1995	36
Warren-Blackwood (South West)	ZAF	2005	82
Warren-Blackwood (South West)	ZAF	2010	48
Warren-Blackwood (South West)	ZAF	2011	9
Warren-Blackwood (South West)	ZAF	2012	16
Warren-Blackwood (South West)	ZAF	2013	5
Warren-Blackwood (South West)	ZAF	2014	3
Warren-Blackwood (South West)	ZAF	2015	5
Warren-Blackwood (South West)	ZWE		3
Warren-Blackwood (South West)	ZWE	1965	4
Warren-Blackwood (South West)	ZWE	1975	9
Warren-Blackwood (South West)	ZWE	1985	32
Warren-Blackwood (South West)	ZWE	1995	17
Warren-Blackwood (South West)	ZWE	2005	14
Warren-Blackwood (South West)	ZWE	2010	8
Warren-Blackwood (South West)	ZWE	2012	3
West Swan (East Metropolitan)			116
West Swan (East Metropolitan)		1955	17
West Swan (East Metropolitan)		1965	49
West Swan (East Metropolitan)		1975	232
West Swan (East Metropolitan)		1985	180
West Swan (East Metropolitan)		1995	540
West Swan (East Metropolitan)		2005	1058
West Swan (East Metropolitan)		2010	1164
West Swan (East Metropolitan)		2011	159
West Swan (East Metropolitan)		2012	171
West Swan (East Metropolitan)		2013	123
West Swan (East Metropolitan)		2014	97
West Swan (East Metropolitan)		2015	90
West Swan (East Metropolitan)		2016	69
West Swan (East Metropolitan)	CAN		6
West Swan (East Metropolitan)	CAN	1975	12
West Swan (East Metropolitan)	CAN	1995	7
West Swan (East Metropolitan)	CAN	2005	10
West Swan (East Metropolitan)	CAN	2010	10
West Swan (East Metropolitan)	CAN	2012	3
West Swan (East Metropolitan)	CAN	2013	3
West Swan (East Metropolitan)	CAN	2016	3
West Swan (East Metropolitan)	CHN		16
West Swan (East Metropolitan)	CHN	1985	10
West Swan (East Metropolitan)	CHN	1995	38
West Swan (East Metropolitan)	CHN	2005	63
West Swan (East Metropolitan)	CHN	2010	118
West Swan (East Metropolitan)	CHN	2011	10
West Swan (East Metropolitan)	CHN	2012	15
West Swan (East Metropolitan)	CHN	2013	22
West Swan (East Metropolitan)	CHN	2014	18
West Swan (East Metropolitan)	CHN	2015	14
West Swan (East Metropolitan)	CHN	2016	9
West Swan (East Metropolitan)	DEU		3
West Swan (East Metropolitan)	DEU	1955	22
West Swan (East Metropolitan)	DEU	1965	5
West Swan (East Metropolitan)	DEU	1975	18
West Swan (East Metropolitan)	DEU	1985	22
West Swan (East Metropolitan)	DEU	1995	17
West Swan (East Metropolitan)	DEU	2005	25
West Swan (East Metropolitan)	DEU	2010	23
West Swan (East Metropolitan)	DEU	2012	4
West Swan (East Metropolitan)	EGY	1955	4
West Swan (East Metropolitan)	EGY	1975	6
West Swan (East Metropolitan)	EGY	1995	3
West Swan (East Metropolitan)	EGY	2005	25
West Swan (East Metropolitan)	EGY	2010	14
West Swan (East Metropolitan)	EGY	2012	6
West Swan (East Metropolitan)	EGY	2014	3
West Swan (East Metropolitan)	FJI	1985	3
West Swan (East Metropolitan)	FJI	2005	3
West Swan (East Metropolitan)	FJI	2010	7
West Swan (East Metropolitan)	FJI	2012	5
West Swan (East Metropolitan)	FJI	2015	3
West Swan (East Metropolitan)	GBR		111
West Swan (East Metropolitan)	GBR	1946	3
West Swan (East Metropolitan)	GBR	1955	80
West Swan (East Metropolitan)	GBR	1965	274
West Swan (East Metropolitan)	GBR	1975	982
West Swan (East Metropolitan)	GBR	1985	446
West Swan (East Metropolitan)	GBR	1995	525
West Swan (East Metropolitan)	GBR	2005	495
West Swan (East Metropolitan)	GBR	2010	518
West Swan (East Metropolitan)	GBR	2011	72
West Swan (East Metropolitan)	GBR	2012	117
West Swan (East Metropolitan)	GBR	2013	77
West Swan (East Metropolitan)	GBR	2014	27
West Swan (East Metropolitan)	GBR	2015	28
West Swan (East Metropolitan)	GBR	2016	12
West Swan (East Metropolitan)	GRC		3
West Swan (East Metropolitan)	GRC	1955	3
West Swan (East Metropolitan)	GRC	1965	5
West Swan (East Metropolitan)	GRC	1975	5
West Swan (East Metropolitan)	GRC	1985	5
West Swan (East Metropolitan)	GRC	1995	7
West Swan (East Metropolitan)	GRC	2012	3
West Swan (East Metropolitan)	HKG		3
West Swan (East Metropolitan)	HKG	1975	3
West Swan (East Metropolitan)	HKG	1985	3
West Swan (East Metropolitan)	HKG	1995	32
West Swan (East Metropolitan)	HKG	2005	33
West Swan (East Metropolitan)	HKG	2010	18
West Swan (East Metropolitan)	HKG	2012	3
West Swan (East Metropolitan)	HKG	2013	9
West Swan (East Metropolitan)	HKG	2014	3
West Swan (East Metropolitan)	HKG	2016	3
West Swan (East Metropolitan)	HRV		6
West Swan (East Metropolitan)	HRV	1955	3
West Swan (East Metropolitan)	HRV	1965	19
West Swan (East Metropolitan)	HRV	1975	31
West Swan (East Metropolitan)	HRV	1985	3
West Swan (East Metropolitan)	HRV	1995	9
West Swan (East Metropolitan)	HRV	2005	43
West Swan (East Metropolitan)	HRV	2010	13
West Swan (East Metropolitan)	IDN		7
West Swan (East Metropolitan)	IDN	1975	5
West Swan (East Metropolitan)	IDN	1985	16
West Swan (East Metropolitan)	IDN	1995	23
West Swan (East Metropolitan)	IDN	2005	58
West Swan (East Metropolitan)	IDN	2010	48
West Swan (East Metropolitan)	IDN	2011	8
West Swan (East Metropolitan)	IDN	2012	3
West Swan (East Metropolitan)	IDN	2013	10
West Swan (East Metropolitan)	IDN	2014	3
West Swan (East Metropolitan)	IDN	2015	10
West Swan (East Metropolitan)	IDN	2016	4
West Swan (East Metropolitan)	IND		75
West Swan (East Metropolitan)	IND	1955	11
West Swan (East Metropolitan)	IND	1965	5
West Swan (East Metropolitan)	IND	1975	127
West Swan (East Metropolitan)	IND	1985	54
West Swan (East Metropolitan)	IND	1995	157
West Swan (East Metropolitan)	IND	2005	290
West Swan (East Metropolitan)	IND	2010	1100
West Swan (East Metropolitan)	IND	2011	132
West Swan (East Metropolitan)	IND	2012	153
West Swan (East Metropolitan)	IND	2013	119
West Swan (East Metropolitan)	IND	2014	111
West Swan (East Metropolitan)	IND	2015	111
West Swan (East Metropolitan)	IND	2016	60
West Swan (East Metropolitan)	IRL		9
West Swan (East Metropolitan)	IRL	1965	3
West Swan (East Metropolitan)	IRL	1975	27
West Swan (East Metropolitan)	IRL	1985	17
West Swan (East Metropolitan)	IRL	1995	35
West Swan (East Metropolitan)	IRL	2005	36
West Swan (East Metropolitan)	IRL	2010	55
West Swan (East Metropolitan)	IRL	2011	30
West Swan (East Metropolitan)	IRL	2012	37
West Swan (East Metropolitan)	IRL	2013	7
West Swan (East Metropolitan)	IRL	2014	9
West Swan (East Metropolitan)	IRL	2015	4
West Swan (East Metropolitan)	IRN		3
West Swan (East Metropolitan)	IRN	1995	28
West Swan (East Metropolitan)	IRN	2005	48
West Swan (East Metropolitan)	IRN	2010	24
West Swan (East Metropolitan)	IRN	2011	16
West Swan (East Metropolitan)	IRN	2012	13
West Swan (East Metropolitan)	IRN	2013	22
West Swan (East Metropolitan)	IRN	2014	5
West Swan (East Metropolitan)	IRN	2015	3
West Swan (East Metropolitan)	IRN	2016	3
West Swan (East Metropolitan)	IRQ		10
West Swan (East Metropolitan)	IRQ	1985	5
West Swan (East Metropolitan)	IRQ	1995	27
West Swan (East Metropolitan)	IRQ	2005	191
West Swan (East Metropolitan)	IRQ	2010	60
West Swan (East Metropolitan)	IRQ	2011	12
West Swan (East Metropolitan)	IRQ	2012	9
West Swan (East Metropolitan)	IRQ	2013	28
West Swan (East Metropolitan)	IRQ	2014	3
West Swan (East Metropolitan)	IRQ	2015	9
West Swan (East Metropolitan)	IRQ	2016	7
West Swan (East Metropolitan)	ITA		9
West Swan (East Metropolitan)	ITA	1955	49
West Swan (East Metropolitan)	ITA	1965	74
West Swan (East Metropolitan)	ITA	1975	50
West Swan (East Metropolitan)	ITA	1985	10
West Swan (East Metropolitan)	ITA	1995	7
West Swan (East Metropolitan)	ITA	2005	13
West Swan (East Metropolitan)	ITA	2010	14
West Swan (East Metropolitan)	ITA	2013	7
West Swan (East Metropolitan)	ITA	2015	3
West Swan (East Metropolitan)	JPN	1995	7
West Swan (East Metropolitan)	JPN	2005	21
West Swan (East Metropolitan)	JPN	2010	23
West Swan (East Metropolitan)	JPN	2011	3
West Swan (East Metropolitan)	JPN	2014	3
West Swan (East Metropolitan)	KOR		4
West Swan (East Metropolitan)	KOR	1985	3
West Swan (East Metropolitan)	KOR	1995	4
West Swan (East Metropolitan)	KOR	2005	13
West Swan (East Metropolitan)	KOR	2010	15
West Swan (East Metropolitan)	KOR	2011	4
West Swan (East Metropolitan)	KOR	2013	3
West Swan (East Metropolitan)	LBN		3
West Swan (East Metropolitan)	LBN	1985	3
West Swan (East Metropolitan)	LBN	1995	4
West Swan (East Metropolitan)	LBN	2005	14
West Swan (East Metropolitan)	LBN	2010	3
West Swan (East Metropolitan)	LKA	1965	3
West Swan (East Metropolitan)	LKA	1975	14
West Swan (East Metropolitan)	LKA	1985	11
West Swan (East Metropolitan)	LKA	1995	55
West Swan (East Metropolitan)	LKA	2005	31
West Swan (East Metropolitan)	LKA	2010	79
West Swan (East Metropolitan)	LKA	2011	16
West Swan (East Metropolitan)	LKA	2012	19
West Swan (East Metropolitan)	LKA	2013	13
West Swan (East Metropolitan)	LKA	2014	3
West Swan (East Metropolitan)	LKA	2015	3
West Swan (East Metropolitan)	LKA	2016	12
West Swan (East Metropolitan)	MKD		3
West Swan (East Metropolitan)	MKD	1975	28
West Swan (East Metropolitan)	MKD	1985	15
West Swan (East Metropolitan)	MKD	1995	33
West Swan (East Metropolitan)	MKD	2005	28
West Swan (East Metropolitan)	MKD	2010	12
West Swan (East Metropolitan)	MKD	2011	3
West Swan (East Metropolitan)	MKD	2012	7
West Swan (East Metropolitan)	MKD	2013	3
West Swan (East Metropolitan)	MKD	2014	3
West Swan (East Metropolitan)	MLT		3
West Swan (East Metropolitan)	MLT	1955	3
West Swan (East Metropolitan)	MLT	1965	10
West Swan (East Metropolitan)	MLT	1975	3
West Swan (East Metropolitan)	MLT	1995	7
West Swan (East Metropolitan)	MLT	2005	5
West Swan (East Metropolitan)	MYS		19
West Swan (East Metropolitan)	MYS	1965	8
West Swan (East Metropolitan)	MYS	1975	32
West Swan (East Metropolitan)	MYS	1985	72
West Swan (East Metropolitan)	MYS	1995	167
West Swan (East Metropolitan)	MYS	2005	80
West Swan (East Metropolitan)	MYS	2010	90
West Swan (East Metropolitan)	MYS	2011	7
West Swan (East Metropolitan)	MYS	2012	10
West Swan (East Metropolitan)	MYS	2013	13
West Swan (East Metropolitan)	MYS	2014	20
West Swan (East Metropolitan)	MYS	2015	8
West Swan (East Metropolitan)	MYS	2016	11
West Swan (East Metropolitan)	NLD		4
West Swan (East Metropolitan)	NLD	1955	47
West Swan (East Metropolitan)	NLD	1965	17
West Swan (East Metropolitan)	NLD	1975	17
West Swan (East Metropolitan)	NLD	1985	11
West Swan (East Metropolitan)	NLD	1995	8
West Swan (East Metropolitan)	NLD	2005	12
West Swan (East Metropolitan)	NLD	2010	14
West Swan (East Metropolitan)	NZL		100
West Swan (East Metropolitan)	NZL	1955	3
West Swan (East Metropolitan)	NZL	1965	5
West Swan (East Metropolitan)	NZL	1975	56
West Swan (East Metropolitan)	NZL	1985	192
