SED_NAME16	Age	MaritalStatus	Registered	adults
Pumicestone	15-19	Married	1	8
Pumicestone	15-19	Never married		2548
Pumicestone	20-24	Married	0	428
Pumicestone	20-24	Married	1	116
Pumicestone	20-24	Never married		1738
Pumicestone	25-34	Married	0	999
Pumicestone	25-34	Married	1	1577
Pumicestone	25-34	Never married		2045
Pumicestone	35-44	Married	0	832
Pumicestone	35-44	Married	1	2407
Pumicestone	35-44	Never married		1762
Pumicestone	45-54	Married	0	706
Pumicestone	45-54	Married	1	3006
Pumicestone	45-54	Never married		2145
Pumicestone	55-64	Married	0	594
Pumicestone	55-64	Married	1	4137
Pumicestone	55-64	Never married		2171
Pumicestone	65-74	Married	0	435
Pumicestone	65-74	Married	1	4983
Pumicestone	65-74	Never married		2307
Pumicestone	75-84	Married	0	126
Pumicestone	75-84	Married	1	2357
Pumicestone	75-84	Never married		1578
Pumicestone	85+	Married	0	13
Pumicestone	85+	Married	1	436
Pumicestone	85+	Never married		775
Redcliffe	15-19	Married	0	59
Redcliffe	15-19	Married	1	3
Redcliffe	15-19	Never married		2406
Redcliffe	20-24	Married	0	333
Redcliffe	20-24	Married	1	85
Redcliffe	20-24	Never married		1639
Redcliffe	25-34	Married	0	965
Redcliffe	25-34	Married	1	1366
Redcliffe	25-34	Never married		1976
Redcliffe	35-44	Married	0	953
Redcliffe	35-44	Married	1	2680
Redcliffe	35-44	Never married		1914
Redcliffe	45-54	Married	0	874
Redcliffe	45-54	Married	1	3142
Redcliffe	45-54	Never married		2575
Redcliffe	55-64	Married	0	546
Redcliffe	55-64	Married	1	3505
Redcliffe	55-64	Never married		2342
Redcliffe	65-74	Married	0	273
Redcliffe	65-74	Married	1	3173
Redcliffe	65-74	Never married		2161
Redcliffe	75-84	Married	0	64
Redcliffe	75-84	Married	1	1460
Redcliffe	75-84	Never married		1469
Redcliffe	85+	Married	0	8
Redcliffe	85+	Married	1	278
Redcliffe	85+	Never married		775
Redlands	15-19	Married	0	29
Redlands	15-19	Married	1	4
Redlands	15-19	Never married		3078
Redlands	20-24	Married	0	355
Redlands	20-24	Married	1	104
Redlands	20-24	Never married		1837
Redlands	25-34	Married	0	1081
Redlands	25-34	Married	1	2090
Redlands	25-34	Never married		1501
Redlands	35-44	Married	0	821
Redlands	35-44	Married	1	3924
Redlands	35-44	Never married		1251
Redlands	45-54	Married	0	763
Redlands	45-54	Married	1	4576
Redlands	45-54	Never married		1531
Redlands	55-64	Married	0	438
Redlands	55-64	Married	1	4226
Redlands	55-64	Never married		1454
Redlands	65-74	Married	0	251
Redlands	65-74	Married	1	3636
Redlands	65-74	Never married		1444
Redlands	75-84	Married	0	69
Redlands	75-84	Married	1	1473
Redlands	75-84	Never married		973
Redlands	85+	Married	0	13
Redlands	85+	Married	1	310
Redlands	85+	Never married		470
Rockhampton	15-19	Married	0	143
Rockhampton	15-19	Married	1	7
Rockhampton	15-19	Never married		2651
Rockhampton	20-24	Married	0	850
Rockhampton	20-24	Married	1	174
Rockhampton	20-24	Never married		1902
Rockhampton	25-34	Married	0	1452
Rockhampton	25-34	Married	1	2360
Rockhampton	25-34	Never married		2328
Rockhampton	35-44	Married	0	686
Rockhampton	35-44	Married	1	2590
Rockhampton	35-44	Never married		1678
Rockhampton	45-54	Married	0	567
Rockhampton	45-54	Married	1	2808
Rockhampton	45-54	Never married		1965
Rockhampton	55-64	Married	0	330
Rockhampton	55-64	Married	1	2613
Rockhampton	55-64	Never married		1665
Rockhampton	65-74	Married	0	127
Rockhampton	65-74	Married	1	1881
Rockhampton	65-74	Never married		1263
Rockhampton	75-84	Married	0	29
Rockhampton	75-84	Married	1	1039
Rockhampton	75-84	Never married		1122
Rockhampton	85+	Married	0	5
Rockhampton	85+	Married	1	238
Rockhampton	85+	Never married		537
Sandgate	15-19	Married	0	26
Sandgate	15-19	Never married		2617
Sandgate	20-24	Married	0	403
Sandgate	20-24	Married	1	111
Sandgate	20-24	Never married		2008
Sandgate	25-34	Married	0	1259
Sandgate	25-34	Married	1	2746
Sandgate	25-34	Never married		2055
Sandgate	35-44	Married	0	976
Sandgate	35-44	Married	1	4304
Sandgate	35-44	Never married		1667
Sandgate	45-54	Married	0	782
Sandgate	45-54	Married	1	3881
Sandgate	45-54	Never married		1867
Sandgate	55-64	Married	0	452
Sandgate	55-64	Married	1	3073
Sandgate	55-64	Never married		1756
Sandgate	65-74	Married	0	167
Sandgate	65-74	Married	1	2289
Sandgate	65-74	Never married		1444
Sandgate	75-84	Married	0	35
Sandgate	75-84	Married	1	1009
Sandgate	75-84	Never married		1014
Sandgate	85+	Married	0	7
Sandgate	85+	Married	1	236
Sandgate	85+	Never married		518
South Brisbane	15-19	Married	0	71
South Brisbane	15-19	Married	1	3
South Brisbane	15-19	Never married		2266
South Brisbane	20-24	Married	0	897
South Brisbane	20-24	Married	1	172
South Brisbane	20-24	Never married		4740
South Brisbane	25-34	Married	0	3144
South Brisbane	25-34	Married	1	2854
South Brisbane	25-34	Never married		6530
South Brisbane	35-44	Married	0	1211
South Brisbane	35-44	Married	1	3126
South Brisbane	35-44	Never married		2770
South Brisbane	45-54	Married	0	748
South Brisbane	45-54	Married	1	2558
South Brisbane	45-54	Never married		2119
South Brisbane	55-64	Married	0	379
South Brisbane	55-64	Married	1	2029
South Brisbane	55-64	Never married		1801
South Brisbane	65-74	Married	0	170
South Brisbane	65-74	Married	1	1285
South Brisbane	65-74	Never married		1186
South Brisbane	75-84	Married	0	33
South Brisbane	75-84	Married	1	575
South Brisbane	75-84	Never married		641
South Brisbane	85+	Married	0	10
South Brisbane	85+	Married	1	139
South Brisbane	85+	Never married		326
Southern Downs	15-19	Married	0	76
Southern Downs	15-19	Married	1	8
Southern Downs	15-19	Never married		2414
Southern Downs	20-24	Married	0	520
Southern Downs	20-24	Married	1	131
Southern Downs	20-24	Never married		1404
Southern Downs	25-34	Married	0	953
Southern Downs	25-34	Married	1	1647
Southern Downs	25-34	Never married		1576
Southern Downs	35-44	Married	0	658
Southern Downs	35-44	Married	1	2794
Southern Downs	35-44	Never married		1246
Southern Downs	45-54	Married	0	643
Southern Downs	45-54	Married	1	3551
Southern Downs	45-54	Never married		1536
Southern Downs	55-64	Married	0	445
Southern Downs	55-64	Married	1	4040
Southern Downs	55-64	Never married		1689
Southern Downs	65-74	Married	0	259
Southern Downs	65-74	Married	1	3467
Southern Downs	65-74	Never married		1568
Southern Downs	75-84	Married	0	56
Southern Downs	75-84	Married	1	1524
Southern Downs	75-84	Never married		1171
Southern Downs	85+	Married	0	11
Southern Downs	85+	Married	1	288
Southern Downs	85+	Never married		512
Southport	15-19	Married	0	79
Southport	15-19	Married	1	5
Southport	15-19	Never married		3252
Southport	20-24	Married	0	797
Southport	20-24	Married	1	158
Southport	20-24	Never married		4212
Southport	25-34	Married	0	1799
Southport	25-34	Married	1	2390
Southport	25-34	Never married		3793
Southport	35-44	Married	0	916
Southport	35-44	Married	1	3493
Southport	35-44	Never married		2305
Southport	45-54	Married	0	776
Southport	45-54	Married	1	3417
Southport	45-54	Never married		2540
Southport	55-64	Married	0	469
Southport	55-64	Married	1	3071
Southport	55-64	Never married		2187
Southport	65-74	Married	0	228
Southport	65-74	Married	1	2593
Southport	65-74	Never married		1873
Southport	75-84	Married	0	69
Southport	75-84	Married	1	1238
Southport	75-84	Never married		1224
Southport	85+	Married	0	16
Southport	85+	Married	1	269
Southport	85+	Never married		672
Springwood	15-19	Married	0	25
Springwood	15-19	Never married		3019
Springwood	20-24	Married	0	374
Springwood	20-24	Married	1	138
Springwood	20-24	Never married		2241
Springwood	25-34	Married	0	1341
Springwood	25-34	Married	1	2747
Springwood	25-34	Never married		2206
Springwood	35-44	Married	0	890
Springwood	35-44	Married	1	4310
Springwood	35-44	Never married		1551
Springwood	45-54	Married	0	616
Springwood	45-54	Married	1	3945
Springwood	45-54	Never married		1491
Springwood	55-64	Married	0	376
Springwood	55-64	Married	1	3967
Springwood	55-64	Never married		1341
Springwood	65-74	Married	0	143
Springwood	65-74	Married	1	2991
Springwood	65-74	Never married		1070
Springwood	75-84	Married	0	26
Springwood	75-84	Married	1	751
Springwood	75-84	Never married		528
Springwood	85+	Married	0	6
Springwood	85+	Married	1	128
Springwood	85+	Never married		279
Stafford	15-19	Married	0	43
Stafford	15-19	Married	1	6
Stafford	15-19	Never married		2264
Stafford	20-24	Married	0	695
Stafford	20-24	Married	1	122
Stafford	20-24	Never married		2694
Stafford	25-34	Married	0	1912
Stafford	25-34	Married	1	2712
Stafford	25-34	Never married		3035
Stafford	35-44	Married	0	905
Stafford	35-44	Married	1	3845
Stafford	35-44	Never married		1738
Stafford	45-54	Married	0	621
Stafford	45-54	Married	1	3435
Stafford	45-54	Never married		1739
Stafford	55-64	Married	0	248
Stafford	55-64	Married	1	2090
Stafford	55-64	Never married		1534
Stafford	65-74	Married	0	112
Stafford	65-74	Married	1	1399
Stafford	65-74	Never married		1134
Stafford	75-84	Married	0	27
Stafford	75-84	Married	1	989
Stafford	75-84	Never married		823
Stafford	85+	Married	0	7
Stafford	85+	Married	1	250
Stafford	85+	Never married		613
Stretton	15-19	Married	0	22
Stretton	15-19	Married	1	11
Stretton	15-19	Never married		3567
Stretton	20-24	Married	0	330
Stretton	20-24	Married	1	232
Stretton	20-24	Never married		4064
Stretton	25-34	Married	0	1038
Stretton	25-34	Married	1	4848
Stretton	25-34	Never married		4345
Stretton	35-44	Married	0	562
Stretton	35-44	Married	1	5826
Stretton	35-44	Never married		1716
Stretton	45-54	Married	0	355
Stretton	45-54	Married	1	4739
Stretton	45-54	Never married		1426
Stretton	55-64	Married	0	237
Stretton	55-64	Married	1	4076
Stretton	55-64	Never married		1280
Stretton	65-74	Married	0	73
Stretton	65-74	Married	1	2562
Stretton	65-74	Never married		851
Stretton	75-84	Married	0	16
Stretton	75-84	Married	1	828
Stretton	75-84	Never married		496
Stretton	85+	Married	1	143
Stretton	85+	Never married		268
Sunnybank	15-19	Married	0	17
Sunnybank	15-19	Married	1	5
Sunnybank	15-19	Never married		2901
Sunnybank	20-24	Married	0	417
Sunnybank	20-24	Married	1	219
Sunnybank	20-24	Never married		4643
Sunnybank	25-34	Married	0	1139
Sunnybank	25-34	Married	1	3692
Sunnybank	25-34	Never married		5191
Sunnybank	35-44	Married	0	550
Sunnybank	35-44	Married	1	3952
Sunnybank	35-44	Never married		2036
Sunnybank	45-54	Married	0	381
Sunnybank	45-54	Married	1	3111
Sunnybank	45-54	Never married		1768
Sunnybank	55-64	Married	0	254
Sunnybank	55-64	Married	1	3059
Sunnybank	55-64	Never married		1574
Sunnybank	65-74	Married	0	118
Sunnybank	65-74	Married	1	2532
Sunnybank	65-74	Never married		1228
Sunnybank	75-84	Married	0	28
Sunnybank	75-84	Married	1	1181
Sunnybank	75-84	Never married		944
Sunnybank	85+	Married	0	11
Sunnybank	85+	Married	1	237
Sunnybank	85+	Never married		547
Surfers Paradise	15-19	Married	0	62
Surfers Paradise	15-19	Married	1	6
Surfers Paradise	15-19	Never married		2479
Surfers Paradise	20-24	Married	0	641
Surfers Paradise	20-24	Married	1	148
Surfers Paradise	20-24	Never married		2964
Surfers Paradise	25-34	Married	0	1863
Surfers Paradise	25-34	Married	1	2114
Surfers Paradise	25-34	Never married		3834
Surfers Paradise	35-44	Married	0	956
Surfers Paradise	35-44	Married	1	3011
Surfers Paradise	35-44	Never married		2234
Surfers Paradise	45-54	Married	0	762
Surfers Paradise	45-54	Married	1	3529
Surfers Paradise	45-54	Never married		2402
Surfers Paradise	55-64	Married	0	523
Surfers Paradise	55-64	Married	1	3457
Surfers Paradise	55-64	Never married		2109
Surfers Paradise	65-74	Married	0	377
Surfers Paradise	65-74	Married	1	3233
Surfers Paradise	65-74	Never married		1975
Surfers Paradise	75-84	Married	0	96
Surfers Paradise	75-84	Married	1	1457
Surfers Paradise	75-84	Never married		1112
Surfers Paradise	85+	Married	0	14
Surfers Paradise	85+	Married	1	289
Surfers Paradise	85+	Never married		566
Thuringowa	15-19	Married	0	97
Thuringowa	15-19	Married	1	5
Thuringowa	15-19	Never married		3506
Thuringowa	20-24	Married	0	944
Thuringowa	20-24	Married	1	213
Thuringowa	20-24	Never married		2303
Thuringowa	25-34	Married	0	1715
Thuringowa	25-34	Married	1	2580
Thuringowa	25-34	Never married		2225
Thuringowa	35-44	Married	0	1050
Thuringowa	35-44	Married	1	3579
Thuringowa	35-44	Never married		1658
Thuringowa	45-54	Married	0	746
Thuringowa	45-54	Married	1	3924
Thuringowa	45-54	Never married		1544
Thuringowa	55-64	Married	0	379
Thuringowa	55-64	Married	1	3251
Thuringowa	55-64	Never married		1178
Thuringowa	65-74	Married	0	151
Thuringowa	65-74	Married	1	2115
Thuringowa	65-74	Never married		860
Thuringowa	75-84	Married	0	35
Thuringowa	75-84	Married	1	745
Thuringowa	75-84	Never married		539
Thuringowa	85+	Married	0	5
Thuringowa	85+	Married	1	135
Thuringowa	85+	Never married		210
Toowoomba North	15-19	Married	0	107
Toowoomba North	15-19	Married	1	3
Toowoomba North	15-19	Never married		2744
Toowoomba North	20-24	Married	0	695
Toowoomba North	20-24	Married	1	183
Toowoomba North	20-24	Never married		1997
Toowoomba North	25-34	Married	0	1148
Toowoomba North	25-34	Married	1	2144
Toowoomba North	25-34	Never married		2170
Toowoomba North	35-44	Married	0	553
Toowoomba North	35-44	Married	1	3056
Toowoomba North	35-44	Never married		1688
Toowoomba North	45-54	Married	0	543
Toowoomba North	45-54	Married	1	3423
Toowoomba North	45-54	Never married		1873
Toowoomba North	55-64	Married	0	317
Toowoomba North	55-64	Married	1	3398
Toowoomba North	55-64	Never married		1736
Toowoomba North	65-74	Married	0	147
Toowoomba North	65-74	Married	1	2776
Toowoomba North	65-74	Never married		1408
Toowoomba North	75-84	Married	0	39
Toowoomba North	75-84	Married	1	1271
Toowoomba North	75-84	Never married		1095
Toowoomba North	85+	Married	0	6
Toowoomba North	85+	Married	1	267
Toowoomba North	85+	Never married		527
Toowoomba South	15-19	Married	0	64
Toowoomba South	15-19	Married	1	15
Toowoomba South	15-19	Never married		2836
Toowoomba South	20-24	Married	0	645
Toowoomba South	20-24	Married	1	219
Toowoomba South	20-24	Never married		2020
Toowoomba South	25-34	Married	0	1242
Toowoomba South	25-34	Married	1	2740
Toowoomba South	25-34	Never married		2240
Toowoomba South	35-44	Married	0	553
Toowoomba South	35-44	Married	1	3339
Toowoomba South	35-44	Never married		1596
Toowoomba South	45-54	Married	0	437
Toowoomba South	45-54	Married	1	3084
Toowoomba South	45-54	Never married		1715
Toowoomba South	55-64	Married	0	260
Toowoomba South	55-64	Married	1	3035
Toowoomba South	55-64	Never married		1617
Toowoomba South	65-74	Married	0	132
Toowoomba South	65-74	Married	1	2601
Toowoomba South	65-74	Never married		1424
Toowoomba South	75-84	Married	0	25
Toowoomba South	75-84	Married	1	1593
Toowoomba South	75-84	Never married		1268
Toowoomba South	85+	Married	0	6
Toowoomba South	85+	Married	1	372
Toowoomba South	85+	Never married		862
Townsville	15-19	Married	0	87
Townsville	15-19	Never married		2283
Townsville	20-24	Married	0	799
Townsville	20-24	Married	1	125
Townsville	20-24	Never married		2248
Townsville	25-34	Married	0	1784
Townsville	25-34	Married	1	1836
Townsville	25-34	Never married		2829
Townsville	35-44	Married	0	978
Townsville	35-44	Married	1	2656
Townsville	35-44	Never married		2041
Townsville	45-54	Married	0	804
Townsville	45-54	Married	1	2798
Townsville	45-54	Never married		2317
Townsville	55-64	Married	0	527
Townsville	55-64	Married	1	2521
Townsville	55-64	Never married		2140
Townsville	65-74	Married	0	196
Townsville	65-74	Married	1	1658
Townsville	65-74	Never married		1493
Townsville	75-84	Married	0	41
Townsville	75-84	Married	1	679
Townsville	75-84	Never married		818
Townsville	85+	Married	0	9
Townsville	85+	Married	1	166
Townsville	85+	Never married		411
Warrego	15-19	Married	0	87
Warrego	15-19	Never married		1646
Warrego	20-24	Married	0	538
Warrego	20-24	Married	1	139
Warrego	20-24	Never married		1068
Warrego	25-34	Married	0	1039
Warrego	25-34	Married	1	1888
Warrego	25-34	Never married		1340
Warrego	35-44	Married	0	585
Warrego	35-44	Married	1	2661
Warrego	35-44	Never married		966
Warrego	45-54	Married	0	562
Warrego	45-54	Married	1	2791
Warrego	45-54	Never married		1274
Warrego	55-64	Married	0	350
Warrego	55-64	Married	1	2673
Warrego	55-64	Never married		1258
Warrego	65-74	Married	0	148
Warrego	65-74	Married	1	1907
Warrego	65-74	Never married		1073
Warrego	75-84	Married	0	42
Warrego	75-84	Married	1	858
Warrego	75-84	Never married		712
Warrego	85+	Married	0	8
Warrego	85+	Married	1	136
Warrego	85+	Never married		309
Waterford	15-19	Married	0	109
Waterford	15-19	Married	1	6
Waterford	15-19	Never married		3749
Waterford	20-24	Married	0	934
Waterford	20-24	Married	1	267
Waterford	20-24	Never married		3105
Waterford	25-34	Married	0	2167
Waterford	25-34	Married	1	3329
Waterford	25-34	Never married		3430
Waterford	35-44	Married	0	1230
Waterford	35-44	Married	1	3843
Waterford	35-44	Never married		2564
Waterford	45-54	Married	0	800
Waterford	45-54	Married	1	3401
Waterford	45-54	Never married		2531
Waterford	55-64	Married	0	427
Waterford	55-64	Married	1	3246
Waterford	55-64	Never married		2072
Waterford	65-74	Married	0	216
Waterford	65-74	Married	1	2502
Waterford	65-74	Never married		1678
Waterford	75-84	Married	0	50
Waterford	75-84	Married	1	1014
Waterford	75-84	Never married		1009
Waterford	85+	Married	0	12
Waterford	85+	Married	1	207
Waterford	85+	Never married		442
Whitsunday	15-19	Married	0	96
Whitsunday	15-19	Married	1	3
Whitsunday	15-19	Never married		3056
Whitsunday	20-24	Married	0	723
Whitsunday	20-24	Married	1	143
Whitsunday	20-24	Never married		1672
Whitsunday	25-34	Married	0	1797
Whitsunday	25-34	Married	1	2521
Whitsunday	25-34	Never married		2048
Whitsunday	35-44	Married	0	1097
Whitsunday	35-44	Married	1	4224
Whitsunday	35-44	Never married		1545
Whitsunday	45-54	Married	0	949
Whitsunday	45-54	Married	1	4592
Whitsunday	45-54	Never married		1644
Whitsunday	55-64	Married	0	494
Whitsunday	55-64	Married	1	3988
Whitsunday	55-64	Never married		1422
Whitsunday	65-74	Married	0	194
Whitsunday	65-74	Married	1	2478
Whitsunday	65-74	Never married		1058
Whitsunday	75-84	Married	0	41
Whitsunday	75-84	Married	1	951
Whitsunday	75-84	Never married		631
Whitsunday	85+	Married	0	3
Whitsunday	85+	Married	1	157
Whitsunday	85+	Never married		273
Woodridge	15-19	Married	0	81
Woodridge	15-19	Married	1	16
Woodridge	15-19	Never married		4197
Woodridge	20-24	Married	0	666
Woodridge	20-24	Married	1	397
Woodridge	20-24	Never married		3282
Woodridge	25-34	Married	0	1583
Woodridge	25-34	Married	1	3582
Woodridge	25-34	Never married		3752
Woodridge	35-44	Married	0	1028
Woodridge	35-44	Married	1	3890
Woodridge	35-44	Never married		2706
Woodridge	45-54	Married	0	750
Woodridge	45-54	Married	1	3220
Woodridge	45-54	Never married		2522
Woodridge	55-64	Married	0	394
Woodridge	55-64	Married	1	2809
Woodridge	55-64	Never married		2035
Woodridge	65-74	Married	0	187
Woodridge	65-74	Married	1	1934
Woodridge	65-74	Never married		1522
Woodridge	75-84	Married	0	37
Woodridge	75-84	Married	1	576
Woodridge	75-84	Never married		723
Woodridge	85+	Married	0	5
Woodridge	85+	Married	1	82
Woodridge	85+	Never married		210
Yeerongpilly	15-19	Married	0	48
Yeerongpilly	15-19	Married	1	12
Yeerongpilly	15-19	Never married		2558
Yeerongpilly	20-24	Married	0	556
Yeerongpilly	20-24	Married	1	128
Yeerongpilly	20-24	Never married		3477
Yeerongpilly	25-34	Married	0	1862
Yeerongpilly	25-34	Married	1	2889
Yeerongpilly	25-34	Never married		3618
Yeerongpilly	35-44	Married	0	994
Yeerongpilly	35-44	Married	1	4230
Yeerongpilly	35-44	Never married		1858
Yeerongpilly	45-54	Married	0	709
Yeerongpilly	45-54	Married	1	3407
Yeerongpilly	45-54	Never married		1927
Yeerongpilly	55-64	Married	0	357
Yeerongpilly	55-64	Married	1	2360
Yeerongpilly	55-64	Never married		1656
Yeerongpilly	65-74	Married	0	104
Yeerongpilly	65-74	Married	1	1519
Yeerongpilly	65-74	Never married		1064
Yeerongpilly	75-84	Married	0	22
Yeerongpilly	75-84	Married	1	881
Yeerongpilly	75-84	Never married		799
Yeerongpilly	85+	Married	0	3
Yeerongpilly	85+	Married	1	259
Yeerongpilly	85+	Never married		490
Adelaide	15-19	Married	0	46
Adelaide	15-19	Married	1	3
Adelaide	15-19	Never married		1744
Adelaide	20-24	Married	0	450
Adelaide	20-24	Married	1	95
Adelaide	20-24	Never married		3813
Adelaide	25-34	Married	0	1279
Adelaide	25-34	Married	1	1856
Adelaide	25-34	Never married		3369
Adelaide	35-44	Married	0	505
Adelaide	35-44	Married	1	2181
Adelaide	35-44	Never married		1408
Adelaide	45-54	Married	0	399
Adelaide	45-54	Married	1	2179
Adelaide	45-54	Never married		1459
Adelaide	55-64	Married	0	360
Adelaide	55-64	Married	1	2180
Adelaide	55-64	Never married		1324
Adelaide	65-74	Married	0	172
Adelaide	65-74	Married	1	1640
Adelaide	65-74	Never married		1045
Adelaide	75-84	Married	0	36
Adelaide	75-84	Married	1	700
Adelaide	75-84	Never married		700
Adelaide	85+	Married	0	3
Adelaide	85+	Married	1	191
Adelaide	85+	Never married		359
Ashford	15-19	Married	0	15
Ashford	15-19	Married	1	3
Ashford	15-19	Never married		1716
Ashford	20-24	Married	0	271
Ashford	20-24	Married	1	91
Ashford	20-24	Never married		1997
Ashford	25-34	Married	0	968
Ashford	25-34	Married	1	2021
Ashford	25-34	Never married		2233
Ashford	35-44	Married	0	571
Ashford	35-44	Married	1	2806
Ashford	35-44	Never married		1136
Ashford	45-54	Married	0	455
Ashford	45-54	Married	1	2398
Ashford	45-54	Never married		1252
Ashford	55-64	Married	0	303
Ashford	55-64	Married	1	2129
Ashford	55-64	Never married		1309
Ashford	65-74	Married	0	124
Ashford	65-74	Married	1	1397
Ashford	65-74	Never married		1008
Ashford	75-84	Married	0	31
Ashford	75-84	Married	1	769
Ashford	75-84	Never married		700
Ashford	85+	Married	0	11
Ashford	85+	Married	1	241
Ashford	85+	Never married		562
Bragg	15-19	Married	0	13
Bragg	15-19	Never married		2274
Bragg	20-24	Married	0	64
Bragg	20-24	Married	1	20
Bragg	20-24	Never married		1641
Bragg	25-34	Married	0	348
Bragg	25-34	Married	1	941
Bragg	25-34	Never married		1133
Bragg	35-44	Married	0	335
Bragg	35-44	Married	1	2791
Bragg	35-44	Never married		656
Bragg	45-54	Married	0	411
Bragg	45-54	Married	1	3396
Bragg	45-54	Never married		808
Bragg	55-64	Married	0	335
Bragg	55-64	Married	1	3019
Bragg	55-64	Never married		905
Bragg	65-74	Married	0	159
Bragg	65-74	Married	1	2584
Bragg	65-74	Never married		824
Bragg	75-84	Married	0	40
Bragg	75-84	Married	1	1113
Bragg	75-84	Never married		665
Bragg	85+	Married	0	8
Bragg	85+	Married	1	294
Bragg	85+	Never married		528
Bright	15-19	Married	0	16
Bright	15-19	Married	1	3
Bright	15-19	Never married		1790
Bright	20-24	Married	0	123
Bright	20-24	Married	1	24
Bright	20-24	Never married		1466
Bright	25-34	Married	0	655
Bright	25-34	Married	1	1135
Bright	25-34	Never married		1225
Bright	35-44	Married	0	474
Bright	35-44	Married	1	2531
Bright	35-44	Never married		845
Bright	45-54	Married	0	449
Bright	45-54	Married	1	2871
Bright	45-54	Never married		1007
Bright	55-64	Married	0	345
Bright	55-64	Married	1	3139
Bright	55-64	Never married		1045
Bright	65-74	Married	0	148
Bright	65-74	Married	1	2216
Bright	65-74	Never married		863
Bright	75-84	Married	0	24
Bright	75-84	Married	1	957
Bright	75-84	Never married		692
Bright	85+	Married	0	7
Bright	85+	Married	1	266
Bright	85+	Never married		609
Chaffey	15-19	Married	0	40
Chaffey	15-19	Married	1	7
Chaffey	15-19	Never married		1817
Chaffey	20-24	Married	0	316
Chaffey	20-24	Married	1	84
Chaffey	20-24	Never married		1006
Chaffey	25-34	Married	0	682
Chaffey	25-34	Married	1	1208
Chaffey	25-34	Never married		1217
Chaffey	35-44	Married	0	547
Chaffey	35-44	Married	1	1971
Chaffey	35-44	Never married		962
Chaffey	45-54	Married	0	447
Chaffey	45-54	Married	1	2537
Chaffey	45-54	Never married		1354
Chaffey	55-64	Married	0	328
Chaffey	55-64	Married	1	2977
Chaffey	55-64	Never married		1243
Chaffey	65-74	Married	0	164
Chaffey	65-74	Married	1	2476
Chaffey	65-74	Never married		1022
Chaffey	75-84	Married	0	43
Chaffey	75-84	Married	1	1191
Chaffey	75-84	Never married		736
Chaffey	85+	Married	0	11
Chaffey	85+	Married	1	272
Chaffey	85+	Never married		493
Cheltenham	15-19	Married	0	23
Cheltenham	15-19	Married	1	3
Cheltenham	15-19	Never married		2026
Cheltenham	20-24	Married	0	305
Cheltenham	20-24	Married	1	102
Cheltenham	20-24	Never married		2013
Cheltenham	25-34	Married	0	1093
Cheltenham	25-34	Married	1	2110
Cheltenham	25-34	Never married		2318
Cheltenham	35-44	Married	0	607
Cheltenham	35-44	Married	1	2602
Cheltenham	35-44	Never married		1448
Cheltenham	45-54	Married	0	528
Cheltenham	45-54	Married	1	2526
Cheltenham	45-54	Never married		1917
Cheltenham	55-64	Married	0	289
Cheltenham	55-64	Married	1	2154
Cheltenham	55-64	Never married		1702
Cheltenham	65-74	Married	0	90
Cheltenham	65-74	Married	1	1299
Cheltenham	65-74	Never married		1210
Cheltenham	75-84	Married	0	30
Cheltenham	75-84	Married	1	856
Cheltenham	75-84	Never married		864
Cheltenham	85+	Married	0	9
Cheltenham	85+	Married	1	230
Cheltenham	85+	Never married		628
Colton	15-19	Married	0	16
Colton	15-19	Never married		1951
Colton	20-24	Married	0	105
Colton	20-24	Married	1	57
Colton	20-24	Never married		1698
Colton	25-34	Married	0	627
Colton	25-34	Married	1	1234
Colton	25-34	Never married		1572
Colton	35-44	Married	0	442
Colton	35-44	Married	1	2399
Colton	35-44	Never married		992
Colton	45-54	Married	0	431
Colton	45-54	Married	1	3030
Colton	45-54	Never married		1301
Colton	55-64	Married	0	287
Colton	55-64	Married	1	2638
Colton	55-64	Never married		1172
Colton	65-74	Married	0	113
Colton	65-74	Married	1	2301
Colton	65-74	Never married		928
Colton	75-84	Married	0	30
Colton	75-84	Married	1	1451
Colton	75-84	Never married		874
Colton	85+	Married	0	11
Colton	85+	Married	1	339
Colton	85+	Never married		557
Croydon	15-19	Married	0	18
Croydon	15-19	Never married		1845
Croydon	20-24	Married	0	257
Croydon	20-24	Married	1	82
Croydon	20-24	Never married		2298
Croydon	25-34	Married	0	1040
Croydon	25-34	Married	1	1864
Croydon	25-34	Never married		2542
Croydon	35-44	Married	0	571
Croydon	35-44	Married	1	2445
Croydon	35-44	Never married		1384
Croydon	45-54	Married	0	479
Croydon	45-54	Married	1	2255
Croydon	45-54	Never married		1761
Croydon	55-64	Married	0	275
Croydon	55-64	Married	1	1845
Croydon	55-64	Never married		1598
Croydon	65-74	Married	0	93
Croydon	65-74	Married	1	1292
Croydon	65-74	Never married		943
Croydon	75-84	Married	0	21
Croydon	75-84	Married	1	847
Croydon	75-84	Never married		793
Croydon	85+	Married	0	4
Croydon	85+	Married	1	238
Croydon	85+	Never married		454
Davenport	15-19	Married	0	8
Davenport	15-19	Never married		2174
Davenport	20-24	Married	0	125
Davenport	20-24	Married	1	32
Davenport	20-24	Never married		1803
Davenport	25-34	Married	0	549
Davenport	25-34	Married	1	1250
Davenport	25-34	Never married		1271
Davenport	35-44	Married	0	578
Davenport	35-44	Married	1	2969
Davenport	35-44	Never married		744
Davenport	45-54	Married	0	517
Davenport	45-54	Married	1	3111
Davenport	45-54	Never married		874
