SED_NAME16	Age5yr	Indigenous	persons
Drummoyne	30-34	0	6870
Drummoyne	30-34	1	23
Drummoyne	35-39		375
Drummoyne	35-39	0	5914
Drummoyne	35-39	1	23
Drummoyne	40-44		305
Drummoyne	40-44	0	5618
Drummoyne	40-44	1	26
Drummoyne	45-49		269
Drummoyne	45-49	0	5094
Drummoyne	45-49	1	24
Drummoyne	50-54		263
Drummoyne	50-54	0	4803
Drummoyne	50-54	1	28
Drummoyne	55-59		268
Drummoyne	55-59	0	4400
Drummoyne	55-59	1	21
Drummoyne	60-64		213
Drummoyne	60-64	0	3845
Drummoyne	60-64	1	15
Drummoyne	65+		695
Drummoyne	65+	0	11676
Drummoyne	65+	1	20
Dubbo	0-4		427
Dubbo	0-4	0	3767
Dubbo	0-4	1	1297
Dubbo	5-9		447
Dubbo	5-9	0	3931
Dubbo	5-9	1	1236
Dubbo	10-14		348
Dubbo	10-14	0	3534
Dubbo	10-14	1	1021
Dubbo	15-19		331
Dubbo	15-19	0	3222
Dubbo	15-19	1	1054
Dubbo	20-24		349
Dubbo	20-24	0	3150
Dubbo	20-24	1	906
Dubbo	25-29		419
Dubbo	25-29	0	3643
Dubbo	25-29	1	778
Dubbo	30-34		380
Dubbo	30-34	0	3897
Dubbo	30-34	1	595
Dubbo	35-39		356
Dubbo	35-39	0	3469
Dubbo	35-39	1	496
Dubbo	40-44		381
Dubbo	40-44	0	3710
Dubbo	40-44	1	501
Dubbo	45-49		392
Dubbo	45-49	0	4004
Dubbo	45-49	1	524
Dubbo	50-54		434
Dubbo	50-54	0	4099
Dubbo	50-54	1	467
Dubbo	55-59		466
Dubbo	55-59	0	4287
Dubbo	55-59	1	398
Dubbo	60-64		415
Dubbo	60-64	0	3727
Dubbo	60-64	1	320
Dubbo	65+		1258
Dubbo	65+	0	11627
Dubbo	65+	1	504
East Hills	0-4		170
East Hills	0-4	0	4877
East Hills	0-4	1	89
East Hills	5-9		193
East Hills	5-9	0	4939
East Hills	5-9	1	92
East Hills	10-14		216
East Hills	10-14	0	4727
East Hills	10-14	1	91
East Hills	15-19		192
East Hills	15-19	0	4663
East Hills	15-19	1	74
East Hills	20-24		223
East Hills	20-24	0	4857
East Hills	20-24	1	70
East Hills	25-29		198
East Hills	25-29	0	4588
East Hills	25-29	1	54
East Hills	30-34		215
East Hills	30-34	0	4934
East Hills	30-34	1	49
East Hills	35-39		206
East Hills	35-39	0	4867
East Hills	35-39	1	49
East Hills	40-44		231
East Hills	40-44	0	5058
East Hills	40-44	1	44
East Hills	45-49		213
East Hills	45-49	0	4724
East Hills	45-49	1	59
East Hills	50-54		214
East Hills	50-54	0	4781
East Hills	50-54	1	35
East Hills	55-59		193
East Hills	55-59	0	4707
East Hills	55-59	1	44
East Hills	60-64		184
East Hills	60-64	0	3952
East Hills	60-64	1	26
East Hills	65+		592
East Hills	65+	0	11581
East Hills	65+	1	59
Epping	0-4		77
Epping	0-4	0	3823
Epping	0-4	1	13
Epping	5-9		113
Epping	5-9	0	5034
Epping	5-9	1	17
Epping	10-14		98
Epping	10-14	0	5144
Epping	10-14	1	19
Epping	15-19		102
Epping	15-19	0	5751
Epping	15-19	1	16
Epping	20-24		123
Epping	20-24	0	5573
Epping	20-24	1	20
Epping	25-29		128
Epping	25-29	0	4221
Epping	25-29	1	18
Epping	30-34		111
Epping	30-34	0	4071
Epping	30-34	1	5
Epping	35-39		116
Epping	35-39	0	4641
Epping	35-39	1	7
Epping	40-44		140
Epping	40-44	0	5369
Epping	40-44	1	15
Epping	45-49		119
Epping	45-49	0	5544
Epping	45-49	1	3
Epping	50-54		138
Epping	50-54	0	5800
Epping	50-54	1	11
Epping	55-59		112
Epping	55-59	0	5354
Epping	55-59	1	17
Epping	60-64		92
Epping	60-64	0	4508
Epping	60-64	1	4
Epping	65+		524
Epping	65+	0	12952
Epping	65+	1	5
Fairfield	0-4		267
Fairfield	0-4	0	5526
Fairfield	0-4	1	69
Fairfield	5-9		278
Fairfield	5-9	0	5599
Fairfield	5-9	1	58
Fairfield	10-14		220
Fairfield	10-14	0	5438
Fairfield	10-14	1	54
Fairfield	15-19		231
Fairfield	15-19	0	5743
Fairfield	15-19	1	49
Fairfield	20-24		270
Fairfield	20-24	0	6271
Fairfield	20-24	1	70
Fairfield	25-29		312
Fairfield	25-29	0	6006
Fairfield	25-29	1	41
Fairfield	30-34		303
Fairfield	30-34	0	5726
Fairfield	30-34	1	34
Fairfield	35-39		246
Fairfield	35-39	0	5219
Fairfield	35-39	1	34
Fairfield	40-44		225
Fairfield	40-44	0	5313
Fairfield	40-44	1	25
Fairfield	45-49		255
Fairfield	45-49	0	5527
Fairfield	45-49	1	39
Fairfield	50-54		261
Fairfield	50-54	0	5424
Fairfield	50-54	1	35
Fairfield	55-59		255
Fairfield	55-59	0	5203
Fairfield	55-59	1	26
Fairfield	60-64		183
Fairfield	60-64	0	4331
Fairfield	60-64	1	29
Fairfield	65+		587
Fairfield	65+	0	11173
Fairfield	65+	1	49
Gosford	0-4		213
Gosford	0-4	0	3704
Gosford	0-4	1	267
Gosford	5-9		229
Gosford	5-9	0	3754
Gosford	5-9	1	243
Gosford	10-14		204
Gosford	10-14	0	3494
Gosford	10-14	1	242
Gosford	15-19		257
Gosford	15-19	0	3468
Gosford	15-19	1	298
Gosford	20-24		255
Gosford	20-24	0	3536
Gosford	20-24	1	245
Gosford	25-29		241
Gosford	25-29	0	3650
Gosford	25-29	1	204
Gosford	30-34		241
Gosford	30-34	0	3905
Gosford	30-34	1	160
Gosford	35-39		260
Gosford	35-39	0	3977
Gosford	35-39	1	104
Gosford	40-44		310
Gosford	40-44	0	4357
Gosford	40-44	1	128
Gosford	45-49		276
Gosford	45-49	0	4500
Gosford	45-49	1	129
Gosford	50-54		295
Gosford	50-54	0	4728
Gosford	50-54	1	137
Gosford	55-59		295
Gosford	55-59	0	4736
Gosford	55-59	1	113
Gosford	60-64		278
Gosford	60-64	0	4321
Gosford	60-64	1	84
Gosford	65+		1074
Gosford	65+	0	14795
Gosford	65+	1	141
Goulburn	0-4		266
Goulburn	0-4	0	3780
Goulburn	0-4	1	257
Goulburn	5-9		272
Goulburn	5-9	0	4304
Goulburn	5-9	1	255
Goulburn	10-14		324
Goulburn	10-14	0	4306
Goulburn	10-14	1	261
Goulburn	15-19		309
Goulburn	15-19	0	4074
Goulburn	15-19	1	218
Goulburn	20-24		230
Goulburn	20-24	0	3185
Goulburn	20-24	1	155
Goulburn	25-29		236
Goulburn	25-29	0	3246
Goulburn	25-29	1	156
Goulburn	30-34		253
Goulburn	30-34	0	3471
Goulburn	30-34	1	139
Goulburn	35-39		259
Goulburn	35-39	0	3569
Goulburn	35-39	1	120
Goulburn	40-44		331
Goulburn	40-44	0	4523
Goulburn	40-44	1	120
Goulburn	45-49		335
Goulburn	45-49	0	4826
Goulburn	45-49	1	136
Goulburn	50-54		374
Goulburn	50-54	0	5045
Goulburn	50-54	1	107
Goulburn	55-59		346
Goulburn	55-59	0	4986
Goulburn	55-59	1	104
Goulburn	60-64		361
Goulburn	60-64	0	4847
Goulburn	60-64	1	73
Goulburn	65+		1088
Goulburn	65+	0	14382
Goulburn	65+	1	137
Granville	0-4		402
Granville	0-4	0	6985
Granville	0-4	1	78
Granville	5-9		329
Granville	5-9	0	6093
Granville	5-9	1	82
Granville	10-14		231
Granville	10-14	0	4872
Granville	10-14	1	49
Granville	15-19		237
Granville	15-19	0	4794
Granville	15-19	1	67
Granville	20-24		406
Granville	20-24	0	6425
Granville	20-24	1	65
Granville	25-29		507
Granville	25-29	0	8248
Granville	25-29	1	67
Granville	30-34		506
Granville	30-34	0	8733
Granville	30-34	1	39
Granville	35-39		408
Granville	35-39	0	6998
Granville	35-39	1	34
Granville	40-44		265
Granville	40-44	0	5531
Granville	40-44	1	40
Granville	45-49		258
Granville	45-49	0	4882
Granville	45-49	1	47
Granville	50-54		268
Granville	50-54	0	4652
Granville	50-54	1	43
Granville	55-59		226
Granville	55-59	0	4339
Granville	55-59	1	36
Granville	60-64		202
Granville	60-64	0	3525
Granville	60-64	1	35
Granville	65+		594
Granville	65+	0	9441
Granville	65+	1	37
Hawkesbury	0-4		216
Hawkesbury	0-4	0	4102
Hawkesbury	0-4	1	300
Hawkesbury	5-9		204
Hawkesbury	5-9	0	4504
Hawkesbury	5-9	1	297
Hawkesbury	10-14		257
Hawkesbury	10-14	0	4598
Hawkesbury	10-14	1	279
Hawkesbury	15-19		315
Hawkesbury	15-19	0	4701
Hawkesbury	15-19	1	275
Hawkesbury	20-24		303
Hawkesbury	20-24	0	4395
Hawkesbury	20-24	1	221
Hawkesbury	25-29		278
Hawkesbury	25-29	0	4178
Hawkesbury	25-29	1	190
Hawkesbury	30-34		201
Hawkesbury	30-34	0	3843
Hawkesbury	30-34	1	132
Hawkesbury	35-39		216
Hawkesbury	35-39	0	3903
Hawkesbury	35-39	1	100
Hawkesbury	40-44		260
Hawkesbury	40-44	0	4634
Hawkesbury	40-44	1	129
Hawkesbury	45-49		334
Hawkesbury	45-49	0	5166
Hawkesbury	45-49	1	142
Hawkesbury	50-54		345
Hawkesbury	50-54	0	4936
Hawkesbury	50-54	1	118
Hawkesbury	55-59		293
Hawkesbury	55-59	0	4567
Hawkesbury	55-59	1	107
Hawkesbury	60-64		242
Hawkesbury	60-64	0	3796
Hawkesbury	60-64	1	76
Hawkesbury	65+		733
Hawkesbury	65+	0	9923
Hawkesbury	65+	1	111
Heathcote	0-4		137
Heathcote	0-4	0	4814
Heathcote	0-4	1	132
Heathcote	5-9		146
Heathcote	5-9	0	5071
Heathcote	5-9	1	114
Heathcote	10-14		135
Heathcote	10-14	0	4695
Heathcote	10-14	1	141
Heathcote	15-19		142
Heathcote	15-19	0	4557
Heathcote	15-19	1	111
Heathcote	20-24		142
Heathcote	20-24	0	4213
Heathcote	20-24	1	85
Heathcote	25-29		158
Heathcote	25-29	0	4096
Heathcote	25-29	1	75
Heathcote	30-34		136
Heathcote	30-34	0	4497
Heathcote	30-34	1	70
Heathcote	35-39		156
Heathcote	35-39	0	5005
Heathcote	35-39	1	59
Heathcote	40-44		189
Heathcote	40-44	0	5435
Heathcote	40-44	1	77
Heathcote	45-49		169
Heathcote	45-49	0	5208
Heathcote	45-49	1	62
Heathcote	50-54		169
Heathcote	50-54	0	5079
Heathcote	50-54	1	61
Heathcote	55-59		160
Heathcote	55-59	0	4662
Heathcote	55-59	1	48
Heathcote	60-64		148
Heathcote	60-64	0	4196
Heathcote	60-64	1	37
Heathcote	65+		456
Heathcote	65+	0	11059
Heathcote	65+	1	61
Heffron	0-4		342
Heffron	0-4	0	4635
Heffron	0-4	1	110
Heffron	5-9		225
Heffron	5-9	0	3349
Heffron	5-9	1	114
Heffron	10-14		153
Heffron	10-14	0	2593
Heffron	10-14	1	96
Heffron	15-19		430
Heffron	15-19	0	5984
Heffron	15-19	1	110
Heffron	20-24		1062
Heffron	20-24	0	13987
Heffron	20-24	1	158
Heffron	25-29		1258
Heffron	25-29	0	13876
Heffron	25-29	1	139
Heffron	30-34		986
Heffron	30-34	0	11938
Heffron	30-34	1	99
Heffron	35-39		664
Heffron	35-39	0	8274
Heffron	35-39	1	79
Heffron	40-44		451
Heffron	40-44	0	6122
Heffron	40-44	1	83
Heffron	45-49		401
Heffron	45-49	0	5117
Heffron	45-49	1	84
Heffron	50-54		354
Heffron	50-54	0	4411
Heffron	50-54	1	70
Heffron	55-59		322
Heffron	55-59	0	3749
Heffron	55-59	1	56
Heffron	60-64		227
Heffron	60-64	0	3061
Heffron	60-64	1	43
Heffron	65+		687
Heffron	65+	0	8247
Heffron	65+	1	80
Holsworthy	0-4		297
Holsworthy	0-4	0	6027
Holsworthy	0-4	1	151
Holsworthy	5-9		261
Holsworthy	5-9	0	6194
Holsworthy	5-9	1	139
Holsworthy	10-14		277
Holsworthy	10-14	0	5768
Holsworthy	10-14	1	137
Holsworthy	15-19		275
Holsworthy	15-19	0	5754
Holsworthy	15-19	1	128
Holsworthy	20-24		315
Holsworthy	20-24	0	5407
Holsworthy	20-24	1	112
Holsworthy	25-29		296
Holsworthy	25-29	0	5105
Holsworthy	25-29	1	67
Holsworthy	30-34		309
Holsworthy	30-34	0	5695
Holsworthy	30-34	1	67
Holsworthy	35-39		280
Holsworthy	35-39	0	5750
Holsworthy	35-39	1	57
Holsworthy	40-44		296
Holsworthy	40-44	0	5903
Holsworthy	40-44	1	74
Holsworthy	45-49		282
Holsworthy	45-49	0	5539
Holsworthy	45-49	1	63
Holsworthy	50-54		243
Holsworthy	50-54	0	5200
Holsworthy	50-54	1	46
Holsworthy	55-59		215
Holsworthy	55-59	0	4516
Holsworthy	55-59	1	46
Holsworthy	60-64		173
Holsworthy	60-64	0	3472
Holsworthy	60-64	1	36
Holsworthy	65+		532
Holsworthy	65+	0	8834
Holsworthy	65+	1	63
Hornsby	0-4		150
Hornsby	0-4	0	4753
Hornsby	0-4	1	34
Hornsby	5-9		149
Hornsby	5-9	0	5453
Hornsby	5-9	1	57
Hornsby	10-14		122
Hornsby	10-14	0	5057
Hornsby	10-14	1	63
Hornsby	15-19		136
Hornsby	15-19	0	4900
Hornsby	15-19	1	54
Hornsby	20-24		149
Hornsby	20-24	0	4341
Hornsby	20-24	1	33
Hornsby	25-29		140
Hornsby	25-29	0	3720
Hornsby	25-29	1	32
Hornsby	30-34		168
Hornsby	30-34	0	4454
Hornsby	30-34	1	29
Hornsby	35-39		184
Hornsby	35-39	0	5344
Hornsby	35-39	1	20
Hornsby	40-44		196
Hornsby	40-44	0	6110
Hornsby	40-44	1	39
Hornsby	45-49		197
Hornsby	45-49	0	5888
Hornsby	45-49	1	28
Hornsby	50-54		171
Hornsby	50-54	0	5472
Hornsby	50-54	1	24
Hornsby	55-59		178
Hornsby	55-59	0	5011
Hornsby	55-59	1	15
Hornsby	60-64		144
Hornsby	60-64	0	4184
Hornsby	60-64	1	19
Hornsby	65+		508
Hornsby	65+	0	11258
Hornsby	65+	1	35
Keira	0-4		200
Keira	0-4	0	4390
Keira	0-4	1	163
Keira	5-9		168
Keira	5-9	0	4961
Keira	5-9	1	194
Keira	10-14		172
Keira	10-14	0	4616
Keira	10-14	1	193
Keira	15-19		172
Keira	15-19	0	4673
Keira	15-19	1	203
Keira	20-24		204
Keira	20-24	0	4773
Keira	20-24	1	140
Keira	25-29		176
Keira	25-29	0	3963
Keira	25-29	1	112
Keira	30-34		225
Keira	30-34	0	4176
Keira	30-34	1	96
Keira	35-39		154
Keira	35-39	0	4697
Keira	35-39	1	83
Keira	40-44		210
Keira	40-44	0	5226
Keira	40-44	1	94
Keira	45-49		200
Keira	45-49	0	4955
Keira	45-49	1	103
Keira	50-54		201
Keira	50-54	0	4948
Keira	50-54	1	89
Keira	55-59		201
Keira	55-59	0	4790
Keira	55-59	1	78
Keira	60-64		183
Keira	60-64	0	4197
Keira	60-64	1	56
Keira	65+		691
Keira	65+	0	13152
Keira	65+	1	93
Kiama	0-4		204
Kiama	0-4	0	3557
Kiama	0-4	1	272
Kiama	5-9		186
Kiama	5-9	0	3812
Kiama	5-9	1	337
Kiama	10-14		217
Kiama	10-14	0	3887
Kiama	10-14	1	295
Kiama	15-19		221
Kiama	15-19	0	3915
Kiama	15-19	1	296
Kiama	20-24		242
Kiama	20-24	0	3469
Kiama	20-24	1	235
Kiama	25-29		228
Kiama	25-29	0	3198
Kiama	25-29	1	213
Kiama	30-34		210
Kiama	30-34	0	3407
Kiama	30-34	1	173
Kiama	35-39		194
Kiama	35-39	0	3489
Kiama	35-39	1	155
Kiama	40-44		218
Kiama	40-44	0	3909
Kiama	40-44	1	139
Kiama	45-49		261
Kiama	45-49	0	4044
Kiama	45-49	1	147
Kiama	50-54		276
Kiama	50-54	0	4407
Kiama	50-54	1	125
Kiama	55-59		298
Kiama	55-59	0	4855
Kiama	55-59	1	111
Kiama	60-64		303
Kiama	60-64	0	4690
Kiama	60-64	1	104
Kiama	65+		1031
Kiama	65+	0	13789
Kiama	65+	1	153
Kogarah	0-4		198
Kogarah	0-4	0	5343
Kogarah	0-4	1	33
Kogarah	5-9		212
Kogarah	5-9	0	4615
Kogarah	5-9	1	34
Kogarah	10-14		177
Kogarah	10-14	0	4112
Kogarah	10-14	1	35
Kogarah	15-19		208
Kogarah	15-19	0	4988
Kogarah	15-19	1	43
Kogarah	20-24		295
Kogarah	20-24	0	7359
Kogarah	20-24	1	50
Kogarah	25-29		430
Kogarah	25-29	0	9380
Kogarah	25-29	1	45
Kogarah	30-34		337
Kogarah	30-34	0	8206
Kogarah	30-34	1	19
Kogarah	35-39		257
Kogarah	35-39	0	6153
Kogarah	35-39	1	20
Kogarah	40-44		229
Kogarah	40-44	0	5469
Kogarah	40-44	1	27
Kogarah	45-49		197
Kogarah	45-49	0	5244
Kogarah	45-49	1	20
Kogarah	50-54		242
Kogarah	50-54	0	5378
Kogarah	50-54	1	22
Kogarah	55-59		189
Kogarah	55-59	0	4929
Kogarah	55-59	1	23
Kogarah	60-64		216
Kogarah	60-64	0	4328
Kogarah	60-64	1	8
Kogarah	65+		822
Kogarah	65+	0	12042
Kogarah	65+	1	25
Ku-ring-gai	0-4		127
Ku-ring-gai	0-4	0	4329
Ku-ring-gai	0-4	1	18
Ku-ring-gai	5-9		123
Ku-ring-gai	5-9	0	5532
Ku-ring-gai	5-9	1	22
Ku-ring-gai	10-14		192
Ku-ring-gai	10-14	0	5659
Ku-ring-gai	10-14	1	35
Ku-ring-gai	15-19		275
Ku-ring-gai	15-19	0	5701
Ku-ring-gai	15-19	1	30
Ku-ring-gai	20-24		171
Ku-ring-gai	20-24	0	4159
Ku-ring-gai	20-24	1	17
Ku-ring-gai	25-29		140
Ku-ring-gai	25-29	0	3314
Ku-ring-gai	25-29	1	18
Ku-ring-gai	30-34		173
Ku-ring-gai	30-34	0	4192
Ku-ring-gai	30-34	1	9
Ku-ring-gai	35-39		169
Ku-ring-gai	35-39	0	5086
Ku-ring-gai	35-39	1	15
Ku-ring-gai	40-44		209
Ku-ring-gai	40-44	0	5648
Ku-ring-gai	40-44	1	9
Ku-ring-gai	45-49		213
Ku-ring-gai	45-49	0	5982
Ku-ring-gai	45-49	1	15
Ku-ring-gai	50-54		180
Ku-ring-gai	50-54	0	5517
Ku-ring-gai	50-54	1	9
Ku-ring-gai	55-59		143
Ku-ring-gai	55-59	0	4616
Ku-ring-gai	55-59	1	12
Ku-ring-gai	60-64		132
Ku-ring-gai	60-64	0	3818
Ku-ring-gai	60-64	1	5
Ku-ring-gai	65+		740
Ku-ring-gai	65+	0	13462
Ku-ring-gai	65+	1	13
Lake Macquarie	0-4		126
Lake Macquarie	0-4	0	3469
Lake Macquarie	0-4	1	353
Lake Macquarie	5-9		131
Lake Macquarie	5-9	0	3561
Lake Macquarie	5-9	1	362
Lake Macquarie	10-14		124
Lake Macquarie	10-14	0	3637
Lake Macquarie	10-14	1	396
Lake Macquarie	15-19		134
Lake Macquarie	15-19	0	3899
Lake Macquarie	15-19	1	327
Lake Macquarie	20-24		145
Lake Macquarie	20-24	0	3521
Lake Macquarie	20-24	1	305
Lake Macquarie	25-29		156
Lake Macquarie	25-29	0	3311
Lake Macquarie	25-29	1	201
Lake Macquarie	30-34		145
Lake Macquarie	30-34	0	3462
Lake Macquarie	30-34	1	171
Lake Macquarie	35-39		99
Lake Macquarie	35-39	0	3370
Lake Macquarie	35-39	1	156
Lake Macquarie	40-44		148
Lake Macquarie	40-44	0	3950
Lake Macquarie	40-44	1	154
Lake Macquarie	45-49		191
Lake Macquarie	45-49	0	4174
Lake Macquarie	45-49	1	181
Lake Macquarie	50-54		194
Lake Macquarie	50-54	0	4428
Lake Macquarie	50-54	1	152
Lake Macquarie	55-59		216
Lake Macquarie	55-59	0	4757
Lake Macquarie	55-59	1	139
Lake Macquarie	60-64		200
Lake Macquarie	60-64	0	4556
Lake Macquarie	60-64	1	102
Lake Macquarie	65+		778
Lake Macquarie	65+	0	15027
Lake Macquarie	65+	1	181
Lakemba	0-4		469
Lakemba	0-4	0	7004
Lakemba	0-4	1	49
Lakemba	5-9		401
Lakemba	5-9	0	6667
Lakemba	5-9	1	55
Lakemba	10-14		322
Lakemba	10-14	0	5671
Lakemba	10-14	1	42
Lakemba	15-19		287
Lakemba	15-19	0	5637
Lakemba	15-19	1	30
Lakemba	20-24		344
Lakemba	20-24	0	6522
Lakemba	20-24	1	39
Lakemba	25-29		411
Lakemba	25-29	0	7138
Lakemba	25-29	1	26
Lakemba	30-34		471
Lakemba	30-34	0	7149
Lakemba	30-34	1	35
Lakemba	35-39		383
Lakemba	35-39	0	6222
Lakemba	35-39	1	25
Lakemba	40-44		300
Lakemba	40-44	0	5217
Lakemba	40-44	1	15
Lakemba	45-49		284
Lakemba	45-49	0	4966
Lakemba	45-49	1	17
Lakemba	50-54		295
Lakemba	50-54	0	4987
Lakemba	50-54	1	22
Lakemba	55-59		246
Lakemba	55-59	0	4645
Lakemba	55-59	1	26
Lakemba	60-64		217
Lakemba	60-64	0	3832
Lakemba	60-64	1	22
Lakemba	65+		818
Lakemba	65+	0	10300
Lakemba	65+	1	21
Lane Cove	0-4		204
Lane Cove	0-4	0	4849
Lane Cove	0-4	1	14
Lane Cove	5-9		175
Lane Cove	5-9	0	4881
Lane Cove	5-9	1	22
Lane Cove	10-14		170
Lane Cove	10-14	0	4684
Lane Cove	10-14	1	49
Lane Cove	15-19		159
Lane Cove	15-19	0	4517
Lane Cove	15-19	1	56
Lane Cove	20-24		211
Lane Cove	20-24	0	4208
Lane Cove	20-24	1	27
Lane Cove	25-29		353
Lane Cove	25-29	0	5272
Lane Cove	25-29	1	27
Lane Cove	30-34		382
Lane Cove	30-34	0	6199
Lane Cove	30-34	1	21
Lane Cove	35-39		338
Lane Cove	35-39	0	6064
Lane Cove	35-39	1	17
Lane Cove	40-44		307
Lane Cove	40-44	0	5921
Lane Cove	40-44	1	15
Lane Cove	45-49		240
Lane Cove	45-49	0	5610
Lane Cove	45-49	1	16
Lane Cove	50-54		248
Lane Cove	50-54	0	5069
Lane Cove	50-54	1	15
Lane Cove	55-59		215
Lane Cove	55-59	0	4477
Lane Cove	55-59	1	10
Lane Cove	60-64		183
Lane Cove	60-64	0	3825
Lane Cove	60-64	1	11
Lane Cove	65+		591
Lane Cove	65+	0	12220
Lane Cove	65+	1	11
Lismore	0-4		274
Lismore	0-4	0	3073
Lismore	0-4	1	380
Lismore	5-9		351
Lismore	5-9	0	3893
Lismore	5-9	1	411
Lismore	10-14		301
Lismore	10-14	0	3897
Lismore	10-14	1	410
Lismore	15-19		358
Lismore	15-19	0	3792
Lismore	15-19	1	367
Lismore	20-24		344
Lismore	20-24	0	2980
Lismore	20-24	1	257
Lismore	25-29		290
Lismore	25-29	0	2765
Lismore	25-29	1	185
Lismore	30-34		288
Lismore	30-34	0	3037
Lismore	30-34	1	175
Lismore	35-39		292
Lismore	35-39	0	3400
Lismore	35-39	1	198
Lismore	40-44		338
Lismore	40-44	0	3904
Lismore	40-44	1	183
Lismore	45-49		397
Lismore	45-49	0	4290
Lismore	45-49	1	213
Lismore	50-54		464
Lismore	50-54	0	4944
Lismore	50-54	1	193
Lismore	55-59		538
Lismore	55-59	0	5620
Lismore	55-59	1	152
Lismore	60-64		555
Lismore	60-64	0	5329
Lismore	60-64	1	134
Lismore	65+		1418
Lismore	65+	0	13445
Lismore	65+	1	134
Liverpool	0-4		538
Liverpool	0-4	0	6173
Liverpool	0-4	1	169
Liverpool	5-9		502
Liverpool	5-9	0	6168
Liverpool	5-9	1	186
Liverpool	10-14		442
Liverpool	10-14	0	6100
Liverpool	10-14	1	190
Liverpool	15-19		426
Liverpool	15-19	0	6115
Liverpool	15-19	1	167
Liverpool	20-24		470
Liverpool	20-24	0	6179
Liverpool	20-24	1	146
Liverpool	25-29		562
Liverpool	25-29	0	5978
Liverpool	25-29	1	89
Liverpool	30-34		599
Liverpool	30-34	0	6353
Liverpool	30-34	1	100
Liverpool	35-39		576
Liverpool	35-39	0	6091
Liverpool	35-39	1	81
Liverpool	40-44		458
Liverpool	40-44	0	5754
Liverpool	40-44	1	76
Liverpool	45-49		420
Liverpool	45-49	0	5475
Liverpool	45-49	1	81
Liverpool	50-54		440
Liverpool	50-54	0	5624
Liverpool	50-54	1	88
Liverpool	55-59		413
Liverpool	55-59	0	4891
Liverpool	55-59	1	54
Liverpool	60-64		349
Liverpool	60-64	0	3734
Liverpool	60-64	1	46
Liverpool	65+		852
Liverpool	65+	0	7903
Liverpool	65+	1	77
Londonderry	0-4		469
Londonderry	0-4	0	6448
Londonderry	0-4	1	711
Londonderry	5-9		459
Londonderry	5-9	0	5921
Londonderry	5-9	1	646
Londonderry	10-14		335
Londonderry	10-14	0	5067
Londonderry	10-14	1	572
Londonderry	15-19		386
Londonderry	15-19	0	5074
Londonderry	15-19	1	557
Londonderry	20-24		440
Londonderry	20-24	0	5958
Londonderry	20-24	1	538
Londonderry	25-29		457
Londonderry	25-29	0	6368
Londonderry	25-29	1	426
Londonderry	30-34		477
Londonderry	30-34	0	6782
Londonderry	30-34	1	329
Londonderry	35-39		398
Londonderry	35-39	0	5792
Londonderry	35-39	1	281
Londonderry	40-44		372
Londonderry	40-44	0	5351
Londonderry	40-44	1	301
Londonderry	45-49		340
Londonderry	45-49	0	4942
Londonderry	45-49	1	247
Londonderry	50-54		360
Londonderry	50-54	0	4684
Londonderry	50-54	1	222
Londonderry	55-59		317
Londonderry	55-59	0	4549
Londonderry	55-59	1	143
Londonderry	60-64		307
Londonderry	60-64	0	3923
Londonderry	60-64	1	126
Londonderry	65+		807
Londonderry	65+	0	9756
Londonderry	65+	1	193
Macquarie Fields	0-4		295
Macquarie Fields	0-4	0	5991
Macquarie Fields	0-4	1	302
Macquarie Fields	5-9		299
Macquarie Fields	5-9	0	5762
Macquarie Fields	5-9	1	290
Macquarie Fields	10-14		231
Macquarie Fields	10-14	0	5237
Macquarie Fields	10-14	1	253
Macquarie Fields	15-19		283
Macquarie Fields	15-19	0	5240
Macquarie Fields	15-19	1	259
Macquarie Fields	20-24		331
Macquarie Fields	20-24	0	5536
Macquarie Fields	20-24	1	204
Macquarie Fields	25-29		332
Macquarie Fields	25-29	0	5621
Macquarie Fields	25-29	1	180
Macquarie Fields	30-34		342
Macquarie Fields	30-34	0	6467
Macquarie Fields	30-34	1	132
Macquarie Fields	35-39		288
Macquarie Fields	35-39	0	5935
Macquarie Fields	35-39	1	111
Macquarie Fields	40-44		263
Macquarie Fields	40-44	0	5384
Macquarie Fields	40-44	1	117
Macquarie Fields	45-49		255
Macquarie Fields	45-49	0	5056
Macquarie Fields	45-49	1	109
Macquarie Fields	50-54		230
Macquarie Fields	50-54	0	5416
Macquarie Fields	50-54	1	102
Macquarie Fields	55-59		242
Macquarie Fields	55-59	0	5219
Macquarie Fields	55-59	1	88
Macquarie Fields	60-64		201
Macquarie Fields	60-64	0	4465
Macquarie Fields	60-64	1	66
Macquarie Fields	65+		816
Macquarie Fields	65+	0	8303
Macquarie Fields	65+	1	97
Maitland	0-4		227
Maitland	0-4	0	5003
Maitland	0-4	1	537
Maitland	5-9		269
Maitland	5-9	0	5061
Maitland	5-9	1	521
Maitland	10-14		222
Maitland	10-14	0	4532
Maitland	10-14	1	501
Maitland	15-19		207
Maitland	15-19	0	4295
Maitland	15-19	1	437
Maitland	20-24		188
Maitland	20-24	0	4271
Maitland	20-24	1	332
Maitland	25-29		271
Maitland	25-29	0	4649
Maitland	25-29	1	323
Maitland	30-34		247
Maitland	30-34	0	4824
Maitland	30-34	1	245
Maitland	35-39		241
Maitland	35-39	0	4567
Maitland	35-39	1	194
Maitland	40-44		249
Maitland	40-44	0	4709
Maitland	40-44	1	218
Maitland	45-49		248
Maitland	45-49	0	4658
