SED_NAME16	EduInstitutionType	Sex	students
Port Macquarie	Pre-school	F	582
Port Macquarie	Pre-school	M	624
Port Macquarie	Secondary	F	2240
Port Macquarie	Secondary	M	2259
Port Macquarie	Technical or Further Educational Institution	F	803
Port Macquarie	Technical or Further Educational Institution	M	561
Port Macquarie	University or other tertiary	F	1021
Port Macquarie	University or other tertiary	M	499
Port Stephens		F	3144
Port Stephens		M	2965
Port Stephens	Infants/Primary	F	2779
Port Stephens	Infants/Primary	M	2953
Port Stephens	Pre-school	F	609
Port Stephens	Pre-school	M	629
Port Stephens	Secondary	F	2086
Port Stephens	Secondary	M	2226
Port Stephens	Technical or Further Educational Institution	F	671
Port Stephens	Technical or Further Educational Institution	M	535
Port Stephens	University or other tertiary	F	1037
Port Stephens	University or other tertiary	M	537
Prospect		F	2892
Prospect		M	2529
Prospect	Infants/Primary	F	3567
Prospect	Infants/Primary	M	3686
Prospect	Pre-school	F	661
Prospect	Pre-school	M	706
Prospect	Secondary	F	2686
Prospect	Secondary	M	2774
Prospect	Technical or Further Educational Institution	F	761
Prospect	Technical or Further Educational Institution	M	741
Prospect	University or other tertiary	F	2021
Prospect	University or other tertiary	M	1709
Riverstone		F	2296
Riverstone		M	3139
Riverstone	Infants/Primary	F	4832
Riverstone	Infants/Primary	M	5232
Riverstone	Pre-school	F	1015
Riverstone	Pre-school	M	1109
Riverstone	Secondary	F	3317
Riverstone	Secondary	M	3466
Riverstone	Technical or Further Educational Institution	F	804
Riverstone	Technical or Further Educational Institution	M	739
Riverstone	University or other tertiary	F	2504
Riverstone	University or other tertiary	M	2166
Rockdale		F	3787
Rockdale		M	3640
Rockdale	Infants/Primary	F	2692
Rockdale	Infants/Primary	M	2869
Rockdale	Pre-school	F	612
Rockdale	Pre-school	M	634
Rockdale	Secondary	F	2099
Rockdale	Secondary	M	2127
Rockdale	Technical or Further Educational Institution	F	965
Rockdale	Technical or Further Educational Institution	M	950
Rockdale	University or other tertiary	F	3134
Rockdale	University or other tertiary	M	2962
Ryde		F	2816
Ryde		M	2468
Ryde	Infants/Primary	F	2914
Ryde	Infants/Primary	M	3214
Ryde	Pre-school	F	713
Ryde	Pre-school	M	739
Ryde	Secondary	F	2170
Ryde	Secondary	M	2384
Ryde	Technical or Further Educational Institution	F	1252
Ryde	Technical or Further Educational Institution	M	960
Ryde	University or other tertiary	F	5215
Ryde	University or other tertiary	M	4842
Seven Hills		F	2762
Seven Hills		M	2517
Seven Hills	Infants/Primary	F	3553
Seven Hills	Infants/Primary	M	3741
Seven Hills	Pre-school	F	811
Seven Hills	Pre-school	M	872
Seven Hills	Secondary	F	2393
Seven Hills	Secondary	M	2572
Seven Hills	Technical or Further Educational Institution	F	773
Seven Hills	Technical or Further Educational Institution	M	671
Seven Hills	University or other tertiary	F	2199
Seven Hills	University or other tertiary	M	1974
Shellharbour		F	2729
Shellharbour		M	2483
Shellharbour	Infants/Primary	F	3487
Shellharbour	Infants/Primary	M	3629
Shellharbour	Pre-school	F	829
Shellharbour	Pre-school	M	932
Shellharbour	Secondary	F	2759
Shellharbour	Secondary	M	2833
Shellharbour	Technical or Further Educational Institution	F	855
Shellharbour	Technical or Further Educational Institution	M	745
Shellharbour	University or other tertiary	F	1425
Shellharbour	University or other tertiary	M	817
South Coast		F	3283
South Coast		M	2935
South Coast	Infants/Primary	F	2445
South Coast	Infants/Primary	M	2592
South Coast	Pre-school	F	586
South Coast	Pre-school	M	639
South Coast	Secondary	F	1899
South Coast	Secondary	M	1861
South Coast	Technical or Further Educational Institution	F	630
South Coast	Technical or Further Educational Institution	M	468
South Coast	University or other tertiary	F	750
South Coast	University or other tertiary	M	337
Strathfield		F	3822
Strathfield		M	3829
Strathfield	Infants/Primary	F	2776
Strathfield	Infants/Primary	M	2743
Strathfield	Pre-school	F	564
Strathfield	Pre-school	M	608
Strathfield	Secondary	F	2746
Strathfield	Secondary	M	2534
Strathfield	Technical or Further Educational Institution	F	1145
Strathfield	Technical or Further Educational Institution	M	980
Strathfield	University or other tertiary	F	4973
Strathfield	University or other tertiary	M	4948
Summer Hill		F	3364
Summer Hill		M	3320
Summer Hill	Infants/Primary	F	2482
Summer Hill	Infants/Primary	M	2619
Summer Hill	Pre-school	F	548
Summer Hill	Pre-school	M	575
Summer Hill	Secondary	F	1739
Summer Hill	Secondary	M	1958
Summer Hill	Technical or Further Educational Institution	F	867
Summer Hill	Technical or Further Educational Institution	M	752
Summer Hill	University or other tertiary	F	3504
Summer Hill	University or other tertiary	M	3037
Swansea		F	2380
Swansea		M	2032
Swansea	Infants/Primary	F	2735
Swansea	Infants/Primary	M	2943
Swansea	Pre-school	F	657
Swansea	Pre-school	M	720
Swansea	Secondary	F	2141
Swansea	Secondary	M	2248
Swansea	Technical or Further Educational Institution	F	693
Swansea	Technical or Further Educational Institution	M	629
Swansea	University or other tertiary	F	1190
Swansea	University or other tertiary	M	724
Sydney		F	8929
Sydney		M	10369
Sydney	Infants/Primary	F	1042
Sydney	Infants/Primary	M	988
Sydney	Pre-school	F	308
Sydney	Pre-school	M	320
Sydney	Secondary	F	829
Sydney	Secondary	M	753
Sydney	Technical or Further Educational Institution	F	1712
Sydney	Technical or Further Educational Institution	M	1430
Sydney	University or other tertiary	F	4505
Sydney	University or other tertiary	M	3945
Tamworth		F	3720
Tamworth		M	3549
Tamworth	Infants/Primary	F	3263
Tamworth	Infants/Primary	M	3480
Tamworth	Pre-school	F	786
Tamworth	Pre-school	M	815
Tamworth	Secondary	F	2483
Tamworth	Secondary	M	2437
Tamworth	Technical or Further Educational Institution	F	870
Tamworth	Technical or Further Educational Institution	M	591
Tamworth	University or other tertiary	F	891
Tamworth	University or other tertiary	M	417
Terrigal		F	2289
Terrigal		M	1922
Terrigal	Infants/Primary	F	3054
Terrigal	Infants/Primary	M	3305
Terrigal	Pre-school	F	720
Terrigal	Pre-school	M	768
Terrigal	Secondary	F	2535
Terrigal	Secondary	M	2553
Terrigal	Technical or Further Educational Institution	F	638
Terrigal	Technical or Further Educational Institution	M	583
Terrigal	University or other tertiary	F	1669
Terrigal	University or other tertiary	M	1134
The Entrance		F	2792
The Entrance		M	2363
The Entrance	Infants/Primary	F	2993
The Entrance	Infants/Primary	M	3259
The Entrance	Pre-school	F	706
The Entrance	Pre-school	M	804
The Entrance	Secondary	F	2259
The Entrance	Secondary	M	2304
The Entrance	Technical or Further Educational Institution	F	789
The Entrance	Technical or Further Educational Institution	M	658
The Entrance	University or other tertiary	F	1445
The Entrance	University or other tertiary	M	891
Tweed		F	3419
Tweed		M	3069
Tweed	Infants/Primary	F	2731
Tweed	Infants/Primary	M	2876
Tweed	Pre-school	F	460
Tweed	Pre-school	M	579
Tweed	Secondary	F	2226
Tweed	Secondary	M	2129
Tweed	Technical or Further Educational Institution	F	837
Tweed	Technical or Further Educational Institution	M	525
Tweed	University or other tertiary	F	1284
Tweed	University or other tertiary	M	729
Upper Hunter		F	3411
Upper Hunter		M	3446
Upper Hunter	Infants/Primary	F	3307
Upper Hunter	Infants/Primary	M	3457
Upper Hunter	Pre-school	F	761
Upper Hunter	Pre-school	M	820
Upper Hunter	Secondary	F	2480
Upper Hunter	Secondary	M	2434
Upper Hunter	Technical or Further Educational Institution	F	804
Upper Hunter	Technical or Further Educational Institution	M	602
Upper Hunter	University or other tertiary	F	828
Upper Hunter	University or other tertiary	M	415
Vaucluse		F	4654
Vaucluse		M	4089
Vaucluse	Infants/Primary	F	2685
Vaucluse	Infants/Primary	M	2759
Vaucluse	Pre-school	F	681
Vaucluse	Pre-school	M	788
Vaucluse	Secondary	F	2187
Vaucluse	Secondary	M	2148
Vaucluse	Technical or Further Educational Institution	F	620
Vaucluse	Technical or Further Educational Institution	M	459
Vaucluse	University or other tertiary	F	2477
Vaucluse	University or other tertiary	M	1880
Wagga Wagga		F	3028
Wagga Wagga		M	2973
Wagga Wagga	Infants/Primary	F	3341
Wagga Wagga	Infants/Primary	M	3457
Wagga Wagga	Pre-school	F	681
Wagga Wagga	Pre-school	M	777
Wagga Wagga	Secondary	F	2501
Wagga Wagga	Secondary	M	2530
Wagga Wagga	Technical or Further Educational Institution	F	974
Wagga Wagga	Technical or Further Educational Institution	M	856
Wagga Wagga	University or other tertiary	F	2161
Wagga Wagga	University or other tertiary	M	1046
Wakehurst		F	2467
Wakehurst		M	2119
Wakehurst	Infants/Primary	F	3590
Wakehurst	Infants/Primary	M	3740
Wakehurst	Pre-school	F	758
Wakehurst	Pre-school	M	865
Wakehurst	Secondary	F	2764
Wakehurst	Secondary	M	2983
Wakehurst	Technical or Further Educational Institution	F	790
Wakehurst	Technical or Further Educational Institution	M	741
Wakehurst	University or other tertiary	F	1897
Wakehurst	University or other tertiary	M	1536
Wallsend		F	2637
Wallsend		M	2117
Wallsend	Infants/Primary	F	3108
Wallsend	Infants/Primary	M	3327
Wallsend	Pre-school	F	719
Wallsend	Pre-school	M	869
Wallsend	Secondary	F	2283
Wallsend	Secondary	M	2477
Wallsend	Technical or Further Educational Institution	F	1011
Wallsend	Technical or Further Educational Institution	M	831
Wallsend	University or other tertiary	F	3752
Wallsend	University or other tertiary	M	3397
Willoughby		F	2921
Willoughby		M	2441
Willoughby	Infants/Primary	F	3538
Willoughby	Infants/Primary	M	3723
Willoughby	Pre-school	F	859
Willoughby	Pre-school	M	907
Willoughby	Secondary	F	2405
Willoughby	Secondary	M	2489
Willoughby	Technical or Further Educational Institution	F	787
Willoughby	Technical or Further Educational Institution	M	511
Willoughby	University or other tertiary	F	3190
Willoughby	University or other tertiary	M	2626
Wollondilly		F	2766
Wollondilly		M	2517
Wollondilly	Infants/Primary	F	3324
Wollondilly	Infants/Primary	M	3517
Wollondilly	Pre-school	F	725
Wollondilly	Pre-school	M	795
Wollondilly	Secondary	F	2762
Wollondilly	Secondary	M	2612
Wollondilly	Technical or Further Educational Institution	F	640
Wollondilly	Technical or Further Educational Institution	M	648
Wollondilly	University or other tertiary	F	1304
Wollondilly	University or other tertiary	M	713
Wollongong		F	3452
Wollongong		M	3370
Wollongong	Infants/Primary	F	2650
Wollongong	Infants/Primary	M	2834
Wollongong	Pre-school	F	672
Wollongong	Pre-school	M	697
Wollongong	Secondary	F	2156
Wollongong	Secondary	M	2215
Wollongong	Technical or Further Educational Institution	F	958
Wollongong	Technical or Further Educational Institution	M	900
Wollongong	University or other tertiary	F	3588
Wollongong	University or other tertiary	M	3770
Wyong		F	3293
Wyong		M	2843
Wyong	Infants/Primary	F	3325
Wyong	Infants/Primary	M	3541
Wyong	Pre-school	F	751
Wyong	Pre-school	M	835
Wyong	Secondary	F	2607
Wyong	Secondary	M	2565
Wyong	Technical or Further Educational Institution	F	898
Wyong	Technical or Further Educational Institution	M	694
Wyong	University or other tertiary	F	1306
Wyong	University or other tertiary	M	735
No usual address (NSW)		F	1198
No usual address (NSW)		M	2294
No usual address (NSW)	Infants/Primary	F	131
No usual address (NSW)	Infants/Primary	M	107
No usual address (NSW)	Pre-school	F	19
No usual address (NSW)	Pre-school	M	32
No usual address (NSW)	Secondary	F	61
No usual address (NSW)	Secondary	M	78
No usual address (NSW)	Technical or Further Educational Institution	F	118
No usual address (NSW)	Technical or Further Educational Institution	M	97
No usual address (NSW)	University or other tertiary	F	255
No usual address (NSW)	University or other tertiary	M	215
Migratory - Offshore - Shipping (NSW)		F	36
Migratory - Offshore - Shipping (NSW)		M	21
Migratory - Offshore - Shipping (NSW)	Infants/Primary	F	7
Migratory - Offshore - Shipping (NSW)	Infants/Primary	M	3
Migratory - Offshore - Shipping (NSW)	Secondary	F	14
Migratory - Offshore - Shipping (NSW)	Secondary	M	4
Migratory - Offshore - Shipping (NSW)	University or other tertiary	F	3
Albert Park (Southern Metropolitan)		F	4896
Albert Park (Southern Metropolitan)		M	4802
Albert Park (Southern Metropolitan)	Infants/Primary	F	1403
Albert Park (Southern Metropolitan)	Infants/Primary	M	1471
Albert Park (Southern Metropolitan)	Pre-school	F	395
Albert Park (Southern Metropolitan)	Pre-school	M	395
Albert Park (Southern Metropolitan)	Secondary	F	1022
Albert Park (Southern Metropolitan)	Secondary	M	998
Albert Park (Southern Metropolitan)	Technical or Further Educational Institution	F	680
Albert Park (Southern Metropolitan)	Technical or Further Educational Institution	M	579
Albert Park (Southern Metropolitan)	University or other tertiary	F	3424
Albert Park (Southern Metropolitan)	University or other tertiary	M	2772
Altona (Western Metropolitan)		F	3279
Altona (Western Metropolitan)		M	2982
Altona (Western Metropolitan)	Infants/Primary	F	4303
Altona (Western Metropolitan)	Infants/Primary	M	4650
Altona (Western Metropolitan)	Pre-school	F	956
Altona (Western Metropolitan)	Pre-school	M	1048
Altona (Western Metropolitan)	Secondary	F	2750
Altona (Western Metropolitan)	Secondary	M	2668
Altona (Western Metropolitan)	Technical or Further Educational Institution	F	733
Altona (Western Metropolitan)	Technical or Further Educational Institution	M	657
Altona (Western Metropolitan)	University or other tertiary	F	2363
Altona (Western Metropolitan)	University or other tertiary	M	1884
Bass (Eastern Victoria)		F	3214
Bass (Eastern Victoria)		M	2830
Bass (Eastern Victoria)	Infants/Primary	F	3243
Bass (Eastern Victoria)	Infants/Primary	M	3284
Bass (Eastern Victoria)	Pre-school	F	637
Bass (Eastern Victoria)	Pre-school	M	708
Bass (Eastern Victoria)	Secondary	F	2185
Bass (Eastern Victoria)	Secondary	M	2155
Bass (Eastern Victoria)	Technical or Further Educational Institution	F	679
Bass (Eastern Victoria)	Technical or Further Educational Institution	M	544
Bass (Eastern Victoria)	University or other tertiary	F	1008
Bass (Eastern Victoria)	University or other tertiary	M	539
Bayswater (Eastern Metropolitan)		F	2298
Bayswater (Eastern Metropolitan)		M	1895
Bayswater (Eastern Metropolitan)	Infants/Primary	F	2298
Bayswater (Eastern Metropolitan)	Infants/Primary	M	2412
Bayswater (Eastern Metropolitan)	Pre-school	F	513
Bayswater (Eastern Metropolitan)	Pre-school	M	548
Bayswater (Eastern Metropolitan)	Secondary	F	1768
Bayswater (Eastern Metropolitan)	Secondary	M	1799
Bayswater (Eastern Metropolitan)	Technical or Further Educational Institution	F	584
Bayswater (Eastern Metropolitan)	Technical or Further Educational Institution	M	609
Bayswater (Eastern Metropolitan)	University or other tertiary	F	1328
Bayswater (Eastern Metropolitan)	University or other tertiary	M	966
Bellarine (Western Victoria)		F	2131
Bellarine (Western Victoria)		M	1941
Bellarine (Western Victoria)	Infants/Primary	F	2473
Bellarine (Western Victoria)	Infants/Primary	M	2533
Bellarine (Western Victoria)	Pre-school	F	432
Bellarine (Western Victoria)	Pre-school	M	519
Bellarine (Western Victoria)	Secondary	F	1760
Bellarine (Western Victoria)	Secondary	M	1871
Bellarine (Western Victoria)	Technical or Further Educational Institution	F	467
Bellarine (Western Victoria)	Technical or Further Educational Institution	M	448
Bellarine (Western Victoria)	University or other tertiary	F	1056
Bellarine (Western Victoria)	University or other tertiary	M	605
Benambra (Northern Victoria)		F	2598
Benambra (Northern Victoria)		M	2736
Benambra (Northern Victoria)	Infants/Primary	F	2771
Benambra (Northern Victoria)	Infants/Primary	M	2819
Benambra (Northern Victoria)	Pre-school	F	567
Benambra (Northern Victoria)	Pre-school	M	598
Benambra (Northern Victoria)	Secondary	F	2142
Benambra (Northern Victoria)	Secondary	M	2153
Benambra (Northern Victoria)	Technical or Further Educational Institution	F	813
Benambra (Northern Victoria)	Technical or Further Educational Institution	M	741
Benambra (Northern Victoria)	University or other tertiary	F	975
Benambra (Northern Victoria)	University or other tertiary	M	415
Bendigo East (Northern Victoria)		F	2772
Bendigo East (Northern Victoria)		M	2536
Bendigo East (Northern Victoria)	Infants/Primary	F	2668
Bendigo East (Northern Victoria)	Infants/Primary	M	2963
Bendigo East (Northern Victoria)	Pre-school	F	505
Bendigo East (Northern Victoria)	Pre-school	M	582
Bendigo East (Northern Victoria)	Secondary	F	2155
Bendigo East (Northern Victoria)	Secondary	M	2215
Bendigo East (Northern Victoria)	Technical or Further Educational Institution	F	630
Bendigo East (Northern Victoria)	Technical or Further Educational Institution	M	497
Bendigo East (Northern Victoria)	University or other tertiary	F	1704
Bendigo East (Northern Victoria)	University or other tertiary	M	985
Bendigo West (Northern Victoria)		F	2788
Bendigo West (Northern Victoria)		M	3242
Bendigo West (Northern Victoria)	Infants/Primary	F	2206
