SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Broadmeadows (Northern Metropolitan)	35-44				M	459
Broadmeadows (Northern Metropolitan)	35-44	0			F	1696
Broadmeadows (Northern Metropolitan)	35-44	0			M	2281
Broadmeadows (Northern Metropolitan)	35-44	1	0	1	F	104
Broadmeadows (Northern Metropolitan)	35-44	1	0	1	M	63
Broadmeadows (Northern Metropolitan)	35-44	1	1	0	F	2258
Broadmeadows (Northern Metropolitan)	35-44	1	1	0	M	1817
Broadmeadows (Northern Metropolitan)	35-44	1	1	1	F	57
Broadmeadows (Northern Metropolitan)	35-44	1	1	1	M	16
Broadmeadows (Northern Metropolitan)	45-54				F	378
Broadmeadows (Northern Metropolitan)	45-54				M	455
Broadmeadows (Northern Metropolitan)	45-54	0			F	2819
Broadmeadows (Northern Metropolitan)	45-54	0			M	2937
Broadmeadows (Northern Metropolitan)	45-54	1	0	1	F	258
Broadmeadows (Northern Metropolitan)	45-54	1	0	1	M	100
Broadmeadows (Northern Metropolitan)	45-54	1	1	0	F	1034
Broadmeadows (Northern Metropolitan)	45-54	1	1	0	M	1080
Broadmeadows (Northern Metropolitan)	45-54	1	1	1	F	40
Broadmeadows (Northern Metropolitan)	45-54	1	1	1	M	15
Broadmeadows (Northern Metropolitan)	55-64				F	287
Broadmeadows (Northern Metropolitan)	55-64				M	308
Broadmeadows (Northern Metropolitan)	55-64	0			F	2409
Broadmeadows (Northern Metropolitan)	55-64	0			M	2560
Broadmeadows (Northern Metropolitan)	55-64	1	0	1	F	480
Broadmeadows (Northern Metropolitan)	55-64	1	0	1	M	152
Broadmeadows (Northern Metropolitan)	55-64	1	1	0	F	120
Broadmeadows (Northern Metropolitan)	55-64	1	1	0	M	207
Broadmeadows (Northern Metropolitan)	55-64	1	1	1	F	6
Broadmeadows (Northern Metropolitan)	55-64	1	1	1	M	8
Broadmeadows (Northern Metropolitan)	65-74				F	274
Broadmeadows (Northern Metropolitan)	65-74				M	237
Broadmeadows (Northern Metropolitan)	65-74	0			F	1859
Broadmeadows (Northern Metropolitan)	65-74	0			M	1663
Broadmeadows (Northern Metropolitan)	65-74	1	0	1	F	356
Broadmeadows (Northern Metropolitan)	65-74	1	0	1	M	183
Broadmeadows (Northern Metropolitan)	65-74	1	1	0	F	37
Broadmeadows (Northern Metropolitan)	65-74	1	1	0	M	38
Broadmeadows (Northern Metropolitan)	65-74	1	1	1	F	4
Broadmeadows (Northern Metropolitan)	65-74	1	1	1	M	3
Broadmeadows (Northern Metropolitan)	75-84				F	256
Broadmeadows (Northern Metropolitan)	75-84				M	187
Broadmeadows (Northern Metropolitan)	75-84	0			F	1589
Broadmeadows (Northern Metropolitan)	75-84	0			M	1236
Broadmeadows (Northern Metropolitan)	75-84	1	0	1	F	85
Broadmeadows (Northern Metropolitan)	75-84	1	0	1	M	72
Broadmeadows (Northern Metropolitan)	75-84	1	1	0	F	15
Broadmeadows (Northern Metropolitan)	75-84	1	1	0	M	6
Broadmeadows (Northern Metropolitan)	75-84	1	1	1	M	3
Broadmeadows (Northern Metropolitan)	85+				F	75
Broadmeadows (Northern Metropolitan)	85+				M	65
Broadmeadows (Northern Metropolitan)	85+	0			F	681
Broadmeadows (Northern Metropolitan)	85+	0			M	409
Broadmeadows (Northern Metropolitan)	85+	1	0	1	F	3
Broadmeadows (Northern Metropolitan)	85+	1	0	1	M	8
Broadmeadows (Northern Metropolitan)	85+	1	1	0	F	3
Broadmeadows (Northern Metropolitan)	85+	1	1	0	M	3
Brunswick (Northern Metropolitan)	15-19				F	97
Brunswick (Northern Metropolitan)	15-19				M	123
Brunswick (Northern Metropolitan)	15-19	0			F	1145
Brunswick (Northern Metropolitan)	15-19	0			M	1140
Brunswick (Northern Metropolitan)	15-19	1	0	1	F	66
Brunswick (Northern Metropolitan)	15-19	1	0	1	M	52
Brunswick (Northern Metropolitan)	15-19	1	1	0	F	8
Brunswick (Northern Metropolitan)	15-19	1	1	0	M	3
Brunswick (Northern Metropolitan)	20-24				F	225
Brunswick (Northern Metropolitan)	20-24				M	214
Brunswick (Northern Metropolitan)	20-24	0			F	3335
Brunswick (Northern Metropolitan)	20-24	0			M	2796
Brunswick (Northern Metropolitan)	20-24	1	0	1	F	135
Brunswick (Northern Metropolitan)	20-24	1	0	1	M	67
Brunswick (Northern Metropolitan)	20-24	1	1	0	F	55
Brunswick (Northern Metropolitan)	20-24	1	1	0	M	11
Brunswick (Northern Metropolitan)	20-24	1	1	1	F	3
Brunswick (Northern Metropolitan)	20-24	1	1	1	M	4
Brunswick (Northern Metropolitan)	25-34				F	666
Brunswick (Northern Metropolitan)	25-34				M	664
Brunswick (Northern Metropolitan)	25-34	0			F	7511
Brunswick (Northern Metropolitan)	25-34	0			M	7648
Brunswick (Northern Metropolitan)	25-34	1	0	1	F	402
Brunswick (Northern Metropolitan)	25-34	1	0	1	M	175
Brunswick (Northern Metropolitan)	25-34	1	1	0	F	982
Brunswick (Northern Metropolitan)	25-34	1	1	0	M	667
Brunswick (Northern Metropolitan)	25-34	1	1	1	F	34
Brunswick (Northern Metropolitan)	25-34	1	1	1	M	7
Brunswick (Northern Metropolitan)	35-44				F	346
Brunswick (Northern Metropolitan)	35-44				M	388
Brunswick (Northern Metropolitan)	35-44	0			F	2660
Brunswick (Northern Metropolitan)	35-44	0			M	3122
Brunswick (Northern Metropolitan)	35-44	1	0	1	F	263
Brunswick (Northern Metropolitan)	35-44	1	0	1	M	125
Brunswick (Northern Metropolitan)	35-44	1	1	0	F	2436
Brunswick (Northern Metropolitan)	35-44	1	1	0	M	2064
Brunswick (Northern Metropolitan)	35-44	1	1	1	F	141
Brunswick (Northern Metropolitan)	35-44	1	1	1	M	59
Brunswick (Northern Metropolitan)	45-54				F	253
Brunswick (Northern Metropolitan)	45-54				M	259
Brunswick (Northern Metropolitan)	45-54	0			F	2349
Brunswick (Northern Metropolitan)	45-54	0			M	2271
Brunswick (Northern Metropolitan)	45-54	1	0	1	F	164
Brunswick (Northern Metropolitan)	45-54	1	0	1	M	59
Brunswick (Northern Metropolitan)	45-54	1	1	0	F	1246
Brunswick (Northern Metropolitan)	45-54	1	1	0	M	1270
Brunswick (Northern Metropolitan)	45-54	1	1	1	F	81
Brunswick (Northern Metropolitan)	45-54	1	1	1	M	52
Brunswick (Northern Metropolitan)	55-64				F	212
Brunswick (Northern Metropolitan)	55-64				M	205
Brunswick (Northern Metropolitan)	55-64	0			F	2385
Brunswick (Northern Metropolitan)	55-64	0			M	2187
Brunswick (Northern Metropolitan)	55-64	1	0	1	F	388
Brunswick (Northern Metropolitan)	55-64	1	0	1	M	121
Brunswick (Northern Metropolitan)	55-64	1	1	0	F	120
Brunswick (Northern Metropolitan)	55-64	1	1	0	M	228
Brunswick (Northern Metropolitan)	55-64	1	1	1	F	8
Brunswick (Northern Metropolitan)	65-74				F	164
Brunswick (Northern Metropolitan)	65-74				M	150
Brunswick (Northern Metropolitan)	65-74	0			F	1429
Brunswick (Northern Metropolitan)	65-74	0			M	1363
Brunswick (Northern Metropolitan)	65-74	1	0	1	F	458
Brunswick (Northern Metropolitan)	65-74	1	0	1	M	222
Brunswick (Northern Metropolitan)	65-74	1	1	0	F	33
Brunswick (Northern Metropolitan)	65-74	1	1	0	M	41
Brunswick (Northern Metropolitan)	65-74	1	1	1	M	3
Brunswick (Northern Metropolitan)	75-84				F	191
Brunswick (Northern Metropolitan)	75-84				M	138
Brunswick (Northern Metropolitan)	75-84	0			F	1424
Brunswick (Northern Metropolitan)	75-84	0			M	988
Brunswick (Northern Metropolitan)	75-84	1	0	1	F	119
Brunswick (Northern Metropolitan)	75-84	1	0	1	M	107
Brunswick (Northern Metropolitan)	75-84	1	1	0	F	10
Brunswick (Northern Metropolitan)	75-84	1	1	0	M	11
Brunswick (Northern Metropolitan)	85+				F	227
Brunswick (Northern Metropolitan)	85+				M	97
Brunswick (Northern Metropolitan)	85+	0			F	677
Brunswick (Northern Metropolitan)	85+	0			M	448
Brunswick (Northern Metropolitan)	85+	1	0	1	F	8
Brunswick (Northern Metropolitan)	85+	1	0	1	M	3
Brunswick (Northern Metropolitan)	85+	1	1	0	F	8
Brunswick (Northern Metropolitan)	85+	1	1	0	M	3
Bulleen (Eastern Metropolitan)	15-19				F	95
Bulleen (Eastern Metropolitan)	15-19				M	97
Bulleen (Eastern Metropolitan)	15-19	0			F	1538
Bulleen (Eastern Metropolitan)	15-19	0			M	1721
Bulleen (Eastern Metropolitan)	15-19	1	0	1	F	65
Bulleen (Eastern Metropolitan)	15-19	1	0	1	M	56
Bulleen (Eastern Metropolitan)	15-19	1	1	0	M	10
Bulleen (Eastern Metropolitan)	15-19	1	1	1	F	3
Bulleen (Eastern Metropolitan)	15-19	1	1	1	M	3
Bulleen (Eastern Metropolitan)	20-24				F	76
Bulleen (Eastern Metropolitan)	20-24				M	77
Bulleen (Eastern Metropolitan)	20-24	0			F	1657
Bulleen (Eastern Metropolitan)	20-24	0			M	1837
Bulleen (Eastern Metropolitan)	20-24	1	0	1	F	72
Bulleen (Eastern Metropolitan)	20-24	1	0	1	M	40
Bulleen (Eastern Metropolitan)	20-24	1	1	0	F	33
Bulleen (Eastern Metropolitan)	20-24	1	1	0	M	6
Bulleen (Eastern Metropolitan)	20-24	1	1	1	F	3
Bulleen (Eastern Metropolitan)	25-34				F	176
Bulleen (Eastern Metropolitan)	25-34				M	199
Bulleen (Eastern Metropolitan)	25-34	0			F	2372
Bulleen (Eastern Metropolitan)	25-34	0			M	2806
Bulleen (Eastern Metropolitan)	25-34	1	0	1	F	136
Bulleen (Eastern Metropolitan)	25-34	1	0	1	M	82
Bulleen (Eastern Metropolitan)	25-34	1	1	0	F	1012
Bulleen (Eastern Metropolitan)	25-34	1	1	0	M	615
Bulleen (Eastern Metropolitan)	25-34	1	1	1	F	16
Bulleen (Eastern Metropolitan)	25-34	1	1	1	M	6
Bulleen (Eastern Metropolitan)	35-44				F	157
Bulleen (Eastern Metropolitan)	35-44				M	152
Bulleen (Eastern Metropolitan)	35-44	0			F	1055
Bulleen (Eastern Metropolitan)	35-44	0			M	1429
Bulleen (Eastern Metropolitan)	35-44	1	0	1	F	115
Bulleen (Eastern Metropolitan)	35-44	1	0	1	M	63
Bulleen (Eastern Metropolitan)	35-44	1	1	0	F	2446
Bulleen (Eastern Metropolitan)	35-44	1	1	0	M	1840
Bulleen (Eastern Metropolitan)	35-44	1	1	1	F	76
Bulleen (Eastern Metropolitan)	35-44	1	1	1	M	27
Bulleen (Eastern Metropolitan)	45-54				F	204
Bulleen (Eastern Metropolitan)	45-54				M	187
Bulleen (Eastern Metropolitan)	45-54	0			F	2590
Bulleen (Eastern Metropolitan)	45-54	0			M	2295
Bulleen (Eastern Metropolitan)	45-54	1	0	1	F	169
Bulleen (Eastern Metropolitan)	45-54	1	0	1	M	60
Bulleen (Eastern Metropolitan)	45-54	1	1	0	F	1485
Bulleen (Eastern Metropolitan)	45-54	1	1	0	M	1446
Bulleen (Eastern Metropolitan)	45-54	1	1	1	F	42
Bulleen (Eastern Metropolitan)	45-54	1	1	1	M	12
Bulleen (Eastern Metropolitan)	55-64				F	170
Bulleen (Eastern Metropolitan)	55-64				M	169
Bulleen (Eastern Metropolitan)	55-64	0			F	2821
Bulleen (Eastern Metropolitan)	55-64	0			M	2774
Bulleen (Eastern Metropolitan)	55-64	1	0	1	F	751
Bulleen (Eastern Metropolitan)	55-64	1	0	1	M	236
Bulleen (Eastern Metropolitan)	55-64	1	1	0	F	190
Bulleen (Eastern Metropolitan)	55-64	1	1	0	M	269
Bulleen (Eastern Metropolitan)	55-64	1	1	1	F	9
Bulleen (Eastern Metropolitan)	55-64	1	1	1	M	4
Bulleen (Eastern Metropolitan)	65-74				F	239
Bulleen (Eastern Metropolitan)	65-74				M	181
Bulleen (Eastern Metropolitan)	65-74	0			F	2294
Bulleen (Eastern Metropolitan)	65-74	0			M	2200
Bulleen (Eastern Metropolitan)	65-74	1	0	1	F	1126
Bulleen (Eastern Metropolitan)	65-74	1	0	1	M	605
Bulleen (Eastern Metropolitan)	65-74	1	1	0	F	74
Bulleen (Eastern Metropolitan)	65-74	1	1	0	M	57
Bulleen (Eastern Metropolitan)	65-74	1	1	1	F	6
Bulleen (Eastern Metropolitan)	65-74	1	1	1	M	5
Bulleen (Eastern Metropolitan)	75-84				F	279
Bulleen (Eastern Metropolitan)	75-84				M	228
Bulleen (Eastern Metropolitan)	75-84	0			F	2227
Bulleen (Eastern Metropolitan)	75-84	0			M	1991
Bulleen (Eastern Metropolitan)	75-84	1	0	1	F	318
Bulleen (Eastern Metropolitan)	75-84	1	0	1	M	298
Bulleen (Eastern Metropolitan)	75-84	1	1	0	F	19
Bulleen (Eastern Metropolitan)	75-84	1	1	0	M	19
Bulleen (Eastern Metropolitan)	75-84	1	1	1	F	8
Bulleen (Eastern Metropolitan)	85+				F	184
Bulleen (Eastern Metropolitan)	85+				M	113
Bulleen (Eastern Metropolitan)	85+	0			F	1115
Bulleen (Eastern Metropolitan)	85+	0			M	727
Bulleen (Eastern Metropolitan)	85+	1	0	1	F	9
Bulleen (Eastern Metropolitan)	85+	1	0	1	M	16
Bulleen (Eastern Metropolitan)	85+	1	1	0	F	3
Bundoora (Northern Metropolitan)	15-19				F	128
Bundoora (Northern Metropolitan)	15-19				M	169
Bundoora (Northern Metropolitan)	15-19	0			F	1688
Bundoora (Northern Metropolitan)	15-19	0			M	1749
Bundoora (Northern Metropolitan)	15-19	1	0	1	F	97
Bundoora (Northern Metropolitan)	15-19	1	0	1	M	56
Bundoora (Northern Metropolitan)	15-19	1	1	0	F	5
Bundoora (Northern Metropolitan)	15-19	1	1	0	M	4
Bundoora (Northern Metropolitan)	20-24				F	184
Bundoora (Northern Metropolitan)	20-24				M	196
Bundoora (Northern Metropolitan)	20-24	0			F	2604
Bundoora (Northern Metropolitan)	20-24	0			M	2723
Bundoora (Northern Metropolitan)	20-24	1	0	1	F	127
Bundoora (Northern Metropolitan)	20-24	1	0	1	M	77
Bundoora (Northern Metropolitan)	20-24	1	1	0	F	70
Bundoora (Northern Metropolitan)	20-24	1	1	0	M	28
Bundoora (Northern Metropolitan)	20-24	1	1	1	M	4
Bundoora (Northern Metropolitan)	25-34				F	293
Bundoora (Northern Metropolitan)	25-34				M	301
Bundoora (Northern Metropolitan)	25-34	0			F	2943
Bundoora (Northern Metropolitan)	25-34	0			M	3611
Bundoora (Northern Metropolitan)	25-34	1	0	1	F	171
Bundoora (Northern Metropolitan)	25-34	1	0	1	M	91
Bundoora (Northern Metropolitan)	25-34	1	1	0	F	1398
Bundoora (Northern Metropolitan)	25-34	1	1	0	M	868
Bundoora (Northern Metropolitan)	25-34	1	1	1	F	51
Bundoora (Northern Metropolitan)	25-34	1	1	1	M	11
Bundoora (Northern Metropolitan)	35-44				F	175
Bundoora (Northern Metropolitan)	35-44				M	206
Bundoora (Northern Metropolitan)	35-44	0			F	1203
Bundoora (Northern Metropolitan)	35-44	0			M	1687
Bundoora (Northern Metropolitan)	35-44	1	0	1	F	115
Bundoora (Northern Metropolitan)	35-44	1	0	1	M	67
Bundoora (Northern Metropolitan)	35-44	1	1	0	F	2562
Bundoora (Northern Metropolitan)	35-44	1	1	0	M	2113
Bundoora (Northern Metropolitan)	35-44	1	1	1	F	114
Bundoora (Northern Metropolitan)	35-44	1	1	1	M	36
Bundoora (Northern Metropolitan)	45-54				F	205
Bundoora (Northern Metropolitan)	45-54				M	187
Bundoora (Northern Metropolitan)	45-54	0			F	2373
Bundoora (Northern Metropolitan)	45-54	0			M	2156
Bundoora (Northern Metropolitan)	45-54	1	0	1	F	204
Bundoora (Northern Metropolitan)	45-54	1	0	1	M	62
Bundoora (Northern Metropolitan)	45-54	1	1	0	F	1100
Bundoora (Northern Metropolitan)	45-54	1	1	0	M	1196
Bundoora (Northern Metropolitan)	45-54	1	1	1	F	40
Bundoora (Northern Metropolitan)	45-54	1	1	1	M	18
Bundoora (Northern Metropolitan)	55-64				F	172
Bundoora (Northern Metropolitan)	55-64				M	170
Bundoora (Northern Metropolitan)	55-64	0			F	2380
Bundoora (Northern Metropolitan)	55-64	0			M	2455
Bundoora (Northern Metropolitan)	55-64	1	0	1	F	719
Bundoora (Northern Metropolitan)	55-64	1	0	1	M	264
Bundoora (Northern Metropolitan)	55-64	1	1	0	F	104
Bundoora (Northern Metropolitan)	55-64	1	1	0	M	179
Bundoora (Northern Metropolitan)	55-64	1	1	1	F	8
Bundoora (Northern Metropolitan)	55-64	1	1	1	M	3
Bundoora (Northern Metropolitan)	65-74				F	229
Bundoora (Northern Metropolitan)	65-74				M	172
Bundoora (Northern Metropolitan)	65-74	0			F	1786
Bundoora (Northern Metropolitan)	65-74	0			M	1801
Bundoora (Northern Metropolitan)	65-74	1	0	1	F	729
Bundoora (Northern Metropolitan)	65-74	1	0	1	M	447
Bundoora (Northern Metropolitan)	65-74	1	1	0	F	30
Bundoora (Northern Metropolitan)	65-74	1	1	0	M	35
Bundoora (Northern Metropolitan)	65-74	1	1	1	F	5
Bundoora (Northern Metropolitan)	75-84				F	217
Bundoora (Northern Metropolitan)	75-84				M	146
Bundoora (Northern Metropolitan)	75-84	0			F	1375
Bundoora (Northern Metropolitan)	75-84	0			M	1100
Bundoora (Northern Metropolitan)	75-84	1	0	1	F	132
Bundoora (Northern Metropolitan)	75-84	1	0	1	M	134
Bundoora (Northern Metropolitan)	75-84	1	1	0	F	9
Bundoora (Northern Metropolitan)	75-84	1	1	0	M	8
Bundoora (Northern Metropolitan)	75-84	1	1	1	F	3
Bundoora (Northern Metropolitan)	75-84	1	1	1	M	3
Bundoora (Northern Metropolitan)	85+				F	172
Bundoora (Northern Metropolitan)	85+				M	77
Bundoora (Northern Metropolitan)	85+	0			F	569
Bundoora (Northern Metropolitan)	85+	0			M	367
Bundoora (Northern Metropolitan)	85+	1	0	1	F	6
Bundoora (Northern Metropolitan)	85+	1	1	0	F	4
Buninyong (Western Victoria)	15-19				F	221
Buninyong (Western Victoria)	15-19				M	200
Buninyong (Western Victoria)	15-19	0			F	1487
Buninyong (Western Victoria)	15-19	0			M	1624
Buninyong (Western Victoria)	15-19	1	0	1	F	157
Buninyong (Western Victoria)	15-19	1	0	1	M	76
Buninyong (Western Victoria)	15-19	1	1	0	F	19
Buninyong (Western Victoria)	15-19	1	1	0	M	14
Buninyong (Western Victoria)	20-24				F	168
Buninyong (Western Victoria)	20-24				M	179
Buninyong (Western Victoria)	20-24	0			F	1601
Buninyong (Western Victoria)	20-24	0			M	1868
Buninyong (Western Victoria)	20-24	1	0	1	F	191
Buninyong (Western Victoria)	20-24	1	0	1	M	71
Buninyong (Western Victoria)	20-24	1	1	0	F	166
Buninyong (Western Victoria)	20-24	1	1	0	M	79
Buninyong (Western Victoria)	20-24	1	1	1	F	9
Buninyong (Western Victoria)	20-24	1	1	1	M	3
Buninyong (Western Victoria)	25-34				F	252
Buninyong (Western Victoria)	25-34				M	246
Buninyong (Western Victoria)	25-34	0			F	1407
Buninyong (Western Victoria)	25-34	0			M	1869
Buninyong (Western Victoria)	25-34	1	0	1	F	223
Buninyong (Western Victoria)	25-34	1	0	1	M	112
Buninyong (Western Victoria)	25-34	1	1	0	F	1468
Buninyong (Western Victoria)	25-34	1	1	0	M	1005
Buninyong (Western Victoria)	25-34	1	1	1	F	95
Buninyong (Western Victoria)	25-34	1	1	1	M	36
Buninyong (Western Victoria)	35-44				F	239
Buninyong (Western Victoria)	35-44				M	245
Buninyong (Western Victoria)	35-44	0			F	1021
Buninyong (Western Victoria)	35-44	0			M	1213
Buninyong (Western Victoria)	35-44	1	0	1	F	136
Buninyong (Western Victoria)	35-44	1	0	1	M	96
Buninyong (Western Victoria)	35-44	1	1	0	F	2284
Buninyong (Western Victoria)	35-44	1	1	0	M	1952
Buninyong (Western Victoria)	35-44	1	1	1	F	162
Buninyong (Western Victoria)	35-44	1	1	1	M	63
Buninyong (Western Victoria)	45-54				F	293
Buninyong (Western Victoria)	45-54				M	304
Buninyong (Western Victoria)	45-54	0			F	2428
Buninyong (Western Victoria)	45-54	0			M	2334
Buninyong (Western Victoria)	45-54	1	0	1	F	423
Buninyong (Western Victoria)	45-54	1	0	1	M	157
Buninyong (Western Victoria)	45-54	1	1	0	F	1021
Buninyong (Western Victoria)	45-54	1	1	0	M	1072
Buninyong (Western Victoria)	45-54	1	1	1	F	59
Buninyong (Western Victoria)	45-54	1	1	1	M	25
Buninyong (Western Victoria)	55-64				F	329
Buninyong (Western Victoria)	55-64				M	296
Buninyong (Western Victoria)	55-64	0			F	2594
Buninyong (Western Victoria)	55-64	0			M	2931
Buninyong (Western Victoria)	55-64	1	0	1	F	914
Buninyong (Western Victoria)	55-64	1	0	1	M	376
Buninyong (Western Victoria)	55-64	1	1	0	F	92
Buninyong (Western Victoria)	55-64	1	1	0	M	175
Buninyong (Western Victoria)	55-64	1	1	1	F	3
Buninyong (Western Victoria)	55-64	1	1	1	M	5
Buninyong (Western Victoria)	65-74				F	328
Buninyong (Western Victoria)	65-74				M	328
Buninyong (Western Victoria)	65-74	0			F	2090
Buninyong (Western Victoria)	65-74	0			M	2206
Buninyong (Western Victoria)	65-74	1	0	1	F	594
Buninyong (Western Victoria)	65-74	1	0	1	M	351
Buninyong (Western Victoria)	65-74	1	1	0	F	21
Buninyong (Western Victoria)	65-74	1	1	0	M	33
Buninyong (Western Victoria)	65-74	1	1	1	F	4
Buninyong (Western Victoria)	75-84				F	232
Buninyong (Western Victoria)	75-84				M	164
Buninyong (Western Victoria)	75-84	0			F	1106
Buninyong (Western Victoria)	75-84	0			M	1015
Buninyong (Western Victoria)	75-84	1	0	1	F	89
Buninyong (Western Victoria)	75-84	1	0	1	M	70
Buninyong (Western Victoria)	75-84	1	1	0	F	7
Buninyong (Western Victoria)	75-84	1	1	0	M	7
Buninyong (Western Victoria)	85+				F	110
Buninyong (Western Victoria)	85+				M	75
Buninyong (Western Victoria)	85+	0			F	514
Buninyong (Western Victoria)	85+	0			M	317
Buninyong (Western Victoria)	85+	1	0	1	F	8
Buninyong (Western Victoria)	85+	1	0	1	M	3
Buninyong (Western Victoria)	85+	1	1	0	F	12
Buninyong (Western Victoria)	85+	1	1	0	M	5
Burwood (Southern Metropolitan)	15-19				F	131
Burwood (Southern Metropolitan)	15-19				M	128
Burwood (Southern Metropolitan)	15-19	0			F	2192
Burwood (Southern Metropolitan)	15-19	0			M	1958
Burwood (Southern Metropolitan)	15-19	1	0	1	F	135
Burwood (Southern Metropolitan)	15-19	1	0	1	M	67
Burwood (Southern Metropolitan)	15-19	1	1	0	F	13
Burwood (Southern Metropolitan)	15-19	1	1	0	M	7
Burwood (Southern Metropolitan)	20-24				F	158
Burwood (Southern Metropolitan)	20-24				M	194
Burwood (Southern Metropolitan)	20-24	0			F	2794
Burwood (Southern Metropolitan)	20-24	0			M	3120
Burwood (Southern Metropolitan)	20-24	1	0	1	F	121
Burwood (Southern Metropolitan)	20-24	1	0	1	M	68
Burwood (Southern Metropolitan)	20-24	1	1	0	F	33
Burwood (Southern Metropolitan)	20-24	1	1	0	M	13
Burwood (Southern Metropolitan)	20-24	1	1	1	F	3
Burwood (Southern Metropolitan)	20-24	1	1	1	M	3
Burwood (Southern Metropolitan)	25-34				F	300
Burwood (Southern Metropolitan)	25-34				M	281
Burwood (Southern Metropolitan)	25-34	0			F	3046
Burwood (Southern Metropolitan)	25-34	0			M	3663
Burwood (Southern Metropolitan)	25-34	1	0	1	F	176
Burwood (Southern Metropolitan)	25-34	1	0	1	M	96
Burwood (Southern Metropolitan)	25-34	1	1	0	F	1004
Burwood (Southern Metropolitan)	25-34	1	1	0	M	653
Burwood (Southern Metropolitan)	25-34	1	1	1	F	39
Burwood (Southern Metropolitan)	25-34	1	1	1	M	12
Burwood (Southern Metropolitan)	35-44				F	207
Burwood (Southern Metropolitan)	35-44				M	222
Burwood (Southern Metropolitan)	35-44	0			F	1115
Burwood (Southern Metropolitan)	35-44	0			M	1331
Burwood (Southern Metropolitan)	35-44	1	0	1	F	119
Burwood (Southern Metropolitan)	35-44	1	0	1	M	64
Burwood (Southern Metropolitan)	35-44	1	1	0	F	2862
Burwood (Southern Metropolitan)	35-44	1	1	0	M	2281
Burwood (Southern Metropolitan)	35-44	1	1	1	F	153
Burwood (Southern Metropolitan)	35-44	1	1	1	M	45
Burwood (Southern Metropolitan)	45-54				F	220
Burwood (Southern Metropolitan)	45-54				M	241
Burwood (Southern Metropolitan)	45-54	0			F	2429
Burwood (Southern Metropolitan)	45-54	0			M	2155
