SED_NAME16	Age	NeedsAssistance	Sex	persons
Moore (Agricultural)	65-74		M	242
Moore (Agricultural)	65-74	0	F	1874
Moore (Agricultural)	65-74	0	M	2139
Moore (Agricultural)	65-74	1	F	112
Moore (Agricultural)	65-74	1	M	175
Moore (Agricultural)	75-84		F	83
Moore (Agricultural)	75-84		M	118
Moore (Agricultural)	75-84	0	F	684
Moore (Agricultural)	75-84	0	M	856
Moore (Agricultural)	75-84	1	F	156
Moore (Agricultural)	75-84	1	M	134
Moore (Agricultural)	85+		F	25
Moore (Agricultural)	85+		M	36
Moore (Agricultural)	85+	0	F	109
Moore (Agricultural)	85+	0	M	137
Moore (Agricultural)	85+	1	F	116
Moore (Agricultural)	85+	1	M	76
Morley (East Metropolitan)	0-4		F	71
Morley (East Metropolitan)	0-4		M	77
Morley (East Metropolitan)	0-4	0	F	980
Morley (East Metropolitan)	0-4	0	M	1141
Morley (East Metropolitan)	0-4	1	F	6
Morley (East Metropolitan)	0-4	1	M	11
Morley (East Metropolitan)	5-14		F	102
Morley (East Metropolitan)	5-14		M	128
Morley (East Metropolitan)	5-14	0	F	1759
Morley (East Metropolitan)	5-14	0	M	1874
Morley (East Metropolitan)	5-14	1	F	38
Morley (East Metropolitan)	5-14	1	M	68
Morley (East Metropolitan)	15-19		F	40
Morley (East Metropolitan)	15-19		M	64
Morley (East Metropolitan)	15-19	0	F	916
Morley (East Metropolitan)	15-19	0	M	990
Morley (East Metropolitan)	15-19	1	F	13
Morley (East Metropolitan)	15-19	1	M	18
Morley (East Metropolitan)	20-24		F	80
Morley (East Metropolitan)	20-24		M	86
Morley (East Metropolitan)	20-24	0	F	1174
Morley (East Metropolitan)	20-24	0	M	1186
Morley (East Metropolitan)	20-24	1	F	12
Morley (East Metropolitan)	20-24	1	M	19
Morley (East Metropolitan)	25-34		F	244
Morley (East Metropolitan)	25-34		M	309
Morley (East Metropolitan)	25-34	0	F	3229
Morley (East Metropolitan)	25-34	0	M	3367
Morley (East Metropolitan)	25-34	1	F	33
Morley (East Metropolitan)	25-34	1	M	31
Morley (East Metropolitan)	35-44		F	163
Morley (East Metropolitan)	35-44		M	185
Morley (East Metropolitan)	35-44	0	F	2399
Morley (East Metropolitan)	35-44	0	M	2405
Morley (East Metropolitan)	35-44	1	F	49
Morley (East Metropolitan)	35-44	1	M	44
Morley (East Metropolitan)	45-54		F	155
Morley (East Metropolitan)	45-54		M	146
Morley (East Metropolitan)	45-54	0	F	2101
Morley (East Metropolitan)	45-54	0	M	2056
Morley (East Metropolitan)	45-54	1	F	81
Morley (East Metropolitan)	45-54	1	M	64
Morley (East Metropolitan)	55-64		F	140
Morley (East Metropolitan)	55-64		M	122
Morley (East Metropolitan)	55-64	0	F	2065
Morley (East Metropolitan)	55-64	0	M	1805
Morley (East Metropolitan)	55-64	1	F	112
Morley (East Metropolitan)	55-64	1	M	80
Morley (East Metropolitan)	65-74		F	122
Morley (East Metropolitan)	65-74		M	97
Morley (East Metropolitan)	65-74	0	F	1603
Morley (East Metropolitan)	65-74	0	M	1396
Morley (East Metropolitan)	65-74	1	F	156
Morley (East Metropolitan)	65-74	1	M	124
Morley (East Metropolitan)	75-84		F	80
Morley (East Metropolitan)	75-84		M	70
Morley (East Metropolitan)	75-84	0	F	845
Morley (East Metropolitan)	75-84	0	M	807
Morley (East Metropolitan)	75-84	1	F	263
Morley (East Metropolitan)	75-84	1	M	165
Morley (East Metropolitan)	85+		F	37
Morley (East Metropolitan)	85+		M	20
Morley (East Metropolitan)	85+	0	F	201
Morley (East Metropolitan)	85+	0	M	160
Morley (East Metropolitan)	85+	1	F	227
Morley (East Metropolitan)	85+	1	M	112
Mount Lawley (East Metropolitan)	0-4		F	45
Mount Lawley (East Metropolitan)	0-4		M	64
Mount Lawley (East Metropolitan)	0-4	0	F	942
Mount Lawley (East Metropolitan)	0-4	0	M	1046
Mount Lawley (East Metropolitan)	0-4	1	F	5
Mount Lawley (East Metropolitan)	0-4	1	M	4
Mount Lawley (East Metropolitan)	5-14		F	122
Mount Lawley (East Metropolitan)	5-14		M	95
Mount Lawley (East Metropolitan)	5-14	0	F	1708
Mount Lawley (East Metropolitan)	5-14	0	M	1694
Mount Lawley (East Metropolitan)	5-14	1	F	31
Mount Lawley (East Metropolitan)	5-14	1	M	66
Mount Lawley (East Metropolitan)	15-19		F	65
Mount Lawley (East Metropolitan)	15-19		M	45
Mount Lawley (East Metropolitan)	15-19	0	F	1011
Mount Lawley (East Metropolitan)	15-19	0	M	862
Mount Lawley (East Metropolitan)	15-19	1	F	18
Mount Lawley (East Metropolitan)	15-19	1	M	27
Mount Lawley (East Metropolitan)	20-24		F	92
Mount Lawley (East Metropolitan)	20-24		M	92
Mount Lawley (East Metropolitan)	20-24	0	F	1276
Mount Lawley (East Metropolitan)	20-24	0	M	1132
Mount Lawley (East Metropolitan)	20-24	1	F	11
Mount Lawley (East Metropolitan)	20-24	1	M	13
Mount Lawley (East Metropolitan)	25-34		F	244
Mount Lawley (East Metropolitan)	25-34		M	261
Mount Lawley (East Metropolitan)	25-34	0	F	3050
Mount Lawley (East Metropolitan)	25-34	0	M	3070
Mount Lawley (East Metropolitan)	25-34	1	F	27
Mount Lawley (East Metropolitan)	25-34	1	M	31
Mount Lawley (East Metropolitan)	35-44		F	213
Mount Lawley (East Metropolitan)	35-44		M	201
Mount Lawley (East Metropolitan)	35-44	0	F	2508
Mount Lawley (East Metropolitan)	35-44	0	M	2455
Mount Lawley (East Metropolitan)	35-44	1	F	50
Mount Lawley (East Metropolitan)	35-44	1	M	25
Mount Lawley (East Metropolitan)	45-54		F	148
Mount Lawley (East Metropolitan)	45-54		M	181
Mount Lawley (East Metropolitan)	45-54	0	F	2309
Mount Lawley (East Metropolitan)	45-54	0	M	2259
Mount Lawley (East Metropolitan)	45-54	1	F	52
Mount Lawley (East Metropolitan)	45-54	1	M	47
Mount Lawley (East Metropolitan)	55-64		F	134
Mount Lawley (East Metropolitan)	55-64		M	156
Mount Lawley (East Metropolitan)	55-64	0	F	2051
Mount Lawley (East Metropolitan)	55-64	0	M	1891
Mount Lawley (East Metropolitan)	55-64	1	F	84
Mount Lawley (East Metropolitan)	55-64	1	M	60
Mount Lawley (East Metropolitan)	65-74		F	133
Mount Lawley (East Metropolitan)	65-74		M	106
Mount Lawley (East Metropolitan)	65-74	0	F	1452
Mount Lawley (East Metropolitan)	65-74	0	M	1254
Mount Lawley (East Metropolitan)	65-74	1	F	108
Mount Lawley (East Metropolitan)	65-74	1	M	93
Mount Lawley (East Metropolitan)	75-84		F	162
Mount Lawley (East Metropolitan)	75-84		M	101
Mount Lawley (East Metropolitan)	75-84	0	F	1039
Mount Lawley (East Metropolitan)	75-84	0	M	764
Mount Lawley (East Metropolitan)	75-84	1	F	269
Mount Lawley (East Metropolitan)	75-84	1	M	155
Mount Lawley (East Metropolitan)	85+		F	180
Mount Lawley (East Metropolitan)	85+		M	78
Mount Lawley (East Metropolitan)	85+	0	F	378
Mount Lawley (East Metropolitan)	85+	0	M	269
Mount Lawley (East Metropolitan)	85+	1	F	378
Mount Lawley (East Metropolitan)	85+	1	M	160
Murray-Wellington (South West)	0-4		F	85
Murray-Wellington (South West)	0-4		M	109
Murray-Wellington (South West)	0-4	0	F	1136
Murray-Wellington (South West)	0-4	0	M	1272
Murray-Wellington (South West)	0-4	1	F	11
Murray-Wellington (South West)	0-4	1	M	17
Murray-Wellington (South West)	5-14		F	215
Murray-Wellington (South West)	5-14		M	246
Murray-Wellington (South West)	5-14	0	F	2726
Murray-Wellington (South West)	5-14	0	M	2757
Murray-Wellington (South West)	5-14	1	F	63
Murray-Wellington (South West)	5-14	1	M	130
Murray-Wellington (South West)	15-19		F	117
Murray-Wellington (South West)	15-19		M	126
Murray-Wellington (South West)	15-19	0	F	1183
Murray-Wellington (South West)	15-19	0	M	1253
Murray-Wellington (South West)	15-19	1	F	14
Murray-Wellington (South West)	15-19	1	M	35
Murray-Wellington (South West)	20-24		F	81
Murray-Wellington (South West)	20-24		M	67
Murray-Wellington (South West)	20-24	0	F	830
Murray-Wellington (South West)	20-24	0	M	902
Murray-Wellington (South West)	20-24	1	F	14
Murray-Wellington (South West)	20-24	1	M	27
Murray-Wellington (South West)	25-34		F	176
Murray-Wellington (South West)	25-34		M	201
Murray-Wellington (South West)	25-34	0	F	2178
Murray-Wellington (South West)	25-34	0	M	2016
Murray-Wellington (South West)	25-34	1	F	34
Murray-Wellington (South West)	25-34	1	M	35
Murray-Wellington (South West)	35-44		F	221
Murray-Wellington (South West)	35-44		M	244
Murray-Wellington (South West)	35-44	0	F	2432
Murray-Wellington (South West)	35-44	0	M	2259
Murray-Wellington (South West)	35-44	1	F	44
Murray-Wellington (South West)	35-44	1	M	37
Murray-Wellington (South West)	45-54		F	217
Murray-Wellington (South West)	45-54		M	260
Murray-Wellington (South West)	45-54	0	F	2605
Murray-Wellington (South West)	45-54	0	M	2533
Murray-Wellington (South West)	45-54	1	F	77
Murray-Wellington (South West)	45-54	1	M	74
Murray-Wellington (South West)	55-64		F	236
Murray-Wellington (South West)	55-64		M	252
Murray-Wellington (South West)	55-64	0	F	2333
Murray-Wellington (South West)	55-64	0	M	2237
Murray-Wellington (South West)	55-64	1	F	109
Murray-Wellington (South West)	55-64	1	M	134
Murray-Wellington (South West)	65-74		F	209
Murray-Wellington (South West)	65-74		M	206
Murray-Wellington (South West)	65-74	0	F	1772
Murray-Wellington (South West)	65-74	0	M	1780
Murray-Wellington (South West)	65-74	1	F	134
Murray-Wellington (South West)	65-74	1	M	182
Murray-Wellington (South West)	75-84		F	144
Murray-Wellington (South West)	75-84		M	130
Murray-Wellington (South West)	75-84	0	F	727
Murray-Wellington (South West)	75-84	0	M	830
Murray-Wellington (South West)	75-84	1	F	185
Murray-Wellington (South West)	75-84	1	M	149
Murray-Wellington (South West)	85+		F	49
Murray-Wellington (South West)	85+		M	32
Murray-Wellington (South West)	85+	0	F	146
Murray-Wellington (South West)	85+	0	M	131
Murray-Wellington (South West)	85+	1	F	125
Murray-Wellington (South West)	85+	1	M	94
Nedlands (North Metropolitan)	0-4		F	62
Nedlands (North Metropolitan)	0-4		M	69
Nedlands (North Metropolitan)	0-4	0	F	906
Nedlands (North Metropolitan)	0-4	0	M	908
Nedlands (North Metropolitan)	0-4	1	F	12
Nedlands (North Metropolitan)	0-4	1	M	8
Nedlands (North Metropolitan)	5-14		F	86
Nedlands (North Metropolitan)	5-14		M	97
Nedlands (North Metropolitan)	5-14	0	F	2105
Nedlands (North Metropolitan)	5-14	0	M	2260
Nedlands (North Metropolitan)	5-14	1	F	31
Nedlands (North Metropolitan)	5-14	1	M	49
Nedlands (North Metropolitan)	15-19		F	51
Nedlands (North Metropolitan)	15-19		M	50
Nedlands (North Metropolitan)	15-19	0	F	1327
Nedlands (North Metropolitan)	15-19	0	M	1241
Nedlands (North Metropolitan)	15-19	1	F	9
Nedlands (North Metropolitan)	15-19	1	M	17
Nedlands (North Metropolitan)	20-24		F	102
Nedlands (North Metropolitan)	20-24		M	106
Nedlands (North Metropolitan)	20-24	0	F	1729
Nedlands (North Metropolitan)	20-24	0	M	1838
Nedlands (North Metropolitan)	20-24	1	F	14
Nedlands (North Metropolitan)	20-24	1	M	22
Nedlands (North Metropolitan)	25-34		F	232
Nedlands (North Metropolitan)	25-34		M	228
Nedlands (North Metropolitan)	25-34	0	F	2614
Nedlands (North Metropolitan)	25-34	0	M	2702
Nedlands (North Metropolitan)	25-34	1	F	22
Nedlands (North Metropolitan)	25-34	1	M	31
Nedlands (North Metropolitan)	35-44		F	155
Nedlands (North Metropolitan)	35-44		M	171
Nedlands (North Metropolitan)	35-44	0	F	2410
Nedlands (North Metropolitan)	35-44	0	M	2179
Nedlands (North Metropolitan)	35-44	1	F	23
Nedlands (North Metropolitan)	35-44	1	M	36
Nedlands (North Metropolitan)	45-54		F	132
Nedlands (North Metropolitan)	45-54		M	154
Nedlands (North Metropolitan)	45-54	0	F	2425
Nedlands (North Metropolitan)	45-54	0	M	2174
Nedlands (North Metropolitan)	45-54	1	F	30
Nedlands (North Metropolitan)	45-54	1	M	48
Nedlands (North Metropolitan)	55-64		F	152
Nedlands (North Metropolitan)	55-64		M	145
Nedlands (North Metropolitan)	55-64	0	F	2180
Nedlands (North Metropolitan)	55-64	0	M	1972
Nedlands (North Metropolitan)	55-64	1	F	64
Nedlands (North Metropolitan)	55-64	1	M	65
Nedlands (North Metropolitan)	65-74		F	146
Nedlands (North Metropolitan)	65-74		M	127
Nedlands (North Metropolitan)	65-74	0	F	1688
Nedlands (North Metropolitan)	65-74	0	M	1595
Nedlands (North Metropolitan)	65-74	1	F	91
Nedlands (North Metropolitan)	65-74	1	M	93
Nedlands (North Metropolitan)	75-84		F	99
Nedlands (North Metropolitan)	75-84		M	72
Nedlands (North Metropolitan)	75-84	0	F	819
Nedlands (North Metropolitan)	75-84	0	M	717
Nedlands (North Metropolitan)	75-84	1	F	166
Nedlands (North Metropolitan)	75-84	1	M	117
Nedlands (North Metropolitan)	85+		F	67
Nedlands (North Metropolitan)	85+		M	39
Nedlands (North Metropolitan)	85+	0	F	257
Nedlands (North Metropolitan)	85+	0	M	186
Nedlands (North Metropolitan)	85+	1	F	281
Nedlands (North Metropolitan)	85+	1	M	130
North West Central (Mining and Pastoral)	0-4		F	68
North West Central (Mining and Pastoral)	0-4		M	103
North West Central (Mining and Pastoral)	0-4	0	F	614
North West Central (Mining and Pastoral)	0-4	0	M	707
North West Central (Mining and Pastoral)	0-4	1	F	7
North West Central (Mining and Pastoral)	0-4	1	M	4
North West Central (Mining and Pastoral)	5-14		F	140
North West Central (Mining and Pastoral)	5-14		M	162
North West Central (Mining and Pastoral)	5-14	0	F	1072
North West Central (Mining and Pastoral)	5-14	0	M	1192
North West Central (Mining and Pastoral)	5-14	1	F	12
North West Central (Mining and Pastoral)	5-14	1	M	32
North West Central (Mining and Pastoral)	15-19		F	56
North West Central (Mining and Pastoral)	15-19		M	67
North West Central (Mining and Pastoral)	15-19	0	F	313
North West Central (Mining and Pastoral)	15-19	0	M	366
North West Central (Mining and Pastoral)	15-19	1	F	5
North West Central (Mining and Pastoral)	15-19	1	M	10
North West Central (Mining and Pastoral)	20-24		F	73
North West Central (Mining and Pastoral)	20-24		M	133
North West Central (Mining and Pastoral)	20-24	0	F	449
North West Central (Mining and Pastoral)	20-24	0	M	556
North West Central (Mining and Pastoral)	25-34		F	277
North West Central (Mining and Pastoral)	25-34		M	733
North West Central (Mining and Pastoral)	25-34	0	F	1524
North West Central (Mining and Pastoral)	25-34	0	M	2856
North West Central (Mining and Pastoral)	25-34	1	F	14
North West Central (Mining and Pastoral)	25-34	1	M	13
North West Central (Mining and Pastoral)	35-44		F	217
North West Central (Mining and Pastoral)	35-44		M	674
North West Central (Mining and Pastoral)	35-44	0	F	1272
North West Central (Mining and Pastoral)	35-44	0	M	2661
North West Central (Mining and Pastoral)	35-44	1	F	15
North West Central (Mining and Pastoral)	35-44	1	M	17
North West Central (Mining and Pastoral)	45-54		F	204
North West Central (Mining and Pastoral)	45-54		M	542
North West Central (Mining and Pastoral)	45-54	0	F	1095
North West Central (Mining and Pastoral)	45-54	0	M	2379
North West Central (Mining and Pastoral)	45-54	1	F	23
North West Central (Mining and Pastoral)	45-54	1	M	37
North West Central (Mining and Pastoral)	55-64		F	153
North West Central (Mining and Pastoral)	55-64		M	342
North West Central (Mining and Pastoral)	55-64	0	F	893
North West Central (Mining and Pastoral)	55-64	0	M	1572
North West Central (Mining and Pastoral)	55-64	1	F	39
North West Central (Mining and Pastoral)	55-64	1	M	56
North West Central (Mining and Pastoral)	65-74		F	76
North West Central (Mining and Pastoral)	65-74		M	112
North West Central (Mining and Pastoral)	65-74	0	F	401
North West Central (Mining and Pastoral)	65-74	0	M	644
North West Central (Mining and Pastoral)	65-74	1	F	44
North West Central (Mining and Pastoral)	65-74	1	M	59
North West Central (Mining and Pastoral)	75-84		F	17
North West Central (Mining and Pastoral)	75-84		M	35
North West Central (Mining and Pastoral)	75-84	0	F	115
North West Central (Mining and Pastoral)	75-84	0	M	144
North West Central (Mining and Pastoral)	75-84	1	F	32
North West Central (Mining and Pastoral)	75-84	1	M	41
North West Central (Mining and Pastoral)	85+		F	9
North West Central (Mining and Pastoral)	85+		M	11
North West Central (Mining and Pastoral)	85+	0	F	29
North West Central (Mining and Pastoral)	85+	0	M	28
North West Central (Mining and Pastoral)	85+	1	F	22
North West Central (Mining and Pastoral)	85+	1	M	7
Ocean Reef (North Metropolitan)	0-4		F	32
Ocean Reef (North Metropolitan)	0-4		M	29
Ocean Reef (North Metropolitan)	0-4	0	F	1003
Ocean Reef (North Metropolitan)	0-4	0	M	1060
Ocean Reef (North Metropolitan)	0-4	1	F	13
Ocean Reef (North Metropolitan)	0-4	1	M	21
Ocean Reef (North Metropolitan)	5-14		F	104
Ocean Reef (North Metropolitan)	5-14		M	117
Ocean Reef (North Metropolitan)	5-14	0	F	2904
Ocean Reef (North Metropolitan)	5-14	0	M	3078
Ocean Reef (North Metropolitan)	5-14	1	F	43
Ocean Reef (North Metropolitan)	5-14	1	M	97
Ocean Reef (North Metropolitan)	15-19		F	66
Ocean Reef (North Metropolitan)	15-19		M	69
Ocean Reef (North Metropolitan)	15-19	0	F	1683
Ocean Reef (North Metropolitan)	15-19	0	M	1706
Ocean Reef (North Metropolitan)	15-19	1	F	24
Ocean Reef (North Metropolitan)	15-19	1	M	52
Ocean Reef (North Metropolitan)	20-24		F	39
Ocean Reef (North Metropolitan)	20-24		M	52
Ocean Reef (North Metropolitan)	20-24	0	F	1313
Ocean Reef (North Metropolitan)	20-24	0	M	1465
Ocean Reef (North Metropolitan)	20-24	1	F	13
Ocean Reef (North Metropolitan)	20-24	1	M	26
Ocean Reef (North Metropolitan)	25-34		F	75
Ocean Reef (North Metropolitan)	25-34		M	68
Ocean Reef (North Metropolitan)	25-34	0	F	1861
Ocean Reef (North Metropolitan)	25-34	0	M	1782
Ocean Reef (North Metropolitan)	25-34	1	F	30
Ocean Reef (North Metropolitan)	25-34	1	M	30
Ocean Reef (North Metropolitan)	35-44		F	117
Ocean Reef (North Metropolitan)	35-44		M	139
Ocean Reef (North Metropolitan)	35-44	0	F	2968
Ocean Reef (North Metropolitan)	35-44	0	M	2594
Ocean Reef (North Metropolitan)	35-44	1	F	28
Ocean Reef (North Metropolitan)	35-44	1	M	23
Ocean Reef (North Metropolitan)	45-54		F	144
Ocean Reef (North Metropolitan)	45-54		M	181
Ocean Reef (North Metropolitan)	45-54	0	F	3862
Ocean Reef (North Metropolitan)	45-54	0	M	3586
Ocean Reef (North Metropolitan)	45-54	1	F	43
Ocean Reef (North Metropolitan)	45-54	1	M	36
Ocean Reef (North Metropolitan)	55-64		F	102
Ocean Reef (North Metropolitan)	55-64		M	121
Ocean Reef (North Metropolitan)	55-64	0	F	2374
Ocean Reef (North Metropolitan)	55-64	0	M	2401
Ocean Reef (North Metropolitan)	55-64	1	F	68
Ocean Reef (North Metropolitan)	55-64	1	M	47
Ocean Reef (North Metropolitan)	65-74		F	59
Ocean Reef (North Metropolitan)	65-74		M	73
Ocean Reef (North Metropolitan)	65-74	0	F	1278
Ocean Reef (North Metropolitan)	65-74	0	M	1281
Ocean Reef (North Metropolitan)	65-74	1	F	54
Ocean Reef (North Metropolitan)	65-74	1	M	76
Ocean Reef (North Metropolitan)	75-84		F	64
Ocean Reef (North Metropolitan)	75-84		M	34
Ocean Reef (North Metropolitan)	75-84	0	F	484
Ocean Reef (North Metropolitan)	75-84	0	M	464
Ocean Reef (North Metropolitan)	75-84	1	F	118
Ocean Reef (North Metropolitan)	75-84	1	M	68
Ocean Reef (North Metropolitan)	85+		F	65
Ocean Reef (North Metropolitan)	85+		M	32
Ocean Reef (North Metropolitan)	85+	0	F	78
Ocean Reef (North Metropolitan)	85+	0	M	67
Ocean Reef (North Metropolitan)	85+	1	F	82
Ocean Reef (North Metropolitan)	85+	1	M	47
Perth (North Metropolitan)	0-4		F	108
Perth (North Metropolitan)	0-4		M	135
Perth (North Metropolitan)	0-4	0	F	1108
Perth (North Metropolitan)	0-4	0	M	1109
Perth (North Metropolitan)	0-4	1	F	3
Perth (North Metropolitan)	0-4	1	M	12
Perth (North Metropolitan)	5-14		F	98
Perth (North Metropolitan)	5-14		M	145
Perth (North Metropolitan)	5-14	0	F	1465
Perth (North Metropolitan)	5-14	0	M	1553
Perth (North Metropolitan)	5-14	1	F	14
Perth (North Metropolitan)	5-14	1	M	30
Perth (North Metropolitan)	15-19		F	109
Perth (North Metropolitan)	15-19		M	71
Perth (North Metropolitan)	15-19	0	F	797
Perth (North Metropolitan)	15-19	0	M	693
Perth (North Metropolitan)	15-19	1	F	15
Perth (North Metropolitan)	15-19	1	M	12
Perth (North Metropolitan)	20-24		F	351
Perth (North Metropolitan)	20-24		M	302
Perth (North Metropolitan)	20-24	0	F	2162
Perth (North Metropolitan)	20-24	0	M	1868
Perth (North Metropolitan)	20-24	1	F	24
Perth (North Metropolitan)	20-24	1	M	13
Perth (North Metropolitan)	25-34		F	1035
Perth (North Metropolitan)	25-34		M	1167
Perth (North Metropolitan)	25-34	0	F	6752
Perth (North Metropolitan)	25-34	0	M	7079
Perth (North Metropolitan)	25-34	1	F	35
Perth (North Metropolitan)	25-34	1	M	34
Perth (North Metropolitan)	35-44		F	445
Perth (North Metropolitan)	35-44		M	543
Perth (North Metropolitan)	35-44	0	F	3476
Perth (North Metropolitan)	35-44	0	M	3856
Perth (North Metropolitan)	35-44	1	F	36
Perth (North Metropolitan)	35-44	1	M	37
Perth (North Metropolitan)	45-54		F	295
Perth (North Metropolitan)	45-54		M	393
Perth (North Metropolitan)	45-54	0	F	2515
Perth (North Metropolitan)	45-54	0	M	2825
Perth (North Metropolitan)	45-54	1	F	51
Perth (North Metropolitan)	45-54	1	M	76
Perth (North Metropolitan)	55-64		F	248
Perth (North Metropolitan)	55-64		M	300
Perth (North Metropolitan)	55-64	0	F	2024
Perth (North Metropolitan)	55-64	0	M	2228
Perth (North Metropolitan)	55-64	1	F	88
Perth (North Metropolitan)	55-64	1	M	85
Perth (North Metropolitan)	65-74		F	152
Perth (North Metropolitan)	65-74		M	214
Perth (North Metropolitan)	65-74	0	F	1158
Perth (North Metropolitan)	65-74	0	M	1291
Perth (North Metropolitan)	65-74	1	F	122
Perth (North Metropolitan)	65-74	1	M	124
Perth (North Metropolitan)	75-84		F	79
Perth (North Metropolitan)	75-84		M	81
Perth (North Metropolitan)	75-84	0	F	516
Perth (North Metropolitan)	75-84	0	M	468
Perth (North Metropolitan)	75-84	1	F	245
Perth (North Metropolitan)	75-84	1	M	160
Perth (North Metropolitan)	85+		F	36
Perth (North Metropolitan)	85+		M	28
Perth (North Metropolitan)	85+	0	F	156
Perth (North Metropolitan)	85+	0	M	119
Perth (North Metropolitan)	85+	1	F	321
Perth (North Metropolitan)	85+	1	M	115
Pilbara (Mining and Pastoral)	0-4		F	246
Pilbara (Mining and Pastoral)	0-4		M	252
Pilbara (Mining and Pastoral)	0-4	0	F	1682
Pilbara (Mining and Pastoral)	0-4	0	M	1797
Pilbara (Mining and Pastoral)	0-4	1	F	12
Pilbara (Mining and Pastoral)	0-4	1	M	20
Pilbara (Mining and Pastoral)	5-14		F	347
Pilbara (Mining and Pastoral)	5-14		M	355
Pilbara (Mining and Pastoral)	5-14	0	F	2629
Pilbara (Mining and Pastoral)	5-14	0	M	2897
Pilbara (Mining and Pastoral)	5-14	1	F	34
Pilbara (Mining and Pastoral)	5-14	1	M	63
Pilbara (Mining and Pastoral)	15-19		F	110
Pilbara (Mining and Pastoral)	15-19		M	121
Pilbara (Mining and Pastoral)	15-19	0	F	887
Pilbara (Mining and Pastoral)	15-19	0	M	961
Pilbara (Mining and Pastoral)	15-19	1	F	10
Pilbara (Mining and Pastoral)	15-19	1	M	15
Pilbara (Mining and Pastoral)	20-24		F	208
Pilbara (Mining and Pastoral)	20-24		M	301
Pilbara (Mining and Pastoral)	20-24	0	F	1144
Pilbara (Mining and Pastoral)	20-24	0	M	1227
Pilbara (Mining and Pastoral)	20-24	1	F	10
Pilbara (Mining and Pastoral)	20-24	1	M	10
Pilbara (Mining and Pastoral)	25-34		F	639
Pilbara (Mining and Pastoral)	25-34		M	1302
Pilbara (Mining and Pastoral)	25-34	0	F	3918
Pilbara (Mining and Pastoral)	25-34	0	M	4895
Pilbara (Mining and Pastoral)	25-34	1	F	23
Pilbara (Mining and Pastoral)	25-34	1	M	21
Pilbara (Mining and Pastoral)	35-44		F	434
Pilbara (Mining and Pastoral)	35-44		M	1007
Pilbara (Mining and Pastoral)	35-44	0	F	2872
Pilbara (Mining and Pastoral)	35-44	0	M	4234
Pilbara (Mining and Pastoral)	35-44	1	F	30
Pilbara (Mining and Pastoral)	35-44	1	M	21
Pilbara (Mining and Pastoral)	45-54		F	396
Pilbara (Mining and Pastoral)	45-54		M	808
Pilbara (Mining and Pastoral)	45-54	0	F	2209
Pilbara (Mining and Pastoral)	45-54	0	M	3250
Pilbara (Mining and Pastoral)	45-54	1	F	39
Pilbara (Mining and Pastoral)	45-54	1	M	32
Pilbara (Mining and Pastoral)	55-64		F	217
Pilbara (Mining and Pastoral)	55-64		M	434
Pilbara (Mining and Pastoral)	55-64	0	F	1139
Pilbara (Mining and Pastoral)	55-64	0	M	1918
Pilbara (Mining and Pastoral)	55-64	1	F	52
Pilbara (Mining and Pastoral)	55-64	1	M	50
Pilbara (Mining and Pastoral)	65-74		F	64
Pilbara (Mining and Pastoral)	65-74		M	93
Pilbara (Mining and Pastoral)	65-74	0	F	284
Pilbara (Mining and Pastoral)	65-74	0	M	450
Pilbara (Mining and Pastoral)	65-74	1	F	44
Pilbara (Mining and Pastoral)	65-74	1	M	49
Pilbara (Mining and Pastoral)	75-84		F	17
Pilbara (Mining and Pastoral)	75-84		M	20
Pilbara (Mining and Pastoral)	75-84	0	F	48
Pilbara (Mining and Pastoral)	75-84	0	M	79
Pilbara (Mining and Pastoral)	75-84	1	F	30
Pilbara (Mining and Pastoral)	75-84	1	M	17
Pilbara (Mining and Pastoral)	85+		F	8
Pilbara (Mining and Pastoral)	85+		M	3
Pilbara (Mining and Pastoral)	85+	0	F	7
Pilbara (Mining and Pastoral)	85+	0	M	16
Pilbara (Mining and Pastoral)	85+	1	F	15
Pilbara (Mining and Pastoral)	85+	1	M	10
Riverton (South Metropolitan)	0-4		F	29
Riverton (South Metropolitan)	0-4		M	16
Riverton (South Metropolitan)	0-4	0	F	834
Riverton (South Metropolitan)	0-4	0	M	844
Riverton (South Metropolitan)	0-4	1	F	3
Riverton (South Metropolitan)	0-4	1	M	10
Riverton (South Metropolitan)	5-14		F	54
Riverton (South Metropolitan)	5-14		M	67
Riverton (South Metropolitan)	5-14	0	F	2577
Riverton (South Metropolitan)	5-14	0	M	2672
Riverton (South Metropolitan)	5-14	1	F	38
Riverton (South Metropolitan)	5-14	1	M	65
Riverton (South Metropolitan)	15-19		F	32
Riverton (South Metropolitan)	15-19		M	41
Riverton (South Metropolitan)	15-19	0	F	1395
Riverton (South Metropolitan)	15-19	0	M	1575
Riverton (South Metropolitan)	15-19	1	F	16
Riverton (South Metropolitan)	15-19	1	M	41
Riverton (South Metropolitan)	20-24		F	40
Riverton (South Metropolitan)	20-24		M	34
Riverton (South Metropolitan)	20-24	0	F	1062
Riverton (South Metropolitan)	20-24	0	M	1260
Riverton (South Metropolitan)	20-24	1	F	19
Riverton (South Metropolitan)	20-24	1	M	14
Riverton (South Metropolitan)	25-34		F	61
Riverton (South Metropolitan)	25-34		M	67
Riverton (South Metropolitan)	25-34	0	F	1748
Riverton (South Metropolitan)	25-34	0	M	1762
Riverton (South Metropolitan)	25-34	1	F	19
