SED_NAME16	Age	HoursHousekeeping	Sex	adults
Mildura (Northern Victoria)	20-24		F	181
Mildura (Northern Victoria)	20-24		M	210
Mildura (Northern Victoria)	20-24	0	F	363
Mildura (Northern Victoria)	20-24	0	M	595
Mildura (Northern Victoria)	20-24	<5	F	505
Mildura (Northern Victoria)	20-24	<5	M	627
Mildura (Northern Victoria)	20-24	5-14	F	461
Mildura (Northern Victoria)	20-24	5-14	M	299
Mildura (Northern Victoria)	20-24	15-29	F	134
Mildura (Northern Victoria)	20-24	15-29	M	46
Mildura (Northern Victoria)	20-24	30+	F	106
Mildura (Northern Victoria)	20-24	30+	M	21
Mildura (Northern Victoria)	25-34		F	371
Mildura (Northern Victoria)	25-34		M	457
Mildura (Northern Victoria)	25-34	0	F	524
Mildura (Northern Victoria)	25-34	0	M	955
Mildura (Northern Victoria)	25-34	<5	F	533
Mildura (Northern Victoria)	25-34	<5	M	1050
Mildura (Northern Victoria)	25-34	5-14	F	1043
Mildura (Northern Victoria)	25-34	5-14	M	947
Mildura (Northern Victoria)	25-34	15-29	F	551
Mildura (Northern Victoria)	25-34	15-29	M	218
Mildura (Northern Victoria)	25-34	30+	F	812
Mildura (Northern Victoria)	25-34	30+	M	119
Mildura (Northern Victoria)	35-44		F	306
Mildura (Northern Victoria)	35-44		M	340
Mildura (Northern Victoria)	35-44	0	F	360
Mildura (Northern Victoria)	35-44	0	M	677
Mildura (Northern Victoria)	35-44	<5	F	309
Mildura (Northern Victoria)	35-44	<5	M	941
Mildura (Northern Victoria)	35-44	5-14	F	1007
Mildura (Northern Victoria)	35-44	5-14	M	1020
Mildura (Northern Victoria)	35-44	15-29	F	861
Mildura (Northern Victoria)	35-44	15-29	M	320
Mildura (Northern Victoria)	35-44	30+	F	802
Mildura (Northern Victoria)	35-44	30+	M	130
Mildura (Northern Victoria)	45-54		F	408
Mildura (Northern Victoria)	45-54		M	490
Mildura (Northern Victoria)	45-54	0	F	505
Mildura (Northern Victoria)	45-54	0	M	967
Mildura (Northern Victoria)	45-54	<5	F	397
Mildura (Northern Victoria)	45-54	<5	M	1008
Mildura (Northern Victoria)	45-54	5-14	F	1378
Mildura (Northern Victoria)	45-54	5-14	M	1209
Mildura (Northern Victoria)	45-54	15-29	F	928
Mildura (Northern Victoria)	45-54	15-29	M	309
Mildura (Northern Victoria)	45-54	30+	F	662
Mildura (Northern Victoria)	45-54	30+	M	154
Mildura (Northern Victoria)	55-64		F	474
Mildura (Northern Victoria)	55-64		M	508
Mildura (Northern Victoria)	55-64	0	F	681
Mildura (Northern Victoria)	55-64	0	M	1103
Mildura (Northern Victoria)	55-64	<5	F	383
Mildura (Northern Victoria)	55-64	<5	M	992
Mildura (Northern Victoria)	55-64	5-14	F	1222
Mildura (Northern Victoria)	55-64	5-14	M	1206
Mildura (Northern Victoria)	55-64	15-29	F	861
Mildura (Northern Victoria)	55-64	15-29	M	330
Mildura (Northern Victoria)	55-64	30+	F	634
Mildura (Northern Victoria)	55-64	30+	M	201
Mildura (Northern Victoria)	65-74		F	487
Mildura (Northern Victoria)	65-74		M	525
Mildura (Northern Victoria)	65-74	0	F	710
Mildura (Northern Victoria)	65-74	0	M	1021
Mildura (Northern Victoria)	65-74	<5	F	193
Mildura (Northern Victoria)	65-74	<5	M	467
Mildura (Northern Victoria)	65-74	5-14	F	568
Mildura (Northern Victoria)	65-74	5-14	M	730
Mildura (Northern Victoria)	65-74	15-29	F	636
Mildura (Northern Victoria)	65-74	15-29	M	341
Mildura (Northern Victoria)	65-74	30+	F	659
Mildura (Northern Victoria)	65-74	30+	M	257
Mildura (Northern Victoria)	75-84		F	456
Mildura (Northern Victoria)	75-84		M	327
Mildura (Northern Victoria)	75-84	0	F	675
Mildura (Northern Victoria)	75-84	0	M	564
Mildura (Northern Victoria)	75-84	<5	F	147
Mildura (Northern Victoria)	75-84	<5	M	201
Mildura (Northern Victoria)	75-84	5-14	F	281
Mildura (Northern Victoria)	75-84	5-14	M	276
Mildura (Northern Victoria)	75-84	15-29	F	258
Mildura (Northern Victoria)	75-84	15-29	M	174
Mildura (Northern Victoria)	75-84	30+	F	301
Mildura (Northern Victoria)	75-84	30+	M	145
Mildura (Northern Victoria)	85+		F	266
Mildura (Northern Victoria)	85+		M	146
Mildura (Northern Victoria)	85+	0	F	501
Mildura (Northern Victoria)	85+	0	M	284
Mildura (Northern Victoria)	85+	<5	F	85
Mildura (Northern Victoria)	85+	<5	M	61
Mildura (Northern Victoria)	85+	5-14	F	110
Mildura (Northern Victoria)	85+	5-14	M	85
Mildura (Northern Victoria)	85+	15-29	F	70
Mildura (Northern Victoria)	85+	15-29	M	45
Mildura (Northern Victoria)	85+	30+	F	62
Mildura (Northern Victoria)	85+	30+	M	34
Mill Park (Northern Metropolitan)	15-19		F	157
Mill Park (Northern Metropolitan)	15-19		M	156
Mill Park (Northern Metropolitan)	15-19	0	F	894
Mill Park (Northern Metropolitan)	15-19	0	M	1218
Mill Park (Northern Metropolitan)	15-19	<5	F	893
Mill Park (Northern Metropolitan)	15-19	<5	M	823
Mill Park (Northern Metropolitan)	15-19	5-14	F	230
Mill Park (Northern Metropolitan)	15-19	5-14	M	120
Mill Park (Northern Metropolitan)	15-19	15-29	F	22
Mill Park (Northern Metropolitan)	15-19	15-29	M	15
Mill Park (Northern Metropolitan)	15-19	30+	F	7
Mill Park (Northern Metropolitan)	15-19	30+	M	4
Mill Park (Northern Metropolitan)	20-24		F	150
Mill Park (Northern Metropolitan)	20-24		M	162
Mill Park (Northern Metropolitan)	20-24	0	F	758
Mill Park (Northern Metropolitan)	20-24	0	M	1187
Mill Park (Northern Metropolitan)	20-24	<5	F	889
Mill Park (Northern Metropolitan)	20-24	<5	M	845
Mill Park (Northern Metropolitan)	20-24	5-14	F	479
Mill Park (Northern Metropolitan)	20-24	5-14	M	261
Mill Park (Northern Metropolitan)	20-24	15-29	F	110
Mill Park (Northern Metropolitan)	20-24	15-29	M	47
Mill Park (Northern Metropolitan)	20-24	30+	F	69
Mill Park (Northern Metropolitan)	20-24	30+	M	12
Mill Park (Northern Metropolitan)	25-34		F	332
Mill Park (Northern Metropolitan)	25-34		M	324
Mill Park (Northern Metropolitan)	25-34	0	F	1055
Mill Park (Northern Metropolitan)	25-34	0	M	1758
Mill Park (Northern Metropolitan)	25-34	<5	F	957
Mill Park (Northern Metropolitan)	25-34	<5	M	1648
Mill Park (Northern Metropolitan)	25-34	5-14	F	1409
Mill Park (Northern Metropolitan)	25-34	5-14	M	1190
Mill Park (Northern Metropolitan)	25-34	15-29	F	692
Mill Park (Northern Metropolitan)	25-34	15-29	M	198
Mill Park (Northern Metropolitan)	25-34	30+	F	940
Mill Park (Northern Metropolitan)	25-34	30+	M	105
Mill Park (Northern Metropolitan)	35-44		F	239
Mill Park (Northern Metropolitan)	35-44		M	271
Mill Park (Northern Metropolitan)	35-44	0	F	744
Mill Park (Northern Metropolitan)	35-44	0	M	1352
Mill Park (Northern Metropolitan)	35-44	<5	F	484
Mill Park (Northern Metropolitan)	35-44	<5	M	1462
Mill Park (Northern Metropolitan)	35-44	5-14	F	1481
Mill Park (Northern Metropolitan)	35-44	5-14	M	1399
Mill Park (Northern Metropolitan)	35-44	15-29	F	967
Mill Park (Northern Metropolitan)	35-44	15-29	M	296
Mill Park (Northern Metropolitan)	35-44	30+	F	1180
Mill Park (Northern Metropolitan)	35-44	30+	M	116
Mill Park (Northern Metropolitan)	45-54		F	266
Mill Park (Northern Metropolitan)	45-54		M	250
Mill Park (Northern Metropolitan)	45-54	0	F	903
Mill Park (Northern Metropolitan)	45-54	0	M	1358
Mill Park (Northern Metropolitan)	45-54	<5	F	506
Mill Park (Northern Metropolitan)	45-54	<5	M	1321
Mill Park (Northern Metropolitan)	45-54	5-14	F	1579
Mill Park (Northern Metropolitan)	45-54	5-14	M	1310
Mill Park (Northern Metropolitan)	45-54	15-29	F	1061
Mill Park (Northern Metropolitan)	45-54	15-29	M	266
Mill Park (Northern Metropolitan)	45-54	30+	F	835
Mill Park (Northern Metropolitan)	45-54	30+	M	121
Mill Park (Northern Metropolitan)	55-64		F	240
Mill Park (Northern Metropolitan)	55-64		M	199
Mill Park (Northern Metropolitan)	55-64	0	F	800
Mill Park (Northern Metropolitan)	55-64	0	M	1143
Mill Park (Northern Metropolitan)	55-64	<5	F	398
Mill Park (Northern Metropolitan)	55-64	<5	M	929
Mill Park (Northern Metropolitan)	55-64	5-14	F	1069
Mill Park (Northern Metropolitan)	55-64	5-14	M	969
Mill Park (Northern Metropolitan)	55-64	15-29	F	750
Mill Park (Northern Metropolitan)	55-64	15-29	M	249
Mill Park (Northern Metropolitan)	55-64	30+	F	630
Mill Park (Northern Metropolitan)	55-64	30+	M	108
Mill Park (Northern Metropolitan)	65-74		F	173
Mill Park (Northern Metropolitan)	65-74		M	168
Mill Park (Northern Metropolitan)	65-74	0	F	652
Mill Park (Northern Metropolitan)	65-74	0	M	771
Mill Park (Northern Metropolitan)	65-74	<5	F	181
Mill Park (Northern Metropolitan)	65-74	<5	M	344
Mill Park (Northern Metropolitan)	65-74	5-14	F	443
Mill Park (Northern Metropolitan)	65-74	5-14	M	455
Mill Park (Northern Metropolitan)	65-74	15-29	F	370
Mill Park (Northern Metropolitan)	65-74	15-29	M	172
Mill Park (Northern Metropolitan)	65-74	30+	F	338
Mill Park (Northern Metropolitan)	65-74	30+	M	121
Mill Park (Northern Metropolitan)	75-84		F	140
Mill Park (Northern Metropolitan)	75-84		M	84
Mill Park (Northern Metropolitan)	75-84	0	F	512
Mill Park (Northern Metropolitan)	75-84	0	M	450
Mill Park (Northern Metropolitan)	75-84	<5	F	124
Mill Park (Northern Metropolitan)	75-84	<5	M	130
Mill Park (Northern Metropolitan)	75-84	5-14	F	140
Mill Park (Northern Metropolitan)	75-84	5-14	M	170
Mill Park (Northern Metropolitan)	75-84	15-29	F	118
Mill Park (Northern Metropolitan)	75-84	15-29	M	80
Mill Park (Northern Metropolitan)	75-84	30+	F	111
Mill Park (Northern Metropolitan)	75-84	30+	M	49
Mill Park (Northern Metropolitan)	85+		F	59
Mill Park (Northern Metropolitan)	85+		M	29
Mill Park (Northern Metropolitan)	85+	0	F	424
Mill Park (Northern Metropolitan)	85+	0	M	240
Mill Park (Northern Metropolitan)	85+	<5	F	30
Mill Park (Northern Metropolitan)	85+	<5	M	25
Mill Park (Northern Metropolitan)	85+	5-14	F	32
Mill Park (Northern Metropolitan)	85+	5-14	M	17
Mill Park (Northern Metropolitan)	85+	15-29	F	8
Mill Park (Northern Metropolitan)	85+	15-29	M	8
Mill Park (Northern Metropolitan)	85+	30+	F	16
Mill Park (Northern Metropolitan)	85+	30+	M	4
Monbulk (Eastern Victoria)	15-19		F	91
Monbulk (Eastern Victoria)	15-19		M	117
Monbulk (Eastern Victoria)	15-19	0	F	523
Monbulk (Eastern Victoria)	15-19	0	M	698
Monbulk (Eastern Victoria)	15-19	<5	F	994
Monbulk (Eastern Victoria)	15-19	<5	M	960
Monbulk (Eastern Victoria)	15-19	5-14	F	161
Monbulk (Eastern Victoria)	15-19	5-14	M	122
Monbulk (Eastern Victoria)	15-19	15-29	F	9
Monbulk (Eastern Victoria)	15-19	15-29	M	4
Monbulk (Eastern Victoria)	20-24		F	78
Monbulk (Eastern Victoria)	20-24		M	99
Monbulk (Eastern Victoria)	20-24	0	F	387
Monbulk (Eastern Victoria)	20-24	0	M	626
Monbulk (Eastern Victoria)	20-24	<5	F	725
Monbulk (Eastern Victoria)	20-24	<5	M	821
Monbulk (Eastern Victoria)	20-24	5-14	F	335
Monbulk (Eastern Victoria)	20-24	5-14	M	194
Monbulk (Eastern Victoria)	20-24	15-29	F	55
Monbulk (Eastern Victoria)	20-24	15-29	M	25
Monbulk (Eastern Victoria)	20-24	30+	F	25
Monbulk (Eastern Victoria)	20-24	30+	M	4
Monbulk (Eastern Victoria)	25-34		F	159
Monbulk (Eastern Victoria)	25-34		M	170
Monbulk (Eastern Victoria)	25-34	0	F	289
Monbulk (Eastern Victoria)	25-34	0	M	631
Monbulk (Eastern Victoria)	25-34	<5	F	673
Monbulk (Eastern Victoria)	25-34	<5	M	1197
Monbulk (Eastern Victoria)	25-34	5-14	F	1004
Monbulk (Eastern Victoria)	25-34	5-14	M	856
Monbulk (Eastern Victoria)	25-34	15-29	F	451
Monbulk (Eastern Victoria)	25-34	15-29	M	151
Monbulk (Eastern Victoria)	25-34	30+	F	563
Monbulk (Eastern Victoria)	25-34	30+	M	74
Monbulk (Eastern Victoria)	35-44		F	179
Monbulk (Eastern Victoria)	35-44		M	193
Monbulk (Eastern Victoria)	35-44	0	F	195
Monbulk (Eastern Victoria)	35-44	0	M	420
Monbulk (Eastern Victoria)	35-44	<5	F	412
Monbulk (Eastern Victoria)	35-44	<5	M	1250
Monbulk (Eastern Victoria)	35-44	5-14	F	1383
Monbulk (Eastern Victoria)	35-44	5-14	M	1482
Monbulk (Eastern Victoria)	35-44	15-29	F	954
Monbulk (Eastern Victoria)	35-44	15-29	M	359
Monbulk (Eastern Victoria)	35-44	30+	F	979
Monbulk (Eastern Victoria)	35-44	30+	M	140
Monbulk (Eastern Victoria)	45-54		F	226
Monbulk (Eastern Victoria)	45-54		M	214
Monbulk (Eastern Victoria)	45-54	0	F	241
Monbulk (Eastern Victoria)	45-54	0	M	597
Monbulk (Eastern Victoria)	45-54	<5	F	462
Monbulk (Eastern Victoria)	45-54	<5	M	1260
Monbulk (Eastern Victoria)	45-54	5-14	F	1677
Monbulk (Eastern Victoria)	45-54	5-14	M	1604
Monbulk (Eastern Victoria)	45-54	15-29	F	1172
Monbulk (Eastern Victoria)	45-54	15-29	M	381
Monbulk (Eastern Victoria)	45-54	30+	F	653
Monbulk (Eastern Victoria)	45-54	30+	M	128
Monbulk (Eastern Victoria)	55-64		F	217
Monbulk (Eastern Victoria)	55-64		M	216
Monbulk (Eastern Victoria)	55-64	0	F	336
Monbulk (Eastern Victoria)	55-64	0	M	645
Monbulk (Eastern Victoria)	55-64	<5	F	413
Monbulk (Eastern Victoria)	55-64	<5	M	1070
Monbulk (Eastern Victoria)	55-64	5-14	F	1488
Monbulk (Eastern Victoria)	55-64	5-14	M	1417
Monbulk (Eastern Victoria)	55-64	15-29	F	1037
Monbulk (Eastern Victoria)	55-64	15-29	M	444
Monbulk (Eastern Victoria)	55-64	30+	F	592
Monbulk (Eastern Victoria)	55-64	30+	M	165
Monbulk (Eastern Victoria)	65-74		F	192
Monbulk (Eastern Victoria)	65-74		M	225
Monbulk (Eastern Victoria)	65-74	0	F	426
Monbulk (Eastern Victoria)	65-74	0	M	562
Monbulk (Eastern Victoria)	65-74	<5	F	170
Monbulk (Eastern Victoria)	65-74	<5	M	473
Monbulk (Eastern Victoria)	65-74	5-14	F	663
Monbulk (Eastern Victoria)	65-74	5-14	M	827
Monbulk (Eastern Victoria)	65-74	15-29	F	656
Monbulk (Eastern Victoria)	65-74	15-29	M	366
Monbulk (Eastern Victoria)	65-74	30+	F	542
Monbulk (Eastern Victoria)	65-74	30+	M	222
Monbulk (Eastern Victoria)	75-84		F	144
Monbulk (Eastern Victoria)	75-84		M	108
Monbulk (Eastern Victoria)	75-84	0	F	314
Monbulk (Eastern Victoria)	75-84	0	M	278
Monbulk (Eastern Victoria)	75-84	<5	F	80
Monbulk (Eastern Victoria)	75-84	<5	M	127
Monbulk (Eastern Victoria)	75-84	5-14	F	150
Monbulk (Eastern Victoria)	75-84	5-14	M	245
Monbulk (Eastern Victoria)	75-84	15-29	F	182
Monbulk (Eastern Victoria)	75-84	15-29	M	114
Monbulk (Eastern Victoria)	75-84	30+	F	170
Monbulk (Eastern Victoria)	75-84	30+	M	88
Monbulk (Eastern Victoria)	85+		F	68
Monbulk (Eastern Victoria)	85+		M	51
Monbulk (Eastern Victoria)	85+	0	F	300
Monbulk (Eastern Victoria)	85+	0	M	159
Monbulk (Eastern Victoria)	85+	<5	F	51
Monbulk (Eastern Victoria)	85+	<5	M	34
Monbulk (Eastern Victoria)	85+	5-14	F	62
Monbulk (Eastern Victoria)	85+	5-14	M	43
Monbulk (Eastern Victoria)	85+	15-29	F	35
Monbulk (Eastern Victoria)	85+	15-29	M	34
Monbulk (Eastern Victoria)	85+	30+	F	24
Monbulk (Eastern Victoria)	85+	30+	M	16
Mordialloc (South-Eastern Metropolitan)	15-19		F	108
Mordialloc (South-Eastern Metropolitan)	15-19		M	111
Mordialloc (South-Eastern Metropolitan)	15-19	0	F	575
Mordialloc (South-Eastern Metropolitan)	15-19	0	M	756
Mordialloc (South-Eastern Metropolitan)	15-19	<5	F	935
Mordialloc (South-Eastern Metropolitan)	15-19	<5	M	812
Mordialloc (South-Eastern Metropolitan)	15-19	5-14	F	133
Mordialloc (South-Eastern Metropolitan)	15-19	5-14	M	91
Mordialloc (South-Eastern Metropolitan)	15-19	15-29	F	7
Mordialloc (South-Eastern Metropolitan)	15-19	15-29	M	8
Mordialloc (South-Eastern Metropolitan)	15-19	30+	F	3
Mordialloc (South-Eastern Metropolitan)	15-19	30+	M	3
Mordialloc (South-Eastern Metropolitan)	20-24		F	82
Mordialloc (South-Eastern Metropolitan)	20-24		M	96
Mordialloc (South-Eastern Metropolitan)	20-24	0	F	395
Mordialloc (South-Eastern Metropolitan)	20-24	0	M	709
Mordialloc (South-Eastern Metropolitan)	20-24	<5	F	753
Mordialloc (South-Eastern Metropolitan)	20-24	<5	M	750
Mordialloc (South-Eastern Metropolitan)	20-24	5-14	F	271
Mordialloc (South-Eastern Metropolitan)	20-24	5-14	M	197
Mordialloc (South-Eastern Metropolitan)	20-24	15-29	F	53
Mordialloc (South-Eastern Metropolitan)	20-24	15-29	M	26
Mordialloc (South-Eastern Metropolitan)	20-24	30+	F	19
Mordialloc (South-Eastern Metropolitan)	20-24	30+	M	11
Mordialloc (South-Eastern Metropolitan)	25-34		F	224
Mordialloc (South-Eastern Metropolitan)	25-34		M	220
Mordialloc (South-Eastern Metropolitan)	25-34	0	F	430
Mordialloc (South-Eastern Metropolitan)	25-34	0	M	765
Mordialloc (South-Eastern Metropolitan)	25-34	<5	F	1037
Mordialloc (South-Eastern Metropolitan)	25-34	<5	M	1449
Mordialloc (South-Eastern Metropolitan)	25-34	5-14	F	1279
Mordialloc (South-Eastern Metropolitan)	25-34	5-14	M	949
Mordialloc (South-Eastern Metropolitan)	25-34	15-29	F	427
Mordialloc (South-Eastern Metropolitan)	25-34	15-29	M	110
Mordialloc (South-Eastern Metropolitan)	25-34	30+	F	458
Mordialloc (South-Eastern Metropolitan)	25-34	30+	M	40
Mordialloc (South-Eastern Metropolitan)	35-44		F	235
Mordialloc (South-Eastern Metropolitan)	35-44		M	263
Mordialloc (South-Eastern Metropolitan)	35-44	0	F	318
Mordialloc (South-Eastern Metropolitan)	35-44	0	M	607
Mordialloc (South-Eastern Metropolitan)	35-44	<5	F	667
Mordialloc (South-Eastern Metropolitan)	35-44	<5	M	1607
Mordialloc (South-Eastern Metropolitan)	35-44	5-14	F	1688
Mordialloc (South-Eastern Metropolitan)	35-44	5-14	M	1677
Mordialloc (South-Eastern Metropolitan)	35-44	15-29	F	1139
Mordialloc (South-Eastern Metropolitan)	35-44	15-29	M	355
Mordialloc (South-Eastern Metropolitan)	35-44	30+	F	1023
Mordialloc (South-Eastern Metropolitan)	35-44	30+	M	111
Mordialloc (South-Eastern Metropolitan)	45-54		F	251
Mordialloc (South-Eastern Metropolitan)	45-54		M	257
Mordialloc (South-Eastern Metropolitan)	45-54	0	F	400
Mordialloc (South-Eastern Metropolitan)	45-54	0	M	731
Mordialloc (South-Eastern Metropolitan)	45-54	<5	F	691
Mordialloc (South-Eastern Metropolitan)	45-54	<5	M	1562
Mordialloc (South-Eastern Metropolitan)	45-54	5-14	F	1878
Mordialloc (South-Eastern Metropolitan)	45-54	5-14	M	1625
Mordialloc (South-Eastern Metropolitan)	45-54	15-29	F	1102
Mordialloc (South-Eastern Metropolitan)	45-54	15-29	M	343
Mordialloc (South-Eastern Metropolitan)	45-54	30+	F	635
Mordialloc (South-Eastern Metropolitan)	45-54	30+	M	101
Mordialloc (South-Eastern Metropolitan)	55-64		F	213
Mordialloc (South-Eastern Metropolitan)	55-64		M	215
Mordialloc (South-Eastern Metropolitan)	55-64	0	F	486
Mordialloc (South-Eastern Metropolitan)	55-64	0	M	784
Mordialloc (South-Eastern Metropolitan)	55-64	<5	F	500
Mordialloc (South-Eastern Metropolitan)	55-64	<5	M	1017
Mordialloc (South-Eastern Metropolitan)	55-64	5-14	F	1300
Mordialloc (South-Eastern Metropolitan)	55-64	5-14	M	1133
Mordialloc (South-Eastern Metropolitan)	55-64	15-29	F	800
Mordialloc (South-Eastern Metropolitan)	55-64	15-29	M	262
Mordialloc (South-Eastern Metropolitan)	55-64	30+	F	449
Mordialloc (South-Eastern Metropolitan)	55-64	30+	M	103
Mordialloc (South-Eastern Metropolitan)	65-74		F	228
Mordialloc (South-Eastern Metropolitan)	65-74		M	179
Mordialloc (South-Eastern Metropolitan)	65-74	0	F	617
Mordialloc (South-Eastern Metropolitan)	65-74	0	M	614
Mordialloc (South-Eastern Metropolitan)	65-74	<5	F	258
Mordialloc (South-Eastern Metropolitan)	65-74	<5	M	477
Mordialloc (South-Eastern Metropolitan)	65-74	5-14	F	712
Mordialloc (South-Eastern Metropolitan)	65-74	5-14	M	659
Mordialloc (South-Eastern Metropolitan)	65-74	15-29	F	586
Mordialloc (South-Eastern Metropolitan)	65-74	15-29	M	236
Mordialloc (South-Eastern Metropolitan)	65-74	30+	F	441
Mordialloc (South-Eastern Metropolitan)	65-74	30+	M	129
Mordialloc (South-Eastern Metropolitan)	75-84		F	288
Mordialloc (South-Eastern Metropolitan)	75-84		M	194
Mordialloc (South-Eastern Metropolitan)	75-84	0	F	499
Mordialloc (South-Eastern Metropolitan)	75-84	0	M	473
Mordialloc (South-Eastern Metropolitan)	75-84	<5	F	174
Mordialloc (South-Eastern Metropolitan)	75-84	<5	M	234
Mordialloc (South-Eastern Metropolitan)	75-84	5-14	F	385
Mordialloc (South-Eastern Metropolitan)	75-84	5-14	M	331
Mordialloc (South-Eastern Metropolitan)	75-84	15-29	F	277
Mordialloc (South-Eastern Metropolitan)	75-84	15-29	M	138
Mordialloc (South-Eastern Metropolitan)	75-84	30+	F	250
Mordialloc (South-Eastern Metropolitan)	75-84	30+	M	84
Mordialloc (South-Eastern Metropolitan)	85+		F	221
Mordialloc (South-Eastern Metropolitan)	85+		M	117
Mordialloc (South-Eastern Metropolitan)	85+	0	F	451
Mordialloc (South-Eastern Metropolitan)	85+	0	M	278
Mordialloc (South-Eastern Metropolitan)	85+	<5	F	85
Mordialloc (South-Eastern Metropolitan)	85+	<5	M	58
Mordialloc (South-Eastern Metropolitan)	85+	5-14	F	141
Mordialloc (South-Eastern Metropolitan)	85+	5-14	M	86
Mordialloc (South-Eastern Metropolitan)	85+	15-29	F	77
Mordialloc (South-Eastern Metropolitan)	85+	15-29	M	35
Mordialloc (South-Eastern Metropolitan)	85+	30+	F	57
Mordialloc (South-Eastern Metropolitan)	85+	30+	M	38
Mornington (Eastern Victoria)	15-19		F	115
Mornington (Eastern Victoria)	15-19		M	153
Mornington (Eastern Victoria)	15-19	0	F	685
Mornington (Eastern Victoria)	15-19	0	M	801
Mornington (Eastern Victoria)	15-19	<5	F	1001
Mornington (Eastern Victoria)	15-19	<5	M	921
Mornington (Eastern Victoria)	15-19	5-14	F	121
Mornington (Eastern Victoria)	15-19	5-14	M	82
Mornington (Eastern Victoria)	15-19	15-29	F	14
Mornington (Eastern Victoria)	15-19	15-29	M	8
Mornington (Eastern Victoria)	15-19	30+	F	4
Mornington (Eastern Victoria)	20-24		F	74
