SED_NAME16	Age	persons
Indooroopilly	0-4	2337
Indooroopilly	5-14	5303
Indooroopilly	15-19	4743
Indooroopilly	20-24	8175
Indooroopilly	25-34	7879
Indooroopilly	35-44	6198
Indooroopilly	45-54	5356
Indooroopilly	55-64	4333
Indooroopilly	65-74	3292
Indooroopilly	75-84	1538
Indooroopilly	85+	794
Ipswich	0-4	3857
Ipswich	5-14	7258
Ipswich	15-19	3483
Ipswich	20-24	3677
Ipswich	25-34	7634
Ipswich	35-44	6627
Ipswich	45-54	6602
Ipswich	55-64	5698
Ipswich	65-74	3964
Ipswich	75-84	2334
Ipswich	85+	995
Ipswich West	0-4	4010
Ipswich West	5-14	8200
Ipswich West	15-19	3787
Ipswich West	20-24	3628
Ipswich West	25-34	6973
Ipswich West	35-44	6942
Ipswich West	45-54	7589
Ipswich West	55-64	6437
Ipswich West	65-74	4563
Ipswich West	75-84	2228
Ipswich West	85+	756
Kallangur	0-4	4068
Kallangur	5-14	7853
Kallangur	15-19	3363
Kallangur	20-24	3605
Kallangur	25-34	7651
Kallangur	35-44	7431
Kallangur	45-54	6860
Kallangur	55-64	5788
Kallangur	65-74	4104
Kallangur	75-84	1688
Kallangur	85+	742
Kawana	0-4	3077
Kawana	5-14	7288
Kawana	15-19	3709
Kawana	20-24	3221
Kawana	25-34	5909
Kawana	35-44	6802
Kawana	45-54	6837
Kawana	55-64	5678
Kawana	65-74	5453
Kawana	75-84	3860
Kawana	85+	1663
Keppel	0-4	3530
Keppel	5-14	7588
Keppel	15-19	3612
Keppel	20-24	3142
Keppel	25-34	6431
Keppel	35-44	6835
Keppel	45-54	7626
Keppel	55-64	7277
Keppel	65-74	5126
Keppel	75-84	2502
Keppel	85+	910
Lockyer	0-4	3415
Lockyer	5-14	8032
Lockyer	15-19	3973
Lockyer	20-24	3523
Lockyer	25-34	6567
Lockyer	35-44	7281
Lockyer	45-54	8022
Lockyer	55-64	6599
Lockyer	65-74	5076
Lockyer	75-84	2068
Lockyer	85+	671
Logan	0-4	3367
Logan	5-14	7595
Logan	15-19	3841
Logan	20-24	3266
Logan	25-34	6202
Logan	35-44	6791
Logan	45-54	7308
Logan	55-64	6193
Logan	65-74	3776
Logan	75-84	1489
Logan	85+	390
Lytton	0-4	3197
Lytton	5-14	6366
Lytton	15-19	3138
Lytton	20-24	2625
Lytton	25-34	5685
Lytton	35-44	7339
Lytton	45-54	7359
Lytton	55-64	5794
Lytton	65-74	4299
Lytton	75-84	2407
Lytton	85+	1223
Mackay	0-4	2703
Mackay	5-14	5295
Mackay	15-19	2561
Mackay	20-24	2759
Mackay	25-34	6204
Mackay	35-44	5565
Mackay	45-54	6210
Mackay	55-64	5523
Mackay	65-74	3515
Mackay	75-84	2067
Mackay	85+	951
Mansfield	0-4	2609
Mansfield	5-14	6031
Mansfield	15-19	3419
Mansfield	20-24	3895
Mansfield	25-34	6548
Mansfield	35-44	6492
Mansfield	45-54	6365
Mansfield	55-64	4700
Mansfield	65-74	3686
Mansfield	75-84	2217
Mansfield	85+	945
Maroochydore	0-4	2473
Maroochydore	5-14	5109
Maroochydore	15-19	2627
Maroochydore	20-24	3295
Maroochydore	25-34	7067
Maroochydore	35-44	6527
Maroochydore	45-54	7380
Maroochydore	55-64	7604
Maroochydore	65-74	5944
Maroochydore	75-84	3278
Maroochydore	85+	1376
Maryborough	0-4	2533
Maryborough	5-14	6199
Maryborough	15-19	2829
Maryborough	20-24	2142
Maryborough	25-34	4320
Maryborough	35-44	5529
Maryborough	45-54	6879
Maryborough	55-64	8301
Maryborough	65-74	7912
Maryborough	75-84	3387
Maryborough	85+	1063
Mermaid Beach	0-4	2663
Mermaid Beach	5-14	5700
Mermaid Beach	15-19	3431
Mermaid Beach	20-24	4208
Mermaid Beach	25-34	7851
Mermaid Beach	35-44	7021
Mermaid Beach	45-54	7160
Mermaid Beach	55-64	6212
Mermaid Beach	65-74	5308
Mermaid Beach	75-84	2817
Mermaid Beach	85+	1277
Mirani	0-4	3586
Mirani	5-14	7414
Mirani	15-19	3246
Mirani	20-24	2952
Mirani	25-34	7153
Mirani	35-44	7280
Mirani	45-54	7953
Mirani	55-64	7219
Mirani	65-74	4423
Mirani	75-84	1835
Mirani	85+	468
Moggill	0-4	2607
Moggill	5-14	7386
Moggill	15-19	3634
Moggill	20-24	2771
Moggill	25-34	3884
Moggill	35-44	6609
Moggill	45-54	7463
Moggill	55-64	5642
Moggill	65-74	4357
Moggill	75-84	2129
Moggill	85+	933
Morayfield	0-4	4072
Morayfield	5-14	9023
Morayfield	15-19	4251
Morayfield	20-24	3834
Morayfield	25-34	7158
Morayfield	35-44	7528
Morayfield	45-54	7651
Morayfield	55-64	6015
Morayfield	65-74	4107
Morayfield	75-84	1592
Morayfield	85+	524
Mount Coot-tha	0-4	2236
Mount Coot-tha	5-14	4331
Mount Coot-tha	15-19	2795
Mount Coot-tha	20-24	6284
Mount Coot-tha	25-34	10026
Mount Coot-tha	35-44	6536
Mount Coot-tha	45-54	5431
Mount Coot-tha	55-64	4011
Mount Coot-tha	65-74	2636
Mount Coot-tha	75-84	1167
Mount Coot-tha	85+	551
Mount Isa	0-4	2786
Mount Isa	5-14	4738
Mount Isa	15-19	1872
Mount Isa	20-24	2362
Mount Isa	25-34	5645
Mount Isa	35-44	4312
Mount Isa	45-54	4391
Mount Isa	55-64	3475
Mount Isa	65-74	2059
Mount Isa	75-84	750
Mount Isa	85+	202
Mount Ommaney	0-4	3046
Mount Ommaney	5-14	6299
Mount Ommaney	15-19	2957
Mount Ommaney	20-24	2779
Mount Ommaney	25-34	6014
Mount Ommaney	35-44	6826
Mount Ommaney	45-54	6396
Mount Ommaney	55-64	5485
Mount Ommaney	65-74	3908
Mount Ommaney	75-84	1770
Mount Ommaney	85+	971
Mudgeeraba	0-4	3349
Mudgeeraba	5-14	8037
Mudgeeraba	15-19	3739
Mudgeeraba	20-24	2958
Mudgeeraba	25-34	6258
Mudgeeraba	35-44	8020
Mudgeeraba	45-54	8238
Mudgeeraba	55-64	6801
Mudgeeraba	65-74	5319
Mudgeeraba	75-84	2559
Mudgeeraba	85+	1132
Mulgrave	0-4	3978
Mulgrave	5-14	8656
Mulgrave	15-19	3647
Mulgrave	20-24	3093
Mulgrave	25-34	6724
Mulgrave	35-44	6908
Mulgrave	45-54	7036
Mulgrave	55-64	5944
Mulgrave	65-74	4003
Mulgrave	75-84	1895
Mulgrave	85+	721
Mundingburra	0-4	2537
Mundingburra	5-14	5910
Mundingburra	15-19	3792
Mundingburra	20-24	4266
Mundingburra	25-34	5839
Mundingburra	35-44	5512
Mundingburra	45-54	5617
Mundingburra	55-64	4808
Mundingburra	65-74	3503
Mundingburra	75-84	2084
Mundingburra	85+	852
Murrumba	0-4	6000
Murrumba	5-14	11474
Murrumba	15-19	4800
Murrumba	20-24	4784
Murrumba	25-34	10411
Murrumba	35-44	10730
Murrumba	45-54	9125
Murrumba	55-64	6419
Murrumba	65-74	5390
Murrumba	75-84	2954
Murrumba	85+	1314
Nanango	0-4	2929
Nanango	5-14	6933
Nanango	15-19	2814
Nanango	20-24	2235
Nanango	25-34	4802
Nanango	35-44	5578
Nanango	45-54	6673
Nanango	55-64	7517
Nanango	65-74	6866
Nanango	75-84	3046
Nanango	85+	925
Nicklin	0-4	2953
Nicklin	5-14	6908
Nicklin	15-19	2916
Nicklin	20-24	2453
Nicklin	25-34	5435
Nicklin	35-44	6530
Nicklin	45-54	7254
Nicklin	55-64	7033
Nicklin	65-74	5805
Nicklin	75-84	2912
Nicklin	85+	1260
Noosa	0-4	2306
Noosa	5-14	6808
Noosa	15-19	2919
Noosa	20-24	1791
Noosa	25-34	3830
Noosa	35-44	6425
Noosa	45-54	7919
Noosa	55-64	7913
Noosa	65-74	7473
Noosa	75-84	3413
Noosa	85+	1335
Nudgee	0-4	3704
Nudgee	5-14	5896
Nudgee	15-19	2780
Nudgee	20-24	4068
Nudgee	25-34	10453
Nudgee	35-44	8369
Nudgee	45-54	6586
Nudgee	55-64	5614
Nudgee	65-74	3783
Nudgee	75-84	2238
Nudgee	85+	1192
Pine Rivers	0-4	3907
Pine Rivers	5-14	7879
Pine Rivers	15-19	3611
Pine Rivers	20-24	3470
Pine Rivers	25-34	7485
Pine Rivers	35-44	7886
Pine Rivers	45-54	7305
Pine Rivers	55-64	5975
Pine Rivers	65-74	4122
Pine Rivers	75-84	1536
Pine Rivers	85+	558
Pumicestone	0-4	2713
Pumicestone	5-14	6235
Pumicestone	15-19	2880
Pumicestone	20-24	2609
Pumicestone	25-34	5251
Pumicestone	35-44	5521
Pumicestone	45-54	6497
Pumicestone	55-64	7809
Pumicestone	65-74	8737
Pumicestone	75-84	4663
Pumicestone	85+	1854
Redcliffe	0-4	2361
Redcliffe	5-14	5428
Redcliffe	15-19	2673
Redcliffe	20-24	2311
Redcliffe	25-34	4860
Redcliffe	35-44	6129
Redcliffe	45-54	7264
Redcliffe	55-64	7106
Redcliffe	65-74	6355
Redcliffe	75-84	3442
Redcliffe	85+	1497
Redlands	0-4	2825
Redlands	5-14	7119
Redlands	15-19	3342
Redlands	20-24	2548
Redlands	25-34	5142
Redlands	35-44	6504
Redlands	45-54	7449
Redlands	55-64	6763
Redlands	65-74	5978
Redlands	75-84	2898
Redlands	85+	1182
Rockhampton	0-4	3419
Rockhampton	5-14	6835
Rockhampton	15-19	3508
Rockhampton	20-24	3508
Rockhampton	25-34	7149
Rockhampton	35-44	5695
Rockhampton	45-54	6199
Rockhampton	55-64	5470
Rockhampton	65-74	3818
Rockhampton	75-84	2718
Rockhampton	85+	1256
Sandgate	0-4	3290
Sandgate	5-14	6261
Sandgate	15-19	2855
Sandgate	20-24	2764
Sandgate	25-34	6573
Sandgate	35-44	7477
Sandgate	45-54	7101
Sandgate	55-64	5735
Sandgate	65-74	4269
Sandgate	75-84	2461
Sandgate	85+	1175
South Brisbane	0-4	2034
South Brisbane	5-14	3893
South Brisbane	15-19	2935
South Brisbane	20-24	7101
South Brisbane	25-34	14850
South Brisbane	35-44	8254
South Brisbane	45-54	6340
South Brisbane	55-64	4989
South Brisbane	65-74	3071
South Brisbane	75-84	1475
South Brisbane	85+	721
Southern Downs	0-4	2903
Southern Downs	5-14	6569
Southern Downs	15-19	2918
Southern Downs	20-24	2406
Southern Downs	25-34	4804
Southern Downs	35-44	5264
Southern Downs	45-54	6481
Southern Downs	55-64	7134
Southern Downs	65-74	6221
Southern Downs	75-84	3227
Southern Downs	85+	1185
Southport	0-4	2912
Southport	5-14	5796
Southport	15-19	4107
Southport	20-24	6051
Southport	25-34	9070
Southport	35-44	7508
Southport	45-54	7605
Southport	55-64	6470
Southport	65-74	5434
Southport	75-84	3110
Southport	85+	1660
Springwood	0-4	3264
Springwood	5-14	6634
Springwood	15-19	3249
Springwood	20-24	3046
Springwood	25-34	6793
Springwood	35-44	7246
Springwood	45-54	6509
Springwood	55-64	6178
Springwood	65-74	4544
Springwood	75-84	1430
Springwood	85+	487
Stafford	0-4	3014
Stafford	5-14	5448
Stafford	15-19	2479
Stafford	20-24	3919
Stafford	25-34	8553
Stafford	35-44	7076
Stafford	45-54	6231
Stafford	55-64	4271
Stafford	65-74	2936
Stafford	75-84	2096
Stafford	85+	1262
Stretton	0-4	4406
Stretton	5-14	7498
Stretton	15-19	3818
Stretton	20-24	4962
Stretton	25-34	10952
Stretton	35-44	8595
Stretton	45-54	6907
Stretton	55-64	5952
Stretton	65-74	3758
Stretton	75-84	1567
Stretton	85+	726
Sunnybank	0-4	3281
Sunnybank	5-14	5467
Sunnybank	15-19	3160
Sunnybank	20-24	5816
Sunnybank	25-34	10955
Sunnybank	35-44	7087
Sunnybank	45-54	5747
Sunnybank	55-64	5299
Sunnybank	65-74	4341
Sunnybank	75-84	2460
Sunnybank	85+	1176
Surfers Paradise	0-4	2326
Surfers Paradise	5-14	5042
Surfers Paradise	15-19	2975
Surfers Paradise	20-24	4730
Surfers Paradise	25-34	9668
Surfers Paradise	35-44	7407
Surfers Paradise	45-54	7975
Surfers Paradise	55-64	7367
Surfers Paradise	65-74	6587
Surfers Paradise	75-84	3189
Surfers Paradise	85+	1103
Thuringowa	0-4	4119
Thuringowa	5-14	8405
Thuringowa	15-19	4010
Thuringowa	20-24	3998
Thuringowa	25-34	7433
Thuringowa	35-44	6994
Thuringowa	45-54	6986
Thuringowa	55-64	5472
Thuringowa	65-74	3571
Thuringowa	75-84	1526
Thuringowa	85+	473
Toowoomba North	0-4	2980
Toowoomba North	5-14	6780
Toowoomba North	15-19	3485
Toowoomba North	20-24	3381
Toowoomba North	25-34	6216
Toowoomba North	35-44	5919
Toowoomba North	45-54	6546
Toowoomba North	55-64	6262
Toowoomba North	65-74	5067
Toowoomba North	75-84	2758
Toowoomba North	85+	1038
Toowoomba South	0-4	3254
Toowoomba South	5-14	6624
Toowoomba South	15-19	3270
Toowoomba South	20-24	3343
Toowoomba South	25-34	6991
Toowoomba South	35-44	6041
Toowoomba South	45-54	5808
Toowoomba South	55-64	5534
Toowoomba South	65-74	4783
Toowoomba South	75-84	3475
Toowoomba South	85+	1908
Townsville	0-4	3071
Townsville	5-14	5696
Townsville	15-19	2908
Townsville	20-24	3923
Townsville	25-34	7773
Townsville	35-44	6706
Townsville	45-54	7029
Townsville	55-64	6163
Townsville	65-74	3953
Townsville	75-84	1800
Townsville	85+	784
Warrego	0-4	3062
Warrego	5-14	5779
Warrego	15-19	2245
Warrego	20-24	2231
Warrego	25-34	5272
Warrego	35-44	5052
Warrego	45-54	5648
Warrego	55-64	5241
Warrego	65-74	3846
Warrego	75-84	2008
Warrego	85+	731
Waterford	0-4	5136
Waterford	5-14	9018
Waterford	15-19	4260
Waterford	20-24	4835
Waterford	25-34	9996
Waterford	35-44	8434
Waterford	45-54	7515
Waterford	55-64	6461
Waterford	65-74	5011
Waterford	75-84	2482
Waterford	85+	1121
Whitsunday	0-4	4001
Whitsunday	5-14	8562
Whitsunday	15-19	3616
Whitsunday	20-24	3569
Whitsunday	25-34	8550
Whitsunday	35-44	8421
Whitsunday	45-54	8768
Whitsunday	55-64	7210
Whitsunday	65-74	4450
Whitsunday	75-84	1919
Whitsunday	85+	583
Woodridge	0-4	5788
Woodridge	5-14	10489
Woodridge	15-19	4769
Woodridge	20-24	4921
Woodridge	25-34	9958
Woodridge	35-44	8520
Woodridge	45-54	7215
Woodridge	55-64	5827
Woodridge	65-74	4063
Woodridge	75-84	1594
Woodridge	85+	439
Yeerongpilly	0-4	3195
Yeerongpilly	5-14	5454
Yeerongpilly	15-19	3066
Yeerongpilly	20-24	4910
Yeerongpilly	25-34	9403
Yeerongpilly	35-44	7780
Yeerongpilly	45-54	6678
Yeerongpilly	55-64	4871
Yeerongpilly	65-74	3036
Yeerongpilly	75-84	1961
Yeerongpilly	85+	1030
No usual address (Qld)	0-4	339
No usual address (Qld)	5-14	489
No usual address (Qld)	15-19	408
No usual address (Qld)	20-24	1133
No usual address (Qld)	25-34	2293
No usual address (Qld)	35-44	1485
No usual address (Qld)	45-54	1663
No usual address (Qld)	55-64	2373
No usual address (Qld)	65-74	1916
No usual address (Qld)	75-84	381
No usual address (Qld)	85+	44
Migratory - Offshore - Shipping (Qld)	0-4	3
Migratory - Offshore - Shipping (Qld)	5-14	4
Migratory - Offshore - Shipping (Qld)	15-19	11
Migratory - Offshore - Shipping (Qld)	20-24	11
Migratory - Offshore - Shipping (Qld)	25-34	11
Migratory - Offshore - Shipping (Qld)	35-44	14
Migratory - Offshore - Shipping (Qld)	45-54	24
Migratory - Offshore - Shipping (Qld)	55-64	30
Migratory - Offshore - Shipping (Qld)	65-74	33
Migratory - Offshore - Shipping (Qld)	75-84	16
Migratory - Offshore - Shipping (Qld)	85+	4
Adelaide	0-4	1584
Adelaide	5-14	2839
Adelaide	15-19	2692
Adelaide	20-24	6222
Adelaide	25-34	8083
Adelaide	35-44	4854
Adelaide	45-54	4831
Adelaide	55-64	4581
Adelaide	65-74	3437
Adelaide	75-84	1751
Adelaide	85+	926
Ashford	0-4	1910
Ashford	5-14	3590
Ashford	15-19	1983
Ashford	20-24	2589
Ashford	25-34	5748
Ashford	35-44	4838
Ashford	45-54	4385
Ashford	55-64	4076
Ashford	65-74	2780
Ashford	75-84	1714
Ashford	85+	1027
Bragg	0-4	1503
Bragg	5-14	4581
Bragg	15-19	2628
Bragg	20-24	1880
Bragg	25-34	2621
Bragg	35-44	4026
Bragg	45-54	4905
Bragg	55-64	4623
Bragg	65-74	3968
Bragg	75-84	2062
Bragg	85+	1160
Bright	0-4	1607
Bright	5-14	3606
Bright	15-19	1905
Bright	20-24	1785
Bright	25-34	3303
Bright	35-44	4100
Bright	45-54	4686
Bright	55-64	5085
Bright	65-74	3709
Bright	75-84	1930
Bright	85+	1221
Chaffey	0-4	1888
Chaffey	5-14	4255
Chaffey	15-19	2073
Chaffey	20-24	1634
Chaffey	25-34	3486
Chaffey	35-44	3863
Chaffey	45-54	4863
Chaffey	55-64	5220
Chaffey	65-74	4360
Chaffey	75-84	2333
Chaffey	85+	1097
Cheltenham	0-4	2243
Cheltenham	5-14	4007
Cheltenham	15-19	2215
Cheltenham	20-24	2644
Cheltenham	25-34	6005
Cheltenham	35-44	5024
Cheltenham	45-54	5348
Cheltenham	55-64	4520
Cheltenham	65-74	2930
Cheltenham	75-84	1992
Cheltenham	85+	1202
Colton	0-4	1722
Colton	5-14	3539
Colton	15-19	2065
Colton	20-24	2019
Colton	25-34	3754
Colton	35-44	4109
Colton	45-54	5124
Colton	55-64	4429
Colton	65-74	3662
Colton	75-84	2613
Colton	85+	1223
Croydon	0-4	1988
Croydon	5-14	3602
Croydon	15-19	1971
Croydon	20-24	2901
Croydon	25-34	5981
Croydon	35-44	4764
Croydon	45-54	4909
Croydon	55-64	4071
Croydon	65-74	2585
Croydon	75-84	1908
Croydon	85+	1050
Davenport	0-4	1832
Davenport	5-14	4280
Davenport	15-19	2403
Davenport	20-24	2232
Davenport	25-34	3359
Davenport	35-44	4591
Davenport	45-54	4844
Davenport	55-64	4462
Davenport	65-74	3865
Davenport	75-84	1725
Davenport	85+	674
Dunstan	0-4	1729
Dunstan	5-14	3448
Dunstan	15-19	1918
Dunstan	20-24	2710
Dunstan	25-34	5616
Dunstan	35-44	4608
Dunstan	45-54	4656
Dunstan	55-64	4200
Dunstan	65-74	3217
Dunstan	75-84	2081
Dunstan	85+	995
Elder	0-4	2064
Elder	5-14	3218
Elder	15-19	1909
Elder	20-24	2874
Elder	25-34	5676
Elder	35-44	4556
Elder	45-54	4178
Elder	55-64	4005
Elder	65-74	3033
Elder	75-84	2181
Elder	85+	1384
Enfield	0-4	2612
Enfield	5-14	4580
Enfield	15-19	2255
Enfield	20-24	3035
Enfield	25-34	6859
Enfield	35-44	5794
Enfield	45-54	4746
Enfield	55-64	4155
Enfield	65-74	2588
Enfield	75-84	1631
Enfield	85+	1102
Finniss	0-4	1515
Finniss	5-14	3466
Finniss	15-19	1579
Finniss	20-24	1180
Finniss	25-34	2625
Finniss	35-44	3246
Finniss	45-54	4136
Finniss	55-64	5425
Finniss	65-74	6010
Finniss	75-84	3055
Finniss	85+	1253
Fisher	0-4	1867
Fisher	5-14	4304
Fisher	15-19	2307
Fisher	20-24	1998
Fisher	25-34	3947
Fisher	35-44	4331
Fisher	45-54	4825
Fisher	55-64	4910
Fisher	65-74	3592
Fisher	75-84	1759
Fisher	85+	794
Flinders	0-4	2115
Flinders	5-14	4375
Flinders	15-19	1813
Flinders	20-24	1582
Flinders	25-34	3756
Flinders	35-44	3875
Flinders	45-54	4640
Flinders	55-64	4934
Flinders	65-74	3671
Flinders	75-84	1777
Flinders	85+	849
Florey	0-4	1936
Florey	5-14	3385
Florey	15-19	1792
Florey	20-24	1913
Florey	25-34	4339
Florey	35-44	4227
Florey	45-54	3821
Florey	55-64	3752
Florey	65-74	3577
Florey	75-84	2110
Florey	85+	1062
Frome	0-4	1927
Frome	5-14	4289
Frome	15-19	2036
Frome	20-24	1657
Frome	25-34	3460
Frome	35-44	3682
Frome	45-54	4903
Frome	55-64	5229
Frome	65-74	4526
Frome	75-84	2398
Frome	85+	1070
Giles	0-4	2318
Giles	5-14	4454
Giles	15-19	1925
Giles	20-24	2101
Giles	25-34	4839
Giles	35-44	4238
Giles	45-54	4975
Giles	55-64	4134
Giles	65-74	2942
Giles	75-84	1668
Giles	85+	546
Goyder (SA)	0-4	1617
Goyder (SA)	5-14	3710
Goyder (SA)	15-19	1720
Goyder (SA)	20-24	1316
Goyder (SA)	25-34	2973
Goyder (SA)	35-44	3182
Goyder (SA)	45-54	4576
Goyder (SA)	55-64	5509
Goyder (SA)	65-74	5254
Goyder (SA)	75-84	2589
Goyder (SA)	85+	1036
Hammond	0-4	1657
Hammond	5-14	3653
Hammond	15-19	1811
Hammond	20-24	1877
Hammond	25-34	3529
Hammond	35-44	3396
Hammond	45-54	4342
Hammond	55-64	4785
Hammond	65-74	4904
Hammond	75-84	2669
Hammond	85+	959
Hartley	0-4	1892
Hartley	5-14	3700
Hartley	15-19	1927
Hartley	20-24	2312
Hartley	25-34	4869
Hartley	35-44	4606
Hartley	45-54	4585
Hartley	55-64	3832
Hartley	65-74	3391
Hartley	75-84	2953
Hartley	85+	1697
Heysen	0-4	1903
Heysen	5-14	4812
Heysen	15-19	2283
Heysen	20-24	1621
Heysen	25-34	2964
Heysen	35-44	4392
Heysen	45-54	5364
Heysen	55-64	5264
Heysen	65-74	4127
Heysen	75-84	1655
Heysen	85+	740
Kaurna	0-4	2776
Kaurna	5-14	5218
Kaurna	15-19	2324
Kaurna	20-24	2270
Kaurna	25-34	5094
Kaurna	35-44	5090
Kaurna	45-54	4991
Kaurna	55-64	4384
Kaurna	65-74	3421
Kaurna	75-84	1782
Kaurna	85+	771
Kavel	0-4	2279
Kavel	5-14	4981
Kavel	15-19	2551
Kavel	20-24	2139
Kavel	25-34	4020
Kavel	35-44	4794
Kavel	45-54	5445
Kavel	55-64	4796
Kavel	65-74	3555
Kavel	75-84	1583
Kavel	85+	653
Lee	0-4	1635
Lee	5-14	3310
Lee	15-19	1781
Lee	20-24	1805
Lee	25-34	4105
Lee	35-44	4139
Lee	45-54	4997
Lee	55-64	5084
Lee	65-74	4081
Lee	75-84	2198
Lee	85+	1274
Light	0-4	2725
Light	5-14	5399
Light	15-19	2618
Light	20-24	2736
Light	25-34	5081
Light	35-44	4604
Light	45-54	5237
Light	55-64	4340
Light	65-74	3064
Light	75-84	1855
Light	85+	737
Little Para	0-4	2614
Little Para	5-14	5047
Little Para	15-19	2589
Little Para	20-24	2709
Little Para	25-34	5045
Little Para	35-44	4547
Little Para	45-54	5299
Little Para	55-64	4688
Little Para	65-74	3411
Little Para	75-84	2313
Little Para	85+	920
Mackillop	0-4	1844
Mackillop	5-14	4185
Mackillop	15-19	1803
Mackillop	20-24	1537
Mackillop	25-34	3372
Mackillop	35-44	3856
Mackillop	45-54	4619
Mackillop	55-64	4790
Mackillop	65-74	3849
Mackillop	75-84	2027
Mackillop	85+	923
Mawson	0-4	1973
Mawson	5-14	4368
Mawson	15-19	2203
Mawson	20-24	2036
Mawson	25-34	3936
Mawson	35-44	4367
Mawson	45-54	4872
Mawson	55-64	4600
Mawson	65-74	3634
Mawson	75-84	1572
Mawson	85+	659
Mitchell	0-4	2387
Mitchell	5-14	4062
Mitchell	15-19	2056
Mitchell	20-24	2341
Mitchell	25-34	5531
Mitchell	35-44	4868
Mitchell	45-54	4479
Mitchell	55-64	4303
Mitchell	65-74	3086
Mitchell	75-84	1677
Mitchell	85+	786
Morialta	0-4	1741
Morialta	5-14	4153
Morialta	15-19	2417
Morialta	20-24	2174
Morialta	25-34	3672
Morialta	35-44	4320
Morialta	45-54	5339
Morialta	55-64	4458
Morialta	65-74	3848
Morialta	75-84	2360
Morialta	85+	818
Morphett	0-4	1471
Morphett	5-14	2966
Morphett	15-19	1666
Morphett	20-24	2057
Morphett	25-34	4188
Morphett	35-44	4056
Morphett	45-54	4215
Morphett	55-64	4470
Morphett	65-74	3647
Morphett	75-84	2146
Morphett	85+	1438
Mount Gambier	0-4	2094
Mount Gambier	5-14	4652
Mount Gambier	15-19	2185
Mount Gambier	20-24	1848
Mount Gambier	25-34	3954
Mount Gambier	35-44	4163
Mount Gambier	45-54	4908
Mount Gambier	55-64	4517
Mount Gambier	65-74	3479
Mount Gambier	75-84	1895
Mount Gambier	85+	808
Napier	0-4	3315
Napier	5-14	5839
Napier	15-19	2715
Napier	20-24	3019
Napier	25-34	6079
Napier	35-44	4769
Napier	45-54	5214
Napier	55-64	4253
Napier	65-74	2660
Napier	75-84	1375
Napier	85+	549
Newland	0-4	1939
Newland	5-14	3967
Newland	15-19	2030
Newland	20-24	1843
Newland	25-34	4110
Newland	35-44	4422
Newland	45-54	4620
Newland	55-64	4298
Newland	65-74	3934
Newland	75-84	1741
Newland	85+	645
Playford	0-4	2274
Playford	5-14	4275
Playford	15-19	2153
Playford	20-24	2306
Playford	25-34	5237
Playford	35-44	5063
Playford	45-54	4680
Playford	55-64	4061
Playford	65-74	3885
Playford	75-84	1991
Playford	85+	708
Port Adelaide	0-4	2645
Port Adelaide	5-14	4572
Port Adelaide	15-19	2439
Port Adelaide	20-24	3062
Port Adelaide	25-34	6616
Port Adelaide	35-44	5624
Port Adelaide	45-54	5390
Port Adelaide	55-64	4863
Port Adelaide	65-74	3371
Port Adelaide	75-84	1591
Port Adelaide	85+	649
Ramsay	0-4	2612
Ramsay	5-14	4827
Ramsay	15-19	2398
Ramsay	20-24	2778
Ramsay	25-34	5720
Ramsay	35-44	4743
Ramsay	45-54	4958
Ramsay	55-64	4439
Ramsay	65-74	3010
Ramsay	75-84	1880
Ramsay	85+	735
Reynell	0-4	2146
Reynell	5-14	3904
Reynell	15-19	1947
Reynell	20-24	2223
Reynell	25-34	4708
Reynell	35-44	4232
Reynell	45-54	4249
Reynell	55-64	4188
Reynell	65-74	4039
Reynell	75-84	1943
Reynell	85+	812
Schubert	0-4	1866
Schubert	5-14	4473
Schubert	15-19	2172
Schubert	20-24	1578
Schubert	25-34	3364
Schubert	35-44	4146
Schubert	45-54	5134
Schubert	55-64	5317
Schubert	65-74	4124
Schubert	75-84	1994
Schubert	85+	863
Stuart (SA)	0-4	1830
Stuart (SA)	5-14	3920
Stuart (SA)	15-19	1770
Stuart (SA)	20-24	1688
Stuart (SA)	25-34	3684
Stuart (SA)	35-44	3708
Stuart (SA)	45-54	4750
Stuart (SA)	55-64	5305
Stuart (SA)	65-74	3936
Stuart (SA)	75-84	1915
Stuart (SA)	85+	717
Taylor	0-4	3457
Taylor	5-14	6178
Taylor	15-19	2788
Taylor	20-24	3216
Taylor	25-34	6470
Taylor	35-44	5486
Taylor	45-54	5459
Taylor	55-64	4225
Taylor	65-74	2350
Taylor	75-84	1040
Taylor	85+	249
Torrens	0-4	2841
Torrens	5-14	4093
Torrens	15-19	2013
Torrens	20-24	2451
Torrens	25-34	7108
Torrens	35-44	5690
Torrens	45-54	4571
Torrens	55-64	4016
Torrens	65-74	3182
Torrens	75-84	1924
Torrens	85+	838
Unley	0-4	1547
Unley	5-14	3937
Unley	15-19	2120
Unley	20-24	2261
Unley	25-34	4339
Unley	35-44	4484
Unley	45-54	4638
Unley	55-64	4260
Unley	65-74	3541
Unley	75-84	2055
Unley	85+	1603
Waite	0-4	1716
Waite	5-14	4148
Waite	15-19	2274
Waite	20-24	2091
Waite	25-34	3578
Waite	35-44	4184
Waite	45-54	4786
Waite	55-64	4427
Waite	65-74	3672
Waite	75-84	2104
Waite	85+	1446
West Torrens	0-4	2007
West Torrens	5-14	3154
West Torrens	15-19	1810
West Torrens	20-24	3236
West Torrens	25-34	6787
West Torrens	35-44	4911
West Torrens	45-54	4501
West Torrens	55-64	3629
