SED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Dawesville (South West)	0	1	1	1	87
Dawesville (South West)	1	0	0	1	2388
Dawesville (South West)	1	0	1	0	1080
Dawesville (South West)	1	0	1	1	909
Dawesville (South West)	1	1	0	0	8366
Dawesville (South West)	1	1	0	1	559
Dawesville (South West)	1	1	1	0	1912
Dawesville (South West)	1	1	1	1	457
Eyre (Mining and Pastoral)					349
Eyre (Mining and Pastoral)	0	0	0	1	1145
Eyre (Mining and Pastoral)	0	0	1	0	241
Eyre (Mining and Pastoral)	0	0	1	1	147
Eyre (Mining and Pastoral)	0	1	0	0	2415
Eyre (Mining and Pastoral)	0	1	0	1	316
Eyre (Mining and Pastoral)	0	1	1	0	356
Eyre (Mining and Pastoral)	0	1	1	1	86
Eyre (Mining and Pastoral)	1	0	0	1	2502
Eyre (Mining and Pastoral)	1	0	1	0	919
Eyre (Mining and Pastoral)	1	0	1	1	820
Eyre (Mining and Pastoral)	1	1	0	0	13936
Eyre (Mining and Pastoral)	1	1	0	1	1133
Eyre (Mining and Pastoral)	1	1	1	0	2348
Eyre (Mining and Pastoral)	1	1	1	1	587
Forrestfield (East Metropolitan)					402
Forrestfield (East Metropolitan)	0	0	0	1	1524
Forrestfield (East Metropolitan)	0	0	1	0	367
Forrestfield (East Metropolitan)	0	0	1	1	307
Forrestfield (East Metropolitan)	0	1	0	0	1998
Forrestfield (East Metropolitan)	0	1	0	1	241
Forrestfield (East Metropolitan)	0	1	1	0	514
Forrestfield (East Metropolitan)	0	1	1	1	122
Forrestfield (East Metropolitan)	1	0	0	1	3229
Forrestfield (East Metropolitan)	1	0	1	0	987
Forrestfield (East Metropolitan)	1	0	1	1	1006
Forrestfield (East Metropolitan)	1	1	0	0	11337
Forrestfield (East Metropolitan)	1	1	0	1	873
Forrestfield (East Metropolitan)	1	1	1	0	2360
Forrestfield (East Metropolitan)	1	1	1	1	633
Fremantle (South Metropolitan)					347
Fremantle (South Metropolitan)	0	0	0	1	1173
Fremantle (South Metropolitan)	0	0	1	0	486
Fremantle (South Metropolitan)	0	0	1	1	156
Fremantle (South Metropolitan)	0	1	0	0	1347
Fremantle (South Metropolitan)	0	1	0	1	97
Fremantle (South Metropolitan)	0	1	1	0	332
Fremantle (South Metropolitan)	0	1	1	1	40
Fremantle (South Metropolitan)	1	0	0	1	2017
Fremantle (South Metropolitan)	1	0	1	0	1404
Fremantle (South Metropolitan)	1	0	1	1	820
Fremantle (South Metropolitan)	1	1	0	0	9085
Fremantle (South Metropolitan)	1	1	0	1	256
Fremantle (South Metropolitan)	1	1	1	0	1579
Fremantle (South Metropolitan)	1	1	1	1	219
Geraldton (Agricultural)					327
Geraldton (Agricultural)	0	0	0	1	1095
Geraldton (Agricultural)	0	0	1	0	293
Geraldton (Agricultural)	0	0	1	1	156
Geraldton (Agricultural)	0	1	0	0	2241
Geraldton (Agricultural)	0	1	0	1	325
Geraldton (Agricultural)	0	1	1	0	531
Geraldton (Agricultural)	0	1	1	1	171
Geraldton (Agricultural)	1	0	0	1	2142
Geraldton (Agricultural)	1	0	1	0	846
Geraldton (Agricultural)	1	0	1	1	632
Geraldton (Agricultural)	1	1	0	0	8723
Geraldton (Agricultural)	1	1	0	1	622
Geraldton (Agricultural)	1	1	1	0	1840
Geraldton (Agricultural)	1	1	1	1	437
Girrawheen (North Metropolitan)					426
Girrawheen (North Metropolitan)	0	0	0	1	1489
Girrawheen (North Metropolitan)	0	0	1	0	489
Girrawheen (North Metropolitan)	0	0	1	1	414
Girrawheen (North Metropolitan)	0	1	0	0	1920
Girrawheen (North Metropolitan)	0	1	0	1	253
Girrawheen (North Metropolitan)	0	1	1	0	586
Girrawheen (North Metropolitan)	0	1	1	1	176
Girrawheen (North Metropolitan)	1	0	0	1	3762
Girrawheen (North Metropolitan)	1	0	1	0	1964
Girrawheen (North Metropolitan)	1	0	1	1	1677
Girrawheen (North Metropolitan)	1	1	0	0	14620
Girrawheen (North Metropolitan)	1	1	0	1	907
Girrawheen (North Metropolitan)	1	1	1	0	3587
Girrawheen (North Metropolitan)	1	1	1	1	921
Gosnells (East Metropolitan)					426
Gosnells (East Metropolitan)	0	0	0	1	1583
Gosnells (East Metropolitan)	0	0	1	0	363
Gosnells (East Metropolitan)	0	0	1	1	307
Gosnells (East Metropolitan)	0	1	0	0	2268
Gosnells (East Metropolitan)	0	1	0	1	245
Gosnells (East Metropolitan)	0	1	1	0	497
Gosnells (East Metropolitan)	0	1	1	1	115
Gosnells (East Metropolitan)	1	0	0	1	3215
Gosnells (East Metropolitan)	1	0	1	0	1122
Gosnells (East Metropolitan)	1	0	1	1	1076
Gosnells (East Metropolitan)	1	1	0	0	10380
Gosnells (East Metropolitan)	1	1	0	1	669
Gosnells (East Metropolitan)	1	1	1	0	2294
Gosnells (East Metropolitan)	1	1	1	1	739
Hillarys (North Metropolitan)					214
Hillarys (North Metropolitan)	0	0	0	1	806
Hillarys (North Metropolitan)	0	0	1	0	298
Hillarys (North Metropolitan)	0	0	1	1	224
Hillarys (North Metropolitan)	0	1	0	0	908
Hillarys (North Metropolitan)	0	1	0	1	95
Hillarys (North Metropolitan)	0	1	1	0	257
Hillarys (North Metropolitan)	0	1	1	1	27
Hillarys (North Metropolitan)	1	0	0	1	2860
Hillarys (North Metropolitan)	1	0	1	0	1953
Hillarys (North Metropolitan)	1	0	1	1	1398
Hillarys (North Metropolitan)	1	1	0	0	9235
Hillarys (North Metropolitan)	1	1	0	1	344
Hillarys (North Metropolitan)	1	1	1	0	2298
Hillarys (North Metropolitan)	1	1	1	1	314
Jandakot (South Metropolitan)					345
Jandakot (South Metropolitan)	0	0	0	1	1040
Jandakot (South Metropolitan)	0	0	1	0	378
Jandakot (South Metropolitan)	0	0	1	1	229
Jandakot (South Metropolitan)	0	1	0	0	1370
Jandakot (South Metropolitan)	0	1	0	1	179
Jandakot (South Metropolitan)	0	1	1	0	295
Jandakot (South Metropolitan)	0	1	1	1	81
Jandakot (South Metropolitan)	1	0	0	1	3212
Jandakot (South Metropolitan)	1	0	1	0	1975
Jandakot (South Metropolitan)	1	0	1	1	1655
Jandakot (South Metropolitan)	1	1	0	0	12331
Jandakot (South Metropolitan)	1	1	0	1	588
Jandakot (South Metropolitan)	1	1	1	0	2703
Jandakot (South Metropolitan)	1	1	1	1	472
Joondalup (North Metropolitan)					372
Joondalup (North Metropolitan)	0	0	0	1	1250
Joondalup (North Metropolitan)	0	0	1	0	404
Joondalup (North Metropolitan)	0	0	1	1	263
Joondalup (North Metropolitan)	0	1	0	0	1428
Joondalup (North Metropolitan)	0	1	0	1	126
Joondalup (North Metropolitan)	0	1	1	0	350
Joondalup (North Metropolitan)	0	1	1	1	100
Joondalup (North Metropolitan)	1	0	0	1	2875
Joondalup (North Metropolitan)	1	0	1	0	1405
Joondalup (North Metropolitan)	1	0	1	1	1150
Joondalup (North Metropolitan)	1	1	0	0	8747
Joondalup (North Metropolitan)	1	1	0	1	504
Joondalup (North Metropolitan)	1	1	1	0	1825
Joondalup (North Metropolitan)	1	1	1	1	385
Kalamunda (East Metropolitan)					252
Kalamunda (East Metropolitan)	0	0	0	1	1033
Kalamunda (East Metropolitan)	0	0	1	0	363
Kalamunda (East Metropolitan)	0	0	1	1	232
Kalamunda (East Metropolitan)	0	1	0	0	1188
Kalamunda (East Metropolitan)	0	1	0	1	167
Kalamunda (East Metropolitan)	0	1	1	0	302
Kalamunda (East Metropolitan)	0	1	1	1	91
Kalamunda (East Metropolitan)	1	0	0	1	2805
Kalamunda (East Metropolitan)	1	0	1	0	1429
Kalamunda (East Metropolitan)	1	0	1	1	1164
Kalamunda (East Metropolitan)	1	1	0	0	9014
Kalamunda (East Metropolitan)	1	1	0	1	584
Kalamunda (East Metropolitan)	1	1	1	0	2387
Kalamunda (East Metropolitan)	1	1	1	1	551
Kalgoorlie (Mining and Pastoral)					78
Kalgoorlie (Mining and Pastoral)	0	0	0	1	149
Kalgoorlie (Mining and Pastoral)	0	0	1	0	12
Kalgoorlie (Mining and Pastoral)	0	1	0	0	282
Kalgoorlie (Mining and Pastoral)	0	1	0	1	108
Kalgoorlie (Mining and Pastoral)	0	1	1	0	26
Kalgoorlie (Mining and Pastoral)	0	1	1	1	12
Kalgoorlie (Mining and Pastoral)	1	0	0	1	118
Kalgoorlie (Mining and Pastoral)	1	0	1	0	20
Kalgoorlie (Mining and Pastoral)	1	0	1	1	16
Kalgoorlie (Mining and Pastoral)	1	1	0	0	938
Kalgoorlie (Mining and Pastoral)	1	1	0	1	196
Kalgoorlie (Mining and Pastoral)	1	1	1	0	78
Kalgoorlie (Mining and Pastoral)	1	1	1	1	31
Kimberley (Mining and Pastoral)					576
Kimberley (Mining and Pastoral)	0	0	0	1	921
Kimberley (Mining and Pastoral)	0	0	1	0	128
Kimberley (Mining and Pastoral)	0	0	1	1	50
Kimberley (Mining and Pastoral)	0	1	0	0	2803
Kimberley (Mining and Pastoral)	0	1	0	1	732
Kimberley (Mining and Pastoral)	0	1	1	0	433
Kimberley (Mining and Pastoral)	0	1	1	1	154
Kimberley (Mining and Pastoral)	1	0	0	1	1065
Kimberley (Mining and Pastoral)	1	0	1	0	287
Kimberley (Mining and Pastoral)	1	0	1	1	224
Kimberley (Mining and Pastoral)	1	1	0	0	8490
Kimberley (Mining and Pastoral)	1	1	0	1	929
Kimberley (Mining and Pastoral)	1	1	1	0	1074
Kimberley (Mining and Pastoral)	1	1	1	1	329
Kingsley (North Metropolitan)					212
Kingsley (North Metropolitan)	0	0	0	1	1011
Kingsley (North Metropolitan)	0	0	1	0	313
Kingsley (North Metropolitan)	0	0	1	1	229
Kingsley (North Metropolitan)	0	1	0	0	1019
Kingsley (North Metropolitan)	0	1	0	1	55
Kingsley (North Metropolitan)	0	1	1	0	289
Kingsley (North Metropolitan)	0	1	1	1	78
Kingsley (North Metropolitan)	1	0	0	1	3260
Kingsley (North Metropolitan)	1	0	1	0	1641
Kingsley (North Metropolitan)	1	0	1	1	1354
Kingsley (North Metropolitan)	1	1	0	0	9113
Kingsley (North Metropolitan)	1	1	0	1	491
Kingsley (North Metropolitan)	1	1	1	0	2022
Kingsley (North Metropolitan)	1	1	1	1	335
Kwinana (South Metropolitan)					511
Kwinana (South Metropolitan)	0	0	0	1	1836
Kwinana (South Metropolitan)	0	0	1	0	491
Kwinana (South Metropolitan)	0	0	1	1	350
Kwinana (South Metropolitan)	0	1	0	0	3885
Kwinana (South Metropolitan)	0	1	0	1	446
Kwinana (South Metropolitan)	0	1	1	0	798
Kwinana (South Metropolitan)	0	1	1	1	249
Kwinana (South Metropolitan)	1	0	0	1	3509
Kwinana (South Metropolitan)	1	0	1	0	1397
Kwinana (South Metropolitan)	1	0	1	1	1342
Kwinana (South Metropolitan)	1	1	0	0	19209
Kwinana (South Metropolitan)	1	1	0	1	1309
Kwinana (South Metropolitan)	1	1	1	0	3292
Kwinana (South Metropolitan)	1	1	1	1	889
Mandurah (South West)					311
Mandurah (South West)	0	0	0	1	1288
Mandurah (South West)	0	0	1	0	355
Mandurah (South West)	0	0	1	1	253
Mandurah (South West)	0	1	0	0	2583
Mandurah (South West)	0	1	0	1	317
Mandurah (South West)	0	1	1	0	543
Mandurah (South West)	0	1	1	1	105
Mandurah (South West)	1	0	0	1	2205
Mandurah (South West)	1	0	1	0	1039
Mandurah (South West)	1	0	1	1	776
Mandurah (South West)	1	1	0	0	8923
Mandurah (South West)	1	1	0	1	736
Mandurah (South West)	1	1	1	0	1734
Mandurah (South West)	1	1	1	1	502
Maylands (East Metropolitan)					525
Maylands (East Metropolitan)	0	0	0	1	1213
Maylands (East Metropolitan)	0	0	1	0	425
Maylands (East Metropolitan)	0	0	1	1	175
Maylands (East Metropolitan)	0	1	0	0	1276
Maylands (East Metropolitan)	0	1	0	1	98
Maylands (East Metropolitan)	0	1	1	0	314
Maylands (East Metropolitan)	0	1	1	1	47
Maylands (East Metropolitan)	1	0	0	1	1716
Maylands (East Metropolitan)	1	0	1	0	1300
Maylands (East Metropolitan)	1	0	1	1	724
Maylands (East Metropolitan)	1	1	0	0	10319
Maylands (East Metropolitan)	1	1	0	1	194
Maylands (East Metropolitan)	1	1	1	0	1350
Maylands (East Metropolitan)	1	1	1	1	172
Midland (East Metropolitan)					468
Midland (East Metropolitan)	0	0	0	1	1691
Midland (East Metropolitan)	0	0	1	0	403
Midland (East Metropolitan)	0	0	1	1	253
Midland (East Metropolitan)	0	1	0	0	2150
Midland (East Metropolitan)	0	1	0	1	267
Midland (East Metropolitan)	0	1	1	0	447
Midland (East Metropolitan)	0	1	1	1	171
Midland (East Metropolitan)	1	0	0	1	2802
Midland (East Metropolitan)	1	0	1	0	1060
Midland (East Metropolitan)	1	0	1	1	938
Midland (East Metropolitan)	1	1	0	0	8682
Midland (East Metropolitan)	1	1	0	1	623
Midland (East Metropolitan)	1	1	1	0	1708
Midland (East Metropolitan)	1	1	1	1	472
Mirrabooka (East Metropolitan)					706
Mirrabooka (East Metropolitan)	0	0	0	1	1866
Mirrabooka (East Metropolitan)	0	0	1	0	449
Mirrabooka (East Metropolitan)	0	0	1	1	362
Mirrabooka (East Metropolitan)	0	1	0	0	2418
Mirrabooka (East Metropolitan)	0	1	0	1	366
Mirrabooka (East Metropolitan)	0	1	1	0	595
Mirrabooka (East Metropolitan)	0	1	1	1	197
Mirrabooka (East Metropolitan)	1	0	0	1	3117
Mirrabooka (East Metropolitan)	1	0	1	0	1479
Mirrabooka (East Metropolitan)	1	0	1	1	1483
Mirrabooka (East Metropolitan)	1	1	0	0	10678
Mirrabooka (East Metropolitan)	1	1	0	1	693
Mirrabooka (East Metropolitan)	1	1	1	0	2901
Mirrabooka (East Metropolitan)	1	1	1	1	705
Moore (Agricultural)					178
Moore (Agricultural)	0	0	0	1	662
Moore (Agricultural)	0	0	1	0	139
Moore (Agricultural)	0	0	1	1	62
Moore (Agricultural)	0	1	0	0	1240
Moore (Agricultural)	0	1	0	1	160
Moore (Agricultural)	0	1	1	0	206
Moore (Agricultural)	0	1	1	1	74
Moore (Agricultural)	1	0	0	1	1938
Moore (Agricultural)	1	0	1	0	703
Moore (Agricultural)	1	0	1	1	540
Moore (Agricultural)	1	1	0	0	7862
Moore (Agricultural)	1	1	0	1	632
Moore (Agricultural)	1	1	1	0	1475
Moore (Agricultural)	1	1	1	1	325
Morley (East Metropolitan)					530
Morley (East Metropolitan)	0	0	0	1	1373
Morley (East Metropolitan)	0	0	1	0	443
Morley (East Metropolitan)	0	0	1	1	224
Morley (East Metropolitan)	0	1	0	0	1368
Morley (East Metropolitan)	0	1	0	1	146
Morley (East Metropolitan)	0	1	1	0	276
Morley (East Metropolitan)	0	1	1	1	95
Morley (East Metropolitan)	1	0	0	1	2944
Morley (East Metropolitan)	1	0	1	0	1278
Morley (East Metropolitan)	1	0	1	1	1019
Morley (East Metropolitan)	1	1	0	0	8942
Morley (East Metropolitan)	1	1	0	1	357
Morley (East Metropolitan)	1	1	1	0	1940
Morley (East Metropolitan)	1	1	1	1	415
Mount Lawley (East Metropolitan)					472
Mount Lawley (East Metropolitan)	0	0	0	1	1073
Mount Lawley (East Metropolitan)	0	0	1	0	372
Mount Lawley (East Metropolitan)	0	0	1	1	202
Mount Lawley (East Metropolitan)	0	1	0	0	1134
Mount Lawley (East Metropolitan)	0	1	0	1	62
Mount Lawley (East Metropolitan)	0	1	1	0	236
Mount Lawley (East Metropolitan)	0	1	1	1	16
Mount Lawley (East Metropolitan)	1	0	0	1	1737
Mount Lawley (East Metropolitan)	1	0	1	0	1741
Mount Lawley (East Metropolitan)	1	0	1	1	960
Mount Lawley (East Metropolitan)	1	1	0	0	8756
Mount Lawley (East Metropolitan)	1	1	0	1	195
Mount Lawley (East Metropolitan)	1	1	1	0	1630
Mount Lawley (East Metropolitan)	1	1	1	1	232
Murray-Wellington (South West)					195
Murray-Wellington (South West)	0	0	0	1	971
Murray-Wellington (South West)	0	0	1	0	255
Murray-Wellington (South West)	0	0	1	1	165
Murray-Wellington (South West)	0	1	0	0	1936
Murray-Wellington (South West)	0	1	0	1	205
Murray-Wellington (South West)	0	1	1	0	474
Murray-Wellington (South West)	0	1	1	1	75
Murray-Wellington (South West)	1	0	0	1	2614
Murray-Wellington (South West)	1	0	1	0	996
Murray-Wellington (South West)	1	0	1	1	859
Murray-Wellington (South West)	1	1	0	0	10629
Murray-Wellington (South West)	1	1	0	1	766
Murray-Wellington (South West)	1	1	1	0	2174
Murray-Wellington (South West)	1	1	1	1	510
Nedlands (North Metropolitan)					404
Nedlands (North Metropolitan)	0	0	0	1	696
Nedlands (North Metropolitan)	0	0	1	0	475
Nedlands (North Metropolitan)	0	0	1	1	196
Nedlands (North Metropolitan)	0	1	0	0	846
Nedlands (North Metropolitan)	0	1	0	1	10
Nedlands (North Metropolitan)	0	1	1	0	244
Nedlands (North Metropolitan)	0	1	1	1	34
Nedlands (North Metropolitan)	1	0	0	1	1632
Nedlands (North Metropolitan)	1	0	1	0	2037
Nedlands (North Metropolitan)	1	0	1	1	881
Nedlands (North Metropolitan)	1	1	0	0	9974
Nedlands (North Metropolitan)	1	1	0	1	156
Nedlands (North Metropolitan)	1	1	1	0	2049
Nedlands (North Metropolitan)	1	1	1	1	179
North West Central (Mining and Pastoral)					154
North West Central (Mining and Pastoral)	0	0	0	1	303
North West Central (Mining and Pastoral)	0	0	1	0	71
North West Central (Mining and Pastoral)	0	0	1	1	15
North West Central (Mining and Pastoral)	0	1	0	0	890
North West Central (Mining and Pastoral)	0	1	0	1	155
North West Central (Mining and Pastoral)	0	1	1	0	121
North West Central (Mining and Pastoral)	0	1	1	1	24
North West Central (Mining and Pastoral)	1	0	0	1	572
North West Central (Mining and Pastoral)	1	0	1	0	152
North West Central (Mining and Pastoral)	1	0	1	1	123
North West Central (Mining and Pastoral)	1	1	0	0	5055
North West Central (Mining and Pastoral)	1	1	0	1	275
North West Central (Mining and Pastoral)	1	1	1	0	587
North West Central (Mining and Pastoral)	1	1	1	1	165
Ocean Reef (North Metropolitan)					241
Ocean Reef (North Metropolitan)	0	0	0	1	865
Ocean Reef (North Metropolitan)	0	0	1	0	423
Ocean Reef (North Metropolitan)	0	0	1	1	293
Ocean Reef (North Metropolitan)	0	1	0	0	1077
Ocean Reef (North Metropolitan)	0	1	0	1	116
Ocean Reef (North Metropolitan)	0	1	1	0	377
Ocean Reef (North Metropolitan)	0	1	1	1	85
Ocean Reef (North Metropolitan)	1	0	0	1	4133
Ocean Reef (North Metropolitan)	1	0	1	0	2792
Ocean Reef (North Metropolitan)	1	0	1	1	2223
Ocean Reef (North Metropolitan)	1	1	0	0	11790
Ocean Reef (North Metropolitan)	1	1	0	1	855
Ocean Reef (North Metropolitan)	1	1	1	0	3411
Ocean Reef (North Metropolitan)	1	1	1	1	685
Perth (North Metropolitan)					726
Perth (North Metropolitan)	0	0	0	1	949
Perth (North Metropolitan)	0	0	1	0	382
Perth (North Metropolitan)	0	0	1	1	110
Perth (North Metropolitan)	0	1	0	0	950
Perth (North Metropolitan)	0	1	0	1	41
Perth (North Metropolitan)	0	1	1	0	161
Perth (North Metropolitan)	0	1	1	1	5
Perth (North Metropolitan)	1	0	0	1	1443
Perth (North Metropolitan)	1	0	1	0	1159
Perth (North Metropolitan)	1	0	1	1	502
Perth (North Metropolitan)	1	1	0	0	9285
Perth (North Metropolitan)	1	1	0	1	132
Perth (North Metropolitan)	1	1	1	0	1059
Perth (North Metropolitan)	1	1	1	1	157
Pilbara (Mining and Pastoral)					317
Pilbara (Mining and Pastoral)	0	0	0	1	616
Pilbara (Mining and Pastoral)	0	0	1	0	115
Pilbara (Mining and Pastoral)	0	0	1	1	68
Pilbara (Mining and Pastoral)	0	1	0	0	1660
Pilbara (Mining and Pastoral)	0	1	0	1	287
Pilbara (Mining and Pastoral)	0	1	1	0	251
Pilbara (Mining and Pastoral)	0	1	1	1	77
Pilbara (Mining and Pastoral)	1	0	0	1	1419
Pilbara (Mining and Pastoral)	1	0	1	0	666
Pilbara (Mining and Pastoral)	1	0	1	1	439
Pilbara (Mining and Pastoral)	1	1	0	0	13906
Pilbara (Mining and Pastoral)	1	1	0	1	791
Pilbara (Mining and Pastoral)	1	1	1	0	1725
Pilbara (Mining and Pastoral)	1	1	1	1	435
Riverton (South Metropolitan)					383
Riverton (South Metropolitan)	0	0	0	1	997
Riverton (South Metropolitan)	0	0	1	0	500
Riverton (South Metropolitan)	0	0	1	1	254
Riverton (South Metropolitan)	0	1	0	0	1041
Riverton (South Metropolitan)	0	1	0	1	83
Riverton (South Metropolitan)	0	1	1	0	499
Riverton (South Metropolitan)	0	1	1	1	56
Riverton (South Metropolitan)	1	0	0	1	3040
Riverton (South Metropolitan)	1	0	1	0	2617
Riverton (South Metropolitan)	1	0	1	1	1645
Riverton (South Metropolitan)	1	1	0	0	10031
Riverton (South Metropolitan)	1	1	0	1	432
Riverton (South Metropolitan)	1	1	1	0	3566
Riverton (South Metropolitan)	1	1	1	1	351
Rockingham (South Metropolitan)					291
Rockingham (South Metropolitan)	0	0	0	1	1312
Rockingham (South Metropolitan)	0	0	1	0	285
Rockingham (South Metropolitan)	0	0	1	1	241
Rockingham (South Metropolitan)	0	1	0	0	1934
Rockingham (South Metropolitan)	0	1	0	1	205
Rockingham (South Metropolitan)	0	1	1	0	384
Rockingham (South Metropolitan)	0	1	1	1	80
Rockingham (South Metropolitan)	1	0	0	1	2402
Rockingham (South Metropolitan)	1	0	1	0	963
Rockingham (South Metropolitan)	1	0	1	1	675
Rockingham (South Metropolitan)	1	1	0	0	7008
Rockingham (South Metropolitan)	1	1	0	1	638
Rockingham (South Metropolitan)	1	1	1	0	1338
Rockingham (South Metropolitan)	1	1	1	1	257
Scarborough (North Metropolitan)					445
Scarborough (North Metropolitan)	0	0	0	1	1047
Scarborough (North Metropolitan)	0	0	1	0	442
Scarborough (North Metropolitan)	0	0	1	1	225
Scarborough (North Metropolitan)	0	1	0	0	1256
Scarborough (North Metropolitan)	0	1	0	1	66
Scarborough (North Metropolitan)	0	1	1	0	289
Scarborough (North Metropolitan)	0	1	1	1	49
Scarborough (North Metropolitan)	1	0	0	1	1477
Scarborough (North Metropolitan)	1	0	1	0	1340
Scarborough (North Metropolitan)	1	0	1	1	759
Scarborough (North Metropolitan)	1	1	0	0	9637
Scarborough (North Metropolitan)	1	1	0	1	241
Scarborough (North Metropolitan)	1	1	1	0	1489
Scarborough (North Metropolitan)	1	1	1	1	138
South Perth (South Metropolitan)					725
South Perth (South Metropolitan)	0	0	0	1	855
South Perth (South Metropolitan)	0	0	1	0	485
South Perth (South Metropolitan)	0	0	1	1	220
South Perth (South Metropolitan)	0	1	0	0	1010
South Perth (South Metropolitan)	0	1	0	1	86
South Perth (South Metropolitan)	0	1	1	0	251
South Perth (South Metropolitan)	0	1	1	1	33
South Perth (South Metropolitan)	1	0	0	1	1806
South Perth (South Metropolitan)	1	0	1	0	1698
South Perth (South Metropolitan)	1	0	1	1	887
South Perth (South Metropolitan)	1	1	0	0	8128
South Perth (South Metropolitan)	1	1	0	1	176
South Perth (South Metropolitan)	1	1	1	0	1549
South Perth (South Metropolitan)	1	1	1	1	130
Southern River (South Metropolitan)					517
Southern River (South Metropolitan)	0	0	0	1	1073
Southern River (South Metropolitan)	0	0	1	0	442
Southern River (South Metropolitan)	0	0	1	1	318
Southern River (South Metropolitan)	0	1	0	0	1714
Southern River (South Metropolitan)	0	1	0	1	220
Southern River (South Metropolitan)	0	1	1	0	585
Southern River (South Metropolitan)	0	1	1	1	155
Southern River (South Metropolitan)	1	0	0	1	4049
Southern River (South Metropolitan)	1	0	1	0	2607
Southern River (South Metropolitan)	1	0	1	1	2214
Southern River (South Metropolitan)	1	1	0	0	16852
Southern River (South Metropolitan)	1	1	0	1	864
Southern River (South Metropolitan)	1	1	1	0	4222
Southern River (South Metropolitan)	1	1	1	1	838
Swan Hills (East Metropolitan)					215
Swan Hills (East Metropolitan)	0	0	0	1	1096
Swan Hills (East Metropolitan)	0	0	1	0	315
Swan Hills (East Metropolitan)	0	0	1	1	249
Swan Hills (East Metropolitan)	0	1	0	0	1668
Swan Hills (East Metropolitan)	0	1	0	1	214
Swan Hills (East Metropolitan)	0	1	1	0	428
Swan Hills (East Metropolitan)	0	1	1	1	122
Swan Hills (East Metropolitan)	1	0	0	1	3569
Swan Hills (East Metropolitan)	1	0	1	0	1781
Swan Hills (East Metropolitan)	1	0	1	1	1499
Swan Hills (East Metropolitan)	1	1	0	0	12875
Swan Hills (East Metropolitan)	1	1	0	1	981
Swan Hills (East Metropolitan)	1	1	1	0	2998
Swan Hills (East Metropolitan)	1	1	1	1	632
Vasse (South West)					174
Vasse (South West)	0	0	0	1	813
Vasse (South West)	0	0	1	0	337
Vasse (South West)	0	0	1	1	139
Vasse (South West)	0	1	0	0	1716
Vasse (South West)	0	1	0	1	135
Vasse (South West)	0	1	1	0	419
Vasse (South West)	0	1	1	1	72
Vasse (South West)	1	0	0	1	1841
Vasse (South West)	1	0	1	0	967
Vasse (South West)	1	0	1	1	583
Vasse (South West)	1	1	0	0	10738
Vasse (South West)	1	1	0	1	497
Vasse (South West)	1	1	1	0	1867
Vasse (South West)	1	1	1	1	381
Victoria Park (South Metropolitan)					1085
Victoria Park (South Metropolitan)	0	0	0	1	1066
Victoria Park (South Metropolitan)	0	0	1	0	413
Victoria Park (South Metropolitan)	0	0	1	1	175
Victoria Park (South Metropolitan)	0	1	0	0	1281
Victoria Park (South Metropolitan)	0	1	0	1	102
Victoria Park (South Metropolitan)	0	1	1	0	275
Victoria Park (South Metropolitan)	0	1	1	1	69
Victoria Park (South Metropolitan)	1	0	0	1	1434
Victoria Park (South Metropolitan)	1	0	1	0	1037
Victoria Park (South Metropolitan)	1	0	1	1	561
Victoria Park (South Metropolitan)	1	1	0	0	9947
Victoria Park (South Metropolitan)	1	1	0	1	287
Victoria Park (South Metropolitan)	1	1	1	0	1223
Victoria Park (South Metropolitan)	1	1	1	1	209
Wagin (Agricultural)					223
Wagin (Agricultural)	0	0	0	1	705
Wagin (Agricultural)	0	0	1	0	149
Wagin (Agricultural)	0	0	1	1	65
Wagin (Agricultural)	0	1	0	0	1479
Wagin (Agricultural)	0	1	0	1	166
Wagin (Agricultural)	0	1	1	0	222
Wagin (Agricultural)	0	1	1	1	40
Wagin (Agricultural)	1	0	0	1	1678
Wagin (Agricultural)	1	0	1	0	425
Wagin (Agricultural)	1	0	1	1	388
Wagin (Agricultural)	1	1	0	0	8158
Wagin (Agricultural)	1	1	0	1	434
Wagin (Agricultural)	1	1	1	0	1119
Wagin (Agricultural)	1	1	1	1	247
Wanneroo (North Metropolitan)					313
Wanneroo (North Metropolitan)	0	0	0	1	1112
Wanneroo (North Metropolitan)	0	0	1	0	421
Wanneroo (North Metropolitan)	0	0	1	1	312
Wanneroo (North Metropolitan)	0	1	0	0	1691
Wanneroo (North Metropolitan)	0	1	0	1	220
Wanneroo (North Metropolitan)	0	1	1	0	404
Wanneroo (North Metropolitan)	0	1	1	1	103
Wanneroo (North Metropolitan)	1	0	0	1	3298
Wanneroo (North Metropolitan)	1	0	1	0	1609
Wanneroo (North Metropolitan)	1	0	1	1	1522
Wanneroo (North Metropolitan)	1	1	0	0	14992
Wanneroo (North Metropolitan)	1	1	0	1	1053
Wanneroo (North Metropolitan)	1	1	1	0	2811
Wanneroo (North Metropolitan)	1	1	1	1	585
Warnbro (South Metropolitan)					364
Warnbro (South Metropolitan)	0	0	0	1	1311
Warnbro (South Metropolitan)	0	0	1	0	447
Warnbro (South Metropolitan)	0	0	1	1	361
Warnbro (South Metropolitan)	0	1	0	0	3446
Warnbro (South Metropolitan)	0	1	0	1	426
Warnbro (South Metropolitan)	0	1	1	0	734
