SED_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Mount Coot-tha	1	4	2133
Mount Coot-tha	1	5	803
Mount Coot-tha	1	6	241
Mount Isa	0	1	2879
Mount Isa	0	2	327
Mount Isa	0	3	63
Mount Isa	0	4	20
Mount Isa	0	5	6
Mount Isa	0	6	3
Mount Isa	1	2	3037
Mount Isa	1	3	1485
Mount Isa	1	4	1361
Mount Isa	1	5	750
Mount Isa	1	6	591
Mount Ommaney	0	1	2749
Mount Ommaney	0	2	360
Mount Ommaney	0	3	105
Mount Ommaney	0	4	32
Mount Ommaney	0	5	8
Mount Ommaney	0	6	9
Mount Ommaney	1	2	4725
Mount Ommaney	1	3	2902
Mount Ommaney	1	4	3183
Mount Ommaney	1	5	1233
Mount Ommaney	1	6	485
Mudgeeraba	0	1	3389
Mudgeeraba	0	2	556
Mudgeeraba	0	3	103
Mudgeeraba	0	4	33
Mudgeeraba	0	5	4
Mudgeeraba	1	2	5854
Mudgeeraba	1	3	3429
Mudgeeraba	1	4	3498
Mudgeeraba	1	5	1426
Mudgeeraba	1	6	679
Mulgrave	0	1	3750
Mulgrave	0	2	454
Mulgrave	0	3	81
Mulgrave	0	4	15
Mulgrave	0	5	3
Mulgrave	1	2	5258
Mulgrave	1	3	2686
Mulgrave	1	4	2656
Mulgrave	1	5	1268
Mulgrave	1	6	1048
Mundingburra	0	1	3747
Mundingburra	0	2	613
Mundingburra	0	3	201
Mundingburra	0	4	107
Mundingburra	0	5	43
Mundingburra	0	6	19
Mundingburra	1	2	4780
Mundingburra	1	3	2394
Mundingburra	1	4	2190
Mundingburra	1	5	1013
Mundingburra	1	6	557
Murrumba	0	1	4457
Murrumba	0	2	585
Murrumba	0	3	118
Murrumba	0	4	36
Murrumba	0	5	11
Murrumba	0	6	4
Murrumba	1	2	7324
Murrumba	1	3	4341
Murrumba	1	4	4460
Murrumba	1	5	1957
Murrumba	1	6	1095
Nanango	0	1	4771
Nanango	0	2	534
Nanango	0	3	61
Nanango	0	4	12
Nanango	0	5	9
Nanango	0	6	3
Nanango	1	2	6887
Nanango	1	3	2333
Nanango	1	4	2132
Nanango	1	5	1140
Nanango	1	6	686
Nicklin	0	1	4298
Nicklin	0	2	536
Nicklin	0	3	68
Nicklin	0	4	19
Nicklin	0	5	5
Nicklin	0	6	3
Nicklin	1	2	6304
Nicklin	1	3	2763
Nicklin	1	4	2638
Nicklin	1	5	1201
Nicklin	1	6	614
Noosa	0	1	4454
Noosa	0	2	587
Noosa	0	3	89
Noosa	0	4	29
Noosa	0	5	4
Noosa	0	6	3
Noosa	1	2	7562
Noosa	1	3	2707
Noosa	1	4	2705
Noosa	1	5	1055
Noosa	1	6	422
Nudgee	0	1	5554
Nudgee	0	2	1024
Nudgee	0	3	269
Nudgee	0	4	88
Nudgee	0	5	20
Nudgee	0	6	10
Nudgee	1	2	6246
Nudgee	1	3	3414
Nudgee	1	4	2757
Nudgee	1	5	1027
Nudgee	1	6	555
Pine Rivers	0	1	3025
Pine Rivers	0	2	425
Pine Rivers	0	3	93
Pine Rivers	0	4	14
Pine Rivers	0	5	3
Pine Rivers	1	2	5491
Pine Rivers	1	3	3214
Pine Rivers	1	4	3435
Pine Rivers	1	5	1489
Pine Rivers	1	6	792
Pumicestone	0	1	6080
Pumicestone	0	2	656
Pumicestone	0	3	85
Pumicestone	0	4	24
Pumicestone	0	5	7
Pumicestone	0	6	11
Pumicestone	1	2	7999
Pumicestone	1	3	2773
Pumicestone	1	4	2163
Pumicestone	1	5	1020
Pumicestone	1	6	578
Redcliffe	0	1	6620
Redcliffe	0	2	620
Redcliffe	0	3	74
Redcliffe	0	4	17
Redcliffe	0	5	3
Redcliffe	1	2	6649
Redcliffe	1	3	2713
Redcliffe	1	4	2086
Redcliffe	1	5	925
Redcliffe	1	6	447
Redlands	0	1	3604
Redlands	0	2	448
Redlands	0	3	39
Redlands	0	4	9
Redlands	0	5	3
Redlands	0	6	4
Redlands	1	2	6246
Redlands	1	3	2786
Redlands	1	4	3090
Redlands	1	5	1285
Redlands	1	6	647
Rockhampton	0	1	5142
Rockhampton	0	2	551
Rockhampton	0	3	102
Rockhampton	0	4	27
Rockhampton	0	5	5
Rockhampton	0	6	3
Rockhampton	1	2	5427
Rockhampton	1	3	2673
Rockhampton	1	4	2385
Rockhampton	1	5	1034
Rockhampton	1	6	526
Sandgate	0	1	4575
Sandgate	0	2	484
Sandgate	0	3	102
Sandgate	0	4	14
Sandgate	0	5	3
Sandgate	1	2	5562
Sandgate	1	3	3150
Sandgate	1	4	2979
Sandgate	1	5	1113
Sandgate	1	6	487
South Brisbane	0	1	7253
South Brisbane	0	2	1904
South Brisbane	0	3	775
South Brisbane	0	4	328
South Brisbane	0	5	123
South Brisbane	0	6	60
South Brisbane	1	2	6487
South Brisbane	1	3	2421
South Brisbane	1	4	1887
South Brisbane	1	5	715
South Brisbane	1	6	266
Southern Downs	0	1	5112
Southern Downs	0	2	401
Southern Downs	0	3	48
Southern Downs	0	4	15
Southern Downs	0	5	11
Southern Downs	1	2	6642
Southern Downs	1	3	2337
Southern Downs	1	4	2121
Southern Downs	1	5	1063
Southern Downs	1	6	594
Southport	0	1	6152
Southport	0	2	1275
Southport	0	3	418
Southport	0	4	170
Southport	0	5	71
Southport	0	6	39
Southport	1	2	6556
Southport	1	3	3260
Southport	1	4	2704
Southport	1	5	976
Southport	1	6	528
Springwood	0	1	2827
Springwood	0	2	363
Springwood	0	3	76
Springwood	0	4	22
Springwood	0	5	13
Springwood	0	6	5
Springwood	1	2	5278
Springwood	1	3	3099
Springwood	1	4	3130
Springwood	1	5	1285
Springwood	1	6	664
Stafford	0	1	5192
Stafford	0	2	851
Stafford	0	3	297
Stafford	0	4	89
Stafford	0	5	19
Stafford	0	6	7
Stafford	1	2	5431
Stafford	1	3	2647
Stafford	1	4	2544
Stafford	1	5	999
Stafford	1	6	328
Stretton	0	1	2284
Stretton	0	2	395
Stretton	0	3	240
Stretton	0	4	139
Stretton	0	5	68
Stretton	0	6	31
Stretton	1	2	4437
Stretton	1	3	3605
Stretton	1	4	3861
Stretton	1	5	1770
Stretton	1	6	1189
Sunnybank	0	1	3601
Sunnybank	0	2	599
Sunnybank	0	3	366
Sunnybank	0	4	261
Sunnybank	0	5	162
Sunnybank	0	6	110
Sunnybank	1	2	4568
Sunnybank	1	3	2866
Sunnybank	1	4	2744
Sunnybank	1	5	1371
Sunnybank	1	6	1071
Surfers Paradise	0	1	6906
Surfers Paradise	0	2	1294
Surfers Paradise	0	3	347
Surfers Paradise	0	4	129
Surfers Paradise	0	5	42
Surfers Paradise	0	6	33
Surfers Paradise	1	2	7514
Surfers Paradise	1	3	2834
Surfers Paradise	1	4	2284
Surfers Paradise	1	5	846
Surfers Paradise	1	6	298
Thuringowa	0	1	2929
Thuringowa	0	2	430
Thuringowa	0	3	86
Thuringowa	0	4	31
Thuringowa	0	5	7
Thuringowa	1	2	5521
Thuringowa	1	3	3170
Thuringowa	1	4	3095
Thuringowa	1	5	1395
Thuringowa	1	6	789
Toowoomba North	0	1	5647
Toowoomba North	0	2	555
Toowoomba North	0	3	110
Toowoomba North	0	4	23
Toowoomba North	0	5	3
Toowoomba North	0	6	3
Toowoomba North	1	2	6297
Toowoomba North	1	3	2547
Toowoomba North	1	4	2256
Toowoomba North	1	5	1091
Toowoomba North	1	6	553
Toowoomba South	0	1	5818
Toowoomba South	0	2	584
Toowoomba South	0	3	134
Toowoomba South	0	4	42
Toowoomba South	0	5	5
Toowoomba South	0	6	3
Toowoomba South	1	2	6255
Toowoomba South	1	3	2646
Toowoomba South	1	4	2333
Toowoomba South	1	5	1079
Toowoomba South	1	6	535
Townsville	0	1	6655
Townsville	0	2	948
Townsville	0	3	172
Townsville	0	4	29
Townsville	0	5	7
Townsville	1	2	5804
Townsville	1	3	2470
Townsville	1	4	2041
Townsville	1	5	795
Townsville	1	6	463
Warrego	0	1	4048
Warrego	0	2	354
Warrego	0	3	48
Warrego	0	4	10
Warrego	0	5	3
Warrego	1	2	4772
Warrego	1	3	1837
Warrego	1	4	1843
Warrego	1	5	954
Warrego	1	6	457
Waterford	0	1	4881
Waterford	0	2	752
Waterford	0	3	104
Waterford	0	4	52
Waterford	0	5	13
Waterford	0	6	7
Waterford	1	2	6029
Waterford	1	3	3621
Waterford	1	4	3279
Waterford	1	5	1555
Waterford	1	6	1198
Whitsunday	0	1	4136
Whitsunday	0	2	557
Whitsunday	0	3	95
Whitsunday	0	4	35
Whitsunday	1	2	6680
Whitsunday	1	3	3133
Whitsunday	1	4	3212
Whitsunday	1	5	1414
Whitsunday	1	6	523
Woodridge	0	1	3881
Woodridge	0	2	674
Woodridge	0	3	147
Woodridge	0	4	58
Woodridge	0	5	25
Woodridge	0	6	24
Woodridge	1	2	4546
Woodridge	1	3	3191
Woodridge	1	4	3030
Woodridge	1	5	1754
Woodridge	1	6	1843
Yeerongpilly	0	1	4803
Yeerongpilly	0	2	978
Yeerongpilly	0	3	443
Yeerongpilly	0	4	184
Yeerongpilly	0	5	55
Yeerongpilly	0	6	37
Yeerongpilly	1	2	5369
Yeerongpilly	1	3	2727
Yeerongpilly	1	4	2845
Yeerongpilly	1	5	1015
Yeerongpilly	1	6	391
Adelaide	0	1	5798
Adelaide	0	2	1113
Adelaide	0	3	507
Adelaide	0	4	182
Adelaide	0	5	50
Adelaide	0	6	23
Adelaide	1	2	4581
Adelaide	1	3	1691
Adelaide	1	4	1573
Adelaide	1	5	505
Adelaide	1	6	161
Ashford	0	1	4413
Ashford	0	2	558
Ashford	0	3	160
Ashford	0	4	87
Ashford	0	5	20
Ashford	0	6	9
Ashford	1	2	3971
Ashford	1	3	2030
Ashford	1	4	1997
Ashford	1	5	594
Ashford	1	6	203
Bragg	0	1	3018
Bragg	0	2	184
Bragg	0	3	52
Bragg	0	4	25
Bragg	0	5	9
Bragg	0	6	10
Bragg	1	2	3944
Bragg	1	3	1794
Bragg	1	4	2281
Bragg	1	5	882
Bragg	1	6	280
Bright	0	1	3320
Bright	0	2	264
Bright	0	3	62
Bright	0	4	16
Bright	0	6	3
Bright	1	2	4433
Bright	1	3	1894
Bright	1	4	2012
Bright	1	5	620
Bright	1	6	196
Chaffey	0	1	4038
Chaffey	0	2	290
Chaffey	0	3	32
Chaffey	0	4	11
Chaffey	0	5	7
Chaffey	0	6	5
Chaffey	1	2	5009
Chaffey	1	3	1725
Chaffey	1	4	1555
Chaffey	1	5	700
Chaffey	1	6	297
Cheltenham	0	1	4860
Cheltenham	0	2	457
Cheltenham	0	3	94
Cheltenham	0	4	32
Cheltenham	0	5	9
Cheltenham	0	6	9
Cheltenham	1	2	4314
Cheltenham	1	3	2215
Cheltenham	1	4	2113
Cheltenham	1	5	706
Cheltenham	1	6	370
Colton	0	1	3856
Colton	0	2	276
Colton	0	3	54
Colton	0	4	21
Colton	0	5	3
Colton	0	6	4
Colton	1	2	4359
Colton	1	3	1928
Colton	1	4	2118
Colton	1	5	723
Colton	1	6	187
Croydon	0	1	4132
Croydon	0	2	583
Croydon	0	3	227
Croydon	0	4	102
Croydon	0	5	27
Croydon	0	6	15
Croydon	1	2	3783
Croydon	1	3	2050
Croydon	1	4	1872
Croydon	1	5	662
Croydon	1	6	333
Davenport	0	1	2203
Davenport	0	2	222
Davenport	0	3	77
Davenport	0	4	47
Davenport	0	5	22
Davenport	0	6	9
Davenport	1	2	4173
Davenport	1	3	1930
Davenport	1	4	2354
Davenport	1	5	828
Davenport	1	6	256
Dunstan	0	1	4916
Dunstan	0	2	594
Dunstan	0	3	223
Dunstan	0	4	89
Dunstan	0	5	17
Dunstan	0	6	15
Dunstan	1	2	4259
Dunstan	1	3	1969
Dunstan	1	4	1852
Dunstan	1	5	582
Dunstan	1	6	136
Elder	0	1	5235
Elder	0	2	554
Elder	0	3	215
Elder	0	4	70
Elder	0	5	32
Elder	0	6	12
Elder	1	2	4102
Elder	1	3	1997
Elder	1	4	1728
Elder	1	5	584
Elder	1	6	215
Enfield	0	1	4257
Enfield	0	2	476
Enfield	0	3	175
Enfield	0	4	105
Enfield	0	5	52
Enfield	0	6	65
Enfield	1	2	3608
Enfield	1	3	2224
Enfield	1	4	2134
Enfield	1	5	802
Enfield	1	6	522
Finniss	0	1	4111
Finniss	0	2	256
Finniss	0	3	15
Finniss	0	4	5
Finniss	0	6	5
Finniss	1	2	5597
Finniss	1	3	1492
Finniss	1	4	1309
Finniss	1	5	562
Finniss	1	6	221
Fisher	0	1	2782
Fisher	0	2	182
Fisher	0	3	33
Fisher	0	4	3
Fisher	1	2	4400
Fisher	1	3	2108
Fisher	1	4	2333
Fisher	1	5	749
Fisher	1	6	263
Flinders	0	1	3758
Flinders	0	2	272
Flinders	0	3	24
Flinders	0	4	3
Flinders	1	2	4504
Flinders	1	3	1508
Flinders	1	4	1507
Flinders	1	5	702
Flinders	1	6	291
Florey	0	1	3238
Florey	0	2	273
Florey	0	3	36
Florey	0	4	25
Florey	0	5	10
Florey	0	6	9
Florey	1	2	4138
Florey	1	3	1921
Florey	1	4	1695
Florey	1	5	642
Florey	1	6	274
Frome	0	1	4443
Frome	0	2	250
Frome	0	3	20
Frome	0	4	3
Frome	1	2	5017
Frome	1	3	1670
Frome	1	4	1486
Frome	1	5	760
Frome	1	6	307
Giles	0	1	4344
Giles	0	2	282
Giles	0	3	29
Giles	0	4	3
Giles	1	2	3921
Giles	1	3	1636
Giles	1	4	1487
Giles	1	5	701
Giles	1	6	381
Goyder (SA)	0	1	4103
Goyder (SA)	0	2	263
Goyder (SA)	0	3	27
Goyder (SA)	0	4	4
Goyder (SA)	0	5	4
Goyder (SA)	1	2	5163
Goyder (SA)	1	3	1535
Goyder (SA)	1	4	1295
Goyder (SA)	1	5	683
Goyder (SA)	1	6	276
Hammond	0	1	4141
Hammond	0	2	317
Hammond	0	3	36
Hammond	0	4	17
Hammond	0	5	5
Hammond	0	6	10
Hammond	1	2	5014
Hammond	1	3	1586
Hammond	1	4	1363
Hammond	1	5	614
Hammond	1	6	290
Hartley	0	1	4473
Hartley	0	2	374
Hartley	0	3	96
Hartley	0	4	72
Hartley	0	5	19
Hartley	0	6	14
Hartley	1	2	4305
Hartley	1	3	1977
Hartley	1	4	2045
Hartley	1	5	675
Hartley	1	6	251
Heysen	0	1	2556
Heysen	0	2	189
Heysen	0	3	26
Heysen	0	4	4
Heysen	1	2	4577
Heysen	1	3	1854
Heysen	1	4	2246
Heysen	1	5	888
Heysen	1	6	282
Kaurna	0	1	3521
Kaurna	0	2	342
Kaurna	0	3	34
Kaurna	0	4	5
Kaurna	1	2	4576
Kaurna	1	3	2292
Kaurna	1	4	2175
Kaurna	1	5	862
Kaurna	1	6	307
Kavel	0	1	3027
Kavel	0	2	234
Kavel	0	3	34
Kavel	0	4	7
Kavel	1	2	4387
Kavel	1	3	2151
Kavel	1	4	2233
Kavel	1	5	896
Kavel	1	6	341
Lee	0	1	4603
Lee	0	2	391
Lee	0	3	55
Lee	0	4	7
Lee	1	2	4829
Lee	1	3	1928
Lee	1	4	1727
Lee	1	5	537
Lee	1	6	199
Light	0	1	3306
Light	0	2	292
Light	0	3	40
Light	0	4	11
Light	1	2	4343
Light	1	3	2198
Light	1	4	2229
Light	1	5	983
Light	1	6	424
Little Para	0	1	4503
Little Para	0	2	380
Little Para	0	3	52
Little Para	0	4	20
Little Para	0	5	9
Little Para	1	2	4376
Little Para	1	3	2112
Little Para	1	4	1916
Little Para	1	5	838
Little Para	1	6	543
Mackillop	0	1	3634
Mackillop	0	2	234
Mackillop	0	3	45
Mackillop	0	4	17
Mackillop	0	5	9
Mackillop	0	6	19
Mackillop	1	2	4618
Mackillop	1	3	1482
Mackillop	1	4	1443
Mackillop	1	5	738
Mackillop	1	6	280
Mawson	0	1	3081
Mawson	0	2	278
Mawson	0	3	32
Mawson	0	4	9
Mawson	1	2	4350
Mawson	1	3	2012
Mawson	1	4	2043
Mawson	1	5	725
Mawson	1	6	287
Mitchell	0	1	3423
Mitchell	0	2	365
Mitchell	0	3	133
Mitchell	0	4	38
Mitchell	0	5	14
Mitchell	0	6	3
Mitchell	1	2	4339
Mitchell	1	3	2328
Mitchell	1	4	2149
Mitchell	1	5	663
Mitchell	1	6	259
Morialta	0	1	2623
Morialta	0	2	183
Morialta	0	3	43
Morialta	0	4	10
Morialta	0	5	8
Morialta	1	2	4248
Morialta	1	3	2179
Morialta	1	4	2380
Morialta	1	5	847
Morialta	1	6	301
Morphett	0	1	4638
Morphett	0	2	404
Morphett	0	3	90
Morphett	0	4	26
Morphett	0	5	3
Morphett	0	6	3
Morphett	1	2	4429
Morphett	1	3	1649
Morphett	1	4	1600
Morphett	1	5	502
Morphett	1	6	112
Mount Gambier	0	1	3904
Mount Gambier	0	2	263
Mount Gambier	0	3	29
Mount Gambier	0	4	9
Mount Gambier	0	5	4
Mount Gambier	1	2	4370
Mount Gambier	1	3	1681
Mount Gambier	1	4	1792
Mount Gambier	1	5	682
Mount Gambier	1	6	310
Napier	0	1	3372
Napier	0	2	415
Napier	0	3	56
Napier	0	4	13
Napier	0	5	4
Napier	1	2	4142
Napier	1	3	2324
Napier	1	4	2054
Napier	1	5	889
Napier	1	6	650
Newland	0	1	2717
Newland	0	2	203
Newland	0	3	16
Newland	0	4	13
Newland	1	2	4470
Newland	1	3	2095
Newland	1	4	2053
Newland	1	5	720
Newland	1	6	247
Playford	0	1	3434
Playford	0	2	321
Playford	0	3	52
Playford	0	4	22
Playford	0	5	10
Playford	0	6	6
Playford	1	2	4213
Playford	1	3	2067
Playford	1	4	1968
Playford	1	5	764
Playford	1	6	460
Port Adelaide	0	1	3907
Port Adelaide	0	2	515
Port Adelaide	0	3	139
Port Adelaide	0	4	30
Port Adelaide	0	5	20
Port Adelaide	0	6	6
Port Adelaide	1	2	4772
Port Adelaide	1	3	2522
Port Adelaide	1	4	2248
Port Adelaide	1	5	820
Port Adelaide	1	6	434
Ramsay	0	1	3929
Ramsay	0	2	339
Ramsay	0	3	64
Ramsay	0	4	13
Ramsay	0	5	8
Ramsay	0	6	9
Ramsay	1	2	3777
Ramsay	1	3	2278
Ramsay	1	4	1813
Ramsay	1	5	883
Ramsay	1	6	679
Reynell	0	1	4388
Reynell	0	2	426
Reynell	0	3	47
Reynell	0	4	9
Reynell	0	6	3
Reynell	1	2	4514
Reynell	1	3	2129
Reynell	1	4	1603
Reynell	1	5	582
Reynell	1	6	247
Schubert	0	1	3350
Schubert	0	2	215
Schubert	0	3	31
Schubert	0	4	3
Schubert	0	5	5
Schubert	0	6	4
Schubert	1	2	4933
Schubert	1	3	1750
Schubert	1	4	1886
Schubert	1	5	805
Schubert	1	6	281
Stuart (SA)	0	1	4063
Stuart (SA)	0	2	281
Stuart (SA)	0	3	22
Stuart (SA)	0	4	8
Stuart (SA)	1	2	4446
Stuart (SA)	1	3	1511
Stuart (SA)	1	4	1317
Stuart (SA)	1	5	669
Stuart (SA)	1	6	306
Taylor	0	1	2510
Taylor	0	2	319
Taylor	0	3	45
Taylor	0	4	13
Taylor	0	5	5
Taylor	0	6	3
Taylor	1	2	3715
Taylor	1	3	2504
Taylor	1	4	2357
Taylor	1	5	1082
Taylor	1	6	785
Torrens	0	1	4063
Torrens	0	2	457
Torrens	0	3	145
Torrens	0	4	48
Torrens	0	5	17
Torrens	0	6	10
Torrens	1	2	4408
Torrens	1	3	2469
Torrens	1	4	2188
Torrens	1	5	741
Torrens	1	6	327
Unley	0	1	4331
Unley	0	2	443
Unley	0	3	162
Unley	0	4	51
Unley	0	5	17
Unley	0	6	7
Unley	1	2	4115
Unley	1	3	1783
Unley	1	4	1993
Unley	1	5	691
Unley	1	6	149
Waite	0	1	3128
Waite	0	2	241
Waite	0	3	75
Waite	0	4	23
Waite	0	5	10
Waite	0	6	3
Waite	1	2	4014
Waite	1	3	1872
Waite	1	4	2265
Waite	1	5	819
Waite	1	6	236
West Torrens	0	1	4701
West Torrens	0	2	644
West Torrens	0	3	308
West Torrens	0	4	115
West Torrens	0	5	39
West Torrens	0	6	25
West Torrens	1	2	3974
West Torrens	1	3	2090
West Torrens	1	4	1825
West Torrens	1	5	598
West Torrens	1	6	235
Wright	0	1	2981
Wright	0	2	233
Wright	0	3	25
Wright	0	4	4
Wright	0	6	3
Wright	1	2	4160
Wright	1	3	2113
Wright	1	4	2273
Wright	1	5	783
Wright	1	6	303
Albany (South West)	0	1	3688
Albany (South West)	0	2	295
Albany (South West)	0	3	47
Albany (South West)	0	4	14
Albany (South West)	0	5	3
Albany (South West)	1	2	4766
Albany (South West)	1	3	1717
Albany (South West)	1	4	1745
Albany (South West)	1	5	788
Albany (South West)	1	6	374
Alfred Cove (South Metropolitan)	0	1	3251
Alfred Cove (South Metropolitan)	0	2	242
Alfred Cove (South Metropolitan)	0	3	66
Alfred Cove (South Metropolitan)	0	4	29
Alfred Cove (South Metropolitan)	0	5	9
Alfred Cove (South Metropolitan)	0	6	4
Alfred Cove (South Metropolitan)	1	2	4203
Alfred Cove (South Metropolitan)	1	3	1993
Alfred Cove (South Metropolitan)	1	4	2229
Alfred Cove (South Metropolitan)	1	5	838
Alfred Cove (South Metropolitan)	1	6	251
Armadale (East Metropolitan)	0	1	4091
Armadale (East Metropolitan)	0	2	470
Armadale (East Metropolitan)	0	3	71
Armadale (East Metropolitan)	0	4	17
Armadale (East Metropolitan)	0	5	3
Armadale (East Metropolitan)	0	6	4
Armadale (East Metropolitan)	1	2	4818
Armadale (East Metropolitan)	1	3	2841
Armadale (East Metropolitan)	1	4	2165
Armadale (East Metropolitan)	1	5	982
Armadale (East Metropolitan)	1	6	717
Balcatta (North Metropolitan)	0	1	5171
Balcatta (North Metropolitan)	0	2	540
Balcatta (North Metropolitan)	0	3	150
Balcatta (North Metropolitan)	0	4	45
Balcatta (North Metropolitan)	0	5	15
Balcatta (North Metropolitan)	0	6	10
Balcatta (North Metropolitan)	1	2	4912
Balcatta (North Metropolitan)	1	3	2287
Balcatta (North Metropolitan)	1	4	1985
Balcatta (North Metropolitan)	1	5	666
Balcatta (North Metropolitan)	1	6	252
Bassendean (East Metropolitan)	0	1	3528
Bassendean (East Metropolitan)	0	2	377
Bassendean (East Metropolitan)	0	3	94
Bassendean (East Metropolitan)	0	4	36
Bassendean (East Metropolitan)	0	5	26
Bassendean (East Metropolitan)	0	6	11
Bassendean (East Metropolitan)	1	2	4176
Bassendean (East Metropolitan)	1	3	2256
Bassendean (East Metropolitan)	1	4	2073
Bassendean (East Metropolitan)	1	5	833
Bassendean (East Metropolitan)	1	6	481
Bateman (South Metropolitan)	0	1	2538
Bateman (South Metropolitan)	0	2	222
Bateman (South Metropolitan)	0	3	112
Bateman (South Metropolitan)	0	4	80
Bateman (South Metropolitan)	0	5	28
Bateman (South Metropolitan)	0	6	12
Bateman (South Metropolitan)	1	2	3682
Bateman (South Metropolitan)	1	3	1962
Bateman (South Metropolitan)	1	4	2271
Bateman (South Metropolitan)	1	5	844
Bateman (South Metropolitan)	1	6	355
Belmont (East Metropolitan)	0	1	4565
Belmont (East Metropolitan)	0	2	698
Belmont (East Metropolitan)	0	3	219
Belmont (East Metropolitan)	0	4	104
Belmont (East Metropolitan)	0	5	49
Belmont (East Metropolitan)	0	6	23
Belmont (East Metropolitan)	1	2	4565
Belmont (East Metropolitan)	1	3	2268
Belmont (East Metropolitan)	1	4	1865
Belmont (East Metropolitan)	1	5	755
Belmont (East Metropolitan)	1	6	442
Bunbury (South West)	0	1	4151
Bunbury (South West)	0	2	393
Bunbury (South West)	0	3	62
Bunbury (South West)	0	4	20
Bunbury (South West)	0	5	14
Bunbury (South West)	0	6	3
Bunbury (South West)	1	2	4847
Bunbury (South West)	1	3	1905
Bunbury (South West)	1	4	1647
Bunbury (South West)	1	5	633
Bunbury (South West)	1	6	259
Butler (North Metropolitan)	0	1	4392
Butler (North Metropolitan)	0	2	566
Butler (North Metropolitan)	0	3	108
Butler (North Metropolitan)	0	4	34
Butler (North Metropolitan)	0	5	3
Butler (North Metropolitan)	0	6	6
Butler (North Metropolitan)	1	2	7307
Butler (North Metropolitan)	1	3	4740
Butler (North Metropolitan)	1	4	4824
Butler (North Metropolitan)	1	5	2045
Butler (North Metropolitan)	1	6	995
Cannington (South Metropolitan)	0	1	3797
Cannington (South Metropolitan)	0	2	609
Cannington (South Metropolitan)	0	3	282
Cannington (South Metropolitan)	0	4	122
Cannington (South Metropolitan)	0	5	86
Cannington (South Metropolitan)	0	6	47
Cannington (South Metropolitan)	1	2	4469
Cannington (South Metropolitan)	1	3	2685
Cannington (South Metropolitan)	1	4	2378
Cannington (South Metropolitan)	1	5	1111
Cannington (South Metropolitan)	1	6	750
Carine (North Metropolitan)	0	1	2107
Carine (North Metropolitan)	0	2	166
Carine (North Metropolitan)	0	3	37
Carine (North Metropolitan)	0	4	18
Carine (North Metropolitan)	0	6	3
Carine (North Metropolitan)	1	2	3962
Carine (North Metropolitan)	1	3	1950
Carine (North Metropolitan)	1	4	2665
Carine (North Metropolitan)	1	5	944
Carine (North Metropolitan)	1	6	220
Central Wheatbelt (Agricultural)	0	1	3754
Central Wheatbelt (Agricultural)	0	2	251
Central Wheatbelt (Agricultural)	0	3	37
Central Wheatbelt (Agricultural)	0	4	5
Central Wheatbelt (Agricultural)	0	5	3
Central Wheatbelt (Agricultural)	0	6	11
Central Wheatbelt (Agricultural)	1	2	4551
Central Wheatbelt (Agricultural)	1	3	1550
Central Wheatbelt (Agricultural)	1	4	1359
Central Wheatbelt (Agricultural)	1	5	717
Central Wheatbelt (Agricultural)	1	6	384
Churchlands (North Metropolitan)	0	1	3519
Churchlands (North Metropolitan)	0	2	319
Churchlands (North Metropolitan)	0	3	99
Churchlands (North Metropolitan)	0	4	42
Churchlands (North Metropolitan)	0	5	12
Churchlands (North Metropolitan)	0	6	4
Churchlands (North Metropolitan)	1	2	4241
Churchlands (North Metropolitan)	1	3	2106
Churchlands (North Metropolitan)	1	4	2903
Churchlands (North Metropolitan)	1	5	1224
Churchlands (North Metropolitan)	1	6	294
Cockburn (South Metropolitan)	0	1	3032
Cockburn (South Metropolitan)	0	2	395
Cockburn (South Metropolitan)	0	3	86
Cockburn (South Metropolitan)	0	4	29
Cockburn (South Metropolitan)	0	5	18
Cockburn (South Metropolitan)	0	6	4
Cockburn (South Metropolitan)	1	2	4999
Cockburn (South Metropolitan)	1	3	3011
Cockburn (South Metropolitan)	1	4	3269
Cockburn (South Metropolitan)	1	5	1209
Cockburn (South Metropolitan)	1	6	485
Collie-Preston (South West)	0	1	2753
Collie-Preston (South West)	0	2	251
Collie-Preston (South West)	0	3	35
Collie-Preston (South West)	0	4	9
Collie-Preston (South West)	1	2	4601
Collie-Preston (South West)	1	3	2224
Collie-Preston (South West)	1	4	2379
Collie-Preston (South West)	1	5	1032
Collie-Preston (South West)	1	6	415
Cottesloe (North Metropolitan)	0	1	4008
Cottesloe (North Metropolitan)	0	2	371
Cottesloe (North Metropolitan)	0	3	123
Cottesloe (North Metropolitan)	0	4	38
Cottesloe (North Metropolitan)	0	5	13
Cottesloe (North Metropolitan)	0	6	5
Cottesloe (North Metropolitan)	1	2	4369
Cottesloe (North Metropolitan)	1	3	1808
Cottesloe (North Metropolitan)	1	4	2040
Cottesloe (North Metropolitan)	1	5	946
Cottesloe (North Metropolitan)	1	6	237
Darling Range (East Metropolitan)	0	1	2666
Darling Range (East Metropolitan)	0	2	340
Darling Range (East Metropolitan)	0	3	62
Darling Range (East Metropolitan)	0	4	8
Darling Range (East Metropolitan)	0	6	3
Darling Range (East Metropolitan)	1	2	6330
Darling Range (East Metropolitan)	1	3	3784
Darling Range (East Metropolitan)	1	4	4175
Darling Range (East Metropolitan)	1	5	1761
Darling Range (East Metropolitan)	1	6	899
