SED_NAME16	AgeStudent	Sex	students
Kawana	25+	F	1182
Kawana	25+	M	591
Keppel	0-4	F	258
Keppel	0-4	M	227
Keppel	5-14	F	3259
Keppel	5-14	M	3656
Keppel	15-19	F	1200
Keppel	15-19	M	1180
Keppel	20-24	F	410
Keppel	20-24	M	296
Keppel	25+	F	1008
Keppel	25+	M	515
Lockyer	0-4	F	266
Lockyer	0-4	M	297
Lockyer	5-14	F	3491
Lockyer	5-14	M	3796
Lockyer	15-19	F	1337
Lockyer	15-19	M	1218
Lockyer	20-24	F	629
Lockyer	20-24	M	342
Lockyer	25+	F	1102
Lockyer	25+	M	453
Logan	0-4	F	264
Logan	0-4	M	270
Logan	5-14	F	3411
Logan	5-14	M	3536
Logan	15-19	F	1282
Logan	15-19	M	1205
Logan	20-24	F	410
Logan	20-24	M	304
Logan	25+	F	882
Logan	25+	M	367
Lytton	0-4	F	260
Lytton	0-4	M	306
Lytton	5-14	F	2857
Lytton	5-14	M	3095
Lytton	15-19	F	1133
Lytton	15-19	M	1129
Lytton	20-24	F	422
Lytton	20-24	M	342
Lytton	25+	F	1019
Lytton	25+	M	526
Mackay	0-4	F	184
Mackay	0-4	M	216
Mackay	5-14	F	2390
Mackay	5-14	M	2473
Mackay	15-19	F	787
Mackay	15-19	M	787
Mackay	20-24	F	288
Mackay	20-24	M	175
Mackay	25+	F	855
Mackay	25+	M	374
Mansfield	0-4	F	238
Mansfield	0-4	M	217
Mansfield	5-14	F	2790
Mansfield	5-14	M	2878
Mansfield	15-19	F	1461
Mansfield	15-19	M	1369
Mansfield	20-24	F	1094
Mansfield	20-24	M	921
Mansfield	25+	F	1191
Mansfield	25+	M	863
Maroochydore	0-4	F	182
Maroochydore	0-4	M	212
Maroochydore	5-14	F	2246
Maroochydore	5-14	M	2458
Maroochydore	15-19	F	918
Maroochydore	15-19	M	828
Maroochydore	20-24	F	584
Maroochydore	20-24	M	381
Maroochydore	25+	F	1294
Maroochydore	25+	M	734
Maryborough	0-4	F	185
Maryborough	0-4	M	195
Maryborough	5-14	F	2639
Maryborough	5-14	M	2863
Maryborough	15-19	F	878
Maryborough	15-19	M	877
Maryborough	20-24	F	169
Maryborough	20-24	M	123
Maryborough	25+	F	830
Maryborough	25+	M	287
Mermaid Beach	0-4	F	296
Mermaid Beach	0-4	M	281
Mermaid Beach	5-14	F	2556
Mermaid Beach	5-14	M	2695
Mermaid Beach	15-19	F	1336
Mermaid Beach	15-19	M	1267
Mermaid Beach	20-24	F	966
Mermaid Beach	20-24	M	803
Mermaid Beach	25+	F	1274
Mermaid Beach	25+	M	935
Mirani	0-4	F	251
Mirani	0-4	M	265
Mirani	5-14	F	3195
Mirani	5-14	M	3395
Mirani	15-19	F	996
Mirani	15-19	M	982
Mirani	20-24	F	260
Mirani	20-24	M	151
Mirani	25+	F	843
Mirani	25+	M	304
Moggill	0-4	F	307
Moggill	0-4	M	326
Moggill	5-14	F	3312
Moggill	5-14	M	3753
Moggill	15-19	F	1546
Moggill	15-19	M	1565
Moggill	20-24	F	735
Moggill	20-24	M	750
Moggill	25+	F	1059
Moggill	25+	M	670
Morayfield	0-4	F	332
Morayfield	0-4	M	370
Morayfield	5-14	F	4109
Morayfield	5-14	M	4245
Morayfield	15-19	F	1421
Morayfield	15-19	M	1367
Morayfield	20-24	F	469
Morayfield	20-24	M	306
Morayfield	25+	F	1075
Morayfield	25+	M	448
Mount Coot-tha	0-4	F	205
Mount Coot-tha	0-4	M	241
Mount Coot-tha	5-14	F	2046
Mount Coot-tha	5-14	M	2045
Mount Coot-tha	15-19	F	1265
Mount Coot-tha	15-19	M	1085
Mount Coot-tha	20-24	F	1974
Mount Coot-tha	20-24	M	1588
Mount Coot-tha	25+	F	1712
Mount Coot-tha	25+	M	1512
Mount Isa	0-4	F	184
Mount Isa	0-4	M	181
Mount Isa	5-14	F	1980
Mount Isa	5-14	M	2054
Mount Isa	15-19	F	406
Mount Isa	15-19	M	386
Mount Isa	20-24	F	138
Mount Isa	20-24	M	69
Mount Isa	25+	F	571
Mount Isa	25+	M	296
Mount Ommaney	0-4	F	262
Mount Ommaney	0-4	M	315
Mount Ommaney	5-14	F	2944
Mount Ommaney	5-14	M	3059
Mount Ommaney	15-19	F	1265
Mount Ommaney	15-19	M	1207
Mount Ommaney	20-24	F	640
Mount Ommaney	20-24	M	604
Mount Ommaney	25+	F	1057
Mount Ommaney	25+	M	739
Mudgeeraba	0-4	F	371
Mudgeeraba	0-4	M	382
Mudgeeraba	5-14	F	3667
Mudgeeraba	5-14	M	3753
Mudgeeraba	15-19	F	1371
Mudgeeraba	15-19	M	1410
Mudgeeraba	20-24	F	493
Mudgeeraba	20-24	M	436
Mudgeeraba	25+	F	1155
Mudgeeraba	25+	M	553
Mulgrave	0-4	F	288
Mulgrave	0-4	M	281
Mulgrave	5-14	F	3653
Mulgrave	5-14	M	3923
Mulgrave	15-19	F	1092
Mulgrave	15-19	M	1023
Mulgrave	20-24	F	282
Mulgrave	20-24	M	153
Mulgrave	25+	F	991
Mulgrave	25+	M	374
Mundingburra	0-4	F	205
Mundingburra	0-4	M	214
Mundingburra	5-14	F	2657
Mundingburra	5-14	M	2807
Mundingburra	15-19	F	1486
Mundingburra	15-19	M	1355
Mundingburra	20-24	F	1126
Mundingburra	20-24	M	859
Mundingburra	25+	F	1219
Mundingburra	25+	M	800
Murrumba	0-4	F	478
Murrumba	0-4	M	526
Murrumba	5-14	F	5125
Murrumba	5-14	M	5449
Murrumba	15-19	F	1652
Murrumba	15-19	M	1589
Murrumba	20-24	F	586
Murrumba	20-24	M	404
Murrumba	25+	F	1563
Murrumba	25+	M	692
Nanango	0-4	F	213
Nanango	0-4	M	219
Nanango	5-14	F	3029
Nanango	5-14	M	3181
Nanango	15-19	F	807
Nanango	15-19	M	887
Nanango	20-24	F	192
Nanango	20-24	M	100
Nanango	25+	F	776
Nanango	25+	M	300
Nicklin	0-4	F	260
Nicklin	0-4	M	260
Nicklin	5-14	F	3045
Nicklin	5-14	M	3284
Nicklin	15-19	F	1024
Nicklin	15-19	M	892
Nicklin	20-24	F	361
Nicklin	20-24	M	223
Nicklin	25+	F	1135
Nicklin	25+	M	478
Noosa	0-4	F	241
Noosa	0-4	M	254
Noosa	5-14	F	3035
Noosa	5-14	M	3251
Noosa	15-19	F	1028
Noosa	15-19	M	1053
Noosa	20-24	F	236
Noosa	20-24	M	198
Noosa	25+	F	964
Noosa	25+	M	415
Nudgee	0-4	F	289
Nudgee	0-4	M	298
Nudgee	5-14	F	2629
Nudgee	5-14	M	2835
Nudgee	15-19	F	973
Nudgee	15-19	M	1018
Nudgee	20-24	F	719
Nudgee	20-24	M	622
Nudgee	25+	F	1432
Nudgee	25+	M	1000
Pine Rivers	0-4	F	337
Pine Rivers	0-4	M	389
Pine Rivers	5-14	F	3588
Pine Rivers	5-14	M	3793
Pine Rivers	15-19	F	1267
Pine Rivers	15-19	M	1284
Pine Rivers	20-24	F	501
Pine Rivers	20-24	M	397
Pine Rivers	25+	F	1179
Pine Rivers	25+	M	583
Pumicestone	0-4	F	233
Pumicestone	0-4	M	243
Pumicestone	5-14	F	2754
Pumicestone	5-14	M	2873
Pumicestone	15-19	F	933
Pumicestone	15-19	M	810
Pumicestone	20-24	F	305
Pumicestone	20-24	M	186
Pumicestone	25+	F	1003
Pumicestone	25+	M	404
Redcliffe	0-4	F	195
Redcliffe	0-4	M	200
Redcliffe	5-14	F	2383
Redcliffe	5-14	M	2598
Redcliffe	15-19	F	872
Redcliffe	15-19	M	905
Redcliffe	20-24	F	274
Redcliffe	20-24	M	225
Redcliffe	25+	F	967
Redcliffe	25+	M	429
Redlands	0-4	F	268
Redlands	0-4	M	258
Redlands	5-14	F	3244
Redlands	5-14	M	3434
Redlands	15-19	F	1168
Redlands	15-19	M	1236
Redlands	20-24	F	428
Redlands	20-24	M	283
Redlands	25+	F	869
Redlands	25+	M	401
Rockhampton	0-4	F	253
Rockhampton	0-4	M	204
Rockhampton	5-14	F	3016
Rockhampton	5-14	M	3203
Rockhampton	15-19	F	1169
Rockhampton	15-19	M	1035
Rockhampton	20-24	F	429
Rockhampton	20-24	M	243
Rockhampton	25+	F	1053
Rockhampton	25+	M	511
Sandgate	0-4	F	272
Sandgate	0-4	M	316
Sandgate	5-14	F	2845
Sandgate	5-14	M	2981
Sandgate	15-19	F	1042
Sandgate	15-19	M	1047
Sandgate	20-24	F	495
Sandgate	20-24	M	387
Sandgate	25+	F	1199
Sandgate	25+	M	650
South Brisbane	0-4	F	157
South Brisbane	0-4	M	156
South Brisbane	5-14	F	1677
South Brisbane	5-14	M	1843
South Brisbane	15-19	F	1198
South Brisbane	15-19	M	1163
South Brisbane	20-24	F	1954
South Brisbane	20-24	M	1806
South Brisbane	25+	F	2735
South Brisbane	25+	M	2364
Southern Downs	0-4	F	206
Southern Downs	0-4	M	211
Southern Downs	5-14	F	2837
Southern Downs	5-14	M	3091
Southern Downs	15-19	F	872
Southern Downs	15-19	M	916
Southern Downs	20-24	F	193
Southern Downs	20-24	M	102
Southern Downs	25+	F	716
Southern Downs	25+	M	266
Southport	0-4	F	232
Southport	0-4	M	284
Southport	5-14	F	2492
Southport	5-14	M	2601
Southport	15-19	F	1502
Southport	15-19	M	1334
Southport	20-24	F	1556
Southport	20-24	M	1433
Southport	25+	F	1766
Southport	25+	M	1312
Springwood	0-4	F	291
Springwood	0-4	M	309
Springwood	5-14	F	3033
Springwood	5-14	M	3174
Springwood	15-19	F	1200
Springwood	15-19	M	1178
Springwood	20-24	F	502
Springwood	20-24	M	444
Springwood	25+	F	1059
Springwood	25+	M	649
Stafford	0-4	F	258
Stafford	0-4	M	268
Stafford	5-14	F	2466
Stafford	5-14	M	2644
Stafford	15-19	F	1038
Stafford	15-19	M	925
Stafford	20-24	F	858
Stafford	20-24	M	638
Stafford	25+	F	1346
Stafford	25+	M	900
Stretton	0-4	F	311
Stretton	0-4	M	336
Stretton	5-14	F	3524
Stretton	5-14	M	3378
Stretton	15-19	F	1539
Stretton	15-19	M	1594
Stretton	20-24	F	1266
Stretton	20-24	M	1404
Stretton	25+	F	1679
Stretton	25+	M	1316
Sunnybank	0-4	F	227
Sunnybank	0-4	M	282
Sunnybank	5-14	F	2392
Sunnybank	5-14	M	2515
Sunnybank	15-19	F	1216
Sunnybank	15-19	M	1285
Sunnybank	20-24	F	1603
Sunnybank	20-24	M	1598
Sunnybank	25+	F	2007
Sunnybank	25+	M	1776
Surfers Paradise	0-4	F	237
Surfers Paradise	0-4	M	241
Surfers Paradise	5-14	F	2167
Surfers Paradise	5-14	M	2279
Surfers Paradise	15-19	F	1053
Surfers Paradise	15-19	M	1028
Surfers Paradise	20-24	F	915
Surfers Paradise	20-24	M	848
Surfers Paradise	25+	F	1690
Surfers Paradise	25+	M	1220
Thuringowa	0-4	F	334
Thuringowa	0-4	M	327
Thuringowa	5-14	F	3807
Thuringowa	5-14	M	3877
Thuringowa	15-19	F	1325
Thuringowa	15-19	M	1277
Thuringowa	20-24	F	613
Thuringowa	20-24	M	347
Thuringowa	25+	F	1323
Thuringowa	25+	M	565
Toowoomba North	0-4	F	239
Toowoomba North	0-4	M	246
Toowoomba North	5-14	F	3146
Toowoomba North	5-14	M	3075
Toowoomba North	15-19	F	1210
Toowoomba North	15-19	M	1096
Toowoomba North	20-24	F	494
Toowoomba North	20-24	M	294
Toowoomba North	25+	F	1212
Toowoomba North	25+	M	638
Toowoomba South	0-4	F	291
Toowoomba South	0-4	M	271
Toowoomba South	5-14	F	2997
Toowoomba South	5-14	M	3132
Toowoomba South	15-19	F	1177
Toowoomba South	15-19	M	1107
Toowoomba South	20-24	F	543
Toowoomba South	20-24	M	427
Toowoomba South	25+	F	1314
Toowoomba South	25+	M	861
Townsville	0-4	F	210
Townsville	0-4	M	266
Townsville	5-14	F	2554
Townsville	5-14	M	2576
Townsville	15-19	F	967
Townsville	15-19	M	927
Townsville	20-24	F	590
Townsville	20-24	M	397
Townsville	25+	F	1362
Townsville	25+	M	808
Warrego	0-4	F	212
Warrego	0-4	M	222
Warrego	5-14	F	2360
Warrego	5-14	M	2603
Warrego	15-19	F	605
Warrego	15-19	M	639
Warrego	20-24	F	174
Warrego	20-24	M	72
Warrego	25+	F	593
Warrego	25+	M	232
Waterford	0-4	F	402
Waterford	0-4	M	418
Waterford	5-14	F	3882
Waterford	5-14	M	4097
Waterford	15-19	F	1351
Waterford	15-19	M	1272
Waterford	20-24	F	530
Waterford	20-24	M	417
Waterford	25+	F	1340
Waterford	25+	M	659
Whitsunday	0-4	F	320
Whitsunday	0-4	M	355
Whitsunday	5-14	F	3770
Whitsunday	5-14	M	3990
Whitsunday	15-19	F	1163
Whitsunday	15-19	M	1099
Whitsunday	20-24	F	339
Whitsunday	20-24	M	212
Whitsunday	25+	F	1088
Whitsunday	25+	M	442
Woodridge	0-4	F	387
Woodridge	0-4	M	397
Woodridge	5-14	F	4451
Woodridge	5-14	M	4598
Woodridge	15-19	F	1467
Woodridge	15-19	M	1473
Woodridge	20-24	F	601
Woodridge	20-24	M	473
Woodridge	25+	F	1394
Woodridge	25+	M	882
Yeerongpilly	0-4	F	263
Yeerongpilly	0-4	M	304
Yeerongpilly	5-14	F	2485
Yeerongpilly	5-14	M	2578
Yeerongpilly	15-19	F	1232
Yeerongpilly	15-19	M	1212
Yeerongpilly	20-24	F	1350
Yeerongpilly	20-24	M	1257
Yeerongpilly	25+	F	1714
Yeerongpilly	25+	M	1441
No usual address (Qld)	0-4	F	12
No usual address (Qld)	0-4	M	15
No usual address (Qld)	5-14	F	179
No usual address (Qld)	5-14	M	179
No usual address (Qld)	15-19	F	76
No usual address (Qld)	15-19	M	58
No usual address (Qld)	20-24	F	96
No usual address (Qld)	20-24	M	73
No usual address (Qld)	25+	F	177
No usual address (Qld)	25+	M	124
Migratory - Offshore - Shipping (Qld)	15-19	F	5
Migratory - Offshore - Shipping (Qld)	15-19	M	3
Migratory - Offshore - Shipping (Qld)	25+	F	3
Adelaide	0-4	F	151
Adelaide	0-4	M	179
Adelaide	5-14	F	1307
Adelaide	5-14	M	1331
Adelaide	15-19	F	1206
Adelaide	15-19	M	1124
Adelaide	20-24	F	2294
Adelaide	20-24	M	2136
Adelaide	25+	F	1540
Adelaide	25+	M	1469
Ashford	0-4	F	156
Ashford	0-4	M	217
Ashford	5-14	F	1727
Ashford	5-14	M	1686
Ashford	15-19	F	870
Ashford	15-19	M	790
Ashford	20-24	F	725
Ashford	20-24	M	643
Ashford	25+	F	1125
Ashford	25+	M	844
Bragg	0-4	F	221
Bragg	0-4	M	196
Bragg	5-14	F	2207
Bragg	5-14	M	2185
Bragg	15-19	F	1255
Bragg	15-19	M	1107
Bragg	20-24	F	601
Bragg	20-24	M	637
Bragg	25+	F	748
Bragg	25+	M	559
Bright	0-4	F	148
Bright	0-4	M	175
Bright	5-14	F	1701
Bright	5-14	M	1744
Bright	15-19	F	743
Bright	15-19	M	791
Bright	20-24	F	419
Bright	20-24	M	362
Bright	25+	F	746
Bright	25+	M	460
Chaffey	0-4	F	146
Chaffey	0-4	M	149
Chaffey	5-14	F	1862
Chaffey	5-14	M	2014
Chaffey	15-19	F	722
Chaffey	15-19	M	709
Chaffey	20-24	F	124
Chaffey	20-24	M	83
Chaffey	25+	F	412
Chaffey	25+	M	208
Cheltenham	0-4	F	203
Cheltenham	0-4	M	192
Cheltenham	5-14	F	1820
Cheltenham	5-14	M	1861
Cheltenham	15-19	F	857
Cheltenham	15-19	M	863
Cheltenham	20-24	F	530
Cheltenham	20-24	M	488
Cheltenham	25+	F	929
Cheltenham	25+	M	643
Colton	0-4	F	163
Colton	0-4	M	177
Colton	5-14	F	1588
Colton	5-14	M	1758
Colton	15-19	F	828
Colton	15-19	M	835
Colton	20-24	F	452
Colton	20-24	M	438
Colton	25+	F	669
Colton	25+	M	423
Croydon	0-4	F	153
Croydon	0-4	M	126
Croydon	5-14	F	1627
Croydon	5-14	M	1687
Croydon	15-19	F	764
Croydon	15-19	M	788
Croydon	20-24	F	732
Croydon	20-24	M	735
Croydon	25+	F	1071
Croydon	25+	M	828
Davenport	0-4	F	188
Davenport	0-4	M	221
Davenport	5-14	F	1962
Davenport	5-14	M	2135
Davenport	15-19	F	1067
Davenport	15-19	M	955
Davenport	20-24	F	706
Davenport	20-24	M	583
Davenport	25+	F	971
Davenport	25+	M	638
Dunstan	0-4	F	200
Dunstan	0-4	M	198
Dunstan	5-14	F	1585
Dunstan	5-14	M	1685
Dunstan	15-19	F	734
Dunstan	15-19	M	918
Dunstan	20-24	F	850
Dunstan	20-24	M	779
Dunstan	25+	F	1114
Dunstan	25+	M	909
Elder	0-4	F	183
Elder	0-4	M	185
Elder	5-14	F	1483
Elder	5-14	M	1528
Elder	15-19	F	796
Elder	15-19	M	742
Elder	20-24	F	804
Elder	20-24	M	621
Elder	25+	F	1113
Elder	25+	M	860
Enfield	0-4	F	215
Enfield	0-4	M	214
Enfield	5-14	F	2037
Enfield	5-14	M	2131
Enfield	15-19	F	880
Enfield	15-19	M	924
Enfield	20-24	F	703
Enfield	20-24	M	739
Enfield	25+	F	1200
Enfield	25+	M	911
Finniss	0-4	F	148
Finniss	0-4	M	114
Finniss	5-14	F	1513
Finniss	5-14	M	1612
Finniss	15-19	F	543
Finniss	15-19	M	557
Finniss	20-24	F	126
Finniss	20-24	M	92
Finniss	25+	F	470
Finniss	25+	M	199
Fisher	0-4	F	168
Fisher	0-4	M	172
Fisher	5-14	F	2007
Fisher	5-14	M	2110
Fisher	15-19	F	956
Fisher	15-19	M	878
Fisher	20-24	F	433
Fisher	20-24	M	314
Fisher	25+	F	649
Fisher	25+	M	404
Flinders	0-4	F	167
Flinders	0-4	M	180
Flinders	5-14	F	1891
Flinders	5-14	M	1988
Flinders	15-19	F	608
Flinders	15-19	M	580
Flinders	20-24	F	130
Flinders	20-24	M	59
Flinders	25+	F	444
Flinders	25+	M	189
Florey	0-4	F	154
Florey	0-4	M	170
Florey	5-14	F	1529
Florey	5-14	M	1640
Florey	15-19	F	656
Florey	15-19	M	715
Florey	20-24	F	385
Florey	20-24	M	372
Florey	25+	F	764
Florey	25+	M	474
Frome	0-4	F	159
Frome	0-4	M	195
Frome	5-14	F	1915
Frome	5-14	M	1977
Frome	15-19	F	720
Frome	15-19	M	710
Frome	20-24	F	148
Frome	20-24	M	75
Frome	25+	F	448
Frome	25+	M	191
Giles	0-4	F	196
Giles	0-4	M	220
Giles	5-14	F	1918
Giles	5-14	M	1988
Giles	15-19	F	604
Giles	15-19	M	632
Giles	20-24	F	193
Giles	20-24	M	109
Giles	25+	F	694
Giles	25+	M	311
Goyder (SA)	0-4	F	126
Goyder (SA)	0-4	M	147
Goyder (SA)	5-14	F	1555
Goyder (SA)	5-14	M	1793
Goyder (SA)	15-19	F	577
Goyder (SA)	15-19	M	614
Goyder (SA)	20-24	F	106
Goyder (SA)	20-24	M	71
Goyder (SA)	25+	F	385
Goyder (SA)	25+	M	140
Hammond	0-4	F	137
Hammond	0-4	M	135
Hammond	5-14	F	1597
Hammond	5-14	M	1667
Hammond	15-19	F	622
Hammond	15-19	M	603
Hammond	20-24	F	211
Hammond	20-24	M	114
Hammond	25+	F	463
Hammond	25+	M	215
Hartley	0-4	F	160
Hartley	0-4	M	212
Hartley	5-14	F	1651
Hartley	5-14	M	1834
Hartley	15-19	F	819
Hartley	15-19	M	842
Hartley	20-24	F	679
Hartley	20-24	M	624
Hartley	25+	F	1036
Hartley	25+	M	719
Heysen	0-4	F	213
Heysen	0-4	M	175
Heysen	5-14	F	2208
Heysen	5-14	M	2259
Heysen	15-19	F	925
Heysen	15-19	M	882
Heysen	20-24	F	343
Heysen	20-24	M	320
Heysen	25+	F	711
Heysen	25+	M	331
Kaurna	0-4	F	209
Kaurna	0-4	M	216
Kaurna	5-14	F	2366
Kaurna	5-14	M	2390
Kaurna	15-19	F	818
Kaurna	15-19	M	867
Kaurna	20-24	F	326
Kaurna	20-24	M	232
Kaurna	25+	F	810
Kaurna	25+	M	387
Kavel	0-4	F	195
Kavel	0-4	M	212
Kavel	5-14	F	2280
Kavel	5-14	M	2355
Kavel	15-19	F	952
Kavel	15-19	M	969
Kavel	20-24	F	420
Kavel	20-24	M	276
Kavel	25+	F	746
Kavel	25+	M	351
Lee	0-4	F	171
Lee	0-4	M	143
Lee	5-14	F	1511
Lee	5-14	M	1576
Lee	15-19	F	687
Lee	15-19	M	668
Lee	20-24	F	306
Lee	20-24	M	277
Lee	25+	F	718
Lee	25+	M	409
Light	0-4	F	223
Light	0-4	M	226
Light	5-14	F	2455
Light	5-14	M	2497
Light	15-19	F	941
Light	15-19	M	956
Light	20-24	F	472
Light	20-24	M	272
Light	25+	F	753
Light	25+	M	355
Little Para	0-4	F	192
Little Para	0-4	M	202
Little Para	5-14	F	2144
Little Para	5-14	M	2255
Little Para	15-19	F	890
Little Para	15-19	M	904
Little Para	20-24	F	390
Little Para	20-24	M	319
Little Para	25+	F	858
Little Para	25+	M	495
Mackillop	0-4	F	168
Mackillop	0-4	M	162
Mackillop	5-14	F	1790
Mackillop	5-14	M	2030
Mackillop	15-19	F	583
Mackillop	15-19	M	637
Mackillop	20-24	F	122
Mackillop	20-24	M	99
Mackillop	25+	F	405
Mackillop	25+	M	154
Mawson	0-4	F	182
Mawson	0-4	M	163
Mawson	5-14	F	1982
Mawson	5-14	M	2029
Mawson	15-19	F	824
Mawson	15-19	M	832
Mawson	20-24	F	324
Mawson	20-24	M	269
Mawson	25+	F	687
Mawson	25+	M	341
Mitchell	0-4	F	182
Mitchell	0-4	M	198
Mitchell	5-14	F	1849
Mitchell	5-14	M	1965
Mitchell	15-19	F	829
Mitchell	15-19	M	779
Mitchell	20-24	F	542
Mitchell	20-24	M	419
Mitchell	25+	F	943
Mitchell	25+	M	632
Morialta	0-4	F	184
Morialta	0-4	M	170
Morialta	5-14	F	1828
Morialta	5-14	M	2114
Morialta	15-19	F	977
Morialta	15-19	M	1068
Morialta	20-24	F	539
Morialta	20-24	M	525
Morialta	25+	F	723
Morialta	25+	M	458
Morphett	0-4	F	143
Morphett	0-4	M	126
Morphett	5-14	F	1363
Morphett	5-14	M	1442
Morphett	15-19	F	706
Morphett	15-19	M	666
Morphett	20-24	F	521
Morphett	20-24	M	450
Morphett	25+	F	714
Morphett	25+	M	503
Mount Gambier	0-4	F	161
Mount Gambier	0-4	M	188
Mount Gambier	5-14	F	2068
Mount Gambier	5-14	M	2206
Mount Gambier	15-19	F	803
Mount Gambier	15-19	M	719
Mount Gambier	20-24	F	219
Mount Gambier	20-24	M	142
Mount Gambier	25+	F	587
Mount Gambier	25+	M	233
Napier	0-4	F	235
Napier	0-4	M	280
Napier	5-14	F	2504
Napier	5-14	M	2668
Napier	15-19	F	938
Napier	15-19	M	971
Napier	20-24	F	417
Napier	20-24	M	291
Napier	25+	F	857
Napier	25+	M	435
Newland	0-4	F	150
Newland	0-4	M	182
Newland	5-14	F	1839
Newland	5-14	M	1925
Newland	15-19	F	786
Newland	15-19	M	841
Newland	20-24	F	350
Newland	20-24	M	296
Newland	25+	F	673
Newland	25+	M	411
Playford	0-4	F	169
Playford	0-4	M	186
Playford	5-14	F	1864
Playford	5-14	M	2070
Playford	15-19	F	786
Playford	15-19	M	857
Playford	20-24	F	426
Playford	20-24	M	387
Playford	25+	F	845
Playford	25+	M	501
Port Adelaide	0-4	F	227
Port Adelaide	0-4	M	224
Port Adelaide	5-14	F	2062
Port Adelaide	5-14	M	2156
Port Adelaide	15-19	F	940
Port Adelaide	15-19	M	943
Port Adelaide	20-24	F	624
Port Adelaide	20-24	M	600
Port Adelaide	25+	F	1035
Port Adelaide	25+	M	761
Ramsay	0-4	F	193
Ramsay	0-4	M	187
Ramsay	5-14	F	2124
Ramsay	5-14	M	2200
Ramsay	15-19	F	885
Ramsay	15-19	M	847
Ramsay	20-24	F	482
Ramsay	20-24	M	380
Ramsay	25+	F	931
Ramsay	25+	M	631
Reynell	0-4	F	189
Reynell	0-4	M	164
Reynell	5-14	F	1630
Reynell	5-14	M	1866
Reynell	15-19	F	699
Reynell	15-19	M	711
Reynell	20-24	F	312
Reynell	20-24	M	268
Reynell	25+	F	713
Reynell	25+	M	394
Schubert	0-4	F	138
Schubert	0-4	M	198
Schubert	5-14	F	1962
Schubert	5-14	M	2146
Schubert	15-19	F	808
Schubert	15-19	M	762
Schubert	20-24	F	207
Schubert	20-24	M	156
Schubert	25+	F	512
Schubert	25+	M	250
Stuart (SA)	0-4	F	167
Stuart (SA)	0-4	M	152
Stuart (SA)	5-14	F	1718
Stuart (SA)	5-14	M	1744
Stuart (SA)	15-19	F	560
Stuart (SA)	15-19	M	599
Stuart (SA)	20-24	F	123
Stuart (SA)	20-24	M	91
Stuart (SA)	25+	F	388
Stuart (SA)	25+	M	181
Taylor	0-4	F	283
Taylor	0-4	M	297
Taylor	5-14	F	2721
Taylor	5-14	M	2853
Taylor	15-19	F	983
Taylor	15-19	M	987
Taylor	20-24	F	448
Taylor	20-24	M	326
Taylor	25+	F	850
Taylor	25+	M	448
Torrens	0-4	F	252
Torrens	0-4	M	241
Torrens	5-14	F	1859
Torrens	5-14	M	1967
Torrens	15-19	F	843
Torrens	15-19	M	792
Torrens	20-24	F	560
Torrens	20-24	M	647
Torrens	25+	F	1159
Torrens	25+	M	823
Unley	0-4	F	213
Unley	0-4	M	185
Unley	5-14	F	1863
Unley	5-14	M	1858
Unley	15-19	F	949
Unley	15-19	M	898
Unley	20-24	F	743
Unley	20-24	M	647
Unley	25+	F	1036
Unley	25+	M	775
Waite	0-4	F	185
Waite	0-4	M	180
Waite	5-14	F	1946
Waite	5-14	M	2001
Waite	15-19	F	974
Waite	15-19	M	998
Waite	20-24	F	611
Waite	20-24	M	574
Waite	25+	F	890
Waite	25+	M	647
West Torrens	0-4	F	170
West Torrens	0-4	M	186
West Torrens	5-14	F	1467
West Torrens	5-14	M	1472
West Torrens	15-19	F	746
West Torrens	15-19	M	723
West Torrens	20-24	F	932
West Torrens	20-24	M	845
West Torrens	25+	F	1199
West Torrens	25+	M	971
Wright	0-4	F	158
Wright	0-4	M	129
Wright	5-14	F	2026
Wright	5-14	M	2140
Wright	15-19	F	1017
Wright	15-19	M	943
Wright	20-24	F	403
Wright	20-24	M	383
Wright	25+	F	690
Wright	25+	M	369
No usual address (SA)	0-4	F	4
No usual address (SA)	0-4	M	3
No usual address (SA)	5-14	F	55
No usual address (SA)	5-14	M	42
No usual address (SA)	15-19	F	42
No usual address (SA)	15-19	M	39
No usual address (SA)	20-24	F	22
No usual address (SA)	20-24	M	20
No usual address (SA)	25+	F	49
No usual address (SA)	25+	M	47
Albany (South West)	0-4	F	168
Albany (South West)	0-4	M	169
Albany (South West)	5-14	F	2115
Albany (South West)	5-14	M	2301
Albany (South West)	15-19	F	768
Albany (South West)	15-19	M	779
Albany (South West)	20-24	F	149
Albany (South West)	20-24	M	106
Albany (South West)	25+	F	589
Albany (South West)	25+	M	278
Alfred Cove (South Metropolitan)	0-4	F	220
Alfred Cove (South Metropolitan)	0-4	M	202
Alfred Cove (South Metropolitan)	5-14	F	2052
Alfred Cove (South Metropolitan)	5-14	M	1993
Alfred Cove (South Metropolitan)	15-19	F	1067
Alfred Cove (South Metropolitan)	15-19	M	971
Alfred Cove (South Metropolitan)	20-24	F	559
Alfred Cove (South Metropolitan)	20-24	M	493
Alfred Cove (South Metropolitan)	25+	F	716
Alfred Cove (South Metropolitan)	25+	M	480
Armadale (East Metropolitan)	0-4	F	337
Armadale (East Metropolitan)	0-4	M	339
Armadale (East Metropolitan)	5-14	F	2638
Armadale (East Metropolitan)	5-14	M	2760
Armadale (East Metropolitan)	15-19	F	942
Armadale (East Metropolitan)	15-19	M	869
