SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Shepparton (Northern Victoria)	0-4	0	Neither	66
Shepparton (Northern Victoria)	0-4	1		20
Shepparton (Northern Victoria)	0-4	1	Both	2261
Shepparton (Northern Victoria)	0-4	1	Father only	139
Shepparton (Northern Victoria)	0-4	1	Mother only	124
Shepparton (Northern Victoria)	0-4	1	Neither	761
Shepparton (Northern Victoria)	5-9	0		37
Shepparton (Northern Victoria)	5-9	0	Both	804
Shepparton (Northern Victoria)	5-9	0	Father only	47
Shepparton (Northern Victoria)	5-9	0	Mother only	50
Shepparton (Northern Victoria)	5-9	0	Neither	65
Shepparton (Northern Victoria)	5-9	1		23
Shepparton (Northern Victoria)	5-9	1	Both	2399
Shepparton (Northern Victoria)	5-9	1	Father only	129
Shepparton (Northern Victoria)	5-9	1	Mother only	106
Shepparton (Northern Victoria)	5-9	1	Neither	687
Shepparton (Northern Victoria)	10-12	0		31
Shepparton (Northern Victoria)	10-12	0	Both	476
Shepparton (Northern Victoria)	10-12	0	Father only	26
Shepparton (Northern Victoria)	10-12	0	Mother only	32
Shepparton (Northern Victoria)	10-12	0	Neither	51
Shepparton (Northern Victoria)	10-12	1		11
Shepparton (Northern Victoria)	10-12	1	Both	1352
Shepparton (Northern Victoria)	10-12	1	Father only	69
Shepparton (Northern Victoria)	10-12	1	Mother only	65
Shepparton (Northern Victoria)	10-12	1	Neither	359
Shepparton (Northern Victoria)	13-14	0		19
Shepparton (Northern Victoria)	13-14	0	Both	333
Shepparton (Northern Victoria)	13-14	0	Father only	7
Shepparton (Northern Victoria)	13-14	0	Mother only	23
Shepparton (Northern Victoria)	13-14	0	Neither	45
Shepparton (Northern Victoria)	13-14	1		12
Shepparton (Northern Victoria)	13-14	1	Both	879
Shepparton (Northern Victoria)	13-14	1	Father only	39
Shepparton (Northern Victoria)	13-14	1	Mother only	35
Shepparton (Northern Victoria)	13-14	1	Neither	218
Shepparton (Northern Victoria)	15-17	0		10
Shepparton (Northern Victoria)	15-17	0	Both	487
Shepparton (Northern Victoria)	15-17	0	Father only	20
Shepparton (Northern Victoria)	15-17	0	Mother only	34
Shepparton (Northern Victoria)	15-17	0	Neither	60
Shepparton (Northern Victoria)	15-17	1		11
Shepparton (Northern Victoria)	15-17	1	Both	1323
Shepparton (Northern Victoria)	15-17	1	Father only	51
Shepparton (Northern Victoria)	15-17	1	Mother only	76
Shepparton (Northern Victoria)	15-17	1	Neither	344
Shepparton (Northern Victoria)	18-20	0		3
Shepparton (Northern Victoria)	18-20	0	Both	99
Shepparton (Northern Victoria)	18-20	0	Father only	8
Shepparton (Northern Victoria)	18-20	0	Mother only	7
Shepparton (Northern Victoria)	18-20	0	Neither	32
Shepparton (Northern Victoria)	18-20	1		6
Shepparton (Northern Victoria)	18-20	1	Both	317
Shepparton (Northern Victoria)	18-20	1	Father only	17
Shepparton (Northern Victoria)	18-20	1	Mother only	11
Shepparton (Northern Victoria)	18-20	1	Neither	115
Shepparton (Northern Victoria)	21-24	0	Both	26
Shepparton (Northern Victoria)	21-24	0	Mother only	3
Shepparton (Northern Victoria)	21-24	0	Neither	16
Shepparton (Northern Victoria)	21-24	1		3
Shepparton (Northern Victoria)	21-24	1	Both	67
Shepparton (Northern Victoria)	21-24	1	Father only	3
Shepparton (Northern Victoria)	21-24	1	Mother only	6
Shepparton (Northern Victoria)	21-24	1	Neither	39
South Barwon (Western Victoria)	0-4	0		5
South Barwon (Western Victoria)	0-4	0	Both	259
South Barwon (Western Victoria)	0-4	0	Father only	29
South Barwon (Western Victoria)	0-4	0	Mother only	43
South Barwon (Western Victoria)	0-4	0	Neither	16
South Barwon (Western Victoria)	0-4	1		14
South Barwon (Western Victoria)	0-4	1	Both	3118
South Barwon (Western Victoria)	0-4	1	Father only	310
South Barwon (Western Victoria)	0-4	1	Mother only	314
South Barwon (Western Victoria)	0-4	1	Neither	399
South Barwon (Western Victoria)	5-9	0		11
South Barwon (Western Victoria)	5-9	0	Both	391
South Barwon (Western Victoria)	5-9	0	Father only	48
South Barwon (Western Victoria)	5-9	0	Mother only	75
South Barwon (Western Victoria)	5-9	0	Neither	22
South Barwon (Western Victoria)	5-9	1		13
South Barwon (Western Victoria)	5-9	1	Both	2986
South Barwon (Western Victoria)	5-9	1	Father only	271
South Barwon (Western Victoria)	5-9	1	Mother only	315
South Barwon (Western Victoria)	5-9	1	Neither	368
South Barwon (Western Victoria)	10-12	0		9
South Barwon (Western Victoria)	10-12	0	Both	317
South Barwon (Western Victoria)	10-12	0	Father only	24
South Barwon (Western Victoria)	10-12	0	Mother only	36
South Barwon (Western Victoria)	10-12	0	Neither	20
South Barwon (Western Victoria)	10-12	1		9
South Barwon (Western Victoria)	10-12	1	Both	1589
South Barwon (Western Victoria)	10-12	1	Father only	154
South Barwon (Western Victoria)	10-12	1	Mother only	188
South Barwon (Western Victoria)	10-12	1	Neither	196
South Barwon (Western Victoria)	13-14	0		9
South Barwon (Western Victoria)	13-14	0	Both	230
South Barwon (Western Victoria)	13-14	0	Father only	12
South Barwon (Western Victoria)	13-14	0	Mother only	36
South Barwon (Western Victoria)	13-14	0	Neither	11
South Barwon (Western Victoria)	13-14	1		3
South Barwon (Western Victoria)	13-14	1	Both	1000
South Barwon (Western Victoria)	13-14	1	Father only	88
South Barwon (Western Victoria)	13-14	1	Mother only	127
South Barwon (Western Victoria)	13-14	1	Neither	171
South Barwon (Western Victoria)	15-17	0		5
South Barwon (Western Victoria)	15-17	0	Both	312
South Barwon (Western Victoria)	15-17	0	Father only	30
South Barwon (Western Victoria)	15-17	0	Mother only	40
South Barwon (Western Victoria)	15-17	0	Neither	24
South Barwon (Western Victoria)	15-17	1	Both	1306
South Barwon (Western Victoria)	15-17	1	Father only	128
South Barwon (Western Victoria)	15-17	1	Mother only	154
South Barwon (Western Victoria)	15-17	1	Neither	208
South Barwon (Western Victoria)	18-20	0		3
South Barwon (Western Victoria)	18-20	0	Both	128
South Barwon (Western Victoria)	18-20	0	Father only	8
South Barwon (Western Victoria)	18-20	0	Mother only	16
South Barwon (Western Victoria)	18-20	0	Neither	27
South Barwon (Western Victoria)	18-20	1		3
South Barwon (Western Victoria)	18-20	1	Both	569
South Barwon (Western Victoria)	18-20	1	Father only	56
South Barwon (Western Victoria)	18-20	1	Mother only	67
South Barwon (Western Victoria)	18-20	1	Neither	94
South Barwon (Western Victoria)	21-24	0		4
South Barwon (Western Victoria)	21-24	0	Both	65
South Barwon (Western Victoria)	21-24	0	Father only	8
South Barwon (Western Victoria)	21-24	0	Mother only	13
South Barwon (Western Victoria)	21-24	0	Neither	5
South Barwon (Western Victoria)	21-24	1	Both	252
South Barwon (Western Victoria)	21-24	1	Father only	34
South Barwon (Western Victoria)	21-24	1	Mother only	28
South Barwon (Western Victoria)	21-24	1	Neither	50
South-West Coast (Western Victoria)	0-4	0		20
South-West Coast (Western Victoria)	0-4	0	Both	435
South-West Coast (Western Victoria)	0-4	0	Father only	14
South-West Coast (Western Victoria)	0-4	0	Mother only	45
South-West Coast (Western Victoria)	0-4	0	Neither	17
South-West Coast (Western Victoria)	0-4	1		19
South-West Coast (Western Victoria)	0-4	1	Both	2319
South-West Coast (Western Victoria)	0-4	1	Father only	137
South-West Coast (Western Victoria)	0-4	1	Mother only	139
South-West Coast (Western Victoria)	0-4	1	Neither	117
South-West Coast (Western Victoria)	5-9	0		24
South-West Coast (Western Victoria)	5-9	0	Both	604
South-West Coast (Western Victoria)	5-9	0	Father only	30
South-West Coast (Western Victoria)	5-9	0	Mother only	45
South-West Coast (Western Victoria)	5-9	0	Neither	18
South-West Coast (Western Victoria)	5-9	1		9
South-West Coast (Western Victoria)	5-9	1	Both	2479
South-West Coast (Western Victoria)	5-9	1	Father only	153
South-West Coast (Western Victoria)	5-9	1	Mother only	136
South-West Coast (Western Victoria)	5-9	1	Neither	144
South-West Coast (Western Victoria)	10-12	0		10
South-West Coast (Western Victoria)	10-12	0	Both	384
South-West Coast (Western Victoria)	10-12	0	Father only	18
South-West Coast (Western Victoria)	10-12	0	Mother only	37
South-West Coast (Western Victoria)	10-12	0	Neither	27
South-West Coast (Western Victoria)	10-12	1		11
South-West Coast (Western Victoria)	10-12	1	Both	1458
South-West Coast (Western Victoria)	10-12	1	Father only	70
South-West Coast (Western Victoria)	10-12	1	Mother only	60
South-West Coast (Western Victoria)	10-12	1	Neither	95
South-West Coast (Western Victoria)	13-14	0		6
South-West Coast (Western Victoria)	13-14	0	Both	280
South-West Coast (Western Victoria)	13-14	0	Father only	16
South-West Coast (Western Victoria)	13-14	0	Mother only	23
South-West Coast (Western Victoria)	13-14	0	Neither	10
South-West Coast (Western Victoria)	13-14	1		8
South-West Coast (Western Victoria)	13-14	1	Both	972
South-West Coast (Western Victoria)	13-14	1	Father only	39
South-West Coast (Western Victoria)	13-14	1	Mother only	56
South-West Coast (Western Victoria)	13-14	1	Neither	63
South-West Coast (Western Victoria)	15-17	0		8
South-West Coast (Western Victoria)	15-17	0	Both	424
South-West Coast (Western Victoria)	15-17	0	Father only	17
South-West Coast (Western Victoria)	15-17	0	Mother only	17
South-West Coast (Western Victoria)	15-17	0	Neither	16
South-West Coast (Western Victoria)	15-17	1		4
South-West Coast (Western Victoria)	15-17	1	Both	1312
South-West Coast (Western Victoria)	15-17	1	Father only	51
South-West Coast (Western Victoria)	15-17	1	Mother only	51
South-West Coast (Western Victoria)	15-17	1	Neither	81
South-West Coast (Western Victoria)	18-20	0		4
South-West Coast (Western Victoria)	18-20	0	Both	104
South-West Coast (Western Victoria)	18-20	0	Father only	9
South-West Coast (Western Victoria)	18-20	0	Mother only	13
South-West Coast (Western Victoria)	18-20	1		7
South-West Coast (Western Victoria)	18-20	1	Both	306
South-West Coast (Western Victoria)	18-20	1	Father only	16
South-West Coast (Western Victoria)	18-20	1	Mother only	9
South-West Coast (Western Victoria)	18-20	1	Neither	10
South-West Coast (Western Victoria)	21-24	0	Both	17
South-West Coast (Western Victoria)	21-24	0	Mother only	5
South-West Coast (Western Victoria)	21-24	1	Both	88
South-West Coast (Western Victoria)	21-24	1	Father only	4
South-West Coast (Western Victoria)	21-24	1	Neither	3
St Albans (Western Metropolitan)	0-4	0		68
St Albans (Western Metropolitan)	0-4	0	Both	184
St Albans (Western Metropolitan)	0-4	0	Father only	70
St Albans (Western Metropolitan)	0-4	0	Mother only	87
St Albans (Western Metropolitan)	0-4	0	Neither	471
St Albans (Western Metropolitan)	0-4	1		51
St Albans (Western Metropolitan)	0-4	1	Both	609
St Albans (Western Metropolitan)	0-4	1	Father only	254
St Albans (Western Metropolitan)	0-4	1	Mother only	221
St Albans (Western Metropolitan)	0-4	1	Neither	2476
St Albans (Western Metropolitan)	5-9	0		62
St Albans (Western Metropolitan)	5-9	0	Both	240
St Albans (Western Metropolitan)	5-9	0	Father only	60
St Albans (Western Metropolitan)	5-9	0	Mother only	75
St Albans (Western Metropolitan)	5-9	0	Neither	632
St Albans (Western Metropolitan)	5-9	1		49
St Albans (Western Metropolitan)	5-9	1	Both	446
St Albans (Western Metropolitan)	5-9	1	Father only	194
St Albans (Western Metropolitan)	5-9	1	Mother only	152
St Albans (Western Metropolitan)	5-9	1	Neither	1888
St Albans (Western Metropolitan)	10-12	0		35
St Albans (Western Metropolitan)	10-12	0	Both	139
St Albans (Western Metropolitan)	10-12	0	Father only	38
St Albans (Western Metropolitan)	10-12	0	Mother only	41
St Albans (Western Metropolitan)	10-12	0	Neither	390
St Albans (Western Metropolitan)	10-12	1		21
St Albans (Western Metropolitan)	10-12	1	Both	223
St Albans (Western Metropolitan)	10-12	1	Father only	84
St Albans (Western Metropolitan)	10-12	1	Mother only	107
St Albans (Western Metropolitan)	10-12	1	Neither	1023
St Albans (Western Metropolitan)	13-14	0		31
St Albans (Western Metropolitan)	13-14	0	Both	97
St Albans (Western Metropolitan)	13-14	0	Father only	20
St Albans (Western Metropolitan)	13-14	0	Mother only	35
St Albans (Western Metropolitan)	13-14	0	Neither	349
St Albans (Western Metropolitan)	13-14	1		12
St Albans (Western Metropolitan)	13-14	1	Both	166
St Albans (Western Metropolitan)	13-14	1	Father only	47
St Albans (Western Metropolitan)	13-14	1	Mother only	43
St Albans (Western Metropolitan)	13-14	1	Neither	685
St Albans (Western Metropolitan)	15-17	0		30
St Albans (Western Metropolitan)	15-17	0	Both	111
St Albans (Western Metropolitan)	15-17	0	Father only	20
St Albans (Western Metropolitan)	15-17	0	Mother only	33
St Albans (Western Metropolitan)	15-17	0	Neither	463
St Albans (Western Metropolitan)	15-17	1		5
St Albans (Western Metropolitan)	15-17	1	Both	218
St Albans (Western Metropolitan)	15-17	1	Father only	67
St Albans (Western Metropolitan)	15-17	1	Mother only	73
St Albans (Western Metropolitan)	15-17	1	Neither	965
St Albans (Western Metropolitan)	18-20	0		14
St Albans (Western Metropolitan)	18-20	0	Both	45
St Albans (Western Metropolitan)	18-20	0	Father only	6
St Albans (Western Metropolitan)	18-20	0	Mother only	24
St Albans (Western Metropolitan)	18-20	0	Neither	285
St Albans (Western Metropolitan)	18-20	1		7
St Albans (Western Metropolitan)	18-20	1	Both	116
St Albans (Western Metropolitan)	18-20	1	Father only	43
St Albans (Western Metropolitan)	18-20	1	Mother only	67
St Albans (Western Metropolitan)	18-20	1	Neither	725
St Albans (Western Metropolitan)	21-24	0		3
St Albans (Western Metropolitan)	21-24	0	Both	21
St Albans (Western Metropolitan)	21-24	0	Father only	10
St Albans (Western Metropolitan)	21-24	0	Mother only	14
St Albans (Western Metropolitan)	21-24	0	Neither	189
St Albans (Western Metropolitan)	21-24	1	Both	52
St Albans (Western Metropolitan)	21-24	1	Father only	19
St Albans (Western Metropolitan)	21-24	1	Mother only	37
St Albans (Western Metropolitan)	21-24	1	Neither	426
Sunbury (Western Metropolitan)	0-4	0		10
Sunbury (Western Metropolitan)	0-4	0	Both	381
Sunbury (Western Metropolitan)	0-4	0	Father only	19
Sunbury (Western Metropolitan)	0-4	0	Mother only	56
Sunbury (Western Metropolitan)	0-4	0	Neither	35
Sunbury (Western Metropolitan)	0-4	1		13
Sunbury (Western Metropolitan)	0-4	1	Both	2212
Sunbury (Western Metropolitan)	0-4	1	Father only	256
Sunbury (Western Metropolitan)	0-4	1	Mother only	287
Sunbury (Western Metropolitan)	0-4	1	Neither	357
Sunbury (Western Metropolitan)	5-9	0		18
Sunbury (Western Metropolitan)	5-9	0	Both	468
Sunbury (Western Metropolitan)	5-9	0	Father only	30
Sunbury (Western Metropolitan)	5-9	0	Mother only	76
Sunbury (Western Metropolitan)	5-9	0	Neither	67
Sunbury (Western Metropolitan)	5-9	1		19
Sunbury (Western Metropolitan)	5-9	1	Both	1959
Sunbury (Western Metropolitan)	5-9	1	Father only	207
Sunbury (Western Metropolitan)	5-9	1	Mother only	255
Sunbury (Western Metropolitan)	5-9	1	Neither	404
Sunbury (Western Metropolitan)	10-12	0		18
Sunbury (Western Metropolitan)	10-12	0	Both	312
Sunbury (Western Metropolitan)	10-12	0	Father only	32
Sunbury (Western Metropolitan)	10-12	0	Mother only	40
Sunbury (Western Metropolitan)	10-12	0	Neither	38
Sunbury (Western Metropolitan)	10-12	1		3
Sunbury (Western Metropolitan)	10-12	1	Both	1053
Sunbury (Western Metropolitan)	10-12	1	Father only	99
Sunbury (Western Metropolitan)	10-12	1	Mother only	173
Sunbury (Western Metropolitan)	10-12	1	Neither	256
Sunbury (Western Metropolitan)	13-14	0		10
Sunbury (Western Metropolitan)	13-14	0	Both	241
Sunbury (Western Metropolitan)	13-14	0	Father only	26
Sunbury (Western Metropolitan)	13-14	0	Mother only	32
Sunbury (Western Metropolitan)	13-14	0	Neither	28
Sunbury (Western Metropolitan)	13-14	1		4
Sunbury (Western Metropolitan)	13-14	1	Both	665
Sunbury (Western Metropolitan)	13-14	1	Father only	87
Sunbury (Western Metropolitan)	13-14	1	Mother only	106
Sunbury (Western Metropolitan)	13-14	1	Neither	182
Sunbury (Western Metropolitan)	15-17	0		9
Sunbury (Western Metropolitan)	15-17	0	Both	305
Sunbury (Western Metropolitan)	15-17	0	Father only	31
Sunbury (Western Metropolitan)	15-17	0	Mother only	51
Sunbury (Western Metropolitan)	15-17	0	Neither	59
Sunbury (Western Metropolitan)	15-17	1	Both	886
Sunbury (Western Metropolitan)	15-17	1	Father only	112
Sunbury (Western Metropolitan)	15-17	1	Mother only	144
Sunbury (Western Metropolitan)	15-17	1	Neither	281
Sunbury (Western Metropolitan)	18-20	0		3
Sunbury (Western Metropolitan)	18-20	0	Both	114
Sunbury (Western Metropolitan)	18-20	0	Father only	15
Sunbury (Western Metropolitan)	18-20	0	Mother only	27
Sunbury (Western Metropolitan)	18-20	0	Neither	33
Sunbury (Western Metropolitan)	18-20	1		3
Sunbury (Western Metropolitan)	18-20	1	Both	437
Sunbury (Western Metropolitan)	18-20	1	Father only	60
Sunbury (Western Metropolitan)	18-20	1	Mother only	76
Sunbury (Western Metropolitan)	18-20	1	Neither	196
Sunbury (Western Metropolitan)	21-24	0		3
Sunbury (Western Metropolitan)	21-24	0	Both	67
Sunbury (Western Metropolitan)	21-24	0	Father only	8
Sunbury (Western Metropolitan)	21-24	0	Mother only	15
Sunbury (Western Metropolitan)	21-24	0	Neither	21
Sunbury (Western Metropolitan)	21-24	1		3
Sunbury (Western Metropolitan)	21-24	1	Both	194
Sunbury (Western Metropolitan)	21-24	1	Father only	26
Sunbury (Western Metropolitan)	21-24	1	Mother only	32
Sunbury (Western Metropolitan)	21-24	1	Neither	103
Sydenham (Western Metropolitan)	0-4	0		20
Sydenham (Western Metropolitan)	0-4	0	Both	200
Sydenham (Western Metropolitan)	0-4	0	Father only	34
Sydenham (Western Metropolitan)	0-4	0	Mother only	52
Sydenham (Western Metropolitan)	0-4	0	Neither	148
Sydenham (Western Metropolitan)	0-4	1		17
Sydenham (Western Metropolitan)	0-4	1	Both	2038
Sydenham (Western Metropolitan)	0-4	1	Father only	311
Sydenham (Western Metropolitan)	0-4	1	Mother only	397
Sydenham (Western Metropolitan)	0-4	1	Neither	1652
Sydenham (Western Metropolitan)	5-9	0		30
Sydenham (Western Metropolitan)	5-9	0	Both	328
Sydenham (Western Metropolitan)	5-9	0	Father only	79
Sydenham (Western Metropolitan)	5-9	0	Mother only	70
Sydenham (Western Metropolitan)	5-9	0	Neither	189
Sydenham (Western Metropolitan)	5-9	1		19
Sydenham (Western Metropolitan)	5-9	1	Both	2255
Sydenham (Western Metropolitan)	5-9	1	Father only	383
Sydenham (Western Metropolitan)	5-9	1	Mother only	477
Sydenham (Western Metropolitan)	5-9	1	Neither	1798
Sydenham (Western Metropolitan)	10-12	0		19
Sydenham (Western Metropolitan)	10-12	0	Both	216
Sydenham (Western Metropolitan)	10-12	0	Father only	35
Sydenham (Western Metropolitan)	10-12	0	Mother only	49
Sydenham (Western Metropolitan)	10-12	0	Neither	161
Sydenham (Western Metropolitan)	10-12	1		17
Sydenham (Western Metropolitan)	10-12	1	Both	1283
Sydenham (Western Metropolitan)	10-12	1	Father only	208
Sydenham (Western Metropolitan)	10-12	1	Mother only	323
Sydenham (Western Metropolitan)	10-12	1	Neither	997
Sydenham (Western Metropolitan)	13-14	0		10
Sydenham (Western Metropolitan)	13-14	0	Both	159
Sydenham (Western Metropolitan)	13-14	0	Father only	17
Sydenham (Western Metropolitan)	13-14	0	Mother only	49
Sydenham (Western Metropolitan)	13-14	0	Neither	103
Sydenham (Western Metropolitan)	13-14	1		8
Sydenham (Western Metropolitan)	13-14	1	Both	858
Sydenham (Western Metropolitan)	13-14	1	Father only	129
Sydenham (Western Metropolitan)	13-14	1	Mother only	188
Sydenham (Western Metropolitan)	13-14	1	Neither	653
Sydenham (Western Metropolitan)	15-17	0		12
Sydenham (Western Metropolitan)	15-17	0	Both	240
Sydenham (Western Metropolitan)	15-17	0	Father only	47
Sydenham (Western Metropolitan)	15-17	0	Mother only	55
Sydenham (Western Metropolitan)	15-17	0	Neither	196
Sydenham (Western Metropolitan)	15-17	1		9
Sydenham (Western Metropolitan)	15-17	1	Both	954
Sydenham (Western Metropolitan)	15-17	1	Father only	185
Sydenham (Western Metropolitan)	15-17	1	Mother only	274
Sydenham (Western Metropolitan)	15-17	1	Neither	1038
Sydenham (Western Metropolitan)	18-20	0		3
Sydenham (Western Metropolitan)	18-20	0	Both	99
Sydenham (Western Metropolitan)	18-20	0	Father only	22
Sydenham (Western Metropolitan)	18-20	0	Mother only	29
Sydenham (Western Metropolitan)	18-20	0	Neither	137
Sydenham (Western Metropolitan)	18-20	1		5
Sydenham (Western Metropolitan)	18-20	1	Both	506
Sydenham (Western Metropolitan)	18-20	1	Father only	127
Sydenham (Western Metropolitan)	18-20	1	Mother only	143
Sydenham (Western Metropolitan)	18-20	1	Neither	779
Sydenham (Western Metropolitan)	21-24	0	Both	45
Sydenham (Western Metropolitan)	21-24	0	Father only	4
Sydenham (Western Metropolitan)	21-24	0	Mother only	15
Sydenham (Western Metropolitan)	21-24	0	Neither	84
Sydenham (Western Metropolitan)	21-24	1	Both	172
Sydenham (Western Metropolitan)	21-24	1	Father only	55
Sydenham (Western Metropolitan)	21-24	1	Mother only	63
Sydenham (Western Metropolitan)	21-24	1	Neither	440
Tarneit (Western Metropolitan)	0-4	0		54
Tarneit (Western Metropolitan)	0-4	0	Both	342
Tarneit (Western Metropolitan)	0-4	0	Father only	49
Tarneit (Western Metropolitan)	0-4	0	Mother only	90
Tarneit (Western Metropolitan)	0-4	0	Neither	431
Tarneit (Western Metropolitan)	0-4	1		52
Tarneit (Western Metropolitan)	0-4	1	Both	1531
Tarneit (Western Metropolitan)	0-4	1	Father only	442
Tarneit (Western Metropolitan)	0-4	1	Mother only	548
Tarneit (Western Metropolitan)	0-4	1	Neither	6065
Tarneit (Western Metropolitan)	5-9	0		46
Tarneit (Western Metropolitan)	5-9	0	Both	480
Tarneit (Western Metropolitan)	5-9	0	Father only	84
Tarneit (Western Metropolitan)	5-9	0	Mother only	104
Tarneit (Western Metropolitan)	5-9	0	Neither	467
Tarneit (Western Metropolitan)	5-9	1		45
Tarneit (Western Metropolitan)	5-9	1	Both	1348
Tarneit (Western Metropolitan)	5-9	1	Father only	373
Tarneit (Western Metropolitan)	5-9	1	Mother only	390
Tarneit (Western Metropolitan)	5-9	1	Neither	4517
Tarneit (Western Metropolitan)	10-12	0		25
Tarneit (Western Metropolitan)	10-12	0	Both	284
Tarneit (Western Metropolitan)	10-12	0	Father only	38
Tarneit (Western Metropolitan)	10-12	0	Mother only	62
Tarneit (Western Metropolitan)	10-12	0	Neither	286
Tarneit (Western Metropolitan)	10-12	1		26
Tarneit (Western Metropolitan)	10-12	1	Both	672
Tarneit (Western Metropolitan)	10-12	1	Father only	176
Tarneit (Western Metropolitan)	10-12	1	Mother only	195
Tarneit (Western Metropolitan)	10-12	1	Neither	1893
Tarneit (Western Metropolitan)	13-14	0		12
Tarneit (Western Metropolitan)	13-14	0	Both	191
Tarneit (Western Metropolitan)	13-14	0	Father only	30
Tarneit (Western Metropolitan)	13-14	0	Mother only	34
Tarneit (Western Metropolitan)	13-14	0	Neither	202
Tarneit (Western Metropolitan)	13-14	1		11
Tarneit (Western Metropolitan)	13-14	1	Both	480
Tarneit (Western Metropolitan)	13-14	1	Father only	93
Tarneit (Western Metropolitan)	13-14	1	Mother only	109
Tarneit (Western Metropolitan)	13-14	1	Neither	993
Tarneit (Western Metropolitan)	15-17	0		15
Tarneit (Western Metropolitan)	15-17	0	Both	236
Tarneit (Western Metropolitan)	15-17	0	Father only	56
Tarneit (Western Metropolitan)	15-17	0	Mother only	46
Tarneit (Western Metropolitan)	15-17	0	Neither	284
Tarneit (Western Metropolitan)	15-17	1		7
Tarneit (Western Metropolitan)	15-17	1	Both	690
Tarneit (Western Metropolitan)	15-17	1	Father only	153
Tarneit (Western Metropolitan)	15-17	1	Mother only	155
Tarneit (Western Metropolitan)	15-17	1	Neither	1290
Tarneit (Western Metropolitan)	18-20	0		4
Tarneit (Western Metropolitan)	18-20	0	Both	112
Tarneit (Western Metropolitan)	18-20	0	Father only	31
Tarneit (Western Metropolitan)	18-20	0	Mother only	18
Tarneit (Western Metropolitan)	18-20	0	Neither	161
Tarneit (Western Metropolitan)	18-20	1		6
Tarneit (Western Metropolitan)	18-20	1	Both	316
Tarneit (Western Metropolitan)	18-20	1	Father only	67
Tarneit (Western Metropolitan)	18-20	1	Mother only	72
Tarneit (Western Metropolitan)	18-20	1	Neither	741
Tarneit (Western Metropolitan)	21-24	0		6
Tarneit (Western Metropolitan)	21-24	0	Both	49
Tarneit (Western Metropolitan)	21-24	0	Father only	14
Tarneit (Western Metropolitan)	21-24	0	Mother only	9
Tarneit (Western Metropolitan)	21-24	0	Neither	67
Tarneit (Western Metropolitan)	21-24	1		5
Tarneit (Western Metropolitan)	21-24	1	Both	147
Tarneit (Western Metropolitan)	21-24	1	Father only	23
Tarneit (Western Metropolitan)	21-24	1	Mother only	35
Tarneit (Western Metropolitan)	21-24	1	Neither	335
Thomastown (Northern Metropolitan)	0-4	0		26
Thomastown (Northern Metropolitan)	0-4	0	Both	241
Thomastown (Northern Metropolitan)	0-4	0	Father only	44
Thomastown (Northern Metropolitan)	0-4	0	Mother only	77
Thomastown (Northern Metropolitan)	0-4	0	Neither	190
Thomastown (Northern Metropolitan)	0-4	1		40
Thomastown (Northern Metropolitan)	0-4	1	Both	1150
Thomastown (Northern Metropolitan)	0-4	1	Father only	292
Thomastown (Northern Metropolitan)	0-4	1	Mother only	400
Thomastown (Northern Metropolitan)	0-4	1	Neither	2634
Thomastown (Northern Metropolitan)	5-9	0		30
Thomastown (Northern Metropolitan)	5-9	0	Both	298
Thomastown (Northern Metropolitan)	5-9	0	Father only	52
Thomastown (Northern Metropolitan)	5-9	0	Mother only	82
Thomastown (Northern Metropolitan)	5-9	0	Neither	286
Thomastown (Northern Metropolitan)	5-9	1		40
Thomastown (Northern Metropolitan)	5-9	1	Both	806
Thomastown (Northern Metropolitan)	5-9	1	Father only	211
Thomastown (Northern Metropolitan)	5-9	1	Mother only	355
Thomastown (Northern Metropolitan)	5-9	1	Neither	2046
Thomastown (Northern Metropolitan)	10-12	0		23
Thomastown (Northern Metropolitan)	10-12	0	Both	174
Thomastown (Northern Metropolitan)	10-12	0	Father only	45
Thomastown (Northern Metropolitan)	10-12	0	Mother only	54
Thomastown (Northern Metropolitan)	10-12	0	Neither	192
Thomastown (Northern Metropolitan)	10-12	1		22
Thomastown (Northern Metropolitan)	10-12	1	Both	377
Thomastown (Northern Metropolitan)	10-12	1	Father only	90
Thomastown (Northern Metropolitan)	10-12	1	Mother only	160
Thomastown (Northern Metropolitan)	10-12	1	Neither	1072
Thomastown (Northern Metropolitan)	13-14	0		25
Thomastown (Northern Metropolitan)	13-14	0	Both	117
Thomastown (Northern Metropolitan)	13-14	0	Father only	30
Thomastown (Northern Metropolitan)	13-14	0	Mother only	39
Thomastown (Northern Metropolitan)	13-14	0	Neither	168
Thomastown (Northern Metropolitan)	13-14	1		18
Thomastown (Northern Metropolitan)	13-14	1	Both	224
Thomastown (Northern Metropolitan)	13-14	1	Father only	51
Thomastown (Northern Metropolitan)	13-14	1	Mother only	80
Thomastown (Northern Metropolitan)	13-14	1	Neither	561
Thomastown (Northern Metropolitan)	15-17	0		14
Thomastown (Northern Metropolitan)	15-17	0	Both	150
Thomastown (Northern Metropolitan)	15-17	0	Father only	35
Thomastown (Northern Metropolitan)	15-17	0	Mother only	52
Thomastown (Northern Metropolitan)	15-17	0	Neither	181
Thomastown (Northern Metropolitan)	15-17	1		8
Thomastown (Northern Metropolitan)	15-17	1	Both	290
Thomastown (Northern Metropolitan)	15-17	1	Father only	66
Thomastown (Northern Metropolitan)	15-17	1	Mother only	124
