SSC_CODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SSC30528,37,1850,703,350,1747,0.8,1484,2.6
SSC30529,46,1831,543,175,1333,1,1149,2.6
SSC30530,0,0,0,0,0,0,0,0
SSC30531,64,1355,524,0,900,1.2,1124,2.5
SSC30532,45,1900,474,0,1374,1,900,1.9
SSC30533,38,1086,626,150,1781,1,880,1.8
SSC30534,32,1744,779,175,1992,0.8,1673,2.6
SSC30535,47,1625,432,200,922,0.9,759,2.2
SSC30536,55,1700,480,0,1406,0.8,1281,2.2
SSC30537,41,1621,755,320,1797,0.8,1511,2.5
SSC30538,39,0,1125,0,0,0,0,2
SSC30539,48,2550,599,210,1966,0.8,1480,2.8
SSC30540,24,0,1437,0,0,0,0,0
SSC30541,57,1300,491,230,1127,0.8,845,1.9
SSC30542,36,2000,841,420,2088,0.8,1739,2.4
SSC30543,34,2000,818,395,1953,0.8,1678,2.4
SSC30544,42,2167,773,490,2365,0.7,2118,2.9
SSC30545,49,1200,513,70,1430,0.8,949,2.3
SSC30546,51,1174,541,200,1312,0.9,1042,2.2
SSC30547,0,0,0,0,0,0,0,0
SSC30548,55,0,474,0,1187,0.9,1062,2.4
SSC30549,24,0,649,0,0,0,0,0
SSC30550,30,0,1062,0,0,0,0,0
SSC30551,32,1625,749,250,1937,0.7,1666,2.6
SSC30552,33,0,850,0,0,2,0,2
SSC30553,0,0,0,0,0,0,0,0
SSC30554,42,1842,682,385,1626,0.8,1394,2.5
SSC30555,47,1700,676,300,1771,0.6,1458,2.4
SSC30556,47,1300,558,180,1112,0.9,963,2.3
SSC30557,40,2000,777,400,2057,0.7,1787,2.6
SSC30558,46,1603,637,50,1521,0.8,1485,3.1
SSC30559,44,1569,596,260,1444,0.9,1233,2.7
SSC30560,38,2167,859,450,2447,0.8,2430,3.3
SSC30561,38,2100,850,170,2055,0.8,1916,2.6
SSC30562,49,2000,690,580,1712,0.7,1581,2.7
SSC30563,28,0,900,0,2250,0,2250,3.7
SSC30564,45,3000,1308,475,3387,0.7,2954,2.6
SSC30565,56,0,450,0,774,0.6,849,1.8
SSC30566,54,0,900,0,2124,0.5,2250,2
SSC30567,54,1560,450,248,1062,0.9,825,2
SSC30568,41,1733,642,200,1772,0.9,1575,2.7
SSC30569,33,2237,872,310,2232,0.8,2125,3.5
SSC30570,47,690,621,148,1375,0.7,1198,2.4
SSC30571,39,1972,741,400,1941,0.9,1875,3.2
SSC30572,40,2600,854,425,2425,0.8,2419,3.4
SSC30573,39,1846,728,390,1887,0.8,1793,3
SSC30574,49,1300,467,290,1112,0.8,1111,2.7
SSC30575,35,1997,714,423,1904,0.8,1863,3.2
SSC30576,49,1300,504,160,1375,0.7,774,2.4
SSC30577,53,0,537,0,0,0.5,725,1.5
SSC30578,38,1517,619,290,1453,0.7,1179,2.4
SSC30579,39,0,383,0,1625,0.5,649,2.3
SSC30580,54,0,575,0,0,1,1024,1.4
SSC30581,44,2000,661,230,1772,0.8,1515,2.9
SSC30582,38,1517,780,75,2111,0.7,2027,2.9
SSC30583,43,2817,757,350,2402,0.8,2476,3.3
SSC30584,41,2167,875,495,2644,0.7,2369,2.9
SSC30585,47,1298,665,150,1375,0.7,1125,2.1
SSC30586,37,1083,704,170,1609,0.8,1187,2.4
SSC30587,43,2500,587,300,1625,0.8,1375,2.8
SSC30588,49,1022,469,275,928,0.7,880,2.3
SSC30589,40,1192,480,200,1174,0.8,901,2.2
SSC30590,44,1550,504,273,1302,0.8,1167,2.7
SSC30591,63,0,450,0,0,0.6,0,0
SSC30592,39,2600,974,460,3064,0.8,2550,3
SSC30593,41,2050,581,200,1312,0.9,1156,2.8
SSC30594,41,2700,754,100,2374,0.8,1958,2.6
SSC30595,22,0,575,0,0,0,0,0
SSC30596,21,0,315,100,766,1.2,775,3.9
SSC30597,35,1799,692,350,1549,0.9,1217,2
SSC30598,40,1982,733,415,2007,0.8,1722,2.6
SSC30599,53,1647,370,113,949,0.7,949,3.1
SSC30600,61,0,575,0,0,0.5,0,2
SSC30601,39,0,350,0,0,0,0,0
SSC30602,44,1755,609,289,1542,0.9,1674,3.2
SSC30603,48,1733,465,200,1062,0.8,875,2.4
SSC30604,51,1138,444,250,940,0.8,773,2.2
SSC30605,49,502,492,58,949,0.9,661,2
SSC30606,33,1654,655,210,1684,0.7,1332,2.5
SSC30607,43,0,612,0,1375,0.9,1292,2
SSC30608,43,0,900,0,2250,0.9,1625,2.8
SSC30609,56,0,1104,0,2062,0.4,1937,1.8
SSC30610,54,1470,550,185,933,0.6,933,1.8
SSC30611,50,1700,462,320,1224,0.9,900,2.6
SSC30612,32,1300,605,280,1348,0.8,1193,2.7
SSC30613,34,1900,776,330,2057,0.8,1943,3
SSC30614,39,1975,712,175,1666,0.6,1531,1.6
SSC30615,44,2079,790,400,1961,0.8,1836,2.9
SSC30616,59,1100,387,170,777,0.9,731,1.7
SSC30617,36,0,687,0,1375,0.8,1292,2.6
SSC30618,48,0,0,0,0,0,0,0
SSC30619,41,1000,640,153,1702,0.8,1547,2.7
SSC30620,41,1395,534,257,1204,0.8,1149,2.6
SSC30621,40,0,1075,0,2250,0.9,1625,2.5
SSC30622,36,2100,933,350,2371,0.8,1691,2.2
SSC30623,50,2084,634,450,1685,0.7,1373,2.5
SSC30624,45,2418,753,390,2359,0.7,2320,3
SSC30625,0,0,0,0,0,0,0,0
SSC30626,34,1584,746,150,1977,0.8,1539,2.5
SSC30627,49,1950,656,375,1716,0.7,1275,2.3
SSC30628,49,0,1149,0,1874,0.6,1499,1.5
SSC30629,49,1113,451,220,1087,0.7,824,2.2
SSC30630,43,2000,710,320,1582,0.8,1410,2.4
SSC30631,32,1950,755,250,2002,0.8,1721,2.7
SSC30632,43,758,599,50,1625,0.7,1041,2.1
SSC30633,35,1517,1044,155,2192,0.8,1707,2.5
SSC30634,43,1700,633,310,1479,0.8,1204,2.4
SSC30635,33,0,1125,0,3250,1.3,2749,5
SSC30636,43,2392,818,550,2410,0.8,2356,3.1
SSC30637,43,1083,575,128,1218,0.9,966,2.5
SSC30638,43,1722,696,285,1769,0.9,1534,2.5
SSC30639,54,1398,431,0,1125,0.8,1187,1.8
SSC30640,55,1725,457,0,1625,0.7,1375,2.1
SSC30641,52,0,525,0,725,0.6,899,2
SSC30642,35,1517,599,295,1375,0.8,1286,2.7
SSC30643,46,1083,467,0,1649,0.6,1375,2.4
SSC30644,17,0,474,0,0,2,0,6
SSC30645,48,1300,530,0,1375,0.7,1062,2.5
SSC30646,45,0,725,0,1562,0.6,1583,2.7
SSC30647,50,1390,492,245,1291,0.8,949,2.4
SSC30648,24,734,439,100,1341,1.3,1442,3.3
SSC30649,42,1582,606,370,1432,0.7,1303,2.6
SSC30650,51,1627,525,250,1374,0.8,1124,1.9
SSC30651,46,1650,739,0,1437,0.5,1312,2
SSC30652,45,1257,818,100,2031,0.7,1812,2.5
SSC30653,44,1300,425,175,1036,0.8,778,2
SSC30654,60,0,687,0,0,0.3,687,1
SSC30655,27,0,443,280,1624,0.6,1218,2.6
SSC30656,30,1603,690,330,1563,0.8,1507,3.1
SSC30657,45,1200,498,150,1386,0.7,948,2.1
SSC30658,47,1733,456,0,1416,0.9,1166,2.5
SSC30659,37,1409,532,260,1812,0.9,1708,2.9
SSC30660,50,1200,662,200,1312,0.8,1218,1.7
SSC30661,35,2124,1031,0,2113,0.8,1937,2.9
SSC30662,37,0,949,275,2166,0.9,2062,2.3
SSC30663,53,1083,483,0,1312,0.5,833,1.6
SSC30664,56,0,388,0,762,1.1,784,2.1
SSC30665,37,867,914,0,1792,0.8,2083,3
SSC30666,40,1642,806,80,1625,0.7,1433,2.5
SSC30667,50,0,412,0,0,0,466,1.5
SSC30668,37,0,918,0,2250,0.7,1674,2.6
SSC30669,36,1517,581,300,1382,0.8,1146,2.6
SSC30670,0,0,0,0,0,0,0,0
SSC30671,46,1232,473,200,976,1,853,2.4
SSC30672,43,0,669,0,1375,0.2,1625,1.6
SSC30673,42,1733,622,200,1531,0.9,1325,2.5
SSC30674,60,1500,512,160,1166,1.1,850,1.8
SSC30675,58,1230,472,275,1108,0.7,824,1.9
SSC30676,51,1083,550,180,1312,0.7,1021,2.1
SSC30677,39,2383,659,243,1458,1.2,1542,3.7
SSC30678,43,1729,645,270,1323,0.8,1088,2.1
SSC30679,28,0,725,0,0,0.2,0,1.5
SSC30680,44,1300,601,210,1433,1,1067,2.3
SSC30681,53,2475,477,175,1312,1,1062,1.8
SSC30682,45,1653,558,80,1674,0.7,1463,2.2
SSC30683,49,0,374,0,0,0,1124,2
SSC30684,49,1599,624,290,1274,0.7,1375,2.7
SSC30685,50,1603,622,330,1389,0.9,1018,1.8
SSC30686,49,1435,528,69,1125,0.9,900,2.3
SSC30687,46,850,512,185,1395,0.8,1312,2.7
SSC30688,66,0,0,0,0,0,0,0
SSC30689,57,1133,403,275,794,0.7,747,2.2
SSC30690,48,1657,564,210,1196,0.8,1115,2.4
SSC30691,43,1800,646,375,1492,0.8,1269,2.4
SSC30692,47,1690,532,365,1252,0.8,941,2.2
SSC30693,28,2102,746,400,1756,0.8,1711,3.1
SSC30694,53,0,850,0,1875,0.6,1749,2
SSC30695,0,0,0,0,0,0,0,0
SSC30696,47,1295,482,240,1219,0.8,1078,2.6
SSC30697,25,0,630,0,0,0.4,1124,1.5
SSC30698,46,0,664,0,1375,0.8,1125,2.3
SSC30699,45,975,406,0,966,1.1,849,1.6
SSC30700,49,1517,455,250,1062,0.8,969,2.3
SSC30701,57,2167,595,0,1625,0.8,1125,2.3
SSC30702,66,0,725,0,3124,0.6,1375,2
SSC30703,32,1700,526,350,1466,0.9,1302,2.7
SSC30704,46,0,824,0,0,0,0,0
SSC30705,45,1378,518,318,1231,0.8,1060,2.5
SSC30706,44,2167,474,50,1375,0.8,1125,2.5
SSC30707,45,1842,547,390,1382,0.8,1297,2.9
SSC30708,0,0,0,0,0,0,0,0
SSC30709,49,1517,675,275,1624,0.7,1357,2.5
SSC30710,46,1639,551,334,1313,0.8,1095,2.4
SSC30711,51,2442,602,420,1812,0.7,1771,2.5
SSC30712,34,2000,935,360,2310,0.9,1789,2.3
SSC30713,43,1517,628,160,1437,0.8,1274,2.4
SSC30714,22,0,425,0,0,0,0,0
SSC30715,48,1650,502,275,1199,0.9,1101,2.6
SSC30716,50,2167,478,160,1395,0.8,1266,2.6
SSC30717,43,1322,608,230,1301,0.8,953,2.2
SSC30718,59,768,386,160,824,0.7,725,1.9
SSC30719,38,0,1830,60,2550,0.6,2328,2.3
SSC30720,64,1775,509,350,1187,0.7,1166,2
SSC30721,44,1733,600,340,1431,0.7,1368,2.7
SSC30722,35,0,814,0,1624,0.7,833,1.5
SSC30723,36,0,687,0,0,0,0,0
SSC30724,48,1083,430,253,873,0.8,820,2.4
SSC30725,49,1018,521,190,1162,0.8,1083,2.5
SSC30726,39,1733,630,315,1812,1,1375,2.3
SSC30727,48,0,615,0,1350,0.7,1042,2.4
SSC30728,39,2145,798,360,2326,0.8,1834,2.6
SSC30729,44,1044,672,150,1042,0.6,1125,2.5
SSC30730,51,0,659,0,1437,0.6,1325,2.4
SSC30731,53,0,474,0,1125,0.3,812,1.3
SSC30732,38,2000,796,400,2161,0.8,2067,3
SSC30733,43,0,1062,0,0,0,0,4
SSC30734,26,2000,733,284,1319,0.7,1312,2.1
SSC30735,0,0,0,0,0,0,0,0
SSC30736,45,1733,764,390,1996,0.7,1938,2.8
SSC30737,48,1300,470,160,1062,0.7,939,2.3
SSC30738,43,1993,632,260,1583,0.8,1531,3
SSC30739,46,867,375,0,784,1,714,2.4
SSC30740,52,800,461,175,1125,1,725,1.8
SSC30741,61,0,624,0,1375,0.6,1062,1.4
SSC30742,38,1083,697,230,1687,1.1,1562,2.6
SSC30743,61,1083,406,135,899,0.9,599,2
SSC30744,42,0,687,0,0,0.5,1374,3
SSC30745,46,0,612,93,1625,0.7,687,1.3
SSC30746,43,1950,731,310,1755,0.9,1325,2.5
SSC30747,44,1733,530,340,1333,0.7,1216,2.7
SSC30748,39,1511,588,285,1482,0.8,1244,2.5
SSC30749,48,1647,587,320,1335,0.7,1097,2.2
SSC30750,44,1500,658,190,1375,0.7,1266,2.4
SSC30751,48,1816,450,0,1062,0.8,866,2.5
SSC30752,53,0,574,0,1125,0.7,1041,1.9
SSC30753,44,1411,506,250,1312,0.8,1093,3.2
SSC30754,49,0,593,0,0,0,1749,0
SSC30755,28,1517,606,340,1378,0.9,1348,3.2
SSC30756,58,0,450,0,1437,0.6,874,3
SSC30757,36,3142,1112,0,2125,0.9,1718,3.4
SSC30758,53,1300,595,100,1166,0.7,1125,2.5
SSC30759,44,1500,512,293,1286,0.9,1194,2.7
SSC30760,59,0,687,0,1916,0.5,1812,2
SSC30761,59,0,379,0,1062,0.9,866,1.9
SSC30762,34,0,624,0,2071,0.8,1458,3.3
SSC30763,37,867,383,230,1124,0.8,924,2.5
SSC30764,47,1331,469,0,1125,0.8,1125,3.4
SSC30765,52,1300,462,240,1049,0.8,814,2.3
SSC30766,41,335,505,133,1228,1,1100,2.6
SSC30767,42,1000,562,278,1458,0.7,1281,3
SSC30768,37,1300,575,200,1208,0.9,1149,2.7
SSC30769,39,0,350,0,0,0,0,0
SSC30770,36,0,725,0,0,0,0,0
SSC30771,46,1200,596,230,1775,0.7,1219,2.3
SSC30772,56,1400,494,193,1271,0.8,941,1.9
SSC30773,40,564,575,100,1289,0.8,892,2.2
SSC30774,56,1517,511,63,1125,0.7,974,1.9
SSC30775,44,1257,431,260,969,0.8,898,2.6
SSC30776,53,1192,817,0,1833,0.8,1624,2.5
SSC30777,38,1560,625,258,1502,0.8,1149,2.3
SSC30778,49,1531,510,290,1329,0.9,1125,2.7
SSC30779,43,1766,569,392,1404,0.8,1174,2.6
SSC30780,43,1820,752,380,1826,0.9,1470,2.3
SSC30781,44,2000,617,400,1742,0.9,1693,3
SSC30782,43,1950,615,380,1552,0.8,1323,2.6
SSC30783,42,0,2808,0,850,0.7,575,1.4
SSC30784,48,1409,575,175,1924,0.7,1583,2.5
SSC30785,39,0,575,0,1187,0.6,1562,2
SSC30786,26,0,899,0,1749,0,1625,2
SSC30787,43,0,749,0,900,0.5,1062,2.3
SSC30788,54,728,350,0,739,1.1,486,1.9
SSC30789,36,1733,672,360,1582,0.8,1521,2.8
SSC30790,0,0,0,0,0,0,0,0
SSC30791,48,1474,569,200,1224,0.8,1062,2.5
SSC30792,52,908,483,115,1541,1,680,2.1
SSC30793,36,1831,742,370,1878,0.8,1715,2.8
SSC30794,27,0,565,140,1031,1,900,2.6
SSC30795,29,1950,769,350,1729,0.8,1572,2.8
SSC30796,43,784,806,150,2062,0.8,2083,3
SSC30797,29,0,853,290,743,0.9,833,2.3
SSC30798,35,1480,666,250,1591,0.8,1318,2.6
SSC30799,46,1517,459,173,1158,0.8,1091,2.6
SSC30800,0,0,0,0,0,0,0,0
SSC30801,54,980,415,160,811,0.8,768,2.2
SSC30802,40,2481,771,163,1699,0.9,1724,2.4
SSC30803,46,1299,684,0,1708,0.8,1463,2.8
SSC30804,53,1733,462,0,725,0.8,725,1.9
SSC30805,53,1138,492,200,1134,0.8,959,2.2
SSC30806,49,955,575,0,1624,0.9,1312,1.7
SSC30807,49,867,393,260,919,0.9,833,2.2
SSC30808,49,1300,445,250,1104,0.9,900,2.1
SSC30809,52,0,450,180,900,1,725,2.1
SSC30810,56,1910,425,0,900,0.8,900,1.8
SSC30811,38,1950,612,0,1625,0.6,1624,3.3
SSC30812,55,945,487,0,1100,0.7,1024,2.1
SSC30813,51,932,537,225,1187,0.7,1083,2
SSC30814,42,2167,883,150,2374,0.8,2143,3
SSC30815,28,1430,508,310,1402,0.8,1262,2.8
SSC30816,37,2000,668,70,1781,0.9,1333,2.5
SSC30817,43,0,399,0,0,1,0,0
SSC30818,33,1550,550,340,1389,0.9,1288,2.8
SSC30819,43,1733,435,0,2031,1,1333,2.5
SSC30820,20,0,563,79,900,0.9,850,3.5
SSC30821,34,0,762,0,1625,1.3,1624,2.9
SSC30822,39,2134,733,353,2027,0.8,1875,2.9
SSC30823,34,0,762,0,1374,0.5,725,2.1
SSC30824,42,1764,654,324,1728,0.8,1278,2.3
SSC30825,37,1538,547,305,1270,0.8,1111,2.7
SSC30826,0,0,0,0,0,0,0,0
SSC30827,29,2000,980,370,2231,0.8,2121,3.1
SSC30828,43,0,825,0,1624,0.8,1437,3
SSC30829,55,834,370,168,783,1,729,2.1
SSC30830,30,1695,658,300,1422,0.8,1303,2.8
SSC30831,49,1083,481,200,1292,0.9,1218,2.5
SSC30832,48,997,450,125,1312,1.3,575,1.6
SSC30833,56,867,397,200,937,0.9,787,2.1
SSC30834,50,950,402,200,1012,0.9,809,2.5
SSC30835,42,1800,628,300,1661,0.8,1565,2.8
SSC30836,39,1000,455,230,1004,0.8,836,2.3
SSC30837,45,1562,725,145,1666,0.8,1125,2.5
SSC30838,49,2004,624,0,1375,0.8,1187,2.1
SSC30839,0,0,0,0,0,0,0,0
SSC30840,43,1354,510,240,1343,1,979,2.5
SSC30841,43,2000,637,250,1916,0.8,1761,2.7
SSC30842,37,1600,1218,0,2750,0.4,2625,1.7
SSC30843,32,0,634,0,1874,0,2499,0
SSC30844,46,1800,586,300,1658,0.8,1458,2.6
SSC30845,44,1500,849,0,2200,0.7,2150,3.1
SSC30846,49,1473,433,0,1125,1,1125,1.9
SSC30847,50,1733,541,350,1538,0.8,1042,2.2
SSC30848,48,823,530,0,1312,0.9,1125,2.4
SSC30849,45,1733,564,280,1486,0.8,1267,2.6
SSC30850,56,0,528,0,1042,0.9,1083,2.2
SSC30851,48,1300,497,120,1085,0.8,921,2.4
SSC30852,39,1083,762,100,1649,0.8,1521,2.6
SSC30853,58,1250,464,250,1149,0.7,914,1.8
SSC30854,48,1517,700,263,2031,0.9,1812,2.5
SSC30855,38,1092,465,250,1012,0.8,965,2.7
SSC30856,40,867,379,75,1562,0.8,1562,2
SSC30857,45,730,623,40,1267,0.8,1169,2.3
SSC30858,40,953,492,205,1208,0.9,1031,2.2
SSC30859,53,1150,471,61,1275,1,840,1.8
SSC30860,38,1900,471,50,1062,0.7,1062,3.6
SSC30861,37,0,574,0,0,0,0,0
SSC30862,41,1800,464,250,1125,0.7,1050,2.7
SSC30863,0,0,0,0,0,0,0,0
SSC30864,42,1941,521,0,1343,0.8,1625,3.2
SSC30865,44,0,556,0,1624,0.8,1375,2.4
SSC30866,46,2600,1021,300,2694,0.7,2192,2.5
SSC30867,0,0,0,0,0,0,0,0
SSC30868,55,1460,497,285,1139,0.7,888,2
SSC30869,30,1950,700,360,1683,0.9,1663,3.2
SSC30870,59,1300,464,190,900,0.7,885,2
SSC30871,21,0,298,120,745,1.7,1082,4.5
SSC30872,45,1963,636,450,1663,0.8,1576,2.9
SSC30873,62,0,350,0,599,0.7,612,1.8
SSC30874,42,1350,583,50,1792,1,1312,2.6
SSC30875,56,0,325,0,0,1,462,1
SSC30876,48,1185,525,0,1478,0.8,1449,3
SSC30877,24,1859,577,340,2127,0.8,1800,2.7
SSC30878,0,0,0,0,0,0,0,0
SSC30879,55,800,406,200,866,0.7,737,2.1
SSC30880,37,1975,612,160,1625,0.9,1375,2.9
SSC30881,42,2167,839,500,2521,0.8,2550,3.2
SSC30882,37,1500,592,255,1310,0.8,1133,2.5
SSC30883,32,2100,723,440,1996,0.9,2030,3.5
SSC30884,35,1000,485,0,1542,0.8,900,2.3
SSC30885,36,1415,575,0,1375,1.2,1281,2.4
SSC30886,39,1195,488,220,1093,0.9,942,2.7
SSC30887,24,0,450,0,0,0,0,0
SSC30888,32,0,1062,0,1625,0.6,1874,2.8
SSC30889,44,689,771,90,1463,0.8,1172,2.3
SSC30890,28,0,746,0,2749,1,1999,2.1
SSC30891,57,0,687,0,1874,1,1625,2
SSC30892,42,1593,433,190,1262,0.9,1093,3
SSC30893,45,1517,555,270,1375,0.8,1125,2.5
SSC30894,46,1079,412,0,575,0.8,599,1.4
SSC30895,36,634,622,90,1286,0.8,1125,2.5
SSC30896,50,1958,645,405,1625,0.7,1268,2.5
SSC30897,58,1460,458,0,949,0.6,664,1.7
SSC30898,46,1733,749,300,2139,0.8,2058,2.6
SSC30899,46,1300,491,0,1375,0.9,1024,2.2
SSC30900,46,0,949,0,0,0,0,0
SSC30901,61,0,512,0,0,0,0,0
SSC30902,46,1456,483,0,1625,0.9,1125,2.4
SSC30903,40,1300,575,320,1483,0.8,1339,2.8
SSC30904,43,1658,501,320,1227,0.7,1175,2.6
SSC30905,49,1720,546,400,1416,0.7,1366,2.7
SSC30906,56,0,824,0,0,0,0,0
SSC30907,54,0,518,0,900,0.8,899,2.8
SSC30908,42,1517,510,270,1481,0.8,1303,2.6
SSC30909,33,0,675,0,2249,0.8,1375,1.5
SSC30910,49,1225,480,222,900,0.8,875,2
SSC30911,36,0,1041,0,1875,0,1749,1.6
SSC30912,42,1733,545,250,1231,0.8,944,2.3
SSC30913,36,1733,527,330,1388,0.9,1130,2.7
SSC30914,11,0,0,0,0,0,0,0
SSC30915,38,0,1781,0,0,0,0,0
SSC30916,31,0,1524,0,1874,0,1874,0
SSC30917,51,960,384,25,792,0.7,680,1.9
SSC30918,32,2167,549,363,1914,1.1,1347,2.5
SSC30919,34,0,589,0,1208,0.9,1042,1.2
SSC30920,36,0,449,0,0,0,0,0
SSC30921,38,0,949,0,1937,0,1937,2
SSC30922,31,834,1113,91,2331,0.8,2152,2.7
SSC30923,0,0,0,0,0,0,0,0
SSC30924,37,1336,503,310,1084,0.8,956,2.5
SSC30925,0,0,0,0,0,0,0,0
SSC30926,42,1517,594,250,1385,0.8,958,2.2
SSC30927,45,2087,739,250,1937,0.7,1406,2.5
SSC30928,31,2026,854,385,2321,0.9,1742,2.2
SSC30929,39,0,399,0,0,0,450,1
SSC30930,0,0,0,0,0,0,0,0
SSC30931,45,1368,497,290,1232,0.8,1137,2.6
SSC30932,33,2947,479,288,1083,0.9,1375,2.2
SSC30933,46,1586,596,265,1536,0.8,1270,2.5
SSC30934,48,1625,610,250,1518,0.8,1328,2.6
SSC30935,40,2383,724,0,2124,0,1625,2
SSC30936,40,1244,524,240,1246,0.8,981,2.5
SSC30937,36,1300,613,270,1342,0.8,1100,2.4
SSC30938,42,1733,709,255,1704,0.8,1335,2.3
SSC30939,52,1073,426,190,1083,0.7,900,2.5
SSC30940,50,1394,655,150,1449,0.9,1274,2.3
SSC30941,49,600,519,110,1312,0.8,1062,1.8
SSC30942,39,1733,810,260,2075,0.8,1409,2.2
SSC30943,47,1700,725,165,1937,0.8,1718,2.4
SSC30944,41,1400,587,285,1409,0.8,1151,2.4
SSC30945,40,1300,560,200,1437,0.7,1375,2.8
SSC30946,36,2129,886,430,2418,0.8,2368,3.2
SSC30947,46,1200,552,270,1204,0.8,1022,2.2
SSC30948,45,1615,567,450,1562,0.7,1525,2.7
SSC30949,33,1561,670,340,1568,0.8,1423,2.8
SSC30950,41,1647,774,280,1808,0.8,1396,2.3
SSC30951,32,1603,666,310,1476,0.8,1331,2.9
SSC30952,0,0,0,0,0,0,0,0
SSC30953,45,1733,549,308,1367,0.8,1154,2.4
SSC30954,57,0,599,0,0,0,0,0
SSC30955,45,988,437,110,900,0.7,748,2.2
SSC30956,53,801,483,0,1125,0.6,1125,2
SSC30957,41,0,737,0,1812,0.8,1375,3
SSC30958,0,0,0,0,0,0,0,0
SSC30959,34,1904,606,415,1704,0.8,1591,2.9
SSC30960,33,2167,860,300,2150,0.8,1967,2.8
SSC30961,47,1238,508,0,1149,0.8,762,2
SSC30962,48,1083,516,260,1166,0.8,992,2.2
SSC30963,53,1517,464,265,1124,0.7,749,2.2
SSC30964,42,1950,609,420,1646,0.8,1419,2.7
SSC30965,43,1651,667,0,1350,0.8,1174,2.3
SSC30966,48,1517,517,150,1271,1,900,2.4
SSC30967,32,0,624,0,2499,0.7,1374,2.4
SSC30968,59,0,450,0,0,0.6,900,2
SSC30969,44,1404,477,330,1069,0.7,986,2.5
SSC30970,39,1842,623,340,1793,0.8,1816,3.3
SSC30971,43,1678,643,0,1803,0.7,1624,2.3
SSC30972,30,1300,453,300,1058,0.9,1082,3.1
SSC30973,52,1088,446,0,933,0.8,791,2.1
SSC30974,50,1091,409,200,907,0.8,811,2.3
SSC30975,48,0,725,235,1625,1,1625,2.5
SSC30976,57,0,537,0,1312,0.6,900,2.5
SSC30977,36,1602,700,267,1542,0.9,1449,3.3
SSC30978,52,1300,505,260,1144,0.7,932,2.2
SSC30979,57,0,850,0,0,1.3,1062,1.6
SSC30980,65,0,350,0,0,1.4,724,1.4
SSC30981,50,0,693,0,1375,0.8,1062,2.2
SSC30982,31,2000,872,230,2139,0.8,1893,2.8
SSC30983,50,1517,407,0,1062,1.1,850,2.6
SSC30984,51,1733,536,270,1283,0.8,982,2.2
SSC30985,54,1308,425,180,820,0.8,758,2.2
SSC30986,45,1170,537,0,1312,0.7,1124,2
SSC30987,30,2037,979,365,2269,0.8,1701,2.4
SSC30988,44,1850,724,330,1024,0.8,899,2.3
SSC30989,36,0,949,0,0,0,0,0
SSC30990,40,2500,952,150,2486,0.7,2315,2.9
SSC30991,50,0,350,0,1274,0.6,725,2.4
SSC30992,30,260,709,120,1416,0.5,1286,2.2
SSC30993,26,0,362,150,737,1,850,3.4
SSC30994,54,1083,440,235,957,0.8,807,2.2
SSC30995,46,1184,749,0,1375,0.6,1292,1.7
SSC30996,31,0,900,0,0,0.3,1249,1.5
SSC30997,34,1300,756,185,2055,0.8,1825,2.8
SSC30998,39,1800,652,210,1471,0.9,1309,2.7
SSC30999,40,1733,696,275,1536,0.8,1406,2.5
SSC31000,46,1517,674,243,1406,0.8,1316,2.5
SSC31001,44,1602,559,320,1452,0.8,1321,2.7
SSC31002,58,1733,435,105,1125,0.9,942,2.4
SSC31003,53,867,401,188,774,0.9,700,2
SSC31004,54,0,575,100,1187,0.7,1107,1.9
SSC31005,49,1617,883,0,2166,0.9,1812,2.7
SSC31006,44,1733,611,400,1495,0.8,1412,2.8
SSC31007,49,1517,435,175,916,0.9,837,2.2
SSC31008,41,0,949,0,2249,1.3,2249,2
SSC31009,0,0,0,0,0,0,0,0
SSC31010,38,893,718,178,1583,0.8,1100,2.5
SSC31011,46,1715,417,200,1125,0.8,1055,2.3
SSC31012,38,0,0,0,0,0,599,0
SSC31013,0,0,0,0,0,0,0,0
SSC31014,44,0,933,0,1937,0.8,1749,2.1
SSC31015,38,0,662,0,0,0.6,887,1.6
SSC31016,36,1850,847,230,2173,0.8,1781,2.9
SSC31017,33,0,1271,0,2250,2,2250,4
SSC31018,30,0,687,100,2125,1,1625,2.3
SSC31019,52,800,476,155,944,0.8,872,2.1
SSC31020,44,0,450,0,1625,0.5,949,2.2
SSC31021,36,2000,878,420,2180,0.8,2015,2.8
SSC31022,35,1950,840,380,2004,0.8,1590,2.4
SSC31023,0,0,0,0,0,0,0,0
SSC31024,47,1298,383,0,850,1,866,3.1
SSC31025,30,2000,676,390,2197,0.9,1719,2.6
SSC31026,46,1825,553,288,1375,0.8,1274,2.8
SSC31027,52,1436,511,130,1375,0.6,1062,2.3
SSC31028,35,1900,724,0,1624,0.9,1312,2.7
SSC31029,47,0,543,0,1062,1.1,1625,3
SSC31030,42,1803,748,250,1951,0.8,1647,2.8
SSC31031,50,1300,582,300,1437,0.8,1385,2.5
SSC31032,40,759,621,163,1625,0.8,1458,3.1
SSC31033,0,0,0,0,0,0,0,0
SSC31034,50,0,269,0,1574,1,575,2
SSC31035,41,1613,588,0,1281,0.7,1145,2.7
