SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,6,3,0,19
SSC20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC20302,38,16,14,0,64,9,6,11,0,23,19,6,22,0,44,9,0,32,0,43,99,30,48,3,176,62,38,113,4,216,265,59,126,7,456,173,98,134,10,420,227,178,156,19,574,228,240,106,11,576,142,246,75,10,464,149,205,56,4,420,302,491,76,14,878,182,289,29,8,513,93,179,20,5,299,40,100,7,0,147,41,116,4,0,163,128,253,121,0,504,45,21,22,0,87,2253,2561,1156,98,6067
SSC20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,16
SSC20304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,12,9,0,0,24
SSC20305,0,0,3,0,10,0,0,0,0,0,3,0,3,0,3,0,0,3,0,8,3,0,3,0,8,0,0,13,0,15,16,3,10,0,22,16,14,6,0,35,19,24,6,0,52,24,38,0,0,64,24,49,7,0,78,29,64,4,0,93,71,118,10,0,206,40,117,4,0,156,26,62,0,0,83,12,41,0,0,56,24,80,3,0,106,19,70,7,0,98,3,6,0,0,11,330,676,86,5,1101
SSC20306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,3,0,0,0,3,0,7,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,10,4,0,28
SSC20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,3,0,0,0,3,4,3,3,0,9,0,3,0,0,3,0,3,0,0,3,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,22,19,12,0,55
SSC20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,7,3,0,0,9
SSC20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,16
SSC20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,24
SSC20311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11
SSC20312,99,17,49,18,185,21,5,10,6,39,15,10,22,7,48,24,8,11,4,37,49,16,23,3,90,50,14,39,5,112,103,41,28,10,179,79,61,29,8,178,104,69,35,10,216,83,51,24,7,169,55,55,28,7,141,47,69,27,6,150,95,119,31,11,255,59,80,14,0,153,45,57,5,0,109,22,65,10,0,97,43,159,3,0,212,90,121,28,6,245,5,7,5,3,28,1092,1018,412,114,2637
SSC20313,46,14,32,6,106,15,6,3,0,27,7,8,12,3,31,13,0,11,0,28,57,22,14,5,96,25,28,33,0,86,114,33,44,10,196,85,51,54,9,192,94,106,57,8,268,100,96,42,8,247,57,87,25,6,176,38,90,30,6,166,114,230,45,12,399,60,176,11,3,257,34,122,4,0,162,26,96,8,3,138,48,210,17,3,275,72,142,35,3,251,13,11,3,0,28,1024,1543,484,89,3142
SSC20314,30,9,17,3,50,3,0,5,0,11,9,3,10,0,24,10,3,11,0,23,40,5,9,5,58,12,14,18,3,53,77,18,32,6,125,49,27,29,7,112,45,49,39,3,133,43,48,26,6,126,31,50,26,3,103,35,45,15,3,96,64,132,28,4,223,39,125,13,3,182,27,115,4,3,151,20,86,11,0,118,47,225,13,0,289,51,115,33,0,199,7,8,4,0,19,641,1075,340,46,2101
SSC20315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SSC20317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,9
SSC20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,8,3,0,27
SSC20320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,9,4,6,0,0,11,3,3,0,0,6,4,3,3,0,12,6,3,0,0,4,0,8,0,0,9,7,3,0,0,6,3,4,0,0,8,4,3,0,0,8,0,0,0,0,3,0,0,0,0,3,7,8,0,0,9,0,0,0,0,0,47,37,7,0,96
SSC20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SSC20322,29,19,13,3,58,15,5,16,0,35,7,13,43,3,61,6,10,24,5,51,47,23,38,7,109,12,41,56,3,123,69,65,58,6,208,43,77,64,15,202,60,96,57,15,236,49,100,35,9,185,27,73,30,9,140,24,56,14,7,104,59,121,19,4,202,29,73,14,3,120,25,36,3,4,70,10,21,4,0,34,18,22,5,0,47,31,79,44,6,161,14,12,14,3,37,563,960,550,95,2177
SSC20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10
SSC20324,0,0,0,0,3,0,0,3,0,3,0,0,4,0,6,0,0,8,0,4,7,0,11,0,12,0,4,9,0,14,25,3,7,0,35,4,3,0,0,12,11,7,12,0,29,6,12,7,0,20,4,5,3,0,17,9,5,0,0,19,8,9,0,3,20,3,6,0,0,12,0,0,0,0,3,0,0,3,0,6,3,3,0,0,5,11,5,5,0,24,0,0,0,0,3,95,76,69,4,240
SSC20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,3,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,3,0,0,5,0,3,0,0,3,3,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,21,15,4,0,38
SSC20326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5
SSC20327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,8
SSC20328,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,9,6,0,6,0,15,21,3,0,3,27,12,5,3,0,21,18,6,3,0,32,10,15,3,0,27,3,14,3,0,25,7,4,0,0,11,18,18,3,0,34,5,12,0,0,16,3,6,0,0,7,0,3,0,0,7,7,3,0,0,10,6,23,9,0,43,0,0,3,0,3,130,111,51,6,301
SSC20329,0,0,0,0,0,0,0,0,0,4,3,0,3,0,4,0,0,5,0,3,12,0,4,0,15,6,3,13,0,24,25,3,20,3,58,26,6,8,0,47,36,15,24,3,76,33,22,15,0,74,23,19,12,0,54,20,34,15,0,71,54,78,11,0,148,26,53,3,0,82,18,34,0,0,52,5,29,3,0,36,14,49,0,0,59,22,34,28,0,82,4,6,0,0,9,325,390,171,16,904
SSC20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10,12,6,0,30
SSC20331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,0,0,6,3,0,0,0,3,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,17,19,0,0,40
SSC20332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,15
SSC20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,3,0,3,0,3,8,0,4,0,11,8,0,0,0,10,3,0,0,0,3,3,3,0,0,9,4,4,0,0,5,0,3,0,0,5,4,3,0,0,8,5,0,0,0,9,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,3,0,0,0,7,42,31,13,0,91
SSC20334,0,0,0,0,4,3,0,3,0,7,3,0,6,0,8,0,0,3,0,3,19,0,9,0,21,10,3,11,0,23,55,9,11,0,71,47,14,12,0,69,34,15,9,0,59,29,20,3,0,60,16,20,3,0,34,23,14,5,0,38,31,30,3,0,59,15,12,0,0,28,7,10,0,0,17,4,8,0,0,12,12,14,0,0,24,25,36,9,0,70,11,0,0,0,12,332,203,75,4,617
SSC20335,28,9,47,0,83,13,3,6,0,24,3,8,29,0,40,3,3,24,0,27,38,11,18,0,68,27,12,33,0,79,85,17,35,12,153,74,16,56,7,149,139,41,42,5,227,127,45,49,11,227,93,57,54,3,206,117,71,34,5,232,281,182,59,9,529,176,202,16,10,400,135,158,11,3,306,157,320,50,0,532,631,1330,61,5,2029,192,468,96,3,756,39,43,15,0,99,2367,3003,732,72,6175
SSC20336,18,5,14,0,46,19,8,5,7,33,4,5,13,3,24,3,5,9,0,17,40,3,18,5,63,20,12,32,4,67,100,17,20,5,135,73,23,39,3,144,110,43,49,9,206,86,64,51,7,200,79,70,37,3,184,60,72,30,0,170,163,198,57,0,418,124,197,12,4,339,64,173,16,3,257,56,233,32,0,322,211,828,16,3,1061,100,300,57,0,465,33,33,7,0,65,1361,2291,506,43,4212
SSC20337,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,4,0,0,3,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,17,16,9,0,51
SSC20338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,15
SSC20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,3,0,18
SSC20341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
SSC20342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,9,0,0,7
SSC20343,7,0,5,0,14,3,0,0,0,3,6,3,9,0,17,4,0,11,0,18,12,3,16,0,29,3,7,30,0,38,73,4,22,3,102,38,31,24,0,94,42,45,18,3,107,51,58,14,0,127,14,48,17,0,86,30,43,11,3,88,51,91,12,0,152,35,38,7,3,80,13,25,3,0,37,4,13,3,0,20,10,18,0,0,33,24,52,14,0,92,15,9,13,0,37,432,490,237,17,1172
SSC20344,15,30,22,3,67,13,4,5,0,28,5,21,39,3,64,3,21,41,0,66,47,70,56,4,181,26,84,82,8,198,109,99,80,6,292,60,144,84,8,302,58,163,55,14,289,69,132,49,3,255,29,99,22,3,158,31,84,34,4,148,39,101,23,6,168,15,31,3,0,56,5,22,3,3,26,6,21,0,0,25,3,22,4,0,33,31,136,65,4,231,22,33,34,0,86,591,1306,706,74,2671
SSC20345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,6,0,0,0,0,0,3,15,3,0,22
SSC20346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9
SSC20347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8
SSC20348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,7,4,0,14
SSC20349,15,6,16,0,32,3,0,10,0,10,3,6,16,0,23,0,0,25,0,29,16,16,16,0,49,12,19,57,0,87,102,32,47,3,183,45,58,66,4,172,69,88,41,5,199,72,116,38,7,232,47,127,31,3,201,66,114,17,3,206,92,210,35,7,336,39,119,11,3,175,35,77,6,0,115,15,50,3,0,68,15,51,3,0,74,36,119,27,0,181,16,15,11,0,43,690,1221,465,36,2412
SSC20350,0,3,0,0,8,0,0,3,0,4,0,4,3,0,7,0,0,3,0,5,9,0,7,0,17,0,4,10,0,15,19,10,11,0,41,5,13,10,3,28,5,17,19,0,43,3,18,7,0,29,17,18,7,0,43,15,16,6,4,40,31,28,9,3,73,14,14,3,5,33,17,9,3,0,28,13,4,0,0,19,7,9,0,0,16,8,18,9,0,36,12,3,0,0,14,187,183,112,17,496
SSC20351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,5,3,0,0,6,3,0,0,0,3,3,4,0,0,9,3,4,0,0,10,0,0,0,0,3,0,3,0,0,7,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,26,26,3,0,54
SSC20353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,4,5,4,0,0,6,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,19,8,0,42
SSC20354,3,0,0,0,7,5,0,0,0,5,0,4,3,0,5,0,0,4,0,9,10,3,7,0,24,13,4,27,3,42,56,3,16,0,79,31,17,23,0,66,24,13,13,0,52,35,38,13,3,91,21,47,4,0,79,31,40,4,0,75,63,81,11,0,156,21,43,0,0,66,15,32,0,0,50,10,14,0,0,25,11,27,0,0,43,21,51,15,0,79,5,0,3,0,13,377,419,151,8,959
SSC20355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,16,13,0,0,32
SSC20356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,6,3,0,20
SSC20357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,7,3,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,30
SSC20358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
