POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA3102,8,15,17,4,3,3,47,0,0,7,0,0,0,4,6,3,0,0,0,0,8,3,6,3,0,0,0,15,0,10,3,0,0,0,12,3,5,7,3,0,0,22,3,18,8,3,3,0,30,3,6,5,0,3,0,22,3,17,4,0,3,0,28,4,15,6,0,3,0,23,4,7,4,3,0,0,23,6,29,13,4,3,0,56,3,10,0,0,0,0,14,7,14,5,0,0,0,28,6,21,11,3,0,0,35,16,79,20,4,3,0,123,7,61,11,0,0,0,91,9,68,9,3,3,0,96,10,13,10,0,0,0,30,98,393,153,37,34,3,714
POA3103,26,36,32,7,13,3,116,4,3,0,0,3,0,8,7,4,5,0,0,0,19,6,12,8,3,3,0,25,5,6,6,3,3,0,21,7,9,11,4,4,0,37,11,18,19,3,3,3,55,10,7,6,3,9,0,35,4,17,13,3,3,0,43,7,14,13,9,3,0,40,8,11,5,3,5,0,22,26,42,49,13,6,3,140,5,13,7,0,0,0,23,11,25,14,0,3,0,52,7,20,14,3,3,0,56,32,97,69,10,12,0,217,22,69,34,10,12,0,144,34,144,44,23,13,6,255,10,33,25,3,7,0,75,232,571,355,104,97,22,1380
POA3104,37,49,49,5,15,6,164,4,9,7,3,4,0,27,9,18,14,5,4,0,39,9,14,11,3,0,0,38,6,12,10,3,3,0,32,11,16,15,3,4,0,47,12,38,28,5,6,0,87,8,20,20,4,4,0,60,18,29,18,0,6,0,66,9,37,20,3,0,0,69,7,20,15,4,3,0,44,29,92,55,6,14,0,194,7,22,15,0,0,0,47,4,33,18,3,3,0,64,6,52,23,8,8,0,102,39,183,63,12,10,3,313,31,132,40,6,10,0,223,40,183,50,21,14,4,311,8,56,27,6,6,4,116,297,1017,494,106,118,23,2052
POA3105,21,20,16,4,0,0,60,7,0,3,0,0,0,6,4,6,5,0,0,0,10,4,0,4,0,0,0,18,4,3,9,0,3,0,31,8,16,7,0,6,0,39,3,18,14,3,0,0,41,11,14,9,0,5,0,43,17,21,13,0,3,0,48,17,21,0,3,4,0,46,5,5,9,0,4,0,23,24,43,19,4,7,3,101,3,20,4,3,0,0,27,10,18,12,0,0,0,43,9,47,15,0,4,0,84,45,59,31,5,3,3,146,15,43,15,3,0,0,71,9,25,9,3,3,0,49,9,18,14,5,4,0,46,226,404,214,40,55,5,938
POA3106,29,27,37,11,6,3,118,6,7,6,0,0,0,14,4,8,7,0,0,0,18,13,3,9,0,0,0,28,6,5,11,3,4,0,31,16,10,25,0,3,0,50,25,36,23,3,8,0,97,21,28,24,6,8,0,84,16,32,25,4,0,0,80,17,32,24,6,4,3,87,5,21,15,3,3,0,52,40,75,57,3,8,0,180,10,20,13,0,0,0,51,14,34,18,8,7,0,80,17,42,24,8,12,0,101,69,146,71,13,10,0,315,47,84,38,5,8,3,182,28,85,30,11,6,0,157,19,34,33,5,4,4,94,406,735,488,80,97,18,1812
POA3107,13,18,12,6,6,5,61,5,3,6,0,0,0,15,4,12,9,0,3,0,25,13,3,3,0,0,0,18,5,17,7,4,0,0,33,6,19,8,3,4,0,45,14,34,22,3,5,0,81,6,32,18,0,3,0,68,14,33,13,7,5,0,73,10,28,6,7,3,0,58,9,32,20,0,5,0,73,34,82,26,3,8,0,154,13,31,6,3,3,0,57,19,48,15,5,5,3,95,20,55,19,3,3,0,97,48,130,36,6,3,0,223,15,45,22,8,6,0,86,8,29,10,3,4,0,57,15,21,16,0,3,0,57,267,690,275,59,70,13,1385
POA3108,35,30,32,5,15,3,113,7,10,8,0,0,0,26,13,16,12,0,8,3,46,8,7,6,4,7,0,38,9,14,5,3,0,0,32,21,19,15,0,7,3,62,20,26,24,3,10,3,92,19,36,21,3,10,0,81,26,46,22,4,6,7,113,30,36,19,9,7,0,104,22,29,5,3,4,0,64,53,76,41,13,8,6,200,13,25,4,5,0,0,57,27,34,12,3,3,0,81,27,54,20,6,5,0,109,64,112,44,10,16,4,244,26,50,16,8,3,3,106,27,33,14,3,9,0,84,20,27,17,4,5,0,74,463,673,341,87,120,34,1719
POA3109,50,59,48,9,14,3,183,7,5,10,0,4,0,30,15,19,13,0,4,0,53,9,17,17,0,6,0,42,17,24,22,4,8,0,76,25,32,22,4,9,0,98,36,52,33,3,12,0,138,29,45,35,4,9,0,125,32,62,37,3,13,0,146,39,70,37,5,8,0,157,21,54,21,9,7,0,111,65,160,62,20,17,6,334,27,51,17,4,11,0,104,37,86,32,3,5,3,163,49,116,29,13,14,6,219,84,229,59,23,7,3,400,32,100,32,9,15,3,189,26,62,20,0,11,0,128,32,47,40,5,17,0,140,597,1292,602,124,188,27,2840
POA3111,25,21,18,0,3,0,71,3,0,7,0,3,0,16,6,13,10,3,4,0,37,8,5,5,0,0,0,20,6,11,12,0,0,0,23,6,23,6,4,4,0,46,10,24,13,3,4,0,57,23,27,20,0,3,0,72,9,29,22,6,5,3,66,14,24,14,3,9,0,66,12,31,9,3,6,0,58,37,62,42,7,9,0,149,6,30,10,0,4,0,64,16,34,12,3,0,0,61,14,62,20,0,5,0,101,45,104,48,0,5,0,217,20,47,24,3,3,0,89,15,41,22,0,5,0,91,21,27,19,0,6,3,70,296,619,324,47,78,14,1378
POA3113,11,19,14,0,3,0,52,6,4,5,0,3,0,11,3,3,12,0,0,0,20,3,10,6,4,0,0,22,7,9,7,3,6,0,28,3,13,11,3,6,0,34,23,28,22,0,6,0,78,14,27,16,0,5,0,65,15,29,12,0,3,0,57,11,34,6,0,6,0,58,5,27,11,0,0,0,51,27,71,33,7,4,0,141,14,26,13,0,0,0,58,12,41,19,0,0,0,70,28,77,12,3,0,5,128,29,119,30,3,3,0,192,12,37,15,3,4,0,70,17,38,11,0,0,0,72,4,24,13,0,3,0,43,240,627,280,39,64,4,1250
POA3114,3,8,5,0,0,0,23,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,0,0,0,0,7,3,7,4,0,0,0,16,0,9,3,3,3,0,17,7,9,13,0,0,0,29,0,3,5,3,0,0,16,3,5,5,0,0,0,15,3,13,4,0,3,0,22,0,4,6,0,0,0,16,8,24,20,4,0,3,62,3,0,3,0,0,0,6,3,7,7,0,0,0,20,3,11,11,0,0,0,27,12,57,23,0,0,0,90,8,38,12,5,0,0,59,7,31,11,3,0,0,51,3,23,10,0,0,0,33,75,263,142,17,17,3,517
POA3115,7,6,8,0,0,0,22,3,0,0,0,0,0,4,3,7,4,0,0,0,10,5,3,3,0,3,0,13,3,8,6,0,0,0,19,4,3,7,0,3,0,19,8,11,3,4,0,0,18,8,10,9,0,3,0,35,3,14,15,4,0,0,34,7,8,15,3,0,0,32,3,14,4,0,6,0,29,9,24,23,5,0,0,66,7,11,9,0,0,0,24,3,11,13,0,0,0,23,9,11,8,0,0,0,31,15,45,19,3,3,0,85,3,17,9,0,0,0,34,15,20,8,0,0,0,41,6,18,12,3,4,0,37,111,259,169,21,21,0,583
POA3116,12,12,12,3,3,0,42,8,4,0,0,0,0,18,9,6,9,0,5,0,28,3,6,10,0,3,0,24,0,10,8,0,4,0,20,15,19,20,3,6,0,59,15,33,22,3,9,0,91,26,41,22,6,12,0,103,20,37,26,11,3,3,105,27,73,18,7,12,0,139,27,49,18,3,6,3,100,53,76,38,4,7,5,185,20,48,20,0,0,3,93,22,31,10,3,4,0,65,41,73,11,4,6,0,142,15,48,23,0,3,0,98,9,9,3,0,0,0,24,8,12,5,0,0,0,19,23,15,9,3,7,0,56,356,609,284,52,89,19,1416
POA3121,34,30,7,0,5,0,86,3,0,0,0,0,0,14,9,3,5,0,5,0,27,9,12,7,0,3,0,30,11,5,0,0,0,0,21,22,12,8,3,5,3,47,33,19,10,4,9,3,86,29,23,13,3,3,0,75,41,31,4,4,5,0,88,55,28,8,0,0,0,94,38,23,3,3,4,0,76,92,71,22,10,10,6,210,27,23,3,5,0,0,64,49,45,6,3,0,3,109,73,61,7,5,4,3,152,180,138,20,16,12,4,366,87,95,21,7,6,3,215,87,98,8,3,3,0,197,28,21,13,0,3,0,67,903,749,175,70,88,37,2017
POA3122,20,38,19,3,4,8,97,0,6,0,0,0,0,4,3,5,5,0,3,0,13,4,3,0,0,0,0,12,8,7,8,4,4,0,19,12,7,7,0,0,0,33,17,23,17,3,4,0,67,15,15,6,3,5,0,41,23,23,10,5,8,0,71,26,13,9,0,0,0,52,34,11,3,3,0,0,50,35,55,15,0,3,3,112,18,17,6,0,7,0,43,22,27,9,0,3,0,65,38,31,8,0,5,0,82,64,116,14,4,7,3,206,27,95,22,4,0,3,150,33,191,42,5,6,0,279,14,45,26,0,5,3,92,420,709,240,37,64,26,1491
POA3123,16,22,17,3,0,3,60,0,0,4,0,3,0,10,5,6,0,0,3,0,18,4,3,10,0,3,0,22,4,4,4,0,0,0,10,8,6,4,0,3,0,26,10,8,5,0,0,0,30,12,15,7,0,5,0,40,22,23,3,0,0,0,47,9,8,10,0,0,0,36,9,13,3,3,0,0,28,28,47,18,3,0,0,101,16,14,3,0,0,0,36,13,21,3,0,3,0,43,23,22,16,3,0,0,65,36,81,21,6,0,3,159,27,83,22,4,3,0,138,35,141,22,7,4,4,213,11,30,13,0,3,0,61,290,554,190,50,43,17,1142
POA3124,37,63,47,10,8,0,163,10,5,8,0,0,0,28,14,8,16,3,0,0,40,8,12,6,0,5,0,35,13,18,10,0,3,0,44,11,10,17,4,4,0,48,7,31,28,4,7,0,80,6,22,20,5,6,0,55,7,27,15,0,5,0,60,8,26,12,3,5,0,52,11,15,9,0,6,0,39,38,82,57,8,12,3,196,9,27,3,3,3,0,48,19,31,13,12,4,0,76,17,43,12,3,5,0,76,55,165,60,3,7,3,301,38,132,37,7,6,0,224,46,245,64,16,17,0,384,9,63,22,3,4,0,103,357,1022,456,88,105,14,2043
POA3125,18,22,19,3,15,0,70,0,4,0,0,0,0,11,3,7,4,0,3,0,20,4,9,7,3,3,0,25,6,17,5,0,3,0,31,14,18,10,0,9,0,52,11,22,15,4,3,0,52,11,29,13,3,3,0,68,7,29,12,3,0,0,55,17,16,9,0,7,0,50,6,28,11,3,4,0,54,21,50,18,3,6,0,101,13,28,10,5,0,0,56,12,37,8,3,3,0,62,20,39,8,3,9,3,86,46,99,26,11,8,0,195,13,49,12,3,0,0,91,16,30,3,0,0,0,54,14,10,14,0,0,0,34,254,544,208,65,84,15,1170
POA3126,31,25,13,3,5,0,74,3,7,0,0,0,0,8,5,4,3,0,0,0,13,0,3,3,0,0,0,7,4,3,3,0,0,0,12,0,4,3,3,0,0,17,7,13,7,0,3,0,36,10,11,8,0,0,0,23,4,14,10,0,0,0,30,9,3,5,0,0,0,16,6,10,9,0,0,0,20,11,22,13,3,0,0,62,3,7,3,0,0,0,14,3,15,4,0,0,0,30,8,7,5,3,0,0,26,13,55,25,3,4,0,102,13,40,26,3,7,0,88,18,115,31,16,3,0,181,4,17,10,0,0,0,38,160,374,182,40,32,5,787
POA3127,15,39,39,3,9,4,108,3,10,10,0,0,0,23,10,18,9,3,0,0,39,3,7,8,3,0,0,27,10,16,12,5,3,0,43,11,16,11,0,5,0,48,8,28,13,3,5,0,60,12,28,13,3,9,0,65,12,29,24,5,5,0,78,19,29,17,0,3,0,67,10,21,10,4,0,0,42,31,81,41,7,9,0,169,14,29,7,0,0,0,51,20,48,19,4,3,0,100,17,64,19,8,0,0,105,47,181,57,7,11,0,305,35,153,35,13,5,0,238,34,185,47,14,8,3,283,13,37,27,3,6,0,92,324,1006,422,87,88,9,1938
POA3128,37,28,12,3,7,4,95,4,4,5,0,3,0,15,10,6,6,0,3,0,24,11,10,7,0,5,0,32,8,12,12,3,10,0,46,9,15,17,9,3,4,53,26,37,13,5,6,0,88,23,20,15,4,8,0,70,33,34,20,3,11,0,105,15,35,29,3,5,3,89,16,38,13,3,3,0,68,35,102,27,10,13,4,191,3,29,6,5,3,0,44,10,41,16,3,4,0,69,20,61,17,0,8,4,110,52,145,26,14,14,4,251,12,64,22,3,3,0,110,17,41,16,3,3,0,81,8,17,17,0,4,0,53,345,735,301,79,119,17,1594
POA3129,26,35,27,8,9,0,109,6,3,10,0,0,0,15,9,11,7,0,3,0,34,9,12,3,0,3,0,28,7,19,0,0,9,0,42,14,23,8,0,11,0,64,17,35,19,3,8,0,76,7,33,20,4,7,0,71,21,49,20,5,8,4,101,10,45,13,0,5,3,82,7,47,11,3,0,0,71,36,99,22,11,12,3,182,22,31,4,0,0,0,61,18,49,9,3,3,0,82,14,63,16,0,6,0,109,52,164,40,12,10,3,283,25,73,19,0,4,0,127,11,51,18,3,0,0,85,19,36,18,0,12,5,86,321,884,310,65,110,22,1708
POA3130,43,55,47,12,11,3,170,12,11,9,3,3,0,42,14,30,21,3,9,0,82,19,26,19,0,8,0,70,20,26,24,3,14,0,85,22,53,30,13,24,0,141,33,90,31,10,20,0,187,32,80,46,7,14,3,183,40,95,45,8,13,0,199,34,90,30,14,14,0,184,19,72,21,6,7,0,140,60,218,64,9,23,3,379,33,82,32,10,12,3,169,32,94,16,4,5,0,156,55,182,35,9,12,0,294,110,320,73,13,14,0,533,40,141,33,0,5,3,223,22,73,31,8,8,0,147,16,86,27,0,7,3,141,655,1832,643,130,217,21,3510
POA3131,38,42,32,3,12,3,132,3,3,4,0,0,0,10,11,16,11,5,3,0,49,4,23,14,0,9,0,54,11,27,23,0,8,0,76,15,34,20,4,5,0,78,24,45,26,7,21,0,124,25,66,19,15,8,0,135,33,76,33,11,19,0,170,38,85,27,4,11,0,173,31,77,10,10,10,0,139,56,160,42,9,12,0,287,30,73,13,4,3,0,119,31,81,13,3,3,0,133,34,104,22,7,4,0,177,82,206,33,12,11,0,343,15,56,15,0,3,0,95,16,36,9,0,0,0,67,15,39,25,3,7,0,94,539,1253,388,103,161,11,2456
POA3132,22,34,11,5,10,7,84,9,12,7,0,4,0,33,14,13,10,3,0,0,32,14,11,9,9,4,0,45,21,13,18,0,7,0,58,27,31,12,5,13,0,87,17,40,16,3,11,0,91,31,49,34,5,8,3,130,27,55,27,3,0,0,127,22,52,15,6,9,0,104,25,47,13,3,7,0,86,49,129,25,11,11,4,227,19,65,9,6,3,0,98,36,63,14,0,8,0,116,46,96,7,3,6,3,161,71,161,22,0,3,0,263,11,53,14,0,0,0,76,10,28,4,0,5,0,44,14,16,8,3,4,0,50,484,959,277,65,102,22,1913
POA3133,44,52,45,7,8,0,156,11,13,12,0,3,0,40,18,20,17,0,3,0,65,3,21,12,0,9,0,43,9,23,23,0,9,0,65,12,33,26,3,9,3,93,28,70,36,7,15,0,157,16,70,31,13,12,0,142,26,78,30,17,11,0,157,24,69,23,9,10,0,140,13,73,17,5,12,3,122,46,157,66,11,17,3,305,23,66,21,4,5,0,120,20,89,19,5,9,0,147,35,135,26,6,0,0,207,79,253,59,15,18,3,413,28,59,16,7,5,0,122,6,39,17,3,4,0,67,19,40,30,5,5,4,100,470,1341,529,118,163,21,2645
POA3134,50,51,35,8,10,4,159,9,14,10,0,6,0,48,20,15,31,3,12,0,90,24,29,15,9,11,0,85,30,29,29,12,9,0,99,34,53,40,13,19,0,155,41,103,53,9,27,5,235,34,91,55,9,25,3,218,62,126,56,12,19,0,280,43,140,63,14,22,3,280,44,118,30,10,5,3,213,99,251,69,18,17,6,466,59,94,28,7,4,0,194,47,125,24,3,3,0,201,68,200,51,8,9,3,347,104,253,73,11,13,4,462,28,70,22,3,3,0,127,24,51,22,3,4,0,105,40,64,43,10,14,8,171,861,1876,754,167,229,38,3928
POA3135,20,13,7,0,13,0,57,13,6,3,0,7,0,26,22,9,11,0,5,0,47,8,21,5,7,5,0,39,19,20,27,3,9,3,75,19,25,16,8,7,0,75,29,57,23,3,9,0,131,36,87,27,6,23,3,181,43,76,29,7,19,0,171,57,109,28,9,10,0,210,39,90,27,8,13,0,172,59,178,32,9,14,0,293,45,101,7,4,8,0,167,33,68,13,5,4,0,132,69,112,35,4,3,0,222,64,147,27,6,4,5,247,16,45,7,0,0,0,75,12,17,3,0,0,0,29,23,46,24,3,4,0,100,619,1228,362,87,153,19,2464
POA3136,62,46,40,9,18,4,185,23,20,21,0,3,0,68,35,36,25,10,8,4,115,26,17,24,3,14,3,92,50,56,45,16,29,3,199,47,84,56,15,46,3,248,79,96,73,28,29,3,309,91,164,80,35,39,9,407,105,217,75,41,33,8,474,127,229,73,27,52,8,518,96,192,50,15,18,5,376,187,376,98,26,27,9,723,105,190,42,5,18,0,364,68,118,24,9,5,3,232,140,256,53,19,10,0,473,141,288,81,5,13,0,529,33,71,17,3,3,0,126,23,43,10,3,0,3,74,67,99,52,18,19,5,254,1503,2589,938,279,389,60,5757
POA3137,27,17,16,6,0,0,67,10,7,3,0,3,0,25,13,14,12,7,3,0,45,15,6,16,3,9,3,51,19,8,15,5,12,0,54,28,35,19,4,21,0,108,22,43,28,9,24,0,133,42,67,24,12,16,0,154,29,72,34,16,14,3,162,39,98,31,10,9,4,192,44,92,17,9,11,0,170,63,124,34,4,4,4,234,32,57,11,4,4,0,107,28,44,5,0,0,0,86,42,58,18,3,3,0,126,27,50,19,4,7,0,97,18,12,9,3,0,0,36,0,5,3,4,0,0,18,31,40,18,5,7,0,99,528,832,323,109,149,25,1964
POA3138,29,25,21,3,4,0,87,9,8,8,0,4,0,31,19,10,15,5,9,0,60,23,16,16,0,6,0,59,19,26,24,4,12,0,89,22,47,42,7,24,4,144,38,51,47,15,25,0,178,43,83,56,23,23,0,225,54,128,48,11,22,0,273,63,147,50,8,16,0,292,61,147,38,14,18,3,283,101,180,69,12,15,3,379,54,108,32,0,12,3,205,48,77,17,5,3,0,157,63,132,42,13,4,0,252,48,107,38,7,3,0,210,9,20,16,5,3,0,51,3,12,0,0,0,0,21,43,54,23,3,11,0,131,752,1377,607,149,216,22,3118
POA3139,25,13,13,6,6,0,70,10,10,10,0,0,0,25,9,6,4,0,6,4,38,14,15,17,4,0,0,51,16,15,21,6,14,0,73,26,36,32,14,12,0,121,37,56,31,16,17,0,156,43,93,30,25,21,0,224,40,82,35,19,9,0,185,77,125,38,19,12,0,269,47,107,16,9,8,0,190,65,143,43,8,5,0,259,27,53,7,3,4,0,99,16,20,14,0,3,0,49,35,55,18,0,0,0,115,39,55,30,3,4,0,131,13,20,9,3,0,0,45,5,7,3,3,0,0,22,28,41,37,6,9,0,123,582,955,408,159,128,6,2236
POA3140,13,14,12,4,11,0,48,6,3,3,0,3,0,16,5,11,10,0,3,0,27,11,11,15,3,3,0,41,11,22,19,8,7,0,71,18,26,39,13,11,0,112,41,42,25,9,18,3,135,43,71,33,20,15,3,192,31,73,30,4,23,0,163,55,103,38,18,18,0,232,41,78,30,11,10,0,170,82,170,43,13,12,0,330,49,78,31,12,7,0,171,29,56,11,3,3,0,100,66,88,19,3,5,0,183,38,89,37,7,6,0,173,17,15,12,0,0,0,43,4,10,8,0,0,0,21,36,35,36,5,12,0,124,594,995,453,130,161,21,2342
POA3141,22,18,9,0,4,3,63,0,0,3,0,0,0,4,7,0,0,0,0,0,14,3,3,0,0,0,0,5,12,3,0,0,5,0,21,7,0,0,0,0,0,11,26,13,0,0,7,0,44,32,12,4,0,3,0,45,30,6,5,4,5,7,49,28,4,3,0,0,0,38,28,5,3,0,4,3,45,68,35,7,4,6,0,128,23,7,0,3,0,0,35,32,8,3,0,0,3,50,29,17,3,3,7,5,64,75,32,10,5,6,3,130,35,39,15,0,0,0,92,56,57,27,3,7,3,152,17,9,5,0,0,3,37,532,273,108,32,55,35,1039
POA3142,33,33,18,4,3,3,98,0,0,0,0,0,0,6,6,0,3,0,3,0,14,3,3,0,0,0,0,10,4,3,3,0,0,0,8,12,3,0,0,0,0,14,10,6,5,3,0,0,27,6,0,3,0,4,0,16,11,4,8,3,3,0,29,9,3,4,0,0,0,21,4,7,0,3,0,0,13,20,21,18,3,5,3,60,8,3,5,0,3,0,20,13,5,11,0,0,0,36,9,3,3,0,0,0,16,30,26,19,0,3,0,82,32,40,19,3,3,0,101,60,90,60,12,7,3,237,24,27,14,0,8,3,74,311,280,193,37,45,9,872
POA3143,12,7,3,0,0,0,31,0,4,0,0,0,0,3,0,3,3,0,0,0,5,0,4,3,0,3,0,11,3,0,0,0,0,0,5,0,3,3,0,0,0,8,14,7,4,4,0,0,24,6,11,3,0,0,0,24,7,14,0,0,6,0,25,3,10,4,0,0,0,18,4,3,0,0,0,0,8,14,21,7,0,3,0,50,9,5,0,0,0,0,18,12,11,3,0,0,0,20,17,11,3,3,0,3,38,35,39,15,3,0,0,90,16,31,7,0,0,0,54,18,80,20,4,3,0,125,15,14,9,0,5,0,35,186,271,88,26,25,13,601
POA3144,12,20,17,4,5,0,65,4,0,0,0,0,0,3,3,3,0,0,0,0,11,4,0,3,0,0,0,8,0,3,3,0,0,0,8,3,6,3,0,3,0,23,10,14,10,0,3,3,36,5,8,0,0,5,0,25,3,7,3,0,0,0,16,4,5,0,3,3,0,16,9,6,3,0,0,0,17,20,26,9,3,0,0,60,7,8,3,0,0,0,15,5,13,4,0,3,0,25,15,6,3,0,8,0,35,26,58,22,6,0,0,113,30,75,10,3,5,0,121,30,167,44,8,3,0,243,12,29,11,0,5,0,61,193,452,170,38,40,8,896
POA3145,43,46,41,4,8,0,143,4,12,4,0,3,0,23,14,12,9,3,4,0,41,3,4,5,0,3,0,23,0,17,7,0,4,0,25,17,26,13,0,3,0,58,13,28,17,4,4,4,75,12,32,17,3,3,0,74,13,46,23,4,5,0,89,10,39,21,7,3,0,82,21,33,3,4,4,0,68,37,121,30,5,7,0,202,19,27,8,0,0,0,50,17,45,8,0,5,0,80,23,67,20,0,3,0,127,65,177,44,12,3,3,305,31,180,38,8,5,0,260,30,240,56,9,9,4,353,13,62,25,0,3,3,109,396,1210,400,60,95,20,2187
POA3146,30,62,36,8,7,0,148,7,0,3,0,5,0,17,10,16,8,3,9,0,48,9,16,4,6,5,0,45,3,26,10,0,4,0,41,16,9,13,0,3,0,46,28,48,30,3,6,0,119,24,30,26,0,6,0,89,18,39,22,3,8,0,90,19,44,16,9,9,0,91,20,27,6,3,3,0,57,59,100,55,3,3,0,222,12,32,9,3,3,0,60,25,51,20,3,0,0,100,29,54,24,3,5,0,117,73,258,86,9,6,3,433,37,190,46,9,3,0,282,46,289,45,16,7,3,410,18,84,37,9,6,3,154,478,1378,499,94,109,18,2565
POA3147,20,29,15,3,7,0,71,3,4,3,3,0,0,13,3,11,3,0,0,0,24,12,10,4,0,3,0,33,7,12,10,3,0,0,31,7,13,9,0,5,0,36,9,36,9,0,6,0,61,8,24,10,3,4,0,54,14,33,19,4,7,0,84,14,23,14,0,3,0,58,18,28,11,0,3,3,63,25,85,26,9,4,3,155,11,16,8,3,0,0,39,22,46,12,3,0,0,83,20,55,12,3,3,0,99,55,161,38,6,3,0,267,19,99,11,6,8,3,141,18,78,15,9,4,0,130,11,29,14,0,8,0,67,305,806,248,55,74,18,1506
POA3148,11,10,3,3,4,0,31,3,0,0,0,0,0,4,4,3,3,0,0,0,10,3,5,6,0,4,0,13,7,0,3,0,0,0,14,4,12,7,0,0,0,21,16,14,6,0,3,0,40,16,27,3,3,4,0,52,11,23,5,0,6,0,50,22,20,5,0,4,0,51,14,22,15,0,0,0,52,27,36,14,0,3,0,83,12,17,3,0,0,0,31,13,22,3,0,3,0,42,16,36,3,3,0,0,56,40,66,9,5,3,0,130,10,19,13,3,3,3,48,10,13,8,0,0,0,33,10,14,10,0,3,0,30,245,346,109,22,49,7,785
POA3149,57,83,56,10,14,3,227,9,3,14,3,0,0,28,21,22,23,0,7,0,74,13,18,18,0,11,0,60,16,28,25,3,7,3,89,23,32,30,10,18,0,106,36,69,40,5,8,0,160,22,63,46,11,14,3,155,26,78,28,7,14,0,156,21,66,32,5,12,3,147,17,59,23,9,3,0,114,62,181,76,20,18,3,369,25,50,14,7,12,0,109,28,76,25,5,3,7,139,46,114,39,8,4,4,207,91,287,96,15,26,5,524,46,131,39,8,9,0,241,32,100,38,13,14,3,205,25,55,23,5,13,0,117,619,1522,679,150,214,36,3227
