POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2043,32,32,9,7,79,29,11,119,147,93,49,8,305,138,54,492,259,223,55,14,548,159,182,890,405,314,107,20,849,293,235,1382,26,11,17,0,52,133,20,209,48,23,12,0,77,50,12,140,685,192,39,20,934,438,191,1556,0,0,0,0,0,0,0,0,763,223,64,20,1062,623,219,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,7,0,17,8,0,0,0,7,6,0,17,6,0,0,0,8,5,3,19,1214,570,183,49,2009,962,468,3446
POA2044,274,430,151,20,874,245,141,1256,181,184,63,15,451,176,66,691,115,110,26,11,258,48,78,388,300,297,85,25,709,227,140,1079,37,8,3,0,48,35,13,101,74,15,7,4,102,53,26,178,56,19,0,0,79,42,22,139,8,3,7,0,17,17,5,42,179,49,18,5,253,150,67,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,18,14,7,41,10,3,0,0,18,14,7,41,6,3,0,0,10,9,0,17,761,782,258,52,1853,646,353,2855
POA2045,385,806,174,20,1383,248,47,1679,47,84,39,6,176,51,7,238,10,19,3,0,34,12,0,54,62,102,44,6,216,61,5,284,14,10,11,0,29,25,10,66,19,3,11,3,39,34,4,77,6,3,0,0,10,10,3,18,0,0,0,0,3,0,0,7,36,18,17,3,80,72,21,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,14,7,3,22,3,3,4,0,14,7,3,22,0,4,0,0,4,4,0,12,488,940,243,33,1697,398,72,2174
POA2046,1048,2276,458,72,3854,755,103,4711,92,155,50,3,295,107,7,411,182,220,76,10,489,178,13,677,274,375,128,12,789,279,22,1088,388,288,165,18,854,629,95,1579,339,246,114,14,711,437,81,1231,433,280,116,14,851,381,68,1294,0,0,0,0,0,0,0,3,1157,815,396,50,2419,1446,246,4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,9,0,55,23,19,95,32,16,9,0,57,23,19,93,10,14,3,0,22,16,3,43,2519,3487,992,137,7138,2517,385,10042
POA2047,320,720,125,19,1184,216,38,1440,92,150,32,3,275,82,19,376,52,42,20,0,107,24,9,141,140,189,48,4,387,113,22,521,310,147,71,19,541,375,80,996,249,122,59,8,441,279,89,811,260,103,40,8,410,270,73,750,0,0,0,0,0,0,0,0,818,369,173,34,1396,919,240,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,0,28,16,8,49,17,7,3,0,28,16,8,49,12,12,8,0,34,28,0,60,1315,1297,359,61,3023,1293,314,4628
POA2048,124,203,54,20,399,96,83,581,227,268,75,18,587,149,101,842,91,125,29,3,252,60,46,362,316,397,110,24,841,213,150,1206,137,40,24,4,209,222,72,503,113,31,17,3,169,155,57,386,73,21,9,10,104,99,24,224,9,4,4,0,18,10,4,30,335,96,55,14,497,487,160,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,3,3,36,23,16,70,20,13,3,3,36,23,16,70,10,3,0,0,10,22,0,38,804,704,216,59,1781,837,404,3034
POA2049,265,445,132,14,859,198,95,1151,132,212,60,13,409,137,54,597,135,199,41,3,381,64,56,500,263,410,104,20,791,201,105,1098,253,90,64,10,418,455,137,1014,143,43,19,6,208,207,54,467,156,43,25,3,229,184,47,458,10,4,9,0,22,13,8,37,559,177,119,25,873,859,242,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,5,3,48,19,16,86,25,16,5,3,48,19,16,86,6,9,0,0,19,24,3,42,1128,1058,355,57,2591,1298,473,4364
POA2050,21,24,6,0,53,13,13,83,129,94,24,6,259,97,80,433,132,123,35,5,303,66,88,460,266,221,60,16,559,169,165,895,50,12,3,0,71,75,21,162,170,46,19,16,242,195,72,507,700,137,63,34,925,1598,214,2734,0,0,0,0,0,0,0,0,918,188,82,48,1232,1867,311,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,11,0,3,0,0,3,0,4,11,3,0,0,0,8,0,6,14,1204,441,147,64,1862,2055,500,4414
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,5,3,25,29,14,71,48,7,0,11,63,227,73,365,0,0,0,0,0,0,0,0,67,11,5,13,89,257,90,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,11,5,13,89,257,90,442
POA2060,178,216,56,5,453,108,18,581,81,84,29,7,197,51,26,274,317,255,68,14,656,258,68,988,405,347,96,17,856,310,93,1255,134,53,24,10,215,157,49,423,294,112,44,9,456,310,78,844,1025,314,110,52,1490,1396,193,3077,0,0,0,0,0,0,0,3,1453,472,168,71,2164,1871,316,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,3,0,13,4,3,0,0,12,4,0,11,8,3,0,0,9,18,0,28,2042,1043,318,95,3498,2306,421,6230
POA2061,32,27,7,0,68,15,3,90,5,3,7,0,14,3,6,21,44,48,12,3,106,26,8,132,47,52,14,3,118,28,12,152,66,28,15,3,113,59,25,194,154,43,13,9,224,165,32,412,694,199,86,18,1005,923,114,2037,0,0,0,0,0,0,0,0,916,277,112,28,1336,1147,162,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,9,3,10,1003,357,134,34,1526,1199,184,2910
POA2062,165,354,67,6,598,118,15,729,48,58,14,0,120,48,4,173,76,103,32,0,216,63,14,301,122,160,47,4,338,113,19,469,157,117,50,11,322,192,48,564,223,117,46,5,390,355,45,793,133,49,21,7,215,174,23,410,0,0,0,0,0,0,0,3,511,279,113,25,926,720,120,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,0,10,4,0,13,3,4,0,0,10,4,0,13,3,0,0,0,3,4,0,4,807,794,230,32,1869,962,159,2987
POA2063,373,877,117,7,1374,155,17,1554,10,21,5,0,42,14,0,59,24,35,6,0,62,39,4,109,34,57,12,0,108,51,4,166,55,29,12,3,98,47,3,148,33,20,4,0,62,36,6,102,18,10,0,0,22,11,0,37,0,0,0,0,0,0,0,0,105,56,19,3,185,93,9,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,3,5,0,5,3,4,0,0,7,0,0,14,521,998,155,14,1677,313,28,2017
POA2064,152,466,52,10,674,113,15,803,5,10,4,0,21,3,0,29,64,114,33,3,213,51,18,285,71,128,35,3,234,58,19,314,98,80,15,9,198,122,40,361,278,296,98,20,689,252,117,1061,232,306,114,18,665,298,68,1035,0,0,0,0,0,0,0,0,605,684,223,43,1558,674,224,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,8,3,0,3,0,9,0,0,8,0,0,0,0,0,7,0,8,832,1282,309,58,2477,847,263,3593
POA2065,608,1189,197,29,2022,364,82,2467,165,245,51,11,470,165,29,663,341,308,86,5,735,227,67,1035,508,553,136,17,1209,389,100,1701,298,255,83,17,648,324,119,1092,732,338,117,33,1225,890,197,2312,1722,751,227,68,2764,1789,370,4920,11,8,3,0,19,10,3,39,2758,1352,424,119,4655,3005,693,8362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,15,0,18,3,0,0,0,8,15,0,18,9,10,0,3,16,28,3,49,3885,3102,755,166,7908,3806,885,12599
POA2066,1169,2780,405,57,4414,594,73,5081,34,65,8,0,115,33,11,154,125,213,53,0,389,191,25,601,161,274,60,0,505,220,33,754,173,137,60,6,378,373,39,786,647,518,185,36,1392,870,173,2439,895,510,160,37,1611,858,170,2642,4,0,0,0,8,5,0,12,1730,1168,412,83,3389,2106,378,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,3,14,3,3,0,0,8,3,3,14,7,11,4,3,27,10,0,39,3077,4245,877,145,8346,2932,490,11766
POA2067,752,1505,273,42,2573,389,130,3099,49,81,27,3,164,53,14,233,37,104,12,0,152,27,17,197,90,186,39,3,314,87,31,427,90,73,28,12,208,94,27,333,307,345,121,30,801,307,133,1240,1065,1174,447,113,2793,1133,328,4255,0,0,0,0,0,3,0,6,1466,1594,591,155,3808,1536,490,5833,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,6,0,0,0,0,4,14,0,17,2308,3288,912,196,6705,2028,645,9379
POA2068,843,2168,336,34,3380,538,53,3970,80,140,34,3,255,72,7,333,49,104,26,0,178,43,0,222,131,242,60,5,436,116,6,555,56,54,34,8,156,104,18,274,128,112,58,3,307,155,30,497,58,62,21,0,142,93,19,249,0,0,0,0,0,0,0,0,245,224,119,15,607,353,63,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,0,19,18,4,43,13,3,5,0,19,18,4,43,3,5,0,0,5,3,0,11,1233,2648,518,53,4454,1030,130,5611
POA2069,846,1985,295,25,3151,413,60,3613,14,16,0,0,29,12,3,45,22,37,8,0,64,17,3,80,30,49,14,0,97,27,7,123,45,22,6,4,79,70,3,151,65,65,25,5,156,80,13,254,124,98,41,12,270,88,28,391,0,0,0,0,0,0,0,0,234,182,77,14,509,241,49,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,3,0,0,4,0,0,6,3,0,0,0,8,4,3,16,1114,2222,381,38,3761,676,117,4554
POA2070,629,1781,256,27,2697,298,35,3029,4,5,0,0,9,4,0,14,15,29,5,0,49,14,0,63,20,39,6,0,62,14,0,77,47,27,19,12,104,185,10,297,52,44,16,8,116,106,8,227,253,236,84,15,592,230,28,848,0,0,0,0,0,0,0,0,350,313,116,28,809,515,49,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,10,3,0,0,0,4,3,0,10,0,0,3,0,3,6,0,13,1009,2130,382,55,3584,834,81,4499
POA2071,617,1697,249,32,2593,266,33,2894,9,3,0,0,13,26,0,39,9,23,0,0,29,0,0,30,15,20,3,0,44,26,3,71,41,39,19,0,109,101,8,207,62,71,43,10,183,94,17,293,280,292,123,15,714,180,19,913,0,0,0,0,0,0,0,0,385,405,189,23,1002,377,42,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,6,1016,2129,440,60,3643,668,81,4396
POA2072,345,790,128,10,1274,142,25,1444,3,0,3,0,4,3,3,8,23,47,5,0,71,20,3,95,24,42,12,0,79,18,4,106,43,26,18,0,86,55,4,145,55,51,29,4,132,74,3,209,161,251,80,11,499,130,16,648,0,0,0,0,0,0,0,0,252,321,128,18,719,254,25,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,622,1157,269,26,2072,421,55,2549
POA2073,963,2565,332,36,3897,431,46,4369,5,3,0,0,12,9,3,20,32,23,9,0,68,18,0,85,42,29,13,0,79,27,3,109,50,24,11,0,88,57,3,144,16,19,9,0,42,20,0,58,106,137,38,10,287,96,15,401,0,0,0,0,0,0,0,0,167,181,65,9,421,170,16,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,3,3,0,13,4,0,17,1171,2773,409,43,4408,627,67,5103
POA2074,1412,3019,429,44,4899,690,48,5637,40,9,0,0,48,53,11,115,78,55,20,4,159,66,10,232,113,64,24,4,207,119,18,349,93,25,11,0,138,178,13,324,121,38,26,9,191,201,9,402,228,199,69,3,495,187,22,703,0,0,0,0,0,0,0,0,449,267,106,9,827,571,36,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,0,3,0,0,4,4,0,11,1972,3346,559,55,5936,1391,102,7429
POA2075,1245,2860,357,23,4484,506,40,5026,18,6,0,0,22,13,3,40,202,96,28,0,324,211,3,535,214,98,28,0,349,224,7,574,70,14,11,0,95,58,0,159,4,20,8,0,32,9,0,44,269,344,130,11,749,225,16,996,0,0,0,0,0,0,0,0,343,375,146,16,882,296,17,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,4,0,16,1810,3337,531,39,5714,1029,63,6815
POA2076,1488,3318,479,60,5341,670,77,6086,30,23,11,0,58,28,0,91,133,138,82,9,354,165,8,523,162,160,88,6,412,194,10,613,75,30,19,0,129,144,9,286,51,23,12,3,92,71,7,172,184,132,53,8,370,248,16,630,0,0,0,0,0,0,0,0,304,186,89,14,595,463,31,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,3,0,0,0,3,3,0,6,3,8,0,0,9,13,3,28,1957,3671,658,78,6360,1347,116,7823
POA2077,1439,3047,619,70,5172,825,133,6129,18,43,15,3,82,87,6,173,148,235,78,5,474,196,15,686,174,274,97,7,552,285,18,856,118,116,69,9,304,210,21,539,682,761,348,66,1856,978,155,2987,753,1150,256,49,2212,669,121,3003,0,0,0,0,0,3,0,4,1551,2024,675,117,4373,1862,302,6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,16,13,3,25,4,7,3,0,12,13,3,27,11,3,9,3,22,15,0,35,3178,5362,1392,196,10130,2993,458,13583
POA2079,482,1148,221,23,1868,246,32,2149,0,8,0,0,8,5,0,17,14,27,8,3,56,14,0,75,20,33,11,3,70,25,4,88,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,10,507,1188,233,23,1945,275,32,2257
POA2080,133,263,47,6,446,68,5,518,0,5,5,0,9,11,0,18,3,3,0,0,4,3,0,7,3,9,3,0,16,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,135,270,54,6,460,88,5,555
POA2081,390,858,109,9,1370,213,26,1608,3,8,0,0,16,3,0,19,20,31,13,0,59,16,0,72,22,35,9,0,75,19,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,415,893,127,9,1447,226,27,1698
POA2082,413,857,150,10,1438,215,18,1672,3,4,0,0,10,0,0,10,18,11,5,0,33,11,0,42,21,20,5,0,46,11,0,59,3,8,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,8,440,892,155,10,1503,235,18,1751
POA2083,186,146,53,3,395,132,16,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,14,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,0,0,9,10,0,0,0,7,17,0,25,199,152,54,3,412,158,16,590
POA2084,273,528,72,3,876,76,13,972,0,0,0,0,4,4,0,4,8,7,3,0,15,5,0,21,6,13,5,0,20,8,0,26,3,4,3,0,10,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,10,13,0,25,0,0,0,0,0,0,0,3,3,0,0,0,4,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,20,0,24,3,3,0,0,5,3,0,10,288,542,82,3,924,120,13,1060
POA2085,816,1644,268,16,2747,307,31,3090,74,7,3,0,79,256,3,343,97,60,23,0,179,91,8,277,171,72,22,0,259,353,8,616,15,7,3,0,27,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,12,3,0,29,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,4,998,1724,300,18,3044,669,41,3750
POA2086,873,2154,336,34,3392,408,51,3859,12,10,3,0,20,32,0,49,37,56,18,0,112,24,4,138,46,65,26,0,139,52,4,194,7,15,5,0,30,10,3,47,4,3,0,0,5,3,0,9,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,10,19,20,5,0,41,18,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,3,0,12,942,2242,364,40,3586,482,56,4122
POA2087,808,1936,327,32,3107,398,49,3550,14,7,9,0,27,31,0,60,46,44,20,0,104,90,0,197,54,57,24,3,137,118,0,254,21,4,3,0,34,157,0,192,35,16,16,0,72,44,4,110,0,0,0,0,0,0,0,8,0,3,0,0,4,5,0,9,67,23,19,0,112,205,4,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,7,5,0,0,8,3,0,13,936,2025,371,33,3361,726,50,4140
POA2088,928,2178,273,35,3406,462,34,3901,181,301,74,3,565,141,10,719,219,212,53,0,486,120,20,620,403,516,128,6,1052,257,28,1337,457,274,127,17,867,549,52,1468,772,363,187,26,1338,1138,137,2611,475,148,77,13,710,796,68,1579,12,8,8,0,27,11,0,43,1708,796,398,45,2949,2491,257,5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,11,8,0,31,12,0,45,20,11,8,0,36,17,0,53,3,13,0,0,19,11,0,33,3063,3510,802,87,7458,3242,323,11022
POA2089,131,177,39,3,354,66,14,431,52,73,19,0,152,61,14,230,100,107,27,3,236,65,19,327,156,184,45,3,391,130,36,551,307,191,68,12,582,358,74,1015,523,253,109,25,913,616,161,1688,457,172,71,30,724,682,117,1528,0,0,0,0,0,0,0,3,1283,621,245,70,2218,1657,358,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,3,0,18,5,3,0,0,12,7,0,16,4,3,0,0,10,8,0,16,1578,989,332,77,2977,1867,411,5245
POA2090,253,492,86,9,837,152,10,1005,39,89,13,0,140,40,0,180,140,149,45,10,338,92,29,464,177,230,60,9,480,131,33,644,240,167,58,11,477,272,52,795,511,223,90,25,848,652,101,1605,565,252,78,28,923,876,107,1902,3,3,3,0,6,4,0,14,1325,652,226,62,2255,1802,260,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,8,4,0,0,0,8,0,0,4,3,0,0,0,5,3,3,12,1763,1373,375,75,3585,2084,308,5982
POA2092,404,1097,146,17,1666,190,24,1879,8,11,3,0,17,5,0,25,42,75,13,3,137,33,3,172,49,86,15,3,155,41,3,195,6,3,6,0,19,3,0,23,17,5,10,0,27,20,0,46,16,3,0,0,19,9,0,29,0,0,0,0,3,0,0,4,35,22,14,0,68,33,4,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,3,0,0,3,0,3,5,0,3,0,0,3,0,3,5,485,1210,183,21,1895,264,30,2188
POA2093,877,2489,341,33,3740,491,66,4300,22,61,21,0,99,44,7,156,199,277,75,3,551,156,22,731,218,334,94,3,650,202,35,880,153,176,83,5,419,217,54,691,445,371,177,30,1020,583,99,1701,108,33,22,4,165,126,12,298,3,3,3,0,11,5,0,19,710,586,284,37,1611,929,167,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,24,12,3,41,9,7,3,0,24,18,3,39,0,4,3,0,12,11,0,18,1823,3417,728,72,6039,1646,261,7946
POA2094,146,360,48,3,550,66,18,638,57,66,16,0,140,27,8,168,135,75,24,0,231,75,17,326,190,139,38,0,366,99,22,497,102,85,36,3,226,106,35,361,178,76,40,7,293,164,41,501,102,50,10,3,163,98,21,286,3,0,0,0,3,0,0,3,381,211,84,15,690,367,99,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,10,3,0,0,0,7,3,0,5,3,0,0,0,3,7,0,10,712,706,173,23,1617,540,140,2300
POA2095,180,385,62,5,629,87,25,739,88,160,26,0,269,66,27,355,119,129,25,3,275,76,19,368,199,286,49,6,545,136,41,723,357,233,67,9,657,337,129,1125,492,218,76,16,805,479,210,1494,872,273,106,25,1274,909,207,2395,0,0,0,0,0,0,0,0,1716,719,248,49,2738,1730,544,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,14,3,9,22,10,3,0,0,9,3,9,26,3,9,4,0,12,6,4,24,2108,1407,361,63,3941,1964,625,6524
