POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2037,1491,2614,3829,2227,1731,1615,1168,446,170,15298,0,3,3,0,0,0,0,3,0,12,24,127,163,74,77,66,38,13,8,586,3,7,7,15,12,7,3,3,0,47,0,0,6,4,7,11,14,0,0,45,0,0,0,6,0,3,0,0,0,14,0,5,3,0,0,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,28,139,182,104,92,93,62,17,8,729,32,142,184,104,92,93,62,17,6,738,1526,2754,4015,2336,1824,1710,1232,465,180,16038
POA2038,1536,951,1600,1695,1302,942,627,265,107,9028,0,0,0,0,0,0,0,0,0,5,18,33,39,19,28,22,14,5,0,175,0,4,0,3,0,7,5,0,0,19,0,0,3,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,35,44,26,32,40,25,9,0,224,18,35,44,26,32,40,25,9,0,229,1551,990,1641,1722,1334,985,648,272,111,9259
POA2039,1482,592,1505,1767,1195,928,614,180,48,8310,0,0,0,0,0,0,0,0,0,3,18,31,45,33,17,20,18,4,0,190,0,0,3,0,6,0,0,0,0,11,0,0,3,5,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,51,37,28,20,31,8,0,232,19,34,55,37,28,20,31,8,0,235,1502,624,1557,1808,1222,953,649,189,52,8542
POA2040,4384,1861,3247,4171,3122,2074,1357,716,380,21309,0,0,7,5,0,0,0,3,0,15,35,88,120,105,88,63,48,14,8,565,0,7,6,3,3,0,3,0,0,25,0,3,0,0,6,8,3,0,0,21,0,0,0,0,3,5,4,0,0,13,0,0,0,0,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,102,131,110,100,79,68,26,8,651,35,105,131,115,100,80,70,29,5,664,4416,1965,3380,4281,3223,2156,1424,741,387,21976
POA2041,2662,1133,2073,2675,2416,1874,1420,480,157,14876,0,0,0,0,0,3,0,4,0,6,36,43,85,52,40,35,37,40,40,406,0,3,4,4,3,3,3,0,0,26,0,0,3,8,3,4,5,0,0,24,0,0,0,0,0,3,0,7,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,4,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,7,3,0,16,0,0,0,0,0,0,0,0,0,0,40,49,93,69,55,49,55,55,40,499,40,49,93,67,55,52,56,53,40,506,2701,1179,2158,2741,2469,1925,1480,540,192,15382
POA2042,1882,2489,5460,3348,2309,1472,740,362,132,18201,0,3,5,0,0,0,0,0,0,10,18,120,118,67,77,46,23,14,3,491,0,5,9,3,17,4,0,0,0,46,0,0,6,11,4,5,3,0,0,34,0,3,5,6,0,0,0,0,0,10,0,4,9,5,3,7,3,0,0,20,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,18,137,155,91,104,65,36,12,3,628,18,138,154,91,110,65,41,17,3,636,1904,2633,5615,3441,2421,1541,782,377,134,18843
POA2043,873,686,2442,1706,1027,571,243,101,28,7671,0,0,4,0,7,0,0,0,0,9,16,22,45,17,25,17,14,4,0,153,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,21,48,21,30,25,17,3,0,180,14,25,48,19,28,25,17,3,0,186,885,710,2495,1725,1061,593,259,103,26,7856
POA2044,1145,847,1632,1388,1041,762,429,234,89,7563,0,0,0,0,0,0,0,0,0,0,13,24,52,30,37,29,9,9,3,203,0,3,6,3,4,0,4,0,0,25,0,10,7,7,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,37,64,50,44,30,15,8,3,271,13,37,64,50,44,30,15,8,3,271,1160,889,1696,1446,1085,792,444,241,91,7839
POA2045,1186,716,532,781,1049,751,521,441,251,6229,0,0,0,0,0,0,0,0,0,0,14,14,19,15,15,17,7,4,11,118,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,20,15,22,18,7,4,11,128,14,14,20,15,20,18,5,4,11,128,1195,733,558,797,1067,775,532,444,262,6363
POA2046,4712,2321,3244,4280,3811,2976,2276,1478,750,25850,0,0,3,3,5,0,4,0,0,17,53,58,93,78,76,58,60,48,23,550,0,0,3,0,3,3,0,0,0,9,0,3,3,0,0,6,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,63,97,78,81,66,69,51,23,583,53,62,103,81,89,69,72,52,23,607,4765,2383,3346,4358,3894,3049,2349,1534,774,26456
POA2047,1854,961,1904,1847,1547,1238,1083,578,362,11381,3,0,3,0,3,0,0,0,0,12,30,31,58,41,30,26,27,24,8,278,0,0,0,0,0,0,3,0,0,8,0,0,3,3,0,3,5,0,0,14,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,63,49,36,30,41,26,11,322,36,35,70,49,38,34,41,26,11,331,1890,993,1977,1896,1586,1269,1123,602,372,11718
POA2048,1077,844,1868,1365,1012,625,471,284,92,7627,0,0,0,0,0,0,0,3,0,4,16,40,57,34,19,20,17,11,3,200,0,0,0,0,0,0,3,0,0,9,0,0,0,11,7,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,59,47,26,21,22,12,0,240,19,42,59,45,26,23,22,14,0,251,1096,889,1924,1408,1033,651,488,292,94,7879
POA2049,1501,1230,2440,1884,1511,1084,675,333,148,10800,0,0,4,3,0,0,0,0,0,7,29,41,64,40,27,21,35,17,18,296,0,0,8,0,5,0,0,0,0,9,0,3,3,4,0,4,0,0,0,20,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,52,79,48,34,30,44,17,15,340,27,52,82,49,34,27,44,23,15,348,1535,1281,2520,1938,1542,1109,713,353,168,11155
POA2050,664,1680,2702,1570,881,585,315,129,44,8566,0,0,0,0,0,0,0,0,0,4,73,92,138,97,65,107,109,99,54,832,0,3,3,4,0,9,3,0,0,26,0,0,5,3,8,0,3,0,0,20,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,14,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,75,107,159,107,74,120,120,99,54,920,75,109,158,107,79,120,120,99,54,918,734,1787,2861,1672,955,703,437,234,101,9485
POA2052,21,2769,440,64,20,22,7,3,0,3353,0,15,0,0,0,0,0,0,0,18,0,209,3,0,0,0,0,0,0,218,0,6,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,277,12,0,0,0,0,0,0,296,0,292,12,4,0,0,0,0,0,314,21,3063,447,67,27,27,7,3,0,3666
POA2060,1384,1226,3482,2205,1580,1409,1181,552,247,13261,3,6,3,0,5,0,0,0,0,20,43,120,155,104,106,93,54,17,4,695,0,4,26,28,30,33,9,3,0,138,0,0,19,28,34,16,10,0,0,104,5,3,0,6,13,0,3,0,0,25,0,3,8,12,14,9,0,0,0,54,0,0,0,3,4,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,3,4,0,29,0,0,0,0,0,0,0,0,0,0,52,135,216,188,194,159,81,27,8,1061,54,144,215,190,204,161,81,24,9,1087,1442,1371,3702,2395,1784,1562,1264,576,258,14347
POA2061,437,396,1370,895,673,770,668,338,111,5665,0,0,0,0,0,0,0,0,0,4,10,23,59,21,29,29,20,6,3,198,3,0,3,0,13,11,0,0,0,28,0,4,8,10,6,4,13,4,0,48,0,0,0,3,4,0,0,0,0,13,0,0,0,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,25,70,42,53,52,38,7,3,307,6,28,70,42,53,54,38,7,3,306,446,422,1440,945,734,824,705,349,114,5972
POA2062,1245,469,1214,1305,895,700,555,226,84,6685,0,0,0,0,0,0,0,0,0,3,12,11,42,25,22,15,23,5,0,147,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,44,25,22,21,25,3,0,164,12,19,44,25,22,21,27,3,0,165,1259,484,1257,1326,912,724,581,232,83,6854
POA2063,1400,688,402,814,984,700,578,297,235,6092,0,0,0,0,0,0,0,0,0,3,9,15,12,9,6,6,11,8,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,15,10,7,13,12,8,11,92,9,17,15,10,7,12,10,8,11,90,1404,700,414,826,993,709,589,305,240,6183
POA2064,1801,890,1874,1744,1135,829,542,267,130,9198,0,0,0,0,0,0,0,0,0,3,19,22,33,22,17,24,13,8,0,152,3,0,0,4,0,0,0,0,0,6,0,0,3,0,0,0,4,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,20,39,32,17,25,19,5,0,183,20,20,39,32,17,24,17,12,0,187,1817,915,1917,1783,1151,848,556,275,127,9392
POA2065,4283,2419,6954,5594,3453,2746,2027,930,406,28811,3,3,9,0,0,6,0,0,0,27,163,133,264,223,209,230,290,204,135,1859,5,0,16,20,12,11,9,0,0,73,3,3,10,21,19,23,7,0,0,87,0,0,0,3,4,11,0,3,0,21,0,0,7,5,3,5,0,0,0,26,0,3,0,0,3,3,0,0,0,12,0,0,0,3,3,0,0,0,0,8,0,3,0,7,3,6,3,0,0,25,0,0,0,0,0,0,0,0,0,0,174,145,304,279,262,285,315,210,139,2119,180,145,310,279,262,297,319,214,140,2141,4464,2561,7263,5868,3712,3042,2349,1140,550,30958
POA2066,5997,3296,5108,5013,3969,3067,2175,1198,716,30545,0,8,0,0,3,0,0,4,0,17,71,83,118,76,72,68,56,27,31,604,0,8,12,11,8,7,8,0,0,45,5,3,18,3,14,10,13,0,0,69,0,0,4,3,3,3,0,0,0,13,3,0,4,3,0,12,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,79,109,159,96,97,100,80,31,31,773,77,113,159,98,95,100,80,36,30,785,6070,3412,5270,5107,4070,3166,2259,1229,751,31333
POA2067,4283,3554,4939,4206,3037,2348,1758,1010,532,25664,0,0,3,0,5,4,9,3,0,27,45,78,158,76,62,60,50,38,36,607,7,4,25,33,21,18,3,0,3,117,0,13,14,23,30,26,15,0,3,113,0,0,0,4,10,4,3,0,0,27,0,3,3,5,3,6,3,0,0,30,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,53,100,204,145,133,120,83,38,43,925,54,105,203,143,138,129,92,42,46,950,4334,3659,5147,4350,3176,2476,1847,1048,575,26610
POA2068,3837,1716,1341,2626,2568,1761,1254,693,362,16166,0,0,0,0,0,0,0,0,0,3,32,42,49,40,39,45,31,22,11,304,0,0,3,0,0,0,0,4,0,7,0,3,0,5,3,4,8,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,41,55,49,48,54,37,33,14,360,39,41,55,49,46,52,37,33,14,365,3872,1760,1394,2678,2616,1819,1293,729,373,16529
POA2069,3029,1729,1241,1879,2118,1565,1179,675,360,13775,0,6,0,0,3,3,0,0,0,10,12,25,37,15,22,20,17,15,14,185,0,4,0,3,0,0,0,3,0,8,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,36,42,19,30,26,17,15,14,214,18,39,42,19,33,27,18,15,14,227,3046,1767,1285,1900,2147,1592,1198,691,372,14002
POA2070,2782,1726,1163,1688,2028,1488,1061,721,374,13024,0,0,0,0,0,0,0,3,0,3,18,30,31,14,27,29,17,10,8,184,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,34,29,17,33,34,23,11,7,212,18,34,29,17,33,35,23,17,7,215,2801,1760,1193,1709,2062,1525,1085,736,378,13244
POA2071,2515,2016,1185,1618,2100,1497,1078,676,434,13115,3,0,0,0,0,0,0,0,0,5,36,38,46,25,19,10,26,11,9,218,8,0,0,4,0,0,3,0,0,22,0,0,3,3,0,3,4,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,40,50,31,27,15,33,16,9,259,45,40,50,38,27,15,30,16,12,269,2557,2056,1232,1651,2120,1514,1111,694,443,13379
POA2072,1366,1053,796,981,1162,908,586,324,254,7424,0,0,0,0,0,0,0,0,0,0,9,25,18,5,10,17,19,3,7,121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,20,12,17,19,16,6,7,138,17,29,20,12,17,19,16,6,7,141,1381,1082,817,993,1176,927,603,333,262,7567
POA2073,3575,2168,1203,2110,2661,1770,1287,654,329,15744,0,0,3,0,0,0,0,0,0,9,36,90,56,35,34,33,24,16,11,323,0,4,0,0,3,3,0,0,0,16,3,8,3,0,3,0,6,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,104,60,38,41,38,40,21,9,396,43,104,61,41,41,38,42,23,8,402,3614,2269,1264,2148,2696,1815,1330,677,340,16152
POA2074,4229,2635,1444,2641,3306,2399,2014,1583,1136,21383,4,0,0,0,0,0,0,3,3,12,38,54,57,29,24,46,55,51,64,426,0,0,0,0,0,3,3,3,3,18,0,0,0,3,3,0,10,3,0,25,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,44,59,59,42,33,50,79,56,70,487,47,59,61,38,36,49,78,62,72,499,4274,2695,1501,2682,3341,2448,2092,1642,1212,21885
POA2075,4221,2351,1496,2729,3015,2231,1856,1347,574,19821,5,0,0,0,0,0,0,0,0,9,32,61,58,36,16,32,19,22,11,278,3,3,0,3,0,0,0,0,0,8,0,3,0,0,3,7,3,3,0,15,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65,59,39,19,40,26,27,13,317,32,65,59,39,20,43,26,27,14,327,4257,2424,1554,2769,3036,2269,1878,1372,584,20145
POA2076,4829,3410,1861,2968,3656,2717,2085,1446,840,23818,0,9,0,3,0,3,0,0,5,23,105,125,92,73,82,105,99,124,126,930,4,3,0,4,3,0,3,3,3,19,0,4,0,5,6,0,5,3,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,108,137,103,80,91,107,115,128,133,998,115,144,101,84,87,113,115,130,134,1027,4942,3558,1963,3054,3744,2830,2201,1573,974,24840
POA2077,7298,3778,5879,6575,4722,3725,2579,1404,698,36670,0,3,6,8,3,4,0,3,0,26,104,141,141,99,88,90,100,100,133,999,0,3,0,0,0,0,5,3,3,12,3,4,6,0,0,4,6,0,3,31,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,109,145,148,109,92,103,117,104,136,1068,110,149,152,116,96,104,114,110,137,1094,7413,3931,6034,6687,4818,3834,2701,1514,835,37764
POA2079,1455,883,695,1004,1082,959,454,241,93,6859,0,3,0,0,0,0,0,0,0,4,10,21,8,13,6,16,5,0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,8,14,10,16,5,0,3,82,10,22,8,14,10,16,5,0,3,88,1467,902,704,1014,1089,970,458,247,100,6948
POA2080,358,207,137,260,245,222,155,49,28,1656,0,0,0,0,0,0,0,0,0,3,3,5,0,5,3,6,7,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,3,4,5,3,0,42,3,10,0,5,3,4,9,3,0,42,361,217,136,261,255,221,162,52,26,1693
POA2081,1140,685,443,732,884,631,405,179,41,5147,0,3,0,0,0,0,0,0,0,3,18,22,10,14,5,3,3,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,8,14,10,3,3,3,0,82,18,22,8,14,10,3,3,3,3,87,1158,709,453,749,889,643,406,180,44,5230
POA2082,1226,580,408,870,788,612,511,176,49,5222,0,0,0,0,0,0,0,0,0,0,6,10,14,8,10,14,9,5,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,17,8,9,14,14,5,3,83,6,9,17,8,9,14,14,5,3,85,1232,588,425,882,798,626,525,176,51,5302
POA2083,207,142,98,160,263,264,200,81,12,1431,0,0,0,0,0,0,0,0,0,5,7,3,12,6,8,7,5,0,0,56,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,6,11,12,8,0,0,65,7,3,15,6,11,10,8,0,0,65,214,148,112,168,274,271,207,78,14,1496
