SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
1151721,33,0,0,3,0,0,0,31
1151801,54,0,0,0,0,0,0,62
1151802,71,0,4,0,0,0,0,74
1151803,69,0,3,0,0,0,0,73
1151804,49,0,0,0,0,0,0,47
1151805,61,3,0,0,0,0,0,66
1151806,59,0,0,0,0,0,0,64
1151807,32,0,0,0,0,0,0,40
1151808,23,3,0,0,0,0,0,30
1151809,8,4,0,0,0,0,0,16
1151810,42,0,0,0,0,0,0,43
1151811,72,0,3,0,0,0,0,71
1151812,42,0,0,0,0,0,0,45
1151901,66,3,0,0,0,0,0,67
1151902,56,0,0,0,0,0,0,56
1151903,56,5,0,0,0,0,0,57
1151904,77,3,3,0,0,0,0,83
1151905,82,3,4,0,0,0,0,92
1151906,58,3,0,0,0,0,0,66
1151907,42,0,0,0,0,0,0,48
1151908,33,0,0,0,0,0,0,38
1151909,64,3,0,3,0,0,0,70
1151910,46,0,0,0,0,0,0,46
1151911,38,0,3,0,0,0,0,41
1151912,79,3,0,3,0,0,3,89
1151913,45,0,3,0,0,0,0,52
1151914,65,3,0,0,0,0,0,67
1151915,47,0,0,0,0,0,0,44
1151916,31,0,0,4,0,0,0,39
1151917,64,0,3,3,0,0,0,68
1151918,71,3,0,3,0,0,0,78
1151919,94,7,0,0,0,0,0,107
1151920,66,3,0,0,0,0,0,74
1151921,50,6,0,0,0,0,0,60
1151922,23,0,3,0,0,0,0,25
1151923,89,3,0,3,0,0,0,93
1151924,46,0,0,0,0,0,0,50
1151925,74,0,0,4,0,0,0,87
1151926,61,4,3,0,0,0,0,68
1151927,30,0,3,0,0,0,0,32
1151928,59,0,0,0,0,0,0,64
1151929,50,4,0,3,0,0,0,58
1151930,61,5,3,0,0,0,0,75
1151931,26,0,0,0,0,0,0,30
1151932,48,5,0,3,0,0,0,56
1151933,70,3,6,0,0,0,0,78
1151934,60,0,0,0,0,0,0,64
1151935,34,0,0,0,0,0,0,36
1151936,38,0,3,0,0,0,0,41
1151937,62,0,0,0,0,0,0,64
1151938,70,0,0,0,0,0,0,69
1151939,65,3,0,3,0,0,0,73
1151940,0,0,0,0,0,0,0,0
1152001,65,3,0,0,0,0,0,70
1152002,52,0,0,4,0,0,0,58
1152003,41,4,4,0,0,0,0,53
1152004,70,0,3,3,0,0,0,77
1152005,35,3,0,0,4,0,0,45
1152006,40,0,0,0,0,0,0,45
1152007,28,0,0,0,0,0,0,30
1152008,40,0,0,0,0,0,0,48
1152009,57,0,3,0,0,0,0,61
1152010,64,0,0,0,0,0,0,67
1152011,66,0,4,0,0,0,0,66
1152012,42,3,3,0,0,0,0,47
1152013,33,0,0,0,0,0,0,36
1152014,40,0,0,0,0,0,0,46
1152015,45,5,3,0,0,0,0,53
1152016,48,3,0,0,0,0,0,55
1152017,60,0,5,3,0,0,0,62
1152018,53,0,3,0,0,0,0,50
1152019,58,4,0,0,0,0,0,66
1152020,74,3,0,0,0,0,0,82
1152021,87,0,3,3,0,0,0,88
1152022,68,0,3,0,0,0,3,72
1152023,50,0,0,0,0,0,0,52
1152024,88,5,0,7,0,0,0,101
1152025,49,0,0,0,0,0,0,53
1152026,36,3,0,0,0,0,0,40
1152101,0,0,0,0,0,0,0,0
1152201,96,0,7,0,0,0,0,108
1152202,61,3,8,0,0,0,0,71
1152203,0,0,0,0,0,0,0,0
1152204,82,6,3,4,0,0,0,92
1152205,0,0,0,0,0,0,0,0
1152206,68,0,4,0,0,0,0,75
1152207,66,3,5,0,0,0,0,69
1152208,52,4,3,0,0,0,0,59
1152209,39,0,0,0,0,0,0,46
1152210,64,3,3,0,0,0,0,75
1152211,111,3,7,0,0,0,0,118
1152212,49,3,0,0,0,0,0,55
1152213,42,0,0,0,0,0,0,50
1152214,60,4,3,0,0,0,0,64
1152215,57,5,0,0,0,0,0,72
1152216,55,3,0,0,0,0,0,53
1152217,47,0,3,0,0,0,0,54
1152218,73,3,0,0,0,0,0,77
1152219,55,5,0,0,0,0,0,58
1152220,43,0,0,0,0,0,0,42
1152221,36,0,0,0,0,0,0,41
1152222,82,3,0,3,0,0,0,89
1152223,52,3,7,3,0,0,0,62
1152224,43,3,0,0,0,0,0,45
1152225,88,5,3,3,0,0,0,96
1152226,123,5,4,6,0,0,0,138
1152227,55,0,0,0,0,0,0,57
1152228,55,0,3,0,0,0,0,62
1152229,51,3,4,0,0,0,3,61
1152230,81,5,4,0,0,0,0,88
1152231,30,0,0,0,0,0,0,34
1152232,44,3,0,0,0,0,0,44
1152233,89,5,7,0,0,0,0,102
1152234,34,0,3,3,0,0,0,41
1152235,35,0,0,0,0,0,0,38
1152236,61,10,0,0,0,0,0,64
1152301,0,0,0,0,0,0,0,0
1152302,62,4,3,0,0,0,0,72
1152304,64,7,3,0,0,0,0,77
1152305,68,3,0,0,0,0,0,73
1152306,48,3,0,0,0,0,0,58
1152307,0,0,0,0,0,0,0,0
1152308,443,22,12,0,0,0,0,481
1152309,0,0,0,0,0,0,0,0
1152310,53,10,4,0,0,0,0,59
1152311,82,3,0,0,0,0,0,90
1152312,58,3,3,0,0,0,0,65
1152313,35,3,3,0,0,0,0,38
1152314,57,3,4,0,0,0,0,62
1152315,33,0,0,0,0,0,0,36
1152316,79,0,7,0,0,0,0,87
1152317,43,3,3,0,0,0,0,51
1152318,52,5,0,0,0,0,0,55
1152319,65,3,0,3,0,0,0,74
1152320,63,0,0,0,0,0,0,69
1152321,94,3,0,0,0,0,0,98
1152322,46,0,0,0,0,0,0,54
1152323,47,0,0,3,0,0,0,51
1152324,28,3,0,0,0,0,0,38
1152325,0,0,0,0,0,0,0,0
1152326,69,8,3,0,0,0,0,84
1152327,62,3,0,3,0,0,0,67
1152328,41,0,3,0,0,0,0,46
1152329,96,6,0,0,0,0,0,102
1152330,33,0,3,0,0,0,0,37
1152331,58,0,3,0,0,0,0,65
1152332,54,3,3,0,0,0,0,57
1152333,0,0,0,0,0,0,0,0
1152334,52,3,0,0,0,0,0,58
1152335,25,0,0,0,0,0,0,29
1152336,63,3,3,0,0,0,0,69
1152337,36,3,0,0,0,0,0,38
1152338,42,0,5,0,0,0,0,47
1152339,54,3,0,0,0,0,0,57
1152340,59,3,0,0,0,0,0,64
1152341,12,0,0,0,0,0,0,12
1152342,0,0,0,0,0,0,0,0
1152343,91,3,0,3,0,0,0,92
1152344,29,0,0,0,0,0,0,31
1152345,55,0,0,0,0,0,0,59
1152346,55,0,3,0,0,0,0,55
1152347,63,0,0,0,0,0,0,71
1152401,47,3,0,0,0,0,0,50
1152402,61,3,0,0,0,0,0,67
1152403,35,0,3,0,0,0,0,42
1152404,73,3,0,0,0,0,0,83
1152405,74,3,3,0,0,0,0,79
1152406,65,0,0,0,0,0,0,61
1152407,63,3,4,0,0,0,0,72
1152408,56,0,0,0,0,0,0,59
1152409,57,3,0,0,0,0,0,63
1152410,46,3,6,0,0,0,0,57
1152411,53,0,3,3,0,0,0,55
1152412,114,9,0,0,0,0,0,119
1152413,101,3,3,0,0,0,0,104
1152414,52,0,0,0,0,0,0,52
1152415,55,4,5,0,0,0,0,62
1152416,55,3,3,0,0,0,0,59
1152417,64,3,6,0,0,0,0,76
1152418,98,4,3,0,0,0,0,105
1152419,104,3,0,0,0,0,0,107
1152420,45,3,0,3,0,0,0,50
1152421,82,4,4,0,0,0,0,87
1152422,53,3,0,0,0,0,0,61
1152423,84,3,3,0,0,0,0,97
1152424,54,0,3,3,0,0,0,60
1152425,78,10,3,0,0,0,0,89
1152426,54,9,0,0,0,0,0,61
1152427,88,4,3,0,0,0,0,100
1152428,61,4,3,0,0,0,0,70
1152429,53,4,3,0,0,0,0,64
1152430,61,6,3,0,0,0,0,65
1152431,0,0,0,0,0,0,0,0
1152432,45,0,0,0,0,0,0,47
1152433,49,7,0,0,0,0,0,57
1152434,0,0,0,0,0,0,0,0
1152435,92,7,0,0,0,0,0,97
1152436,96,0,0,0,0,0,0,101
1152437,0,0,0,0,0,0,0,0
1152438,108,6,0,0,0,0,0,117
1152439,48,5,0,0,0,0,0,54
1152440,84,0,3,0,0,0,0,91
1152441,63,9,3,0,0,0,0,72
1152442,70,0,0,0,0,0,0,75
1152443,55,4,0,0,0,0,0,56
1152444,56,4,0,0,0,0,0,64
1152445,54,4,6,0,0,0,0,63
1152446,39,3,3,0,0,0,0,43
1152447,76,4,5,0,0,0,0,85
1152448,79,4,6,0,0,0,0,93
1152449,26,0,0,0,0,0,0,28
1152450,39,3,6,0,0,0,0,51
1152901,52,4,0,0,0,0,0,53
1152902,79,3,3,0,0,0,0,85
1152903,75,3,0,0,0,0,0,79
1152904,91,7,3,0,0,0,3,106
1152905,55,8,0,0,0,0,0,63
1152906,80,5,3,0,0,0,0,88
1152907,52,3,0,3,0,0,0,58
1152908,99,13,3,0,0,0,0,106
1152909,48,3,0,0,0,0,0,53
1152910,59,3,3,0,0,0,0,64
1152911,60,4,3,0,0,0,0,67
1152912,89,0,3,0,0,0,0,95
1152913,50,3,0,3,0,0,0,55
1152914,53,12,0,0,0,0,0,58
1152915,38,7,0,0,0,0,0,46
1152916,48,3,3,0,0,0,0,56
1152917,53,4,3,0,0,0,0,62
1152918,37,0,3,0,0,0,0,46
1152919,47,3,0,0,0,0,0,55
1152920,21,0,0,0,0,0,0,30
1152921,36,14,0,0,0,0,0,59
1152922,64,4,3,0,0,0,0,67
1152923,36,3,3,0,0,0,0,43
1152924,36,3,0,0,0,0,0,40
1152925,31,3,0,0,0,0,0,35
1152926,36,3,0,0,0,0,0,40
1152927,72,4,3,0,0,0,0,77
1152928,60,4,0,0,0,0,0,71
1152929,49,4,0,0,0,0,0,52
1152930,67,3,7,0,0,0,0,76
1152931,74,3,0,0,0,0,0,80
1152932,76,6,0,0,0,0,0,84
1152933,40,3,0,3,0,0,0,49
1152934,66,4,3,0,0,0,0,73
1152935,76,7,0,0,0,0,0,81
1152936,74,5,0,0,0,0,0,78
1152937,70,5,0,0,0,0,0,82
1152938,73,8,0,0,0,0,0,82
1152939,49,3,5,0,0,0,0,56
1152940,88,3,0,0,0,0,0,92
1153001,60,0,3,0,0,0,0,63
1153002,41,5,3,0,0,0,0,46
1153003,68,7,0,0,0,0,0,71
1153004,34,3,0,0,0,0,0,40
1153005,28,4,0,0,0,0,0,31
1153006,56,0,0,0,0,0,0,59
1153007,60,4,0,0,0,0,0,64
1153008,92,4,0,0,0,0,0,99
1153009,49,0,0,0,0,0,0,47
1153010,74,8,3,0,0,0,0,85
1153011,78,4,0,0,0,0,0,86
1153012,56,0,0,0,0,0,0,62
1153013,19,0,4,0,0,0,0,25
1153014,45,3,0,0,0,0,0,51
1153015,40,0,0,0,0,0,0,44
1153016,65,0,0,0,0,0,0,65
1153017,43,0,0,0,0,0,0,51
1153018,58,3,3,0,0,0,0,66
1153019,43,0,0,0,0,0,0,48
1153020,26,0,0,0,0,0,0,23
1153021,54,3,0,0,0,0,0,62
1153022,82,4,0,0,0,0,0,87
1153023,70,3,3,3,0,0,0,79
1153024,64,0,4,0,0,0,0,63
1153025,48,4,0,0,0,0,0,51
1153026,29,3,0,0,0,0,0,36
1153027,32,3,0,0,0,0,0,37
1153028,75,4,0,0,0,0,0,78
1153029,99,3,0,0,0,0,0,103
1153030,23,3,0,0,0,0,0,24
1153031,60,3,3,0,0,0,0,67
1153032,45,7,3,0,0,0,0,55
1153033,33,0,3,0,0,0,0,35
1153034,62,6,3,0,0,0,0,70
1153035,32,5,0,0,0,0,0,39
1153036,86,3,0,0,0,0,0,90
1153037,76,4,3,3,0,0,0,79
1153038,51,3,3,0,0,0,0,54
1153039,45,0,3,0,0,0,0,51
1153040,53,0,4,0,0,0,0,61
1153101,0,0,0,0,0,0,0,0
1153102,0,0,0,0,0,0,0,0
1153103,57,3,3,0,0,0,0,64
1153104,30,0,3,0,0,0,0,30
1153105,65,5,5,0,0,0,0,73
1153106,37,3,0,0,0,0,0,43
1153107,43,6,0,0,0,0,0,55
1153108,26,4,0,0,0,0,0,32
1153109,50,4,3,0,0,0,0,58
1153110,89,3,0,0,0,0,0,96
1153111,56,3,0,0,0,0,0,65
1153112,18,0,0,0,0,0,0,18
1153113,83,7,0,0,0,0,0,92
1153114,52,7,5,0,0,0,0,58
1153115,95,5,3,0,0,0,0,103
1153116,57,3,3,0,0,0,0,67
1153117,72,3,0,0,0,0,0,78
1153118,61,3,0,3,0,0,0,61
1153119,39,3,3,0,0,0,0,47
1153120,53,7,3,0,0,0,0,59
1153121,72,3,0,0,0,0,0,72
1153122,64,3,3,0,0,0,0,70
1153123,35,0,0,0,0,0,0,39
1153124,53,3,0,0,0,0,0,50
1153125,58,3,3,0,0,0,0,63
1153126,62,0,3,0,0,0,0,66
1153127,67,0,3,0,0,0,0,70
1153128,48,4,0,0,0,0,0,58
1153129,44,4,3,0,0,0,0,48
1153130,53,0,0,0,0,0,0,62
1153131,57,3,3,0,0,0,0,66
1153132,52,0,0,0,0,0,0,54
1153133,41,4,0,0,0,0,0,41
1153134,65,5,0,3,0,0,0,71
1153135,65,0,0,0,0,0,0,73
1153136,50,4,0,0,0,0,3,56
1153137,57,11,3,0,0,0,0,72
1153301,51,3,0,0,0,0,0,49
1153302,40,0,0,0,0,0,0,49
1153303,74,0,3,0,0,0,0,82
1153304,0,0,0,0,0,0,0,0
1153305,69,4,3,0,0,0,0,78
1153306,36,3,4,0,0,0,0,45
1153307,30,4,0,0,0,0,0,35
1153308,85,4,4,0,0,0,0,91
1153309,81,0,4,3,0,0,0,85
1153310,32,4,0,0,0,0,0,35
1153311,45,0,0,3,0,0,0,50
1153312,51,0,3,0,0,0,0,57
1153313,35,0,0,0,0,0,0,40
1153314,68,3,0,0,0,0,0,74
1153315,34,3,0,0,0,0,0,37
1153316,53,3,0,0,0,0,0,57
1153317,44,3,0,0,0,0,0,45
1153318,34,12,0,0,0,0,0,49
1153401,54,3,0,0,0,0,0,58
1153402,0,0,0,0,0,0,0,0
1153403,46,0,3,0,0,0,0,55
1153404,62,9,0,0,0,0,0,68
1153405,67,4,0,0,0,0,0,69
1153406,84,3,4,0,0,0,0,84
1153407,42,3,0,0,0,0,0,45
1153408,81,3,0,3,0,0,0,92
1153409,75,3,4,0,0,0,0,78
1153410,37,3,0,0,0,0,0,38
1153411,51,3,0,0,0,0,0,52
1153412,71,3,0,3,0,0,0,73
1153413,37,0,0,0,0,0,0,37
1153414,79,4,0,3,0,0,0,85
1153415,52,0,0,0,0,0,0,58
1153416,76,0,0,0,0,0,0,76
1153417,0,0,0,0,0,0,0,0
1153418,30,0,0,0,0,0,0,32
1153419,75,3,0,3,0,0,0,75
1153420,77,4,3,0,0,0,0,80
1153421,0,0,0,0,0,0,0,0
1153422,31,0,0,0,0,0,0,35
1153423,69,0,0,0,0,0,0,75
1153424,93,4,4,0,0,0,0,99
1153425,55,3,0,0,0,0,0,58
1153426,42,9,0,0,0,0,0,48
1153427,39,0,3,0,0,0,0,42
1153428,39,4,3,0,0,0,0,45
1153429,48,0,0,0,0,0,0,54
1153430,41,3,0,0,0,0,0,49
1153431,45,0,4,0,0,0,0,49
1153432,62,0,0,0,0,0,0,63
1153501,47,3,0,0,0,0,0,56
1153502,85,3,4,4,0,0,0,93
1153503,59,0,0,0,0,0,0,60
1153504,69,4,3,0,0,0,0,76
1153505,0,0,0,0,0,0,0,3
1153506,130,3,9,0,0,0,0,138
1153507,65,3,0,0,0,0,0,69
1153508,36,0,6,0,0,0,0,45
1153509,47,3,0,0,0,0,0,51
1153510,67,0,4,0,0,0,0,70
1153511,38,0,3,0,0,0,0,44
1153512,78,3,3,0,0,0,0,81
1153513,80,3,5,0,0,0,0,89
1153514,41,6,5,3,0,0,0,53
1153515,40,5,0,0,0,0,0,46
1153516,0,0,0,0,0,0,0,0
1153517,0,0,0,0,0,0,0,0
1153518,60,6,0,0,0,0,0,66
1153519,119,7,3,0,0,0,0,130
1153520,15,3,0,0,0,0,0,24
1153521,47,4,3,0,0,0,0,56
1153522,77,12,4,0,0,0,0,90
1153523,61,5,0,0,0,0,0,62
1153524,44,3,4,0,0,0,0,47
1153525,88,8,4,3,0,0,0,104
1153526,78,4,0,0,0,0,0,80
1153527,48,0,0,0,0,0,0,52
1153528,31,0,0,0,0,0,0,37
1153529,69,3,0,0,0,0,0,82
1153530,86,4,0,3,0,0,0,98
1153531,31,3,0,0,0,0,0,36
1153532,89,5,0,0,0,0,0,97
1153533,34,3,0,0,0,0,0,32
1153534,68,3,0,0,0,0,0,69
1153535,56,3,3,3,0,0,0,66
1153536,66,9,0,0,0,0,0,76
1153537,0,0,0,0,0,0,0,0
1153538,41,4,0,0,0,0,0,47
1153539,14,3,0,0,0,0,0,12
1153540,33,0,0,0,0,0,0,35
1153541,43,3,3,0,0,0,0,53
1153542,66,6,0,0,0,0,0,66
1153543,72,4,6,0,0,0,0,84
1153544,65,0,0,0,0,0,0,68
1153545,56,0,0,0,0,0,0,55
1153546,37,3,0,0,0,0,0,40
1153547,71,3,3,0,0,0,0,81
1153548,39,7,0,0,0,0,0,42
1153549,51,4,0,0,0,0,0,50
1153550,64,3,0,0,0,0,0,70
1153551,51,0,0,0,0,0,0,53
1153552,48,3,3,0,0,0,0,54
1153553,54,3,6,0,0,0,0,61
1153554,69,5,3,0,0,0,0,73
1153555,60,8,0,0,0,0,0,67
1153556,57,0,3,0,0,0,0,60
1153557,46,3,0,0,0,0,0,52
1153601,34,3,0,0,0,0,0,39
1153602,55,3,4,0,0,0,0,59
1153603,36,3,0,0,0,0,0,43
1153604,49,5,0,0,0,0,0,55
1153605,57,3,0,0,0,0,0,65
1153606,61,7,3,0,0,0,0,69
1153607,46,0,0,0,0,0,0,47
1153608,45,0,3,0,0,0,0,48
1153609,69,3,3,0,0,0,0,77
1153610,93,6,3,0,0,0,0,96
1153611,82,3,5,0,0,0,0,87
1153612,40,4,0,0,0,0,0,40
1153613,46,3,4,0,0,0,0,58
1153614,63,3,0,0,0,0,0,67
1153615,21,3,0,0,0,0,0,26
1153616,59,3,0,0,0,0,0,59
1153617,89,0,0,0,0,0,0,91
1153618,46,0,3,0,0,0,0,50
1153619,48,0,0,3,0,0,0,52
1153620,103,7,3,0,0,0,0,113
1153621,84,0,0,0,0,0,0,87
1153622,112,4,3,0,0,0,0,119
1153623,45,3,0,0,0,0,0,48
1153624,102,4,0,0,0,0,0,101
1153625,81,3,4,0,0,0,0,89
1153626,72,3,0,0,0,0,0,74
1153627,31,0,3,0,0,0,0,37
1153628,55,3,0,0,0,0,0,59
1153629,50,0,0,0,0,0,0,50
1153630,51,0,0,0,0,0,0,56
1153631,102,5,3,0,0,0,0,108
1153632,62,4,3,0,0,0,0,71
1153633,83,0,0,0,0,0,0,82
1153634,80,4,3,0,0,0,0,85
1153635,33,7,0,0,0,0,0,44
1153636,58,0,0,0,0,0,0,56
1153637,78,3,3,0,0,0,0,82
1153638,96,0,0,3,0,0,0,101
1153639,58,3,7,0,0,0,0,71
1153640,65,4,5,0,0,0,0,74
1153641,56,5,3,0,0,0,0,67
1153642,83,5,0,0,0,0,0,93
1153643,61,4,0,0,0,0,0,68
1153644,58,0,3,0,0,0,0,63
1153645,68,0,5,0,0,0,0,75
1153646,54,5,0,0,0,0,0,61
1153647,95,7,3,0,0,0,0,105
1153648,48,0,3,0,0,0,0,53
1153649,73,3,3,0,0,0,0,81
1153701,3,0,0,0,0,0,0,3
1153801,58,6,0,0,0,0,0,60
1153802,42,3,3,0,0,0,0,41
1153803,77,7,4,0,0,0,0,85
1153804,20,4,0,0,0,0,0,30
1153805,0,0,0,0,0,0,0,0
1153806,42,3,0,0,0,0,0,49
1153807,0,0,0,0,0,0,0,0
1153808,59,4,0,0,0,0,0,63
1153809,41,0,3,0,0,0,0,48
1153810,56,0,3,0,0,0,0,58
1153811,0,0,0,0,0,0,0,0
1153812,45,3,0,0,0,0,0,51
1153813,41,0,3,0,0,0,0,46
1153814,41,0,0,0,0,0,0,48
1153815,58,3,0,0,0,0,0,66
1153816,28,3,3,0,0,0,0,34
1153817,47,5,0,0,0,0,0,52
1153818,0,0,0,0,0,0,0,0
1153819,0,0,0,0,0,0,0,0
1153820,23,0,0,0,0,0,0,23
1153821,60,4,3,0,0,0,0,69
1153822,38,0,0,0,0,0,0,43
1153823,74,8,0,0,0,0,0,80
1153824,8,0,0,0,0,0,0,11
1153825,12,3,0,0,0,0,0,14
1153826,30,5,3,0,0,0,0,30
1153827,36,3,3,0,0,0,0,41
1153828,49,4,5,0,0,0,0,61
1153829,34,0,0,0,0,0,0,32
1153830,45,0,0,0,0,0,0,51
1153831,69,9,4,0,0,0,0,78
1153832,83,6,4,0,0,0,0,89
1153833,45,0,4,0,0,0,0,53
1153834,45,3,0,0,0,0,0,45
1153835,48,9,0,0,0,0,0,53
1153836,80,3,3,0,0,0,0,87
1153837,50,4,0,0,0,0,0,51
1153838,61,6,0,0,0,0,0,68
1153839,48,0,3,0,0,0,0,49
1153840,34,0,0,0,0,0,0,38
1153841,65,5,0,0,0,0,0,69
1153842,32,4,3,0,0,0,0,39
1153843,49,3,4,0,0,0,0,56
1153844,48,3,0,0,0,0,0,52
1153845,49,4,0,0,0,0,0,51
1153846,50,3,0,0,0,0,0,51
1153847,80,4,0,0,0,0,0,88
1153848,68,5,0,0,0,0,0,75
1153849,50,4,3,0,0,0,0,56
1153850,33,0,0,0,0,0,0,35
1153851,11,3,0,0,0,0,0,16
1153852,34,4,0,0,0,0,0,37
1153853,66,6,0,0,0,0,0,71
1153901,30,0,3,0,0,0,0,31
1153902,25,7,0,0,0,0,0,38
1153903,11,0,0,0,0,0,0,15
1153904,25,0,7,0,0,0,0,32
1153905,32,3,3,0,0,0,0,33
1153906,26,0,5,0,0,0,0,34
1153907,0,0,0,0,0,0,0,0
1153908,72,7,5,0,0,0,0,87
1153909,9,0,0,0,0,0,0,12
1153910,8,0,0,0,0,0,0,12
1153911,41,4,3,0,0,0,0,51
1153912,58,3,3,0,0,0,0,66
1153913,16,7,0,0,0,0,0,23
1153914,47,3,4,0,0,0,0,56
1153915,13,3,4,0,0,0,0,18
1153916,60,3,0,0,0,0,0,64
1153917,22,0,0,0,0,0,0,21
1153918,13,0,5,0,0,0,0,20
1153919,27,3,0,0,0,0,0,38
1153920,89,9,7,3,0,0,0,109
1153921,48,4,3,0,0,0,0,51
1153922,35,3,3,0,0,0,0,42
1153923,37,0,3,0,0,0,0,41
1153924,25,5,3,0,0,0,0,34
1153925,29,3,0,0,0,0,0,34
1153926,30,3,3,0,0,0,0,32
1153927,21,0,0,0,0,0,0,23
1153928,0,0,0,0,0,0,0,0
1153929,48,3,7,0,0,0,0,58
1153930,32,3,3,0,0,0,0,35
1153931,18,0,3,0,0,0,0,19
1153932,32,6,6,0,0,0,0,44
1153933,22,0,0,0,0,0,0,29
1153934,7,0,3,0,0,0,0,13
1153935,44,3,3,0,0,0,0,49
1153936,24,0,3,0,0,0,0,31
1153937,37,5,3,0,0,0,0,44
1153938,23,4,0,0,0,0,0,32
1153939,30,0,0,0,0,0,0,29
1153940,17,0,3,0,0,0,0,20
1153941,21,3,0,0,0,0,0,23
1153942,25,5,0,0,0,0,0,36
1153943,36,9,0,0,0,0,0,47
1153944,38,4,3,0,0,0,0,47
1153945,28,0,0,0,0,0,0,26
1153946,42,8,6,0,0,0,0,49
1153947,32,0,0,0,0,0,0,36
1153948,22,3,0,0,0,0,0,25
1153949,5,0,0,0,0,0,0,9
1153950,35,0,5,0,0,0,0,47
1153951,25,3,3,0,0,0,0,35
1153952,33,3,0,0,0,0,0,32
1153953,22,6,7,0,0,0,0,30
1153954,14,0,3,0,0,0,0,24
1153955,37,3,0,0,0,0,0,45
1153956,37,4,0,0,0,0,0,43
1153957,36,3,0,0,0,0,0,40
1153958,0,0,0,0,0,0,0,0
1153959,17,3,4,0,0,0,0,26
1153960,20,0,3,0,0,0,0,24
1153961,18,8,0,3,0,0,0,27
1153962,49,3,6,0,0,0,0,55
1153963,16,0,0,0,0,0,0,17
1153964,36,0,0,0,0,0,0,39
1153965,0,0,0,0,0,0,0,0
1153966,40,6,3,0,0,0,0,51
1153967,0,0,0,0,0,0,0,0
1154001,48,3,7,0,0,0,0,60
1154002,30,0,0,3,0,0,0,32
1154003,19,0,0,0,0,0,0,23
1154004,55,0,3,0,0,0,0,66
1154005,40,0,3,0,0,0,0,44
1154006,56,0,0,0,0,0,0,54
1154007,38,0,0,0,0,0,0,41
1154008,32,5,0,0,0,0,0,37
1154009,8,0,0,0,0,0,0,14
1154010,30,0,3,0,0,0,0,35
1154011,27,0,0,0,0,0,0,30
1154012,28,3,0,0,0,0,0,34
1154013,58,5,5,0,0,0,0,69
1154014,33,0,3,0,0,0,0,37
1154015,36,3,0,0,0,0,0,40
1154016,60,12,0,0,0,0,0,75
1154017,28,0,0,0,0,0,0,37
1154018,25,0,0,0,0,0,0,25
1154019,16,3,0,0,0,0,0,20
1154020,49,6,0,0,0,0,0,52
1154021,59,4,0,3,0,0,0,65
1154022,17,3,0,0,0,0,0,20
1154023,36,3,3,0,0,0,0,49
1154024,24,4,0,0,0,0,0,33
1154025,24,0,0,0,0,0,0,30
1154026,20,0,0,0,0,0,0,27
1154027,35,4,3,0,0,0,0,42
1154028,30,0,0,0,0,0,0,29
1154029,53,4,0,0,0,0,0,59
1154030,24,0,4,0,0,0,0,32
1154031,48,3,4,0,0,0,0,57
1154032,20,0,0,3,0,0,0,28
1154033,44,3,3,0,0,0,0,51
1154101,72,5,7,0,0,0,0,81
1154102,35,3,0,0,0,0,0,40
1154103,45,3,6,0,0,0,0,51
1154104,24,0,0,0,0,0,0,26
1154105,38,3,3,0,0,0,0,42
1154106,63,6,0,3,0,0,0,72
1154107,58,11,3,0,0,0,0,70
1154108,41,5,0,0,0,0,0,44
1154109,50,3,0,0,0,0,0,59
1154110,79,4,0,0,0,0,0,84
1154111,50,3,3,0,0,0,0,62
1154112,46,4,3,0,0,0,0,51
1154113,35,9,3,0,0,0,0,43
1154114,22,0,0,0,0,0,0,21
1154201,24,3,0,0,0,0,0,33
1154202,16,4,0,0,0,0,0,19
1154203,21,3,0,0,0,0,0,23
1154204,31,0,4,0,0,0,0,32
1154205,80,10,6,0,0,0,0,89
1154206,21,0,3,0,0,0,0,28
1154207,20,0,0,0,0,0,0,21
1154208,48,0,3,0,0,0,0,49
1154209,40,0,4,0,0,0,0,49
1154210,36,3,0,0,0,0,0,41
1154211,33,3,3,0,0,0,0,33
1154212,21,3,3,0,0,0,0,32
1154213,63,4,0,0,0,0,0,69
1154214,55,5,3,0,0,0,0,61
1154215,0,0,0,0,0,0,0,0
1154216,52,5,0,0,0,0,0,59
1154217,96,5,11,0,0,0,0,118
1154218,20,3,0,0,0,0,0,27
1154219,30,0,0,0,0,0,0,34
1154220,35,4,0,0,0,0,0,39
1154221,28,3,0,0,0,0,0,37
1154222,35,4,0,0,0,0,0,36
1154223,52,3,3,0,0,0,0,60
1154224,40,0,3,0,0,0,0,42
1154225,73,0,0,0,0,0,0,70
1154226,34,0,0,3,0,0,0,43
1154227,31,0,3,0,0,0,0,38
1154228,56,0,3,0,0,0,0,58
1154229,5,0,3,0,0,0,0,12
1154230,29,0,0,0,0,0,0,37
1154231,48,9,0,0,0,0,0,52
1154232,26,3,0,0,0,0,0,29
1154233,56,6,0,0,0,0,0,59
1154234,44,5,0,0,0,0,0,56
1154235,41,3,0,0,0,0,0,42
1154301,38,6,3,0,0,0,0,50
1154302,25,0,0,0,0,0,0,29
1154303,27,4,4,0,0,0,0,35
