LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Wagin (S)	0	91875	10
Wagin (S)	0	105000	6
Wagin (S)	0	131250	6
Wagin (S)	0	157500	4
Wagin (S)	0	210000	7
Wagin (S)	1		61
Wagin (S)	1	0	3
Wagin (S)	1	7875	4
Wagin (S)	1	15750	7
Wagin (S)	1	21000	5
Wagin (S)	1	26250	23
Wagin (S)	1	34125	14
Wagin (S)	1	42000	53
Wagin (S)	1	52500	43
Wagin (S)	1	65625	40
Wagin (S)	1	78750	33
Wagin (S)	1	91875	27
Wagin (S)	1	105000	30
Wagin (S)	1	131250	60
Wagin (S)	1	157500	26
Wagin (S)	1	183750	11
Wagin (S)	1	210000	9
Wagin (S)	1	Inf	17
Wandering (S)	0		3
Wandering (S)	0	15750	4
Wandering (S)	0	21000	7
Wandering (S)	0	26250	3
Wandering (S)	0	34125	3
Wandering (S)	0	42000	3
Wandering (S)	0	52500	4
Wandering (S)	0	65625	7
Wandering (S)	1		21
Wandering (S)	1	0	3
Wandering (S)	1	26250	5
Wandering (S)	1	42000	12
Wandering (S)	1	52500	4
Wandering (S)	1	65625	9
Wandering (S)	1	78750	4
Wandering (S)	1	91875	12
Wandering (S)	1	105000	14
Wandering (S)	1	131250	7
Wandering (S)	1	157500	8
Wandering (S)	1	183750	4
Wandering (S)	1	210000	3
Wandering (S)	1	Inf	12
Wanneroo (C)	0		811
Wanneroo (C)	0	0	334
Wanneroo (C)	0	7875	150
Wanneroo (C)	0	15750	553
Wanneroo (C)	0	21000	752
Wanneroo (C)	0	26250	1729
Wanneroo (C)	0	34125	920
Wanneroo (C)	0	42000	805
Wanneroo (C)	0	52500	985
Wanneroo (C)	0	65625	1268
Wanneroo (C)	0	78750	986
Wanneroo (C)	0	91875	798
Wanneroo (C)	0	105000	575
Wanneroo (C)	0	131250	829
Wanneroo (C)	0	157500	116
Wanneroo (C)	0	183750	85
Wanneroo (C)	0	210000	223
Wanneroo (C)	0	Inf	57
Wanneroo (C)	1		6533
Wanneroo (C)	1	0	411
Wanneroo (C)	1	7875	199
Wanneroo (C)	1	15750	398
Wanneroo (C)	1	21000	341
Wanneroo (C)	1	26250	1026
Wanneroo (C)	1	34125	1245
Wanneroo (C)	1	42000	2665
Wanneroo (C)	1	52500	2399
Wanneroo (C)	1	65625	3215
Wanneroo (C)	1	78750	3499
Wanneroo (C)	1	91875	3234
Wanneroo (C)	1	105000	3337
Wanneroo (C)	1	131250	7281
Wanneroo (C)	1	157500	4960
Wanneroo (C)	1	183750	3127
Wanneroo (C)	1	210000	2115
Wanneroo (C)	1	Inf	3498
Waroona (S)	0		33
Waroona (S)	0	0	20
Waroona (S)	0	7875	3
Waroona (S)	0	15750	21
Waroona (S)	0	21000	37
Waroona (S)	0	26250	87
Waroona (S)	0	34125	34
Waroona (S)	0	42000	34
Waroona (S)	0	52500	26
Waroona (S)	0	65625	18
Waroona (S)	0	78750	15
Waroona (S)	0	91875	20
Waroona (S)	0	105000	16
Waroona (S)	0	131250	23
Waroona (S)	0	157500	3
Waroona (S)	0	183750	5
Waroona (S)	0	210000	12
Waroona (S)	1		206
Waroona (S)	1	0	13
Waroona (S)	1	7875	13
Waroona (S)	1	15750	12
Waroona (S)	1	21000	3
Waroona (S)	1	26250	45
Waroona (S)	1	34125	29
Waroona (S)	1	42000	85
Waroona (S)	1	52500	68
Waroona (S)	1	65625	70
Waroona (S)	1	78750	76
Waroona (S)	1	91875	38
Waroona (S)	1	105000	61
Waroona (S)	1	131250	99
Waroona (S)	1	157500	92
Waroona (S)	1	183750	50
Waroona (S)	1	210000	34
Waroona (S)	1	Inf	58
West Arthur (S)	0		3
West Arthur (S)	0	7875	3
West Arthur (S)	0	15750	5
West Arthur (S)	0	21000	9
West Arthur (S)	0	26250	16
West Arthur (S)	0	34125	6
West Arthur (S)	0	42000	10
West Arthur (S)	0	52500	15
West Arthur (S)	0	65625	13
West Arthur (S)	0	78750	7
West Arthur (S)	0	91875	6
West Arthur (S)	0	105000	6
West Arthur (S)	0	131250	9
West Arthur (S)	0	210000	3
West Arthur (S)	1		28
West Arthur (S)	1	7875	3
West Arthur (S)	1	26250	13
West Arthur (S)	1	34125	9
West Arthur (S)	1	42000	20
West Arthur (S)	1	52500	11
West Arthur (S)	1	65625	22
West Arthur (S)	1	78750	31
West Arthur (S)	1	91875	9
West Arthur (S)	1	105000	10
West Arthur (S)	1	131250	18
West Arthur (S)	1	157500	8
West Arthur (S)	1	183750	3
West Arthur (S)	1	210000	11
West Arthur (S)	1	Inf	8
Westonia (S)	0	21000	3
Westonia (S)	0	26250	5
Westonia (S)	0	52500	6
Westonia (S)	1		6
Westonia (S)	1	42000	3
Westonia (S)	1	52500	3
Westonia (S)	1	78750	4
Westonia (S)	1	91875	3
Westonia (S)	1	105000	3
Westonia (S)	1	131250	14
Westonia (S)	1	157500	4
Westonia (S)	1	183750	3
Westonia (S)	1	210000	5
Westonia (S)	1	Inf	5
Wickepin (S)	0		8
Wickepin (S)	0	0	3
Wickepin (S)	0	7875	3
Wickepin (S)	0	15750	7
Wickepin (S)	0	21000	10
Wickepin (S)	0	26250	15
Wickepin (S)	0	34125	8
Wickepin (S)	0	42000	6
Wickepin (S)	0	52500	11
Wickepin (S)	0	65625	9
Wickepin (S)	0	78750	3
Wickepin (S)	0	91875	4
Wickepin (S)	0	131250	3
Wickepin (S)	1		19
Wickepin (S)	1	7875	3
Wickepin (S)	1	26250	3
Wickepin (S)	1	34125	3
Wickepin (S)	1	42000	25
Wickepin (S)	1	52500	8
Wickepin (S)	1	65625	13
Wickepin (S)	1	78750	20
Wickepin (S)	1	91875	17
Wickepin (S)	1	105000	7
Wickepin (S)	1	131250	16
Wickepin (S)	1	157500	12
Wickepin (S)	1	183750	5
Wickepin (S)	1	Inf	12
Williams (S)	0		12
Williams (S)	0	0	4
Williams (S)	0	15750	8
Williams (S)	0	21000	8
Williams (S)	0	26250	15
Williams (S)	0	34125	4
Williams (S)	0	42000	8
Williams (S)	0	52500	8
Williams (S)	0	65625	6
Williams (S)	0	78750	3
Williams (S)	0	91875	3
Williams (S)	0	131250	5
Williams (S)	0	210000	3
Williams (S)	1		34
Williams (S)	1	15750	3
Williams (S)	1	21000	3
Williams (S)	1	26250	3
Williams (S)	1	34125	5
Williams (S)	1	42000	20
Williams (S)	1	52500	18
Williams (S)	1	65625	22
Williams (S)	1	78750	17
Williams (S)	1	91875	14
Williams (S)	1	105000	23
Williams (S)	1	131250	35
Williams (S)	1	157500	24
Williams (S)	1	183750	18
Williams (S)	1	210000	15
Williams (S)	1	Inf	15
Wiluna (S)	0	7875	3
Wiluna (S)	0	15750	3
Wiluna (S)	0	26250	3
Wiluna (S)	0	34125	4
Wiluna (S)	0	65625	4
Wiluna (S)	0	78750	3
Wiluna (S)	0	91875	8
Wiluna (S)	0	105000	3
Wiluna (S)	0	210000	3
Wiluna (S)	1		4
Wiluna (S)	1	15750	3
Wiluna (S)	1	26250	3
Wiluna (S)	1	34125	5
Wiluna (S)	1	42000	7
Wiluna (S)	1	52500	10
Wiluna (S)	1	65625	8
Wiluna (S)	1	78750	4
Wiluna (S)	1	91875	3
Wiluna (S)	1	105000	3
Wiluna (S)	1	131250	3
Wiluna (S)	1	157500	3
Wiluna (S)	1	210000	3
Wiluna (S)	1	Inf	3
Wongan-Ballidu (S)	0		12
Wongan-Ballidu (S)	0	0	4
Wongan-Ballidu (S)	0	7875	4
Wongan-Ballidu (S)	0	15750	9
Wongan-Ballidu (S)	0	21000	11
Wongan-Ballidu (S)	0	26250	31
Wongan-Ballidu (S)	0	34125	11
Wongan-Ballidu (S)	0	42000	19
Wongan-Ballidu (S)	0	52500	19
Wongan-Ballidu (S)	0	65625	21
Wongan-Ballidu (S)	0	78750	22
Wongan-Ballidu (S)	0	91875	8
Wongan-Ballidu (S)	0	105000	11
Wongan-Ballidu (S)	0	131250	10
Wongan-Ballidu (S)	0	157500	3
Wongan-Ballidu (S)	0	210000	4
Wongan-Ballidu (S)	1		55
Wongan-Ballidu (S)	1	0	3
Wongan-Ballidu (S)	1	7875	4
Wongan-Ballidu (S)	1	15750	3
Wongan-Ballidu (S)	1	26250	19
Wongan-Ballidu (S)	1	34125	15
Wongan-Ballidu (S)	1	42000	30
Wongan-Ballidu (S)	1	52500	20
Wongan-Ballidu (S)	1	65625	30
Wongan-Ballidu (S)	1	78750	28
Wongan-Ballidu (S)	1	91875	26
Wongan-Ballidu (S)	1	105000	24
Wongan-Ballidu (S)	1	131250	38
Wongan-Ballidu (S)	1	157500	26
Wongan-Ballidu (S)	1	183750	9
Wongan-Ballidu (S)	1	210000	10
Wongan-Ballidu (S)	1	Inf	23
Woodanilling (S)	0	15750	3
Woodanilling (S)	0	21000	3
Woodanilling (S)	0	26250	13
Woodanilling (S)	0	34125	3
Woodanilling (S)	0	42000	3
Woodanilling (S)	0	52500	3
Woodanilling (S)	0	65625	5
Woodanilling (S)	0	131250	3
Woodanilling (S)	1		12
Woodanilling (S)	1	26250	4
Woodanilling (S)	1	34125	7
Woodanilling (S)	1	42000	11
Woodanilling (S)	1	52500	7
Woodanilling (S)	1	65625	3
Woodanilling (S)	1	78750	9
Woodanilling (S)	1	91875	8
Woodanilling (S)	1	105000	9
Woodanilling (S)	1	131250	10
Woodanilling (S)	1	157500	3
Woodanilling (S)	1	183750	5
Woodanilling (S)	1	210000	4
Woodanilling (S)	1	Inf	6
Wyalkatchem (S)	0		3
Wyalkatchem (S)	0	0	3
Wyalkatchem (S)	0	15750	3
Wyalkatchem (S)	0	21000	12
Wyalkatchem (S)	0	26250	27
Wyalkatchem (S)	0	34125	14
Wyalkatchem (S)	0	42000	4
Wyalkatchem (S)	0	52500	4
Wyalkatchem (S)	0	65625	3
Wyalkatchem (S)	0	78750	8
Wyalkatchem (S)	0	105000	7
Wyalkatchem (S)	0	131250	6
Wyalkatchem (S)	0	210000	3
Wyalkatchem (S)	1		17
Wyalkatchem (S)	1	21000	3
Wyalkatchem (S)	1	26250	9
Wyalkatchem (S)	1	34125	5
Wyalkatchem (S)	1	42000	10
Wyalkatchem (S)	1	52500	9
Wyalkatchem (S)	1	65625	14
Wyalkatchem (S)	1	78750	6
Wyalkatchem (S)	1	91875	3
Wyalkatchem (S)	1	105000	8
Wyalkatchem (S)	1	131250	10
Wyalkatchem (S)	1	157500	10
Wyalkatchem (S)	1	183750	3
Wyndham-East Kimberley (S)	0		59
Wyndham-East Kimberley (S)	0	0	18
Wyndham-East Kimberley (S)	0	7875	7
Wyndham-East Kimberley (S)	0	15750	40
Wyndham-East Kimberley (S)	0	21000	41
Wyndham-East Kimberley (S)	0	26250	44
Wyndham-East Kimberley (S)	0	34125	33
Wyndham-East Kimberley (S)	0	42000	45
Wyndham-East Kimberley (S)	0	52500	61
Wyndham-East Kimberley (S)	0	65625	69
Wyndham-East Kimberley (S)	0	78750	68
Wyndham-East Kimberley (S)	0	91875	52
Wyndham-East Kimberley (S)	0	105000	47
Wyndham-East Kimberley (S)	0	131250	65
Wyndham-East Kimberley (S)	0	157500	12
Wyndham-East Kimberley (S)	0	183750	8
Wyndham-East Kimberley (S)	0	210000	21
Wyndham-East Kimberley (S)	0	Inf	9
Wyndham-East Kimberley (S)	1		250
Wyndham-East Kimberley (S)	1	0	6
Wyndham-East Kimberley (S)	1	7875	4
Wyndham-East Kimberley (S)	1	15750	12
Wyndham-East Kimberley (S)	1	21000	9
Wyndham-East Kimberley (S)	1	26250	47
Wyndham-East Kimberley (S)	1	34125	33
Wyndham-East Kimberley (S)	1	42000	66
Wyndham-East Kimberley (S)	1	52500	78
Wyndham-East Kimberley (S)	1	65625	83
Wyndham-East Kimberley (S)	1	78750	76
Wyndham-East Kimberley (S)	1	91875	66
Wyndham-East Kimberley (S)	1	105000	89
Wyndham-East Kimberley (S)	1	131250	187
Wyndham-East Kimberley (S)	1	157500	155
Wyndham-East Kimberley (S)	1	183750	120
Wyndham-East Kimberley (S)	1	210000	72
Wyndham-East Kimberley (S)	1	Inf	134
Yalgoo (S)	0	26250	4
Yalgoo (S)	0	52500	5
Yalgoo (S)	0	65625	3
Yalgoo (S)	0	105000	4
Yalgoo (S)	1		3
Yalgoo (S)	1	15750	3
Yalgoo (S)	1	131250	8
Yalgoo (S)	1	157500	3
Yalgoo (S)	1	183750	4
Yilgarn (S)	0		4
Yilgarn (S)	0	0	4
Yilgarn (S)	0	15750	17
Yilgarn (S)	0	21000	12
Yilgarn (S)	0	26250	30
Yilgarn (S)	0	34125	8
Yilgarn (S)	0	42000	14
Yilgarn (S)	0	52500	9
Yilgarn (S)	0	65625	16
Yilgarn (S)	0	78750	17
Yilgarn (S)	0	91875	3
Yilgarn (S)	0	105000	10
Yilgarn (S)	0	131250	5
Yilgarn (S)	0	210000	5
Yilgarn (S)	1		51
Yilgarn (S)	1	0	4
Yilgarn (S)	1	7875	3
Yilgarn (S)	1	15750	3
Yilgarn (S)	1	26250	12
Yilgarn (S)	1	34125	12
Yilgarn (S)	1	42000	22
Yilgarn (S)	1	52500	14
Yilgarn (S)	1	65625	16
Yilgarn (S)	1	78750	7
Yilgarn (S)	1	91875	7
Yilgarn (S)	1	105000	10
Yilgarn (S)	1	131250	39
Yilgarn (S)	1	157500	18
Yilgarn (S)	1	183750	15
Yilgarn (S)	1	210000	10
Yilgarn (S)	1	Inf	20
York (S)	0		29
York (S)	0	0	12
York (S)	0	7875	14
York (S)	0	15750	24
York (S)	0	21000	41
York (S)	0	26250	121
York (S)	0	34125	29
York (S)	0	42000	35
York (S)	0	52500	40
York (S)	0	65625	22
York (S)	0	78750	12
York (S)	0	91875	22
York (S)	0	105000	8
York (S)	0	131250	22
York (S)	0	183750	3
York (S)	0	210000	4
York (S)	1		135
York (S)	1	0	3
York (S)	1	7875	12
York (S)	1	15750	3
York (S)	1	21000	4
York (S)	1	26250	33
York (S)	1	34125	35
York (S)	1	42000	117
York (S)	1	52500	71
York (S)	1	65625	80
York (S)	1	78750	83
York (S)	1	91875	55
York (S)	1	105000	56
York (S)	1	131250	107
York (S)	1	157500	56
York (S)	1	183750	37
York (S)	1	210000	19
York (S)	1	Inf	41
Break O'Day (M)	0		65
Break O'Day (M)	0	0	27
Break O'Day (M)	0	7875	15
Break O'Day (M)	0	15750	96
Break O'Day (M)	0	21000	132
Break O'Day (M)	0	26250	288
Break O'Day (M)	0	34125	95
Break O'Day (M)	0	42000	74
Break O'Day (M)	0	52500	66
Break O'Day (M)	0	65625	49
Break O'Day (M)	0	78750	26
Break O'Day (M)	0	91875	20
Break O'Day (M)	0	105000	15
Break O'Day (M)	0	131250	11
Break O'Day (M)	0	210000	6
Break O'Day (M)	1		228
Break O'Day (M)	1	0	18
Break O'Day (M)	1	7875	17
Break O'Day (M)	1	15750	17
Break O'Day (M)	1	21000	20
Break O'Day (M)	1	26250	105
Break O'Day (M)	1	34125	99
Break O'Day (M)	1	42000	270
Break O'Day (M)	1	52500	164
Break O'Day (M)	1	65625	185
Break O'Day (M)	1	78750	142
Break O'Day (M)	1	91875	59
Break O'Day (M)	1	105000	72
Break O'Day (M)	1	131250	97
Break O'Day (M)	1	157500	51
Break O'Day (M)	1	183750	18
Break O'Day (M)	1	210000	12
Break O'Day (M)	1	Inf	32
Brighton (M)	0		115
Brighton (M)	0	0	24
Brighton (M)	0	7875	15
Brighton (M)	0	15750	88
Brighton (M)	0	21000	188
Brighton (M)	0	26250	295
Brighton (M)	0	34125	127
Brighton (M)	0	42000	128
Brighton (M)	0	52500	150
Brighton (M)	0	65625	121
Brighton (M)	0	78750	80
Brighton (M)	0	91875	39
Brighton (M)	0	105000	25
Brighton (M)	0	131250	19
Brighton (M)	0	210000	7
Brighton (M)	1		477
Brighton (M)	1	0	23
Brighton (M)	1	7875	23
Brighton (M)	1	15750	48
Brighton (M)	1	21000	78
Brighton (M)	1	26250	171
Brighton (M)	1	34125	209
Brighton (M)	1	42000	443
Brighton (M)	1	52500	362
Brighton (M)	1	65625	439
Brighton (M)	1	78750	416
Brighton (M)	1	91875	329
Brighton (M)	1	105000	311
Brighton (M)	1	131250	541
Brighton (M)	1	157500	258
Brighton (M)	1	183750	137
Brighton (M)	1	210000	84
Brighton (M)	1	Inf	71
Burnie (C)	0		185
Burnie (C)	0	0	45
Burnie (C)	0	7875	35
Burnie (C)	0	15750	180
Burnie (C)	0	21000	284
Burnie (C)	0	26250	586
Burnie (C)	0	34125	288
Burnie (C)	0	42000	221
Burnie (C)	0	52500	196
Burnie (C)	0	65625	207
Burnie (C)	0	78750	97
Burnie (C)	0	91875	63
Burnie (C)	0	105000	57
Burnie (C)	0	131250	62
Burnie (C)	0	157500	15
Burnie (C)	0	183750	3
Burnie (C)	0	210000	20
Burnie (C)	1		521
Burnie (C)	1	0	28
Burnie (C)	1	7875	26
Burnie (C)	1	15750	43
Burnie (C)	1	21000	71
Burnie (C)	1	26250	222
Burnie (C)	1	34125	211
Burnie (C)	1	42000	582
Burnie (C)	1	52500	411
Burnie (C)	1	65625	546
Burnie (C)	1	78750	457
Burnie (C)	1	91875	343
Burnie (C)	1	105000	331
Burnie (C)	1	131250	499
Burnie (C)	1	157500	304
Burnie (C)	1	183750	145
Burnie (C)	1	210000	77
Burnie (C)	1	Inf	151
Central Coast (M) (Tas.)	0		184
Central Coast (M) (Tas.)	0	0	47
Central Coast (M) (Tas.)	0	7875	31
Central Coast (M) (Tas.)	0	15750	169
Central Coast (M) (Tas.)	0	21000	287
Central Coast (M) (Tas.)	0	26250	676
Central Coast (M) (Tas.)	0	34125	292
Central Coast (M) (Tas.)	0	42000	202
Central Coast (M) (Tas.)	0	52500	224
Central Coast (M) (Tas.)	0	65625	157
Central Coast (M) (Tas.)	0	78750	98
Central Coast (M) (Tas.)	0	91875	97
Central Coast (M) (Tas.)	0	105000	72
Central Coast (M) (Tas.)	0	131250	43
Central Coast (M) (Tas.)	0	157500	5
Central Coast (M) (Tas.)	0	210000	17
Central Coast (M) (Tas.)	0	Inf	4
Central Coast (M) (Tas.)	1		698
Central Coast (M) (Tas.)	1	0	35
Central Coast (M) (Tas.)	1	7875	21
Central Coast (M) (Tas.)	1	15750	46
Central Coast (M) (Tas.)	1	21000	48
Central Coast (M) (Tas.)	1	26250	256
Central Coast (M) (Tas.)	1	34125	216
Central Coast (M) (Tas.)	1	42000	706
Central Coast (M) (Tas.)	1	52500	532
Central Coast (M) (Tas.)	1	65625	556
Central Coast (M) (Tas.)	1	78750	546
Central Coast (M) (Tas.)	1	91875	375
Central Coast (M) (Tas.)	1	105000	385
Central Coast (M) (Tas.)	1	131250	612
Central Coast (M) (Tas.)	1	157500	348
Central Coast (M) (Tas.)	1	183750	206
Central Coast (M) (Tas.)	1	210000	95
Central Coast (M) (Tas.)	1	Inf	172
Central Highlands (M) (Tas.)	0		23
Central Highlands (M) (Tas.)	0	0	5
Central Highlands (M) (Tas.)	0	7875	3
Central Highlands (M) (Tas.)	0	15750	27
Central Highlands (M) (Tas.)	0	21000	43
Central Highlands (M) (Tas.)	0	26250	100
Central Highlands (M) (Tas.)	0	34125	21
Central Highlands (M) (Tas.)	0	42000	34
Central Highlands (M) (Tas.)	0	52500	32
Central Highlands (M) (Tas.)	0	65625	18
Central Highlands (M) (Tas.)	0	78750	15
Central Highlands (M) (Tas.)	0	91875	6
Central Highlands (M) (Tas.)	0	105000	11
Central Highlands (M) (Tas.)	0	131250	7
Central Highlands (M) (Tas.)	0	157500	4
Central Highlands (M) (Tas.)	0	210000	5
Central Highlands (M) (Tas.)	1		73
Central Highlands (M) (Tas.)	1	0	3
Central Highlands (M) (Tas.)	1	7875	8
Central Highlands (M) (Tas.)	1	15750	10
Central Highlands (M) (Tas.)	1	21000	6
Central Highlands (M) (Tas.)	1	26250	36
Central Highlands (M) (Tas.)	1	34125	24
Central Highlands (M) (Tas.)	1	42000	81
Central Highlands (M) (Tas.)	1	52500	45
Central Highlands (M) (Tas.)	1	65625	69
Central Highlands (M) (Tas.)	1	78750	48
Central Highlands (M) (Tas.)	1	91875	29
Central Highlands (M) (Tas.)	1	105000	33
Central Highlands (M) (Tas.)	1	131250	32
Central Highlands (M) (Tas.)	1	157500	18
Central Highlands (M) (Tas.)	1	183750	12
Central Highlands (M) (Tas.)	1	210000	7
Central Highlands (M) (Tas.)	1	Inf	14
Circular Head (M)	0		66
Circular Head (M)	0	0	14
Circular Head (M)	0	7875	9
Circular Head (M)	0	15750	56
Circular Head (M)	0	21000	88
Circular Head (M)	0	26250	193
Circular Head (M)	0	34125	101
Circular Head (M)	0	42000	83
Circular Head (M)	0	52500	96
Circular Head (M)	0	65625	88
Circular Head (M)	0	78750	36
Circular Head (M)	0	91875	18
Circular Head (M)	0	105000	14
Circular Head (M)	0	131250	16
Circular Head (M)	0	157500	3
Circular Head (M)	0	210000	7
Circular Head (M)	1		247
Circular Head (M)	1	0	9
Circular Head (M)	1	7875	8
Circular Head (M)	1	15750	17
Circular Head (M)	1	21000	19
Circular Head (M)	1	26250	65
Circular Head (M)	1	34125	86
Circular Head (M)	1	42000	226
Circular Head (M)	1	52500	146
Circular Head (M)	1	65625	180
Circular Head (M)	1	78750	220
Circular Head (M)	1	91875	156
Circular Head (M)	1	105000	157
Circular Head (M)	1	131250	249
Circular Head (M)	1	157500	128
Circular Head (M)	1	183750	54
Circular Head (M)	1	210000	26
Circular Head (M)	1	Inf	54
Clarence (C)	0		417
Clarence (C)	0	0	92
Clarence (C)	0	7875	58
Clarence (C)	0	15750	317
Clarence (C)	0	21000	560
Clarence (C)	0	26250	1174
Clarence (C)	0	34125	676
Clarence (C)	0	42000	562
Clarence (C)	0	52500	571
Clarence (C)	0	65625	608
Clarence (C)	0	78750	359
Clarence (C)	0	91875	324
Clarence (C)	0	105000	206
Clarence (C)	0	131250	211
Clarence (C)	0	157500	24
Clarence (C)	0	183750	20
Clarence (C)	0	210000	77
Clarence (C)	0	Inf	7
Clarence (C)	1		1552
Clarence (C)	1	0	80
Clarence (C)	1	7875	37
Clarence (C)	1	15750	83
Clarence (C)	1	21000	87
Clarence (C)	1	26250	359
Clarence (C)	1	34125	451
Clarence (C)	1	42000	1087
Clarence (C)	1	52500	1057
Clarence (C)	1	65625	1304
Clarence (C)	1	78750	1300
Clarence (C)	1	91875	1034
Clarence (C)	1	105000	998
Clarence (C)	1	131250	1920
Clarence (C)	1	157500	1333
Clarence (C)	1	183750	815
Clarence (C)	1	210000	485
Clarence (C)	1	Inf	800
Derwent Valley (M)	0		89
Derwent Valley (M)	0	0	20
Derwent Valley (M)	0	7875	12
Derwent Valley (M)	0	15750	75
Derwent Valley (M)	0	21000	158
Derwent Valley (M)	0	26250	282
Derwent Valley (M)	0	34125	132
Derwent Valley (M)	0	42000	98
Derwent Valley (M)	0	52500	95
Derwent Valley (M)	0	65625	75
Derwent Valley (M)	0	78750	40
Derwent Valley (M)	0	91875	34
Derwent Valley (M)	0	105000	22
Derwent Valley (M)	0	131250	14
Derwent Valley (M)	0	157500	3
Derwent Valley (M)	0	210000	6
Derwent Valley (M)	1		311
Derwent Valley (M)	1	0	11
Derwent Valley (M)	1	7875	15
Derwent Valley (M)	1	15750	23
Derwent Valley (M)	1	21000	31
Derwent Valley (M)	1	26250	110
Derwent Valley (M)	1	34125	115
Derwent Valley (M)	1	42000	290
Derwent Valley (M)	1	52500	240
Derwent Valley (M)	1	65625	279
Derwent Valley (M)	1	78750	277
Derwent Valley (M)	1	91875	195
Derwent Valley (M)	1	105000	188
Derwent Valley (M)	1	131250	281
Derwent Valley (M)	1	157500	139
Derwent Valley (M)	1	183750	74
Derwent Valley (M)	1	210000	38
Derwent Valley (M)	1	Inf	49
Devonport (C)	0		233
Devonport (C)	0	0	55
Devonport (C)	0	7875	40
Devonport (C)	0	15750	240
Devonport (C)	0	21000	407
Devonport (C)	0	26250	860
Devonport (C)	0	34125	401
Devonport (C)	0	42000	270
Devonport (C)	0	52500	290
Devonport (C)	0	65625	256
Devonport (C)	0	78750	151
Devonport (C)	0	91875	99
Devonport (C)	0	105000	75
Devonport (C)	0	131250	51
Devonport (C)	0	157500	6
Devonport (C)	0	210000	31
Devonport (C)	0	Inf	6
Devonport (C)	1		689
Devonport (C)	1	0	42
Devonport (C)	1	7875	22
Devonport (C)	1	15750	50
Devonport (C)	1	21000	58
Devonport (C)	1	26250	297
Devonport (C)	1	34125	315
Devonport (C)	1	42000	790
Devonport (C)	1	52500	564
Devonport (C)	1	65625	720
Devonport (C)	1	78750	618
Devonport (C)	1	91875	437
Devonport (C)	1	105000	371
Devonport (C)	1	131250	626
Devonport (C)	1	157500	335
Devonport (C)	1	183750	189
Devonport (C)	1	210000	110
Devonport (C)	1	Inf	159
Dorset (M)	0		63
Dorset (M)	0	0	19
Dorset (M)	0	7875	14
Dorset (M)	0	15750	73
Dorset (M)	0	21000	110
Dorset (M)	0	26250	264
Dorset (M)	0	34125	87
Dorset (M)	0	42000	85
Dorset (M)	0	52500	60
Dorset (M)	0	65625	49
Dorset (M)	0	78750	28
Dorset (M)	0	91875	29
Dorset (M)	0	105000	11
Dorset (M)	0	131250	15
Dorset (M)	0	157500	4
Dorset (M)	0	210000	6
Dorset (M)	1		197
Dorset (M)	1	0	12
Dorset (M)	1	7875	18
Dorset (M)	1	15750	14
Dorset (M)	1	21000	20
Dorset (M)	1	26250	91
Dorset (M)	1	34125	91
Dorset (M)	1	42000	271
Dorset (M)	1	52500	151
Dorset (M)	1	65625	183
Dorset (M)	1	78750	161
Dorset (M)	1	91875	117
Dorset (M)	1	105000	104
Dorset (M)	1	131250	133
Dorset (M)	1	157500	66
Dorset (M)	1	183750	38
Dorset (M)	1	210000	25
Dorset (M)	1	Inf	32
Flinders (M) (Tas.)	0		11
Flinders (M) (Tas.)	0	0	4
Flinders (M) (Tas.)	0	7875	4
Flinders (M) (Tas.)	0	15750	10
Flinders (M) (Tas.)	0	21000	16
Flinders (M) (Tas.)	0	26250	29
Flinders (M) (Tas.)	0	34125	14
Flinders (M) (Tas.)	0	42000	15
Flinders (M) (Tas.)	0	52500	15
Flinders (M) (Tas.)	0	65625	23
Flinders (M) (Tas.)	0	78750	3
Flinders (M) (Tas.)	0	91875	3
Flinders (M) (Tas.)	0	131250	3
Flinders (M) (Tas.)	0	210000	3
Flinders (M) (Tas.)	1		29
Flinders (M) (Tas.)	1	0	4
Flinders (M) (Tas.)	1	15750	3
Flinders (M) (Tas.)	1	21000	3
Flinders (M) (Tas.)	1	26250	8
Flinders (M) (Tas.)	1	34125	9
Flinders (M) (Tas.)	1	42000	15
Flinders (M) (Tas.)	1	52500	22
Flinders (M) (Tas.)	1	65625	30
Flinders (M) (Tas.)	1	78750	23
Flinders (M) (Tas.)	1	91875	13
Flinders (M) (Tas.)	1	105000	23
Flinders (M) (Tas.)	1	131250	25
Flinders (M) (Tas.)	1	157500	20
Flinders (M) (Tas.)	1	183750	10
Flinders (M) (Tas.)	1	210000	5
Flinders (M) (Tas.)	1	Inf	10
George Town (M)	0		51
George Town (M)	0	0	25
George Town (M)	0	7875	10
George Town (M)	0	15750	84
George Town (M)	0	21000	106
George Town (M)	0	26250	232
George Town (M)	0	34125	67
George Town (M)	0	42000	49
George Town (M)	0	52500	61
George Town (M)	0	65625	43
George Town (M)	0	78750	22
George Town (M)	0	91875	33
George Town (M)	0	105000	17
George Town (M)	0	131250	10
George Town (M)	0	210000	10
George Town (M)	1		215
George Town (M)	1	0	17
George Town (M)	1	7875	6
George Town (M)	1	15750	9
George Town (M)	1	21000	26
George Town (M)	1	26250	103
George Town (M)	1	34125	94
George Town (M)	1	42000	267
George Town (M)	1	52500	170
George Town (M)	1	65625	176
George Town (M)	1	78750	142
George Town (M)	1	91875	91
George Town (M)	1	105000	107
George Town (M)	1	131250	151
George Town (M)	1	157500	94
