LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Kangaroo Island (DC)	1	1	1	1	11
Karoonda East Murray (DC)					9
Karoonda East Murray (DC)	0	0	0	1	9
Karoonda East Murray (DC)	0	0	1	0	7
Karoonda East Murray (DC)	0	0	1	1	3
Karoonda East Murray (DC)	0	1	0	0	15
Karoonda East Murray (DC)	0	1	1	0	4
Karoonda East Murray (DC)	1	0	0	1	24
Karoonda East Murray (DC)	1	0	1	0	11
Karoonda East Murray (DC)	1	0	1	1	3
Karoonda East Murray (DC)	1	1	0	0	60
Karoonda East Murray (DC)	1	1	0	1	4
Karoonda East Murray (DC)	1	1	1	0	10
Kimba (DC)	0	0	0	1	10
Kimba (DC)	0	0	1	0	3
Kimba (DC)	0	1	0	0	14
Kimba (DC)	1	0	0	1	9
Kimba (DC)	1	0	1	0	3
Kimba (DC)	1	0	1	1	3
Kimba (DC)	1	1	0	0	87
Kimba (DC)	1	1	0	1	4
Kimba (DC)	1	1	1	0	5
Kingston (DC) (SA)					10
Kingston (DC) (SA)	0	0	0	1	18
Kingston (DC) (SA)	0	0	1	0	9
Kingston (DC) (SA)	0	1	0	0	26
Kingston (DC) (SA)	0	1	1	0	4
Kingston (DC) (SA)	1	0	0	1	40
Kingston (DC) (SA)	1	0	1	0	9
Kingston (DC) (SA)	1	0	1	1	14
Kingston (DC) (SA)	1	1	0	0	122
Kingston (DC) (SA)	1	1	0	1	3
Kingston (DC) (SA)	1	1	1	0	23
Kingston (DC) (SA)	1	1	1	1	4
Light (RegC)					39
Light (RegC)	0	0	0	1	166
Light (RegC)	0	0	1	0	43
Light (RegC)	0	0	1	1	25
Light (RegC)	0	1	0	0	180
Light (RegC)	0	1	0	1	15
Light (RegC)	0	1	1	0	45
Light (RegC)	0	1	1	1	10
Light (RegC)	1	0	0	1	354
Light (RegC)	1	0	1	0	179
Light (RegC)	1	0	1	1	113
Light (RegC)	1	1	0	0	1043
Light (RegC)	1	1	0	1	61
Light (RegC)	1	1	1	0	225
Light (RegC)	1	1	1	1	49
Lower Eyre Peninsula (DC)					9
Lower Eyre Peninsula (DC)	0	0	0	1	37
Lower Eyre Peninsula (DC)	0	0	1	0	14
Lower Eyre Peninsula (DC)	0	0	1	1	9
Lower Eyre Peninsula (DC)	0	1	0	0	70
Lower Eyre Peninsula (DC)	0	1	0	1	3
Lower Eyre Peninsula (DC)	0	1	1	0	10
Lower Eyre Peninsula (DC)	1	0	0	1	74
Lower Eyre Peninsula (DC)	1	0	1	0	56
Lower Eyre Peninsula (DC)	1	0	1	1	28
Lower Eyre Peninsula (DC)	1	1	0	0	361
Lower Eyre Peninsula (DC)	1	1	0	1	24
Lower Eyre Peninsula (DC)	1	1	1	0	67
Lower Eyre Peninsula (DC)	1	1	1	1	14
Loxton Waikerie (DC)					36
Loxton Waikerie (DC)	0	0	0	1	126
Loxton Waikerie (DC)	0	0	1	0	50
Loxton Waikerie (DC)	0	0	1	1	18
Loxton Waikerie (DC)	0	1	0	0	201
Loxton Waikerie (DC)	0	1	0	1	11
Loxton Waikerie (DC)	0	1	1	0	40
Loxton Waikerie (DC)	0	1	1	1	4
Loxton Waikerie (DC)	1	0	0	1	208
Loxton Waikerie (DC)	1	0	1	0	100
Loxton Waikerie (DC)	1	0	1	1	44
Loxton Waikerie (DC)	1	1	0	0	624
Loxton Waikerie (DC)	1	1	0	1	22
Loxton Waikerie (DC)	1	1	1	0	123
Loxton Waikerie (DC)	1	1	1	1	24
Mallala (DC)					23
Mallala (DC)	0	0	0	1	112
Mallala (DC)	0	0	1	0	23
Mallala (DC)	0	0	1	1	9
Mallala (DC)	0	1	0	0	116
Mallala (DC)	0	1	0	1	8
Mallala (DC)	0	1	1	0	25
Mallala (DC)	0	1	1	1	6
Mallala (DC)	1	0	0	1	272
Mallala (DC)	1	0	1	0	83
Mallala (DC)	1	0	1	1	65
Mallala (DC)	1	1	0	0	531
Mallala (DC)	1	1	0	1	49
Mallala (DC)	1	1	1	0	100
Mallala (DC)	1	1	1	1	20
Maralinga Tjarutja (AC)	1	1	0	0	3
Marion (C)					520
Marion (C)	0	0	0	1	1572
Marion (C)	0	0	1	0	470
Marion (C)	0	0	1	1	197
Marion (C)	0	1	0	0	1318
Marion (C)	0	1	0	1	91
Marion (C)	0	1	1	0	237
Marion (C)	0	1	1	1	33
Marion (C)	1	0	0	1	1703
Marion (C)	1	0	1	0	989
Marion (C)	1	0	1	1	589
Marion (C)	1	1	0	0	5667
Marion (C)	1	1	0	1	173
Marion (C)	1	1	1	0	820
Marion (C)	1	1	1	1	122
Mid Murray (DC)					21
Mid Murray (DC)	0	0	0	1	123
Mid Murray (DC)	0	0	1	0	32
Mid Murray (DC)	0	0	1	1	4
Mid Murray (DC)	0	1	0	0	132
Mid Murray (DC)	0	1	0	1	7
Mid Murray (DC)	0	1	1	0	11
Mid Murray (DC)	0	1	1	1	5
Mid Murray (DC)	1	0	0	1	152
Mid Murray (DC)	1	0	1	0	50
Mid Murray (DC)	1	0	1	1	34
Mid Murray (DC)	1	1	0	0	338
Mid Murray (DC)	1	1	0	1	22
Mid Murray (DC)	1	1	1	0	72
Mid Murray (DC)	1	1	1	1	13
Mitcham (C)					244
Mitcham (C)	0	0	0	1	777
Mitcham (C)	0	0	1	0	356
Mitcham (C)	0	0	1	1	122
Mitcham (C)	0	1	0	0	670
Mitcham (C)	0	1	0	1	36
Mitcham (C)	0	1	1	0	181
Mitcham (C)	0	1	1	1	25
Mitcham (C)	1	0	0	1	1288
Mitcham (C)	1	0	1	0	1069
Mitcham (C)	1	0	1	1	541
Mitcham (C)	1	1	0	0	4448
Mitcham (C)	1	1	0	1	111
Mitcham (C)	1	1	1	0	854
Mitcham (C)	1	1	1	1	96
Mount Barker (DC)					88
Mount Barker (DC)	0	0	0	1	382
Mount Barker (DC)	0	0	1	0	194
Mount Barker (DC)	0	0	1	1	78
Mount Barker (DC)	0	1	0	0	523
Mount Barker (DC)	0	1	0	1	38
Mount Barker (DC)	0	1	1	0	114
Mount Barker (DC)	0	1	1	1	10
Mount Barker (DC)	1	0	0	1	678
Mount Barker (DC)	1	0	1	0	412
Mount Barker (DC)	1	0	1	1	237
Mount Barker (DC)	1	1	0	0	2328
Mount Barker (DC)	1	1	0	1	77
Mount Barker (DC)	1	1	1	0	416
Mount Barker (DC)	1	1	1	1	77
Mount Gambier (C)					80
Mount Gambier (C)	0	0	0	1	350
Mount Gambier (C)	0	0	1	0	128
Mount Gambier (C)	0	0	1	1	38
Mount Gambier (C)	0	1	0	0	624
Mount Gambier (C)	0	1	0	1	46
Mount Gambier (C)	0	1	1	0	99
Mount Gambier (C)	0	1	1	1	14
Mount Gambier (C)	1	0	0	1	421
Mount Gambier (C)	1	0	1	0	187
Mount Gambier (C)	1	0	1	1	110
Mount Gambier (C)	1	1	0	0	1514
Mount Gambier (C)	1	1	0	1	84
Mount Gambier (C)	1	1	1	0	270
Mount Gambier (C)	1	1	1	1	42
Mount Remarkable (DC)					5
Mount Remarkable (DC)	0	0	0	1	26
Mount Remarkable (DC)	0	0	1	0	11
Mount Remarkable (DC)	0	1	0	0	22
Mount Remarkable (DC)	0	1	1	0	4
Mount Remarkable (DC)	0	1	1	1	4
Mount Remarkable (DC)	1	0	0	1	46
Mount Remarkable (DC)	1	0	1	0	31
Mount Remarkable (DC)	1	0	1	1	14
Mount Remarkable (DC)	1	1	0	0	130
Mount Remarkable (DC)	1	1	0	1	7
Mount Remarkable (DC)	1	1	1	0	31
Mount Remarkable (DC)	1	1	1	1	3
Murray Bridge (RC)					82
Murray Bridge (RC)	0	0	0	1	319
Murray Bridge (RC)	0	0	1	0	90
Murray Bridge (RC)	0	0	1	1	27
Murray Bridge (RC)	0	1	0	0	448
Murray Bridge (RC)	0	1	0	1	39
Murray Bridge (RC)	0	1	1	0	58
Murray Bridge (RC)	0	1	1	1	21
Murray Bridge (RC)	1	0	0	1	382
Murray Bridge (RC)	1	0	1	0	171
Murray Bridge (RC)	1	0	1	1	87
Murray Bridge (RC)	1	1	0	0	1007
Murray Bridge (RC)	1	1	0	1	78
Murray Bridge (RC)	1	1	1	0	207
Murray Bridge (RC)	1	1	1	1	26
Naracoorte and Lucindale (DC)					27
Naracoorte and Lucindale (DC)	0	0	0	1	74
Naracoorte and Lucindale (DC)	0	0	1	0	28
Naracoorte and Lucindale (DC)	0	0	1	1	3
Naracoorte and Lucindale (DC)	0	1	0	0	109
Naracoorte and Lucindale (DC)	0	1	0	1	11
Naracoorte and Lucindale (DC)	0	1	1	0	19
Naracoorte and Lucindale (DC)	0	1	1	1	4
Naracoorte and Lucindale (DC)	1	0	0	1	126
Naracoorte and Lucindale (DC)	1	0	1	0	65
Naracoorte and Lucindale (DC)	1	0	1	1	30
Naracoorte and Lucindale (DC)	1	1	0	0	551
Naracoorte and Lucindale (DC)	1	1	0	1	19
Naracoorte and Lucindale (DC)	1	1	1	0	93
Naracoorte and Lucindale (DC)	1	1	1	1	8
Northern Areas (DC)					9
Northern Areas (DC)	0	0	0	1	52
Northern Areas (DC)	0	0	1	0	9
Northern Areas (DC)	0	0	1	1	7
Northern Areas (DC)	0	1	0	0	50
Northern Areas (DC)	0	1	0	1	3
Northern Areas (DC)	0	1	1	0	15
Northern Areas (DC)	1	0	0	1	82
Northern Areas (DC)	1	0	1	0	31
Northern Areas (DC)	1	0	1	1	13
Northern Areas (DC)	1	1	0	0	246
Northern Areas (DC)	1	1	0	1	12
Northern Areas (DC)	1	1	1	0	60
Northern Areas (DC)	1	1	1	1	3
Norwood Payneham St Peters (C)					244
Norwood Payneham St Peters (C)	0	0	0	1	480
Norwood Payneham St Peters (C)	0	0	1	0	236
Norwood Payneham St Peters (C)	0	0	1	1	67
Norwood Payneham St Peters (C)	0	1	0	0	424
Norwood Payneham St Peters (C)	0	1	0	1	9
Norwood Payneham St Peters (C)	0	1	1	0	88
Norwood Payneham St Peters (C)	0	1	1	1	7
Norwood Payneham St Peters (C)	1	0	0	1	552
Norwood Payneham St Peters (C)	1	0	1	0	424
Norwood Payneham St Peters (C)	1	0	1	1	203
Norwood Payneham St Peters (C)	1	1	0	0	2070
Norwood Payneham St Peters (C)	1	1	0	1	51
Norwood Payneham St Peters (C)	1	1	1	0	306
Norwood Payneham St Peters (C)	1	1	1	1	28
Onkaparinga (C)					593
Onkaparinga (C)	0	0	0	1	2745
Onkaparinga (C)	0	0	1	0	892
Onkaparinga (C)	0	0	1	1	375
Onkaparinga (C)	0	1	0	0	3516
Onkaparinga (C)	0	1	0	1	270
Onkaparinga (C)	0	1	1	0	659
Onkaparinga (C)	0	1	1	1	98
Onkaparinga (C)	1	0	0	1	3845
Onkaparinga (C)	1	0	1	0	1715
Onkaparinga (C)	1	0	1	1	1117
Onkaparinga (C)	1	1	0	0	10124
Onkaparinga (C)	1	1	0	1	504
Onkaparinga (C)	1	1	1	0	1818
Onkaparinga (C)	1	1	1	1	275
Orroroo/Carrieton (DC)	0	0	0	1	7
Orroroo/Carrieton (DC)	0	1	0	0	6
Orroroo/Carrieton (DC)	1	0	0	1	8
Orroroo/Carrieton (DC)	1	0	1	0	3
Orroroo/Carrieton (DC)	1	0	1	1	3
Orroroo/Carrieton (DC)	1	1	0	0	45
Orroroo/Carrieton (DC)	1	1	0	1	3
Orroroo/Carrieton (DC)	1	1	1	0	6
Peterborough (DC)					6
Peterborough (DC)	0	0	0	1	25
Peterborough (DC)	0	0	1	0	10
Peterborough (DC)	0	0	1	1	6
Peterborough (DC)	0	1	0	0	50
Peterborough (DC)	0	1	0	1	4
Peterborough (DC)	0	1	1	0	5
Peterborough (DC)	1	0	0	1	22
Peterborough (DC)	1	0	1	0	10
Peterborough (DC)	1	1	0	0	44
Peterborough (DC)	1	1	0	1	5
Peterborough (DC)	1	1	1	0	9
Peterborough (DC)	1	1	1	1	3
Playford (C)					415
Playford (C)	0	0	0	1	1631
Playford (C)	0	0	1	0	439
Playford (C)	0	0	1	1	185
Playford (C)	0	1	0	0	2872
Playford (C)	0	1	0	1	264
Playford (C)	0	1	1	0	447
Playford (C)	0	1	1	1	106
Playford (C)	1	0	0	1	1682
Playford (C)	1	0	1	0	596
Playford (C)	1	0	1	1	447
Playford (C)	1	1	0	0	5076
Playford (C)	1	1	0	1	337
Playford (C)	1	1	1	0	968
Playford (C)	1	1	1	1	191
Port Adelaide Enfield (C)					739
Port Adelaide Enfield (C)	0	0	0	1	2314
Port Adelaide Enfield (C)	0	0	1	0	713
Port Adelaide Enfield (C)	0	0	1	1	285
Port Adelaide Enfield (C)	0	1	0	0	2115
Port Adelaide Enfield (C)	0	1	0	1	179
Port Adelaide Enfield (C)	0	1	1	0	428
Port Adelaide Enfield (C)	0	1	1	1	75
Port Adelaide Enfield (C)	1	0	0	1	2176
Port Adelaide Enfield (C)	1	0	1	0	1102
Port Adelaide Enfield (C)	1	0	1	1	628
Port Adelaide Enfield (C)	1	1	0	0	7525
Port Adelaide Enfield (C)	1	1	0	1	262
Port Adelaide Enfield (C)	1	1	1	0	1146
Port Adelaide Enfield (C)	1	1	1	1	177
Port Augusta (C)					63
Port Augusta (C)	0	0	0	1	226
Port Augusta (C)	0	0	1	0	51
Port Augusta (C)	0	0	1	1	17
Port Augusta (C)	0	1	0	0	344
Port Augusta (C)	0	1	0	1	37
Port Augusta (C)	0	1	1	0	40
Port Augusta (C)	0	1	1	1	5
Port Augusta (C)	1	0	0	1	239
Port Augusta (C)	1	0	1	0	81
Port Augusta (C)	1	0	1	1	31
Port Augusta (C)	1	1	0	0	691
Port Augusta (C)	1	1	0	1	45
Port Augusta (C)	1	1	1	0	108
Port Augusta (C)	1	1	1	1	23
Port Lincoln (C)					52
Port Lincoln (C)	0	0	0	1	183
Port Lincoln (C)	0	0	1	0	70
Port Lincoln (C)	0	0	1	1	20
Port Lincoln (C)	0	1	0	0	275
Port Lincoln (C)	0	1	0	1	25
Port Lincoln (C)	0	1	1	0	51
Port Lincoln (C)	0	1	1	1	3
Port Lincoln (C)	1	0	0	1	184
Port Lincoln (C)	1	0	1	0	90
Port Lincoln (C)	1	0	1	1	49
Port Lincoln (C)	1	1	0	0	809
Port Lincoln (C)	1	1	0	1	37
Port Lincoln (C)	1	1	1	0	136
Port Lincoln (C)	1	1	1	1	18
Port Pirie City and Dists (M)					57
Port Pirie City and Dists (M)	0	0	0	1	289
Port Pirie City and Dists (M)	0	0	1	0	83
Port Pirie City and Dists (M)	0	0	1	1	31
Port Pirie City and Dists (M)	0	1	0	0	351
Port Pirie City and Dists (M)	0	1	0	1	37
Port Pirie City and Dists (M)	0	1	1	0	76
Port Pirie City and Dists (M)	0	1	1	1	24
Port Pirie City and Dists (M)	1	0	0	1	358
Port Pirie City and Dists (M)	1	0	1	0	116
Port Pirie City and Dists (M)	1	0	1	1	87
Port Pirie City and Dists (M)	1	1	0	0	782
Port Pirie City and Dists (M)	1	1	0	1	65
Port Pirie City and Dists (M)	1	1	1	0	205
Port Pirie City and Dists (M)	1	1	1	1	22
Prospect (C)					111
Prospect (C)	0	0	0	1	255
Prospect (C)	0	0	1	0	95
Prospect (C)	0	0	1	1	27
Prospect (C)	0	1	0	0	184
Prospect (C)	0	1	0	1	15
Prospect (C)	0	1	1	0	33
Prospect (C)	0	1	1	1	3
Prospect (C)	1	0	0	1	413
Prospect (C)	1	0	1	0	262
Prospect (C)	1	0	1	1	140
Prospect (C)	1	1	0	0	1483
Prospect (C)	1	1	0	1	24
Prospect (C)	1	1	1	0	244
Prospect (C)	1	1	1	1	17
Renmark Paringa (DC)					31
Renmark Paringa (DC)	0	0	0	1	138
Renmark Paringa (DC)	0	0	1	0	30
Renmark Paringa (DC)	0	0	1	1	14
Renmark Paringa (DC)	0	1	0	0	170
Renmark Paringa (DC)	0	1	0	1	19
Renmark Paringa (DC)	0	1	1	0	27
Renmark Paringa (DC)	0	1	1	1	4
Renmark Paringa (DC)	1	0	0	1	189
Renmark Paringa (DC)	1	0	1	0	71
Renmark Paringa (DC)	1	0	1	1	41
Renmark Paringa (DC)	1	1	0	0	468
Renmark Paringa (DC)	1	1	0	1	25
Renmark Paringa (DC)	1	1	1	0	111
Renmark Paringa (DC)	1	1	1	1	12
Robe (DC)					3
Robe (DC)	0	0	0	1	15
Robe (DC)	0	1	0	0	8
Robe (DC)	1	0	0	1	17
Robe (DC)	1	0	1	0	10
Robe (DC)	1	1	0	0	66
Robe (DC)	1	1	0	1	3
Robe (DC)	1	1	1	0	11
Robe (DC)	1	1	1	1	3
Roxby Downs (M)	0	0	0	1	16
Roxby Downs (M)	0	0	1	0	10
Roxby Downs (M)	0	1	0	0	51
Roxby Downs (M)	0	1	0	1	3
Roxby Downs (M)	0	1	1	0	5
Roxby Downs (M)	1	0	0	1	41
Roxby Downs (M)	1	0	1	0	15
Roxby Downs (M)	1	0	1	1	7
Roxby Downs (M)	1	1	0	0	380
Roxby Downs (M)	1	1	0	1	18
Roxby Downs (M)	1	1	1	0	41
Roxby Downs (M)	1	1	1	1	8
Salisbury (C)					666
Salisbury (C)	0	0	0	1	2577
Salisbury (C)	0	0	1	0	680
Salisbury (C)	0	0	1	1	358
Salisbury (C)	0	1	0	0	3001
Salisbury (C)	0	1	0	1	317
Salisbury (C)	0	1	1	0	540
Salisbury (C)	0	1	1	1	128
Salisbury (C)	1	0	0	1	3189
Salisbury (C)	1	0	1	0	1197
Salisbury (C)	1	0	1	1	831
Salisbury (C)	1	1	0	0	8570
Salisbury (C)	1	1	0	1	472
Salisbury (C)	1	1	1	0	1542
Salisbury (C)	1	1	1	1	310
Southern Mallee (DC)					8
Southern Mallee (DC)	0	0	0	1	25
Southern Mallee (DC)	0	0	1	0	6
Southern Mallee (DC)	0	0	1	1	5
Southern Mallee (DC)	0	1	0	0	17
Southern Mallee (DC)	0	1	1	0	5
Southern Mallee (DC)	1	0	0	1	34
Southern Mallee (DC)	1	0	1	0	10
Southern Mallee (DC)	1	0	1	1	8
Southern Mallee (DC)	1	1	0	0	123
Southern Mallee (DC)	1	1	0	1	7
Southern Mallee (DC)	1	1	1	0	17
Streaky Bay (DC)					10
Streaky Bay (DC)	0	0	0	1	14
Streaky Bay (DC)	0	0	1	0	7
Streaky Bay (DC)	0	1	0	0	20
Streaky Bay (DC)	0	1	0	1	3
Streaky Bay (DC)	0	1	1	0	4
Streaky Bay (DC)	1	0	0	1	30
Streaky Bay (DC)	1	0	1	0	5
Streaky Bay (DC)	1	0	1	1	4
Streaky Bay (DC)	1	1	0	0	137
Streaky Bay (DC)	1	1	1	0	28
Tatiara (DC)					23
Tatiara (DC)	0	0	0	1	55
Tatiara (DC)	0	0	1	0	13
Tatiara (DC)	0	0	1	1	10
Tatiara (DC)	0	1	0	0	63
Tatiara (DC)	0	1	0	1	5
Tatiara (DC)	0	1	1	0	5
Tatiara (DC)	1	0	0	1	98
Tatiara (DC)	1	0	1	0	56
Tatiara (DC)	1	0	1	1	28
Tatiara (DC)	1	1	0	0	403
Tatiara (DC)	1	1	0	1	22
Tatiara (DC)	1	1	1	0	87
Tatiara (DC)	1	1	1	1	15
Tea Tree Gully (C)					302
Tea Tree Gully (C)	0	0	0	1	1569
Tea Tree Gully (C)	0	0	1	0	512
Tea Tree Gully (C)	0	0	1	1	245
Tea Tree Gully (C)	0	1	0	0	1473
Tea Tree Gully (C)	0	1	0	1	110
Tea Tree Gully (C)	0	1	1	0	314
Tea Tree Gully (C)	0	1	1	1	59
Tea Tree Gully (C)	1	0	0	1	2520
Tea Tree Gully (C)	1	0	1	0	1141
Tea Tree Gully (C)	1	0	1	1	833
Tea Tree Gully (C)	1	1	0	0	6140
Tea Tree Gully (C)	1	1	0	1	318
Tea Tree Gully (C)	1	1	1	0	1181
Tea Tree Gully (C)	1	1	1	1	145
The Coorong (DC)					24
The Coorong (DC)	0	0	0	1	63
The Coorong (DC)	0	0	1	0	15
The Coorong (DC)	0	0	1	1	8
The Coorong (DC)	0	1	0	0	96
The Coorong (DC)	0	1	0	1	6
The Coorong (DC)	0	1	1	0	15
The Coorong (DC)	0	1	1	1	3
The Coorong (DC)	1	0	0	1	90
The Coorong (DC)	1	0	1	0	28
The Coorong (DC)	1	0	1	1	12
The Coorong (DC)	1	1	0	0	275
The Coorong (DC)	1	1	0	1	12
The Coorong (DC)	1	1	1	0	62
The Coorong (DC)	1	1	1	1	13
Tumby Bay (DC)					5
Tumby Bay (DC)	0	0	0	1	23
Tumby Bay (DC)	0	0	1	0	7
Tumby Bay (DC)	0	0	1	1	3
Tumby Bay (DC)	0	1	0	0	28
Tumby Bay (DC)	0	1	1	0	6
Tumby Bay (DC)	1	0	0	1	37
Tumby Bay (DC)	1	0	1	0	12
Tumby Bay (DC)	1	0	1	1	7
Tumby Bay (DC)	1	1	0	0	140
Tumby Bay (DC)	1	1	0	1	9
Tumby Bay (DC)	1	1	1	0	30
Tumby Bay (DC)	1	1	1	1	4
Unley (C)					194
Unley (C)	0	0	0	1	437
Unley (C)	0	0	1	0	202
Unley (C)	0	0	1	1	60
Unley (C)	0	1	0	0	419
Unley (C)	0	1	0	1	17
Unley (C)	0	1	1	0	65
Unley (C)	0	1	1	1	7
Unley (C)	1	0	0	1	566
Unley (C)	1	0	1	0	573
Unley (C)	1	0	1	1	247
Unley (C)	1	1	0	0	2431
Unley (C)	1	1	0	1	38
Unley (C)	1	1	1	0	406
Unley (C)	1	1	1	1	33
Victor Harbor (C)					36
Victor Harbor (C)	0	0	0	1	161
Victor Harbor (C)	0	0	1	0	54
Victor Harbor (C)	0	0	1	1	13
Victor Harbor (C)	0	1	0	0	229
Victor Harbor (C)	0	1	0	1	13
Victor Harbor (C)	0	1	1	0	42
Victor Harbor (C)	0	1	1	1	4
Victor Harbor (C)	1	0	0	1	217
Victor Harbor (C)	1	0	1	0	78
Victor Harbor (C)	1	0	1	1	44
Victor Harbor (C)	1	1	0	0	559
Victor Harbor (C)	1	1	0	1	42
Victor Harbor (C)	1	1	1	0	110
Victor Harbor (C)	1	1	1	1	26
Wakefield (DC)					24
Wakefield (DC)	0	0	0	1	89
Wakefield (DC)	0	0	1	0	33
Wakefield (DC)	0	0	1	1	8
Wakefield (DC)	0	1	0	0	106
Wakefield (DC)	0	1	0	1	15
Wakefield (DC)	0	1	1	0	21
Wakefield (DC)	0	1	1	1	3
Wakefield (DC)	1	0	0	1	114
Wakefield (DC)	1	0	1	0	51
Wakefield (DC)	1	0	1	1	37
Wakefield (DC)	1	1	0	0	383
Wakefield (DC)	1	1	0	1	22
Wakefield (DC)	1	1	1	0	70
Wakefield (DC)	1	1	1	1	19
Walkerville (M)					30
Walkerville (M)	0	0	0	1	81
Walkerville (M)	0	0	1	0	32
Walkerville (M)	0	0	1	1	13
Walkerville (M)	0	1	0	0	72
Walkerville (M)	0	1	1	0	23
Walkerville (M)	1	0	0	1	124
Walkerville (M)	1	0	1	0	138
Walkerville (M)	1	0	1	1	59
Walkerville (M)	1	1	0	0	407
Walkerville (M)	1	1	0	1	13
Walkerville (M)	1	1	1	0	84
Walkerville (M)	1	1	1	1	6
Wattle Range (DC)					29
Wattle Range (DC)	0	0	0	1	152
Wattle Range (DC)	0	0	1	0	31
Wattle Range (DC)	0	0	1	1	13
Wattle Range (DC)	0	1	0	0	171
Wattle Range (DC)	0	1	0	1	12
Wattle Range (DC)	0	1	1	0	39
Wattle Range (DC)	0	1	1	1	3
Wattle Range (DC)	1	0	0	1	223
Wattle Range (DC)	1	0	1	0	92
Wattle Range (DC)	1	0	1	1	44
Wattle Range (DC)	1	1	0	0	642
Wattle Range (DC)	1	1	0	1	29
Wattle Range (DC)	1	1	1	0	122
Wattle Range (DC)	1	1	1	1	23
West Torrens (C)					396
West Torrens (C)	0	0	0	1	928
West Torrens (C)	0	0	1	0	290
West Torrens (C)	0	0	1	1	126
West Torrens (C)	0	1	0	0	673
West Torrens (C)	0	1	0	1	45
West Torrens (C)	0	1	1	0	113
West Torrens (C)	0	1	1	1	15
West Torrens (C)	1	0	0	1	1067
West Torrens (C)	1	0	1	0	596
West Torrens (C)	1	0	1	1	349
West Torrens (C)	1	1	0	0	3604
West Torrens (C)	1	1	0	1	89
West Torrens (C)	1	1	1	0	486
West Torrens (C)	1	1	1	1	58
Whyalla (C)					64
Whyalla (C)	0	0	0	1	325
Whyalla (C)	0	0	1	0	100
Whyalla (C)	0	0	1	1	34
Whyalla (C)	0	1	0	0	592
Whyalla (C)	0	1	0	1	50
Whyalla (C)	0	1	1	0	85
Whyalla (C)	0	1	1	1	20
Whyalla (C)	1	0	0	1	378
Whyalla (C)	1	0	1	0	172
Whyalla (C)	1	0	1	1	75
Whyalla (C)	1	1	0	0	1116
Whyalla (C)	1	1	0	1	68
Whyalla (C)	1	1	1	0	237
Whyalla (C)	1	1	1	1	31
Wudinna (DC)					4
Wudinna (DC)	0	0	0	1	4
Wudinna (DC)	0	0	1	0	3
Wudinna (DC)	0	1	0	0	13
Wudinna (DC)	0	1	0	1	3
Wudinna (DC)	0	1	1	0	6
Wudinna (DC)	1	0	0	1	19
Wudinna (DC)	1	0	1	0	4
Wudinna (DC)	1	0	1	1	3
Wudinna (DC)	1	1	0	0	100
Wudinna (DC)	1	1	0	1	7
Wudinna (DC)	1	1	1	0	5
Yankalilla (DC)					5
Yankalilla (DC)	0	0	0	1	50
Yankalilla (DC)	0	0	1	0	21
Yankalilla (DC)	0	0	1	1	3
Yankalilla (DC)	0	1	0	0	67
Yankalilla (DC)	0	1	0	1	5
Yankalilla (DC)	0	1	1	0	14
Yankalilla (DC)	1	0	0	1	91
Yankalilla (DC)	1	0	1	0	25
Yankalilla (DC)	1	0	1	1	21
Yankalilla (DC)	1	1	0	0	226
Yankalilla (DC)	1	1	0	1	18
Yankalilla (DC)	1	1	1	0	33
Yankalilla (DC)	1	1	1	1	4
Yorke Peninsula (DC)					28
Yorke Peninsula (DC)	0	0	0	1	104
Yorke Peninsula (DC)	0	0	1	0	29
Yorke Peninsula (DC)	0	0	1	1	13
Yorke Peninsula (DC)	0	1	0	0	109
Yorke Peninsula (DC)	0	1	0	1	5
Yorke Peninsula (DC)	0	1	1	0	28
Yorke Peninsula (DC)	0	1	1	1	3
Yorke Peninsula (DC)	1	0	0	1	164
Yorke Peninsula (DC)	1	0	1	0	75
Yorke Peninsula (DC)	1	0	1	1	35
Yorke Peninsula (DC)	1	1	0	0	485
Yorke Peninsula (DC)	1	1	0	1	17
Yorke Peninsula (DC)	1	1	1	0	85
Yorke Peninsula (DC)	1	1	1	1	5
Unincorporated SA					10
Unincorporated SA	0	0	0	1	31
Unincorporated SA	0	0	1	0	7
Unincorporated SA	0	0	1	1	3
Unincorporated SA	0	1	0	0	43
Unincorporated SA	0	1	0	1	5
Unincorporated SA	0	1	1	0	4
Unincorporated SA	1	0	0	1	48
Unincorporated SA	1	0	1	0	10
Unincorporated SA	1	0	1	1	4
Unincorporated SA	1	1	0	0	142
Unincorporated SA	1	1	0	1	13
Unincorporated SA	1	1	1	0	13
Unincorporated SA	1	1	1	1	3
Albany (C)					125
Albany (C)	0	0	0	1	494
Albany (C)	0	0	1	0	114
Albany (C)	0	0	1	1	48
Albany (C)	0	1	0	0	572
Albany (C)	0	1	0	1	69
Albany (C)	0	1	1	0	106
Albany (C)	0	1	1	1	22
Albany (C)	1	0	0	1	641
Albany (C)	1	0	1	0	235
Albany (C)	1	0	1	1	130
Albany (C)	1	1	0	0	2031
Albany (C)	1	1	0	1	142
Albany (C)	1	1	1	0	397
Albany (C)	1	1	1	1	89
Armadale (C)					362
Armadale (C)	0	0	0	1	1174
Armadale (C)	0	0	1	0	307
Armadale (C)	0	0	1	1	166
Armadale (C)	0	1	0	0	1648
Armadale (C)	0	1	0	1	137
Armadale (C)	0	1	1	0	211
Armadale (C)	0	1	1	1	49
