LGA_NAME16	EduInstitutionType	Sex	students
Port Hedland (T)	Secondary	M	324
Port Hedland (T)	Technical or Further Educational Institution	F	195
Port Hedland (T)	Technical or Further Educational Institution	M	100
Port Hedland (T)	University or other tertiary	F	156
Port Hedland (T)	University or other tertiary	M	87
Quairading (S)		F	71
Quairading (S)		M	70
Quairading (S)	Infants/Primary	F	39
Quairading (S)	Infants/Primary	M	33
Quairading (S)	Pre-school	F	5
Quairading (S)	Pre-school	M	12
Quairading (S)	Secondary	F	9
Quairading (S)	Secondary	M	14
Quairading (S)	Technical or Further Educational Institution	F	9
Quairading (S)	University or other tertiary	F	4
Ravensthorpe (S)		F	113
Ravensthorpe (S)		M	121
Ravensthorpe (S)	Infants/Primary	F	58
Ravensthorpe (S)	Infants/Primary	M	78
Ravensthorpe (S)	Pre-school	F	5
Ravensthorpe (S)	Pre-school	M	3
Ravensthorpe (S)	Secondary	F	9
Ravensthorpe (S)	Secondary	M	31
Ravensthorpe (S)	Technical or Further Educational Institution	F	13
Ravensthorpe (S)	Technical or Further Educational Institution	M	3
Ravensthorpe (S)	University or other tertiary	F	3
Ravensthorpe (S)	University or other tertiary	M	6
Rockingham (C)		F	5352
Rockingham (C)		M	5530
Rockingham (C)	Infants/Primary	F	6071
Rockingham (C)	Infants/Primary	M	6386
Rockingham (C)	Pre-school	F	793
Rockingham (C)	Pre-school	M	854
Rockingham (C)	Secondary	F	4266
Rockingham (C)	Secondary	M	4387
Rockingham (C)	Technical or Further Educational Institution	F	1374
Rockingham (C)	Technical or Further Educational Institution	M	1028
Rockingham (C)	University or other tertiary	F	2267
Rockingham (C)	University or other tertiary	M	1194
Sandstone (S)		F	4
Sandstone (S)		M	13
Serpentine-Jarrahdale (S)		F	926
Serpentine-Jarrahdale (S)		M	1313
Serpentine-Jarrahdale (S)	Infants/Primary	F	1293
Serpentine-Jarrahdale (S)	Infants/Primary	M	1405
Serpentine-Jarrahdale (S)	Pre-school	F	203
Serpentine-Jarrahdale (S)	Pre-school	M	205
Serpentine-Jarrahdale (S)	Secondary	F	905
Serpentine-Jarrahdale (S)	Secondary	M	887
Serpentine-Jarrahdale (S)	Technical or Further Educational Institution	F	258
Serpentine-Jarrahdale (S)	Technical or Further Educational Institution	M	219
Serpentine-Jarrahdale (S)	University or other tertiary	F	430
Serpentine-Jarrahdale (S)	University or other tertiary	M	239
Shark Bay (S)		F	45
Shark Bay (S)		M	57
Shark Bay (S)	Infants/Primary	F	35
Shark Bay (S)	Infants/Primary	M	37
Shark Bay (S)	Pre-school	F	4
Shark Bay (S)	Pre-school	M	10
Shark Bay (S)	Secondary	F	5
Shark Bay (S)	Secondary	M	16
Shark Bay (S)	Technical or Further Educational Institution	F	5
Shark Bay (S)	University or other tertiary	F	3
South Perth (C)		F	1738
South Perth (C)		M	1604
South Perth (C)	Infants/Primary	F	1335
South Perth (C)	Infants/Primary	M	1360
South Perth (C)	Pre-school	F	186
South Perth (C)	Pre-school	M	211
South Perth (C)	Secondary	F	1049
South Perth (C)	Secondary	M	1437
South Perth (C)	Technical or Further Educational Institution	F	431
South Perth (C)	Technical or Further Educational Institution	M	367
South Perth (C)	University or other tertiary	F	2130
South Perth (C)	University or other tertiary	M	2057
Stirling (C)		F	8960
Stirling (C)		M	8136
Stirling (C)	Infants/Primary	F	7411
Stirling (C)	Infants/Primary	M	7675
Stirling (C)	Pre-school	F	1149
Stirling (C)	Pre-school	M	1206
Stirling (C)	Secondary	F	5867
Stirling (C)	Secondary	M	5882
Stirling (C)	Technical or Further Educational Institution	F	2343
Stirling (C)	Technical or Further Educational Institution	M	2162
Stirling (C)	University or other tertiary	F	6477
Stirling (C)	University or other tertiary	M	5481
Subiaco (C)		F	809
Subiaco (C)		M	725
Subiaco (C)	Infants/Primary	F	612
Subiaco (C)	Infants/Primary	M	625
Subiaco (C)	Pre-school	F	109
Subiaco (C)	Pre-school	M	128
Subiaco (C)	Secondary	F	477
Subiaco (C)	Secondary	M	450
Subiaco (C)	Technical or Further Educational Institution	F	111
Subiaco (C)	Technical or Further Educational Institution	M	102
Subiaco (C)	University or other tertiary	F	1376
Subiaco (C)	University or other tertiary	M	1401
Swan (C)		F	5883
Swan (C)		M	5260
Swan (C)	Infants/Primary	F	5929
Swan (C)	Infants/Primary	M	6467
Swan (C)	Pre-school	F	880
Swan (C)	Pre-school	M	887
Swan (C)	Secondary	F	4612
Swan (C)	Secondary	M	4991
Swan (C)	Technical or Further Educational Institution	F	1432
Swan (C)	Technical or Further Educational Institution	M	1244
Swan (C)	University or other tertiary	F	2886
Swan (C)	University or other tertiary	M	1888
Tammin (S)		F	34
Tammin (S)		M	34
Tammin (S)	Infants/Primary	F	16
Tammin (S)	Infants/Primary	M	33
Tammin (S)	Secondary	F	5
Tammin (S)	Technical or Further Educational Institution	F	3
Tammin (S)	University or other tertiary	F	6
Tammin (S)	University or other tertiary	M	3
Three Springs (S)		F	30
Three Springs (S)		M	22
Three Springs (S)	Infants/Primary	F	36
Three Springs (S)	Infants/Primary	M	41
Three Springs (S)	Pre-school	F	3
Three Springs (S)	Pre-school	M	7
Three Springs (S)	Secondary	F	5
Three Springs (S)	Secondary	M	3
Three Springs (S)	University or other tertiary	F	3
Toodyay (S)		F	253
Toodyay (S)		M	245
Toodyay (S)	Infants/Primary	F	136
Toodyay (S)	Infants/Primary	M	137
Toodyay (S)	Pre-school	F	20
Toodyay (S)	Pre-school	M	19
Toodyay (S)	Secondary	F	114
Toodyay (S)	Secondary	M	106
Toodyay (S)	Technical or Further Educational Institution	F	42
Toodyay (S)	Technical or Further Educational Institution	M	26
Toodyay (S)	University or other tertiary	F	36
Toodyay (S)	University or other tertiary	M	9
Trayning (S)		F	30
Trayning (S)		M	38
Trayning (S)	Infants/Primary	F	14
Trayning (S)	Infants/Primary	M	10
Trayning (S)	Pre-school	M	3
Trayning (S)	Secondary	F	6
Trayning (S)	Secondary	M	4
Upper Gascoyne (S)		F	16
Upper Gascoyne (S)		M	27
Upper Gascoyne (S)	Infants/Primary	F	11
Upper Gascoyne (S)	Infants/Primary	M	12
Upper Gascoyne (S)	Pre-school	F	4
Upper Gascoyne (S)	Pre-school	M	4
Upper Gascoyne (S)	Secondary	F	16
Upper Gascoyne (S)	Secondary	M	10
Upper Gascoyne (S)	University or other tertiary	F	4
Upper Gascoyne (S)	University or other tertiary	M	4
Victoria Park (T)		F	1965
Victoria Park (T)		M	1903
Victoria Park (T)	Infants/Primary	F	969
Victoria Park (T)	Infants/Primary	M	943
Victoria Park (T)	Pre-school	F	155
Victoria Park (T)	Pre-school	M	159
Victoria Park (T)	Secondary	F	612
Victoria Park (T)	Secondary	M	627
Victoria Park (T)	Technical or Further Educational Institution	F	483
Victoria Park (T)	Technical or Further Educational Institution	M	442
Victoria Park (T)	University or other tertiary	F	1662
Victoria Park (T)	University or other tertiary	M	1554
Victoria Plains (S)		F	29
Victoria Plains (S)		M	62
Victoria Plains (S)	Infants/Primary	F	48
Victoria Plains (S)	Infants/Primary	M	21
Victoria Plains (S)	Pre-school	F	4
Victoria Plains (S)	Pre-school	M	9
Victoria Plains (S)	Secondary	F	15
Victoria Plains (S)	Secondary	M	19
Victoria Plains (S)	Technical or Further Educational Institution	F	7
Victoria Plains (S)	University or other tertiary	M	6
Vincent (C)		F	1648
Vincent (C)		M	1681
Vincent (C)	Infants/Primary	F	984
Vincent (C)	Infants/Primary	M	1094
Vincent (C)	Pre-school	F	177
Vincent (C)	Pre-school	M	188
Vincent (C)	Secondary	F	621
Vincent (C)	Secondary	M	566
Vincent (C)	Technical or Further Educational Institution	F	405
Vincent (C)	Technical or Further Educational Institution	M	339
Vincent (C)	University or other tertiary	F	1275
Vincent (C)	University or other tertiary	M	1087
Wagin (S)		F	115
Wagin (S)		M	96
Wagin (S)	Infants/Primary	F	76
Wagin (S)	Infants/Primary	M	77
Wagin (S)	Pre-school	F	11
Wagin (S)	Pre-school	M	11
Wagin (S)	Secondary	F	43
Wagin (S)	Secondary	M	41
Wagin (S)	Technical or Further Educational Institution	F	10
Wagin (S)	Technical or Further Educational Institution	M	3
Wagin (S)	University or other tertiary	F	19
Wandering (S)		F	27
Wandering (S)		M	31
Wandering (S)	Infants/Primary	F	29
Wandering (S)	Infants/Primary	M	20
Wandering (S)	Pre-school	M	3
Wandering (S)	Secondary	F	3
Wandering (S)	Secondary	M	11
Wandering (S)	Technical or Further Educational Institution	F	3
Wanneroo (C)		F	7251
Wanneroo (C)		M	6789
Wanneroo (C)	Infants/Primary	F	9238
Wanneroo (C)	Infants/Primary	M	9843
Wanneroo (C)	Pre-school	F	1313
Wanneroo (C)	Pre-school	M	1391
Wanneroo (C)	Secondary	F	6899
Wanneroo (C)	Secondary	M	7147
Wanneroo (C)	Technical or Further Educational Institution	F	2026
Wanneroo (C)	Technical or Further Educational Institution	M	1827
Wanneroo (C)	University or other tertiary	F	4290
Wanneroo (C)	University or other tertiary	M	2972
Waroona (S)		F	272
Waroona (S)		M	244
Waroona (S)	Infants/Primary	F	150
Waroona (S)	Infants/Primary	M	156
Waroona (S)	Pre-school	F	19
Waroona (S)	Pre-school	M	21
Waroona (S)	Secondary	F	127
Waroona (S)	Secondary	M	143
Waroona (S)	Technical or Further Educational Institution	F	31
Waroona (S)	Technical or Further Educational Institution	M	20
Waroona (S)	University or other tertiary	F	31
Waroona (S)	University or other tertiary	M	15
West Arthur (S)		F	33
West Arthur (S)		M	33
West Arthur (S)	Infants/Primary	F	31
West Arthur (S)	Infants/Primary	M	32
West Arthur (S)	Pre-school	F	4
West Arthur (S)	Pre-school	M	7
West Arthur (S)	Secondary	F	13
West Arthur (S)	Secondary	M	10
West Arthur (S)	Technical or Further Educational Institution	F	6
Westonia (S)		F	14
Westonia (S)		M	33
Westonia (S)	Infants/Primary	F	7
Westonia (S)	Infants/Primary	M	16
Westonia (S)	Pre-school	F	4
Westonia (S)	Secondary	F	7
Wickepin (S)		F	32
Wickepin (S)		M	37
Wickepin (S)	Infants/Primary	F	33
Wickepin (S)	Infants/Primary	M	39
Wickepin (S)	Pre-school	F	5
Wickepin (S)	Pre-school	M	3
Wickepin (S)	Secondary	F	14
Wickepin (S)	Secondary	M	13
Wickepin (S)	Technical or Further Educational Institution	F	6
Wickepin (S)	University or other tertiary	F	3
Williams (S)		F	47
Williams (S)		M	50
Williams (S)	Infants/Primary	F	47
Williams (S)	Infants/Primary	M	51
Williams (S)	Pre-school	F	6
Williams (S)	Pre-school	M	9
Williams (S)	Secondary	F	4
Williams (S)	Secondary	M	13
Williams (S)	Technical or Further Educational Institution	F	9
Williams (S)	Technical or Further Educational Institution	M	3
Williams (S)	University or other tertiary	F	3
Wiluna (S)		F	38
Wiluna (S)		M	111
Wiluna (S)	Infants/Primary	F	22
Wiluna (S)	Infants/Primary	M	16
Wiluna (S)	Pre-school	M	4
Wiluna (S)	Secondary	F	3
Wiluna (S)	Secondary	M	3
Wiluna (S)	Technical or Further Educational Institution	F	3
Wiluna (S)	Technical or Further Educational Institution	M	3
Wiluna (S)	University or other tertiary	F	3
Wongan-Ballidu (S)		F	29
Wongan-Ballidu (S)		M	48
Wongan-Ballidu (S)	Infants/Primary	F	70
Wongan-Ballidu (S)	Infants/Primary	M	65
Wongan-Ballidu (S)	Pre-school	F	12
Wongan-Ballidu (S)	Pre-school	M	14
Wongan-Ballidu (S)	Secondary	F	24
Wongan-Ballidu (S)	Secondary	M	24
Wongan-Ballidu (S)	Technical or Further Educational Institution	F	8
Wongan-Ballidu (S)	Technical or Further Educational Institution	M	3
Wongan-Ballidu (S)	University or other tertiary	F	8
Wongan-Ballidu (S)	University or other tertiary	M	3
Woodanilling (S)		F	11
Woodanilling (S)		M	14
Woodanilling (S)	Infants/Primary	F	25
Woodanilling (S)	Infants/Primary	M	19
Woodanilling (S)	Pre-school	F	3
Woodanilling (S)	Pre-school	M	3
Woodanilling (S)	Secondary	F	4
Woodanilling (S)	Secondary	M	4
Woodanilling (S)	University or other tertiary	F	3
Wyalkatchem (S)		F	34
Wyalkatchem (S)		M	45
Wyalkatchem (S)	Infants/Primary	F	12
Wyalkatchem (S)	Infants/Primary	M	14
Wyalkatchem (S)	Pre-school	F	8
Wyalkatchem (S)	Secondary	F	3
Wyalkatchem (S)	Technical or Further Educational Institution	F	3
Wyalkatchem (S)	University or other tertiary	M	3
Wyndham-East Kimberley (S)		F	550
Wyndham-East Kimberley (S)		M	524
Wyndham-East Kimberley (S)	Infants/Primary	F	342
Wyndham-East Kimberley (S)	Infants/Primary	M	292
Wyndham-East Kimberley (S)	Pre-school	F	45
Wyndham-East Kimberley (S)	Pre-school	M	54
Wyndham-East Kimberley (S)	Secondary	F	166
Wyndham-East Kimberley (S)	Secondary	M	165
Wyndham-East Kimberley (S)	Technical or Further Educational Institution	F	67
Wyndham-East Kimberley (S)	Technical or Further Educational Institution	M	52
Wyndham-East Kimberley (S)	University or other tertiary	F	67
Wyndham-East Kimberley (S)	University or other tertiary	M	26
Yalgoo (S)		F	26
Yalgoo (S)		M	43
Yalgoo (S)	Infants/Primary	F	5
Yalgoo (S)	Infants/Primary	M	11
Yalgoo (S)	Pre-school	F	3
Yalgoo (S)	Secondary	F	3
Yalgoo (S)	Secondary	M	3
Yalgoo (S)	Technical or Further Educational Institution	M	3
Yalgoo (S)	University or other tertiary	M	4
Yilgarn (S)		F	69
Yilgarn (S)		M	115
Yilgarn (S)	Infants/Primary	F	42
Yilgarn (S)	Infants/Primary	M	34
Yilgarn (S)	Pre-school	F	3
Yilgarn (S)	Pre-school	M	4
Yilgarn (S)	Secondary	F	9
Yilgarn (S)	Secondary	M	17
Yilgarn (S)	Technical or Further Educational Institution	F	3
Yilgarn (S)	University or other tertiary	F	6
York (S)		F	216
York (S)		M	226
York (S)	Infants/Primary	F	121
York (S)	Infants/Primary	M	126
York (S)	Pre-school	F	23
York (S)	Pre-school	M	23
York (S)	Secondary	F	81
York (S)	Secondary	M	97
York (S)	Technical or Further Educational Institution	F	33
York (S)	Technical or Further Educational Institution	M	15
York (S)	University or other tertiary	F	19
York (S)	University or other tertiary	M	8
No usual address (WA)		F	628
No usual address (WA)		M	1004
No usual address (WA)	Infants/Primary	F	68
No usual address (WA)	Infants/Primary	M	77
No usual address (WA)	Pre-school	F	7
No usual address (WA)	Pre-school	M	14
No usual address (WA)	Secondary	F	32
No usual address (WA)	Secondary	M	24
No usual address (WA)	Technical or Further Educational Institution	F	34
No usual address (WA)	Technical or Further Educational Institution	M	36
No usual address (WA)	University or other tertiary	F	70
No usual address (WA)	University or other tertiary	M	65
Migratory - Offshore - Shipping (WA)		F	8
Migratory - Offshore - Shipping (WA)		M	70
Migratory - Offshore - Shipping (WA)	Secondary	M	3
Migratory - Offshore - Shipping (WA)	Technical or Further Educational Institution	M	3
Migratory - Offshore - Shipping (WA)	University or other tertiary	M	3
Break O'Day (M)		F	287
Break O'Day (M)		M	307
Break O'Day (M)	Infants/Primary	F	209
Break O'Day (M)	Infants/Primary	M	206
Break O'Day (M)	Pre-school	F	16
Break O'Day (M)	Pre-school	M	16
Break O'Day (M)	Secondary	F	127
Break O'Day (M)	Secondary	M	132
Break O'Day (M)	Technical or Further Educational Institution	F	48
Break O'Day (M)	Technical or Further Educational Institution	M	22
Break O'Day (M)	University or other tertiary	F	50
Break O'Day (M)	University or other tertiary	M	20
Brighton (M)		F	774
Brighton (M)		M	680
Brighton (M)	Infants/Primary	F	865
Brighton (M)	Infants/Primary	M	938
Brighton (M)	Pre-school	F	76
Brighton (M)	Pre-school	M	55
Brighton (M)	Secondary	F	484
Brighton (M)	Secondary	M	551
Brighton (M)	Technical or Further Educational Institution	F	191
Brighton (M)	Technical or Further Educational Institution	M	164
Brighton (M)	University or other tertiary	F	167
Brighton (M)	University or other tertiary	M	77
Burnie (C)		F	776
Burnie (C)		M	690
Burnie (C)	Infants/Primary	F	825
Burnie (C)	Infants/Primary	M	824
Burnie (C)	Pre-school	F	47
Burnie (C)	Pre-school	M	54
Burnie (C)	Secondary	F	632
Burnie (C)	Secondary	M	610
Burnie (C)	Technical or Further Educational Institution	F	265
Burnie (C)	Technical or Further Educational Institution	M	198
Burnie (C)	University or other tertiary	F	317
Burnie (C)	University or other tertiary	M	139
Central Coast (M) (Tas.)		F	932
Central Coast (M) (Tas.)		M	807
Central Coast (M) (Tas.)	Infants/Primary	F	844
Central Coast (M) (Tas.)	Infants/Primary	M	927
Central Coast (M) (Tas.)	Pre-school	F	60
Central Coast (M) (Tas.)	Pre-school	M	79
Central Coast (M) (Tas.)	Secondary	F	614
Central Coast (M) (Tas.)	Secondary	M	592
Central Coast (M) (Tas.)	Technical or Further Educational Institution	F	221
Central Coast (M) (Tas.)	Technical or Further Educational Institution	M	216
Central Coast (M) (Tas.)	University or other tertiary	F	241
Central Coast (M) (Tas.)	University or other tertiary	M	105
Central Highlands (M) (Tas.)		F	96
Central Highlands (M) (Tas.)		M	117
Central Highlands (M) (Tas.)	Infants/Primary	F	81
Central Highlands (M) (Tas.)	Infants/Primary	M	88
Central Highlands (M) (Tas.)	Pre-school	F	7
Central Highlands (M) (Tas.)	Pre-school	M	5
Central Highlands (M) (Tas.)	Secondary	F	42
Central Highlands (M) (Tas.)	Secondary	M	32
Central Highlands (M) (Tas.)	Technical or Further Educational Institution	F	18
Central Highlands (M) (Tas.)	Technical or Further Educational Institution	M	13
Central Highlands (M) (Tas.)	University or other tertiary	F	13
Central Highlands (M) (Tas.)	University or other tertiary	M	3
Circular Head (M)		F	380
Circular Head (M)		M	376
Circular Head (M)	Infants/Primary	F	386
Circular Head (M)	Infants/Primary	M	409
Circular Head (M)	Pre-school	F	26
Circular Head (M)	Pre-school	M	25
Circular Head (M)	Secondary	F	206
Circular Head (M)	Secondary	M	264
Circular Head (M)	Technical or Further Educational Institution	F	69
Circular Head (M)	Technical or Further Educational Institution	M	53
Circular Head (M)	University or other tertiary	F	50
Circular Head (M)	University or other tertiary	M	20
Clarence (C)		F	1788
Clarence (C)		M	2018
Clarence (C)	Infants/Primary	F	2446
Clarence (C)	Infants/Primary	M	2550
Clarence (C)	Pre-school	F	201
Clarence (C)	Pre-school	M	208
Clarence (C)	Secondary	F	1549
Clarence (C)	Secondary	M	1660
Clarence (C)	Technical or Further Educational Institution	F	540
Clarence (C)	Technical or Further Educational Institution	M	493
Clarence (C)	University or other tertiary	F	1076
Clarence (C)	University or other tertiary	M	704
Derwent Valley (M)		F	461
Derwent Valley (M)		M	409
Derwent Valley (M)	Infants/Primary	F	436
Derwent Valley (M)	Infants/Primary	M	484
Derwent Valley (M)	Pre-school	F	39
Derwent Valley (M)	Pre-school	M	32
Derwent Valley (M)	Secondary	F	279
Derwent Valley (M)	Secondary	M	279
Derwent Valley (M)	Technical or Further Educational Institution	F	98
Derwent Valley (M)	Technical or Further Educational Institution	M	86
Derwent Valley (M)	University or other tertiary	F	100
Derwent Valley (M)	University or other tertiary	M	56
Devonport (C)		F	1056
Devonport (C)		M	930
Devonport (C)	Infants/Primary	F	1129
Devonport (C)	Infants/Primary	M	1103
Devonport (C)	Pre-school	F	81
Devonport (C)	Pre-school	M	94
Devonport (C)	Secondary	F	721
Devonport (C)	Secondary	M	715
Devonport (C)	Technical or Further Educational Institution	F	363
Devonport (C)	Technical or Further Educational Institution	M	255
Devonport (C)	University or other tertiary	F	242
Devonport (C)	University or other tertiary	M	132
Dorset (M)		F	300
Dorset (M)		M	308
Dorset (M)	Infants/Primary	F	274
Dorset (M)	Infants/Primary	M	280
Dorset (M)	Pre-school	F	15
Dorset (M)	Pre-school	M	22
Dorset (M)	Secondary	F	173
Dorset (M)	Secondary	M	176
Dorset (M)	Technical or Further Educational Institution	F	72
Dorset (M)	Technical or Further Educational Institution	M	48
Dorset (M)	University or other tertiary	F	50
Dorset (M)	University or other tertiary	M	28
Flinders (M) (Tas.)		F	34
Flinders (M) (Tas.)		M	39
Flinders (M) (Tas.)	Infants/Primary	F	16
Flinders (M) (Tas.)	Infants/Primary	M	28
