LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Serpentine-Jarrahdale (S)	1	1	1	1	528
Shark Bay (S)					7
Shark Bay (S)	0	0	0	1	12
Shark Bay (S)	0	0	1	0	3
Shark Bay (S)	0	1	0	0	20
Shark Bay (S)	1	0	0	1	28
Shark Bay (S)	1	0	1	1	6
Shark Bay (S)	1	1	0	0	245
Shark Bay (S)	1	1	0	1	7
Shark Bay (S)	1	1	1	0	13
South Perth (C)					802
South Perth (C)	0	0	0	1	899
South Perth (C)	0	0	1	0	519
South Perth (C)	0	0	1	1	226
South Perth (C)	0	1	0	0	1099
South Perth (C)	0	1	0	1	96
South Perth (C)	0	1	1	0	277
South Perth (C)	0	1	1	1	43
South Perth (C)	1	0	0	1	1941
South Perth (C)	1	0	1	0	1797
South Perth (C)	1	0	1	1	970
South Perth (C)	1	1	0	0	8873
South Perth (C)	1	1	0	1	207
South Perth (C)	1	1	1	0	1696
South Perth (C)	1	1	1	1	153
Stirling (C)					2656
Stirling (C)	0	0	0	1	6224
Stirling (C)	0	0	1	0	2211
Stirling (C)	0	0	1	1	1097
Stirling (C)	0	1	0	0	7137
Stirling (C)	0	1	0	1	581
Stirling (C)	0	1	1	0	1579
Stirling (C)	0	1	1	1	384
Stirling (C)	1	0	0	1	10963
Stirling (C)	1	0	1	0	7881
Stirling (C)	1	0	1	1	5040
Stirling (C)	1	1	0	0	51864
Stirling (C)	1	1	0	1	1533
Stirling (C)	1	1	1	0	9506
Stirling (C)	1	1	1	1	1310
Subiaco (C)					202
Subiaco (C)	0	0	0	1	310
Subiaco (C)	0	0	1	0	230
Subiaco (C)	0	0	1	1	72
Subiaco (C)	0	1	0	0	491
Subiaco (C)	0	1	0	1	14
Subiaco (C)	0	1	1	0	89
Subiaco (C)	0	1	1	1	12
Subiaco (C)	1	0	0	1	549
Subiaco (C)	1	0	1	0	670
Subiaco (C)	1	0	1	1	263
Subiaco (C)	1	1	0	0	4394
Subiaco (C)	1	1	0	1	47
Subiaco (C)	1	1	1	0	661
Subiaco (C)	1	1	1	1	61
Swan (C)					1169
Swan (C)	0	0	0	1	4310
Swan (C)	0	0	1	0	1262
Swan (C)	0	0	1	1	952
Swan (C)	0	1	0	0	6718
Swan (C)	0	1	0	1	851
Swan (C)	0	1	1	0	1682
Swan (C)	0	1	1	1	591
Swan (C)	1	0	0	1	8906
Swan (C)	1	0	1	0	4274
Swan (C)	1	0	1	1	3840
Swan (C)	1	1	0	0	37529
Swan (C)	1	1	0	1	2666
Swan (C)	1	1	1	0	7932
Swan (C)	1	1	1	1	1850
Tammin (S)					3
Tammin (S)	0	0	0	1	15
Tammin (S)	0	1	0	0	11
Tammin (S)	0	1	1	0	3
Tammin (S)	1	0	0	1	12
Tammin (S)	1	0	1	0	3
Tammin (S)	1	0	1	1	3
Tammin (S)	1	1	0	0	123
Tammin (S)	1	1	0	1	5
Tammin (S)	1	1	1	0	14
Tammin (S)	1	1	1	1	3
Three Springs (S)					8
Three Springs (S)	0	0	0	1	11
Three Springs (S)	0	1	0	0	25
Three Springs (S)	0	1	0	1	10
Three Springs (S)	0	1	1	0	3
Three Springs (S)	0	1	1	1	17
Three Springs (S)	1	0	0	1	11
Three Springs (S)	1	0	1	0	5
Three Springs (S)	1	0	1	1	4
Three Springs (S)	1	1	0	0	188
Three Springs (S)	1	1	0	1	11
Three Springs (S)	1	1	1	0	6
Toodyay (S)					17
Toodyay (S)	0	0	0	1	104
Toodyay (S)	0	0	1	0	33
Toodyay (S)	0	0	1	1	11
Toodyay (S)	0	1	0	0	165
Toodyay (S)	0	1	0	1	15
Toodyay (S)	0	1	1	0	30
Toodyay (S)	0	1	1	1	3
Toodyay (S)	1	0	0	1	273
Toodyay (S)	1	0	1	0	95
Toodyay (S)	1	0	1	1	60
Toodyay (S)	1	1	0	0	722
Toodyay (S)	1	1	0	1	111
Toodyay (S)	1	1	1	0	147
Toodyay (S)	1	1	1	1	54
Trayning (S)					3
Trayning (S)	0	0	0	1	5
Trayning (S)	0	1	0	0	19
Trayning (S)	0	1	1	0	4
Trayning (S)	1	0	0	1	13
Trayning (S)	1	1	0	0	52
Trayning (S)	1	1	0	1	7
Trayning (S)	1	1	1	0	5
Upper Gascoyne (S)					4
Upper Gascoyne (S)	0	0	0	1	9
Upper Gascoyne (S)	0	0	1	0	3
Upper Gascoyne (S)	0	0	1	1	4
Upper Gascoyne (S)	0	1	0	0	49
Upper Gascoyne (S)	0	1	0	1	3
Upper Gascoyne (S)	1	0	1	0	3
Upper Gascoyne (S)	1	1	0	0	55
Upper Gascoyne (S)	1	1	0	1	9
Upper Gascoyne (S)	1	1	1	0	12
Victoria Park (T)					707
Victoria Park (T)	0	0	0	1	815
Victoria Park (T)	0	0	1	0	294
Victoria Park (T)	0	0	1	1	146
Victoria Park (T)	0	1	0	0	918
Victoria Park (T)	0	1	0	1	75
Victoria Park (T)	0	1	1	0	214
Victoria Park (T)	0	1	1	1	36
Victoria Park (T)	1	0	0	1	1042
Victoria Park (T)	1	0	1	0	767
Victoria Park (T)	1	0	1	1	366
Victoria Park (T)	1	1	0	0	7565
Victoria Park (T)	1	1	0	1	190
Victoria Park (T)	1	1	1	0	857
Victoria Park (T)	1	1	1	1	121
Victoria Plains (S)					11
Victoria Plains (S)	0	0	0	1	14
Victoria Plains (S)	0	0	1	0	6
Victoria Plains (S)	0	0	1	1	3
Victoria Plains (S)	0	1	0	0	21
Victoria Plains (S)	1	0	0	1	50
Victoria Plains (S)	1	0	1	0	25
Victoria Plains (S)	1	0	1	1	12
Victoria Plains (S)	1	1	0	0	267
Victoria Plains (S)	1	1	0	1	12
Victoria Plains (S)	1	1	1	0	16
Victoria Plains (S)	1	1	1	1	7
Vincent (C)					410
Vincent (C)	0	0	0	1	738
Vincent (C)	0	0	1	0	267
Vincent (C)	0	0	1	1	103
Vincent (C)	0	1	0	0	720
Vincent (C)	0	1	0	1	34
Vincent (C)	0	1	1	0	131
Vincent (C)	0	1	1	1	5
Vincent (C)	1	0	0	1	1140
Vincent (C)	1	0	1	0	924
Vincent (C)	1	0	1	1	471
Vincent (C)	1	1	0	0	7581
Vincent (C)	1	1	0	1	111
Vincent (C)	1	1	1	0	983
Vincent (C)	1	1	1	1	146
Wagin (S)					8
Wagin (S)	0	0	0	1	47
Wagin (S)	0	0	1	0	11
Wagin (S)	0	1	0	0	92
Wagin (S)	0	1	0	1	8
Wagin (S)	0	1	1	0	12
Wagin (S)	1	0	0	1	52
Wagin (S)	1	0	1	0	25
Wagin (S)	1	0	1	1	29
Wagin (S)	1	1	0	0	361
Wagin (S)	1	1	0	1	36
Wagin (S)	1	1	1	0	76
Wagin (S)	1	1	1	1	17
Wandering (S)					3
Wandering (S)	0	0	0	1	9
Wandering (S)	0	1	0	0	11
Wandering (S)	1	0	0	1	23
Wandering (S)	1	0	1	0	4
Wandering (S)	1	0	1	1	4
Wandering (S)	1	1	0	0	123
Wandering (S)	1	1	0	1	3
Wandering (S)	1	1	1	0	20
Wanneroo (C)					1489
Wanneroo (C)	0	0	0	1	5090
Wanneroo (C)	0	0	1	0	1915
Wanneroo (C)	0	0	1	1	1414
Wanneroo (C)	0	1	0	0	9232
Wanneroo (C)	0	1	0	1	1154
Wanneroo (C)	0	1	1	0	2303
Wanneroo (C)	0	1	1	1	691
Wanneroo (C)	1	0	0	1	12612
Wanneroo (C)	1	0	1	0	6708
Wanneroo (C)	1	0	1	1	5881
Wanneroo (C)	1	1	0	0	56569
Wanneroo (C)	1	1	0	1	4094
Wanneroo (C)	1	1	1	0	12638
Wanneroo (C)	1	1	1	1	2942
Waroona (S)					17
Waroona (S)	0	0	0	1	132
Waroona (S)	0	0	1	0	30
Waroona (S)	0	0	1	1	14
Waroona (S)	0	1	0	0	183
Waroona (S)	0	1	0	1	23
Waroona (S)	0	1	1	0	47
Waroona (S)	1	0	0	1	284
Waroona (S)	1	0	1	0	76
Waroona (S)	1	0	1	1	68
Waroona (S)	1	1	0	0	878
Waroona (S)	1	1	0	1	69
Waroona (S)	1	1	1	0	157
Waroona (S)	1	1	1	1	87
West Arthur (S)					5
West Arthur (S)	0	0	0	1	11
West Arthur (S)	0	0	1	0	5
West Arthur (S)	0	0	1	1	3
West Arthur (S)	0	1	0	0	27
West Arthur (S)	0	1	1	0	10
West Arthur (S)	1	0	0	1	33
West Arthur (S)	1	0	1	0	9
West Arthur (S)	1	0	1	1	8
West Arthur (S)	1	1	0	0	213
West Arthur (S)	1	1	0	1	6
West Arthur (S)	1	1	1	0	20
West Arthur (S)	1	1	1	1	7
Westonia (S)	0	0	0	1	9
Westonia (S)	0	1	0	0	3
Westonia (S)	1	0	0	1	8
Westonia (S)	1	0	1	0	6
Westonia (S)	1	0	1	1	3
Westonia (S)	1	1	0	0	69
Westonia (S)	1	1	0	1	4
Westonia (S)	1	1	1	0	3
Wickepin (S)	0	0	0	1	11
Wickepin (S)	0	0	1	0	3
Wickepin (S)	0	0	1	1	3
Wickepin (S)	0	1	0	0	11
Wickepin (S)	0	1	0	1	4
Wickepin (S)	0	1	1	0	3
Wickepin (S)	1	0	0	1	18
Wickepin (S)	1	0	1	0	10
Wickepin (S)	1	1	0	0	213
Wickepin (S)	1	1	0	1	11
Wickepin (S)	1	1	1	0	19
Wickepin (S)	1	1	1	1	9
Williams (S)					3
Williams (S)	0	0	0	1	26
Williams (S)	0	0	1	0	3
Williams (S)	0	1	0	0	27
Williams (S)	0	1	1	0	9
Williams (S)	1	0	0	1	55
Williams (S)	1	0	1	0	6
Williams (S)	1	1	0	0	299
Williams (S)	1	1	1	0	32
Wiluna (S)					12
Wiluna (S)	0	0	0	1	26
Wiluna (S)	0	0	1	0	3
Wiluna (S)	0	1	0	0	42
Wiluna (S)	0	1	0	1	15
Wiluna (S)	0	1	1	0	3
Wiluna (S)	1	0	0	1	14
Wiluna (S)	1	1	0	0	50
Wiluna (S)	1	1	0	1	3
Wiluna (S)	1	1	1	0	8
Wiluna (S)	1	1	1	1	25
Wongan-Ballidu (S)					10
Wongan-Ballidu (S)	0	0	0	1	25
Wongan-Ballidu (S)	0	0	1	0	11
Wongan-Ballidu (S)	0	0	1	1	8
Wongan-Ballidu (S)	0	1	0	0	68
Wongan-Ballidu (S)	0	1	0	1	10
Wongan-Ballidu (S)	0	1	1	0	6
Wongan-Ballidu (S)	0	1	1	1	5
Wongan-Ballidu (S)	1	0	0	1	64
Wongan-Ballidu (S)	1	0	1	0	15
Wongan-Ballidu (S)	1	1	0	0	387
Wongan-Ballidu (S)	1	1	0	1	12
Wongan-Ballidu (S)	1	1	1	0	44
Wongan-Ballidu (S)	1	1	1	1	8
Woodanilling (S)	0	0	0	1	4
Woodanilling (S)	0	1	0	0	18
Woodanilling (S)	1	0	0	1	23
Woodanilling (S)	1	0	1	0	5
Woodanilling (S)	1	0	1	1	10
Woodanilling (S)	1	1	0	0	130
Woodanilling (S)	1	1	1	0	13
Wyalkatchem (S)	0	0	0	1	4
Wyalkatchem (S)	0	1	0	0	18
Wyalkatchem (S)	0	1	0	1	3
Wyalkatchem (S)	0	1	1	0	5
Wyalkatchem (S)	1	0	0	1	30
Wyalkatchem (S)	1	0	1	1	3
Wyalkatchem (S)	1	1	0	0	95
Wyalkatchem (S)	1	1	0	1	17
Wyalkatchem (S)	1	1	1	0	3
Wyndham-East Kimberley (S)					77
Wyndham-East Kimberley (S)	0	0	0	1	177
Wyndham-East Kimberley (S)	0	0	1	0	13
Wyndham-East Kimberley (S)	0	0	1	1	14
Wyndham-East Kimberley (S)	0	1	0	0	601
Wyndham-East Kimberley (S)	0	1	0	1	155
Wyndham-East Kimberley (S)	0	1	1	0	77
Wyndham-East Kimberley (S)	0	1	1	1	49
Wyndham-East Kimberley (S)	1	0	0	1	221
Wyndham-East Kimberley (S)	1	0	1	0	63
Wyndham-East Kimberley (S)	1	0	1	1	46
Wyndham-East Kimberley (S)	1	1	0	0	1680
Wyndham-East Kimberley (S)	1	1	0	1	155
Wyndham-East Kimberley (S)	1	1	1	0	170
Wyndham-East Kimberley (S)	1	1	1	1	46
Yalgoo (S)					12
Yalgoo (S)	0	1	0	0	6
Yalgoo (S)	0	1	0	1	6
Yalgoo (S)	0	1	1	1	7
Yalgoo (S)	1	0	0	1	4
Yalgoo (S)	1	1	0	0	17
Yalgoo (S)	1	1	0	1	7
Yalgoo (S)	1	1	1	0	10
Yilgarn (S)					7
Yilgarn (S)	0	0	0	1	36
Yilgarn (S)	0	0	1	0	7
Yilgarn (S)	0	0	1	1	3
Yilgarn (S)	0	1	0	0	41
Yilgarn (S)	0	1	1	0	8
Yilgarn (S)	0	1	1	1	5
Yilgarn (S)	1	0	0	1	51
Yilgarn (S)	1	0	1	0	12
Yilgarn (S)	1	0	1	1	3
Yilgarn (S)	1	1	0	0	222
Yilgarn (S)	1	1	0	1	7
Yilgarn (S)	1	1	1	0	12
York (S)					15
York (S)	0	0	0	1	80
York (S)	0	0	1	0	31
York (S)	0	0	1	1	7
York (S)	0	1	0	0	163
York (S)	0	1	0	1	8
York (S)	0	1	1	0	54
York (S)	0	1	1	1	8
York (S)	1	0	0	1	176
York (S)	1	0	1	0	39
York (S)	1	0	1	1	28
York (S)	1	1	0	0	692
York (S)	1	1	0	1	64
York (S)	1	1	1	0	113
York (S)	1	1	1	1	20
Break O'Day (M)					22
Break O'Day (M)	0	0	0	1	152
Break O'Day (M)	0	0	1	0	53
Break O'Day (M)	0	0	1	1	18
Break O'Day (M)	0	1	0	0	239
Break O'Day (M)	0	1	0	1	29
Break O'Day (M)	0	1	1	0	71
Break O'Day (M)	1	0	0	1	277
Break O'Day (M)	1	0	1	0	89
Break O'Day (M)	1	0	1	1	46
Break O'Day (M)	1	1	0	0	986
Break O'Day (M)	1	1	0	1	67
Break O'Day (M)	1	1	1	0	217
Break O'Day (M)	1	1	1	1	17
Brighton (M)					136
Brighton (M)	0	0	0	1	553
Brighton (M)	0	0	1	0	177
Brighton (M)	0	0	1	1	102
Brighton (M)	0	1	0	0	1744
Brighton (M)	0	1	0	1	175
Brighton (M)	0	1	1	0	313
Brighton (M)	0	1	1	1	43
Brighton (M)	1	0	0	1	1032
Brighton (M)	1	0	1	0	473
Brighton (M)	1	0	1	1	339
Brighton (M)	1	1	0	0	3863
Brighton (M)	1	1	0	1	363
Brighton (M)	1	1	1	0	758
Brighton (M)	1	1	1	1	206
Burnie (C)					121
Burnie (C)	0	0	0	1	637
Burnie (C)	0	0	1	0	252
Burnie (C)	0	0	1	1	108
Burnie (C)	0	1	0	0	1168
Burnie (C)	0	1	0	1	75
Burnie (C)	0	1	1	0	285
Burnie (C)	0	1	1	1	77
Burnie (C)	1	0	0	1	997
Burnie (C)	1	0	1	0	453
Burnie (C)	1	0	1	1	354
Burnie (C)	1	1	0	0	3873
Burnie (C)	1	1	0	1	229
Burnie (C)	1	1	1	0	1074
Burnie (C)	1	1	1	1	165
Central Coast (M) (Tas.)					116
Central Coast (M) (Tas.)	0	0	0	1	636
Central Coast (M) (Tas.)	0	0	1	0	173
Central Coast (M) (Tas.)	0	0	1	1	123
Central Coast (M) (Tas.)	0	1	0	0	1006
Central Coast (M) (Tas.)	0	1	0	1	97
Central Coast (M) (Tas.)	0	1	1	0	250
Central Coast (M) (Tas.)	0	1	1	1	64
Central Coast (M) (Tas.)	1	0	0	1	1368
Central Coast (M) (Tas.)	1	0	1	0	534
Central Coast (M) (Tas.)	1	0	1	1	409
Central Coast (M) (Tas.)	1	1	0	0	4287
Central Coast (M) (Tas.)	1	1	0	1	322
Central Coast (M) (Tas.)	1	1	1	0	1043
Central Coast (M) (Tas.)	1	1	1	1	159
Central Highlands (M) (Tas.)					15
Central Highlands (M) (Tas.)	0	0	0	1	59
Central Highlands (M) (Tas.)	0	0	1	0	6
Central Highlands (M) (Tas.)	0	1	0	0	83
Central Highlands (M) (Tas.)	0	1	0	1	5
Central Highlands (M) (Tas.)	0	1	1	0	12
Central Highlands (M) (Tas.)	1	0	0	1	92
Central Highlands (M) (Tas.)	1	0	1	0	24
Central Highlands (M) (Tas.)	1	0	1	1	11
Central Highlands (M) (Tas.)	1	1	0	0	397
Central Highlands (M) (Tas.)	1	1	0	1	28
Central Highlands (M) (Tas.)	1	1	1	0	99
Central Highlands (M) (Tas.)	1	1	1	1	26
Circular Head (M)					38
Circular Head (M)	0	0	0	1	204
Circular Head (M)	0	0	1	0	41
Circular Head (M)	0	0	1	1	10
Circular Head (M)	0	1	0	0	348
Circular Head (M)	0	1	0	1	45
Circular Head (M)	0	1	1	0	76
Circular Head (M)	0	1	1	1	12
Circular Head (M)	1	0	0	1	409
Circular Head (M)	1	0	1	0	204
Circular Head (M)	1	0	1	1	114
Circular Head (M)	1	1	0	0	1973
Circular Head (M)	1	1	0	1	160
Circular Head (M)	1	1	1	0	442
Circular Head (M)	1	1	1	1	68
Clarence (C)					388
Clarence (C)	0	0	0	1	1794
Clarence (C)	0	0	1	0	643
Clarence (C)	0	0	1	1	329
Clarence (C)	0	1	0	0	2783
Clarence (C)	0	1	0	1	293
Clarence (C)	0	1	1	0	696
Clarence (C)	0	1	1	1	118
Clarence (C)	1	0	0	1	3389
Clarence (C)	1	0	1	0	1816
Clarence (C)	1	0	1	1	1117
Clarence (C)	1	1	0	0	12489
Clarence (C)	1	1	0	1	649
Clarence (C)	1	1	1	0	2635
Clarence (C)	1	1	1	1	434
Derwent Valley (M)					67
Derwent Valley (M)	0	0	0	1	333
Derwent Valley (M)	0	0	1	0	87
Derwent Valley (M)	0	0	1	1	66
Derwent Valley (M)	0	1	0	0	615
Derwent Valley (M)	0	1	0	1	83
Derwent Valley (M)	0	1	1	0	128
Derwent Valley (M)	0	1	1	1	24
Derwent Valley (M)	1	0	0	1	779
Derwent Valley (M)	1	0	1	0	238
Derwent Valley (M)	1	0	1	1	201
Derwent Valley (M)	1	1	0	0	2075
Derwent Valley (M)	1	1	0	1	175
Derwent Valley (M)	1	1	1	0	446
Derwent Valley (M)	1	1	1	1	122
Devonport (C)					144
Devonport (C)	0	0	0	1	797
Devonport (C)	0	0	1	0	291
Devonport (C)	0	0	1	1	111
Devonport (C)	0	1	0	0	1765
Devonport (C)	0	1	0	1	181
Devonport (C)	0	1	1	0	373
Devonport (C)	0	1	1	1	82
Devonport (C)	1	0	0	1	1332
Devonport (C)	1	0	1	0	645
Devonport (C)	1	0	1	1	399
Devonport (C)	1	1	0	0	4744
Devonport (C)	1	1	0	1	347
Devonport (C)	1	1	1	0	1086
Devonport (C)	1	1	1	1	274
Dorset (M)					33
Dorset (M)	0	0	0	1	157
Dorset (M)	0	0	1	0	49
Dorset (M)	0	0	1	1	25
Dorset (M)	0	1	0	0	299
Dorset (M)	0	1	0	1	10
Dorset (M)	0	1	1	0	65
Dorset (M)	0	1	1	1	14
Dorset (M)	1	0	0	1	366
Dorset (M)	1	0	1	0	137
Dorset (M)	1	0	1	1	117
Dorset (M)	1	1	0	0	1301
Dorset (M)	1	1	0	1	62
Dorset (M)	1	1	1	0	305
Dorset (M)	1	1	1	1	73
Flinders (M) (Tas.)					4
Flinders (M) (Tas.)	0	0	0	1	19
Flinders (M) (Tas.)	0	0	1	0	4
Flinders (M) (Tas.)	0	1	0	0	18
Flinders (M) (Tas.)	0	1	0	1	3
Flinders (M) (Tas.)	0	1	1	0	3
Flinders (M) (Tas.)	1	0	0	1	33
Flinders (M) (Tas.)	1	0	1	0	7
Flinders (M) (Tas.)	1	0	1	1	3
Flinders (M) (Tas.)	1	1	0	0	215
Flinders (M) (Tas.)	1	1	0	1	4
Flinders (M) (Tas.)	1	1	1	0	14
George Town (M)					52
George Town (M)	0	0	0	1	220
George Town (M)	0	0	1	0	47
George Town (M)	0	0	1	1	13
George Town (M)	0	1	0	0	402
George Town (M)	0	1	0	1	60
George Town (M)	0	1	1	0	107
George Town (M)	0	1	1	1	24
George Town (M)	1	0	0	1	356
George Town (M)	1	0	1	0	120
George Town (M)	1	0	1	1	92
George Town (M)	1	1	0	0	1235
George Town (M)	1	1	0	1	128
George Town (M)	1	1	1	0	285
George Town (M)	1	1	1	1	69
Glamorgan/Spring Bay (M)					15
Glamorgan/Spring Bay (M)	0	0	0	1	106
Glamorgan/Spring Bay (M)	0	0	1	0	21
Glamorgan/Spring Bay (M)	0	0	1	1	4
Glamorgan/Spring Bay (M)	0	1	0	0	171
Glamorgan/Spring Bay (M)	0	1	0	1	15
Glamorgan/Spring Bay (M)	0	1	1	0	31
Glamorgan/Spring Bay (M)	0	1	1	1	3
Glamorgan/Spring Bay (M)	1	0	0	1	157
Glamorgan/Spring Bay (M)	1	0	1	0	35
Glamorgan/Spring Bay (M)	1	0	1	1	38
Glamorgan/Spring Bay (M)	1	1	0	0	594
Glamorgan/Spring Bay (M)	1	1	0	1	75
Glamorgan/Spring Bay (M)	1	1	1	0	124
Glamorgan/Spring Bay (M)	1	1	1	1	18
Glenorchy (C)					526
Glenorchy (C)	0	0	0	1	1907
Glenorchy (C)	0	0	1	0	601
Glenorchy (C)	0	0	1	1	352
Glenorchy (C)	0	1	0	0	3337
Glenorchy (C)	0	1	0	1	329
Glenorchy (C)	0	1	1	0	816
Glenorchy (C)	0	1	1	1	167
Glenorchy (C)	1	0	0	1	2652
Glenorchy (C)	1	0	1	0	1125
Glenorchy (C)	1	0	1	1	845
Glenorchy (C)	1	1	0	0	9007
Glenorchy (C)	1	1	0	1	695
Glenorchy (C)	1	1	1	0	2096
Glenorchy (C)	1	1	1	1	397
Hobart (C)					464
Hobart (C)	0	0	0	1	1040
Hobart (C)	0	0	1	0	589
Hobart (C)	0	0	1	1	207
Hobart (C)	0	1	0	0	1486
Hobart (C)	0	1	0	1	81
Hobart (C)	0	1	1	0	365
Hobart (C)	0	1	1	1	61
Hobart (C)	1	0	0	1	1869
Hobart (C)	1	0	1	0	2002
Hobart (C)	1	0	1	1	728
Hobart (C)	1	1	0	0	10462
Hobart (C)	1	1	0	1	212
Hobart (C)	1	1	1	0	2020
Hobart (C)	1	1	1	1	265
Huon Valley (M)					91
Huon Valley (M)	0	0	0	1	430
Huon Valley (M)	0	0	1	0	129
Huon Valley (M)	0	0	1	1	63
Huon Valley (M)	0	1	0	0	681
Huon Valley (M)	0	1	0	1	91
Huon Valley (M)	0	1	1	0	163
Huon Valley (M)	0	1	1	1	23
Huon Valley (M)	1	0	0	1	945
Huon Valley (M)	1	0	1	0	452
Huon Valley (M)	1	0	1	1	263
Huon Valley (M)	1	1	0	0	3528
Huon Valley (M)	1	1	0	1	259
Huon Valley (M)	1	1	1	0	781
Huon Valley (M)	1	1	1	1	213
Kentish (M)					32
Kentish (M)	0	0	0	1	186
Kentish (M)	0	0	1	0	30
Kentish (M)	0	0	1	1	16
Kentish (M)	0	1	0	0	241
Kentish (M)	0	1	0	1	21
Kentish (M)	0	1	1	0	51
Kentish (M)	0	1	1	1	15
Kentish (M)	1	0	0	1	398
Kentish (M)	1	0	1	0	154
Kentish (M)	1	0	1	1	116
Kentish (M)	1	1	0	0	1192
Kentish (M)	1	1	0	1	101
Kentish (M)	1	1	1	0	378
Kentish (M)	1	1	1	1	66
King Island (M)					10
King Island (M)	0	0	0	1	43
King Island (M)	0	0	1	0	3
King Island (M)	0	0	1	1	3
King Island (M)	0	1	0	0	41
King Island (M)	0	1	0	1	4
King Island (M)	0	1	1	0	4
King Island (M)	1	0	0	1	74
King Island (M)	1	0	1	0	12
King Island (M)	1	0	1	1	3
King Island (M)	1	1	0	0	342
King Island (M)	1	1	0	1	5
King Island (M)	1	1	1	0	26
King Island (M)	1	1	1	1	15
Kingborough (M)					212
Kingborough (M)	0	0	0	1	934
Kingborough (M)	0	0	1	0	434
Kingborough (M)	0	0	1	1	164
Kingborough (M)	0	1	0	0	1613
Kingborough (M)	0	1	0	1	135
Kingborough (M)	0	1	1	0	453
Kingborough (M)	0	1	1	1	55
Kingborough (M)	1	0	0	1	1920
Kingborough (M)	1	0	1	0	1400
Kingborough (M)	1	0	1	1	723
Kingborough (M)	1	1	0	0	9415
Kingborough (M)	1	1	0	1	356
Kingborough (M)	1	1	1	0	2172
Kingborough (M)	1	1	1	1	387
Latrobe (M) (Tas.)					67
Latrobe (M) (Tas.)	0	0	0	1	300
Latrobe (M) (Tas.)	0	0	1	0	75
Latrobe (M) (Tas.)	0	0	1	1	31
Latrobe (M) (Tas.)	0	1	0	0	523
Latrobe (M) (Tas.)	0	1	0	1	33
Latrobe (M) (Tas.)	0	1	1	0	104
Latrobe (M) (Tas.)	0	1	1	1	16
Latrobe (M) (Tas.)	1	0	0	1	666
Latrobe (M) (Tas.)	1	0	1	0	249
Latrobe (M) (Tas.)	1	0	1	1	174
Latrobe (M) (Tas.)	1	1	0	0	2191
Latrobe (M) (Tas.)	1	1	0	1	152
Latrobe (M) (Tas.)	1	1	1	0	464
Latrobe (M) (Tas.)	1	1	1	1	62
Launceston (C)					663
Launceston (C)	0	0	0	1	2172
Launceston (C)	0	0	1	0	754
Launceston (C)	0	0	1	1	324
Launceston (C)	0	1	0	0	3765
Launceston (C)	0	1	0	1	368
Launceston (C)	0	1	1	0	865
Launceston (C)	0	1	1	1	146
Launceston (C)	1	0	0	1	3222
Launceston (C)	1	0	1	0	1666
Launceston (C)	1	0	1	1	1105
Launceston (C)	1	1	0	0	13398
Launceston (C)	1	1	0	1	762
Launceston (C)	1	1	1	0	2962
Launceston (C)	1	1	1	1	553
Meander Valley (M)					98
Meander Valley (M)	0	0	0	1	564
Meander Valley (M)	0	0	1	0	144
Meander Valley (M)	0	0	1	1	94
Meander Valley (M)	0	1	0	0	709
Meander Valley (M)	0	1	0	1	96
Meander Valley (M)	0	1	1	0	189
Meander Valley (M)	0	1	1	1	52
Meander Valley (M)	1	0	0	1	1274
Meander Valley (M)	1	0	1	0	673
Meander Valley (M)	1	0	1	1	444
Meander Valley (M)	1	1	0	0	4143
Meander Valley (M)	1	1	0	1	332
Meander Valley (M)	1	1	1	0	1019
Meander Valley (M)	1	1	1	1	179
Northern Midlands (M)					66
Northern Midlands (M)	0	0	0	1	335
Northern Midlands (M)	0	0	1	0	81
Northern Midlands (M)	0	0	1	1	26
Northern Midlands (M)	0	1	0	0	523
Northern Midlands (M)	0	1	0	1	54
Northern Midlands (M)	0	1	1	0	130
Northern Midlands (M)	0	1	1	1	30
Northern Midlands (M)	1	0	0	1	841
Northern Midlands (M)	1	0	1	0	385
Northern Midlands (M)	1	0	1	1	250
Northern Midlands (M)	1	1	0	0	2729
Northern Midlands (M)	1	1	0	1	199
Northern Midlands (M)	1	1	1	0	572
Northern Midlands (M)	1	1	1	1	129
Sorell (M)					79
Sorell (M)	0	0	0	1	464
Sorell (M)	0	0	1	0	144
Sorell (M)	0	0	1	1	62
Sorell (M)	0	1	0	0	839
Sorell (M)	0	1	0	1	107
Sorell (M)	0	1	1	0	173
Sorell (M)	0	1	1	1	52
Sorell (M)	1	0	0	1	902
Sorell (M)	1	0	1	0	374
Sorell (M)	1	0	1	1	240
Sorell (M)	1	1	0	0	3099
Sorell (M)	1	1	0	1	263
Sorell (M)	1	1	1	0	617
Sorell (M)	1	1	1	1	208
Southern Midlands (M)					28
Southern Midlands (M)	0	0	0	1	198
Southern Midlands (M)	0	0	1	0	39
Southern Midlands (M)	0	0	1	1	18
Southern Midlands (M)	0	1	0	0	298
Southern Midlands (M)	0	1	0	1	32
Southern Midlands (M)	0	1	1	0	76
Southern Midlands (M)	0	1	1	1	16
Southern Midlands (M)	1	0	0	1	487
Southern Midlands (M)	1	0	1	0	168
Southern Midlands (M)	1	0	1	1	161
Southern Midlands (M)	1	1	0	0	1244
Southern Midlands (M)	1	1	0	1	129
Southern Midlands (M)	1	1	1	0	324
Southern Midlands (M)	1	1	1	1	65
Tasman (M)					7
