LGA_NAME16	AgeStudent	Sex	students
Wiluna (S)	15-19	M	4
Wiluna (S)	20-24	F	6
Wiluna (S)	20-24	M	3
Wiluna (S)	25+	F	10
Wiluna (S)	25+	M	4
Wongan-Ballidu (S)	0-4	F	7
Wongan-Ballidu (S)	0-4	M	5
Wongan-Ballidu (S)	5-14	F	87
Wongan-Ballidu (S)	5-14	M	87
Wongan-Ballidu (S)	15-19	F	9
Wongan-Ballidu (S)	15-19	M	16
Wongan-Ballidu (S)	20-24	F	3
Wongan-Ballidu (S)	25+	F	22
Wongan-Ballidu (S)	25+	M	4
Woodanilling (S)	0-4	F	3
Woodanilling (S)	0-4	M	4
Woodanilling (S)	5-14	F	25
Woodanilling (S)	5-14	M	24
Woodanilling (S)	15-19	F	3
Woodanilling (S)	15-19	M	3
Woodanilling (S)	20-24	F	4
Wyalkatchem (S)	0-4	F	4
Wyalkatchem (S)	0-4	M	3
Wyalkatchem (S)	5-14	F	24
Wyalkatchem (S)	5-14	M	15
Wyalkatchem (S)	25+	F	4
Wyalkatchem (S)	25+	M	3
Wyndham-East Kimberley (S)	0-4	F	47
Wyndham-East Kimberley (S)	0-4	M	46
Wyndham-East Kimberley (S)	5-14	F	426
Wyndham-East Kimberley (S)	5-14	M	395
Wyndham-East Kimberley (S)	15-19	F	92
Wyndham-East Kimberley (S)	15-19	M	83
Wyndham-East Kimberley (S)	20-24	F	24
Wyndham-East Kimberley (S)	20-24	M	23
Wyndham-East Kimberley (S)	25+	F	138
Wyndham-East Kimberley (S)	25+	M	57
Yalgoo (S)	5-14	F	5
Yalgoo (S)	5-14	M	11
Yalgoo (S)	15-19	F	3
Yalgoo (S)	15-19	M	3
Yalgoo (S)	25+	M	7
Yilgarn (S)	0-4	F	4
Yilgarn (S)	0-4	M	5
Yilgarn (S)	5-14	F	46
Yilgarn (S)	5-14	M	45
Yilgarn (S)	15-19	F	8
Yilgarn (S)	15-19	M	7
Yilgarn (S)	25+	F	10
Yilgarn (S)	25+	M	5
York (S)	0-4	F	21
York (S)	0-4	M	22
York (S)	5-14	F	173
York (S)	5-14	M	182
York (S)	15-19	F	44
York (S)	15-19	M	52
York (S)	20-24	F	8
York (S)	20-24	M	6
York (S)	25+	F	36
York (S)	25+	M	16
No usual address (WA)	0-4	F	9
No usual address (WA)	0-4	M	9
No usual address (WA)	5-14	F	88
No usual address (WA)	5-14	M	93
No usual address (WA)	15-19	F	23
No usual address (WA)	15-19	M	26
No usual address (WA)	20-24	F	37
No usual address (WA)	20-24	M	28
No usual address (WA)	25+	F	72
No usual address (WA)	25+	M	71
Migratory - Offshore - Shipping (WA)	25+	M	12
Break O'Day (M)	0-4	F	15
Break O'Day (M)	0-4	M	15
Break O'Day (M)	5-14	F	265
Break O'Day (M)	5-14	M	272
Break O'Day (M)	15-19	F	82
Break O'Day (M)	15-19	M	94
Break O'Day (M)	20-24	F	8
Break O'Day (M)	20-24	M	6
Break O'Day (M)	25+	F	92
Break O'Day (M)	25+	M	29
Brighton (M)	0-4	F	94
Brighton (M)	0-4	M	80
Brighton (M)	5-14	F	1062
Brighton (M)	5-14	M	1179
Brighton (M)	15-19	F	379
Brighton (M)	15-19	M	401
Brighton (M)	20-24	F	93
Brighton (M)	20-24	M	61
Brighton (M)	25+	F	225
Brighton (M)	25+	M	88
Burnie (C)	0-4	F	72
Burnie (C)	0-4	M	62
Burnie (C)	5-14	F	1070
Burnie (C)	5-14	M	1065
Burnie (C)	15-19	F	484
Burnie (C)	15-19	M	474
Burnie (C)	20-24	F	132
Burnie (C)	20-24	M	90
Burnie (C)	25+	F	380
Burnie (C)	25+	M	156
Central Coast (M) (Tas.)	0-4	F	85
Central Coast (M) (Tas.)	0-4	M	88
Central Coast (M) (Tas.)	5-14	F	1107
Central Coast (M) (Tas.)	5-14	M	1194
Central Coast (M) (Tas.)	15-19	F	454
Central Coast (M) (Tas.)	15-19	M	419
Central Coast (M) (Tas.)	20-24	F	103
Central Coast (M) (Tas.)	20-24	M	79
Central Coast (M) (Tas.)	25+	F	299
Central Coast (M) (Tas.)	25+	M	161
Central Highlands (M) (Tas.)	0-4	F	9
Central Highlands (M) (Tas.)	0-4	M	5
Central Highlands (M) (Tas.)	5-14	F	101
Central Highlands (M) (Tas.)	5-14	M	105
Central Highlands (M) (Tas.)	15-19	F	29
Central Highlands (M) (Tas.)	15-19	M	22
Central Highlands (M) (Tas.)	20-24	F	3
Central Highlands (M) (Tas.)	20-24	M	7
Central Highlands (M) (Tas.)	25+	F	23
Central Highlands (M) (Tas.)	25+	M	4
Circular Head (M)	0-4	F	36
Circular Head (M)	0-4	M	41
Circular Head (M)	5-14	F	481
Circular Head (M)	5-14	M	515
Circular Head (M)	15-19	F	138
Circular Head (M)	15-19	M	157
Circular Head (M)	20-24	F	37
Circular Head (M)	20-24	M	22
Circular Head (M)	25+	F	80
Circular Head (M)	25+	M	48
Clarence (C)	0-4	F	261
Clarence (C)	0-4	M	254
Clarence (C)	5-14	F	3060
Clarence (C)	5-14	M	3192
Clarence (C)	15-19	F	1163
Clarence (C)	15-19	M	1237
Clarence (C)	20-24	F	415
Clarence (C)	20-24	M	430
Clarence (C)	25+	F	1082
Clarence (C)	25+	M	619
Derwent Valley (M)	0-4	F	44
Derwent Valley (M)	0-4	M	38
Derwent Valley (M)	5-14	F	569
Derwent Valley (M)	5-14	M	619
Derwent Valley (M)	15-19	F	201
Derwent Valley (M)	15-19	M	200
Derwent Valley (M)	20-24	F	37
Derwent Valley (M)	20-24	M	35
Derwent Valley (M)	25+	F	124
Derwent Valley (M)	25+	M	64
Devonport (C)	0-4	F	109
Devonport (C)	0-4	M	113
Devonport (C)	5-14	F	1412
Devonport (C)	5-14	M	1409
Devonport (C)	15-19	F	554
Devonport (C)	15-19	M	529
Devonport (C)	20-24	F	139
Devonport (C)	20-24	M	85
Devonport (C)	25+	F	408
Devonport (C)	25+	M	206
Dorset (M)	0-4	F	15
Dorset (M)	0-4	M	28
Dorset (M)	5-14	F	352
Dorset (M)	5-14	M	371
Dorset (M)	15-19	F	115
Dorset (M)	15-19	M	120
Dorset (M)	20-24	F	26
Dorset (M)	20-24	M	22
Dorset (M)	25+	F	88
Dorset (M)	25+	M	28
Flinders (M) (Tas.)	0-4	M	3
Flinders (M) (Tas.)	5-14	F	20
Flinders (M) (Tas.)	5-14	M	43
Flinders (M) (Tas.)	15-19	F	4
Flinders (M) (Tas.)	15-19	M	13
Flinders (M) (Tas.)	20-24	F	5
Flinders (M) (Tas.)	25+	F	7
Flinders (M) (Tas.)	25+	M	5
George Town (M)	0-4	F	18
George Town (M)	0-4	M	23
George Town (M)	5-14	F	383
George Town (M)	5-14	M	383
George Town (M)	15-19	F	128
George Town (M)	15-19	M	119
George Town (M)	20-24	F	30
George Town (M)	20-24	M	26
George Town (M)	25+	F	94
George Town (M)	25+	M	29
Glamorgan/Spring Bay (M)	0-4	F	15
Glamorgan/Spring Bay (M)	0-4	M	15
Glamorgan/Spring Bay (M)	5-14	F	160
Glamorgan/Spring Bay (M)	5-14	M	165
Glamorgan/Spring Bay (M)	15-19	F	33
Glamorgan/Spring Bay (M)	15-19	M	41
Glamorgan/Spring Bay (M)	20-24	F	9
Glamorgan/Spring Bay (M)	20-24	M	6
Glamorgan/Spring Bay (M)	25+	F	36
Glamorgan/Spring Bay (M)	25+	M	20
Glenorchy (C)	0-4	F	206
Glenorchy (C)	0-4	M	191
Glenorchy (C)	5-14	F	2491
Glenorchy (C)	5-14	M	2582
Glenorchy (C)	15-19	F	1039
Glenorchy (C)	15-19	M	1025
Glenorchy (C)	20-24	F	376
Glenorchy (C)	20-24	M	348
Glenorchy (C)	25+	F	990
Glenorchy (C)	25+	M	632
Hobart (C)	0-4	F	207
Hobart (C)	0-4	M	217
Hobart (C)	5-14	F	2254
Hobart (C)	5-14	M	2418
Hobart (C)	15-19	F	1266
Hobart (C)	15-19	M	1221
Hobart (C)	20-24	F	1371
Hobart (C)	20-24	M	1355
Hobart (C)	25+	F	1924
Hobart (C)	25+	M	1607
Huon Valley (M)	0-4	F	65
Huon Valley (M)	0-4	M	53
Huon Valley (M)	5-14	F	854
Huon Valley (M)	5-14	M	945
Huon Valley (M)	15-19	F	321
Huon Valley (M)	15-19	M	332
Huon Valley (M)	20-24	F	68
Huon Valley (M)	20-24	M	59
Huon Valley (M)	25+	F	313
Huon Valley (M)	25+	M	131
Kentish (M)	0-4	F	17
Kentish (M)	0-4	M	26
Kentish (M)	5-14	F	312
Kentish (M)	5-14	M	345
Kentish (M)	15-19	F	111
Kentish (M)	15-19	M	149
Kentish (M)	20-24	F	23
Kentish (M)	20-24	M	20
Kentish (M)	25+	F	100
Kentish (M)	25+	M	38
King Island (M)	0-4	F	5
King Island (M)	0-4	M	6
King Island (M)	5-14	F	64
King Island (M)	5-14	M	69
King Island (M)	15-19	F	5
King Island (M)	15-19	M	13
King Island (M)	20-24	F	4
King Island (M)	20-24	M	6
King Island (M)	25+	F	14
King Island (M)	25+	M	8
Kingborough (M)	0-4	F	184
Kingborough (M)	0-4	M	163
Kingborough (M)	5-14	F	2217
Kingborough (M)	5-14	M	2431
Kingborough (M)	15-19	F	844
Kingborough (M)	15-19	M	891
Kingborough (M)	20-24	F	324
Kingborough (M)	20-24	M	289
Kingborough (M)	25+	F	866
Kingborough (M)	25+	M	483
Latrobe (M) (Tas.)	0-4	F	35
Latrobe (M) (Tas.)	0-4	M	48
Latrobe (M) (Tas.)	5-14	F	528
Latrobe (M) (Tas.)	5-14	M	611
Latrobe (M) (Tas.)	15-19	F	190
Latrobe (M) (Tas.)	15-19	M	185
Latrobe (M) (Tas.)	20-24	F	40
Latrobe (M) (Tas.)	20-24	M	27
Latrobe (M) (Tas.)	25+	F	153
Latrobe (M) (Tas.)	25+	M	72
Launceston (C)	0-4	F	308
Launceston (C)	0-4	M	321
Launceston (C)	5-14	F	3511
Launceston (C)	5-14	M	3559
Launceston (C)	15-19	F	1481
Launceston (C)	15-19	M	1581
Launceston (C)	20-24	F	885
Launceston (C)	20-24	M	918
Launceston (C)	25+	F	1496
Launceston (C)	25+	M	1070
Meander Valley (M)	0-4	F	72
Meander Valley (M)	0-4	M	101
Meander Valley (M)	5-14	F	1011
Meander Valley (M)	5-14	M	1107
Meander Valley (M)	15-19	F	432
Meander Valley (M)	15-19	M	420
Meander Valley (M)	20-24	F	98
Meander Valley (M)	20-24	M	92
Meander Valley (M)	25+	F	304
Meander Valley (M)	25+	M	142
Northern Midlands (M)	0-4	F	65
Northern Midlands (M)	0-4	M	66
Northern Midlands (M)	5-14	F	674
Northern Midlands (M)	5-14	M	661
Northern Midlands (M)	15-19	F	233
Northern Midlands (M)	15-19	M	257
Northern Midlands (M)	20-24	F	66
Northern Midlands (M)	20-24	M	40
Northern Midlands (M)	25+	F	174
Northern Midlands (M)	25+	M	68
Sorell (M)	0-4	F	68
Sorell (M)	0-4	M	64
Sorell (M)	5-14	F	781
Sorell (M)	5-14	M	825
Sorell (M)	15-19	F	304
Sorell (M)	15-19	M	268
Sorell (M)	20-24	F	83
Sorell (M)	20-24	M	82
Sorell (M)	25+	F	248
Sorell (M)	25+	M	100
Southern Midlands (M)	0-4	F	22
Southern Midlands (M)	0-4	M	19
Southern Midlands (M)	5-14	F	357
Southern Midlands (M)	5-14	M	375
Southern Midlands (M)	15-19	F	131
Southern Midlands (M)	15-19	M	139
Southern Midlands (M)	20-24	F	23
Southern Midlands (M)	20-24	M	20
Southern Midlands (M)	25+	F	78
Southern Midlands (M)	25+	M	38
Tasman (M)	0-4	F	3
Tasman (M)	0-4	M	3
Tasman (M)	5-14	F	98
Tasman (M)	5-14	M	111
Tasman (M)	15-19	F	22
Tasman (M)	15-19	M	22
Tasman (M)	20-24	F	3
Tasman (M)	20-24	M	3
Tasman (M)	25+	F	26
Tasman (M)	25+	M	7
Waratah/Wynyard (M)	0-4	F	47
Waratah/Wynyard (M)	0-4	M	67
Waratah/Wynyard (M)	5-14	F	687
Waratah/Wynyard (M)	5-14	M	771
Waratah/Wynyard (M)	15-19	F	281
Waratah/Wynyard (M)	15-19	M	273
Waratah/Wynyard (M)	20-24	F	59
Waratah/Wynyard (M)	20-24	M	36
Waratah/Wynyard (M)	25+	F	191
Waratah/Wynyard (M)	25+	M	97
West Coast (M)	0-4	F	21
West Coast (M)	0-4	M	25
West Coast (M)	5-14	F	205
West Coast (M)	5-14	M	231
West Coast (M)	15-19	F	50
West Coast (M)	15-19	M	53
West Coast (M)	20-24	F	16
West Coast (M)	20-24	M	7
West Coast (M)	25+	F	58
West Coast (M)	25+	M	30
West Tamar (M)	0-4	F	90
West Tamar (M)	0-4	M	116
West Tamar (M)	5-14	F	1275
West Tamar (M)	5-14	M	1343
West Tamar (M)	15-19	F	570
West Tamar (M)	15-19	M	556
West Tamar (M)	20-24	F	164
West Tamar (M)	20-24	M	127
West Tamar (M)	25+	F	509
West Tamar (M)	25+	M	248
No usual address (Tas.)	0-4	F	9
No usual address (Tas.)	0-4	M	3
No usual address (Tas.)	5-14	F	18
No usual address (Tas.)	5-14	M	12
No usual address (Tas.)	15-19	F	21
No usual address (Tas.)	15-19	M	10
No usual address (Tas.)	20-24	F	6
No usual address (Tas.)	20-24	M	4
No usual address (Tas.)	25+	F	15
No usual address (Tas.)	25+	M	15
Migratory - Offshore - Shipping (Tas.)	20-24	F	3
Alice Springs (T)	0-4	F	178
Alice Springs (T)	0-4	M	148
Alice Springs (T)	5-14	F	1419
Alice Springs (T)	5-14	M	1486
Alice Springs (T)	15-19	F	393
Alice Springs (T)	15-19	M	479
Alice Springs (T)	20-24	F	120
Alice Springs (T)	20-24	M	85
Alice Springs (T)	25+	F	816
Alice Springs (T)	25+	M	397
Barkly (R)	0-4	F	69
Barkly (R)	0-4	M	69
Barkly (R)	5-14	F	475
Barkly (R)	5-14	M	532
Barkly (R)	15-19	F	63
Barkly (R)	15-19	M	79
Barkly (R)	20-24	F	11
Barkly (R)	20-24	M	11
Barkly (R)	25+	F	73
Barkly (R)	25+	M	59
Belyuen (S)	5-14	F	9
Belyuen (S)	5-14	M	4
Belyuen (S)	15-19	M	3
Central Desert (R)	0-4	F	43
Central Desert (R)	0-4	M	42
Central Desert (R)	5-14	F	321
Central Desert (R)	5-14	M	347
Central Desert (R)	15-19	F	22
Central Desert (R)	15-19	M	27
Central Desert (R)	20-24	M	3
Central Desert (R)	25+	F	34
Central Desert (R)	25+	M	21
Coomalie (S)	0-4	F	7
Coomalie (S)	0-4	M	8
Coomalie (S)	5-14	F	49
Coomalie (S)	5-14	M	63
Coomalie (S)	15-19	F	13
Coomalie (S)	15-19	M	14
Coomalie (S)	20-24	M	6
Coomalie (S)	25+	F	40
Coomalie (S)	25+	M	12
Darwin (C)	0-4	F	489
Darwin (C)	0-4	M	485
Darwin (C)	5-14	F	3946
Darwin (C)	5-14	M	4159
Darwin (C)	15-19	F	1393
Darwin (C)	15-19	M	1449
Darwin (C)	20-24	F	769
Darwin (C)	20-24	M	630
Darwin (C)	25+	F	2803
Darwin (C)	25+	M	1688
East Arnhem (R)	0-4	F	99
East Arnhem (R)	0-4	M	90
East Arnhem (R)	5-14	F	721
East Arnhem (R)	5-14	M	778
East Arnhem (R)	15-19	F	218
East Arnhem (R)	15-19	M	210
East Arnhem (R)	20-24	F	25
East Arnhem (R)	20-24	M	16
East Arnhem (R)	25+	F	112
East Arnhem (R)	25+	M	42
Katherine (T)	0-4	F	68
Katherine (T)	0-4	M	81
Katherine (T)	5-14	F	495
Katherine (T)	5-14	M	581
Katherine (T)	15-19	F	132
Katherine (T)	15-19	M	148
Katherine (T)	20-24	F	35
Katherine (T)	20-24	M	22
Katherine (T)	25+	F	213
Katherine (T)	25+	M	101
Litchfield (M)	0-4	F	124
Litchfield (M)	0-4	M	111
Litchfield (M)	5-14	F	1161
Litchfield (M)	5-14	M	1299
Litchfield (M)	15-19	F	346
Litchfield (M)	15-19	M	448
Litchfield (M)	20-24	F	113
Litchfield (M)	20-24	M	98
Litchfield (M)	25+	F	446
Litchfield (M)	25+	M	200
MacDonnell (R)	0-4	F	48
MacDonnell (R)	0-4	M	56
MacDonnell (R)	5-14	F	364
MacDonnell (R)	5-14	M	349
MacDonnell (R)	15-19	F	62
MacDonnell (R)	15-19	M	80
MacDonnell (R)	20-24	F	12
MacDonnell (R)	20-24	M	6
MacDonnell (R)	25+	F	66
MacDonnell (R)	25+	M	24
Palmerston (C)	0-4	F	304
Palmerston (C)	0-4	M	303
Palmerston (C)	5-14	F	2291
Palmerston (C)	5-14	M	2349
Palmerston (C)	15-19	F	636
Palmerston (C)	15-19	M	619
Palmerston (C)	20-24	F	276
Palmerston (C)	20-24	M	159
Palmerston (C)	25+	F	1024
Palmerston (C)	25+	M	473
Roper Gulf (R)	0-4	F	59
Roper Gulf (R)	0-4	M	69
Roper Gulf (R)	5-14	F	514
Roper Gulf (R)	5-14	M	513
Roper Gulf (R)	15-19	F	100
Roper Gulf (R)	15-19	M	103
Roper Gulf (R)	20-24	F	6
Roper Gulf (R)	20-24	M	13
Roper Gulf (R)	25+	F	53
Roper Gulf (R)	25+	M	35
Tiwi Islands (R)	0-4	F	14
Tiwi Islands (R)	0-4	M	11
Tiwi Islands (R)	5-14	F	184
Tiwi Islands (R)	5-14	M	192
Tiwi Islands (R)	15-19	F	35
Tiwi Islands (R)	15-19	M	42
Tiwi Islands (R)	20-24	F	3
Tiwi Islands (R)	25+	F	9
Tiwi Islands (R)	25+	M	5
Victoria Daly (R)	0-4	F	34
Victoria Daly (R)	0-4	M	24
Victoria Daly (R)	5-14	F	174
Victoria Daly (R)	5-14	M	199
Victoria Daly (R)	15-19	F	28
Victoria Daly (R)	15-19	M	29
Victoria Daly (R)	20-24	F	9
Victoria Daly (R)	25+	F	22
Victoria Daly (R)	25+	M	11
Wagait (S)	0-4	F	4
Wagait (S)	0-4	M	3
Wagait (S)	5-14	F	24
Wagait (S)	5-14	M	20
Wagait (S)	15-19	F	4
Wagait (S)	15-19	M	3
Wagait (S)	20-24	F	3
Wagait (S)	20-24	M	3
Wagait (S)	25+	F	14
Wagait (S)	25+	M	8
West Arnhem (R)	0-4	F	72
West Arnhem (R)	0-4	M	66
West Arnhem (R)	5-14	F	392
West Arnhem (R)	5-14	M	437
West Arnhem (R)	15-19	F	78
West Arnhem (R)	15-19	M	84
West Arnhem (R)	20-24	F	10
West Arnhem (R)	20-24	M	3
West Arnhem (R)	25+	F	44
West Arnhem (R)	25+	M	39
West Daly (R)	0-4	F	43
West Daly (R)	0-4	M	43
West Daly (R)	5-14	F	273
West Daly (R)	5-14	M	324
West Daly (R)	15-19	F	59
West Daly (R)	15-19	M	41
West Daly (R)	20-24	F	3
West Daly (R)	20-24	M	3
West Daly (R)	25+	F	22
West Daly (R)	25+	M	19
Unincorporated NT	0-4	F	52
Unincorporated NT	0-4	M	41
Unincorporated NT	5-14	F	400
Unincorporated NT	5-14	M	405
Unincorporated NT	15-19	F	59
Unincorporated NT	15-19	M	59
Unincorporated NT	20-24	F	30
Unincorporated NT	20-24	M	23
Unincorporated NT	25+	F	189
Unincorporated NT	25+	M	95
No usual address (NT)	5-14	F	44
No usual address (NT)	5-14	M	33
No usual address (NT)	15-19	F	9
No usual address (NT)	15-19	M	14
No usual address (NT)	20-24	F	3
No usual address (NT)	20-24	M	18
No usual address (NT)	25+	F	16
No usual address (NT)	25+	M	20
Migratory - Offshore - Shipping (NT)	5-14	F	3
Migratory - Offshore - Shipping (NT)	25+	M	3
Unincorporated ACT	0-4	F	2305
Unincorporated ACT	0-4	M	2423
Unincorporated ACT	5-14	F	21803
Unincorporated ACT	5-14	M	23144
Unincorporated ACT	15-19	F	9967
Unincorporated ACT	15-19	M	9896
Unincorporated ACT	20-24	F	8265
Unincorporated ACT	20-24	M	7913
Unincorporated ACT	25+	F	12729
Unincorporated ACT	25+	M	9981
No usual address (ACT)	0-4	M	3
No usual address (ACT)	5-14	F	12
No usual address (ACT)	5-14	M	10
No usual address (ACT)	15-19	F	13
No usual address (ACT)	15-19	M	3
No usual address (ACT)	20-24	F	11
No usual address (ACT)	20-24	M	17
No usual address (ACT)	25+	F	21
No usual address (ACT)	25+	M	20
Unincorp. Other Territories	0-4	F	30
Unincorp. Other Territories	0-4	M	36
Unincorp. Other Territories	5-14	F	222
Unincorp. Other Territories	5-14	M	242
Unincorp. Other Territories	15-19	F	63
Unincorp. Other Territories	15-19	M	63
Unincorp. Other Territories	20-24	F	10
Unincorp. Other Territories	20-24	M	7
Unincorp. Other Territories	25+	F	54
Unincorp. Other Territories	25+	M	33
No usual address (OT)	5-14	F	3
