LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Three Springs (S)	Year 11	F	19
Three Springs (S)	Year 11	M	30
Three Springs (S)	Year 12	F	111
Three Springs (S)	Year 12	M	78
Toodyay (S)	Did not go to school	F	3
Toodyay (S)	Year 8	F	73
Toodyay (S)	Year 8	M	93
Toodyay (S)	Year 9	F	103
Toodyay (S)	Year 9	M	117
Toodyay (S)	Year 10	F	532
Toodyay (S)	Year 10	M	622
Toodyay (S)	Year 11	F	210
Toodyay (S)	Year 11	M	207
Toodyay (S)	Year 12	F	736
Toodyay (S)	Year 12	M	642
Trayning (S)	Year 8	F	13
Trayning (S)	Year 8	M	16
Trayning (S)	Year 9	F	15
Trayning (S)	Year 9	M	13
Trayning (S)	Year 10	F	37
Trayning (S)	Year 10	M	38
Trayning (S)	Year 11	F	11
Trayning (S)	Year 11	M	16
Trayning (S)	Year 12	F	34
Trayning (S)	Year 12	M	47
Upper Gascoyne (S)	Year 8	M	5
Upper Gascoyne (S)	Year 9	F	3
Upper Gascoyne (S)	Year 9	M	10
Upper Gascoyne (S)	Year 10	F	21
Upper Gascoyne (S)	Year 10	M	33
Upper Gascoyne (S)	Year 11	F	16
Upper Gascoyne (S)	Year 11	M	22
Upper Gascoyne (S)	Year 12	F	25
Upper Gascoyne (S)	Year 12	M	20
Victoria Park (T)	Did not go to school	F	111
Victoria Park (T)	Did not go to school	M	105
Victoria Park (T)	Year 8	F	457
Victoria Park (T)	Year 8	M	366
Victoria Park (T)	Year 9	F	450
Victoria Park (T)	Year 9	M	394
Victoria Park (T)	Year 10	F	1799
Victoria Park (T)	Year 10	M	1888
Victoria Park (T)	Year 11	F	917
Victoria Park (T)	Year 11	M	1047
Victoria Park (T)	Year 12	F	9515
Victoria Park (T)	Year 12	M	9505
Victoria Plains (S)	Year 8	F	10
Victoria Plains (S)	Year 8	M	18
Victoria Plains (S)	Year 9	F	16
Victoria Plains (S)	Year 9	M	21
Victoria Plains (S)	Year 10	F	91
Victoria Plains (S)	Year 10	M	111
Victoria Plains (S)	Year 11	F	42
Victoria Plains (S)	Year 11	M	50
Victoria Plains (S)	Year 12	F	137
Victoria Plains (S)	Year 12	M	156
Vincent (C)	Did not go to school	F	135
Vincent (C)	Did not go to school	M	90
Vincent (C)	Year 8	F	592
Vincent (C)	Year 8	M	342
Vincent (C)	Year 9	F	295
Vincent (C)	Year 9	M	286
Vincent (C)	Year 10	F	1337
Vincent (C)	Year 10	M	1418
Vincent (C)	Year 11	F	762
Vincent (C)	Year 11	M	873
Vincent (C)	Year 12	F	10030
Vincent (C)	Year 12	M	9821
Wagin (S)	Did not go to school	F	3
Wagin (S)	Did not go to school	M	4
Wagin (S)	Year 8	F	38
Wagin (S)	Year 8	M	44
Wagin (S)	Year 9	F	48
Wagin (S)	Year 9	M	60
Wagin (S)	Year 10	F	221
Wagin (S)	Year 10	M	221
Wagin (S)	Year 11	F	84
Wagin (S)	Year 11	M	79
Wagin (S)	Year 12	F	275
Wagin (S)	Year 12	M	236
Wandering (S)	Year 8	F	4
Wandering (S)	Year 8	M	8
Wandering (S)	Year 9	F	4
Wandering (S)	Year 9	M	8
Wandering (S)	Year 10	F	49
Wandering (S)	Year 10	M	61
Wandering (S)	Year 11	F	20
Wandering (S)	Year 11	M	14
Wandering (S)	Year 12	F	70
Wandering (S)	Year 12	M	69
Wanneroo (C)	Did not go to school	F	793
Wanneroo (C)	Did not go to school	M	648
Wanneroo (C)	Year 8	F	2268
Wanneroo (C)	Year 8	M	1870
Wanneroo (C)	Year 9	F	3039
Wanneroo (C)	Year 9	M	3322
Wanneroo (C)	Year 10	F	14728
Wanneroo (C)	Year 10	M	15703
Wanneroo (C)	Year 11	F	8045
Wanneroo (C)	Year 11	M	8233
Wanneroo (C)	Year 12	F	39829
Wanneroo (C)	Year 12	M	35599
Waroona (S)	Did not go to school	F	11
Waroona (S)	Did not go to school	M	12
Waroona (S)	Year 8	F	86
Waroona (S)	Year 8	M	86
Waroona (S)	Year 9	F	119
Waroona (S)	Year 9	M	130
Waroona (S)	Year 10	F	492
Waroona (S)	Year 10	M	561
Waroona (S)	Year 11	F	217
Waroona (S)	Year 11	M	205
Waroona (S)	Year 12	F	535
Waroona (S)	Year 12	M	467
West Arthur (S)	Did not go to school	M	3
West Arthur (S)	Year 8	F	10
West Arthur (S)	Year 8	M	20
West Arthur (S)	Year 9	F	18
West Arthur (S)	Year 9	M	24
West Arthur (S)	Year 10	F	85
West Arthur (S)	Year 10	M	102
West Arthur (S)	Year 11	F	41
West Arthur (S)	Year 11	M	29
West Arthur (S)	Year 12	F	134
West Arthur (S)	Year 12	M	130
Westonia (S)	Year 8	M	4
Westonia (S)	Year 9	F	3
Westonia (S)	Year 9	M	9
Westonia (S)	Year 10	F	18
Westonia (S)	Year 10	M	44
Westonia (S)	Year 11	F	15
Westonia (S)	Year 11	M	17
Westonia (S)	Year 12	F	49
Westonia (S)	Year 12	M	49
Wickepin (S)	Year 8	F	15
Wickepin (S)	Year 8	M	14
Wickepin (S)	Year 9	F	18
Wickepin (S)	Year 9	M	28
Wickepin (S)	Year 10	F	67
Wickepin (S)	Year 10	M	80
Wickepin (S)	Year 11	F	30
Wickepin (S)	Year 11	M	32
Wickepin (S)	Year 12	F	122
Wickepin (S)	Year 12	M	103
Williams (S)	Year 8	F	11
Williams (S)	Year 8	M	16
Williams (S)	Year 9	F	20
Williams (S)	Year 9	M	28
Williams (S)	Year 10	F	81
Williams (S)	Year 10	M	90
Williams (S)	Year 11	F	46
Williams (S)	Year 11	M	33
Williams (S)	Year 12	F	186
Williams (S)	Year 12	M	190
Wiluna (S)	Did not go to school	M	4
Wiluna (S)	Year 8	F	20
Wiluna (S)	Year 8	M	30
Wiluna (S)	Year 9	F	16
Wiluna (S)	Year 9	M	21
Wiluna (S)	Year 10	F	44
Wiluna (S)	Year 10	M	89
Wiluna (S)	Year 11	F	25
Wiluna (S)	Year 11	M	58
Wiluna (S)	Year 12	F	66
Wiluna (S)	Year 12	M	151
Wongan-Ballidu (S)	Year 8	F	20
Wongan-Ballidu (S)	Year 8	M	23
Wongan-Ballidu (S)	Year 9	F	22
Wongan-Ballidu (S)	Year 9	M	41
Wongan-Ballidu (S)	Year 10	F	148
Wongan-Ballidu (S)	Year 10	M	171
Wongan-Ballidu (S)	Year 11	F	52
Wongan-Ballidu (S)	Year 11	M	71
Wongan-Ballidu (S)	Year 12	F	208
Wongan-Ballidu (S)	Year 12	M	228
Woodanilling (S)	Year 8	F	3
Woodanilling (S)	Year 8	M	6
Woodanilling (S)	Year 9	F	5
Woodanilling (S)	Year 9	M	11
Woodanilling (S)	Year 10	F	37
Woodanilling (S)	Year 10	M	42
Woodanilling (S)	Year 11	F	15
Woodanilling (S)	Year 11	M	15
Woodanilling (S)	Year 12	F	71
Woodanilling (S)	Year 12	M	77
Wyalkatchem (S)	Did not go to school	F	3
Wyalkatchem (S)	Year 8	F	13
Wyalkatchem (S)	Year 8	M	15
Wyalkatchem (S)	Year 9	F	15
Wyalkatchem (S)	Year 9	M	25
Wyalkatchem (S)	Year 10	F	50
Wyalkatchem (S)	Year 10	M	53
Wyalkatchem (S)	Year 11	F	11
Wyalkatchem (S)	Year 11	M	22
Wyalkatchem (S)	Year 12	F	73
Wyalkatchem (S)	Year 12	M	75
Wyndham-East Kimberley (S)	Did not go to school	F	58
Wyndham-East Kimberley (S)	Did not go to school	M	40
Wyndham-East Kimberley (S)	Year 8	F	95
Wyndham-East Kimberley (S)	Year 8	M	153
Wyndham-East Kimberley (S)	Year 9	F	144
Wyndham-East Kimberley (S)	Year 9	M	160
Wyndham-East Kimberley (S)	Year 10	F	560
Wyndham-East Kimberley (S)	Year 10	M	698
Wyndham-East Kimberley (S)	Year 11	F	308
Wyndham-East Kimberley (S)	Year 11	M	277
Wyndham-East Kimberley (S)	Year 12	F	1191
Wyndham-East Kimberley (S)	Year 12	M	983
Yalgoo (S)	Did not go to school	M	4
Yalgoo (S)	Year 8	F	4
Yalgoo (S)	Year 9	M	5
Yalgoo (S)	Year 10	F	27
Yalgoo (S)	Year 10	M	48
Yalgoo (S)	Year 11	F	17
Yalgoo (S)	Year 11	M	21
Yalgoo (S)	Year 12	F	36
Yalgoo (S)	Year 12	M	79
Yilgarn (S)	Year 8	F	23
Yilgarn (S)	Year 8	M	38
Yilgarn (S)	Year 9	F	21
Yilgarn (S)	Year 9	M	52
Yilgarn (S)	Year 10	F	109
Yilgarn (S)	Year 10	M	190
Yilgarn (S)	Year 11	F	46
Yilgarn (S)	Year 11	M	63
Yilgarn (S)	Year 12	F	132
Yilgarn (S)	Year 12	M	187
York (S)	Did not go to school	M	3
York (S)	Year 8	F	47
York (S)	Year 8	M	95
York (S)	Year 9	F	75
York (S)	Year 9	M	81
York (S)	Year 10	F	391
York (S)	Year 10	M	450
York (S)	Year 11	F	160
York (S)	Year 11	M	142
York (S)	Year 12	F	613
York (S)	Year 12	M	507
No usual address (WA)	Did not go to school	F	12
No usual address (WA)	Did not go to school	M	25
No usual address (WA)	Year 8	F	46
No usual address (WA)	Year 8	M	100
No usual address (WA)	Year 9	F	85
No usual address (WA)	Year 9	M	179
No usual address (WA)	Year 10	F	434
No usual address (WA)	Year 10	M	715
No usual address (WA)	Year 11	F	183
No usual address (WA)	Year 11	M	312
No usual address (WA)	Year 12	F	875
No usual address (WA)	Year 12	M	1035
Migratory - Offshore - Shipping (WA)	Year 8	M	8
Migratory - Offshore - Shipping (WA)	Year 9	M	13
Migratory - Offshore - Shipping (WA)	Year 10	F	5
Migratory - Offshore - Shipping (WA)	Year 10	M	84
Migratory - Offshore - Shipping (WA)	Year 11	M	45
Migratory - Offshore - Shipping (WA)	Year 12	F	14
Migratory - Offshore - Shipping (WA)	Year 12	M	199
Break O'Day (M)	Did not go to school	F	3
Break O'Day (M)	Did not go to school	M	13
Break O'Day (M)	Year 8	F	134
Break O'Day (M)	Year 8	M	199
Break O'Day (M)	Year 9	F	285
Break O'Day (M)	Year 9	M	330
Break O'Day (M)	Year 10	F	828
Break O'Day (M)	Year 10	M	926
Break O'Day (M)	Year 11	F	244
Break O'Day (M)	Year 11	M	215
Break O'Day (M)	Year 12	F	825
Break O'Day (M)	Year 12	M	676
Brighton (M)	Did not go to school	F	14
Brighton (M)	Did not go to school	M	31
Brighton (M)	Year 8	F	269
Brighton (M)	Year 8	M	331
Brighton (M)	Year 9	F	637
Brighton (M)	Year 9	M	634
Brighton (M)	Year 10	F	2292
Brighton (M)	Year 10	M	2253
Brighton (M)	Year 11	F	730
Brighton (M)	Year 11	M	561
Brighton (M)	Year 12	F	2004
Brighton (M)	Year 12	M	1623
Burnie (C)	Did not go to school	F	34
Burnie (C)	Did not go to school	M	36
Burnie (C)	Year 8	F	455
Burnie (C)	Year 8	M	468
Burnie (C)	Year 9	F	780
Burnie (C)	Year 9	M	785
Burnie (C)	Year 10	F	2793
Burnie (C)	Year 10	M	2695
Burnie (C)	Year 11	F	835
Burnie (C)	Year 11	M	721
Burnie (C)	Year 12	F	2449
Burnie (C)	Year 12	M	2001
Central Coast (M) (Tas.)	Did not go to school	F	17
Central Coast (M) (Tas.)	Did not go to school	M	17
Central Coast (M) (Tas.)	Year 8	F	526
Central Coast (M) (Tas.)	Year 8	M	586
Central Coast (M) (Tas.)	Year 9	F	944
Central Coast (M) (Tas.)	Year 9	M	980
Central Coast (M) (Tas.)	Year 10	F	3282
Central Coast (M) (Tas.)	Year 10	M	3334
Central Coast (M) (Tas.)	Year 11	F	909
Central Coast (M) (Tas.)	Year 11	M	747
Central Coast (M) (Tas.)	Year 12	F	2704
Central Coast (M) (Tas.)	Year 12	M	2114
Central Highlands (M) (Tas.)	Did not go to school	F	3
Central Highlands (M) (Tas.)	Did not go to school	M	3
Central Highlands (M) (Tas.)	Year 8	F	39
Central Highlands (M) (Tas.)	Year 8	M	79
Central Highlands (M) (Tas.)	Year 9	F	80
Central Highlands (M) (Tas.)	Year 9	M	127
Central Highlands (M) (Tas.)	Year 10	F	282
Central Highlands (M) (Tas.)	Year 10	M	355
Central Highlands (M) (Tas.)	Year 11	F	67
Central Highlands (M) (Tas.)	Year 11	M	76
Central Highlands (M) (Tas.)	Year 12	F	257
Central Highlands (M) (Tas.)	Year 12	M	229
Circular Head (M)	Did not go to school	F	4
Circular Head (M)	Did not go to school	M	16
Circular Head (M)	Year 8	F	163
Circular Head (M)	Year 8	M	214
Circular Head (M)	Year 9	F	323
Circular Head (M)	Year 9	M	415
Circular Head (M)	Year 10	F	1123
Circular Head (M)	Year 10	M	1336
Circular Head (M)	Year 11	F	350
Circular Head (M)	Year 11	M	281
Circular Head (M)	Year 12	F	834
Circular Head (M)	Year 12	M	590
Clarence (C)	Did not go to school	F	61
Clarence (C)	Did not go to school	M	63
Clarence (C)	Year 8	F	966
Clarence (C)	Year 8	M	815
Clarence (C)	Year 9	F	1563
Clarence (C)	Year 9	M	1506
Clarence (C)	Year 10	F	6627
Clarence (C)	Year 10	M	6122
Clarence (C)	Year 11	F	2175
Clarence (C)	Year 11	M	1962
Clarence (C)	Year 12	F	10392
Clarence (C)	Year 12	M	9159
Derwent Valley (M)	Did not go to school	F	13
Derwent Valley (M)	Did not go to school	M	34
Derwent Valley (M)	Year 8	F	211
Derwent Valley (M)	Year 8	M	273
Derwent Valley (M)	Year 9	F	415
Derwent Valley (M)	Year 9	M	433
Derwent Valley (M)	Year 10	F	1452
Derwent Valley (M)	Year 10	M	1564
Derwent Valley (M)	Year 11	F	406
Derwent Valley (M)	Year 11	M	375
Derwent Valley (M)	Year 12	F	1164
Derwent Valley (M)	Year 12	M	965
Devonport (C)	Did not go to school	F	39
Devonport (C)	Did not go to school	M	26
Devonport (C)	Year 8	F	610
Devonport (C)	Year 8	M	575
Devonport (C)	Year 9	F	1121
Devonport (C)	Year 9	M	953
Devonport (C)	Year 10	F	3826
Devonport (C)	Year 10	M	3625
Devonport (C)	Year 11	F	997
Devonport (C)	Year 11	M	842
Devonport (C)	Year 12	F	3172
Devonport (C)	Year 12	M	2572
Dorset (M)	Did not go to school	F	3
Dorset (M)	Did not go to school	M	6
Dorset (M)	Year 8	F	148
Dorset (M)	Year 8	M	199
Dorset (M)	Year 9	F	297
Dorset (M)	Year 9	M	338
Dorset (M)	Year 10	F	997
Dorset (M)	Year 10	M	1190
Dorset (M)	Year 11	F	237
Dorset (M)	Year 11	M	174
Dorset (M)	Year 12	F	781
Dorset (M)	Year 12	M	517
Flinders (M) (Tas.)	Did not go to school	M	3
Flinders (M) (Tas.)	Year 8	F	16
Flinders (M) (Tas.)	Year 8	M	18
Flinders (M) (Tas.)	Year 9	F	28
Flinders (M) (Tas.)	Year 9	M	47
Flinders (M) (Tas.)	Year 10	F	101
Flinders (M) (Tas.)	Year 10	M	138
Flinders (M) (Tas.)	Year 11	F	32
Flinders (M) (Tas.)	Year 11	M	40
Flinders (M) (Tas.)	Year 12	F	151
Flinders (M) (Tas.)	Year 12	M	129
George Town (M)	Did not go to school	F	5
George Town (M)	Did not go to school	M	10
George Town (M)	Year 8	F	151
George Town (M)	Year 8	M	179
George Town (M)	Year 9	F	263
George Town (M)	Year 9	M	274
George Town (M)	Year 10	F	971
George Town (M)	Year 10	M	1059
George Town (M)	Year 11	F	247
George Town (M)	Year 11	M	231
George Town (M)	Year 12	F	800
George Town (M)	Year 12	M	636
Glamorgan/Spring Bay (M)	Did not go to school	F	14
Glamorgan/Spring Bay (M)	Did not go to school	M	4
Glamorgan/Spring Bay (M)	Year 8	F	85
Glamorgan/Spring Bay (M)	Year 8	M	107
Glamorgan/Spring Bay (M)	Year 9	F	185
Glamorgan/Spring Bay (M)	Year 9	M	243
Glamorgan/Spring Bay (M)	Year 10	F	603
Glamorgan/Spring Bay (M)	Year 10	M	682
Glamorgan/Spring Bay (M)	Year 11	F	154
Glamorgan/Spring Bay (M)	Year 11	M	128
Glamorgan/Spring Bay (M)	Year 12	F	612
Glamorgan/Spring Bay (M)	Year 12	M	549
Glenorchy (C)	Did not go to school	F	230
Glenorchy (C)	Did not go to school	M	172
Glenorchy (C)	Year 8	F	1234
Glenorchy (C)	Year 8	M	1028
Glenorchy (C)	Year 9	F	1732
Glenorchy (C)	Year 9	M	1568
Glenorchy (C)	Year 10	F	5935
Glenorchy (C)	Year 10	M	5602
Glenorchy (C)	Year 11	F	1765
Glenorchy (C)	Year 11	M	1636
Glenorchy (C)	Year 12	F	6967
Glenorchy (C)	Year 12	M	6415
Hobart (C)	Did not go to school	F	95
Hobart (C)	Did not go to school	M	73
Hobart (C)	Year 8	F	690
Hobart (C)	Year 8	M	501
Hobart (C)	Year 9	F	757
Hobart (C)	Year 9	M	732
Hobart (C)	Year 10	F	3067
Hobart (C)	Year 10	M	2798
Hobart (C)	Year 11	F	1292
Hobart (C)	Year 11	M	1244
Hobart (C)	Year 12	F	14894
Hobart (C)	Year 12	M	13930
Huon Valley (M)	Did not go to school	F	14
Huon Valley (M)	Did not go to school	M	13
Huon Valley (M)	Year 8	F	264
Huon Valley (M)	Year 8	M	344
Huon Valley (M)	Year 9	F	477
Huon Valley (M)	Year 9	M	568
Huon Valley (M)	Year 10	F	1910
Huon Valley (M)	Year 10	M	2090
Huon Valley (M)	Year 11	F	649
Huon Valley (M)	Year 11	M	621
Huon Valley (M)	Year 12	F	2744
Huon Valley (M)	Year 12	M	2353
Kentish (M)	Did not go to school	F	7
Kentish (M)	Did not go to school	M	13
Kentish (M)	Year 8	F	136
Kentish (M)	Year 8	M	176
Kentish (M)	Year 9	F	227
Kentish (M)	Year 9	M	304
Kentish (M)	Year 10	F	857
Kentish (M)	Year 10	M	987
Kentish (M)	Year 11	F	235
Kentish (M)	Year 11	M	234
Kentish (M)	Year 12	F	827
Kentish (M)	Year 12	M	614
King Island (M)	Year 8	F	30
King Island (M)	Year 8	M	42
King Island (M)	Year 9	F	35
King Island (M)	Year 9	M	44
King Island (M)	Year 10	F	197
King Island (M)	Year 10	M	259
King Island (M)	Year 11	F	69
King Island (M)	Year 11	M	65
King Island (M)	Year 12	F	234
King Island (M)	Year 12	M	208
Kingborough (M)	Did not go to school	F	18
Kingborough (M)	Did not go to school	M	25
Kingborough (M)	Year 8	F	443
Kingborough (M)	Year 8	M	445
Kingborough (M)	Year 9	F	794
Kingborough (M)	Year 9	M	806
Kingborough (M)	Year 10	F	3540
Kingborough (M)	Year 10	M	3386
Kingborough (M)	Year 11	F	1262
Kingborough (M)	Year 11	M	1175
Kingborough (M)	Year 12	F	8125
Kingborough (M)	Year 12	M	6921
Latrobe (M) (Tas.)	Did not go to school	F	5
Latrobe (M) (Tas.)	Did not go to school	M	10
Latrobe (M) (Tas.)	Year 8	F	218
Latrobe (M) (Tas.)	Year 8	M	232
Latrobe (M) (Tas.)	Year 9	F	455
Latrobe (M) (Tas.)	Year 9	M	511
Latrobe (M) (Tas.)	Year 10	F	1722
Latrobe (M) (Tas.)	Year 10	M	1799
Latrobe (M) (Tas.)	Year 11	F	453
Latrobe (M) (Tas.)	Year 11	M	349
Latrobe (M) (Tas.)	Year 12	F	1343
Latrobe (M) (Tas.)	Year 12	M	1004
Launceston (C)	Did not go to school	F	274
Launceston (C)	Did not go to school	M	214
Launceston (C)	Year 8	F	1485
Launceston (C)	Year 8	M	1327
Launceston (C)	Year 9	F	2052
Launceston (C)	Year 9	M	2048
Launceston (C)	Year 10	F	7867
Launceston (C)	Year 10	M	7880
Launceston (C)	Year 11	F	2431
Launceston (C)	Year 11	M	2137
Launceston (C)	Year 12	F	11236
Launceston (C)	Year 12	M	9766
Meander Valley (M)	Did not go to school	F	19
Meander Valley (M)	Did not go to school	M	22
Meander Valley (M)	Year 8	F	421
Meander Valley (M)	Year 8	M	443
Meander Valley (M)	Year 9	F	748
Meander Valley (M)	Year 9	M	768
Meander Valley (M)	Year 10	F	2741
Meander Valley (M)	Year 10	M	2871
Meander Valley (M)	Year 11	F	763
Meander Valley (M)	Year 11	M	644
Meander Valley (M)	Year 12	F	2868
Meander Valley (M)	Year 12	M	2290
Northern Midlands (M)	Did not go to school	F	15
Northern Midlands (M)	Did not go to school	M	22
Northern Midlands (M)	Year 8	F	279
Northern Midlands (M)	Year 8	M	308
Northern Midlands (M)	Year 9	F	484
Northern Midlands (M)	Year 9	M	571
Northern Midlands (M)	Year 10	F	1761
Northern Midlands (M)	Year 10	M	2021
Northern Midlands (M)	Year 11	F	491
Northern Midlands (M)	Year 11	M	453
Northern Midlands (M)	Year 12	F	1743
Northern Midlands (M)	Year 12	M	1289
Sorell (M)	Did not go to school	F	8
Sorell (M)	Did not go to school	M	17
Sorell (M)	Year 8	F	233
Sorell (M)	Year 8	M	273
Sorell (M)	Year 9	F	493
Sorell (M)	Year 9	M	534
Sorell (M)	Year 10	F	1977
Sorell (M)	Year 10	M	2103
Sorell (M)	Year 11	F	583
Sorell (M)	Year 11	M	559
Sorell (M)	Year 12	F	2159
Sorell (M)	Year 12	M	1771
Southern Midlands (M)	Did not go to school	F	3
Southern Midlands (M)	Did not go to school	M	3
Southern Midlands (M)	Year 8	F	111
Southern Midlands (M)	Year 8	M	174
Southern Midlands (M)	Year 9	F	227
Southern Midlands (M)	Year 9	M	328
Southern Midlands (M)	Year 10	F	798
Southern Midlands (M)	Year 10	M	974
Southern Midlands (M)	Year 11	F	269
Southern Midlands (M)	Year 11	M	212
Southern Midlands (M)	Year 12	F	709
Southern Midlands (M)	Year 12	M	575
Tasman (M)	Year 8	F	27
Tasman (M)	Year 8	M	80
Tasman (M)	Year 9	F	100
Tasman (M)	Year 9	M	123
Tasman (M)	Year 10	F	303
Tasman (M)	Year 10	M	343
Tasman (M)	Year 11	F	61
Tasman (M)	Year 11	M	65
Tasman (M)	Year 12	F	355
Tasman (M)	Year 12	M	292
Waratah/Wynyard (M)	Did not go to school	F	13
Waratah/Wynyard (M)	Did not go to school	M	26
Waratah/Wynyard (M)	Year 8	F	316
Waratah/Wynyard (M)	Year 8	M	405
Waratah/Wynyard (M)	Year 9	F	589
Waratah/Wynyard (M)	Year 9	M	623
Waratah/Wynyard (M)	Year 10	F	2001
Waratah/Wynyard (M)	Year 10	M	2136
Waratah/Wynyard (M)	Year 11	F	572
Waratah/Wynyard (M)	Year 11	M	497
Waratah/Wynyard (M)	Year 12	F	1732
Waratah/Wynyard (M)	Year 12	M	1272
West Coast (M)	Did not go to school	F	4
West Coast (M)	Did not go to school	M	5
West Coast (M)	Year 8	F	84
West Coast (M)	Year 8	M	111
West Coast (M)	Year 9	F	145
West Coast (M)	Year 9	M	179
West Coast (M)	Year 10	F	627
West Coast (M)	Year 10	M	708
West Coast (M)	Year 11	F	166
West Coast (M)	Year 11	M	158
West Coast (M)	Year 12	F	426
West Coast (M)	Year 12	M	392
West Tamar (M)	Did not go to school	F	27
West Tamar (M)	Did not go to school	M	25
West Tamar (M)	Year 8	F	338
West Tamar (M)	Year 8	M	427
West Tamar (M)	Year 9	F	743
West Tamar (M)	Year 9	M	785
West Tamar (M)	Year 10	F	2906
West Tamar (M)	Year 10	M	3061
West Tamar (M)	Year 11	F	965
West Tamar (M)	Year 11	M	750
West Tamar (M)	Year 12	F	3881
West Tamar (M)	Year 12	M	3234
No usual address (Tas.)	Year 8	F	13
No usual address (Tas.)	Year 8	M	19
No usual address (Tas.)	Year 9	F	23
No usual address (Tas.)	Year 9	M	37
No usual address (Tas.)	Year 10	F	85
No usual address (Tas.)	Year 10	M	121
No usual address (Tas.)	Year 11	F	24
No usual address (Tas.)	Year 11	M	32
No usual address (Tas.)	Year 12	F	149
No usual address (Tas.)	Year 12	M	141
Migratory - Offshore - Shipping (Tas.)	Year 10	F	4
Migratory - Offshore - Shipping (Tas.)	Year 10	M	16
Migratory - Offshore - Shipping (Tas.)	Year 11	F	4
Migratory - Offshore - Shipping (Tas.)	Year 11	M	8
Migratory - Offshore - Shipping (Tas.)	Year 12	F	11
Migratory - Offshore - Shipping (Tas.)	Year 12	M	18
Alice Springs (T)	Did not go to school	F	93
Alice Springs (T)	Did not go to school	M	96
Alice Springs (T)	Year 8	F	446
Alice Springs (T)	Year 8	M	473
Alice Springs (T)	Year 9	F	429
Alice Springs (T)	Year 9	M	492
Alice Springs (T)	Year 10	F	1477
Alice Springs (T)	Year 10	M	1685
Alice Springs (T)	Year 11	F	1128
Alice Springs (T)	Year 11	M	1265
Alice Springs (T)	Year 12	F	5053
Alice Springs (T)	Year 12	M	4066
Barkly (R)	Did not go to school	F	124
Barkly (R)	Did not go to school	M	132
Barkly (R)	Year 8	F	419
Barkly (R)	Year 8	M	432
Barkly (R)	Year 9	F	216
Barkly (R)	Year 9	M	231
Barkly (R)	Year 10	F	459
Barkly (R)	Year 10	M	513
Barkly (R)	Year 11	F	254
Barkly (R)	Year 11	M	230
Barkly (R)	Year 12	F	616
Barkly (R)	Year 12	M	525
Belyuen (S)	Year 8	F	17
Belyuen (S)	Year 8	M	26
Belyuen (S)	Year 9	F	6
Belyuen (S)	Year 9	M	10
Belyuen (S)	Year 10	F	20
Belyuen (S)	Year 10	M	25
Belyuen (S)	Year 11	F	10
Belyuen (S)	Year 11	M	4
Belyuen (S)	Year 12	F	3
Belyuen (S)	Year 12	M	8
Central Desert (R)	Did not go to school	F	91
Central Desert (R)	Did not go to school	M	64
Central Desert (R)	Year 8	F	446
Central Desert (R)	Year 8	M	394
Central Desert (R)	Year 9	F	144
Central Desert (R)	Year 9	M	119
Central Desert (R)	Year 10	F	211
Central Desert (R)	Year 10	M	203
Central Desert (R)	Year 11	F	121
Central Desert (R)	Year 11	M	94
Central Desert (R)	Year 12	F	220
Central Desert (R)	Year 12	M	204
Coomalie (S)	Did not go to school	F	4
Coomalie (S)	Did not go to school	M	4
Coomalie (S)	Year 8	F	21
Coomalie (S)	Year 8	M	45
Coomalie (S)	Year 9	F	38
Coomalie (S)	Year 9	M	53
Coomalie (S)	Year 10	F	123
Coomalie (S)	Year 10	M	123
Coomalie (S)	Year 11	F	67
Coomalie (S)	Year 11	M	56
Coomalie (S)	Year 12	F	135
Coomalie (S)	Year 12	M	143
Darwin (C)	Did not go to school	F	257
Darwin (C)	Did not go to school	M	216
Darwin (C)	Year 8	F	1102
Darwin (C)	Year 8	M	1094
Darwin (C)	Year 9	F	1045
Darwin (C)	Year 9	M	1191
Darwin (C)	Year 10	F	3955
Darwin (C)	Year 10	M	4847
Darwin (C)	Year 11	F	2921
Darwin (C)	Year 11	M	3634
Darwin (C)	Year 12	F	18182
Darwin (C)	Year 12	M	17643
East Arnhem (R)	Did not go to school	F	60
East Arnhem (R)	Did not go to school	M	59
East Arnhem (R)	Year 8	F	554
East Arnhem (R)	Year 8	M	580
East Arnhem (R)	Year 9	F	357
East Arnhem (R)	Year 9	M	390
East Arnhem (R)	Year 10	F	603
East Arnhem (R)	Year 10	M	592
East Arnhem (R)	Year 11	F	462
East Arnhem (R)	Year 11	M	363
East Arnhem (R)	Year 12	F	825
East Arnhem (R)	Year 12	M	656
Katherine (T)	Did not go to school	F	43
Katherine (T)	Did not go to school	M	53
Katherine (T)	Year 8	F	137
Katherine (T)	Year 8	M	195
Katherine (T)	Year 9	F	200
Katherine (T)	Year 9	M	214
Katherine (T)	Year 10	F	644
Katherine (T)	Year 10	M	766
Katherine (T)	Year 11	F	376
Katherine (T)	Year 11	M	421
Katherine (T)	Year 12	F	1395
Katherine (T)	Year 12	M	1284
Litchfield (M)	Did not go to school	F	34
Litchfield (M)	Did not go to school	M	46
Litchfield (M)	Year 8	F	227
Litchfield (M)	Year 8	M	336
Litchfield (M)	Year 9	F	329
Litchfield (M)	Year 9	M	549
Litchfield (M)	Year 10	F	1550
Litchfield (M)	Year 10	M	2694
Litchfield (M)	Year 11	F	1026
Litchfield (M)	Year 11	M	1555
