LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Lake Grace (S)	15-19	0	M	11
Lake Grace (S)	20-24	0	F	20
Lake Grace (S)	20-24	0	M	21
Lake Grace (S)	25-34		F	9
Lake Grace (S)	25-34		M	10
Lake Grace (S)	25-34	0	F	76
Lake Grace (S)	25-34	0	M	61
Lake Grace (S)	25-34	1	F	6
Lake Grace (S)	25-34	1	M	4
Lake Grace (S)	35-44		F	8
Lake Grace (S)	35-44		M	11
Lake Grace (S)	35-44	0	F	56
Lake Grace (S)	35-44	0	M	86
Lake Grace (S)	35-44	1	F	10
Lake Grace (S)	35-44	1	M	7
Lake Grace (S)	45-54		F	13
Lake Grace (S)	45-54		M	6
Lake Grace (S)	45-54	0	F	72
Lake Grace (S)	45-54	0	M	81
Lake Grace (S)	45-54	1	F	11
Lake Grace (S)	45-54	1	M	13
Lake Grace (S)	55-64		F	4
Lake Grace (S)	55-64		M	16
Lake Grace (S)	55-64	0	F	55
Lake Grace (S)	55-64	0	M	99
Lake Grace (S)	55-64	1	F	14
Lake Grace (S)	55-64	1	M	4
Lake Grace (S)	65-74		F	5
Lake Grace (S)	65-74		M	10
Lake Grace (S)	65-74	0	F	43
Lake Grace (S)	65-74	0	M	55
Lake Grace (S)	65-74	1	F	3
Lake Grace (S)	75-84		F	3
Lake Grace (S)	75-84		M	3
Lake Grace (S)	75-84	0	F	22
Lake Grace (S)	75-84	0	M	27
Lake Grace (S)	85+		F	3
Lake Grace (S)	85+	0	F	6
Lake Grace (S)	85+	0	M	5
Laverton (S)	15-19		F	3
Laverton (S)	15-19		M	3
Laverton (S)	15-19	0	F	14
Laverton (S)	15-19	0	M	15
Laverton (S)	15-19	1	F	3
Laverton (S)	20-24		F	3
Laverton (S)	20-24		M	12
Laverton (S)	20-24	0	F	21
Laverton (S)	20-24	0	M	29
Laverton (S)	20-24	1	M	13
Laverton (S)	25-34		F	15
Laverton (S)	25-34		M	57
Laverton (S)	25-34	0	F	62
Laverton (S)	25-34	0	M	144
Laverton (S)	25-34	1	F	7
Laverton (S)	25-34	1	M	10
Laverton (S)	35-44		F	5
Laverton (S)	35-44		M	26
Laverton (S)	35-44	0	F	30
Laverton (S)	35-44	0	M	94
Laverton (S)	35-44	1	F	3
Laverton (S)	35-44	1	M	12
Laverton (S)	45-54		M	41
Laverton (S)	45-54	0	F	43
Laverton (S)	45-54	0	M	117
Laverton (S)	45-54	1	F	5
Laverton (S)	45-54	1	M	10
Laverton (S)	55-64		F	13
Laverton (S)	55-64		M	24
Laverton (S)	55-64	0	F	29
Laverton (S)	55-64	0	M	71
Laverton (S)	55-64	1	F	8
Laverton (S)	55-64	1	M	13
Laverton (S)	65-74		M	6
Laverton (S)	65-74	0	F	10
Laverton (S)	65-74	0	M	25
Laverton (S)	75-84		M	4
Laverton (S)	75-84	0	F	4
Laverton (S)	75-84	0	M	6
Laverton (S)	85+	0	F	3
Leonora (S)	15-19		F	3
Leonora (S)	15-19		M	5
Leonora (S)	15-19	0	F	6
Leonora (S)	15-19	0	M	16
Leonora (S)	20-24		F	9
Leonora (S)	20-24		M	14
Leonora (S)	20-24	0	F	24
Leonora (S)	20-24	0	M	34
Leonora (S)	25-34		F	35
Leonora (S)	25-34		M	72
Leonora (S)	25-34	0	F	82
Leonora (S)	25-34	0	M	148
Leonora (S)	25-34	1	F	15
Leonora (S)	25-34	1	M	7
Leonora (S)	35-44		F	9
Leonora (S)	35-44		M	51
Leonora (S)	35-44	0	F	54
Leonora (S)	35-44	0	M	111
Leonora (S)	35-44	1	F	6
Leonora (S)	35-44	1	M	3
Leonora (S)	45-54		F	15
Leonora (S)	45-54		M	52
Leonora (S)	45-54	0	F	66
Leonora (S)	45-54	0	M	95
Leonora (S)	45-54	1	F	4
Leonora (S)	45-54	1	M	5
Leonora (S)	55-64		F	13
Leonora (S)	55-64		M	22
Leonora (S)	55-64	0	F	38
Leonora (S)	55-64	0	M	63
Leonora (S)	55-64	1	F	3
Leonora (S)	55-64	1	M	3
Leonora (S)	65-74		F	9
Leonora (S)	65-74		M	10
Leonora (S)	65-74	0	F	21
Leonora (S)	65-74	0	M	25
Leonora (S)	75-84		M	3
Leonora (S)	75-84	0	M	10
Leonora (S)	85+		M	3
Leonora (S)	85+	0	M	4
Mandurah (C)	15-19		F	207
Mandurah (C)	15-19		M	207
Mandurah (C)	15-19	0	F	2066
Mandurah (C)	15-19	0	M	2162
Mandurah (C)	15-19	1	F	119
Mandurah (C)	15-19	1	M	87
Mandurah (C)	20-24		F	152
Mandurah (C)	20-24		M	179
Mandurah (C)	20-24	0	F	1863
Mandurah (C)	20-24	0	M	1919
Mandurah (C)	20-24	1	F	126
Mandurah (C)	20-24	1	M	96
Mandurah (C)	25-34		F	315
Mandurah (C)	25-34		M	396
Mandurah (C)	25-34	0	F	3855
Mandurah (C)	25-34	0	M	3565
Mandurah (C)	25-34	1	F	419
Mandurah (C)	25-34	1	M	247
Mandurah (C)	35-44		F	323
Mandurah (C)	35-44		M	385
Mandurah (C)	35-44	0	F	3908
Mandurah (C)	35-44	0	M	3711
Mandurah (C)	35-44	1	F	604
Mandurah (C)	35-44	1	M	351
Mandurah (C)	45-54		F	355
Mandurah (C)	45-54		M	456
Mandurah (C)	45-54	0	F	4210
Mandurah (C)	45-54	0	M	4135
Mandurah (C)	45-54	1	F	841
Mandurah (C)	45-54	1	M	444
Mandurah (C)	55-64		F	382
Mandurah (C)	55-64		M	392
Mandurah (C)	55-64	0	F	4018
Mandurah (C)	55-64	0	M	3812
Mandurah (C)	55-64	1	F	1079
Mandurah (C)	55-64	1	M	548
Mandurah (C)	65-74		F	494
Mandurah (C)	65-74		M	472
Mandurah (C)	65-74	0	F	4019
Mandurah (C)	65-74	0	M	3926
Mandurah (C)	65-74	1	F	720
Mandurah (C)	65-74	1	M	485
Mandurah (C)	75-84		F	497
Mandurah (C)	75-84		M	389
Mandurah (C)	75-84	0	F	2379
Mandurah (C)	75-84	0	M	2180
Mandurah (C)	75-84	1	F	323
Mandurah (C)	75-84	1	M	316
Mandurah (C)	85+		F	250
Mandurah (C)	85+		M	181
Mandurah (C)	85+	0	F	950
Mandurah (C)	85+	0	M	625
Mandurah (C)	85+	1	F	44
Mandurah (C)	85+	1	M	77
Manjimup (S)	15-19		F	45
Manjimup (S)	15-19		M	51
Manjimup (S)	15-19	0	F	200
Manjimup (S)	15-19	0	M	268
Manjimup (S)	15-19	1	F	8
Manjimup (S)	15-19	1	M	11
Manjimup (S)	20-24		F	14
Manjimup (S)	20-24		M	16
Manjimup (S)	20-24	0	F	159
Manjimup (S)	20-24	0	M	189
Manjimup (S)	20-24	1	F	14
Manjimup (S)	20-24	1	M	12
Manjimup (S)	25-34		F	47
Manjimup (S)	25-34		M	55
Manjimup (S)	25-34	0	F	343
Manjimup (S)	25-34	0	M	335
Manjimup (S)	25-34	1	F	50
Manjimup (S)	25-34	1	M	26
Manjimup (S)	35-44		F	41
Manjimup (S)	35-44		M	50
Manjimup (S)	35-44	0	F	406
Manjimup (S)	35-44	0	M	396
Manjimup (S)	35-44	1	F	72
Manjimup (S)	35-44	1	M	39
Manjimup (S)	45-54		F	61
Manjimup (S)	45-54		M	59
Manjimup (S)	45-54	0	F	529
Manjimup (S)	45-54	0	M	536
Manjimup (S)	45-54	1	F	130
Manjimup (S)	45-54	1	M	86
Manjimup (S)	55-64		F	65
Manjimup (S)	55-64		M	67
Manjimup (S)	55-64	0	F	506
Manjimup (S)	55-64	0	M	584
Manjimup (S)	55-64	1	F	135
Manjimup (S)	55-64	1	M	85
Manjimup (S)	65-74		F	67
Manjimup (S)	65-74		M	66
Manjimup (S)	65-74	0	F	369
Manjimup (S)	65-74	0	M	452
Manjimup (S)	65-74	1	F	62
Manjimup (S)	65-74	1	M	45
Manjimup (S)	75-84		F	59
Manjimup (S)	75-84		M	48
Manjimup (S)	75-84	0	F	207
Manjimup (S)	75-84	0	M	209
Manjimup (S)	75-84	1	F	31
Manjimup (S)	75-84	1	M	22
Manjimup (S)	85+		F	35
Manjimup (S)	85+		M	14
Manjimup (S)	85+	0	F	77
Manjimup (S)	85+	0	M	50
Manjimup (S)	85+	1	F	6
Manjimup (S)	85+	1	M	9
Meekatharra (S)	15-19		F	20
Meekatharra (S)	15-19		M	9
Meekatharra (S)	15-19	0	F	13
Meekatharra (S)	15-19	0	M	8
Meekatharra (S)	20-24		F	3
Meekatharra (S)	20-24		M	14
Meekatharra (S)	20-24	0	F	9
Meekatharra (S)	20-24	0	M	19
Meekatharra (S)	20-24	1	F	3
Meekatharra (S)	25-34		F	26
Meekatharra (S)	25-34		M	38
Meekatharra (S)	25-34	0	F	45
Meekatharra (S)	25-34	0	M	102
Meekatharra (S)	25-34	1	F	11
Meekatharra (S)	25-34	1	M	10
Meekatharra (S)	35-44		F	14
Meekatharra (S)	35-44		M	25
Meekatharra (S)	35-44	0	F	40
Meekatharra (S)	35-44	0	M	70
Meekatharra (S)	35-44	1	F	9
Meekatharra (S)	35-44	1	M	10
Meekatharra (S)	45-54		F	16
Meekatharra (S)	45-54		M	19
Meekatharra (S)	45-54	0	F	37
Meekatharra (S)	45-54	0	M	66
Meekatharra (S)	45-54	1	F	9
Meekatharra (S)	45-54	1	M	5
Meekatharra (S)	55-64		F	10
Meekatharra (S)	55-64		M	20
Meekatharra (S)	55-64	0	F	39
Meekatharra (S)	55-64	0	M	55
Meekatharra (S)	55-64	1	F	12
Meekatharra (S)	55-64	1	M	4
Meekatharra (S)	65-74		F	4
Meekatharra (S)	65-74		M	9
Meekatharra (S)	65-74	0	F	20
Meekatharra (S)	65-74	0	M	31
Meekatharra (S)	65-74	1	F	3
Meekatharra (S)	75-84	0	F	3
Meekatharra (S)	75-84	0	M	7
Meekatharra (S)	85+	0	F	3
Meekatharra (S)	85+	0	M	3
Melville (C)	15-19		F	236
Melville (C)	15-19		M	174
Melville (C)	15-19	0	F	2856
Melville (C)	15-19	0	M	2970
Melville (C)	15-19	1	F	124
Melville (C)	15-19	1	M	139
Melville (C)	20-24		F	152
Melville (C)	20-24		M	202
Melville (C)	20-24	0	F	2887
Melville (C)	20-24	0	M	3085
Melville (C)	20-24	1	F	190
Melville (C)	20-24	1	M	152
Melville (C)	25-34		F	319
Melville (C)	25-34		M	407
Melville (C)	25-34	0	F	4930
Melville (C)	25-34	0	M	4990
Melville (C)	25-34	1	F	378
Melville (C)	25-34	1	M	296
Melville (C)	35-44		F	291
Melville (C)	35-44		M	326
Melville (C)	35-44	0	F	5467
Melville (C)	35-44	0	M	5068
Melville (C)	35-44	1	F	750
Melville (C)	35-44	1	M	427
Melville (C)	45-54		F	324
Melville (C)	45-54		M	361
Melville (C)	45-54	0	F	5488
Melville (C)	45-54	0	M	5262
Melville (C)	45-54	1	F	1384
Melville (C)	45-54	1	M	706
Melville (C)	55-64		F	305
Melville (C)	55-64		M	316
Melville (C)	55-64	0	F	4831
Melville (C)	55-64	0	M	4770
Melville (C)	55-64	1	F	1573
Melville (C)	55-64	1	M	903
Melville (C)	65-74		F	326
Melville (C)	65-74		M	288
Melville (C)	65-74	0	F	3717
Melville (C)	65-74	0	M	3709
Melville (C)	65-74	1	F	804
Melville (C)	65-74	1	M	522
Melville (C)	75-84		F	471
Melville (C)	75-84		M	251
Melville (C)	75-84	0	F	2438
Melville (C)	75-84	0	M	1877
Melville (C)	75-84	1	F	346
Melville (C)	75-84	1	M	277
Melville (C)	85+		F	505
Melville (C)	85+		M	204
Melville (C)	85+	0	F	1519
Melville (C)	85+	0	M	800
Melville (C)	85+	1	F	82
Melville (C)	85+	1	M	110
Menzies (S)	15-19		M	6
Menzies (S)	15-19	0	F	13
Menzies (S)	15-19	0	M	9
Menzies (S)	20-24		M	4
Menzies (S)	20-24	0	F	9
Menzies (S)	20-24	0	M	17
Menzies (S)	20-24	1	F	3
Menzies (S)	25-34		F	3
Menzies (S)	25-34		M	13
Menzies (S)	25-34	0	F	20
Menzies (S)	25-34	0	M	42
Menzies (S)	25-34	1	F	5
Menzies (S)	25-34	1	M	5
Menzies (S)	35-44		F	5
Menzies (S)	35-44		M	12
Menzies (S)	35-44	0	F	17
Menzies (S)	35-44	0	M	40
Menzies (S)	35-44	1	F	6
Menzies (S)	35-44	1	M	4
Menzies (S)	45-54		F	4
Menzies (S)	45-54		M	10
Menzies (S)	45-54	0	F	19
Menzies (S)	45-54	0	M	45
Menzies (S)	45-54	1	F	4
Menzies (S)	45-54	1	M	5
Menzies (S)	55-64		F	3
Menzies (S)	55-64		M	5
Menzies (S)	55-64	0	F	19
Menzies (S)	55-64	0	M	28
Menzies (S)	55-64	1	F	4
Menzies (S)	55-64	1	M	3
Menzies (S)	65-74		F	3
Menzies (S)	65-74		M	4
Menzies (S)	65-74	0	F	10
Menzies (S)	65-74	0	M	15
Menzies (S)	65-74	1	F	3
Menzies (S)	75-84	0	F	4
Menzies (S)	75-84	0	M	4
Merredin (S)	15-19		F	18
Merredin (S)	15-19		M	20
Merredin (S)	15-19	0	F	73
Merredin (S)	15-19	0	M	85
Merredin (S)	15-19	1	F	3
Merredin (S)	15-19	1	M	6
Merredin (S)	20-24		F	6
Merredin (S)	20-24		M	31
Merredin (S)	20-24	0	F	82
Merredin (S)	20-24	0	M	172
Merredin (S)	20-24	1	F	6
Merredin (S)	20-24	1	M	3
Merredin (S)	25-34		F	17
Merredin (S)	25-34		M	15
Merredin (S)	25-34	0	F	173
Merredin (S)	25-34	0	M	166
Merredin (S)	25-34	1	F	13
Merredin (S)	25-34	1	M	7
Merredin (S)	35-44		F	16
Merredin (S)	35-44		M	16
Merredin (S)	35-44	0	F	154
Merredin (S)	35-44	0	M	151
Merredin (S)	35-44	1	F	24
Merredin (S)	35-44	1	M	11
Merredin (S)	45-54		F	23
Merredin (S)	45-54		M	24
Merredin (S)	45-54	0	F	161
Merredin (S)	45-54	0	M	197
Merredin (S)	45-54	1	F	32
Merredin (S)	45-54	1	M	19
Merredin (S)	55-64		F	17
Merredin (S)	55-64		M	25
Merredin (S)	55-64	0	F	156
Merredin (S)	55-64	0	M	181
Merredin (S)	55-64	1	F	42
Merredin (S)	55-64	1	M	31
Merredin (S)	65-74		F	14
Merredin (S)	65-74		M	27
Merredin (S)	65-74	0	F	107
Merredin (S)	65-74	0	M	135
Merredin (S)	65-74	1	F	13
Merredin (S)	65-74	1	M	14
Merredin (S)	75-84		F	15
Merredin (S)	75-84		M	9
Merredin (S)	75-84	0	F	67
Merredin (S)	75-84	0	M	57
Merredin (S)	75-84	1	F	5
Merredin (S)	75-84	1	M	4
Merredin (S)	85+		F	6
Merredin (S)	85+		M	4
Merredin (S)	85+	0	F	29
Merredin (S)	85+	0	M	19
Merredin (S)	85+	1	F	4
Merredin (S)	85+	1	M	4
Mingenew (S)	15-19		M	3
Mingenew (S)	15-19	0	F	4
Mingenew (S)	15-19	0	M	14
Mingenew (S)	20-24	0	F	6
Mingenew (S)	20-24	0	M	8
Mingenew (S)	25-34		M	6
Mingenew (S)	25-34	0	F	21
Mingenew (S)	25-34	0	M	30
Mingenew (S)	35-44		F	5
Mingenew (S)	35-44	0	F	25
Mingenew (S)	35-44	0	M	26
Mingenew (S)	45-54		F	3
Mingenew (S)	45-54		M	4
Mingenew (S)	45-54	0	F	18
Mingenew (S)	45-54	0	M	30
Mingenew (S)	45-54	1	F	5
Mingenew (S)	55-64		F	5
Mingenew (S)	55-64		M	12
Mingenew (S)	55-64	0	F	21
Mingenew (S)	55-64	0	M	42
Mingenew (S)	55-64	1	F	8
Mingenew (S)	55-64	1	M	3
Mingenew (S)	65-74		M	4
Mingenew (S)	65-74	0	F	16
Mingenew (S)	65-74	0	M	18
Mingenew (S)	75-84		F	5
Mingenew (S)	75-84		M	3
Mingenew (S)	75-84	0	F	11
Mingenew (S)	75-84	0	M	6
Mingenew (S)	85+	0	M	3
Moora (S)	15-19		F	11
Moora (S)	15-19		M	12
Moora (S)	15-19	0	F	38
Moora (S)	15-19	0	M	51
Moora (S)	20-24		F	6
Moora (S)	20-24		M	3
Moora (S)	20-24	0	F	49
Moora (S)	20-24	0	M	68
Moora (S)	20-24	1	F	3
Moora (S)	20-24	1	M	7
Moora (S)	25-34		F	13
Moora (S)	25-34		M	11
Moora (S)	25-34	0	F	101
Moora (S)	25-34	0	M	99
Moora (S)	25-34	1	F	12
Moora (S)	25-34	1	M	3
Moora (S)	35-44		F	20
Moora (S)	35-44		M	21
Moora (S)	35-44	0	F	126
Moora (S)	35-44	0	M	134
Moora (S)	35-44	1	F	12
Moora (S)	35-44	1	M	7
Moora (S)	45-54		F	15
Moora (S)	45-54		M	24
Moora (S)	45-54	0	F	135
Moora (S)	45-54	0	M	143
Moora (S)	45-54	1	F	24
Moora (S)	45-54	1	M	17
Moora (S)	55-64		F	22
Moora (S)	55-64		M	22
Moora (S)	55-64	0	F	105
Moora (S)	55-64	0	M	145
Moora (S)	55-64	1	F	28
Moora (S)	55-64	1	M	7
Moora (S)	65-74		F	13
Moora (S)	65-74		M	17
Moora (S)	65-74	0	F	84
Moora (S)	65-74	0	M	98
Moora (S)	65-74	1	F	17
Moora (S)	65-74	1	M	12
Moora (S)	75-84		F	13
Moora (S)	75-84		M	13
Moora (S)	75-84	0	F	44
Moora (S)	75-84	0	M	48
Moora (S)	75-84	1	F	3
Moora (S)	75-84	1	M	3
Moora (S)	85+		F	3
Moora (S)	85+		M	4
Moora (S)	85+	0	F	23
Moora (S)	85+	0	M	18
Morawa (S)	15-19		F	10
Morawa (S)	15-19		M	4
Morawa (S)	15-19	0	F	15
Morawa (S)	15-19	0	M	41
Morawa (S)	15-19	1	M	3
Morawa (S)	20-24	0	F	19
Morawa (S)	20-24	0	M	15
Morawa (S)	25-34		F	5
Morawa (S)	25-34	0	F	41
Morawa (S)	25-34	0	M	27
Morawa (S)	25-34	1	F	10
Morawa (S)	25-34	1	M	3
Morawa (S)	35-44		F	3
Morawa (S)	35-44		M	4
Morawa (S)	35-44	0	F	34
Morawa (S)	35-44	0	M	35
Morawa (S)	35-44	1	F	3
Morawa (S)	35-44	1	M	4
Morawa (S)	45-54		F	11
Morawa (S)	45-54		M	8
Morawa (S)	45-54	0	F	36
Morawa (S)	45-54	0	M	44
Morawa (S)	45-54	1	F	4
Morawa (S)	55-64		F	7
Morawa (S)	55-64		M	8
Morawa (S)	55-64	0	F	38
Morawa (S)	55-64	0	M	45
Morawa (S)	55-64	1	F	11
Morawa (S)	55-64	1	M	8
Morawa (S)	65-74		F	3
Morawa (S)	65-74	0	F	20
Morawa (S)	65-74	0	M	19
Morawa (S)	65-74	1	M	3
Morawa (S)	75-84		F	3
Morawa (S)	75-84		M	4
Morawa (S)	75-84	0	F	16
Morawa (S)	75-84	0	M	17
Morawa (S)	75-84	1	F	3
Morawa (S)	75-84	1	M	4
Morawa (S)	85+	0	F	5
Morawa (S)	85+	0	M	9
Mosman Park (T)	15-19		F	19
Mosman Park (T)	15-19		M	22
Mosman Park (T)	15-19	0	F	328
Mosman Park (T)	15-19	0	M	260
Mosman Park (T)	15-19	1	F	17
Mosman Park (T)	15-19	1	M	3
Mosman Park (T)	20-24		F	12
Mosman Park (T)	20-24		M	11
Mosman Park (T)	20-24	0	F	227
Mosman Park (T)	20-24	0	M	210
Mosman Park (T)	20-24	1	F	15
Mosman Park (T)	20-24	1	M	12
Mosman Park (T)	25-34		F	83
Mosman Park (T)	25-34		M	59
Mosman Park (T)	25-34	0	F	548
Mosman Park (T)	25-34	0	M	446
Mosman Park (T)	25-34	1	F	30
Mosman Park (T)	25-34	1	M	14
Mosman Park (T)	35-44		F	31
Mosman Park (T)	35-44		M	56
Mosman Park (T)	35-44	0	F	458
Mosman Park (T)	35-44	0	M	424
Mosman Park (T)	35-44	1	F	57
Mosman Park (T)	35-44	1	M	32
Mosman Park (T)	45-54		F	44
Mosman Park (T)	45-54		M	49
Mosman Park (T)	45-54	0	F	511
Mosman Park (T)	45-54	0	M	495
Mosman Park (T)	45-54	1	F	121
Mosman Park (T)	45-54	1	M	67
Mosman Park (T)	55-64		F	39
Mosman Park (T)	55-64		M	48
Mosman Park (T)	55-64	0	F	362
Mosman Park (T)	55-64	0	M	391
Mosman Park (T)	55-64	1	F	112
Mosman Park (T)	55-64	1	M	66
Mosman Park (T)	65-74		F	56
Mosman Park (T)	65-74		M	62
Mosman Park (T)	65-74	0	F	329
Mosman Park (T)	65-74	0	M	337
Mosman Park (T)	65-74	1	F	91
Mosman Park (T)	65-74	1	M	57
Mosman Park (T)	75-84		F	49
Mosman Park (T)	75-84		M	27
Mosman Park (T)	75-84	0	F	178
Mosman Park (T)	75-84	0	M	157
Mosman Park (T)	75-84	1	F	23
Mosman Park (T)	75-84	1	M	17
Mosman Park (T)	85+		F	36
Mosman Park (T)	85+		M	21
Mosman Park (T)	85+	0	F	62
Mosman Park (T)	85+	0	M	41
Mosman Park (T)	85+	1	F	4
Mosman Park (T)	85+	1	M	4
Mount Magnet (S)	15-19		F	3
Mount Magnet (S)	15-19		M	11
Mount Magnet (S)	15-19	0	F	3
Mount Magnet (S)	15-19	0	M	9
Mount Magnet (S)	20-24	0	F	7
Mount Magnet (S)	20-24	0	M	3
Mount Magnet (S)	25-34		F	11
Mount Magnet (S)	25-34		M	12
Mount Magnet (S)	25-34	0	F	14
Mount Magnet (S)	25-34	0	M	25
Mount Magnet (S)	35-44		F	8
Mount Magnet (S)	35-44		M	8
Mount Magnet (S)	35-44	0	F	21
Mount Magnet (S)	35-44	0	M	17
Mount Magnet (S)	35-44	1	F	8
Mount Magnet (S)	45-54		F	10
Mount Magnet (S)	45-54		M	8
Mount Magnet (S)	45-54	0	F	20
Mount Magnet (S)	45-54	0	M	30
Mount Magnet (S)	45-54	1	M	5
Mount Magnet (S)	55-64		F	8
Mount Magnet (S)	55-64		M	12
Mount Magnet (S)	55-64	0	F	21
Mount Magnet (S)	55-64	0	M	30
Mount Magnet (S)	55-64	1	F	6
Mount Magnet (S)	55-64	1	M	3
Mount Magnet (S)	65-74		F	9
Mount Magnet (S)	65-74		M	8
Mount Magnet (S)	65-74	0	F	14
Mount Magnet (S)	65-74	0	M	28
Mount Magnet (S)	65-74	1	M	3
Mount Magnet (S)	75-84		M	3
Mount Magnet (S)	75-84	0	F	3
Mount Marshall (S)	15-19		M	3
Mount Marshall (S)	15-19	0	F	5
Mount Marshall (S)	15-19	0	M	8
Mount Marshall (S)	20-24	0	F	7
Mount Marshall (S)	20-24	0	M	3
Mount Marshall (S)	25-34		F	7
Mount Marshall (S)	25-34		M	3
Mount Marshall (S)	25-34	0	F	28
Mount Marshall (S)	25-34	0	M	27
Mount Marshall (S)	25-34	1	F	8
Mount Marshall (S)	25-34	1	M	3
Mount Marshall (S)	35-44		F	8
Mount Marshall (S)	35-44		M	6
Mount Marshall (S)	35-44	0	F	32
Mount Marshall (S)	35-44	0	M	37
Mount Marshall (S)	35-44	1	F	3
Mount Marshall (S)	35-44	1	M	3
Mount Marshall (S)	45-54		M	3
Mount Marshall (S)	45-54	0	F	27
Mount Marshall (S)	45-54	0	M	42
Mount Marshall (S)	45-54	1	F	9
Mount Marshall (S)	45-54	1	M	11
Mount Marshall (S)	55-64	0	F	14
Mount Marshall (S)	55-64	0	M	31
Mount Marshall (S)	55-64	1	F	11
Mount Marshall (S)	55-64	1	M	11
Mount Marshall (S)	65-74	0	F	20
Mount Marshall (S)	65-74	0	M	27
Mount Marshall (S)	65-74	1	M	3
Mount Marshall (S)	75-84	0	F	10
Mount Marshall (S)	75-84	0	M	11
Mount Marshall (S)	75-84	1	M	3
Mount Marshall (S)	85+	0	F	4
Mount Marshall (S)	85+	0	M	4
Mukinbudin (S)	15-19	0	F	5
Mukinbudin (S)	15-19	0	M	9
Mukinbudin (S)	20-24	0	F	9
Mukinbudin (S)	20-24	0	M	8
Mukinbudin (S)	25-34		F	3
Mukinbudin (S)	25-34		M	8
Mukinbudin (S)	25-34	0	F	33
Mukinbudin (S)	25-34	0	M	32
Mukinbudin (S)	25-34	1	F	6
Mukinbudin (S)	25-34	1	M	4
Mukinbudin (S)	35-44		M	4
Mukinbudin (S)	35-44	0	F	20
Mukinbudin (S)	35-44	0	M	31
Mukinbudin (S)	35-44	1	M	11
Mukinbudin (S)	45-54		F	4
Mukinbudin (S)	45-54		M	3
Mukinbudin (S)	45-54	0	F	20
Mukinbudin (S)	45-54	0	M	23
Mukinbudin (S)	45-54	1	F	6
Mukinbudin (S)	55-64		F	5
Mukinbudin (S)	55-64		M	8
Mukinbudin (S)	55-64	0	F	33
Mukinbudin (S)	55-64	0	M	35
Mukinbudin (S)	55-64	1	F	5
Mukinbudin (S)	55-64	1	M	6
Mukinbudin (S)	65-74	0	F	19
Mukinbudin (S)	65-74	0	M	25
Mukinbudin (S)	65-74	1	F	7
Mukinbudin (S)	75-84		F	4
Mukinbudin (S)	75-84	0	F	16
Mukinbudin (S)	75-84	0	M	17
Mukinbudin (S)	75-84	1	F	3
Mukinbudin (S)	85+		M	4
Mukinbudin (S)	85+	0	F	4
Mukinbudin (S)	85+	0	M	6
Mundaring (S)	15-19		F	94
Mundaring (S)	15-19		M	120
Mundaring (S)	15-19	0	F	1022
Mundaring (S)	15-19	0	M	1167
Mundaring (S)	15-19	1	F	57
Mundaring (S)	15-19	1	M	48
Mundaring (S)	20-24		F	55
Mundaring (S)	20-24		M	305
Mundaring (S)	20-24	0	F	768
Mundaring (S)	20-24	0	M	905
Mundaring (S)	20-24	1	F	58
Mundaring (S)	20-24	1	M	52
Mundaring (S)	25-34		F	113
Mundaring (S)	25-34		M	792
Mundaring (S)	25-34	0	F	1526
Mundaring (S)	25-34	0	M	1518
Mundaring (S)	25-34	1	F	142
Mundaring (S)	25-34	1	M	98
Mundaring (S)	35-44		F	129
Mundaring (S)	35-44		M	670
Mundaring (S)	35-44	0	F	1846
Mundaring (S)	35-44	0	M	1780
Mundaring (S)	35-44	1	F	341
Mundaring (S)	35-44	1	M	153
Mundaring (S)	45-54		F	184
Mundaring (S)	45-54		M	473
Mundaring (S)	45-54	0	F	2273
Mundaring (S)	45-54	0	M	2305
Mundaring (S)	45-54	1	F	559
Mundaring (S)	45-54	1	M	320
Mundaring (S)	55-64		F	128
Mundaring (S)	55-64		M	283
Mundaring (S)	55-64	0	F	1915
Mundaring (S)	55-64	0	M	2060
Mundaring (S)	55-64	1	F	583
Mundaring (S)	55-64	1	M	327
Mundaring (S)	65-74		F	191
Mundaring (S)	65-74		M	196
Mundaring (S)	65-74	0	F	1477
Mundaring (S)	65-74	0	M	1605
Mundaring (S)	65-74	1	F	325
Mundaring (S)	65-74	1	M	228
Mundaring (S)	75-84		F	122
Mundaring (S)	75-84		M	130
Mundaring (S)	75-84	0	F	647
Mundaring (S)	75-84	0	M	643
Mundaring (S)	75-84	1	F	104
Mundaring (S)	75-84	1	M	75
Mundaring (S)	85+		F	82
Mundaring (S)	85+		M	54
Mundaring (S)	85+	0	F	252
Mundaring (S)	85+	0	M	170
Mundaring (S)	85+	1	F	17
Mundaring (S)	85+	1	M	31
Murchison (S)	15-19	0	F	3
Murchison (S)	15-19	0	M	5
Murchison (S)	20-24		M	9
Murchison (S)	20-24	0	F	7
Murchison (S)	20-24	0	M	4
Murchison (S)	25-34		F	5
Murchison (S)	25-34		M	4
Murchison (S)	25-34	0	F	3
Murchison (S)	25-34	0	M	3
Murchison (S)	25-34	1	F	3
Murchison (S)	35-44		M	4
Murchison (S)	35-44	0	F	5
Murchison (S)	35-44	0	M	4
Murchison (S)	35-44	1	F	3
Murchison (S)	45-54		F	4
Murchison (S)	45-54		M	7
Murchison (S)	45-54	0	F	6
Murchison (S)	45-54	0	M	12
Murchison (S)	55-64		F	3
Murchison (S)	55-64		M	3
Murchison (S)	55-64	0	F	5
