POA_CODE_2016	BornAust	Sex	persons
POA3265	0	M	104
POA3265	1	F	1070
POA3265	1	M	1127
POA3266	0	F	93
POA3266	0	M	98
POA3266	1	F	1298
POA3266	1	M	1327
POA3267	0	F	3
POA3267	0	M	6
POA3267	1	F	106
POA3267	1	M	106
POA3268	0	F	102
POA3268	0	M	123
POA3268	1	F	1064
POA3268	1	M	1085
POA3269	0	F	32
POA3269	0	M	28
POA3269	1	F	268
POA3269	1	M	289
POA3270	0	F	8
POA3270	0	M	6
POA3270	1	F	100
POA3270	1	M	102
POA3271	0	F	4
POA3271	0	M	3
POA3271	1	F	85
POA3271	1	M	92
POA3272	0	F	62
POA3272	0	M	40
POA3272	1	F	653
POA3272	1	M	678
POA3273	0	M	3
POA3273	1	F	57
POA3273	1	M	62
POA3274	0	F	13
POA3274	0	M	7
POA3274	1	F	100
POA3274	1	M	109
POA3275	0	F	13
POA3275	0	M	13
POA3275	1	F	188
POA3275	1	M	194
POA3276	0	F	11
POA3276	0	M	20
POA3276	1	F	200
POA3276	1	M	212
POA3277	0	F	52
POA3277	0	M	40
POA3277	1	F	799
POA3277	1	M	836
POA3278	0	F	6
POA3278	0	M	14
POA3278	1	F	121
POA3278	1	M	125
POA3279	0	F	5
POA3279	0	M	8
POA3279	1	F	125
POA3279	1	M	119
POA3280	0	F	1350
POA3280	0	M	1273
POA3280	1	F	13830
POA3280	1	M	12640
POA3281	0	F	49
POA3281	0	M	63
POA3281	1	F	712
POA3281	1	M	761
POA3282	0	F	101
POA3282	0	M	80
POA3282	1	F	964
POA3282	1	M	1004
POA3283	0	F	43
POA3283	0	M	45
POA3283	1	F	579
POA3283	1	M	595
POA3284	0	F	137
POA3284	0	M	116
POA3284	1	F	1512
POA3284	1	M	1362
POA3285	0	F	75
POA3285	0	M	63
POA3285	1	F	468
POA3285	1	M	490
POA3286	0	F	23
POA3286	0	M	25
POA3286	1	F	238
POA3286	1	M	234
POA3287	0	F	30
POA3287	0	M	29
POA3287	1	F	169
POA3287	1	M	167
POA3289	0	F	36
POA3289	0	M	26
POA3289	1	F	318
POA3289	1	M	344
POA3292	0	F	10
POA3292	0	M	6
POA3292	1	F	73
POA3292	1	M	74
POA3293	0	F	20
POA3293	0	M	9
POA3293	1	F	113
POA3293	1	M	129
POA3294	0	F	40
POA3294	0	M	20
POA3294	1	F	400
POA3294	1	M	419
POA3300	0	F	394
POA3300	0	M	373
POA3300	1	F	4499
POA3300	1	M	4062
POA3301	0	F	39
POA3301	0	M	34
POA3301	1	F	511
POA3301	1	M	541
POA3302	0	F	24
POA3302	0	M	20
POA3302	1	F	143
POA3302	1	M	142
POA3303	0	F	13
POA3303	0	M	18
POA3303	1	F	133
POA3303	1	M	141
POA3304	0	F	104
POA3304	0	M	85
POA3304	1	F	1119
POA3304	1	M	1148
POA3305	0	F	516
POA3305	0	M	482
POA3305	1	F	5336
POA3305	1	M	5282
POA3309	0	F	3
POA3309	0	M	3
POA3309	1	F	53
POA3309	1	M	59
POA3310	0	F	10
POA3310	0	M	7
POA3310	1	F	108
POA3310	1	M	115
POA3311	0	F	59
POA3311	0	M	67
POA3311	1	F	727
POA3311	1	M	691
POA3312	0	F	48
POA3312	0	M	36
POA3312	1	F	383
POA3312	1	M	453
POA3314	0	F	8
POA3314	0	M	9
POA3314	1	F	212
POA3314	1	M	244
POA3315	0	F	81
POA3315	0	M	44
POA3315	1	F	661
POA3315	1	M	689
POA3317	0	F	3
POA3317	0	M	3
POA3317	1	F	75
POA3317	1	M	101
POA3318	0	F	48
POA3318	0	M	40
POA3318	1	F	546
POA3318	1	M	538
POA3319	0	F	9
POA3319	0	M	11
POA3319	1	F	148
POA3319	1	M	167
POA3321	0	F	60
POA3321	0	M	59
POA3321	1	F	633
POA3321	1	M	677
POA3322	0	F	11
POA3322	0	M	3
POA3322	1	F	61
POA3322	1	M	82
POA3323	1	F	39
POA3323	1	M	40
POA3324	0	F	20
POA3324	0	M	20
POA3324	1	F	204
POA3324	1	M	236
POA3325	0	F	21
POA3325	0	M	18
POA3325	1	F	183
POA3325	1	M	199
POA3328	0	F	108
POA3328	0	M	99
POA3328	1	F	736
POA3328	1	M	693
POA3329	0	F	9
POA3329	0	M	10
POA3329	1	F	126
POA3329	1	M	128
POA3330	0	F	10
POA3330	0	M	5
POA3330	1	F	82
POA3330	1	M	112
POA3331	0	F	294
POA3331	0	M	259
POA3331	1	F	2488
POA3331	1	M	2589
POA3332	0	F	60
POA3332	0	M	55
POA3332	1	F	400
POA3332	1	M	414
POA3333	0	F	49
POA3333	0	M	49
POA3333	1	F	327
POA3333	1	M	341
POA3334	0	F	32
POA3334	0	M	27
POA3334	1	F	211
POA3334	1	M	217
POA3335	0	F	1020
POA3335	0	M	1074
POA3335	1	F	1580
POA3335	1	M	1587
POA3337	0	F	4236
POA3337	0	M	3906
POA3337	1	F	12899
POA3337	1	M	12551
POA3338	0	F	2965
POA3338	0	M	2902
POA3338	1	F	8055
POA3338	1	M	7719
POA3340	0	F	1402
POA3340	0	M	1269
POA3340	1	F	8712
POA3340	1	M	8402
POA3341	0	F	93
POA3341	0	M	104
POA3341	1	F	653
POA3341	1	M	687
POA3342	0	F	233
POA3342	0	M	221
POA3342	1	F	1359
POA3342	1	M	1343
POA3345	0	F	80
POA3345	0	M	88
POA3345	1	F	463
POA3345	1	M	418
POA3350	0	F	3118
POA3350	0	M	2940
POA3350	1	F	25640
POA3350	1	M	23598
POA3351	0	F	337
POA3351	0	M	364
POA3351	1	F	3308
POA3351	1	M	3540
POA3352	0	F	611
POA3352	0	M	625
POA3352	1	F	6570
POA3352	1	M	7160
POA3355	0	F	657
POA3355	0	M	581
POA3355	1	F	5609
POA3355	1	M	5075
POA3356	0	F	730
POA3356	0	M	633
POA3356	1	F	7255
POA3356	1	M	6480
POA3357	0	F	195
POA3357	0	M	174
POA3357	1	F	1541
POA3357	1	M	1526
POA3360	0	F	45
POA3360	0	M	51
POA3360	1	F	306
POA3360	1	M	295
POA3361	0	F	30
POA3361	0	M	20
POA3361	1	F	280
POA3361	1	M	262
POA3363	0	F	176
POA3363	0	M	154
POA3363	1	F	1417
POA3363	1	M	1327
POA3364	0	F	87
POA3364	0	M	81
POA3364	1	F	840
POA3364	1	M	869
POA3370	0	F	131
POA3370	0	M	124
POA3370	1	F	679
POA3370	1	M	682
POA3371	0	F	58
POA3371	0	M	52
POA3371	1	F	345
POA3371	1	M	402
POA3373	0	F	97
POA3373	0	M	100
POA3373	1	F	946
POA3373	1	M	927
POA3374	0	F	23
POA3374	0	M	14
POA3374	1	F	165
POA3374	1	M	177
POA3375	0	M	3
POA3375	1	F	92
POA3375	1	M	71
POA3377	0	F	395
POA3377	0	M	541
POA3377	1	F	3676
POA3377	1	M	4162
POA3378	0	F	3
POA3378	1	F	53
POA3378	1	M	68
POA3379	0	F	37
POA3379	0	M	25
POA3379	1	F	259
POA3379	1	M	308
POA3380	0	F	229
POA3380	0	M	217
POA3380	1	F	2597
POA3380	1	M	2469
POA3381	0	F	76
POA3381	0	M	66
POA3381	1	F	438
POA3381	1	M	492
POA3384	0	F	13
POA3384	0	M	18
POA3384	1	F	228
POA3384	1	M	227
POA3385	0	F	26
POA3385	0	M	19
POA3385	1	F	200
POA3385	1	M	242
POA3387	0	F	15
POA3387	0	M	10
POA3387	1	F	124
POA3387	1	M	136
POA3388	0	F	23
POA3388	0	M	15
POA3388	1	F	236
POA3388	1	M	265
POA3390	0	F	20
POA3390	0	M	19
POA3390	1	F	400
POA3390	1	M	409
POA3391	0	F	8
POA3391	0	M	9
POA3391	1	F	67
POA3391	1	M	85
POA3392	0	F	22
POA3392	0	M	26
POA3392	1	F	241
POA3392	1	M	226
POA3393	0	F	91
POA3393	0	M	83
POA3393	1	F	1114
POA3393	1	M	1130
POA3395	0	F	8
POA3395	0	M	12
POA3395	1	F	149
POA3395	1	M	168
POA3396	0	F	21
POA3396	0	M	15
POA3396	1	F	319
POA3396	1	M	316
POA3400	0	F	541
POA3400	0	M	437
POA3400	1	F	6584
POA3400	1	M	6034
POA3401	0	F	87
POA3401	0	M	82
POA3401	1	F	1885
POA3401	1	M	2083
POA3407	0	F	9
POA3407	0	M	12
POA3407	1	F	168
POA3407	1	M	201
POA3409	0	F	39
POA3409	0	M	21
POA3409	1	F	397
POA3409	1	M	435
POA3412	0	F	12
POA3412	0	M	6
POA3412	1	F	132
POA3412	1	M	126
POA3413	0	F	6
POA3413	0	M	3
POA3413	1	F	93
POA3413	1	M	97
POA3414	0	F	71
POA3414	0	M	45
POA3414	1	F	747
POA3414	1	M	750
POA3415	1	F	11
POA3415	1	M	21
POA3418	0	F	139
POA3418	0	M	133
POA3418	1	F	1168
POA3418	1	M	1163
POA3419	0	F	31
POA3419	0	M	26
POA3419	1	F	379
POA3419	1	M	336
POA3420	0	F	8
POA3420	0	M	9
POA3420	1	F	108
POA3420	1	M	137
POA3423	0	F	24
POA3423	0	M	22
POA3423	1	F	184
POA3423	1	M	208
POA3424	0	F	36
POA3424	0	M	22
POA3424	1	F	323
POA3424	1	M	342
POA3427	0	F	242
POA3427	0	M	242
POA3427	1	F	1018
POA3427	1	M	1008
POA3428	0	F	66
POA3428	0	M	80
POA3428	1	F	207
POA3428	1	M	208
POA3429	0	F	2986
POA3429	0	M	2668
POA3429	1	F	14650
POA3429	1	M	14033
POA3430	0	F	17
POA3430	0	M	17
POA3430	1	F	122
POA3430	1	M	125
POA3431	0	F	238
POA3431	0	M	233
POA3431	1	F	1706
POA3431	1	M	1590
POA3432	0	F	3
POA3432	0	M	9
POA3432	1	F	73
POA3432	1	M	78
POA3433	0	F	11
POA3433	0	M	4
POA3433	1	F	78
POA3433	1	M	95
POA3434	0	F	273
POA3434	0	M	267
POA3434	1	F	2064
POA3434	1	M	2097
POA3435	0	F	130
POA3435	0	M	146
POA3435	1	F	1166
POA3435	1	M	1158
POA3437	0	F	699
POA3437	0	M	670
POA3437	1	F	4277
POA3437	1	M	4153
POA3438	0	F	140
POA3438	0	M	153
POA3438	1	F	1001
POA3438	1	M	976
POA3440	0	F	116
POA3440	0	M	118
POA3440	1	F	799
POA3440	1	M	830
POA3441	0	F	116
POA3441	0	M	126
POA3441	1	F	481
POA3441	1	M	529
POA3442	0	F	511
POA3442	0	M	509
POA3442	1	F	2967
POA3442	1	M	2742
POA3444	0	F	582
POA3444	0	M	599
POA3444	1	F	3695
POA3444	1	M	3441
POA3446	0	F	53
POA3446	0	M	62
POA3446	1	F	400
POA3446	1	M	399
POA3447	0	F	24
POA3447	0	M	34
POA3447	1	F	176
POA3447	1	M	176
POA3448	0	F	62
POA3448	0	M	55
POA3448	1	F	338
POA3448	1	M	340
POA3450	0	F	382
POA3450	0	M	367
POA3450	1	F	2869
POA3450	1	M	2472
POA3451	0	F	246
POA3451	0	M	457
POA3451	1	F	2061
POA3451	1	M	2407
POA3453	0	F	72
POA3453	0	M	58
POA3453	1	F	714
POA3453	1	M	758
POA3458	0	F	138
POA3458	0	M	137
POA3458	1	F	699
POA3458	1	M	704
POA3460	0	F	239
POA3460	0	M	199
POA3460	1	F	1063
POA3460	1	M	822
POA3461	0	F	300
POA3461	0	M	306
POA3461	1	F	1566
POA3461	1	M	1588
POA3462	0	F	67
POA3462	0	M	60
POA3462	1	F	457
POA3462	1	M	475
POA3463	0	F	173
POA3463	0	M	144
POA3463	1	F	1005
POA3463	1	M	965
POA3464	0	F	41
POA3464	0	M	42
POA3464	1	F	470
POA3464	1	M	490
POA3465	0	F	429
POA3465	0	M	369
POA3465	1	F	4166
POA3465	1	M	3949
POA3467	0	F	48
POA3467	0	M	48
POA3467	1	F	479
POA3467	1	M	498
POA3468	0	F	13
POA3468	0	M	15
POA3468	1	F	126
POA3468	1	M	117
POA3469	0	F	14
POA3469	0	M	8
POA3469	1	F	112
POA3469	1	M	112
POA3472	0	F	91
POA3472	0	M	117
POA3472	1	F	538
POA3472	1	M	569
POA3475	0	F	11
POA3475	0	M	20
POA3475	1	F	134
POA3475	1	M	148
POA3477	0	F	31
POA3477	0	M	33
POA3477	1	F	325
POA3477	1	M	366
POA3478	0	F	90
POA3478	0	M	72
POA3478	1	F	1082
POA3478	1	M	1038
POA3480	0	F	54
POA3480	0	M	36
POA3480	1	F	760
POA3480	1	M	781
POA3482	0	F	12
POA3482	0	M	7
POA3482	1	F	54
POA3482	1	M	72
POA3483	0	F	27
POA3483	0	M	25
POA3483	1	F	375
POA3483	1	M	367
POA3485	0	F	11
POA3485	0	M	14
POA3485	1	F	112
POA3485	1	M	141
POA3487	0	F	3
POA3487	1	F	38
POA3487	1	M	33
POA3488	1	F	45
POA3488	1	M	50
POA3489	1	F	23
POA3489	1	M	27
POA3490	0	F	32
POA3490	0	M	24
POA3490	1	F	548
POA3490	1	M	555
POA3491	0	F	3
POA3491	0	M	3
POA3491	1	F	57
POA3491	1	M	58
POA3494	0	F	55
POA3494	0	M	68
POA3494	1	F	192
POA3494	1	M	262
POA3496	0	F	217
POA3496	0	M	231
POA3496	1	F	2509
POA3496	1	M	2569
POA3498	0	F	219
POA3498	0	M	193
POA3498	1	F	2167
POA3498	1	M	2280
POA3500	0	F	2148
POA3500	0	M	2163
POA3500	1	F	13195
POA3500	1	M	11996
POA3501	0	F	67
POA3501	0	M	59
POA3501	1	F	820
POA3501	1	M	847
POA3505	0	F	159
POA3505	0	M	138
POA3505	1	F	2028
POA3505	1	M	2031
POA3506	1	F	13
POA3506	1	M	18
POA3507	0	F	3
POA3507	1	F	68
POA3507	1	M	66
POA3509	0	F	5
POA3509	1	F	100
POA3509	1	M	105
POA3512	0	F	9
POA3512	0	M	8
POA3512	1	F	147
POA3512	1	M	165
POA3515	0	F	50
POA3515	0	M	56
POA3515	1	F	843
POA3515	1	M	812
POA3516	0	F	16
POA3516	0	M	8
POA3516	1	F	283
POA3516	1	M	313
POA3517	0	F	50
POA3517	0	M	46
POA3517	1	F	561
POA3517	1	M	577
POA3518	0	F	51
POA3518	0	M	62
POA3518	1	F	485
POA3518	1	M	516
POA3520	0	F	7
POA3520	0	M	10
POA3520	1	F	63
POA3520	1	M	76
POA3521	0	F	32
POA3521	0	M	40
POA3521	1	F	272
POA3521	1	M	270
POA3522	0	F	25
POA3522	0	M	23
POA3522	1	F	118
POA3522	1	M	132
POA3523	0	F	212
POA3523	0	M	249
POA3523	1	F	1375
POA3523	1	M	1333
POA3525	0	F	37
POA3525	0	M	40
POA3525	1	F	544
POA3525	1	M	566
POA3527	0	F	23
POA3527	0	M	20
POA3527	1	F	343
POA3527	1	M	301
POA3529	1	F	47
POA3529	1	M	57
POA3530	0	F	4
POA3530	0	M	3
POA3530	1	F	48
POA3530	1	M	63
POA3531	0	M	3
POA3531	1	F	71
POA3531	1	M	97
POA3533	0	F	14
POA3533	0	M	22
POA3533	1	F	324
POA3533	1	M	323
POA3537	0	F	31
POA3537	0	M	25
POA3537	1	F	451
POA3537	1	M	414
POA3540	0	F	11
POA3540	0	M	12
POA3540	1	F	127
POA3540	1	M	114
POA3542	0	F	5
POA3542	0	M	3
POA3542	1	F	60
POA3542	1	M	77
POA3544	0	F	8
POA3544	0	M	3
POA3544	1	F	92
POA3544	1	M	119
POA3546	0	F	14
POA3546	0	M	10
POA3546	1	F	153
POA3546	1	M	161
POA3549	0	F	432
POA3549	0	M	438
POA3549	1	F	1006
POA3549	1	M	1063
POA3550	0	F	1956
POA3550	0	M	1857
POA3550	1	F	17654
POA3550	1	M	16054
POA3551	0	F	985
POA3551	0	M	963
POA3551	1	F	12901
POA3551	1	M	12774
POA3555	0	F	879
POA3555	0	M	792
POA3555	1	F	8681
POA3555	1	M	7830
POA3556	0	F	386
POA3556	0	M	332
POA3556	1	F	5623
POA3556	1	M	5438
POA3557	0	F	19
POA3557	0	M	8
POA3557	1	F	340
POA3557	1	M	347
POA3558	0	F	34
POA3558	0	M	17
POA3558	1	F	380
POA3558	1	M	414
POA3559	0	F	15
POA3559	0	M	12
POA3559	1	F	213
POA3559	1	M	263
POA3561	0	F	132
POA3561	0	M	112
POA3561	1	F	1923
POA3561	1	M	1891
POA3562	0	F	4
POA3562	0	M	10
POA3562	1	F	104
POA3562	1	M	121
POA3563	0	F	28
POA3563	0	M	25
POA3563	1	F	331
POA3563	1	M	368
POA3564	0	F	561
POA3564	0	M	477
POA3564	1	F	6967
POA3564	1	M	6561
POA3565	0	F	5
POA3565	0	M	3
POA3565	1	F	41
POA3565	1	M	51
POA3566	0	F	10
POA3566	0	M	8
POA3566	1	F	232
POA3566	1	M	239
POA3567	0	F	13
POA3567	0	M	3
POA3567	1	F	271
POA3567	1	M	314
POA3568	0	F	76
POA3568	0	M	58
POA3568	1	F	1335
POA3568	1	M	1263
POA3570	0	F	15
POA3570	0	M	16
POA3570	1	F	337
POA3570	1	M	321
POA3571	0	F	10
POA3571	0	M	8
POA3571	1	F	128
POA3571	1	M	131
POA3572	0	F	12
POA3572	0	M	3
POA3572	1	F	59
POA3572	1	M	65
POA3573	0	F	15
POA3573	0	M	14
POA3573	1	F	115
POA3573	1	M	136
POA3575	0	F	56
POA3575	0	M	58
POA3575	1	F	316
POA3575	1	M	299
POA3576	0	M	3
POA3576	1	F	34
POA3576	1	M	28
POA3579	0	F	164
POA3579	0	M	144
POA3579	1	F	2320
POA3579	1	M	2255
POA3580	0	F	33
POA3580	0	M	25
POA3580	1	F	406
POA3580	1	M	454
POA3581	0	F	3
POA3581	0	M	5
POA3581	1	F	68
POA3581	1	M	76
POA3583	0	F	11
POA3583	0	M	18
POA3583	1	F	71
POA3583	1	M	87
POA3584	0	F	33
POA3584	0	M	41
POA3584	1	F	416
POA3584	1	M	460
POA3585	0	F	554
POA3585	0	M	568
POA3585	1	F	4479
POA3585	1	M	4245
POA3586	0	F	18
POA3586	0	M	6
POA3586	1	F	331
POA3586	1	M	346
POA3588	0	F	11
POA3588	0	M	4
POA3588	1	F	147
POA3588	1	M	180
POA3589	0	F	21
POA3589	0	M	21
POA3589	1	F	117
POA3589	1	M	139
POA3590	0	F	11
POA3590	0	M	7
POA3590	1	F	147
POA3590	1	M	138
POA3591	0	F	3
POA3591	0	M	7
POA3591	1	F	72
POA3591	1	M	77
POA3594	0	F	19
POA3594	0	M	25
POA3594	1	F	187
POA3594	1	M	201
POA3595	0	F	19
POA3595	0	M	24
POA3595	1	F	235
POA3595	1	M	236
POA3596	0	F	3
POA3596	0	M	3
POA3596	1	F	35
POA3596	1	M	36
POA3597	0	F	21
POA3597	0	M	24
POA3597	1	F	141
POA3597	1	M	178
POA3599	0	F	8
POA3599	0	M	3
POA3599	1	F	38
POA3599	1	M	61
POA3607	0	F	4
POA3607	0	M	5
POA3607	1	F	50
POA3607	1	M	53
POA3608	0	F	139
POA3608	0	M	122
POA3608	1	F	962
POA3608	1	M	972
POA3610	0	F	63
POA3610	0	M	90
POA3610	1	F	576
POA3610	1	M	802
POA3612	0	F	107
POA3612	0	M	99
POA3612	1	F	639
POA3612	1	M	691
POA3614	0	F	23
POA3614	0	M	24
POA3614	1	F	375
POA3614	1	M	393
POA3616	0	F	269
POA3616	0	M	268
POA3616	1	F	2129
POA3616	1	M	2170
POA3617	0	F	4
POA3617	0	M	8
POA3617	1	F	77
POA3617	1	M	57
POA3618	0	F	37
POA3618	0	M	45
POA3618	1	F	255
POA3618	1	M	289
POA3620	0	F	342
POA3620	0	M	280
POA3620	1	F	3421
POA3620	1	M	3441
POA3621	0	F	87
POA3621	0	M	69
POA3621	1	F	993
POA3621	1	M	1038
POA3622	0	F	11
POA3622	0	M	13
POA3622	1	F	192
POA3622	1	M	196
POA3623	0	F	32
POA3623	0	M	31
POA3623	1	F	343
POA3623	1	M	376
POA3624	0	F	19
POA3624	0	M	18
POA3624	1	F	229
POA3624	1	M	259
POA3629	0	F	507
POA3629	0	M	427
POA3629	1	F	3712
POA3629	1	M	3596
POA3630	0	F	2984
POA3630	0	M	3109
POA3630	1	F	11427
POA3630	1	M	10653
POA3631	0	F	743
POA3631	0	M	704
POA3631	1	F	4659
POA3631	1	M	4721
POA3633	0	F	11
POA3633	0	M	11
POA3633	1	F	250
POA3633	1	M	274
POA3634	0	F	60
POA3634	0	M	56
POA3634	1	F	724
POA3634	1	M	797
POA3635	0	F	18
POA3635	0	M	21
POA3635	1	F	227
POA3635	1	M	243
POA3636	0	F	182
POA3636	0	M	178
POA3636	1	F	2329
POA3636	1	M	2179
POA3637	0	F	15
POA3637	0	M	13
POA3637	1	F	249
POA3637	1	M	287
POA3638	0	F	60
POA3638	0	M	66
POA3638	1	F	894
POA3638	1	M	895
POA3639	0	F	20
POA3639	0	M	15
POA3639	1	F	204
POA3639	1	M	237
POA3640	0	F	46
POA3640	0	M	50
POA3640	1	F	380
POA3640	1	M	462
POA3641	0	F	77
POA3641	0	M	72
POA3641	1	F	475
POA3641	1	M	497
POA3644	0	F	575
POA3644	0	M	596
POA3644	1	F	3556
POA3644	1	M	3541
POA3646	0	F	16
POA3646	0	M	20
POA3646	1	F	256
POA3646	1	M	247
POA3647	0	F	4
POA3647	0	M	4
POA3647	1	F	13
POA3647	1	M	7
POA3649	0	F	22
POA3649	0	M	19
POA3649	1	F	168
POA3649	1	M	175
POA3658	0	F	278
POA3658	0	M	254
POA3658	1	F	2570
POA3658	1	M	2578
POA3659	0	F	36
POA3659	0	M	37
POA3659	1	F	262
POA3659	1	M	311
POA3660	0	F	356
POA3660	0	M	412
POA3660	1	F	2940
POA3660	1	M	2915
POA3662	0	F	41
POA3662	0	M	53
POA3662	1	F	323
POA3662	1	M	576
POA3663	0	F	11
POA3663	0	M	7
POA3663	1	F	69
POA3663	1	M	74
POA3664	0	F	54
POA3664	0	M	41
POA3664	1	F	421
POA3664	1	M	447
POA3665	0	F	9
POA3665	0	M	11
POA3665	1	F	148
POA3665	1	M	140
POA3666	0	F	197
POA3666	0	M	180
POA3666	1	F	1953
POA3666	1	M	1921
POA3669	0	F	63
POA3669	0	M	61
POA3669	1	F	582
POA3669	1	M	516
POA3670	0	F	21
POA3670	0	M	12
POA3670	1	F	226
POA3670	1	M	256
POA3672	0	F	450
POA3672	0	M	379
POA3672	1	F	4474
POA3672	1	M	4106
POA3673	0	F	65
POA3673	0	M	55
POA3673	1	F	697
POA3673	1	M	708
POA3675	0	F	71
POA3675	0	M	68
POA3675	1	F	737
POA3675	1	M	777
POA3677	0	F	814
POA3677	0	M	726
POA3677	1	F	8081
POA3677	1	M	7104
POA3678	0	F	233
POA3678	0	M	239
POA3678	1	F	2601
POA3678	1	M	2679
POA3682	0	F	15
POA3682	0	M	14
POA3682	1	F	252
POA3682	1	M	273
POA3683	0	F	81
POA3683	0	M	81
POA3683	1	F	728
POA3683	1	M	712
POA3685	0	F	99
POA3685	0	M	87
POA3685	1	F	1205
POA3685	1	M	1146
POA3687	0	F	42
POA3687	0	M	32
POA3687	1	F	481
POA3687	1	M	485
POA3688	0	F	45
POA3688	0	M	39
POA3688	1	F	532
POA3688	1	M	537
POA3690	0	F	1822
POA3690	0	M	1675
POA3690	1	F	14234
POA3690	1	M	13490
POA3691	0	F	359
POA3691	0	M	389
POA3691	1	F	4086
POA3691	1	M	4249
POA3694	0	M	7
POA3694	1	F	4
POA3694	1	M	58
POA3695	0	F	5
POA3695	0	M	4
POA3695	1	F	223
POA3695	1	M	211
POA3697	0	F	38
POA3697	0	M	34
POA3697	1	F	246
POA3697	1	M	230
POA3698	0	F	74
POA3698	0	M	67
POA3698	1	F	331
POA3698	1	M	331
POA3699	0	F	74
POA3699	0	M	78
POA3699	1	F	416
POA3699	1	M	409
POA3700	0	F	56
POA3700	0	M	59
POA3700	1	F	537
POA3700	1	M	561
POA3701	0	F	35
POA3701	0	M	30
POA3701	1	F	433
POA3701	1	M	473
POA3704	0	F	3
POA3704	1	F	8
POA3704	1	M	11
POA3705	0	F	3
POA3705	0	M	6
POA3705	1	F	104
POA3705	1	M	111
POA3707	0	F	66
POA3707	0	M	70
POA3707	1	F	758
POA3707	1	M	750
POA3708	1	F	26
POA3708	1	M	25
POA3709	0	F	16
POA3709	0	M	10
POA3709	1	F	106
POA3709	1	M	129
POA3711	0	F	27
POA3711	0	M	34
POA3711	1	F	194
POA3711	1	M	195
POA3712	0	F	16
POA3712	0	M	21
POA3712	1	F	131
POA3712	1	M	150
POA3713	0	F	80
POA3713	0	M	85
POA3713	1	F	328
POA3713	1	M	383
POA3714	0	F	188
POA3714	0	M	168
POA3714	1	F	1467
POA3714	1	M	1396
POA3715	0	F	14
POA3715	0	M	29
POA3715	1	F	106
POA3715	1	M	121
POA3717	0	F	147
POA3717	0	M	135
POA3717	1	F	1049
POA3717	1	M	1084
POA3718	0	M	5
POA3718	1	F	33
POA3718	1	M	29
POA3719	0	F	9
POA3719	0	M	17
POA3719	1	F	157
POA3719	1	M	153
POA3720	0	F	27
POA3720	0	M	34
POA3720	1	F	189
POA3720	1	M	247
POA3722	0	F	275
POA3722	0	M	219
POA3722	1	F	2106
POA3722	1	M	1978
POA3723	0	F	194
POA3723	0	M	219
POA3723	1	F	1092
POA3723	1	M	1120
POA3725	0	F	18
POA3725	0	M	30
POA3725	1	F	250
POA3725	1	M	261
POA3726	0	F	19
POA3726	0	M	15
POA3726	1	F	160
POA3726	1	M	165
POA3727	0	F	11
POA3727	0	M	16
POA3727	1	F	107
POA3727	1	M	142
POA3728	0	F	25
POA3728	0	M	23
POA3728	1	F	263
POA3728	1	M	257
POA3730	0	F	351
POA3730	0	M	330
POA3730	1	F	3669
POA3730	1	M	3554
POA3732	0	F	19
POA3732	0	M	12
POA3732	1	F	247
POA3732	1	M	262
POA3733	0	F	15
POA3733	0	M	17
POA3733	1	F	90
POA3733	1	M	69
POA3735	0	F	31
POA3735	0	M	23
POA3735	1	F	233
POA3735	1	M	262
POA3737	0	F	333
POA3737	0	M	294
POA3737	1	F	1661
POA3737	1	M	1646
POA3738	0	F	11
POA3738	0	M	8
POA3738	1	F	83
POA3738	1	M	89
POA3739	0	F	8
POA3739	0	M	6
POA3739	1	F	83
POA3739	1	M	84
POA3740	0	F	54
POA3740	0	M	55
POA3740	1	F	454
POA3740	1	M	410
POA3741	0	F	254
POA3741	0	M	233
POA3741	1	F	1088
POA3741	1	M	1099
POA3744	0	F	29
POA3744	0	M	28
POA3744	1	F	173
POA3744	1	M	187
POA3746	0	F	10
POA3746	0	M	18
POA3746	1	F	149
POA3746	1	M	168
POA3747	0	F	270
POA3747	0	M	267
POA3747	1	F	1869
POA3747	1	M	1830
POA3749	0	F	94
POA3749	0	M	91
POA3749	1	F	835
POA3749	1	M	761
POA3750	0	F	2041
POA3750	0	M	2058
POA3750	1	F	2164
POA3750	1	M	2108
POA3751	0	F	16
POA3751	0	M	28
POA3751	1	F	84
POA3751	1	M	91
POA3752	0	F	3682
POA3752	0	M	3542
POA3752	1	F	8058
POA3752	1	M	7781
POA3753	0	F	206
POA3753	0	M	214
POA3753	1	F	844
POA3753	1	M	879
POA3754	0	F	3958
POA3754	0	M	3847
POA3754	1	F	14472
POA3754	1	M	13592
POA3755	0	F	20
POA3755	0	M	22
POA3755	1	F	99
POA3755	1	M	101
POA3756	0	F	788
POA3756	0	M	840
POA3756	1	F	4586
POA3756	1	M	4570
POA3757	0	F	488
POA3757	0	M	485
POA3757	1	F	3609
POA3757	1	M	3619
POA3758	0	F	97
POA3758	0	M	107
POA3758	1	F	875
POA3758	1	M	953
POA3759	0	F	70
POA3759	0	M	74
POA3759	1	F	437
POA3759	1	M	390
POA3760	0	F	26
POA3760	0	M	23
POA3760	1	F	149
POA3760	1	M	149
POA3761	0	F	70
POA3761	0	M	75
POA3761	1	F	468
POA3761	1	M	495
POA3762	0	F	10
POA3762	0	M	9
POA3762	1	F	39
POA3762	1	M	49
POA3763	0	F	60
POA3763	0	M	72
