POA_CODE_2016	EduInstitutionType	Sex	students
POA5577	Secondary	F	7
POA5577	Secondary	M	13
POA5577	Technical or Further Educational Institution	F	3
POA5580		F	12
POA5580		M	9
POA5580	Infants/Primary	F	11
POA5580	Infants/Primary	M	12
POA5580	Pre-school	F	3
POA5580	Secondary	F	6
POA5580	Secondary	M	12
POA5581		F	11
POA5581		M	15
POA5581	Infants/Primary	F	5
POA5581	Infants/Primary	M	5
POA5581	Secondary	F	3
POA5581	Secondary	M	7
POA5582		F	17
POA5582		M	26
POA5582	Infants/Primary	F	11
POA5582	Infants/Primary	M	11
POA5582	Pre-school	F	7
POA5582	Pre-school	M	6
POA5582	Secondary	F	10
POA5582	Secondary	M	15
POA5582	University or other tertiary	F	7
POA5583		F	35
POA5583		M	31
POA5583	Infants/Primary	F	22
POA5583	Infants/Primary	M	26
POA5583	Pre-school	F	3
POA5583	Pre-school	M	3
POA5583	Secondary	F	22
POA5583	Secondary	M	16
POA5583	Technical or Further Educational Institution	F	6
POA5583	University or other tertiary	F	6
POA5600		F	197
POA5600		M	190
POA5600	Infants/Primary	F	261
POA5600	Infants/Primary	M	278
POA5600	Pre-school	F	34
POA5600	Pre-school	M	22
POA5600	Secondary	F	172
POA5600	Secondary	M	197
POA5600	Technical or Further Educational Institution	F	73
POA5600	Technical or Further Educational Institution	M	61
POA5600	University or other tertiary	F	93
POA5600	University or other tertiary	M	30
POA5601		F	19
POA5601		M	23
POA5601	Infants/Primary	F	23
POA5601	Infants/Primary	M	16
POA5601	Secondary	F	10
POA5601	Secondary	M	14
POA5601	Technical or Further Educational Institution	F	5
POA5601	University or other tertiary	F	3
POA5602		F	74
POA5602		M	75
POA5602	Infants/Primary	F	47
POA5602	Infants/Primary	M	70
POA5602	Pre-school	F	6
POA5602	Pre-school	M	8
POA5602	Secondary	F	24
POA5602	Secondary	M	22
POA5602	Technical or Further Educational Institution	F	4
POA5602	Technical or Further Educational Institution	M	8
POA5602	University or other tertiary	M	6
POA5603		F	11
POA5603		M	20
POA5603	Infants/Primary	F	19
POA5603	Infants/Primary	M	32
POA5603	Pre-school	F	6
POA5603	Pre-school	M	4
POA5603	Secondary	F	8
POA5603	Secondary	M	13
POA5604		F	4
POA5604		M	4
POA5604	Infants/Primary	F	4
POA5604	Infants/Primary	M	3
POA5604	Secondary	M	4
POA5604	Technical or Further Educational Institution	F	4
POA5605		F	63
POA5605		M	60
POA5605	Infants/Primary	F	68
POA5605	Infants/Primary	M	46
POA5605	Pre-school	F	7
POA5605	Pre-school	M	4
POA5605	Secondary	F	45
POA5605	Secondary	M	44
POA5605	Technical or Further Educational Institution	F	6
POA5605	Technical or Further Educational Institution	M	8
POA5605	University or other tertiary	F	14
POA5606		F	632
POA5606		M	618
POA5606	Infants/Primary	F	613
POA5606	Infants/Primary	M	650
POA5606	Pre-school	F	74
POA5606	Pre-school	M	101
POA5606	Secondary	F	417
POA5606	Secondary	M	405
POA5606	Technical or Further Educational Institution	F	134
POA5606	Technical or Further Educational Institution	M	75
POA5606	University or other tertiary	F	143
POA5606	University or other tertiary	M	41
POA5607		F	187
POA5607		M	424
POA5607	Infants/Primary	F	209
POA5607	Infants/Primary	M	257
POA5607	Pre-school	F	25
POA5607	Pre-school	M	29
POA5607	Secondary	F	128
POA5607	Secondary	M	144
POA5607	Technical or Further Educational Institution	F	34
POA5607	Technical or Further Educational Institution	M	19
POA5607	University or other tertiary	F	38
POA5607	University or other tertiary	M	8
POA5608		F	727
POA5608		M	680
POA5608	Infants/Primary	F	611
POA5608	Infants/Primary	M	659
POA5608	Pre-school	F	92
POA5608	Pre-school	M	103
POA5608	Secondary	F	348
POA5608	Secondary	M	393
POA5608	Technical or Further Educational Institution	F	227
POA5608	Technical or Further Educational Institution	M	77
POA5608	University or other tertiary	F	134
POA5608	University or other tertiary	M	64
POA5609		F	57
POA5609		M	52
POA5609	Infants/Primary	F	128
POA5609	Infants/Primary	M	113
POA5609	Pre-school	F	19
POA5609	Pre-school	M	20
POA5609	Secondary	F	68
POA5609	Secondary	M	47
POA5609	Technical or Further Educational Institution	F	37
POA5609	Technical or Further Educational Institution	M	12
POA5609	University or other tertiary	F	27
POA5609	University or other tertiary	M	15
POA5630		F	11
POA5630		M	3
POA5630	Infants/Primary	F	6
POA5630	Infants/Primary	M	4
POA5630	Secondary	F	4
POA5630	Secondary	M	8
POA5631		F	47
POA5631		M	44
POA5631	Infants/Primary	F	57
POA5631	Infants/Primary	M	54
POA5631	Pre-school	F	9
POA5631	Pre-school	M	11
POA5631	Secondary	F	29
POA5631	Secondary	M	33
POA5631	Technical or Further Educational Institution	F	9
POA5631	University or other tertiary	F	7
POA5632		F	14
POA5632		M	11
POA5632	Infants/Primary	F	19
POA5632	Infants/Primary	M	22
POA5632	Pre-school	M	3
POA5632	Secondary	F	18
POA5632	Secondary	M	8
POA5633		F	15
POA5633		M	13
POA5633	Infants/Primary	F	9
POA5633	Infants/Primary	M	11
POA5633	Pre-school	M	3
POA5633	Secondary	F	10
POA5633	Secondary	M	8
POA5640		F	37
POA5640		M	49
POA5640	Infants/Primary	F	40
POA5640	Infants/Primary	M	45
POA5640	Pre-school	M	8
POA5640	Secondary	F	31
POA5640	Secondary	M	32
POA5640	Technical or Further Educational Institution	F	7
POA5640	University or other tertiary	F	6
POA5641		F	40
POA5641		M	43
POA5641	Infants/Primary	F	55
POA5641	Infants/Primary	M	51
POA5641	Pre-school	F	11
POA5641	Pre-school	M	14
POA5641	Secondary	F	20
POA5641	Secondary	M	26
POA5641	Technical or Further Educational Institution	F	3
POA5641	University or other tertiary	F	7
POA5642		F	15
POA5642		M	20
POA5642	Infants/Primary	F	21
POA5642	Infants/Primary	M	15
POA5642	Secondary	F	5
POA5642	Secondary	M	15
POA5642	Technical or Further Educational Institution	F	4
POA5650		F	6
POA5650		M	9
POA5650	Infants/Primary	F	17
POA5650	Infants/Primary	M	6
POA5650	Secondary	F	4
POA5650	Secondary	M	7
POA5651		F	3
POA5651	Infants/Primary	F	5
POA5651	Infants/Primary	M	3
POA5651	Secondary	F	3
POA5652		F	31
POA5652		M	26
POA5652	Infants/Primary	F	49
POA5652	Infants/Primary	M	42
POA5652	Pre-school	F	10
POA5652	Pre-school	M	3
POA5652	Secondary	F	8
POA5652	Secondary	M	10
POA5652	Technical or Further Educational Institution	F	6
POA5652	Technical or Further Educational Institution	M	4
POA5652	University or other tertiary	F	6
POA5652	University or other tertiary	M	3
POA5653		F	3
POA5653		M	5
POA5653	Infants/Primary	F	9
POA5653	Infants/Primary	M	5
POA5654		F	13
POA5654		M	8
POA5654	Infants/Primary	F	12
POA5654	Infants/Primary	M	14
POA5654	Pre-school	M	4
POA5654	Secondary	F	3
POA5654	Secondary	M	6
POA5654	University or other tertiary	F	4
POA5655		F	3
POA5655		M	3
POA5655	Infants/Primary	F	3
POA5655	Infants/Primary	M	3
POA5655	Pre-school	M	3
POA5655	Secondary	F	3
POA5660	Infants/Primary	F	4
POA5660	Infants/Primary	M	3
POA5661		F	7
POA5661		M	3
POA5661	Infants/Primary	F	9
POA5661	Infants/Primary	M	12
POA5661	Pre-school	F	4
POA5661	Pre-school	M	3
POA5661	Secondary	F	3
POA5661	Secondary	M	3
POA5670		F	21
POA5670		M	15
POA5670	Infants/Primary	F	18
POA5670	Infants/Primary	M	25
POA5670	Pre-school	F	9
POA5670	Pre-school	M	3
POA5670	Secondary	F	4
POA5670	Secondary	M	3
POA5670	Technical or Further Educational Institution	F	3
POA5670	University or other tertiary	F	3
POA5670	University or other tertiary	M	3
POA5671		F	4
POA5671		M	5
POA5671	Infants/Primary	F	7
POA5671	Infants/Primary	M	8
POA5671	Secondary	M	3
POA5680		F	121
POA5680		M	138
POA5680	Infants/Primary	F	98
POA5680	Infants/Primary	M	92
POA5680	Pre-school	F	14
POA5680	Pre-school	M	17
POA5680	Secondary	F	43
POA5680	Secondary	M	42
POA5680	Technical or Further Educational Institution	F	13
POA5680	Technical or Further Educational Institution	M	7
POA5680	University or other tertiary	F	16
POA5680	University or other tertiary	M	10
POA5690		F	294
POA5690		M	276
POA5690	Infants/Primary	F	144
POA5690	Infants/Primary	M	159
POA5690	Pre-school	F	31
POA5690	Pre-school	M	23
POA5690	Secondary	F	109
POA5690	Secondary	M	99
POA5690	Technical or Further Educational Institution	F	29
POA5690	Technical or Further Educational Institution	M	27
POA5690	University or other tertiary	F	33
POA5690	University or other tertiary	M	3
POA5700		F	643
POA5700		M	619
POA5700	Infants/Primary	F	475
POA5700	Infants/Primary	M	520
POA5700	Pre-school	F	86
POA5700	Pre-school	M	73
POA5700	Secondary	F	277
POA5700	Secondary	M	235
POA5700	Technical or Further Educational Institution	F	81
POA5700	Technical or Further Educational Institution	M	76
POA5700	University or other tertiary	F	78
POA5700	University or other tertiary	M	29
POA5701	Infants/Primary	F	3
POA5710		F	79
POA5710		M	602
POA5710	Infants/Primary	F	107
POA5710	Infants/Primary	M	108
POA5710	Pre-school	F	15
POA5710	Pre-school	M	22
POA5710	Secondary	F	65
POA5710	Secondary	M	68
POA5710	Technical or Further Educational Institution	F	7
POA5710	Technical or Further Educational Institution	M	7
POA5710	University or other tertiary	F	27
POA5710	University or other tertiary	M	4
POA5713		M	4
POA5715		F	7
POA5715		M	4
POA5715	Infants/Primary	M	4
POA5719		F	4
POA5719		M	3
POA5719	Infants/Primary	M	3
POA5720		F	9
POA5720		M	21
POA5720	Pre-school	M	3
POA5720	Secondary	M	3
POA5722		F	12
POA5722		M	17
POA5722	Infants/Primary	F	9
POA5722	Infants/Primary	M	13
POA5722	Pre-school	M	3
POA5722	Secondary	F	12
POA5722	Secondary	M	3
POA5723		F	186
POA5723		M	229
POA5723	Infants/Primary	F	52
POA5723	Infants/Primary	M	60
POA5723	Pre-school	F	11
POA5723	Pre-school	M	16
POA5723	Secondary	F	26
POA5723	Secondary	M	18
POA5723	Technical or Further Educational Institution	F	19
POA5723	Technical or Further Educational Institution	M	11
POA5723	University or other tertiary	F	20
POA5723	University or other tertiary	M	10
POA5724		F	33
POA5724		M	33
POA5724	Infants/Primary	F	20
POA5724	Infants/Primary	M	14
POA5724	Pre-school	F	3
POA5724	Pre-school	M	3
POA5724	Secondary	F	6
POA5724	Secondary	M	9
POA5724	Technical or Further Educational Institution	F	3
POA5724	University or other tertiary	F	6
POA5725		F	136
POA5725		M	246
POA5725	Infants/Primary	F	212
POA5725	Infants/Primary	M	224
POA5725	Pre-school	F	27
POA5725	Pre-school	M	32
POA5725	Secondary	F	92
POA5725	Secondary	M	106
POA5725	Technical or Further Educational Institution	F	58
POA5725	Technical or Further Educational Institution	M	38
POA5725	University or other tertiary	F	60
POA5725	University or other tertiary	M	29
POA5730		F	3
POA5730		M	3
POA5730	Infants/Primary	F	4
POA5730	Infants/Primary	M	8
POA5730	Secondary	F	3
POA5731		F	33
POA5731		M	74
POA5731	Infants/Primary	F	11
POA5731	Infants/Primary	M	22
POA5731	Pre-school	M	3
POA5731	Secondary	F	3
POA5731	Secondary	M	5
POA5731	Technical or Further Educational Institution	M	3
POA5732		F	14
POA5732		M	15
POA5732	Infants/Primary	F	7
POA5732	Infants/Primary	M	3
POA5732	Secondary	M	3
POA5733		F	13
POA5733		M	25
POA5733	Infants/Primary	M	5
POA5733	Pre-school	M	4
POA5733	Secondary	F	5
POA5733	Secondary	M	3
POA5734		F	17
POA5734		M	12
POA5734	Infants/Primary	F	3
POA5734	Infants/Primary	M	6
POA5734	Pre-school	F	4
POA5734	Pre-school	M	4
POA5734	Secondary	F	8
POA5734	Secondary	M	6
POA6000		F	1062
POA6000		M	1110
POA6000	Infants/Primary	F	104
POA6000	Infants/Primary	M	102
POA6000	Pre-school	F	30
POA6000	Pre-school	M	37
POA6000	Secondary	F	74
POA6000	Secondary	M	72
POA6000	Technical or Further Educational Institution	F	245
POA6000	Technical or Further Educational Institution	M	193
POA6000	University or other tertiary	F	512
POA6000	University or other tertiary	M	523
POA6003		F	330
POA6003		M	375
POA6003	Infants/Primary	F	41
POA6003	Infants/Primary	M	36
POA6003	Pre-school	F	5
POA6003	Pre-school	M	8
POA6003	Secondary	F	26
POA6003	Secondary	M	20
POA6003	Technical or Further Educational Institution	F	75
POA6003	Technical or Further Educational Institution	M	50
POA6003	University or other tertiary	F	123
POA6003	University or other tertiary	M	112
POA6004		F	870
POA6004		M	943
POA6004	Infants/Primary	F	82
POA6004	Infants/Primary	M	63
POA6004	Pre-school	F	20
POA6004	Pre-school	M	24
POA6004	Secondary	F	76
POA6004	Secondary	M	90
POA6004	Technical or Further Educational Institution	F	241
POA6004	Technical or Further Educational Institution	M	170
POA6004	University or other tertiary	F	474
POA6004	University or other tertiary	M	430
POA6005		F	399
POA6005		M	444
POA6005	Infants/Primary	F	55
POA6005	Infants/Primary	M	47
POA6005	Pre-school	F	17
POA6005	Pre-school	M	10
POA6005	Secondary	F	41
POA6005	Secondary	M	39
POA6005	Technical or Further Educational Institution	F	111
POA6005	Technical or Further Educational Institution	M	76
POA6005	University or other tertiary	F	223
POA6005	University or other tertiary	M	236
POA6006		F	303
POA6006		M	317
POA6006	Infants/Primary	F	307
POA6006	Infants/Primary	M	350
POA6006	Pre-school	F	42
POA6006	Pre-school	M	53
POA6006	Secondary	F	195
POA6006	Secondary	M	189
POA6006	Technical or Further Educational Institution	F	77
POA6006	Technical or Further Educational Institution	M	66
POA6006	University or other tertiary	F	290
POA6006	University or other tertiary	M	262
POA6007		F	337
POA6007		M	301
POA6007	Infants/Primary	F	211
POA6007	Infants/Primary	M	242
POA6007	Pre-school	F	33
POA6007	Pre-school	M	43
POA6007	Secondary	F	112
POA6007	Secondary	M	103
POA6007	Technical or Further Educational Institution	F	70
POA6007	Technical or Further Educational Institution	M	78
POA6007	University or other tertiary	F	278
POA6007	University or other tertiary	M	225
POA6008		F	686
POA6008		M	600
POA6008	Infants/Primary	F	519
POA6008	Infants/Primary	M	546
POA6008	Pre-school	F	93
POA6008	Pre-school	M	107
POA6008	Secondary	F	438
POA6008	Secondary	M	419
POA6008	Technical or Further Educational Institution	F	79
POA6008	Technical or Further Educational Institution	M	72
POA6008	University or other tertiary	F	641
POA6008	University or other tertiary	M	544
POA6009		F	497
POA6009		M	503
POA6009	Infants/Primary	F	751
POA6009	Infants/Primary	M	809
POA6009	Pre-school	F	107
POA6009	Pre-school	M	113
POA6009	Secondary	F	626
POA6009	Secondary	M	652
POA6009	Technical or Further Educational Institution	F	64
POA6009	Technical or Further Educational Institution	M	76
POA6009	University or other tertiary	F	1860
POA6009	University or other tertiary	M	2062
POA6010		F	677
POA6010		M	641
POA6010	Infants/Primary	F	637
POA6010	Infants/Primary	M	713
POA6010	Pre-school	F	86
POA6010	Pre-school	M	102
POA6010	Secondary	F	655
POA6010	Secondary	M	908
POA6010	Technical or Further Educational Institution	F	80
POA6010	Technical or Further Educational Institution	M	76
POA6010	University or other tertiary	F	683
POA6010	University or other tertiary	M	641
POA6011		F	333
POA6011		M	322
POA6011	Infants/Primary	F	390
POA6011	Infants/Primary	M	351
POA6011	Pre-school	F	45
POA6011	Pre-school	M	58
POA6011	Secondary	F	475
POA6011	Secondary	M	364
POA6011	Technical or Further Educational Institution	F	40
POA6011	Technical or Further Educational Institution	M	32
POA6011	University or other tertiary	F	321
POA6011	University or other tertiary	M	278
POA6012		F	414
POA6012		M	384
POA6012	Infants/Primary	F	370
POA6012	Infants/Primary	M	297
POA6012	Pre-school	F	44
POA6012	Pre-school	M	53
POA6012	Secondary	F	499
POA6012	Secondary	M	317
POA6012	Technical or Further Educational Institution	F	60
POA6012	Technical or Further Educational Institution	M	38
POA6012	University or other tertiary	F	368
POA6012	University or other tertiary	M	300
POA6014		F	632
POA6014		M	656
POA6014	Infants/Primary	F	1037
POA6014	Infants/Primary	M	1133
POA6014	Pre-school	F	151
POA6014	Pre-school	M	176
POA6014	Secondary	F	665
POA6014	Secondary	M	752
POA6014	Technical or Further Educational Institution	F	196
POA6014	Technical or Further Educational Institution	M	156
POA6014	University or other tertiary	F	733
POA6014	University or other tertiary	M	700
POA6015		F	182
POA6015		M	160
POA6015	Infants/Primary	F	337
POA6015	Infants/Primary	M	369
POA6015	Pre-school	F	25
POA6015	Pre-school	M	38
POA6015	Secondary	F	345
POA6015	Secondary	M	365
POA6015	Technical or Further Educational Institution	F	22
POA6015	Technical or Further Educational Institution	M	25
POA6015	University or other tertiary	F	251
POA6015	University or other tertiary	M	221
POA6016		F	393
POA6016		M	348
POA6016	Infants/Primary	F	426
POA6016	Infants/Primary	M	487
POA6016	Pre-school	F	82
POA6016	Pre-school	M	69
POA6016	Secondary	F	278
POA6016	Secondary	M	268
POA6016	Technical or Further Educational Institution	F	106
POA6016	Technical or Further Educational Institution	M	77
POA6016	University or other tertiary	F	353
POA6016	University or other tertiary	M	298
POA6017		F	179
POA6017		M	215
POA6017	Infants/Primary	F	93
POA6017	Infants/Primary	M	63
POA6017	Pre-school	F	14
POA6017	Pre-school	M	20
POA6017	Secondary	F	50
POA6017	Secondary	M	44
POA6017	Technical or Further Educational Institution	F	64
POA6017	Technical or Further Educational Institution	M	61
POA6017	University or other tertiary	F	143
POA6017	University or other tertiary	M	147
POA6018		F	1462
POA6018		M	1221
POA6018	Infants/Primary	F	1621
POA6018	Infants/Primary	M	1663
POA6018	Pre-school	F	234
POA6018	Pre-school	M	234
POA6018	Secondary	F	1364
POA6018	Secondary	M	1187
POA6018	Technical or Further Educational Institution	F	266
POA6018	Technical or Further Educational Institution	M	297
POA6018	University or other tertiary	F	1173
POA6018	University or other tertiary	M	883
POA6019		F	888
POA6019		M	864
POA6019	Infants/Primary	F	704
POA6019	Infants/Primary	M	788
POA6019	Pre-school	F	114
POA6019	Pre-school	M	121
POA6019	Secondary	F	497
POA6019	Secondary	M	799
POA6019	Technical or Further Educational Institution	F	229
POA6019	Technical or Further Educational Institution	M	197
POA6019	University or other tertiary	F	686
POA6019	University or other tertiary	M	556
POA6020		F	494
POA6020		M	527
POA6020	Infants/Primary	F	983
POA6020	Infants/Primary	M	1003
POA6020	Pre-school	F	98
POA6020	Pre-school	M	138
POA6020	Secondary	F	767
POA6020	Secondary	M	761
POA6020	Technical or Further Educational Institution	F	119
POA6020	Technical or Further Educational Institution	M	125
POA6020	University or other tertiary	F	538
POA6020	University or other tertiary	M	493
POA6021		F	843
POA6021		M	722
POA6021	Infants/Primary	F	727
POA6021	Infants/Primary	M	744
POA6021	Pre-school	F	133
POA6021	Pre-school	M	105
POA6021	Secondary	F	488
POA6021	Secondary	M	520
POA6021	Technical or Further Educational Institution	F	195
POA6021	Technical or Further Educational Institution	M	172
POA6021	University or other tertiary	F	489
POA6021	University or other tertiary	M	445
POA6022		F	135
POA6022		M	121
POA6022	Infants/Primary	F	215
POA6022	Infants/Primary	M	226
POA6022	Pre-school	F	35
POA6022	Pre-school	M	24
POA6022	Secondary	F	129
POA6022	Secondary	M	137
POA6022	Technical or Further Educational Institution	F	44
POA6022	Technical or Further Educational Institution	M	43
POA6022	University or other tertiary	F	92
POA6022	University or other tertiary	M	98
POA6023		F	311
POA6023		M	306
POA6023	Infants/Primary	F	821
POA6023	Infants/Primary	M	891
POA6023	Pre-school	F	97
POA6023	Pre-school	M	122
POA6023	Secondary	F	539
POA6023	Secondary	M	632
POA6023	Technical or Further Educational Institution	F	74
POA6023	Technical or Further Educational Institution	M	112
POA6023	University or other tertiary	F	427
POA6023	University or other tertiary	M	334
POA6024		F	338
POA6024		M	335
POA6024	Infants/Primary	F	558
POA6024	Infants/Primary	M	576
POA6024	Pre-school	F	89
POA6024	Pre-school	M	87
POA6024	Secondary	F	400
POA6024	Secondary	M	451
POA6024	Technical or Further Educational Institution	F	127
POA6024	Technical or Further Educational Institution	M	111
POA6024	University or other tertiary	F	294
POA6024	University or other tertiary	M	199
POA6025		F	785
POA6025		M	824
POA6025	Infants/Primary	F	1327
POA6025	Infants/Primary	M	1400
POA6025	Pre-school	F	185
POA6025	Pre-school	M	186
POA6025	Secondary	F	1005
POA6025	Secondary	M	1028
POA6025	Technical or Further Educational Institution	F	214
POA6025	Technical or Further Educational Institution	M	224
POA6025	University or other tertiary	F	842
POA6025	University or other tertiary	M	642
POA6026		F	469
POA6026		M	418
POA6026	Infants/Primary	F	1017
POA6026	Infants/Primary	M	1063
POA6026	Pre-school	F	111
POA6026	Pre-school	M	146
POA6026	Secondary	F	822
POA6026	Secondary	M	886
POA6026	Technical or Further Educational Institution	F	163
POA6026	Technical or Further Educational Institution	M	165
POA6026	University or other tertiary	F	621
POA6026	University or other tertiary	M	454
POA6027		F	1180
POA6027		M	1225
POA6027	Infants/Primary	F	1697
POA6027	Infants/Primary	M	1774
POA6027	Pre-school	F	234
POA6027	Pre-school	M	254
POA6027	Secondary	F	1431
POA6027	Secondary	M	1404
POA6027	Technical or Further Educational Institution	F	391
POA6027	Technical or Further Educational Institution	M	391
POA6027	University or other tertiary	F	1448
POA6027	University or other tertiary	M	1184
POA6028		F	443
POA6028		M	491
POA6028	Infants/Primary	F	1153
POA6028	Infants/Primary	M	1183
POA6028	Pre-school	F	124
POA6028	Pre-school	M	150
POA6028	Secondary	F	1021
POA6028	Secondary	M	1092
POA6028	Technical or Further Educational Institution	F	212
POA6028	Technical or Further Educational Institution	M	221
POA6028	University or other tertiary	F	721
POA6028	University or other tertiary	M	528
POA6029		F	73
POA6029		M	64
POA6029	Infants/Primary	F	136
POA6029	Infants/Primary	M	127
POA6029	Pre-school	F	18
POA6029	Pre-school	M	7
POA6029	Secondary	F	139
POA6029	Secondary	M	100
POA6029	Technical or Further Educational Institution	F	16
POA6029	Technical or Further Educational Institution	M	13
POA6029	University or other tertiary	F	79
POA6029	University or other tertiary	M	66
POA6030		F	1633
POA6030		M	1423
POA6030	Infants/Primary	F	1834
POA6030	Infants/Primary	M	1988
POA6030	Pre-school	F	241
POA6030	Pre-school	M	290
POA6030	Secondary	F	1518
POA6030	Secondary	M	1652
POA6030	Technical or Further Educational Institution	F	442
POA6030	Technical or Further Educational Institution	M	393
POA6030	University or other tertiary	F	906
POA6030	University or other tertiary	M	632
POA6031		F	532
POA6031		M	526
POA6031	Infants/Primary	F	956
POA6031	Infants/Primary	M	997
POA6031	Pre-school	F	105
POA6031	Pre-school	M	127
POA6031	Secondary	F	667
POA6031	Secondary	M	631
POA6031	Technical or Further Educational Institution	F	208
POA6031	Technical or Further Educational Institution	M	167
POA6031	University or other tertiary	F	425
POA6031	University or other tertiary	M	285
POA6032		F	15
POA6032		M	6
POA6032	Infants/Primary	F	3
POA6032	Infants/Primary	M	6
POA6032	Secondary	F	6
POA6032	Secondary	M	5
POA6032	Technical or Further Educational Institution	M	4
POA6032	University or other tertiary	M	3
POA6033		F	23
POA6033		M	27
POA6033	Infants/Primary	F	18
POA6033	Infants/Primary	M	23
POA6033	Secondary	F	10
POA6033	Secondary	M	17
POA6033	Technical or Further Educational Institution	M	10
POA6033	University or other tertiary	F	7
POA6033	University or other tertiary	M	5
POA6034		F	84
POA6034		M	76
POA6034	Infants/Primary	F	81
POA6034	Infants/Primary	M	84
POA6034	Pre-school	F	10
POA6034	Pre-school	M	10
POA6034	Secondary	F	44
POA6034	Secondary	M	47
POA6034	Technical or Further Educational Institution	F	16
POA6034	Technical or Further Educational Institution	M	5
POA6034	University or other tertiary	F	42
POA6034	University or other tertiary	M	17
POA6035		F	490
POA6035		M	470
POA6035	Infants/Primary	F	434
POA6035	Infants/Primary	M	517
POA6035	Pre-school	F	67
POA6035	Pre-school	M	87
POA6035	Secondary	F	269
POA6035	Secondary	M	264
POA6035	Technical or Further Educational Institution	F	98
POA6035	Technical or Further Educational Institution	M	72
POA6035	University or other tertiary	F	144
POA6035	University or other tertiary	M	60
POA6036		F	826
POA6036		M	754
POA6036	Infants/Primary	F	862
POA6036	Infants/Primary	M	908
POA6036	Pre-school	F	110
POA6036	Pre-school	M	128
POA6036	Secondary	F	675
POA6036	Secondary	M	695
POA6036	Technical or Further Educational Institution	F	183
POA6036	Technical or Further Educational Institution	M	149
POA6036	University or other tertiary	F	329
POA6036	University or other tertiary	M	196
POA6037		F	189
POA6037		M	171
POA6037	Infants/Primary	F	122
POA6037	Infants/Primary	M	164
POA6037	Pre-school	F	25
POA6037	Pre-school	M	16
POA6037	Secondary	F	63
POA6037	Secondary	M	83
POA6037	Technical or Further Educational Institution	F	23
POA6037	Technical or Further Educational Institution	M	15
POA6037	University or other tertiary	F	43
POA6037	University or other tertiary	M	18
POA6038		F	296
POA6038		M	292
POA6038	Infants/Primary	F	304
POA6038	Infants/Primary	M	343
POA6038	Pre-school	F	45
POA6038	Pre-school	M	50
POA6038	Secondary	F	161
POA6038	Secondary	M	173
POA6038	Technical or Further Educational Institution	F	70
POA6038	Technical or Further Educational Institution	M	71
POA6038	University or other tertiary	F	157
POA6038	University or other tertiary	M	84
POA6041		F	87
POA6041		M	78
POA6041	Infants/Primary	F	57
POA6041	Infants/Primary	M	56
POA6041	Pre-school	F	10
POA6041	Pre-school	M	8
POA6041	Secondary	F	50
POA6041	Secondary	M	41
POA6041	Technical or Further Educational Institution	F	13
POA6041	Technical or Further Educational Institution	M	3
POA6041	University or other tertiary	F	16
POA6041	University or other tertiary	M	3
POA6042		F	3
POA6043		F	15
POA6043		M	25
POA6043	Infants/Primary	F	11
POA6043	Infants/Primary	M	4
POA6043	Secondary	F	8
POA6043	Secondary	M	3
POA6044		F	48
POA6044		M	71
POA6044	Infants/Primary	F	33
POA6044	Infants/Primary	M	38
POA6044	Pre-school	F	3
POA6044	Secondary	F	23
POA6044	Secondary	M	35
POA6044	Technical or Further Educational Institution	F	7
POA6044	Technical or Further Educational Institution	M	3
POA6044	University or other tertiary	M	3
POA6050		F	846
POA6050		M	696
POA6050	Infants/Primary	F	459
POA6050	Infants/Primary	M	488
POA6050	Pre-school	F	59
POA6050	Pre-school	M	76
POA6050	Secondary	F	529
POA6050	Secondary	M	384
POA6050	Technical or Further Educational Institution	F	120
POA6050	Technical or Further Educational Institution	M	114
POA6050	University or other tertiary	F	708
POA6050	University or other tertiary	M	597
POA6051		F	538
POA6051		M	639
POA6051	Infants/Primary	F	329
POA6051	Infants/Primary	M	355
POA6051	Pre-school	F	54
POA6051	Pre-school	M	59
POA6051	Secondary	F	160
POA6051	Secondary	M	167
POA6051	Technical or Further Educational Institution	F	180
POA6051	Technical or Further Educational Institution	M	193
POA6051	University or other tertiary	F	494
POA6051	University or other tertiary	M	355
POA6052		F	446
POA6052		M	388
POA6052	Infants/Primary	F	390
POA6052	Infants/Primary	M	448
POA6052	Pre-school	F	68
POA6052	Pre-school	M	66
POA6052	Secondary	F	319
POA6052	Secondary	M	322
POA6052	Technical or Further Educational Institution	F	98
POA6052	Technical or Further Educational Institution	M	89
POA6052	University or other tertiary	F	379
POA6052	University or other tertiary	M	317
POA6053		F	553
POA6053		M	479
POA6053	Infants/Primary	F	532
POA6053	Infants/Primary	M	566
POA6053	Pre-school	F	78
POA6053	Pre-school	M	78
POA6053	Secondary	F	365
POA6053	Secondary	M	353
POA6053	Technical or Further Educational Institution	F	150
POA6053	Technical or Further Educational Institution	M	146
POA6053	University or other tertiary	F	394
POA6053	University or other tertiary	M	320
POA6054		F	811
POA6054		M	769
POA6054	Infants/Primary	F	739
POA6054	Infants/Primary	M	838
POA6054	Pre-school	F	100
POA6054	Pre-school	M	110
POA6054	Secondary	F	549
POA6054	Secondary	M	626
POA6054	Technical or Further Educational Institution	F	208
POA6054	Technical or Further Educational Institution	M	197
POA6054	University or other tertiary	F	497
POA6054	University or other tertiary	M	363
POA6055		F	1238
POA6055		M	822
POA6055	Infants/Primary	F	819
POA6055	Infants/Primary	M	897
POA6055	Pre-school	F	152
POA6055	Pre-school	M	147
POA6055	Secondary	F	565
POA6055	Secondary	M	683
