POA_CODE_2016	AgeChild	CoupleFamily	ParentsBornAus	children
POA2299	18-20	1	Mother only	4
POA2299	18-20	1	Neither	12
POA2299	21-24	0	Both	7
POA2299	21-24	0	Father only	4
POA2299	21-24	0	Neither	10
POA2299	21-24	1	Both	24
POA2299	21-24	1	Neither	5
POA2300	0-4	0		4
POA2300	0-4	0	Both	24
POA2300	0-4	0	Father only	7
POA2300	0-4	0	Mother only	5
POA2300	0-4	0	Neither	3
POA2300	0-4	1	Both	168
POA2300	0-4	1	Father only	28
POA2300	0-4	1	Mother only	32
POA2300	0-4	1	Neither	33
POA2300	5-9	0	Both	40
POA2300	5-9	0	Father only	10
POA2300	5-9	0	Mother only	9
POA2300	5-9	0	Neither	3
POA2300	5-9	1	Both	159
POA2300	5-9	1	Father only	33
POA2300	5-9	1	Mother only	34
POA2300	5-9	1	Neither	36
POA2300	10-12	0	Both	31
POA2300	10-12	0	Mother only	3
POA2300	10-12	0	Neither	9
POA2300	10-12	1	Both	89
POA2300	10-12	1	Father only	20
POA2300	10-12	1	Mother only	17
POA2300	10-12	1	Neither	16
POA2300	13-14	0	Both	21
POA2300	13-14	0	Mother only	3
POA2300	13-14	0	Neither	3
POA2300	13-14	1	Both	63
POA2300	13-14	1	Father only	10
POA2300	13-14	1	Mother only	8
POA2300	13-14	1	Neither	10
POA2300	15-17	0		5
POA2300	15-17	0	Both	34
POA2300	15-17	0	Father only	4
POA2300	15-17	0	Mother only	3
POA2300	15-17	0	Neither	5
POA2300	15-17	1	Both	95
POA2300	15-17	1	Father only	16
POA2300	15-17	1	Mother only	16
POA2300	15-17	1	Neither	21
POA2300	18-20	0	Both	7
POA2300	18-20	0	Mother only	4
POA2300	18-20	0	Neither	3
POA2300	18-20	1	Both	35
POA2300	18-20	1	Father only	5
POA2300	18-20	1	Mother only	3
POA2300	18-20	1	Neither	5
POA2300	21-24	0	Both	11
POA2300	21-24	0	Mother only	3
POA2300	21-24	0	Neither	3
POA2300	21-24	1	Both	18
POA2300	21-24	1	Father only	8
POA2300	21-24	1	Neither	3
POA2302	0-4	1	Both	7
POA2302	5-9	0	Both	3
POA2302	5-9	1	Both	3
POA2303	0-4	0	Both	52
POA2303	0-4	0	Father only	3
POA2303	0-4	0	Mother only	7
POA2303	0-4	0	Neither	3
POA2303	0-4	1	Both	257
POA2303	0-4	1	Father only	32
POA2303	0-4	1	Mother only	22
POA2303	0-4	1	Neither	29
POA2303	5-9	0		7
POA2303	5-9	0	Both	65
POA2303	5-9	0	Father only	7
POA2303	5-9	0	Mother only	13
POA2303	5-9	0	Neither	7
POA2303	5-9	1	Both	275
POA2303	5-9	1	Father only	44
POA2303	5-9	1	Mother only	36
POA2303	5-9	1	Neither	23
POA2303	10-12	0	Both	43
POA2303	10-12	0	Father only	3
POA2303	10-12	0	Mother only	5
POA2303	10-12	1	Both	144
POA2303	10-12	1	Father only	17
POA2303	10-12	1	Mother only	29
POA2303	10-12	1	Neither	12
POA2303	13-14	0	Both	43
POA2303	13-14	0	Father only	4
POA2303	13-14	0	Mother only	4
POA2303	13-14	0	Neither	4
POA2303	13-14	1	Both	84
POA2303	13-14	1	Father only	13
POA2303	13-14	1	Mother only	11
POA2303	13-14	1	Neither	4
POA2303	15-17	0	Both	47
POA2303	15-17	0	Father only	5
POA2303	15-17	0	Mother only	10
POA2303	15-17	1	Both	139
POA2303	15-17	1	Father only	19
POA2303	15-17	1	Mother only	10
POA2303	15-17	1	Neither	8
POA2303	18-20	0	Both	21
POA2303	18-20	0	Father only	3
POA2303	18-20	0	Neither	3
POA2303	18-20	1	Both	63
POA2303	18-20	1	Father only	3
POA2303	18-20	1	Mother only	3
POA2303	21-24	0	Both	5
POA2303	21-24	1	Both	35
POA2303	21-24	1	Mother only	4
POA2304	0-4	0	Both	129
POA2304	0-4	0	Father only	8
POA2304	0-4	0	Mother only	19
POA2304	0-4	0	Neither	9
POA2304	0-4	1		9
POA2304	0-4	1	Both	518
POA2304	0-4	1	Father only	69
POA2304	0-4	1	Mother only	45
POA2304	0-4	1	Neither	65
POA2304	5-9	0		7
POA2304	5-9	0	Both	157
POA2304	5-9	0	Father only	10
POA2304	5-9	0	Mother only	19
POA2304	5-9	0	Neither	13
POA2304	5-9	1		3
POA2304	5-9	1	Both	363
POA2304	5-9	1	Father only	39
POA2304	5-9	1	Mother only	52
POA2304	5-9	1	Neither	70
POA2304	10-12	0	Both	79
POA2304	10-12	0	Father only	9
POA2304	10-12	0	Mother only	12
POA2304	10-12	0	Neither	9
POA2304	10-12	1	Both	168
POA2304	10-12	1	Father only	19
POA2304	10-12	1	Mother only	26
POA2304	10-12	1	Neither	35
POA2304	13-14	0		3
POA2304	13-14	0	Both	70
POA2304	13-14	0	Father only	3
POA2304	13-14	0	Mother only	9
POA2304	13-14	0	Neither	4
POA2304	13-14	1	Both	90
POA2304	13-14	1	Father only	11
POA2304	13-14	1	Mother only	8
POA2304	13-14	1	Neither	22
POA2304	15-17	0		3
POA2304	15-17	0	Both	83
POA2304	15-17	0	Father only	11
POA2304	15-17	0	Mother only	5
POA2304	15-17	0	Neither	7
POA2304	15-17	1	Both	140
POA2304	15-17	1	Father only	15
POA2304	15-17	1	Mother only	19
POA2304	15-17	1	Neither	24
POA2304	18-20	0	Both	23
POA2304	18-20	0	Father only	3
POA2304	18-20	0	Neither	5
POA2304	18-20	1	Both	37
POA2304	18-20	1	Father only	4
POA2304	18-20	1	Mother only	10
POA2304	18-20	1	Neither	14
POA2304	21-24	0	Both	19
POA2304	21-24	0	Mother only	3
POA2304	21-24	0	Neither	5
POA2304	21-24	1	Both	19
POA2304	21-24	1	Father only	4
POA2304	21-24	1	Neither	4
POA2305	0-4	0		3
POA2305	0-4	0	Both	49
POA2305	0-4	0	Father only	4
POA2305	0-4	0	Mother only	3
POA2305	0-4	0	Neither	8
POA2305	0-4	1		3
POA2305	0-4	1	Both	516
POA2305	0-4	1	Father only	50
POA2305	0-4	1	Mother only	64
POA2305	0-4	1	Neither	60
POA2305	5-9	0	Both	100
POA2305	5-9	0	Father only	9
POA2305	5-9	0	Mother only	17
POA2305	5-9	0	Neither	10
POA2305	5-9	1	Both	527
POA2305	5-9	1	Father only	49
POA2305	5-9	1	Mother only	63
POA2305	5-9	1	Neither	60
POA2305	10-12	0		3
POA2305	10-12	0	Both	88
POA2305	10-12	0	Father only	8
POA2305	10-12	0	Mother only	4
POA2305	10-12	0	Neither	6
POA2305	10-12	1	Both	299
POA2305	10-12	1	Father only	23
POA2305	10-12	1	Mother only	36
POA2305	10-12	1	Neither	22
POA2305	13-14	0		3
POA2305	13-14	0	Both	72
POA2305	13-14	0	Father only	3
POA2305	13-14	0	Mother only	6
POA2305	13-14	0	Neither	3
POA2305	13-14	1	Both	173
POA2305	13-14	1	Father only	17
POA2305	13-14	1	Mother only	19
POA2305	13-14	1	Neither	7
POA2305	15-17	0	Both	63
POA2305	15-17	0	Father only	13
POA2305	15-17	0	Mother only	7
POA2305	15-17	0	Neither	4
POA2305	15-17	1	Both	258
POA2305	15-17	1	Father only	26
POA2305	15-17	1	Mother only	14
POA2305	15-17	1	Neither	11
POA2305	18-20	0	Both	25
POA2305	18-20	0	Father only	3
POA2305	18-20	0	Mother only	6
POA2305	18-20	1	Both	100
POA2305	18-20	1	Father only	7
POA2305	18-20	1	Mother only	9
POA2305	18-20	1	Neither	4
POA2305	21-24	0	Both	20
POA2305	21-24	0	Father only	3
POA2305	21-24	0	Neither	3
POA2305	21-24	1	Both	66
POA2305	21-24	1	Father only	4
POA2305	21-24	1	Mother only	7
POA2305	21-24	1	Neither	6
POA2306	0-4	0		3
POA2306	0-4	0	Both	98
POA2306	0-4	0	Mother only	6
POA2306	0-4	1	Both	82
POA2306	0-4	1	Father only	5
POA2306	0-4	1	Mother only	3
POA2306	0-4	1	Neither	6
POA2306	5-9	0		5
POA2306	5-9	0	Both	113
POA2306	5-9	1	Both	94
POA2306	5-9	1	Father only	3
POA2306	5-9	1	Mother only	4
POA2306	10-12	0		3
POA2306	10-12	0	Both	74
POA2306	10-12	1	Both	46
POA2306	13-14	0	Both	57
POA2306	13-14	0	Mother only	3
POA2306	13-14	1	Both	29
POA2306	15-17	0	Both	37
POA2306	15-17	0	Mother only	3
POA2306	15-17	1	Both	26
POA2306	15-17	1	Mother only	3
POA2306	15-17	1	Neither	3
POA2306	18-20	0	Both	4
POA2306	18-20	1	Both	6
POA2306	21-24	1	Both	3
POA2307	0-4	0		7
POA2307	0-4	0	Both	36
POA2307	0-4	0	Father only	3
POA2307	0-4	0	Mother only	3
POA2307	0-4	1	Both	128
POA2307	0-4	1	Father only	19
POA2307	0-4	1	Mother only	9
POA2307	0-4	1	Neither	36
POA2307	5-9	0	Both	60
POA2307	5-9	0	Mother only	6
POA2307	5-9	1	Both	95
POA2307	5-9	1	Father only	6
POA2307	5-9	1	Mother only	9
POA2307	5-9	1	Neither	24
POA2307	10-12	0	Both	34
POA2307	10-12	0	Father only	7
POA2307	10-12	0	Mother only	6
POA2307	10-12	0	Neither	4
POA2307	10-12	1	Both	43
POA2307	10-12	1	Father only	3
POA2307	10-12	1	Mother only	6
POA2307	10-12	1	Neither	10
POA2307	13-14	0	Both	22
POA2307	13-14	0	Father only	3
POA2307	13-14	1	Both	29
POA2307	13-14	1	Father only	3
POA2307	13-14	1	Neither	3
POA2307	15-17	0	Both	25
POA2307	15-17	0	Father only	3
POA2307	15-17	0	Mother only	3
POA2307	15-17	0	Neither	3
POA2307	15-17	1	Both	45
POA2307	15-17	1	Neither	5
POA2307	18-20	0	Both	4
POA2307	18-20	1	Both	5
POA2307	21-24	1	Both	6
POA2311	0-4	0	Both	4
POA2311	0-4	1	Both	37
POA2311	0-4	1	Father only	3
POA2311	5-9	0	Both	12
POA2311	5-9	1	Both	47
POA2311	5-9	1	Neither	3
POA2311	10-12	0	Both	9
POA2311	10-12	1	Both	13
POA2311	13-14	0	Both	6
POA2311	13-14	1	Both	13
POA2311	15-17	0	Both	7
POA2311	15-17	1	Both	13
POA2311	18-20	1	Both	3
POA2312	0-4	0	Both	13
POA2312	0-4	1	Both	56
POA2312	0-4	1	Father only	4
POA2312	5-9	0		3
POA2312	5-9	0	Both	20
POA2312	5-9	1	Both	48
POA2312	5-9	1	Mother only	4
POA2312	5-9	1	Neither	3
POA2312	10-12	0		3
POA2312	10-12	0	Both	13
POA2312	10-12	1	Both	34
POA2312	10-12	1	Mother only	3
POA2312	13-14	0	Both	7
POA2312	13-14	1	Both	34
POA2312	13-14	1	Father only	7
POA2312	15-17	0	Both	8
POA2312	15-17	1	Both	40
POA2312	15-17	1	Father only	4
POA2312	15-17	1	Mother only	3
POA2312	15-17	1	Neither	3
POA2312	18-20	1	Both	3
POA2315	0-4	0		4
POA2315	0-4	0	Both	74
POA2315	0-4	0	Father only	3
POA2315	0-4	0	Mother only	15
POA2315	0-4	0	Neither	3
POA2315	0-4	1		3
POA2315	0-4	1	Both	330
POA2315	0-4	1	Father only	52
POA2315	0-4	1	Mother only	29
POA2315	0-4	1	Neither	46
POA2315	5-9	0		5
POA2315	5-9	0	Both	151
POA2315	5-9	0	Father only	7
POA2315	5-9	0	Mother only	11
POA2315	5-9	0	Neither	4
POA2315	5-9	1	Both	394
POA2315	5-9	1	Father only	48
POA2315	5-9	1	Mother only	61
POA2315	5-9	1	Neither	46
POA2315	10-12	0		3
POA2315	10-12	0	Both	97
POA2315	10-12	0	Father only	6
POA2315	10-12	0	Mother only	3
POA2315	10-12	0	Neither	5
POA2315	10-12	1	Both	235
POA2315	10-12	1	Father only	31
POA2315	10-12	1	Mother only	29
POA2315	10-12	1	Neither	34
POA2315	13-14	0		3
POA2315	13-14	0	Both	61
POA2315	13-14	0	Father only	6
POA2315	13-14	0	Mother only	12
POA2315	13-14	0	Neither	3
POA2315	13-14	1	Both	128
POA2315	13-14	1	Father only	13
POA2315	13-14	1	Mother only	27
POA2315	13-14	1	Neither	29
POA2315	15-17	0	Both	74
POA2315	15-17	0	Father only	8
POA2315	15-17	0	Mother only	18
POA2315	15-17	0	Neither	7
POA2315	15-17	1		4
POA2315	15-17	1	Both	195
POA2315	15-17	1	Father only	17
POA2315	15-17	1	Mother only	24
POA2315	15-17	1	Neither	39
POA2315	18-20	0	Both	19
POA2315	18-20	0	Neither	3
POA2315	18-20	1	Both	52
POA2315	18-20	1	Father only	3
POA2315	18-20	1	Mother only	7
POA2315	18-20	1	Neither	9
POA2315	21-24	0	Both	4
POA2315	21-24	1	Both	23
POA2315	21-24	1	Father only	3
POA2315	21-24	1	Mother only	4
POA2315	21-24	1	Neither	3
POA2316	0-4	0	Both	33
POA2316	0-4	0	Father only	3
POA2316	0-4	0	Mother only	3
POA2316	0-4	1		3
POA2316	0-4	1	Both	174
POA2316	0-4	1	Father only	9
POA2316	0-4	1	Mother only	15
POA2316	0-4	1	Neither	7
POA2316	5-9	0		5
POA2316	5-9	0	Both	37
POA2316	5-9	0	Father only	3
POA2316	5-9	0	Mother only	3
POA2316	5-9	1	Both	185
POA2316	5-9	1	Father only	27
POA2316	5-9	1	Mother only	18
POA2316	5-9	1	Neither	17
POA2316	10-12	0		3
POA2316	10-12	0	Both	32
POA2316	10-12	0	Father only	3
POA2316	10-12	0	Mother only	3
POA2316	10-12	1	Both	115
POA2316	10-12	1	Father only	13
POA2316	10-12	1	Mother only	5
POA2316	10-12	1	Neither	4
POA2316	13-14	0		3
POA2316	13-14	0	Both	30
POA2316	13-14	0	Father only	3
POA2316	13-14	0	Mother only	3
POA2316	13-14	0	Neither	3
POA2316	13-14	1	Both	102
POA2316	13-14	1	Father only	14
POA2316	13-14	1	Mother only	10
POA2316	13-14	1	Neither	11
POA2316	15-17	0	Both	46
POA2316	15-17	0	Father only	3
POA2316	15-17	0	Neither	3
POA2316	15-17	1	Both	121
POA2316	15-17	1	Father only	16
POA2316	15-17	1	Mother only	10
POA2316	15-17	1	Neither	10
POA2316	18-20	0	Both	4
POA2316	18-20	1	Both	28
POA2316	18-20	1	Father only	3
POA2316	18-20	1	Mother only	3
POA2316	18-20	1	Neither	3
POA2316	21-24	0	Both	3
POA2316	21-24	1	Both	13
POA2316	21-24	1	Father only	3
POA2317	0-4	0	Both	26
POA2317	0-4	1	Both	163
POA2317	0-4	1	Father only	18
POA2317	0-4	1	Mother only	12
POA2317	0-4	1	Neither	6
POA2317	5-9	0	Both	54
POA2317	5-9	0	Mother only	3
POA2317	5-9	0	Neither	3
POA2317	5-9	1	Both	197
POA2317	5-9	1	Father only	24
POA2317	5-9	1	Mother only	14
POA2317	5-9	1	Neither	27
POA2317	10-12	0	Both	55
POA2317	10-12	0	Father only	4
POA2317	10-12	0	Mother only	4
POA2317	10-12	0	Neither	3
POA2317	10-12	1	Both	109
POA2317	10-12	1	Father only	13
POA2317	10-12	1	Mother only	17
POA2317	10-12	1	Neither	5
POA2317	13-14	0	Both	24
POA2317	13-14	0	Father only	3
POA2317	13-14	1	Both	75
POA2317	13-14	1	Father only	7
POA2317	13-14	1	Mother only	3
POA2317	13-14	1	Neither	11
POA2317	15-17	0	Both	21
POA2317	15-17	0	Father only	3
POA2317	15-17	0	Mother only	3
POA2317	15-17	1		4
POA2317	15-17	1	Both	81
POA2317	15-17	1	Father only	4
POA2317	15-17	1	Mother only	10
POA2317	15-17	1	Neither	10
POA2317	18-20	0	Both	12
POA2317	18-20	1	Both	29
POA2317	18-20	1	Mother only	13
POA2318	0-4	0		3
POA2318	0-4	0	Both	89
POA2318	0-4	0	Father only	3
POA2318	0-4	0	Mother only	7
POA2318	0-4	1	Both	577
POA2318	0-4	1	Father only	50
POA2318	0-4	1	Mother only	29
POA2318	0-4	1	Neither	21
POA2318	5-9	0		3
POA2318	5-9	0	Both	98
POA2318	5-9	0	Father only	3
POA2318	5-9	0	Mother only	9
POA2318	5-9	1		4
POA2318	5-9	1	Both	591
POA2318	5-9	1	Father only	47
POA2318	5-9	1	Mother only	38
POA2318	5-9	1	Neither	28
POA2318	10-12	0	Both	72
POA2318	10-12	0	Father only	3
POA2318	10-12	0	Mother only	3
POA2318	10-12	0	Neither	3
POA2318	10-12	1	Both	323
POA2318	10-12	1	Father only	25
POA2318	10-12	1	Mother only	20
POA2318	10-12	1	Neither	13
POA2318	13-14	0	Both	55
POA2318	13-14	0	Father only	3
POA2318	13-14	0	Mother only	3
POA2318	13-14	0	Neither	3
POA2318	13-14	1	Both	225
POA2318	13-14	1	Father only	18
POA2318	13-14	1	Mother only	12
POA2318	13-14	1	Neither	16
POA2318	15-17	0	Both	56
POA2318	15-17	0	Mother only	3
POA2318	15-17	1	Both	273
POA2318	15-17	1	Father only	18
POA2318	15-17	1	Mother only	16
POA2318	15-17	1	Neither	24
POA2318	18-20	0	Both	22
POA2318	18-20	0	Mother only	3
POA2318	18-20	1	Both	65
POA2318	18-20	1	Father only	6
POA2318	18-20	1	Mother only	7
POA2318	18-20	1	Neither	5
POA2318	21-24	0	Both	9
POA2318	21-24	1	Both	26
POA2318	21-24	1	Father only	4
POA2318	21-24	1	Mother only	3
POA2318	21-24	1	Neither	3
POA2319	0-4	0		4
POA2319	0-4	0	Both	62
POA2319	0-4	0	Father only	3
POA2319	0-4	0	Mother only	11
POA2319	0-4	1	Both	232
POA2319	0-4	1	Father only	17
POA2319	0-4	1	Mother only	12
POA2319	0-4	1	Neither	9
POA2319	5-9	0		9
POA2319	5-9	0	Both	103
POA2319	5-9	0	Father only	8
POA2319	5-9	0	Mother only	4
POA2319	5-9	0	Neither	4
POA2319	5-9	1		5
POA2319	5-9	1	Both	258
POA2319	5-9	1	Father only	15
POA2319	5-9	1	Mother only	19
POA2319	5-9	1	Neither	12
POA2319	10-12	0	Both	62
POA2319	10-12	0	Father only	3
POA2319	10-12	0	Neither	3
POA2319	10-12	1	Both	131
POA2319	10-12	1	Father only	7
POA2319	10-12	1	Mother only	13
POA2319	10-12	1	Neither	6
POA2319	13-14	0	Both	37
POA2319	13-14	0	Father only	3
POA2319	13-14	0	Mother only	4
POA2319	13-14	1	Both	67
POA2319	13-14	1	Father only	3
POA2319	13-14	1	Mother only	3
POA2319	13-14	1	Neither	5
POA2319	15-17	0	Both	39
POA2319	15-17	0	Mother only	3
POA2319	15-17	1	Both	86
POA2319	15-17	1	Father only	5
POA2319	15-17	1	Mother only	14
POA2319	18-20	0	Both	7
POA2319	18-20	0	Mother only	3
POA2319	18-20	1	Both	14
POA2319	18-20	1	Mother only	3
POA2319	21-24	0	Both	4
POA2319	21-24	1	Both	4
POA2320	0-4	0		17
POA2320	0-4	0	Both	439
POA2320	0-4	0	Father only	11
POA2320	0-4	0	Mother only	22
POA2320	0-4	0	Neither	9
POA2320	0-4	1		6
POA2320	0-4	1	Both	1661
POA2320	0-4	1	Father only	74
POA2320	0-4	1	Mother only	103
POA2320	0-4	1	Neither	123
POA2320	5-9	0		14
POA2320	5-9	0	Both	508
POA2320	5-9	0	Father only	11
POA2320	5-9	0	Mother only	22
POA2320	5-9	0	Neither	4
POA2320	5-9	1		7
POA2320	5-9	1	Both	1673
POA2320	5-9	1	Father only	94
POA2320	5-9	1	Mother only	81
POA2320	5-9	1	Neither	96
POA2320	10-12	0		4
POA2320	10-12	0	Both	295
POA2320	10-12	0	Father only	12
POA2320	10-12	0	Mother only	21
POA2320	10-12	0	Neither	7
POA2320	10-12	1		3
POA2320	10-12	1	Both	860
POA2320	10-12	1	Father only	33
POA2320	10-12	1	Mother only	50
POA2320	10-12	1	Neither	50
POA2320	13-14	0		4
POA2320	13-14	0	Both	152
POA2320	13-14	0	Father only	5
POA2320	13-14	0	Mother only	13
POA2320	13-14	0	Neither	3
POA2320	13-14	1	Both	591
POA2320	13-14	1	Father only	40
POA2320	13-14	1	Mother only	25
POA2320	13-14	1	Neither	42
POA2320	15-17	0	Both	232
POA2320	15-17	0	Father only	13
POA2320	15-17	0	Mother only	17
POA2320	15-17	0	Neither	9
POA2320	15-17	1	Both	679
POA2320	15-17	1	Father only	51
POA2320	15-17	1	Mother only	34
POA2320	15-17	1	Neither	45
POA2320	18-20	0	Both	44
POA2320	18-20	0	Father only	3
POA2320	18-20	0	Mother only	3
POA2320	18-20	0	Neither	4
POA2320	18-20	1	Both	229
POA2320	18-20	1	Father only	10
POA2320	18-20	1	Mother only	12
POA2320	18-20	1	Neither	21
POA2320	21-24	0	Both	30
POA2320	21-24	0	Father only	3
POA2320	21-24	1	Both	85
POA2320	21-24	1	Father only	11
POA2320	21-24	1	Mother only	9
POA2320	21-24	1	Neither	15
POA2321	0-4	0		3
POA2321	0-4	0	Both	148
POA2321	0-4	0	Father only	3
POA2321	0-4	0	Mother only	15
POA2321	0-4	0	Neither	5
POA2321	0-4	1		6
POA2321	0-4	1	Both	794
POA2321	0-4	1	Father only	26
POA2321	0-4	1	Mother only	42
POA2321	0-4	1	Neither	31
POA2321	5-9	0		10
POA2321	5-9	0	Both	200
POA2321	5-9	0	Mother only	9
POA2321	5-9	0	Neither	4
POA2321	5-9	1		8
POA2321	5-9	1	Both	741
POA2321	5-9	1	Father only	28
POA2321	5-9	1	Mother only	52
POA2321	5-9	1	Neither	20
POA2321	10-12	0		3
POA2321	10-12	0	Both	105
POA2321	10-12	0	Father only	3
POA2321	10-12	0	Mother only	7
POA2321	10-12	1		5
POA2321	10-12	1	Both	378
POA2321	10-12	1	Father only	16
POA2321	10-12	1	Mother only	27
POA2321	10-12	1	Neither	11
POA2321	13-14	0		5
POA2321	13-14	0	Both	82
POA2321	13-14	0	Father only	3
POA2321	13-14	0	Mother only	3
POA2321	13-14	0	Neither	3
POA2321	13-14	1		4
POA2321	13-14	1	Both	256
POA2321	13-14	1	Father only	9
POA2321	13-14	1	Mother only	12
POA2321	13-14	1	Neither	6
POA2321	15-17	0		4
POA2321	15-17	0	Both	104
POA2321	15-17	0	Mother only	7
POA2321	15-17	0	Neither	4
POA2321	15-17	1	Both	302
POA2321	15-17	1	Father only	12
POA2321	15-17	1	Mother only	23
POA2321	15-17	1	Neither	19
POA2321	18-20	0	Both	19
POA2321	18-20	0	Mother only	4
POA2321	18-20	1	Both	88
POA2321	18-20	1	Father only	3
POA2321	18-20	1	Mother only	3
POA2321	18-20	1	Neither	8
POA2321	21-24	0	Both	4
POA2321	21-24	0	Father only	6
POA2321	21-24	1	Both	31
POA2321	21-24	1	Father only	4
POA2321	21-24	1	Mother only	3
POA2321	21-24	1	Neither	3
POA2322	0-4	0		7
POA2322	0-4	0	Both	222
POA2322	0-4	0	Father only	5
POA2322	0-4	0	Mother only	14
POA2322	0-4	0	Neither	3
POA2322	0-4	1		4
POA2322	0-4	1	Both	846
POA2322	0-4	1	Father only	44
POA2322	0-4	1	Mother only	40
POA2322	0-4	1	Neither	27
POA2322	5-9	0		5
POA2322	5-9	0	Both	259
POA2322	5-9	0	Father only	6
POA2322	5-9	0	Mother only	11
POA2322	5-9	0	Neither	8
POA2322	5-9	1	Both	852
POA2322	5-9	1	Father only	42
POA2322	5-9	1	Mother only	56
POA2322	5-9	1	Neither	41
POA2322	10-12	0		3
POA2322	10-12	0	Both	159
POA2322	10-12	0	Father only	4
POA2322	10-12	0	Mother only	6
POA2322	10-12	0	Neither	6
POA2322	10-12	1	Both	438
POA2322	10-12	1	Father only	26
POA2322	10-12	1	Mother only	34
POA2322	10-12	1	Neither	28
POA2322	13-14	0	Both	98
POA2322	13-14	0	Father only	8
POA2322	13-14	0	Mother only	8
POA2322	13-14	1	Both	267
POA2322	13-14	1	Father only	15
POA2322	13-14	1	Mother only	18
POA2322	13-14	1	Neither	23
POA2322	15-17	0	Both	128
POA2322	15-17	0	Father only	4
POA2322	15-17	0	Mother only	4
POA2322	15-17	0	Neither	11
POA2322	15-17	1	Both	396
POA2322	15-17	1	Father only	25
POA2322	15-17	1	Mother only	23
POA2322	15-17	1	Neither	17
POA2322	18-20	0	Both	33
POA2322	18-20	0	Father only	3
POA2322	18-20	0	Neither	4
POA2322	18-20	1	Both	98
POA2322	18-20	1	Father only	6
POA2322	18-20	1	Mother only	8
POA2322	18-20	1	Neither	9
POA2322	21-24	0	Both	17
POA2322	21-24	0	Mother only	3
POA2322	21-24	1	Both	52
POA2322	21-24	1	Father only	3
POA2323	0-4	0		17
POA2323	0-4	0	Both	267
POA2323	0-4	0	Father only	5
POA2323	0-4	0	Mother only	34
POA2323	0-4	1		3
POA2323	0-4	1	Both	978
POA2323	0-4	1	Father only	77
POA2323	0-4	1	Mother only	76
POA2323	0-4	1	Neither	89
POA2323	5-9	0		4
POA2323	5-9	0	Both	350
POA2323	5-9	0	Father only	16
POA2323	5-9	0	Mother only	25
POA2323	5-9	0	Neither	5
POA2323	5-9	1		4
POA2323	5-9	1	Both	1025
POA2323	5-9	1	Father only	79
POA2323	5-9	1	Mother only	63
POA2323	5-9	1	Neither	103
POA2323	10-12	0		5
POA2323	10-12	0	Both	239
POA2323	10-12	0	Father only	10
POA2323	10-12	0	Mother only	17
POA2323	10-12	0	Neither	3
POA2323	10-12	1	Both	626
POA2323	10-12	1	Father only	28
POA2323	10-12	1	Mother only	45
POA2323	10-12	1	Neither	53
POA2323	13-14	0		4
POA2323	13-14	0	Both	130
POA2323	13-14	0	Father only	9
POA2323	13-14	0	Mother only	21
POA2323	13-14	0	Neither	4
POA2323	13-14	1		3
POA2323	13-14	1	Both	372
POA2323	13-14	1	Father only	23
POA2323	13-14	1	Mother only	18
POA2323	13-14	1	Neither	33
POA2323	15-17	0	Both	194
POA2323	15-17	0	Father only	9
POA2323	15-17	0	Mother only	17
POA2323	15-17	0	Neither	3
POA2323	15-17	1	Both	536
POA2323	15-17	1	Father only	27
POA2323	15-17	1	Mother only	39
POA2323	15-17	1	Neither	37
POA2323	18-20	0	Both	47
POA2323	18-20	0	Mother only	5
POA2323	18-20	0	Neither	3
POA2323	18-20	1	Both	161
POA2323	18-20	1	Father only	10
POA2323	18-20	1	Mother only	9
POA2323	18-20	1	Neither	22
POA2323	21-24	0	Both	29
POA2323	21-24	1	Both	69
POA2323	21-24	1	Father only	11
POA2323	21-24	1	Neither	3
POA2324	0-4	0		6
POA2324	0-4	0	Both	327
POA2324	0-4	0	Father only	5
POA2324	0-4	0	Mother only	17
POA2324	0-4	1		6
POA2324	0-4	1	Both	706
POA2324	0-4	1	Father only	48
POA2324	0-4	1	Mother only	48
POA2324	0-4	1	Neither	35
POA2324	5-9	0		12
POA2324	5-9	0	Both	388
POA2324	5-9	0	Father only	10
POA2324	5-9	0	Mother only	21
POA2324	5-9	0	Neither	3
POA2324	5-9	1		17
POA2324	5-9	1	Both	803
POA2324	5-9	1	Father only	49
POA2324	5-9	1	Mother only	47
POA2324	5-9	1	Neither	35
POA2324	10-12	0		7
POA2324	10-12	0	Both	192
POA2324	10-12	0	Father only	7
POA2324	10-12	0	Mother only	18
POA2324	10-12	1		8
POA2324	10-12	1	Both	484
POA2324	10-12	1	Father only	27
POA2324	10-12	1	Mother only	26
POA2324	10-12	1	Neither	17
POA2324	13-14	0		3
POA2324	13-14	0	Both	131
POA2324	13-14	0	Father only	6
POA2324	13-14	0	Mother only	12
POA2324	13-14	1	Both	294
POA2324	13-14	1	Father only	16
POA2324	13-14	1	Mother only	21
POA2324	13-14	1	Neither	8
POA2324	15-17	0		10
POA2324	15-17	0	Both	148
POA2324	15-17	0	Father only	9
POA2324	15-17	0	Mother only	14
POA2324	15-17	0	Neither	4
POA2324	15-17	1		4
POA2324	15-17	1	Both	385
POA2324	15-17	1	Father only	17
POA2324	15-17	1	Mother only	27
POA2324	15-17	1	Neither	14
POA2324	18-20	0	Both	31
POA2324	18-20	0	Mother only	3
POA2324	18-20	1		3
POA2324	18-20	1	Both	95
POA2324	18-20	1	Father only	4
POA2324	18-20	1	Neither	4
POA2324	21-24	0	Both	9
POA2324	21-24	1	Both	52
