POA_CODE_2016	AgeStudent	Sex	students
POA5605	15-19	M	28
POA5605	20-24	F	7
POA5605	20-24	M	3
POA5605	25+	F	18
POA5605	25+	M	12
POA5606	0-4	F	66
POA5606	0-4	M	87
POA5606	5-14	F	778
POA5606	5-14	M	808
POA5606	15-19	F	287
POA5606	15-19	M	286
POA5606	20-24	F	70
POA5606	20-24	M	23
POA5606	25+	F	222
POA5606	25+	M	89
POA5607	0-4	F	16
POA5607	0-4	M	21
POA5607	5-14	F	274
POA5607	5-14	M	330
POA5607	15-19	F	88
POA5607	15-19	M	92
POA5607	20-24	F	15
POA5607	20-24	M	8
POA5607	25+	F	53
POA5607	25+	M	27
POA5608	0-4	F	78
POA5608	0-4	M	90
POA5608	5-14	F	735
POA5608	5-14	M	795
POA5608	15-19	F	276
POA5608	15-19	M	292
POA5608	20-24	F	91
POA5608	20-24	M	32
POA5608	25+	F	292
POA5608	25+	M	108
POA5609	0-4	F	18
POA5609	0-4	M	17
POA5609	5-14	F	151
POA5609	5-14	M	129
POA5609	15-19	F	44
POA5609	15-19	M	35
POA5609	20-24	F	19
POA5609	20-24	M	8
POA5609	25+	F	47
POA5609	25+	M	21
POA5630	5-14	F	11
POA5630	5-14	M	8
POA5630	15-19	F	4
POA5630	15-19	M	3
POA5630	20-24	F	3
POA5630	25+	F	4
POA5631	0-4	F	3
POA5631	0-4	M	4
POA5631	5-14	F	71
POA5631	5-14	M	80
POA5631	15-19	F	22
POA5631	15-19	M	14
POA5631	25+	F	13
POA5632	5-14	F	28
POA5632	5-14	M	20
POA5632	15-19	F	5
POA5632	15-19	M	7
POA5632	25+	F	4
POA5633	5-14	F	15
POA5633	5-14	M	25
POA5633	15-19	F	13
POA5633	25+	M	4
POA5640	0-4	F	3
POA5640	0-4	M	6
POA5640	5-14	F	49
POA5640	5-14	M	59
POA5640	15-19	F	20
POA5640	15-19	M	19
POA5640	20-24	F	3
POA5640	25+	F	12
POA5641	0-4	F	5
POA5641	0-4	M	9
POA5641	5-14	F	71
POA5641	5-14	M	68
POA5641	15-19	F	12
POA5641	15-19	M	14
POA5641	25+	F	7
POA5642	5-14	F	20
POA5642	5-14	M	22
POA5642	15-19	F	3
POA5642	15-19	M	5
POA5642	25+	F	4
POA5650	5-14	F	18
POA5650	5-14	M	11
POA5651	5-14	F	9
POA5651	5-14	M	3
POA5651	15-19	F	3
POA5652	0-4	F	11
POA5652	0-4	M	3
POA5652	5-14	F	51
POA5652	5-14	M	48
POA5652	15-19	F	8
POA5652	15-19	M	8
POA5652	20-24	F	6
POA5652	25+	F	4
POA5652	25+	M	6
POA5653	5-14	F	12
POA5653	5-14	M	5
POA5654	0-4	M	4
POA5654	5-14	F	18
POA5654	5-14	M	14
POA5654	15-19	M	6
POA5654	25+	F	4
POA5655	5-14	F	5
POA5655	5-14	M	3
POA5655	20-24	F	3
POA5660	5-14	F	3
POA5660	5-14	M	4
POA5660	25+	F	3
POA5661	0-4	F	4
POA5661	5-14	F	11
POA5661	5-14	M	12
POA5670	0-4	F	6
POA5670	5-14	F	31
POA5670	5-14	M	34
POA5670	15-19	F	8
POA5670	25+	F	3
POA5670	25+	M	3
POA5671	5-14	F	7
POA5671	5-14	M	13
POA5680	0-4	F	12
POA5680	0-4	M	9
POA5680	5-14	F	124
POA5680	5-14	M	115
POA5680	15-19	F	26
POA5680	15-19	M	26
POA5680	20-24	F	10
POA5680	25+	F	19
POA5680	25+	M	12
POA5690	0-4	F	25
POA5690	0-4	M	24
POA5690	5-14	F	200
POA5690	5-14	M	207
POA5690	15-19	F	65
POA5690	15-19	M	64
POA5690	20-24	F	6
POA5690	20-24	M	12
POA5690	25+	F	52
POA5690	25+	M	25
POA5700	0-4	F	79
POA5700	0-4	M	62
POA5700	5-14	F	602
POA5700	5-14	M	617
POA5700	15-19	F	190
POA5700	15-19	M	178
POA5700	20-24	F	44
POA5700	20-24	M	34
POA5700	25+	F	117
POA5700	25+	M	62
POA5701	5-14	F	3
POA5710	0-4	F	15
POA5710	0-4	M	18
POA5710	5-14	F	131
POA5710	5-14	M	150
POA5710	15-19	F	46
POA5710	15-19	M	45
POA5710	20-24	F	4
POA5710	20-24	M	3
POA5710	25+	F	27
POA5710	25+	M	10
POA5715	5-14	M	6
POA5715	20-24	F	3
POA5719	5-14	M	3
POA5720	25+	M	4
POA5722	0-4	M	3
POA5722	5-14	F	10
POA5722	5-14	M	18
POA5722	15-19	F	9
POA5722	25+	F	7
POA5723	0-4	F	9
POA5723	0-4	M	12
POA5723	5-14	F	66
POA5723	5-14	M	67
POA5723	15-19	F	19
POA5723	15-19	M	16
POA5723	20-24	F	9
POA5723	25+	F	39
POA5723	25+	M	32
POA5724	0-4	F	4
POA5724	0-4	M	3
POA5724	5-14	F	26
POA5724	5-14	M	21
POA5724	15-19	F	6
POA5724	25+	F	12
POA5725	0-4	F	22
POA5725	0-4	M	28
POA5725	5-14	F	277
POA5725	5-14	M	281
POA5725	15-19	F	35
POA5725	15-19	M	54
POA5725	20-24	F	19
POA5725	20-24	M	13
POA5725	25+	F	106
POA5725	25+	M	60
POA5730	5-14	F	3
POA5730	5-14	M	7
POA5731	5-14	F	15
POA5731	5-14	M	22
POA5731	15-19	M	4
POA5731	20-24	F	3
POA5731	25+	M	4
POA5732	5-14	F	9
POA5732	5-14	M	5
POA5732	15-19	M	6
POA5732	25+	F	3
POA5733	5-14	F	3
POA5733	5-14	M	8
POA5733	15-19	F	3
POA5733	15-19	M	3
POA5734	0-4	M	4
POA5734	5-14	F	12
POA5734	5-14	M	3
POA5734	15-19	F	4
POA5734	15-19	M	9
POA6000	0-4	F	38
POA6000	0-4	M	33
POA6000	5-14	F	144
POA6000	5-14	M	139
POA6000	15-19	F	110
POA6000	15-19	M	95
POA6000	20-24	F	320
POA6000	20-24	M	269
POA6000	25+	F	607
POA6000	25+	M	518
POA6003	0-4	F	3
POA6003	0-4	M	8
POA6003	5-14	F	54
POA6003	5-14	M	53
POA6003	15-19	F	18
POA6003	15-19	M	18
POA6003	20-24	F	64
POA6003	20-24	M	44
POA6003	25+	F	150
POA6003	25+	M	127
POA6004	0-4	F	27
POA6004	0-4	M	17
POA6004	5-14	F	113
POA6004	5-14	M	100
POA6004	15-19	F	90
POA6004	15-19	M	109
POA6004	20-24	F	267
POA6004	20-24	M	217
POA6004	25+	F	529
POA6004	25+	M	428
POA6005	0-4	F	19
POA6005	0-4	M	6
POA6005	5-14	F	60
POA6005	5-14	M	66
POA6005	15-19	F	58
POA6005	15-19	M	38
POA6005	20-24	F	96
POA6005	20-24	M	119
POA6005	25+	F	263
POA6005	25+	M	228
POA6006	0-4	F	50
POA6006	0-4	M	58
POA6006	5-14	F	402
POA6006	5-14	M	438
POA6006	15-19	F	148
POA6006	15-19	M	137
POA6006	20-24	F	123
POA6006	20-24	M	103
POA6006	25+	F	227
POA6006	25+	M	196
POA6007	0-4	F	38
POA6007	0-4	M	56
POA6007	5-14	F	261
POA6007	5-14	M	282
POA6007	15-19	F	110
POA6007	15-19	M	83
POA6007	20-24	F	109
POA6007	20-24	M	93
POA6007	25+	F	234
POA6007	25+	M	186
POA6008	0-4	F	91
POA6008	0-4	M	102
POA6008	5-14	F	738
POA6008	5-14	M	788
POA6008	15-19	F	312
POA6008	15-19	M	284
POA6008	20-24	F	247
POA6008	20-24	M	238
POA6008	25+	F	456
POA6008	25+	M	333
POA6009	0-4	F	109
POA6009	0-4	M	107
POA6009	5-14	F	1052
POA6009	5-14	M	1133
POA6009	15-19	F	826
POA6009	15-19	M	764
POA6009	20-24	F	914
POA6009	20-24	M	1076
POA6009	25+	F	568
POA6009	25+	M	683
POA6010	0-4	F	95
POA6010	0-4	M	106
POA6010	5-14	F	928
POA6010	5-14	M	1139
POA6010	15-19	F	512
POA6010	15-19	M	661
POA6010	20-24	F	279
POA6010	20-24	M	328
POA6010	25+	F	377
POA6010	25+	M	249
POA6011	0-4	F	40
POA6011	0-4	M	52
POA6011	5-14	F	600
POA6011	5-14	M	557
POA6011	15-19	F	341
POA6011	15-19	M	243
POA6011	20-24	F	128
POA6011	20-24	M	135
POA6011	25+	F	188
POA6011	25+	M	112
POA6012	0-4	F	49
POA6012	0-4	M	49
POA6012	5-14	F	625
POA6012	5-14	M	438
POA6012	15-19	F	326
POA6012	15-19	M	249
POA6012	20-24	F	147
POA6012	20-24	M	135
POA6012	25+	F	232
POA6012	25+	M	150
POA6014	0-4	F	156
POA6014	0-4	M	172
POA6014	5-14	F	1374
POA6014	5-14	M	1538
POA6014	15-19	F	487
POA6014	15-19	M	504
POA6014	20-24	F	304
POA6014	20-24	M	330
POA6014	25+	F	555
POA6014	25+	M	421
POA6015	0-4	F	32
POA6015	0-4	M	40
POA6015	5-14	F	468
POA6015	5-14	M	559
POA6015	15-19	F	280
POA6015	15-19	M	247
POA6015	20-24	F	132
POA6015	20-24	M	130
POA6015	25+	F	87
POA6015	25+	M	43
POA6016	0-4	F	75
POA6016	0-4	M	61
POA6016	5-14	F	573
POA6016	5-14	M	637
POA6016	15-19	F	198
POA6016	15-19	M	177
POA6016	20-24	F	150
POA6016	20-24	M	134
POA6016	25+	F	316
POA6016	25+	M	241
POA6017	0-4	F	14
POA6017	0-4	M	27
POA6017	5-14	F	114
POA6017	5-14	M	83
POA6017	15-19	F	26
POA6017	15-19	M	36
POA6017	20-24	F	63
POA6017	20-24	M	79
POA6017	25+	F	159
POA6017	25+	M	133
POA6018	0-4	F	265
POA6018	0-4	M	270
POA6018	5-14	F	2241
POA6018	5-14	M	2241
POA6018	15-19	F	989
POA6018	15-19	M	835
POA6018	20-24	F	463
POA6018	20-24	M	427
POA6018	25+	F	858
POA6018	25+	M	577
POA6019	0-4	F	133
POA6019	0-4	M	147
POA6019	5-14	F	931
POA6019	5-14	M	1188
POA6019	15-19	F	368
POA6019	15-19	M	503
POA6019	20-24	F	274
POA6019	20-24	M	276
POA6019	25+	F	636
POA6019	25+	M	431
POA6020	0-4	F	125
POA6020	0-4	M	162
POA6020	5-14	F	1340
POA6020	5-14	M	1366
POA6020	15-19	F	547
POA6020	15-19	M	546
POA6020	20-24	F	229
POA6020	20-24	M	263
POA6020	25+	F	331
POA6020	25+	M	206
POA6021	0-4	F	145
POA6021	0-4	M	125
POA6021	5-14	F	954
POA6021	5-14	M	972
POA6021	15-19	F	404
POA6021	15-19	M	410
POA6021	20-24	F	234
POA6021	20-24	M	273
POA6021	25+	F	384
POA6021	25+	M	277
POA6022	0-4	F	39
POA6022	0-4	M	35
POA6022	5-14	F	276
POA6022	5-14	M	293
POA6022	15-19	F	101
POA6022	15-19	M	98
POA6022	20-24	F	43
POA6022	20-24	M	47
POA6022	25+	F	86
POA6022	25+	M	68
POA6023	0-4	F	101
POA6023	0-4	M	115
POA6023	5-14	F	1082
POA6023	5-14	M	1231
POA6023	15-19	F	390
POA6023	15-19	M	432
POA6023	20-24	F	176
POA6023	20-24	M	183
POA6023	25+	F	257
POA6023	25+	M	173
POA6024	0-4	F	94
POA6024	0-4	M	89
POA6024	5-14	F	766
POA6024	5-14	M	809
POA6024	15-19	F	271
POA6024	15-19	M	298
POA6024	20-24	F	106
POA6024	20-24	M	105
POA6024	25+	F	273
POA6024	25+	M	164
POA6025	0-4	F	198
POA6025	0-4	M	214
POA6025	5-14	F	1798
POA6025	5-14	M	1892
POA6025	15-19	F	781
POA6025	15-19	M	770
POA6025	20-24	F	371
POA6025	20-24	M	343
POA6025	25+	F	526
POA6025	25+	M	340
POA6026	0-4	F	140
POA6026	0-4	M	153
POA6026	5-14	F	1400
POA6026	5-14	M	1468
POA6026	15-19	F	610
POA6026	15-19	M	686
POA6026	20-24	F	276
POA6026	20-24	M	247
POA6026	25+	F	383
POA6026	25+	M	203
POA6027	0-4	F	282
POA6027	0-4	M	288
POA6027	5-14	F	2329
POA6027	5-14	M	2446
POA6027	15-19	F	1174
POA6027	15-19	M	1040
POA6027	20-24	F	638
POA6027	20-24	M	690
POA6027	25+	F	948
POA6027	25+	M	632
POA6028	0-4	F	152
POA6028	0-4	M	181
POA6028	5-14	F	1614
POA6028	5-14	M	1675
POA6028	15-19	F	806
POA6028	15-19	M	835
POA6028	20-24	F	361
POA6028	20-24	M	310
POA6028	25+	F	393
POA6028	25+	M	225
POA6029	0-4	F	20
POA6029	0-4	M	19
POA6029	5-14	F	183
POA6029	5-14	M	167
POA6029	15-19	F	109
POA6029	15-19	M	74
POA6029	20-24	F	30
POA6029	20-24	M	40
POA6029	25+	F	38
POA6029	25+	M	28
POA6030	0-4	F	279
POA6030	0-4	M	298
POA6030	5-14	F	2538
POA6030	5-14	M	2782
POA6030	15-19	F	1107
POA6030	15-19	M	1143
POA6030	20-24	F	422
POA6030	20-24	M	409
POA6030	25+	F	796
POA6030	25+	M	404
POA6031	0-4	F	145
POA6031	0-4	M	167
POA6031	5-14	F	1264
POA6031	5-14	M	1294
POA6031	15-19	F	489
POA6031	15-19	M	442
POA6031	20-24	F	184
POA6031	20-24	M	148
POA6031	25+	F	381
POA6031	25+	M	215
POA6032	5-14	F	10
POA6032	5-14	M	9
POA6032	15-19	M	4
POA6032	25+	F	5
POA6033	0-4	M	3
POA6033	5-14	F	18
POA6033	5-14	M	25
POA6033	15-19	F	10
POA6033	15-19	M	20
POA6033	20-24	F	3
POA6033	20-24	M	4
POA6033	25+	F	5
POA6033	25+	M	6
POA6034	0-4	F	11
POA6034	0-4	M	10
POA6034	5-14	F	97
POA6034	5-14	M	109
POA6034	15-19	F	31
POA6034	15-19	M	35
POA6034	20-24	F	17
POA6034	20-24	M	15
POA6034	25+	F	35
POA6034	25+	M	9
POA6035	0-4	F	82
POA6035	0-4	M	100
POA6035	5-14	F	575
POA6035	5-14	M	644
POA6035	15-19	F	166
POA6035	15-19	M	167
POA6035	20-24	F	64
POA6035	20-24	M	42
POA6035	25+	F	182
POA6035	25+	M	66
POA6036	0-4	F	124
POA6036	0-4	M	133
POA6036	5-14	F	1186
POA6036	5-14	M	1245
POA6036	15-19	F	467
POA6036	15-19	M	461
POA6036	20-24	F	145
POA6036	20-24	M	113
POA6036	25+	F	294
POA6036	25+	M	155
POA6037	0-4	F	27
POA6037	0-4	M	20
POA6037	5-14	F	169
POA6037	5-14	M	209
POA6037	15-19	F	46
POA6037	15-19	M	58
POA6037	20-24	F	14
POA6037	20-24	M	13
POA6037	25+	F	48
POA6037	25+	M	13
POA6038	0-4	F	57
POA6038	0-4	M	55
POA6038	5-14	F	389
POA6038	5-14	M	422
POA6038	15-19	F	104
POA6038	15-19	M	117
POA6038	20-24	F	73
POA6038	20-24	M	49
POA6038	25+	F	153
POA6038	25+	M	86
POA6041	0-4	F	7
POA6041	0-4	M	3
POA6041	5-14	F	87
POA6041	5-14	M	88
POA6041	15-19	F	25
POA6041	15-19	M	27
POA6041	20-24	F	8
POA6041	20-24	M	7
POA6041	25+	F	20
POA6041	25+	M	4
POA6043	0-4	F	3
POA6043	5-14	F	9
POA6043	5-14	M	9
POA6043	15-19	F	4
POA6043	15-19	M	3
POA6043	25+	M	3
POA6044	0-4	F	4
POA6044	0-4	M	3
POA6044	5-14	F	45
POA6044	5-14	M	52
POA6044	15-19	F	11
POA6044	15-19	M	23
POA6044	25+	F	10
POA6050	0-4	F	67
POA6050	0-4	M	80
POA6050	5-14	F	694
POA6050	5-14	M	669
POA6050	15-19	F	438
POA6050	15-19	M	338
POA6050	20-24	F	313
POA6050	20-24	M	283
POA6050	25+	F	441
POA6050	25+	M	323
POA6051	0-4	F	54
POA6051	0-4	M	64
POA6051	5-14	F	415
POA6051	5-14	M	425
POA6051	15-19	F	142
POA6051	15-19	M	123
POA6051	20-24	F	194
POA6051	20-24	M	193
POA6051	25+	F	473
POA6051	25+	M	394
POA6052	0-4	F	68
POA6052	0-4	M	76
POA6052	5-14	F	560
POA6052	5-14	M	593
POA6052	15-19	F	240
POA6052	15-19	M	248
POA6052	20-24	F	164
POA6052	20-24	M	149
POA6052	25+	F	286
POA6052	25+	M	216
POA6053	0-4	F	92
POA6053	0-4	M	89
POA6053	5-14	F	698
POA6053	5-14	M	729
POA6053	15-19	F	281
POA6053	15-19	M	269
POA6053	20-24	F	141
POA6053	20-24	M	173
POA6053	25+	F	396
POA6053	25+	M	263
POA6054	0-4	F	111
POA6054	0-4	M	110
POA6054	5-14	F	1001
POA6054	5-14	M	1134
POA6054	15-19	F	421
POA6054	15-19	M	446
POA6054	20-24	F	194
POA6054	20-24	M	217
POA6054	25+	F	444
POA6054	25+	M	279
POA6055	0-4	F	144
POA6055	0-4	M	144
POA6055	5-14	F	1121
POA6055	5-14	M	1250
POA6055	15-19	F	391
POA6055	15-19	M	445
POA6055	20-24	F	215
POA6055	20-24	M	176
POA6055	25+	F	486
POA6055	25+	M	328
POA6056	0-4	F	186
POA6056	0-4	M	227
POA6056	5-14	F	1988
POA6056	5-14	M	2184
POA6056	15-19	F	834
POA6056	15-19	M	819
POA6056	20-24	F	316
POA6056	20-24	M	259
POA6056	25+	F	724
POA6056	25+	M	403
POA6057	0-4	F	97
POA6057	0-4	M	113
POA6057	5-14	F	1024
POA6057	5-14	M	1062
POA6057	15-19	F	347
POA6057	15-19	M	357
POA6057	20-24	F	149
POA6057	20-24	M	89
POA6057	25+	F	270
POA6057	25+	M	149
POA6058	0-4	F	72
POA6058	0-4	M	82
POA6058	5-14	F	670
POA6058	5-14	M	701
POA6058	15-19	F	265
POA6058	15-19	M	259
POA6058	20-24	F	109
POA6058	20-24	M	71
POA6058	25+	F	210
POA6058	25+	M	130
POA6059	0-4	F	117
POA6059	0-4	M	137
POA6059	5-14	F	1149
POA6059	5-14	M	1211
POA6059	15-19	F	613
POA6059	15-19	M	564
POA6059	20-24	F	328
POA6059	20-24	M	324
POA6059	25+	F	495
POA6059	25+	M	385
POA6060	0-4	F	122
POA6060	0-4	M	127
POA6060	5-14	F	842
POA6060	5-14	M	755
POA6060	15-19	F	349
POA6060	15-19	M	275
POA6060	20-24	F	318
POA6060	20-24	M	288
POA6060	25+	F	804
POA6060	25+	M	575
POA6061	0-4	F	232
POA6061	0-4	M	247
POA6061	5-14	F	1702
POA6061	5-14	M	1823
POA6061	15-19	F	706
POA6061	15-19	M	726
POA6061	20-24	F	565
POA6061	20-24	M	606
POA6061	25+	F	1311
POA6061	25+	M	1069
POA6062	0-4	F	180
POA6062	0-4	M	190
POA6062	5-14	F	1501
POA6062	5-14	M	1633
POA6062	15-19	F	708
POA6062	15-19	M	723
POA6062	20-24	F	405
POA6062	20-24	M	458
POA6062	25+	F	703
POA6062	25+	M	528
POA6063	0-4	F	111
POA6063	0-4	M	103
POA6063	5-14	F	918
POA6063	5-14	M	927
POA6063	15-19	F	365
POA6063	15-19	M	392
POA6063	20-24	F	175
POA6063	20-24	M	159
POA6063	25+	F	311
POA6063	25+	M	216
POA6064	0-4	F	214
POA6064	0-4	M	201
POA6064	5-14	F	1843
POA6064	5-14	M	1970
POA6064	15-19	F	827
POA6064	15-19	M	835
POA6064	20-24	F	405
POA6064	20-24	M	384
POA6064	25+	F	724
POA6064	25+	M	516
POA6065	0-4	F	510
POA6065	0-4	M	518
POA6065	5-14	F	4331
POA6065	5-14	M	4458
POA6065	15-19	F	1605
POA6065	15-19	M	1607
POA6065	20-24	F	664
POA6065	20-24	M	599
POA6065	25+	F	1186
POA6065	25+	M	661
POA6066	0-4	F	112
POA6066	0-4	M	107
POA6066	5-14	F	1176
POA6066	5-14	M	1244
POA6066	15-19	F	622
POA6066	15-19	M	625
POA6066	20-24	F	283
POA6066	20-24	M	244
POA6066	25+	F	369
POA6066	25+	M	235
POA6067	5-14	F	3
POA6067	5-14	M	3
POA6067	25+	F	3
POA6067	25+	M	3
POA6069	0-4	F	360
POA6069	0-4	M	349
POA6069	5-14	F	2937
POA6069	5-14	M	3202
POA6069	15-19	F	959
POA6069	15-19	M	939
POA6069	20-24	F	316
POA6069	20-24	M	259
POA6069	25+	F	805
POA6069	25+	M	398
POA6070	0-4	F	16
POA6070	0-4	M	30
POA6070	5-14	F	254
POA6070	5-14	M	272
POA6070	15-19	F	97
POA6070	15-19	M	110
POA6070	20-24	F	25
POA6070	20-24	M	30
POA6070	25+	F	83
POA6070	25+	M	27
POA6071	0-4	F	19
POA6071	0-4	M	19
POA6071	5-14	F	209
POA6071	5-14	M	233
POA6071	15-19	F	112
POA6071	15-19	M	107
POA6071	20-24	F	37
POA6071	20-24	M	22
POA6071	25+	F	72
POA6071	25+	M	39
POA6072	0-4	M	4
POA6072	5-14	F	55
POA6072	5-14	M	36
POA6072	15-19	F	16
POA6072	15-19	M	25
POA6072	20-24	F	7
POA6072	20-24	M	8
POA6072	25+	F	13
POA6072	25+	M	4
POA6073	0-4	F	12
POA6073	0-4	M	20
POA6073	5-14	F	177
POA6073	5-14	M	169
POA6073	15-19	F	70
POA6073	15-19	M	74
POA6073	20-24	F	21
POA6073	20-24	M	24
POA6073	25+	F	49
POA6073	25+	M	18
POA6074	0-4	F	8
POA6074	0-4	M	6
POA6074	5-14	F	62
POA6074	5-14	M	49
POA6074	15-19	F	21
POA6074	15-19	M	29
POA6074	20-24	F	5
POA6074	20-24	M	10
POA6074	25+	F	10
POA6074	25+	M	7
POA6076	0-4	F	137
POA6076	0-4	M	122
POA6076	5-14	F	1350
POA6076	5-14	M	1427
POA6076	15-19	F	690
POA6076	15-19	M	696
POA6076	20-24	F	212
POA6076	20-24	M	190
POA6076	25+	F	363
POA6076	25+	M	180
POA6077	0-4	M	3
POA6077	5-14	F	73
POA6077	5-14	M	79
POA6077	15-19	F	43
POA6077	15-19	M	51
POA6077	20-24	F	20
POA6077	20-24	M	10
POA6077	25+	F	17
POA6077	25+	M	13
POA6078	0-4	F	3
POA6078	0-4	M	7
POA6078	5-14	F	45
POA6078	5-14	M	60
POA6078	15-19	F	24
POA6078	15-19	M	24
POA6078	20-24	F	11
POA6078	20-24	M	14
POA6078	25+	F	7
POA6078	25+	M	6
POA6081	0-4	F	29
POA6081	0-4	M	32
POA6081	5-14	F	337
POA6081	5-14	M	363
POA6081	15-19	F	119
POA6081	15-19	M	147
POA6081	20-24	F	35
POA6081	20-24	M	36
POA6081	25+	F	82
POA6081	25+	M	30
POA6082	0-4	F	16
POA6082	0-4	M	29
POA6082	5-14	F	215
POA6082	5-14	M	225
POA6082	15-19	F	94
POA6082	15-19	M	92
POA6082	20-24	F	22
POA6082	20-24	M	12
POA6082	25+	F	66
POA6082	25+	M	16
POA6083	0-4	F	14
POA6083	0-4	M	17
POA6083	5-14	F	213
POA6083	5-14	M	212
POA6083	15-19	F	90
POA6083	15-19	M	94
POA6083	20-24	F	41
POA6083	20-24	M	22
POA6083	25+	F	46
POA6083	25+	M	23
POA6084	0-4	F	50
POA6084	0-4	M	52
POA6084	5-14	F	506
POA6084	5-14	M	538
POA6084	15-19	F	206
POA6084	15-19	M	200
POA6084	20-24	F	59
POA6084	20-24	M	35
POA6084	25+	F	120
POA6084	25+	M	30
POA6100	0-4	F	73
POA6100	0-4	M	67
POA6100	5-14	F	500
POA6100	5-14	M	486
POA6100	15-19	F	226
POA6100	15-19	M	213
POA6100	20-24	F	314
POA6100	20-24	M	346
POA6100	25+	F	554
POA6100	25+	M	463
POA6101	0-4	F	100
POA6101	0-4	M	100
POA6101	5-14	F	642
POA6101	5-14	M	636
POA6101	15-19	F	270
POA6101	15-19	M	280
POA6101	20-24	F	314
POA6101	20-24	M	360
POA6101	25+	F	596
POA6101	25+	M	500
POA6102	0-4	F	46
POA6102	0-4	M	44
POA6102	5-14	F	336
POA6102	5-14	M	365
POA6102	15-19	F	360
POA6102	15-19	M	354
POA6102	20-24	F	661
POA6102	20-24	M	892
POA6102	25+	F	511
POA6102	25+	M	701
POA6103	0-4	F	55
POA6103	0-4	M	44
POA6103	5-14	F	315
POA6103	5-14	M	341
POA6103	15-19	F	123
POA6103	15-19	M	138
POA6103	20-24	F	179
POA6103	20-24	M	227
POA6103	25+	F	361
POA6103	25+	M	290
POA6104	0-4	F	73
POA6104	0-4	M	72
POA6104	5-14	F	546
POA6104	5-14	M	631
POA6104	15-19	F	230
POA6104	15-19	M	222
POA6104	20-24	F	175
POA6104	20-24	M	199
POA6104	25+	F	332
POA6104	25+	M	258
POA6105	0-4	F	78
POA6105	0-4	M	87
POA6105	5-14	F	715
POA6105	5-14	M	771
POA6105	15-19	F	256
POA6105	15-19	M	248
POA6105	20-24	F	169
POA6105	20-24	M	205
POA6105	25+	F	392
POA6105	25+	M	308
POA6107	0-4	F	276
POA6107	0-4	M	273
POA6107	5-14	F	2174
POA6107	5-14	M	2330
POA6107	15-19	F	876
POA6107	15-19	M	950
POA6107	20-24	F	930
POA6107	20-24	M	1010
POA6107	25+	F	1452
POA6107	25+	M	1197
POA6108	0-4	F	153
POA6108	0-4	M	137
POA6108	5-14	F	1383
POA6108	5-14	M	1363
POA6108	15-19	F	549
POA6108	15-19	M	576
POA6108	20-24	F	278
POA6108	20-24	M	244
POA6108	25+	F	477
POA6108	25+	M	336
POA6109	0-4	F	63
POA6109	0-4	M	81
POA6109	5-14	F	652
POA6109	5-14	M	687
POA6109	15-19	F	265
POA6109	15-19	M	249
POA6109	20-24	F	137
POA6109	20-24	M	125
POA6109	25+	F	274
POA6109	25+	M	184
POA6110	0-4	F	301
POA6110	0-4	M	345
POA6110	5-14	F	2511
POA6110	5-14	M	2791
POA6110	15-19	F	922
POA6110	15-19	M	947
POA6110	20-24	F	405
POA6110	20-24	M	384
POA6110	25+	F	849
POA6110	25+	M	459
POA6111	0-4	F	147
POA6111	0-4	M	114
POA6111	5-14	F	1272
POA6111	5-14	M	1351
POA6111	15-19	F	524
POA6111	15-19	M	510
POA6111	20-24	F	204
POA6111	20-24	M	166
POA6111	25+	F	431
POA6111	25+	M	257
POA6112	0-4	F	515
POA6112	0-4	M	537
POA6112	5-14	F	3535
POA6112	5-14	M	3670
POA6112	15-19	F	1173
POA6112	15-19	M	1100
POA6112	20-24	F	513
POA6112	20-24	M	430
POA6112	25+	F	1304
POA6112	25+	M	731
POA6121	0-4	F	12
POA6121	0-4	M	17
POA6121	5-14	F	181
POA6121	5-14	M	226
POA6121	15-19	F	91
POA6121	15-19	M	90
POA6121	20-24	F	28
POA6121	20-24	M	24
POA6121	25+	F	33
POA6121	25+	M	9
POA6122	0-4	F	159
POA6122	0-4	M	177
POA6122	5-14	F	1251
POA6122	5-14	M	1306
POA6122	15-19	F	376
POA6122	15-19	M	317
POA6122	20-24	F	124
POA6122	20-24	M	91
POA6122	25+	F	323
POA6122	25+	M	177
POA6123	0-4	F	14
POA6123	0-4	M	6
POA6123	5-14	F	89
POA6123	5-14	M	77
POA6123	15-19	F	34
POA6123	15-19	M	32
POA6123	20-24	F	14
POA6123	20-24	M	4
POA6123	25+	F	18
POA6123	25+	M	8
POA6124	0-4	F	9
POA6124	0-4	M	12
POA6124	5-14	F	65
POA6124	5-14	M	71
POA6124	15-19	F	23
POA6124	15-19	M	19
POA6124	20-24	F	8
POA6124	20-24	M	5
POA6124	25+	F	18
POA6124	25+	M	10
POA6125	0-4	F	13
POA6125	0-4	M	15
POA6125	5-14	F	174
POA6125	5-14	M	205
POA6125	15-19	F	71
POA6125	15-19	M	79
POA6125	20-24	F	15
POA6125	20-24	M	11
POA6125	25+	F	29
POA6125	25+	M	16
POA6126	0-4	M	3
POA6126	5-14	F	11
POA6126	5-14	M	8
POA6126	15-19	F	3
POA6126	15-19	M	3
POA6126	25+	F	4
POA6126	25+	M	3
POA6147	0-4	F	88
POA6147	0-4	M	67
POA6147	5-14	F	769
POA6147	5-14	M	834
POA6147	15-19	F	328
POA6147	15-19	M	386
POA6147	20-24	F	183
POA6147	20-24	M	239
POA6147	25+	F	365
POA6147	25+	M	305
POA6148	0-4	F	96
