POA_CODE_2016	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA4069	1	6	340
POA4070	0	1	447
POA4070	0	2	52
POA4070	0	3	8
POA4070	0	4	3
POA4070	1	2	1113
POA4070	1	3	670
POA4070	1	4	902
POA4070	1	5	376
POA4070	1	6	160
POA4072	0	1	6
POA4073	0	1	410
POA4073	0	2	36
POA4073	0	3	9
POA4073	0	4	3
POA4073	1	2	846
POA4073	1	3	590
POA4073	1	4	716
POA4073	1	5	243
POA4073	1	6	81
POA4074	0	1	1272
POA4074	0	2	164
POA4074	0	3	46
POA4074	0	4	17
POA4074	0	5	4
POA4074	0	6	6
POA4074	1	2	2530
POA4074	1	3	1560
POA4074	1	4	1655
POA4074	1	5	648
POA4074	1	6	250
POA4075	0	1	1823
POA4075	0	2	255
POA4075	0	3	90
POA4075	0	4	35
POA4075	0	5	7
POA4075	1	2	2333
POA4075	1	3	1291
POA4075	1	4	1477
POA4075	1	5	644
POA4075	1	6	221
POA4076	0	1	389
POA4076	0	2	77
POA4076	0	3	21
POA4076	0	4	3
POA4076	1	2	434
POA4076	1	3	271
POA4076	1	4	246
POA4076	1	5	120
POA4076	1	6	95
POA4077	0	1	2228
POA4077	0	2	294
POA4077	0	3	67
POA4077	0	4	17
POA4077	0	5	12
POA4077	0	6	3
POA4077	1	2	2252
POA4077	1	3	1622
POA4077	1	4	1560
POA4077	1	5	783
POA4077	1	6	772
POA4078	0	1	1457
POA4078	0	2	201
POA4078	0	3	35
POA4078	0	4	4
POA4078	0	5	3
POA4078	1	2	2241
POA4078	1	3	1664
POA4078	1	4	1674
POA4078	1	5	677
POA4078	1	6	450
POA4101	0	1	2794
POA4101	0	2	742
POA4101	0	3	260
POA4101	0	4	116
POA4101	0	5	57
POA4101	0	6	19
POA4101	1	2	2535
POA4101	1	3	1008
POA4101	1	4	800
POA4101	1	5	323
POA4101	1	6	122
POA4102	0	1	887
POA4102	0	2	244
POA4102	0	3	134
POA4102	0	4	62
POA4102	0	5	25
POA4102	0	6	9
POA4102	1	2	739
POA4102	1	3	288
POA4102	1	4	264
POA4102	1	5	133
POA4102	1	6	56
POA4103	0	1	1596
POA4103	0	2	415
POA4103	0	3	247
POA4103	0	4	97
POA4103	0	5	28
POA4103	0	6	20
POA4103	1	2	1539
POA4103	1	3	695
POA4103	1	4	639
POA4103	1	5	211
POA4103	1	6	92
POA4104	0	1	798
POA4104	0	2	142
POA4104	0	3	68
POA4104	0	4	20
POA4104	0	5	3
POA4104	1	2	745
POA4104	1	3	323
POA4104	1	4	315
POA4104	1	5	112
POA4104	1	6	34
POA4105	0	1	1418
POA4105	0	2	271
POA4105	0	3	100
POA4105	0	4	28
POA4105	0	5	14
POA4105	0	6	3
POA4105	1	2	1492
POA4105	1	3	772
POA4105	1	4	763
POA4105	1	5	218
POA4105	1	6	97
POA4106	0	1	154
POA4106	0	2	51
POA4106	0	3	10
POA4106	0	4	10
POA4106	1	2	139
POA4106	1	3	87
POA4106	1	4	59
POA4106	1	5	32
POA4106	1	6	21
POA4107	0	1	482
POA4107	0	2	101
POA4107	0	3	19
POA4107	0	4	32
POA4107	0	5	13
POA4107	0	6	5
POA4107	1	2	597
POA4107	1	3	383
POA4107	1	4	353
POA4107	1	5	139
POA4107	1	6	61
POA4108	0	1	504
POA4108	0	2	104
POA4108	0	3	46
POA4108	0	4	34
POA4108	0	5	19
POA4108	0	6	15
POA4108	1	2	543
POA4108	1	3	303
POA4108	1	4	255
POA4108	1	5	136
POA4108	1	6	95
POA4109	0	1	2049
POA4109	0	2	358
POA4109	0	3	262
POA4109	0	4	231
POA4109	0	5	143
POA4109	0	6	100
POA4109	1	2	3003
POA4109	1	3	1874
POA4109	1	4	1919
POA4109	1	5	988
POA4109	1	6	816
POA4110	0	1	678
POA4110	0	2	117
POA4110	0	3	31
POA4110	0	4	15
POA4110	0	5	3
POA4110	0	6	3
POA4110	1	2	948
POA4110	1	3	665
POA4110	1	4	577
POA4110	1	5	274
POA4110	1	6	214
POA4111	0	1	82
POA4111	0	2	13
POA4111	0	3	5
POA4111	1	2	90
POA4111	1	3	45
POA4111	1	4	47
POA4111	1	5	10
POA4111	1	6	3
POA4112	0	1	257
POA4112	0	2	38
POA4112	0	3	20
POA4112	0	4	8
POA4112	0	6	3
POA4112	1	2	555
POA4112	1	3	449
POA4112	1	4	525
POA4112	1	5	272
POA4112	1	6	226
POA4113	0	1	1580
POA4113	0	2	250
POA4113	0	3	181
POA4113	0	4	106
POA4113	0	5	51
POA4113	0	6	27
POA4113	1	2	2415
POA4113	1	3	1848
POA4113	1	4	1785
POA4113	1	5	825
POA4113	1	6	528
POA4114	0	1	2251
POA4114	0	2	382
POA4114	0	3	81
POA4114	0	4	36
POA4114	0	5	21
POA4114	0	6	16
POA4114	1	2	2158
POA4114	1	3	1357
POA4114	1	4	1200
POA4114	1	5	724
POA4114	1	6	897
POA4115	0	1	786
POA4115	0	2	139
POA4115	0	3	40
POA4115	0	4	11
POA4115	0	5	7
POA4115	0	6	5
POA4115	1	2	1614
POA4115	1	3	1258
POA4115	1	4	1330
POA4115	1	5	593
POA4115	1	6	303
POA4116	0	1	812
POA4116	0	2	180
POA4116	0	3	86
POA4116	0	4	43
POA4116	0	5	12
POA4116	0	6	4
POA4116	1	2	1967
POA4116	1	3	1637
POA4116	1	4	1840
POA4116	1	5	777
POA4116	1	6	463
POA4117	0	1	38
POA4117	0	2	15
POA4117	0	4	3
POA4117	1	2	102
POA4117	1	3	85
POA4117	1	4	86
POA4117	1	5	39
POA4117	1	6	31
POA4118	0	1	1406
POA4118	0	2	264
POA4118	0	3	42
POA4118	0	4	9
POA4118	0	5	3
POA4118	0	6	3
POA4118	1	2	2686
POA4118	1	3	1864
POA4118	1	4	1786
POA4118	1	5	850
POA4118	1	6	636
POA4119	0	1	315
POA4119	0	2	38
POA4119	0	3	17
POA4119	0	4	9
POA4119	1	2	520
POA4119	1	3	387
POA4119	1	4	456
POA4119	1	5	173
POA4119	1	6	111
POA4120	0	1	1175
POA4120	0	2	276
POA4120	0	3	96
POA4120	0	4	44
POA4120	0	5	14
POA4120	0	6	6
POA4120	1	2	1041
POA4120	1	3	485
POA4120	1	4	394
POA4120	1	5	119
POA4120	1	6	42
POA4121	0	1	1861
POA4121	0	2	251
POA4121	0	3	118
POA4121	0	4	50
POA4121	0	5	17
POA4121	0	6	5
POA4121	1	2	2523
POA4121	1	3	1372
POA4121	1	4	1725
POA4121	1	5	674
POA4121	1	6	199
POA4122	0	1	3282
POA4122	0	2	518
POA4122	0	3	271
POA4122	0	4	71
POA4122	0	5	44
POA4122	0	6	17
POA4122	1	2	4402
POA4122	1	3	2462
POA4122	1	4	2627
POA4122	1	5	1043
POA4122	1	6	519
POA4123	0	1	1097
POA4123	0	2	132
POA4123	0	3	42
POA4123	0	4	8
POA4123	0	6	3
POA4123	1	2	1900
POA4123	1	3	1172
POA4123	1	4	1239
POA4123	1	5	483
POA4123	1	6	230
POA4124	0	1	767
POA4124	0	2	137
POA4124	0	3	21
POA4124	0	4	6
POA4124	0	6	3
POA4124	1	2	1559
POA4124	1	3	1079
POA4124	1	4	1255
POA4124	1	5	601
POA4124	1	6	455
POA4125	0	1	511
POA4125	0	2	23
POA4125	0	3	9
POA4125	1	2	755
POA4125	1	3	366
POA4125	1	4	357
POA4125	1	5	185
POA4125	1	6	174
POA4127	0	1	1892
POA4127	0	2	264
POA4127	0	3	39
POA4127	0	4	14
POA4127	0	5	13
POA4127	0	6	3
POA4127	1	2	2661
POA4127	1	3	1552
POA4127	1	4	1375
POA4127	1	5	644
POA4127	1	6	505
POA4128	0	1	761
POA4128	0	2	118
POA4128	0	3	17
POA4128	0	4	10
POA4128	1	2	1723
POA4128	1	3	1035
POA4128	1	4	1071
POA4128	1	5	459
POA4128	1	6	224
POA4129	0	1	268
POA4129	0	2	65
POA4129	0	3	9
POA4129	0	4	4
POA4129	1	2	572
POA4129	1	3	392
POA4129	1	4	404
POA4129	1	5	194
POA4129	1	6	105
POA4130	0	1	378
POA4130	0	2	50
POA4130	0	3	12
POA4130	0	4	3
POA4130	1	2	873
POA4130	1	3	465
POA4130	1	4	547
POA4130	1	5	257
POA4130	1	6	151
POA4131	0	1	611
POA4131	0	2	128
POA4131	0	3	24
POA4131	0	4	23
POA4131	0	5	5
POA4131	1	2	825
POA4131	1	3	567
POA4131	1	4	508
POA4131	1	5	290
POA4131	1	6	235
POA4132	0	1	1069
POA4132	0	2	218
POA4132	0	3	47
POA4132	0	4	18
POA4132	0	5	3
POA4132	1	2	1660
POA4132	1	3	1311
POA4132	1	4	1279
POA4132	1	5	820
POA4132	1	6	802
POA4133	0	1	1294
POA4133	0	2	162
POA4133	0	3	27
POA4133	0	4	17
POA4133	0	6	3
POA4133	1	2	1673
POA4133	1	3	949
POA4133	1	4	941
POA4133	1	5	428
POA4133	1	6	368
POA4151	0	1	2031
POA4151	0	2	400
POA4151	0	3	131
POA4151	0	4	44
POA4151	0	5	4
POA4151	0	6	3
POA4151	1	2	1921
POA4151	1	3	824
POA4151	1	4	780
POA4151	1	5	325
POA4151	1	6	94
POA4152	0	1	3388
POA4152	0	2	447
POA4152	0	3	208
POA4152	0	4	60
POA4152	0	5	19
POA4152	0	6	11
POA4152	1	2	4745
POA4152	1	3	2637
POA4152	1	4	2888
POA4152	1	5	1097
POA4152	1	6	430
POA4153	0	1	198
POA4153	0	2	27
POA4153	0	3	12
POA4153	0	4	3
POA4153	1	2	449
POA4153	1	3	287
POA4153	1	4	309
POA4153	1	5	106
POA4153	1	6	61
POA4154	0	1	280
POA4154	0	2	41
POA4154	0	3	19
POA4154	0	4	3
POA4154	1	2	837
POA4154	1	3	636
POA4154	1	4	975
POA4154	1	5	377
POA4154	1	6	132
POA4155	0	1	39
POA4155	0	2	3
POA4155	1	2	124
POA4155	1	3	65
POA4155	1	4	86
POA4155	1	5	62
POA4155	1	6	32
POA4156	0	1	86
POA4156	0	2	7
POA4156	1	2	217
POA4156	1	3	180
POA4156	1	4	262
POA4156	1	5	118
POA4156	1	6	50
POA4157	0	1	1482
POA4157	0	2	158
POA4157	0	3	38
POA4157	0	4	9
POA4157	0	6	3
POA4157	1	2	2087
POA4157	1	3	1165
POA4157	1	4	1140
POA4157	1	5	462
POA4157	1	6	279
POA4158	0	1	449
POA4158	0	2	48
POA4158	1	2	511
POA4158	1	3	223
POA4158	1	4	198
POA4158	1	5	75
POA4158	1	6	26
POA4159	0	1	917
POA4159	0	2	103
POA4159	0	3	13
POA4159	0	4	6
POA4159	1	2	1592
POA4159	1	3	786
POA4159	1	4	939
POA4159	1	5	399
POA4159	1	6	184
POA4160	0	1	1084
POA4160	0	2	100
POA4160	0	3	19
POA4160	0	4	4
POA4160	1	2	2146
POA4160	1	3	1072
POA4160	1	4	1267
POA4160	1	5	461
POA4160	1	6	186
POA4161	0	1	998
POA4161	0	2	119
POA4161	0	3	34
POA4161	0	4	4
POA4161	1	2	1741
POA4161	1	3	1083
POA4161	1	4	989
POA4161	1	5	446
POA4161	1	6	189
POA4163	0	1	1797
POA4163	0	2	128
POA4163	0	3	27
POA4163	1	2	2090
POA4163	1	3	850
POA4163	1	4	699
POA4163	1	5	253
POA4163	1	6	134
POA4164	0	1	620
POA4164	0	2	72
POA4164	0	3	10
POA4164	0	4	6
POA4164	1	2	1475
POA4164	1	3	857
POA4164	1	4	1068
POA4164	1	5	467
POA4164	1	6	172
POA4165	0	1	2030
POA4165	0	2	227
POA4165	0	3	27
POA4165	0	4	7
POA4165	0	5	3
POA4165	1	2	4244
POA4165	1	3	2074
POA4165	1	4	2444
POA4165	1	5	948
POA4165	1	6	451
POA4169	0	1	2007
POA4169	0	2	533
POA4169	0	3	229
POA4169	0	4	86
POA4169	0	5	19
POA4169	0	6	16
POA4169	1	2	1881
POA4169	1	3	544
POA4169	1	4	378
POA4169	1	5	117
POA4169	1	6	49
POA4170	0	1	2210
POA4170	0	2	517
POA4170	0	3	228
POA4170	0	4	59
POA4170	0	5	20
POA4170	0	6	8
POA4170	1	2	2632
POA4170	1	3	1362
POA4170	1	4	1425
POA4170	1	5	492
POA4170	1	6	155
POA4171	0	1	1335
POA4171	0	2	254
POA4171	0	3	58
POA4171	0	4	18
POA4171	0	5	10
POA4171	1	2	1748
POA4171	1	3	898
POA4171	1	4	949
POA4171	1	5	354
POA4171	1	6	104
POA4172	0	1	256
POA4172	0	2	62
POA4172	0	3	22
POA4172	0	4	11
POA4172	0	5	3
POA4172	0	6	3
POA4172	1	2	428
POA4172	1	3	271
POA4172	1	4	266
POA4172	1	5	102
POA4172	1	6	48
POA4173	0	1	639
POA4173	0	2	118
POA4173	0	3	21
POA4173	0	4	6
POA4173	0	5	3
POA4173	1	2	957
POA4173	1	3	546
POA4173	1	4	490
POA4173	1	5	163
POA4173	1	6	84
POA4174	0	1	158
POA4174	0	2	28
POA4174	0	3	7
POA4174	1	2	229
POA4174	1	3	175
POA4174	1	4	145
POA4174	1	5	59
POA4174	1	6	26
POA4178	0	1	2479
POA4178	0	2	256
POA4178	0	3	39
POA4178	0	4	13
POA4178	1	2	2760
POA4178	1	3	1588
POA4178	1	4	1468
POA4178	1	5	550
POA4178	1	6	238
POA4179	0	1	1529
POA4179	0	2	167
POA4179	0	3	36
POA4179	0	4	5
POA4179	0	5	3
POA4179	1	2	2200
POA4179	1	3	1199
POA4179	1	4	1199
POA4179	1	5	452
POA4179	1	6	189
POA4183	0	1	288
POA4183	0	2	27
POA4183	0	3	3
POA4183	1	2	303
POA4183	1	3	82
POA4183	1	4	67
POA4183	1	5	31
POA4183	1	6	25
POA4184	0	1	1230
POA4184	0	2	187
POA4184	0	3	8
POA4184	1	2	1247
POA4184	1	3	306
POA4184	1	4	139
POA4184	1	5	61
POA4184	1	6	53
POA4205	0	1	663
POA4205	0	2	56
POA4205	1	2	628
POA4205	1	3	275
POA4205	1	4	219
POA4205	1	5	105
POA4205	1	6	50
POA4207	0	1	4157
POA4207	0	2	581
POA4207	0	3	69
POA4207	0	4	18
POA4207	1	2	5712
POA4207	1	3	3269
POA4207	1	4	2850
POA4207	1	5	1364
POA4207	1	6	926
POA4208	0	1	670
POA4208	0	2	137
POA4208	0	3	16
POA4208	0	4	4
POA4208	1	2	1747
POA4208	1	3	1168
POA4208	1	4	1336
POA4208	1	5	628
POA4208	1	6	351
POA4209	0	1	1434
POA4209	0	2	455
POA4209	0	3	105
POA4209	0	4	37
POA4209	0	5	5
POA4209	0	6	3
POA4209	1	2	3823
POA4209	1	3	3032
POA4209	1	4	3433
POA4209	1	5	1570
POA4209	1	6	846
POA4210	0	1	840
POA4210	0	2	165
POA4210	0	3	38
POA4210	0	4	9
POA4210	0	5	3
POA4210	1	2	1787
POA4210	1	3	1154
POA4210	1	4	1375
POA4210	1	5	544
POA4210	1	6	277
POA4211	0	1	3968
POA4211	0	2	651
POA4211	0	3	139
POA4211	0	4	36
POA4211	0	5	10
POA4211	1	2	6242
POA4211	1	3	3703
POA4211	1	4	3734
POA4211	1	5	1481
POA4211	1	6	813
POA4212	0	1	1700
POA4212	0	2	232
POA4212	0	3	38
POA4212	0	4	14
POA4212	1	2	3566
POA4212	1	3	1613
POA4212	1	4	1676
POA4212	1	5	560
POA4212	1	6	295
POA4213	0	1	1355
POA4213	0	2	214
POA4213	0	3	37
POA4213	0	4	8
POA4213	1	2	2690
POA4213	1	3	1712
POA4213	1	4	1896
POA4213	1	5	862
POA4213	1	6	454
POA4214	0	1	2290
POA4214	0	2	417
POA4214	0	3	161
POA4214	0	4	83
POA4214	0	5	37
POA4214	0	6	20
POA4214	1	2	3785
POA4214	1	3	2198
POA4214	1	4	2229
POA4214	1	5	886
POA4214	1	6	446
POA4215	0	1	7035
POA4215	0	2	1384
POA4215	0	3	365
POA4215	0	4	128
POA4215	0	5	41
POA4215	0	6	15
POA4215	1	2	6141
POA4215	1	3	2642
POA4215	1	4	1695
POA4215	1	5	566
POA4215	1	6	278
POA4216	0	1	4458
POA4216	0	2	537
POA4216	0	3	99
POA4216	0	4	22
POA4216	0	5	8
POA4216	0	6	3
POA4216	1	2	5877
POA4216	1	3	2062
POA4216	1	4	1607
POA4216	1	5	527
POA4216	1	6	213
POA4217	0	1	5164
POA4217	0	2	955
POA4217	0	3	271
POA4217	0	4	107
POA4217	0	5	41
POA4217	0	6	34
POA4217	1	2	5273
POA4217	1	3	1870
POA4217	1	4	1446
POA4217	1	5	524
POA4217	1	6	179
POA4218	0	1	3622
POA4218	0	2	785
POA4218	0	3	205
POA4218	0	4	68
POA4218	0	5	22
POA4218	0	6	11
POA4218	1	2	4107
POA4218	1	3	1691
POA4218	1	4	1398
POA4218	1	5	481
POA4218	1	6	178
POA4220	0	1	3257
POA4220	0	2	639
POA4220	0	3	166
POA4220	0	4	35
POA4220	0	5	3
POA4220	0	6	7
POA4220	1	2	3968
POA4220	1	3	1732
POA4220	1	4	1572
POA4220	1	5	531
POA4220	1	6	199
POA4221	0	1	2785
POA4221	0	2	380
POA4221	0	3	55
POA4221	0	4	20
POA4221	0	5	3
POA4221	1	2	3212
POA4221	1	3	1506
POA4221	1	4	1468
POA4221	1	5	552
POA4221	1	6	246
POA4223	0	1	1135
POA4223	0	2	156
POA4223	0	3	35
POA4223	0	4	7
POA4223	1	2	1622
POA4223	1	3	796
POA4223	1	4	808
POA4223	1	5	329
POA4223	1	6	152
POA4224	0	1	722
POA4224	0	2	115
POA4224	0	3	21
POA4224	0	4	5
POA4224	0	5	3
POA4224	1	2	785
POA4224	1	3	367
POA4224	1	4	311
POA4224	1	5	122
POA4224	1	6	32
POA4225	0	1	1393
POA4225	0	2	239
POA4225	0	3	42
POA4225	0	4	8
POA4225	0	5	5
POA4225	0	6	3
POA4225	1	2	1106
POA4225	1	3	302
POA4225	1	4	152
POA4225	1	5	71
POA4225	1	6	23
POA4226	0	1	2147
POA4226	0	2	366
POA4226	0	3	106
POA4226	0	4	37
POA4226	0	5	12
POA4226	1	2	3671
POA4226	1	3	2055
POA4226	1	4	1936
POA4226	1	5	678
POA4226	1	6	267
POA4227	0	1	1455
POA4227	0	2	338
POA4227	0	3	107
POA4227	0	4	23
POA4227	0	5	4
POA4227	1	2	2124
POA4227	1	3	1399
POA4227	1	4	1362
POA4227	1	5	499
POA4227	1	6	212
POA4228	0	1	164
POA4228	0	2	40
POA4228	0	3	8
POA4228	0	4	3
POA4228	0	5	3
POA4228	1	2	435
POA4228	1	3	272
POA4228	1	4	350
POA4228	1	5	159
POA4228	1	6	110
POA4230	0	1	194
POA4230	0	2	45
POA4230	0	3	3
POA4230	1	2	318
POA4230	1	3	102
POA4230	1	4	53
POA4230	1	5	20
POA4230	1	6	3
POA4270	0	1	159
POA4270	0	2	30
POA4270	0	3	3
POA4270	1	2	388
POA4270	1	3	210
POA4270	1	4	242
POA4270	1	5	97
POA4270	1	6	74
POA4271	0	1	269
POA4271	0	2	30
POA4271	1	2	430
POA4271	1	3	143
POA4271	1	4	136
POA4271	1	5	49
POA4271	1	6	26
POA4272	0	1	383
POA4272	0	2	38
POA4272	0	3	3
POA4272	1	2	693
POA4272	1	3	206
POA4272	1	4	219
POA4272	1	5	114
POA4272	1	6	36
POA4275	0	1	179
POA4275	0	2	25
POA4275	0	3	5
POA4275	1	2	382
POA4275	1	3	204
POA4275	1	4	178
POA4275	1	5	86
POA4275	1	6	50
POA4280	0	1	545
POA4280	0	2	92
POA4280	0	3	17
POA4280	1	2	1352
POA4280	1	3	908
POA4280	1	4	1064
POA4280	1	5	517
POA4280	1	6	430
POA4285	0	1	1353
POA4285	0	2	148
POA4285	0	3	10
POA4285	0	4	4
POA4285	1	2	2167
POA4285	1	3	1071
POA4285	1	4	1091
POA4285	1	5	513
POA4285	1	6	350
POA4287	0	1	69
POA4287	0	2	4
POA4287	0	3	3
POA4287	1	2	95
POA4287	1	3	36
POA4287	1	4	26
POA4287	1	5	16
POA4287	1	6	12
POA4300	0	1	2505
POA4300	0	2	487
POA4300	0	3	85
POA4300	0	4	28
POA4300	0	5	4
POA4300	0	6	3
POA4300	1	2	4577
POA4300	1	3	3393
POA4300	1	4	3527
POA4300	1	5	1563
POA4300	1	6	1058
POA4301	0	1	1383
POA4301	0	2	258
POA4301	0	3	40
POA4301	0	4	7
POA4301	1	2	2117
POA4301	1	3	1533
POA4301	1	4	1450
POA4301	1	5	855
POA4301	1	6	780
POA4303	0	1	315
POA4303	0	2	49
POA4303	0	3	6
POA4303	1	2	344
POA4303	1	3	196
POA4303	1	4	156
POA4303	1	5	72
POA4303	1	6	91
POA4304	0	1	1862
POA4304	0	2	252
POA4304	0	3	43
POA4304	0	4	10
POA4304	0	6	3
POA4304	1	2	1865
POA4304	1	3	1021
POA4304	1	4	790
POA4304	1	5	353
POA4304	1	6	220
POA4305	0	1	5516
POA4305	0	2	613
POA4305	0	3	105
POA4305	0	4	27
POA4305	0	5	3
POA4305	1	2	6571
POA4305	1	3	3650
POA4305	1	4	3268
POA4305	1	5	1443
POA4305	1	6	897
POA4306	0	1	1806
POA4306	0	2	226
POA4306	0	3	26
POA4306	0	4	5
POA4306	1	2	3732
POA4306	1	3	1967
POA4306	1	4	2250
POA4306	1	5	1007
POA4306	1	6	510
POA4307	0	1	81
POA4307	0	2	11
POA4307	1	2	188
POA4307	1	3	79
POA4307	1	4	91
POA4307	1	5	50
POA4307	1	6	25
POA4309	0	1	238
POA4309	0	2	20
POA4309	1	2	413
POA4309	1	3	144
POA4309	1	4	124
POA4309	1	5	81
POA4309	1	6	48
POA4310	0	1	552
POA4310	0	2	39
POA4310	0	4	3
POA4310	0	6	3
POA4310	1	2	838
POA4310	1	3	272
POA4310	1	4	283
POA4310	1	5	115
POA4310	1	6	64
POA4311	0	1	769
POA4311	0	2	116
POA4311	0	3	9
POA4311	1	2	1159
POA4311	1	3	552
POA4311	1	4	469
POA4311	1	5	250
POA4311	1	6	193
POA4312	0	1	303
POA4312	0	2	39
POA4312	1	2	446
POA4312	1	3	100
POA4312	1	4	88
POA4312	1	5	48
POA4312	1	6	33
POA4313	0	1	256
POA4313	0	2	23
POA4313	1	2	364
POA4313	1	3	93
POA4313	1	4	81
POA4313	1	5	42
POA4313	1	6	33
POA4340	0	1	404
POA4340	0	2	51
POA4340	0	3	9
POA4340	1	2	655
POA4340	1	3	278
POA4340	1	4	252
POA4340	1	5	132
POA4340	1	6	83
POA4341	0	1	1038
POA4341	0	2	158
POA4341	0	3	18
POA4341	0	4	8
POA4341	0	5	3
POA4341	1	2	1698
POA4341	1	3	754
POA4341	1	4	690
POA4341	1	5	365
POA4341	1	6	256
POA4342	0	1	205
POA4342	0	2	25
POA4342	0	3	16
POA4342	0	4	6
POA4342	0	5	6
POA4342	1	2	322
POA4342	1	3	110
POA4342	1	4	95
POA4342	1	5	72
POA4342	1	6	47
POA4343	0	1	850
POA4343	0	2	128
POA4343	0	3	43
POA4343	0	4	46
POA4343	0	5	29
POA4343	0	6	31
POA4343	1	2	1209
POA4343	1	3	499
POA4343	1	4	463
POA4343	1	5	272
POA4343	1	6	164
POA4344	0	1	191
POA4344	0	2	16
POA4344	0	3	4
POA4344	1	2	314
POA4344	1	3	147
POA4344	1	4	118
POA4344	1	5	73
POA4344	1	6	39
POA4345	0	2	6
POA4345	1	2	3
POA4346	0	1	65
POA4346	0	2	16
POA4346	1	2	107
POA4346	1	3	48
POA4346	1	4	54
POA4346	1	5	25
POA4346	1	6	3
POA4347	0	1	90
POA4347	0	2	14
POA4347	1	2	157
POA4347	1	3	53
POA4347	1	4	43
POA4347	1	5	29
POA4347	1	6	26
POA4350	0	1	11725
POA4350	0	2	1197
POA4350	0	3	262
POA4350	0	4	76
POA4350	0	5	17
POA4350	0	6	9
POA4350	1	2	12930
POA4350	1	3	5421
POA4350	1	4	4816
POA4350	1	5	2283
POA4350	1	6	1190
POA4352	0	1	1209
POA4352	0	2	136
POA4352	0	3	21
POA4352	0	4	5
POA4352	1	2	3319
POA4352	1	3	1454
POA4352	1	4	1691
POA4352	1	5	866
POA4352	1	6	478
POA4353	0	1	27
POA4353	1	2	39
POA4353	1	3	12
POA4353	1	4	14
POA4353	1	5	12
POA4354	0	1	104
POA4354	0	2	9
POA4354	1	2	160
POA4354	1	3	61
POA4354	1	4	53
POA4354	1	5	33
POA4354	1	6	18
POA4355	0	1	305
POA4355	0	2	23
POA4355	1	2	406
POA4355	1	3	119
POA4355	1	4	112
POA4355	1	5	51
POA4355	1	6	30
POA4356	0	1	367
POA4356	0	2	32
POA4356	0	3	3
POA4356	1	2	627
POA4356	1	3	235
POA4356	1	4	250
POA4356	1	5	126
POA4356	1	6	79
POA4357	0	1	252
POA4357	0	2	24
POA4357	0	4	4
POA4357	1	2	330
POA4357	1	3	92
POA4357	1	4	110
POA4357	1	5	47
POA4357	1	6	30
POA4358	0	1	126
POA4358	0	2	9
POA4358	0	3	3
POA4358	1	2	279
POA4358	1	3	117
POA4358	1	4	122
POA4358	1	5	61
POA4358	1	6	28
POA4359	0	1	80
POA4359	0	2	7
POA4359	1	2	160
POA4359	1	3	55
POA4359	1	4	54
POA4359	1	5	35
POA4359	1	6	23
POA4360	0	1	50
POA4360	0	2	4
POA4360	1	2	80
POA4360	1	3	31
POA4360	1	4	32
POA4360	1	5	14
POA4360	1	6	5
POA4361	0	1	260
POA4361	0	2	20
POA4361	0	3	3
POA4361	1	2	383
POA4361	1	3	134
POA4361	1	4	109
POA4361	1	5	55
POA4361	1	6	32
POA4362	0	1	248
POA4362	0	2	14
POA4362	1	2	361
POA4362	1	3	113
POA4362	1	4	95
POA4362	1	5	47
POA4362	1	6	38
POA4363	0	1	42
POA4363	0	2	6
POA4363	1	2	72
POA4363	1	3	37
POA4363	1	4	25
POA4363	1	5	10
POA4363	1	6	12
POA4364	0	1	10
POA4364	0	2	4
POA4364	1	2	30
POA4364	1	3	7
POA4364	1	4	15
POA4364	1	5	11
POA4365	0	1	59
POA4365	0	2	4
POA4365	1	2	71
POA4365	1	3	21
POA4365	1	4	19
POA4365	1	5	12
POA4365	1	6	6
POA4370	0	1	1941
POA4370	0	2	145
POA4370	0	3	19
POA4370	0	4	3
POA4370	1	2	2464
POA4370	1	3	892
POA4370	1	4	838
POA4370	1	5	426
POA4370	1	6	251
POA4371	0	1	78
POA4371	0	2	3
POA4371	1	2	113
POA4371	1	3	24
POA4371	1	4	35
POA4371	1	5	20
POA4371	1	6	5
POA4372	0	1	15
POA4372	1	2	22
POA4372	1	3	13
POA4372	1	4	4
POA4372	1	5	3
POA4372	1	6	4
POA4373	0	1	117
POA4373	0	2	5
POA4373	1	2	145
POA4373	1	3	48
POA4373	1	4	36
POA4373	1	5	22
POA4373	1	6	14
POA4374	0	1	37
POA4374	0	2	4
POA4374	1	2	65
POA4374	1	3	22
POA4374	1	4	4
POA4374	1	5	6
POA4374	1	6	3
POA4375	0	1	21
POA4375	0	2	5
POA4375	1	2	33
POA4375	1	3	13
POA4375	1	4	4
POA4375	1	5	6
POA4376	0	1	47
POA4376	0	2	3
POA4376	1	2	37
POA4376	1	3	21
POA4376	1	4	8
POA4376	1	5	6
POA4376	1	6	3
POA4377	0	1	56
POA4377	0	2	7
POA4377	1	2	86
POA4377	1	3	33
POA4377	1	4	18
POA4377	1	5	11
POA4377	1	6	9
POA4378	0	1	28
POA4378	0	2	4
POA4378	1	2	85
POA4378	1	3	24
POA4378	1	4	27
POA4378	1	5	7
POA4378	1	6	3
POA4380	0	1	924
POA4380	0	2	62
POA4380	0	3	7
POA4380	0	4	3
POA4380	0	5	3
POA4380	1	2	1141
POA4380	1	3	391
POA4380	1	4	321
POA4380	1	5	142
POA4380	1	6	80
POA4381	0	1	60
POA4381	0	2	3
POA4381	0	3	3
POA4381	1	2	86
POA4381	1	3	27
