POA_CODE_2016	MaxSchoolingCompleted	adults
POA3240	Year 10	268
POA3240	Year 11	317
POA3240	Year 12	743
POA3241	Did not go to school	8
POA3241	Year 8	137
POA3241	Year 9	205
POA3241	Year 10	419
POA3241	Year 11	363
POA3241	Year 12	765
POA3242	Year 8	31
POA3242	Year 9	44
POA3242	Year 10	93
POA3242	Year 11	121
POA3242	Year 12	316
POA3243	Year 8	15
POA3243	Year 9	23
POA3243	Year 10	47
POA3243	Year 11	53
POA3243	Year 12	128
POA3249	Did not go to school	7
POA3249	Year 8	161
POA3249	Year 9	243
POA3249	Year 10	520
POA3249	Year 11	527
POA3249	Year 12	878
POA3250	Did not go to school	133
POA3250	Year 8	907
POA3250	Year 9	932
POA3250	Year 10	1991
POA3250	Year 11	1769
POA3250	Year 12	3261
POA3251	Year 8	35
POA3251	Year 9	46
POA3251	Year 10	107
POA3251	Year 11	57
POA3251	Year 12	136
POA3254	Year 8	13
POA3254	Year 9	28
POA3254	Year 10	48
POA3254	Year 11	45
POA3254	Year 12	77
POA3260	Did not go to school	4
POA3260	Year 8	353
POA3260	Year 9	414
POA3260	Year 10	733
POA3260	Year 11	715
POA3260	Year 12	1307
POA3264	Did not go to school	16
POA3264	Year 8	165
POA3264	Year 9	194
POA3264	Year 10	346
POA3264	Year 11	319
POA3264	Year 12	575
POA3265	Did not go to school	7
POA3265	Year 8	124
POA3265	Year 9	194
POA3265	Year 10	432
POA3265	Year 11	389
POA3265	Year 12	716
POA3266	Did not go to school	3
POA3266	Year 8	251
POA3266	Year 9	300
POA3266	Year 10	509
POA3266	Year 11	489
POA3266	Year 12	742
POA3267	Year 8	10
POA3267	Year 9	20
POA3267	Year 10	43
POA3267	Year 11	39
POA3267	Year 12	61
POA3268	Did not go to school	3
POA3268	Year 8	113
POA3268	Year 9	199
POA3268	Year 10	417
POA3268	Year 11	391
POA3268	Year 12	743
POA3269	Year 8	27
POA3269	Year 9	34
POA3269	Year 10	87
POA3269	Year 11	95
POA3269	Year 12	215
POA3270	Year 8	6
POA3270	Year 9	20
POA3270	Year 10	26
POA3270	Year 11	45
POA3270	Year 12	78
POA3271	Year 8	10
POA3271	Year 9	7
POA3271	Year 10	19
POA3271	Year 11	35
POA3271	Year 12	73
POA3272	Did not go to school	5
POA3272	Year 8	103
POA3272	Year 9	125
POA3272	Year 10	243
POA3272	Year 11	227
POA3272	Year 12	415
POA3273	Year 8	6
POA3273	Year 9	5
POA3273	Year 10	25
POA3273	Year 11	20
POA3273	Year 12	44
POA3274	Year 8	20
POA3274	Year 9	20
POA3274	Year 10	32
POA3274	Year 11	28
POA3274	Year 12	68
POA3275	Year 8	14
POA3275	Year 9	33
POA3275	Year 10	55
POA3275	Year 11	80
POA3275	Year 12	128
POA3276	Year 8	18
POA3276	Year 9	42
POA3276	Year 10	77
POA3276	Year 11	72
POA3276	Year 12	129
POA3277	Year 8	98
POA3277	Year 9	127
POA3277	Year 10	298
POA3277	Year 11	294
POA3277	Year 12	507
POA3278	Year 8	18
POA3278	Year 9	29
POA3278	Year 10	41
POA3278	Year 11	42
POA3278	Year 12	79
POA3279	Year 8	16
POA3279	Year 9	12
POA3279	Year 10	38
POA3279	Year 11	35
POA3279	Year 12	82
POA3280	Did not go to school	95
POA3280	Year 8	1724
POA3280	Year 9	2111
POA3280	Year 10	4437
POA3280	Year 11	4347
POA3280	Year 12	10662
POA3281	Year 8	47
POA3281	Year 9	94
POA3281	Year 10	219
POA3281	Year 11	262
POA3281	Year 12	564
POA3282	Did not go to school	3
POA3282	Year 8	109
POA3282	Year 9	169
POA3282	Year 10	336
POA3282	Year 11	328
POA3282	Year 12	723
POA3283	Year 8	46
POA3283	Year 9	78
POA3283	Year 10	183
POA3283	Year 11	206
POA3283	Year 12	444
POA3284	Did not go to school	9
POA3284	Year 8	199
POA3284	Year 9	176
POA3284	Year 10	460
POA3284	Year 11	433
POA3284	Year 12	1232
POA3285	Year 8	59
POA3285	Year 9	86
POA3285	Year 10	186
POA3285	Year 11	185
POA3285	Year 12	386
POA3286	Year 8	40
POA3286	Year 9	56
POA3286	Year 10	73
POA3286	Year 11	89
POA3286	Year 12	153
POA3287	Year 8	21
POA3287	Year 9	42
POA3287	Year 10	68
POA3287	Year 11	52
POA3287	Year 12	124
POA3289	Year 8	62
POA3289	Year 9	54
POA3289	Year 10	97
POA3289	Year 11	113
POA3289	Year 12	235
POA3292	Year 8	12
POA3292	Year 9	7
POA3292	Year 10	42
POA3292	Year 11	42
POA3292	Year 12	54
POA3293	Year 8	14
POA3293	Year 9	13
POA3293	Year 10	42
POA3293	Year 11	48
POA3293	Year 12	94
POA3294	Year 8	42
POA3294	Year 9	48
POA3294	Year 10	130
POA3294	Year 11	124
POA3294	Year 12	338
POA3300	Did not go to school	33
POA3300	Year 8	666
POA3300	Year 9	800
POA3300	Year 10	1682
POA3300	Year 11	1513
POA3300	Year 12	2944
POA3301	Year 8	40
POA3301	Year 9	64
POA3301	Year 10	166
POA3301	Year 11	189
POA3301	Year 12	408
POA3302	Year 8	18
POA3302	Year 9	26
POA3302	Year 10	72
POA3302	Year 11	51
POA3302	Year 12	103
POA3303	Year 8	11
POA3303	Year 9	25
POA3303	Year 10	61
POA3303	Year 11	50
POA3303	Year 12	79
POA3304	Did not go to school	9
POA3304	Year 8	204
POA3304	Year 9	243
POA3304	Year 10	511
POA3304	Year 11	444
POA3304	Year 12	608
POA3305	Did not go to school	32
POA3305	Year 8	870
POA3305	Year 9	1067
POA3305	Year 10	2294
POA3305	Year 11	1966
POA3305	Year 12	3332
POA3309	Year 8	4
POA3309	Year 9	9
POA3309	Year 10	23
POA3309	Year 11	18
POA3309	Year 12	31
POA3310	Year 8	29
POA3310	Year 9	30
POA3310	Year 10	44
POA3310	Year 11	42
POA3310	Year 12	62
POA3311	Did not go to school	3
POA3311	Year 8	190
POA3311	Year 9	167
POA3311	Year 10	328
POA3311	Year 11	252
POA3311	Year 12	366
POA3312	Did not go to school	4
POA3312	Year 8	59
POA3312	Year 9	70
POA3312	Year 10	171
POA3312	Year 11	169
POA3312	Year 12	264
POA3314	Year 8	25
POA3314	Year 9	43
POA3314	Year 10	78
POA3314	Year 11	82
POA3314	Year 12	174
POA3315	Did not go to school	4
POA3315	Year 8	138
POA3315	Year 9	148
POA3315	Year 10	291
POA3315	Year 11	238
POA3315	Year 12	410
POA3317	Year 8	4
POA3317	Year 9	15
POA3317	Year 10	27
POA3317	Year 11	24
POA3317	Year 12	64
POA3318	Year 8	83
POA3318	Year 9	92
POA3318	Year 10	228
POA3318	Year 11	200
POA3318	Year 12	344
POA3319	Year 8	26
POA3319	Year 9	20
POA3319	Year 10	76
POA3319	Year 11	72
POA3319	Year 12	93
POA3321	Year 8	44
POA3321	Year 9	67
POA3321	Year 10	198
POA3321	Year 11	245
POA3321	Year 12	528
POA3322	Year 8	11
POA3322	Year 9	22
POA3322	Year 10	22
POA3322	Year 11	22
POA3322	Year 12	46
POA3323	Year 8	5
POA3323	Year 9	3
POA3323	Year 10	20
POA3323	Year 11	20
POA3323	Year 12	26
POA3324	Year 8	49
POA3324	Year 9	43
POA3324	Year 10	80
POA3324	Year 11	75
POA3324	Year 12	140
POA3325	Did not go to school	4
POA3325	Year 8	39
POA3325	Year 9	32
POA3325	Year 10	72
POA3325	Year 11	71
POA3325	Year 12	114
POA3328	Year 8	64
POA3328	Year 9	115
POA3328	Year 10	256
POA3328	Year 11	284
POA3328	Year 12	539
POA3329	Year 8	15
POA3329	Year 9	26
POA3329	Year 10	47
POA3329	Year 11	49
POA3329	Year 12	78
POA3330	Year 8	27
POA3330	Year 9	17
POA3330	Year 10	45
POA3330	Year 11	19
POA3330	Year 12	51
POA3331	Did not go to school	11
POA3331	Year 8	216
POA3331	Year 9	327
POA3331	Year 10	839
POA3331	Year 11	766
POA3331	Year 12	1994
POA3332	Year 8	46
POA3332	Year 9	51
POA3332	Year 10	161
POA3332	Year 11	168
POA3332	Year 12	285
POA3333	Did not go to school	3
POA3333	Year 8	37
POA3333	Year 9	72
POA3333	Year 10	132
POA3333	Year 11	99
POA3333	Year 12	257
POA3334	Did not go to school	3
POA3334	Year 8	38
POA3334	Year 9	43
POA3334	Year 10	86
POA3334	Year 11	69
POA3334	Year 12	150
POA3335	Did not go to school	47
POA3335	Year 8	235
POA3335	Year 9	229
POA3335	Year 10	540
POA3335	Year 11	444
POA3335	Year 12	2539
POA3337	Did not go to school	283
POA3337	Year 8	1606
POA3337	Year 9	2374
POA3337	Year 10	5675
POA3337	Year 11	4221
POA3337	Year 12	11395
POA3338	Did not go to school	191
POA3338	Year 8	1038
POA3338	Year 9	1509
POA3338	Year 10	3390
POA3338	Year 11	2361
POA3338	Year 12	7706
POA3340	Did not go to school	50
POA3340	Year 8	866
POA3340	Year 9	1371
POA3340	Year 10	3282
POA3340	Year 11	2783
POA3340	Year 12	7045
POA3341	Year 8	46
POA3341	Year 9	120
POA3341	Year 10	267
POA3341	Year 11	247
POA3341	Year 12	557
POA3342	Did not go to school	7
POA3342	Year 8	187
POA3342	Year 9	257
POA3342	Year 10	533
POA3342	Year 11	429
POA3342	Year 12	1114
POA3345	Did not go to school	3
POA3345	Year 8	53
POA3345	Year 9	70
POA3345	Year 10	182
POA3345	Year 11	153
POA3345	Year 12	364
POA3350	Did not go to school	133
POA3350	Year 8	2385
POA3350	Year 9	3250
POA3350	Year 10	7338
POA3350	Year 11	6872
POA3350	Year 12	24257
POA3351	Did not go to school	14
POA3351	Year 8	341
POA3351	Year 9	614
POA3351	Year 10	1423
POA3351	Year 11	1159
POA3351	Year 12	2403
POA3352	Did not go to school	22
POA3352	Year 8	630
POA3352	Year 9	1025
POA3352	Year 10	2431
POA3352	Year 11	2125
POA3352	Year 12	5068
POA3355	Did not go to school	42
POA3355	Year 8	925
POA3355	Year 9	1121
POA3355	Year 10	2229
POA3355	Year 11	1673
POA3355	Year 12	3614
POA3356	Did not go to school	58
POA3356	Year 8	1018
POA3356	Year 9	1329
POA3356	Year 10	2760
POA3356	Year 11	1994
POA3356	Year 12	4720
POA3357	Did not go to school	14
POA3357	Year 8	87
POA3357	Year 9	197
POA3357	Year 10	450
POA3357	Year 11	395
POA3357	Year 12	1477
POA3360	Year 8	45
POA3360	Year 9	68
POA3360	Year 10	155
POA3360	Year 11	99
POA3360	Year 12	202
POA3361	Year 8	49
POA3361	Year 9	49
POA3361	Year 10	112
POA3361	Year 11	87
POA3361	Year 12	184
POA3363	Did not go to school	5
POA3363	Year 8	235
POA3363	Year 9	245
POA3363	Year 10	552
POA3363	Year 11	429
POA3363	Year 12	1028
POA3364	Did not go to school	3
POA3364	Year 8	81
POA3364	Year 9	132
POA3364	Year 10	301
POA3364	Year 11	278
POA3364	Year 12	723
POA3370	Did not go to school	3
POA3370	Year 8	133
POA3370	Year 9	152
POA3370	Year 10	271
POA3370	Year 11	229
POA3370	Year 12	561
POA3371	Did not go to school	4
POA3371	Year 8	61
POA3371	Year 9	81
POA3371	Year 10	219
POA3371	Year 11	128
POA3371	Year 12	276
POA3373	Year 8	155
POA3373	Year 9	175
POA3373	Year 10	420
POA3373	Year 11	305
POA3373	Year 12	586
POA3374	Year 8	22
POA3374	Year 9	33
POA3374	Year 10	78
POA3374	Year 11	58
POA3374	Year 12	123
POA3375	Year 8	9
POA3375	Year 9	9
POA3375	Year 10	17
POA3375	Year 11	29
POA3375	Year 12	67
POA3377	Did not go to school	67
POA3377	Year 8	658
POA3377	Year 9	710
POA3377	Year 10	1406
POA3377	Year 11	1307
POA3377	Year 12	2486
POA3378	Year 8	3
POA3378	Year 9	6
POA3378	Year 10	14
POA3378	Year 11	15
POA3378	Year 12	51
POA3379	Year 8	50
POA3379	Year 9	50
POA3379	Year 10	104
POA3379	Year 11	96
POA3379	Year 12	216
POA3380	Did not go to school	64
POA3380	Year 8	473
POA3380	Year 9	547
POA3380	Year 10	992
POA3380	Year 11	863
POA3380	Year 12	1622
POA3381	Did not go to school	8
POA3381	Year 8	56
POA3381	Year 9	55
POA3381	Year 10	164
POA3381	Year 11	165
POA3381	Year 12	459
POA3384	Year 8	28
POA3384	Year 9	61
POA3384	Year 10	86
POA3384	Year 11	82
POA3384	Year 12	151
POA3385	Year 8	29
POA3385	Year 9	50
POA3385	Year 10	99
POA3385	Year 11	80
POA3385	Year 12	151
POA3387	Year 8	9
POA3387	Year 9	29
POA3387	Year 10	62
POA3387	Year 11	48
POA3387	Year 12	95
POA3388	Year 8	53
POA3388	Year 9	34
POA3388	Year 10	100
POA3388	Year 11	84
POA3388	Year 12	162
POA3390	Did not go to school	3
POA3390	Year 8	73
POA3390	Year 9	82
POA3390	Year 10	171
POA3390	Year 11	149
POA3390	Year 12	232
POA3391	Year 8	16
POA3391	Year 9	25
POA3391	Year 10	28
POA3391	Year 11	25
POA3391	Year 12	44
POA3392	Did not go to school	3
POA3392	Year 8	50
POA3392	Year 9	45
POA3392	Year 10	108
POA3392	Year 11	105
POA3392	Year 12	121
POA3393	Did not go to school	24
POA3393	Year 8	203
POA3393	Year 9	208
POA3393	Year 10	411
POA3393	Year 11	447
POA3393	Year 12	635
POA3395	Year 8	30
POA3395	Year 9	26
POA3395	Year 10	75
POA3395	Year 11	67
POA3395	Year 12	82
POA3396	Did not go to school	3
POA3396	Year 8	69
POA3396	Year 9	63
POA3396	Year 10	123
POA3396	Year 11	116
POA3396	Year 12	169
POA3400	Did not go to school	33
POA3400	Year 8	921
POA3400	Year 9	1063
POA3400	Year 10	2170
POA3400	Year 11	2288
POA3400	Year 12	4302
POA3401	Did not go to school	8
POA3401	Year 8	194
POA3401	Year 9	287
POA3401	Year 10	629
POA3401	Year 11	756
POA3401	Year 12	1379
POA3407	Year 8	27
POA3407	Year 9	33
POA3407	Year 10	66
POA3407	Year 11	65
POA3407	Year 12	141
POA3409	Year 8	54
POA3409	Year 9	51
POA3409	Year 10	130
POA3409	Year 11	156
POA3409	Year 12	282
POA3412	Year 8	22
POA3412	Year 9	29
POA3412	Year 10	59
POA3412	Year 11	49
POA3412	Year 12	79
POA3413	Year 8	15
POA3413	Year 9	11
POA3413	Year 10	45
POA3413	Year 11	31
POA3413	Year 12	47
POA3414	Did not go to school	6
POA3414	Year 8	143
POA3414	Year 9	172
POA3414	Year 10	340
POA3414	Year 11	261
POA3414	Year 12	434
POA3415	Year 8	9
POA3415	Year 10	5
POA3415	Year 11	13
POA3415	Year 12	7
POA3418	Did not go to school	31
POA3418	Year 8	283
POA3418	Year 9	263
POA3418	Year 10	471
POA3418	Year 11	412
POA3418	Year 12	691
POA3419	Did not go to school	3
POA3419	Year 8	63
POA3419	Year 9	75
POA3419	Year 10	151
POA3419	Year 11	149
POA3419	Year 12	219
POA3420	Year 8	9
POA3420	Year 9	15
POA3420	Year 10	37
POA3420	Year 11	42
POA3420	Year 12	75
POA3423	Did not go to school	3
POA3423	Year 8	64
POA3423	Year 9	57
POA3423	Year 10	79
POA3423	Year 11	68
POA3423	Year 12	100
POA3424	Did not go to school	8
POA3424	Year 8	77
POA3424	Year 9	55
POA3424	Year 10	119
POA3424	Year 11	117
POA3424	Year 12	211
POA3427	Did not go to school	12
POA3427	Year 8	135
POA3427	Year 9	171
POA3427	Year 10	422
POA3427	Year 11	337
POA3427	Year 12	989
POA3428	Did not go to school	5
POA3428	Year 8	55
POA3428	Year 9	35
POA3428	Year 10	95
POA3428	Year 11	75
POA3428	Year 12	216
POA3429	Did not go to school	109
POA3429	Year 8	1266
POA3429	Year 9	1901
POA3429	Year 10	5394
POA3429	Year 11	4895
POA3429	Year 12	13707
POA3430	Year 8	18
POA3430	Year 9	25
POA3430	Year 10	50
POA3430	Year 11	33
POA3430	Year 12	94
POA3431	Did not go to school	3
POA3431	Year 8	91
POA3431	Year 9	188
POA3431	Year 10	538
POA3431	Year 11	572
POA3431	Year 12	1589
POA3432	Year 8	3
POA3432	Year 9	5
POA3432	Year 10	31
POA3432	Year 11	31
POA3432	Year 12	60
POA3433	Year 8	8
POA3433	Year 9	8
POA3433	Year 10	35
POA3433	Year 11	35
POA3433	Year 12	72
POA3434	Did not go to school	10
POA3434	Year 8	187
POA3434	Year 9	317
POA3434	Year 10	770
POA3434	Year 11	645
POA3434	Year 12	1756
POA3435	Did not go to school	3
POA3435	Year 8	104
POA3435	Year 9	169
POA3435	Year 10	450
POA3435	Year 11	373
POA3435	Year 12	949
POA3437	Did not go to school	14
POA3437	Year 8	305
POA3437	Year 9	455
POA3437	Year 10	1201
POA3437	Year 11	1286
POA3437	Year 12	4297
POA3438	Year 8	86
POA3438	Year 9	123
POA3438	Year 10	270
POA3438	Year 11	285
POA3438	Year 12	955
POA3440	Year 8	41
POA3440	Year 9	75
POA3440	Year 10	194
POA3440	Year 11	233
POA3440	Year 12	897
POA3441	Year 8	18
POA3441	Year 9	38
POA3441	Year 10	121
POA3441	Year 11	129
POA3441	Year 12	685
POA3442	Did not go to school	15
POA3442	Year 8	165
POA3442	Year 9	289
POA3442	Year 10	748
POA3442	Year 11	773
POA3442	Year 12	3273
POA3444	Did not go to school	46
POA3444	Year 8	481
POA3444	Year 9	592
POA3444	Year 10	1194
POA3444	Year 11	1101
POA3444	Year 12	3427
POA3446	Year 8	28
POA3446	Year 9	64
POA3446	Year 10	152
POA3446	Year 11	128
POA3446	Year 12	385
POA3447	Did not go to school	3
POA3447	Year 8	14
POA3447	Year 9	23
POA3447	Year 10	47
POA3447	Year 11	48
POA3447	Year 12	197
POA3448	Year 8	40
POA3448	Year 9	50
POA3448	Year 10	145
POA3448	Year 11	127
POA3448	Year 12	308
POA3450	Did not go to school	17
POA3450	Year 8	326
POA3450	Year 9	381
POA3450	Year 10	865
POA3450	Year 11	707
POA3450	Year 12	2780
POA3451	Did not go to school	9
POA3451	Year 8	157
POA3451	Year 9	321
POA3451	Year 10	709
POA3451	Year 11	663
POA3451	Year 12	1819
POA3453	Did not go to school	3
POA3453	Year 8	53
POA3453	Year 9	119
POA3453	Year 10	269
POA3453	Year 11	223
POA3453	Year 12	618
POA3458	Did not go to school	4
POA3458	Year 8	81
POA3458	Year 9	102
POA3458	Year 10	238
POA3458	Year 11	231
POA3458	Year 12	780
POA3460	Did not go to school	9
POA3460	Year 8	112
POA3460	Year 9	163
POA3460	Year 10	380
POA3460	Year 11	292
POA3460	Year 12	1056
POA3461	Did not go to school	6
POA3461	Year 8	159
POA3461	Year 9	237
POA3461	Year 10	518
POA3461	Year 11	505
POA3461	Year 12	1693
POA3462	Year 8	51
POA3462	Year 9	94
POA3462	Year 10	174
POA3462	Year 11	145
POA3462	Year 12	408
POA3463	Did not go to school	5
POA3463	Year 8	142
POA3463	Year 9	151
POA3463	Year 10	378
POA3463	Year 11	345
POA3463	Year 12	915
POA3464	Year 8	50
POA3464	Year 9	94
POA3464	Year 10	204
POA3464	Year 11	139
POA3464	Year 12	329
POA3465	Did not go to school	37
POA3465	Year 8	836
POA3465	Year 9	955
POA3465	Year 10	1882
POA3465	Year 11	1260
POA3465	Year 12	2409
POA3467	Did not go to school	4
POA3467	Year 8	102
POA3467	Year 9	120
POA3467	Year 10	208
POA3467	Year 11	157
POA3467	Year 12	293
POA3468	Year 8	24
POA3468	Year 9	33
POA3468	Year 10	66
POA3468	Year 11	45
POA3468	Year 12	71
POA3469	Year 8	9
POA3469	Year 9	18
POA3469	Year 10	51
POA3469	Year 11	59
POA3469	Year 12	76
POA3472	Did not go to school	3
POA3472	Year 8	151
POA3472	Year 9	150
POA3472	Year 10	289
POA3472	Year 11	203
POA3472	Year 12	335
POA3475	Year 8	39
POA3475	Year 9	27
POA3475	Year 10	65
POA3475	Year 11	62
POA3475	Year 12	71
POA3477	Did not go to school	3
POA3477	Year 8	50
POA3477	Year 9	68
POA3477	Year 10	134
POA3477	Year 11	115
POA3477	Year 12	270
POA3478	Did not go to school	17
POA3478	Year 8	230
POA3478	Year 9	259
POA3478	Year 10	484
POA3478	Year 11	353
POA3478	Year 12	598
POA3480	Year 8	148
POA3480	Year 9	139
POA3480	Year 10	295
POA3480	Year 11	277
POA3480	Year 12	446
POA3482	Year 8	16
POA3482	Year 9	14
POA3482	Year 10	30
POA3482	Year 11	22
POA3482	Year 12	44
POA3483	Year 8	61
POA3483	Year 9	72
POA3483	Year 10	129
POA3483	Year 11	112
POA3483	Year 12	259
POA3485	Year 8	32
POA3485	Year 9	31
POA3485	Year 10	62
POA3485	Year 11	51
POA3485	Year 12	64
POA3487	Year 8	5
POA3487	Year 9	8
POA3487	Year 10	14
POA3487	Year 11	11
POA3487	Year 12	17
POA3488	Year 8	9
POA3488	Year 9	18
POA3488	Year 10	16
POA3488	Year 11	23
POA3488	Year 12	25
POA3489	Year 8	3
POA3489	Year 9	3
POA3489	Year 10	13
POA3489	Year 11	7
POA3489	Year 12	15
POA3490	Did not go to school	3
POA3490	Year 8	113
POA3490	Year 9	110
POA3490	Year 10	259
POA3490	Year 11	211
POA3490	Year 12	271
POA3491	Year 8	7
POA3491	Year 9	11
POA3491	Year 10	20
POA3491	Year 11	16
POA3491	Year 12	35
POA3494	Did not go to school	3
POA3494	Year 8	25
POA3494	Year 9	57
POA3494	Year 10	152
POA3494	Year 11	78
POA3494	Year 12	162
POA3496	Did not go to school	35
POA3496	Year 8	422
POA3496	Year 9	518
POA3496	Year 10	1127
POA3496	Year 11	808
POA3496	Year 12	1440
POA3498	Did not go to school	27
POA3498	Year 8	333
POA3498	Year 9	406
POA3498	Year 10	897
POA3498	Year 11	719
POA3498	Year 12	1482
POA3500	Did not go to school	382
POA3500	Year 8	2300
POA3500	Year 9	2377
POA3500	Year 10	5235
POA3500	Year 11	3688
POA3500	Year 12	9369
POA3501	Did not go to school	8
POA3501	Year 8	70
POA3501	Year 9	134
POA3501	Year 10	349
POA3501	Year 11	264
POA3501	Year 12	535
POA3505	Did not go to school	26
POA3505	Year 8	314
POA3505	Year 9	422
POA3505	Year 10	948
POA3505	Year 11	628
POA3505	Year 12	1135
POA3506	Year 9	3
POA3506	Year 10	3
POA3506	Year 11	10
POA3506	Year 12	8
POA3507	Year 8	22
POA3507	Year 9	11
POA3507	Year 10	20
POA3507	Year 11	22
POA3507	Year 12	37
POA3509	Year 8	16
POA3509	Year 9	21
POA3509	Year 10	33
POA3509	Year 11	47
POA3509	Year 12	56
POA3512	Year 8	27
POA3512	Year 9	35
POA3512	Year 10	70
POA3512	Year 11	54
POA3512	Year 12	92
POA3515	Did not go to school	3
POA3515	Year 8	52
POA3515	Year 9	135
POA3515	Year 10	300
POA3515	Year 11	236
POA3515	Year 12	592
POA3516	Year 8	50
POA3516	Year 9	69
POA3516	Year 10	107
POA3516	Year 11	98
POA3516	Year 12	180
POA3517	Did not go to school	4
POA3517	Year 8	131
POA3517	Year 9	153
POA3517	Year 10	248
POA3517	Year 11	172
POA3517	Year 12	294
POA3518	Did not go to school	4
POA3518	Year 8	125
POA3518	Year 9	136
POA3518	Year 10	225
POA3518	Year 11	165
POA3518	Year 12	269
POA3520	Year 8	17
POA3520	Year 9	31
POA3520	Year 10	33
POA3520	Year 11	28
POA3520	Year 12	25
POA3521	Year 8	24
POA3521	Year 9	84
POA3521	Year 10	116
POA3521	Year 11	83
POA3521	Year 12	170
POA3522	Year 8	18
POA3522	Year 9	32
POA3522	Year 10	47
POA3522	Year 11	42
POA3522	Year 12	108
POA3523	Did not go to school	15
POA3523	Year 8	298
POA3523	Year 9	379
POA3523	Year 10	713
POA3523	Year 11	430
POA3523	Year 12	889
POA3525	Did not go to school	3
POA3525	Year 8	108
POA3525	Year 9	121
POA3525	Year 10	242
POA3525	Year 11	199
POA3525	Year 12	326
POA3527	Did not go to school	3
POA3527	Year 8	67
POA3527	Year 9	69
POA3527	Year 10	127
POA3527	Year 11	145
POA3527	Year 12	187
POA3529	Year 8	4
POA3529	Year 9	12
POA3529	Year 10	17
POA3529	Year 11	14
POA3529	Year 12	38
POA3530	Year 8	6
POA3530	Year 9	12
POA3530	Year 10	27
POA3530	Year 11	14
POA3530	Year 12	36
POA3531	Year 8	11
POA3531	Year 9	15
POA3531	Year 10	27
POA3531	Year 11	32
POA3531	Year 12	56
POA3533	Did not go to school	3
POA3533	Year 8	68
POA3533	Year 9	69
POA3533	Year 10	127
POA3533	Year 11	106
POA3533	Year 12	185
POA3537	Year 8	83
POA3537	Year 9	82
POA3537	Year 10	175
POA3537	Year 11	155
POA3537	Year 12	246
POA3540	Year 8	27
POA3540	Year 9	29
POA3540	Year 10	53
POA3540	Year 11	60
POA3540	Year 12	51
POA3542	Year 8	12
POA3542	Year 9	20
POA3542	Year 10	33
POA3542	Year 11	20
POA3542	Year 12	41
POA3544	Year 8	19
POA3544	Year 9	16
POA3544	Year 10	40
POA3544	Year 11	34
POA3544	Year 12	66
POA3546	Year 8	28
POA3546	Year 9	48
POA3546	Year 10	61
POA3546	Year 11	44
POA3546	Year 12	101
POA3549	Did not go to school	70
POA3549	Year 8	239
POA3549	Year 9	248
POA3549	Year 10	474
POA3549	Year 11	327
POA3549	Year 12	885
POA3550	Did not go to school	214
POA3550	Year 8	2028
