POA_CODE_2016	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA5560	75-84	0			F	8
POA5560	75-84	0			M	15
POA5560	85+				F	3
POA5560	85+	0			F	4
POA5560	85+	0			M	3
POA5570	15-19	0			F	8
POA5570	15-19	0			M	5
POA5570	20-24	0			M	8
POA5570	25-34				F	3
POA5570	25-34	0			F	3
POA5570	25-34	0			M	14
POA5570	25-34	1	0	1	M	4
POA5570	25-34	1	1	0	F	13
POA5570	25-34	1	1	0	M	5
POA5570	35-44				F	3
POA5570	35-44				M	4
POA5570	35-44	0			F	8
POA5570	35-44	0			M	10
POA5570	35-44	1	1	0	F	3
POA5570	35-44	1	1	0	M	8
POA5570	45-54	0			F	21
POA5570	45-54	0			M	20
POA5570	45-54	1	0	1	F	3
POA5570	45-54	1	1	0	F	5
POA5570	55-64				F	5
POA5570	55-64				M	11
POA5570	55-64	0			F	41
POA5570	55-64	0			M	66
POA5570	55-64	1	0	1	F	7
POA5570	55-64	1	0	1	M	4
POA5570	65-74				F	8
POA5570	65-74				M	6
POA5570	65-74	0			F	55
POA5570	65-74	0			M	63
POA5570	65-74	1	0	1	F	6
POA5570	75-84				F	3
POA5570	75-84				M	6
POA5570	75-84	0			F	10
POA5570	75-84	0			M	23
POA5570	85+				M	5
POA5570	85+	0			F	3
POA5570	85+	0			M	8
POA5571	15-19				F	6
POA5571	15-19				M	3
POA5571	15-19	0			F	24
POA5571	15-19	0			M	24
POA5571	20-24				M	4
POA5571	20-24	0			F	10
POA5571	20-24	0			M	27
POA5571	20-24	1	0	1	M	3
POA5571	20-24	1	1	0	M	5
POA5571	25-34				F	4
POA5571	25-34				M	3
POA5571	25-34	0			F	22
POA5571	25-34	0			M	39
POA5571	25-34	1	0	1	F	3
POA5571	25-34	1	0	1	M	3
POA5571	25-34	1	1	0	F	39
POA5571	25-34	1	1	0	M	26
POA5571	25-34	1	1	1	F	4
POA5571	35-44				F	3
POA5571	35-44	0			F	9
POA5571	35-44	0			M	26
POA5571	35-44	1	0	1	F	3
POA5571	35-44	1	1	0	F	40
POA5571	35-44	1	1	0	M	41
POA5571	35-44	1	1	1	F	3
POA5571	45-54				M	3
POA5571	45-54	0			F	67
POA5571	45-54	0			M	71
POA5571	45-54	1	0	1	F	3
POA5571	45-54	1	0	1	M	3
POA5571	45-54	1	1	0	F	10
POA5571	45-54	1	1	0	M	15
POA5571	45-54	1	1	1	F	3
POA5571	55-64				F	11
POA5571	55-64				M	16
POA5571	55-64	0			F	130
POA5571	55-64	0			M	154
POA5571	55-64	1	0	1	F	43
POA5571	55-64	1	0	1	M	16
POA5571	55-64	1	1	0	M	6
POA5571	65-74				F	8
POA5571	65-74				M	15
POA5571	65-74	0			F	156
POA5571	65-74	0			M	173
POA5571	65-74	1	0	1	F	8
POA5571	65-74	1	0	1	M	7
POA5571	75-84				F	13
POA5571	75-84				M	11
POA5571	75-84	0			F	105
POA5571	75-84	0			M	84
POA5571	75-84	1	0	1	F	4
POA5571	75-84	1	0	1	M	3
POA5571	85+				F	11
POA5571	85+				M	16
POA5571	85+	0			F	43
POA5571	85+	0			M	25
POA5572	15-19	0			F	5
POA5572	15-19	0			M	4
POA5572	25-34	0			F	4
POA5572	25-34	0			M	3
POA5572	35-44	0			M	6
POA5572	35-44	1	1	0	F	3
POA5572	35-44	1	1	0	M	9
POA5572	45-54	0			F	8
POA5572	45-54	0			M	6
POA5572	45-54	1	1	0	F	4
POA5572	55-64	0			F	14
POA5572	55-64	0			M	13
POA5572	55-64	1	1	0	M	3
POA5572	65-74	0			F	3
POA5572	65-74	0			M	10
POA5572	75-84	0			M	3
POA5572	85+	0			F	4
POA5573	15-19				F	5
POA5573	15-19				M	6
POA5573	15-19	0			F	27
POA5573	15-19	0			M	43
POA5573	15-19	1	0	1	F	3
POA5573	15-19	1	0	1	M	3
POA5573	20-24				F	3
POA5573	20-24	0			F	29
POA5573	20-24	0			M	38
POA5573	20-24	1	0	1	F	3
POA5573	20-24	1	1	0	M	3
POA5573	25-34				F	4
POA5573	25-34				M	3
POA5573	25-34	0			F	24
POA5573	25-34	0			M	47
POA5573	25-34	1	0	1	M	3
POA5573	25-34	1	1	0	F	41
POA5573	25-34	1	1	0	M	34
POA5573	35-44				F	5
POA5573	35-44				M	6
POA5573	35-44	0			F	20
POA5573	35-44	0			M	21
POA5573	35-44	1	0	1	M	3
POA5573	35-44	1	1	0	F	65
POA5573	35-44	1	1	0	M	45
POA5573	35-44	1	1	1	F	3
POA5573	35-44	1	1	1	M	6
POA5573	45-54				F	6
POA5573	45-54				M	11
POA5573	45-54	0			F	100
POA5573	45-54	0			M	108
POA5573	45-54	1	0	1	F	15
POA5573	45-54	1	0	1	M	13
POA5573	45-54	1	1	0	F	31
POA5573	45-54	1	1	0	M	26
POA5573	55-64				F	6
POA5573	55-64				M	12
POA5573	55-64	0			F	100
POA5573	55-64	0			M	122
POA5573	55-64	1	0	1	F	29
POA5573	55-64	1	0	1	M	19
POA5573	55-64	1	1	0	M	7
POA5573	65-74				F	20
POA5573	65-74				M	13
POA5573	65-74	0			F	130
POA5573	65-74	0			M	128
POA5573	65-74	1	0	1	F	16
POA5573	65-74	1	0	1	M	11
POA5573	75-84				F	8
POA5573	75-84				M	12
POA5573	75-84	0			F	84
POA5573	75-84	0			M	73
POA5573	75-84	1	0	1	F	3
POA5573	85+				F	3
POA5573	85+				M	7
POA5573	85+	0			F	47
POA5573	85+	0			M	30
POA5575	15-19				M	5
POA5575	15-19	0			F	45
POA5575	15-19	0			M	46
POA5575	15-19	1	0	1	F	9
POA5575	20-24	0			F	24
POA5575	20-24	0			M	25
POA5575	20-24	1	0	1	F	6
POA5575	20-24	1	1	0	M	3
POA5575	25-34				F	3
POA5575	25-34				M	4
POA5575	25-34	0			F	20
POA5575	25-34	0			M	41
POA5575	25-34	1	0	1	F	3
POA5575	25-34	1	0	1	M	3
POA5575	25-34	1	1	0	F	43
POA5575	25-34	1	1	0	M	35
POA5575	35-44				F	8
POA5575	35-44				M	11
POA5575	35-44	0			F	28
POA5575	35-44	0			M	32
POA5575	35-44	1	0	1	F	5
POA5575	35-44	1	0	1	M	4
POA5575	35-44	1	1	0	F	69
POA5575	35-44	1	1	0	M	60
POA5575	45-54				F	7
POA5575	45-54				M	11
POA5575	45-54	0			F	88
POA5575	45-54	0			M	115
POA5575	45-54	1	0	1	F	15
POA5575	45-54	1	0	1	M	4
POA5575	45-54	1	1	0	F	31
POA5575	45-54	1	1	0	M	28
POA5575	55-64				F	11
POA5575	55-64				M	20
POA5575	55-64	0			F	161
POA5575	55-64	0			M	189
POA5575	55-64	1	0	1	F	39
POA5575	55-64	1	0	1	M	16
POA5575	55-64	1	1	0	F	4
POA5575	55-64	1	1	0	M	12
POA5575	65-74				F	22
POA5575	65-74				M	15
POA5575	65-74	0			F	156
POA5575	65-74	0			M	181
POA5575	65-74	1	0	1	F	20
POA5575	65-74	1	0	1	M	24
POA5575	75-84				F	11
POA5575	75-84				M	9
POA5575	75-84	0			F	79
POA5575	75-84	0			M	85
POA5575	75-84	1	0	1	F	3
POA5575	75-84	1	0	1	M	4
POA5575	85+				F	9
POA5575	85+	0			F	55
POA5575	85+	0			M	25
POA5576	15-19				M	3
POA5576	15-19	0			F	21
POA5576	15-19	0			M	22
POA5576	15-19	1	0	1	M	3
POA5576	20-24				F	4
POA5576	20-24	0			F	17
POA5576	20-24	0			M	21
POA5576	20-24	1	0	1	F	3
POA5576	25-34				M	3
POA5576	25-34	0			F	16
POA5576	25-34	0			M	23
POA5576	25-34	1	0	1	F	3
POA5576	25-34	1	0	1	M	3
POA5576	25-34	1	1	0	F	18
POA5576	25-34	1	1	0	M	15
POA5576	35-44				F	7
POA5576	35-44				M	3
POA5576	35-44	0			F	14
POA5576	35-44	0			M	19
POA5576	35-44	1	1	0	F	26
POA5576	35-44	1	1	0	M	23
POA5576	35-44	1	1	1	F	3
POA5576	45-54				F	3
POA5576	45-54				M	4
POA5576	45-54	0			F	49
POA5576	45-54	0			M	50
POA5576	45-54	1	0	1	F	6
POA5576	45-54	1	1	0	F	15
POA5576	45-54	1	1	0	M	21
POA5576	55-64				F	3
POA5576	55-64	0			F	81
POA5576	55-64	0			M	77
POA5576	55-64	1	0	1	F	12
POA5576	55-64	1	0	1	M	8
POA5576	55-64	1	1	0	M	4
POA5576	65-74				F	4
POA5576	65-74				M	4
POA5576	65-74	0			F	77
POA5576	65-74	0			M	80
POA5576	65-74	1	0	1	F	10
POA5576	65-74	1	0	1	M	10
POA5576	65-74	1	1	0	M	3
POA5576	75-84				F	3
POA5576	75-84				M	3
POA5576	75-84	0			F	33
POA5576	75-84	0			M	28
POA5576	75-84	1	0	1	F	3
POA5576	75-84	1	0	1	M	3
POA5576	85+	0			F	15
POA5576	85+	0			M	12
POA5577	15-19				F	3
POA5577	15-19				M	3
POA5577	15-19	0			F	10
POA5577	15-19	0			M	16
POA5577	15-19	1	0	1	F	3
POA5577	20-24	0			F	4
POA5577	20-24	0			M	9
POA5577	25-34	0			F	8
POA5577	25-34	0			M	17
POA5577	25-34	1	1	0	F	12
POA5577	25-34	1	1	0	M	5
POA5577	35-44				M	3
POA5577	35-44	0			F	4
POA5577	35-44	0			M	12
POA5577	35-44	1	1	0	F	10
POA5577	35-44	1	1	0	M	12
POA5577	45-54				M	3
POA5577	45-54	0			F	25
POA5577	45-54	0			M	35
POA5577	45-54	1	1	0	F	4
POA5577	45-54	1	1	0	M	7
POA5577	55-64	0			F	34
POA5577	55-64	0			M	51
POA5577	55-64	1	0	1	F	15
POA5577	55-64	1	0	1	M	3
POA5577	55-64	1	1	0	F	3
POA5577	55-64	1	1	0	M	3
POA5577	65-74	0			F	27
POA5577	65-74	0			M	34
POA5577	65-74	1	0	1	F	3
POA5577	65-74	1	0	1	M	4
POA5577	75-84				M	4
POA5577	75-84	0			F	20
POA5577	75-84	0			M	23
POA5577	85+	0			F	4
POA5577	85+	0			M	5
POA5580	15-19	0			F	3
POA5580	15-19	0			M	15
POA5580	20-24	0			F	3
POA5580	20-24	0			M	3
POA5580	25-34	0			M	8
POA5580	25-34	1	1	0	F	12
POA5580	25-34	1	1	0	M	7
POA5580	35-44	0			F	3
POA5580	35-44	0			M	7
POA5580	35-44	1	1	0	F	10
POA5580	35-44	1	1	0	M	4
POA5580	45-54	0			F	13
POA5580	45-54	0			M	16
POA5580	45-54	1	0	1	F	4
POA5580	45-54	1	1	0	F	6
POA5580	45-54	1	1	0	M	9
POA5580	55-64	0			F	17
POA5580	55-64	0			M	28
POA5580	55-64	1	0	1	F	3
POA5580	55-64	1	1	0	F	3
POA5580	55-64	1	1	0	M	7
POA5580	65-74				F	7
POA5580	65-74	0			F	27
POA5580	65-74	0			M	20
POA5580	65-74	1	0	1	F	3
POA5580	65-74	1	0	1	M	3
POA5580	75-84	0			F	12
POA5580	75-84	0			M	18
POA5580	85+	0			F	9
POA5581	15-19	0			F	4
POA5581	15-19	0			M	5
POA5581	20-24	0			F	3
POA5581	20-24	0			M	3
POA5581	25-34	0			F	3
POA5581	25-34	0			M	10
POA5581	25-34	1	1	0	F	7
POA5581	25-34	1	1	0	M	3
POA5581	35-44	0			F	3
POA5581	35-44	0			M	11
POA5581	35-44	1	1	0	F	10
POA5581	35-44	1	1	0	M	5
POA5581	45-54	0			F	21
POA5581	45-54	0			M	21
POA5581	45-54	1	1	0	F	10
POA5581	45-54	1	1	0	M	8
POA5581	55-64	0			F	47
POA5581	55-64	0			M	48
POA5581	55-64	1	0	1	F	9
POA5581	55-64	1	0	1	M	3
POA5581	65-74				F	9
POA5581	65-74	0			F	53
POA5581	65-74	0			M	81
POA5581	65-74	1	0	1	F	6
POA5581	65-74	1	0	1	M	4
POA5581	75-84				F	5
POA5581	75-84				M	9
POA5581	75-84	0			F	30
POA5581	75-84	0			M	34
POA5581	85+				M	3
POA5581	85+	0			F	12
POA5581	85+	0			M	15
POA5582	15-19				F	3
POA5582	15-19				M	3
POA5582	15-19	0			F	9
POA5582	15-19	0			M	19
POA5582	15-19	1	0	1	M	3
POA5582	20-24	0			F	3
POA5582	20-24	0			M	9
POA5582	20-24	1	1	0	F	3
POA5582	25-34	0			F	3
POA5582	25-34	0			M	7
POA5582	25-34	1	1	0	F	11
POA5582	25-34	1	1	0	M	7
POA5582	35-44				F	4
POA5582	35-44	0			M	6
POA5582	35-44	1	1	0	F	13
POA5582	35-44	1	1	0	M	10
POA5582	45-54				M	3
POA5582	45-54	0			F	24
POA5582	45-54	0			M	24
POA5582	45-54	1	0	1	F	3
POA5582	45-54	1	1	0	F	9
POA5582	45-54	1	1	0	M	9
POA5582	55-64				F	3
POA5582	55-64				M	3
POA5582	55-64	0			F	53
POA5582	55-64	0			M	57
POA5582	55-64	1	0	1	F	9
POA5582	55-64	1	0	1	M	12
POA5582	65-74				F	4
POA5582	65-74				M	9
POA5582	65-74	0			F	56
POA5582	65-74	0			M	63
POA5582	65-74	1	0	1	F	3
POA5582	65-74	1	0	1	M	3
POA5582	75-84				F	4
POA5582	75-84				M	5
POA5582	75-84	0			F	24
POA5582	75-84	0			M	31
POA5582	85+				M	3
POA5582	85+	0			F	29
POA5582	85+	0			M	18
POA5583	15-19				F	3
POA5583	15-19	0			F	8
POA5583	15-19	0			M	4
POA5583	20-24	0			F	11
POA5583	20-24	0			M	7
POA5583	25-34				F	3
POA5583	25-34	0			F	9
POA5583	25-34	0			M	4
POA5583	25-34	1	1	0	F	16
POA5583	25-34	1	1	0	M	7
POA5583	35-44				F	3
POA5583	35-44	0			F	10
POA5583	35-44	0			M	14
POA5583	35-44	1	1	0	F	14
POA5583	35-44	1	1	0	M	13
POA5583	45-54				F	3
POA5583	45-54				M	3
POA5583	45-54	0			F	28
POA5583	45-54	0			M	32
POA5583	45-54	1	1	0	F	9
POA5583	45-54	1	1	0	M	13
POA5583	55-64				F	6
POA5583	55-64				M	4
POA5583	55-64	0			F	57
POA5583	55-64	0			M	62
POA5583	55-64	1	0	1	F	7
POA5583	55-64	1	0	1	M	3
POA5583	65-74				M	15
POA5583	65-74	0			F	70
POA5583	65-74	0			M	86
POA5583	65-74	1	0	1	F	9
POA5583	65-74	1	0	1	M	4
POA5583	75-84				F	5
POA5583	75-84	0			F	37
POA5583	75-84	0			M	49
POA5583	75-84	1	0	1	F	3
POA5583	85+				F	3
POA5583	85+				M	3
POA5583	85+	0			F	11
POA5583	85+	0			M	11
POA5600	15-19				F	7
POA5600	15-19				M	13
POA5600	15-19	0			F	148
POA5600	15-19	0			M	167
POA5600	15-19	1	0	1	F	24
POA5600	15-19	1	0	1	M	13
POA5600	15-19	1	1	0	F	4
POA5600	20-24				F	4
POA5600	20-24				M	13
POA5600	20-24	0			F	99
POA5600	20-24	0			M	156
POA5600	20-24	1	0	1	F	15
POA5600	20-24	1	0	1	M	3
POA5600	20-24	1	1	0	F	14
POA5600	20-24	1	1	0	M	13
POA5600	20-24	1	1	1	F	3
POA5600	25-34				F	11
POA5600	25-34				M	24
POA5600	25-34	0			F	130
POA5600	25-34	0			M	174
POA5600	25-34	1	0	1	F	20
POA5600	25-34	1	0	1	M	21
POA5600	25-34	1	1	0	F	144
POA5600	25-34	1	1	0	M	101
POA5600	25-34	1	1	1	F	6
POA5600	25-34	1	1	1	M	6
POA5600	35-44				F	14
POA5600	35-44				M	19
POA5600	35-44	0			F	125
POA5600	35-44	0			M	146
POA5600	35-44	1	0	1	F	13
POA5600	35-44	1	0	1	M	12
POA5600	35-44	1	1	0	F	230
POA5600	35-44	1	1	0	M	222
POA5600	35-44	1	1	1	F	12
POA5600	35-44	1	1	1	M	7
POA5600	45-54				F	29
POA5600	45-54				M	18
POA5600	45-54	0			F	283
POA5600	45-54	0			M	336
POA5600	45-54	1	0	1	F	52
POA5600	45-54	1	0	1	M	33
POA5600	45-54	1	1	0	F	97
POA5600	45-54	1	1	0	M	129
POA5600	45-54	1	1	1	M	7
POA5600	55-64				F	23
POA5600	55-64				M	42
POA5600	55-64	0			F	306
POA5600	55-64	0			M	373
POA5600	55-64	1	0	1	F	96
POA5600	55-64	1	0	1	M	54
POA5600	55-64	1	1	0	F	9
POA5600	55-64	1	1	0	M	12
POA5600	65-74				F	25
POA5600	65-74				M	27
POA5600	65-74	0			F	232
POA5600	65-74	0			M	254
POA5600	65-74	1	0	1	F	40
POA5600	65-74	1	0	1	M	30
POA5600	75-84				F	26
POA5600	75-84				M	29
POA5600	75-84	0			F	160
POA5600	75-84	0			M	142
POA5600	75-84	1	0	1	F	12
POA5600	75-84	1	0	1	M	5
POA5600	85+				F	15
POA5600	85+				M	16
POA5600	85+	0			F	88
POA5600	85+	0			M	65
POA5600	85+	1	0	1	F	3
POA5600	85+	1	0	1	M	3
POA5601	15-19				M	3
POA5601	15-19	0			F	7
POA5601	15-19	0			M	9
POA5601	20-24	0			M	4
POA5601	25-34				M	3
POA5601	25-34	0			F	4
POA5601	25-34	0			M	7
POA5601	35-44				F	4
POA5601	35-44				M	5
POA5601	35-44	0			F	9
POA5601	35-44	0			M	12
POA5601	35-44	1	0	1	M	3
POA5601	35-44	1	1	0	F	15
POA5601	35-44	1	1	0	M	13
POA5601	45-54	0			F	22
POA5601	45-54	0			M	35
POA5601	45-54	1	0	1	F	4
POA5601	45-54	1	0	1	M	6
POA5601	45-54	1	1	0	F	10
POA5601	45-54	1	1	0	M	9
POA5601	55-64				M	3
POA5601	55-64	0			F	33
POA5601	55-64	0			M	30
POA5601	55-64	1	0	1	F	7
POA5601	55-64	1	0	1	M	9
POA5601	55-64	1	1	0	M	3
POA5601	65-74				F	3
POA5601	65-74				M	3
POA5601	65-74	0			F	41
POA5601	65-74	0			M	40
POA5601	75-84				M	3
POA5601	75-84	0			F	6
POA5601	75-84	0			M	17
POA5602	15-19				F	9
POA5602	15-19				M	7
POA5602	15-19	0			F	13
POA5602	15-19	0			M	19
POA5602	15-19	1	0	1	F	4
POA5602	20-24				M	7
POA5602	20-24	0			F	17
POA5602	20-24	0			M	30
POA5602	20-24	1	0	1	M	3
POA5602	20-24	1	1	0	F	5
POA5602	25-34				F	6
POA5602	25-34				M	5
POA5602	25-34	0			F	11
POA5602	25-34	0			M	31
POA5602	25-34	1	0	1	F	3
POA5602	25-34	1	1	0	F	36
POA5602	25-34	1	1	0	M	21
POA5602	35-44				F	5
POA5602	35-44				M	3
POA5602	35-44	0			F	16
POA5602	35-44	0			M	22
POA5602	35-44	1	0	1	F	5
POA5602	35-44	1	1	0	F	36
POA5602	35-44	1	1	0	M	34
POA5602	35-44	1	1	1	F	6
POA5602	35-44	1	1	1	M	3
POA5602	45-54				F	6
POA5602	45-54				M	13
POA5602	45-54	0			F	54
POA5602	45-54	0			M	66
POA5602	45-54	1	0	1	F	15
POA5602	45-54	1	0	1	M	4
POA5602	45-54	1	1	0	F	14
POA5602	45-54	1	1	0	M	18
POA5602	55-64				F	15
POA5602	55-64				M	9
POA5602	55-64	0			F	69
POA5602	55-64	0			M	86
POA5602	55-64	1	0	1	F	28
POA5602	55-64	1	0	1	M	10
POA5602	65-74				F	10
POA5602	65-74				M	15
POA5602	65-74	0			F	80
POA5602	65-74	0			M	98
POA5602	65-74	1	0	1	F	12
POA5602	65-74	1	0	1	M	9
POA5602	75-84				F	3
POA5602	75-84				M	3
POA5602	75-84	0			F	19
POA5602	75-84	0			M	34
POA5602	85+				F	15
POA5602	85+				M	8
POA5602	85+	0			F	16
POA5602	85+	0			M	13
POA5603	15-19	0			F	7
POA5603	15-19	0			M	12
POA5603	15-19	1	0	1	F	3
POA5603	20-24	0			M	3
POA5603	20-24	1	0	1	M	3
POA5603	25-34				M	4
POA5603	25-34	0			F	5
POA5603	25-34	0			M	9
POA5603	25-34	1	0	1	F	3
POA5603	25-34	1	1	0	F	13
POA5603	25-34	1	1	0	M	7
POA5603	25-34	1	1	1	F	3
POA5603	35-44				F	3
POA5603	35-44	0			F	4
POA5603	35-44	0			M	4
POA5603	35-44	1	1	0	F	15
POA5603	35-44	1	1	0	M	11
POA5603	45-54				M	3
POA5603	45-54	0			F	17
POA5603	45-54	0			M	23
POA5603	45-54	1	0	1	F	3
POA5603	45-54	1	0	1	M	3
POA5603	45-54	1	1	0	F	9
POA5603	45-54	1	1	0	M	13
POA5603	55-64				F	3
POA5603	55-64				M	3
POA5603	55-64	0			F	21
POA5603	55-64	0			M	34
POA5603	55-64	1	0	1	F	10
POA5603	55-64	1	0	1	M	3
POA5603	55-64	1	1	0	M	3
POA5603	65-74				F	3
POA5603	65-74				M	4
POA5603	65-74	0			F	21
POA5603	65-74	0			M	22
POA5603	65-74	1	0	1	M	4
POA5603	75-84	0			F	7
POA5603	75-84	0			M	8
POA5603	85+	0			F	3
POA5603	85+	0			M	4
POA5604	15-19				M	4
POA5604	15-19	0			M	4
POA5604	20-24	1	1	0	M	3
POA5604	25-34	0			F	3
POA5604	25-34	0			M	8
POA5604	25-34	1	1	0	F	3
POA5604	35-44	0			F	3
POA5604	35-44	0			M	4
POA5604	45-54	0			F	11
POA5604	45-54	0			M	13
POA5604	45-54	1	0	1	F	4
POA5604	45-54	1	1	0	F	5
POA5604	45-54	1	1	0	M	3
POA5604	55-64				F	4
POA5604	55-64	0			F	19
POA5604	55-64	0			M	25
POA5604	55-64	1	0	1	M	3
POA5604	65-74	0			F	17
POA5604	65-74	0			M	15
POA5604	65-74	1	0	1	F	3
POA5604	75-84	0			F	4
POA5604	75-84	0			M	7
POA5604	85+	0			F	3
POA5605	15-19				F	8
POA5605	15-19	0			F	24
POA5605	15-19	0			M	38
POA5605	15-19	1	0	1	F	3
POA5605	15-19	1	0	1	M	3
POA5605	20-24				F	3
POA5605	20-24				M	3
POA5605	20-24	0			F	16
POA5605	20-24	0			M	22
POA5605	20-24	1	0	1	F	7
POA5605	20-24	1	0	1	M	3
POA5605	20-24	1	1	0	F	7
POA5605	20-24	1	1	0	M	3
POA5605	25-34				M	8
POA5605	25-34	0			F	22
POA5605	25-34	0			M	27
POA5605	25-34	1	0	1	F	10
POA5605	25-34	1	1	0	F	26
POA5605	25-34	1	1	0	M	22
POA5605	25-34	1	1	1	F	5
POA5605	35-44				M	5
POA5605	35-44	0			F	16
POA5605	35-44	0			M	35
POA5605	35-44	1	0	1	F	5
POA5605	35-44	1	0	1	M	8
POA5605	35-44	1	1	0	F	47
POA5605	35-44	1	1	0	M	31
POA5605	35-44	1	1	1	M	3
POA5605	45-54				F	12
POA5605	45-54				M	6
POA5605	45-54	0			F	57
POA5605	45-54	0			M	61
POA5605	45-54	1	0	1	F	10
POA5605	45-54	1	0	1	M	7
POA5605	45-54	1	1	0	F	22
POA5605	45-54	1	1	0	M	30
POA5605	45-54	1	1	1	F	4
POA5605	55-64				F	10
POA5605	55-64				M	16
POA5605	55-64	0			F	106
POA5605	55-64	0			M	103
POA5605	55-64	1	0	1	F	28
POA5605	55-64	1	0	1	M	16
POA5605	55-64	1	1	0	F	3
POA5605	55-64	1	1	0	M	3
POA5605	65-74				F	9
POA5605	65-74				M	17
POA5605	65-74	0			F	117
POA5605	65-74	0			M	113
POA5605	65-74	1	0	1	F	21
POA5605	65-74	1	0	1	M	15
POA5605	75-84				F	12
POA5605	75-84				M	6
POA5605	75-84	0			F	80
POA5605	75-84	0			M	79
POA5605	85+				F	21
POA5605	85+				M	6
POA5605	85+	0			F	38
POA5605	85+	0			M	15
POA5606	15-19				F	50
POA5606	15-19				M	39
POA5606	15-19	0			F	313
POA5606	15-19	0			M	366
POA5606	15-19	1	0	1	F	61
POA5606	15-19	1	0	1	M	20
POA5606	15-19	1	1	0	M	3
POA5606	20-24				F	33
POA5606	20-24				M	40
POA5606	20-24	0			F	248
POA5606	20-24	0			M	323
POA5606	20-24	1	0	1	F	32
POA5606	20-24	1	0	1	M	12
POA5606	20-24	1	1	0	F	72
POA5606	20-24	1	1	0	M	13
POA5606	20-24	1	1	1	F	4
POA5606	25-34				F	64
POA5606	25-34				M	64
POA5606	25-34	0			F	335
POA5606	25-34	0			M	449
POA5606	25-34	1	0	1	F	51
POA5606	25-34	1	0	1	M	35
POA5606	25-34	1	1	0	F	412
POA5606	25-34	1	1	0	M	327
POA5606	25-34	1	1	1	F	40
POA5606	25-34	1	1	1	M	15
POA5606	35-44				F	55
POA5606	35-44				M	58
POA5606	35-44	0			F	227
POA5606	35-44	0			M	274
POA5606	35-44	1	0	1	F	41
POA5606	35-44	1	0	1	M	20
POA5606	35-44	1	1	0	F	489
POA5606	35-44	1	1	0	M	400
POA5606	35-44	1	1	1	F	32
POA5606	35-44	1	1	1	M	20
POA5606	45-54				F	59
POA5606	45-54				M	82
POA5606	45-54	0			F	538
POA5606	45-54	0			M	570
POA5606	45-54	1	0	1	F	117
POA5606	45-54	1	0	1	M	41
POA5606	45-54	1	1	0	F	199
POA5606	45-54	1	1	0	M	199
POA5606	45-54	1	1	1	F	20
POA5606	45-54	1	1	1	M	10
POA5606	55-64				F	92
POA5606	55-64				M	81
POA5606	55-64	0			F	661
POA5606	55-64	0			M	690
POA5606	55-64	1	0	1	F	209
POA5606	55-64	1	0	1	M	100
POA5606	55-64	1	1	0	F	15
POA5606	55-64	1	1	0	M	27
POA5606	65-74				F	60
POA5606	65-74				M	71
POA5606	65-74	0			F	539
POA5606	65-74	0			M	551
POA5606	65-74	1	0	1	F	126
POA5606	65-74	1	0	1	M	83
POA5606	65-74	1	1	0	F	7
POA5606	65-74	1	1	0	M	5
POA5606	75-84				F	67
POA5606	75-84				M	60
POA5606	75-84	0			F	363
POA5606	75-84	0			M	316
POA5606	75-84	1	0	1	F	18
POA5606	75-84	1	0	1	M	14
POA5606	85+				F	23
POA5606	85+				M	18
POA5606	85+	0			F	213
POA5606	85+	0			M	123
POA5606	85+	1	0	1	F	3
POA5606	85+	1	1	0	M	4
POA5607	15-19				F	24
POA5607	15-19				M	27
POA5607	15-19	0			F	93
POA5607	15-19	0			M	114
POA5607	15-19	1	0	1	F	12
POA5607	15-19	1	0	1	M	3
POA5607	20-24				F	3
POA5607	20-24				M	23
POA5607	20-24	0			F	36
POA5607	20-24	0			M	58
POA5607	20-24	1	0	1	F	11
POA5607	20-24	1	0	1	M	5
POA5607	20-24	1	1	0	F	15
POA5607	20-24	1	1	0	M	5
POA5607	25-34				F	22
POA5607	25-34				M	77
POA5607	25-34	0			F	68
POA5607	25-34	0			M	110
POA5607	25-34	1	0	1	F	14
POA5607	25-34	1	0	1	M	6
POA5607	25-34	1	1	0	F	132
POA5607	25-34	1	1	0	M	69
POA5607	25-34	1	1	1	F	11
POA5607	35-44				F	31
POA5607	35-44				M	74
POA5607	35-44	0			F	54
POA5607	35-44	0			M	97
POA5607	35-44	1	0	1	F	9
POA5607	35-44	1	0	1	M	4
POA5607	35-44	1	1	0	F	199
POA5607	35-44	1	1	0	M	196
POA5607	35-44	1	1	1	F	11
POA5607	45-54				F	26
POA5607	45-54				M	65
POA5607	45-54	0			F	213
POA5607	45-54	0			M	217
POA5607	45-54	1	0	1	F	43
POA5607	45-54	1	0	1	M	20
POA5607	45-54	1	1	0	F	89
POA5607	45-54	1	1	0	M	115
POA5607	45-54	1	1	1	F	9
POA5607	55-64				F	22
POA5607	55-64				M	53
POA5607	55-64	0			F	248
POA5607	55-64	0			M	323
POA5607	55-64	1	0	1	F	72
POA5607	55-64	1	0	1	M	42
POA5607	55-64	1	1	0	F	9
POA5607	55-64	1	1	0	M	16
POA5607	55-64	1	1	1	M	3
POA5607	65-74				F	11
POA5607	65-74				M	38
POA5607	65-74	0			F	166
POA5607	65-74	0			M	237
POA5607	65-74	1	0	1	F	45
POA5607	65-74	1	0	1	M	44
POA5607	65-74	1	1	0	F	3
POA5607	65-74	1	1	0	M	3
POA5607	75-84				F	11
POA5607	75-84				M	25
