POA_CODE_2016	CountryOfBirth	Sex	persons
POA4125	NZL	F	174
POA4125	NZL	M	204
POA4125	PAK	F	3
POA4125	PAK	M	4
POA4125	PHL	F	17
POA4125	PNG	F	3
POA4125	PNG	M	5
POA4125	POL	F	3
POA4125	POL	M	3
POA4125	SGP	M	4
POA4125	THA	F	15
POA4125	THA	M	16
POA4125	TWN	F	61
POA4125	TWN	M	55
POA4125	USA	F	5
POA4125	USA	M	3
POA4125	VNM	F	14
POA4125	VNM	M	7
POA4125	ZAF	F	18
POA4125	ZAF	M	18
POA4125	ZWE	F	4
POA4125	ZWE	M	3
POA4127		F	1396
POA4127		M	1398
POA4127	AFG	F	70
POA4127	AFG	M	110
POA4127	AUS	F	8455
POA4127	AUS	M	8161
POA4127	BGD	F	9
POA4127	BGD	M	11
POA4127	BIH	F	35
POA4127	BIH	M	33
POA4127	CAN	F	28
POA4127	CAN	M	24
POA4127	CHL	F	8
POA4127	CHL	M	7
POA4127	CHN	F	171
POA4127	CHN	M	96
POA4127	DEU	F	51
POA4127	DEU	M	56
POA4127	EGY	F	11
POA4127	EGY	M	9
POA4127	FJI	F	72
POA4127	FJI	M	59
POA4127	FRA	F	19
POA4127	FRA	M	10
POA4127	GBR	F	596
POA4127	GBR	M	622
POA4127	GRC	F	13
POA4127	GRC	M	15
POA4127	HKG	F	46
POA4127	HKG	M	47
POA4127	HRV	F	23
POA4127	HRV	M	21
POA4127	IDN	F	31
POA4127	IDN	M	19
POA4127	IND	F	159
POA4127	IND	M	205
POA4127	IRL	F	33
POA4127	IRL	M	35
POA4127	IRN	F	34
POA4127	IRN	M	36
POA4127	IRQ	F	26
POA4127	IRQ	M	31
POA4127	ITA	F	17
POA4127	ITA	M	26
POA4127	JPN	F	17
POA4127	JPN	M	6
POA4127	KHM	F	57
POA4127	KHM	M	39
POA4127	KOR	F	110
POA4127	KOR	M	106
POA4127	LBN	F	11
POA4127	LBN	M	17
POA4127	LKA	F	26
POA4127	LKA	M	29
POA4127	MKD	F	6
POA4127	MKD	M	3
POA4127	MLT	F	7
POA4127	MLT	M	4
POA4127	MMR	F	28
POA4127	MMR	M	29
POA4127	MUS	F	10
POA4127	MUS	M	9
POA4127	MYS	F	53
POA4127	MYS	M	39
POA4127	NLD	F	34
POA4127	NLD	M	33
POA4127	NZL	F	1046
POA4127	NZL	M	1089
POA4127	PAK	F	56
POA4127	PAK	M	39
POA4127	PHL	F	189
POA4127	PHL	M	82
POA4127	PNG	F	74
POA4127	PNG	M	68
POA4127	POL	F	26
POA4127	POL	M	20
POA4127	SGP	F	19
POA4127	SGP	M	25
POA4127	THA	F	82
POA4127	THA	M	42
POA4127	TUR	F	4
POA4127	TUR	M	12
POA4127	TWN	F	40
POA4127	TWN	M	23
POA4127	USA	F	24
POA4127	USA	M	41
POA4127	VNM	F	40
POA4127	VNM	M	36
POA4127	ZAF	F	106
POA4127	ZAF	M	105
POA4127	ZWE	F	32
POA4127	ZWE	M	37
POA4128		F	734
POA4128		M	683
POA4128	AFG	F	7
POA4128	AFG	M	16
POA4128	AUS	F	5532
POA4128	AUS	M	5563
POA4128	BIH	F	13
POA4128	BIH	M	6
POA4128	CAN	F	11
POA4128	CAN	M	15
POA4128	CHL	F	6
POA4128	CHL	M	5
POA4128	CHN	F	62
POA4128	CHN	M	50
POA4128	DEU	F	39
POA4128	DEU	M	45
POA4128	EGY	F	6
POA4128	EGY	M	11
POA4128	FJI	F	36
POA4128	FJI	M	32
POA4128	FRA	F	10
POA4128	FRA	M	8
POA4128	GBR	F	518
POA4128	GBR	M	528
POA4128	GRC	F	4
POA4128	GRC	M	10
POA4128	HKG	F	11
POA4128	HKG	M	13
POA4128	HRV	F	4
POA4128	HRV	M	8
POA4128	IDN	F	25
POA4128	IDN	M	16
POA4128	IND	F	46
POA4128	IND	M	66
POA4128	IRL	F	33
POA4128	IRL	M	31
POA4128	IRN	F	3
POA4128	IRN	M	3
POA4128	IRQ	F	8
POA4128	IRQ	M	6
POA4128	ITA	F	13
POA4128	ITA	M	21
POA4128	JPN	F	18
POA4128	JPN	M	11
POA4128	KHM	F	16
POA4128	KHM	M	8
POA4128	KOR	F	36
POA4128	KOR	M	25
POA4128	LBN	F	10
POA4128	LBN	M	12
POA4128	LKA	F	16
POA4128	LKA	M	16
POA4128	MKD	F	3
POA4128	MKD	M	3
POA4128	MLT	M	6
POA4128	MUS	F	7
POA4128	MUS	M	9
POA4128	MYS	F	22
POA4128	MYS	M	26
POA4128	NLD	F	31
POA4128	NLD	M	40
POA4128	NPL	F	9
POA4128	NPL	M	9
POA4128	NZL	F	572
POA4128	NZL	M	627
POA4128	PAK	F	5
POA4128	PAK	M	6
POA4128	PHL	F	94
POA4128	PHL	M	35
POA4128	PNG	F	34
POA4128	PNG	M	26
POA4128	POL	F	13
POA4128	POL	M	21
POA4128	SGP	F	17
POA4128	SGP	M	10
POA4128	THA	F	19
POA4128	THA	M	4
POA4128	TUR	F	3
POA4128	TWN	F	15
POA4128	TWN	M	15
POA4128	USA	F	24
POA4128	USA	M	26
POA4128	VNM	F	10
POA4128	VNM	M	9
POA4128	ZAF	F	133
POA4128	ZAF	M	116
POA4128	ZWE	F	31
POA4128	ZWE	M	37
POA4129		F	182
POA4129		M	212
POA4129	AUS	F	2272
POA4129	AUS	M	2271
POA4129	BIH	F	3
POA4129	BIH	M	3
POA4129	CAN	F	3
POA4129	CHL	F	3
POA4129	CHL	M	3
POA4129	CHN	F	25
POA4129	CHN	M	18
POA4129	DEU	F	10
POA4129	DEU	M	18
POA4129	FJI	F	14
POA4129	FJI	M	10
POA4129	GBR	F	159
POA4129	GBR	M	159
POA4129	GRC	M	3
POA4129	HRV	F	3
POA4129	IDN	F	3
POA4129	IDN	M	5
POA4129	IND	F	14
POA4129	IND	M	12
POA4129	IRL	F	7
POA4129	IRL	M	10
POA4129	IRN	F	3
POA4129	IRN	M	3
POA4129	ITA	F	3
POA4129	ITA	M	7
POA4129	JPN	F	3
POA4129	KHM	M	4
POA4129	KOR	F	13
POA4129	KOR	M	9
POA4129	LBN	M	3
POA4129	LKA	F	3
POA4129	LKA	M	7
POA4129	MKD	F	3
POA4129	MYS	F	5
POA4129	MYS	M	4
POA4129	NLD	F	5
POA4129	NLD	M	12
POA4129	NZL	F	295
POA4129	NZL	M	281
POA4129	PHL	F	37
POA4129	PHL	M	11
POA4129	PNG	F	3
POA4129	PNG	M	13
POA4129	SGP	F	4
POA4129	THA	F	4
POA4129	TWN	F	3
POA4129	TWN	M	3
POA4129	USA	F	14
POA4129	USA	M	12
POA4129	VNM	F	16
POA4129	VNM	M	17
POA4129	ZAF	F	28
POA4129	ZAF	M	30
POA4129	ZWE	F	4
POA4129	ZWE	M	3
POA4130		F	302
POA4130		M	297
POA4130	AUS	F	3095
POA4130	AUS	M	3061
POA4130	BGD	F	3
POA4130	BIH	F	3
POA4130	CAN	F	11
POA4130	CAN	M	6
POA4130	CHN	F	22
POA4130	CHN	M	8
POA4130	DEU	F	24
POA4130	DEU	M	15
POA4130	FJI	F	12
POA4130	FJI	M	5
POA4130	FRA	F	3
POA4130	FRA	M	6
POA4130	GBR	F	323
POA4130	GBR	M	294
POA4130	GRC	F	4
POA4130	GRC	M	6
POA4130	HKG	F	8
POA4130	HRV	F	3
POA4130	HRV	M	3
POA4130	IDN	F	3
POA4130	IND	F	20
POA4130	IND	M	23
POA4130	IRL	F	10
POA4130	IRL	M	7
POA4130	ITA	F	6
POA4130	ITA	M	11
POA4130	JPN	F	5
POA4130	JPN	M	3
POA4130	KHM	F	3
POA4130	KHM	M	4
POA4130	KOR	F	4
POA4130	KOR	M	4
POA4130	LBN	F	10
POA4130	LBN	M	3
POA4130	LKA	F	9
POA4130	LKA	M	4
POA4130	MKD	F	6
POA4130	MKD	M	3
POA4130	MMR	F	3
POA4130	MUS	F	3
POA4130	MYS	F	16
POA4130	NLD	F	19
POA4130	NLD	M	20
POA4130	NZL	F	235
POA4130	NZL	M	227
POA4130	PHL	F	40
POA4130	PHL	M	13
POA4130	PNG	F	25
POA4130	PNG	M	8
POA4130	POL	F	5
POA4130	POL	M	9
POA4130	SGP	F	3
POA4130	THA	F	4
POA4130	THA	M	3
POA4130	TWN	F	12
POA4130	TWN	M	12
POA4130	USA	F	16
POA4130	USA	M	20
POA4130	VNM	F	8
POA4130	VNM	M	6
POA4130	ZAF	F	55
POA4130	ZAF	M	66
POA4130	ZWE	F	10
POA4130	ZWE	M	14
POA4131		F	821
POA4131		M	812
POA4131	AFG	F	54
POA4131	AFG	M	56
POA4131	AUS	F	2947
POA4131	AUS	M	3048
POA4131	BGD	F	3
POA4131	BGD	M	4
POA4131	BIH	F	7
POA4131	BIH	M	3
POA4131	CAN	F	3
POA4131	CAN	M	3
POA4131	CHN	F	34
POA4131	CHN	M	24
POA4131	DEU	F	14
POA4131	DEU	M	7
POA4131	FJI	F	59
POA4131	FJI	M	34
POA4131	FRA	F	3
POA4131	FRA	M	3
POA4131	GBR	F	181
POA4131	GBR	M	165
POA4131	GRC	F	4
POA4131	GRC	M	7
POA4131	HKG	F	7
POA4131	HKG	M	4
POA4131	HRV	F	4
POA4131	HRV	M	6
POA4131	IDN	F	13
POA4131	IDN	M	9
POA4131	IND	F	76
POA4131	IND	M	118
POA4131	IRL	F	12
POA4131	IRL	M	13
POA4131	IRN	F	22
POA4131	IRN	M	19
POA4131	IRQ	F	49
POA4131	IRQ	M	38
POA4131	ITA	M	4
POA4131	JPN	F	10
POA4131	JPN	M	4
POA4131	KHM	F	38
POA4131	KHM	M	22
POA4131	KOR	F	6
POA4131	KOR	M	31
POA4131	LBN	F	3
POA4131	LBN	M	6
POA4131	LKA	F	9
POA4131	LKA	M	17
POA4131	MLT	F	3
POA4131	MLT	M	4
POA4131	MMR	F	31
POA4131	MMR	M	28
POA4131	MYS	F	9
POA4131	MYS	M	13
POA4131	NLD	F	20
POA4131	NLD	M	18
POA4131	NPL	F	3
POA4131	NZL	F	479
POA4131	NZL	M	488
POA4131	PAK	F	13
POA4131	PAK	M	16
POA4131	PHL	F	101
POA4131	PHL	M	49
POA4131	PNG	F	43
POA4131	PNG	M	31
POA4131	POL	M	4
POA4131	SGP	F	10
POA4131	SGP	M	3
POA4131	THA	F	29
POA4131	THA	M	12
POA4131	TWN	F	9
POA4131	TWN	M	4
POA4131	USA	F	11
POA4131	USA	M	11
POA4131	VNM	F	20
POA4131	VNM	M	17
POA4131	ZAF	F	26
POA4131	ZAF	M	25
POA4131	ZWE	F	12
POA4131	ZWE	M	11
POA4132		F	2326
POA4132		M	2206
POA4132	AFG	F	66
POA4132	AFG	M	79
POA4132	AUS	F	7929
POA4132	AUS	M	7844
POA4132	BGD	F	6
POA4132	BGD	M	5
POA4132	BIH	F	19
POA4132	BIH	M	15
POA4132	CAN	F	10
POA4132	CAN	M	5
POA4132	CHN	F	25
POA4132	CHN	M	18
POA4132	DEU	F	26
POA4132	DEU	M	27
POA4132	EGY	F	3
POA4132	EGY	M	9
POA4132	FJI	F	131
POA4132	FJI	M	116
POA4132	GBR	F	292
POA4132	GBR	M	293
POA4132	HKG	F	9
POA4132	HKG	M	3
POA4132	HRV	F	20
POA4132	HRV	M	16
POA4132	IDN	F	24
POA4132	IDN	M	15
POA4132	IND	F	48
POA4132	IND	M	65
POA4132	IRL	F	18
POA4132	IRL	M	8
POA4132	IRN	F	22
POA4132	IRN	M	19
POA4132	IRQ	F	51
POA4132	IRQ	M	44
POA4132	ITA	M	6
POA4132	JPN	F	9
POA4132	JPN	M	3
POA4132	KHM	F	121
POA4132	KHM	M	94
POA4132	KOR	F	5
POA4132	KOR	M	6
POA4132	LBN	F	11
POA4132	LBN	M	16
POA4132	LKA	F	12
POA4132	LKA	M	20
POA4132	MKD	F	3
POA4132	MKD	M	4
POA4132	MLT	F	4
POA4132	MLT	M	3
POA4132	MMR	F	57
POA4132	MMR	M	58
POA4132	MYS	F	22
POA4132	MYS	M	29
POA4132	NLD	F	24
POA4132	NLD	M	23
POA4132	NZL	F	1474
POA4132	NZL	M	1503
POA4132	PAK	F	42
POA4132	PAK	M	38
POA4132	PHL	F	213
POA4132	PHL	M	90
POA4132	PNG	F	61
POA4132	PNG	M	35
POA4132	POL	F	7
POA4132	POL	M	5
POA4132	SGP	F	13
POA4132	SGP	M	5
POA4132	THA	F	70
POA4132	THA	M	50
POA4132	TUR	F	4
POA4132	TUR	M	3
POA4132	TWN	F	11
POA4132	TWN	M	14
POA4132	USA	F	22
POA4132	USA	M	21
POA4132	VNM	F	40
POA4132	VNM	M	32
POA4132	ZAF	F	35
POA4132	ZAF	M	32
POA4132	ZWE	F	20
POA4132	ZWE	M	15
POA4133		F	1109
POA4133		M	1014
POA4133	AFG	F	19
POA4133	AFG	M	39
POA4133	AUS	F	5940
POA4133	AUS	M	5673
POA4133	BIH	F	12
POA4133	BIH	M	10
POA4133	CAN	F	5
POA4133	CAN	M	3
POA4133	CHL	F	3
POA4133	CHL	M	3
POA4133	CHN	F	45
POA4133	CHN	M	23
POA4133	DEU	F	41
POA4133	DEU	M	33
POA4133	EGY	M	3
POA4133	FJI	F	57
POA4133	FJI	M	49
POA4133	FRA	F	3
POA4133	FRA	M	3
POA4133	GBR	F	442
POA4133	GBR	M	430
POA4133	GRC	F	3
POA4133	GRC	M	6
POA4133	HKG	F	5
POA4133	HKG	M	14
POA4133	HRV	F	6
POA4133	HRV	M	13
POA4133	IDN	F	10
POA4133	IDN	M	7
POA4133	IND	F	78
POA4133	IND	M	90
POA4133	IRL	F	9
POA4133	IRL	M	15
POA4133	IRN	F	3
POA4133	IRN	M	6
POA4133	IRQ	F	7
POA4133	IRQ	M	15
POA4133	ITA	F	11
POA4133	ITA	M	6
POA4133	JPN	F	7
POA4133	JPN	M	3
POA4133	KHM	F	72
POA4133	KHM	M	58
POA4133	KOR	F	14
POA4133	KOR	M	8
POA4133	LBN	M	11
POA4133	LKA	F	23
POA4133	LKA	M	12
POA4133	MKD	M	3
POA4133	MLT	F	7
POA4133	MLT	M	6
POA4133	MMR	F	4
POA4133	MMR	M	3
POA4133	MUS	F	4
POA4133	MUS	M	7
POA4133	MYS	F	33
POA4133	MYS	M	23
POA4133	NLD	F	45
POA4133	NLD	M	32
POA4133	NPL	M	4
POA4133	NZL	F	800
POA4133	NZL	M	735
POA4133	PAK	F	25
POA4133	PAK	M	21
POA4133	PHL	F	113
POA4133	PHL	M	48
POA4133	PNG	F	38
POA4133	PNG	M	28
POA4133	POL	F	10
POA4133	POL	M	7
POA4133	SGP	F	8
POA4133	SGP	M	3
POA4133	THA	F	32
POA4133	THA	M	13
POA4133	TUR	F	3
POA4133	TWN	F	17
POA4133	TWN	M	21
POA4133	USA	F	20
POA4133	USA	M	16
POA4133	VNM	F	28
POA4133	VNM	M	30
POA4133	ZAF	F	58
POA4133	ZAF	M	48
POA4133	ZWE	F	6
POA4133	ZWE	M	7
POA4151		F	787
POA4151		M	731
POA4151	AFG	F	5
POA4151	AFG	M	16
POA4151	AUS	F	5883
POA4151	AUS	M	5593
POA4151	BGD	F	11
POA4151	BGD	M	13
POA4151	BIH	F	33
POA4151	BIH	M	39
POA4151	CAN	F	17
POA4151	CAN	M	19
POA4151	CHL	F	3
POA4151	CHL	M	10
POA4151	CHN	F	74
POA4151	CHN	M	47
POA4151	DEU	F	28
POA4151	DEU	M	30
POA4151	EGY	F	8
POA4151	EGY	M	10
POA4151	FJI	F	20
POA4151	FJI	M	9
POA4151	FRA	F	13
POA4151	FRA	M	11
POA4151	GBR	F	244
POA4151	GBR	M	279
POA4151	GRC	F	17
POA4151	GRC	M	22
POA4151	HKG	F	16
POA4151	HKG	M	20
POA4151	HRV	F	4
POA4151	HRV	M	3
POA4151	IDN	F	7
POA4151	IDN	M	7
POA4151	IND	F	265
POA4151	IND	M	319
POA4151	IRL	F	40
POA4151	IRL	M	32
POA4151	IRN	F	31
POA4151	IRN	M	24
POA4151	IRQ	F	3
POA4151	IRQ	M	5
POA4151	ITA	F	27
POA4151	ITA	M	30
POA4151	JPN	F	53
POA4151	JPN	M	19
POA4151	KOR	F	36
POA4151	KOR	M	10
POA4151	LBN	F	4
POA4151	LBN	M	4
POA4151	LKA	F	42
POA4151	LKA	M	38
POA4151	MMR	F	7
POA4151	MMR	M	4
POA4151	MUS	F	3
POA4151	MUS	M	3
POA4151	MYS	F	30
POA4151	MYS	M	21
POA4151	NLD	F	15
POA4151	NLD	M	16
POA4151	NPL	F	72
POA4151	NPL	M	81
POA4151	NZL	F	233
POA4151	NZL	M	254
POA4151	PAK	F	5
POA4151	PAK	M	12
POA4151	PHL	F	72
POA4151	PHL	M	28
POA4151	PNG	F	30
POA4151	PNG	M	21
POA4151	POL	F	13
POA4151	POL	M	5
POA4151	SGP	F	16
POA4151	SGP	M	11
POA4151	THA	F	32
POA4151	THA	M	13
POA4151	TUR	F	3
POA4151	TUR	M	7
POA4151	TWN	F	21
POA4151	TWN	M	10
POA4151	USA	F	41
POA4151	USA	M	39
POA4151	VNM	F	22
POA4151	VNM	M	27
POA4151	ZAF	F	43
POA4151	ZAF	M	47
POA4151	ZWE	F	11
POA4151	ZWE	M	5
POA4152		F	1722
POA4152		M	1600
POA4152	AFG	F	23
POA4152	AFG	M	20
POA4152	AUS	F	16315
POA4152	AUS	M	15091
POA4152	BGD	F	9
POA4152	BGD	M	6
POA4152	BIH	F	34
POA4152	BIH	M	31
POA4152	CAN	F	57
POA4152	CAN	M	51
POA4152	CHL	F	19
POA4152	CHL	M	19
POA4152	CHN	F	420
POA4152	CHN	M	286
POA4152	DEU	F	83
POA4152	DEU	M	66
POA4152	EGY	F	14
POA4152	EGY	M	16
POA4152	FJI	F	111
POA4152	FJI	M	100
POA4152	FRA	F	26
POA4152	FRA	M	20
POA4152	GBR	F	824
POA4152	GBR	M	908
POA4152	GRC	F	66
POA4152	GRC	M	75
POA4152	HKG	F	115
POA4152	HKG	M	95
POA4152	HRV	F	25
POA4152	HRV	M	14
POA4152	IDN	F	65
POA4152	IDN	M	37
POA4152	IND	F	323
POA4152	IND	M	391
POA4152	IRL	F	105
POA4152	IRL	M	158
POA4152	IRN	F	73
POA4152	IRN	M	73
POA4152	IRQ	F	10
POA4152	IRQ	M	15
POA4152	ITA	F	194
POA4152	ITA	M	148
POA4152	JPN	F	84
POA4152	JPN	M	35
POA4152	KHM	F	3
POA4152	KOR	F	180
POA4152	KOR	M	131
POA4152	LBN	F	22
POA4152	LBN	M	24
POA4152	LKA	F	118
POA4152	LKA	M	107
POA4152	MKD	F	8
POA4152	MKD	M	6
POA4152	MLT	F	7
POA4152	MLT	M	11
POA4152	MMR	F	16
POA4152	MMR	M	12
POA4152	MUS	F	11
POA4152	MUS	M	8
POA4152	MYS	F	146
POA4152	MYS	M	120
POA4152	NLD	F	37
POA4152	NLD	M	37
POA4152	NPL	F	23
POA4152	NPL	M	28
POA4152	NZL	F	783
POA4152	NZL	M	777
POA4152	PAK	F	13
POA4152	PAK	M	17
POA4152	PHL	F	203
POA4152	PHL	M	115
POA4152	PNG	F	101
POA4152	PNG	M	50
POA4152	POL	F	50
POA4152	POL	M	31
POA4152	SGP	F	67
POA4152	SGP	M	57
POA4152	THA	F	63
POA4152	THA	M	29
POA4152	TUR	F	7
POA4152	TUR	M	10
POA4152	TWN	F	79
POA4152	TWN	M	57
POA4152	USA	F	91
POA4152	USA	M	106
POA4152	VNM	F	139
POA4152	VNM	M	109
POA4152	ZAF	F	322
POA4152	ZAF	M	302
POA4152	ZWE	F	41
POA4152	ZWE	M	49
POA4153		F	118
POA4153		M	144
POA4153	AUS	F	1598
POA4153	AUS	M	1561
POA4153	BIH	M	3
POA4153	CAN	F	3
POA4153	CAN	M	3
POA4153	CHL	M	3
POA4153	CHN	F	47
POA4153	CHN	M	31
POA4153	DEU	F	13
POA4153	DEU	M	6
POA4153	FJI	F	15
POA4153	FJI	M	8
POA4153	FRA	M	3
POA4153	GBR	F	72
POA4153	GBR	M	85
POA4153	GRC	F	4
POA4153	GRC	M	5
POA4153	HKG	F	11
POA4153	HKG	M	11
POA4153	HRV	F	3
POA4153	HRV	M	4
POA4153	IDN	F	3
POA4153	IDN	M	3
POA4153	IND	F	24
POA4153	IND	M	23
POA4153	IRL	F	3
POA4153	IRL	M	9
POA4153	IRN	F	7
POA4153	ITA	F	15
POA4153	ITA	M	16
POA4153	JPN	F	3
POA4153	KOR	F	9
POA4153	KOR	M	10
POA4153	LBN	M	4
POA4153	LKA	F	11
POA4153	LKA	M	5
POA4153	MYS	F	3
POA4153	NLD	F	3
POA4153	NLD	M	3
POA4153	NPL	F	3
POA4153	NPL	M	3
POA4153	NZL	F	113
POA4153	NZL	M	114
POA4153	PHL	F	16
POA4153	PHL	M	12
POA4153	PNG	F	9
POA4153	PNG	M	3
POA4153	POL	F	6
POA4153	SGP	F	9
POA4153	SGP	M	3
POA4153	THA	F	3
POA4153	TWN	F	16
POA4153	TWN	M	14
POA4153	USA	F	3
POA4153	USA	M	13
POA4153	VNM	F	14
POA4153	VNM	M	12
POA4153	ZAF	F	26
POA4153	ZAF	M	28
POA4153	ZWE	F	6
POA4153	ZWE	M	6
POA4154		F	324
POA4154		M	348
POA4154	AUS	F	3820
POA4154	AUS	M	3788
POA4154	BIH	F	12
POA4154	BIH	M	11
POA4154	CAN	F	25
POA4154	CAN	M	13
POA4154	CHL	M	3
POA4154	CHN	F	37
POA4154	CHN	M	32
POA4154	DEU	F	27
POA4154	DEU	M	23
POA4154	EGY	F	5
POA4154	FJI	F	31
POA4154	FJI	M	17
POA4154	FRA	F	3
POA4154	FRA	M	9
POA4154	GBR	F	327
POA4154	GBR	M	352
POA4154	GRC	F	5
POA4154	GRC	M	6
POA4154	HKG	F	18
POA4154	HKG	M	5
POA4154	HRV	M	3
POA4154	IDN	F	7
POA4154	IDN	M	4
POA4154	IND	F	67
POA4154	IND	M	75
POA4154	IRL	F	33
POA4154	IRL	M	28
POA4154	IRN	F	38
POA4154	IRN	M	33
POA4154	ITA	F	6
POA4154	ITA	M	17
POA4154	JPN	F	8
POA4154	JPN	M	4
POA4154	KOR	F	22
POA4154	KOR	M	13
POA4154	LKA	F	18
POA4154	LKA	M	15
POA4154	MKD	M	3
POA4154	MLT	M	4
POA4154	MMR	F	3
POA4154	MYS	F	26
POA4154	MYS	M	18
POA4154	NLD	F	15
POA4154	NLD	M	15
POA4154	NZL	F	273
POA4154	NZL	M	295
POA4154	PAK	F	6
POA4154	PAK	M	11
POA4154	PHL	F	40
POA4154	PHL	M	31
POA4154	PNG	F	11
POA4154	PNG	M	12
POA4154	POL	F	9
POA4154	POL	M	9
POA4154	SGP	F	14
POA4154	SGP	M	9
POA4154	THA	F	9
POA4154	THA	M	3
POA4154	TUR	F	3
POA4154	TUR	M	3
POA4154	TWN	F	14
POA4154	TWN	M	5
POA4154	USA	F	28
POA4154	USA	M	22
POA4154	VNM	F	5
POA4154	VNM	M	9
POA4154	ZAF	F	191
POA4154	ZAF	M	210
POA4154	ZWE	F	13
POA4154	ZWE	M	16
POA4155		F	61
POA4155		M	57
POA4155	AUS	F	553
POA4155	AUS	M	557
POA4155	BIH	M	3
POA4155	CAN	M	4
POA4155	CHN	F	12
POA4155	CHN	M	3
POA4155	DEU	M	3
POA4155	EGY	M	3
POA4155	FJI	F	7
POA4155	FJI	M	3
POA4155	GBR	F	27
POA4155	GBR	M	24
POA4155	GRC	M	4
POA4155	HKG	M	3
POA4155	IDN	F	8
POA4155	IND	F	8
POA4155	IND	M	6
POA4155	ITA	F	5
POA4155	ITA	M	8
POA4155	KOR	F	6
POA4155	KOR	M	4
POA4155	MYS	M	3
POA4155	NLD	M	3
POA4155	NZL	F	13
POA4155	NZL	M	19
POA4155	PAK	F	3
POA4155	PHL	F	4
POA4155	USA	F	3
POA4155	USA	M	10
POA4155	ZAF	F	4
POA4155	ZAF	M	3
POA4156		F	86
POA4156		M	94
POA4156	AFG	M	3
POA4156	AUS	F	1086
POA4156	AUS	M	1040
POA4156	CAN	F	3
POA4156	CAN	M	3
POA4156	CHL	M	3
POA4156	CHN	F	51
POA4156	CHN	M	48
POA4156	DEU	F	5
POA4156	DEU	M	3
POA4156	FJI	F	10
POA4156	FJI	M	11
POA4156	FRA	F	10
POA4156	FRA	M	8
POA4156	GBR	F	59
POA4156	GBR	M	68
POA4156	GRC	F	3
POA4156	GRC	M	3
POA4156	HKG	F	20
POA4156	HKG	M	16
POA4156	IDN	F	8
POA4156	IND	F	40
POA4156	IND	M	36
POA4156	IRL	F	7
POA4156	IRL	M	8
POA4156	IRN	F	3
POA4156	IRN	M	5
POA4156	ITA	F	4
POA4156	JPN	F	3
POA4156	KOR	F	12
POA4156	KOR	M	17
POA4156	LKA	F	20
POA4156	LKA	M	30
POA4156	MYS	F	15
POA4156	MYS	M	19
POA4156	NLD	F	5
POA4156	NLD	M	10
POA4156	NZL	F	40
POA4156	NZL	M	44
POA4156	PHL	F	18
POA4156	PHL	M	8
POA4156	PNG	F	10
POA4156	PNG	M	5
POA4156	POL	F	3
POA4156	SGP	F	9
POA4156	SGP	M	6
POA4156	THA	F	6
POA4156	TWN	F	18
POA4156	TWN	M	10
POA4156	USA	F	13
POA4156	USA	M	13
POA4156	VNM	F	12
POA4156	VNM	M	8
POA4156	ZAF	F	29
POA4156	ZAF	M	33
POA4156	ZWE	M	3
POA4157		F	529
POA4157		M	529
POA4157	AFG	F	3
POA4157	AUS	F	7112
POA4157	AUS	M	7099
POA4157	BIH	F	3
POA4157	BIH	M	5
POA4157	CAN	F	15
POA4157	CAN	M	22
POA4157	CHL	F	7
POA4157	CHL	M	4
POA4157	CHN	F	53
POA4157	CHN	M	30
POA4157	DEU	F	40
POA4157	DEU	M	46
POA4157	EGY	F	3
POA4157	EGY	M	5
POA4157	FJI	F	25
POA4157	FJI	M	26
POA4157	FRA	F	6
POA4157	FRA	M	5
POA4157	GBR	F	479
POA4157	GBR	M	531
POA4157	GRC	F	10
POA4157	GRC	M	12
POA4157	HKG	F	8
POA4157	HKG	M	4
POA4157	HRV	F	14
POA4157	HRV	M	11
POA4157	IDN	F	12
POA4157	IDN	M	7
POA4157	IND	F	73
POA4157	IND	M	87
POA4157	IRL	F	15
POA4157	IRL	M	31
POA4157	IRN	F	3
POA4157	IRN	M	3
POA4157	IRQ	F	6
POA4157	IRQ	M	3
POA4157	ITA	F	11
POA4157	ITA	M	23
POA4157	JPN	F	13
POA4157	JPN	M	3
POA4157	KHM	F	4
POA4157	KHM	M	4
POA4157	KOR	F	12
POA4157	KOR	M	9
POA4157	LBN	F	3
POA4157	LKA	F	12
POA4157	LKA	M	10
POA4157	MKD	F	3
POA4157	MLT	F	4
POA4157	MLT	M	11
POA4157	MUS	F	3
POA4157	MUS	M	3
POA4157	MYS	F	17
POA4157	MYS	M	23
POA4157	NLD	F	31
POA4157	NLD	M	39
POA4157	NPL	F	6
POA4157	NPL	M	3
POA4157	NZL	F	610
POA4157	NZL	M	571
POA4157	PAK	F	4
POA4157	PAK	M	3
POA4157	PHL	F	123
POA4157	PHL	M	61
POA4157	PNG	F	35
POA4157	PNG	M	37
POA4157	POL	F	13
POA4157	POL	M	13
POA4157	SGP	F	15
POA4157	SGP	M	10
POA4157	THA	F	11
POA4157	THA	M	6
POA4157	TUR	F	4
POA4157	TUR	M	5
POA4157	TWN	F	19
POA4157	TWN	M	4
POA4157	USA	F	24
POA4157	USA	M	25
POA4157	VNM	F	24
POA4157	VNM	M	10
POA4157	ZAF	F	108
POA4157	ZAF	M	112
POA4157	ZWE	F	9
POA4157	ZWE	M	19
POA4158		F	142
POA4158		M	151
POA4158	AUS	F	1419
POA4158	AUS	M	1384
POA4158	CHN	F	10
POA4158	CHN	M	5
POA4158	DEU	F	9
