POA_CODE_2016	Age5yr	Indigenous	Sex	persons
POA0836	55-59		M	23
POA0836	55-59	0	F	192
POA0836	55-59	0	M	220
POA0836	55-59	1	F	12
POA0836	55-59	1	M	13
POA0836	60-64		F	25
POA0836	60-64		M	29
POA0836	60-64	0	F	136
POA0836	60-64	0	M	181
POA0836	60-64	1	F	10
POA0836	60-64	1	M	8
POA0836	65+		F	38
POA0836	65+		M	40
POA0836	65+	0	F	209
POA0836	65+	0	M	274
POA0836	65+	1	F	8
POA0836	65+	1	M	8
POA0837	0-4	0	F	4
POA0837	0-4	0	M	8
POA0837	0-4	1	F	7
POA0837	0-4	1	M	8
POA0837	5-9		F	3
POA0837	5-9	0	F	7
POA0837	5-9	0	M	10
POA0837	5-9	1	F	4
POA0837	5-9	1	M	3
POA0837	10-14		F	6
POA0837	10-14		M	7
POA0837	10-14	0	F	5
POA0837	10-14	0	M	3
POA0837	10-14	1	M	5
POA0837	15-19	0	F	4
POA0837	15-19	0	M	8
POA0837	15-19	1	F	5
POA0837	20-24	0	F	6
POA0837	20-24	0	M	10
POA0837	20-24	1	M	7
POA0837	25-29	0	F	11
POA0837	25-29	0	M	3
POA0837	25-29	1	F	8
POA0837	25-29	1	M	3
POA0837	30-34	0	F	4
POA0837	30-34	0	M	5
POA0837	30-34	1	F	4
POA0837	30-34	1	M	3
POA0837	35-39		F	4
POA0837	35-39		M	5
POA0837	35-39	0	F	13
POA0837	35-39	0	M	5
POA0837	35-39	1	F	3
POA0837	35-39	1	M	9
POA0837	40-44		F	3
POA0837	40-44	0	F	7
POA0837	40-44	0	M	4
POA0837	40-44	1	M	3
POA0837	45-49		F	3
POA0837	45-49		M	8
POA0837	45-49	0	F	19
POA0837	45-49	0	M	17
POA0837	45-49	1	M	3
POA0837	50-54	0	F	18
POA0837	50-54	0	M	14
POA0837	55-59		F	4
POA0837	55-59		M	4
POA0837	55-59	0	F	8
POA0837	55-59	0	M	18
POA0837	55-59	1	F	3
POA0837	55-59	1	M	5
POA0837	60-64		F	3
POA0837	60-64	0	F	7
POA0837	60-64	0	M	11
POA0837	60-64	1	F	3
POA0837	65+		F	8
POA0837	65+		M	5
POA0837	65+	0	F	12
POA0837	65+	0	M	18
POA0838	0-4		F	3
POA0838	0-4		M	3
POA0838	0-4	0	F	26
POA0838	0-4	0	M	33
POA0838	0-4	1	F	3
POA0838	0-4	1	M	7
POA0838	5-9		F	6
POA0838	5-9		M	3
POA0838	5-9	0	F	22
POA0838	5-9	0	M	26
POA0838	5-9	1	F	7
POA0838	5-9	1	M	5
POA0838	10-14		M	4
POA0838	10-14	0	F	19
POA0838	10-14	0	M	22
POA0838	10-14	1	F	3
POA0838	10-14	1	M	5
POA0838	15-19		F	4
POA0838	15-19		M	5
POA0838	15-19	0	F	16
POA0838	15-19	0	M	16
POA0838	15-19	1	F	6
POA0838	15-19	1	M	3
POA0838	20-24		F	7
POA0838	20-24	0	F	18
POA0838	20-24	0	M	11
POA0838	25-29		F	5
POA0838	25-29		M	6
POA0838	25-29	0	F	17
POA0838	25-29	0	M	20
POA0838	25-29	1	M	3
POA0838	30-34	0	F	20
POA0838	30-34	0	M	36
POA0838	30-34	1	F	3
POA0838	35-39		F	8
POA0838	35-39		M	3
POA0838	35-39	0	F	23
POA0838	35-39	0	M	27
POA0838	35-39	1	F	4
POA0838	35-39	1	M	3
POA0838	40-44		M	4
POA0838	40-44	0	F	26
POA0838	40-44	0	M	26
POA0838	45-49		F	3
POA0838	45-49		M	8
POA0838	45-49	0	F	25
POA0838	45-49	0	M	21
POA0838	45-49	1	F	3
POA0838	50-54		M	3
POA0838	50-54	0	F	23
POA0838	50-54	0	M	28
POA0838	50-54	1	M	3
POA0838	55-59		F	3
POA0838	55-59	0	F	18
POA0838	55-59	0	M	23
POA0838	60-64		F	3
POA0838	60-64		M	3
POA0838	60-64	0	F	14
POA0838	60-64	0	M	31
POA0838	60-64	1	F	4
POA0838	60-64	1	M	3
POA0838	65+		F	3
POA0838	65+		M	3
POA0838	65+	0	F	26
POA0838	65+	0	M	31
POA0838	65+	1	M	3
POA0839	0-4		F	3
POA0839	0-4	0	F	11
POA0839	0-4	0	M	14
POA0839	0-4	1	M	6
POA0839	5-9		F	3
POA0839	5-9		M	3
POA0839	5-9	0	F	6
POA0839	5-9	0	M	9
POA0839	5-9	1	F	3
POA0839	5-9	1	M	4
POA0839	10-14	0	F	3
POA0839	10-14	0	M	7
POA0839	10-14	1	M	5
POA0839	15-19		F	9
POA0839	15-19	0	F	16
POA0839	15-19	0	M	6
POA0839	20-24		F	10
POA0839	20-24		M	5
POA0839	20-24	0	F	26
POA0839	20-24	0	M	37
POA0839	20-24	1	F	3
POA0839	20-24	1	M	4
POA0839	25-29		F	4
POA0839	25-29		M	6
POA0839	25-29	0	F	34
POA0839	25-29	0	M	27
POA0839	25-29	1	F	8
POA0839	30-34		F	7
POA0839	30-34		M	4
POA0839	30-34	0	F	22
POA0839	30-34	0	M	18
POA0839	35-39		F	3
POA0839	35-39		M	4
POA0839	35-39	0	F	6
POA0839	35-39	0	M	12
POA0839	40-44		F	6
POA0839	40-44	0	F	15
POA0839	40-44	0	M	8
POA0839	40-44	1	F	3
POA0839	45-49		F	3
POA0839	45-49		M	3
POA0839	45-49	0	F	18
POA0839	45-49	0	M	14
POA0839	50-54	0	F	11
POA0839	50-54	0	M	9
POA0839	55-59		F	3
POA0839	55-59		M	6
POA0839	55-59	0	F	12
POA0839	55-59	0	M	9
POA0839	60-64		M	6
POA0839	60-64	0	F	6
POA0839	60-64	0	M	13
POA0839	65+		M	6
POA0839	65+	0	F	14
POA0839	65+	0	M	20
POA0840	0-4	0	F	5
POA0840	0-4	0	M	3
POA0840	5-9	0	F	9
POA0840	5-9	0	M	3
POA0840	15-19	0	M	5
POA0840	20-24	0	F	8
POA0840	25-29	0	F	3
POA0840	30-34	0	F	7
POA0840	30-34	0	M	4
POA0840	35-39	0	F	4
POA0840	35-39	0	M	5
POA0840	40-44	0	F	14
POA0840	40-44	0	M	15
POA0840	45-49	0	F	9
POA0840	45-49	0	M	16
POA0840	50-54	0	F	13
POA0840	50-54	0	M	21
POA0840	55-59	0	F	6
POA0840	55-59	0	M	14
POA0840	60-64		M	5
POA0840	60-64	0	F	20
POA0840	60-64	0	M	40
POA0840	60-64	1	F	3
POA0840	65+		M	8
POA0840	65+	0	F	29
POA0840	65+	0	M	60
POA0840	65+	1	M	3
POA0841	0-4		F	3
POA0841	0-4		M	3
POA0841	0-4	0	F	15
POA0841	0-4	0	M	21
POA0841	0-4	1	F	3
POA0841	5-9		F	3
POA0841	5-9		M	4
POA0841	5-9	0	F	20
POA0841	5-9	0	M	19
POA0841	5-9	1	F	5
POA0841	5-9	1	M	5
POA0841	10-14		F	4
POA0841	10-14		M	3
POA0841	10-14	0	F	18
POA0841	10-14	0	M	25
POA0841	10-14	1	M	3
POA0841	15-19		F	8
POA0841	15-19		M	3
POA0841	15-19	0	F	7
POA0841	15-19	0	M	11
POA0841	15-19	1	F	4
POA0841	15-19	1	M	4
POA0841	20-24		F	4
POA0841	20-24		M	4
POA0841	20-24	0	F	9
POA0841	20-24	0	M	8
POA0841	25-29		M	4
POA0841	25-29	0	F	19
POA0841	25-29	0	M	17
POA0841	30-34		M	4
POA0841	30-34	0	F	25
POA0841	30-34	0	M	10
POA0841	30-34	1	M	3
POA0841	35-39		M	3
POA0841	35-39	0	F	28
POA0841	35-39	0	M	26
POA0841	40-44		F	3
POA0841	40-44		M	3
POA0841	40-44	0	F	12
POA0841	40-44	0	M	20
POA0841	45-49		F	6
POA0841	45-49		M	3
POA0841	45-49	0	F	21
POA0841	45-49	0	M	29
POA0841	50-54		F	4
POA0841	50-54		M	8
POA0841	50-54	0	F	21
POA0841	50-54	0	M	30
POA0841	50-54	1	F	3
POA0841	55-59		M	8
POA0841	55-59	0	F	16
POA0841	55-59	0	M	20
POA0841	55-59	1	M	3
POA0841	60-64		F	4
POA0841	60-64		M	5
POA0841	60-64	0	F	14
POA0841	60-64	0	M	20
POA0841	65+		M	10
POA0841	65+	0	F	21
POA0841	65+	0	M	32
POA0845	0-4		F	3
POA0845	0-4	0	F	4
POA0845	0-4	1	F	10
POA0845	0-4	1	M	14
POA0845	5-9		F	8
POA0845	5-9		M	5
POA0845	5-9	0	F	4
POA0845	5-9	0	M	8
POA0845	5-9	1	F	19
POA0845	5-9	1	M	10
POA0845	10-14	0	M	3
POA0845	10-14	1	F	8
POA0845	10-14	1	M	4
POA0845	15-19		M	3
POA0845	15-19	0	F	4
POA0845	15-19	0	M	8
POA0845	15-19	1	F	5
POA0845	15-19	1	M	4
POA0845	20-24		F	4
POA0845	20-24	0	F	3
POA0845	20-24	0	M	6
POA0845	20-24	1	F	9
POA0845	20-24	1	M	5
POA0845	25-29		F	4
POA0845	25-29		M	7
POA0845	25-29	0	F	3
POA0845	25-29	0	M	5
POA0845	25-29	1	F	6
POA0845	25-29	1	M	5
POA0845	30-34		M	3
POA0845	30-34	0	F	5
POA0845	30-34	1	F	7
POA0845	30-34	1	M	3
POA0845	35-39		F	8
POA0845	35-39		M	4
POA0845	35-39	0	F	8
POA0845	35-39	0	M	10
POA0845	35-39	1	F	7
POA0845	35-39	1	M	3
POA0845	40-44	0	F	3
POA0845	40-44	0	M	5
POA0845	40-44	1	F	6
POA0845	40-44	1	M	4
POA0845	45-49		M	7
POA0845	45-49	0	F	11
POA0845	45-49	0	M	11
POA0845	45-49	1	F	5
POA0845	45-49	1	M	4
POA0845	50-54		F	3
POA0845	50-54		M	3
POA0845	50-54	0	F	8
POA0845	50-54	0	M	21
POA0845	50-54	1	F	3
POA0845	50-54	1	M	8
POA0845	55-59		F	3
POA0845	55-59	0	F	11
POA0845	55-59	0	M	7
POA0845	55-59	1	F	4
POA0845	60-64		F	4
POA0845	60-64		M	3
POA0845	60-64	0	F	6
POA0845	60-64	0	M	14
POA0845	60-64	1	F	8
POA0845	60-64	1	M	3
POA0845	65+		F	3
POA0845	65+		M	11
POA0845	65+	0	F	18
POA0845	65+	0	M	36
POA0845	65+	1	F	8
POA0845	65+	1	M	3
POA0846	0-4		F	3
POA0846	0-4	0	F	6
POA0846	0-4	0	M	4
POA0846	0-4	1	F	3
POA0846	5-9		F	3
POA0846	5-9	0	F	4
POA0846	5-9	0	M	8
POA0846	5-9	1	F	8
POA0846	5-9	1	M	13
POA0846	10-14	0	F	10
POA0846	10-14	0	M	3
POA0846	10-14	1	F	3
POA0846	15-19	0	F	3
POA0846	15-19	1	F	3
POA0846	20-24		F	3
POA0846	20-24	0	F	5
POA0846	20-24	0	M	3
POA0846	20-24	1	F	3
POA0846	20-24	1	M	11
POA0846	25-29	0	F	5
POA0846	25-29	0	M	3
POA0846	25-29	1	F	8
POA0846	25-29	1	M	6
POA0846	30-34		F	3
POA0846	30-34	0	M	7
POA0846	30-34	1	F	3
POA0846	30-34	1	M	4
POA0846	35-39	0	F	3
POA0846	35-39	0	M	8
POA0846	35-39	1	F	3
POA0846	40-44	0	F	4
POA0846	40-44	0	M	4
POA0846	40-44	1	M	3
POA0846	45-49		F	3
POA0846	45-49		M	3
POA0846	45-49	0	F	13
POA0846	45-49	0	M	5
POA0846	45-49	1	F	4
POA0846	50-54		M	5
POA0846	50-54	0	F	17
POA0846	50-54	0	M	11
POA0846	50-54	1	F	3
POA0846	55-59		M	3
POA0846	55-59	0	F	6
POA0846	55-59	0	M	14
POA0846	55-59	1	F	3
POA0846	60-64		F	3
POA0846	60-64		M	3
POA0846	60-64	0	F	10
POA0846	60-64	0	M	11
POA0846	65+		F	3
POA0846	65+		M	6
POA0846	65+	0	F	20
POA0846	65+	0	M	36
POA0846	65+	1	F	4
POA0846	65+	1	M	3
POA0847	0-4	0	F	3
POA0847	0-4	1	F	12
POA0847	0-4	1	M	12
POA0847	5-9		F	4
POA0847	5-9	1	F	10
POA0847	5-9	1	M	8
POA0847	10-14	0	M	5
POA0847	10-14	1	F	11
POA0847	10-14	1	M	3
POA0847	15-19		M	3
POA0847	15-19	0	F	3
POA0847	15-19	0	M	6
POA0847	15-19	1	F	6
POA0847	15-19	1	M	8
POA0847	20-24		F	3
POA0847	20-24	0	F	5
POA0847	20-24	0	M	4
POA0847	20-24	1	F	5
POA0847	20-24	1	M	6
POA0847	25-29	0	F	3
POA0847	25-29	0	M	3
POA0847	25-29	1	F	4
POA0847	25-29	1	M	3
POA0847	30-34	0	F	3
POA0847	30-34	0	M	3
POA0847	30-34	1	F	3
POA0847	30-34	1	M	3
POA0847	35-39	1	M	8
POA0847	40-44		F	3
POA0847	40-44	0	F	8
POA0847	40-44	0	M	3
POA0847	40-44	1	F	9
POA0847	40-44	1	M	6
POA0847	45-49	0	F	3
POA0847	45-49	0	M	6
POA0847	45-49	1	F	4
POA0847	45-49	1	M	4
POA0847	50-54		F	3
POA0847	50-54	0	F	3
POA0847	50-54	0	M	9
POA0847	50-54	1	F	3
POA0847	50-54	1	M	3
POA0847	55-59		M	5
POA0847	55-59	0	F	7
POA0847	55-59	0	M	15
POA0847	60-64	0	F	11
POA0847	60-64	0	M	8
POA0847	60-64	1	F	3
POA0847	60-64	1	M	3
POA0847	65+		M	5
POA0847	65+	0	F	12
POA0847	65+	0	M	17
POA0847	65+	1	F	5
POA0850	0-4		F	38
POA0850	0-4		M	69
POA0850	0-4	0	F	173
POA0850	0-4	0	M	174
POA0850	0-4	1	F	87
POA0850	0-4	1	M	112
POA0850	5-9		F	38
POA0850	5-9		M	38
POA0850	5-9	0	F	118
POA0850	5-9	0	M	163
POA0850	5-9	1	F	106
POA0850	5-9	1	M	112
POA0850	10-14		F	62
POA0850	10-14		M	69
POA0850	10-14	0	F	111
POA0850	10-14	0	M	128
POA0850	10-14	1	F	105
POA0850	10-14	1	M	112
POA0850	15-19		F	39
POA0850	15-19		M	58
POA0850	15-19	0	F	106
POA0850	15-19	0	M	131
POA0850	15-19	1	F	84
POA0850	15-19	1	M	79
POA0850	20-24		F	44
POA0850	20-24		M	41
POA0850	20-24	0	F	143
POA0850	20-24	0	M	139
POA0850	20-24	1	F	76
POA0850	20-24	1	M	68
POA0850	25-29		F	75
POA0850	25-29		M	67
POA0850	25-29	0	F	212
POA0850	25-29	0	M	205
POA0850	25-29	1	F	67
POA0850	25-29	1	M	67
POA0850	30-34		F	65
POA0850	30-34		M	73
POA0850	30-34	0	F	220
POA0850	30-34	0	M	204
POA0850	30-34	1	F	66
POA0850	30-34	1	M	51
POA0850	35-39		F	60
POA0850	35-39		M	47
POA0850	35-39	0	F	183
POA0850	35-39	0	M	163
POA0850	35-39	1	F	65
POA0850	35-39	1	M	46
POA0850	40-44		F	42
POA0850	40-44		M	33
POA0850	40-44	0	F	152
POA0850	40-44	0	M	142
POA0850	40-44	1	F	53
POA0850	40-44	1	M	53
POA0850	45-49		F	66
POA0850	45-49		M	62
POA0850	45-49	0	F	164
POA0850	45-49	0	M	173
POA0850	45-49	1	F	74
POA0850	45-49	1	M	54
POA0850	50-54		F	59
POA0850	50-54		M	60
POA0850	50-54	0	F	174
POA0850	50-54	0	M	181
POA0850	50-54	1	F	58
POA0850	50-54	1	M	45
POA0850	55-59		F	37
POA0850	55-59		M	53
POA0850	55-59	0	F	159
POA0850	55-59	0	M	155
POA0850	55-59	1	F	52
POA0850	55-59	1	M	48
POA0850	60-64		F	39
POA0850	60-64		M	54
POA0850	60-64	0	F	131
POA0850	60-64	0	M	174
POA0850	60-64	1	F	27
POA0850	60-64	1	M	33
POA0850	65+		F	73
POA0850	65+		M	107
POA0850	65+	0	F	197
POA0850	65+	0	M	286
POA0850	65+	1	F	59
POA0850	65+	1	M	41
POA0852	0-4		F	23
POA0852	0-4		M	34
POA0852	0-4	0	F	36
POA0852	0-4	0	M	40
POA0852	0-4	1	F	328
POA0852	0-4	1	M	335
POA0852	5-9		F	21
POA0852	5-9		M	19
POA0852	5-9	0	F	38
POA0852	5-9	0	M	40
POA0852	5-9	1	F	344
POA0852	5-9	1	M	371
POA0852	10-14		F	11
POA0852	10-14		M	10
POA0852	10-14	0	F	28
POA0852	10-14	0	M	22
POA0852	10-14	1	F	326
POA0852	10-14	1	M	328
POA0852	15-19		F	15
POA0852	15-19		M	26
POA0852	15-19	0	F	19
POA0852	15-19	0	M	33
POA0852	15-19	1	F	286
POA0852	15-19	1	M	331
POA0852	20-24		F	34
POA0852	20-24		M	56
POA0852	20-24	0	F	45
POA0852	20-24	0	M	80
POA0852	20-24	1	F	269
POA0852	20-24	1	M	258
POA0852	25-29		F	34
POA0852	25-29		M	54
POA0852	25-29	0	F	50
POA0852	25-29	0	M	76
POA0852	25-29	1	F	285
POA0852	25-29	1	M	298
POA0852	30-34		F	30
POA0852	30-34		M	31
POA0852	30-34	0	F	59
POA0852	30-34	0	M	61
POA0852	30-34	1	F	235
POA0852	30-34	1	M	212
POA0852	35-39		F	19
POA0852	35-39		M	26
POA0852	35-39	0	F	41
POA0852	35-39	0	M	62
POA0852	35-39	1	F	193
POA0852	35-39	1	M	174
POA0852	40-44		F	25
POA0852	40-44		M	22
POA0852	40-44	0	F	46
POA0852	40-44	0	M	50
POA0852	40-44	1	F	143
POA0852	40-44	1	M	168
POA0852	45-49		F	31
POA0852	45-49		M	35
POA0852	45-49	0	F	51
POA0852	45-49	0	M	78
POA0852	45-49	1	F	194
POA0852	45-49	1	M	157
POA0852	50-54		F	28
POA0852	50-54		M	45
POA0852	50-54	0	F	72
POA0852	50-54	0	M	83
POA0852	50-54	1	F	131
POA0852	50-54	1	M	117
POA0852	55-59		F	29
POA0852	55-59		M	22
POA0852	55-59	0	F	72
POA0852	55-59	0	M	71
POA0852	55-59	1	F	98
POA0852	55-59	1	M	76
POA0852	60-64		F	19
POA0852	60-64		M	26
POA0852	60-64	0	F	44
POA0852	60-64	0	M	68
POA0852	60-64	1	F	61
POA0852	60-64	1	M	58
POA0852	65+		F	25
POA0852	65+		M	28
POA0852	65+	0	F	68
POA0852	65+	0	M	109
POA0852	65+	1	F	98
POA0852	65+	1	M	80
POA0853	0-4		F	3
POA0853	0-4		M	3
POA0853	0-4	0	F	57
POA0853	0-4	0	M	45
POA0853	5-9		M	3
POA0853	5-9	0	F	31
POA0853	5-9	0	M	43
POA0853	5-9	1	F	3
POA0853	10-14	0	F	18
POA0853	10-14	0	M	19
POA0853	15-19		F	3
POA0853	15-19		M	3
POA0853	15-19	0	F	14
POA0853	15-19	0	M	16
POA0853	20-24		F	3
POA0853	20-24		M	10
POA0853	20-24	0	F	22
POA0853	20-24	0	M	46
POA0853	25-29		F	4
POA0853	25-29		M	21
POA0853	25-29	0	F	54
POA0853	25-29	0	M	76
POA0853	30-34		F	7
POA0853	30-34		M	13
POA0853	30-34	0	F	55
POA0853	30-34	0	M	60
POA0853	35-39		F	3
POA0853	35-39		M	3
POA0853	35-39	0	F	24
POA0853	35-39	0	M	38
POA0853	40-44	0	F	17
POA0853	40-44	0	M	24
POA0853	45-49		F	4
POA0853	45-49		M	5
POA0853	45-49	0	F	16
POA0853	45-49	0	M	28
POA0853	45-49	1	M	3
POA0853	50-54	0	F	13
POA0853	50-54	0	M	11
POA0853	50-54	1	M	3
POA0853	55-59	0	M	10
POA0854	0-4		M	3
POA0854	0-4	0	F	3
POA0854	0-4	0	M	5
POA0854	0-4	1	F	45
POA0854	0-4	1	M	42
POA0854	5-9		F	3
POA0854	5-9	0	F	3
POA0854	5-9	1	F	33
POA0854	5-9	1	M	40
POA0854	10-14	0	M	3
POA0854	10-14	1	F	35
POA0854	10-14	1	M	30
POA0854	15-19	0	M	3
POA0854	15-19	1	F	30
POA0854	15-19	1	M	48
POA0854	20-24		F	4
POA0854	20-24	0	F	4
POA0854	20-24	0	M	3
POA0854	20-24	1	F	33
POA0854	20-24	1	M	27
POA0854	25-29		M	3
POA0854	25-29	0	F	6
POA0854	25-29	0	M	16
POA0854	25-29	1	F	28
POA0854	25-29	1	M	27
POA0854	30-34	0	F	6
POA0854	30-34	0	M	4
POA0854	30-34	1	F	14
POA0854	30-34	1	M	18
POA0854	35-39		F	3
POA0854	35-39	0	F	8
POA0854	35-39	0	M	11
POA0854	35-39	1	F	23
POA0854	35-39	1	M	20
POA0854	40-44	0	F	3
POA0854	40-44	0	M	4
POA0854	40-44	1	F	24
POA0854	40-44	1	M	20
POA0854	45-49	0	F	10
POA0854	45-49	0	M	9
POA0854	45-49	1	F	19
POA0854	45-49	1	M	19
POA0854	50-54	0	F	4
POA0854	50-54	0	M	8
POA0854	50-54	1	F	12
POA0854	50-54	1	M	16
POA0854	55-59		M	3
POA0854	55-59	0	F	12
POA0854	55-59	0	M	4
POA0854	55-59	1	F	10
POA0854	55-59	1	M	17
POA0854	60-64	0	F	6
POA0854	60-64	0	M	3
POA0854	60-64	1	F	6
POA0854	60-64	1	M	6
POA0854	65+		M	3
POA0854	65+	0	F	7
POA0854	65+	0	M	23
POA0854	65+	1	F	12
POA0854	65+	1	M	8
POA0860	0-4		F	4
POA0860	0-4		M	10
POA0860	0-4	0	F	35
POA0860	0-4	0	M	48
POA0860	0-4	1	F	65
POA0860	0-4	1	M	88
POA0860	5-9		F	3
POA0860	5-9		M	10
POA0860	5-9	0	F	34
POA0860	5-9	0	M	31
POA0860	5-9	1	F	62
POA0860	5-9	1	M	85
POA0860	10-14		F	4
POA0860	10-14		M	9
POA0860	10-14	0	F	16
POA0860	10-14	0	M	16
POA0860	10-14	1	F	43
POA0860	10-14	1	M	77
POA0860	15-19		F	4
POA0860	15-19		M	5
POA0860	15-19	0	F	18
POA0860	15-19	0	M	24
POA0860	15-19	1	F	63
POA0860	15-19	1	M	69
POA0860	20-24		F	8
POA0860	20-24		M	12
POA0860	20-24	0	F	30
POA0860	20-24	0	M	28
POA0860	20-24	1	F	79
POA0860	20-24	1	M	80
POA0860	25-29		F	12
POA0860	25-29		M	7
POA0860	25-29	0	F	62
POA0860	25-29	0	M	60
POA0860	25-29	1	F	61
POA0860	25-29	1	M	76
POA0860	30-34		F	14
POA0860	30-34		M	10
POA0860	30-34	0	F	66
POA0860	30-34	0	M	45
POA0860	30-34	1	F	45
POA0860	30-34	1	M	55
POA0860	35-39		F	5
POA0860	35-39		M	7
POA0860	35-39	0	F	38
POA0860	35-39	0	M	39
POA0860	35-39	1	F	49
POA0860	35-39	1	M	59
POA0860	40-44		F	5
POA0860	40-44		M	8
POA0860	40-44	0	F	40
POA0860	40-44	0	M	42
POA0860	40-44	1	F	52
POA0860	40-44	1	M	46
POA0860	45-49		F	9
POA0860	45-49		M	11
POA0860	45-49	0	F	38
POA0860	45-49	0	M	48
POA0860	45-49	1	F	60
POA0860	45-49	1	M	55
POA0860	50-54		F	17
POA0860	50-54		M	10
POA0860	50-54	0	F	50
POA0860	50-54	0	M	55
POA0860	50-54	1	F	45
POA0860	50-54	1	M	44
POA0860	55-59		F	11
POA0860	55-59		M	17
POA0860	55-59	0	F	56
POA0860	55-59	0	M	66
POA0860	55-59	1	F	22
POA0860	55-59	1	M	28
POA0860	60-64		F	4
POA0860	60-64		M	10
POA0860	60-64	0	F	44
POA0860	60-64	0	M	51
POA0860	60-64	1	F	26
POA0860	60-64	1	M	23
POA0860	65+		F	7
POA0860	65+		M	9
POA0860	65+	0	F	48
POA0860	65+	0	M	90
POA0860	65+	1	F	52
POA0860	65+	1	M	30
POA0862	0-4	0	F	3
POA0862	0-4	0	M	3
POA0862	0-4	1	F	40
POA0862	0-4	1	M	34
POA0862	5-9		F	3
POA0862	5-9	0	F	4
POA0862	5-9	0	M	9
POA0862	5-9	1	F	28
POA0862	5-9	1	M	30
POA0862	10-14	0	F	7
POA0862	10-14	0	M	4
POA0862	10-14	1	F	28
POA0862	10-14	1	M	35
POA0862	15-19	0	F	8
POA0862	15-19	0	M	8
POA0862	15-19	1	F	21
POA0862	15-19	1	M	23
POA0862	20-24		M	3
POA0862	20-24	0	F	18
POA0862	20-24	0	M	24
POA0862	20-24	1	F	29
POA0862	20-24	1	M	26
POA0862	25-29		F	3
POA0862	25-29	0	F	13
POA0862	25-29	0	M	11
POA0862	25-29	1	F	18
POA0862	25-29	1	M	17
POA0862	30-34		F	3
POA0862	30-34	0	F	7
POA0862	30-34	0	M	5
POA0862	30-34	1	F	18
POA0862	30-34	1	M	17
POA0862	35-39	0	F	13
POA0862	35-39	0	M	10
POA0862	35-39	1	F	16
POA0862	35-39	1	M	13
POA0862	40-44		M	3
POA0862	40-44	0	F	3
POA0862	40-44	0	M	6
POA0862	40-44	1	F	14
POA0862	40-44	1	M	17
POA0862	45-49	0	F	10
POA0862	45-49	0	M	11
POA0862	45-49	1	F	16
POA0862	45-49	1	M	8
POA0862	50-54	0	F	3
POA0862	50-54	0	M	4
POA0862	50-54	1	F	12
POA0862	50-54	1	M	7
POA0862	55-59	0	F	7
POA0862	55-59	0	M	3
POA0862	55-59	1	F	7
POA0862	55-59	1	M	3
POA0862	60-64	0	F	7
POA0862	60-64	0	M	10
POA0862	60-64	1	F	9
POA0862	60-64	1	M	7
POA0862	65+	0	F	15
POA0862	65+	0	M	8
POA0862	65+	1	F	10
POA0862	65+	1	M	12
POA0870	0-4		F	58
POA0870	0-4		M	79
POA0870	0-4	0	F	478
POA0870	0-4	0	M	517
POA0870	0-4	1	F	143
POA0870	0-4	1	M	150
POA0870	5-9		F	62
POA0870	5-9		M	65
POA0870	5-9	0	F	493
POA0870	5-9	0	M	462
POA0870	5-9	1	F	148
POA0870	5-9	1	M	182
POA0870	10-14		F	47
POA0870	10-14		M	52
POA0870	10-14	0	F	389
POA0870	10-14	0	M	433
POA0870	10-14	1	F	142
POA0870	10-14	1	M	161
POA0870	15-19		F	53
POA0870	15-19		M	51
POA0870	15-19	0	F	331
POA0870	15-19	0	M	410
POA0870	15-19	1	F	120
POA0870	15-19	1	M	162
POA0870	20-24		F	62
POA0870	20-24		M	81
POA0870	20-24	0	F	386
POA0870	20-24	0	M	371
POA0870	20-24	1	F	114
POA0870	20-24	1	M	115
POA0870	25-29		F	135
POA0870	25-29		M	103
POA0870	25-29	0	F	728
POA0870	25-29	0	M	564
POA0870	25-29	1	F	117
POA0870	25-29	1	M	104
POA0870	30-34		F	106
POA0870	30-34		M	120
POA0870	30-34	0	F	694
POA0870	30-34	0	M	662
POA0870	30-34	1	F	115
POA0870	30-34	1	M	91
POA0870	35-39		F	93
POA0870	35-39		M	65
POA0870	35-39	0	F	596
POA0870	35-39	0	M	535
POA0870	35-39	1	F	110
POA0870	35-39	1	M	83
POA0870	40-44		F	68
POA0870	40-44		M	73
POA0870	40-44	0	F	519
POA0870	40-44	0	M	498
POA0870	40-44	1	F	133
POA0870	40-44	1	M	102
POA0870	45-49		F	83
POA0870	45-49		M	90
POA0870	45-49	0	F	587
POA0870	45-49	0	M	536
POA0870	45-49	1	F	122
POA0870	45-49	1	M	91
POA0870	50-54		F	74
POA0870	50-54		M	76
POA0870	50-54	0	F	584
POA0870	50-54	0	M	558
POA0870	50-54	1	F	108
POA0870	50-54	1	M	70
POA0870	55-59		F	78
POA0870	55-59		M	72
POA0870	55-59	0	F	539
POA0870	55-59	0	M	520
POA0870	55-59	1	F	96
POA0870	55-59	1	M	51
POA0870	60-64		F	67
POA0870	60-64		M	66
POA0870	60-64	0	F	395
POA0870	60-64	0	M	423
POA0870	60-64	1	F	69
POA0870	60-64	1	M	43
POA0870	65+		F	96
POA0870	65+		M	87
POA0870	65+	0	F	560
POA0870	65+	0	M	576
POA0870	65+	1	F	119
POA0870	65+	1	M	62
POA0872	0-4		F	24
POA0872	0-4		M	25
POA0872	0-4	0	F	55
POA0872	0-4	0	M	50
POA0872	0-4	1	F	504
POA0872	0-4	1	M	531
POA0872	5-9		F	16
POA0872	5-9		M	26
POA0872	5-9	0	F	26
POA0872	5-9	0	M	42
