POA_CODE_2016	Age	MaritalStatus	Sex	responses
POA3148	65-74	Separated	M	8
POA3148	65-74	Widowed	F	71
POA3148	65-74	Widowed	M	6
POA3148	75-84	Divorced	F	20
POA3148	75-84	Divorced	M	11
POA3148	75-84	Married	F	103
POA3148	75-84	Married	M	131
POA3148	75-84	Separated	F	3
POA3148	75-84	Separated	M	3
POA3148	75-84	Widowed	F	98
POA3148	75-84	Widowed	M	21
POA3148	85+	Divorced	F	3
POA3148	85+	Married	F	20
POA3148	85+	Married	M	38
POA3148	85+	Widowed	F	40
POA3148	85+	Widowed	M	19
POA3149	15-19	Married	F	6
POA3149	15-19	Married	M	3
POA3149	20-24	Married	F	49
POA3149	20-24	Married	M	25
POA3149	25-34	Divorced	F	32
POA3149	25-34	Divorced	M	18
POA3149	25-34	Married	F	964
POA3149	25-34	Married	M	736
POA3149	25-34	Separated	F	22
POA3149	25-34	Separated	M	19
POA3149	25-34	Widowed	F	3
POA3149	35-44	Divorced	F	126
POA3149	35-44	Divorced	M	50
POA3149	35-44	Married	F	1774
POA3149	35-44	Married	M	1531
POA3149	35-44	Separated	F	77
POA3149	35-44	Separated	M	48
POA3149	35-44	Widowed	F	8
POA3149	35-44	Widowed	M	3
POA3149	45-54	Divorced	F	246
POA3149	45-54	Divorced	M	148
POA3149	45-54	Married	F	1890
POA3149	45-54	Married	M	1802
POA3149	45-54	Separated	F	81
POA3149	45-54	Separated	M	60
POA3149	45-54	Widowed	F	28
POA3149	45-54	Widowed	M	12
POA3149	55-64	Divorced	F	280
POA3149	55-64	Divorced	M	163
POA3149	55-64	Married	F	1312
POA3149	55-64	Married	M	1366
POA3149	55-64	Separated	F	66
POA3149	55-64	Separated	M	42
POA3149	55-64	Widowed	F	85
POA3149	55-64	Widowed	M	19
POA3149	65-74	Divorced	F	185
POA3149	65-74	Divorced	M	96
POA3149	65-74	Married	F	1067
POA3149	65-74	Married	M	1037
POA3149	65-74	Separated	F	36
POA3149	65-74	Separated	M	30
POA3149	65-74	Widowed	F	259
POA3149	65-74	Widowed	M	47
POA3149	75-84	Divorced	F	85
POA3149	75-84	Divorced	M	53
POA3149	75-84	Married	F	795
POA3149	75-84	Married	M	906
POA3149	75-84	Separated	F	11
POA3149	75-84	Separated	M	16
POA3149	75-84	Widowed	F	487
POA3149	75-84	Widowed	M	124
POA3149	85+	Divorced	F	26
POA3149	85+	Divorced	M	5
POA3149	85+	Married	F	156
POA3149	85+	Married	M	332
POA3149	85+	Widowed	F	371
POA3149	85+	Widowed	M	120
POA3150	15-19	Married	F	11
POA3150	15-19	Married	M	3
POA3150	20-24	Divorced	F	3
POA3150	20-24	Divorced	M	3
POA3150	20-24	Married	F	62
POA3150	20-24	Married	M	36
POA3150	20-24	Separated	F	3
POA3150	20-24	Widowed	F	3
POA3150	25-34	Divorced	F	60
POA3150	25-34	Divorced	M	31
POA3150	25-34	Married	F	1536
POA3150	25-34	Married	M	1150
POA3150	25-34	Separated	F	33
POA3150	25-34	Separated	M	25
POA3150	25-34	Widowed	F	3
POA3150	35-44	Divorced	F	257
POA3150	35-44	Divorced	M	113
POA3150	35-44	Married	F	3165
POA3150	35-44	Married	M	2660
POA3150	35-44	Separated	F	105
POA3150	35-44	Separated	M	62
POA3150	35-44	Widowed	F	14
POA3150	35-44	Widowed	M	8
POA3150	45-54	Divorced	F	394
POA3150	45-54	Divorced	M	215
POA3150	45-54	Married	F	3459
POA3150	45-54	Married	M	3217
POA3150	45-54	Separated	F	142
POA3150	45-54	Separated	M	104
POA3150	45-54	Widowed	F	64
POA3150	45-54	Widowed	M	12
POA3150	55-64	Divorced	F	385
POA3150	55-64	Divorced	M	217
POA3150	55-64	Married	F	2883
POA3150	55-64	Married	M	2781
POA3150	55-64	Separated	F	123
POA3150	55-64	Separated	M	79
POA3150	55-64	Widowed	F	144
POA3150	55-64	Widowed	M	37
POA3150	65-74	Divorced	F	315
POA3150	65-74	Divorced	M	183
POA3150	65-74	Married	F	2506
POA3150	65-74	Married	M	2523
POA3150	65-74	Separated	F	74
POA3150	65-74	Separated	M	61
POA3150	65-74	Widowed	F	432
POA3150	65-74	Widowed	M	92
POA3150	75-84	Divorced	F	154
POA3150	75-84	Divorced	M	74
POA3150	75-84	Married	F	1221
POA3150	75-84	Married	M	1699
POA3150	75-84	Separated	F	30
POA3150	75-84	Separated	M	28
POA3150	75-84	Widowed	F	873
POA3150	75-84	Widowed	M	171
POA3150	85+	Divorced	F	20
POA3150	85+	Divorced	M	17
POA3150	85+	Married	F	223
POA3150	85+	Married	M	450
POA3150	85+	Separated	M	9
POA3150	85+	Widowed	F	846
POA3150	85+	Widowed	M	216
POA3151	20-24	Married	F	16
POA3151	20-24	Married	M	13
POA3151	25-34	Divorced	F	8
POA3151	25-34	Divorced	M	17
POA3151	25-34	Married	F	301
POA3151	25-34	Married	M	249
POA3151	25-34	Separated	F	10
POA3151	25-34	Separated	M	4
POA3151	35-44	Divorced	F	26
POA3151	35-44	Divorced	M	36
POA3151	35-44	Married	F	475
POA3151	35-44	Married	M	418
POA3151	35-44	Separated	F	21
POA3151	35-44	Separated	M	11
POA3151	35-44	Widowed	F	8
POA3151	35-44	Widowed	M	4
POA3151	45-54	Divorced	F	83
POA3151	45-54	Divorced	M	49
POA3151	45-54	Married	F	455
POA3151	45-54	Married	M	426
POA3151	45-54	Separated	F	18
POA3151	45-54	Separated	M	12
POA3151	45-54	Widowed	F	15
POA3151	45-54	Widowed	M	6
POA3151	55-64	Divorced	F	101
POA3151	55-64	Divorced	M	53
POA3151	55-64	Married	F	392
POA3151	55-64	Married	M	387
POA3151	55-64	Separated	F	26
POA3151	55-64	Separated	M	18
POA3151	55-64	Widowed	F	22
POA3151	55-64	Widowed	M	8
POA3151	65-74	Divorced	F	68
POA3151	65-74	Divorced	M	30
POA3151	65-74	Married	F	416
POA3151	65-74	Married	M	386
POA3151	65-74	Separated	F	11
POA3151	65-74	Separated	M	14
POA3151	65-74	Widowed	F	81
POA3151	65-74	Widowed	M	23
POA3151	75-84	Divorced	F	29
POA3151	75-84	Divorced	M	25
POA3151	75-84	Married	F	238
POA3151	75-84	Married	M	342
POA3151	75-84	Separated	F	10
POA3151	75-84	Separated	M	3
POA3151	75-84	Widowed	F	174
POA3151	75-84	Widowed	M	58
POA3151	85+	Divorced	F	8
POA3151	85+	Divorced	M	4
POA3151	85+	Married	F	29
POA3151	85+	Married	M	75
POA3151	85+	Separated	M	4
POA3151	85+	Widowed	F	102
POA3151	85+	Widowed	M	36
POA3152	15-19	Married	M	5
POA3152	20-24	Married	F	38
POA3152	20-24	Married	M	19
POA3152	25-34	Divorced	F	48
POA3152	25-34	Divorced	M	18
POA3152	25-34	Married	F	917
POA3152	25-34	Married	M	716
POA3152	25-34	Separated	F	40
POA3152	25-34	Separated	M	26
POA3152	35-44	Divorced	F	139
POA3152	35-44	Divorced	M	69
POA3152	35-44	Married	F	1550
POA3152	35-44	Married	M	1365
POA3152	35-44	Separated	F	77
POA3152	35-44	Separated	M	52
POA3152	35-44	Widowed	F	3
POA3152	45-54	Divorced	F	274
POA3152	45-54	Divorced	M	153
POA3152	45-54	Married	F	1700
POA3152	45-54	Married	M	1606
POA3152	45-54	Separated	F	111
POA3152	45-54	Separated	M	82
POA3152	45-54	Widowed	F	37
POA3152	45-54	Widowed	M	8
POA3152	55-64	Divorced	F	340
POA3152	55-64	Divorced	M	186
POA3152	55-64	Married	F	1938
POA3152	55-64	Married	M	1908
POA3152	55-64	Separated	F	84
POA3152	55-64	Separated	M	62
POA3152	55-64	Widowed	F	129
POA3152	55-64	Widowed	M	21
POA3152	65-74	Divorced	F	221
POA3152	65-74	Divorced	M	135
POA3152	65-74	Married	F	1120
POA3152	65-74	Married	M	1303
POA3152	65-74	Separated	F	52
POA3152	65-74	Separated	M	35
POA3152	65-74	Widowed	F	248
POA3152	65-74	Widowed	M	50
POA3152	75-84	Divorced	F	77
POA3152	75-84	Divorced	M	43
POA3152	75-84	Married	F	435
POA3152	75-84	Married	M	564
POA3152	75-84	Separated	F	9
POA3152	75-84	Separated	M	22
POA3152	75-84	Widowed	F	424
POA3152	75-84	Widowed	M	94
POA3152	85+	Divorced	F	18
POA3152	85+	Divorced	M	3
POA3152	85+	Married	F	130
POA3152	85+	Married	M	210
POA3152	85+	Separated	F	3
POA3152	85+	Separated	M	9
POA3152	85+	Widowed	F	599
POA3152	85+	Widowed	M	143
POA3153	20-24	Married	F	41
POA3153	20-24	Married	M	18
POA3153	20-24	Widowed	M	3
POA3153	25-34	Divorced	F	27
POA3153	25-34	Divorced	M	24
POA3153	25-34	Married	F	858
POA3153	25-34	Married	M	692
POA3153	25-34	Separated	F	33
POA3153	25-34	Separated	M	28
POA3153	35-44	Divorced	F	115
POA3153	35-44	Divorced	M	88
POA3153	35-44	Married	F	863
POA3153	35-44	Married	M	894
POA3153	35-44	Separated	F	65
POA3153	35-44	Separated	M	48
POA3153	35-44	Widowed	F	6
POA3153	45-54	Divorced	F	267
POA3153	45-54	Divorced	M	183
POA3153	45-54	Married	F	692
POA3153	45-54	Married	M	690
POA3153	45-54	Separated	F	98
POA3153	45-54	Separated	M	79
POA3153	45-54	Widowed	F	24
POA3153	45-54	Widowed	M	6
POA3153	55-64	Divorced	F	312
POA3153	55-64	Divorced	M	200
POA3153	55-64	Married	F	657
POA3153	55-64	Married	M	639
POA3153	55-64	Separated	F	62
POA3153	55-64	Separated	M	56
POA3153	55-64	Widowed	F	69
POA3153	55-64	Widowed	M	24
POA3153	65-74	Divorced	F	234
POA3153	65-74	Divorced	M	141
POA3153	65-74	Married	F	525
POA3153	65-74	Married	M	577
POA3153	65-74	Separated	F	41
POA3153	65-74	Separated	M	26
POA3153	65-74	Widowed	F	157
POA3153	65-74	Widowed	M	44
POA3153	75-84	Divorced	F	90
POA3153	75-84	Divorced	M	49
POA3153	75-84	Married	F	202
POA3153	75-84	Married	M	297
POA3153	75-84	Separated	F	6
POA3153	75-84	Separated	M	11
POA3153	75-84	Widowed	F	231
POA3153	75-84	Widowed	M	70
POA3153	85+	Divorced	F	26
POA3153	85+	Divorced	M	15
POA3153	85+	Married	F	54
POA3153	85+	Married	M	82
POA3153	85+	Separated	M	3
POA3153	85+	Widowed	F	286
POA3153	85+	Widowed	M	51
POA3154	20-24	Married	F	3
POA3154	20-24	Married	M	3
POA3154	25-34	Divorced	M	3
POA3154	25-34	Married	F	115
POA3154	25-34	Married	M	97
POA3154	25-34	Separated	F	5
POA3154	25-34	Separated	M	3
POA3154	35-44	Divorced	F	14
POA3154	35-44	Divorced	M	19
POA3154	35-44	Married	F	214
POA3154	35-44	Married	M	191
POA3154	35-44	Separated	F	10
POA3154	35-44	Separated	M	7
POA3154	45-54	Divorced	F	69
POA3154	45-54	Divorced	M	39
POA3154	45-54	Married	F	186
POA3154	45-54	Married	M	206
POA3154	45-54	Separated	F	11
POA3154	45-54	Separated	M	7
POA3154	45-54	Widowed	F	6
POA3154	45-54	Widowed	M	8
POA3154	55-64	Divorced	F	49
POA3154	55-64	Divorced	M	45
POA3154	55-64	Married	F	184
POA3154	55-64	Married	M	171
POA3154	55-64	Separated	F	16
POA3154	55-64	Separated	M	9
POA3154	55-64	Widowed	F	17
POA3154	55-64	Widowed	M	9
POA3154	65-74	Divorced	F	28
POA3154	65-74	Divorced	M	18
POA3154	65-74	Married	F	127
POA3154	65-74	Married	M	136
POA3154	65-74	Separated	F	4
POA3154	65-74	Separated	M	7
POA3154	65-74	Widowed	F	23
POA3154	65-74	Widowed	M	8
POA3154	75-84	Divorced	F	11
POA3154	75-84	Divorced	M	6
POA3154	75-84	Married	F	36
POA3154	75-84	Married	M	52
POA3154	75-84	Separated	F	3
POA3154	75-84	Separated	M	3
POA3154	75-84	Widowed	F	27
POA3154	75-84	Widowed	M	14
POA3154	85+	Married	F	15
POA3154	85+	Married	M	15
POA3154	85+	Widowed	F	62
POA3154	85+	Widowed	M	13
POA3155	15-19	Married	M	3
POA3155	20-24	Divorced	F	6
POA3155	20-24	Married	F	30
POA3155	20-24	Married	M	10
POA3155	20-24	Separated	F	3
POA3155	25-34	Divorced	F	49
POA3155	25-34	Divorced	M	21
POA3155	25-34	Married	F	802
POA3155	25-34	Married	M	675
POA3155	25-34	Separated	F	33
POA3155	25-34	Separated	M	29
POA3155	25-34	Widowed	F	7
POA3155	35-44	Divorced	F	120
POA3155	35-44	Divorced	M	87
POA3155	35-44	Married	F	912
POA3155	35-44	Married	M	899
POA3155	35-44	Separated	F	61
POA3155	35-44	Separated	M	51
POA3155	35-44	Widowed	F	6
POA3155	35-44	Widowed	M	3
POA3155	45-54	Divorced	F	326
POA3155	45-54	Divorced	M	203
POA3155	45-54	Married	F	696
POA3155	45-54	Married	M	674
POA3155	45-54	Separated	F	103
POA3155	45-54	Separated	M	93
POA3155	45-54	Widowed	F	29
POA3155	45-54	Widowed	M	6
POA3155	55-64	Divorced	F	352
POA3155	55-64	Divorced	M	227
POA3155	55-64	Married	F	831
POA3155	55-64	Married	M	762
POA3155	55-64	Separated	F	74
POA3155	55-64	Separated	M	80
POA3155	55-64	Widowed	F	80
POA3155	55-64	Widowed	M	25
POA3155	65-74	Divorced	F	238
POA3155	65-74	Divorced	M	154
POA3155	65-74	Married	F	643
POA3155	65-74	Married	M	748
POA3155	65-74	Separated	F	40
POA3155	65-74	Separated	M	34
POA3155	65-74	Widowed	F	172
POA3155	65-74	Widowed	M	40
POA3155	75-84	Divorced	F	88
POA3155	75-84	Divorced	M	58
POA3155	75-84	Married	F	278
POA3155	75-84	Married	M	357
POA3155	75-84	Separated	F	20
POA3155	75-84	Separated	M	15
POA3155	75-84	Widowed	F	273
POA3155	75-84	Widowed	M	71
POA3155	85+	Divorced	F	12
POA3155	85+	Divorced	M	9
POA3155	85+	Married	F	33
POA3155	85+	Married	M	104
POA3155	85+	Separated	M	6
POA3155	85+	Widowed	F	201
POA3155	85+	Widowed	M	55
POA3156	15-19	Married	M	7
POA3156	20-24	Married	F	26
POA3156	20-24	Married	M	15
POA3156	20-24	Separated	F	6
POA3156	25-34	Divorced	F	62
POA3156	25-34	Divorced	M	21
POA3156	25-34	Married	F	1078
POA3156	25-34	Married	M	810
POA3156	25-34	Separated	F	41
POA3156	25-34	Separated	M	25
POA3156	25-34	Widowed	M	3
POA3156	35-44	Divorced	F	188
POA3156	35-44	Divorced	M	111
POA3156	35-44	Married	F	1700
POA3156	35-44	Married	M	1633
POA3156	35-44	Separated	F	138
POA3156	35-44	Separated	M	60
POA3156	35-44	Widowed	F	8
POA3156	35-44	Widowed	M	3
POA3156	45-54	Divorced	F	452
POA3156	45-54	Divorced	M	280
POA3156	45-54	Married	F	1908
POA3156	45-54	Married	M	1805
POA3156	45-54	Separated	F	149
POA3156	45-54	Separated	M	140
POA3156	45-54	Widowed	F	46
POA3156	45-54	Widowed	M	15
POA3156	55-64	Divorced	F	469
POA3156	55-64	Divorced	M	346
POA3156	55-64	Married	F	1542
POA3156	55-64	Married	M	1652
POA3156	55-64	Separated	F	112
POA3156	55-64	Separated	M	80
POA3156	55-64	Widowed	F	119
POA3156	55-64	Widowed	M	47
POA3156	65-74	Divorced	F	314
POA3156	65-74	Divorced	M	174
POA3156	65-74	Married	F	1044
POA3156	65-74	Married	M	1136
POA3156	65-74	Separated	F	40
POA3156	65-74	Separated	M	48
POA3156	65-74	Widowed	F	267
POA3156	65-74	Widowed	M	72
POA3156	75-84	Divorced	F	98
POA3156	75-84	Divorced	M	69
POA3156	75-84	Married	F	345
POA3156	75-84	Married	M	525
POA3156	75-84	Separated	F	18
POA3156	75-84	Separated	M	11
POA3156	75-84	Widowed	F	347
POA3156	75-84	Widowed	M	88
POA3156	85+	Divorced	F	22
POA3156	85+	Divorced	M	9
POA3156	85+	Married	F	58
POA3156	85+	Married	M	107
POA3156	85+	Separated	F	8
POA3156	85+	Separated	M	4
POA3156	85+	Widowed	F	308
POA3156	85+	Widowed	M	90
POA3158	20-24	Married	F	3
POA3158	25-34	Divorced	F	15
POA3158	25-34	Divorced	M	4
POA3158	25-34	Married	F	137
POA3158	25-34	Married	M	109
POA3158	25-34	Separated	F	8
POA3158	25-34	Separated	M	7
POA3158	35-44	Divorced	F	35
POA3158	35-44	Divorced	M	18
POA3158	35-44	Married	F	325
POA3158	35-44	Married	M	292
POA3158	35-44	Separated	F	19
POA3158	35-44	Separated	M	13
POA3158	45-54	Divorced	F	86
POA3158	45-54	Divorced	M	67
POA3158	45-54	Married	F	353
POA3158	45-54	Married	M	332
POA3158	45-54	Separated	F	30
POA3158	45-54	Separated	M	21
POA3158	45-54	Widowed	F	6
POA3158	45-54	Widowed	M	3
POA3158	55-64	Divorced	F	102
POA3158	55-64	Divorced	M	63
POA3158	55-64	Married	F	298
POA3158	55-64	Married	M	322
POA3158	55-64	Separated	F	14
POA3158	55-64	Separated	M	10
POA3158	55-64	Widowed	F	27
POA3158	55-64	Widowed	M	4
POA3158	65-74	Divorced	F	57
POA3158	65-74	Divorced	M	33
POA3158	65-74	Married	F	153
POA3158	65-74	Married	M	188
POA3158	65-74	Separated	F	5
POA3158	65-74	Separated	M	4
POA3158	65-74	Widowed	F	30
POA3158	65-74	Widowed	M	19
POA3158	75-84	Divorced	F	17
POA3158	75-84	Divorced	M	17
POA3158	75-84	Married	F	24
POA3158	75-84	Married	M	44
POA3158	75-84	Separated	F	6
POA3158	75-84	Separated	M	3
POA3158	75-84	Widowed	F	25
POA3158	75-84	Widowed	M	6
POA3158	85+	Divorced	F	3
POA3158	85+	Married	F	6
POA3158	85+	Married	M	14
POA3158	85+	Widowed	F	18
POA3158	85+	Widowed	M	7
POA3159	20-24	Married	F	3
POA3159	25-34	Divorced	F	3
POA3159	25-34	Married	F	51
POA3159	25-34	Married	M	46
POA3159	25-34	Separated	M	3
POA3159	35-44	Divorced	F	14
POA3159	35-44	Divorced	M	6
POA3159	35-44	Married	F	134
POA3159	35-44	Married	M	125
POA3159	35-44	Separated	F	5
POA3159	35-44	Separated	M	5
POA3159	45-54	Divorced	F	21
POA3159	45-54	Divorced	M	18
POA3159	45-54	Married	F	161
POA3159	45-54	Married	M	143
POA3159	45-54	Separated	F	15
POA3159	45-54	Separated	M	5
POA3159	55-64	Divorced	F	27
POA3159	55-64	Divorced	M	24
POA3159	55-64	Married	F	127
POA3159	55-64	Married	M	152
POA3159	55-64	Separated	F	8
POA3159	55-64	Separated	M	9
POA3159	55-64	Widowed	F	7
POA3159	65-74	Divorced	F	21
POA3159	65-74	Divorced	M	16
POA3159	65-74	Married	F	58
POA3159	65-74	Married	M	85
POA3159	65-74	Widowed	F	10
POA3159	65-74	Widowed	M	3
POA3159	75-84	Divorced	F	3
POA3159	75-84	Divorced	M	4
POA3159	75-84	Married	F	21
POA3159	75-84	Married	M	22
POA3159	75-84	Widowed	F	8
POA3159	85+	Married	M	3
POA3159	85+	Widowed	F	9
POA3159	85+	Widowed	M	4
POA3160	25-34	Divorced	F	10
POA3160	25-34	Divorced	M	8
POA3160	25-34	Married	F	210
POA3160	25-34	Married	M	151
POA3160	25-34	Separated	F	13
POA3160	25-34	Separated	M	4
POA3160	35-44	Divorced	F	46
POA3160	35-44	Divorced	M	23
POA3160	35-44	Married	F	418
POA3160	35-44	Married	M	406
POA3160	35-44	Separated	F	31
POA3160	35-44	Separated	M	22
POA3160	35-44	Widowed	F	3
POA3160	45-54	Divorced	F	102
POA3160	45-54	Divorced	M	66
POA3160	45-54	Married	F	475
POA3160	45-54	Married	M	416
POA3160	45-54	Separated	F	47
POA3160	45-54	Separated	M	36
POA3160	45-54	Widowed	F	18
POA3160	45-54	Widowed	M	9
POA3160	55-64	Divorced	F	142
POA3160	55-64	Divorced	M	110
POA3160	55-64	Married	F	405
POA3160	55-64	Married	M	446
POA3160	55-64	Separated	F	35
POA3160	55-64	Separated	M	18
POA3160	55-64	Widowed	F	27
POA3160	55-64	Widowed	M	8
POA3160	65-74	Divorced	F	85
POA3160	65-74	Divorced	M	37
POA3160	65-74	Married	F	221
POA3160	65-74	Married	M	272
POA3160	65-74	Separated	F	7
POA3160	65-74	Separated	M	17
POA3160	65-74	Widowed	F	46
POA3160	65-74	Widowed	M	8
POA3160	75-84	Divorced	F	26
POA3160	75-84	Divorced	M	17
POA3160	75-84	Married	F	51
POA3160	75-84	Married	M	77
POA3160	75-84	Separated	F	4
POA3160	75-84	Separated	M	9
POA3160	75-84	Widowed	F	38
POA3160	75-84	Widowed	M	23
POA3160	85+	Divorced	F	4
POA3160	85+	Married	F	3
POA3160	85+	Married	M	14
POA3160	85+	Widowed	F	32
POA3160	85+	Widowed	M	11
POA3161	20-24	Married	F	32
POA3161	20-24	Married	M	6
POA3161	25-34	Divorced	F	29
POA3161	25-34	Divorced	M	17
POA3161	25-34	Married	F	550
POA3161	25-34	Married	M	459
POA3161	25-34	Separated	F	8
POA3161	25-34	Separated	M	7
POA3161	35-44	Divorced	F	70
POA3161	35-44	Divorced	M	40
POA3161	35-44	Married	F	601
POA3161	35-44	Married	M	580
POA3161	35-44	Separated	F	25
POA3161	35-44	Separated	M	13
POA3161	35-44	Widowed	F	13
POA3161	35-44	Widowed	M	3
POA3161	45-54	Divorced	F	114
POA3161	45-54	Divorced	M	52
POA3161	45-54	Married	F	594
POA3161	45-54	Married	M	547
POA3161	45-54	Separated	F	34
POA3161	45-54	Separated	M	11
POA3161	45-54	Widowed	F	10
POA3161	45-54	Widowed	M	7
POA3161	55-64	Divorced	F	157
POA3161	55-64	Divorced	M	107
POA3161	55-64	Married	F	601
POA3161	55-64	Married	M	588
POA3161	55-64	Separated	F	27
POA3161	55-64	Separated	M	16
POA3161	55-64	Widowed	F	31
POA3161	55-64	Widowed	M	21
POA3161	65-74	Divorced	F	121
POA3161	65-74	Divorced	M	71
POA3161	65-74	Married	F	412
POA3161	65-74	Married	M	505
POA3161	65-74	Separated	F	15
POA3161	65-74	Separated	M	25
POA3161	65-74	Widowed	F	85
POA3161	65-74	Widowed	M	24
POA3161	75-84	Divorced	F	38
POA3161	75-84	Divorced	M	28
POA3161	75-84	Married	F	186
POA3161	75-84	Married	M	223
POA3161	75-84	Separated	F	6
POA3161	75-84	Separated	M	12
POA3161	75-84	Widowed	F	193
POA3161	75-84	Widowed	M	26
POA3161	85+	Divorced	F	20
POA3161	85+	Divorced	M	6
POA3161	85+	Married	F	69
POA3161	85+	Married	M	125
POA3161	85+	Separated	F	3
POA3161	85+	Separated	M	4
POA3161	85+	Widowed	F	314
POA3161	85+	Widowed	M	87
POA3162	20-24	Married	F	16
POA3162	20-24	Married	M	10
POA3162	25-34	Divorced	F	19
POA3162	25-34	Divorced	M	12
POA3162	25-34	Married	F	493
POA3162	25-34	Married	M	384
POA3162	25-34	Separated	F	8
POA3162	25-34	Separated	M	11
POA3162	25-34	Widowed	F	3
POA3162	35-44	Divorced	F	81
POA3162	35-44	Divorced	M	43
POA3162	35-44	Married	F	848
POA3162	35-44	Married	M	766
POA3162	35-44	Separated	F	43
POA3162	35-44	Separated	M	15
POA3162	45-54	Divorced	F	156
POA3162	45-54	Divorced	M	93
POA3162	45-54	Married	F	849
POA3162	45-54	Married	M	820
POA3162	45-54	Separated	F	63
POA3162	45-54	Separated	M	30
POA3162	45-54	Widowed	F	14
POA3162	45-54	Widowed	M	5
POA3162	55-64	Divorced	F	174
POA3162	55-64	Divorced	M	115
POA3162	55-64	Married	F	674
POA3162	55-64	Married	M	699
POA3162	55-64	Separated	F	45
POA3162	55-64	Separated	M	36
POA3162	55-64	Widowed	F	48
POA3162	55-64	Widowed	M	11
POA3162	65-74	Divorced	F	134
POA3162	65-74	Divorced	M	93
POA3162	65-74	Married	F	554
POA3162	65-74	Married	M	625
POA3162	65-74	Separated	F	28
POA3162	65-74	Separated	M	32
POA3162	65-74	Widowed	F	117
POA3162	65-74	Widowed	M	32
POA3162	75-84	Divorced	F	53
POA3162	75-84	Divorced	M	39
POA3162	75-84	Married	F	223
POA3162	75-84	Married	M	279
POA3162	75-84	Separated	F	14
POA3162	75-84	Separated	M	8
POA3162	75-84	Widowed	F	217
POA3162	75-84	Widowed	M	48
POA3162	85+	Divorced	F	18
POA3162	85+	Divorced	M	10
POA3162	85+	Married	F	56
POA3162	85+	Married	M	143
POA3162	85+	Separated	F	3
POA3162	85+	Separated	M	5
POA3162	85+	Widowed	F	357
POA3162	85+	Widowed	M	89
POA3163	15-19	Married	F	4
POA3163	15-19	Married	M	3
POA3163	20-24	Married	F	80
POA3163	20-24	Married	M	25
POA3163	20-24	Separated	M	3
POA3163	25-34	Divorced	F	61
POA3163	25-34	Divorced	M	27
POA3163	25-34	Married	F	1804
POA3163	25-34	Married	M	1501
POA3163	25-34	Separated	F	35
POA3163	25-34	Separated	M	23
POA3163	35-44	Divorced	F	153
POA3163	35-44	Divorced	M	106
POA3163	35-44	Married	F	1467
POA3163	35-44	Married	M	1628
POA3163	35-44	Separated	F	62
POA3163	35-44	Separated	M	65
POA3163	35-44	Widowed	F	8
POA3163	35-44	Widowed	M	10
POA3163	45-54	Divorced	F	235
POA3163	45-54	Divorced	M	176
POA3163	45-54	Married	F	1157
POA3163	45-54	Married	M	1148
POA3163	45-54	Separated	F	91
POA3163	45-54	Separated	M	76
POA3163	45-54	Widowed	F	20
POA3163	45-54	Widowed	M	9
POA3163	55-64	Divorced	F	273
POA3163	55-64	Divorced	M	186
POA3163	55-64	Married	F	863
POA3163	55-64	Married	M	945
POA3163	55-64	Separated	F	69
POA3163	55-64	Separated	M	61
POA3163	55-64	Widowed	F	77
POA3163	55-64	Widowed	M	27
POA3163	65-74	Divorced	F	232
POA3163	65-74	Divorced	M	140
POA3163	65-74	Married	F	549
POA3163	65-74	Married	M	562
POA3163	65-74	Separated	F	45
POA3163	65-74	Separated	M	35
POA3163	65-74	Widowed	F	186
POA3163	65-74	Widowed	M	28
POA3163	75-84	Divorced	F	102
POA3163	75-84	Divorced	M	68
POA3163	75-84	Married	F	287
POA3163	75-84	Married	M	340
POA3163	75-84	Separated	F	19
POA3163	75-84	Separated	M	17
POA3163	75-84	Widowed	F	283
POA3163	75-84	Widowed	M	55
POA3163	85+	Divorced	F	32
POA3163	85+	Divorced	M	16
POA3163	85+	Married	F	66
POA3163	85+	Married	M	142
POA3163	85+	Separated	F	3
POA3163	85+	Separated	M	4
POA3163	85+	Widowed	F	332
POA3163	85+	Widowed	M	84
POA3165	20-24	Married	F	11
POA3165	20-24	Married	M	4
POA3165	25-34	Divorced	F	42
POA3165	25-34	Divorced	M	8
POA3165	25-34	Married	F	776
POA3165	25-34	Married	M	527
POA3165	25-34	Separated	F	16
POA3165	25-34	Separated	M	12
POA3165	35-44	Divorced	F	145
POA3165	35-44	Divorced	M	80
POA3165	35-44	Married	F	1669
POA3165	35-44	Married	M	1525
POA3165	35-44	Separated	F	74
POA3165	35-44	Separated	M	53
POA3165	35-44	Widowed	F	12
POA3165	35-44	Widowed	M	6
POA3165	45-54	Divorced	F	290
POA3165	45-54	Divorced	M	179
POA3165	45-54	Married	F	1420
POA3165	45-54	Married	M	1453
POA3165	45-54	Separated	F	114
POA3165	45-54	Separated	M	66
POA3165	45-54	Widowed	F	33
POA3165	45-54	Widowed	M	11
POA3165	55-64	Divorced	F	294
POA3165	55-64	Divorced	M	188
POA3165	55-64	Married	F	932
POA3165	55-64	Married	M	967
POA3165	55-64	Separated	F	71
POA3165	55-64	Separated	M	60
