POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA6385	45-54	Married	1	3
POA6385	55-64	Married	1	3
POA6385	65-74	Married	1	4
POA6386	15-19	Never married		3
POA6386	20-24	Never married		4
POA6386	25-34	Never married		4
POA6386	35-44	Married	1	3
POA6386	45-54	Married	1	11
POA6386	45-54	Never married		3
POA6386	55-64	Married	1	12
POA6386	55-64	Never married		7
POA6386	65-74	Married	1	3
POA6386	65-74	Never married		5
POA6386	75-84	Married	1	6
POA6386	75-84	Never married		4
POA6386	85+	Married	1	3
POA6390	15-19	Married	0	3
POA6390	15-19	Never married		54
POA6390	20-24	Married	0	13
POA6390	20-24	Never married		42
POA6390	25-34	Married	0	44
POA6390	25-34	Married	1	84
POA6390	25-34	Never married		39
POA6390	35-44	Married	0	37
POA6390	35-44	Married	1	141
POA6390	35-44	Never married		50
POA6390	45-54	Married	0	40
POA6390	45-54	Married	1	140
POA6390	45-54	Never married		62
POA6390	55-64	Married	0	30
POA6390	55-64	Married	1	124
POA6390	55-64	Never married		47
POA6390	65-74	Married	0	8
POA6390	65-74	Married	1	81
POA6390	65-74	Never married		32
POA6390	75-84	Married	0	4
POA6390	75-84	Married	1	32
POA6390	75-84	Never married		20
POA6390	85+	Married	1	3
POA6390	85+	Never married		5
POA6391	15-19	Married	0	5
POA6391	15-19	Never married		17
POA6391	20-24	Married	0	10
POA6391	20-24	Never married		19
POA6391	25-34	Married	0	33
POA6391	25-34	Married	1	49
POA6391	25-34	Never married		25
POA6391	35-44	Married	0	14
POA6391	35-44	Married	1	77
POA6391	35-44	Never married		20
POA6391	45-54	Married	0	13
POA6391	45-54	Married	1	61
POA6391	45-54	Never married		23
POA6391	55-64	Married	0	17
POA6391	55-64	Married	1	109
POA6391	55-64	Never married		30
POA6391	65-74	Married	0	4
POA6391	65-74	Married	1	57
POA6391	65-74	Never married		23
POA6391	75-84	Married	1	24
POA6391	75-84	Never married		15
POA6391	85+	Married	1	5
POA6391	85+	Never married		6
POA6392	15-19	Never married		11
POA6392	20-24	Married	0	3
POA6392	20-24	Never married		11
POA6392	25-34	Married	0	11
POA6392	25-34	Married	1	17
POA6392	25-34	Never married		12
POA6392	35-44	Married	0	7
POA6392	35-44	Married	1	26
POA6392	35-44	Never married		15
POA6392	45-54	Married	0	6
POA6392	45-54	Married	1	35
POA6392	45-54	Never married		18
POA6392	55-64	Married	0	3
POA6392	55-64	Married	1	47
POA6392	55-64	Never married		22
POA6392	65-74	Married	1	34
POA6392	65-74	Never married		3
POA6392	75-84	Married	1	16
POA6392	75-84	Never married		17
POA6392	85+	Married	1	8
POA6392	85+	Never married		3
POA6393	15-19	Never married		3
POA6393	35-44	Married	1	7
POA6393	35-44	Never married		4
POA6393	45-54	Married	1	9
POA6393	45-54	Never married		7
POA6393	55-64	Married	0	3
POA6393	55-64	Married	1	12
POA6393	55-64	Never married		7
POA6393	65-74	Married	1	16
POA6393	65-74	Never married		3
POA6394	15-19	Never married		9
POA6394	20-24	Married	0	6
POA6394	20-24	Never married		10
POA6394	25-34	Married	0	9
POA6394	25-34	Married	1	28
POA6394	25-34	Never married		14
POA6394	35-44	Married	0	8
POA6394	35-44	Married	1	35
POA6394	35-44	Never married		5
POA6394	45-54	Married	0	6
POA6394	45-54	Married	1	42
POA6394	45-54	Never married		12
POA6394	55-64	Married	0	4
POA6394	55-64	Married	1	49
POA6394	55-64	Never married		5
POA6394	65-74	Married	0	6
POA6394	65-74	Married	1	41
POA6394	65-74	Never married		8
POA6394	75-84	Married	1	16
POA6394	75-84	Never married		3
POA6394	85+	Married	1	5
POA6394	85+	Never married		3
POA6395	15-19	Married	0	7
POA6395	15-19	Never married		33
POA6395	20-24	Married	0	7
POA6395	20-24	Never married		47
POA6395	25-34	Married	0	57
POA6395	25-34	Married	1	59
POA6395	25-34	Never married		49
POA6395	35-44	Married	0	18
POA6395	35-44	Married	1	104
POA6395	35-44	Never married		31
POA6395	45-54	Married	0	33
POA6395	45-54	Married	1	129
POA6395	45-54	Never married		69
POA6395	55-64	Married	0	5
POA6395	55-64	Married	1	147
POA6395	55-64	Never married		46
POA6395	65-74	Married	0	4
POA6395	65-74	Married	1	85
POA6395	65-74	Never married		41
POA6395	75-84	Married	1	51
POA6395	75-84	Never married		28
POA6395	85+	Married	1	10
POA6395	85+	Never married		20
POA6396	15-19	Never married		6
POA6396	20-24	Married	0	3
POA6396	20-24	Never married		7
POA6396	25-34	Married	0	10
POA6396	25-34	Married	1	12
POA6396	25-34	Never married		8
POA6396	35-44	Married	0	18
POA6396	35-44	Married	1	28
POA6396	35-44	Never married		7
POA6396	45-54	Married	0	8
POA6396	45-54	Married	1	26
POA6396	45-54	Never married		7
POA6396	55-64	Married	0	7
POA6396	55-64	Married	1	25
POA6396	55-64	Never married		10
POA6396	65-74	Married	1	12
POA6396	65-74	Never married		4
POA6396	75-84	Married	1	5
POA6396	75-84	Never married		7
POA6396	85+	Never married		3
POA6397	20-24	Never married		3
POA6397	25-34	Married	0	6
POA6397	25-34	Never married		3
POA6397	35-44	Married	0	3
POA6397	35-44	Never married		3
POA6397	45-54	Married	0	9
POA6397	45-54	Married	1	4
POA6397	45-54	Never married		7
POA6397	55-64	Married	1	5
POA6397	55-64	Never married		5
POA6397	65-74	Married	1	8
POA6398	15-19	Never married		22
POA6398	20-24	Never married		3
POA6398	25-34	Married	0	10
POA6398	25-34	Married	1	4
POA6398	25-34	Never married		3
POA6398	35-44	Married	0	6
POA6398	35-44	Married	1	19
POA6398	35-44	Never married		9
POA6398	45-54	Married	0	10
POA6398	45-54	Married	1	40
POA6398	45-54	Never married		16
POA6398	55-64	Married	0	3
POA6398	55-64	Married	1	62
POA6398	55-64	Never married		28
POA6398	65-74	Married	0	3
POA6398	65-74	Married	1	46
POA6398	65-74	Never married		26
POA6398	75-84	Married	1	43
POA6398	75-84	Never married		14
POA6398	85+	Never married		3
POA6401	15-19	Married	0	9
POA6401	15-19	Married	1	3
POA6401	15-19	Never married		356
POA6401	20-24	Married	0	54
POA6401	20-24	Married	1	26
POA6401	20-24	Never married		248
POA6401	25-34	Married	0	156
POA6401	25-34	Married	1	262
POA6401	25-34	Never married		271
POA6401	35-44	Married	0	128
POA6401	35-44	Married	1	418
POA6401	35-44	Never married		216
POA6401	45-54	Married	0	103
POA6401	45-54	Married	1	450
POA6401	45-54	Never married		279
POA6401	55-64	Married	0	88
POA6401	55-64	Married	1	562
POA6401	55-64	Never married		294
POA6401	65-74	Married	0	33
POA6401	65-74	Married	1	445
POA6401	65-74	Never married		246
POA6401	75-84	Married	0	8
POA6401	75-84	Married	1	169
POA6401	75-84	Never married		161
POA6401	85+	Married	1	39
POA6401	85+	Never married		78
POA6403	15-19	Never married		9
POA6403	20-24	Never married		11
POA6403	25-34	Married	1	7
POA6403	25-34	Never married		6
POA6403	35-44	Married	1	7
POA6403	35-44	Never married		7
POA6403	45-54	Married	0	3
POA6403	45-54	Married	1	18
POA6403	45-54	Never married		3
POA6403	55-64	Married	1	15
POA6403	55-64	Never married		5
POA6403	65-74	Married	1	14
POA6403	65-74	Never married		11
POA6403	75-84	Married	1	3
POA6403	75-84	Never married		3
POA6405	15-19	Never married		14
POA6405	20-24	Married	0	3
POA6405	20-24	Never married		5
POA6405	25-34	Married	0	5
POA6405	25-34	Married	1	18
POA6405	25-34	Never married		7
POA6405	35-44	Married	0	3
POA6405	35-44	Married	1	31
POA6405	35-44	Never married		3
POA6405	45-54	Married	0	10
POA6405	45-54	Married	1	24
POA6405	45-54	Never married		7
POA6405	55-64	Married	0	11
POA6405	55-64	Married	1	29
POA6405	55-64	Never married		9
POA6405	65-74	Married	1	13
POA6405	65-74	Never married		13
POA6405	75-84	Married	1	4
POA6405	85+	Never married		3
POA6407	15-19	Never married		33
POA6407	20-24	Married	0	11
POA6407	20-24	Married	1	3
POA6407	20-24	Never married		34
POA6407	25-34	Married	0	19
POA6407	25-34	Married	1	52
POA6407	25-34	Never married		38
POA6407	35-44	Married	0	9
POA6407	35-44	Married	1	83
POA6407	35-44	Never married		30
POA6407	45-54	Married	0	6
POA6407	45-54	Married	1	65
POA6407	45-54	Never married		31
POA6407	55-64	Married	0	8
POA6407	55-64	Married	1	70
POA6407	55-64	Never married		33
POA6407	65-74	Married	0	3
POA6407	65-74	Married	1	57
POA6407	65-74	Never married		26
POA6407	75-84	Married	1	33
POA6407	75-84	Never married		11
POA6407	85+	Married	1	4
POA6407	85+	Never married		10
POA6409	15-19	Never married		9
POA6409	20-24	Married	0	4
POA6409	20-24	Never married		13
POA6409	25-34	Married	0	15
POA6409	25-34	Married	1	9
POA6409	25-34	Never married		16
POA6409	35-44	Married	0	9
POA6409	35-44	Married	1	24
POA6409	35-44	Never married		9
POA6409	45-54	Married	0	8
POA6409	45-54	Married	1	30
POA6409	45-54	Never married		12
POA6409	55-64	Married	0	3
POA6409	55-64	Married	1	18
POA6409	55-64	Never married		19
POA6409	65-74	Married	1	13
POA6409	65-74	Never married		14
POA6409	75-84	Married	1	11
POA6409	75-84	Never married		9
POA6409	85+	Never married		3
POA6410	15-19	Never married		44
POA6410	20-24	Married	0	9
POA6410	20-24	Never married		24
POA6410	25-34	Married	0	22
POA6410	25-34	Married	1	39
POA6410	25-34	Never married		35
POA6410	35-44	Married	0	22
POA6410	35-44	Married	1	39
POA6410	35-44	Never married		30
POA6410	45-54	Married	0	22
POA6410	45-54	Married	1	81
POA6410	45-54	Never married		36
POA6410	55-64	Married	0	5
POA6410	55-64	Married	1	72
POA6410	55-64	Never married		27
POA6410	65-74	Married	1	72
POA6410	65-74	Never married		32
POA6410	75-84	Married	0	3
POA6410	75-84	Married	1	44
POA6410	75-84	Never married		31
POA6410	85+	Married	1	4
POA6410	85+	Never married		19
POA6411	15-19	Never married		7
POA6411	25-34	Married	0	6
POA6411	25-34	Married	1	3
POA6411	25-34	Never married		4
POA6411	35-44	Married	0	3
POA6411	35-44	Married	1	4
POA6411	45-54	Married	0	3
POA6411	45-54	Married	1	13
POA6411	55-64	Married	1	17
POA6411	55-64	Never married		4
POA6411	65-74	Married	1	13
POA6411	65-74	Never married		3
POA6411	75-84	Married	1	4
POA6412	15-19	Never married		3
POA6412	45-54	Married	1	12
POA6412	55-64	Married	1	3
POA6412	65-74	Married	1	3
POA6413	25-34	Never married		3
POA6413	35-44	Married	1	6
POA6413	45-54	Never married		3
POA6413	55-64	Married	1	14
POA6413	55-64	Never married		3
POA6413	65-74	Married	1	3
POA6413	65-74	Never married		3
POA6414	25-34	Married	0	3
POA6414	35-44	Married	1	3
POA6414	45-54	Married	1	9
POA6414	55-64	Married	1	6
POA6414	55-64	Never married		3
POA6414	65-74	Married	1	12
POA6415	15-19	Married	0	3
POA6415	15-19	Never married		154
POA6415	20-24	Married	0	61
POA6415	20-24	Married	1	4
POA6415	20-24	Never married		176
POA6415	25-34	Married	0	93
POA6415	25-34	Married	1	140
POA6415	25-34	Never married		101
POA6415	35-44	Married	0	60
POA6415	35-44	Married	1	142
POA6415	35-44	Never married		80
POA6415	45-54	Married	0	39
POA6415	45-54	Married	1	200
POA6415	45-54	Never married		104
POA6415	55-64	Married	0	16
POA6415	55-64	Married	1	218
POA6415	55-64	Never married		88
POA6415	65-74	Married	0	9
POA6415	65-74	Married	1	128
POA6415	65-74	Never married		81
POA6415	75-84	Married	0	3
POA6415	75-84	Married	1	64
POA6415	75-84	Never married		43
POA6415	85+	Married	1	20
POA6415	85+	Never married		32
POA6418	15-19	Never married		17
POA6418	20-24	Married	0	6
POA6418	20-24	Never married		8
POA6418	25-34	Married	0	17
POA6418	25-34	Married	1	33
POA6418	25-34	Never married		18
POA6418	35-44	Married	0	9
POA6418	35-44	Married	1	49
POA6418	35-44	Never married		11
POA6418	45-54	Married	0	7
POA6418	45-54	Married	1	28
POA6418	45-54	Never married		16
POA6418	55-64	Married	1	67
POA6418	55-64	Never married		26
POA6418	65-74	Married	0	7
POA6418	65-74	Married	1	58
POA6418	65-74	Never married		36
POA6418	75-84	Married	1	23
POA6418	75-84	Never married		14
POA6418	85+	Never married		12
POA6419	15-19	Never married		3
POA6419	25-34	Married	1	5
POA6419	35-44	Married	1	3
POA6419	45-54	Married	1	12
POA6419	55-64	Married	1	4
POA6419	65-74	Never married		3
POA6420	20-24	Never married		6
POA6420	25-34	Married	0	7
POA6420	25-34	Married	1	3
POA6420	25-34	Never married		3
POA6420	35-44	Married	1	13
POA6420	45-54	Married	1	11
POA6420	45-54	Never married		3
POA6420	55-64	Married	1	10
POA6420	55-64	Never married		4
POA6420	65-74	Married	1	3
POA6420	75-84	Never married		3
POA6421	20-24	Never married		3
POA6421	25-34	Married	0	3
POA6421	25-34	Married	1	4
POA6421	35-44	Married	1	16
POA6421	35-44	Never married		3
POA6421	45-54	Married	1	10
POA6421	45-54	Never married		3
POA6421	55-64	Married	1	15
POA6421	55-64	Never married		5
POA6421	65-74	Married	1	8
POA6421	65-74	Never married		4
POA6421	75-84	Married	1	3
POA6422	20-24	Married	0	4
POA6422	25-34	Married	0	4
POA6422	25-34	Married	1	6
POA6422	35-44	Married	1	8
POA6422	45-54	Married	1	4
POA6422	55-64	Married	1	3
POA6422	75-84	Married	1	3
POA6423	20-24	Never married		4
POA6423	25-34	Married	0	3
POA6423	35-44	Married	0	4
POA6423	35-44	Married	1	12
POA6423	35-44	Never married		6
POA6423	45-54	Married	1	14
POA6423	45-54	Never married		3
POA6423	55-64	Married	0	3
POA6423	55-64	Married	1	16
POA6423	55-64	Never married		7
POA6423	65-74	Married	0	3
POA6423	65-74	Married	1	9
POA6423	75-84	Married	1	5
POA6423	75-84	Never married		4
POA6424	25-34	Married	0	3
POA6424	25-34	Never married		4
POA6424	35-44	Married	1	7
POA6424	35-44	Never married		3
POA6424	45-54	Married	0	3
POA6424	45-54	Married	1	11
POA6424	55-64	Married	1	12
POA6424	55-64	Never married		3
POA6424	65-74	Never married		3
POA6425	25-34	Married	1	3
POA6425	35-44	Married	1	3
POA6425	45-54	Married	1	19
POA6425	55-64	Married	0	5
POA6425	55-64	Married	1	9
POA6425	65-74	Married	1	7
POA6425	75-84	Married	1	3
POA6425	75-84	Never married		3
POA6426	15-19	Married	0	3
POA6426	15-19	Never married		15
POA6426	20-24	Married	0	3
POA6426	20-24	Married	1	4
POA6426	20-24	Never married		25
POA6426	25-34	Married	0	20
POA6426	25-34	Married	1	29
POA6426	25-34	Never married		31
POA6426	35-44	Married	0	12
POA6426	35-44	Married	1	40
POA6426	35-44	Never married		30
POA6426	45-54	Married	0	8
POA6426	45-54	Married	1	67
POA6426	45-54	Never married		50
POA6426	55-64	Married	0	6
POA6426	55-64	Married	1	51
POA6426	55-64	Never married		35
POA6426	65-74	Married	0	3
POA6426	65-74	Married	1	56
POA6426	65-74	Never married		30
POA6426	75-84	Married	1	17
POA6426	75-84	Never married		17
POA6426	85+	Never married		5
POA6428	20-24	Never married		3
POA6428	25-34	Married	1	7
POA6428	35-44	Married	1	8
POA6428	45-54	Married	1	3
POA6428	55-64	Married	0	3
POA6428	55-64	Married	1	3
POA6429	15-19	Never married		39
POA6429	20-24	Married	0	12
POA6429	20-24	Married	1	3
POA6429	20-24	Never married		35
POA6429	25-34	Married	0	19
POA6429	25-34	Married	1	31
POA6429	25-34	Never married		39
POA6429	35-44	Married	0	15
POA6429	35-44	Married	1	41
POA6429	35-44	Never married		34
POA6429	45-54	Married	0	23
POA6429	45-54	Married	1	44
POA6429	45-54	Never married		51
POA6429	55-64	Married	0	15
POA6429	55-64	Married	1	49
POA6429	55-64	Never married		52
POA6429	65-74	Married	0	4
POA6429	65-74	Married	1	26
POA6429	65-74	Never married		43
POA6429	75-84	Married	1	7
POA6429	75-84	Never married		20
POA6430	15-19	Married	0	57
POA6430	15-19	Never married		1163
POA6430	20-24	Married	0	386
POA6430	20-24	Married	1	55
POA6430	20-24	Never married		780
POA6430	25-34	Married	0	972
POA6430	25-34	Married	1	1473
POA6430	25-34	Never married		1023
POA6430	35-44	Married	0	493
POA6430	35-44	Married	1	1844
POA6430	35-44	Never married		645
POA6430	45-54	Married	0	374
POA6430	45-54	Married	1	1597
POA6430	45-54	Never married		705
POA6430	55-64	Married	0	167
POA6430	55-64	Married	1	1159
POA6430	55-64	Never married		555
POA6430	65-74	Married	0	47
POA6430	65-74	Married	1	445
POA6430	65-74	Never married		331
POA6430	75-84	Married	0	14
POA6430	75-84	Married	1	146
POA6430	75-84	Never married		189
POA6430	85+	Married	1	18
POA6430	85+	Never married		41
POA6431	15-19	Married	0	7
POA6431	15-19	Married	1	11
POA6431	15-19	Never married		59
POA6431	20-24	Married	0	6
POA6431	20-24	Married	1	34
POA6431	20-24	Never married		40
POA6431	25-34	Married	0	7
POA6431	25-34	Married	1	65
POA6431	25-34	Never married		59
POA6431	35-44	Married	0	21
POA6431	35-44	Married	1	46
POA6431	35-44	Never married		42
POA6431	45-54	Married	0	8
POA6431	45-54	Married	1	28
POA6431	45-54	Never married		35
POA6431	55-64	Married	0	9
POA6431	55-64	Married	1	31
POA6431	55-64	Never married		29
POA6431	65-74	Married	0	9
POA6431	65-74	Married	1	10
POA6431	65-74	Never married		18
POA6431	75-84	Married	1	4
POA6431	75-84	Never married		5
POA6432	15-19	Married	0	17
POA6432	15-19	Never married		341
POA6432	20-24	Married	0	144
POA6432	20-24	Married	1	13
POA6432	20-24	Never married		274
POA6432	25-34	Married	0	286
POA6432	25-34	Married	1	314
POA6432	25-34	Never married		340
POA6432	35-44	Married	0	164
POA6432	35-44	Married	1	376
POA6432	35-44	Never married		275
POA6432	45-54	Married	0	117
POA6432	45-54	Married	1	411
POA6432	45-54	Never married		311
POA6432	55-64	Married	0	80
POA6432	55-64	Married	1	325
POA6432	55-64	Never married		252
POA6432	65-74	Married	0	10
POA6432	65-74	Married	1	138
POA6432	65-74	Never married		135
POA6432	75-84	Married	0	3
POA6432	75-84	Married	1	41
POA6432	75-84	Never married		52
POA6432	85+	Married	0	3
POA6432	85+	Married	1	10
POA6432	85+	Never married		15
POA6434	15-19	Never married		10
POA6434	20-24	Married	0	3
POA6434	25-34	Married	0	3
POA6434	25-34	Married	1	3
POA6434	25-34	Never married		10
POA6434	35-44	Married	0	7
POA6434	35-44	Never married		5
POA6434	45-54	Never married		6
POA6434	55-64	Married	1	3
POA6434	55-64	Never married		3
POA6434	65-74	Married	1	6
POA6434	65-74	Never married		3
POA6436	15-19	Never married		3
POA6436	20-24	Married	0	4
POA6436	25-34	Never married		7
POA6436	35-44	Married	0	3
POA6436	35-44	Married	1	3
POA6436	35-44	Never married		3
POA6436	45-54	Married	1	3
POA6436	45-54	Never married		9
POA6436	55-64	Married	1	3
POA6436	55-64	Never married		8
POA6436	65-74	Married	1	3
POA6436	65-74	Never married		5
POA6437	15-19	Never married		6
POA6437	20-24	Married	0	4
POA6437	20-24	Never married		8
POA6437	25-34	Married	0	25
POA6437	25-34	Married	1	32
POA6437	25-34	Never married		6
POA6437	35-44	Married	0	7
POA6437	35-44	Married	1	30
POA6437	35-44	Never married		14
POA6437	45-54	Married	0	8
POA6437	45-54	Married	1	23
POA6437	45-54	Never married		15
POA6437	55-64	Married	1	14
POA6437	55-64	Never married		8
POA6437	65-74	Married	1	4
POA6437	65-74	Never married		4
POA6438	15-19	Never married		20
POA6438	20-24	Married	0	5
POA6438	20-24	Never married		16
POA6438	25-34	Married	0	22
POA6438	25-34	Married	1	13
POA6438	25-34	Never married		33
POA6438	35-44	Married	0	10
POA6438	35-44	Married	1	13
POA6438	35-44	Never married		26
POA6438	45-54	Married	0	15
POA6438	45-54	Married	1	23
POA6438	45-54	Never married		27
POA6438	55-64	Married	0	14
POA6438	55-64	Married	1	25
POA6438	55-64	Never married		26
POA6438	65-74	Married	0	4
POA6438	65-74	Married	1	13
POA6438	65-74	Never married		12
POA6438	75-84	Married	1	3
POA6438	75-84	Never married		4
POA6438	85+	Married	1	4
POA6438	85+	Never married		3
POA6440	15-19	Never married		27
POA6440	20-24	Married	0	7
POA6440	20-24	Married	1	3
POA6440	20-24	Never married		17
POA6440	25-34	Married	0	26
POA6440	25-34	Married	1	15
POA6440	25-34	Never married		34
POA6440	35-44	Married	0	10
POA6440	35-44	Married	1	20
POA6440	35-44	Never married		15
POA6440	45-54	Married	0	20
POA6440	45-54	Married	1	26
POA6440	45-54	Never married		21
POA6440	55-64	Married	0	8
POA6440	55-64	Married	1	20
POA6440	55-64	Never married		24
POA6440	65-74	Married	0	3
POA6440	65-74	Married	1	9
POA6440	65-74	Never married		10
POA6440	75-84	Married	1	9
POA6440	75-84	Never married		3
POA6440	85+	Never married		3
POA6442	15-19	Never married		143
POA6442	20-24	Married	0	54
POA6442	20-24	Married	1	16
POA6442	20-24	Never married		53
POA6442	25-34	Married	0	126
POA6442	25-34	Married	1	151
POA6442	25-34	Never married		82
POA6442	35-44	Married	0	66
POA6442	35-44	Married	1	170
POA6442	35-44	Never married		69
POA6442	45-54	Married	0	47
POA6442	45-54	Married	1	167
POA6442	45-54	Never married		88
POA6442	55-64	Married	0	16
POA6442	55-64	Married	1	116
POA6442	55-64	Never married		65
POA6442	65-74	Married	0	3
POA6442	65-74	Married	1	58
POA6442	65-74	Never married		35
POA6442	75-84	Married	1	5
POA6442	75-84	Never married		22
POA6443	15-19	Married	0	3
POA6443	15-19	Never married		17
POA6443	20-24	Married	0	7
POA6443	20-24	Never married		9
POA6443	25-34	Married	0	24
POA6443	25-34	Married	1	12
POA6443	25-34	Never married		37
POA6443	35-44	Married	0	3
POA6443	35-44	Married	1	9
POA6443	35-44	Never married		26
POA6443	45-54	Married	0	15
POA6443	45-54	Married	1	32
POA6443	45-54	Never married		50
POA6443	55-64	Married	0	7
POA6443	55-64	Married	1	50
POA6443	55-64	Never married		44
POA6443	65-74	Married	0	7
POA6443	65-74	Married	1	29
POA6443	65-74	Never married		42
POA6443	75-84	Married	0	3
POA6443	75-84	Married	1	13
POA6443	75-84	Never married		20
POA6443	85+	Never married		3
POA6445	15-19	Never married		3
POA6445	20-24	Never married		4
POA6445	25-34	Never married		7
POA6445	35-44	Married	1	22
POA6445	35-44	Never married		7
POA6445	45-54	Married	0	3
POA6445	45-54	Married	1	13
POA6445	45-54	Never married		3
POA6445	55-64	Married	0	4
POA6445	55-64	Married	1	15
POA6445	55-64	Never married		3
POA6445	65-74	Married	1	10
POA6445	65-74	Never married		9
POA6445	75-84	Never married		5
POA6446	15-19	Never married		3
POA6446	20-24	Never married		4
POA6446	25-34	Married	1	8
POA6446	35-44	Married	1	18
POA6446	45-54	Married	1	17
POA6446	45-54	Never married		6
POA6446	55-64	Married	1	4
POA6446	65-74	Married	1	4
POA6447	15-19	Never married		12
POA6447	20-24	Married	0	5
POA6447	20-24	Never married		3
POA6447	25-34	Married	0	4
POA6447	25-34	Married	1	15
POA6447	25-34	Never married		5
POA6447	35-44	Married	0	3
POA6447	35-44	Married	1	18
POA6447	45-54	Married	1	19
POA6447	45-54	Never married		6
POA6447	55-64	Married	1	10
POA6447	55-64	Never married		3
POA6448	15-19	Never married		20
POA6448	20-24	Married	1	3
POA6448	20-24	Never married		7
POA6448	25-34	Married	0	10
POA6448	25-34	Married	1	14
POA6448	25-34	Never married		3
POA6448	35-44	Married	0	7
POA6448	35-44	Married	1	24
POA6448	35-44	Never married		5
POA6448	45-54	Married	0	5
POA6448	45-54	Married	1	42
POA6448	45-54	Never married		4
POA6448	55-64	Married	0	4
POA6448	55-64	Married	1	25
POA6448	55-64	Never married		9
POA6448	65-74	Married	1	21
POA6448	65-74	Never married		12
POA6448	75-84	Married	1	5
POA6448	75-84	Never married		6
POA6448	85+	Never married		4
POA6450	15-19	Married	0	24
POA6450	15-19	Never married		701
POA6450	20-24	Married	0	115
POA6450	20-24	Married	1	38
POA6450	20-24	Never married		395
POA6450	25-34	Married	0	381
POA6450	25-34	Married	1	450
POA6450	25-34	Never married		391
POA6450	35-44	Married	0	265
POA6450	35-44	Married	1	786
POA6450	35-44	Never married		314
POA6450	45-54	Married	0	272
POA6450	45-54	Married	1	927
POA6450	45-54	Never married		407
POA6450	55-64	Married	0	124
POA6450	55-64	Married	1	881
POA6450	55-64	Never married		333
POA6450	65-74	Married	0	63
POA6450	65-74	Married	1	641
POA6450	65-74	Never married		324
POA6450	75-84	Married	0	13
POA6450	75-84	Married	1	281
POA6450	75-84	Never married		248
POA6450	85+	Married	1	51
POA6450	85+	Never married		114
POA6460	15-19	Never married		17
POA6460	20-24	Married	0	5
POA6460	20-24	Never married		8
POA6460	25-34	Married	0	16
POA6460	25-34	Married	1	36
POA6460	25-34	Never married		16
POA6460	35-44	Married	0	5
POA6460	35-44	Married	1	38
POA6460	35-44	Never married		21
POA6460	45-54	Married	0	19
POA6460	45-54	Married	1	36
POA6460	45-54	Never married		20
POA6460	55-64	Married	0	11
POA6460	55-64	Married	1	56
POA6460	55-64	Never married		36
POA6460	65-74	Married	1	53
POA6460	65-74	Never married		31
POA6460	75-84	Married	1	30
POA6460	75-84	Never married		21
POA6460	85+	Married	1	9
POA6460	85+	Never married		4
POA6461	15-19	Never married		14
POA6461	20-24	Married	0	3
POA6461	20-24	Never married		14
POA6461	25-34	Married	0	11
POA6461	25-34	Married	1	28
POA6461	25-34	Never married		8
POA6461	35-44	Married	0	7
POA6461	35-44	Married	1	35
POA6461	35-44	Never married		15
POA6461	45-54	Married	0	10
POA6461	45-54	Married	1	36
POA6461	45-54	Never married		11
POA6461	55-64	Married	1	49
POA6461	55-64	Never married		23
POA6461	65-74	Married	1	46
POA6461	65-74	Never married		13
POA6461	75-84	Married	1	14
POA6461	75-84	Never married		9
POA6461	85+	Married	1	3
POA6461	85+	Never married		4
POA6462	15-19	Never married		7
POA6462	20-24	Married	0	3
POA6462	25-34	Married	0	3
POA6462	25-34	Married	1	10
POA6462	35-44	Married	0	3
POA6462	35-44	Married	1	13
POA6462	45-54	Married	0	3
POA6462	45-54	Married	1	15
POA6462	45-54	Never married		3
POA6462	55-64	Married	0	3
POA6462	55-64	Married	1	7
POA6462	55-64	Never married		3
POA6462	65-74	Married	1	9
POA6462	65-74	Never married		3
POA6462	75-84	Married	1	4
POA6463	35-44	Married	1	3
POA6463	65-74	Married	1	3
POA6465	25-34	Married	0	4
POA6465	25-34	Married	1	3
POA6465	35-44	Married	1	3
POA6465	45-54	Married	1	3
POA6465	45-54	Never married		3
POA6465	55-64	Married	1	3
POA6465	55-64	Never married		3
POA6465	65-74	Married	1	4
POA6466	25-34	Married	1	3
POA6466	25-34	Never married		3
POA6466	45-54	Married	0	3
POA6466	45-54	Married	1	8
POA6466	55-64	Married	0	3
POA6466	55-64	Married	1	10
POA6466	65-74	Married	1	5
POA6466	65-74	Never married		3
POA6467	25-34	Married	1	4
POA6467	45-54	Married	1	5
POA6467	55-64	Married	1	4
POA6467	65-74	Married	1	3
POA6468	15-19	Never married		6
POA6468	20-24	Married	0	3
POA6468	20-24	Married	1	5
POA6468	20-24	Never married		5
POA6468	25-34	Married	0	5
POA6468	25-34	Married	1	4
POA6468	25-34	Never married		10
POA6468	35-44	Married	0	7
POA6468	35-44	Married	1	19
POA6468	35-44	Never married		15
POA6468	45-54	Married	0	3
POA6468	45-54	Married	1	8
POA6468	45-54	Never married		11
POA6468	55-64	Married	1	16
POA6468	55-64	Never married		9
POA6468	65-74	Married	1	11
POA6468	65-74	Never married		5
POA6468	75-84	Married	1	4
POA6468	75-84	Never married		3
POA6470	45-54	Married	1	5
POA6470	65-74	Married	1	3
POA6472	15-19	Never married		3
POA6472	20-24	Never married		3
POA6472	25-34	Married	0	3
POA6472	25-34	Married	1	9
POA6472	25-34	Never married		6
POA6472	35-44	Married	0	3
POA6472	35-44	Married	1	19
POA6472	45-54	Married	0	3
POA6472	45-54	Married	1	24
POA6472	45-54	Never married		4
