POA_CODE_2016	HomeCensusNight	persons
POA6104	0	859
POA6104	1	13464
POA6105	0	674
POA6105	1	14320
POA6106	0	6
POA6106	1	10
POA6107	0	1671
POA6107	1	41933
POA6108	0	884
POA6108	1	22271
POA6109	0	497
POA6109	1	11622
POA6110	0	1657
POA6110	1	39192
POA6111	0	1060
POA6111	1	22005
POA6112	0	2387
POA6112	1	54171
POA6121	0	126
POA6121	1	2843
POA6122	0	772
POA6122	1	16633
POA6123	0	76
POA6123	1	1479
POA6124	0	57
POA6124	1	1136
POA6125	0	174
POA6125	1	2953
POA6126	0	10
POA6126	1	617
POA6147	0	555
POA6147	1	14580
POA6148	0	765
POA6148	1	17053
POA6149	0	697
POA6149	1	17775
POA6150	0	474
POA6150	1	12669
POA6151	0	832
POA6151	1	15745
POA6152	0	1272
POA6152	1	24194
POA6153	0	926
POA6153	1	18947
POA6154	0	400
POA6154	1	9625
POA6155	0	1708
POA6155	1	49534
POA6156	0	765
POA6156	1	16128
POA6157	0	700
POA6157	1	12826
POA6158	0	434
POA6158	1	6944
POA6159	0	243
POA6159	1	3094
POA6160	0	573
POA6160	1	7638
POA6161	0	14
POA6161	1	328
POA6162	0	633
POA6162	1	10391
POA6163	0	2410
POA6163	1	47953
POA6164	0	2412
POA6164	1	54807
POA6165	0	5
POA6165	1	74
POA6166	0	459
POA6166	1	9045
POA6167	0	1268
POA6167	1	25181
POA6168	0	1624
POA6168	1	22402
POA6169	0	2107
POA6169	1	32561
POA6170	0	576
POA6170	1	11817
POA6171	0	1863
POA6171	1	29785
POA6172	0	856
POA6172	1	12923
POA6173	0	724
POA6173	1	11342
POA6174	0	271
POA6174	1	3522
POA6175	0	224
POA6175	1	3525
POA6176	0	75
POA6176	1	1304
POA6180	0	372
POA6180	1	5039
POA6181	0	16
POA6181	1	468
POA6182	0	7
POA6207	0	74
POA6207	1	971
POA6208	0	901
POA6208	1	10937
POA6209	0	153
POA6209	1	1797
POA6210	0	5176
POA6210	1	63141
POA6211	0	595
POA6211	1	6495
POA6213	0	40
POA6213	1	678
POA6214	0	41
POA6214	1	572
POA6215	0	315
POA6215	1	3833
POA6218	0	28
POA6218	1	364
POA6220	0	273
POA6220	1	4402
POA6221	0	24
POA6221	1	396
POA6223	0	19
POA6223	1	204
POA6224	0	63
POA6224	1	1086
POA6225	0	636
POA6225	1	8469
POA6226	0	63
POA6226	1	779
POA6227	0	42
POA6227	1	758
POA6228	0	4
POA6228	1	166
POA6229	0	21
POA6229	1	171
POA6230	0	2862
POA6230	1	40275
POA6232	0	744
POA6232	1	10145
POA6233	0	1272
POA6233	1	17574
POA6236	0	152
POA6236	1	1904
POA6237	0	182
POA6237	1	2300
POA6239	0	360
POA6239	1	4043
POA6240	0	6
POA6240	1	110
POA6243	0	3
POA6243	1	58
POA6244	0	127
POA6244	1	1330
POA6251	0	14
POA6251	1	375
POA6252	0	11
POA6252	1	137
POA6253	0	51
POA6253	1	565
POA6254	0	23
POA6254	1	476
POA6255	0	284
POA6255	1	3633
POA6256	0	19
POA6256	1	362
POA6258	0	452
POA6258	1	6114
POA6260	0	113
POA6260	1	1317
POA6262	0	63
POA6262	1	676
POA6271	0	242
POA6271	1	3069
POA6275	0	123
POA6275	1	1217
POA6280	0	2399
POA6280	1	25761
POA6281	0	762
POA6281	1	6446
POA6282	0	164
POA6282	1	1162
POA6284	0	203
POA6284	1	2050
POA6285	0	800
POA6285	1	8372
POA6286	0	56
POA6286	1	543
POA6288	0	46
POA6288	1	506
POA6290	0	197
POA6290	1	1476
POA6302	0	285
POA6302	1	3335
POA6304	0	176
POA6304	1	1555
POA6306	0	65
POA6306	1	960
POA6308	0	124
POA6308	1	1467
POA6309	0	30
POA6309	1	242
POA6311	0	55
POA6311	1	536
POA6312	0	339
POA6312	1	4541
POA6313	0	18
POA6313	1	275
POA6315	0	156
POA6315	1	1830
POA6316	0	29
POA6316	1	316
POA6317	0	286
POA6317	1	3892
POA6318	0	53
POA6318	1	466
POA6320	0	73
POA6320	1	548
POA6321	0	40
POA6321	1	456
POA6322	0	10
POA6322	1	214
POA6323	0	73
POA6323	1	916
POA6324	0	234
POA6324	1	3278
POA6326	0	42
POA6326	1	452
POA6327	0	19
POA6327	1	255
POA6328	0	26
POA6328	1	398
POA6330	0	2649
POA6330	1	33216
POA6333	0	531
POA6333	1	5319
POA6335	0	54
POA6335	1	718
POA6336	0	22
POA6336	1	302
POA6337	0	31
POA6337	1	519
POA6338	0	96
POA6338	1	578
POA6341	0	23
POA6341	1	274
POA6343	0	32
POA6343	1	232
POA6346	0	68
POA6346	1	666
POA6348	0	123
POA6348	1	750
POA6350	0	22
POA6350	1	276
POA6351	0	3
POA6351	1	83
POA6352	0	11
POA6352	1	180
POA6353	0	63
POA6353	1	719
POA6355	0	66
POA6355	1	369
POA6356	0	25
POA6356	1	100
POA6357	0	19
POA6357	1	58
POA6358	0	12
POA6358	1	84
POA6359	0	43
POA6359	1	401
POA6361	0	20
POA6361	1	93
POA6363	0	7
POA6363	1	93
POA6365	0	46
POA6365	1	488
POA6367	0	41
POA6367	1	312
POA6368	1	76
POA6369	0	64
POA6369	1	605
POA6370	0	31
POA6370	1	425
POA6372	0	11
POA6372	1	108
POA6373	0	4
POA6373	1	92
POA6375	0	120
POA6375	1	881
POA6383	0	94
POA6383	1	887
POA6384	0	3
POA6384	1	32
POA6385	1	19
POA6386	0	4
POA6386	1	92
POA6390	0	138
POA6390	1	1675
POA6391	0	95
POA6391	1	908
POA6392	0	18
POA6392	1	445
POA6393	0	7
POA6393	1	105
POA6394	0	11
POA6394	1	441
POA6395	0	119
POA6395	1	1530
POA6396	0	39
POA6396	1	324
POA6397	0	3
POA6397	1	91
POA6398	0	78
POA6398	1	468
POA6401	0	495
POA6401	1	7678
POA6403	0	19
POA6403	1	156
POA6405	0	19
POA6405	1	300
POA6407	0	62
POA6407	1	1080
POA6409	0	34
POA6409	1	365
POA6410	0	55
POA6410	1	997
POA6411	0	11
POA6411	1	111
POA6412	0	3
POA6412	1	54
POA6413	1	51
POA6414	1	64
POA6415	0	194
POA6415	1	2810
POA6418	0	55
POA6418	1	646
POA6419	1	57
POA6420	0	19
POA6420	1	90
POA6421	0	19
POA6421	1	132
POA6422	0	4
POA6422	1	46
POA6423	0	21
POA6423	1	192
POA6424	0	3
POA6424	1	75
POA6425	0	3
POA6425	1	79
POA6426	0	84
POA6426	1	762
POA6427	0	4
POA6427	1	85
POA6428	0	3
POA6428	1	53
POA6429	0	89
POA6429	1	900
POA6430	0	1298
POA6430	1	21445
POA6431	0	96
POA6431	1	915
POA6432	0	473
POA6432	1	6618
POA6434	0	3
POA6434	1	171
POA6436	0	8
POA6436	1	102
POA6437	0	32
POA6437	1	551
POA6438	0	60
POA6438	1	771
POA6440	0	73
POA6440	1	1076
POA6442	0	110
POA6442	1	2432
POA6443	0	79
POA6443	1	771
POA6445	0	26
POA6445	1	172
POA6446	0	19
POA6446	1	118
POA6447	0	22
POA6447	1	166
POA6448	0	23
POA6448	1	425
POA6450	0	1147
POA6450	1	12250
POA6452	1	5
POA6460	0	41
POA6460	1	709
POA6461	0	33
POA6461	1	498
POA6462	0	6
POA6462	1	124
POA6463	0	3
POA6463	1	12
POA6465	1	27
POA6466	0	4
POA6466	1	60
POA6467	1	30
POA6468	0	31
POA6468	1	215
POA6470	1	18
POA6472	0	12
POA6472	1	165
POA6473	0	10
POA6473	1	37
POA6475	0	33
POA6475	1	364
POA6476	1	54
POA6477	0	20
POA6477	1	250
POA6479	0	48
POA6479	1	499
POA6480	0	3
POA6480	1	48
POA6484	0	5
POA6484	1	90
POA6485	0	26
POA6485	1	467
POA6487	1	50
POA6488	0	15
POA6488	1	184
POA6489	0	11
POA6489	1	92
POA6490	0	20
POA6490	1	229
POA6501	0	57
POA6501	1	907
POA6502	0	84
POA6502	1	1096
POA6503	0	137
POA6503	1	2042
POA6504	0	14
POA6504	1	144
POA6505	0	3
POA6505	1	107
POA6506	1	56
POA6507	0	38
POA6507	1	498
POA6509	0	20
POA6509	1	188
POA6510	0	103
POA6510	1	1870
POA6511	0	72
POA6511	1	457
POA6512	0	3
POA6512	1	95
POA6513	0	19
POA6513	1	202
POA6514	0	105
POA6514	1	539
POA6515	0	10
POA6515	1	274
POA6516	0	211
POA6516	1	1543
POA6517	0	33
POA6517	1	365
POA6518	0	20
POA6518	1	193
POA6519	0	51
POA6519	1	544
POA6521	0	25
POA6521	1	327
POA6522	0	36
POA6522	1	416
POA6525	0	336
POA6525	1	3229
POA6528	0	31
POA6528	1	376
POA6530	0	2276
POA6530	1	30176
POA6532	0	470
POA6532	1	6252
POA6535	0	134
POA6535	1	1462
POA6536	0	191
POA6536	1	1367
POA6537	0	63
POA6537	1	845
POA6556	0	114
POA6556	1	1922
POA6558	0	47
POA6558	1	2600
POA6560	0	84
POA6560	1	1262
POA6562	0	66
POA6562	1	1188
POA6564	0	14
POA6564	1	300
POA6566	0	249
POA6566	1	3026
POA6567	0	21
POA6567	1	392
POA6568	0	19
POA6568	1	204
POA6569	0	16
POA6569	1	255
POA6571	0	3
POA6571	1	69
POA6572	0	3
POA6572	1	55
POA6574	0	10
POA6574	1	72
POA6575	0	14
POA6575	1	131
POA6603	0	67
POA6603	1	1038
POA6605	0	4
POA6605	1	40
POA6606	0	13
POA6606	1	158
POA6608	0	3
POA6608	1	130
POA6609	0	46
POA6609	1	780
POA6612	0	31
POA6612	1	188
POA6613	0	9
POA6613	1	49
POA6614	0	8
POA6614	1	16
POA6616	0	3
POA6616	1	50
POA6620	0	26
POA6620	1	472
POA6623	0	42
POA6623	1	631
POA6625	0	4
POA6625	1	50
POA6627	0	4
POA6627	1	59
POA6628	1	31
POA6630	0	53
POA6630	1	570
POA6631	0	3
POA6631	1	30
POA6632	1	63
POA6635	0	27
POA6635	1	314
POA6638	0	36
POA6638	1	450
POA6639	0	11
POA6639	1	77
POA6640	0	13
POA6640	1	183
POA6642	0	86
POA6642	1	980
POA6646	0	39
POA6646	1	700
POA6701	0	413
POA6701	1	5129
POA6705	0	7
POA6705	1	274
POA6707	0	266
POA6707	1	2444
POA6710	0	127
POA6710	1	3870
POA6712	0	139
POA6712	1	1823
POA6713	0	62
POA6713	1	1038
POA6714	0	960
POA6714	1	15871
POA6716	0	46
POA6716	1	704
POA6718	0	55
POA6718	1	957
POA6720	0	116
POA6720	1	2413
POA6721	0	321
POA6721	1	4191
POA6722	0	576
POA6722	1	9270
POA6725	0	729
POA6725	1	10067
POA6726	0	398
POA6726	1	5042
POA6728	0	456
POA6728	1	5497
POA6731	1	3
POA6740	0	106
POA6740	1	1183
POA6743	0	569
POA6743	1	5664
POA6751	0	404
POA6751	1	4524
POA6753	0	510
POA6753	1	6728
POA6754	0	110
POA6754	1	1274
POA6758	0	66
POA6758	1	1635
POA6760	0	44
POA6760	1	591
POA6762	0	72
POA6762	1	804
POA6765	0	122
POA6765	1	1630
POA6770	0	310
POA6770	1	2599
POA6798	0	136
POA6798	1	1713
POA6799	0	32
POA6799	1	510
POA7000	0	922
POA7000	1	12913
POA7004	0	539
POA7004	1	6934
POA7005	0	854
POA7005	1	12448
POA7007	0	186
POA7007	1	2876
POA7008	0	643
POA7008	1	11332
POA7009	0	628
POA7009	1	11824
POA7010	0	910
POA7010	1	15935
POA7011	0	725
POA7011	1	13971
POA7012	0	52
POA7012	1	783
POA7015	0	640
POA7015	1	9691
POA7016	0	119
POA7016	1	2760
POA7017	0	309
POA7017	1	5302
POA7018	0	1315
POA7018	1	19709
POA7019	0	281
POA7019	1	5830
POA7020	0	134
POA7020	1	2334
POA7021	0	123
POA7021	1	2285
POA7022	0	89
POA7022	1	793
POA7023	0	39
POA7023	1	289
POA7024	0	39
POA7024	1	489
POA7025	0	70
POA7025	1	1627
POA7026	0	50
POA7026	1	887
POA7027	0	19
POA7027	1	274
POA7030	0	878
POA7030	1	16525
POA7050	0	648
POA7050	1	11754
POA7052	0	410
POA7052	1	6737
POA7053	0	219
POA7053	1	3360
POA7054	0	458
POA7054	1	8285
POA7055	0	28
POA7055	1	402
POA7109	0	494
POA7109	1	8317
POA7112	0	183
POA7112	1	2884
POA7113	0	78
POA7113	1	1016
POA7116	0	133
POA7116	1	2113
POA7117	0	60
POA7117	1	795
POA7119	1	40
POA7120	0	125
POA7120	1	1700
POA7140	0	573
POA7140	1	10397
POA7150	0	271
POA7150	1	2566
POA7155	0	63
POA7155	1	737
POA7162	0	33
POA7162	1	556
POA7163	0	22
POA7163	1	300
POA7170	0	284
POA7170	1	4722
POA7171	0	182
POA7171	1	3097
POA7172	0	173
POA7172	1	3482
POA7173	0	514
POA7173	1	6083
POA7174	0	28
POA7174	1	157
POA7175	0	20
POA7175	1	173
POA7176	0	13
POA7176	1	157
POA7177	0	44
POA7177	1	369
POA7178	0	51
POA7178	1	264
POA7179	0	45
POA7179	1	338
POA7180	0	16
POA7180	1	140
POA7182	0	29
POA7182	1	230
POA7183	0	3
POA7183	1	47
POA7184	0	86
POA7184	1	715
POA7185	0	6
POA7185	1	92
POA7186	0	10
POA7186	1	159
POA7187	0	23
POA7187	1	111
POA7190	0	335
POA7190	1	2782
POA7209	0	34
POA7209	1	370
POA7210	0	57
POA7210	1	987
POA7211	0	11
POA7211	1	228
POA7212	0	126
POA7212	1	1809
POA7213	0	17
POA7213	1	281
POA7214	0	62
POA7214	1	552
POA7215	0	416
POA7215	1	2963
POA7216	0	333
POA7216	1	3025
POA7248	0	727
POA7248	1	15054
POA7249	0	729
POA7249	1	12043
POA7250	0	3090
POA7250	1	44964
POA7252	0	175
POA7252	1	2607
POA7253	0	336
POA7253	1	4582
POA7254	0	45
POA7254	1	442
POA7255	0	93
POA7255	1	745
POA7256	0	176
POA7256	1	1407
POA7257	0	9
POA7257	1	61
POA7258	0	70
POA7258	1	889
POA7259	0	39
POA7259	1	422
POA7260	0	172
POA7260	1	3042
POA7261	0	17
POA7261	1	252
POA7262	0	212
POA7262	1	1495
POA7263	0	28
POA7263	1	566
POA7264	0	48
POA7264	1	597
POA7265	0	13
POA7265	1	215
POA7267	0	28
POA7267	1	742
POA7268	0	65
POA7268	1	975
POA7270	0	319
POA7270	1	3766
POA7275	0	213
POA7275	1	2927
POA7276	0	30
POA7276	1	540
POA7277	0	345
POA7277	1	5363
POA7290	0	124
POA7290	1	2147
POA7291	0	32
POA7291	1	531
POA7292	0	41
POA7292	1	562
POA7300	0	194
POA7300	1	3227
POA7301	0	263
POA7301	1	4042
POA7302	0	91
POA7302	1	1577
POA7303	0	172
POA7303	1	2542
POA7304	0	432
POA7304	1	5509
POA7305	0	67
POA7305	1	1104
POA7306	0	275
POA7306	1	3680
POA7307	0	815
POA7307	1	9310
POA7310	0	1813
POA7310	1	25289
POA7315	0	1033
POA7315	1	13627
POA7316	0	411
POA7316	1	5475
POA7320	0	954
POA7320	1	15285
POA7321	0	336
POA7321	1	4331
POA7322	0	289
POA7322	1	3619
POA7325	0	557
POA7325	1	8030
POA7330	0	399
POA7330	1	6195
POA7331	0	61
POA7331	1	491
POA7466	1	15
POA7467	0	96
POA7467	1	1692
POA7468	0	67
POA7468	1	640
POA7469	0	43
POA7469	1	721
POA7470	0	65
POA7470	1	646
POA9494	0	45182
POA9797	0	49
POA9797	1	1138
