POA_CODE_2016	PrivateDwelling	Sex	persons
POA3280	1	M	13484
POA3281	0	F	41
POA3281	0	M	32
POA3281	1	F	748
POA3281	1	M	798
POA3282	0	F	71
POA3282	0	M	79
POA3282	1	F	1079
POA3282	1	M	1093
POA3283	0	F	43
POA3283	0	M	44
POA3283	1	F	614
POA3283	1	M	630
POA3284	0	F	230
POA3284	0	M	206
POA3284	1	F	1540
POA3284	1	M	1403
POA3285	0	F	36
POA3285	0	M	55
POA3285	1	F	536
POA3285	1	M	544
POA3286	0	F	22
POA3286	0	M	20
POA3286	1	F	263
POA3286	1	M	261
POA3287	0	F	12
POA3287	0	M	13
POA3287	1	F	205
POA3287	1	M	205
POA3289	0	F	33
POA3289	0	M	20
POA3289	1	F	338
POA3289	1	M	366
POA3292	0	F	14
POA3292	0	M	17
POA3292	1	F	69
POA3292	1	M	79
POA3293	0	F	17
POA3293	0	M	17
POA3293	1	F	133
POA3293	1	M	137
POA3294	0	F	37
POA3294	0	M	42
POA3294	1	F	425
POA3294	1	M	420
POA3300	0	F	426
POA3300	0	M	383
POA3300	1	F	4744
POA3300	1	M	4276
POA3301	0	F	33
POA3301	0	M	29
POA3301	1	F	537
POA3301	1	M	571
POA3302	0	F	16
POA3302	0	M	15
POA3302	1	F	165
POA3302	1	M	163
POA3303	0	F	10
POA3303	0	M	9
POA3303	1	F	146
POA3303	1	M	155
POA3304	0	F	108
POA3304	0	M	116
POA3304	1	F	1205
POA3304	1	M	1213
POA3305	0	F	586
POA3305	0	M	565
POA3305	1	F	5654
POA3305	1	M	5612
POA3309	0	M	3
POA3309	1	F	48
POA3309	1	M	60
POA3310	0	F	6
POA3310	0	M	10
POA3310	1	F	120
POA3310	1	M	122
POA3311	0	F	93
POA3311	0	M	84
POA3311	1	F	757
POA3311	1	M	710
POA3312	0	F	48
POA3312	0	M	40
POA3312	1	F	440
POA3312	1	M	493
POA3314	0	F	9
POA3314	0	M	7
POA3314	1	F	221
POA3314	1	M	245
POA3315	0	F	92
POA3315	0	M	47
POA3315	1	F	705
POA3315	1	M	726
POA3317	0	M	3
POA3317	1	F	87
POA3317	1	M	110
POA3318	0	F	63
POA3318	0	M	40
POA3318	1	F	558
POA3318	1	M	540
POA3319	0	F	3
POA3319	0	M	3
POA3319	1	F	160
POA3319	1	M	173
POA3321	0	F	28
POA3321	0	M	28
POA3321	1	F	689
POA3321	1	M	723
POA3322	0	F	4
POA3322	0	M	4
POA3322	1	F	85
POA3322	1	M	88
POA3323	0	F	3
POA3323	1	F	39
POA3323	1	M	44
POA3324	0	F	20
POA3324	0	M	20
POA3324	1	F	216
POA3324	1	M	252
POA3325	0	F	15
POA3325	0	M	21
POA3325	1	F	202
POA3325	1	M	220
POA3328	0	F	30
POA3328	0	M	26
POA3328	1	F	843
POA3328	1	M	788
POA3329	0	M	4
POA3329	1	F	138
POA3329	1	M	141
POA3330	0	F	3
POA3330	0	M	13
POA3330	1	F	78
POA3330	1	M	112
POA3331	0	F	187
POA3331	0	M	150
POA3331	1	F	2765
POA3331	1	M	2817
POA3332	0	F	24
POA3332	0	M	30
POA3332	1	F	467
POA3332	1	M	476
POA3333	0	F	16
POA3333	0	M	25
POA3333	1	F	376
POA3333	1	M	377
POA3334	0	F	39
POA3334	0	M	31
POA3334	1	F	251
POA3334	1	M	247
POA3335	0	F	269
POA3335	0	M	264
POA3335	1	F	2662
POA3335	1	M	2690
POA3337	0	F	1086
POA3337	0	M	1022
POA3337	1	F	17338
POA3337	1	M	16745
POA3338	0	F	754
POA3338	0	M	678
POA3338	1	F	11094
POA3338	1	M	10699
POA3340	0	F	591
POA3340	0	M	503
POA3340	1	F	10118
POA3340	1	M	9679
POA3341	0	F	47
POA3341	0	M	40
POA3341	1	F	746
POA3341	1	M	778
POA3342	0	F	128
POA3342	0	M	119
POA3342	1	F	1573
POA3342	1	M	1555
POA3345	0	F	48
POA3345	0	M	36
POA3345	1	F	549
POA3345	1	M	502
POA3350	0	F	2704
POA3350	0	M	2522
POA3350	1	F	27734
POA3350	1	M	25560
POA3351	0	F	197
POA3351	0	M	200
POA3351	1	F	3667
POA3351	1	M	3873
POA3352	0	F	361
POA3352	0	M	791
POA3352	1	F	7141
POA3352	1	M	7314
POA3355	0	F	639
POA3355	0	M	471
POA3355	1	F	5991
POA3355	1	M	5528
POA3356	0	F	598
POA3356	0	M	510
POA3356	1	F	7908
POA3356	1	M	7055
POA3357	0	F	101
POA3357	0	M	126
POA3357	1	F	1702
POA3357	1	M	1645
POA3360	0	F	26
POA3360	0	M	25
POA3360	1	F	353
POA3360	1	M	353
POA3361	0	F	43
POA3361	0	M	33
POA3361	1	F	306
POA3361	1	M	277
POA3363	0	F	262
POA3363	0	M	229
POA3363	1	F	1525
POA3363	1	M	1435
POA3364	0	F	121
POA3364	0	M	110
POA3364	1	F	920
POA3364	1	M	936
POA3370	0	F	76
POA3370	0	M	84
POA3370	1	F	814
POA3370	1	M	798
POA3371	0	F	39
POA3371	0	M	45
POA3371	1	F	411
POA3371	1	M	456
POA3373	0	F	103
POA3373	0	M	116
POA3373	1	F	1031
POA3373	1	M	1011
POA3374	0	F	3
POA3374	0	M	6
POA3374	1	F	193
POA3374	1	M	194
POA3375	0	F	10
POA3375	0	M	18
POA3375	1	F	95
POA3375	1	M	78
POA3377	0	F	328
POA3377	0	M	1145
POA3377	1	F	3972
POA3377	1	M	3902
POA3378	0	F	8
POA3378	0	M	9
POA3378	1	F	53
POA3378	1	M	71
POA3379	0	F	73
POA3379	0	M	78
POA3379	1	F	291
POA3379	1	M	334
POA3380	0	F	285
POA3380	0	M	236
POA3380	1	F	2739
POA3380	1	M	2628
POA3381	0	F	180
POA3381	0	M	183
POA3381	1	F	498
POA3381	1	M	528
POA3384	0	F	27
POA3384	0	M	22
POA3384	1	F	242
POA3384	1	M	241
POA3385	0	F	7
POA3385	0	M	12
POA3385	1	F	231
POA3385	1	M	265
POA3387	0	F	9
POA3387	0	M	14
POA3387	1	F	141
POA3387	1	M	149
POA3388	0	F	17
POA3388	0	M	17
POA3388	1	F	237
POA3388	1	M	271
POA3390	0	F	13
POA3390	0	M	15
POA3390	1	F	430
POA3390	1	M	440
POA3391	0	F	3
POA3391	0	M	3
POA3391	1	F	71
POA3391	1	M	83
POA3392	0	F	42
POA3392	0	M	20
POA3392	1	F	234
POA3392	1	M	243
POA3393	0	F	158
POA3393	0	M	144
POA3393	1	F	1152
POA3393	1	M	1171
POA3395	0	F	8
POA3395	0	M	12
POA3395	1	F	149
POA3395	1	M	173
POA3396	0	F	46
POA3396	0	M	20
POA3396	1	F	316
POA3396	1	M	334
POA3400	0	F	529
POA3400	0	M	554
POA3400	1	F	6902
POA3400	1	M	6250
POA3401	0	F	123
POA3401	0	M	155
POA3401	1	F	1925
POA3401	1	M	2086
POA3407	0	F	6
POA3407	0	M	5
POA3407	1	F	174
POA3407	1	M	207
POA3409	0	F	44
POA3409	0	M	22
POA3409	1	F	399
POA3409	1	M	435
POA3412	0	F	3
POA3412	0	M	3
POA3412	1	F	142
POA3412	1	M	129
POA3413	0	F	11
POA3413	0	M	19
POA3413	1	F	97
POA3413	1	M	99
POA3414	0	F	114
POA3414	0	M	78
POA3414	1	F	805
POA3414	1	M	765
POA3415	1	F	17
POA3415	1	M	21
POA3418	0	F	92
POA3418	0	M	85
POA3418	1	F	1272
POA3418	1	M	1276
POA3419	0	F	29
POA3419	0	M	8
POA3419	1	F	371
POA3419	1	M	342
POA3420	0	F	16
POA3420	0	M	8
POA3420	1	F	103
POA3420	1	M	135
POA3423	0	F	26
POA3423	0	M	21
POA3423	1	F	196
POA3423	1	M	220
POA3424	0	F	29
POA3424	0	M	33
POA3424	1	F	342
POA3424	1	M	349
POA3427	0	F	100
POA3427	0	M	99
POA3427	1	F	1282
POA3427	1	M	1287
POA3428	0	F	45
POA3428	0	M	45
POA3428	1	F	278
POA3428	1	M	300
POA3429	0	F	884
POA3429	0	M	736
POA3429	1	F	17467
POA3429	1	M	16578
POA3430	0	F	18
POA3430	0	M	21
POA3430	1	F	141
POA3430	1	M	143
POA3431	0	F	54
POA3431	0	M	53
POA3431	1	F	1904
POA3431	1	M	1796
POA3432	0	F	15
POA3432	0	M	14
POA3432	1	F	84
POA3432	1	M	80
POA3433	0	F	4
POA3433	0	M	5
POA3433	1	F	89
POA3433	1	M	106
POA3434	0	F	127
POA3434	0	M	151
POA3434	1	F	2330
POA3434	1	M	2359
POA3435	0	F	130
POA3435	0	M	160
POA3435	1	F	1293
POA3435	1	M	1269
POA3437	0	F	278
POA3437	0	M	221
POA3437	1	F	4902
POA3437	1	M	4755
POA3438	0	F	68
POA3438	0	M	44
POA3438	1	F	1115
POA3438	1	M	1099
POA3440	0	F	56
POA3440	0	M	59
POA3440	1	F	918
POA3440	1	M	937
POA3441	0	F	35
POA3441	0	M	30
POA3441	1	F	589
POA3441	1	M	648
POA3442	0	F	353
POA3442	0	M	261
POA3442	1	F	3461
POA3442	1	M	3229
POA3444	0	F	519
POA3444	0	M	483
POA3444	1	F	4166
POA3444	1	M	3908
POA3446	0	F	46
POA3446	0	M	118
POA3446	1	F	449
POA3446	1	M	445
POA3447	0	F	23
POA3447	0	M	16
POA3447	1	F	191
POA3447	1	M	199
POA3448	0	F	21
POA3448	0	M	22
POA3448	1	F	404
POA3448	1	M	398
POA3450	0	F	390
POA3450	0	M	310
POA3450	1	F	3233
POA3450	1	M	2831
POA3451	0	F	170
POA3451	0	M	852
POA3451	1	F	2288
POA3451	1	M	2167
POA3453	0	F	38
POA3453	0	M	41
POA3453	1	F	773
POA3453	1	M	803
POA3458	0	F	129
POA3458	0	M	102
POA3458	1	F	821
POA3458	1	M	814
POA3460	0	F	221
POA3460	0	M	200
POA3460	1	F	1233
POA3460	1	M	973
POA3461	0	F	214
POA3461	0	M	201
POA3461	1	F	1857
POA3461	1	M	1847
POA3462	0	F	50
POA3462	0	M	44
POA3462	1	F	523
POA3462	1	M	531
POA3463	0	F	108
POA3463	0	M	69
POA3463	1	F	1112
POA3463	1	M	1104
POA3464	0	F	20
POA3464	0	M	16
POA3464	1	F	530
POA3464	1	M	537
POA3465	0	F	400
POA3465	0	M	333
POA3465	1	F	4589
POA3465	1	M	4339
POA3467	0	F	54
POA3467	0	M	52
POA3467	1	F	525
POA3467	1	M	541
POA3468	0	F	3
POA3468	0	M	3
POA3468	1	F	135
POA3468	1	M	114
POA3469	0	F	8
POA3469	0	M	16
POA3469	1	F	124
POA3469	1	M	121
POA3472	0	F	51
POA3472	0	M	69
POA3472	1	F	619
POA3472	1	M	681
POA3475	0	F	10
POA3475	0	M	15
POA3475	1	F	146
POA3475	1	M	159
POA3477	0	F	26
POA3477	0	M	23
POA3477	1	F	358
POA3477	1	M	404
POA3478	0	F	89
POA3478	0	M	88
POA3478	1	F	1154
POA3478	1	M	1087
POA3480	0	F	114
POA3480	0	M	116
POA3480	1	F	782
POA3480	1	M	800
POA3482	0	F	9
POA3482	0	M	9
POA3482	1	F	63
POA3482	1	M	85
POA3483	0	F	34
POA3483	0	M	39
POA3483	1	F	394
POA3483	1	M	389
POA3485	0	F	14
POA3485	0	M	12
POA3485	1	F	119
POA3485	1	M	157
POA3487	0	F	6
POA3487	0	M	10
POA3487	1	F	42
POA3487	1	M	39
POA3488	0	F	3
POA3488	0	M	3
POA3488	1	F	52
POA3488	1	M	57
POA3489	1	F	21
POA3489	1	M	26
POA3490	0	F	111
POA3490	0	M	93
POA3490	1	F	533
POA3490	1	M	544
POA3491	0	F	3
POA3491	0	M	3
POA3491	1	F	65
POA3491	1	M	59
POA3494	0	F	26
POA3494	0	M	41
POA3494	1	F	252
POA3494	1	M	333
POA3496	0	F	292
POA3496	0	M	310
POA3496	1	F	2718
POA3496	1	M	2815
POA3498	0	F	154
POA3498	0	M	143
POA3498	1	F	2403
POA3498	1	M	2481
POA3500	0	F	1842
POA3500	0	M	1986
POA3500	1	F	15186
POA3500	1	M	13933
POA3501	0	F	52
POA3501	0	M	48
POA3501	1	F	913
POA3501	1	M	923
POA3505	0	F	208
POA3505	0	M	166
POA3505	1	F	2157
POA3505	1	M	2168
POA3506	0	M	3
POA3506	1	F	11
POA3506	1	M	19
POA3507	0	F	10
POA3507	0	M	14
POA3507	1	F	71
POA3507	1	M	67
POA3509	0	F	10
POA3509	0	M	5
POA3509	1	F	111
POA3509	1	M	112
POA3512	0	F	14
POA3512	0	M	15
POA3512	1	F	160
POA3512	1	M	179
POA3515	0	F	69
POA3515	0	M	71
POA3515	1	F	899
POA3515	1	M	868
POA3516	0	F	22
POA3516	0	M	29
POA3516	1	F	298
POA3516	1	M	323
POA3517	0	F	107
POA3517	0	M	96
POA3517	1	F	582
POA3517	1	M	612
POA3518	0	F	68
POA3518	0	M	104
POA3518	1	F	536
POA3518	1	M	572
POA3520	0	F	10
POA3520	0	M	9
POA3520	1	F	72
POA3520	1	M	81
POA3521	0	F	28
POA3521	0	M	15
POA3521	1	F	299
POA3521	1	M	305
POA3522	0	F	16
POA3522	0	M	18
POA3522	1	F	132
POA3522	1	M	146
POA3523	0	F	182
POA3523	0	M	167
POA3523	1	F	1598
POA3523	1	M	1602
POA3525	0	F	43
POA3525	0	M	56
POA3525	1	F	569
POA3525	1	M	595
POA3527	0	F	56
POA3527	0	M	47
POA3527	1	F	342
POA3527	1	M	317
POA3529	0	M	5
POA3529	1	F	47
POA3529	1	M	62
POA3530	0	F	3
POA3530	0	M	8
POA3530	1	F	49
POA3530	1	M	68
POA3531	0	M	4
POA3531	1	F	71
POA3531	1	M	88
POA3533	0	F	49
POA3533	0	M	54
POA3533	1	F	335
POA3533	1	M	330
POA3537	0	F	52
POA3537	0	M	45
POA3537	1	F	465
POA3537	1	M	441
POA3540	0	F	8
POA3540	0	M	14
POA3540	1	F	129
POA3540	1	M	119
POA3542	0	F	3
POA3542	0	M	3
POA3542	1	F	67
POA3542	1	M	78
POA3544	0	F	14
POA3544	0	M	15
POA3544	1	F	93
POA3544	1	M	117
POA3546	0	F	22
POA3546	0	M	22
POA3546	1	F	164
POA3546	1	M	175
POA3549	0	F	250
POA3549	0	M	302
POA3549	1	F	1455
POA3549	1	M	1538
POA3550	0	F	2287
POA3550	0	M	1914
POA3550	1	F	18789
POA3550	1	M	17332
POA3551	0	F	643
POA3551	0	M	661
POA3551	1	F	13912
POA3551	1	M	13717
POA3555	0	F	830
POA3555	0	M	691
POA3555	1	F	9314
POA3555	1	M	8418
POA3556	0	F	487
POA3556	0	M	456
POA3556	1	F	6061
POA3556	1	M	5761
POA3557	0	F	21
POA3557	0	M	21
POA3557	1	F	370
POA3557	1	M	352
POA3558	0	F	33
POA3558	0	M	35
POA3558	1	F	406
POA3558	1	M	424
POA3559	0	F	11
POA3559	0	M	12
POA3559	1	F	238
POA3559	1	M	284
POA3561	0	F	137
POA3561	0	M	134
POA3561	1	F	2019
POA3561	1	M	1966
POA3562	0	F	18
POA3562	0	M	18
POA3562	1	F	105
POA3562	1	M	123
POA3563	0	F	22
POA3563	0	M	22
POA3563	1	F	363
POA3563	1	M	393
POA3564	0	F	859
POA3564	0	M	805
POA3564	1	F	7300
POA3564	1	M	6820
POA3565	0	F	3
POA3565	0	M	4
POA3565	1	F	49
POA3565	1	M	51
POA3566	0	F	26
POA3566	0	M	30
POA3566	1	F	242
POA3566	1	M	245
POA3567	0	F	12
POA3567	0	M	15
POA3567	1	F	281
POA3567	1	M	325
POA3568	0	F	115
POA3568	0	M	85
POA3568	1	F	1335
POA3568	1	M	1297
POA3570	0	F	21
POA3570	0	M	20
POA3570	1	F	362
POA3570	1	M	341
POA3571	0	F	18
POA3571	0	M	23
POA3571	1	F	132
POA3571	1	M	140
POA3572	0	F	7
POA3572	0	M	3
POA3572	1	F	65
POA3572	1	M	73
POA3573	0	F	23
POA3573	0	M	20
POA3573	1	F	130
POA3573	1	M	143
POA3575	0	F	36
POA3575	0	M	30
POA3575	1	F	370
POA3575	1	M	364
POA3576	0	F	8
POA3576	1	F	33
POA3576	1	M	30
POA3579	0	F	255
POA3579	0	M	232
POA3579	1	F	2415
POA3579	1	M	2367
POA3580	0	F	21
POA3580	0	M	32
POA3580	1	F	442
POA3580	1	M	474
POA3581	0	F	4
POA3581	0	M	3
POA3581	1	F	73
POA3581	1	M	85
POA3583	0	F	3
POA3583	0	M	12
POA3583	1	F	83
POA3583	1	M	100
POA3584	0	F	60
POA3584	0	M	90
POA3584	1	F	454
POA3584	1	M	498
POA3585	0	F	697
POA3585	0	M	736
POA3585	1	F	4968
POA3585	1	M	4750
POA3586	0	F	61
POA3586	0	M	83
POA3586	1	F	334
POA3586	1	M	342
POA3588	0	F	7
POA3588	0	M	7
POA3588	1	F	157
POA3588	1	M	179
POA3589	0	F	32
POA3589	0	M	28
POA3589	1	F	144
POA3589	1	M	163
POA3590	0	F	12
POA3590	0	M	12
POA3590	1	F	156
POA3590	1	M	146
POA3591	0	F	4
POA3591	0	M	8
POA3591	1	F	66
POA3591	1	M	74
POA3594	0	F	45
POA3594	0	M	57
POA3594	1	F	216
POA3594	1	M	233
POA3595	0	F	92
POA3595	0	M	77
POA3595	1	F	233
POA3595	1	M	263
POA3596	0	F	8
POA3596	0	M	12
POA3596	1	F	36
POA3596	1	M	37
POA3597	0	F	27
POA3597	0	M	21
POA3597	1	F	161
POA3597	1	M	198
POA3599	0	F	13
POA3599	0	M	21
POA3599	1	F	48
POA3599	1	M	60
POA3607	0	F	16
POA3607	0	M	8
POA3607	1	F	51
POA3607	1	M	56
POA3608	0	F	128
POA3608	0	M	120
POA3608	1	F	1088
POA3608	1	M	1066
POA3610	0	F	85
POA3610	0	M	329
POA3610	1	F	619
POA3610	1	M	650
POA3612	0	F	87
POA3612	0	M	91
POA3612	1	F	740
POA3612	1	M	780
POA3614	0	F	13
POA3614	0	M	23
POA3614	1	F	403
POA3614	1	M	412
POA3616	0	F	205
POA3616	0	M	192
POA3616	1	F	2340
POA3616	1	M	2417
POA3617	0	F	9
POA3617	0	M	4
POA3617	1	F	79
POA3617	1	M	67
POA3618	0	F	16
POA3618	0	M	18
POA3618	1	F	295
POA3618	1	M	325
POA3620	0	F	336
POA3620	0	M	315
POA3620	1	F	3702
POA3620	1	M	3638
POA3621	0	F	84
POA3621	0	M	85
POA3621	1	F	1039
POA3621	1	M	1092
POA3622	0	F	14
POA3622	0	M	16
POA3622	1	F	211
POA3622	1	M	211
POA3623	0	F	43
POA3623	0	M	46
POA3623	1	F	380
POA3623	1	M	418
POA3624	0	F	3
POA3624	0	M	5
POA3624	1	F	257
POA3624	1	M	285
POA3629	0	F	392
POA3629	0	M	364
POA3629	1	F	4175
POA3629	1	M	3983
POA3630	0	F	1705
POA3630	0	M	1689
POA3630	1	F	14191
POA3630	1	M	13635
POA3631	0	F	323
POA3631	0	M	322
POA3631	1	F	5282
POA3631	1	M	5313
POA3633	0	F	19
POA3633	0	M	25
POA3633	1	F	267
POA3633	1	M	286
POA3634	0	F	48
POA3634	0	M	48
POA3634	1	F	789
POA3634	1	M	859
POA3635	0	F	9
POA3635	0	M	15
POA3635	1	F	248
POA3635	1	M	256
POA3636	0	F	190
POA3636	0	M	152
POA3636	1	F	2449
POA3636	1	M	2330
POA3637	0	F	6
POA3637	0	M	11
POA3637	1	F	273
POA3637	1	M	303
POA3638	0	F	76
POA3638	0	M	71
POA3638	1	F	937
POA3638	1	M	932
POA3639	0	F	19
POA3639	0	M	23
POA3639	1	F	225
POA3639	1	M	251
POA3640	0	F	18
POA3640	0	M	19
POA3640	1	F	436
POA3640	1	M	511
POA3641	0	F	50
POA3641	0	M	58
POA3641	1	F	543
POA3641	1	M	575
POA3644	0	F	418
POA3644	0	M	491
POA3644	1	F	4050
POA3644	1	M	4016
POA3646	0	F	12
POA3646	0	M	7
POA3646	1	F	272
POA3646	1	M	258
POA3647	0	F	39
POA3647	0	M	29
POA3649	0	F	18
POA3649	0	M	12
POA3649	1	F	194
POA3649	1	M	195
POA3658	0	F	179
POA3658	0	M	161
POA3658	1	F	2874
POA3658	1	M	2868
POA3659	0	F	27
POA3659	0	M	36
POA3659	1	F	308
POA3659	1	M	346
POA3660	0	F	426
POA3660	0	M	460
POA3660	1	F	3277
POA3660	1	M	3305
POA3662	0	F	50
POA3662	0	M	507
POA3662	1	F	361
POA3662	1	M	392
POA3663	0	F	16
POA3663	0	M	14
POA3663	1	F	82
POA3663	1	M	78
POA3664	0	F	33
POA3664	0	M	40
POA3664	1	F	472
POA3664	1	M	477
POA3665	0	F	20
POA3665	0	M	22
POA3665	1	F	159
POA3665	1	M	156
POA3666	0	F	196
POA3666	0	M	175
POA3666	1	F	2121
POA3666	1	M	2060
POA3669	0	F	75
POA3669	0	M	60
POA3669	1	F	585
POA3669	1	M	550
POA3670	0	F	20
POA3670	0	M	28
POA3670	1	F	242
POA3670	1	M	272
POA3672	0	F	481
POA3672	0	M	397
POA3672	1	F	4812
POA3672	1	M	4388
POA3673	0	F	71
POA3673	0	M	90
POA3673	1	F	739
POA3673	1	M	755
POA3675	0	F	55
POA3675	0	M	66
POA3675	1	F	813
POA3675	1	M	848
POA3677	0	F	896
POA3677	0	M	678
POA3677	1	F	8621
POA3677	1	M	7706
POA3678	0	F	218
POA3678	0	M	237
POA3678	1	F	2818
POA3678	1	M	2896
POA3682	0	F	17
POA3682	0	M	23
POA3682	1	F	274
POA3682	1	M	287
POA3683	0	F	59
POA3683	0	M	57
POA3683	1	F	811
POA3683	1	M	785
POA3685	0	F	114
POA3685	0	M	107
POA3685	1	F	1260
POA3685	1	M	1175
POA3687	0	F	11
POA3687	0	M	12
POA3687	1	F	520
POA3687	1	M	510
POA3688	0	F	26
POA3688	0	M	34
POA3688	1	F	556
POA3688	1	M	571
POA3690	0	F	1115
POA3690	0	M	1118
POA3690	1	F	15858
POA3690	1	M	14777
POA3691	0	F	437
POA3691	0	M	715
POA3691	1	F	4255
POA3691	1	M	4187
POA3694	0	F	16
POA3694	0	M	181
POA3695	0	F	4
POA3695	0	M	7
POA3695	1	F	226
POA3695	1	M	207
POA3697	0	F	12
POA3697	0	M	13
POA3697	1	F	270
POA3697	1	M	236
POA3698	0	F	79
POA3698	0	M	103
POA3698	1	F	384
POA3698	1	M	375
POA3699	0	F	1563
POA3699	0	M	1721
POA3699	1	F	463
POA3699	1	M	421
POA3700	0	F	60
POA3700	0	M	46
POA3700	1	F	558
POA3700	1	M	594
POA3701	0	F	40
POA3701	0	M	47
POA3701	1	F	458
POA3701	1	M	486
POA3704	1	F	11
POA3704	1	M	13
POA3705	0	F	12
POA3705	0	M	21
POA3705	1	F	108
POA3705	1	M	110
POA3707	0	F	90
POA3707	0	M	101
POA3707	1	F	779
POA3707	1	M	779
POA3708	1	F	25
POA3708	1	M	32
POA3709	0	F	10
POA3709	0	M	12
POA3709	1	F	115
POA3709	1	M	137
POA3711	0	F	24
POA3711	0	M	19
POA3711	1	F	205
POA3711	1	M	203
POA3712	0	F	16
POA3712	0	M	12
POA3712	1	F	151
POA3712	1	M	156
POA3713	0	F	100
POA3713	0	M	98
POA3713	1	F	374
POA3713	1	M	413
POA3714	0	F	158
POA3714	0	M	134
POA3714	1	F	1551
POA3714	1	M	1496
POA3715	0	F	16
POA3715	0	M	18
POA3715	1	F	122
POA3715	1	M	138
POA3717	0	F	98
POA3717	0	M	103
POA3717	1	F	1175
POA3717	1	M	1202
POA3718	0	M	6
POA3718	1	F	33
POA3718	1	M	28
POA3719	0	F	13
POA3719	0	M	8
POA3719	1	F	166
POA3719	1	M	153
POA3720	0	F	37
POA3720	0	M	44
POA3720	1	F	204
POA3720	1	M	251
POA3722	0	F	321
POA3722	0	M	357
POA3722	1	F	2279
POA3722	1	M	2106
POA3723	0	F	1553
POA3723	0	M	1738
POA3723	1	F	1078
POA3723	1	M	1110
POA3725	0	F	28
POA3725	0	M	32
POA3725	1	F	267
POA3725	1	M	285
POA3726	0	F	18
POA3726	0	M	22
POA3726	1	F	178
POA3726	1	M	180
POA3727	0	F	8
POA3727	0	M	11
POA3727	1	F	109
POA3727	1	M	153
POA3728	0	F	24
POA3728	0	M	29
POA3728	1	F	281
POA3728	1	M	280
POA3730	0	F	531
POA3730	0	M	492
POA3730	1	F	3804
POA3730	1	M	3664
POA3732	0	F	17
POA3732	0	M	17
POA3732	1	F	275
POA3732	1	M	280
POA3733	0	F	8
POA3733	0	M	10
POA3733	1	F	102
POA3733	1	M	86
POA3735	0	F	21
POA3735	0	M	15
POA3735	1	F	262
POA3735	1	M	279
POA3737	0	F	164
POA3737	0	M	124
POA3737	1	F	1928
POA3737	1	M	1922
POA3738	0	F	9
POA3738	0	M	7
POA3738	1	F	102
POA3738	1	M	96
POA3739	0	F	9
POA3739	0	M	14
POA3739	1	F	96
POA3739	1	M	96
POA3740	0	F	56
POA3740	0	M	52
POA3740	1	F	495
POA3740	1	M	454
POA3741	0	F	1307
POA3741	0	M	1551
POA3741	1	F	1292
POA3741	1	M	1256
POA3744	0	F	17
POA3744	0	M	16
POA3744	1	F	200
POA3744	1	M	211
POA3746	0	F	15
POA3746	0	M	11
POA3746	1	F	163
POA3746	1	M	167
POA3747	0	F	222
POA3747	0	M	404
POA3747	1	F	2041
POA3747	1	M	1808
POA3749	0	F	92
POA3749	0	M	52
POA3749	1	F	867
POA3749	1	M	823
POA3750	0	F	244
POA3750	0	M	234
POA3750	1	F	4300
POA3750	1	M	4269
POA3751	0	F	11
POA3751	0	M	15
POA3751	1	F	108
POA3751	1	M	135
POA3752	0	F	565
POA3752	0	M	465
POA3752	1	F	11609
POA3752	1	M	11238
POA3753	0	F	64
POA3753	0	M	74
POA3753	1	F	1066
POA3753	1	M	1107
POA3754	0	F	743
POA3754	0	M	671
POA3754	1	F	18453
POA3754	1	M	17458
POA3755	0	F	3
POA3755	0	M	3
POA3755	1	F	125
POA3755	1	M	125
POA3756	0	F	450
POA3756	0	M	405
POA3756	1	F	5464
POA3756	1	M	5431
POA3757	0	F	332
POA3757	0	M	291
POA3757	1	F	4062
POA3757	1	M	4089
POA3758	0	F	37
POA3758	0	M	50
POA3758	1	F	996
POA3758	1	M	1073
POA3759	0	F	32
POA3759	0	M	27
POA3759	1	F	506
POA3759	1	M	465
POA3760	0	F	9
POA3760	0	M	10
POA3760	1	F	174
POA3760	1	M	169
POA3761	0	F	47
POA3761	0	M	50
POA3761	1	F	525
POA3761	1	M	571
POA3762	0	F	12
POA3762	0	M	13
POA3762	1	F	48
POA3762	1	M	59
POA3763	0	F	48
POA3763	0	M	56
POA3763	1	F	659
POA3763	1	M	722
POA3764	0	F	444
POA3764	0	M	430
POA3764	1	F	4145
POA3764	1	M	4028
POA3765	0	F	262
POA3765	0	M	184
POA3765	1	F	3126
POA3765	1	M	3025
POA3766	0	F	25
POA3766	0	M	14
POA3766	1	F	543
POA3766	1	M	597
POA3767	0	F	42
POA3767	0	M	30
POA3767	1	F	587
POA3767	1	M	555
POA3770	0	F	70
POA3770	0	M	67
POA3770	1	F	1504
POA3770	1	M	1492
POA3775	0	F	133
POA3775	0	M	164
POA3775	1	F	1789
POA3775	1	M	1773
POA3777	0	F	490
POA3777	0	M	445
POA3777	1	F	4958
POA3777	1	M	4733
POA3778	0	F	13
POA3778	0	M	12
POA3778	1	F	83
POA3778	1	M	92
POA3779	0	F	59
POA3779	0	M	65
POA3779	1	F	150
POA3779	1	M	174
POA3781	0	F	154
POA3781	0	M	154
POA3781	1	F	2035
POA3781	1	M	2078
POA3782	0	F	167
POA3782	0	M	170
POA3782	1	F	3573
POA3782	1	M	3613
POA3783	0	F	68
POA3783	0	M	76
POA3783	1	F	1066
POA3783	1	M	1117
POA3785	0	F	8
POA3785	0	M	9
POA3785	1	F	25
POA3785	1	M	35
POA3786	0	F	44
POA3786	0	M	50
POA3786	1	F	693
