POA_CODE_2016	Age	UsualResidence	persons
POA5352	55-64	Visitor from NSW	7
POA5352	55-64	Visitor from QLD	5
POA5352	55-64	Visitor from SA	30
POA5352	55-64	Visitor from VIC	18
POA5352	55-64	Visitor from WA	8
POA5352	65-74	Home	540
POA5352	65-74	Visitor from NT	3
POA5352	65-74	Visitor from QLD	3
POA5352	65-74	Visitor from SA	37
POA5352	65-74	Visitor from VIC	8
POA5352	65-74	Visitor same SA2	3
POA5352	75-84	Home	348
POA5352	75-84	Visitor from SA	25
POA5352	85+	Home	231
POA5352	85+	Visitor from SA	11
POA5353	0-14	Home	659
POA5353	0-14	Visitor from SA	3
POA5353	15-24	Home	362
POA5353	15-24	Visitor from SA	9
POA5353	25-34	Home	311
POA5353	25-34	Visitor from SA	13
POA5353	35-44	Home	437
POA5353	35-44	Visitor from SA	14
POA5353	45-54	Home	569
POA5353	45-54	Visitor from SA	15
POA5353	55-64	Home	560
POA5353	55-64	Visitor from QLD	4
POA5353	55-64	Visitor from SA	12
POA5353	65-74	Home	421
POA5353	65-74	Visitor from QLD	3
POA5353	65-74	Visitor from SA	17
POA5353	65-74	Visitor from VIC	5
POA5353	75-84	Home	186
POA5353	75-84	Visitor from SA	4
POA5353	75-84	Visitor from VIC	4
POA5353	85+	Home	56
POA5353	85+	Visitor from SA	3
POA5354	0-14	Home	27
POA5354	15-24	Home	30
POA5354	25-34	Home	28
POA5354	35-44	Home	27
POA5354	35-44	Visitor from SA	7
POA5354	45-54	Home	53
POA5354	45-54	Visitor from SA	3
POA5354	55-64	Home	61
POA5354	55-64	Visitor from SA	3
POA5354	65-74	Home	65
POA5354	65-74	Visitor from SA	3
POA5354	75-84	Home	31
POA5354	75-84	Visitor from SA	4
POA5354	85+	Home	5
POA5355	0-14	Home	1423
POA5355	0-14	Visitor from QLD	3
POA5355	0-14	Visitor from SA	17
POA5355	15-24	Home	721
POA5355	15-24	Visitor from QLD	4
POA5355	15-24	Visitor from SA	23
POA5355	15-24	Visitor from VIC	3
POA5355	25-34	Home	817
POA5355	25-34	Visitor from QLD	3
POA5355	25-34	Visitor from SA	25
POA5355	35-44	Home	874
POA5355	35-44	Visitor from NSW	5
POA5355	35-44	Visitor from QLD	3
POA5355	35-44	Visitor from SA	7
POA5355	35-44	Visitor same SA2	4
POA5355	45-54	Home	881
POA5355	45-54	Visitor from QLD	4
POA5355	45-54	Visitor from SA	18
POA5355	45-54	Visitor from VIC	3
POA5355	55-64	Home	966
POA5355	55-64	Visitor from NSW	3
POA5355	55-64	Visitor from QLD	9
POA5355	55-64	Visitor from SA	24
POA5355	55-64	Visitor from TAS	3
POA5355	55-64	Visitor from VIC	17
POA5355	65-74	Home	838
POA5355	65-74	Visitor from NSW	4
POA5355	65-74	Visitor from QLD	3
POA5355	65-74	Visitor from SA	26
POA5355	65-74	Visitor from TAS	3
POA5355	65-74	Visitor from VIC	3
POA5355	65-74	Visitor from WA	3
POA5355	65-74	Visitor same SA2	3
POA5355	75-84	Home	474
POA5355	75-84	Visitor from NSW	3
POA5355	75-84	Visitor from SA	11
POA5355	75-84	Visitor from VIC	3
POA5355	85+	Home	230
POA5355	85+	Visitor from SA	7
POA5355	85+	Visitor same SA2	3
POA5356	0-14	Home	131
POA5356	0-14	Visitor from SA	3
POA5356	15-24	Home	88
POA5356	25-34	Home	82
POA5356	35-44	Home	100
POA5356	45-54	Home	142
POA5356	45-54	Visitor from SA	3
POA5356	55-64	Home	117
POA5356	65-74	Home	61
POA5356	65-74	Visitor from SA	3
POA5356	75-84	Home	26
POA5356	85+	Home	5
POA5357	0-14	Home	63
POA5357	15-24	Home	25
POA5357	15-24	Visitor from SA	3
POA5357	25-34	Home	36
POA5357	25-34	Visitor from SA	9
POA5357	35-44	Home	33
POA5357	35-44	Visitor from SA	5
POA5357	35-44	Visitor same SA2	3
POA5357	45-54	Home	62
POA5357	45-54	Visitor from SA	7
POA5357	55-64	Home	70
POA5357	55-64	Visitor from SA	7
POA5357	65-74	Home	71
POA5357	65-74	Visitor from SA	6
POA5357	75-84	Home	29
POA5357	75-84	Visitor from SA	6
POA5357	85+	Home	6
POA5360	0-14	Home	241
POA5360	0-14	Visitor from VIC	3
POA5360	15-24	Home	116
POA5360	15-24	Visitor from SA	6
POA5360	25-34	Home	121
POA5360	35-44	Home	142
POA5360	35-44	Visitor from SA	3
POA5360	45-54	Home	159
POA5360	45-54	Visitor from QLD	3
POA5360	55-64	Home	168
POA5360	65-74	Home	75
POA5360	75-84	Home	39
POA5360	75-84	Visitor from SA	3
POA5360	85+	Home	8
POA5371	0-14	Home	269
POA5371	0-14	Visitor from SA	3
POA5371	15-24	Home	179
POA5371	15-24	Visitor from SA	4
POA5371	25-34	Home	118
POA5371	25-34	Visitor from SA	4
POA5371	35-44	Home	183
POA5371	45-54	Home	206
POA5371	55-64	Home	147
POA5371	55-64	Visitor from NSW	3
POA5371	65-74	Home	75
POA5371	65-74	Visitor from VIC	3
POA5371	75-84	Home	24
POA5371	75-84	Visitor from SA	4
POA5371	85+	Home	9
POA5372	0-14	Home	517
POA5372	15-24	Home	267
POA5372	15-24	Visitor from SA	6
POA5372	25-34	Home	299
POA5372	25-34	Visitor from SA	3
POA5372	35-44	Home	290
POA5372	35-44	Visitor from SA	4
POA5372	45-54	Home	288
POA5372	45-54	Visitor from SA	3
POA5372	45-54	Visitor from TAS	3
POA5372	55-64	Home	261
POA5372	55-64	Visitor from SA	5
POA5372	55-64	Visitor from VIC	3
POA5372	65-74	Home	139
POA5372	65-74	Visitor from SA	4
POA5372	75-84	Home	55
POA5372	75-84	Visitor from SA	3
POA5372	85+	Home	39
POA5372	85+	Visitor from SA	5
POA5373	0-14	Home	605
POA5373	0-14	Visitor from SA	9
POA5373	15-24	Home	346
POA5373	15-24	Visitor from SA	26
POA5373	25-34	Home	302
POA5373	25-34	Visitor from SA	15
POA5373	25-34	Visitor from VIC	3
POA5373	35-44	Home	348
POA5373	35-44	Visitor from SA	9
POA5373	45-54	Home	494
POA5373	45-54	Visitor from NSW	3
POA5373	45-54	Visitor from SA	6
POA5373	55-64	Home	506
POA5373	55-64	Visitor from SA	14
POA5373	55-64	Visitor from VIC	9
POA5373	55-64	Visitor from WA	4
POA5373	55-64	Visitor same SA2	3
POA5373	65-74	Home	410
POA5373	65-74	Visitor from SA	15
POA5373	65-74	Visitor from VIC	3
POA5373	75-84	Home	196
POA5373	75-84	Visitor from SA	6
POA5373	85+	Home	53
POA5373	85+	Visitor from SA	5
POA5374	0-14	Home	250
POA5374	15-24	Home	140
POA5374	15-24	Visitor from SA	8
POA5374	25-34	Home	100
POA5374	25-34	Visitor from SA	12
POA5374	35-44	Home	161
POA5374	35-44	Visitor from SA	3
POA5374	45-54	Home	198
POA5374	45-54	Visitor from SA	8
POA5374	55-64	Home	252
POA5374	55-64	Visitor from SA	4
POA5374	65-74	Home	174
POA5374	65-74	Visitor from SA	3
POA5374	75-84	Home	96
POA5374	85+	Home	37
POA5374	85+	Visitor from SA	4
POA5381	0-14	Home	56
POA5381	0-14	Visitor from QLD	3
POA5381	0-14	Visitor from SA	3
POA5381	15-24	Home	33
POA5381	15-24	Visitor from SA	3
POA5381	25-34	Home	23
POA5381	25-34	Visitor from VIC	7
POA5381	35-44	Home	33
POA5381	35-44	Visitor from QLD	3
POA5381	45-54	Home	41
POA5381	55-64	Home	67
POA5381	55-64	Visitor from SA	3
POA5381	65-74	Home	57
POA5381	65-74	Visitor from SA	6
POA5381	75-84	Home	31
POA5381	75-84	Visitor from SA	3
POA5381	75-84	Visitor same SA2	3
POA5400	0-14	Home	175
POA5400	15-24	Home	165
POA5400	15-24	Visitor from SA	31
POA5400	15-24	Visitor from VIC	3
POA5400	25-34	Home	108
POA5400	25-34	Visitor from SA	9
POA5400	35-44	Home	93
POA5400	45-54	Home	132
POA5400	55-64	Home	110
POA5400	65-74	Home	46
POA5400	75-84	Home	9
POA5400	85+	Home	6
POA5401	0-14	Home	163
POA5401	0-14	Visitor from SA	4
POA5401	15-24	Home	76
POA5401	25-34	Home	88
POA5401	25-34	Visitor from SA	5
POA5401	35-44	Home	71
POA5401	35-44	Visitor from SA	3
POA5401	45-54	Home	109
POA5401	45-54	Visitor from SA	3
POA5401	55-64	Home	135
POA5401	55-64	Visitor from SA	6
POA5401	65-74	Home	80
POA5401	65-74	Visitor from SA	3
POA5401	75-84	Home	47
POA5401	85+	Home	33
POA5401	85+	Visitor from SA	6
POA5410	0-14	Home	45
POA5410	0-14	Visitor from SA	6
POA5410	15-24	Home	38
POA5410	25-34	Home	24
POA5410	35-44	Home	34
POA5410	45-54	Home	60
POA5410	55-64	Home	48
POA5410	65-74	Home	34
POA5410	75-84	Home	12
POA5410	85+	Home	3
POA5411	0-14	Home	79
POA5411	0-14	Visitor same SA2	3
POA5411	15-24	Home	27
POA5411	25-34	Home	38
POA5411	35-44	Home	28
POA5411	45-54	Home	39
POA5411	55-64	Home	41
POA5411	65-74	Home	29
POA5411	75-84	Home	18
POA5411	85+	Home	3
POA5412	0-14	Home	175
POA5412	15-24	Home	91
POA5412	15-24	Visitor from SA	4
POA5412	25-34	Home	86
POA5412	35-44	Home	94
POA5412	45-54	Home	161
POA5412	45-54	Visitor from SA	3
POA5412	55-64	Home	211
POA5412	55-64	Visitor from SA	3
POA5412	65-74	Home	179
POA5412	65-74	Visitor from SA	4
POA5412	75-84	Home	80
POA5412	85+	Home	56
POA5412	85+	Visitor same SA2	5
POA5413	0-14	Home	136
POA5413	0-14	Visitor from SA	11
POA5413	15-24	Home	59
POA5413	15-24	Visitor from SA	3
POA5413	25-34	Home	73
POA5413	25-34	Visitor from SA	4
POA5413	35-44	Home	67
POA5413	45-54	Home	128
POA5413	45-54	Visitor from SA	3
POA5413	55-64	Home	140
POA5413	55-64	Visitor from SA	3
POA5413	65-74	Home	89
POA5413	75-84	Home	58
POA5413	85+	Home	18
POA5414	0-14	Home	24
POA5414	15-24	Home	14
POA5414	15-24	Visitor from SA	3
POA5414	25-34	Home	20
POA5414	35-44	Home	9
POA5414	45-54	Home	13
POA5414	55-64	Home	27
POA5414	65-74	Home	23
POA5414	75-84	Home	8
POA5414	85+	Home	3
POA5415	0-14	Home	34
POA5415	15-24	Home	13
POA5415	25-34	Home	29
POA5415	25-34	Visitor from VIC	3
POA5415	35-44	Home	10
POA5415	45-54	Home	34
POA5415	55-64	Home	39
POA5415	55-64	Visitor from SA	3
POA5415	65-74	Home	34
POA5415	65-74	Visitor from SA	4
POA5415	75-84	Home	11
POA5416	0-14	Home	52
POA5416	15-24	Home	24
POA5416	25-34	Home	18
POA5416	35-44	Home	29
POA5416	45-54	Home	29
POA5416	45-54	Visitor from SA	5
POA5416	55-64	Home	40
POA5416	65-74	Home	15
POA5416	75-84	Home	11
POA5417	0-14	Home	259
POA5417	0-14	Visitor from SA	4
POA5417	15-24	Home	93
POA5417	15-24	Visitor from SA	15
POA5417	15-24	Visitor same SA2	3
POA5417	25-34	Home	113
POA5417	25-34	Visitor from SA	14
POA5417	25-34	Visitor from VIC	3
POA5417	35-44	Home	145
POA5417	35-44	Visitor from SA	9
POA5417	45-54	Home	193
POA5417	45-54	Visitor from SA	9
POA5417	45-54	Visitor from VIC	4
POA5417	45-54	Visitor same SA2	4
POA5417	55-64	Home	242
POA5417	55-64	Visitor from NSW	5
POA5417	55-64	Visitor from NT	3
POA5417	55-64	Visitor from QLD	3
POA5417	55-64	Visitor from SA	12
POA5417	55-64	Visitor from VIC	9
POA5417	65-74	Home	210
POA5417	65-74	Visitor from NSW	4
POA5417	65-74	Visitor from SA	12
POA5417	65-74	Visitor from VIC	8
POA5417	75-84	Home	91
POA5417	75-84	Visitor from QLD	4
POA5417	75-84	Visitor from SA	11
POA5417	85+	Home	28
POA5417	85+	Visitor from SA	8
POA5417	85+	Visitor same SA2	3
POA5418	0-14	Home	15
POA5418	15-24	Home	4
POA5418	15-24	Visitor from SA	3
POA5418	25-34	Home	12
POA5418	35-44	Home	7
POA5418	45-54	Home	21
POA5418	55-64	Home	18
POA5418	65-74	Home	19
POA5418	75-84	Home	3
POA5419	0-14	Home	36
POA5419	15-24	Home	15
POA5419	15-24	Visitor from SA	3
POA5419	25-34	Home	24
POA5419	35-44	Home	20
POA5419	45-54	Home	26
POA5419	55-64	Home	34
POA5419	65-74	Home	23
POA5419	75-84	Home	26
POA5419	85+	Home	4
POA5420	0-14	Home	9
POA5420	15-24	Home	11
POA5420	25-34	Home	9
POA5420	35-44	Home	5
POA5420	45-54	Home	15
POA5420	55-64	Home	13
POA5420	65-74	Home	15
POA5421	0-14	Home	17
POA5421	15-24	Home	12
POA5421	25-34	Home	11
POA5421	35-44	Home	22
POA5421	45-54	Home	25
POA5421	55-64	Home	23
POA5421	55-64	Visitor from SA	3
POA5421	65-74	Home	12
POA5421	75-84	Home	3
POA5421	85+	Home	3
POA5422	0-14	Home	243
POA5422	0-14	Visitor from NSW	3
POA5422	0-14	Visitor same SA2	4
POA5422	15-24	Home	143
POA5422	15-24	Visitor from SA	8
POA5422	25-34	Home	136
POA5422	25-34	Visitor from NSW	3
POA5422	25-34	Visitor from SA	7
POA5422	35-44	Home	134
POA5422	35-44	Visitor from SA	3
POA5422	35-44	Visitor same SA2	3
POA5422	45-54	Home	181
POA5422	45-54	Visitor from NSW	4
POA5422	45-54	Visitor from SA	11
POA5422	45-54	Visitor from VIC	3
POA5422	55-64	Home	310
POA5422	55-64	Visitor from NSW	21
POA5422	55-64	Visitor from QLD	10
POA5422	55-64	Visitor from SA	12
POA5422	55-64	Visitor from TAS	3
POA5422	55-64	Visitor from VIC	4
POA5422	55-64	Visitor from WA	4
POA5422	55-64	Visitor same SA2	4
POA5422	65-74	Home	213
POA5422	65-74	Visitor from NSW	9
POA5422	65-74	Visitor from QLD	10
POA5422	65-74	Visitor from SA	8
POA5422	65-74	Visitor from TAS	3
POA5422	65-74	Visitor from VIC	14
POA5422	65-74	Visitor from WA	3
POA5422	65-74	Visitor same SA2	3
POA5422	75-84	Home	146
POA5422	75-84	Visitor from SA	3
POA5422	75-84	Visitor from WA	3
POA5422	85+	Home	54
POA5431	0-14	Home	145
POA5431	0-14	Visitor from SA	3
POA5431	15-24	Home	60
POA5431	15-24	Visitor from SA	7
POA5431	25-34	Home	63
POA5431	25-34	Visitor from SA	7
POA5431	25-34	Visitor from VIC	3
POA5431	35-44	Home	81
POA5431	45-54	Home	123
POA5431	45-54	Visitor from SA	5
POA5431	55-64	Home	157
POA5431	55-64	Visitor from NSW	3
POA5431	55-64	Visitor from SA	15
POA5431	65-74	Home	106
POA5431	65-74	Visitor from SA	8
POA5431	65-74	Visitor from TAS	4
POA5431	65-74	Visitor from VIC	3
POA5431	75-84	Home	70
POA5431	75-84	Visitor from SA	4
POA5431	85+	Home	36
POA5431	85+	Visitor from SA	6
POA5432	0-14	Home	14
POA5432	15-24	Home	3
POA5432	15-24	Visitor from SA	3
POA5432	25-34	Home	12
POA5432	25-34	Visitor from SA	10
POA5432	35-44	Home	6
POA5432	35-44	Visitor from SA	4
POA5432	45-54	Home	19
POA5432	45-54	Visitor from SA	3
POA5432	55-64	Home	24
POA5432	55-64	Visitor from SA	5
POA5432	65-74	Home	27
POA5432	65-74	Visitor from SA	3
POA5432	75-84	Home	4
POA5432	85+	Home	4
POA5433	0-14	Home	168
POA5433	0-14	Visitor from SA	4
POA5433	0-14	Visitor same SA2	4
POA5433	15-24	Home	96
POA5433	15-24	Visitor from QLD	3
POA5433	15-24	Visitor from SA	4
POA5433	25-34	Home	96
POA5433	25-34	Visitor from SA	8
POA5433	35-44	Home	98
POA5433	35-44	Visitor from SA	3
POA5433	45-54	Home	183
POA5433	45-54	Visitor from SA	4
POA5433	55-64	Home	186
POA5433	55-64	Visitor from NSW	3
POA5433	55-64	Visitor from QLD	3
POA5433	55-64	Visitor from SA	9
POA5433	55-64	Visitor from VIC	6
POA5433	65-74	Home	184
POA5433	65-74	Visitor from NSW	3
POA5433	65-74	Visitor from SA	4
POA5433	75-84	Home	89
POA5433	75-84	Visitor from SA	8
POA5433	85+	Home	34
POA5434	0-14	Home	67
POA5434	0-14	Visitor from NSW	3
POA5434	0-14	Visitor from SA	10
POA5434	0-14	Visitor from TAS	3
POA5434	0-14	Visitor from VIC	9
POA5434	15-24	Home	36
POA5434	15-24	Visitor from SA	21
POA5434	15-24	Visitor from VIC	7
POA5434	25-34	Home	38
POA5434	25-34	Visitor from ACT	3
POA5434	25-34	Visitor from NSW	3
POA5434	25-34	Visitor from QLD	8
POA5434	25-34	Visitor from SA	13
POA5434	25-34	Visitor from WA	3
POA5434	35-44	Home	46
POA5434	35-44	Visitor from QLD	5
POA5434	35-44	Visitor from SA	13
POA5434	35-44	Visitor from VIC	5
POA5434	45-54	Home	37
POA5434	45-54	Visitor from ACT	3
POA5434	45-54	Visitor from NSW	3
POA5434	45-54	Visitor from SA	21
POA5434	45-54	Visitor from TAS	4
POA5434	45-54	Visitor from VIC	19
POA5434	45-54	Visitor from WA	7
POA5434	55-64	Home	85
POA5434	55-64	Visitor from ACT	7
POA5434	55-64	Visitor from NSW	21
POA5434	55-64	Visitor from QLD	17
POA5434	55-64	Visitor from SA	49
POA5434	55-64	Visitor from VIC	41
POA5434	55-64	Visitor from WA	24
POA5434	65-74	Home	63
POA5434	65-74	Visitor from ACT	3
POA5434	65-74	Visitor from NSW	21
POA5434	65-74	Visitor from QLD	10
POA5434	65-74	Visitor from SA	43
POA5434	65-74	Visitor from VIC	32
POA5434	65-74	Visitor from WA	4
POA5434	75-84	Home	13
POA5434	75-84	Visitor from SA	9
POA5434	85+	Home	11
POA5440	0-14	Home	35
POA5440	0-14	Visitor same SA2	3
POA5440	15-24	Home	18
POA5440	15-24	Visitor from NSW	7
POA5440	15-24	Visitor from SA	3
POA5440	25-34	Home	30
POA5440	25-34	Visitor from NSW	14
POA5440	25-34	Visitor from SA	7
POA5440	35-44	Home	33
POA5440	35-44	Visitor from NSW	3
POA5440	35-44	Visitor from SA	9
POA5440	35-44	Visitor from VIC	3
POA5440	45-54	Home	32
POA5440	45-54	Visitor from NSW	7
POA5440	45-54	Visitor from SA	19
POA5440	45-54	Visitor from VIC	4
POA5440	55-64	Home	43
POA5440	55-64	Visitor from NSW	15
POA5440	55-64	Visitor from SA	16
POA5440	65-74	Home	21
POA5440	65-74	Visitor from NSW	3
POA5440	65-74	Visitor from SA	3
POA5440	75-84	Home	11
POA5451	0-14	Home	91
POA5451	0-14	Visitor from SA	3
POA5451	15-24	Home	39
POA5451	15-24	Visitor from SA	8
POA5451	25-34	Home	68
POA5451	35-44	Home	53
POA5451	35-44	Visitor from SA	4
POA5451	45-54	Home	112
POA5451	45-54	Visitor from SA	4
POA5451	55-64	Home	145
POA5451	55-64	Visitor from SA	4
POA5451	55-64	Visitor from WA	3
POA5451	65-74	Home	89
POA5451	65-74	Visitor from SA	3
POA5451	75-84	Home	39
POA5451	85+	Home	12
POA5452	0-14	Home	90
POA5452	15-24	Home	32
POA5452	15-24	Visitor from SA	3
POA5452	25-34	Home	29
POA5452	35-44	Home	54
POA5452	45-54	Home	60
POA5452	45-54	Visitor from SA	3
POA5452	55-64	Home	72
POA5452	55-64	Visitor from SA	3
POA5452	65-74	Home	46
POA5452	65-74	Visitor from SA	3
POA5452	65-74	Visitor from VIC	3
POA5452	75-84	Home	13
POA5452	85+	Home	3
POA5453	0-14	Home	923
POA5453	0-14	Visitor from SA	12
POA5453	0-14	Visitor from VIC	6
POA5453	0-14	Visitor from WA	3
POA5453	15-24	Home	398
POA5453	15-24	Visitor from QLD	3
POA5453	15-24	Visitor from SA	31
POA5453	25-34	Home	501
POA5453	25-34	Visitor from SA	40
POA5453	25-34	Visitor from VIC	8
POA5453	25-34	Visitor from WA	3
POA5453	35-44	Home	516
POA5453	35-44	Visitor from ACT	3
POA5453	35-44	Visitor from NSW	4
POA5453	35-44	Visitor from QLD	5
POA5453	35-44	Visitor from SA	23
POA5453	35-44	Visitor from VIC	8
POA5453	45-54	Home	606
POA5453	45-54	Visitor from NSW	3
POA5453	45-54	Visitor from NT	3
POA5453	45-54	Visitor from SA	33
POA5453	45-54	Visitor from VIC	8
POA5453	55-64	Home	661
POA5453	55-64	Visitor from NSW	3
POA5453	55-64	Visitor from QLD	5
POA5453	55-64	Visitor from SA	58
POA5453	55-64	Visitor from VIC	4
POA5453	55-64	Visitor from WA	4
POA5453	65-74	Home	537
POA5453	65-74	Visitor from NSW	4
POA5453	65-74	Visitor from QLD	3
POA5453	65-74	Visitor from SA	42
POA5453	65-74	Visitor from VIC	14
POA5453	75-84	Home	277
POA5453	75-84	Visitor from SA	16
POA5453	75-84	Visitor from VIC	7
POA5453	85+	Home	151
POA5453	85+	Visitor from SA	5
POA5454	0-14	Home	76
POA5454	0-14	Visitor from SA	5
POA5454	15-24	Home	29
POA5454	15-24	Visitor from SA	4
POA5454	25-34	Home	37
POA5454	25-34	Visitor from SA	3
POA5454	35-44	Home	44
POA5454	45-54	Home	45
POA5454	55-64	Home	60
POA5454	65-74	Home	59
POA5454	75-84	Home	19
POA5454	85+	Home	3
POA5455	0-14	Home	17
POA5455	15-24	Home	8
POA5455	25-34	Home	6
POA5455	35-44	Home	10
POA5455	45-54	Home	14
POA5455	55-64	Home	7
POA5455	65-74	Home	5
POA5460	0-14	Home	130
POA5460	0-14	Visitor from SA	13
POA5460	15-24	Home	96
POA5460	15-24	Visitor from SA	3
POA5460	25-34	Home	59
POA5460	25-34	Visitor from SA	4
POA5460	35-44	Home	76
POA5460	35-44	Visitor from SA	7
POA5460	45-54	Home	114
POA5460	45-54	Visitor from SA	5
POA5460	55-64	Home	94
POA5460	55-64	Visitor from SA	3
POA5460	65-74	Home	83
POA5460	75-84	Home	27
POA5460	85+	Home	7
POA5461	0-14	Home	446
POA5461	0-14	Visitor from SA	12
POA5461	15-24	Home	261
POA5461	15-24	Visitor from SA	17
POA5461	25-34	Home	216
POA5461	25-34	Visitor from SA	4
POA5461	35-44	Home	281
POA5461	35-44	Visitor from SA	9
POA5461	45-54	Home	325
POA5461	45-54	Visitor from SA	3
POA5461	55-64	Home	308
POA5461	55-64	Visitor from SA	8
POA5461	65-74	Home	299
POA5461	65-74	Visitor from SA	4
POA5461	75-84	Home	173
POA5461	75-84	Visitor from SA	7
POA5461	85+	Home	113
POA5461	85+	Visitor from SA	4
POA5462	0-14	Home	113
POA5462	0-14	Visitor from SA	3
POA5462	15-24	Home	59
POA5462	25-34	Home	58
POA5462	35-44	Home	57
POA5462	45-54	Home	65
POA5462	55-64	Home	52
POA5462	65-74	Home	43
POA5462	75-84	Home	22
POA5462	85+	Home	6
POA5464	0-14	Home	134
POA5464	0-14	Visitor from SA	6
POA5464	15-24	Home	55
POA5464	15-24	Visitor from SA	3
POA5464	25-34	Home	65
POA5464	35-44	Home	63
POA5464	45-54	Home	85
POA5464	55-64	Home	109
POA5464	55-64	Visitor from SA	4
POA5464	65-74	Home	63
POA5464	65-74	Visitor from SA	3
POA5464	75-84	Home	25
POA5464	85+	Home	7
POA5470	0-14	Home	15
POA5470	15-24	Home	11
POA5470	25-34	Home	11
POA5470	35-44	Home	11
POA5470	45-54	Home	18
POA5470	55-64	Home	18
POA5470	65-74	Home	23
POA5470	75-84	Home	7
POA5470	85+	Home	3
POA5471	0-14	Home	16
POA5471	15-24	Home	6
POA5471	25-34	Home	3
POA5471	35-44	Home	9
POA5471	45-54	Home	14
POA5471	55-64	Home	15
POA5471	65-74	Home	5
POA5471	75-84	Home	3
POA5471	85+	Home	4
POA5472	0-14	Home	24
POA5472	0-14	Visitor from NSW	5
POA5472	15-24	Home	14
POA5472	25-34	Home	5
POA5472	35-44	Home	21
POA5472	45-54	Home	25
POA5472	55-64	Home	31
POA5472	65-74	Home	31
POA5472	75-84	Home	12
POA5473	0-14	Home	133
POA5473	0-14	Visitor from SA	3
POA5473	15-24	Home	73
POA5473	15-24	Visitor from SA	4
POA5473	25-34	Home	61
POA5473	25-34	Visitor from SA	4
POA5473	35-44	Home	54
POA5473	45-54	Home	95
POA5473	45-54	Visitor from SA	3
POA5473	55-64	Home	113
POA5473	55-64	Visitor from SA	3
POA5473	65-74	Home	120
POA5473	65-74	Visitor from SA	3
POA5473	65-74	Visitor from VIC	3
POA5473	75-84	Home	41
POA5473	85+	Home	9
POA5480	0-14	Home	122
POA5480	15-24	Home	62
POA5480	25-34	Home	82
POA5480	35-44	Home	76
POA5480	35-44	Visitor from SA	3
POA5480	45-54	Home	85
POA5480	45-54	Visitor from SA	6
POA5480	55-64	Home	118
POA5480	55-64	Visitor from SA	14
POA5480	55-64	Visitor from VIC	5
POA5480	65-74	Home	115
POA5480	65-74	Visitor from SA	10
POA5480	65-74	Visitor from VIC	3
POA5480	75-84	Home	56
POA5480	75-84	Visitor from SA	6
POA5480	85+	Home	24
POA5480	85+	Visitor from SA	3
POA5481	0-14	Home	71
POA5481	15-24	Home	49
POA5481	25-34	Home	18
POA5481	35-44	Home	39
POA5481	45-54	Home	82
POA5481	45-54	Visitor from SA	3
POA5481	55-64	Home	129
POA5481	55-64	Visitor from SA	4
POA5481	65-74	Home	88
POA5481	65-74	Visitor from QLD	3
POA5481	65-74	Visitor from SA	3
POA5481	75-84	Home	43
POA5481	85+	Home	17
POA5482	0-14	Home	80
POA5482	0-14	Visitor from SA	3
POA5482	15-24	Home	36
POA5482	15-24	Visitor from SA	7
POA5482	25-34	Home	37
POA5482	25-34	Visitor from SA	3
POA5482	35-44	Home	45
POA5482	35-44	Visitor from SA	3
POA5482	45-54	Home	76
POA5482	45-54	Visitor from SA	3
POA5482	55-64	Home	69
POA5482	65-74	Home	49
POA5482	65-74	Visitor from SA	3
POA5482	75-84	Home	51
POA5482	85+	Home	40
POA5483	0-14	Home	63
POA5483	0-14	Visitor from WA	5
POA5483	15-24	Home	30
POA5483	25-34	Home	23
POA5483	25-34	Visitor from SA	6
POA5483	25-34	Visitor from WA	4
POA5483	35-44	Home	33
POA5483	35-44	Visitor from SA	3
POA5483	45-54	Home	40
POA5483	45-54	Visitor from SA	11
POA5483	55-64	Home	47
POA5483	55-64	Visitor from SA	12
POA5483	65-74	Home	48
POA5483	65-74	Visitor from SA	9
POA5483	75-84	Home	21
POA5483	75-84	Visitor from SA	3
POA5483	85+	Home	10
POA5485	0-14	Home	90
POA5485	0-14	Visitor from SA	5
POA5485	15-24	Home	44
POA5485	15-24	Visitor from SA	4
POA5485	25-34	Home	42
POA5485	25-34	Visitor from SA	7
POA5485	35-44	Home	56
POA5485	35-44	Visitor from SA	3
POA5485	45-54	Home	77
POA5485	45-54	Visitor from SA	3
POA5485	55-64	Home	99
POA5485	55-64	Visitor from SA	3
POA5485	65-74	Home	84
POA5485	65-74	Visitor from SA	5
POA5485	75-84	Home	40
POA5485	85+	Home	10
POA5490	0-14	Home	26
POA5490	15-24	Home	16
POA5490	25-34	Home	17
POA5490	35-44	Home	9
POA5490	45-54	Home	29
POA5490	55-64	Home	23
POA5490	55-64	Visitor from SA	3
POA5490	65-74	Home	13
POA5490	75-84	Home	10
POA5490	85+	Home	5
POA5490	85+	Visitor from SA	3
POA5491	0-14	Home	315
POA5491	0-14	Visitor from SA	3
POA5491	15-24	Home	167
POA5491	15-24	Visitor from SA	23
POA5491	25-34	Home	165
POA5491	25-34	Visitor from SA	17
POA5491	25-34	Visitor from VIC	3
POA5491	35-44	Home	187
POA5491	35-44	Visitor from SA	5
POA5491	35-44	Visitor from VIC	4
POA5491	45-54	Home	228
POA5491	45-54	Visitor from SA	11
POA5491	45-54	Visitor from VIC	3
POA5491	55-64	Home	254
POA5491	55-64	Visitor from SA	18
POA5491	55-64	Visitor from TAS	3
POA5491	55-64	Visitor from WA	3
POA5491	65-74	Home	200
