POA_CODE_2016	AgeStudent	students
POA5154	15-19	186
POA5154	20-24	77
POA5154	25+	110
POA5155	0-4	64
POA5155	5-14	515
POA5155	15-19	187
POA5155	20-24	75
POA5155	25+	169
POA5156	0-4	13
POA5156	5-14	131
POA5156	15-19	51
POA5156	20-24	27
POA5156	25+	26
POA5157	0-4	24
POA5157	5-14	340
POA5157	15-19	154
POA5157	20-24	62
POA5157	25+	61
POA5158	0-4	284
POA5158	5-14	2980
POA5158	15-19	1262
POA5158	20-24	540
POA5158	25+	863
POA5159	0-4	318
POA5159	5-14	3904
POA5159	15-19	1814
POA5159	20-24	779
POA5159	25+	1056
POA5160	5-14	3
POA5161	0-4	87
POA5161	5-14	1065
POA5161	15-19	429
POA5161	20-24	183
POA5161	25+	307
POA5162	0-4	334
POA5162	5-14	3886
POA5162	15-19	1621
POA5162	20-24	658
POA5162	25+	1094
POA5163	0-4	143
POA5163	5-14	1557
POA5163	15-19	618
POA5163	20-24	221
POA5163	25+	456
POA5164	0-4	68
POA5164	5-14	553
POA5164	15-19	234
POA5164	20-24	96
POA5164	25+	158
POA5165	0-4	61
POA5165	5-14	512
POA5165	15-19	208
POA5165	20-24	97
POA5165	25+	176
POA5166	0-4	17
POA5166	5-14	181
POA5166	15-19	67
POA5166	20-24	31
POA5166	25+	44
POA5167	0-4	42
POA5167	5-14	605
POA5167	15-19	250
POA5167	20-24	94
POA5167	25+	186
POA5168	0-4	58
POA5168	5-14	609
POA5168	15-19	217
POA5168	20-24	84
POA5168	25+	170
POA5169	0-4	200
POA5169	5-14	2215
POA5169	15-19	751
POA5169	20-24	264
POA5169	25+	545
POA5170	0-4	14
POA5170	5-14	119
POA5170	15-19	51
POA5170	20-24	15
POA5170	25+	46
POA5171	0-4	60
POA5171	5-14	681
POA5171	15-19	289
POA5171	20-24	99
POA5171	25+	129
POA5172	0-4	39
POA5172	5-14	475
POA5172	15-19	220
POA5172	20-24	68
POA5172	25+	105
POA5173	0-4	150
POA5173	5-14	1698
POA5173	15-19	583
POA5173	20-24	163
POA5173	25+	376
POA5174	0-4	30
POA5174	5-14	315
POA5174	15-19	141
POA5174	20-24	34
POA5174	25+	80
POA5201	0-4	21
POA5201	5-14	192
POA5201	15-19	103
POA5201	20-24	37
POA5201	25+	60
POA5202	0-4	6
POA5202	5-14	101
POA5202	15-19	38
POA5202	20-24	3
POA5202	25+	11
POA5203	0-4	3
POA5203	5-14	132
POA5203	15-19	43
POA5203	20-24	8
POA5203	25+	22
POA5204	0-4	11
POA5204	5-14	226
POA5204	15-19	62
POA5204	20-24	16
POA5204	25+	59
POA5210	0-4	21
POA5210	5-14	220
POA5210	15-19	95
POA5210	20-24	17
POA5210	25+	41
POA5211	0-4	117
POA5211	5-14	1264
POA5211	15-19	472
POA5211	20-24	96
POA5211	25+	317
POA5212	0-4	16
POA5212	5-14	178
POA5212	15-19	48
POA5212	20-24	19
POA5212	25+	37
POA5213	0-4	6
POA5213	5-14	127
POA5213	15-19	44
POA5213	20-24	5
POA5213	25+	25
POA5214	0-4	48
POA5214	5-14	677
POA5214	15-19	209
POA5214	20-24	50
POA5214	25+	164
POA5220	5-14	25
POA5220	15-19	3
POA5220	25+	4
POA5221	0-4	3
POA5221	5-14	28
POA5221	15-19	6
POA5221	25+	3
POA5222	0-4	10
POA5222	5-14	35
POA5222	15-19	15
POA5222	20-24	3
POA5222	25+	8
POA5223	0-4	28
POA5223	5-14	378
POA5223	15-19	120
POA5223	20-24	20
POA5223	25+	54
POA5231	0-4	9
POA5231	5-14	143
POA5231	15-19	71
POA5231	20-24	20
POA5231	25+	34
POA5232	0-4	4
POA5232	5-14	50
POA5232	15-19	28
POA5232	20-24	22
POA5232	25+	4
POA5233	0-4	10
POA5233	5-14	149
POA5233	15-19	75
POA5233	20-24	26
POA5233	25+	35
POA5234	0-4	15
POA5234	5-14	165
POA5234	15-19	76
POA5234	20-24	23
POA5234	25+	33
POA5235	0-4	19
POA5235	5-14	285
POA5235	15-19	86
POA5235	20-24	27
POA5235	25+	55
POA5236	0-4	3
POA5236	5-14	30
POA5236	15-19	17
POA5236	20-24	4
POA5236	25+	3
POA5237	0-4	4
POA5237	5-14	37
POA5237	15-19	11
POA5237	20-24	3
POA5237	25+	10
POA5238	0-4	20
POA5238	5-14	337
POA5238	15-19	146
POA5238	20-24	32
POA5238	25+	63
POA5240	0-4	6
POA5240	5-14	50
POA5240	15-19	28
POA5240	20-24	7
POA5240	25+	13
POA5241	0-4	18
POA5241	5-14	326
POA5241	15-19	114
POA5241	20-24	47
POA5241	25+	57
POA5242	0-4	29
POA5242	5-14	182
POA5242	15-19	89
POA5242	20-24	32
POA5242	25+	52
POA5243	0-4	11
POA5243	5-14	83
POA5243	15-19	49
POA5243	20-24	19
POA5243	25+	17
POA5244	0-4	46
POA5244	5-14	507
POA5244	15-19	226
POA5244	20-24	71
POA5244	25+	94
POA5245	0-4	26
POA5245	5-14	359
POA5245	15-19	152
POA5245	20-24	53
POA5245	25+	78
POA5250	0-4	38
POA5250	5-14	541
POA5250	15-19	204
POA5250	20-24	67
POA5250	25+	110
POA5251	0-4	164
POA5251	5-14	1831
POA5251	15-19	759
POA5251	20-24	296
POA5251	25+	518
POA5252	0-4	77
POA5252	5-14	893
POA5252	15-19	335
POA5252	20-24	117
POA5252	25+	209
POA5253	0-4	166
POA5253	5-14	1882
POA5253	15-19	758
POA5253	20-24	237
POA5253	25+	389
POA5254	0-4	29
POA5254	5-14	275
POA5254	15-19	123
POA5254	20-24	23
POA5254	25+	46
POA5255	0-4	94
POA5255	5-14	1120
POA5255	15-19	420
POA5255	20-24	99
POA5255	25+	195
POA5256	0-4	6
POA5256	5-14	104
POA5256	15-19	35
POA5256	20-24	4
POA5256	25+	21
POA5259	0-4	11
POA5259	5-14	121
POA5259	15-19	41
POA5259	20-24	8
POA5259	25+	24
POA5260	0-4	11
POA5260	5-14	176
POA5260	15-19	77
POA5260	20-24	6
POA5260	25+	28
POA5261	0-4	9
POA5261	5-14	52
POA5261	15-19	24
POA5261	25+	5
POA5262	0-4	6
POA5262	5-14	44
POA5262	15-19	11
POA5262	25+	9
POA5263	5-14	13
POA5263	15-19	9
POA5263	25+	3
POA5264	0-4	11
POA5264	5-14	111
POA5264	15-19	26
POA5264	20-24	8
POA5264	25+	16
POA5265	0-4	10
POA5265	5-14	61
POA5265	15-19	11
POA5265	25+	8
POA5266	0-4	9
POA5266	5-14	70
POA5266	15-19	24
POA5266	25+	11
POA5267	0-4	17
POA5267	5-14	298
POA5267	15-19	71
POA5267	20-24	18
POA5267	25+	26
POA5268	0-4	33
POA5268	5-14	381
POA5268	15-19	154
POA5268	20-24	25
POA5268	25+	59
POA5269	5-14	38
POA5269	15-19	10
POA5269	25+	3
POA5270	0-4	7
POA5270	5-14	70
POA5270	15-19	30
POA5270	25+	11
POA5271	0-4	88
POA5271	5-14	927
POA5271	15-19	264
POA5271	20-24	46
POA5271	25+	145
POA5272	0-4	3
POA5272	5-14	100
POA5272	15-19	41
POA5272	20-24	3
POA5272	25+	12
POA5273	5-14	15
POA5273	15-19	3
POA5273	25+	6
POA5275	0-4	12
POA5275	5-14	227
POA5275	15-19	76
POA5275	20-24	10
POA5275	25+	26
POA5276	0-4	9
POA5276	5-14	95
POA5276	15-19	25
POA5276	20-24	9
POA5276	25+	22
POA5277	0-4	24
POA5277	5-14	352
POA5277	15-19	101
POA5277	20-24	27
POA5277	25+	52
POA5278	0-4	12
POA5278	5-14	50
POA5278	15-19	13
POA5278	20-24	3
POA5278	25+	8
POA5279	0-4	3
POA5279	5-14	61
POA5279	15-19	26
POA5279	25+	11
POA5280	0-4	67
POA5280	5-14	837
POA5280	15-19	299
POA5280	20-24	57
POA5280	25+	124
POA5290	0-4	271
POA5290	5-14	3110
POA5290	15-19	1117
POA5290	20-24	293
POA5290	25+	654
POA5291	0-4	92
POA5291	5-14	1212
POA5291	15-19	418
POA5291	20-24	76
POA5291	25+	173
POA5301	0-4	11
POA5301	5-14	72
POA5301	15-19	23
POA5301	20-24	3
POA5301	25+	13
POA5302	0-4	4
POA5302	5-14	93
POA5302	15-19	31
POA5302	25+	8
POA5303	5-14	20
POA5303	15-19	6
POA5303	25+	3
POA5304	5-14	85
POA5304	15-19	22
POA5304	20-24	3
POA5304	25+	8
POA5306	5-14	10
POA5306	15-19	3
POA5307	0-4	3
POA5307	5-14	59
POA5307	15-19	28
POA5307	20-24	3
POA5307	25+	15
POA5308	0-4	4
POA5308	5-14	23
POA5308	15-19	3
POA5309	5-14	15
POA5309	15-19	9
POA5310	5-14	7
POA5310	15-19	3
POA5311	0-4	3
POA5311	5-14	48
POA5311	15-19	26
POA5311	25+	3
POA5320	0-4	4
POA5320	5-14	41
POA5320	15-19	15
POA5320	25+	10
POA5321	5-14	21
POA5321	15-19	10
POA5321	25+	3
POA5322	0-4	6
POA5322	5-14	92
POA5322	15-19	41
POA5322	20-24	7
POA5322	25+	10
POA5330	0-4	23
POA5330	5-14	367
POA5330	15-19	142
POA5330	20-24	28
POA5330	25+	56
POA5331	0-4	4
POA5331	5-14	35
POA5331	15-19	11
POA5331	25+	8
POA5332	0-4	3
POA5332	5-14	55
POA5332	15-19	12
POA5332	20-24	3
POA5332	25+	10
POA5333	0-4	56
POA5333	5-14	645
POA5333	15-19	276
POA5333	20-24	39
POA5333	25+	97
POA5340	0-4	9
POA5340	5-14	155
POA5340	15-19	41
POA5340	20-24	6
POA5340	25+	23
POA5341	0-4	73
POA5341	5-14	827
POA5341	15-19	303
POA5341	20-24	53
POA5341	25+	152
POA5342	0-4	10
POA5342	5-14	147
POA5342	15-19	60
POA5342	20-24	8
POA5342	25+	15
POA5343	0-4	43
POA5343	5-14	553
POA5343	15-19	193
POA5343	20-24	30
POA5343	25+	104
POA5344	0-4	6
POA5344	5-14	123
POA5344	15-19	48
POA5344	20-24	10
POA5344	25+	18
POA5345	0-4	22
POA5345	5-14	375
POA5345	15-19	134
POA5345	20-24	20
POA5345	25+	67
POA5346	5-14	42
POA5346	15-19	15
POA5346	25+	5
POA5350	0-4	3
POA5350	5-14	75
POA5350	15-19	28
POA5350	20-24	9
POA5350	25+	12
POA5351	0-4	58
POA5351	5-14	761
POA5351	15-19	299
POA5351	20-24	78
POA5351	25+	139
POA5352	0-4	69
POA5352	5-14	558
POA5352	15-19	234
POA5352	20-24	54
POA5352	25+	123
POA5353	0-4	42
POA5353	5-14	446
POA5353	15-19	162
POA5353	20-24	36
POA5353	25+	74
POA5354	0-4	3
POA5354	5-14	18
POA5354	15-19	14
POA5354	25+	3
POA5355	0-4	77
POA5355	5-14	964
POA5355	15-19	326
POA5355	20-24	53
POA5355	25+	170
POA5356	0-4	11
POA5356	5-14	91
POA5356	15-19	33
POA5356	20-24	3
POA5356	25+	17
POA5357	0-4	9
POA5357	5-14	28
POA5357	15-19	11
POA5357	20-24	3
POA5360	0-4	13
POA5360	5-14	152
POA5360	15-19	58
POA5360	20-24	10
POA5360	25+	21
POA5371	0-4	16
POA5371	5-14	201
POA5371	15-19	88
POA5371	20-24	28
POA5371	25+	26
POA5372	0-4	25
POA5372	5-14	338
POA5372	15-19	103
POA5372	20-24	22
POA5372	25+	65
POA5373	0-4	35
POA5373	5-14	417
POA5373	15-19	158
POA5373	20-24	42
POA5373	25+	82
POA5374	0-4	15
POA5374	5-14	165
POA5374	15-19	76
POA5374	20-24	14
POA5374	25+	20
POA5381	0-4	3
POA5381	5-14	41
POA5381	15-19	15
POA5381	25+	3
POA5400	0-4	10
POA5400	5-14	103
POA5400	15-19	39
POA5400	20-24	83
POA5400	25+	36
POA5401	0-4	13
POA5401	5-14	98
POA5401	15-19	39
POA5401	20-24	5
POA5401	25+	24
POA5410	0-4	5
POA5410	5-14	27
POA5410	15-19	22
POA5410	25+	7
POA5411	0-4	7
POA5411	5-14	50
POA5411	15-19	11
POA5411	20-24	6
POA5411	25+	4
POA5412	0-4	11
POA5412	5-14	107
POA5412	15-19	53
POA5412	25+	18
POA5413	0-4	11
POA5413	5-14	91
POA5413	15-19	27
POA5413	25+	16
POA5414	0-4	6
POA5414	5-14	10
POA5414	15-19	9
POA5414	25+	4
POA5415	5-14	16
POA5415	15-19	7
POA5415	25+	8
POA5416	0-4	4
POA5416	5-14	30
POA5416	15-19	16
POA5416	25+	6
POA5417	0-4	15
POA5417	5-14	172
POA5417	15-19	40
POA5417	20-24	11
POA5417	25+	32
POA5418	5-14	17
POA5418	15-19	3
POA5418	20-24	7
POA5418	25+	3
POA5419	5-14	12
POA5419	15-19	7
POA5419	20-24	3
POA5419	25+	8
POA5420	5-14	7
POA5420	15-19	3
POA5421	5-14	3
POA5421	15-19	4
POA5421	20-24	3
POA5422	0-4	11
POA5422	5-14	146
POA5422	15-19	56
POA5422	20-24	3
POA5422	25+	30
POA5431	0-4	7
POA5431	5-14	99
POA5431	15-19	30
POA5431	20-24	10
POA5431	25+	15
POA5432	5-14	11
POA5432	15-19	6
POA5433	0-4	10
POA5433	5-14	117
POA5433	15-19	48
POA5433	20-24	5
POA5433	25+	30
POA5434	0-4	11
POA5434	5-14	32
POA5434	15-19	9
POA5434	25+	7
POA5440	5-14	16
POA5440	15-19	4
POA5440	20-24	3
POA5440	25+	4
POA5451	0-4	5
POA5451	5-14	65
POA5451	15-19	18
POA5451	20-24	8
POA5451	25+	18
POA5452	0-4	8
POA5452	5-14	66
POA5452	15-19	15
POA5452	20-24	4
POA5452	25+	9
POA5453	0-4	63
POA5453	5-14	612
POA5453	15-19	170
POA5453	20-24	34
POA5453	25+	104
POA5454	0-4	8
POA5454	5-14	46
POA5454	15-19	10
POA5454	25+	8
POA5455	5-14	13
POA5455	15-19	8
POA5460	0-4	6
POA5460	5-14	94
POA5460	15-19	57
POA5460	20-24	9
POA5460	25+	15
POA5461	0-4	31
POA5461	5-14	274
POA5461	15-19	99
POA5461	20-24	15
POA5461	25+	49
POA5462	0-4	4
POA5462	5-14	76
POA5462	15-19	21
POA5462	20-24	4
POA5462	25+	11
POA5464	0-4	10
POA5464	5-14	75
POA5464	15-19	27
POA5464	20-24	9
POA5464	25+	7
POA5470	5-14	7
POA5470	15-19	3
POA5470	25+	3
POA5471	0-4	3
POA5471	5-14	8
POA5471	15-19	4
POA5472	5-14	18
POA5472	15-19	3
POA5473	0-4	6
POA5473	5-14	92
POA5473	15-19	23
POA5473	20-24	3
POA5473	25+	18
POA5480	0-4	10
POA5480	5-14	74
POA5480	15-19	21
POA5480	20-24	5
POA5480	25+	10
POA5481	0-4	3
POA5481	5-14	46
POA5481	15-19	25
POA5481	25+	9
POA5482	0-4	6
POA5482	5-14	53
POA5482	15-19	24
POA5482	20-24	3
POA5482	25+	9
POA5483	0-4	4
POA5483	5-14	41
POA5483	15-19	16
POA5483	25+	9
POA5485	0-4	3
POA5485	5-14	56
POA5485	15-19	22
POA5485	20-24	4
POA5485	25+	5
POA5490	5-14	18
POA5490	15-19	5
POA5490	25+	7
POA5491	0-4	11
POA5491	5-14	183
POA5491	15-19	56
POA5491	20-24	7
POA5491	25+	27
POA5493	5-14	9
POA5493	15-19	12
POA5493	25+	3
POA5495	5-14	38
POA5495	15-19	22
POA5495	20-24	3
POA5495	25+	12
POA5501	0-4	68
POA5501	5-14	950
POA5501	15-19	328
POA5501	20-24	79
POA5501	25+	148
POA5502	0-4	17
POA5502	5-14	162
POA5502	15-19	72
POA5502	20-24	24
POA5502	25+	27
POA5510	5-14	14
POA5510	25+	5
POA5520	5-14	73
POA5520	15-19	21
POA5520	25+	15
POA5521	5-14	16
POA5521	15-19	14
POA5521	25+	3
POA5522	0-4	9
POA5522	5-14	89
POA5522	15-19	35
POA5522	25+	19
POA5523	0-4	17
POA5523	5-14	232
POA5523	15-19	64
POA5523	20-24	10
POA5523	25+	40
POA5540	0-4	129
POA5540	5-14	1702
POA5540	15-19	731
POA5540	20-24	113
POA5540	25+	271
POA5550	0-4	10
POA5550	5-14	115
POA5550	15-19	30
POA5550	20-24	5
POA5550	25+	25
POA5552	5-14	48
POA5552	15-19	15
POA5552	25+	9
POA5554	0-4	42
POA5554	5-14	627
POA5554	15-19	230
POA5554	20-24	29
POA5554	25+	78
POA5555	0-4	3
POA5555	5-14	28
POA5555	15-19	13
POA5555	20-24	7
POA5555	25+	9
POA5556	0-4	34
POA5556	5-14	341
POA5556	15-19	120
POA5556	20-24	15
POA5556	25+	62
POA5558	0-4	31
POA5558	5-14	425
POA5558	15-19	148
POA5558	20-24	23
POA5558	25+	62
POA5560	0-4	9
POA5560	5-14	58
POA5560	15-19	15
POA5560	20-24	3
POA5560	25+	8
POA5570	0-4	3
POA5570	5-14	23
POA5570	15-19	8
POA5570	25+	8
POA5571	0-4	6
POA5571	5-14	139
POA5571	15-19	44
POA5571	25+	16
POA5572	5-14	18
POA5572	15-19	5
POA5572	25+	4
POA5573	0-4	13
POA5573	5-14	244
POA5573	15-19	57
POA5573	20-24	11
POA5573	25+	29
POA5575	0-4	20
POA5575	5-14	224
POA5575	15-19	81
POA5575	20-24	5
POA5575	25+	28
POA5576	0-4	12
POA5576	5-14	112
POA5576	15-19	42
POA5576	20-24	8
POA5576	25+	14
POA5577	0-4	6
POA5577	5-14	42
POA5577	15-19	22
POA5577	25+	4
POA5580	0-4	3
POA5580	5-14	35
POA5580	15-19	10
POA5580	25+	3
POA5581	5-14	16
POA5581	15-19	4
POA5581	25+	9
POA5582	0-4	8
POA5582	5-14	38
POA5582	15-19	25
POA5582	25+	10
POA5583	0-4	3
POA5583	5-14	71
POA5583	15-19	12
POA5583	20-24	3
POA5583	25+	13
POA5600	0-4	50
POA5600	5-14	669
POA5600	15-19	284
POA5600	20-24	70
POA5600	25+	176
POA5601	5-14	51
POA5601	15-19	13
POA5601	20-24	3
POA5601	25+	8
POA5602	0-4	4
POA5602	5-14	144
POA5602	15-19	34
POA5602	20-24	4
POA5602	25+	15
POA5603	0-4	13
POA5603	5-14	53
POA5603	15-19	20
POA5603	20-24	3
POA5603	25+	6
POA5604	5-14	12
POA5604	15-19	3
POA5604	25+	4
POA5605	0-4	10
POA5605	5-14	154
POA5605	15-19	54
POA5605	20-24	15
POA5605	25+	26
POA5606	0-4	151
POA5606	5-14	1589
POA5606	15-19	573
POA5606	20-24	92
POA5606	25+	314
POA5607	0-4	38
POA5607	5-14	608
POA5607	15-19	174
POA5607	20-24	22
POA5607	25+	82
POA5608	0-4	170
POA5608	5-14	1532
POA5608	15-19	561
POA5608	20-24	123
POA5608	25+	399
POA5609	0-4	34
POA5609	5-14	279
POA5609	15-19	84
POA5609	20-24	20
POA5609	25+	70
POA5630	5-14	18
POA5630	15-19	7
POA5630	20-24	3
POA5630	25+	6
POA5631	0-4	10
POA5631	5-14	152
POA5631	15-19	36
POA5631	25+	17
POA5632	0-4	3
POA5632	5-14	50
POA5632	15-19	11
POA5632	20-24	3
POA5632	25+	4
POA5633	0-4	3
POA5633	5-14	38
POA5633	15-19	13
POA5633	25+	3
POA5640	0-4	5
POA5640	5-14	106
POA5640	15-19	42
POA5640	20-24	3
POA5640	25+	18
POA5641	0-4	18
POA5641	5-14	139
POA5641	15-19	20
POA5641	20-24	3
POA5641	25+	12
POA5642	5-14	38
POA5642	15-19	9
POA5642	25+	4
POA5650	5-14	25
POA5650	15-19	4
POA5651	5-14	10
POA5651	15-19	3
POA5652	0-4	13
POA5652	5-14	105
POA5652	15-19	16
POA5652	20-24	9
POA5652	25+	11
POA5653	0-4	3
POA5653	5-14	12
POA5654	0-4	7
POA5654	5-14	31
POA5654	15-19	6
POA5654	25+	3
POA5655	0-4	3
POA5655	5-14	10
POA5655	20-24	3
POA5660	5-14	8
POA5660	25+	3
POA5661	0-4	7
POA5661	5-14	24
POA5670	0-4	8
POA5670	5-14	65
POA5670	15-19	4
POA5670	25+	6
POA5671	5-14	18
POA5671	15-19	3
POA5680	0-4	25
POA5680	5-14	235
POA5680	15-19	54
POA5680	20-24	11
POA5680	25+	39
POA5690	0-4	47
POA5690	5-14	413
POA5690	15-19	131
POA5690	20-24	20
POA5690	25+	72
POA5700	0-4	134
POA5700	5-14	1221
POA5700	15-19	371
POA5700	20-24	86
POA5700	25+	175
POA5701	5-14	3
POA5710	0-4	32
POA5710	5-14	278
POA5710	15-19	84
POA5710	20-24	11
POA5710	25+	39
POA5713	5-14	3
POA5715	5-14	8
POA5715	20-24	3
POA5717	25+	3
POA5719	5-14	3
POA5719	25+	3
POA5720	0-4	3
POA5720	25+	3
POA5722	0-4	3
POA5722	5-14	28
POA5722	15-19	8
POA5722	25+	5
POA5723	0-4	22
POA5723	5-14	133
POA5723	15-19	31
POA5723	20-24	7
POA5723	25+	71
POA5724	0-4	4
POA5724	5-14	49
POA5724	15-19	7
POA5724	25+	12
POA5725	0-4	50
POA5725	5-14	559
POA5725	15-19	88
POA5725	20-24	30
POA5725	25+	167
POA5730	5-14	13
POA5731	5-14	45
POA5731	15-19	4
POA5731	20-24	3
POA5731	25+	6
POA5732	5-14	14
POA5732	15-19	6
POA5732	25+	3
POA5733	5-14	11
POA5733	15-19	4
POA5734	0-4	3
POA5734	5-14	15
POA5734	15-19	12
POA6000	0-4	72
POA6000	5-14	277
POA6000	15-19	202
POA6000	20-24	589
POA6000	25+	1125
POA6003	0-4	7
POA6003	5-14	101
POA6003	15-19	40
POA6003	20-24	106
POA6003	25+	281
POA6004	0-4	44
POA6004	5-14	217
POA6004	15-19	196
POA6004	20-24	486
POA6004	25+	954
POA6005	0-4	21
POA6005	5-14	124
POA6005	15-19	96
POA6005	20-24	209
POA6005	25+	483
POA6006	0-4	103
POA6006	5-14	843
POA6006	15-19	286
POA6006	20-24	227
POA6006	25+	418
POA6007	0-4	96
POA6007	5-14	538
POA6007	15-19	197
POA6007	20-24	198
POA6007	25+	421
POA6008	0-4	192
POA6008	5-14	1525
POA6008	15-19	596
POA6008	20-24	477
POA6008	25+	785
POA6009	0-4	223
POA6009	5-14	2185
POA6009	15-19	1585
POA6009	20-24	1990
POA6009	25+	1256
POA6010	0-4	205
POA6010	5-14	2070
POA6010	15-19	1176
POA6010	20-24	606
POA6010	25+	626
POA6011	0-4	96
POA6011	5-14	1164
POA6011	15-19	587
POA6011	20-24	263
POA6011	25+	302
POA6012	0-4	99
POA6012	5-14	1065
POA6012	15-19	577
POA6012	20-24	286
POA6012	25+	380
POA6014	0-4	335
POA6014	5-14	2911
POA6014	15-19	992
POA6014	20-24	630
POA6014	25+	977
POA6015	0-4	78
POA6015	5-14	1026
POA6015	15-19	527
POA6015	20-24	255
POA6015	25+	135
POA6016	0-4	142
POA6016	5-14	1210
POA6016	15-19	371
POA6016	20-24	278
POA6016	25+	561
POA6017	0-4	38
POA6017	5-14	201
POA6017	15-19	66
POA6017	20-24	146
POA6017	25+	286
POA6018	0-4	533
POA6018	5-14	4484
POA6018	15-19	1827
POA6018	20-24	892
POA6018	25+	1435
POA6019	0-4	280
POA6019	5-14	2118
POA6019	15-19	874
POA6019	20-24	556
POA6019	25+	1063
POA6020	0-4	286
POA6020	5-14	2703
POA6020	15-19	1095
POA6020	20-24	494
POA6020	25+	540
POA6021	0-4	264
POA6021	5-14	1933
POA6021	15-19	815
POA6021	20-24	503
POA6021	25+	662
POA6022	0-4	69
POA6022	5-14	572
POA6022	15-19	197
POA6022	20-24	85
POA6022	25+	156
POA6023	0-4	213
POA6023	5-14	2309
POA6023	15-19	825
POA6023	20-24	357
POA6023	25+	429
POA6024	0-4	181
POA6024	5-14	1571
POA6024	15-19	567
POA6024	20-24	217
POA6024	25+	434
POA6025	0-4	411
POA6025	5-14	3692
POA6025	15-19	1549
POA6025	20-24	715
POA6025	25+	864
POA6026	0-4	285
POA6026	5-14	2867
POA6026	15-19	1299
POA6026	20-24	522
POA6026	25+	590
POA6027	0-4	573
POA6027	5-14	4776
POA6027	15-19	2209
POA6027	20-24	1331
POA6027	25+	1580
POA6028	0-4	330
POA6028	5-14	3294
POA6028	15-19	1644
POA6028	20-24	664
POA6028	25+	612
POA6029	0-4	37
POA6029	5-14	352
POA6029	15-19	183
POA6029	20-24	70
POA6029	25+	68
POA6030	0-4	581
POA6030	5-14	5323
POA6030	15-19	2242
POA6030	20-24	836
POA6030	25+	1201
POA6031	0-4	307
POA6031	5-14	2563
POA6031	15-19	931
POA6031	20-24	334
POA6031	25+	601
POA6032	5-14	15
POA6032	15-19	6
POA6032	20-24	3
POA6032	25+	5
POA6033	0-4	4
POA6033	5-14	46
POA6033	15-19	30
POA6033	20-24	8
POA6033	25+	7
POA6034	0-4	22
POA6034	5-14	206
POA6034	15-19	61
POA6034	20-24	28
POA6034	25+	43
POA6035	0-4	182
POA6035	5-14	1214
POA6035	15-19	328
POA6035	20-24	107
POA6035	25+	246
POA6036	0-4	258
POA6036	5-14	2431
POA6036	15-19	930
POA6036	20-24	257
POA6036	25+	445
POA6037	0-4	52
POA6037	5-14	373
POA6037	15-19	107
POA6037	20-24	30
POA6037	25+	67
POA6038	0-4	113
POA6038	5-14	813
POA6038	15-19	219
POA6038	20-24	123
POA6038	25+	238
POA6041	0-4	14
POA6041	5-14	179
POA6041	15-19	52
POA6041	20-24	9
POA6041	25+	26
POA6042	25+	3
POA6043	0-4	3
POA6043	5-14	24
POA6043	15-19	3
POA6043	25+	3
POA6044	0-4	8
POA6044	5-14	93
POA6044	15-19	34
POA6044	20-24	3
POA6044	25+	7
POA6050	0-4	148
POA6050	5-14	1367
POA6050	15-19	778
POA6050	20-24	601
POA6050	25+	764
POA6051	0-4	115
POA6051	5-14	841
POA6051	15-19	265
POA6051	20-24	383
POA6051	25+	875
POA6052	0-4	142
POA6052	5-14	1159
POA6052	15-19	486
POA6052	20-24	318
POA6052	25+	499
POA6053	0-4	183
POA6053	5-14	1427
POA6053	15-19	544
POA6053	20-24	312
POA6053	25+	654
POA6054	0-4	220
POA6054	5-14	2141
POA6054	15-19	870
POA6054	20-24	415
POA6054	25+	721
POA6055	0-4	292
POA6055	5-14	2371
POA6055	15-19	836
POA6055	20-24	392
POA6055	25+	811
POA6056	0-4	415
POA6056	5-14	4169
POA6056	15-19	1650
POA6056	20-24	580
POA6056	25+	1125
POA6057	0-4	214
POA6057	5-14	2086
POA6057	15-19	706
POA6057	20-24	240
POA6057	25+	420
POA6058	0-4	149
POA6058	5-14	1373
POA6058	15-19	527
POA6058	20-24	182
POA6058	25+	338
POA6059	0-4	257
POA6059	5-14	2361
POA6059	15-19	1178
POA6059	20-24	652
POA6059	25+	881
POA6060	0-4	253
POA6060	5-14	1598
POA6060	15-19	626
POA6060	20-24	601
POA6060	25+	1381
POA6061	0-4	482
POA6061	5-14	3522
POA6061	15-19	1428
POA6061	20-24	1168
POA6061	25+	2379
POA6062	0-4	371
POA6062	5-14	3139
POA6062	15-19	1434
POA6062	20-24	866
POA6062	25+	1235
POA6063	0-4	210
POA6063	5-14	1841
POA6063	15-19	757
POA6063	20-24	333
POA6063	25+	524
POA6064	0-4	412
POA6064	5-14	3815
POA6064	15-19	1656
POA6064	20-24	793
POA6064	25+	1234
POA6065	0-4	1031
POA6065	5-14	8786
POA6065	15-19	3209
POA6065	20-24	1260
POA6065	25+	1844
POA6066	0-4	226
POA6066	5-14	2420
POA6066	15-19	1241
POA6066	20-24	528
POA6066	25+	605
POA6067	5-14	5
POA6067	25+	4
POA6069	0-4	714
POA6069	5-14	6138
POA6069	15-19	1900
POA6069	20-24	572
POA6069	25+	1203
POA6070	0-4	47
POA6070	5-14	526
POA6070	15-19	207
POA6070	20-24	60
POA6070	25+	111
POA6071	0-4	40
POA6071	5-14	442
POA6071	15-19	217
POA6071	20-24	64
POA6071	25+	109
POA6072	0-4	6
POA6072	5-14	87
POA6072	15-19	44
POA6072	20-24	11
POA6072	25+	14
POA6073	0-4	29
POA6073	5-14	348
