POA_CODE_2016	Age5yr	ChildrenEverBorn	females
POA6066	40-44	2	244
POA6066	40-44	3	130
POA6066	40-44	4	61
POA6066	40-44	5	13
POA6066	40-44	6	16
POA6066	45-49		30
POA6066	45-49	0	95
POA6066	45-49	1	109
POA6066	45-49	2	313
POA6066	45-49	3	152
POA6066	45-49	4	46
POA6066	45-49	5	20
POA6066	45-49	6	12
POA6066	50-54		33
POA6066	50-54	0	64
POA6066	50-54	1	83
POA6066	50-54	2	321
POA6066	50-54	3	216
POA6066	50-54	4	48
POA6066	50-54	5	33
POA6066	50-54	6	24
POA6066	55-59		22
POA6066	55-59	0	66
POA6066	55-59	1	73
POA6066	55-59	2	279
POA6066	55-59	3	168
POA6066	55-59	4	66
POA6066	55-59	5	12
POA6066	55-59	6	13
POA6066	60-64		17
POA6066	60-64	0	48
POA6066	60-64	1	53
POA6066	60-64	2	159
POA6066	60-64	3	123
POA6066	60-64	4	42
POA6066	60-64	5	16
POA6066	60-64	6	12
POA6066	65-69		15
POA6066	65-69	0	24
POA6066	65-69	1	35
POA6066	65-69	2	113
POA6066	65-69	3	77
POA6066	65-69	4	38
POA6066	65-69	5	14
POA6066	65-69	6	3
POA6066	70-74		18
POA6066	70-74	0	18
POA6066	70-74	1	11
POA6066	70-74	2	70
POA6066	70-74	3	72
POA6066	70-74	4	26
POA6066	70-74	5	11
POA6066	70-74	6	11
POA6066	75-79		9
POA6066	75-79	0	5
POA6066	75-79	1	10
POA6066	75-79	2	38
POA6066	75-79	3	38
POA6066	75-79	4	29
POA6066	75-79	5	12
POA6066	75-79	6	13
POA6066	80-84		8
POA6066	80-84	0	6
POA6066	80-84	1	12
POA6066	80-84	2	26
POA6066	80-84	3	25
POA6066	80-84	4	18
POA6066	80-84	5	11
POA6066	80-84	6	8
POA6066	85+		9
POA6066	85+	0	7
POA6066	85+	1	4
POA6066	85+	2	17
POA6066	85+	3	24
POA6066	85+	4	22
POA6066	85+	5	7
POA6066	85+	6	11
POA6069	15-19		116
POA6069	15-19	0	1136
POA6069	15-19	1	8
POA6069	20-24		115
POA6069	20-24	0	961
POA6069	20-24	1	150
POA6069	20-24	2	81
POA6069	20-24	3	11
POA6069	20-24	4	4
POA6069	25-29		111
POA6069	25-29	0	805
POA6069	25-29	1	413
POA6069	25-29	2	299
POA6069	25-29	3	97
POA6069	25-29	4	15
POA6069	25-29	5	11
POA6069	25-29	6	10
POA6069	30-34		99
POA6069	30-34	0	420
POA6069	30-34	1	433
POA6069	30-34	2	547
POA6069	30-34	3	219
POA6069	30-34	4	55
POA6069	30-34	5	13
POA6069	30-34	6	6
POA6069	35-39		92
POA6069	35-39	0	256
POA6069	35-39	1	263
POA6069	35-39	2	639
POA6069	35-39	3	260
POA6069	35-39	4	93
POA6069	35-39	5	18
POA6069	35-39	6	23
POA6069	40-44		92
POA6069	40-44	0	176
POA6069	40-44	1	217
POA6069	40-44	2	659
POA6069	40-44	3	298
POA6069	40-44	4	109
POA6069	40-44	5	36
POA6069	40-44	6	31
POA6069	45-49		76
POA6069	45-49	0	157
POA6069	45-49	1	190
POA6069	45-49	2	545
POA6069	45-49	3	289
POA6069	45-49	4	84
POA6069	45-49	5	33
POA6069	45-49	6	23
POA6069	50-54		73
POA6069	50-54	0	93
POA6069	50-54	1	131
POA6069	50-54	2	418
POA6069	50-54	3	225
POA6069	50-54	4	91
POA6069	50-54	5	33
POA6069	50-54	6	27
POA6069	55-59		47
POA6069	55-59	0	93
POA6069	55-59	1	90
POA6069	55-59	2	299
POA6069	55-59	3	205
POA6069	55-59	4	90
POA6069	55-59	5	28
POA6069	55-59	6	16
POA6069	60-64		45
POA6069	60-64	0	48
POA6069	60-64	1	71
POA6069	60-64	2	237
POA6069	60-64	3	168
POA6069	60-64	4	68
POA6069	60-64	5	25
POA6069	60-64	6	4
POA6069	65-69		46
POA6069	65-69	0	29
POA6069	65-69	1	58
POA6069	65-69	2	244
POA6069	65-69	3	154
POA6069	65-69	4	56
POA6069	65-69	5	15
POA6069	65-69	6	4
POA6069	70-74		30
POA6069	70-74	0	19
POA6069	70-74	1	39
POA6069	70-74	2	133
POA6069	70-74	3	113
POA6069	70-74	4	46
POA6069	70-74	5	16
POA6069	70-74	6	16
POA6069	75-79		34
POA6069	75-79	0	15
POA6069	75-79	1	19
POA6069	75-79	2	98
POA6069	75-79	3	77
POA6069	75-79	4	37
POA6069	75-79	5	9
POA6069	75-79	6	6
POA6069	80-84		38
POA6069	80-84	0	12
POA6069	80-84	1	14
POA6069	80-84	2	34
POA6069	80-84	3	43
POA6069	80-84	4	29
POA6069	80-84	5	9
POA6069	80-84	6	9
POA6069	85+		97
POA6069	85+	0	5
POA6069	85+	1	3
POA6069	85+	2	22
POA6069	85+	3	13
POA6069	85+	4	20
POA6069	85+	5	5
POA6069	85+	6	4
POA6070	15-19		14
POA6070	15-19	0	106
POA6070	20-24		3
POA6070	20-24	0	45
POA6070	20-24	1	6
POA6070	25-29	0	30
POA6070	25-29	1	11
POA6070	25-29	2	5
POA6070	30-34		6
POA6070	30-34	0	24
POA6070	30-34	1	16
POA6070	30-34	2	21
POA6070	30-34	3	9
POA6070	35-39		3
POA6070	35-39	0	20
POA6070	35-39	1	17
POA6070	35-39	2	44
POA6070	35-39	3	18
POA6070	35-39	4	9
POA6070	40-44		7
POA6070	40-44	0	9
POA6070	40-44	1	20
POA6070	40-44	2	60
POA6070	40-44	3	34
POA6070	40-44	4	8
POA6070	45-49		11
POA6070	45-49	0	23
POA6070	45-49	1	30
POA6070	45-49	2	69
POA6070	45-49	3	34
POA6070	45-49	4	7
POA6070	50-54		10
POA6070	50-54	0	25
POA6070	50-54	1	30
POA6070	50-54	2	42
POA6070	50-54	3	36
POA6070	50-54	4	8
POA6070	55-59		6
POA6070	55-59	0	25
POA6070	55-59	1	9
POA6070	55-59	2	58
POA6070	55-59	3	24
POA6070	55-59	4	11
POA6070	55-59	6	3
POA6070	60-64		4
POA6070	60-64	0	14
POA6070	60-64	1	14
POA6070	60-64	2	53
POA6070	60-64	3	39
POA6070	60-64	4	8
POA6070	65-69		5
POA6070	65-69	0	15
POA6070	65-69	1	17
POA6070	65-69	2	55
POA6070	65-69	3	27
POA6070	65-69	4	8
POA6070	65-69	6	3
POA6070	70-74		3
POA6070	70-74	0	15
POA6070	70-74	1	3
POA6070	70-74	2	36
POA6070	70-74	3	27
POA6070	70-74	4	3
POA6070	75-79	0	5
POA6070	75-79	1	4
POA6070	75-79	2	18
POA6070	75-79	3	8
POA6070	75-79	4	3
POA6070	75-79	5	9
POA6070	75-79	6	3
POA6070	80-84		3
POA6070	80-84	2	6
POA6070	80-84	3	6
POA6070	80-84	4	4
POA6070	80-84	5	3
POA6070	85+	1	3
POA6070	85+	2	3
POA6070	85+	3	3
POA6070	85+	4	3
POA6070	85+	5	3
POA6071	15-19		16
POA6071	15-19	0	123
POA6071	20-24		6
POA6071	20-24	0	76
POA6071	20-24	1	9
POA6071	25-29	0	40
POA6071	25-29	1	12
POA6071	25-29	2	8
POA6071	25-29	3	3
POA6071	30-34		4
POA6071	30-34	0	27
POA6071	30-34	1	15
POA6071	30-34	2	24
POA6071	30-34	3	6
POA6071	35-39		3
POA6071	35-39	0	15
POA6071	35-39	1	10
POA6071	35-39	2	36
POA6071	35-39	3	14
POA6071	35-39	4	3
POA6071	40-44	0	17
POA6071	40-44	1	14
POA6071	40-44	2	66
POA6071	40-44	3	22
POA6071	40-44	4	4
POA6071	40-44	6	3
POA6071	45-49	0	19
POA6071	45-49	1	22
POA6071	45-49	2	62
POA6071	45-49	3	35
POA6071	45-49	4	7
POA6071	50-54		10
POA6071	50-54	0	14
POA6071	50-54	1	16
POA6071	50-54	2	66
POA6071	50-54	3	38
POA6071	50-54	4	12
POA6071	55-59		7
POA6071	55-59	0	23
POA6071	55-59	1	18
POA6071	55-59	2	44
POA6071	55-59	3	36
POA6071	55-59	4	7
POA6071	60-64		9
POA6071	60-64	0	15
POA6071	60-64	1	14
POA6071	60-64	2	43
POA6071	60-64	3	26
POA6071	60-64	4	17
POA6071	65-69		5
POA6071	65-69	0	6
POA6071	65-69	1	10
POA6071	65-69	2	43
POA6071	65-69	3	31
POA6071	65-69	4	3
POA6071	65-69	5	9
POA6071	70-74		3
POA6071	70-74	0	4
POA6071	70-74	1	3
POA6071	70-74	2	29
POA6071	70-74	3	18
POA6071	70-74	4	12
POA6071	70-74	5	7
POA6071	75-79		5
POA6071	75-79	0	10
POA6071	75-79	2	13
POA6071	75-79	3	13
POA6071	75-79	4	7
POA6071	75-79	5	4
POA6071	80-84	0	3
POA6071	80-84	2	7
POA6071	80-84	3	5
POA6071	80-84	4	3
POA6071	80-84	6	3
POA6071	85+	2	3
POA6071	85+	3	9
POA6071	85+	4	3
POA6071	85+	5	3
POA6071	85+	6	3
POA6072	15-19		6
POA6072	15-19	0	25
POA6072	20-24		3
POA6072	20-24	0	16
POA6072	25-29		6
POA6072	25-29	0	10
POA6072	25-29	1	4
POA6072	30-34	0	3
POA6072	30-34	1	5
POA6072	30-34	2	3
POA6072	35-39	0	3
POA6072	35-39	2	3
POA6072	35-39	4	3
POA6072	40-44		5
POA6072	40-44	0	3
POA6072	40-44	1	3
POA6072	40-44	2	8
POA6072	40-44	3	9
POA6072	45-49		7
POA6072	45-49	0	7
POA6072	45-49	1	4
POA6072	45-49	2	17
POA6072	45-49	3	5
POA6072	45-49	6	3
POA6072	50-54		6
POA6072	50-54	0	4
POA6072	50-54	1	3
POA6072	50-54	2	16
POA6072	50-54	3	6
POA6072	50-54	4	7
POA6072	55-59		8
POA6072	55-59	0	6
POA6072	55-59	1	4
POA6072	55-59	2	16
POA6072	55-59	3	11
POA6072	55-59	4	3
POA6072	60-64		5
POA6072	60-64	0	3
POA6072	60-64	1	4
POA6072	60-64	2	11
POA6072	60-64	3	7
POA6072	60-64	4	5
POA6072	65-69		9
POA6072	65-69	0	4
POA6072	65-69	1	3
POA6072	65-69	2	8
POA6072	65-69	3	9
POA6072	65-69	4	3
POA6072	65-69	5	3
POA6072	70-74		6
POA6072	70-74	2	9
POA6072	70-74	3	7
POA6072	75-79	2	3
POA6072	80-84	3	3
POA6073	15-19		9
POA6073	15-19	0	86
POA6073	20-24		3
POA6073	20-24	0	58
POA6073	20-24	1	4
POA6073	25-29	0	29
POA6073	25-29	1	9
POA6073	25-29	2	3
POA6073	30-34		8
POA6073	30-34	0	20
POA6073	30-34	1	13
POA6073	30-34	2	20
POA6073	30-34	3	11
POA6073	30-34	4	5
POA6073	35-39		8
POA6073	35-39	0	6
POA6073	35-39	1	8
POA6073	35-39	2	31
POA6073	35-39	3	18
POA6073	35-39	4	4
POA6073	40-44		9
POA6073	40-44	0	16
POA6073	40-44	1	16
POA6073	40-44	2	38
POA6073	40-44	3	15
POA6073	40-44	4	7
POA6073	45-49		7
POA6073	45-49	0	18
POA6073	45-49	1	17
POA6073	45-49	2	48
POA6073	45-49	3	31
POA6073	45-49	4	7
POA6073	45-49	5	6
POA6073	45-49	6	4
POA6073	50-54		9
POA6073	50-54	0	11
POA6073	50-54	1	11
POA6073	50-54	2	40
POA6073	50-54	3	22
POA6073	50-54	4	14
POA6073	50-54	5	3
POA6073	55-59		10
POA6073	55-59	0	11
POA6073	55-59	1	13
POA6073	55-59	2	42
POA6073	55-59	3	34
POA6073	55-59	4	10
POA6073	55-59	5	3
POA6073	60-64		3
POA6073	60-64	0	15
POA6073	60-64	1	6
POA6073	60-64	2	37
POA6073	60-64	3	23
POA6073	60-64	4	7
POA6073	65-69		8
POA6073	65-69	0	11
POA6073	65-69	1	16
POA6073	65-69	2	38
POA6073	65-69	3	30
POA6073	65-69	4	12
POA6073	65-69	5	3
POA6073	65-69	6	3
POA6073	70-74		9
POA6073	70-74	0	3
POA6073	70-74	1	8
POA6073	70-74	2	28
POA6073	70-74	3	29
POA6073	70-74	4	5
POA6073	75-79		3
POA6073	75-79	0	7
POA6073	75-79	1	3
POA6073	75-79	2	12
POA6073	75-79	3	23
POA6073	75-79	4	5
POA6073	75-79	5	4
POA6073	75-79	6	3
POA6073	80-84		3
POA6073	80-84	0	5
POA6073	80-84	1	3
POA6073	80-84	2	18
POA6073	80-84	3	10
POA6073	80-84	4	11
POA6073	80-84	5	3
POA6073	80-84	6	4
POA6073	85+		23
POA6073	85+	0	4
POA6073	85+	1	3
POA6073	85+	2	14
POA6073	85+	3	13
POA6073	85+	4	10
POA6073	85+	5	6
POA6073	85+	6	3
POA6074	15-19	0	26
POA6074	20-24	0	21
POA6074	20-24	1	3
POA6074	25-29		7
POA6074	25-29	0	14
POA6074	25-29	2	3
POA6074	30-34	0	3
POA6074	30-34	1	4
POA6074	30-34	2	6
POA6074	30-34	3	5
POA6074	35-39	0	6
POA6074	35-39	1	4
POA6074	35-39	2	9
POA6074	35-39	3	4
POA6074	40-44		3
POA6074	40-44	0	4
POA6074	40-44	1	7
POA6074	40-44	2	19
POA6074	40-44	3	3
POA6074	45-49	1	4
POA6074	45-49	2	14
POA6074	45-49	3	4
POA6074	45-49	4	9
POA6074	50-54		3
POA6074	50-54	1	3
POA6074	50-54	2	15
POA6074	50-54	3	9
POA6074	50-54	4	3
POA6074	55-59	0	3
POA6074	55-59	2	21
POA6074	55-59	3	4
POA6074	55-59	4	6
POA6074	55-59	5	3
POA6074	60-64	0	6
POA6074	60-64	1	3
POA6074	60-64	2	12
POA6074	60-64	3	12
POA6074	60-64	4	4
POA6074	65-69	1	6
POA6074	65-69	2	13
POA6074	65-69	3	15
POA6074	65-69	4	4
POA6074	70-74	2	8
POA6074	70-74	3	5
POA6074	70-74	4	7
POA6074	75-79	2	8
POA6074	75-79	3	3
POA6074	85+	2	4
POA6074	85+	3	3
POA6074	85+	4	4
POA6074	85+	5	3
POA6074	85+	6	3
POA6076	15-19		60
POA6076	15-19	0	772
POA6076	20-24		43
POA6076	20-24	0	403
POA6076	20-24	1	29
POA6076	20-24	2	3
POA6076	25-29		19
POA6076	25-29	0	231
POA6076	25-29	1	50
POA6076	25-29	2	40
POA6076	25-29	3	8
POA6076	25-29	4	3
POA6076	30-34		35
POA6076	30-34	0	130
POA6076	30-34	1	84
POA6076	30-34	2	131
POA6076	30-34	3	61
POA6076	30-34	4	7
POA6076	35-39		18
POA6076	35-39	0	89
POA6076	35-39	1	73
POA6076	35-39	2	223
POA6076	35-39	3	136
POA6076	35-39	4	30
POA6076	35-39	5	9
POA6076	40-44		33
POA6076	40-44	0	88
POA6076	40-44	1	86
POA6076	40-44	2	310
POA6076	40-44	3	164
POA6076	40-44	4	40
POA6076	40-44	5	11
POA6076	40-44	6	8
POA6076	45-49		36
POA6076	45-49	0	117
POA6076	45-49	1	111
POA6076	45-49	2	367
POA6076	45-49	3	197
POA6076	45-49	4	54
POA6076	45-49	5	6
POA6076	45-49	6	8
POA6076	50-54		51
POA6076	50-54	0	84
POA6076	50-54	1	79
POA6076	50-54	2	336
POA6076	50-54	3	181
POA6076	50-54	4	68
POA6076	50-54	5	16
POA6076	50-54	6	8
POA6076	55-59		44
POA6076	55-59	0	77
POA6076	55-59	1	70
POA6076	55-59	2	289
POA6076	55-59	3	170
POA6076	55-59	4	53
POA6076	55-59	5	27
POA6076	55-59	6	8
POA6076	60-64		43
POA6076	60-64	0	69
POA6076	60-64	1	69
POA6076	60-64	2	295
POA6076	60-64	3	195
POA6076	60-64	4	76
POA6076	60-64	5	20
POA6076	60-64	6	14
POA6076	65-69		42
POA6076	65-69	0	79
POA6076	65-69	1	55
POA6076	65-69	2	330
POA6076	65-69	3	208
POA6076	65-69	4	70
POA6076	65-69	5	24
POA6076	65-69	6	15
POA6076	70-74		39
POA6076	70-74	0	52
POA6076	70-74	1	42
POA6076	70-74	2	230
POA6076	70-74	3	164
POA6076	70-74	4	65
POA6076	70-74	5	19
POA6076	70-74	6	16
POA6076	75-79		31
POA6076	75-79	0	29
POA6076	75-79	1	36
POA6076	75-79	2	118
POA6076	75-79	3	146
POA6076	75-79	4	61
POA6076	75-79	5	26
POA6076	75-79	6	17
POA6076	80-84		43
POA6076	80-84	0	24
POA6076	80-84	1	19
POA6076	80-84	2	86
POA6076	80-84	3	82
POA6076	80-84	4	62
POA6076	80-84	5	23
POA6076	80-84	6	24
POA6076	85+		48
POA6076	85+	0	12
POA6076	85+	1	25
POA6076	85+	2	78
POA6076	85+	3	63
POA6076	85+	4	47
POA6076	85+	5	21
POA6076	85+	6	13
POA6077	15-19		4
POA6077	15-19	0	46
POA6077	20-24		3
POA6077	20-24	0	42
POA6077	20-24	1	3
POA6077	25-29	0	17
POA6077	25-29	1	4
POA6077	30-34	0	4
POA6077	30-34	1	6
POA6077	30-34	2	7
POA6077	35-39	0	3
POA6077	35-39	1	6
POA6077	35-39	2	6
POA6077	35-39	3	13
POA6077	40-44	0	4
POA6077	40-44	1	3
POA6077	40-44	2	20
POA6077	40-44	3	9
POA6077	40-44	4	3
POA6077	45-49	0	3
POA6077	45-49	1	4
POA6077	45-49	2	25
POA6077	45-49	3	14
POA6077	45-49	4	4
POA6077	45-49	6	3
POA6077	50-54		3
POA6077	50-54	0	12
POA6077	50-54	1	3
POA6077	50-54	2	22
POA6077	50-54	3	18
POA6077	50-54	4	3
POA6077	50-54	5	3
POA6077	50-54	6	3
POA6077	55-59		4
POA6077	55-59	0	4
POA6077	55-59	1	7
POA6077	55-59	2	21
POA6077	55-59	3	22
POA6077	55-59	4	6
POA6077	55-59	5	3
POA6077	60-64	0	4
POA6077	60-64	1	11
POA6077	60-64	2	23
POA6077	60-64	3	21
POA6077	60-64	4	3
POA6077	60-64	5	4
POA6077	65-69		4
POA6077	65-69	0	3
POA6077	65-69	1	4
POA6077	65-69	2	24
POA6077	65-69	3	19
POA6077	70-74	0	5
POA6077	70-74	1	3
POA6077	70-74	2	10
POA6077	70-74	3	15
POA6077	70-74	4	9
POA6077	75-79	0	4
POA6077	75-79	2	9
POA6077	75-79	3	14
POA6077	75-79	4	6
POA6077	75-79	5	4
POA6077	80-84	3	5
POA6077	80-84	4	3
POA6077	80-84	5	3
POA6077	85+	2	3
POA6078	15-19	0	28
POA6078	20-24	0	19
POA6078	25-29		7
POA6078	25-29	0	14
POA6078	25-29	1	4
POA6078	25-29	2	3
POA6078	30-34		3
POA6078	30-34	0	6
POA6078	30-34	1	4
POA6078	30-34	3	3
POA6078	35-39	0	3
POA6078	35-39	2	9
POA6078	35-39	3	6
POA6078	40-44		3
POA6078	40-44	0	7
POA6078	40-44	2	5
POA6078	40-44	4	3
POA6078	45-49	1	4
POA6078	45-49	2	16
POA6078	45-49	3	16
POA6078	50-54		8
POA6078	50-54	0	8
POA6078	50-54	1	4
POA6078	50-54	2	15
POA6078	50-54	3	14
POA6078	50-54	4	3
POA6078	55-59		3
POA6078	55-59	0	7
POA6078	55-59	2	16
POA6078	55-59	3	13
POA6078	55-59	4	4
POA6078	60-64		4
POA6078	60-64	1	5
POA6078	60-64	2	19
POA6078	60-64	3	11
POA6078	60-64	4	3
POA6078	65-69	1	5
POA6078	65-69	2	14
POA6078	65-69	3	3
POA6078	70-74	2	3
POA6078	70-74	3	5
POA6078	75-79	2	3
POA6078	75-79	3	4
POA6078	75-79	4	3
POA6079	60-64	2	4
POA6081	15-19		20
POA6081	15-19	0	145
POA6081	20-24		12
POA6081	20-24	0	87
POA6081	20-24	1	5
POA6081	25-29		16
POA6081	25-29	0	58
POA6081	25-29	1	22
POA6081	25-29	2	15
POA6081	25-29	3	3
POA6081	25-29	4	3
POA6081	30-34		5
POA6081	30-34	0	29
POA6081	30-34	1	18
POA6081	30-34	2	27
POA6081	30-34	3	13
POA6081	30-34	4	6
POA6081	35-39		4
POA6081	35-39	0	30
POA6081	35-39	1	17
POA6081	35-39	2	57
POA6081	35-39	3	22
POA6081	35-39	4	10
POA6081	35-39	6	3
POA6081	40-44		6
POA6081	40-44	0	21
POA6081	40-44	1	22
POA6081	40-44	2	78
POA6081	40-44	3	50
POA6081	40-44	4	10
POA6081	45-49		13
POA6081	45-49	0	28
POA6081	45-49	1	23
POA6081	45-49	2	103
POA6081	45-49	3	35
POA6081	45-49	4	15
POA6081	45-49	6	3
POA6081	50-54		16
POA6081	50-54	0	20
POA6081	50-54	1	24
POA6081	50-54	2	83
POA6081	50-54	3	51
POA6081	50-54	4	14
POA6081	50-54	5	3
POA6081	50-54	6	4
POA6081	55-59		3
POA6081	55-59	0	23
POA6081	55-59	1	22
POA6081	55-59	2	72
POA6081	55-59	3	41
POA6081	55-59	4	15
POA6081	55-59	5	7
POA6081	55-59	6	4
POA6081	60-64		9
POA6081	60-64	0	13
POA6081	60-64	1	9
POA6081	60-64	2	59
POA6081	60-64	3	22
POA6081	60-64	4	16
POA6081	65-69		8
POA6081	65-69	0	6
POA6081	65-69	1	13
POA6081	65-69	2	60
POA6081	65-69	3	32
POA6081	65-69	4	17
POA6081	65-69	5	6
POA6081	70-74		11
POA6081	70-74	0	9
POA6081	70-74	1	7
POA6081	70-74	2	18
POA6081	70-74	3	26
POA6081	70-74	4	10
POA6081	70-74	6	3
POA6081	75-79	1	3
POA6081	75-79	2	8
POA6081	75-79	3	10
POA6081	75-79	4	10
POA6081	80-84		3
POA6081	80-84	2	3
POA6081	80-84	3	10
POA6081	80-84	4	3
POA6081	80-84	5	4
POA6081	85+		4
POA6081	85+	1	3
POA6081	85+	2	6
POA6081	85+	3	4
POA6081	85+	4	3
POA6081	85+	6	3
POA6082	15-19		18
POA6082	15-19	0	99
POA6082	20-24		8
POA6082	20-24	0	64
POA6082	20-24	1	5
POA6082	25-29		3
POA6082	25-29	0	39
POA6082	25-29	1	16
POA6082	25-29	2	11
POA6082	25-29	3	3
POA6082	30-34		3
POA6082	30-34	0	30
POA6082	30-34	1	11
POA6082	30-34	2	33
POA6082	30-34	3	16
POA6082	30-34	4	4
POA6082	35-39		9
POA6082	35-39	0	16
POA6082	35-39	1	14
POA6082	35-39	2	40
POA6082	35-39	3	26
POA6082	35-39	4	8
POA6082	40-44		4
POA6082	40-44	0	20
POA6082	40-44	1	12
POA6082	40-44	2	40
POA6082	40-44	3	14
POA6082	40-44	4	3
POA6082	40-44	5	7
POA6082	45-49		6
POA6082	45-49	0	24
POA6082	45-49	1	22
POA6082	45-49	2	54
POA6082	45-49	3	23
POA6082	45-49	4	10
POA6082	45-49	5	6
POA6082	45-49	6	6
POA6082	50-54		4
POA6082	50-54	0	22
POA6082	50-54	1	15
POA6082	50-54	2	61
POA6082	50-54	3	25
POA6082	50-54	4	16
POA6082	50-54	5	4
POA6082	55-59		6
POA6082	55-59	0	16
POA6082	55-59	1	12
POA6082	55-59	2	37
POA6082	55-59	3	27
POA6082	55-59	4	15
POA6082	55-59	5	4
POA6082	60-64		3
POA6082	60-64	0	5
POA6082	60-64	1	10
POA6082	60-64	2	33
POA6082	60-64	3	26
POA6082	60-64	4	20
POA6082	60-64	5	3
POA6082	65-69		3
POA6082	65-69	0	8
POA6082	65-69	1	5
POA6082	65-69	2	36
POA6082	65-69	3	25
POA6082	65-69	4	9
POA6082	65-69	5	3
POA6082	70-74		6
POA6082	70-74	0	3
POA6082	70-74	1	3
POA6082	70-74	2	28
POA6082	70-74	3	15
POA6082	70-74	4	6
POA6082	70-74	5	3
POA6082	75-79	2	7
POA6082	75-79	3	14
POA6082	75-79	4	7
POA6082	80-84	2	4
POA6082	80-84	3	8
POA6082	80-84	4	6
POA6082	85+		3
POA6082	85+	2	3
POA6082	85+	3	4
POA6082	85+	5	3
POA6083	15-19		14
POA6083	15-19	0	106
POA6083	20-24		15
POA6083	20-24	0	88
POA6083	20-24	1	4
POA6083	20-24	2	3
POA6083	25-29		4
POA6083	25-29	0	27
POA6083	25-29	1	7
POA6083	25-29	2	7
POA6083	25-29	3	3
POA6083	30-34		4
POA6083	30-34	0	22
POA6083	30-34	1	13
POA6083	30-34	2	22
POA6083	30-34	3	5
POA6083	35-39		12
POA6083	35-39	0	20
POA6083	35-39	1	11
POA6083	35-39	2	39
POA6083	35-39	3	22
POA6083	35-39	4	7
POA6083	40-44		10
POA6083	40-44	0	30
POA6083	40-44	1	17
POA6083	40-44	2	55
POA6083	40-44	3	24
POA6083	40-44	4	9
POA6083	45-49		13
POA6083	45-49	0	22
POA6083	45-49	1	17
POA6083	45-49	2	63
POA6083	45-49	3	42
POA6083	45-49	4	8
POA6083	45-49	5	4
POA6083	50-54		13
POA6083	50-54	0	26
POA6083	50-54	1	19
POA6083	50-54	2	59
POA6083	50-54	3	46
POA6083	50-54	4	16
POA6083	50-54	5	3
POA6083	55-59		10
POA6083	55-59	0	25
POA6083	55-59	1	24
POA6083	55-59	2	46
POA6083	55-59	3	42
POA6083	55-59	4	12
POA6083	60-64		13
POA6083	60-64	0	14
POA6083	60-64	1	12
POA6083	60-64	2	40
POA6083	60-64	3	26
POA6083	60-64	4	11
POA6083	65-69		11
POA6083	65-69	0	7
POA6083	65-69	1	5
POA6083	65-69	2	32
POA6083	65-69	3	21
POA6083	65-69	4	9
POA6083	70-74		5
POA6083	70-74	0	5
POA6083	70-74	1	3
POA6083	70-74	2	20
POA6083	70-74	3	27
POA6083	70-74	4	9
POA6083	70-74	5	3
POA6083	75-79		3
POA6083	75-79	0	3
POA6083	75-79	2	14
POA6083	75-79	3	5
POA6083	75-79	4	6
POA6083	75-79	5	3
POA6083	80-84	0	3
POA6083	80-84	2	3
POA6083	80-84	3	6
POA6083	80-84	4	3
POA6083	80-84	5	3
POA6083	85+	3	3
POA6084	15-19		53
POA6084	15-19	0	249
POA6084	20-24		28
POA6084	20-24	0	177
POA6084	20-24	1	15
POA6084	20-24	2	8
POA6084	25-29		30
POA6084	25-29	0	90
POA6084	25-29	1	46
POA6084	25-29	2	37
POA6084	25-29	3	10
POA6084	25-29	5	4
POA6084	30-34		20
POA6084	30-34	0	50
POA6084	30-34	1	39
POA6084	30-34	2	65
POA6084	30-34	3	34
POA6084	30-34	4	8
POA6084	30-34	5	4
POA6084	35-39		25
POA6084	35-39	0	41
POA6084	35-39	1	34
POA6084	35-39	2	97
POA6084	35-39	3	49
POA6084	35-39	4	14
POA6084	35-39	5	3
POA6084	35-39	6	3
POA6084	40-44		40
POA6084	40-44	0	44
POA6084	40-44	1	42
POA6084	40-44	2	128
POA6084	40-44	3	67
POA6084	40-44	4	24
POA6084	40-44	5	13
POA6084	40-44	6	7
POA6084	45-49		38
POA6084	45-49	0	45
POA6084	45-49	1	44
POA6084	45-49	2	134
POA6084	45-49	3	66
POA6084	45-49	4	28
POA6084	45-49	5	6
POA6084	45-49	6	8
POA6084	50-54		28
POA6084	50-54	0	33
POA6084	50-54	1	43
POA6084	50-54	2	121
POA6084	50-54	3	61
POA6084	50-54	4	38
POA6084	50-54	5	13
POA6084	50-54	6	9
POA6084	55-59		27
POA6084	55-59	0	29
POA6084	55-59	1	17
POA6084	55-59	2	114
POA6084	55-59	3	63
POA6084	55-59	4	33
POA6084	55-59	5	11
POA6084	60-64		22
POA6084	60-64	0	20
POA6084	60-64	1	20
POA6084	60-64	2	86
POA6084	60-64	3	50
POA6084	60-64	4	29
POA6084	60-64	5	3
POA6084	60-64	6	6
POA6084	65-69		12
POA6084	65-69	0	11
POA6084	65-69	1	11
POA6084	65-69	2	64
POA6084	65-69	3	52
POA6084	65-69	4	15
POA6084	65-69	5	3
POA6084	65-69	6	3
POA6084	70-74		7
POA6084	70-74	0	3
POA6084	70-74	1	9
POA6084	70-74	2	47
POA6084	70-74	3	43
POA6084	70-74	4	20
POA6084	70-74	5	8
POA6084	70-74	6	3
POA6084	75-79		14
POA6084	75-79	0	3
POA6084	75-79	1	4
POA6084	75-79	2	14
POA6084	75-79	3	21
POA6084	75-79	4	16
POA6084	80-84		8
POA6084	80-84	0	3
POA6084	80-84	1	3
