POA_CODE_2016	Age	Sex	persons
POA2466	35-44	F	55
POA2466	35-44	M	50
POA2466	45-54	F	87
POA2466	45-54	M	93
POA2466	55-64	F	180
POA2466	55-64	M	182
POA2466	65-74	F	204
POA2466	65-74	M	229
POA2466	75-84	F	114
POA2466	75-84	M	128
POA2466	85+	F	39
POA2466	85+	M	31
POA2469	0-4	F	67
POA2469	0-4	M	61
POA2469	5-14	F	215
POA2469	5-14	M	193
POA2469	15-19	F	100
POA2469	15-19	M	131
POA2469	20-24	F	56
POA2469	20-24	M	71
POA2469	25-34	F	103
POA2469	25-34	M	119
POA2469	35-44	F	179
POA2469	35-44	M	175
POA2469	45-54	F	290
POA2469	45-54	M	341
POA2469	55-64	F	443
POA2469	55-64	M	478
POA2469	65-74	F	286
POA2469	65-74	M	373
POA2469	75-84	F	113
POA2469	75-84	M	136
POA2469	85+	F	48
POA2469	85+	M	26
POA2470	0-4	F	476
POA2470	0-4	M	512
POA2470	5-14	F	973
POA2470	5-14	M	1104
POA2470	15-19	F	503
POA2470	15-19	M	531
POA2470	20-24	F	405
POA2470	20-24	M	403
POA2470	25-34	F	711
POA2470	25-34	M	687
POA2470	35-44	F	852
POA2470	35-44	M	781
POA2470	45-54	F	981
POA2470	45-54	M	944
POA2470	55-64	F	1025
POA2470	55-64	M	1003
POA2470	65-74	F	919
POA2470	65-74	M	868
POA2470	75-84	F	593
POA2470	75-84	M	512
POA2470	85+	F	286
POA2470	85+	M	154
POA2471	0-4	F	72
POA2471	0-4	M	74
POA2471	5-14	F	198
POA2471	5-14	M	168
POA2471	15-19	F	85
POA2471	15-19	M	85
POA2471	20-24	F	62
POA2471	20-24	M	50
POA2471	25-34	F	102
POA2471	25-34	M	89
POA2471	35-44	F	180
POA2471	35-44	M	157
POA2471	45-54	F	161
POA2471	45-54	M	181
POA2471	55-64	F	189
POA2471	55-64	M	193
POA2471	65-74	F	136
POA2471	65-74	M	149
POA2471	75-84	F	62
POA2471	75-84	M	73
POA2471	85+	F	33
POA2471	85+	M	22
POA2472	0-4	F	65
POA2472	0-4	M	52
POA2472	5-14	F	109
POA2472	5-14	M	117
POA2472	15-19	F	47
POA2472	15-19	M	61
POA2472	20-24	F	35
POA2472	20-24	M	42
POA2472	25-34	F	93
POA2472	25-34	M	78
POA2472	35-44	F	99
POA2472	35-44	M	121
POA2472	45-54	F	117
POA2472	45-54	M	149
POA2472	55-64	F	146
POA2472	55-64	M	158
POA2472	65-74	F	95
POA2472	65-74	M	120
POA2472	75-84	F	59
POA2472	75-84	M	73
POA2472	85+	F	9
POA2472	85+	M	10
POA2473	0-4	F	71
POA2473	0-4	M	50
POA2473	5-14	F	165
POA2473	5-14	M	156
POA2473	15-19	F	83
POA2473	15-19	M	89
POA2473	20-24	F	60
POA2473	20-24	M	50
POA2473	25-34	F	107
POA2473	25-34	M	117
POA2473	35-44	F	164
POA2473	35-44	M	143
POA2473	45-54	F	192
POA2473	45-54	M	182
POA2473	55-64	F	275
POA2473	55-64	M	258
POA2473	65-74	F	228
POA2473	65-74	M	269
POA2473	75-84	F	172
POA2473	75-84	M	137
POA2473	85+	F	66
POA2473	85+	M	53
POA2474	0-4	F	150
POA2474	0-4	M	146
POA2474	5-14	F	370
POA2474	5-14	M	369
POA2474	15-19	F	186
POA2474	15-19	M	196
POA2474	20-24	F	105
POA2474	20-24	M	135
POA2474	25-34	F	246
POA2474	25-34	M	221
POA2474	35-44	F	315
POA2474	35-44	M	288
POA2474	45-54	F	492
POA2474	45-54	M	445
POA2474	55-64	F	564
POA2474	55-64	M	662
POA2474	65-74	F	402
POA2474	65-74	M	438
POA2474	75-84	F	216
POA2474	75-84	M	206
POA2474	85+	F	124
POA2474	85+	M	67
POA2475	0-4	F	4
POA2475	0-4	M	8
POA2475	5-14	F	26
POA2475	5-14	M	30
POA2475	15-19	F	6
POA2475	15-19	M	11
POA2475	20-24	F	6
POA2475	20-24	M	3
POA2475	25-34	F	12
POA2475	25-34	M	14
POA2475	35-44	F	25
POA2475	35-44	M	23
POA2475	45-54	F	25
POA2475	45-54	M	29
POA2475	55-64	F	35
POA2475	55-64	M	36
POA2475	65-74	F	32
POA2475	65-74	M	26
POA2475	75-84	F	13
POA2475	75-84	M	16
POA2475	85+	F	9
POA2475	85+	M	3
POA2476	0-4	F	16
POA2476	0-4	M	20
POA2476	5-14	F	42
POA2476	5-14	M	45
POA2476	15-19	F	14
POA2476	15-19	M	23
POA2476	20-24	F	20
POA2476	20-24	M	21
POA2476	25-34	F	31
POA2476	25-34	M	14
POA2476	35-44	F	39
POA2476	35-44	M	45
POA2476	45-54	F	61
POA2476	45-54	M	49
POA2476	55-64	F	62
POA2476	55-64	M	70
POA2476	65-74	F	49
POA2476	65-74	M	64
POA2476	75-84	F	36
POA2476	75-84	M	27
POA2476	85+	F	10
POA2476	85+	M	9
POA2477	0-4	F	288
POA2477	0-4	M	347
POA2477	5-14	F	734
POA2477	5-14	M	864
POA2477	15-19	F	385
POA2477	15-19	M	416
POA2477	20-24	F	222
POA2477	20-24	M	197
POA2477	25-34	F	486
POA2477	25-34	M	462
POA2477	35-44	F	714
POA2477	35-44	M	619
POA2477	45-54	F	894
POA2477	45-54	M	785
POA2477	55-64	F	998
POA2477	55-64	M	866
POA2477	65-74	F	791
POA2477	65-74	M	767
POA2477	75-84	F	513
POA2477	75-84	M	408
POA2477	85+	F	300
POA2477	85+	M	169
POA2478	0-4	F	690
POA2478	0-4	M	700
POA2478	5-14	F	1488
POA2478	5-14	M	1631
POA2478	15-19	F	708
POA2478	15-19	M	791
POA2478	20-24	F	550
POA2478	20-24	M	560
POA2478	25-34	F	1312
POA2478	25-34	M	1221
POA2478	35-44	F	1679
POA2478	35-44	M	1526
POA2478	45-54	F	2039
POA2478	45-54	M	1808
POA2478	55-64	F	2278
POA2478	55-64	M	2057
POA2478	65-74	F	1941
POA2478	65-74	M	1834
POA2478	75-84	F	1236
POA2478	75-84	M	998
POA2478	85+	F	791
POA2478	85+	M	483
POA2479	0-4	F	107
POA2479	0-4	M	134
POA2479	5-14	F	321
POA2479	5-14	M	312
POA2479	15-19	F	126
POA2479	15-19	M	136
POA2479	20-24	F	69
POA2479	20-24	M	69
POA2479	25-34	F	210
POA2479	25-34	M	194
POA2479	35-44	F	350
POA2479	35-44	M	294
POA2479	45-54	F	411
POA2479	45-54	M	387
POA2479	55-64	F	407
POA2479	55-64	M	412
POA2479	65-74	F	231
POA2479	65-74	M	254
POA2479	75-84	F	107
POA2479	75-84	M	102
POA2479	85+	F	68
POA2479	85+	M	40
POA2480	0-4	F	1156
POA2480	0-4	M	1153
POA2480	5-14	F	2743
POA2480	5-14	M	2942
POA2480	15-19	F	1423
POA2480	15-19	M	1429
POA2480	20-24	F	1229
POA2480	20-24	M	1265
POA2480	25-34	F	2356
POA2480	25-34	M	2133
POA2480	35-44	F	2820
POA2480	35-44	M	2463
POA2480	45-54	F	3335
POA2480	45-54	M	3078
POA2480	55-64	F	3495
POA2480	55-64	M	3493
POA2480	65-74	F	2308
POA2480	65-74	M	2319
POA2480	75-84	F	1269
POA2480	75-84	M	1015
POA2480	85+	F	755
POA2480	85+	M	407
POA2481	0-4	F	279
POA2481	0-4	M	268
POA2481	5-14	F	588
POA2481	5-14	M	592
POA2481	15-19	F	245
POA2481	15-19	M	268
POA2481	20-24	F	311
POA2481	20-24	M	243
POA2481	25-34	F	908
POA2481	25-34	M	820
POA2481	35-44	F	877
POA2481	35-44	M	804
POA2481	45-54	F	916
POA2481	45-54	M	814
POA2481	55-64	F	1019
POA2481	55-64	M	961
POA2481	65-74	F	545
POA2481	65-74	M	636
POA2481	75-84	F	236
POA2481	75-84	M	182
POA2481	85+	F	163
POA2481	85+	M	74
POA2482	0-4	F	152
POA2482	0-4	M	150
POA2482	5-14	F	417
POA2482	5-14	M	426
POA2482	15-19	F	156
POA2482	15-19	M	166
POA2482	20-24	F	97
POA2482	20-24	M	101
POA2482	25-34	F	262
POA2482	25-34	M	243
POA2482	35-44	F	445
POA2482	35-44	M	359
POA2482	45-54	F	561
POA2482	45-54	M	463
POA2482	55-64	F	565
POA2482	55-64	M	567
POA2482	65-74	F	343
POA2482	65-74	M	377
POA2482	75-84	F	138
POA2482	75-84	M	125
POA2482	85+	F	105
POA2482	85+	M	52
POA2483	0-4	F	280
POA2483	0-4	M	270
POA2483	5-14	F	616
POA2483	5-14	M	635
POA2483	15-19	F	309
POA2483	15-19	M	327
POA2483	20-24	F	175
POA2483	20-24	M	229
POA2483	25-34	F	501
POA2483	25-34	M	439
POA2483	35-44	F	806
POA2483	35-44	M	633
POA2483	45-54	F	877
POA2483	45-54	M	782
POA2483	55-64	F	980
POA2483	55-64	M	886
POA2483	65-74	F	561
POA2483	65-74	M	586
POA2483	75-84	F	278
POA2483	75-84	M	224
POA2483	85+	F	128
POA2483	85+	M	84
POA2484	0-4	F	482
POA2484	0-4	M	478
POA2484	5-14	F	1211
POA2484	5-14	M	1248
POA2484	15-19	F	553
POA2484	15-19	M	555
POA2484	20-24	F	357
POA2484	20-24	M	400
POA2484	25-34	F	791
POA2484	25-34	M	802
POA2484	35-44	F	1118
POA2484	35-44	M	975
POA2484	45-54	F	1458
POA2484	45-54	M	1331
POA2484	55-64	F	1625
POA2484	55-64	M	1616
POA2484	65-74	F	1038
POA2484	65-74	M	1139
POA2484	75-84	F	580
POA2484	75-84	M	567
POA2484	85+	F	328
POA2484	85+	M	220
POA2485	0-4	F	298
POA2485	0-4	M	315
POA2485	5-14	F	508
POA2485	5-14	M	582
POA2485	15-19	F	309
POA2485	15-19	M	291
POA2485	20-24	F	332
POA2485	20-24	M	333
POA2485	25-34	F	747
POA2485	25-34	M	698
POA2485	35-44	F	703
POA2485	35-44	M	673
POA2485	45-54	F	844
POA2485	45-54	M	781
POA2485	55-64	F	1143
POA2485	55-64	M	984
POA2485	65-74	F	1187
POA2485	65-74	M	1061
POA2485	75-84	F	888
POA2485	75-84	M	765
POA2485	85+	F	557
POA2485	85+	M	377
POA2486	0-4	F	725
POA2486	0-4	M	820
POA2486	5-14	F	1712
POA2486	5-14	M	1759
POA2486	15-19	F	891
POA2486	15-19	M	926
POA2486	20-24	F	716
POA2486	20-24	M	796
POA2486	25-34	F	1411
POA2486	25-34	M	1336
POA2486	35-44	F	1772
POA2486	35-44	M	1524
POA2486	45-54	F	2105
POA2486	45-54	M	1786
POA2486	55-64	F	2376
POA2486	55-64	M	1930
POA2486	65-74	F	2344
POA2486	65-74	M	2107
POA2486	75-84	F	1705
POA2486	75-84	M	1415
POA2486	85+	F	883
POA2486	85+	M	569
POA2487	0-4	F	352
POA2487	0-4	M	433
POA2487	5-14	F	799
POA2487	5-14	M	871
POA2487	15-19	F	356
POA2487	15-19	M	398
POA2487	20-24	F	252
POA2487	20-24	M	272
POA2487	25-34	F	659
POA2487	25-34	M	560
POA2487	35-44	F	903
POA2487	35-44	M	842
POA2487	45-54	F	966
POA2487	45-54	M	866
POA2487	55-64	F	1056
POA2487	55-64	M	931
POA2487	65-74	F	804
POA2487	65-74	M	847
POA2487	75-84	F	496
POA2487	75-84	M	396
POA2487	85+	F	209
POA2487	85+	M	170
POA2488	0-4	F	95
POA2488	0-4	M	136
POA2488	5-14	F	221
POA2488	5-14	M	208
POA2488	15-19	F	96
POA2488	15-19	M	104
POA2488	20-24	F	59
POA2488	20-24	M	78
POA2488	25-34	F	168
POA2488	25-34	M	153
POA2488	35-44	F	242
POA2488	35-44	M	211
POA2488	45-54	F	269
POA2488	45-54	M	258
POA2488	55-64	F	262
POA2488	55-64	M	271
POA2488	65-74	F	125
POA2488	65-74	M	116
POA2488	75-84	F	70
POA2488	75-84	M	67
POA2488	85+	F	24
POA2488	85+	M	23
POA2489	0-4	F	259
POA2489	0-4	M	258
POA2489	5-14	F	577
POA2489	5-14	M	548
POA2489	15-19	F	180
POA2489	15-19	M	186
POA2489	20-24	F	106
POA2489	20-24	M	108
POA2489	25-34	F	364
POA2489	25-34	M	296
POA2489	35-44	F	519
POA2489	35-44	M	507
POA2489	45-54	F	440
POA2489	45-54	M	384
POA2489	55-64	F	528
POA2489	55-64	M	416
POA2489	65-74	F	511
POA2489	65-74	M	507
POA2489	75-84	F	247
POA2489	75-84	M	218
POA2489	85+	F	119
POA2489	85+	M	79
POA2490	0-4	F	21
POA2490	0-4	M	21
POA2490	5-14	F	36
POA2490	5-14	M	39
POA2490	15-19	F	18
POA2490	15-19	M	21
POA2490	20-24	F	14
POA2490	20-24	M	9
POA2490	25-34	F	36
POA2490	25-34	M	41
POA2490	35-44	F	45
POA2490	35-44	M	32
POA2490	45-54	F	55
POA2490	45-54	M	52
POA2490	55-64	F	57
POA2490	55-64	M	67
POA2490	65-74	F	32
POA2490	65-74	M	39
POA2490	75-84	F	15
POA2490	75-84	M	13
POA2490	85+	M	3
POA2500	0-4	F	896
POA2500	0-4	M	913
POA2500	5-14	F	1686
POA2500	5-14	M	1798
POA2500	15-19	F	1302
POA2500	15-19	M	1282
POA2500	20-24	F	2660
POA2500	20-24	M	3032
POA2500	25-34	F	3326
POA2500	25-34	M	3977
POA2500	35-44	F	2260
POA2500	35-44	M	2402
POA2500	45-54	F	2153
POA2500	45-54	M	2235
POA2500	55-64	F	2133
POA2500	55-64	M	1962
POA2500	65-74	F	1674
POA2500	65-74	M	1596
POA2500	75-84	F	1251
POA2500	75-84	M	990
POA2500	85+	F	628
POA2500	85+	M	363
POA2502	0-4	F	418
POA2502	0-4	M	481
POA2502	5-14	F	713
POA2502	5-14	M	793
POA2502	15-19	F	354
POA2502	15-19	M	320
POA2502	20-24	F	403
POA2502	20-24	M	362
POA2502	25-34	F	792
POA2502	25-34	M	771
POA2502	35-44	F	727
POA2502	35-44	M	769
POA2502	45-54	F	735
POA2502	45-54	M	840
POA2502	55-64	F	709
POA2502	55-64	M	707
POA2502	65-74	F	614
POA2502	65-74	M	565
POA2502	75-84	F	550
POA2502	75-84	M	461
POA2502	85+	F	209
POA2502	85+	M	135
POA2505	0-4	F	150
POA2505	0-4	M	153
POA2505	5-14	F	249
POA2505	5-14	M	283
POA2505	15-19	F	130
POA2505	15-19	M	129
POA2505	20-24	F	153
POA2505	20-24	M	157
POA2505	25-34	F	306
POA2505	25-34	M	303
POA2505	35-44	F	291
POA2505	35-44	M	326
POA2505	45-54	F	330
POA2505	45-54	M	364
POA2505	55-64	F	288
POA2505	55-64	M	376
POA2505	65-74	F	228
POA2505	65-74	M	224
POA2505	75-84	F	224
POA2505	75-84	M	164
POA2505	85+	F	110
POA2505	85+	M	73
POA2506	0-4	F	235
POA2506	0-4	M	237
POA2506	5-14	F	443
POA2506	5-14	M	529
POA2506	15-19	F	236
POA2506	15-19	M	259
POA2506	20-24	F	233
POA2506	20-24	M	251
POA2506	25-34	F	494
POA2506	25-34	M	488
POA2506	35-44	F	461
POA2506	35-44	M	402
POA2506	45-54	F	532
POA2506	45-54	M	478
POA2506	55-64	F	537
POA2506	55-64	M	497
POA2506	65-74	F	322
POA2506	65-74	M	310
POA2506	75-84	F	302
POA2506	75-84	M	193
POA2506	85+	F	110
POA2506	85+	M	56
POA2508	0-4	F	356
POA2508	0-4	M	312
POA2508	5-14	F	614
POA2508	5-14	M	668
POA2508	15-19	F	287
POA2508	15-19	M	340
POA2508	20-24	F	236
POA2508	20-24	M	305
POA2508	25-34	F	486
POA2508	25-34	M	461
POA2508	35-44	F	707
POA2508	35-44	M	644
POA2508	45-54	F	702
POA2508	45-54	M	689
POA2508	55-64	F	541
POA2508	55-64	M	583
POA2508	65-74	F	299
POA2508	65-74	M	338
POA2508	75-84	F	123
POA2508	75-84	M	156
POA2508	85+	F	78
POA2508	85+	M	52
POA2515	0-4	F	297
POA2515	0-4	M	373
POA2515	5-14	F	764
POA2515	5-14	M	839
POA2515	15-19	F	334
POA2515	15-19	M	321
POA2515	20-24	F	243
POA2515	20-24	M	275
POA2515	25-34	F	564
POA2515	25-34	M	485
POA2515	35-44	F	824
POA2515	35-44	M	760
POA2515	45-54	F	880
POA2515	45-54	M	794
POA2515	55-64	F	816
POA2515	55-64	M	819
POA2515	65-74	F	511
POA2515	65-74	M	544
POA2515	75-84	F	254
POA2515	75-84	M	219
POA2515	85+	F	130
POA2515	85+	M	74
POA2516	0-4	F	203
POA2516	0-4	M	214
POA2516	5-14	F	503
POA2516	5-14	M	467
POA2516	15-19	F	212
POA2516	15-19	M	221
POA2516	20-24	F	146
POA2516	20-24	M	151
POA2516	25-34	F	333
POA2516	25-34	M	301
POA2516	35-44	F	499
POA2516	35-44	M	420
POA2516	45-54	F	460
POA2516	45-54	M	451
POA2516	55-64	F	379
POA2516	55-64	M	379
POA2516	65-74	F	240
POA2516	65-74	M	215
POA2516	75-84	F	113
POA2516	75-84	M	107
POA2516	85+	F	66
POA2516	85+	M	37
POA2517	0-4	F	438
POA2517	0-4	M	477
POA2517	5-14	F	884
POA2517	5-14	M	951
POA2517	15-19	F	370
POA2517	15-19	M	433
POA2517	20-24	F	338
POA2517	20-24	M	379
POA2517	25-34	F	774
POA2517	25-34	M	707
POA2517	35-44	F	980
POA2517	35-44	M	889
POA2517	45-54	F	946
POA2517	45-54	M	903
POA2517	55-64	F	899
POA2517	55-64	M	782
POA2517	65-74	F	711
POA2517	65-74	M	612
POA2517	75-84	F	485
POA2517	75-84	M	354
POA2517	85+	F	290
POA2517	85+	M	125
POA2518	0-4	F	529
POA2518	0-4	M	587
POA2518	5-14	F	1088
POA2518	5-14	M	1112
POA2518	15-19	F	541
POA2518	15-19	M	611
POA2518	20-24	F	595
POA2518	20-24	M	599
POA2518	25-34	F	1165
POA2518	25-34	M	1092
POA2518	35-44	F	1238
POA2518	35-44	M	1184
POA2518	45-54	F	1310
POA2518	45-54	M	1286
POA2518	55-64	F	1295
POA2518	55-64	M	1117
POA2518	65-74	F	966
POA2518	65-74	M	820
POA2518	75-84	F	700
POA2518	75-84	M	551
POA2518	85+	F	433
POA2518	85+	M	262
POA2519	0-4	F	499
POA2519	0-4	M	498
POA2519	5-14	F	941
POA2519	5-14	M	954
POA2519	15-19	F	513
POA2519	15-19	M	522
POA2519	20-24	F	610
POA2519	20-24	M	661
POA2519	25-34	F	1071
POA2519	25-34	M	1056
POA2519	35-44	F	1036
POA2519	35-44	M	1084
POA2519	45-54	F	1107
POA2519	45-54	M	1102
POA2519	55-64	F	1035
POA2519	55-64	M	949
POA2519	65-74	F	894
POA2519	65-74	M	785
POA2519	75-84	F	617
POA2519	75-84	M	528
POA2519	85+	F	253
POA2519	85+	M	194
POA2522	15-19	F	99
POA2522	15-19	M	48
POA2522	20-24	F	66
POA2522	20-24	M	49
POA2522	25-34	F	8
POA2522	25-34	M	19
POA2522	35-44	M	3
POA2525	0-4	F	318
POA2525	0-4	M	349
POA2525	5-14	F	804
POA2525	5-14	M	812
POA2525	15-19	F	355
POA2525	15-19	M	422
POA2525	20-24	F	303
POA2525	20-24	M	314
POA2525	25-34	F	655
POA2525	25-34	M	652
POA2525	35-44	F	796
POA2525	35-44	M	769
POA2525	45-54	F	754
POA2525	45-54	M	726
POA2525	55-64	F	674
POA2525	55-64	M	654
POA2525	65-74	F	622
POA2525	65-74	M	562
POA2525	75-84	F	360
POA2525	75-84	M	323
POA2525	85+	F	215
POA2525	85+	M	113
POA2526	0-4	F	435
POA2526	0-4	M	432
POA2526	5-14	F	987
POA2526	5-14	M	1079
POA2526	15-19	F	543
POA2526	15-19	M	543
POA2526	20-24	F	457
POA2526	20-24	M	582
POA2526	25-34	F	907
POA2526	25-34	M	854
POA2526	35-44	F	1016
POA2526	35-44	M	902
POA2526	45-54	F	1147
POA2526	45-54	M	1062
POA2526	55-64	F	1091
POA2526	55-64	M	983
POA2526	65-74	F	691
POA2526	65-74	M	685
POA2526	75-84	F	429
POA2526	75-84	M	332
POA2526	85+	F	328
POA2526	85+	M	148
POA2527	0-4	F	710
POA2527	0-4	M	747
POA2527	5-14	F	1500
POA2527	5-14	M	1496
POA2527	15-19	F	805
POA2527	15-19	M	789
POA2527	20-24	F	663
POA2527	20-24	M	718
POA2527	25-34	F	1402
POA2527	25-34	M	1298
POA2527	35-44	F	1421
POA2527	35-44	M	1307
POA2527	45-54	F	1518
POA2527	45-54	M	1368
POA2527	55-64	F	1281
POA2527	55-64	M	1246
POA2527	65-74	F	882
POA2527	65-74	M	828
POA2527	75-84	F	494
POA2527	75-84	M	409
POA2527	85+	F	329
POA2527	85+	M	177
POA2528	0-4	F	640
POA2528	0-4	M	712
POA2528	5-14	F	1326
POA2528	5-14	M	1433
POA2528	15-19	F	699
POA2528	15-19	M	758
POA2528	20-24	F	732
POA2528	20-24	M	741
POA2528	25-34	F	1319
POA2528	25-34	M	1247
POA2528	35-44	F	1301
POA2528	35-44	M	1245
POA2528	45-54	F	1571
POA2528	45-54	M	1518
POA2528	55-64	F	1647
POA2528	55-64	M	1525
POA2528	65-74	F	1516
POA2528	65-74	M	1445
POA2528	75-84	F	1002
POA2528	75-84	M	839
POA2528	85+	F	327
POA2528	85+	M	236
POA2529	0-4	F	771
POA2529	0-4	M	860
POA2529	5-14	F	1853
POA2529	5-14	M	1895
POA2529	15-19	F	870
POA2529	15-19	M	926
POA2529	20-24	F	778
POA2529	20-24	M	769
POA2529	25-34	F	1556
POA2529	25-34	M	1428
POA2529	35-44	F	1831
POA2529	35-44	M	1744
POA2529	45-54	F	1872
POA2529	45-54	M	1754
POA2529	55-64	F	1699
POA2529	55-64	M	1515
POA2529	65-74	F	1184
POA2529	65-74	M	1147
POA2529	75-84	F	622
POA2529	75-84	M	561
POA2529	85+	F	227
POA2529	85+	M	164
POA2530	0-4	F	1058
POA2530	0-4	M	1071
POA2530	5-14	F	2141
POA2530	5-14	M	2196
POA2530	15-19	F	1024
POA2530	15-19	M	1126
POA2530	20-24	F	904
POA2530	20-24	M	924
POA2530	25-34	F	1939
POA2530	25-34	M	1831
POA2530	35-44	F	2175
POA2530	35-44	M	2043
POA2530	45-54	F	2150
POA2530	45-54	M	1973
POA2530	55-64	F	1955
POA2530	55-64	M	1755
POA2530	65-74	F	1649
POA2530	65-74	M	1532
POA2530	75-84	F	1011
POA2530	75-84	M	855
POA2530	85+	F	419
POA2530	85+	M	258
POA2533	0-4	F	394
POA2533	0-4	M	402
POA2533	5-14	F	854
POA2533	5-14	M	931
POA2533	15-19	F	423
POA2533	15-19	M	485
POA2533	20-24	F	358
POA2533	20-24	M	438
POA2533	25-34	F	683
POA2533	25-34	M	663
POA2533	35-44	F	871
POA2533	35-44	M	833
POA2533	45-54	F	1092
POA2533	45-54	M	992
POA2533	55-64	F	1310
POA2533	55-64	M	1222
POA2533	65-74	F	1080
POA2533	65-74	M	1014
POA2533	75-84	F	578
POA2533	75-84	M	520
POA2533	85+	F	284
POA2533	85+	M	186
POA2534	0-4	F	144
POA2534	0-4	M	159
POA2534	5-14	F	330
POA2534	5-14	M	374
POA2534	15-19	F	177
POA2534	15-19	M	175
POA2534	20-24	F	110
POA2534	20-24	M	146
POA2534	25-34	F	244
POA2534	25-34	M	252
POA2534	35-44	F	338
POA2534	35-44	M	295
POA2534	45-54	F	373
POA2534	45-54	M	360
POA2534	55-64	F	455
POA2534	55-64	M	446
POA2534	65-74	F	376
POA2534	65-74	M	362
POA2534	75-84	F	224
POA2534	75-84	M	157
POA2534	85+	F	164
POA2534	85+	M	57
POA2535	0-4	F	174
POA2535	0-4	M	162
POA2535	5-14	F	327
POA2535	5-14	M	346
POA2535	15-19	F	141
POA2535	15-19	M	151
POA2535	20-24	F	101
POA2535	20-24	M	135
POA2535	25-34	F	264
POA2535	25-34	M	269
POA2535	35-44	F	360
POA2535	35-44	M	322
POA2535	45-54	F	406
POA2535	45-54	M	368
POA2535	55-64	F	680
POA2535	55-64	M	595
POA2535	65-74	F	672
POA2535	65-74	M	672
POA2535	75-84	F	454
POA2535	75-84	M	384
POA2535	85+	F	225
POA2535	85+	M	131
POA2536	0-4	F	395
POA2536	0-4	M	364
POA2536	5-14	F	948
POA2536	5-14	M	985
POA2536	15-19	F	427
POA2536	15-19	M	450
POA2536	20-24	F	318
POA2536	20-24	M	335
POA2536	25-34	F	674
POA2536	25-34	M	675
POA2536	35-44	F	898
POA2536	35-44	M	788
POA2536	45-54	F	1101
POA2536	45-54	M	1069
POA2536	55-64	F	1540
POA2536	55-64	M	1360
POA2536	65-74	F	1606
POA2536	65-74	M	1550
POA2536	75-84	F	818
POA2536	75-84	M	782
POA2536	85+	F	395
POA2536	85+	M	253
POA2537	0-4	F	192
POA2537	0-4	M	223
POA2537	5-14	F	582
POA2537	5-14	M	639
POA2537	15-19	F	312
POA2537	15-19	M	310
POA2537	20-24	F	189
POA2537	20-24	M	213
POA2537	25-34	F	402
POA2537	25-34	M	389
POA2537	35-44	F	581
POA2537	35-44	M	526
POA2537	45-54	F	816
POA2537	45-54	M	749
POA2537	55-64	F	1155
POA2537	55-64	M	1114
POA2537	65-74	F	962
POA2537	65-74	M	988
POA2537	75-84	F	543
POA2537	75-84	M	536
POA2537	85+	F	217
POA2537	85+	M	168
POA2538	0-4	F	44
POA2538	0-4	M	52
POA2538	5-14	F	146
POA2538	5-14	M	144
POA2538	15-19	F	64
POA2538	15-19	M	57
POA2538	20-24	F	23
POA2538	20-24	M	27
POA2538	25-34	F	87
POA2538	25-34	M	57
POA2538	35-44	F	100
POA2538	35-44	M	103
POA2538	45-54	F	180
POA2538	45-54	M	156
POA2538	55-64	F	211
POA2538	55-64	M	214
POA2538	65-74	F	200
POA2538	65-74	M	209
POA2538	75-84	F	109
POA2538	75-84	M	78
POA2538	85+	F	93
POA2538	85+	M	55
POA2539	0-4	F	366
POA2539	0-4	M	434
POA2539	5-14	F	927
POA2539	5-14	M	985
POA2539	15-19	F	435
POA2539	15-19	M	437
POA2539	20-24	F	238
POA2539	20-24	M	314
POA2539	25-34	F	697
POA2539	25-34	M	657
POA2539	35-44	F	855
POA2539	35-44	M	835
POA2539	45-54	F	1170
POA2539	45-54	M	1067
POA2539	55-64	F	1662
POA2539	55-64	M	1515
POA2539	65-74	F	1585
POA2539	65-74	M	1510
POA2539	75-84	F	887
POA2539	75-84	M	842
POA2539	85+	F	292
POA2539	85+	M	250
POA2540	0-4	F	1105
POA2540	0-4	M	1132
POA2540	5-14	F	2394
POA2540	5-14	M	2617
POA2540	15-19	F	1235
POA2540	15-19	M	1304
POA2540	20-24	F	983
POA2540	20-24	M	1225
POA2540	25-34	F	1954
POA2540	25-34	M	2192
POA2540	35-44	F	2337
POA2540	35-44	M	2396
POA2540	45-54	F	2955
POA2540	45-54	M	2854
POA2540	55-64	F	3469
POA2540	55-64	M	3300
POA2540	65-74	F	3384
POA2540	65-74	M	3458
POA2540	75-84	F	1803
POA2540	75-84	M	1761
POA2540	85+	F	751
POA2540	85+	M	516
POA2541	0-4	F	795
POA2541	0-4	M	828
POA2541	5-14	F	1579
POA2541	5-14	M	1613
POA2541	15-19	F	701
POA2541	15-19	M	735
POA2541	20-24	F	797
POA2541	20-24	M	773
POA2541	25-34	F	1583
POA2541	25-34	M	1504
POA2541	35-44	F	1393
POA2541	35-44	M	1317
POA2541	45-54	F	1556
POA2541	45-54	M	1413
POA2541	55-64	F	1807
POA2541	55-64	M	1617
POA2541	65-74	F	1564
POA2541	65-74	M	1440
POA2541	75-84	F	964
POA2541	75-84	M	829
POA2541	85+	F	488
POA2541	85+	M	337
POA2545	0-4	F	23
POA2545	0-4	M	19
POA2545	5-14	F	47
POA2545	5-14	M	45
POA2545	15-19	F	26
POA2545	15-19	M	32
POA2545	20-24	F	12
POA2545	20-24	M	13
POA2545	25-34	F	29
POA2545	25-34	M	46
POA2545	35-44	F	47
POA2545	35-44	M	45
POA2545	45-54	F	85
POA2545	45-54	M	85
