POA_CODE_2016	MaxSchoolingCompleted	Sex	persons
POA4005	Year 12	M	5660
POA4006	Did not go to school	F	23
POA4006	Did not go to school	M	26
POA4006	Year 8	F	74
POA4006	Year 8	M	71
POA4006	Year 9	F	75
POA4006	Year 9	M	113
POA4006	Year 10	F	455
POA4006	Year 10	M	525
POA4006	Year 11	F	282
POA4006	Year 11	M	297
POA4006	Year 12	F	4662
POA4006	Year 12	M	5087
POA4007	Did not go to school	F	8
POA4007	Did not go to school	M	7
POA4007	Year 8	F	95
POA4007	Year 8	M	81
POA4007	Year 9	F	109
POA4007	Year 9	M	114
POA4007	Year 10	F	708
POA4007	Year 10	M	585
POA4007	Year 11	F	304
POA4007	Year 11	M	269
POA4007	Year 12	F	3935
POA4007	Year 12	M	3779
POA4008	Year 8	F	11
POA4008	Year 8	M	13
POA4008	Year 9	F	4
POA4008	Year 9	M	3
POA4008	Year 10	F	26
POA4008	Year 10	M	41
POA4008	Year 11	F	7
POA4008	Year 11	M	12
POA4008	Year 12	F	49
POA4008	Year 12	M	47
POA4010	Did not go to school	M	4
POA4010	Year 8	F	29
POA4010	Year 8	M	18
POA4010	Year 9	F	16
POA4010	Year 9	M	19
POA4010	Year 10	F	107
POA4010	Year 10	M	104
POA4010	Year 11	F	50
POA4010	Year 11	M	39
POA4010	Year 12	F	767
POA4010	Year 12	M	698
POA4011	Did not go to school	F	24
POA4011	Did not go to school	M	15
POA4011	Year 8	F	150
POA4011	Year 8	M	119
POA4011	Year 9	F	147
POA4011	Year 9	M	157
POA4011	Year 10	F	819
POA4011	Year 10	M	673
POA4011	Year 11	F	341
POA4011	Year 11	M	315
POA4011	Year 12	F	4693
POA4011	Year 12	M	4309
POA4012	Did not go to school	F	33
POA4012	Did not go to school	M	27
POA4012	Year 8	F	324
POA4012	Year 8	M	240
POA4012	Year 9	F	206
POA4012	Year 9	M	223
POA4012	Year 10	F	1368
POA4012	Year 10	M	1208
POA4012	Year 11	F	477
POA4012	Year 11	M	522
POA4012	Year 12	F	6330
POA4012	Year 12	M	5961
POA4013	Did not go to school	F	9
POA4013	Did not go to school	M	11
POA4013	Year 8	F	63
POA4013	Year 8	M	76
POA4013	Year 9	F	43
POA4013	Year 9	M	62
POA4013	Year 10	F	303
POA4013	Year 10	M	298
POA4013	Year 11	F	126
POA4013	Year 11	M	124
POA4013	Year 12	F	1239
POA4013	Year 12	M	1197
POA4014	Did not go to school	F	30
POA4014	Did not go to school	M	24
POA4014	Year 8	F	258
POA4014	Year 8	M	192
POA4014	Year 9	F	122
POA4014	Year 9	M	172
POA4014	Year 10	F	924
POA4014	Year 10	M	905
POA4014	Year 11	F	275
POA4014	Year 11	M	315
POA4014	Year 12	F	2869
POA4014	Year 12	M	2759
POA4017	Did not go to school	F	57
POA4017	Did not go to school	M	67
POA4017	Year 8	F	855
POA4017	Year 8	M	697
POA4017	Year 9	F	617
POA4017	Year 9	M	702
POA4017	Year 10	F	3470
POA4017	Year 10	M	3285
POA4017	Year 11	F	947
POA4017	Year 11	M	1132
POA4017	Year 12	F	8373
POA4017	Year 12	M	7509
POA4018	Did not go to school	F	47
POA4018	Did not go to school	M	29
POA4018	Year 8	F	334
POA4018	Year 8	M	205
POA4018	Year 9	F	183
POA4018	Year 9	M	145
POA4018	Year 10	F	1011
POA4018	Year 10	M	707
POA4018	Year 11	F	343
POA4018	Year 11	M	316
POA4018	Year 12	F	3189
POA4018	Year 12	M	2818
POA4019	Did not go to school	F	26
POA4019	Did not go to school	M	32
POA4019	Year 8	F	546
POA4019	Year 8	M	490
POA4019	Year 9	F	487
POA4019	Year 9	M	537
POA4019	Year 10	F	2332
POA4019	Year 10	M	2275
POA4019	Year 11	F	713
POA4019	Year 11	M	706
POA4019	Year 12	F	3861
POA4019	Year 12	M	3393
POA4020	Did not go to school	F	31
POA4020	Did not go to school	M	38
POA4020	Year 8	F	607
POA4020	Year 8	M	453
POA4020	Year 9	F	554
POA4020	Year 9	M	538
POA4020	Year 10	F	2637
POA4020	Year 10	M	2299
POA4020	Year 11	F	743
POA4020	Year 11	M	756
POA4020	Year 12	F	4484
POA4020	Year 12	M	3873
POA4021	Did not go to school	F	19
POA4021	Did not go to school	M	13
POA4021	Year 8	F	288
POA4021	Year 8	M	237
POA4021	Year 9	F	288
POA4021	Year 9	M	237
POA4021	Year 10	F	1184
POA4021	Year 10	M	1040
POA4021	Year 11	F	363
POA4021	Year 11	M	326
POA4021	Year 12	F	1698
POA4021	Year 12	M	1467
POA4022	Did not go to school	F	13
POA4022	Did not go to school	M	19
POA4022	Year 8	F	196
POA4022	Year 8	M	161
POA4022	Year 9	F	210
POA4022	Year 9	M	173
POA4022	Year 10	F	900
POA4022	Year 10	M	700
POA4022	Year 11	F	237
POA4022	Year 11	M	236
POA4022	Year 12	F	1278
POA4022	Year 12	M	1036
POA4025	Year 8	F	5
POA4025	Year 8	M	9
POA4025	Year 9	F	7
POA4025	Year 9	M	9
POA4025	Year 10	F	23
POA4025	Year 10	M	34
POA4025	Year 11	F	9
POA4025	Year 11	M	10
POA4025	Year 12	F	75
POA4025	Year 12	M	92
POA4029	Year 10	M	3
POA4029	Year 12	F	3
POA4029	Year 12	M	3
POA4030	Did not go to school	F	23
POA4030	Did not go to school	M	17
POA4030	Year 8	F	221
POA4030	Year 8	M	147
POA4030	Year 9	F	126
POA4030	Year 9	M	150
POA4030	Year 10	F	735
POA4030	Year 10	M	699
POA4030	Year 11	F	277
POA4030	Year 11	M	350
POA4030	Year 12	F	5114
POA4030	Year 12	M	5092
POA4031	Did not go to school	F	30
POA4031	Did not go to school	M	21
POA4031	Year 8	F	211
POA4031	Year 8	M	144
POA4031	Year 9	F	134
POA4031	Year 9	M	127
POA4031	Year 10	F	782
POA4031	Year 10	M	706
POA4031	Year 11	F	257
POA4031	Year 11	M	313
POA4031	Year 12	F	3942
POA4031	Year 12	M	3634
POA4032	Did not go to school	F	52
POA4032	Did not go to school	M	42
POA4032	Year 8	F	403
POA4032	Year 8	M	264
POA4032	Year 9	F	211
POA4032	Year 9	M	204
POA4032	Year 10	F	1306
POA4032	Year 10	M	1101
POA4032	Year 11	F	375
POA4032	Year 11	M	402
POA4032	Year 12	F	4126
POA4032	Year 12	M	3680
POA4034	Did not go to school	F	129
POA4034	Did not go to school	M	114
POA4034	Year 8	F	1140
POA4034	Year 8	M	777
POA4034	Year 9	F	659
POA4034	Year 9	M	636
POA4034	Year 10	F	3931
POA4034	Year 10	M	3194
POA4034	Year 11	F	1132
POA4034	Year 11	M	1245
POA4034	Year 12	F	10730
POA4034	Year 12	M	10529
POA4035	Did not go to school	F	19
POA4035	Did not go to school	M	14
POA4035	Year 8	F	352
POA4035	Year 8	M	231
POA4035	Year 9	F	332
POA4035	Year 9	M	331
POA4035	Year 10	F	2122
POA4035	Year 10	M	1736
POA4035	Year 11	F	673
POA4035	Year 11	M	694
POA4035	Year 12	F	6129
POA4035	Year 12	M	5915
POA4036	Did not go to school	F	13
POA4036	Did not go to school	M	5
POA4036	Year 8	F	128
POA4036	Year 8	M	110
POA4036	Year 9	F	106
POA4036	Year 9	M	123
POA4036	Year 10	F	615
POA4036	Year 10	M	622
POA4036	Year 11	F	195
POA4036	Year 11	M	198
POA4036	Year 12	F	1443
POA4036	Year 12	M	1334
POA4037	Did not go to school	F	4
POA4037	Did not go to school	M	3
POA4037	Year 8	F	48
POA4037	Year 8	M	31
POA4037	Year 9	F	75
POA4037	Year 9	M	104
POA4037	Year 10	F	592
POA4037	Year 10	M	576
POA4037	Year 11	F	225
POA4037	Year 11	M	258
POA4037	Year 12	F	1994
POA4037	Year 12	M	1883
POA4051	Did not go to school	F	25
POA4051	Did not go to school	M	30
POA4051	Year 8	F	314
POA4051	Year 8	M	226
POA4051	Year 9	F	215
POA4051	Year 9	M	219
POA4051	Year 10	F	1336
POA4051	Year 10	M	1211
POA4051	Year 11	F	509
POA4051	Year 11	M	601
POA4051	Year 12	F	8157
POA4051	Year 12	M	8156
POA4053	Did not go to school	F	83
POA4053	Did not go to school	M	59
POA4053	Year 8	F	862
POA4053	Year 8	M	562
POA4053	Year 9	F	565
POA4053	Year 9	M	541
POA4053	Year 10	F	3447
POA4053	Year 10	M	2902
POA4053	Year 11	F	1007
POA4053	Year 11	M	1133
POA4053	Year 12	F	11718
POA4053	Year 12	M	10826
POA4054	Did not go to school	F	31
POA4054	Did not go to school	M	20
POA4054	Year 8	F	270
POA4054	Year 8	M	193
POA4054	Year 9	F	207
POA4054	Year 9	M	182
POA4054	Year 10	F	1241
POA4054	Year 10	M	1038
POA4054	Year 11	F	354
POA4054	Year 11	M	407
POA4054	Year 12	F	3328
POA4054	Year 12	M	2982
POA4055	Did not go to school	F	15
POA4055	Did not go to school	M	11
POA4055	Year 8	F	250
POA4055	Year 8	M	192
POA4055	Year 9	F	232
POA4055	Year 9	M	246
POA4055	Year 10	F	1588
POA4055	Year 10	M	1507
POA4055	Year 11	F	507
POA4055	Year 11	M	552
POA4055	Year 12	F	5161
POA4055	Year 12	M	4987
POA4059	Did not go to school	F	16
POA4059	Did not go to school	M	16
POA4059	Year 8	F	108
POA4059	Year 8	M	93
POA4059	Year 9	F	88
POA4059	Year 9	M	100
POA4059	Year 10	F	354
POA4059	Year 10	M	364
POA4059	Year 11	F	192
POA4059	Year 11	M	217
POA4059	Year 12	F	4632
POA4059	Year 12	M	4448
POA4060	Did not go to school	F	10
POA4060	Did not go to school	M	10
POA4060	Year 8	F	116
POA4060	Year 8	M	71
POA4060	Year 9	F	117
POA4060	Year 9	M	120
POA4060	Year 10	F	532
POA4060	Year 10	M	514
POA4060	Year 11	F	214
POA4060	Year 11	M	263
POA4060	Year 12	F	3907
POA4060	Year 12	M	3766
POA4061	Did not go to school	F	14
POA4061	Did not go to school	M	11
POA4061	Year 8	F	148
POA4061	Year 8	M	85
POA4061	Year 9	F	156
POA4061	Year 9	M	158
POA4061	Year 10	F	1131
POA4061	Year 10	M	772
POA4061	Year 11	F	401
POA4061	Year 11	M	408
POA4061	Year 12	F	4692
POA4061	Year 12	M	4533
POA4064	Did not go to school	F	18
POA4064	Did not go to school	M	12
POA4064	Year 8	F	91
POA4064	Year 8	M	67
POA4064	Year 9	F	59
POA4064	Year 9	M	57
POA4064	Year 10	F	363
POA4064	Year 10	M	304
POA4064	Year 11	F	163
POA4064	Year 11	M	163
POA4064	Year 12	F	3727
POA4064	Year 12	M	3586
POA4065	Did not go to school	F	9
POA4065	Did not go to school	M	5
POA4065	Year 8	F	83
POA4065	Year 8	M	52
POA4065	Year 9	F	88
POA4065	Year 9	M	55
POA4065	Year 10	F	404
POA4065	Year 10	M	304
POA4065	Year 11	F	182
POA4065	Year 11	M	175
POA4065	Year 12	F	2935
POA4065	Year 12	M	2705
POA4066	Did not go to school	F	6
POA4066	Did not go to school	M	16
POA4066	Year 8	F	68
POA4066	Year 8	M	51
POA4066	Year 9	F	97
POA4066	Year 9	M	80
POA4066	Year 10	F	499
POA4066	Year 10	M	420
POA4066	Year 11	F	290
POA4066	Year 11	M	250
POA4066	Year 12	F	6029
POA4066	Year 12	M	5709
POA4067	Did not go to school	F	6
POA4067	Did not go to school	M	10
POA4067	Year 8	F	36
POA4067	Year 8	M	17
POA4067	Year 9	F	45
POA4067	Year 9	M	31
POA4067	Year 10	F	190
POA4067	Year 10	M	121
POA4067	Year 11	F	108
POA4067	Year 11	M	104
POA4067	Year 12	F	4023
POA4067	Year 12	M	3925
POA4068	Did not go to school	F	28
POA4068	Did not go to school	M	19
POA4068	Year 8	F	135
POA4068	Year 8	M	79
POA4068	Year 9	F	165
POA4068	Year 9	M	162
POA4068	Year 10	F	798
POA4068	Year 10	M	635
POA4068	Year 11	F	369
POA4068	Year 11	M	348
POA4068	Year 12	F	8300
POA4068	Year 12	M	7991
POA4069	Did not go to school	F	16
POA4069	Did not go to school	M	28
POA4069	Year 8	F	201
POA4069	Year 8	M	147
POA4069	Year 9	F	293
POA4069	Year 9	M	299
POA4069	Year 10	F	1619
POA4069	Year 10	M	1178
POA4069	Year 11	F	732
POA4069	Year 11	M	643
POA4069	Year 12	F	10267
POA4069	Year 12	M	9941
POA4070	Did not go to school	F	7
POA4070	Did not go to school	M	5
POA4070	Year 8	F	70
POA4070	Year 8	M	51
POA4070	Year 9	F	135
POA4070	Year 9	M	128
POA4070	Year 10	F	675
POA4070	Year 10	M	638
POA4070	Year 11	F	294
POA4070	Year 11	M	286
POA4070	Year 12	F	3306
POA4070	Year 12	M	3020
POA4072	Year 10	F	4
POA4072	Year 10	M	3
POA4072	Year 12	F	1177
POA4072	Year 12	M	909
POA4073	Did not go to school	F	6
POA4073	Did not go to school	M	18
POA4073	Year 8	F	87
POA4073	Year 8	M	50
POA4073	Year 9	F	81
POA4073	Year 9	M	72
POA4073	Year 10	F	513
POA4073	Year 10	M	446
POA4073	Year 11	F	216
POA4073	Year 11	M	201
POA4073	Year 12	F	2584
POA4073	Year 12	M	2357
POA4074	Did not go to school	F	52
POA4074	Did not go to school	M	37
POA4074	Year 8	F	245
POA4074	Year 8	M	169
POA4074	Year 9	F	250
POA4074	Year 9	M	266
POA4074	Year 10	F	1698
POA4074	Year 10	M	1346
POA4074	Year 11	F	580
POA4074	Year 11	M	618
POA4074	Year 12	F	6635
POA4074	Year 12	M	6484
POA4075	Did not go to school	F	58
POA4075	Did not go to school	M	51
POA4075	Year 8	F	290
POA4075	Year 8	M	213
POA4075	Year 9	F	254
POA4075	Year 9	M	220
POA4075	Year 10	F	1292
POA4075	Year 10	M	1069
POA4075	Year 11	F	488
POA4075	Year 11	M	506
POA4075	Year 12	F	6568
POA4075	Year 12	M	6197
POA4076	Did not go to school	F	58
POA4076	Did not go to school	M	51
POA4076	Year 8	F	148
POA4076	Year 8	M	116
POA4076	Year 9	F	76
POA4076	Year 9	M	86
POA4076	Year 10	F	282
POA4076	Year 10	M	411
POA4076	Year 11	F	120
POA4076	Year 11	M	140
POA4076	Year 12	F	1069
POA4076	Year 12	M	1128
POA4077	Did not go to school	F	555
POA4077	Did not go to school	M	358
POA4077	Year 8	F	1157
POA4077	Year 8	M	864
POA4077	Year 9	F	679
POA4077	Year 9	M	559
POA4077	Year 10	F	1974
POA4077	Year 10	M	1941
POA4077	Year 11	F	778
POA4077	Year 11	M	795
POA4077	Year 12	F	5779
POA4077	Year 12	M	5561
POA4078	Did not go to school	F	115
POA4078	Did not go to school	M	91
POA4078	Year 8	F	329
POA4078	Year 8	M	289
POA4078	Year 9	F	403
POA4078	Year 9	M	358
POA4078	Year 10	F	2001
POA4078	Year 10	M	1717
POA4078	Year 11	F	779
POA4078	Year 11	M	857
POA4078	Year 12	F	6212
POA4078	Year 12	M	5582
POA4101	Did not go to school	F	85
POA4101	Did not go to school	M	63
POA4101	Year 8	F	281
POA4101	Year 8	M	216
POA4101	Year 9	F	161
POA4101	Year 9	M	200
POA4101	Year 10	F	816
POA4101	Year 10	M	763
POA4101	Year 11	F	393
POA4101	Year 11	M	468
POA4101	Year 12	F	7401
POA4101	Year 12	M	7279
POA4102	Did not go to school	F	20
POA4102	Did not go to school	M	23
POA4102	Year 8	F	102
POA4102	Year 8	M	101
POA4102	Year 9	F	44
POA4102	Year 9	M	77
POA4102	Year 10	F	243
POA4102	Year 10	M	276
POA4102	Year 11	F	115
POA4102	Year 11	M	156
POA4102	Year 12	F	2393
POA4102	Year 12	M	2519
POA4103	Did not go to school	F	42
POA4103	Did not go to school	M	34
POA4103	Year 8	F	172
POA4103	Year 8	M	153
POA4103	Year 9	F	120
POA4103	Year 9	M	107
POA4103	Year 10	F	555
POA4103	Year 10	M	596
POA4103	Year 11	F	212
POA4103	Year 11	M	307
POA4103	Year 12	F	4732
POA4103	Year 12	M	4540
POA4104	Did not go to school	F	14
POA4104	Did not go to school	M	9
POA4104	Year 8	F	85
POA4104	Year 8	M	74
POA4104	Year 9	F	56
POA4104	Year 9	M	55
POA4104	Year 10	F	346
POA4104	Year 10	M	289
POA4104	Year 11	F	125
POA4104	Year 11	M	163
POA4104	Year 12	F	1982
POA4104	Year 12	M	1857
POA4105	Did not go to school	F	51
POA4105	Did not go to school	M	52
POA4105	Year 8	F	214
POA4105	Year 8	M	182
POA4105	Year 9	F	117
POA4105	Year 9	M	162
POA4105	Year 10	F	762
POA4105	Year 10	M	705
POA4105	Year 11	F	241
POA4105	Year 11	M	283
POA4105	Year 12	F	3857
POA4105	Year 12	M	3698
POA4106	Did not go to school	F	10
POA4106	Did not go to school	M	7
POA4106	Year 8	F	57
POA4106	Year 8	M	51
POA4106	Year 9	F	24
POA4106	Year 9	M	34
POA4106	Year 10	F	89
POA4106	Year 10	M	136
POA4106	Year 11	F	43
POA4106	Year 11	M	51
POA4106	Year 12	F	341
POA4106	Year 12	M	372
POA4107	Did not go to school	F	24
POA4107	Did not go to school	M	12
POA4107	Year 8	F	170
POA4107	Year 8	M	101
POA4107	Year 9	F	94
POA4107	Year 9	M	107
POA4107	Year 10	F	391
POA4107	Year 10	M	392
POA4107	Year 11	F	110
POA4107	Year 11	M	156
POA4107	Year 12	F	1585
POA4107	Year 12	M	1591
POA4108	Did not go to school	F	33
POA4108	Did not go to school	M	29
POA4108	Year 8	F	146
POA4108	Year 8	M	129
POA4108	Year 9	F	83
POA4108	Year 9	M	96
POA4108	Year 10	F	377
POA4108	Year 10	M	400
POA4108	Year 11	F	110
POA4108	Year 11	M	136
POA4108	Year 12	F	1578
POA4108	Year 12	M	1579
POA4109	Did not go to school	F	318
POA4109	Did not go to school	M	204
POA4109	Year 8	F	922
POA4109	Year 8	M	630
POA4109	Year 9	F	473
POA4109	Year 9	M	441
POA4109	Year 10	F	2007
POA4109	Year 10	M	1784
POA4109	Year 11	F	650
POA4109	Year 11	M	745
POA4109	Year 12	F	10891
POA4109	Year 12	M	11104
POA4110	Did not go to school	F	125
POA4110	Did not go to school	M	92
POA4110	Year 8	F	302
POA4110	Year 8	M	275
POA4110	Year 9	F	213
POA4110	Year 9	M	202
POA4110	Year 10	F	796
POA4110	Year 10	M	776
POA4110	Year 11	F	236
POA4110	Year 11	M	341
POA4110	Year 12	F	2308
POA4110	Year 12	M	2196
POA4111	Did not go to school	F	5
POA4111	Did not go to school	M	4
POA4111	Year 8	F	5
POA4111	Year 8	M	8
POA4111	Year 9	F	5
POA4111	Year 9	M	12
POA4111	Year 10	F	66
POA4111	Year 10	M	70
POA4111	Year 11	F	26
POA4111	Year 11	M	19
POA4111	Year 12	F	367
POA4111	Year 12	M	390
POA4112	Did not go to school	F	56
POA4112	Did not go to school	M	45
POA4112	Year 8	F	149
POA4112	Year 8	M	104
POA4112	Year 9	F	92
POA4112	Year 9	M	90
POA4112	Year 10	F	406
POA4112	Year 10	M	374
POA4112	Year 11	F	152
POA4112	Year 11	M	158
POA4112	Year 12	F	2115
POA4112	Year 12	M	2169
POA4113	Did not go to school	F	180
POA4113	Did not go to school	M	131
POA4113	Year 8	F	507
POA4113	Year 8	M	385
POA4113	Year 9	F	344
POA4113	Year 9	M	319
POA4113	Year 10	F	1603
POA4113	Year 10	M	1398
POA4113	Year 11	F	514
POA4113	Year 11	M	577
POA4113	Year 12	F	8583
POA4113	Year 12	M	8798
POA4114	Did not go to school	F	439
POA4114	Did not go to school	M	415
POA4114	Year 8	F	980
POA4114	Year 8	M	1020
POA4114	Year 9	F	705
POA4114	Year 9	M	783
POA4114	Year 10	F	2345
POA4114	Year 10	M	2458
POA4114	Year 11	F	909
POA4114	Year 11	M	904
POA4114	Year 12	F	4366
POA4114	Year 12	M	4273
POA4115	Did not go to school	F	69
POA4115	Did not go to school	M	52
POA4115	Year 8	F	250
POA4115	Year 8	M	204
POA4115	Year 9	F	223
POA4115	Year 9	M	246
POA4115	Year 10	F	1387
POA4115	Year 10	M	1327
POA4115	Year 11	F	531
POA4115	Year 11	M	522
POA4115	Year 12	F	4887
POA4115	Year 12	M	4647
POA4116	Did not go to school	F	147
POA4116	Did not go to school	M	108
POA4116	Year 8	F	374
POA4116	Year 8	M	235
POA4116	Year 9	F	268
POA4116	Year 9	M	260
POA4116	Year 10	F	1192
POA4116	Year 10	M	1070
POA4116	Year 11	F	538
POA4116	Year 11	M	546
POA4116	Year 12	F	7524
POA4116	Year 12	M	7110
POA4117	Did not go to school	F	7
POA4117	Did not go to school	M	5
POA4117	Year 8	F	24
POA4117	Year 8	M	16
POA4117	Year 9	F	16
POA4117	Year 9	M	27
POA4117	Year 10	F	87
POA4117	Year 10	M	99
POA4117	Year 11	F	36
POA4117	Year 11	M	43
POA4117	Year 12	F	304
POA4117	Year 12	M	266
POA4118	Did not go to school	F	114
POA4118	Did not go to school	M	91
POA4118	Year 8	F	481
POA4118	Year 8	M	443
POA4118	Year 9	F	602
POA4118	Year 9	M	650
POA4118	Year 10	F	2875
POA4118	Year 10	M	2998
POA4118	Year 11	F	1004
POA4118	Year 11	M	1083
POA4118	Year 12	F	6084
POA4118	Year 12	M	5529
POA4119	Did not go to school	F	29
POA4119	Did not go to school	M	27
POA4119	Year 8	F	77
POA4119	Year 8	M	60
POA4119	Year 9	F	79
POA4119	Year 9	M	90
POA4119	Year 10	F	383
POA4119	Year 10	M	340
POA4119	Year 11	F	145
POA4119	Year 11	M	162
POA4119	Year 12	F	1584
POA4119	Year 12	M	1631
POA4120	Did not go to school	F	18
POA4120	Did not go to school	M	24
POA4120	Year 8	F	119
POA4120	Year 8	M	98
POA4120	Year 9	F	72
POA4120	Year 9	M	77
POA4120	Year 10	F	382
POA4120	Year 10	M	378
POA4120	Year 11	F	157
POA4120	Year 11	M	174
POA4120	Year 12	F	2863
POA4120	Year 12	M	2822
POA4121	Did not go to school	F	54
POA4121	Did not go to school	M	24
POA4121	Year 8	F	396
POA4121	Year 8	M	264
POA4121	Year 9	F	283
POA4121	Year 9	M	228
POA4121	Year 10	F	1476
POA4121	Year 10	M	1312
POA4121	Year 11	F	475
POA4121	Year 11	M	557
POA4121	Year 12	F	7094
POA4121	Year 12	M	6617
POA4122	Did not go to school	F	131
POA4122	Did not go to school	M	83
POA4122	Year 8	F	904
POA4122	Year 8	M	631
POA4122	Year 9	F	561
POA4122	Year 9	M	547
POA4122	Year 10	F	3087
POA4122	Year 10	M	2563
POA4122	Year 11	F	931
POA4122	Year 11	M	1006
POA4122	Year 12	F	11888
POA4122	Year 12	M	11111
POA4123	Did not go to school	F	25
POA4123	Did not go to school	M	19
POA4123	Year 8	F	262
POA4123	Year 8	M	251
POA4123	Year 9	F	236
POA4123	Year 9	M	262
POA4123	Year 10	F	1580
POA4123	Year 10	M	1360
POA4123	Year 11	F	485
POA4123	Year 11	M	541
POA4123	Year 12	F	4569
POA4123	Year 12	M	4248
POA4124	Did not go to school	F	63
POA4124	Did not go to school	M	39
POA4124	Year 8	F	332
POA4124	Year 8	M	312
POA4124	Year 9	F	406
POA4124	Year 9	M	493
POA4124	Year 10	F	1991
POA4124	Year 10	M	2123
POA4124	Year 11	F	699
POA4124	Year 11	M	706
POA4124	Year 12	F	3754
POA4124	Year 12	M	3205
POA4125	Did not go to school	F	22
POA4125	Did not go to school	M	21
POA4125	Year 8	F	194
POA4125	Year 8	M	187
POA4125	Year 9	F	212
POA4125	Year 9	M	216
POA4125	Year 10	F	865
POA4125	Year 10	M	893
POA4125	Year 11	F	252
POA4125	Year 11	M	273
POA4125	Year 12	F	1258
POA4125	Year 12	M	1114
POA4127	Did not go to school	F	103
POA4127	Did not go to school	M	80
POA4127	Year 8	F	541
POA4127	Year 8	M	464
POA4127	Year 9	F	513
POA4127	Year 9	M	503
POA4127	Year 10	F	2394
POA4127	Year 10	M	2231
POA4127	Year 11	F	791
POA4127	Year 11	M	847
POA4127	Year 12	F	5580
POA4127	Year 12	M	5326
POA4128	Did not go to school	F	17
POA4128	Did not go to school	M	22
POA4128	Year 8	F	158
POA4128	Year 8	M	165
POA4128	Year 9	F	259
POA4128	Year 9	M	261
POA4128	Year 10	F	1498
POA4128	Year 10	M	1428
POA4128	Year 11	F	511
POA4128	Year 11	M	584
POA4128	Year 12	F	3868
POA4128	Year 12	M	3715
POA4129	Did not go to school	F	12
POA4129	Did not go to school	M	9
POA4129	Year 8	F	78
POA4129	Year 8	M	96
POA4129	Year 9	F	133
POA4129	Year 9	M	138
POA4129	Year 10	F	597
POA4129	Year 10	M	658
POA4129	Year 11	F	200
POA4129	Year 11	M	223
POA4129	Year 12	F	1298
POA4129	Year 12	M	1138
POA4130	Did not go to school	F	13
POA4130	Did not go to school	M	13
POA4130	Year 8	F	118
POA4130	Year 8	M	102
POA4130	Year 9	F	163
POA4130	Year 9	M	153
POA4130	Year 10	F	809
POA4130	Year 10	M	798
POA4130	Year 11	F	282
POA4130	Year 11	M	285
POA4130	Year 12	F	1961
POA4130	Year 12	M	1813
POA4131	Did not go to school	F	77
POA4131	Did not go to school	M	61
POA4131	Year 8	F	217
POA4131	Year 8	M	206
POA4131	Year 9	F	216
POA4131	Year 9	M	245
POA4131	Year 10	F	897
POA4131	Year 10	M	890
POA4131	Year 11	F	352
POA4131	Year 11	M	374
POA4131	Year 12	F	1893
POA4131	Year 12	M	1740
POA4132	Did not go to school	F	173
POA4132	Did not go to school	M	140
POA4132	Year 8	F	484
POA4132	Year 8	M	482
POA4132	Year 9	F	540
POA4132	Year 9	M	640
POA4132	Year 10	F	2160
POA4132	Year 10	M	2183
POA4132	Year 11	F	971
POA4132	Year 11	M	935
POA4132	Year 12	F	4236
POA4132	Year 12	M	3680
POA4133	Did not go to school	F	78
POA4133	Did not go to school	M	83
POA4133	Year 8	F	365
POA4133	Year 8	M	370
POA4133	Year 9	F	397
POA4133	Year 9	M	469
POA4133	Year 10	F	1767
POA4133	Year 10	M	1661
POA4133	Year 11	F	620
POA4133	Year 11	M	617
POA4133	Year 12	F	3346
POA4133	Year 12	M	2848
POA4151	Did not go to school	F	29
POA4151	Did not go to school	M	15
POA4151	Year 8	F	184
POA4151	Year 8	M	113
POA4151	Year 9	F	119
POA4151	Year 9	M	150
POA4151	Year 10	F	852
POA4151	Year 10	M	674
POA4151	Year 11	F	309
POA4151	Year 11	M	302
POA4151	Year 12	F	5175
POA4151	Year 12	M	4866
POA4152	Did not go to school	F	85
POA4152	Did not go to school	M	57
POA4152	Year 8	F	844
POA4152	Year 8	M	543
POA4152	Year 9	F	515
POA4152	Year 9	M	467
POA4152	Year 10	F	3014
POA4152	Year 10	M	2413
POA4152	Year 11	F	1012
POA4152	Year 11	M	1034
POA4152	Year 12	F	12645
POA4152	Year 12	M	11693
POA4153	Did not go to school	F	6
POA4153	Did not go to school	M	3
POA4153	Year 8	F	42
POA4153	Year 8	M	56
POA4153	Year 9	F	56
POA4153	Year 9	M	59
POA4153	Year 10	F	341
POA4153	Year 10	M	294
POA4153	Year 11	F	116
POA4153	Year 11	M	126
POA4153	Year 12	F	1182
POA4153	Year 12	M	1050
POA4154	Did not go to school	F	4
POA4154	Did not go to school	M	3
POA4154	Year 8	F	72
POA4154	Year 8	M	73
POA4154	Year 9	F	98
POA4154	Year 9	M	121
POA4154	Year 10	F	728
POA4154	Year 10	M	624
POA4154	Year 11	F	245
POA4154	Year 11	M	302
POA4154	Year 12	F	2717
POA4154	Year 12	M	2551
POA4155	Did not go to school	F	3
POA4155	Did not go to school	M	4
POA4155	Year 8	F	27
POA4155	Year 8	M	40
POA4155	Year 9	F	22
POA4155	Year 9	M	19
POA4155	Year 10	F	116
POA4155	Year 10	M	119
POA4155	Year 11	F	29
POA4155	Year 11	M	28
POA4155	Year 12	F	342
POA4155	Year 12	M	331
POA4156	Did not go to school	F	3
POA4156	Did not go to school	M	5
POA4156	Year 8	F	45
POA4156	Year 8	M	27
POA4156	Year 9	F	28
POA4156	Year 9	M	32
POA4156	Year 10	F	204
POA4156	Year 10	M	186
