POA_CODE_2016	Age	persons
POA6560	65-74	135
POA6560	75-84	61
POA6560	85+	8
POA6562	0-4	67
POA6562	5-14	174
POA6562	15-19	63
POA6562	20-24	40
POA6562	25-34	119
POA6562	35-44	146
POA6562	45-54	188
POA6562	55-64	219
POA6562	65-74	178
POA6562	75-84	53
POA6562	85+	10
POA6564	0-4	8
POA6564	5-14	29
POA6564	15-19	10
POA6564	20-24	7
POA6564	25-34	42
POA6564	35-44	26
POA6564	45-54	41
POA6564	55-64	74
POA6564	65-74	41
POA6564	75-84	26
POA6564	85+	5
POA6566	0-4	149
POA6566	5-14	349
POA6566	15-19	157
POA6566	20-24	110
POA6566	25-34	229
POA6566	35-44	286
POA6566	45-54	538
POA6566	55-64	640
POA6566	65-74	567
POA6566	75-84	212
POA6566	85+	27
POA6567	0-4	18
POA6567	5-14	42
POA6567	15-19	25
POA6567	20-24	9
POA6567	25-34	15
POA6567	35-44	39
POA6567	45-54	81
POA6567	55-64	82
POA6567	65-74	80
POA6567	75-84	25
POA6567	85+	3
POA6568	0-4	6
POA6568	5-14	21
POA6568	15-19	16
POA6568	20-24	9
POA6568	25-34	15
POA6568	35-44	23
POA6568	45-54	56
POA6568	55-64	34
POA6568	65-74	21
POA6568	75-84	5
POA6569	0-4	26
POA6569	5-14	34
POA6569	15-19	16
POA6569	20-24	9
POA6569	25-34	31
POA6569	35-44	30
POA6569	45-54	43
POA6569	55-64	40
POA6569	65-74	28
POA6569	75-84	13
POA6571	5-14	15
POA6571	20-24	4
POA6571	25-34	8
POA6571	35-44	9
POA6571	45-54	11
POA6571	55-64	12
POA6571	65-74	9
POA6572	0-4	4
POA6572	5-14	7
POA6572	20-24	3
POA6572	25-34	4
POA6572	35-44	3
POA6572	45-54	14
POA6572	55-64	14
POA6572	65-74	8
POA6574	0-4	6
POA6574	5-14	18
POA6574	20-24	3
POA6574	25-34	8
POA6574	35-44	17
POA6574	45-54	22
POA6574	55-64	4
POA6574	65-74	3
POA6575	0-4	11
POA6575	5-14	25
POA6575	15-19	3
POA6575	20-24	6
POA6575	25-34	12
POA6575	35-44	28
POA6575	45-54	22
POA6575	55-64	20
POA6575	65-74	9
POA6575	75-84	3
POA6603	0-4	74
POA6603	5-14	164
POA6603	15-19	40
POA6603	20-24	49
POA6603	25-34	147
POA6603	35-44	151
POA6603	45-54	142
POA6603	55-64	172
POA6603	65-74	112
POA6603	75-84	35
POA6603	85+	26
POA6605	0-4	5
POA6605	5-14	12
POA6605	20-24	3
POA6605	25-34	8
POA6605	35-44	7
POA6605	45-54	8
POA6605	55-64	9
POA6605	65-74	3
POA6606	0-4	5
POA6606	5-14	20
POA6606	15-19	3
POA6606	20-24	9
POA6606	25-34	16
POA6606	35-44	17
POA6606	45-54	32
POA6606	55-64	24
POA6606	65-74	23
POA6606	75-84	9
POA6608	0-4	8
POA6608	5-14	24
POA6608	15-19	5
POA6608	20-24	4
POA6608	25-34	14
POA6608	35-44	15
POA6608	45-54	20
POA6608	55-64	21
POA6608	65-74	11
POA6608	75-84	3
POA6609	0-4	52
POA6609	5-14	102
POA6609	15-19	34
POA6609	20-24	59
POA6609	25-34	144
POA6609	35-44	106
POA6609	45-54	104
POA6609	55-64	101
POA6609	65-74	57
POA6609	75-84	35
POA6609	85+	18
POA6612	0-4	13
POA6612	5-14	32
POA6612	20-24	8
POA6612	25-34	34
POA6612	35-44	35
POA6612	45-54	15
POA6612	55-64	34
POA6612	65-74	24
POA6612	75-84	15
POA6612	85+	10
POA6613	0-4	3
POA6613	5-14	7
POA6613	25-34	6
POA6613	35-44	8
POA6613	45-54	8
POA6613	55-64	17
POA6613	65-74	4
POA6613	75-84	3
POA6613	85+	5
POA6614	25-34	4
POA6614	45-54	3
POA6614	55-64	5
POA6614	65-74	6
POA6616	0-4	5
POA6616	5-14	6
POA6616	15-19	6
POA6616	20-24	3
POA6616	25-34	4
POA6616	35-44	6
POA6616	45-54	11
POA6616	55-64	6
POA6616	65-74	11
POA6620	0-4	26
POA6620	5-14	40
POA6620	15-19	15
POA6620	20-24	18
POA6620	25-34	110
POA6620	35-44	75
POA6620	45-54	89
POA6620	55-64	80
POA6620	65-74	25
POA6620	75-84	14
POA6620	85+	3
POA6623	0-4	51
POA6623	5-14	96
POA6623	15-19	65
POA6623	20-24	29
POA6623	25-34	67
POA6623	35-44	68
POA6623	45-54	83
POA6623	55-64	111
POA6623	65-74	42
POA6623	75-84	42
POA6623	85+	15
POA6625	0-4	3
POA6625	5-14	7
POA6625	15-19	5
POA6625	25-34	9
POA6625	35-44	10
POA6625	45-54	14
POA6625	55-64	3
POA6625	65-74	3
POA6625	85+	3
POA6627	5-14	15
POA6627	15-19	5
POA6627	20-24	5
POA6627	25-34	7
POA6627	35-44	6
POA6627	45-54	9
POA6627	55-64	4
POA6627	65-74	8
POA6628	0-4	3
POA6628	5-14	4
POA6628	25-34	3
POA6628	35-44	5
POA6628	45-54	15
POA6628	55-64	3
POA6630	0-4	52
POA6630	5-14	97
POA6630	15-19	14
POA6630	20-24	27
POA6630	25-34	80
POA6630	35-44	68
POA6630	45-54	118
POA6630	55-64	84
POA6630	65-74	41
POA6630	75-84	29
POA6630	85+	7
POA6631	5-14	3
POA6631	15-19	3
POA6631	25-34	3
POA6631	35-44	3
POA6631	45-54	5
POA6631	55-64	7
POA6631	65-74	6
POA6631	75-84	3
POA6632	0-4	5
POA6632	5-14	20
POA6632	15-19	5
POA6632	25-34	6
POA6632	35-44	12
POA6632	45-54	8
POA6632	65-74	3
POA6632	75-84	3
POA6635	0-4	9
POA6635	5-14	28
POA6635	15-19	23
POA6635	20-24	30
POA6635	25-34	72
POA6635	35-44	46
POA6635	45-54	70
POA6635	55-64	50
POA6635	65-74	12
POA6635	75-84	3
POA6638	0-4	26
POA6638	5-14	62
POA6638	15-19	26
POA6638	20-24	21
POA6638	25-34	60
POA6638	35-44	65
POA6638	45-54	69
POA6638	55-64	78
POA6638	65-74	69
POA6638	75-84	12
POA6638	85+	3
POA6639	35-44	9
POA6639	45-54	20
POA6639	55-64	28
POA6639	65-74	23
POA6639	75-84	6
POA6640	0-4	15
POA6640	5-14	15
POA6640	15-19	9
POA6640	20-24	6
POA6640	25-34	25
POA6640	35-44	15
POA6640	45-54	19
POA6640	55-64	52
POA6640	65-74	29
POA6640	75-84	10
POA6642	0-4	67
POA6642	5-14	117
POA6642	15-19	53
POA6642	20-24	52
POA6642	25-34	230
POA6642	35-44	172
POA6642	45-54	148
POA6642	55-64	138
POA6642	65-74	70
POA6642	75-84	12
POA6642	85+	10
POA6646	0-4	36
POA6646	5-14	47
POA6646	15-19	30
POA6646	20-24	47
POA6646	25-34	203
POA6646	35-44	145
POA6646	45-54	109
POA6646	55-64	78
POA6646	65-74	33
POA6646	75-84	7
POA6701	0-4	343
POA6701	5-14	790
POA6701	15-19	262
POA6701	20-24	302
POA6701	25-34	762
POA6701	35-44	710
POA6701	45-54	848
POA6701	55-64	752
POA6701	65-74	490
POA6701	75-84	210
POA6701	85+	69
POA6705	0-4	29
POA6705	5-14	50
POA6705	15-19	22
POA6705	20-24	24
POA6705	25-34	54
POA6705	35-44	23
POA6705	45-54	29
POA6705	55-64	28
POA6705	65-74	17
POA6705	75-84	3
POA6707	0-4	201
POA6707	5-14	359
POA6707	15-19	126
POA6707	20-24	125
POA6707	25-34	412
POA6707	35-44	455
POA6707	45-54	399
POA6707	55-64	324
POA6707	65-74	239
POA6707	75-84	60
POA6707	85+	11
POA6710	0-4	47
POA6710	5-14	95
POA6710	15-19	32
POA6710	20-24	173
POA6710	25-34	1099
POA6710	35-44	972
POA6710	45-54	917
POA6710	55-64	560
POA6710	65-74	84
POA6710	75-84	19
POA6710	85+	3
POA6712	20-24	69
POA6712	25-34	656
POA6712	35-44	590
POA6712	45-54	428
POA6712	55-64	202
POA6712	65-74	24
POA6713	0-4	89
POA6713	5-14	232
POA6713	15-19	53
POA6713	20-24	35
POA6713	25-34	137
POA6713	35-44	209
POA6713	45-54	230
POA6713	55-64	82
POA6713	65-74	28
POA6713	75-84	6
POA6713	85+	5
POA6714	0-4	1616
POA6714	5-14	2526
POA6714	15-19	828
POA6714	20-24	1027
POA6714	25-34	3765
POA6714	35-44	3158
POA6714	45-54	2278
POA6714	55-64	1256
POA6714	65-74	308
POA6714	75-84	52
POA6714	85+	9
POA6716	0-4	77
POA6716	5-14	124
POA6716	15-19	14
POA6716	20-24	35
POA6716	25-34	163
POA6716	35-44	137
POA6716	45-54	131
POA6716	55-64	68
POA6716	65-74	10
POA6716	75-84	3
POA6718	0-4	61
POA6718	5-14	124
POA6718	15-19	75
POA6718	20-24	101
POA6718	25-34	177
POA6718	35-44	157
POA6718	45-54	136
POA6718	55-64	95
POA6718	65-74	53
POA6718	75-84	18
POA6718	85+	7
POA6720	0-4	266
POA6720	5-14	389
POA6720	15-19	138
POA6720	20-24	156
POA6720	25-34	504
POA6720	35-44	455
POA6720	45-54	366
POA6720	55-64	201
POA6720	65-74	42
POA6720	75-84	4
POA6721	0-4	365
POA6721	5-14	571
POA6721	15-19	158
POA6721	20-24	228
POA6721	25-34	1047
POA6721	35-44	859
POA6721	45-54	674
POA6721	55-64	435
POA6721	65-74	134
POA6721	75-84	37
POA6721	85+	4
POA6722	0-4	994
POA6722	5-14	1456
POA6722	15-19	506
POA6722	20-24	652
POA6722	25-34	2205
POA6722	35-44	1542
POA6722	45-54	1367
POA6722	55-64	798
POA6722	65-74	235
POA6722	75-84	70
POA6722	85+	31
POA6725	0-4	891
POA6725	5-14	1680
POA6725	15-19	568
POA6725	20-24	636
POA6725	25-34	1978
POA6725	35-44	1708
POA6725	45-54	1420
POA6725	55-64	1219
POA6725	65-74	498
POA6725	75-84	159
POA6725	85+	45
POA6726	0-4	418
POA6726	5-14	895
POA6726	15-19	297
POA6726	20-24	248
POA6726	25-34	893
POA6726	35-44	889
POA6726	45-54	802
POA6726	55-64	634
POA6726	65-74	281
POA6726	75-84	74
POA6726	85+	9
POA6728	0-4	538
POA6728	5-14	1011
POA6728	15-19	376
POA6728	20-24	450
POA6728	25-34	1027
POA6728	35-44	823
POA6728	45-54	728
POA6728	55-64	636
POA6728	65-74	256
POA6728	75-84	81
POA6728	85+	29
POA6731	25-34	3
POA6740	0-4	109
POA6740	5-14	224
POA6740	15-19	89
POA6740	20-24	102
POA6740	25-34	191
POA6740	35-44	166
POA6740	45-54	165
POA6740	55-64	115
POA6740	65-74	87
POA6740	75-84	23
POA6740	85+	4
POA6743	0-4	539
POA6743	5-14	862
POA6743	15-19	348
POA6743	20-24	447
POA6743	25-34	1114
POA6743	35-44	914
POA6743	45-54	913
POA6743	55-64	739
POA6743	65-74	273
POA6743	75-84	67
POA6743	85+	16
POA6751	0-4	410
POA6751	5-14	559
POA6751	15-19	145
POA6751	20-24	217
POA6751	25-34	1285
POA6751	35-44	1065
POA6751	45-54	741
POA6751	55-64	424
POA6751	65-74	73
POA6751	75-84	9
POA6753	0-4	516
POA6753	5-14	801
POA6753	15-19	240
POA6753	20-24	473
POA6753	25-34	1946
POA6753	35-44	1477
POA6753	45-54	1104
POA6753	55-64	586
POA6753	65-74	85
POA6753	75-84	13
POA6753	85+	4
POA6754	0-4	165
POA6754	5-14	249
POA6754	15-19	52
POA6754	20-24	63
POA6754	25-34	251
POA6754	35-44	302
POA6754	45-54	188
POA6754	55-64	92
POA6754	65-74	14
POA6758	0-4	12
POA6758	5-14	29
POA6758	15-19	22
POA6758	20-24	110
POA6758	25-34	571
POA6758	35-44	417
POA6758	45-54	341
POA6758	55-64	178
POA6758	65-74	25
POA6760	0-4	41
POA6760	5-14	99
POA6760	15-19	30
POA6760	20-24	45
POA6760	25-34	136
POA6760	35-44	86
POA6760	45-54	77
POA6760	55-64	70
POA6760	65-74	43
POA6760	75-84	10
POA6760	85+	3
POA6762	0-4	25
POA6762	5-14	64
POA6762	15-19	28
POA6762	20-24	42
POA6762	25-34	275
POA6762	35-44	188
POA6762	45-54	146
POA6762	55-64	86
POA6762	65-74	24
POA6762	75-84	3
POA6765	0-4	188
POA6765	5-14	253
POA6765	15-19	130
POA6765	20-24	145
POA6765	25-34	347
POA6765	35-44	227
POA6765	45-54	221
POA6765	55-64	147
POA6765	65-74	71
POA6765	75-84	20
POA6765	85+	9
POA6770	0-4	270
POA6770	5-14	507
POA6770	15-19	222
POA6770	20-24	244
POA6770	25-34	535
POA6770	35-44	391
POA6770	45-54	310
POA6770	55-64	272
POA6770	65-74	111
POA6770	75-84	38
POA6770	85+	4
POA6798	0-4	105
POA6798	5-14	212
POA6798	15-19	70
POA6798	20-24	106
POA6798	25-34	316
POA6798	35-44	283
POA6798	45-54	302
POA6798	55-64	267
POA6798	65-74	139
POA6798	75-84	30
POA6798	85+	3
POA6799	0-4	43
POA6799	5-14	72
POA6799	15-19	25
POA6799	20-24	20
POA6799	25-34	71
POA6799	35-44	71
POA6799	45-54	74
POA6799	55-64	87
POA6799	65-74	55
POA6799	75-84	28
POA7000	0-4	535
POA7000	5-14	1327
POA7000	15-19	784
POA7000	20-24	1268
POA7000	25-34	2509
POA7000	35-44	1831
POA7000	45-54	1892
POA7000	55-64	1842
POA7000	65-74	1114
POA7000	75-84	528
POA7000	85+	209
POA7004	0-4	303
POA7004	5-14	726
POA7004	15-19	387
POA7004	20-24	668
POA7004	25-34	1103
POA7004	35-44	991
POA7004	45-54	894
POA7004	55-64	901
POA7004	65-74	761
POA7004	75-84	423
POA7004	85+	315
POA7005	0-4	520
POA7005	5-14	1141
POA7005	15-19	846
POA7005	20-24	1660
POA7005	25-34	2129
POA7005	35-44	1313
POA7005	45-54	1477
POA7005	55-64	1562
POA7005	65-74	1394
POA7005	75-84	819
POA7005	85+	446
POA7007	0-4	166
POA7007	5-14	372
POA7007	15-19	225
POA7007	20-24	199
POA7007	25-34	350
POA7007	35-44	388
POA7007	45-54	469
POA7007	55-64	437
POA7007	65-74	318
POA7007	75-84	106
POA7007	85+	36
POA7008	0-4	686
POA7008	5-14	1265
POA7008	15-19	730
POA7008	20-24	753
POA7008	25-34	1652
POA7008	35-44	1682
POA7008	45-54	1670
POA7008	55-64	1520
POA7008	65-74	1027
POA7008	75-84	599
POA7008	85+	394
POA7009	0-4	794
POA7009	5-14	1425
POA7009	15-19	796
POA7009	20-24	797
POA7009	25-34	1928
POA7009	35-44	1618
POA7009	45-54	1659
POA7009	55-64	1597
POA7009	65-74	1055
POA7009	75-84	550
POA7009	85+	239
POA7010	0-4	956
POA7010	5-14	1985
POA7010	15-19	1037
POA7010	20-24	1039
POA7010	25-34	2110
POA7010	35-44	1969
POA7010	45-54	2163
POA7010	55-64	2200
POA7010	65-74	1694
POA7010	75-84	1142
POA7010	85+	546
POA7011	0-4	948
POA7011	5-14	1862
POA7011	15-19	933
POA7011	20-24	894
POA7011	25-34	1908
POA7011	35-44	1759
POA7011	45-54	1940
POA7011	55-64	1747
POA7011	65-74	1395
POA7011	75-84	964
POA7011	85+	354
POA7012	0-4	42
POA7012	5-14	126
POA7012	15-19	59
POA7012	20-24	42
POA7012	25-34	70
POA7012	35-44	107
POA7012	45-54	152
POA7012	55-64	137
POA7012	65-74	63
POA7012	75-84	19
POA7012	85+	7
POA7015	0-4	550
POA7015	5-14	999
POA7015	15-19	531
POA7015	20-24	460
POA7015	25-34	1129
POA7015	35-44	1205
POA7015	45-54	1279
POA7015	55-64	1473
POA7015	65-74	1201
POA7015	75-84	875
POA7015	85+	632
POA7016	0-4	184
POA7016	5-14	378
POA7016	15-19	140
POA7016	20-24	220
POA7016	25-34	553
POA7016	35-44	385
POA7016	45-54	400
POA7016	55-64	249
POA7016	65-74	163
POA7016	75-84	158
POA7016	85+	36
POA7017	0-4	357
POA7017	5-14	700
POA7017	15-19	362
POA7017	20-24	258
POA7017	25-34	707
POA7017	35-44	743
POA7017	45-54	801
POA7017	55-64	849
POA7017	65-74	507
POA7017	75-84	242
POA7017	85+	81
POA7018	0-4	1120
POA7018	5-14	2388
POA7018	15-19	1198
POA7018	20-24	1056
POA7018	25-34	2328
POA7018	35-44	2603
POA7018	45-54	2756
POA7018	55-64	2774
POA7018	65-74	2671
POA7018	75-84	1536
POA7018	85+	598
POA7019	0-4	543
POA7019	5-14	933
POA7019	15-19	413
POA7019	20-24	441
POA7019	25-34	978
POA7019	35-44	768
POA7019	45-54	654
POA7019	55-64	660
POA7019	65-74	460
POA7019	75-84	201
POA7019	85+	45
POA7020	0-4	159
POA7020	5-14	356
POA7020	15-19	142
POA7020	20-24	104
POA7020	25-34	209
POA7020	35-44	355
POA7020	45-54	434
POA7020	55-64	431
POA7020	65-74	202
POA7020	75-84	54
POA7020	85+	15
POA7021	0-4	161
POA7021	5-14	339
POA7021	15-19	137
POA7021	20-24	108
POA7021	25-34	247
POA7021	35-44	305
POA7021	45-54	320
POA7021	55-64	371
POA7021	65-74	236
POA7021	75-84	128
POA7021	85+	67
POA7022	0-4	47
POA7022	5-14	89
POA7022	15-19	48
POA7022	20-24	43
POA7022	25-34	71
POA7022	35-44	111
POA7022	45-54	121
POA7022	55-64	158
POA7022	65-74	140
POA7022	75-84	42
POA7022	85+	10
POA7023	0-4	10
POA7023	5-14	23
POA7023	15-19	17
POA7023	20-24	10
POA7023	25-34	23
POA7023	35-44	22
POA7023	45-54	49
POA7023	55-64	86
POA7023	65-74	52
POA7023	75-84	24
POA7023	85+	7
POA7024	0-4	42
POA7024	5-14	64
POA7024	15-19	15
POA7024	20-24	21
POA7024	25-34	64
POA7024	35-44	91
POA7024	45-54	68
POA7024	55-64	94
POA7024	65-74	45
POA7024	75-84	13
POA7024	85+	3
POA7025	0-4	80
POA7025	5-14	204
POA7025	15-19	117
POA7025	20-24	73
POA7025	25-34	115
POA7025	35-44	196
POA7025	45-54	266
POA7025	55-64	286
POA7025	65-74	232
POA7025	75-84	105
POA7025	85+	23
POA7026	0-4	50
POA7026	5-14	132
POA7026	15-19	71
POA7026	20-24	51
POA7026	25-34	96
POA7026	35-44	121
POA7026	45-54	124
POA7026	55-64	144
POA7026	65-74	108
POA7026	75-84	30
POA7026	85+	17
POA7027	0-4	9
POA7027	5-14	31
POA7027	15-19	19
POA7027	20-24	18
POA7027	25-34	28
POA7027	35-44	26
POA7027	45-54	54
POA7027	55-64	67
POA7027	65-74	42
POA7027	75-84	7
POA7027	85+	3
POA7030	0-4	1313
POA7030	5-14	2736
POA7030	15-19	1212
POA7030	20-24	1154
POA7030	25-34	2114
POA7030	35-44	2187
POA7030	45-54	2256
POA7030	55-64	2194
POA7030	65-74	1541
POA7030	75-84	569
POA7030	85+	120
POA7050	0-4	868
POA7050	5-14	1544
POA7050	15-19	766
POA7050	20-24	699
POA7050	25-34	1635
POA7050	35-44	1521
POA7050	45-54	1538
POA7050	55-64	1498
POA7050	65-74	1283
POA7050	75-84	747
POA7050	85+	297
POA7052	0-4	414
POA7052	5-14	947
POA7052	15-19	450
POA7052	20-24	393
POA7052	25-34	710
POA7052	35-44	907
POA7052	45-54	953
POA7052	55-64	1054
POA7052	65-74	793
POA7052	75-84	399
POA7052	85+	135
POA7053	0-4	147
POA7053	5-14	543
POA7053	15-19	233
POA7053	20-24	132
POA7053	25-34	243
POA7053	35-44	411
POA7053	45-54	544
POA7053	55-64	554
POA7053	65-74	427
POA7053	75-84	228
POA7053	85+	130
POA7054	0-4	600
POA7054	5-14	1448
POA7054	15-19	497
POA7054	20-24	335
POA7054	25-34	948
POA7054	35-44	1211
POA7054	45-54	1241
POA7054	55-64	1205
POA7054	65-74	786
POA7054	75-84	355
POA7054	85+	114
POA7055	0-4	31
POA7055	5-14	72
POA7055	15-19	21
POA7055	20-24	20
POA7055	25-34	71
POA7055	35-44	59
POA7055	45-54	60
POA7055	55-64	45
POA7055	65-74	33
POA7055	75-84	15
POA7109	0-4	525
POA7109	5-14	1144
POA7109	15-19	537
POA7109	20-24	397
POA7109	25-34	909
POA7109	35-44	1061
POA7109	45-54	1323
POA7109	55-64	1377
POA7109	65-74	963
POA7109	75-84	469
POA7109	85+	108
POA7112	0-4	145
POA7112	5-14	408
POA7112	15-19	174
POA7112	20-24	112
POA7112	25-34	244
POA7112	35-44	359
POA7112	45-54	411
POA7112	55-64	547
POA7112	65-74	461
POA7112	75-84	161
POA7112	85+	40
POA7113	0-4	51
POA7113	5-14	128
POA7113	15-19	60
POA7113	20-24	37
POA7113	25-34	73
POA7113	35-44	126
POA7113	45-54	178
POA7113	55-64	184
POA7113	65-74	132
POA7113	75-84	70
POA7113	85+	64
POA7116	0-4	111
POA7116	5-14	289
POA7116	15-19	125
POA7116	20-24	79
POA7116	25-34	178
POA7116	35-44	256
POA7116	45-54	328
POA7116	55-64	395
POA7116	65-74	352
POA7116	75-84	113
POA7116	85+	31
POA7117	0-4	31
POA7117	5-14	70
POA7117	15-19	42
POA7117	20-24	45
POA7117	25-34	72
POA7117	35-44	72
POA7117	45-54	113
POA7117	55-64	163
POA7117	65-74	148
POA7117	75-84	78
POA7117	85+	21
POA7119	0-4	3
POA7119	5-14	5
POA7119	25-34	7
POA7119	35-44	4
POA7119	45-54	12
POA7119	55-64	3
POA7119	75-84	3
POA7120	0-4	76
POA7120	5-14	233
POA7120	15-19	111
POA7120	20-24	65
POA7120	25-34	144
POA7120	35-44	169
POA7120	45-54	295
POA7120	55-64	298
POA7120	65-74	268
POA7120	75-84	125
POA7120	85+	39
POA7140	0-4	600
POA7140	5-14	1443
POA7140	15-19	653
POA7140	20-24	488
POA7140	25-34	1146
POA7140	35-44	1263
POA7140	45-54	1609
POA7140	55-64	1650
POA7140	65-74	1301
POA7140	75-84	655
POA7140	85+	169
POA7150	0-4	132
POA7150	5-14	328
POA7150	15-19	148
POA7150	20-24	87
POA7150	25-34	215
POA7150	35-44	315
POA7150	45-54	480
POA7150	55-64	553
POA7150	65-74	418
POA7150	75-84	143
POA7150	85+	28
POA7155	0-4	25
POA7155	5-14	98
POA7155	15-19	43
POA7155	20-24	17
POA7155	25-34	36
POA7155	35-44	94
POA7155	45-54	128
POA7155	55-64	150
POA7155	65-74	148
POA7155	75-84	56
POA7155	85+	7
POA7162	0-4	17
POA7162	5-14	66
POA7162	15-19	37
POA7162	20-24	21
POA7162	25-34	31
POA7162	35-44	68
POA7162	45-54	93
POA7162	55-64	131
POA7162	65-74	82
POA7162	75-84	41
POA7162	85+	3
POA7163	0-4	14
POA7163	5-14	35
POA7163	15-19	8
POA7163	20-24	3
POA7163	25-34	25
POA7163	35-44	35
POA7163	45-54	39
POA7163	55-64	58
POA7163	65-74	71
POA7163	75-84	29
POA7163	85+	3
POA7170	0-4	262
POA7170	5-14	737
POA7170	15-19	333
POA7170	20-24	240
POA7170	25-34	383
POA7170	35-44	630
POA7170	45-54	875
POA7170	55-64	782
POA7170	65-74	520
POA7170	75-84	187
POA7170	85+	45
POA7171	0-4	217
POA7171	5-14	406
POA7171	15-19	188
POA7171	20-24	171
POA7171	25-34	464
POA7171	35-44	390
POA7171	45-54	445
POA7171	55-64	416
POA7171	65-74	351
POA7171	75-84	157
POA7171	85+	65
POA7172	0-4	248
POA7172	5-14	407
POA7172	15-19	221
POA7172	20-24	199
POA7172	25-34	442
POA7172	35-44	399
POA7172	45-54	451
POA7172	55-64	456
POA7172	65-74	420
POA7172	75-84	278
POA7172	85+	137
POA7173	0-4	390
POA7173	5-14	852
POA7173	15-19	392
POA7173	20-24	310
POA7173	25-34	681
POA7173	35-44	807
POA7173	45-54	1024
POA7173	55-64	1139
POA7173	65-74	722
POA7173	75-84	227
POA7173	85+	61
POA7174	0-4	8
POA7174	5-14	23
POA7174	15-19	8
POA7174	20-24	12
POA7174	25-34	28
POA7174	35-44	16
POA7174	45-54	31
POA7174	55-64	31
POA7174	65-74	25
POA7174	75-84	3
POA7175	0-4	11
POA7175	5-14	24
POA7175	15-19	11
POA7175	20-24	7
POA7175	25-34	17
POA7175	35-44	20
POA7175	45-54	30
POA7175	55-64	37
POA7175	65-74	21
POA7175	75-84	8
POA7176	0-4	11
POA7176	5-14	21
POA7176	15-19	16
POA7176	20-24	9
POA7176	25-34	10
POA7176	35-44	19
POA7176	45-54	31
POA7176	55-64	24
POA7176	65-74	12
POA7176	75-84	9
POA7177	0-4	15
POA7177	5-14	44
POA7177	15-19	20
POA7177	20-24	18
POA7177	25-34	39
POA7177	35-44	51
POA7177	45-54	51
POA7177	55-64	76
POA7177	65-74	48
POA7177	75-84	26
POA7177	85+	3
POA7178	0-4	19
POA7178	5-14	31
POA7178	15-19	13
POA7178	20-24	10
POA7178	25-34	21
POA7178	35-44	19
POA7178	45-54	53
POA7178	55-64	61
POA7178	65-74	53
POA7178	75-84	22
POA7178	85+	5
POA7179	0-4	11
POA7179	5-14	34
POA7179	15-19	8
POA7179	20-24	5
POA7179	25-34	18
POA7179	35-44	33
POA7179	45-54	55
POA7179	55-64	104
POA7179	65-74	85
POA7179	75-84	22
POA7179	85+	4
POA7180	0-4	3
POA7180	5-14	16
POA7180	15-19	3
POA7180	20-24	5
POA7180	25-34	9
POA7180	35-44	16
POA7180	45-54	25
POA7180	55-64	36
POA7180	65-74	37
POA7180	75-84	7
POA7180	85+	5
POA7182	0-4	9
POA7182	5-14	25
POA7182	15-19	4
POA7182	20-24	9
POA7182	25-34	21
POA7182	35-44	22
POA7182	45-54	32
POA7182	55-64	53
POA7182	65-74	54
POA7182	75-84	35
POA7182	85+	3
POA7183	5-14	3
POA7183	35-44	8
POA7183	45-54	8
POA7183	55-64	11
POA7183	65-74	4
POA7183	75-84	3
POA7184	0-4	25
POA7184	5-14	103
POA7184	15-19	28
POA7184	20-24	19
POA7184	25-34	50
POA7184	35-44	82
POA7184	45-54	122
POA7184	55-64	138
POA7184	65-74	132
POA7184	75-84	57
POA7184	85+	35
POA7185	0-4	8
POA7185	15-19	3
POA7185	20-24	4
POA7185	25-34	6
POA7185	35-44	7
POA7185	45-54	13
POA7185	55-64	27
POA7185	65-74	21
POA7185	75-84	4
POA7186	0-4	10
POA7186	5-14	14
POA7186	15-19	5
POA7186	20-24	3
POA7186	25-34	15
POA7186	35-44	13
POA7186	45-54	28
POA7186	55-64	42
POA7186	65-74	33
POA7186	75-84	11
POA7187	0-4	5
POA7187	5-14	7
POA7187	20-24	3
POA7187	25-34	3
POA7187	35-44	11
POA7187	45-54	15
POA7187	55-64	39
POA7187	65-74	28
POA7187	75-84	14
POA7187	85+	5
POA7190	0-4	101
POA7190	5-14	274
POA7190	15-19	103
POA7190	20-24	87
POA7190	25-34	181
POA7190	35-44	269
POA7190	45-54	405
POA7190	55-64	620
POA7190	65-74	699
POA7190	75-84	284
POA7190	85+	87
POA7209	0-4	19
POA7209	5-14	42
POA7209	15-19	19
POA7209	20-24	6
POA7209	25-34	31
POA7209	35-44	40
POA7209	45-54	68
POA7209	55-64	55
POA7209	65-74	67
POA7209	75-84	42
POA7209	85+	8
POA7210	0-4	54
POA7210	5-14	100
POA7210	15-19	67
POA7210	20-24	49
POA7210	25-34	88
POA7210	35-44	98
POA7210	45-54	135
POA7210	55-64	177
POA7210	65-74	161
POA7210	75-84	91
POA7210	85+	26
POA7211	0-4	15
POA7211	5-14	25
POA7211	15-19	13
POA7211	20-24	10
POA7211	25-34	26
POA7211	35-44	27
POA7211	45-54	31
POA7211	55-64	47
POA7211	65-74	29
POA7211	75-84	14
POA7212	0-4	93
POA7212	5-14	231
POA7212	15-19	120
POA7212	20-24	99
POA7212	25-34	138
POA7212	35-44	226
POA7212	45-54	321
POA7212	55-64	309
POA7212	65-74	246
POA7212	75-84	125
POA7212	85+	27
POA7213	0-4	22
POA7213	5-14	32
POA7213	15-19	22
POA7213	20-24	10
POA7213	25-34	30
POA7213	35-44	41
POA7213	45-54	39
POA7213	55-64	56
POA7213	65-74	43
POA7213	75-84	8
