POA_CODE_2016	MotorVehicles.min	occupied_private_dwellings
POA4352	4	1169
POA4353		8
POA4353	1	20
POA4353	2	40
POA4353	3	17
POA4353	4	17
POA4354		18
POA4354	0	13
POA4354	1	121
POA4354	2	162
POA4354	3	75
POA4354	4	47
POA4355		44
POA4355	0	44
POA4355	1	393
POA4355	2	349
POA4355	3	140
POA4355	4	77
POA4356		75
POA4356	0	47
POA4356	1	433
POA4356	2	663
POA4356	3	290
POA4356	4	211
POA4357		50
POA4357	0	28
POA4357	1	240
POA4357	2	341
POA4357	3	131
POA4357	4	105
POA4358		25
POA4358	0	6
POA4358	1	165
POA4358	2	295
POA4358	3	144
POA4358	4	106
POA4359		13
POA4359	0	7
POA4359	1	95
POA4359	2	160
POA4359	3	87
POA4359	4	63
POA4360		9
POA4360	1	56
POA4360	2	86
POA4360	3	38
POA4360	4	32
POA4361		57
POA4361	0	28
POA4361	1	284
POA4361	2	344
POA4361	3	160
POA4361	4	127
POA4362		45
POA4362	0	44
POA4362	1	239
POA4362	2	328
POA4362	3	151
POA4362	4	112
POA4363		5
POA4363	0	5
POA4363	1	36
POA4363	2	83
POA4363	3	38
POA4363	4	35
POA4364	1	10
POA4364	2	29
POA4364	3	20
POA4364	4	13
POA4365		12
POA4365	0	4
POA4365	1	55
POA4365	2	74
POA4365	3	27
POA4365	4	18
POA4370		271
POA4370	0	464
POA4370	1	2419
POA4370	2	2421
POA4370	3	904
POA4370	4	508
POA4371		6
POA4371	1	79
POA4371	2	113
POA4371	3	45
POA4371	4	35
POA4372	1	13
POA4372	2	24
POA4372	3	9
POA4372	4	16
POA4373		9
POA4373	0	15
POA4373	1	137
POA4373	2	126
POA4373	3	68
POA4373	4	31
POA4374		5
POA4374	0	3
POA4374	1	46
POA4374	2	60
POA4374	3	18
POA4374	4	18
POA4375	1	24
POA4375	2	32
POA4375	3	13
POA4375	4	14
POA4376		13
POA4376	0	3
POA4376	1	48
POA4376	2	48
POA4376	3	18
POA4376	4	12
POA4377		8
POA4377	0	9
POA4377	1	65
POA4377	2	62
POA4377	3	40
POA4377	4	30
POA4378		8
POA4378	1	49
POA4378	2	68
POA4378	3	46
POA4378	4	15
POA4380		113
POA4380	0	217
POA4380	1	1073
POA4380	2	1095
POA4380	3	369
POA4380	4	206
POA4381		5
POA4381	0	4
POA4381	1	88
POA4381	2	72
POA4381	3	39
POA4381	4	14
POA4382		7
POA4382	0	3
POA4382	1	46
POA4382	2	77
POA4382	3	36
POA4382	4	15
POA4383		10
POA4383	0	12
POA4383	1	111
POA4383	2	83
POA4383	3	24
POA4383	4	19
POA4384		4
POA4384	1	3
POA4384	2	8
POA4384	3	5
POA4385		20
POA4385	0	25
POA4385	1	163
POA4385	2	184
POA4385	3	58
POA4385	4	39
POA4387		16
POA4387	0	30
POA4387	1	153
POA4387	2	178
POA4387	3	70
POA4387	4	51
POA4388		7
POA4388	0	8
POA4388	1	41
POA4388	2	60
POA4388	3	17
POA4388	4	19
POA4390		107
POA4390	0	106
POA4390	1	713
POA4390	2	912
POA4390	3	349
POA4390	4	179
POA4400		16
POA4400	0	9
POA4400	1	156
POA4400	2	287
POA4400	3	107
POA4400	4	71
POA4401		97
POA4401	0	62
POA4401	1	583
POA4401	2	719
POA4401	3	296
POA4401	4	199
POA4402		5
POA4402	0	3
POA4402	1	34
POA4402	2	47
POA4402	3	15
POA4402	4	13
POA4403		15
POA4403	0	3
POA4403	1	66
POA4403	2	94
POA4403	3	51
POA4403	4	49
POA4404		10
POA4404	1	30
POA4404	2	61
POA4404	3	43
POA4404	4	37
POA4405		150
POA4405	0	278
POA4405	1	1570
POA4405	2	1761
POA4405	3	716
POA4405	4	444
POA4406		31
POA4406	0	5
POA4406	1	106
POA4406	2	189
POA4406	3	86
POA4406	4	83
POA4407		11
POA4407	0	9
POA4407	1	42
POA4407	2	71
POA4407	3	27
POA4407	4	35
POA4408		6
POA4408	0	9
POA4408	1	69
POA4408	2	88
POA4408	3	39
POA4408	4	21
POA4410		17
POA4410	0	29
POA4410	1	164
POA4410	2	138
POA4410	3	56
POA4410	4	50
POA4411		5
POA4411	0	3
POA4411	1	23
POA4411	2	35
POA4411	3	17
POA4411	4	19
POA4412	1	14
POA4412	2	27
POA4412	3	15
POA4412	4	11
POA4413		119
POA4413	0	108
POA4413	1	838
POA4413	2	949
POA4413	3	403
POA4413	4	237
POA4415		36
POA4415	0	48
POA4415	1	234
POA4415	2	232
POA4415	3	97
POA4415	4	57
POA4416		5
POA4416	0	3
POA4416	1	24
POA4416	2	54
POA4416	3	38
POA4416	4	23
POA4417		8
POA4417	0	17
POA4417	1	59
POA4417	2	94
POA4417	3	46
POA4417	4	32
POA4418	1	16
POA4418	2	13
POA4418	3	5
POA4418	4	8
POA4419		13
POA4419	0	11
POA4419	1	58
POA4419	2	97
POA4419	3	60
POA4419	4	52
POA4420		19
POA4420	0	10
POA4420	1	90
POA4420	2	139
POA4420	3	83
POA4420	4	73
POA4421		32
POA4421	0	42
POA4421	1	327
POA4421	2	263
POA4421	3	100
POA4421	4	54
POA4422		4
POA4422	0	5
POA4422	1	35
POA4422	2	60
POA4422	3	33
POA4422	4	27
POA4423		3
POA4423	1	12
POA4423	2	26
POA4423	3	18
POA4423	4	12
POA4424		7
POA4424	1	26
POA4424	2	23
POA4424	3	18
POA4424	4	12
POA4425		3
POA4425	1	19
POA4425	2	20
POA4425	3	22
POA4425	4	18
POA4426		3
POA4426	1	15
POA4426	2	12
POA4426	3	19
POA4426	4	5
POA4427		8
POA4427	0	7
POA4427	1	38
POA4427	2	27
POA4427	3	24
POA4427	4	14
POA4428		3
POA4428	0	5
POA4428	1	61
POA4428	2	82
POA4428	3	44
POA4428	4	41
POA4454		8
POA4454	0	5
POA4454	1	78
POA4454	2	71
POA4454	3	40
POA4454	4	39
POA4455		137
POA4455	0	133
POA4455	1	867
POA4455	2	1080
POA4455	3	417
POA4455	4	272
POA4461	1	6
POA4461	2	5
POA4461	3	6
POA4461	4	7
POA4462		3
POA4462	0	3
POA4462	1	11
POA4462	2	11
POA4462	3	11
POA4462	4	3
POA4465		19
POA4465	0	27
POA4465	1	125
POA4465	2	156
POA4465	3	73
POA4465	4	61
POA4467		7
POA4467	1	11
POA4467	2	29
POA4467	3	11
POA4467	4	20
POA4468		7
POA4468	0	5
POA4468	1	28
POA4468	2	33
POA4468	3	14
POA4468	4	19
POA4470		73
POA4470	0	88
POA4470	1	455
POA4470	2	447
POA4470	3	174
POA4470	4	79
POA4472		31
POA4472	0	43
POA4472	1	212
POA4472	2	154
POA4472	3	83
POA4472	4	59
POA4474	1	4
POA4474	2	13
POA4474	3	4
POA4474	4	9
POA4477		13
POA4477	0	20
POA4477	1	51
POA4477	2	50
POA4477	3	28
POA4477	4	27
POA4478		11
POA4478	0	8
POA4478	1	59
POA4478	2	39
POA4478	3	34
POA4478	4	34
POA4480		27
POA4480	0	15
POA4480	1	91
POA4480	2	96
POA4480	3	31
POA4480	4	30
POA4481	0	3
POA4481	1	8
POA4481	2	15
POA4481	3	4
POA4481	4	6
POA4482	0	10
POA4482	1	9
POA4482	2	18
POA4482	3	6
POA4482	4	3
POA4486		21
POA4486	0	12
POA4486	1	70
POA4486	2	79
POA4486	3	46
POA4486	4	35
POA4487		49
POA4487	0	50
POA4487	1	286
POA4487	2	391
POA4487	3	191
POA4487	4	107
POA4488		3
POA4488	0	4
POA4488	1	16
POA4488	2	35
POA4488	3	18
POA4488	4	20
POA4489		3
POA4489	1	5
POA4489	2	7
POA4489	3	3
POA4489	4	11
POA4490		39
POA4490	0	58
POA4490	1	184
POA4490	2	155
POA4490	3	68
POA4490	4	55
POA4491	1	11
POA4491	2	15
POA4491	3	8
POA4491	4	11
POA4492		5
POA4492	0	6
POA4492	1	37
POA4492	2	31
POA4492	3	11
POA4492	4	20
POA4493	2	3
POA4493	3	3
POA4494	1	13
POA4494	2	23
POA4494	3	13
POA4494	4	4
POA4496		12
POA4496	0	5
POA4496	1	22
POA4496	2	28
POA4496	3	14
POA4496	4	15
POA4497		4
POA4497	1	17
POA4497	2	38
POA4497	3	20
POA4497	4	28
POA4498		3
POA4498	1	18
POA4498	2	27
POA4498	3	16
POA4498	4	9
POA4500		284
POA4500	0	483
POA4500	1	3949
POA4500	2	5925
POA4500	3	2223
POA4500	4	1212
POA4501		59
POA4501	0	184
POA4501	1	822
POA4501	2	710
POA4501	3	236
POA4501	4	110
POA4502		67
POA4502	0	114
POA4502	1	916
POA4502	2	1268
POA4502	3	465
POA4502	4	164
POA4503		372
POA4503	0	564
POA4503	1	5078
POA4503	2	6295
POA4503	3	1906
POA4503	4	986
POA4504		110
POA4504	0	60
POA4504	1	1177
POA4504	2	2633
POA4504	3	1004
POA4504	4	562
POA4505		183
POA4505	0	277
POA4505	1	1949
POA4505	2	2356
POA4505	3	1233
POA4505	4	972
POA4506		197
POA4506	0	292
POA4506	1	2155
POA4506	2	2682
POA4506	3	1018
POA4506	4	713
POA4507		363
POA4507	0	632
POA4507	1	3686
POA4507	2	2468
POA4507	3	657
POA4507	4	290
POA4508		281
POA4508	0	422
POA4508	1	2527
POA4508	2	2290
POA4508	3	805
POA4508	4	431
POA4509		178
POA4509	0	245
POA4509	1	2962
POA4509	2	4525
POA4509	3	1142
POA4509	4	461
POA4510		660
POA4510	0	1214
POA4510	1	5933
POA4510	2	5652
POA4510	3	2052
POA4510	4	1219
POA4511		100
POA4511	0	84
POA4511	1	1236
POA4511	2	1274
POA4511	3	414
POA4511	4	243
POA4512		26
POA4512	0	8
POA4512	1	157
POA4512	2	417
POA4512	3	237
POA4512	4	186
POA4514		67
POA4514	0	57
POA4514	1	515
POA4514	2	846
POA4514	3	374
POA4514	4	300
POA4515		72
POA4515	0	48
POA4515	1	464
POA4515	2	516
POA4515	3	211
POA4515	4	137
POA4516		36
POA4516	0	3
POA4516	1	176
POA4516	2	413
POA4516	3	269
POA4516	4	248
POA4517		18
POA4517	0	8
POA4517	1	90
POA4517	2	98
POA4517	3	39
POA4517	4	23
POA4518		59
POA4518	0	40
POA4518	1	416
POA4518	2	741
POA4518	3	289
POA4518	4	194
POA4519		85
POA4519	0	90
POA4519	1	838
POA4519	2	1115
POA4519	3	484
POA4519	4	304
POA4520		67
POA4520	0	24
POA4520	1	583
POA4520	2	1805
POA4520	3	884
POA4520	4	675
POA4521		39
POA4521	0	22
POA4521	1	301
POA4521	2	663
POA4521	3	319
POA4521	4	199
POA4550		47
POA4550	0	49
POA4550	1	419
POA4550	2	576
POA4550	3	260
POA4550	4	161
POA4551		624
POA4551	0	1126
POA4551	1	8256
POA4551	2	8163
POA4551	3	2317
POA4551	4	994
POA4552		100
POA4552	0	84
POA4552	1	1249
POA4552	2	1325
POA4552	3	424
POA4552	4	229
POA4553		49
POA4553	0	21
POA4553	1	402
POA4553	2	769
POA4553	3	378
POA4553	4	272
POA4554		13
POA4554	0	8
POA4554	1	139
POA4554	2	242
POA4554	3	111
POA4554	4	87
POA4555		37
POA4555	0	43
POA4555	1	628
POA4555	2	964
POA4555	3	382
POA4555	4	272
POA4556		449
POA4556	0	712
POA4556	1	5265
POA4556	2	6112
POA4556	3	2047
POA4556	4	941
POA4557		228
POA4557	0	292
POA4557	1	2402
POA4557	2	2759
POA4557	3	854
POA4557	4	359
POA4558		379
POA4558	0	627
POA4558	1	3704
POA4558	2	2552
POA4558	3	642
POA4558	4	280
POA4559		53
POA4559	0	73
POA4559	1	551
POA4559	2	821
POA4559	3	368
POA4559	4	244
POA4560		365
POA4560	0	596
POA4560	1	3958
POA4560	2	4456
POA4560	3	1523
POA4560	4	851
POA4561		83
POA4561	0	54
POA4561	1	542
POA4561	2	1016
POA4561	3	394
POA4561	4	337
POA4562		69
POA4562	0	19
POA4562	1	564
POA4562	2	1241
POA4562	3	501
POA4562	4	301
POA4563		98
POA4563	0	83
POA4563	1	902
POA4563	2	1262
POA4563	3	507
POA4563	4	257
POA4564		96
POA4564	0	116
POA4564	1	1603
POA4564	2	1700
POA4564	3	469
POA4564	4	177
POA4565		237
POA4565	0	272
POA4565	1	2007
POA4565	2	1999
POA4565	3	710
POA4565	4	357
POA4566		121
POA4566	0	204
POA4566	1	1439
POA4566	2	1224
POA4566	3	308
POA4566	4	117
POA4567		125
POA4567	0	177
POA4567	1	1598
POA4567	2	1766
POA4567	3	454
POA4567	4	158
POA4568		42
POA4568	0	24
POA4568	1	353
POA4568	2	538
POA4568	3	235
POA4568	4	101
POA4569		25
POA4569	0	14
POA4569	1	175
POA4569	2	251
POA4569	3	95
POA4569	4	45
POA4570		604
POA4570	0	754
POA4570	1	5346
POA4570	2	5666
POA4570	3	2105
POA4570	4	1256
POA4571		6
POA4571	0	5
POA4571	1	102
POA4571	2	118
POA4571	3	43
POA4571	4	22
POA4572		53
POA4572	0	89
POA4572	1	662
POA4572	2	556
POA4572	3	157
POA4572	4	57
POA4573		254
POA4573	0	245
POA4573	1	3268
POA4573	2	4134
POA4573	3	1029
POA4573	4	402
POA4574		20
POA4574	0	16
POA4574	1	174
POA4574	2	190
POA4574	3	69
POA4574	4	45
POA4575		249
POA4575	0	407
POA4575	1	3307
POA4575	2	3522
POA4575	3	1089
POA4575	4	476
POA4580		100
POA4580	0	105
POA4580	1	985
POA4580	2	702
POA4580	3	189
POA4580	4	58
POA4581		20
POA4581	0	33
POA4581	1	213
POA4581	2	203
POA4581	3	60
POA4581	4	22
POA4600		28
POA4600	0	18
POA4600	1	122
POA4600	2	138
POA4600	3	52
POA4600	4	32
POA4601		17
POA4601	0	17
POA4601	1	144
POA4601	2	152
POA4601	3	55
POA4601	4	52
POA4605		60
POA4605	0	216
POA4605	1	570
POA4605	2	450
POA4605	3	190
POA4605	4	104
POA4606		40
POA4606	0	48
POA4606	1	358
POA4606	2	314
POA4606	3	134
POA4606	4	61
POA4608		9
POA4608	0	4
POA4608	1	105
POA4608	2	131
POA4608	3	58
POA4608	4	33
POA4610		232
POA4610	0	296
POA4610	1	1877
POA4610	2	1999
POA4610	3	727
POA4610	4	443
POA4611		3
POA4611	1	7
POA4611	2	19
POA4611	4	9
POA4612		5
POA4612	0	3
POA4612	1	31
POA4612	2	28
POA4612	3	15
POA4612	4	14
POA4613		24
POA4613	0	10
POA4613	1	117
POA4613	2	118
POA4613	3	48
POA4613	4	32
POA4614		31
POA4614	0	20
POA4614	1	210
POA4614	2	151
POA4614	3	39
POA4614	4	26
POA4615		142
POA4615	0	121
POA4615	1	1010
POA4615	2	902
POA4615	3	328
POA4615	4	213
POA4620		3
POA4620	0	3
POA4620	1	41
POA4620	2	66
POA4620	3	29
POA4620	4	17
POA4621		54
POA4621	0	35
POA4621	1	241
POA4621	2	239
POA4621	3	97
POA4621	4	57
POA4625		47
POA4625	0	49
POA4625	1	307
POA4625	2	378
POA4625	3	139
POA4625	4	87
POA4626		55
POA4626	0	53
POA4626	1	231
POA4626	2	264
POA4626	3	137
POA4626	4	82
POA4627		14
POA4627	0	23
POA4627	1	99
POA4627	2	83
POA4627	3	37
POA4627	4	50
POA4630		41
POA4630	0	48
POA4630	1	288
POA4630	2	293
POA4630	3	151
POA4630	4	92
POA4650		585
POA4650	0	966
POA4650	1	4766
POA4650	2	4222
POA4650	3	1541
POA4650	4	759
POA4655		934
POA4655	0	1389
POA4655	1	9530
POA4655	2	7723
POA4655	3	2345
POA4655	4	1024
POA4659		92
POA4659	0	65
POA4659	1	762
POA4659	2	703
POA4659	3	228
POA4659	4	105
POA4660		119
POA4660	0	93
POA4660	1	967
POA4660	2	1040
POA4660	3	350
POA4660	4	194
POA4662		13
POA4662	1	87
POA4662	2	103
POA4662	3	31
POA4662	4	21
POA4670		1255
POA4670	0	1950
POA4670	1	11310
POA4670	2	10645
POA4670	3	3366
POA4670	4	1609
POA4671		115
POA4671	0	63
POA4671	1	777
POA4671	2	860
POA4671	3	311
POA4671	4	160
POA4673		7
POA4673	0	3
POA4673	1	92
POA4673	2	85
POA4673	3	38
POA4673	4	26
POA4674		23
POA4674	0	11
POA4674	1	210
POA4674	2	211
POA4674	3	81
POA4674	4	41
POA4676	1	22
POA4676	2	29
POA4676	3	8
POA4676	4	3
POA4677		60
POA4677	0	38
POA4677	1	466
POA4677	2	527
POA4677	3	169
POA4677	4	67
POA4678		18
POA4678	0	3
POA4678	1	88
POA4678	2	139
POA4678	3	61
POA4678	4	31
POA4680		529
POA4680	0	786
POA4680	1	5563
POA4680	2	7740
POA4680	3	2712
POA4680	4	1225
POA4694	1	18
POA4694	2	26
POA4694	3	12
POA4694	4	12
POA4695		12
POA4695	0	8
POA4695	1	113
POA4695	2	145
POA4695	3	69
POA4695	4	52
POA4697	1	19
POA4697	2	18
POA4697	3	12
POA4697	4	7
POA4699		3
POA4699	0	3
POA4699	1	35
POA4699	2	66
POA4699	3	30
POA4699	4	19
POA4700		291
POA4700	0	643
POA4700	1	2352
POA4700	2	2058
POA4700	3	668
POA4700	4	279
POA4701		558
POA4701	0	1063
POA4701	1	5398
POA4701	2	5565
POA4701	3	1904
POA4701	4	934
POA4702		370
POA4702	0	247
POA4702	1	2564
POA4702	2	3688
POA4702	3	1572
POA4702	4	1033
POA4703		369
POA4703	0	397
POA4703	1	2710
POA4703	2	3088
POA4703	3	1036
POA4703	4	530
POA4704	1	16
POA4704	2	20
POA4704	3	7
POA4704	4	9
POA4705		6
POA4705	0	5
POA4705	1	25
POA4705	2	35
POA4705	3	26
POA4705	4	35
POA4706		4
POA4706	1	11
POA4706	2	10
POA4706	3	3
POA4706	4	4
POA4707		6
POA4707	0	7
POA4707	1	34
POA4707	2	42
POA4707	3	11
POA4707	4	6
POA4709		10
POA4709	0	3
POA4709	1	42
POA4709	2	155
POA4709	3	65
POA4709	4	8
POA4710		114
POA4710	0	81
POA4710	1	646
POA4710	2	675
POA4710	3	210
POA4710	4	67
POA4711		13
POA4711	0	8
POA4711	1	70
POA4711	2	206
POA4711	3	132
POA4711	4	122
POA4712		10
POA4712	0	7
POA4712	1	32
POA4712	2	28
POA4712	3	17
POA4712	4	14
POA4713		12
POA4713	0	119
POA4713	1	78
POA4713	2	28
POA4713	3	3
POA4714		61
POA4714	0	122
POA4714	1	502
POA4714	2	347
POA4714	3	116
POA4714	4	61
POA4715		115
POA4715	0	120
POA4715	1	639
POA4715	2	916
POA4715	3	402
POA4715	4	229
POA4716		11
POA4716	0	6
POA4716	1	66
POA4716	2	116
POA4716	3	73
POA4716	4	53
POA4717		54
POA4717	0	59
POA4717	1	462
POA4717	2	570
POA4717	3	205
POA4717	4	100
POA4718		33
POA4718	0	25
POA4718	1	212
POA4718	2	309
POA4718	3	128
POA4718	4	80
POA4719		23
POA4719	0	19
POA4719	1	118
POA4719	2	116
POA4719	3	54
POA4719	4	61
POA4720		166
POA4720	0	135
POA4720	1	1302
POA4720	2	1858
POA4720	3	713
POA4720	4	326
POA4721		50
POA4721	0	35
POA4721	1	350
POA4721	2	440
POA4721	3	172
POA4721	4	157
POA4722		17
POA4722	0	3
POA4722	1	148
POA4722	2	205
POA4722	3	100
POA4722	4	101
POA4723		13
POA4723	0	17
POA4723	1	112
POA4723	2	164
POA4723	3	86
POA4723	4	68
POA4724		9
POA4724	0	5
POA4724	1	47
POA4724	2	60
POA4724	3	40
POA4724	4	48
POA4725		23
POA4725	0	24
POA4725	1	208
POA4725	2	189
POA4725	3	82
POA4725	4	63
POA4726		6
POA4726	0	12
POA4726	1	50
POA4726	2	51
POA4726	3	17
POA4726	4	23
POA4727		4
POA4727	1	24
POA4727	2	30
POA4727	3	20
POA4727	4	10
POA4728		6
POA4728	0	3
POA4728	1	25
POA4728	2	18
POA4728	3	9
POA4728	4	13
POA4730		60
POA4730	0	80
POA4730	1	414
POA4730	2	407
POA4730	3	158
POA4730	4	93
POA4731	1	22
POA4731	2	22
POA4731	3	14
POA4731	4	12
POA4732		4
POA4732	1	19
POA4732	2	18
POA4732	3	3
POA4732	4	3
POA4733		3
POA4733	1	11
POA4733	2	17
POA4733	3	18
POA4733	4	19
POA4735		32
POA4735	0	32
POA4735	1	150
POA4735	2	128
POA4735	3	42
POA4735	4	20
POA4736		3
POA4736	0	3
POA4736	1	19
POA4736	2	15
POA4736	4	3
POA4737		174
POA4737	0	113
POA4737	1	766
POA4737	2	1079
POA4737	3	434
POA4737	4	233
POA4738		14
POA4738	0	9
POA4738	1	89
POA4738	2	166
POA4738	3	70
POA4738	4	59
POA4739		11
POA4739	0	9
POA4739	1	42
POA4739	2	57
POA4739	3	19
POA4739	4	14
POA4740		1115
POA4740	0	1726
POA4740	1	9512
POA4740	2	11099
POA4740	3	3776
POA4740	4	1588
POA4741		132
POA4741	0	44
POA4741	1	572
POA4741	2	937
POA4741	3	422
POA4741	4	279
POA4742		18
POA4742	0	11
POA4742	1	74
POA4742	2	110
POA4742	3	49
POA4742	4	40
POA4743		4
POA4743	0	3
POA4743	1	56
POA4743	2	80
POA4743	3	21
POA4743	4	12
POA4744		85
POA4744	0	56
POA4744	1	708
POA4744	2	1144
POA4744	3	432
POA4744	4	166
POA4745		32
POA4745	0	25
POA4745	1	220
POA4745	2	347
POA4745	3	122
POA4745	4	57
POA4746		11
POA4746	0	10
POA4746	1	147
POA4746	2	243
POA4746	3	66
POA4746	4	39
POA4750		43
POA4750	0	53
POA4750	1	564
POA4750	2	867
POA4750	3	286
POA4750	4	113
POA4751		68
POA4751	0	21
POA4751	1	363
POA4751	2	678
POA4751	3	262
POA4751	4	146
POA4753		35
POA4753	0	22
POA4753	1	277
POA4753	2	635
POA4753	3	249
POA4753	4	102
POA4754		34
POA4754	0	12
POA4754	1	190
POA4754	2	289
POA4754	3	123
POA4754	4	75
POA4756		17
POA4756	0	5
POA4756	1	80
POA4756	2	87
POA4756	3	37
POA4756	4	15
POA4757		4
POA4757	0	3
POA4757	1	43
POA4757	2	48
POA4757	3	23
POA4757	4	6
POA4798		9
POA4798	0	7
POA4798	1	69
POA4798	2	109
POA4798	3	42
POA4798	4	21
POA4799		29
POA4799	0	10
POA4799	1	133
POA4799	2	134
POA4799	3	59
POA4799	4	31
POA4800		181
POA4800	0	135
POA4800	1	971
POA4800	2	1278
POA4800	3	490
POA4800	4	242
POA4802		160
POA4802	0	209
POA4802	1	1280
POA4802	2	1204
POA4802	3	335
POA4802	4	119
POA4803		42
POA4803	0	55
POA4803	1	37
POA4803	2	12
POA4803	3	8
POA4804		39
POA4804	0	25
POA4804	1	240
POA4804	2	224
POA4804	3	65
POA4804	4	47
POA4805		218
POA4805	0	218
POA4805	1	1384
POA4805	2	1394
POA4805	3	455
POA4805	4	216
POA4806		60
POA4806	0	56
POA4806	1	437
POA4806	2	557
POA4806	3	223
POA4806	4	118
POA4807		215
POA4807	0	295
POA4807	1	1275
POA4807	2	1565
POA4807	3	596
POA4807	4	286
POA4808		11
POA4808	0	16
POA4808	1	103
POA4808	2	200
POA4808	3	67
POA4808	4	37
POA4809		22
POA4809	0	10
POA4809	1	100
POA4809	2	167
POA4809	3	64
POA4809	4	32
POA4810		327
POA4810	0	784
POA4810	1	3920
POA4810	2	2979
POA4810	3	699
POA4810	4	285
POA4811		139
POA4811	0	150
POA4811	1	1449
POA4811	2	1845
POA4811	3	588
POA4811	4	250
POA4812		270
POA4812	0	769
POA4812	1	3290
POA4812	2	2431
POA4812	3	656
POA4812	4	303
POA4814		425
POA4814	0	911
POA4814	1	4807
POA4814	2	6100
POA4814	3	2037
POA4814	4	877
POA4815		249
POA4815	0	354
POA4815	1	2323
POA4815	2	2692
POA4815	3	948
POA4815	4	432
POA4816		136
POA4816	0	299
POA4816	1	906
POA4816	2	1069
POA4816	3	423
POA4816	4	268
POA4817		271
POA4817	0	360
POA4817	1	2950
POA4817	2	4418
POA4817	3	1452
POA4817	4	718
POA4818		264
POA4818	0	128
POA4818	1	2331
POA4818	2	4456
POA4818	3	1431
POA4818	4	655
POA4819		65
POA4819	0	125
POA4819	1	497
POA4819	2	255
POA4819	3	60
POA4819	4	28
POA4820		174
POA4820	0	264
POA4820	1	1282
POA4820	2	1258
POA4820	3	463
POA4820	4	294
POA4821		38
POA4821	0	26
POA4821	1	160
POA4821	2	162
POA4821	3	79
POA4821	4	47
POA4822		18
POA4822	0	14
POA4822	1	79
POA4822	2	85
POA4822	3	48
POA4822	4	46
POA4823		15
POA4823	0	9
POA4823	1	86
POA4823	2	77
POA4823	3	49
POA4823	4	50
POA4824		54
POA4824	0	71
POA4824	1	278
POA4824	2	277
POA4824	3	104
POA4824	4	72
POA4825		288
POA4825	0	471
POA4825	1	2001
POA4825	2	2324
POA4825	3	747
POA4825	4	355
POA4828		15
POA4828	0	11
POA4828	1	19
POA4828	2	11
POA4828	3	4
POA4828	4	3
POA4829		14
POA4829	0	24
POA4829	1	50
POA4829	2	31
POA4829	3	17
POA4829	4	21
POA4830		31
POA4830	0	138
POA4830	1	112
POA4830	2	44
POA4830	3	12
POA4830	4	14
POA4849		45
POA4849	0	42
POA4849	1	250
POA4849	2	193
POA4849	3	30
POA4849	4	13
POA4850		206
POA4850	0	199
POA4850	1	1376
POA4850	2	1630
POA4850	3	578
POA4850	4	304
POA4852		65
POA4852	0	56
POA4852	1	566
POA4852	2	551
POA4852	3	123
POA4852	4	43
POA4854		90
POA4854	0	121
POA4854	1	651
POA4854	2	710
POA4854	3	265
POA4854	4	125
POA4855		13
POA4855	0	8
POA4855	1	87
POA4855	2	127
POA4855	3	33
POA4855	4	23
POA4856		18
POA4856	0	10
POA4856	1	81
POA4856	2	103
POA4856	3	42
POA4856	4	23
POA4858		31
POA4858	0	10
POA4858	1	158
POA4858	2	221
POA4858	3	85
POA4858	4	32
POA4859		7
POA4859	0	4
POA4859	1	71
POA4859	2	59
POA4859	3	28
POA4859	4	7
POA4860		177
POA4860	0	385
POA4860	1	1495
POA4860	2	1419
POA4860	3	420
POA4860	4	187
POA4861		34
POA4861	0	48
POA4861	1	225
POA4861	2	199
POA4861	3	61
POA4861	4	36
POA4865		97
POA4865	0	103
POA4865	1	807
POA4865	2	1065
POA4865	3	414
POA4865	4	243
POA4868		319
POA4868	0	428
POA4868	1	2646
POA4868	2	2974
POA4868	3	909
POA4868	4	383
POA4869		216
POA4869	0	231
POA4869	1	1866
POA4869	2	2542
POA4869	3	765
POA4869	4	372
POA4870		1221
POA4870	0	2561
POA4870	1	10075
POA4870	2	8472
POA4870	3	2308
POA4870	4	991
POA4871		193
POA4871	0	211
POA4871	1	1124
POA4871	2	1205
POA4871	3	484
POA4871	4	281
POA4872		74
POA4872	0	55
POA4872	1	423
POA4872	2	499
POA4872	3	230
POA4872	4	163
POA4873		134
POA4873	0	129
POA4873	1	861
POA4873	2	856
POA4873	3	293
POA4873	4	116
POA4874		68
POA4874	0	162
POA4874	1	369
POA4874	2	598
POA4874	3	218
POA4874	4	84
POA4875		195
POA4875	0	765
POA4875	1	577
POA4875	2	245
POA4875	3	66
POA4875	4	39
POA4876		49
POA4876	0	186
POA4876	1	259
POA4876	2	138
POA4876	3	31
POA4876	4	21
POA4877		84
POA4877	0	122
POA4877	1	765
POA4877	2	598
POA4877	3	138
POA4877	4	58
POA4878		181
POA4878	0	260
POA4878	1	1874
POA4878	2	2048
POA4878	3	578
POA4878	4	226
POA4879		179
POA4879	0	237
POA4879	1	2650
POA4879	2	3017
POA4879	3	808
POA4879	4	308
POA4880		211
POA4880	0	350
POA4880	1	1395
POA4880	2	1532
POA4880	3	584
POA4880	4	333
POA4881		74
POA4881	0	73
POA4881	1	538
POA4881	2	618
POA4881	3	225
POA4881	4	100
POA4882		30
POA4882	0	22
POA4882	1	283
POA4882	2	421
POA4882	3	175
POA4882	4	79
POA4883		146
POA4883	0	237
POA4883	1	1292
POA4883	2	1099
POA4883	3	336
POA4883	4	184
POA4884		27
POA4884	0	15
POA4884	1	226
