POA_CODE_2016	OnlyEnglishSpokenHome	persons
POA6151	1	12259
POA6152	0	6165
POA6152	1	17694
POA6153	0	4259
POA6153	1	14658
POA6154	0	1763
POA6154	1	7764
POA6155	0	19120
POA6155	1	29567
POA6156	0	1902
POA6156	1	14133
POA6157	0	1322
POA6157	1	11403
POA6158	0	604
POA6158	1	6283
POA6159	0	241
POA6159	1	2727
POA6160	0	1131
POA6160	1	6168
POA6161	0	21
POA6161	1	87
POA6162	0	1918
POA6162	1	8411
POA6163	0	10817
POA6163	1	36042
POA6164	0	12614
POA6164	1	41572
POA6165	0	10
POA6165	1	58
POA6166	0	1824
POA6166	1	7214
POA6167	0	4144
POA6167	1	19412
POA6168	0	2208
POA6168	1	19633
POA6169	0	2384
POA6169	1	30063
POA6170	0	3269
POA6170	1	8347
POA6171	0	3093
POA6171	1	26141
POA6172	0	915
POA6172	1	11989
POA6173	0	598
POA6173	1	10856
POA6174	0	223
POA6174	1	3313
POA6175	0	140
POA6175	1	3402
POA6176	0	95
POA6176	1	1151
POA6180	0	464
POA6180	1	4630
POA6181	0	14
POA6181	1	443
POA6182	1	7
POA6207	0	38
POA6207	1	918
POA6208	0	380
POA6208	1	10519
POA6209	0	42
POA6209	1	1795
POA6210	0	4661
POA6210	1	59236
POA6211	0	351
POA6211	1	6305
POA6213	0	9
POA6213	1	616
POA6214	0	5
POA6214	1	567
POA6215	0	235
POA6215	1	3453
POA6218	0	20
POA6218	1	349
POA6220	0	668
POA6220	1	3572
POA6221	0	38
POA6221	1	270
POA6223	0	6
POA6223	1	181
POA6224	0	70
POA6224	1	1005
POA6225	0	277
POA6225	1	8065
POA6226	0	16
POA6226	1	793
POA6227	0	15
POA6227	1	728
POA6228	0	8
POA6228	1	152
POA6229	0	12
POA6229	1	158
POA6230	0	4128
POA6230	1	35762
POA6232	0	674
POA6232	1	9529
POA6233	0	973
POA6233	1	16628
POA6236	0	39
POA6236	1	1898
POA6237	0	80
POA6237	1	2268
POA6239	0	203
POA6239	1	3826
POA6240	1	109
POA6243	1	57
POA6244	0	34
POA6244	1	1316
POA6251	0	19
POA6251	1	314
POA6252	0	10
POA6252	1	132
POA6253	0	28
POA6253	1	539
POA6254	0	16
POA6254	1	453
POA6255	0	132
POA6255	1	3487
POA6256	0	9
POA6256	1	339
POA6258	0	368
POA6258	1	5646
POA6260	0	91
POA6260	1	1206
POA6262	0	27
POA6262	1	645
POA6271	0	90
POA6271	1	2973
POA6275	0	30
POA6275	1	1195
POA6280	0	1269
POA6280	1	24936
POA6281	0	383
POA6281	1	6289
POA6282	0	60
POA6282	1	1172
POA6284	0	80
POA6284	1	1943
POA6285	0	777
POA6285	1	7682
POA6286	0	19
POA6286	1	540
POA6288	0	42
POA6288	1	459
POA6290	0	44
POA6290	1	1524
POA6302	0	85
POA6302	1	3142
POA6304	0	80
POA6304	1	1456
POA6306	0	30
POA6306	1	871
POA6308	0	30
POA6308	1	1388
POA6309	0	3
POA6309	1	227
POA6311	0	9
POA6311	1	507
POA6312	0	299
POA6312	1	4057
POA6313	1	239
POA6315	0	37
POA6315	1	1748
POA6316	0	8
POA6316	1	313
POA6317	0	791
POA6317	1	2833
POA6318	0	18
POA6318	1	440
POA6320	0	10
POA6320	1	531
POA6321	0	13
POA6321	1	455
POA6322	0	3
POA6322	1	200
POA6323	0	29
POA6323	1	875
POA6324	0	243
POA6324	1	2912
POA6326	0	20
POA6326	1	428
POA6327	0	4
POA6327	1	244
POA6328	0	5
POA6328	1	381
POA6330	0	2178
POA6330	1	31156
POA6333	0	239
POA6333	1	5069
POA6335	0	52
POA6335	1	650
POA6336	0	9
POA6336	1	271
POA6337	0	16
POA6337	1	444
POA6338	0	13
POA6338	1	594
POA6341	0	7
POA6341	1	252
POA6343	0	4
POA6343	1	224
POA6346	0	24
POA6346	1	631
POA6348	0	59
POA6348	1	708
POA6350	0	9
POA6350	1	266
POA6351	1	80
POA6352	0	4
POA6352	1	150
POA6353	0	35
POA6353	1	672
POA6355	0	20
POA6355	1	377
POA6356	0	6
POA6356	1	111
POA6357	0	4
POA6357	1	66
POA6358	0	3
POA6358	1	86
POA6359	0	32
POA6359	1	374
POA6361	0	3
POA6361	1	104
POA6363	1	97
POA6365	0	9
POA6365	1	479
POA6367	0	20
POA6367	1	305
POA6368	1	73
POA6369	0	34
POA6369	1	585
POA6370	0	3
POA6370	1	430
POA6372	0	3
POA6372	1	90
POA6373	1	86
POA6375	0	30
POA6375	1	875
POA6383	0	17
POA6383	1	841
POA6384	1	27
POA6385	1	19
POA6386	1	73
POA6390	0	97
POA6390	1	1576
POA6391	0	24
POA6391	1	883
POA6392	0	4
POA6392	1	424
POA6393	1	108
POA6394	0	9
POA6394	1	400
POA6395	0	61
POA6395	1	1431
POA6396	0	20
POA6396	1	298
POA6397	1	86
POA6398	0	14
POA6398	1	475
POA6401	0	430
POA6401	1	6474
POA6403	1	160
POA6405	1	303
POA6407	0	120
POA6407	1	911
POA6409	0	14
POA6409	1	335
POA6410	0	32
POA6410	1	910
POA6411	1	106
POA6412	1	44
POA6413	1	45
POA6414	0	3
POA6414	1	57
POA6415	0	226
POA6415	1	2566
POA6418	0	33
POA6418	1	613
POA6419	0	3
POA6419	1	55
POA6420	1	85
POA6421	0	7
POA6421	1	121
POA6422	0	7
POA6422	1	44
POA6423	0	7
POA6423	1	183
POA6424	1	66
POA6425	1	65
POA6426	0	27
POA6426	1	720
POA6427	0	8
POA6427	1	61
POA6428	1	52
POA6429	0	76
POA6429	1	796
POA6430	0	2875
POA6430	1	17829
POA6431	0	664
POA6431	1	267
POA6432	0	553
POA6432	1	5612
POA6434	0	28
POA6434	1	130
POA6436	0	9
POA6436	1	82
POA6437	0	40
POA6437	1	395
POA6438	0	75
POA6438	1	577
POA6440	0	209
POA6440	1	727
POA6442	0	153
POA6442	1	2051
POA6443	0	48
POA6443	1	661
POA6445	0	13
POA6445	1	156
POA6446	1	109
POA6447	0	10
POA6447	1	144
POA6448	0	18
POA6448	1	396
POA6450	0	438
POA6450	1	11463
POA6460	0	17
POA6460	1	654
POA6461	0	10
POA6461	1	471
POA6462	1	118
POA6463	1	14
POA6465	1	26
POA6466	1	55
POA6467	1	28
POA6468	0	13
POA6468	1	204
POA6470	1	15
POA6472	1	165
POA6473	1	41
POA6475	1	379
POA6476	1	50
POA6477	0	3
POA6477	1	243
POA6479	0	11
POA6479	1	491
POA6480	1	43
POA6484	0	6
POA6484	1	69
POA6485	0	8
POA6485	1	421
POA6487	1	41
POA6488	1	171
POA6489	0	5
POA6489	1	77
POA6490	0	11
POA6490	1	228
POA6501	0	25
POA6501	1	855
POA6502	0	53
POA6502	1	1044
POA6503	0	231
POA6503	1	1761
POA6504	0	3
POA6504	1	138
POA6505	1	112
POA6506	1	47
POA6507	0	30
POA6507	1	456
POA6509	0	18
POA6509	1	135
POA6510	0	71
POA6510	1	1719
POA6511	0	32
POA6511	1	428
POA6512	1	89
POA6513	0	13
POA6513	1	192
POA6514	0	13
POA6514	1	586
POA6515	0	3
POA6515	1	273
POA6516	0	47
POA6516	1	1563
POA6517	0	23
POA6517	1	341
POA6518	0	7
POA6518	1	200
POA6519	0	28
POA6519	1	516
POA6521	0	14
POA6521	1	320
POA6522	1	413
POA6525	0	70
POA6525	1	3256
POA6528	0	16
POA6528	1	351
POA6530	0	2554
POA6530	1	27269
POA6532	0	278
POA6532	1	5547
POA6535	0	26
POA6535	1	1429
POA6536	0	42
POA6536	1	1345
POA6537	0	64
POA6537	1	759
POA6556	0	65
POA6556	1	1845
POA6558	0	49
POA6558	1	656
POA6560	0	96
POA6560	1	1156
POA6562	0	33
POA6562	1	1136
POA6564	0	6
POA6564	1	296
POA6566	0	114
POA6566	1	2837
POA6567	0	6
POA6567	1	362
POA6568	1	217
POA6569	0	7
POA6569	1	244
POA6571	0	5
POA6571	1	68
POA6572	1	57
POA6574	1	74
POA6575	1	121
POA6603	0	56
POA6603	1	1017
POA6605	1	40
POA6606	1	166
POA6608	0	4
POA6608	1	120
POA6609	0	122
POA6609	1	635
POA6612	0	8
POA6612	1	176
POA6613	0	3
POA6613	1	42
POA6614	1	18
POA6616	0	3
POA6616	1	48
POA6620	0	23
POA6620	1	422
POA6623	0	17
POA6623	1	597
POA6625	1	45
POA6627	0	7
POA6627	1	58
POA6628	1	32
POA6630	0	26
POA6630	1	502
POA6631	1	29
POA6632	0	3
POA6632	1	59
POA6635	0	20
POA6635	1	252
POA6638	0	17
POA6638	1	340
POA6639	0	5
POA6639	1	75
POA6640	0	5
POA6640	1	146
POA6642	0	85
POA6642	1	748
POA6646	0	220
POA6646	1	383
POA6701	0	697
POA6701	1	3978
POA6705	0	17
POA6705	1	226
POA6707	0	129
POA6707	1	2343
POA6710	0	545
POA6710	1	2584
POA6712	0	299
POA6712	1	1281
POA6713	0	34
POA6713	1	976
POA6714	0	2156
POA6714	1	12562
POA6716	0	69
POA6716	1	634
POA6718	0	351
POA6718	1	391
POA6720	0	183
POA6720	1	2051
POA6721	0	493
POA6721	1	3405
POA6722	0	1499
POA6722	1	6729
POA6725	0	1419
POA6725	1	7983
POA6726	0	457
POA6726	1	4337
POA6728	0	2050
POA6728	1	3166
POA6740	0	93
POA6740	1	1017
POA6743	0	933
POA6743	1	4575
POA6751	0	490
POA6751	1	3767
POA6753	0	1090
POA6753	1	4626
POA6754	0	82
POA6754	1	1131
POA6758	0	242
POA6758	1	1230
POA6760	0	207
POA6760	1	331
POA6762	0	300
POA6762	1	421
POA6765	0	995
POA6765	1	564
POA6770	0	975
POA6770	1	1266
POA6798	0	842
POA6798	1	503
POA6799	0	374
POA6799	1	119
POA7000	0	1622
POA7000	1	11221
POA7004	0	861
POA7004	1	6160
POA7005	0	3276
POA7005	1	9351
POA7007	0	367
POA7007	1	2551
POA7008	0	1423
POA7008	1	9886
POA7009	0	2016
POA7009	1	9589
POA7010	0	1713
POA7010	1	13884
POA7011	0	578
POA7011	1	13251
POA7012	0	25
POA7012	1	760
POA7015	0	443
POA7015	1	9424
POA7016	0	57
POA7016	1	2128
POA7017	0	218
POA7017	1	5165
POA7018	0	1145
POA7018	1	18896
POA7019	0	184
POA7019	1	5520
POA7020	0	46
POA7020	1	2332
POA7021	0	58
POA7021	1	2262
POA7022	0	12
POA7022	1	819
POA7023	0	7
POA7023	1	299
POA7024	0	15
POA7024	1	481
POA7025	0	48
POA7025	1	1571
POA7026	0	23
POA7026	1	841
POA7027	0	3
POA7027	1	276
POA7030	0	227
POA7030	1	15949
POA7050	0	1086
POA7050	1	10776
POA7052	0	403
POA7052	1	6419
POA7053	0	237
POA7053	1	3188
POA7054	0	348
POA7054	1	8027
POA7055	0	3
POA7055	1	415
POA7109	0	280
POA7109	1	7970
POA7112	0	110
POA7112	1	2718
POA7113	0	46
POA7113	1	956
POA7116	0	67
POA7116	1	2017
POA7117	0	47
POA7117	1	768
POA7119	1	41
POA7120	0	22
POA7120	1	1649
POA7140	0	174
POA7140	1	10052
POA7150	0	100
POA7150	1	2586
POA7155	0	35
POA7155	1	724
POA7162	0	16
POA7162	1	549
POA7163	0	8
POA7163	1	308
POA7170	0	159
POA7170	1	4712
POA7171	0	90
POA7171	1	3057
POA7172	0	55
POA7172	1	3331
POA7173	0	137
POA7173	1	6039
POA7174	1	168
POA7175	0	3
POA7175	1	185
POA7176	0	4
POA7176	1	147
POA7177	0	6
POA7177	1	371
POA7178	0	8
POA7178	1	273
POA7179	0	3
POA7179	1	334
POA7180	1	132
POA7182	0	6
POA7182	1	227
POA7183	1	47
POA7184	0	11
POA7184	1	683
POA7185	1	88
POA7186	1	163
POA7187	1	113
POA7190	0	54
POA7190	1	2837
POA7209	1	368
POA7210	0	13
POA7210	1	972
POA7211	1	225
POA7212	0	20
POA7212	1	1703
POA7213	1	243
POA7214	0	8
POA7214	1	543
POA7215	0	126
POA7215	1	2968
POA7216	0	72
POA7216	1	3051
POA7248	0	2336
POA7248	1	12220
POA7249	0	690
POA7249	1	11205
POA7250	0	2279
POA7250	1	42776
POA7252	0	43
POA7252	1	2506
POA7253	0	89
POA7253	1	4419
POA7254	0	14
POA7254	1	424
POA7255	0	14
POA7255	1	778
POA7256	0	71
POA7256	1	1383
POA7257	1	66
POA7258	0	13
POA7258	1	885
POA7259	0	28
POA7259	1	383
POA7260	0	45
POA7260	1	2967
POA7261	0	9
POA7261	1	241
POA7262	0	36
POA7262	1	1550
POA7263	0	18
POA7263	1	544
POA7264	0	15
POA7264	1	562
POA7265	1	210
POA7267	0	4
POA7267	1	712
POA7268	0	33
POA7268	1	946
POA7270	0	72
POA7270	1	3716
POA7275	0	50
POA7275	1	2875
POA7276	0	10
POA7276	1	496
POA7277	0	240
POA7277	1	5169
POA7290	0	39
POA7290	1	2133
POA7291	0	7
POA7291	1	517
POA7292	0	4
POA7292	1	562
POA7300	0	58
POA7300	1	3145
POA7301	0	71
POA7301	1	3916
POA7302	0	23
POA7302	1	1529
POA7303	0	36
POA7303	1	2497
POA7304	0	154
POA7304	1	5344
POA7305	0	23
POA7305	1	1039
POA7306	0	141
POA7306	1	3572
POA7307	0	186
POA7307	1	9295
POA7310	0	818
POA7310	1	24706
POA7315	0	235
POA7315	1	13618
POA7316	0	107
POA7316	1	5379
POA7320	0	524
POA7320	1	14871
POA7321	0	75
POA7321	1	4233
POA7322	0	68
POA7322	1	3587
POA7325	0	129
POA7325	1	7940
POA7330	0	146
POA7330	1	5970
POA7331	0	7
POA7331	1	492
POA7466	1	10
POA7467	0	35
POA7467	1	1630
POA7468	0	5
POA7468	1	655
POA7469	0	19
POA7469	1	676
POA7470	0	40
POA7470	1	597
POA9494	0	6052
POA9494	1	28294
POA9797	0	231
POA9797	1	802
