POA_CODE_2016	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA5041	15-19	0	F	433
POA5041	15-19	0	M	368
POA5041	15-19	1	F	9
POA5041	15-19	1	M	19
POA5041	20-24		F	15
POA5041	20-24		M	18
POA5041	20-24	0	F	341
POA5041	20-24	0	M	346
POA5041	20-24	1	F	30
POA5041	20-24	1	M	23
POA5041	25-34		F	35
POA5041	25-34		M	35
POA5041	25-34	0	F	661
POA5041	25-34	0	M	643
POA5041	25-34	1	F	64
POA5041	25-34	1	M	46
POA5041	35-44		F	32
POA5041	35-44		M	47
POA5041	35-44	0	F	795
POA5041	35-44	0	M	759
POA5041	35-44	1	F	132
POA5041	35-44	1	M	80
POA5041	45-54		F	32
POA5041	45-54		M	33
POA5041	45-54	0	F	740
POA5041	45-54	0	M	775
POA5041	45-54	1	F	206
POA5041	45-54	1	M	114
POA5041	55-64		F	42
POA5041	55-64		M	41
POA5041	55-64	0	F	582
POA5041	55-64	0	M	600
POA5041	55-64	1	F	246
POA5041	55-64	1	M	144
POA5041	65-74		F	34
POA5041	65-74		M	31
POA5041	65-74	0	F	458
POA5041	65-74	0	M	437
POA5041	65-74	1	F	115
POA5041	65-74	1	M	89
POA5041	75-84		F	46
POA5041	75-84		M	22
POA5041	75-84	0	F	273
POA5041	75-84	0	M	207
POA5041	75-84	1	F	49
POA5041	75-84	1	M	31
POA5041	85+		F	54
POA5041	85+		M	27
POA5041	85+	0	F	316
POA5041	85+	0	M	140
POA5041	85+	1	F	6
POA5041	85+	1	M	18
POA5042	15-19		F	15
POA5042	15-19		M	18
POA5042	15-19	0	F	360
POA5042	15-19	0	M	254
POA5042	15-19	1	F	17
POA5042	15-19	1	M	20
POA5042	20-24		F	23
POA5042	20-24		M	20
POA5042	20-24	0	F	521
POA5042	20-24	0	M	445
POA5042	20-24	1	F	27
POA5042	20-24	1	M	21
POA5042	25-34		F	56
POA5042	25-34		M	46
POA5042	25-34	0	F	856
POA5042	25-34	0	M	804
POA5042	25-34	1	F	86
POA5042	25-34	1	M	56
POA5042	35-44		F	36
POA5042	35-44		M	16
POA5042	35-44	0	F	529
POA5042	35-44	0	M	607
POA5042	35-44	1	F	100
POA5042	35-44	1	M	76
POA5042	45-54		F	28
POA5042	45-54		M	31
POA5042	45-54	0	F	428
POA5042	45-54	0	M	450
POA5042	45-54	1	F	122
POA5042	45-54	1	M	91
POA5042	55-64		F	31
POA5042	55-64		M	43
POA5042	55-64	0	F	369
POA5042	55-64	0	M	392
POA5042	55-64	1	F	118
POA5042	55-64	1	M	94
POA5042	65-74		F	41
POA5042	65-74		M	37
POA5042	65-74	0	F	379
POA5042	65-74	0	M	291
POA5042	65-74	1	F	84
POA5042	65-74	1	M	61
POA5042	75-84		F	55
POA5042	75-84		M	44
POA5042	75-84	0	F	344
POA5042	75-84	0	M	254
POA5042	75-84	1	F	46
POA5042	75-84	1	M	34
POA5042	85+		F	32
POA5042	85+		M	20
POA5042	85+	0	F	177
POA5042	85+	0	M	99
POA5042	85+	1	F	11
POA5042	85+	1	M	19
POA5043	15-19		F	27
POA5043	15-19		M	46
POA5043	15-19	0	F	488
POA5043	15-19	0	M	455
POA5043	15-19	1	F	29
POA5043	15-19	1	M	24
POA5043	20-24		F	41
POA5043	20-24		M	45
POA5043	20-24	0	F	724
POA5043	20-24	0	M	642
POA5043	20-24	1	F	61
POA5043	20-24	1	M	36
POA5043	25-34		F	100
POA5043	25-34		M	91
POA5043	25-34	0	F	1350
POA5043	25-34	0	M	1284
POA5043	25-34	1	F	148
POA5043	25-34	1	M	99
POA5043	35-44		F	59
POA5043	35-44		M	63
POA5043	35-44	0	F	934
POA5043	35-44	0	M	1003
POA5043	35-44	1	F	165
POA5043	35-44	1	M	127
POA5043	45-54		F	62
POA5043	45-54		M	57
POA5043	45-54	0	F	794
POA5043	45-54	0	M	768
POA5043	45-54	1	F	228
POA5043	45-54	1	M	172
POA5043	55-64		F	71
POA5043	55-64		M	52
POA5043	55-64	0	F	782
POA5043	55-64	0	M	754
POA5043	55-64	1	F	259
POA5043	55-64	1	M	154
POA5043	65-74		F	85
POA5043	65-74		M	67
POA5043	65-74	0	F	748
POA5043	65-74	0	M	614
POA5043	65-74	1	F	155
POA5043	65-74	1	M	108
POA5043	75-84		F	102
POA5043	75-84		M	60
POA5043	75-84	0	F	650
POA5043	75-84	0	M	408
POA5043	75-84	1	F	86
POA5043	75-84	1	M	52
POA5043	85+		F	58
POA5043	85+		M	35
POA5043	85+	0	F	493
POA5043	85+	0	M	215
POA5043	85+	1	F	14
POA5043	85+	1	M	23
POA5044	15-19		F	12
POA5044	15-19		M	13
POA5044	15-19	0	F	297
POA5044	15-19	0	M	331
POA5044	15-19	1	F	12
POA5044	15-19	1	M	12
POA5044	20-24		F	12
POA5044	20-24		M	15
POA5044	20-24	0	F	290
POA5044	20-24	0	M	302
POA5044	20-24	1	F	24
POA5044	20-24	1	M	16
POA5044	25-34		F	23
POA5044	25-34		M	34
POA5044	25-34	0	F	513
POA5044	25-34	0	M	465
POA5044	25-34	1	F	56
POA5044	25-34	1	M	34
POA5044	35-44		F	34
POA5044	35-44		M	28
POA5044	35-44	0	F	533
POA5044	35-44	0	M	524
POA5044	35-44	1	F	88
POA5044	35-44	1	M	56
POA5044	45-54		F	34
POA5044	45-54		M	34
POA5044	45-54	0	F	602
POA5044	45-54	0	M	571
POA5044	45-54	1	F	139
POA5044	45-54	1	M	94
POA5044	55-64		F	43
POA5044	55-64		M	27
POA5044	55-64	0	F	495
POA5044	55-64	0	M	524
POA5044	55-64	1	F	197
POA5044	55-64	1	M	101
POA5044	65-74		F	37
POA5044	65-74		M	39
POA5044	65-74	0	F	501
POA5044	65-74	0	M	450
POA5044	65-74	1	F	111
POA5044	65-74	1	M	62
POA5044	75-84		F	61
POA5044	75-84		M	40
POA5044	75-84	0	F	333
POA5044	75-84	0	M	263
POA5044	75-84	1	F	55
POA5044	75-84	1	M	44
POA5044	85+		F	69
POA5044	85+		M	40
POA5044	85+	0	F	336
POA5044	85+	0	M	164
POA5044	85+	1	F	15
POA5044	85+	1	M	16
POA5045	15-19		F	28
POA5045	15-19		M	21
POA5045	15-19	0	F	309
POA5045	15-19	0	M	314
POA5045	15-19	1	F	9
POA5045	15-19	1	M	14
POA5045	20-24		F	42
POA5045	20-24		M	28
POA5045	20-24	0	F	473
POA5045	20-24	0	M	419
POA5045	20-24	1	F	23
POA5045	20-24	1	M	18
POA5045	25-34		F	86
POA5045	25-34		M	95
POA5045	25-34	0	F	993
POA5045	25-34	0	M	939
POA5045	25-34	1	F	62
POA5045	25-34	1	M	51
POA5045	35-44		F	61
POA5045	35-44		M	76
POA5045	35-44	0	F	820
POA5045	35-44	0	M	829
POA5045	35-44	1	F	120
POA5045	35-44	1	M	75
POA5045	45-54		F	53
POA5045	45-54		M	71
POA5045	45-54	0	F	765
POA5045	45-54	0	M	839
POA5045	45-54	1	F	187
POA5045	45-54	1	M	116
POA5045	55-64		F	97
POA5045	55-64		M	90
POA5045	55-64	0	F	814
POA5045	55-64	0	M	841
POA5045	55-64	1	F	294
POA5045	55-64	1	M	175
POA5045	65-74		F	87
POA5045	65-74		M	71
POA5045	65-74	0	F	674
POA5045	65-74	0	M	690
POA5045	65-74	1	F	167
POA5045	65-74	1	M	103
POA5045	75-84		F	86
POA5045	75-84		M	52
POA5045	75-84	0	F	417
POA5045	75-84	0	M	309
POA5045	75-84	1	F	46
POA5045	75-84	1	M	50
POA5045	85+		F	64
POA5045	85+		M	25
POA5045	85+	0	F	342
POA5045	85+	0	M	130
POA5045	85+	1	F	9
POA5045	85+	1	M	22
POA5046	15-19		F	16
POA5046	15-19		M	16
POA5046	15-19	0	F	199
POA5046	15-19	0	M	225
POA5046	15-19	1	F	13
POA5046	15-19	1	M	10
POA5046	20-24		F	29
POA5046	20-24		M	26
POA5046	20-24	0	F	346
POA5046	20-24	0	M	343
POA5046	20-24	1	F	27
POA5046	20-24	1	M	18
POA5046	25-34		F	38
POA5046	25-34		M	49
POA5046	25-34	0	F	568
POA5046	25-34	0	M	584
POA5046	25-34	1	F	50
POA5046	25-34	1	M	43
POA5046	35-44		F	32
POA5046	35-44		M	34
POA5046	35-44	0	F	430
POA5046	35-44	0	M	477
POA5046	35-44	1	F	80
POA5046	35-44	1	M	53
POA5046	45-54		F	23
POA5046	45-54		M	32
POA5046	45-54	0	F	415
POA5046	45-54	0	M	383
POA5046	45-54	1	F	115
POA5046	45-54	1	M	66
POA5046	55-64		F	24
POA5046	55-64		M	19
POA5046	55-64	0	F	405
POA5046	55-64	0	M	397
POA5046	55-64	1	F	160
POA5046	55-64	1	M	97
POA5046	65-74		F	46
POA5046	65-74		M	35
POA5046	65-74	0	F	372
POA5046	65-74	0	M	335
POA5046	65-74	1	F	81
POA5046	65-74	1	M	53
POA5046	75-84		F	39
POA5046	75-84		M	19
POA5046	75-84	0	F	285
POA5046	75-84	0	M	182
POA5046	75-84	1	F	29
POA5046	75-84	1	M	30
POA5046	85+		F	37
POA5046	85+		M	16
POA5046	85+	0	F	308
POA5046	85+	0	M	121
POA5046	85+	1	F	13
POA5046	85+	1	M	19
POA5047	15-19		F	14
POA5047	15-19		M	27
POA5047	15-19	0	F	212
POA5047	15-19	0	M	200
POA5047	15-19	1	F	13
POA5047	15-19	1	M	4
POA5047	20-24		F	24
POA5047	20-24		M	13
POA5047	20-24	0	F	265
POA5047	20-24	0	M	265
POA5047	20-24	1	F	21
POA5047	20-24	1	M	17
POA5047	25-34		F	53
POA5047	25-34		M	51
POA5047	25-34	0	F	585
POA5047	25-34	0	M	548
POA5047	25-34	1	F	70
POA5047	25-34	1	M	54
POA5047	35-44		F	17
POA5047	35-44		M	29
POA5047	35-44	0	F	453
POA5047	35-44	0	M	457
POA5047	35-44	1	F	77
POA5047	35-44	1	M	56
POA5047	45-54		F	29
POA5047	45-54		M	45
POA5047	45-54	0	F	378
POA5047	45-54	0	M	363
POA5047	45-54	1	F	103
POA5047	45-54	1	M	67
POA5047	55-64		F	39
POA5047	55-64		M	34
POA5047	55-64	0	F	379
POA5047	55-64	0	M	293
POA5047	55-64	1	F	125
POA5047	55-64	1	M	60
POA5047	65-74		F	34
POA5047	65-74		M	24
POA5047	65-74	0	F	325
POA5047	65-74	0	M	304
POA5047	65-74	1	F	74
POA5047	65-74	1	M	47
POA5047	75-84		F	39
POA5047	75-84		M	20
POA5047	75-84	0	F	197
POA5047	75-84	0	M	182
POA5047	75-84	1	F	26
POA5047	75-84	1	M	26
POA5047	85+		F	21
POA5047	85+		M	14
POA5047	85+	0	F	97
POA5047	85+	0	M	60
POA5047	85+	1	F	6
POA5047	85+	1	M	3
POA5048	15-19		F	22
POA5048	15-19		M	25
POA5048	15-19	0	F	325
POA5048	15-19	0	M	344
POA5048	15-19	1	F	14
POA5048	15-19	1	M	11
POA5048	20-24		F	16
POA5048	20-24		M	11
POA5048	20-24	0	F	334
POA5048	20-24	0	M	334
POA5048	20-24	1	F	24
POA5048	20-24	1	M	17
POA5048	25-34		F	43
POA5048	25-34		M	36
POA5048	25-34	0	F	665
POA5048	25-34	0	M	614
POA5048	25-34	1	F	73
POA5048	25-34	1	M	38
POA5048	35-44		F	44
POA5048	35-44		M	41
POA5048	35-44	0	F	729
POA5048	35-44	0	M	670
POA5048	35-44	1	F	110
POA5048	35-44	1	M	85
POA5048	45-54		F	50
POA5048	45-54		M	44
POA5048	45-54	0	F	776
POA5048	45-54	0	M	718
POA5048	45-54	1	F	198
POA5048	45-54	1	M	97
POA5048	55-64		F	53
POA5048	55-64		M	50
POA5048	55-64	0	F	755
POA5048	55-64	0	M	786
POA5048	55-64	1	F	256
POA5048	55-64	1	M	140
POA5048	65-74		F	75
POA5048	65-74		M	50
POA5048	65-74	0	F	662
POA5048	65-74	0	M	618
POA5048	65-74	1	F	162
POA5048	65-74	1	M	104
POA5048	75-84		F	79
POA5048	75-84		M	52
POA5048	75-84	0	F	516
POA5048	75-84	0	M	348
POA5048	75-84	1	F	52
POA5048	75-84	1	M	50
POA5048	85+		F	85
POA5048	85+		M	33
POA5048	85+	0	F	394
POA5048	85+	0	M	194
POA5048	85+	1	F	26
POA5048	85+	1	M	29
POA5049	15-19		F	27
POA5049	15-19		M	17
POA5049	15-19	0	F	220
POA5049	15-19	0	M	247
POA5049	15-19	1	F	10
POA5049	15-19	1	M	11
POA5049	20-24		F	16
POA5049	20-24		M	10
POA5049	20-24	0	F	206
POA5049	20-24	0	M	244
POA5049	20-24	1	F	17
POA5049	20-24	1	M	15
POA5049	25-34		F	19
POA5049	25-34		M	18
POA5049	25-34	0	F	502
POA5049	25-34	0	M	441
POA5049	25-34	1	F	45
POA5049	25-34	1	M	35
POA5049	35-44		F	15
POA5049	35-44		M	20
POA5049	35-44	0	F	554
POA5049	35-44	0	M	527
POA5049	35-44	1	F	96
POA5049	35-44	1	M	53
POA5049	45-54		F	36
POA5049	45-54		M	31
POA5049	45-54	0	F	529
POA5049	45-54	0	M	551
POA5049	45-54	1	F	147
POA5049	45-54	1	M	74
POA5049	55-64		F	48
POA5049	55-64		M	50
POA5049	55-64	0	F	519
POA5049	55-64	0	M	532
POA5049	55-64	1	F	188
POA5049	55-64	1	M	129
POA5049	65-74		F	45
POA5049	65-74		M	39
POA5049	65-74	0	F	459
POA5049	65-74	0	M	468
POA5049	65-74	1	F	112
POA5049	65-74	1	M	83
POA5049	75-84		F	28
POA5049	75-84		M	24
POA5049	75-84	0	F	203
POA5049	75-84	0	M	208
POA5049	75-84	1	F	34
POA5049	75-84	1	M	37
POA5049	85+		F	13
POA5049	85+		M	13
POA5049	85+	0	F	102
POA5049	85+	0	M	61
POA5049	85+	1	F	8
POA5049	85+	1	M	14
POA5050	15-19		F	10
POA5050	15-19		M	12
POA5050	15-19	0	F	181
POA5050	15-19	0	M	164
POA5050	15-19	1	F	7
POA5050	15-19	1	M	9
POA5050	20-24		F	7
POA5050	20-24		M	16
POA5050	20-24	0	F	132
POA5050	20-24	0	M	165
POA5050	20-24	1	F	7
POA5050	20-24	1	M	9
POA5050	25-34		F	7
POA5050	25-34		M	6
POA5050	25-34	0	F	222
POA5050	25-34	0	M	222
POA5050	25-34	1	F	26
POA5050	25-34	1	M	12
POA5050	35-44		F	12
POA5050	35-44		M	12
POA5050	35-44	0	F	263
POA5050	35-44	0	M	266
POA5050	35-44	1	F	47
POA5050	35-44	1	M	39
POA5050	45-54		F	24
POA5050	45-54		M	25
POA5050	45-54	0	F	291
POA5050	45-54	0	M	291
POA5050	45-54	1	F	74
POA5050	45-54	1	M	46
POA5050	55-64		F	18
POA5050	55-64		M	13
POA5050	55-64	0	F	261
POA5050	55-64	0	M	247
POA5050	55-64	1	F	101
POA5050	55-64	1	M	77
POA5050	65-74		F	26
POA5050	65-74		M	18
POA5050	65-74	0	F	293
POA5050	65-74	0	M	283
POA5050	65-74	1	F	72
POA5050	65-74	1	M	47
POA5050	75-84		F	19
POA5050	75-84		M	21
POA5050	75-84	0	F	181
POA5050	75-84	0	M	186
POA5050	75-84	1	F	32
POA5050	75-84	1	M	19
POA5050	85+		F	24
POA5050	85+		M	8
POA5050	85+	0	F	120
POA5050	85+	0	M	61
POA5050	85+	1	F	4
POA5050	85+	1	M	11
POA5051	15-19		F	22
POA5051	15-19		M	27
POA5051	15-19	0	F	400
POA5051	15-19	0	M	456
POA5051	15-19	1	F	17
POA5051	15-19	1	M	16
POA5051	20-24		F	6
POA5051	20-24		M	9
POA5051	20-24	0	F	340
POA5051	20-24	0	M	367
POA5051	20-24	1	F	16
POA5051	20-24	1	M	24
POA5051	25-34		F	26
POA5051	25-34		M	37
POA5051	25-34	0	F	566
POA5051	25-34	0	M	534
POA5051	25-34	1	F	60
POA5051	25-34	1	M	29
POA5051	35-44		F	24
POA5051	35-44		M	38
POA5051	35-44	0	F	876
POA5051	35-44	0	M	832
POA5051	35-44	1	F	139
POA5051	35-44	1	M	90
POA5051	45-54		F	24
POA5051	45-54		M	37
POA5051	45-54	0	F	862
POA5051	45-54	0	M	852
POA5051	45-54	1	F	204
POA5051	45-54	1	M	123
POA5051	55-64		F	31
POA5051	55-64		M	41
POA5051	55-64	0	F	676
POA5051	55-64	0	M	707
POA5051	55-64	1	F	246
POA5051	55-64	1	M	159
POA5051	65-74		F	49
POA5051	65-74		M	45
POA5051	65-74	0	F	569
POA5051	65-74	0	M	591
POA5051	65-74	1	F	156
POA5051	65-74	1	M	113
POA5051	75-84		F	37
POA5051	75-84		M	27
POA5051	75-84	0	F	259
POA5051	75-84	0	M	254
POA5051	75-84	1	F	24
POA5051	75-84	1	M	34
POA5051	85+		F	21
POA5051	85+		M	8
POA5051	85+	0	F	105
POA5051	85+	0	M	68
POA5051	85+	1	F	9
POA5051	85+	1	M	16
POA5052	15-19		F	9
POA5052	15-19		M	12
POA5052	15-19	0	F	177
POA5052	15-19	0	M	214
POA5052	15-19	1	F	6
POA5052	15-19	1	M	6
POA5052	20-24		F	4
POA5052	20-24		M	13
POA5052	20-24	0	F	145
POA5052	20-24	0	M	172
POA5052	20-24	1	F	7
POA5052	20-24	1	M	10
POA5052	25-34		F	6
POA5052	25-34		M	10
POA5052	25-34	0	F	203
POA5052	25-34	0	M	230
POA5052	25-34	1	F	20
POA5052	25-34	1	M	13
POA5052	35-44		F	20
POA5052	35-44		M	12
POA5052	35-44	0	F	327
POA5052	35-44	0	M	342
POA5052	35-44	1	F	53
POA5052	35-44	1	M	43
POA5052	45-54		F	24
POA5052	45-54		M	25
POA5052	45-54	0	F	395
POA5052	45-54	0	M	383
POA5052	45-54	1	F	92
POA5052	45-54	1	M	45
POA5052	55-64		F	14
POA5052	55-64		M	11
POA5052	55-64	0	F	294
POA5052	55-64	0	M	296
POA5052	55-64	1	F	126
POA5052	55-64	1	M	72
POA5052	65-74		F	30
POA5052	65-74		M	18
POA5052	65-74	0	F	309
POA5052	65-74	0	M	312
POA5052	65-74	1	F	84
POA5052	65-74	1	M	58
POA5052	75-84		F	30
POA5052	75-84		M	25
POA5052	75-84	0	F	166
POA5052	75-84	0	M	180
POA5052	75-84	1	F	24
POA5052	75-84	1	M	25
POA5052	85+		F	28
POA5052	85+		M	15
POA5052	85+	0	F	129
POA5052	85+	0	M	48
POA5052	85+	1	F	3
POA5052	85+	1	M	7
POA5061	15-19		F	13
POA5061	15-19		M	16
POA5061	15-19	0	F	324
POA5061	15-19	0	M	254
POA5061	15-19	1	F	12
POA5061	15-19	1	M	11
POA5061	20-24		F	19
POA5061	20-24		M	22
POA5061	20-24	0	F	336
POA5061	20-24	0	M	281
POA5061	20-24	1	F	19
POA5061	20-24	1	M	10
POA5061	25-34		F	21
POA5061	25-34		M	25
POA5061	25-34	0	F	489
POA5061	25-34	0	M	515
POA5061	25-34	1	F	39
POA5061	25-34	1	M	27
POA5061	35-44		F	37
POA5061	35-44		M	30
POA5061	35-44	0	F	551
POA5061	35-44	0	M	463
POA5061	35-44	1	F	72
POA5061	35-44	1	M	47
POA5061	45-54		F	24
POA5061	45-54		M	29
POA5061	45-54	0	F	531
POA5061	45-54	0	M	559
POA5061	45-54	1	F	156
POA5061	45-54	1	M	81
POA5061	55-64		F	38
POA5061	55-64		M	47
POA5061	55-64	0	F	480
POA5061	55-64	0	M	460
POA5061	55-64	1	F	178
POA5061	55-64	1	M	114
POA5061	65-74		F	37
POA5061	65-74		M	38
POA5061	65-74	0	F	417
POA5061	65-74	0	M	411
POA5061	65-74	1	F	108
POA5061	65-74	1	M	61
POA5061	75-84		F	30
POA5061	75-84		M	15
POA5061	75-84	0	F	194
POA5061	75-84	0	M	175
POA5061	75-84	1	F	36
POA5061	75-84	1	M	27
POA5061	85+		F	11
POA5061	85+		M	9
POA5061	85+	0	F	149
POA5061	85+	0	M	57
POA5061	85+	1	F	8
POA5061	85+	1	M	12
POA5062	15-19		F	23
POA5062	15-19		M	35
POA5062	15-19	0	F	467
POA5062	15-19	0	M	479
POA5062	15-19	1	F	32
POA5062	15-19	1	M	20
POA5062	20-24		F	22
POA5062	20-24		M	29
POA5062	20-24	0	F	421
POA5062	20-24	0	M	404
POA5062	20-24	1	F	38
POA5062	20-24	1	M	22
POA5062	25-34		F	29
POA5062	25-34		M	37
POA5062	25-34	0	F	672
POA5062	25-34	0	M	610
POA5062	25-34	1	F	50
POA5062	25-34	1	M	43
POA5062	35-44		F	27
POA5062	35-44		M	41
POA5062	35-44	0	F	788
POA5062	35-44	0	M	728
POA5062	35-44	1	F	125
POA5062	35-44	1	M	61
POA5062	45-54		F	48
POA5062	45-54		M	42
POA5062	45-54	0	F	856
POA5062	45-54	0	M	832
POA5062	45-54	1	F	238
POA5062	45-54	1	M	133
POA5062	55-64		F	35
POA5062	55-64		M	50
POA5062	55-64	0	F	738
POA5062	55-64	0	M	752
POA5062	55-64	1	F	297
POA5062	55-64	1	M	176
POA5062	65-74		F	51
POA5062	65-74		M	54
POA5062	65-74	0	F	637
POA5062	65-74	0	M	622
POA5062	65-74	1	F	158
POA5062	65-74	1	M	110
POA5062	75-84		F	48
POA5062	75-84		M	34
POA5062	75-84	0	F	336
POA5062	75-84	0	M	262
POA5062	75-84	1	F	39
POA5062	75-84	1	M	43
POA5062	85+		F	70
POA5062	85+		M	22
POA5062	85+	0	F	233
POA5062	85+	0	M	143
POA5062	85+	1	F	20
POA5062	85+	1	M	21
POA5063	15-19		F	24
POA5063	15-19		M	24
POA5063	15-19	0	F	299
POA5063	15-19	0	M	319
POA5063	15-19	1	F	15
POA5063	15-19	1	M	14
POA5063	20-24		F	15
POA5063	20-24		M	23
POA5063	20-24	0	F	365
POA5063	20-24	0	M	357
POA5063	20-24	1	F	25
POA5063	20-24	1	M	29
POA5063	25-34		F	43
POA5063	25-34		M	40
POA5063	25-34	0	F	798
POA5063	25-34	0	M	761
POA5063	25-34	1	F	51
POA5063	25-34	1	M	40
POA5063	35-44		F	57
POA5063	35-44		M	53
POA5063	35-44	0	F	752
POA5063	35-44	0	M	687
POA5063	35-44	1	F	97
POA5063	35-44	1	M	52
POA5063	45-54		F	40
POA5063	45-54		M	48
POA5063	45-54	0	F	651
POA5063	45-54	0	M	669
POA5063	45-54	1	F	144
POA5063	45-54	1	M	101
POA5063	55-64		F	45
POA5063	55-64		M	42
POA5063	55-64	0	F	549
POA5063	55-64	0	M	514
POA5063	55-64	1	F	196
POA5063	55-64	1	M	113
POA5063	65-74		F	41
POA5063	65-74		M	44
POA5063	65-74	0	F	477
POA5063	65-74	0	M	412
POA5063	65-74	1	F	106
POA5063	65-74	1	M	70
POA5063	75-84		F	39
POA5063	75-84		M	14
POA5063	75-84	0	F	307
POA5063	75-84	0	M	209
POA5063	75-84	1	F	40
POA5063	75-84	1	M	25
POA5063	85+		F	32
POA5063	85+		M	12
POA5063	85+	0	F	311
POA5063	85+	0	M	106
POA5063	85+	1	F	8
POA5063	85+	1	M	18
POA5064	15-19		F	22
POA5064	15-19		M	20
POA5064	15-19	0	F	399
POA5064	15-19	0	M	331
POA5064	15-19	1	F	24
POA5064	15-19	1	M	10
POA5064	20-24		F	11
POA5064	20-24		M	10
POA5064	20-24	0	F	200
POA5064	20-24	0	M	237
POA5064	20-24	1	F	16
POA5064	20-24	1	M	11
POA5064	25-34		F	10
POA5064	25-34		M	15
POA5064	25-34	0	F	328
POA5064	25-34	0	M	298
POA5064	25-34	1	F	42
POA5064	25-34	1	M	20
POA5064	35-44		F	18
POA5064	35-44		M	27
POA5064	35-44	0	F	489
POA5064	35-44	0	M	416
POA5064	35-44	1	F	88
POA5064	35-44	1	M	50
POA5064	45-54		F	23
POA5064	45-54		M	30
POA5064	45-54	0	F	549
POA5064	45-54	0	M	513
POA5064	45-54	1	F	117
POA5064	45-54	1	M	81
POA5064	55-64		F	32
POA5064	55-64		M	24
POA5064	55-64	0	F	453
POA5064	55-64	0	M	482
POA5064	55-64	1	F	182
POA5064	55-64	1	M	113
POA5064	65-74		F	29
POA5064	65-74		M	21
POA5064	65-74	0	F	478
POA5064	65-74	0	M	430
POA5064	65-74	1	F	121
POA5064	65-74	1	M	71
POA5064	75-84		F	43
POA5064	75-84		M	31
POA5064	75-84	0	F	336
POA5064	75-84	0	M	255
POA5064	75-84	1	F	53
POA5064	75-84	1	M	48
POA5064	85+		F	64
POA5064	85+		M	18
POA5064	85+	0	F	373
POA5064	85+	0	M	162
POA5064	85+	1	F	13
POA5064	85+	1	M	20
POA5065	15-19		F	9
POA5065	15-19		M	9
POA5065	15-19	0	F	308
POA5065	15-19	0	M	270
POA5065	15-19	1	F	16
POA5065	15-19	1	M	14
POA5065	20-24		F	10
POA5065	20-24		M	9
POA5065	20-24	0	F	240
POA5065	20-24	0	M	268
POA5065	20-24	1	F	11
POA5065	20-24	1	M	19
POA5065	25-34		F	22
POA5065	25-34		M	18
POA5065	25-34	0	F	449
POA5065	25-34	0	M	413
POA5065	25-34	1	F	27
POA5065	25-34	1	M	32
POA5065	35-44		F	24
POA5065	35-44		M	34
POA5065	35-44	0	F	582
POA5065	35-44	0	M	485
POA5065	35-44	1	F	102
POA5065	35-44	1	M	50
POA5065	45-54		F	26
POA5065	45-54		M	29
POA5065	45-54	0	F	544
POA5065	45-54	0	M	531
POA5065	45-54	1	F	150
POA5065	45-54	1	M	92
POA5065	55-64		F	39
POA5065	55-64		M	39
POA5065	55-64	0	F	459
POA5065	55-64	0	M	401
POA5065	55-64	1	F	199
POA5065	55-64	1	M	111
POA5065	65-74		F	45
POA5065	65-74		M	42
POA5065	65-74	0	F	480
POA5065	65-74	0	M	421
POA5065	65-74	1	F	133
POA5065	65-74	1	M	79
POA5065	75-84		F	56
POA5065	75-84		M	28
POA5065	75-84	0	F	299
POA5065	75-84	0	M	205
POA5065	75-84	1	F	45
POA5065	75-84	1	M	37
POA5065	85+		F	87
POA5065	85+		M	35
POA5065	85+	0	F	248
POA5065	85+	0	M	110
POA5065	85+	1	F	18
POA5065	85+	1	M	22
POA5066	15-19		F	23
POA5066	15-19		M	22
POA5066	15-19	0	F	412
POA5066	15-19	0	M	412
POA5066	15-19	1	F	16
POA5066	15-19	1	M	19
POA5066	20-24		F	9
POA5066	20-24		M	14
POA5066	20-24	0	F	302
POA5066	20-24	0	M	320
POA5066	20-24	1	F	11
POA5066	20-24	1	M	11
POA5066	25-34		F	11
POA5066	25-34		M	14
POA5066	25-34	0	F	332
POA5066	25-34	0	M	373
POA5066	25-34	1	F	47
POA5066	25-34	1	M	24
POA5066	35-44		F	23
POA5066	35-44		M	23
POA5066	35-44	0	F	649
POA5066	35-44	0	M	527
POA5066	35-44	1	F	99
POA5066	35-44	1	M	63
POA5066	45-54		F	33
POA5066	45-54		M	43
POA5066	45-54	0	F	708
POA5066	45-54	0	M	712
POA5066	45-54	1	F	179
POA5066	45-54	1	M	116
POA5066	55-64		F	35
POA5066	55-64		M	35
POA5066	55-64	0	F	593
POA5066	55-64	0	M	590
POA5066	55-64	1	F	227
POA5066	55-64	1	M	131
POA5066	65-74		F	39
POA5066	65-74		M	37
POA5066	65-74	0	F	508
POA5066	65-74	0	M	532
POA5066	65-74	1	F	148
POA5066	65-74	1	M	85
POA5066	75-84		F	35
POA5066	75-84		M	21
POA5066	75-84	0	F	288
POA5066	75-84	0	M	280
POA5066	75-84	1	F	56
POA5066	75-84	1	M	45
POA5066	85+		F	18
POA5066	85+		M	10
POA5066	85+	0	F	132
POA5066	85+	0	M	109
POA5066	85+	1	F	23
POA5066	85+	1	M	23
POA5067	15-19		F	18
POA5067	15-19		M	18
POA5067	15-19	0	F	213
POA5067	15-19	0	M	326
POA5067	15-19	1	F	4
POA5067	15-19	1	M	7
POA5067	20-24		F	22
POA5067	20-24		M	28
POA5067	20-24	0	F	333
POA5067	20-24	0	M	310
POA5067	20-24	1	F	29
