POA_CODE_2016	PrivateDwelling	persons
POA6073	1	2806
POA6074	0	42
POA6074	1	919
POA6076	0	1272
POA6076	1	19973
POA6077	0	35
POA6077	1	1362
POA6078	0	57
POA6078	1	837
POA6079	0	3
POA6079	1	27
POA6081	0	224
POA6081	1	4328
POA6082	0	108
POA6082	1	3002
POA6083	0	233
POA6083	1	3159
POA6084	0	789
POA6084	1	7260
POA6090	1	7
POA6100	0	1629
POA6100	1	12925
POA6101	0	1453
POA6101	1	14699
POA6102	0	2250
POA6102	1	11353
POA6103	0	1378
POA6103	1	8860
POA6104	0	1934
POA6104	1	12439
POA6105	0	1192
POA6105	1	13512
POA6106	0	10
POA6107	0	2355
POA6107	1	40637
POA6108	0	689
POA6108	1	22087
POA6109	0	703
POA6109	1	11246
POA6110	0	2119
POA6110	1	37970
POA6111	0	1303
POA6111	1	21303
POA6112	0	2965
POA6112	1	52645
POA6121	0	91
POA6121	1	2830
POA6122	0	803
POA6122	1	16199
POA6123	0	115
POA6123	1	1408
POA6124	0	88
POA6124	1	1080
POA6125	0	221
POA6125	1	2840
POA6126	0	388
POA6126	1	234
POA6147	0	497
POA6147	1	14349
POA6148	0	693
POA6148	1	16720
POA6149	0	549
POA6149	1	17552
POA6150	0	2126
POA6150	1	11759
POA6151	0	1695
POA6151	1	14731
POA6152	0	2624
POA6152	1	22486
POA6153	0	851
POA6153	1	18553
POA6154	0	489
POA6154	1	9313
POA6155	0	2255
POA6155	1	48222
POA6156	0	984
POA6156	1	15576
POA6157	0	709
POA6157	1	12456
POA6158	0	513
POA6158	1	6700
POA6159	0	387
POA6159	1	2834
POA6160	0	1847
POA6160	1	6767
POA6161	0	488
POA6161	1	73
POA6162	0	774
POA6162	1	10004
POA6163	0	3186
POA6163	1	46113
POA6164	0	2599
POA6164	1	53367
POA6165	0	12
POA6165	1	69
POA6166	0	430
POA6166	1	8875
POA6167	0	2694
POA6167	1	23201
POA6168	0	3611
POA6168	1	20779
POA6169	0	1950
POA6169	1	31532
POA6170	0	607
POA6170	1	11473
POA6171	0	1973
POA6171	1	28498
POA6172	0	809
POA6172	1	12424
POA6173	0	410
POA6173	1	11146
POA6174	0	187
POA6174	1	3428
POA6175	0	136
POA6175	1	3462
POA6176	0	120
POA6176	1	1236
POA6180	0	224
POA6180	1	4918
POA6181	0	25
POA6181	1	466
POA6207	0	74
POA6207	1	924
POA6208	0	932
POA6208	1	10464
POA6209	0	112
POA6209	1	1763
POA6210	0	4463
POA6210	1	61313
POA6211	0	300
POA6211	1	6377
POA6213	0	137
POA6213	1	605
POA6214	0	23
POA6214	1	564
POA6215	0	454
POA6215	1	3544
POA6218	0	26
POA6218	1	362
POA6220	0	470
POA6220	1	4137
POA6221	0	237
POA6221	1	255
POA6223	0	26
POA6223	1	187
POA6224	0	58
POA6224	1	1062
POA6225	0	747
POA6225	1	8108
POA6226	0	37
POA6226	1	762
POA6227	0	50
POA6227	1	723
POA6228	0	14
POA6228	1	150
POA6229	0	23
POA6229	1	157
POA6230	0	3833
POA6230	1	38296
POA6232	0	693
POA6232	1	9771
POA6233	0	992
POA6233	1	17030
POA6236	0	138
POA6236	1	1882
POA6237	0	89
POA6237	1	2303
POA6239	0	391
POA6239	1	3793
POA6240	0	12
POA6240	1	106
POA6243	0	9
POA6243	1	54
POA6244	0	114
POA6244	1	1278
POA6251	0	50
POA6251	1	336
POA6252	0	17
POA6252	1	130
POA6253	0	65
POA6253	1	541
POA6254	0	36
POA6254	1	470
POA6255	0	352
POA6255	1	3478
POA6256	0	28
POA6256	1	345
POA6258	0	615
POA6258	1	5851
POA6260	0	324
POA6260	1	1225
POA6262	0	76
POA6262	1	644
POA6271	0	233
POA6271	1	2925
POA6275	0	171
POA6275	1	1150
POA6280	0	2823
POA6280	1	24744
POA6281	0	660
POA6281	1	6184
POA6282	0	206
POA6282	1	1118
POA6284	0	242
POA6284	1	1896
POA6285	0	1200
POA6285	1	8009
POA6286	0	78
POA6286	1	520
POA6288	0	73
POA6288	1	479
POA6290	0	219
POA6290	1	1420
POA6302	0	428
POA6302	1	3122
POA6304	0	194
POA6304	1	1447
POA6306	0	152
POA6306	1	877
POA6308	0	164
POA6308	1	1373
POA6309	0	37
POA6309	1	210
POA6311	0	65
POA6311	1	494
POA6312	0	754
POA6312	1	4130
POA6313	0	47
POA6313	1	234
POA6315	0	230
POA6315	1	1677
POA6316	0	26
POA6316	1	297
POA6317	0	605
POA6317	1	3531
POA6318	0	58
POA6318	1	433
POA6320	0	75
POA6320	1	518
POA6321	0	30
POA6321	1	443
POA6322	0	24
POA6322	1	192
POA6323	0	66
POA6323	1	882
POA6324	0	454
POA6324	1	3023
POA6326	0	45
POA6326	1	428
POA6327	0	18
POA6327	1	249
POA6328	0	43
POA6328	1	381
POA6330	0	3477
POA6330	1	31595
POA6333	0	794
POA6333	1	4949
POA6335	0	99
POA6335	1	658
POA6336	0	58
POA6336	1	273
POA6337	0	93
POA6337	1	456
POA6338	0	98
POA6338	1	557
POA6341	0	35
POA6341	1	247
POA6343	0	39
POA6343	1	204
POA6346	0	371
POA6346	1	542
POA6348	0	119
POA6348	1	682
POA6350	0	22
POA6350	1	265
POA6351	0	3
POA6351	1	80
POA6352	0	48
POA6352	1	149
POA6353	0	115
POA6353	1	660
POA6355	0	38
POA6355	1	365
POA6356	0	23
POA6356	1	102
POA6357	0	6
POA6357	1	59
POA6358	0	3
POA6358	1	90
POA6359	0	290
POA6359	1	353
POA6361	0	3
POA6361	1	100
POA6363	0	9
POA6363	1	92
POA6365	0	45
POA6365	1	461
POA6367	0	41
POA6367	1	296
POA6368	1	78
POA6369	0	66
POA6369	1	577
POA6370	0	26
POA6370	1	424
POA6372	0	28
POA6372	1	86
POA6373	0	14
POA6373	1	92
POA6375	0	98
POA6375	1	828
POA6383	0	148
POA6383	1	823
POA6384	1	31
POA6385	0	5
POA6385	1	19
POA6386	0	14
POA6386	1	83
POA6390	0	722
POA6390	1	1542
POA6391	0	86
POA6391	1	866
POA6392	0	40
POA6392	1	426
POA6393	0	10
POA6393	1	100
POA6394	0	36
POA6394	1	430
POA6395	0	156
POA6395	1	1439
POA6396	0	66
POA6396	1	282
POA6397	0	15
POA6397	1	80
POA6398	0	95
POA6398	1	448
POA6401	0	1499
POA6401	1	6697
POA6403	0	10
POA6403	1	154
POA6405	0	10
POA6405	1	300
POA6407	0	263
POA6407	1	896
POA6409	0	57
POA6409	1	334
POA6410	0	122
POA6410	1	910
POA6411	0	11
POA6411	1	104
POA6412	0	12
POA6412	1	42
POA6413	0	3
POA6413	1	48
POA6414	0	7
POA6414	1	67
POA6415	0	345
POA6415	1	2663
POA6418	0	66
POA6418	1	618
POA6419	1	53
POA6420	0	21
POA6420	1	79
POA6421	0	28
POA6421	1	120
POA6422	1	45
POA6423	0	149
POA6423	1	132
POA6424	0	15
POA6424	1	66
POA6425	0	22
POA6425	1	71
POA6426	0	359
POA6426	1	706
POA6427	0	365
POA6428	1	54
POA6429	0	188
POA6429	1	806
POA6430	0	3087
POA6430	1	19944
POA6431	0	767
POA6431	1	758
POA6432	0	1097
POA6432	1	6024
POA6434	0	179
POA6434	1	105
POA6436	0	61
POA6436	1	87
POA6437	0	1016
POA6437	1	318
POA6438	0	1007
POA6438	1	442
POA6440	0	2092
POA6440	1	469
POA6442	0	749
POA6442	1	2154
POA6443	0	1158
POA6443	1	575
POA6445	0	32
POA6445	1	160
POA6446	0	19
POA6446	1	96
POA6447	0	28
POA6447	1	142
POA6448	0	139
POA6448	1	320
POA6450	0	2052
POA6450	1	11232
POA6452	0	23
POA6460	0	102
POA6460	1	639
POA6461	0	39
POA6461	1	483
POA6462	0	13
POA6462	1	121
POA6463	1	15
POA6465	1	30
POA6466	0	9
POA6466	1	52
POA6467	1	30
POA6468	0	30
POA6468	1	203
POA6470	1	15
POA6472	0	32
POA6472	1	163
POA6473	0	6
POA6473	1	37
POA6475	0	27
POA6475	1	363
POA6476	1	56
POA6477	0	35
POA6477	1	233
POA6479	0	42
POA6479	1	489
POA6480	0	5
POA6480	1	46
POA6484	0	225
POA6484	1	31
POA6485	0	84
POA6485	1	412
POA6487	0	10
POA6487	1	40
POA6488	0	27
POA6488	1	166
POA6489	0	20
POA6489	1	67
POA6490	0	19
POA6490	1	227
POA6501	0	70
POA6501	1	859
POA6502	0	165
POA6502	1	997
POA6503	0	224
POA6503	1	1913
POA6504	0	8
POA6504	1	137
POA6505	0	7
POA6505	1	103
POA6506	0	3
POA6506	1	51
POA6507	0	209
POA6507	1	431
POA6509	0	84
POA6509	1	137
POA6510	0	297
POA6510	1	1718
POA6511	0	130
POA6511	1	429
POA6512	0	8
POA6512	1	87
POA6513	0	14
POA6513	1	200
POA6514	0	90
POA6514	1	523
POA6515	0	29
POA6515	1	273
POA6516	0	256
POA6516	1	1513
POA6517	0	61
POA6517	1	342
POA6518	0	61
POA6518	1	195
POA6519	0	82
POA6519	1	524
POA6521	0	59
POA6521	1	320
POA6522	0	158
POA6522	1	420
POA6525	0	482
POA6525	1	3193
POA6528	0	35
POA6528	1	356
POA6530	0	3368
POA6530	1	28804
POA6532	0	1152
POA6532	1	5686
POA6535	0	265
POA6535	1	1412
POA6536	0	1298
POA6536	1	1303
POA6537	0	1138
POA6537	1	817
POA6556	0	95
POA6556	1	1895
POA6558	0	1928
POA6558	1	692
POA6560	0	93
POA6560	1	1211
POA6562	0	81
POA6562	1	1151
POA6564	0	7
POA6564	1	303
POA6566	0	370
POA6566	1	2852
POA6567	0	42
POA6567	1	376
POA6568	1	215
POA6569	0	17
POA6569	1	253
POA6571	1	71
POA6572	1	54
POA6574	0	11
POA6574	1	67
POA6575	0	17
POA6575	1	116
POA6603	0	71
POA6603	1	1033
POA6605	1	40
POA6606	0	8
POA6606	1	160
POA6608	0	10
POA6608	1	126
POA6609	0	106
POA6609	1	737
POA6612	0	113
POA6612	1	153
POA6613	0	7
POA6613	1	47
POA6614	1	18
POA6616	1	59
POA6620	0	574
POA6620	1	285
POA6623	0	168
POA6623	1	564
POA6625	0	6
POA6625	1	43
POA6627	1	61
POA6628	0	15
POA6628	1	31
POA6630	0	264
POA6630	1	508
POA6631	0	3
POA6631	1	25
POA6632	0	4
POA6632	1	63
POA6635	0	608
POA6635	1	155
POA6638	0	354
POA6638	1	340
POA6639	0	41
POA6639	1	107
POA6640	0	255
POA6640	1	140
POA6642	0	1223
POA6642	1	603
POA6646	0	1190
POA6646	1	305
POA6701	0	3750
POA6701	1	4531
POA6705	0	214
POA6705	1	203
POA6707	0	2367
POA6707	1	2406
POA6710	0	7275
POA6710	1	727
POA6711	0	14
POA6712	0	5597
POA6712	1	3
POA6713	0	173
POA6713	1	998
POA6714	0	5841
POA6714	1	13781
POA6716	0	520
POA6716	1	607
POA6718	0	362
POA6718	1	722
POA6720	0	853
POA6720	1	2229
POA6721	0	2862
POA6721	1	3499
POA6722	0	3092
POA6722	1	7885
POA6725	0	5049
POA6725	1	9236
POA6726	0	3734
POA6726	1	4796
POA6728	0	2141
POA6728	1	5123
POA6731	0	6
POA6733	0	5
POA6740	0	766
POA6740	1	1143
POA6743	0	3524
POA6743	1	5221
POA6751	0	5666
POA6751	1	2747
POA6753	0	8435
POA6753	1	3879
POA6754	0	591
POA6754	1	1143
POA6758	0	2454
POA6758	1	139
POA6760	0	580
POA6760	1	452
POA6762	0	1135
POA6762	1	258
POA6765	0	796
POA6765	1	1464
POA6770	0	1362
POA6770	1	2095
POA6798	0	892
POA6798	1	1062
POA6799	0	137
POA6799	1	503
POA7000	0	3105
POA7000	1	12183
POA7001	0	3
POA7004	0	1197
POA7004	1	6384
POA7005	0	1436
POA7005	1	11672
POA7007	0	123
POA7007	1	2844
POA7008	0	1148
POA7008	1	10659
POA7009	0	715
POA7009	1	11539
POA7010	0	1250
POA7010	1	15297
POA7011	0	736
POA7011	1	13718
POA7012	0	44
POA7012	1	759
POA7015	0	697
POA7015	1	9305
POA7016	0	681
POA7016	1	2191
POA7017	0	286
POA7017	1	5199
POA7018	0	891
POA7018	1	19443
POA7019	0	380
POA7019	1	5695
POA7020	0	112
POA7020	1	2304
POA7021	0	74
POA7021	1	2278
POA7022	0	47
POA7022	1	779
POA7023	0	26
POA7023	1	282
POA7024	0	20
POA7024	1	488
POA7025	0	75
POA7025	1	1620
POA7026	0	58
POA7026	1	872
POA7027	0	21
POA7027	1	268
POA7030	0	1029
POA7030	1	16192
POA7050	0	501
POA7050	1	11607
POA7052	0	282
POA7052	1	6607
POA7053	0	198
POA7053	1	3245
POA7054	0	380
POA7054	1	8192
POA7055	0	8
POA7055	1	403
POA7109	0	513
POA7109	1	8105
POA7112	0	188
POA7112	1	2796
POA7113	0	165
POA7113	1	896
POA7116	0	160
POA7116	1	2046
POA7117	0	82
POA7117	1	764
POA7119	1	40
POA7120	0	135
POA7120	1	1618
POA7139	0	13
POA7140	0	825
POA7140	1	10024
POA7150	0	209
POA7150	1	2531
POA7155	0	52
POA7155	1	722
POA7162	0	36
POA7162	1	547
POA7163	0	20
POA7163	1	308
POA7170	0	288
POA7170	1	4761
POA7171	0	94
POA7171	1	3112
POA7172	0	293
POA7172	1	3281
POA7173	0	341
POA7173	1	5979
POA7174	0	11
POA7174	1	151
POA7175	0	11
POA7175	1	166
POA7176	0	15
POA7176	1	145
POA7177	0	31
POA7177	1	355
POA7178	0	22
POA7178	1	252
POA7179	0	50
POA7179	1	312
POA7180	0	20
POA7180	1	122
POA7182	0	103
POA7182	1	210
POA7183	1	47
POA7184	0	99
POA7184	1	656
POA7185	0	6
POA7185	1	92
POA7186	0	6
POA7186	1	161
POA7187	0	29
POA7187	1	100
POA7190	0	347
POA7190	1	2657
POA7209	0	53
POA7209	1	362
POA7210	0	68
POA7210	1	957
POA7211	0	3
POA7211	1	230
POA7212	0	188
POA7212	1	1702
POA7213	0	52
POA7213	1	240
POA7214	0	53
POA7214	1	541
POA7215	0	458
POA7215	1	2819
POA7216	0	351
POA7216	1	2900
POA7248	0	1750
POA7248	1	14024
POA7249	0	1124
POA7249	1	11370
POA7250	0	4286
POA7250	1	43330
POA7252	0	219
POA7252	1	2495
POA7253	0	440
POA7253	1	4351
POA7254	0	43
POA7254	1	420
POA7255	0	102
POA7255	1	731
POA7256	0	164
POA7256	1	1365
POA7257	0	3
POA7257	1	65
POA7258	0	60
POA7258	1	860
POA7259	0	52
POA7259	1	385
POA7260	0	222
POA7260	1	2902
POA7261	0	14
POA7261	1	238
POA7262	0	99
POA7262	1	1474
POA7263	0	37
POA7263	1	552
POA7264	0	78
POA7264	1	548
POA7265	0	18
POA7265	1	206
POA7267	0	42
POA7267	1	718
POA7268	0	50
POA7268	1	943
POA7270	0	285
POA7270	1	3632
POA7275	0	180
POA7275	1	2847
POA7276	0	57
POA7276	1	506
POA7277	0	317
POA7277	1	5240
POA7290	0	97
POA7290	1	2140
POA7291	0	21
POA7291	1	519
POA7292	0	19
POA7292	1	553
POA7300	0	209
POA7300	1	3126
POA7301	0	293
POA7301	1	3904
POA7302	0	95
POA7302	1	1533
POA7303	0	142
POA7303	1	2480
POA7304	0	538
POA7304	1	5253
POA7305	0	81
POA7305	1	1045
POA7306	0	525
POA7306	1	3504
POA7307	0	721
POA7307	1	9071
POA7310	0	1673
POA7310	1	24656
POA7315	0	760
POA7315	1	13352
POA7316	0	375
POA7316	1	5314
POA7320	0	1181
POA7320	1	14940
POA7321	0	616
POA7321	1	4086
POA7322	0	264
POA7322	1	3510
POA7325	0	493
POA7325	1	7853
POA7330	0	506
POA7330	1	5941
POA7331	0	75
POA7331	1	464
POA7466	0	8
POA7466	1	9
POA7467	0	188
POA7467	1	1612
POA7468	0	105
POA7468	1	627
POA7469	0	130
POA7469	1	673
POA7470	0	127
POA7470	1	624
POA9797	0	10467
