POA_CODE_2016	Age	Sex	Volunteer	adults
POA4517	25-34	F	1	3
POA4517	25-34	M		4
POA4517	25-34	M	0	30
POA4517	25-34	M	1	3
POA4517	35-44	F	0	20
POA4517	35-44	F	1	11
POA4517	35-44	M		3
POA4517	35-44	M	0	27
POA4517	35-44	M	1	5
POA4517	45-54	F		5
POA4517	45-54	F	0	33
POA4517	45-54	F	1	12
POA4517	45-54	M		5
POA4517	45-54	M	0	43
POA4517	45-54	M	1	9
POA4517	55-64	F	0	36
POA4517	55-64	F	1	7
POA4517	55-64	M	0	39
POA4517	55-64	M	1	11
POA4517	65-74	F		8
POA4517	65-74	F	0	38
POA4517	65-74	F	1	15
POA4517	65-74	M		7
POA4517	65-74	M	0	29
POA4517	65-74	M	1	12
POA4517	75-84	F		10
POA4517	75-84	F	0	14
POA4517	75-84	F	1	6
POA4517	75-84	M		3
POA4517	75-84	M	0	20
POA4517	75-84	M	1	3
POA4517	85+	F		3
POA4517	85+	F	0	3
POA4517	85+	M		3
POA4517	85+	M	0	3
POA4518	15-19	F		18
POA4518	15-19	F	0	135
POA4518	15-19	F	1	38
POA4518	15-19	M		13
POA4518	15-19	M	0	118
POA4518	15-19	M	1	40
POA4518	20-24	F		13
POA4518	20-24	F	0	78
POA4518	20-24	F	1	20
POA4518	20-24	M		15
POA4518	20-24	M	0	103
POA4518	20-24	M	1	22
POA4518	25-34	F		9
POA4518	25-34	F	0	178
POA4518	25-34	F	1	60
POA4518	25-34	M		10
POA4518	25-34	M	0	187
POA4518	25-34	M	1	26
POA4518	35-44	F		12
POA4518	35-44	F	0	228
POA4518	35-44	F	1	115
POA4518	35-44	M		18
POA4518	35-44	M	0	242
POA4518	35-44	M	1	53
POA4518	45-54	F		18
POA4518	45-54	F	0	254
POA4518	45-54	F	1	96
POA4518	45-54	M		21
POA4518	45-54	M	0	278
POA4518	45-54	M	1	82
POA4518	55-64	F		17
POA4518	55-64	F	0	264
POA4518	55-64	F	1	75
POA4518	55-64	M		23
POA4518	55-64	M	0	275
POA4518	55-64	M	1	44
POA4518	65-74	F		27
POA4518	65-74	F	0	198
POA4518	65-74	F	1	73
POA4518	65-74	M		26
POA4518	65-74	M	0	209
POA4518	65-74	M	1	81
POA4518	75-84	F		15
POA4518	75-84	F	0	91
POA4518	75-84	F	1	20
POA4518	75-84	M		13
POA4518	75-84	M	0	97
POA4518	75-84	M	1	18
POA4518	85+	F		8
POA4518	85+	F	0	29
POA4518	85+	M		3
POA4518	85+	M	0	23
POA4518	85+	M	1	7
POA4519	15-19	F		23
POA4519	15-19	F	0	191
POA4519	15-19	F	1	54
POA4519	15-19	M		33
POA4519	15-19	M	0	188
POA4519	15-19	M	1	32
POA4519	20-24	F		10
POA4519	20-24	F	0	180
POA4519	20-24	F	1	35
POA4519	20-24	M		12
POA4519	20-24	M	0	172
POA4519	20-24	M	1	25
POA4519	25-34	F		35
POA4519	25-34	F	0	362
POA4519	25-34	F	1	109
POA4519	25-34	M		36
POA4519	25-34	M	0	368
POA4519	25-34	M	1	59
POA4519	35-44	F		30
POA4519	35-44	F	0	360
POA4519	35-44	F	1	151
POA4519	35-44	M		36
POA4519	35-44	M	0	373
POA4519	35-44	M	1	93
POA4519	45-54	F		37
POA4519	45-54	F	0	431
POA4519	45-54	F	1	138
POA4519	45-54	M		50
POA4519	45-54	M	0	443
POA4519	45-54	M	1	97
POA4519	55-64	F		26
POA4519	55-64	F	0	400
POA4519	55-64	F	1	139
POA4519	55-64	M		31
POA4519	55-64	M	0	378
POA4519	55-64	M	1	78
POA4519	65-74	F		20
POA4519	65-74	F	0	310
POA4519	65-74	F	1	109
POA4519	65-74	M		37
POA4519	65-74	M	0	329
POA4519	65-74	M	1	90
POA4519	75-84	F		26
POA4519	75-84	F	0	151
POA4519	75-84	F	1	45
POA4519	75-84	M		20
POA4519	75-84	M	0	152
POA4519	75-84	M	1	39
POA4519	85+	F		12
POA4519	85+	F	0	91
POA4519	85+	F	1	3
POA4519	85+	M		10
POA4519	85+	M	0	58
POA4519	85+	M	1	12
POA4520	15-19	F		26
POA4520	15-19	F	0	310
POA4520	15-19	F	1	135
POA4520	15-19	M		42
POA4520	15-19	M	0	372
POA4520	15-19	M	1	109
POA4520	20-24	F		10
POA4520	20-24	F	0	184
POA4520	20-24	F	1	84
POA4520	20-24	M		24
POA4520	20-24	M	0	252
POA4520	20-24	M	1	57
POA4520	25-34	F		36
POA4520	25-34	F	0	281
POA4520	25-34	F	1	114
POA4520	25-34	M		34
POA4520	25-34	M	0	271
POA4520	25-34	M	1	55
POA4520	35-44	F		51
POA4520	35-44	F	0	583
POA4520	35-44	F	1	357
POA4520	35-44	M		56
POA4520	35-44	M	0	621
POA4520	35-44	M	1	225
POA4520	45-54	F		77
POA4520	45-54	F	0	730
POA4520	45-54	F	1	450
POA4520	45-54	M		73
POA4520	45-54	M	0	817
POA4520	45-54	M	1	309
POA4520	55-64	F		49
POA4520	55-64	F	0	596
POA4520	55-64	F	1	306
POA4520	55-64	M		54
POA4520	55-64	M	0	638
POA4520	55-64	M	1	235
POA4520	65-74	F		45
POA4520	65-74	F	0	368
POA4520	65-74	F	1	194
POA4520	65-74	M		58
POA4520	65-74	M	0	395
POA4520	65-74	M	1	202
POA4520	75-84	F		14
POA4520	75-84	F	0	109
POA4520	75-84	F	1	47
POA4520	75-84	M		22
POA4520	75-84	M	0	131
POA4520	75-84	M	1	64
POA4520	85+	F		3
POA4520	85+	F	0	38
POA4520	85+	F	1	4
POA4520	85+	M		7
POA4520	85+	M	0	33
POA4520	85+	M	1	5
POA4521	15-19	F		20
POA4521	15-19	F	0	87
POA4521	15-19	F	1	35
POA4521	15-19	M		16
POA4521	15-19	M	0	95
POA4521	15-19	M	1	22
POA4521	20-24	F		8
POA4521	20-24	F	0	65
POA4521	20-24	F	1	19
POA4521	20-24	M		8
POA4521	20-24	M	0	77
POA4521	20-24	M	1	14
POA4521	25-34	F		20
POA4521	25-34	F	0	127
POA4521	25-34	F	1	46
POA4521	25-34	M		24
POA4521	25-34	M	0	127
POA4521	25-34	M	1	23
POA4521	35-44	F		41
POA4521	35-44	F	0	222
POA4521	35-44	F	1	137
POA4521	35-44	M		35
POA4521	35-44	M	0	229
POA4521	35-44	M	1	75
POA4521	45-54	F		24
POA4521	45-54	F	0	227
POA4521	45-54	F	1	124
POA4521	45-54	M		38
POA4521	45-54	M	0	294
POA4521	45-54	M	1	98
POA4521	55-64	F		23
POA4521	55-64	F	0	212
POA4521	55-64	F	1	101
POA4521	55-64	M		34
POA4521	55-64	M	0	239
POA4521	55-64	M	1	67
POA4521	65-74	F		29
POA4521	65-74	F	0	141
POA4521	65-74	F	1	72
POA4521	65-74	M		24
POA4521	65-74	M	0	165
POA4521	65-74	M	1	70
POA4521	75-84	F		15
POA4521	75-84	F	0	55
POA4521	75-84	F	1	17
POA4521	75-84	M		16
POA4521	75-84	M	0	50
POA4521	75-84	M	1	15
POA4521	85+	F		6
POA4521	85+	F	0	16
POA4521	85+	M		3
POA4521	85+	M	0	21
POA4521	85+	M	1	4
POA4550	15-19	F		16
POA4550	15-19	F	0	93
POA4550	15-19	F	1	18
POA4550	15-19	M		18
POA4550	15-19	M	0	110
POA4550	15-19	M	1	19
POA4550	20-24	F		14
POA4550	20-24	F	0	84
POA4550	20-24	F	1	24
POA4550	20-24	M		12
POA4550	20-24	M	0	105
POA4550	20-24	M	1	20
POA4550	25-34	F		19
POA4550	25-34	F	0	177
POA4550	25-34	F	1	45
POA4550	25-34	M		21
POA4550	25-34	M	0	181
POA4550	25-34	M	1	17
POA4550	35-44	F		22
POA4550	35-44	F	0	198
POA4550	35-44	F	1	74
POA4550	35-44	M		18
POA4550	35-44	M	0	194
POA4550	35-44	M	1	46
POA4550	45-54	F		18
POA4550	45-54	F	0	213
POA4550	45-54	F	1	77
POA4550	45-54	M		30
POA4550	45-54	M	0	246
POA4550	45-54	M	1	46
POA4550	55-64	F		27
POA4550	55-64	F	0	256
POA4550	55-64	F	1	56
POA4550	55-64	M		26
POA4550	55-64	M	0	239
POA4550	55-64	M	1	57
POA4550	65-74	F		14
POA4550	65-74	F	0	163
POA4550	65-74	F	1	48
POA4550	65-74	M		20
POA4550	65-74	M	0	159
POA4550	65-74	M	1	37
POA4550	75-84	F		12
POA4550	75-84	F	0	49
POA4550	75-84	F	1	14
POA4550	75-84	M		5
POA4550	75-84	M	0	90
POA4550	75-84	M	1	6
POA4550	85+	F	0	22
POA4550	85+	F	1	5
POA4550	85+	M		8
POA4550	85+	M	0	18
POA4551	15-19	F		103
POA4551	15-19	F	0	1210
POA4551	15-19	F	1	353
POA4551	15-19	M		115
POA4551	15-19	M	0	1371
POA4551	15-19	M	1	289
POA4551	20-24	F		67
POA4551	20-24	F	0	953
POA4551	20-24	F	1	204
POA4551	20-24	M		79
POA4551	20-24	M	0	1046
POA4551	20-24	M	1	150
POA4551	25-34	F		163
POA4551	25-34	F	0	2245
POA4551	25-34	F	1	512
POA4551	25-34	M		158
POA4551	25-34	M	0	2087
POA4551	25-34	M	1	306
POA4551	35-44	F		151
POA4551	35-44	F	0	2485
POA4551	35-44	F	1	979
POA4551	35-44	M		202
POA4551	35-44	M	0	2470
POA4551	35-44	M	1	616
POA4551	45-54	F		225
POA4551	45-54	F	0	2830
POA4551	45-54	F	1	870
POA4551	45-54	M		210
POA4551	45-54	M	0	2660
POA4551	45-54	M	1	680
POA4551	55-64	F		190
POA4551	55-64	F	0	2759
POA4551	55-64	F	1	835
POA4551	55-64	M		194
POA4551	55-64	M	0	2490
POA4551	55-64	M	1	569
POA4551	65-74	F		269
POA4551	65-74	F	0	2703
POA4551	65-74	F	1	1004
POA4551	65-74	M		235
POA4551	65-74	M	0	2430
POA4551	65-74	M	1	727
POA4551	75-84	F		243
POA4551	75-84	F	0	1630
POA4551	75-84	F	1	429
POA4551	75-84	M		189
POA4551	75-84	M	0	1524
POA4551	75-84	M	1	362
POA4551	85+	F		199
POA4551	85+	F	0	966
POA4551	85+	F	1	60
POA4551	85+	M		116
POA4551	85+	M	0	551
POA4551	85+	M	1	55
POA4552	15-19	F		17
POA4552	15-19	F	0	106
POA4552	15-19	F	1	45
POA4552	15-19	M		17
POA4552	15-19	M	0	149
POA4552	15-19	M	1	42
POA4552	20-24	F		7
POA4552	20-24	F	0	79
POA4552	20-24	F	1	36
POA4552	20-24	M		17
POA4552	20-24	M	0	105
POA4552	20-24	M	1	27
POA4552	25-34	F		15
POA4552	25-34	F	0	139
POA4552	25-34	F	1	77
POA4552	25-34	M		18
POA4552	25-34	M	0	148
POA4552	25-34	M	1	44
POA4552	35-44	F		28
POA4552	35-44	F	0	246
POA4552	35-44	F	1	170
POA4552	35-44	M		25
POA4552	35-44	M	0	231
POA4552	35-44	M	1	119
POA4552	45-54	F		37
POA4552	45-54	F	0	367
POA4552	45-54	F	1	258
POA4552	45-54	M		27
POA4552	45-54	M	0	338
POA4552	45-54	M	1	153
POA4552	55-64	F		50
POA4552	55-64	F	0	493
POA4552	55-64	F	1	310
POA4552	55-64	M		41
POA4552	55-64	M	0	460
POA4552	55-64	M	1	216
POA4552	65-74	F		60
POA4552	65-74	F	0	466
POA4552	65-74	F	1	335
POA4552	65-74	M		48
POA4552	65-74	M	0	483
POA4552	65-74	M	1	292
POA4552	75-84	F		27
POA4552	75-84	F	0	226
POA4552	75-84	F	1	107
POA4552	75-84	M		19
POA4552	75-84	M	0	226
POA4552	75-84	M	1	108
POA4552	85+	F		7
POA4552	85+	F	0	94
POA4552	85+	F	1	22
POA4552	85+	M		8
POA4552	85+	M	0	74
POA4552	85+	M	1	13
POA4553	15-19	F		15
POA4553	15-19	F	0	143
POA4553	15-19	F	1	46
POA4553	15-19	M		24
POA4553	15-19	M	0	150
POA4553	15-19	M	1	40
POA4553	20-24	F		9
POA4553	20-24	F	0	107
POA4553	20-24	F	1	18
POA4553	20-24	M		7
POA4553	20-24	M	0	135
POA4553	20-24	M	1	18
POA4553	25-34	F		18
POA4553	25-34	F	0	205
POA4553	25-34	F	1	46
POA4553	25-34	M		24
POA4553	25-34	M	0	200
POA4553	25-34	M	1	28
POA4553	35-44	F		25
POA4553	35-44	F	0	268
POA4553	35-44	F	1	157
POA4553	35-44	M		31
POA4553	35-44	M	0	323
POA4553	35-44	M	1	91
POA4553	45-54	F		15
POA4553	45-54	F	0	358
POA4553	45-54	F	1	117
POA4553	45-54	M		27
POA4553	45-54	M	0	343
POA4553	45-54	M	1	94
POA4553	55-64	F		29
POA4553	55-64	F	0	297
POA4553	55-64	F	1	100
POA4553	55-64	M		24
POA4553	55-64	M	0	288
POA4553	55-64	M	1	52
POA4553	65-74	F		11
POA4553	65-74	F	0	160
POA4553	65-74	F	1	58
POA4553	65-74	M		9
POA4553	65-74	M	0	223
POA4553	65-74	M	1	48
POA4553	75-84	F		5
POA4553	75-84	F	0	67
POA4553	75-84	F	1	21
POA4553	75-84	M		12
POA4553	75-84	M	0	74
POA4553	75-84	M	1	18
POA4553	85+	F		3
POA4553	85+	F	0	26
POA4553	85+	F	1	4
POA4553	85+	M		6
POA4553	85+	M	0	16
POA4554	15-19	F		6
POA4554	15-19	F	0	29
POA4554	15-19	F	1	16
POA4554	15-19	M		11
POA4554	15-19	M	0	32
POA4554	15-19	M	1	12
POA4554	20-24	F		5
POA4554	20-24	F	0	23
POA4554	20-24	F	1	10
POA4554	20-24	M		7
POA4554	20-24	M	0	30
POA4554	20-24	M	1	11
POA4554	25-34	F	0	69
POA4554	25-34	F	1	16
POA4554	25-34	M		3
POA4554	25-34	M	0	64
POA4554	25-34	M	1	9
POA4554	35-44	F		10
POA4554	35-44	F	0	71
POA4554	35-44	F	1	57
POA4554	35-44	M		7
POA4554	35-44	M	0	96
POA4554	35-44	M	1	36
POA4554	45-54	F		6
POA4554	45-54	F	0	96
POA4554	45-54	F	1	62
POA4554	45-54	M		6
POA4554	45-54	M	0	112
POA4554	45-54	M	1	32
POA4554	55-64	F		16
POA4554	55-64	F	0	106
POA4554	55-64	F	1	47
POA4554	55-64	M		12
POA4554	55-64	M	0	107
POA4554	55-64	M	1	37
POA4554	65-74	F		5
POA4554	65-74	F	0	45
POA4554	65-74	F	1	23
POA4554	65-74	M		7
POA4554	65-74	M	0	71
POA4554	65-74	M	1	27
POA4554	75-84	F		4
POA4554	75-84	F	0	24
POA4554	75-84	F	1	3
POA4554	75-84	M		4
POA4554	75-84	M	0	19
POA4554	75-84	M	1	3
POA4554	85+	F	0	12
POA4554	85+	M	0	3
POA4555	15-19	F		7
POA4555	15-19	F	0	137
POA4555	15-19	F	1	61
POA4555	15-19	M		27
POA4555	15-19	M	0	164
POA4555	15-19	M	1	58
POA4555	20-24	F		5
POA4555	20-24	F	0	98
POA4555	20-24	F	1	37
POA4555	20-24	M		3
POA4555	20-24	M	0	113
POA4555	20-24	M	1	21
POA4555	25-34	F		13
POA4555	25-34	F	0	240
POA4555	25-34	F	1	74
POA4555	25-34	M		16
POA4555	25-34	M	0	228
POA4555	25-34	M	1	31
POA4555	35-44	F		21
POA4555	35-44	F	0	276
POA4555	35-44	F	1	166
POA4555	35-44	M		27
POA4555	35-44	M	0	320
POA4555	35-44	M	1	110
POA4555	45-54	F		34
POA4555	45-54	F	0	357
POA4555	45-54	F	1	186
POA4555	45-54	M		36
POA4555	45-54	M	0	330
POA4555	45-54	M	1	135
POA4555	55-64	F		24
POA4555	55-64	F	0	329
POA4555	55-64	F	1	127
POA4555	55-64	M		34
POA4555	55-64	M	0	302
POA4555	55-64	M	1	85
POA4555	65-74	F		22
POA4555	65-74	F	0	246
POA4555	65-74	F	1	87
POA4555	65-74	M		19
POA4555	65-74	M	0	283
POA4555	65-74	M	1	81
POA4555	75-84	F		20
POA4555	75-84	F	0	117
POA4555	75-84	F	1	38
POA4555	75-84	M		18
POA4555	75-84	M	0	141
POA4555	75-84	M	1	32
POA4555	85+	F		14
POA4555	85+	F	0	84
POA4555	85+	F	1	8
POA4555	85+	M		9
POA4555	85+	M	0	49
POA4555	85+	M	1	6
POA4556	15-19	F		96
POA4556	15-19	F	0	1143
POA4556	15-19	F	1	429
POA4556	15-19	M		98
POA4556	15-19	M	0	1088
POA4556	15-19	M	1	310
POA4556	20-24	F		90
POA4556	20-24	F	0	916
POA4556	20-24	F	1	317
POA4556	20-24	M		91
POA4556	20-24	M	0	959
POA4556	20-24	M	1	207
POA4556	25-34	F		134
POA4556	25-34	F	0	1643
POA4556	25-34	F	1	431
POA4556	25-34	M		151
POA4556	25-34	M	0	1584
POA4556	25-34	M	1	311
POA4556	35-44	F		124
POA4556	35-44	F	0	1883
POA4556	35-44	F	1	777
POA4556	35-44	M		161
POA4556	35-44	M	0	1773
POA4556	35-44	M	1	485
POA4556	45-54	F		155
POA4556	45-54	F	0	2170
POA4556	45-54	F	1	864
POA4556	45-54	M		162
POA4556	45-54	M	0	1950
POA4556	45-54	M	1	643
POA4556	55-64	F		130
POA4556	55-64	F	0	1932
POA4556	55-64	F	1	630
POA4556	55-64	M		139
POA4556	55-64	M	0	1761
POA4556	55-64	M	1	463
POA4556	65-74	F		161
POA4556	65-74	F	0	1666
POA4556	65-74	F	1	719
POA4556	65-74	M		111
POA4556	65-74	M	0	1429
POA4556	65-74	M	1	503
POA4556	75-84	F		191
POA4556	75-84	F	0	1177
POA4556	75-84	F	1	358
POA4556	75-84	M		115
POA4556	75-84	M	0	967
POA4556	75-84	M	1	266
POA4556	85+	F		146
POA4556	85+	F	0	686
POA4556	85+	F	1	54
POA4556	85+	M		76
POA4556	85+	M	0	418
POA4556	85+	M	1	53
POA4557	15-19	F		38
POA4557	15-19	F	0	455
POA4557	15-19	F	1	132
POA4557	15-19	M		45
POA4557	15-19	M	0	453
POA4557	15-19	M	1	88
POA4557	20-24	F		69
POA4557	20-24	F	0	570
POA4557	20-24	F	1	122
POA4557	20-24	M		67
POA4557	20-24	M	0	542
POA4557	20-24	M	1	101
POA4557	25-34	F		117
POA4557	25-34	F	0	1084
POA4557	25-34	F	1	228
POA4557	25-34	M		109
POA4557	25-34	M	0	1031
POA4557	25-34	M	1	176
POA4557	35-44	F		83
POA4557	35-44	F	0	935
POA4557	35-44	F	1	350
POA4557	35-44	M		102
POA4557	35-44	M	0	943
POA4557	35-44	M	1	219
POA4557	45-54	F		96
POA4557	45-54	F	0	1043
POA4557	45-54	F	1	288
POA4557	45-54	M		109
POA4557	45-54	M	0	865
POA4557	45-54	M	1	207
POA4557	55-64	F		95
POA4557	55-64	F	0	870
POA4557	55-64	F	1	254
POA4557	55-64	M		71
POA4557	55-64	M	0	793
POA4557	55-64	M	1	171
POA4557	65-74	F		65
POA4557	65-74	F	0	513
POA4557	65-74	F	1	193
POA4557	65-74	M		75
POA4557	65-74	M	0	564
POA4557	65-74	M	1	185
POA4557	75-84	F		57
POA4557	75-84	F	0	236
POA4557	75-84	F	1	49
POA4557	75-84	M		45
POA4557	75-84	M	0	232
POA4557	75-84	M	1	46
POA4557	85+	F		18
POA4557	85+	F	0	94
POA4557	85+	F	1	10
POA4557	85+	M		12
POA4557	85+	M	0	72
POA4557	85+	M	1	12
POA4558	15-19	F		34
POA4558	15-19	F	0	291
POA4558	15-19	F	1	83
POA4558	15-19	M		33
POA4558	15-19	M	0	304
POA4558	15-19	M	1	60
POA4558	20-24	F		61
POA4558	20-24	F	0	531
POA4558	20-24	F	1	135
POA4558	20-24	M		69
POA4558	20-24	M	0	498
POA4558	20-24	M	1	80
POA4558	25-34	F		111
POA4558	25-34	F	0	1114
POA4558	25-34	F	1	223
POA4558	25-34	M		118
POA4558	25-34	M	0	1135
POA4558	25-34	M	1	160
POA4558	35-44	F		64
POA4558	35-44	F	0	752
POA4558	35-44	F	1	229
POA4558	35-44	M		109
POA4558	35-44	M	0	793
POA4558	35-44	M	1	169
POA4558	45-54	F		109
POA4558	45-54	F	0	910
POA4558	45-54	F	1	256
POA4558	45-54	M		84
POA4558	45-54	M	0	803
POA4558	45-54	M	1	185
POA4558	55-64	F		115
POA4558	55-64	F	0	1086
POA4558	55-64	F	1	291
POA4558	55-64	M		118
POA4558	55-64	M	0	919
POA4558	55-64	M	1	216
POA4558	65-74	F		126
POA4558	65-74	F	0	868
POA4558	65-74	F	1	275
POA4558	65-74	M		106
POA4558	65-74	M	0	816
POA4558	65-74	M	1	207
POA4558	75-84	F		146
POA4558	75-84	F	0	563
POA4558	75-84	F	1	135
POA4558	75-84	M		97
POA4558	75-84	M	0	461
POA4558	75-84	M	1	116
POA4558	85+	F		126
POA4558	85+	F	0	294
POA4558	85+	F	1	19
POA4558	85+	M		62
POA4558	85+	M	0	169
POA4558	85+	M	1	13
POA4559	15-19	F		12
POA4559	15-19	F	0	109
POA4559	15-19	F	1	73
POA4559	15-19	M		11
POA4559	15-19	M	0	136
POA4559	15-19	M	1	42
POA4559	20-24	F		10
POA4559	20-24	F	0	86
POA4559	20-24	F	1	32
POA4559	20-24	M		9
POA4559	20-24	M	0	117
POA4559	20-24	M	1	33
POA4559	25-34	F		16
POA4559	25-34	F	0	195
POA4559	25-34	F	1	62
POA4559	25-34	M		21
POA4559	25-34	M	0	218
POA4559	25-34	M	1	35
POA4559	35-44	F		30
POA4559	35-44	F	0	278
POA4559	35-44	F	1	154
POA4559	35-44	M		26
POA4559	35-44	M	0	273
POA4559	35-44	M	1	87
POA4559	45-54	F		28
POA4559	45-54	F	0	320
POA4559	45-54	F	1	166
POA4559	45-54	M		26
POA4559	45-54	M	0	319
POA4559	45-54	M	1	124
POA4559	55-64	F		33
POA4559	55-64	F	0	295
POA4559	55-64	F	1	109
POA4559	55-64	M		34
POA4559	55-64	M	0	320
POA4559	55-64	M	1	86
POA4559	65-74	F		29
POA4559	65-74	F	0	211
POA4559	65-74	F	1	102
POA4559	65-74	M		31
POA4559	65-74	M	0	221
POA4559	65-74	M	1	79
POA4559	75-84	F		25
POA4559	75-84	F	0	92
POA4559	75-84	F	1	22
POA4559	75-84	M		22
POA4559	75-84	M	0	121
POA4559	75-84	M	1	23
POA4559	85+	F		19
POA4559	85+	F	0	41
POA4559	85+	F	1	7
POA4559	85+	M		12
POA4559	85+	M	0	38
POA4560	15-19	F		60
POA4560	15-19	F	0	637
POA4560	15-19	F	1	208
POA4560	15-19	M		71
POA4560	15-19	M	0	637
POA4560	15-19	M	1	144
POA4560	20-24	F		54
POA4560	20-24	F	0	541
POA4560	20-24	F	1	142
POA4560	20-24	M		67
POA4560	20-24	M	0	586
POA4560	20-24	M	1	137
POA4560	25-34	F		107
POA4560	25-34	F	0	1346
POA4560	25-34	F	1	369
POA4560	25-34	M		110
POA4560	25-34	M	0	1331
POA4560	25-34	M	1	210
POA4560	35-44	F		111
POA4560	35-44	F	0	1328
POA4560	35-44	F	1	548
POA4560	35-44	M		143
POA4560	35-44	M	0	1372
POA4560	35-44	M	1	328
POA4560	45-54	F		126
POA4560	45-54	F	0	1592
POA4560	45-54	F	1	586
POA4560	45-54	M		156
POA4560	45-54	M	0	1439
POA4560	45-54	M	1	364
POA4560	55-64	F		133
POA4560	55-64	F	0	1537
POA4560	55-64	F	1	569
POA4560	55-64	M		142
POA4560	55-64	M	0	1467
POA4560	55-64	M	1	443
POA4560	65-74	F		135
POA4560	65-74	F	0	1284
POA4560	65-74	F	1	547
POA4560	65-74	M		133
POA4560	65-74	M	0	1293
POA4560	65-74	M	1	429
POA4560	75-84	F		135
POA4560	75-84	F	0	740
POA4560	75-84	F	1	253
POA4560	75-84	M		87
POA4560	75-84	M	0	658
POA4560	75-84	M	1	209
POA4560	85+	F		106
POA4560	85+	F	0	412
POA4560	85+	F	1	52
POA4560	85+	M		54
POA4560	85+	M	0	245
POA4560	85+	M	1	23
POA4561	15-19	F		16
POA4561	15-19	F	0	136
POA4561	15-19	F	1	56
POA4561	15-19	M		19
POA4561	15-19	M	0	166
POA4561	15-19	M	1	42
POA4561	20-24	F		13
POA4561	20-24	F	0	133
POA4561	20-24	F	1	31
POA4561	20-24	M		3
POA4561	20-24	M	0	161
POA4561	20-24	M	1	29
POA4561	25-34	F		21
POA4561	25-34	F	0	264
POA4561	25-34	F	1	70
POA4561	25-34	M		27
POA4561	25-34	M	0	274
POA4561	25-34	M	1	46
POA4561	35-44	F		15
POA4561	35-44	F	0	329
POA4561	35-44	F	1	136
POA4561	35-44	M		37
POA4561	35-44	M	0	335
POA4561	35-44	M	1	92
POA4561	45-54	F		22
POA4561	45-54	F	0	406
POA4561	45-54	F	1	154
POA4561	45-54	M		31
POA4561	45-54	M	0	408
POA4561	45-54	M	1	114
POA4561	55-64	F		31
POA4561	55-64	F	0	397
POA4561	55-64	F	1	116
POA4561	55-64	M		41
POA4561	55-64	M	0	438
POA4561	55-64	M	1	111
POA4561	65-74	F		32
POA4561	65-74	F	0	249
POA4561	65-74	F	1	92
POA4561	65-74	M		39
POA4561	65-74	M	0	271
POA4561	65-74	M	1	77
POA4561	75-84	F		8
POA4561	75-84	F	0	92
POA4561	75-84	F	1	25
POA4561	75-84	M		7
POA4561	75-84	M	0	120
POA4561	75-84	M	1	21
POA4561	85+	F		3
POA4561	85+	F	0	33
POA4561	85+	M		7
POA4561	85+	M	0	24
POA4562	15-19	F		14
POA4562	15-19	F	0	154
POA4562	15-19	F	1	53
POA4562	15-19	M		21
POA4562	15-19	M	0	196
POA4562	15-19	M	1	55
POA4562	20-24	F		10
POA4562	20-24	F	0	101
POA4562	20-24	F	1	29
POA4562	20-24	M		7
POA4562	20-24	M	0	117
POA4562	20-24	M	1	23
POA4562	25-34	F		16
POA4562	25-34	F	0	191
POA4562	25-34	F	1	56
POA4562	25-34	M		24
POA4562	25-34	M	0	191
POA4562	25-34	M	1	28
POA4562	35-44	F		30
POA4562	35-44	F	0	347
POA4562	35-44	F	1	167
POA4562	35-44	M		44
POA4562	35-44	M	0	348
POA4562	35-44	M	1	110
POA4562	45-54	F		48
POA4562	45-54	F	0	521
POA4562	45-54	F	1	227
POA4562	45-54	M		47
POA4562	45-54	M	0	493
POA4562	45-54	M	1	144
POA4562	55-64	F		37
POA4562	55-64	F	0	460
POA4562	55-64	F	1	150
POA4562	55-64	M		35
POA4562	55-64	M	0	463
POA4562	55-64	M	1	120
POA4562	65-74	F		38
POA4562	65-74	F	0	291
POA4562	65-74	F	1	149
POA4562	65-74	M		39
POA4562	65-74	M	0	359
POA4562	65-74	M	1	119
POA4562	75-84	F		11
POA4562	75-84	F	0	86
POA4562	75-84	F	1	15
POA4562	75-84	M		15
POA4562	75-84	M	0	131
POA4562	75-84	M	1	33
POA4562	85+	F	0	30
POA4562	85+	F	1	4
POA4562	85+	M		9
POA4562	85+	M	0	33
POA4563	15-19	F		25
POA4563	15-19	F	0	177
POA4563	15-19	F	1	57
POA4563	15-19	M		16
POA4563	15-19	M	0	188
POA4563	15-19	M	1	31
POA4563	20-24	F		8
POA4563	20-24	F	0	92
POA4563	20-24	F	1	27
POA4563	20-24	M		8
POA4563	20-24	M	0	127
POA4563	20-24	M	1	24
POA4563	25-34	F		16
POA4563	25-34	F	0	244
POA4563	25-34	F	1	66
POA4563	25-34	M		23
POA4563	25-34	M	0	221
POA4563	25-34	M	1	40
POA4563	35-44	F		29
POA4563	35-44	F	0	354
POA4563	35-44	F	1	156
POA4563	35-44	M		34
POA4563	35-44	M	0	342
POA4563	35-44	M	1	91
POA4563	45-54	F		38
POA4563	45-54	F	0	501
POA4563	45-54	F	1	171
POA4563	45-54	M		48
POA4563	45-54	M	0	440
POA4563	45-54	M	1	115
POA4563	55-64	F		42
POA4563	55-64	F	0	485
POA4563	55-64	F	1	197
POA4563	55-64	M		42
POA4563	55-64	M	0	529
POA4563	55-64	M	1	125
POA4563	65-74	F		43
POA4563	65-74	F	0	371
POA4563	65-74	F	1	157
POA4563	65-74	M		49
