POA_CODE_2016	Age	NeedsAssistance	Sex	persons
POA4070	5-14	0	M	935
POA4070	5-14	1	F	16
POA4070	5-14	1	M	40
POA4070	15-19		F	15
POA4070	15-19		M	15
POA4070	15-19	0	F	453
POA4070	15-19	0	M	460
POA4070	15-19	1	F	7
POA4070	15-19	1	M	15
POA4070	20-24		F	13
POA4070	20-24		M	16
POA4070	20-24	0	F	306
POA4070	20-24	0	M	323
POA4070	20-24	1	F	3
POA4070	25-34		F	19
POA4070	25-34		M	19
POA4070	25-34	0	F	572
POA4070	25-34	0	M	469
POA4070	25-34	1	F	5
POA4070	25-34	1	M	14
POA4070	35-44		F	36
POA4070	35-44		M	30
POA4070	35-44	0	F	910
POA4070	35-44	0	M	740
POA4070	35-44	1	F	13
POA4070	35-44	1	M	7
POA4070	45-54		F	39
POA4070	45-54		M	42
POA4070	45-54	0	F	892
POA4070	45-54	0	M	830
POA4070	45-54	1	F	16
POA4070	45-54	1	M	19
POA4070	55-64		F	16
POA4070	55-64		M	26
POA4070	55-64	0	F	576
POA4070	55-64	0	M	557
POA4070	55-64	1	F	11
POA4070	55-64	1	M	12
POA4070	65-74		F	18
POA4070	65-74		M	16
POA4070	65-74	0	F	433
POA4070	65-74	0	M	388
POA4070	65-74	1	F	25
POA4070	65-74	1	M	23
POA4070	75-84		F	14
POA4070	75-84		M	14
POA4070	75-84	0	F	180
POA4070	75-84	0	M	186
POA4070	75-84	1	F	29
POA4070	75-84	1	M	28
POA4070	85+		F	3
POA4070	85+		M	3
POA4070	85+	0	F	35
POA4070	85+	0	M	34
POA4070	85+	1	F	28
POA4070	85+	1	M	19
POA4072	5-14	0	F	6
POA4072	5-14	0	M	3
POA4072	15-19		F	10
POA4072	15-19		M	13
POA4072	15-19	0	F	800
POA4072	15-19	0	M	573
POA4072	20-24		F	11
POA4072	20-24		M	6
POA4072	20-24	0	F	335
POA4072	20-24	0	M	290
POA4072	25-34	0	F	28
POA4072	25-34	0	M	35
POA4072	35-44		M	3
POA4072	35-44	0	F	10
POA4072	35-44	0	M	5
POA4072	45-54	0	F	7
POA4072	55-64	0	F	4
POA4072	55-64	0	M	9
POA4072	65-74	0	F	4
POA4072	65-74	0	M	3
POA4073	0-4		F	15
POA4073	0-4		M	6
POA4073	0-4	0	F	261
POA4073	0-4	0	M	312
POA4073	0-4	1	F	3
POA4073	0-4	1	M	3
POA4073	5-14		F	12
POA4073	5-14		M	18
POA4073	5-14	0	F	636
POA4073	5-14	0	M	659
POA4073	5-14	1	F	17
POA4073	5-14	1	M	23
POA4073	15-19		F	8
POA4073	15-19		M	9
POA4073	15-19	0	F	322
POA4073	15-19	0	M	274
POA4073	15-19	1	F	4
POA4073	15-19	1	M	9
POA4073	20-24		F	6
POA4073	20-24		M	7
POA4073	20-24	0	F	203
POA4073	20-24	0	M	208
POA4073	20-24	1	F	3
POA4073	20-24	1	M	6
POA4073	25-34		F	12
POA4073	25-34		M	10
POA4073	25-34	0	F	444
POA4073	25-34	0	M	396
POA4073	25-34	1	F	9
POA4073	25-34	1	M	10
POA4073	35-44		F	22
POA4073	35-44		M	20
POA4073	35-44	0	F	735
POA4073	35-44	0	M	648
POA4073	35-44	1	F	20
POA4073	35-44	1	M	11
POA4073	45-54		F	16
POA4073	45-54		M	22
POA4073	45-54	0	F	710
POA4073	45-54	0	M	602
POA4073	45-54	1	F	17
POA4073	45-54	1	M	12
POA4073	55-64		F	14
POA4073	55-64		M	16
POA4073	55-64	0	F	520
POA4073	55-64	0	M	528
POA4073	55-64	1	F	16
POA4073	55-64	1	M	9
POA4073	65-74		F	9
POA4073	65-74		M	13
POA4073	65-74	0	F	304
POA4073	65-74	0	M	266
POA4073	65-74	1	F	38
POA4073	65-74	1	M	39
POA4073	75-84		F	6
POA4073	75-84		M	5
POA4073	75-84	0	F	106
POA4073	75-84	0	M	107
POA4073	75-84	1	F	85
POA4073	75-84	1	M	53
POA4073	85+		F	16
POA4073	85+		M	7
POA4073	85+	0	F	27
POA4073	85+	0	M	18
POA4073	85+	1	F	163
POA4073	85+	1	M	39
POA4074	0-4		F	23
POA4074	0-4		M	24
POA4074	0-4	0	F	668
POA4074	0-4	0	M	744
POA4074	0-4	1	F	8
POA4074	0-4	1	M	11
POA4074	5-14		F	35
POA4074	5-14		M	33
POA4074	5-14	0	F	1444
POA4074	5-14	0	M	1500
POA4074	5-14	1	F	31
POA4074	5-14	1	M	85
POA4074	15-19		F	15
POA4074	15-19		M	21
POA4074	15-19	0	F	733
POA4074	15-19	0	M	769
POA4074	15-19	1	F	15
POA4074	15-19	1	M	28
POA4074	20-24		F	37
POA4074	20-24		M	22
POA4074	20-24	0	F	647
POA4074	20-24	0	M	686
POA4074	20-24	1	F	13
POA4074	20-24	1	M	8
POA4074	25-34		F	49
POA4074	25-34		M	57
POA4074	25-34	0	F	1424
POA4074	25-34	0	M	1357
POA4074	25-34	1	F	18
POA4074	25-34	1	M	28
POA4074	35-44		F	51
POA4074	35-44		M	56
POA4074	35-44	0	F	1637
POA4074	35-44	0	M	1554
POA4074	35-44	1	F	26
POA4074	35-44	1	M	23
POA4074	45-54		F	67
POA4074	45-54		M	79
POA4074	45-54	0	F	1652
POA4074	45-54	0	M	1481
POA4074	45-54	1	F	42
POA4074	45-54	1	M	19
POA4074	55-64		F	51
POA4074	55-64		M	62
POA4074	55-64	0	F	1473
POA4074	55-64	0	M	1363
POA4074	55-64	1	F	71
POA4074	55-64	1	M	36
POA4074	65-74		F	54
POA4074	65-74		M	53
POA4074	65-74	0	F	1038
POA4074	65-74	0	M	1044
POA4074	65-74	1	F	60
POA4074	65-74	1	M	63
POA4074	75-84		F	18
POA4074	75-84		M	18
POA4074	75-84	0	F	326
POA4074	75-84	0	M	325
POA4074	75-84	1	F	100
POA4074	75-84	1	M	57
POA4074	85+		F	8
POA4074	85+		M	5
POA4074	85+	0	F	84
POA4074	85+	0	M	72
POA4074	85+	1	F	107
POA4074	85+	1	M	40
POA4075	0-4		F	36
POA4075	0-4		M	43
POA4075	0-4	0	F	750
POA4075	0-4	0	M	751
POA4075	0-4	1	M	11
POA4075	5-14		F	67
POA4075	5-14		M	59
POA4075	5-14	0	F	1513
POA4075	5-14	0	M	1520
POA4075	5-14	1	F	25
POA4075	5-14	1	M	66
POA4075	15-19		F	25
POA4075	15-19		M	20
POA4075	15-19	0	F	697
POA4075	15-19	0	M	652
POA4075	15-19	1	F	13
POA4075	15-19	1	M	19
POA4075	20-24		F	64
POA4075	20-24		M	39
POA4075	20-24	0	F	696
POA4075	20-24	0	M	715
POA4075	20-24	1	F	8
POA4075	20-24	1	M	13
POA4075	25-34		F	139
POA4075	25-34		M	115
POA4075	25-34	0	F	1607
POA4075	25-34	0	M	1507
POA4075	25-34	1	F	22
POA4075	25-34	1	M	25
POA4075	35-44		F	86
POA4075	35-44		M	95
POA4075	35-44	0	F	1660
POA4075	35-44	0	M	1610
POA4075	35-44	1	F	34
POA4075	35-44	1	M	33
POA4075	45-54		F	93
POA4075	45-54		M	78
POA4075	45-54	0	F	1483
POA4075	45-54	0	M	1384
POA4075	45-54	1	F	50
POA4075	45-54	1	M	41
POA4075	55-64		F	56
POA4075	55-64		M	55
POA4075	55-64	0	F	1074
POA4075	55-64	0	M	1044
POA4075	55-64	1	F	45
POA4075	55-64	1	M	42
POA4075	65-74		F	47
POA4075	65-74		M	33
POA4075	65-74	0	F	809
POA4075	65-74	0	M	655
POA4075	65-74	1	F	77
POA4075	65-74	1	M	79
POA4075	75-84		F	23
POA4075	75-84		M	23
POA4075	75-84	0	F	363
POA4075	75-84	0	M	281
POA4075	75-84	1	F	120
POA4075	75-84	1	M	73
POA4075	85+		F	12
POA4075	85+		M	19
POA4075	85+	0	F	138
POA4075	85+	0	M	103
POA4075	85+	1	F	220
POA4075	85+	1	M	80
POA4076	0-4		F	16
POA4076	0-4		M	22
POA4076	0-4	0	F	153
POA4076	0-4	0	M	164
POA4076	0-4	1	M	3
POA4076	5-14		F	24
POA4076	5-14		M	21
POA4076	5-14	0	F	239
POA4076	5-14	0	M	272
POA4076	5-14	1	F	4
POA4076	5-14	1	M	11
POA4076	15-19		F	33
POA4076	15-19		M	123
POA4076	15-19	0	F	122
POA4076	15-19	0	M	127
POA4076	15-19	1	F	9
POA4076	15-19	1	M	3
POA4076	20-24		F	95
POA4076	20-24		M	403
POA4076	20-24	0	F	194
POA4076	20-24	0	M	198
POA4076	20-24	1	F	3
POA4076	20-24	1	M	5
POA4076	25-34		F	219
POA4076	25-34		M	999
POA4076	25-34	0	F	397
POA4076	25-34	0	M	436
POA4076	25-34	1	F	8
POA4076	25-34	1	M	9
POA4076	35-44		F	104
POA4076	35-44		M	698
POA4076	35-44	0	F	289
POA4076	35-44	0	M	366
POA4076	35-44	1	F	12
POA4076	35-44	1	M	14
POA4076	45-54		F	61
POA4076	45-54		M	356
POA4076	45-54	0	F	238
POA4076	45-54	0	M	262
POA4076	45-54	1	F	24
POA4076	45-54	1	M	22
POA4076	55-64		F	35
POA4076	55-64		M	143
POA4076	55-64	0	F	196
POA4076	55-64	0	M	253
POA4076	55-64	1	F	28
POA4076	55-64	1	M	24
POA4076	65-74		F	13
POA4076	65-74		M	67
POA4076	65-74	0	F	122
POA4076	65-74	0	M	125
POA4076	65-74	1	F	12
POA4076	65-74	1	M	26
POA4076	75-84		F	18
POA4076	75-84		M	29
POA4076	75-84	0	F	65
POA4076	75-84	0	M	53
POA4076	75-84	1	F	30
POA4076	75-84	1	M	13
POA4076	85+		F	5
POA4076	85+		M	5
POA4076	85+	0	F	8
POA4076	85+	0	M	9
POA4076	85+	1	F	28
POA4076	85+	1	M	16
POA4077	0-4		F	168
POA4077	0-4		M	171
POA4077	0-4	0	F	1121
POA4077	0-4	0	M	1088
POA4077	0-4	1	F	8
POA4077	0-4	1	M	18
POA4077	5-14		F	216
POA4077	5-14		M	221
POA4077	5-14	0	F	1911
POA4077	5-14	0	M	1940
POA4077	5-14	1	F	41
POA4077	5-14	1	M	83
POA4077	15-19		F	79
POA4077	15-19		M	99
POA4077	15-19	0	F	973
POA4077	15-19	0	M	978
POA4077	15-19	1	F	21
POA4077	15-19	1	M	29
POA4077	20-24		F	126
POA4077	20-24		M	125
POA4077	20-24	0	F	1095
POA4077	20-24	0	M	1063
POA4077	20-24	1	F	25
POA4077	20-24	1	M	36
POA4077	25-34		F	307
POA4077	25-34		M	245
POA4077	25-34	0	F	2240
POA4077	25-34	0	M	1917
POA4077	25-34	1	F	39
POA4077	25-34	1	M	44
POA4077	35-44		F	215
POA4077	35-44		M	215
POA4077	35-44	0	F	1759
POA4077	35-44	0	M	1680
POA4077	35-44	1	F	68
POA4077	35-44	1	M	60
POA4077	45-54		F	171
POA4077	45-54		M	176
POA4077	45-54	0	F	1562
POA4077	45-54	0	M	1610
POA4077	45-54	1	F	110
POA4077	45-54	1	M	117
POA4077	55-64		F	123
POA4077	55-64		M	120
POA4077	55-64	0	F	1163
POA4077	55-64	0	M	1164
POA4077	55-64	1	F	179
POA4077	55-64	1	M	153
POA4077	65-74		F	119
POA4077	65-74		M	88
POA4077	65-74	0	F	818
POA4077	65-74	0	M	673
POA4077	65-74	1	F	146
POA4077	65-74	1	M	102
POA4077	75-84		F	70
POA4077	75-84		M	61
POA4077	75-84	0	F	474
POA4077	75-84	0	M	321
POA4077	75-84	1	F	182
POA4077	75-84	1	M	131
POA4077	85+		F	34
POA4077	85+		M	11
POA4077	85+	0	F	144
POA4077	85+	0	M	105
POA4077	85+	1	F	157
POA4077	85+	1	M	72
POA4078	0-4		F	50
POA4078	0-4		M	51
POA4078	0-4	0	F	853
POA4078	0-4	0	M	879
POA4078	0-4	1	F	14
POA4078	0-4	1	M	22
POA4078	5-14		F	103
POA4078	5-14		M	104
POA4078	5-14	0	F	1788
POA4078	5-14	0	M	1793
POA4078	5-14	1	F	44
POA4078	5-14	1	M	122
POA4078	15-19		F	27
POA4078	15-19		M	43
POA4078	15-19	0	F	866
POA4078	15-19	0	M	949
POA4078	15-19	1	F	19
POA4078	15-19	1	M	48
POA4078	20-24		F	38
POA4078	20-24		M	40
POA4078	20-24	0	F	773
POA4078	20-24	0	M	756
POA4078	20-24	1	F	19
POA4078	20-24	1	M	19
POA4078	25-34		F	96
POA4078	25-34		M	77
POA4078	25-34	0	F	1668
POA4078	25-34	0	M	1546
POA4078	25-34	1	F	32
POA4078	25-34	1	M	30
POA4078	35-44		F	106
POA4078	35-44		M	119
POA4078	35-44	0	F	1935
POA4078	35-44	0	M	1658
POA4078	35-44	1	F	52
POA4078	35-44	1	M	44
POA4078	45-54		F	102
POA4078	45-54		M	91
POA4078	45-54	0	F	1910
POA4078	45-54	0	M	1630
POA4078	45-54	1	F	84
POA4078	45-54	1	M	53
POA4078	55-64		F	78
POA4078	55-64		M	55
POA4078	55-64	0	F	1191
POA4078	55-64	0	M	1096
POA4078	55-64	1	F	90
POA4078	55-64	1	M	63
POA4078	65-74		F	57
POA4078	65-74		M	49
POA4078	65-74	0	F	710
POA4078	65-74	0	M	614
POA4078	65-74	1	F	123
POA4078	65-74	1	M	75
POA4078	75-84		F	24
POA4078	75-84		M	18
POA4078	75-84	0	F	264
POA4078	75-84	0	M	230
POA4078	75-84	1	F	105
POA4078	75-84	1	M	88
POA4078	85+		F	4
POA4078	85+		M	9
POA4078	85+	0	F	41
POA4078	85+	0	M	36
POA4078	85+	1	F	91
POA4078	85+	1	M	31
POA4101	0-4		F	27
POA4101	0-4		M	38
POA4101	0-4	0	F	316
POA4101	0-4	0	M	303
POA4101	0-4	1	F	4
POA4101	0-4	1	M	3
POA4101	5-14		F	63
POA4101	5-14		M	94
POA4101	5-14	0	F	845
POA4101	5-14	0	M	888
POA4101	5-14	1	F	16
POA4101	5-14	1	M	22
POA4101	15-19		F	63
POA4101	15-19		M	61
POA4101	15-19	0	F	657
POA4101	15-19	0	M	604
POA4101	15-19	1	F	8
POA4101	15-19	1	M	8
POA4101	20-24		F	119
POA4101	20-24		M	146
POA4101	20-24	0	F	1335
POA4101	20-24	0	M	1264
POA4101	20-24	1	F	12
POA4101	20-24	1	M	21
POA4101	25-34		F	258
POA4101	25-34		M	305
POA4101	25-34	0	F	2452
POA4101	25-34	0	M	2518
POA4101	25-34	1	F	20
POA4101	25-34	1	M	21
POA4101	35-44		F	178
POA4101	35-44		M	175
POA4101	35-44	0	F	1583
POA4101	35-44	0	M	1492
POA4101	35-44	1	F	27
POA4101	35-44	1	M	33
POA4101	45-54		F	139
POA4101	45-54		M	156
POA4101	45-54	0	F	1204
POA4101	45-54	0	M	1244
POA4101	45-54	1	F	35
POA4101	45-54	1	M	37
POA4101	55-64		F	123
POA4101	55-64		M	116
POA4101	55-64	0	F	875
POA4101	55-64	0	M	899
POA4101	55-64	1	F	31
POA4101	55-64	1	M	39
POA4101	65-74		F	41
POA4101	65-74		M	51
POA4101	65-74	0	F	496
POA4101	65-74	0	M	479
POA4101	65-74	1	F	36
POA4101	65-74	1	M	43
POA4101	75-84		F	25
POA4101	75-84		M	23
POA4101	75-84	0	F	186
POA4101	75-84	0	M	216
POA4101	75-84	1	F	91
POA4101	75-84	1	M	42
POA4101	85+		F	14
POA4101	85+		M	14
POA4101	85+	0	F	55
POA4101	85+	0	M	53
POA4101	85+	1	F	91
POA4101	85+	1	M	41
POA4102	0-4		F	3
POA4102	0-4		M	9
POA4102	0-4	0	F	123
POA4102	0-4	0	M	154
POA4102	5-14		F	18
POA4102	5-14		M	13
POA4102	5-14	0	F	259
POA4102	5-14	0	M	252
POA4102	5-14	1	M	3
POA4102	15-19		F	16
POA4102	15-19		M	16
POA4102	15-19	0	F	186
POA4102	15-19	0	M	182
POA4102	15-19	1	F	3
POA4102	15-19	1	M	3
POA4102	20-24		F	63
POA4102	20-24		M	65
POA4102	20-24	0	F	558
POA4102	20-24	0	M	513
POA4102	20-24	1	M	6
POA4102	25-34		F	119
POA4102	25-34		M	123
POA4102	25-34	0	F	869
POA4102	25-34	0	M	983
POA4102	25-34	1	F	11
POA4102	25-34	1	M	13
POA4102	35-44		F	35
POA4102	35-44		M	57
POA4102	35-44	0	F	423
POA4102	35-44	0	M	479
POA4102	35-44	1	F	16
POA4102	35-44	1	M	12
POA4102	45-54		F	32
POA4102	45-54		M	64
POA4102	45-54	0	F	334
POA4102	45-54	0	M	360
POA4102	45-54	1	F	8
POA4102	45-54	1	M	16
POA4102	55-64		F	20
POA4102	55-64		M	33
POA4102	55-64	0	F	222
POA4102	55-64	0	M	265
POA4102	55-64	1	F	16
POA4102	55-64	1	M	22
POA4102	65-74		F	14
POA4102	65-74		M	29
POA4102	65-74	0	F	121
POA4102	65-74	0	M	182
POA4102	65-74	1	F	19
POA4102	65-74	1	M	24
POA4102	75-84		F	11
POA4102	75-84		M	20
POA4102	75-84	0	F	56
POA4102	75-84	0	M	59
POA4102	75-84	1	F	34
POA4102	75-84	1	M	23
POA4102	85+		M	6
POA4102	85+	0	F	15
POA4102	85+	0	M	7
POA4102	85+	1	F	26
POA4102	85+	1	M	26
POA4103	0-4		F	20
POA4103	0-4		M	22
POA4103	0-4	0	F	331
POA4103	0-4	0	M	338
POA4103	0-4	1	F	3
POA4103	0-4	1	M	6
POA4103	5-14		F	27
POA4103	5-14		M	32
POA4103	5-14	0	F	506
POA4103	5-14	0	M	476
POA4103	5-14	1	F	11
POA4103	5-14	1	M	20
POA4103	15-19		F	18
POA4103	15-19		M	41
POA4103	15-19	0	F	367
POA4103	15-19	0	M	328
POA4103	15-19	1	F	3
POA4103	15-19	1	M	9
POA4103	20-24		F	67
POA4103	20-24		M	73
POA4103	20-24	0	F	967
POA4103	20-24	0	M	889
POA4103	20-24	1	F	14
POA4103	20-24	1	M	8
POA4103	25-34		F	133
POA4103	25-34		M	136
POA4103	25-34	0	F	1630
POA4103	25-34	0	M	1642
POA4103	25-34	1	F	20
POA4103	25-34	1	M	12
POA4103	35-44		F	66
POA4103	35-44		M	63
POA4103	35-44	0	F	924
POA4103	35-44	0	M	1003
POA4103	35-44	1	F	21
POA4103	35-44	1	M	12
POA4103	45-54		F	56
POA4103	45-54		M	62
POA4103	45-54	0	F	736
POA4103	45-54	0	M	746
POA4103	45-54	1	F	28
POA4103	45-54	1	M	41
POA4103	55-64		F	31
POA4103	55-64		M	47
POA4103	55-64	0	F	545
POA4103	55-64	0	M	552
POA4103	55-64	1	F	48
POA4103	55-64	1	M	42
POA4103	65-74		F	20
POA4103	65-74		M	21
POA4103	65-74	0	F	275
POA4103	65-74	0	M	252
POA4103	65-74	1	F	30
POA4103	65-74	1	M	31
POA4103	75-84		F	17
POA4103	75-84		M	10
POA4103	75-84	0	F	126
POA4103	75-84	0	M	97
POA4103	75-84	1	F	60
POA4103	75-84	1	M	41
POA4103	85+		F	3
POA4103	85+		M	3
POA4103	85+	0	F	39
POA4103	85+	0	M	33
POA4103	85+	1	F	57
POA4103	85+	1	M	32
POA4104	0-4		F	11
POA4104	0-4		M	9
POA4104	0-4	0	F	147
POA4104	0-4	0	M	139
POA4104	0-4	1	F	3
POA4104	5-14		F	17
POA4104	5-14		M	19
POA4104	5-14	0	F	263
POA4104	5-14	0	M	292
POA4104	5-14	1	F	5
POA4104	5-14	1	M	4
POA4104	15-19		F	7
POA4104	15-19		M	9
POA4104	15-19	0	F	183
POA4104	15-19	0	M	201
POA4104	15-19	1	F	3
POA4104	15-19	1	M	4
POA4104	20-24		F	30
POA4104	20-24		M	28
POA4104	20-24	0	F	278
POA4104	20-24	0	M	290
POA4104	25-34		F	42
POA4104	25-34		M	52
POA4104	25-34	0	F	512
POA4104	25-34	0	M	483
POA4104	25-34	1	F	10
POA4104	25-34	1	M	5
POA4104	35-44		F	41
POA4104	35-44		M	34
POA4104	35-44	0	F	396
POA4104	35-44	0	M	399
POA4104	35-44	1	F	5
POA4104	35-44	1	M	5
POA4104	45-54		F	44
POA4104	45-54		M	41
POA4104	45-54	0	F	420
POA4104	45-54	0	M	367
POA4104	45-54	1	F	3
POA4104	45-54	1	M	9
POA4104	55-64		F	30
POA4104	55-64		M	38
POA4104	55-64	0	F	306
POA4104	55-64	0	M	298
POA4104	55-64	1	F	9
POA4104	55-64	1	M	12
POA4104	65-74		F	17
POA4104	65-74		M	22
POA4104	65-74	0	F	203
POA4104	65-74	0	M	188
POA4104	65-74	1	F	17
POA4104	65-74	1	M	9
POA4104	75-84		F	15
POA4104	75-84		M	22
POA4104	75-84	0	F	143
POA4104	75-84	0	M	104
POA4104	75-84	1	F	46
POA4104	75-84	1	M	32
POA4104	85+		F	34
POA4104	85+		M	13
POA4104	85+	0	F	51
POA4104	85+	0	M	35
POA4104	85+	1	F	58
POA4104	85+	1	M	22
POA4105	0-4		F	26
POA4105	0-4		M	27
POA4105	0-4	0	F	378
POA4105	0-4	0	M	453
POA4105	0-4	1	M	3
POA4105	5-14		F	30
POA4105	5-14		M	34
POA4105	5-14	0	F	630
POA4105	5-14	0	M	646
POA4105	5-14	1	F	7
POA4105	5-14	1	M	30
POA4105	15-19		F	20
POA4105	15-19		M	23
POA4105	15-19	0	F	332
POA4105	15-19	0	M	325
POA4105	15-19	1	F	7
POA4105	15-19	1	M	7
POA4105	20-24		F	38
POA4105	20-24		M	41
POA4105	20-24	0	F	527
POA4105	20-24	0	M	498
POA4105	20-24	1	M	12
POA4105	25-34		F	77
POA4105	25-34		M	84
POA4105	25-34	0	F	1147
POA4105	25-34	0	M	1159
POA4105	25-34	1	F	11
POA4105	25-34	1	M	13
POA4105	35-44		F	55
POA4105	35-44		M	65
POA4105	35-44	0	F	955
POA4105	35-44	0	M	937
POA4105	35-44	1	F	21
POA4105	35-44	1	M	24
POA4105	45-54		F	62
POA4105	45-54		M	62
POA4105	45-54	0	F	793
POA4105	45-54	0	M	823
POA4105	45-54	1	F	27
POA4105	45-54	1	M	32
POA4105	55-64		F	35
POA4105	55-64		M	44
POA4105	55-64	0	F	606
POA4105	55-64	0	M	588
POA4105	55-64	1	F	25
POA4105	55-64	1	M	33
POA4105	65-74		F	34
POA4105	65-74		M	30
POA4105	65-74	0	F	381
POA4105	65-74	0	M	350
POA4105	65-74	1	F	38
POA4105	65-74	1	M	39
POA4105	75-84		F	21
POA4105	75-84		M	15
POA4105	75-84	0	F	192
POA4105	75-84	0	M	153
POA4105	75-84	1	F	67
POA4105	75-84	1	M	28
POA4105	85+		F	12
POA4105	85+		M	9
POA4105	85+	0	F	66
POA4105	85+	0	M	35
POA4105	85+	1	F	51
POA4105	85+	1	M	22
POA4106	0-4		F	4
POA4106	0-4		M	3
POA4106	0-4	0	F	47
POA4106	0-4	0	M	55
POA4106	5-14		F	4
POA4106	5-14		M	9
POA4106	5-14	0	F	50
POA4106	5-14	0	M	78
POA4106	15-19		F	3
POA4106	15-19		M	5
POA4106	15-19	0	F	38
POA4106	15-19	0	M	45
POA4106	20-24		F	5
POA4106	20-24		M	8
POA4106	20-24	0	F	66
POA4106	20-24	0	M	60
POA4106	20-24	1	M	3
POA4106	25-34		F	14
POA4106	25-34		M	17
POA4106	25-34	0	F	141
POA4106	25-34	0	M	153
POA4106	35-44		F	7
POA4106	35-44		M	11
POA4106	35-44	0	F	85
POA4106	35-44	0	M	117
POA4106	35-44	1	F	6
POA4106	35-44	1	M	5
POA4106	45-54		F	5
POA4106	45-54		M	6
POA4106	45-54	0	F	85
POA4106	45-54	0	M	94
POA4106	45-54	1	F	3
POA4106	45-54	1	M	9
POA4106	55-64		F	4
POA4106	55-64		M	6
POA4106	55-64	0	F	49
POA4106	55-64	0	M	69
POA4106	55-64	1	F	3
POA4106	55-64	1	M	6
POA4106	65-74		M	8
POA4106	65-74	0	F	21
POA4106	65-74	0	M	32
POA4106	65-74	1	F	10
POA4106	65-74	1	M	4
POA4106	75-84		F	4
POA4106	75-84		M	3
POA4106	75-84	0	F	7
POA4106	75-84	0	M	16
POA4106	75-84	1	F	11
POA4106	75-84	1	M	8
POA4106	85+	0	F	8
POA4106	85+	0	M	3
POA4106	85+	1	F	33
POA4106	85+	1	M	13
POA4107	0-4		F	10
POA4107	0-4		M	15
POA4107	0-4	0	F	200
POA4107	0-4	0	M	206
POA4107	0-4	1	F	5
POA4107	0-4	1	M	3
POA4107	5-14		F	19
POA4107	5-14		M	23
POA4107	5-14	0	F	369
POA4107	5-14	0	M	328
POA4107	5-14	1	F	3
POA4107	5-14	1	M	13
POA4107	15-19		F	3
POA4107	15-19		M	8
POA4107	15-19	0	F	144
POA4107	15-19	0	M	145
POA4107	15-19	1	F	3
POA4107	15-19	1	M	4
POA4107	20-24		F	18
POA4107	20-24		M	18
POA4107	20-24	0	F	194
POA4107	20-24	0	M	244
POA4107	20-24	1	M	7
POA4107	25-34		F	28
POA4107	25-34		M	36
POA4107	25-34	0	F	517
POA4107	25-34	0	M	496
POA4107	25-34	1	F	7
POA4107	25-34	1	M	5
POA4107	35-44		F	26
POA4107	35-44		M	37
POA4107	35-44	0	F	454
POA4107	35-44	0	M	505
POA4107	35-44	1	F	13
POA4107	35-44	1	M	17
POA4107	45-54		F	20
POA4107	45-54		M	25
POA4107	45-54	0	F	333
POA4107	45-54	0	M	358
POA4107	45-54	1	F	17
POA4107	45-54	1	M	10
POA4107	55-64		F	19
POA4107	55-64		M	33
POA4107	55-64	0	F	232
POA4107	55-64	0	M	258
POA4107	55-64	1	F	17
POA4107	55-64	1	M	18
POA4107	65-74		F	6
POA4107	65-74		M	7
POA4107	65-74	0	F	140
POA4107	65-74	0	M	104
POA4107	65-74	1	F	24
POA4107	65-74	1	M	21
POA4107	75-84		F	11
POA4107	75-84		M	7
POA4107	75-84	0	F	131
POA4107	75-84	0	M	94
POA4107	75-84	1	F	35
POA4107	75-84	1	M	27
POA4107	85+		F	9
POA4107	85+	0	F	36
POA4107	85+	0	M	18
POA4107	85+	1	F	89
POA4107	85+	1	M	45
POA4108	0-4		F	17
POA4108	0-4		M	14
POA4108	0-4	0	F	158
POA4108	0-4	0	M	173
POA4108	0-4	1	M	4
POA4108	5-14		F	12
POA4108	5-14		M	17
POA4108	5-14	0	F	244
POA4108	5-14	0	M	252
POA4108	5-14	1	F	8
POA4108	5-14	1	M	9
POA4108	15-19		F	6
POA4108	15-19		M	13
POA4108	15-19	0	F	152
POA4108	15-19	0	M	159
POA4108	15-19	1	M	9
POA4108	20-24		F	33
POA4108	20-24		M	33
POA4108	20-24	0	F	300
POA4108	20-24	0	M	289
POA4108	20-24	1	M	8
POA4108	25-34		F	44
POA4108	25-34		M	47
POA4108	25-34	0	F	573
POA4108	25-34	0	M	644
POA4108	25-34	1	F	6
POA4108	25-34	1	M	16
POA4108	35-44		F	30
POA4108	35-44		M	34
POA4108	35-44	0	F	316
POA4108	35-44	0	M	383
POA4108	35-44	1	F	12
POA4108	35-44	1	M	18
POA4108	45-54		F	33
POA4108	45-54		M	27
POA4108	45-54	0	F	303
POA4108	45-54	0	M	291
POA4108	45-54	1	F	25
POA4108	45-54	1	M	32
POA4108	55-64		F	22
POA4108	55-64		M	19
POA4108	55-64	0	F	243
POA4108	55-64	0	M	235
POA4108	55-64	1	F	19
POA4108	55-64	1	M	20
POA4108	65-74		F	19
POA4108	65-74		M	16
POA4108	65-74	0	F	169
POA4108	65-74	0	M	154
POA4108	65-74	1	F	21
POA4108	65-74	1	M	20
POA4108	75-84		F	12
POA4108	75-84		M	4
POA4108	75-84	0	F	102
POA4108	75-84	0	M	71
POA4108	75-84	1	F	29
POA4108	75-84	1	M	17
POA4108	85+		F	3
POA4108	85+		M	5
POA4108	85+	0	F	29
POA4108	85+	0	M	14
POA4108	85+	1	F	18
POA4108	85+	1	M	7
POA4109	0-4		F	47
POA4109	0-4		M	46
POA4109	0-4	0	F	905
POA4109	0-4	0	M	933
POA4109	0-4	1	F	3
