POA_CODE_2016	IndigenousStatus	persons
POA2284	Both Aboriginal & Torres Strait Islander	17
POA2284	Non-indigenous	9993
POA2284	Torres Strait Islander	11
POA2285	Aboriginal	1454
POA2285	Both Aboriginal & Torres Strait Islander	19
POA2285	Non-indigenous	29219
POA2285	Torres Strait Islander	22
POA2286	Aboriginal	211
POA2286	Both Aboriginal & Torres Strait Islander	3
POA2286	Non-indigenous	3692
POA2286	Torres Strait Islander	3
POA2287	Aboriginal	1566
POA2287	Both Aboriginal & Torres Strait Islander	29
POA2287	Non-indigenous	34779
POA2287	Torres Strait Islander	26
POA2289	Aboriginal	438
POA2289	Both Aboriginal & Torres Strait Islander	12
POA2289	Non-indigenous	18663
POA2289	Torres Strait Islander	4
POA2290	Aboriginal	1088
POA2290	Both Aboriginal & Torres Strait Islander	18
POA2290	Non-indigenous	32303
POA2290	Torres Strait Islander	17
POA2291	Aboriginal	191
POA2291	Both Aboriginal & Torres Strait Islander	8
POA2291	Non-indigenous	13212
POA2291	Torres Strait Islander	6
POA2292	Aboriginal	108
POA2292	Non-indigenous	2353
POA2292	Torres Strait Islander	4
POA2293	Aboriginal	59
POA2293	Non-indigenous	2459
POA2293	Torres Strait Islander	3
POA2294	Aboriginal	136
POA2294	Non-indigenous	1790
POA2294	Torres Strait Islander	3
POA2295	Aboriginal	265
POA2295	Both Aboriginal & Torres Strait Islander	10
POA2295	Non-indigenous	6647
POA2295	Torres Strait Islander	3
POA2296	Aboriginal	72
POA2296	Non-indigenous	1811
POA2297	Aboriginal	48
POA2297	Non-indigenous	1632
POA2298	Aboriginal	390
POA2298	Both Aboriginal & Torres Strait Islander	8
POA2298	Non-indigenous	9089
POA2298	Torres Strait Islander	11
POA2299	Aboriginal	339
POA2299	Both Aboriginal & Torres Strait Islander	15
POA2299	Non-indigenous	10848
POA2299	Torres Strait Islander	5
POA2300	Aboriginal	255
POA2300	Both Aboriginal & Torres Strait Islander	4
POA2300	Non-indigenous	10312
POA2300	Torres Strait Islander	7
POA2302	Aboriginal	17
POA2302	Non-indigenous	547
POA2303	Aboriginal	257
POA2303	Both Aboriginal & Torres Strait Islander	17
POA2303	Non-indigenous	8858
POA2303	Torres Strait Islander	11
POA2304	Aboriginal	564
POA2304	Both Aboriginal & Torres Strait Islander	9
POA2304	Non-indigenous	14588
POA2304	Torres Strait Islander	15
POA2305	Aboriginal	288
POA2305	Both Aboriginal & Torres Strait Islander	3
POA2305	Non-indigenous	12206
POA2305	Torres Strait Islander	9
POA2306	Aboriginal	466
POA2306	Both Aboriginal & Torres Strait Islander	9
POA2306	Non-indigenous	2880
POA2306	Torres Strait Islander	3
POA2307	Aboriginal	179
POA2307	Both Aboriginal & Torres Strait Islander	5
POA2307	Non-indigenous	3718
POA2307	Torres Strait Islander	3
POA2308	Aboriginal	32
POA2308	Non-indigenous	1294
POA2311	Aboriginal	54
POA2311	Non-indigenous	804
POA2312	Aboriginal	95
POA2312	Non-indigenous	1363
POA2314	Aboriginal	3
POA2314	Non-indigenous	200
POA2315	Aboriginal	389
POA2315	Both Aboriginal & Torres Strait Islander	15
POA2315	Non-indigenous	14237
POA2315	Torres Strait Islander	17
POA2316	Aboriginal	148
POA2316	Both Aboriginal & Torres Strait Islander	10
POA2316	Non-indigenous	5678
POA2316	Torres Strait Islander	13
POA2317	Aboriginal	163
POA2317	Both Aboriginal & Torres Strait Islander	8
POA2317	Non-indigenous	6067
POA2317	Torres Strait Islander	6
POA2318	Aboriginal	558
POA2318	Both Aboriginal & Torres Strait Islander	9
POA2318	Non-indigenous	11571
POA2318	Torres Strait Islander	9
POA2319	Aboriginal	331
POA2319	Both Aboriginal & Torres Strait Islander	6
POA2319	Non-indigenous	6337
POA2319	Torres Strait Islander	10
POA2320	Aboriginal	1782
POA2320	Both Aboriginal & Torres Strait Islander	71
POA2320	Non-indigenous	32649
POA2320	Torres Strait Islander	54
POA2321	Aboriginal	717
POA2321	Both Aboriginal & Torres Strait Islander	9
POA2321	Non-indigenous	13869
POA2321	Torres Strait Islander	30
POA2322	Aboriginal	932
POA2322	Both Aboriginal & Torres Strait Islander	6
POA2322	Non-indigenous	17493
POA2322	Torres Strait Islander	19
POA2323	Aboriginal	1217
POA2323	Both Aboriginal & Torres Strait Islander	40
POA2323	Non-indigenous	24450
POA2323	Torres Strait Islander	28
POA2324	Aboriginal	1651
POA2324	Both Aboriginal & Torres Strait Islander	31
POA2324	Non-indigenous	21928
POA2324	Torres Strait Islander	38
POA2325	Aboriginal	2008
POA2325	Both Aboriginal & Torres Strait Islander	61
POA2325	Non-indigenous	26338
POA2325	Torres Strait Islander	53
POA2326	Aboriginal	569
POA2326	Both Aboriginal & Torres Strait Islander	10
POA2326	Non-indigenous	6737
POA2326	Torres Strait Islander	16
POA2327	Aboriginal	546
POA2327	Both Aboriginal & Torres Strait Islander	12
POA2327	Non-indigenous	7046
POA2327	Torres Strait Islander	11
POA2328	Aboriginal	129
POA2328	Both Aboriginal & Torres Strait Islander	3
POA2328	Non-indigenous	2310
POA2329	Aboriginal	132
POA2329	Both Aboriginal & Torres Strait Islander	8
POA2329	Non-indigenous	1967
POA2329	Torres Strait Islander	5
POA2330	Aboriginal	1149
POA2330	Both Aboriginal & Torres Strait Islander	19
POA2330	Non-indigenous	19150
POA2330	Torres Strait Islander	32
POA2331	Aboriginal	13
POA2331	Non-indigenous	299
POA2331	Torres Strait Islander	7
POA2333	Aboriginal	1196
POA2333	Both Aboriginal & Torres Strait Islander	16
POA2333	Non-indigenous	12417
POA2333	Torres Strait Islander	18
POA2334	Aboriginal	200
POA2334	Both Aboriginal & Torres Strait Islander	5
POA2334	Non-indigenous	2622
POA2334	Torres Strait Islander	3
POA2335	Aboriginal	282
POA2335	Both Aboriginal & Torres Strait Islander	5
POA2335	Non-indigenous	5860
POA2335	Torres Strait Islander	9
POA2336	Aboriginal	155
POA2336	Non-indigenous	2459
POA2337	Aboriginal	312
POA2337	Both Aboriginal & Torres Strait Islander	3
POA2337	Non-indigenous	7572
POA2337	Torres Strait Islander	4
POA2338	Aboriginal	62
POA2338	Both Aboriginal & Torres Strait Islander	6
POA2338	Non-indigenous	1359
POA2338	Torres Strait Islander	3
POA2339	Aboriginal	26
POA2339	Non-indigenous	653
POA2340	Aboriginal	4927
POA2340	Both Aboriginal & Torres Strait Islander	99
POA2340	Non-indigenous	43961
POA2340	Torres Strait Islander	85
POA2341	Aboriginal	279
POA2341	Both Aboriginal & Torres Strait Islander	3
POA2341	Non-indigenous	1283
POA2341	Torres Strait Islander	7
POA2342	Aboriginal	11
POA2342	Non-indigenous	460
POA2343	Aboriginal	590
POA2343	Both Aboriginal & Torres Strait Islander	11
POA2343	Non-indigenous	4351
POA2343	Torres Strait Islander	16
POA2344	Aboriginal	35
POA2344	Non-indigenous	721
POA2345	Aboriginal	51
POA2345	Non-indigenous	670
POA2346	Aboriginal	374
POA2346	Both Aboriginal & Torres Strait Islander	9
POA2346	Non-indigenous	2749
POA2346	Torres Strait Islander	17
POA2347	Aboriginal	116
POA2347	Both Aboriginal & Torres Strait Islander	3
POA2347	Non-indigenous	1806
POA2347	Torres Strait Islander	6
POA2350	Aboriginal	1696
POA2350	Both Aboriginal & Torres Strait Islander	20
POA2350	Non-indigenous	23595
POA2350	Torres Strait Islander	28
POA2351	Aboriginal	28
POA2351	Non-indigenous	948
POA2352	Aboriginal	251
POA2352	Both Aboriginal & Torres Strait Islander	3
POA2352	Non-indigenous	2459
POA2352	Torres Strait Islander	3
POA2353	Aboriginal	76
POA2353	Non-indigenous	1041
POA2353	Torres Strait Islander	9
POA2354	Aboriginal	196
POA2354	Both Aboriginal & Torres Strait Islander	4
POA2354	Non-indigenous	3368
POA2354	Torres Strait Islander	8
POA2355	Aboriginal	48
POA2355	Non-indigenous	615
POA2356	Aboriginal	42
POA2356	Non-indigenous	120
POA2357	Aboriginal	489
POA2357	Both Aboriginal & Torres Strait Islander	4
POA2357	Non-indigenous	3662
POA2357	Torres Strait Islander	4
POA2358	Aboriginal	332
POA2358	Both Aboriginal & Torres Strait Islander	5
POA2358	Non-indigenous	3423
POA2358	Torres Strait Islander	7
POA2359	Aboriginal	27
POA2359	Non-indigenous	709
POA2360	Aboriginal	1201
POA2360	Both Aboriginal & Torres Strait Islander	33
POA2360	Non-indigenous	13279
POA2360	Torres Strait Islander	16
POA2361	Aboriginal	108
POA2361	Non-indigenous	798
POA2361	Torres Strait Islander	3
POA2365	Aboriginal	201
POA2365	Both Aboriginal & Torres Strait Islander	8
POA2365	Non-indigenous	3509
POA2365	Torres Strait Islander	3
POA2369	Aboriginal	215
POA2369	Non-indigenous	712
POA2370	Aboriginal	457
POA2370	Both Aboriginal & Torres Strait Islander	20
POA2370	Non-indigenous	7203
POA2370	Torres Strait Islander	7
POA2371	Aboriginal	67
POA2371	Both Aboriginal & Torres Strait Islander	3
POA2371	Non-indigenous	1085
POA2372	Aboriginal	187
POA2372	Both Aboriginal & Torres Strait Islander	11
POA2372	Non-indigenous	4540
POA2372	Torres Strait Islander	4
POA2379	Aboriginal	12
POA2379	Non-indigenous	297
POA2379	Torres Strait Islander	4
POA2380	Aboriginal	1302
POA2380	Both Aboriginal & Torres Strait Islander	17
POA2380	Non-indigenous	9054
POA2380	Torres Strait Islander	19
POA2381	Aboriginal	147
POA2381	Both Aboriginal & Torres Strait Islander	5
POA2381	Non-indigenous	1035
POA2381	Torres Strait Islander	6
POA2382	Aboriginal	122
POA2382	Both Aboriginal & Torres Strait Islander	3
POA2382	Non-indigenous	1191
POA2382	Torres Strait Islander	3
POA2386	Aboriginal	25
POA2386	Both Aboriginal & Torres Strait Islander	4
POA2386	Non-indigenous	331
POA2387	Aboriginal	15
POA2387	Non-indigenous	186
POA2388	Aboriginal	413
POA2388	Both Aboriginal & Torres Strait Islander	6
POA2388	Non-indigenous	2251
POA2388	Torres Strait Islander	4
POA2390	Aboriginal	911
POA2390	Both Aboriginal & Torres Strait Islander	36
POA2390	Non-indigenous	7791
POA2390	Torres Strait Islander	19
POA2395	Aboriginal	28
POA2395	Non-indigenous	636
POA2395	Torres Strait Islander	7
POA2396	Aboriginal	136
POA2396	Non-indigenous	721
POA2397	Aboriginal	31
POA2397	Non-indigenous	346
POA2398	Aboriginal	10
POA2398	Non-indigenous	222
POA2398	Torres Strait Islander	4
POA2399	Aboriginal	53
POA2399	Non-indigenous	544
POA2400	Aboriginal	2005
POA2400	Both Aboriginal & Torres Strait Islander	30
POA2400	Non-indigenous	8037
POA2400	Torres Strait Islander	12
POA2401	Aboriginal	22
POA2401	Non-indigenous	299
POA2402	Aboriginal	124
POA2402	Non-indigenous	1659
POA2402	Torres Strait Islander	9
POA2403	Aboriginal	53
POA2403	Non-indigenous	665
POA2404	Aboriginal	82
POA2404	Both Aboriginal & Torres Strait Islander	3
POA2404	Non-indigenous	1750
POA2404	Torres Strait Islander	3
POA2405	Aboriginal	31
POA2405	Non-indigenous	483
POA2406	Aboriginal	156
POA2406	Non-indigenous	667
POA2408	Aboriginal	8
POA2408	Both Aboriginal & Torres Strait Islander	3
POA2408	Non-indigenous	365
POA2409	Aboriginal	545
POA2409	Both Aboriginal & Torres Strait Islander	12
POA2409	Non-indigenous	473
POA2410	Aboriginal	7
POA2410	Non-indigenous	271
POA2411	Aboriginal	8
POA2411	Non-indigenous	112
POA2415	Aboriginal	13
POA2415	Non-indigenous	377
POA2420	Aboriginal	209
POA2420	Both Aboriginal & Torres Strait Islander	3
POA2420	Non-indigenous	3807
POA2420	Torres Strait Islander	4
POA2421	Aboriginal	51
POA2421	Both Aboriginal & Torres Strait Islander	9
POA2421	Non-indigenous	1764
POA2421	Torres Strait Islander	4
POA2422	Aboriginal	382
POA2422	Both Aboriginal & Torres Strait Islander	3
POA2422	Non-indigenous	4950
POA2422	Torres Strait Islander	3
POA2423	Aboriginal	156
POA2423	Non-indigenous	2808
POA2424	Aboriginal	15
POA2424	Non-indigenous	410
POA2425	Aboriginal	102
POA2425	Non-indigenous	1678
POA2426	Aboriginal	30
POA2426	Non-indigenous	690
POA2427	Aboriginal	106
POA2427	Non-indigenous	3008
POA2428	Aboriginal	1170
POA2428	Both Aboriginal & Torres Strait Islander	23
POA2428	Non-indigenous	22788
POA2428	Torres Strait Islander	28
POA2429	Aboriginal	463
POA2429	Both Aboriginal & Torres Strait Islander	4
POA2429	Non-indigenous	9236
POA2429	Torres Strait Islander	14
POA2430	Aboriginal	2525
POA2430	Both Aboriginal & Torres Strait Islander	56
POA2430	Non-indigenous	31391
POA2430	Torres Strait Islander	46
POA2431	Aboriginal	266
POA2431	Both Aboriginal & Torres Strait Islander	3
POA2431	Non-indigenous	4864
POA2439	Aboriginal	73
POA2439	Non-indigenous	2868
POA2440	Aboriginal	2846
POA2440	Both Aboriginal & Torres Strait Islander	84
POA2440	Non-indigenous	18868
POA2440	Torres Strait Islander	21
POA2441	Aboriginal	224
POA2441	Non-indigenous	4118
POA2441	Torres Strait Islander	3
POA2443	Aboriginal	312
POA2443	Both Aboriginal & Torres Strait Islander	6
POA2443	Non-indigenous	8562
POA2443	Torres Strait Islander	14
POA2444	Aboriginal	1772
POA2444	Both Aboriginal & Torres Strait Islander	19
POA2444	Non-indigenous	44471
POA2444	Torres Strait Islander	22
POA2445	Aboriginal	191
POA2445	Non-indigenous	6272
POA2445	Torres Strait Islander	3
POA2446	Aboriginal	742
POA2446	Both Aboriginal & Torres Strait Islander	3
POA2446	Non-indigenous	12579
POA2446	Torres Strait Islander	6
POA2447	Aboriginal	398
POA2447	Both Aboriginal & Torres Strait Islander	15
POA2447	Non-indigenous	6751
POA2447	Torres Strait Islander	14
POA2448	Aboriginal	681
POA2448	Both Aboriginal & Torres Strait Islander	16
POA2448	Non-indigenous	8290
POA2448	Torres Strait Islander	13
POA2449	Aboriginal	289
POA2449	Both Aboriginal & Torres Strait Islander	3
POA2449	Non-indigenous	1896
POA2450	Aboriginal	2010
POA2450	Both Aboriginal & Torres Strait Islander	39
POA2450	Non-indigenous	41816
POA2450	Torres Strait Islander	29
POA2452	Aboriginal	904
POA2452	Both Aboriginal & Torres Strait Islander	12
POA2452	Non-indigenous	14189
POA2452	Torres Strait Islander	15
POA2453	Aboriginal	90
POA2453	Non-indigenous	2667
POA2453	Torres Strait Islander	11
POA2454	Aboriginal	234
POA2454	Both Aboriginal & Torres Strait Islander	4
POA2454	Non-indigenous	7325
POA2454	Torres Strait Islander	7
POA2455	Aboriginal	121
POA2455	Non-indigenous	2879
POA2456	Aboriginal	675
POA2456	Both Aboriginal & Torres Strait Islander	27
POA2456	Non-indigenous	14026
POA2456	Torres Strait Islander	21
POA2460	Aboriginal	2078
POA2460	Both Aboriginal & Torres Strait Islander	49
POA2460	Non-indigenous	27044
POA2460	Torres Strait Islander	45
POA2462	Aboriginal	104
POA2462	Both Aboriginal & Torres Strait Islander	4
POA2462	Non-indigenous	2335
POA2463	Aboriginal	438
POA2463	Both Aboriginal & Torres Strait Islander	3
POA2463	Non-indigenous	7096
POA2463	Torres Strait Islander	8
POA2464	Aboriginal	275
POA2464	Both Aboriginal & Torres Strait Islander	5
POA2464	Non-indigenous	6450
POA2464	Torres Strait Islander	8
POA2465	Aboriginal	17
POA2465	Non-indigenous	274
POA2466	Aboriginal	42
POA2466	Non-indigenous	1688
POA2469	Aboriginal	270
POA2469	Both Aboriginal & Torres Strait Islander	6
POA2469	Non-indigenous	3733
POA2469	Torres Strait Islander	3
POA2470	Aboriginal	1161
POA2470	Both Aboriginal & Torres Strait Islander	12
POA2470	Non-indigenous	14031
POA2470	Torres Strait Islander	21
POA2471	Aboriginal	200
POA2471	Both Aboriginal & Torres Strait Islander	3
POA2471	Non-indigenous	2321
POA2472	Aboriginal	61
POA2472	Both Aboriginal & Torres Strait Islander	6
POA2472	Non-indigenous	1787
POA2472	Torres Strait Islander	3
POA2473	Aboriginal	129
POA2473	Both Aboriginal & Torres Strait Islander	3
POA2473	Non-indigenous	2950
POA2473	Torres Strait Islander	6
POA2474	Aboriginal	202
POA2474	Both Aboriginal & Torres Strait Islander	4
POA2474	Non-indigenous	6121
POA2474	Torres Strait Islander	5
POA2475	Aboriginal	29
POA2475	Non-indigenous	354
POA2476	Aboriginal	88
POA2476	Non-indigenous	690
POA2477	Aboriginal	430
POA2477	Both Aboriginal & Torres Strait Islander	6
POA2477	Non-indigenous	11758
POA2477	Torres Strait Islander	9
POA2478	Aboriginal	855
POA2478	Both Aboriginal & Torres Strait Islander	13
POA2478	Non-indigenous	27398
POA2478	Torres Strait Islander	44
POA2479	Aboriginal	48
POA2479	Non-indigenous	4673
POA2479	Torres Strait Islander	9
POA2480	Aboriginal	2056
POA2480	Both Aboriginal & Torres Strait Islander	58
POA2480	Non-indigenous	42431
POA2480	Torres Strait Islander	54
POA2481	Aboriginal	149
POA2481	Both Aboriginal & Torres Strait Islander	4
POA2481	Non-indigenous	11602
POA2481	Torres Strait Islander	14
POA2482	Aboriginal	84
POA2482	Both Aboriginal & Torres Strait Islander	9
POA2482	Non-indigenous	6180
POA2482	Torres Strait Islander	7
POA2483	Aboriginal	263
POA2483	Both Aboriginal & Torres Strait Islander	27
POA2483	Non-indigenous	10306
POA2483	Torres Strait Islander	13
POA2484	Aboriginal	488
POA2484	Both Aboriginal & Torres Strait Islander	28
POA2484	Non-indigenous	18324
POA2484	Torres Strait Islander	32
POA2485	Aboriginal	453
POA2485	Both Aboriginal & Torres Strait Islander	68
POA2485	Non-indigenous	13815
POA2485	Torres Strait Islander	37
POA2486	Aboriginal	1235
POA2486	Both Aboriginal & Torres Strait Islander	118
POA2486	Non-indigenous	30141
POA2486	Torres Strait Islander	100
POA2487	Aboriginal	485
POA2487	Both Aboriginal & Torres Strait Islander	52
POA2487	Non-indigenous	12842
POA2487	Torres Strait Islander	57
POA2488	Aboriginal	110
POA2488	Both Aboriginal & Torres Strait Islander	15
POA2488	Non-indigenous	3125
POA2488	Torres Strait Islander	11
POA2489	Aboriginal	215
POA2489	Both Aboriginal & Torres Strait Islander	21
POA2489	Non-indigenous	7094
POA2489	Torres Strait Islander	23
POA2490	Aboriginal	27
POA2490	Non-indigenous	629
POA2490	Torres Strait Islander	10
POA2500	Aboriginal	584
POA2500	Both Aboriginal & Torres Strait Islander	11
POA2500	Non-indigenous	39904
POA2500	Torres Strait Islander	11
POA2502	Aboriginal	456
POA2502	Both Aboriginal & Torres Strait Islander	3
POA2502	Non-indigenous	11965
POA2502	Torres Strait Islander	14
POA2505	Aboriginal	183
POA2505	Non-indigenous	4831
POA2506	Aboriginal	398
POA2506	Both Aboriginal & Torres Strait Islander	3
POA2506	Non-indigenous	7200
POA2506	Torres Strait Islander	4
POA2508	Aboriginal	199
POA2508	Both Aboriginal & Torres Strait Islander	4
POA2508	Non-indigenous	8764
POA2508	Torres Strait Islander	8
POA2515	Aboriginal	166
POA2515	Both Aboriginal & Torres Strait Islander	7
POA2515	Non-indigenous	10935
POA2515	Torres Strait Islander	4
POA2516	Aboriginal	131
POA2516	Non-indigenous	5968
POA2516	Torres Strait Islander	6
POA2517	Aboriginal	338
POA2517	Non-indigenous	13385
POA2517	Torres Strait Islander	8
POA2518	Aboriginal	638
POA2518	Both Aboriginal & Torres Strait Islander	16
POA2518	Non-indigenous	18397
POA2518	Torres Strait Islander	16
POA2519	Aboriginal	286
POA2519	Non-indigenous	16631
POA2519	Torres Strait Islander	12
POA2522	Aboriginal	8
POA2522	Non-indigenous	292
POA2525	Aboriginal	168
POA2525	Both Aboriginal & Torres Strait Islander	11
POA2525	Non-indigenous	11385
POA2526	Aboriginal	319
POA2526	Both Aboriginal & Torres Strait Islander	9
POA2526	Non-indigenous	15299
POA2526	Torres Strait Islander	3
POA2527	Aboriginal	830
POA2527	Both Aboriginal & Torres Strait Islander	21
POA2527	Non-indigenous	20513
POA2527	Torres Strait Islander	19
POA2528	Aboriginal	1072
POA2528	Both Aboriginal & Torres Strait Islander	9
POA2528	Non-indigenous	22661
POA2528	Torres Strait Islander	32
POA2529	Aboriginal	685
POA2529	Both Aboriginal & Torres Strait Islander	11
POA2529	Non-indigenous	25309
POA2529	Torres Strait Islander	20
POA2530	Aboriginal	1176
POA2530	Both Aboriginal & Torres Strait Islander	31
POA2530	Non-indigenous	30790
POA2530	Torres Strait Islander	22
POA2533	Aboriginal	258
POA2533	Non-indigenous	15369
POA2534	Aboriginal	113
POA2534	Both Aboriginal & Torres Strait Islander	5
POA2534	Non-indigenous	5581
POA2534	Torres Strait Islander	10
POA2535	Aboriginal	148
POA2535	Both Aboriginal & Torres Strait Islander	3
POA2535	Non-indigenous	7184
POA2535	Torres Strait Islander	3
POA2536	Aboriginal	1071
POA2536	Both Aboriginal & Torres Strait Islander	6
POA2536	Non-indigenous	16623
POA2536	Torres Strait Islander	16
POA2537	Aboriginal	490
POA2537	Both Aboriginal & Torres Strait Islander	17
POA2537	Non-indigenous	11301
POA2537	Torres Strait Islander	4
POA2538	Aboriginal	44
POA2538	Non-indigenous	2353
POA2539	Aboriginal	563
POA2539	Both Aboriginal & Torres Strait Islander	8
POA2539	Non-indigenous	17387
