SA3_NAME16	MaxSchoolingCompleted	Sex	persons
Tablelands (East) - Kuranda	Did not go to school	M	83
Tablelands (East) - Kuranda	Year 8	F	1202
Tablelands (East) - Kuranda	Year 8	M	1340
Tablelands (East) - Kuranda	Year 9	F	888
Tablelands (East) - Kuranda	Year 9	M	1049
Tablelands (East) - Kuranda	Year 10	F	4549
Tablelands (East) - Kuranda	Year 10	M	4419
Tablelands (East) - Kuranda	Year 11	F	1293
Tablelands (East) - Kuranda	Year 11	M	1280
Tablelands (East) - Kuranda	Year 12	F	6728
Tablelands (East) - Kuranda	Year 12	M	5845
Darling Downs (West) - Maranoa	Did not go to school	F	66
Darling Downs (West) - Maranoa	Did not go to school	M	93
Darling Downs (West) - Maranoa	Year 8	F	1179
Darling Downs (West) - Maranoa	Year 8	M	1589
Darling Downs (West) - Maranoa	Year 9	F	791
Darling Downs (West) - Maranoa	Year 9	M	1177
Darling Downs (West) - Maranoa	Year 10	F	4220
Darling Downs (West) - Maranoa	Year 10	M	5183
Darling Downs (West) - Maranoa	Year 11	F	1161
Darling Downs (West) - Maranoa	Year 11	M	1258
Darling Downs (West) - Maranoa	Year 12	F	7200
Darling Downs (West) - Maranoa	Year 12	M	5698
Darling Downs - East	Did not go to school	F	44
Darling Downs - East	Did not go to school	M	72
Darling Downs - East	Year 8	F	1323
Darling Downs - East	Year 8	M	1711
Darling Downs - East	Year 9	F	917
Darling Downs - East	Year 9	M	1247
Darling Downs - East	Year 10	F	4671
Darling Downs - East	Year 10	M	5401
Darling Downs - East	Year 11	F	1225
Darling Downs - East	Year 11	M	1188
Darling Downs - East	Year 12	F	6513
Darling Downs - East	Year 12	M	5293
Granite Belt	Did not go to school	F	66
Granite Belt	Did not go to school	M	54
Granite Belt	Year 8	F	1264
Granite Belt	Year 8	M	1477
Granite Belt	Year 9	F	1030
Granite Belt	Year 9	M	1215
Granite Belt	Year 10	F	5069
Granite Belt	Year 10	M	5002
Granite Belt	Year 11	F	1210
Granite Belt	Year 11	M	1276
Granite Belt	Year 12	F	6463
Granite Belt	Year 12	M	5336
Central Highlands (Qld)	Did not go to school	F	24
Central Highlands (Qld)	Did not go to school	M	43
Central Highlands (Qld)	Year 8	F	363
Central Highlands (Qld)	Year 8	M	579
Central Highlands (Qld)	Year 9	F	394
Central Highlands (Qld)	Year 9	M	640
Central Highlands (Qld)	Year 10	F	2394
Central Highlands (Qld)	Year 10	M	3188
Central Highlands (Qld)	Year 11	F	871
Central Highlands (Qld)	Year 11	M	974
Central Highlands (Qld)	Year 12	F	4816
Central Highlands (Qld)	Year 12	M	4238
Rockhampton	Did not go to school	F	150
Rockhampton	Did not go to school	M	218
Rockhampton	Year 8	F	3105
Rockhampton	Year 8	M	3372
Rockhampton	Year 9	F	2431
Rockhampton	Year 9	M	2887
Rockhampton	Year 10	F	12678
Rockhampton	Year 10	M	12697
Rockhampton	Year 11	F	3607
Rockhampton	Year 11	M	3766
Rockhampton	Year 12	F	20121
Rockhampton	Year 12	M	17347
Biloela	Did not go to school	F	18
Biloela	Did not go to school	M	37
Biloela	Year 8	F	419
Biloela	Year 8	M	589
Biloela	Year 9	F	283
Biloela	Year 9	M	364
Biloela	Year 10	F	1386
Biloela	Year 10	M	1765
Biloela	Year 11	F	412
Biloela	Year 11	M	469
Biloela	Year 12	F	2339
Biloela	Year 12	M	1920
Gladstone	Did not go to school	F	44
Gladstone	Did not go to school	M	68
Gladstone	Year 8	F	1022
Gladstone	Year 8	M	1155
Gladstone	Year 9	F	1147
Gladstone	Year 9	M	1503
Gladstone	Year 10	F	6185
Gladstone	Year 10	M	7276
Gladstone	Year 11	F	2208
Gladstone	Year 11	M	2641
Gladstone	Year 12	F	10431
Gladstone	Year 12	M	9612
Broadbeach - Burleigh	Did not go to school	F	106
Broadbeach - Burleigh	Did not go to school	M	71
Broadbeach - Burleigh	Year 8	F	907
Broadbeach - Burleigh	Year 8	M	724
Broadbeach - Burleigh	Year 9	F	1093
Broadbeach - Burleigh	Year 9	M	1045
Broadbeach - Burleigh	Year 10	F	5622
Broadbeach - Burleigh	Year 10	M	5070
Broadbeach - Burleigh	Year 11	F	2094
Broadbeach - Burleigh	Year 11	M	2116
Broadbeach - Burleigh	Year 12	F	14875
Broadbeach - Burleigh	Year 12	M	13740
Coolangatta	Did not go to school	F	44
Coolangatta	Did not go to school	M	57
Coolangatta	Year 8	F	851
Coolangatta	Year 8	M	711
Coolangatta	Year 9	F	1200
Coolangatta	Year 9	M	1180
Coolangatta	Year 10	F	5947
Coolangatta	Year 10	M	5476
Coolangatta	Year 11	F	1809
Coolangatta	Year 11	M	1848
Coolangatta	Year 12	F	11209
Coolangatta	Year 12	M	10059
Gold Coast - North	Did not go to school	F	148
Gold Coast - North	Did not go to school	M	116
Gold Coast - North	Year 8	F	1303
Gold Coast - North	Year 8	M	1017
Gold Coast - North	Year 9	F	1541
Gold Coast - North	Year 9	M	1396
Gold Coast - North	Year 10	F	7114
Gold Coast - North	Year 10	M	6086
Gold Coast - North	Year 11	F	2383
Gold Coast - North	Year 11	M	2298
Gold Coast - North	Year 12	F	14383
Gold Coast - North	Year 12	M	12884
Gold Coast Hinterland	Did not go to school	F	12
Gold Coast Hinterland	Did not go to school	M	9
Gold Coast Hinterland	Year 8	F	196
Gold Coast Hinterland	Year 8	M	234
Gold Coast Hinterland	Year 9	F	315
Gold Coast Hinterland	Year 9	M	373
Gold Coast Hinterland	Year 10	F	1806
Gold Coast Hinterland	Year 10	M	1887
Gold Coast Hinterland	Year 11	F	620
Gold Coast Hinterland	Year 11	M	662
Gold Coast Hinterland	Year 12	F	3961
Gold Coast Hinterland	Year 12	M	3459
Mudgeeraba - Tallebudgera	Did not go to school	F	19
Mudgeeraba - Tallebudgera	Did not go to school	M	26
Mudgeeraba - Tallebudgera	Year 8	F	287
Mudgeeraba - Tallebudgera	Year 8	M	332
Mudgeeraba - Tallebudgera	Year 9	F	599
Mudgeeraba - Tallebudgera	Year 9	M	628
Mudgeeraba - Tallebudgera	Year 10	F	3035
Mudgeeraba - Tallebudgera	Year 10	M	3042
Mudgeeraba - Tallebudgera	Year 11	F	1181
Mudgeeraba - Tallebudgera	Year 11	M	1194
Mudgeeraba - Tallebudgera	Year 12	F	7386
Mudgeeraba - Tallebudgera	Year 12	M	6408
Nerang	Did not go to school	F	85
Nerang	Did not go to school	M	72
Nerang	Year 8	F	832
Nerang	Year 8	M	837
Nerang	Year 9	F	1373
Nerang	Year 9	M	1564
Nerang	Year 10	F	6612
Nerang	Year 10	M	6412
Nerang	Year 11	F	2575
Nerang	Year 11	M	2626
Nerang	Year 12	F	14041
Nerang	Year 12	M	12323
Ormeau - Oxenford	Did not go to school	F	107
Ormeau - Oxenford	Did not go to school	M	119
Ormeau - Oxenford	Year 8	F	1147
Ormeau - Oxenford	Year 8	M	1208
Ormeau - Oxenford	Year 9	F	2203
Ormeau - Oxenford	Year 9	M	2512
Ormeau - Oxenford	Year 10	F	10739
Ormeau - Oxenford	Year 10	M	10764
Ormeau - Oxenford	Year 11	F	4591
Ormeau - Oxenford	Year 11	M	4580
Ormeau - Oxenford	Year 12	F	24658
Ormeau - Oxenford	Year 12	M	21659
Robina	Did not go to school	F	63
Robina	Did not go to school	M	67
Robina	Year 8	F	553
Robina	Year 8	M	488
Robina	Year 9	F	900
Robina	Year 9	M	779
Robina	Year 10	F	4256
Robina	Year 10	M	3594
Robina	Year 11	F	1833
Robina	Year 11	M	1617
Robina	Year 12	F	12253
Robina	Year 12	M	10846
Southport	Did not go to school	F	137
Southport	Did not go to school	M	99
Southport	Year 8	F	938
Southport	Year 8	M	781
Southport	Year 9	F	1127
Southport	Year 9	M	1106
Southport	Year 10	F	5061
Southport	Year 10	M	4625
Southport	Year 11	F	1889
Southport	Year 11	M	1923
Southport	Year 12	F	14331
Southport	Year 12	M	13181
Surfers Paradise	Did not go to school	F	81
Surfers Paradise	Did not go to school	M	72
Surfers Paradise	Year 8	F	399
Surfers Paradise	Year 8	M	395
Surfers Paradise	Year 9	F	645
Surfers Paradise	Year 9	M	610
Surfers Paradise	Year 10	F	3038
Surfers Paradise	Year 10	M	2760
Surfers Paradise	Year 11	F	1259
Surfers Paradise	Year 11	M	1304
Surfers Paradise	Year 12	F	10125
Surfers Paradise	Year 12	M	10227
Forest Lake - Oxley	Did not go to school	F	764
Forest Lake - Oxley	Did not go to school	M	528
Forest Lake - Oxley	Year 8	F	1771
Forest Lake - Oxley	Year 8	M	1388
Forest Lake - Oxley	Year 9	F	1249
Forest Lake - Oxley	Year 9	M	1084
Forest Lake - Oxley	Year 10	F	4702
Forest Lake - Oxley	Year 10	M	4482
Forest Lake - Oxley	Year 11	F	1834
Forest Lake - Oxley	Year 11	M	1967
Forest Lake - Oxley	Year 12	F	14993
Forest Lake - Oxley	Year 12	M	14116
Ipswich Hinterland	Did not go to school	F	63
Ipswich Hinterland	Did not go to school	M	92
Ipswich Hinterland	Year 8	F	1933
Ipswich Hinterland	Year 8	M	2342
Ipswich Hinterland	Year 9	F	1561
Ipswich Hinterland	Year 9	M	2052
Ipswich Hinterland	Year 10	F	7164
Ipswich Hinterland	Year 10	M	7747
Ipswich Hinterland	Year 11	F	1962
Ipswich Hinterland	Year 11	M	1947
Ipswich Hinterland	Year 12	F	9737
Ipswich Hinterland	Year 12	M	7911
Ipswich Inner	Did not go to school	F	187
Ipswich Inner	Did not go to school	M	211
Ipswich Inner	Year 8	F	2828
Ipswich Inner	Year 8	M	2512
Ipswich Inner	Year 9	F	2246
Ipswich Inner	Year 9	M	2540
Ipswich Inner	Year 10	F	10832
Ipswich Inner	Year 10	M	10530
Ipswich Inner	Year 11	F	3090
Ipswich Inner	Year 11	M	3481
Ipswich Inner	Year 12	F	19280
Ipswich Inner	Year 12	M	16906
Springfield - Redbank	Did not go to school	F	303
Springfield - Redbank	Did not go to school	M	195
Springfield - Redbank	Year 8	F	1118
Springfield - Redbank	Year 8	M	1042
Springfield - Redbank	Year 9	F	1299
Springfield - Redbank	Year 9	M	1468
Springfield - Redbank	Year 10	F	6488
Springfield - Redbank	Year 10	M	6524
Springfield - Redbank	Year 11	F	2825
Springfield - Redbank	Year 11	M	2928
Springfield - Redbank	Year 12	F	17047
Springfield - Redbank	Year 12	M	15570
Beaudesert	Did not go to school	F	17
Beaudesert	Did not go to school	M	18
Beaudesert	Year 8	F	446
Beaudesert	Year 8	M	469
Beaudesert	Year 9	F	383
Beaudesert	Year 9	M	444
Beaudesert	Year 10	F	1649
Beaudesert	Year 10	M	1584
Beaudesert	Year 11	F	439
Beaudesert	Year 11	M	454
Beaudesert	Year 12	F	2150
Beaudesert	Year 12	M	1762
Beenleigh	Did not go to school	F	101
Beenleigh	Did not go to school	M	96
Beenleigh	Year 8	F	937
Beenleigh	Year 8	M	869
Beenleigh	Year 9	F	1083
Beenleigh	Year 9	M	1115
Beenleigh	Year 10	F	4501
Beenleigh	Year 10	M	4254
Beenleigh	Year 11	F	1541
Beenleigh	Year 11	M	1475
Beenleigh	Year 12	F	7080
Beenleigh	Year 12	M	6337
Browns Plains	Did not go to school	F	378
Browns Plains	Did not go to school	M	299
Browns Plains	Year 8	F	1481
Browns Plains	Year 8	M	1421
Browns Plains	Year 9	F	1702
Browns Plains	Year 9	M	1935
Browns Plains	Year 10	F	7542
Browns Plains	Year 10	M	7743
Browns Plains	Year 11	F	2782
Browns Plains	Year 11	M	2846
Browns Plains	Year 12	F	14634
Browns Plains	Year 12	M	12949
Jimboomba	Did not go to school	F	69
Jimboomba	Did not go to school	M	75
Jimboomba	Year 8	F	539
Jimboomba	Year 8	M	675
Jimboomba	Year 9	F	834
Jimboomba	Year 9	M	1204
Jimboomba	Year 10	F	4638
Jimboomba	Year 10	M	5236
Jimboomba	Year 11	F	1595
Jimboomba	Year 11	M	1751
Jimboomba	Year 12	F	8489
Jimboomba	Year 12	M	7114
Loganlea - Carbrook	Did not go to school	F	201
Loganlea - Carbrook	Did not go to school	M	166
Loganlea - Carbrook	Year 8	F	1134
Loganlea - Carbrook	Year 8	M	999
Loganlea - Carbrook	Year 9	F	1233
Loganlea - Carbrook	Year 9	M	1280
Loganlea - Carbrook	Year 10	F	5682
Loganlea - Carbrook	Year 10	M	5440
Loganlea - Carbrook	Year 11	F	1982
Loganlea - Carbrook	Year 11	M	2073
Loganlea - Carbrook	Year 12	F	12279
Loganlea - Carbrook	Year 12	M	11122
Springwood - Kingston	Did not go to school	F	599
Springwood - Kingston	Did not go to school	M	532
Springwood - Kingston	Year 8	F	1830
Springwood - Kingston	Year 8	M	1767
Springwood - Kingston	Year 9	F	1504
Springwood - Kingston	Year 9	M	1602
Springwood - Kingston	Year 10	F	6565
Springwood - Kingston	Year 10	M	6260
Springwood - Kingston	Year 11	F	2279
Springwood - Kingston	Year 11	M	2390
Springwood - Kingston	Year 12	F	15190
Springwood - Kingston	Year 12	M	14652
Bowen Basin - North	Did not go to school	F	34
Bowen Basin - North	Did not go to school	M	54
Bowen Basin - North	Year 8	F	546
Bowen Basin - North	Year 8	M	776
Bowen Basin - North	Year 9	F	591
Bowen Basin - North	Year 9	M	813
Bowen Basin - North	Year 10	F	2984
Bowen Basin - North	Year 10	M	3945
Bowen Basin - North	Year 11	F	931
Bowen Basin - North	Year 11	M	1185
Bowen Basin - North	Year 12	F	5137
Bowen Basin - North	Year 12	M	4631
Mackay	Did not go to school	F	113
Mackay	Did not go to school	M	141
Mackay	Year 8	F	2563
Mackay	Year 8	M	2868
Mackay	Year 9	F	2339
Mackay	Year 9	M	2786
Mackay	Year 10	F	12361
Mackay	Year 10	M	13540
Mackay	Year 11	F	3848
Mackay	Year 11	M	4409
Mackay	Year 12	F	19777
Mackay	Year 12	M	16886
Whitsunday	Did not go to school	F	19
Whitsunday	Did not go to school	M	18
Whitsunday	Year 8	F	270
Whitsunday	Year 8	M	310
Whitsunday	Year 9	F	362
Whitsunday	Year 9	M	454
Whitsunday	Year 10	F	1916
Whitsunday	Year 10	M	2368
Whitsunday	Year 11	F	755
Whitsunday	Year 11	M	898
Whitsunday	Year 12	F	3804
Whitsunday	Year 12	M	3399
Bribie - Beachmere	Did not go to school	F	44
Bribie - Beachmere	Did not go to school	M	48
Bribie - Beachmere	Year 8	F	1096
Bribie - Beachmere	Year 8	M	1158
Bribie - Beachmere	Year 9	F	1054
Bribie - Beachmere	Year 9	M	1084
Bribie - Beachmere	Year 10	F	4843
Bribie - Beachmere	Year 10	M	4441
Bribie - Beachmere	Year 11	F	1225
Bribie - Beachmere	Year 11	M	1115
Bribie - Beachmere	Year 12	F	5170
Bribie - Beachmere	Year 12	M	4605
Caboolture	Did not go to school	F	118
Caboolture	Did not go to school	M	137
Caboolture	Year 8	F	1397
Caboolture	Year 8	M	1501
Caboolture	Year 9	F	1804
Caboolture	Year 9	M	1853
Caboolture	Year 10	F	7387
Caboolture	Year 10	M	7311
Caboolture	Year 11	F	2447
Caboolture	Year 11	M	2466
Caboolture	Year 12	F	11496
Caboolture	Year 12	M	9496
Caboolture Hinterland	Did not go to school	F	10
Caboolture Hinterland	Did not go to school	M	13
Caboolture Hinterland	Year 8	F	353
Caboolture Hinterland	Year 8	M	415
Caboolture Hinterland	Year 9	F	244
Caboolture Hinterland	Year 9	M	350
Caboolture Hinterland	Year 10	F	1436
Caboolture Hinterland	Year 10	M	1562
Caboolture Hinterland	Year 11	F	378
Caboolture Hinterland	Year 11	M	420
Caboolture Hinterland	Year 12	F	1948
Caboolture Hinterland	Year 12	M	1632
Narangba - Burpengary	Did not go to school	F	58
Narangba - Burpengary	Did not go to school	M	72
Narangba - Burpengary	Year 8	F	1175
Narangba - Burpengary	Year 8	M	1256
Narangba - Burpengary	Year 9	F	1505
Narangba - Burpengary	Year 9	M	1620
Narangba - Burpengary	Year 10	F	6936
Narangba - Burpengary	Year 10	M	6778
Narangba - Burpengary	Year 11	F	2212
Narangba - Burpengary	Year 11	M	2310
Narangba - Burpengary	Year 12	F	11415
Narangba - Burpengary	Year 12	M	9973
Redcliffe	Did not go to school	F	97
Redcliffe	Did not go to school	M	104
Redcliffe	Year 8	F	1636
Redcliffe	Year 8	M	1344
Redcliffe	Year 9	F	1542
Redcliffe	Year 9	M	1499
Redcliffe	Year 10	F	7073
Redcliffe	Year 10	M	6356
Redcliffe	Year 11	F	2070
Redcliffe	Year 11	M	2036
Redcliffe	Year 12	F	11390
Redcliffe	Year 12	M	9865
The Hills District	Did not go to school	F	57
The Hills District	Did not go to school	M	49
The Hills District	Year 8	F	948
The Hills District	Year 8	M	852
The Hills District	Year 9	F	1033
The Hills District	Year 9	M	1185
The Hills District	Year 10	F	7033
The Hills District	Year 10	M	6760
The Hills District	Year 11	F	2347
The Hills District	Year 11	M	2636
The Hills District	Year 12	F	21325
The Hills District	Year 12	M	19846
North Lakes	Did not go to school	F	65
North Lakes	Did not go to school	M	63
North Lakes	Year 8	F	929
North Lakes	Year 8	M	824
North Lakes	Year 9	F	1163
North Lakes	Year 9	M	1142
North Lakes	Year 10	F	6124
North Lakes	Year 10	M	5722
North Lakes	Year 11	F	2461
North Lakes	Year 11	M	2439
North Lakes	Year 12	F	15629
North Lakes	Year 12	M	13742
Strathpine	Did not go to school	F	60
Strathpine	Did not go to school	M	62
Strathpine	Year 8	F	713
Strathpine	Year 8	M	664
Strathpine	Year 9	F	673
Strathpine	Year 9	M	732
Strathpine	Year 10	F	3859
Strathpine	Year 10	M	3682
Strathpine	Year 11	F	1201
Strathpine	Year 11	M	1295
Strathpine	Year 12	F	7621
Strathpine	Year 12	M	6955
Far North	Did not go to school	F	73
Far North	Did not go to school	M	103
Far North	Year 8	F	884
Far North	Year 8	M	1083
Far North	Year 9	F	568
Far North	Year 9	M	826
Far North	Year 10	F	2523
Far North	Year 10	M	3140
Far North	Year 11	F	1257
Far North	Year 11	M	1096
Far North	Year 12	F	4466
Far North	Year 12	M	4006
Outback - North	Did not go to school	F	70
Outback - North	Did not go to school	M	85
Outback - North	Year 8	F	576
Outback - North	Year 8	M	843
Outback - North	Year 9	F	516
Outback - North	Year 9	M	735
Outback - North	Year 10	F	2566
Outback - North	Year 10	M	3299
Outback - North	Year 11	F	886
Outback - North	Year 11	M	1016
Outback - North	Year 12	F	4762
Outback - North	Year 12	M	4240
Outback - South	Did not go to school	F	34
Outback - South	Did not go to school	M	68
Outback - South	Year 8	F	556
Outback - South	Year 8	M	802
Outback - South	Year 9	F	337
Outback - South	Year 9	M	545
Outback - South	Year 10	F	1818
Outback - South	Year 10	M	2128
Outback - South	Year 11	F	545
Outback - South	Year 11	M	451
Outback - South	Year 12	F	3077
Outback - South	Year 12	M	2325
Buderim	Did not go to school	F	32
Buderim	Did not go to school	M	34
Buderim	Year 8	F	685
Buderim	Year 8	M	581
Buderim	Year 9	F	984
Buderim	Year 9	M	947
Buderim	Year 10	F	5249
Buderim	Year 10	M	4346
Buderim	Year 11	F	2026
Buderim	Year 11	M	1869
Buderim	Year 12	F	12893
Buderim	Year 12	M	11054
Caloundra	Did not go to school	F	81
Caloundra	Did not go to school	M	76
Caloundra	Year 8	F	1798
Caloundra	Year 8	M	1526
Caloundra	Year 9	F	1888
Caloundra	Year 9	M	1769
Caloundra	Year 10	F	9555
Caloundra	Year 10	M	8310
Caloundra	Year 11	F	2964
Caloundra	Year 11	M	2815
Caloundra	Year 12	F	16027
Caloundra	Year 12	M	14523
Maroochy	Did not go to school	F	54
Maroochy	Did not go to school	M	55
Maroochy	Year 8	F	866
Maroochy	Year 8	M	779
Maroochy	Year 9	F	1121
Maroochy	Year 9	M	1119
Maroochy	Year 10	F	6112
Maroochy	Year 10	M	5579
Maroochy	Year 11	F	2075
Maroochy	Year 11	M	1987
Maroochy	Year 12	F	12612
Maroochy	Year 12	M	11187
Noosa	Did not go to school	F	25
Noosa	Did not go to school	M	32
Noosa	Year 8	F	518
Noosa	Year 8	M	394
Noosa	Year 9	F	752
Noosa	Year 9	M	758
Noosa	Year 10	F	4029
Noosa	Year 10	M	3513
Noosa	Year 11	F	1630
Noosa	Year 11	M	1507
Noosa	Year 12	F	9408
Noosa	Year 12	M	8502
Sunshine Coast Hinterland	Did not go to school	F	28
Sunshine Coast Hinterland	Did not go to school	M	38
Sunshine Coast Hinterland	Year 8	F	759
Sunshine Coast Hinterland	Year 8	M	968
Sunshine Coast Hinterland	Year 9	F	1006
Sunshine Coast Hinterland	Year 9	M	1187
Sunshine Coast Hinterland	Year 10	F	5635
Sunshine Coast Hinterland	Year 10	M	5545
Sunshine Coast Hinterland	Year 11	F	1778
Sunshine Coast Hinterland	Year 11	M	1813
Sunshine Coast Hinterland	Year 12	F	10117
Sunshine Coast Hinterland	Year 12	M	8621
Nambour	Did not go to school	F	47
Nambour	Did not go to school	M	56
Nambour	Year 8	F	773
Nambour	Year 8	M	810
Nambour	Year 9	F	932
Nambour	Year 9	M	995
Nambour	Year 10	F	4707
Nambour	Year 10	M	4622
Nambour	Year 11	F	1629
Nambour	Year 11	M	1646
Nambour	Year 12	F	8275
Nambour	Year 12	M	7047
Noosa Hinterland	Did not go to school	F	19
Noosa Hinterland	Did not go to school	M	21
Noosa Hinterland	Year 8	F	325
Noosa Hinterland	Year 8	M	377
Noosa Hinterland	Year 9	F	397
Noosa Hinterland	Year 9	M	504
Noosa Hinterland	Year 10	F	2401
Noosa Hinterland	Year 10	M	2450
Noosa Hinterland	Year 11	F	787
Noosa Hinterland	Year 11	M	844
Noosa Hinterland	Year 12	F	4490
Noosa Hinterland	Year 12	M	3874
Toowoomba	Did not go to school	F	309
Toowoomba	Did not go to school	M	314
Toowoomba	Year 8	F	3944
Toowoomba	Year 8	M	3661
Toowoomba	Year 9	F	2899
Toowoomba	Year 9	M	3170
Toowoomba	Year 10	F	15711
Toowoomba	Year 10	M	14771
Toowoomba	Year 11	F	4374
Toowoomba	Year 11	M	4166
Toowoomba	Year 12	F	29506
Toowoomba	Year 12	M	25776
Charters Towers - Ayr - Ingham	Did not go to school	F	73
Charters Towers - Ayr - Ingham	Did not go to school	M	109
Charters Towers - Ayr - Ingham	Year 8	F	1637
Charters Towers - Ayr - Ingham	Year 8	M	1873
Charters Towers - Ayr - Ingham	Year 9	F	1073
Charters Towers - Ayr - Ingham	Year 9	M	1275
Charters Towers - Ayr - Ingham	Year 10	F	4979
Charters Towers - Ayr - Ingham	Year 10	M	5206
Charters Towers - Ayr - Ingham	Year 11	F	1392
Charters Towers - Ayr - Ingham	Year 11	M	1539
Charters Towers - Ayr - Ingham	Year 12	F	6090
Charters Towers - Ayr - Ingham	Year 12	M	5276
Townsville	Did not go to school	F	283
Townsville	Did not go to school	M	274
Townsville	Year 8	F	3162
Townsville	Year 8	M	3288
Townsville	Year 9	F	3227
Townsville	Year 9	M	3732
Townsville	Year 10	F	17370
Townsville	Year 10	M	17330
Townsville	Year 11	F	5946
Townsville	Year 11	M	6767
Townsville	Year 12	F	38570
Townsville	Year 12	M	34721
Bundaberg	Did not go to school	F	140
Bundaberg	Did not go to school	M	165
Bundaberg	Year 8	F	2995
Bundaberg	Year 8	M	3170
Bundaberg	Year 9	F	2575
Bundaberg	Year 9	M	2819
Bundaberg	Year 10	F	11493
Bundaberg	Year 10	M	10807
Bundaberg	Year 11	F	2967
Bundaberg	Year 11	M	2884
Bundaberg	Year 12	F	13472
Bundaberg	Year 12	M	11589
Burnett	Did not go to school	F	82
Burnett	Did not go to school	M	116
Burnett	Year 8	F	1777
Burnett	Year 8	M	2346
Burnett	Year 9	F	1382
Burnett	Year 9	M	1760
Burnett	Year 10	F	5985
Burnett	Year 10	M	6287
Burnett	Year 11	F	1632
Burnett	Year 11	M	1503
Burnett	Year 12	F	6640
Burnett	Year 12	M	5445
Gympie - Cooloola	Did not go to school	F	55
Gympie - Cooloola	Did not go to school	M	72
Gympie - Cooloola	Year 8	F	1476
Gympie - Cooloola	Year 8	M	1719
Gympie - Cooloola	Year 9	F	1339
Gympie - Cooloola	Year 9	M	1700
Gympie - Cooloola	Year 10	F	6414
Gympie - Cooloola	Year 10	M	6381
Gympie - Cooloola	Year 11	F	1752
Gympie - Cooloola	Year 11	M	1689
Gympie - Cooloola	Year 12	F	7405
Gympie - Cooloola	Year 12	M	6167
Hervey Bay	Did not go to school	F	70
Hervey Bay	Did not go to school	M	96
Hervey Bay	Year 8	F	1676
Hervey Bay	Year 8	M	1657
Hervey Bay	Year 9	F	1823
Hervey Bay	Year 9	M	1822
Hervey Bay	Year 10	F	7683
Hervey Bay	Year 10	M	6786
Hervey Bay	Year 11	F	2112
Hervey Bay	Year 11	M	2082
Hervey Bay	Year 12	F	9052
Hervey Bay	Year 12	M	7584
Maryborough	Did not go to school	F	50
Maryborough	Did not go to school	M	81
Maryborough	Year 8	F	1490
Maryborough	Year 8	M	1803
Maryborough	Year 9	F	1428
Maryborough	Year 9	M	1529
Maryborough	Year 10	F	6391
Maryborough	Year 10	M	6200
Maryborough	Year 11	F	1444
Maryborough	Year 11	M	1407
Maryborough	Year 12	F	5851
Maryborough	Year 12	M	5115
Migratory - Offshore - Shipping (Qld)	Year 8	F	6
Migratory - Offshore - Shipping (Qld)	Year 8	M	5
Migratory - Offshore - Shipping (Qld)	Year 9	F	7
Migratory - Offshore - Shipping (Qld)	Year 9	M	3
Migratory - Offshore - Shipping (Qld)	Year 10	F	26
Migratory - Offshore - Shipping (Qld)	Year 10	M	13
Migratory - Offshore - Shipping (Qld)	Year 11	F	9
Migratory - Offshore - Shipping (Qld)	Year 11	M	7
Migratory - Offshore - Shipping (Qld)	Year 12	F	23
Migratory - Offshore - Shipping (Qld)	Year 12	M	24
No usual address (Qld)	Did not go to school	F	24
No usual address (Qld)	Did not go to school	M	50
No usual address (Qld)	Year 8	F	186
No usual address (Qld)	Year 8	M	325
No usual address (Qld)	Year 9	F	281
No usual address (Qld)	Year 9	M	448
No usual address (Qld)	Year 10	F	1198
No usual address (Qld)	Year 10	M	1468
No usual address (Qld)	Year 11	F	379
No usual address (Qld)	Year 11	M	492
No usual address (Qld)	Year 12	F	2089
No usual address (Qld)	Year 12	M	2120
Adelaide City	Did not go to school	F	29
Adelaide City	Did not go to school	M	38
Adelaide City	Year 8	F	125
Adelaide City	Year 8	M	144
Adelaide City	Year 9	F	142
Adelaide City	Year 9	M	170
Adelaide City	Year 10	F	516
Adelaide City	Year 10	M	521
Adelaide City	Year 11	F	684
Adelaide City	Year 11	M	731
Adelaide City	Year 12	F	7569
Adelaide City	Year 12	M	7556
Adelaide Hills	Did not go to school	F	50
Adelaide Hills	Did not go to school	M	48
Adelaide Hills	Year 8	F	888
Adelaide Hills	Year 8	M	882
Adelaide Hills	Year 9	F	1214
Adelaide Hills	Year 9	M	1394
Adelaide Hills	Year 10	F	4061
Adelaide Hills	Year 10	M	4332
Adelaide Hills	Year 11	F	4959
Adelaide Hills	Year 11	M	5423
Adelaide Hills	Year 12	F	16528
Adelaide Hills	Year 12	M	14386
Burnside	Did not go to school	F	67
Burnside	Did not go to school	M	47
Burnside	Year 8	F	567
Burnside	Year 8	M	396
Burnside	Year 9	F	609
Burnside	Year 9	M	503
Burnside	Year 10	F	1871
Burnside	Year 10	M	1297
Burnside	Year 11	F	2197
Burnside	Year 11	M	1744
Burnside	Year 12	F	13089
Burnside	Year 12	M	12094
Campbelltown (SA)	Did not go to school	F	343
Campbelltown (SA)	Did not go to school	M	212
Campbelltown (SA)	Year 8	F	1766
Campbelltown (SA)	Year 8	M	1302
Campbelltown (SA)	Year 9	F	892
Campbelltown (SA)	Year 9	M	793
Campbelltown (SA)	Year 10	F	2636
Campbelltown (SA)	Year 10	M	2398
Campbelltown (SA)	Year 11	F	3015
Campbelltown (SA)	Year 11	M	3075
Campbelltown (SA)	Year 12	F	12239
Campbelltown (SA)	Year 12	M	11396
