SA3_NAME16	Religion	Denomination	Sex	persons
Kalamunda	Christianity	Latter Day Saints	M	69
Kalamunda	Christianity	Lutheran	F	103
Kalamunda	Christianity	Lutheran	M	91
Kalamunda	Christianity	Oriental Orthodox	F	25
Kalamunda	Christianity	Oriental Orthodox	M	11
Kalamunda	Christianity	Pentecostal	F	265
Kalamunda	Christianity	Pentecostal	M	238
Kalamunda	Christianity	Presbyterian Reformed	F	629
Kalamunda	Christianity	Presbyterian Reformed	M	552
Kalamunda	Christianity	Protestant (Other)	F	178
Kalamunda	Christianity	Protestant (Other)	M	162
Kalamunda	Christianity	Salvation Army	F	53
Kalamunda	Christianity	Salvation Army	M	40
Kalamunda	Christianity	Seventh Day Adventist	F	298
Kalamunda	Christianity	Seventh Day Adventist	M	246
Kalamunda	Christianity	Uniting Church	F	787
Kalamunda	Christianity	Uniting Church	M	608
Kalamunda	Hinduism		F	343
Kalamunda	Hinduism		M	392
Kalamunda	Islam		F	445
Kalamunda	Islam		M	499
Kalamunda	Judaism		F	19
Kalamunda	Judaism		M	21
Kalamunda	No religion		F	8760
Kalamunda	No religion		M	10076
Serpentine - Jarrahdale	(Other)		F	1092
Serpentine - Jarrahdale	(Other)		M	1569
Serpentine - Jarrahdale	(Other)	(Other)	F	58
Serpentine - Jarrahdale	(Other)	(Other)	M	32
Serpentine - Jarrahdale	(Other)	Other spiritual beliefs	F	26
Serpentine - Jarrahdale	(Other)	Other spiritual beliefs	M	18
Serpentine - Jarrahdale	(Other)	Secular beliefs	F	30
Serpentine - Jarrahdale	(Other)	Secular beliefs	M	44
Serpentine - Jarrahdale	(Other)	Sikhism	F	151
Serpentine - Jarrahdale	(Other)	Sikhism	M	157
Serpentine - Jarrahdale	Buddhism		F	142
Serpentine - Jarrahdale	Buddhism		M	130
Serpentine - Jarrahdale	Christianity		F	623
Serpentine - Jarrahdale	Christianity		M	577
Serpentine - Jarrahdale	Christianity	(Other)	F	17
Serpentine - Jarrahdale	Christianity	(Other)	M	19
Serpentine - Jarrahdale	Christianity	Anglican	F	2443
Serpentine - Jarrahdale	Christianity	Anglican	M	2127
Serpentine - Jarrahdale	Christianity	Baptist	F	256
Serpentine - Jarrahdale	Christianity	Baptist	M	251
Serpentine - Jarrahdale	Christianity	Catholic	F	2147
Serpentine - Jarrahdale	Christianity	Catholic	M	2104
Serpentine - Jarrahdale	Christianity	Churches Of Christ	F	23
Serpentine - Jarrahdale	Christianity	Churches Of Christ	M	11
Serpentine - Jarrahdale	Christianity	Eastern Orthodox	F	37
Serpentine - Jarrahdale	Christianity	Eastern Orthodox	M	35
Serpentine - Jarrahdale	Christianity	Jehovah's Witnesses	F	60
Serpentine - Jarrahdale	Christianity	Jehovah's Witnesses	M	50
Serpentine - Jarrahdale	Christianity	Latter Day Saints	F	50
Serpentine - Jarrahdale	Christianity	Latter Day Saints	M	52
Serpentine - Jarrahdale	Christianity	Lutheran	F	39
Serpentine - Jarrahdale	Christianity	Lutheran	M	37
Serpentine - Jarrahdale	Christianity	Pentecostal	F	146
Serpentine - Jarrahdale	Christianity	Pentecostal	M	138
Serpentine - Jarrahdale	Christianity	Presbyterian Reformed	F	476
Serpentine - Jarrahdale	Christianity	Presbyterian Reformed	M	450
Serpentine - Jarrahdale	Christianity	Protestant (Other)	F	90
Serpentine - Jarrahdale	Christianity	Protestant (Other)	M	78
Serpentine - Jarrahdale	Christianity	Salvation Army	F	23
Serpentine - Jarrahdale	Christianity	Salvation Army	M	25
Serpentine - Jarrahdale	Christianity	Seventh Day Adventist	F	71
Serpentine - Jarrahdale	Christianity	Seventh Day Adventist	M	45
Serpentine - Jarrahdale	Christianity	Uniting Church	F	271
Serpentine - Jarrahdale	Christianity	Uniting Church	M	227
Serpentine - Jarrahdale	Hinduism		F	168
Serpentine - Jarrahdale	Hinduism		M	153
Serpentine - Jarrahdale	Islam		F	111
Serpentine - Jarrahdale	Islam		M	126
Serpentine - Jarrahdale	Judaism		F	11
Serpentine - Jarrahdale	Judaism		M	4
Serpentine - Jarrahdale	No religion		F	4698
Serpentine - Jarrahdale	No religion		M	5175
South Perth	(Other)		F	2170
South Perth	(Other)		M	2208
South Perth	(Other)	(Other)	F	125
South Perth	(Other)	(Other)	M	100
South Perth	(Other)	Australian Aboriginal Traditional	F	3
South Perth	(Other)	Other spiritual beliefs	F	36
South Perth	(Other)	Other spiritual beliefs	M	31
South Perth	(Other)	Secular beliefs	F	60
South Perth	(Other)	Secular beliefs	M	89
South Perth	(Other)	Sikhism	F	49
South Perth	(Other)	Sikhism	M	58
South Perth	Buddhism		F	729
South Perth	Buddhism		M	564
South Perth	Christianity		F	770
South Perth	Christianity		M	582
South Perth	Christianity	(Other)	F	33
South Perth	Christianity	(Other)	M	31
South Perth	Christianity	Anglican	F	2890
South Perth	Christianity	Anglican	M	2198
South Perth	Christianity	Baptist	F	292
South Perth	Christianity	Baptist	M	226
South Perth	Christianity	Brethren	F	18
South Perth	Christianity	Brethren	M	12
South Perth	Christianity	Catholic	F	5058
South Perth	Christianity	Catholic	M	4513
South Perth	Christianity	Churches Of Christ	F	76
South Perth	Christianity	Churches Of Christ	M	50
South Perth	Christianity	Eastern Orthodox	F	244
South Perth	Christianity	Eastern Orthodox	M	231
South Perth	Christianity	Jehovah's Witnesses	F	69
South Perth	Christianity	Jehovah's Witnesses	M	57
South Perth	Christianity	Latter Day Saints	F	61
South Perth	Christianity	Latter Day Saints	M	44
South Perth	Christianity	Lutheran	F	73
South Perth	Christianity	Lutheran	M	64
South Perth	Christianity	Oriental Orthodox	F	11
South Perth	Christianity	Oriental Orthodox	M	22
South Perth	Christianity	Pentecostal	F	153
South Perth	Christianity	Pentecostal	M	136
South Perth	Christianity	Presbyterian Reformed	F	395
South Perth	Christianity	Presbyterian Reformed	M	321
South Perth	Christianity	Protestant (Other)	F	132
South Perth	Christianity	Protestant (Other)	M	113
South Perth	Christianity	Salvation Army	F	21
South Perth	Christianity	Salvation Army	M	12
South Perth	Christianity	Seventh Day Adventist	F	37
South Perth	Christianity	Seventh Day Adventist	M	22
South Perth	Christianity	Uniting Church	F	771
South Perth	Christianity	Uniting Church	M	579
South Perth	Hinduism		F	329
South Perth	Hinduism		M	383
South Perth	Islam		F	570
South Perth	Islam		M	586
South Perth	Judaism		F	35
South Perth	Judaism		M	43
South Perth	No religion		F	6274
South Perth	No religion		M	7298
Cockburn	(Other)		F	4473
Cockburn	(Other)		M	4713
Cockburn	(Other)	(Other)	F	247
Cockburn	(Other)	(Other)	M	204
Cockburn	(Other)	Australian Aboriginal Traditional	F	7
Cockburn	(Other)	Australian Aboriginal Traditional	M	6
Cockburn	(Other)	Other spiritual beliefs	F	125
Cockburn	(Other)	Other spiritual beliefs	M	81
Cockburn	(Other)	Secular beliefs	F	100
Cockburn	(Other)	Secular beliefs	M	150
Cockburn	(Other)	Sikhism	F	139
Cockburn	(Other)	Sikhism	M	195
Cockburn	Buddhism		F	1039
Cockburn	Buddhism		M	763
Cockburn	Christianity		F	1688
Cockburn	Christianity		M	1473
Cockburn	Christianity	(Other)	F	71
Cockburn	Christianity	(Other)	M	56
Cockburn	Christianity	Anglican	F	6404
Cockburn	Christianity	Anglican	M	5322
Cockburn	Christianity	Baptist	F	833
Cockburn	Christianity	Baptist	M	706
Cockburn	Christianity	Brethren	F	39
Cockburn	Christianity	Brethren	M	31
Cockburn	Christianity	Catholic	F	15536
Cockburn	Christianity	Catholic	M	14499
Cockburn	Christianity	Churches Of Christ	F	94
Cockburn	Christianity	Churches Of Christ	M	65
Cockburn	Christianity	Eastern Orthodox	F	562
Cockburn	Christianity	Eastern Orthodox	M	512
Cockburn	Christianity	Jehovah's Witnesses	F	168
Cockburn	Christianity	Jehovah's Witnesses	M	129
Cockburn	Christianity	Latter Day Saints	F	69
Cockburn	Christianity	Latter Day Saints	M	65
Cockburn	Christianity	Lutheran	F	113
Cockburn	Christianity	Lutheran	M	101
Cockburn	Christianity	Oriental Orthodox	F	50
Cockburn	Christianity	Oriental Orthodox	M	26
Cockburn	Christianity	Pentecostal	F	742
Cockburn	Christianity	Pentecostal	M	653
Cockburn	Christianity	Presbyterian Reformed	F	846
Cockburn	Christianity	Presbyterian Reformed	M	782
Cockburn	Christianity	Protestant (Other)	F	309
Cockburn	Christianity	Protestant (Other)	M	295
Cockburn	Christianity	Salvation Army	F	63
Cockburn	Christianity	Salvation Army	M	50
Cockburn	Christianity	Seventh Day Adventist	F	79
Cockburn	Christianity	Seventh Day Adventist	M	59
Cockburn	Christianity	Uniting Church	F	1008
Cockburn	Christianity	Uniting Church	M	656
Cockburn	Hinduism		F	664
Cockburn	Hinduism		M	731
Cockburn	Islam		F	564
Cockburn	Islam		M	551
Cockburn	Judaism		F	35
Cockburn	Judaism		M	37
Cockburn	No religion		F	15610
Cockburn	No religion		M	17411
Fremantle	(Other)		F	2212
Fremantle	(Other)		M	2269
Fremantle	(Other)	(Other)	F	107
Fremantle	(Other)	(Other)	M	81
Fremantle	(Other)	Australian Aboriginal Traditional	F	3
Fremantle	(Other)	Other spiritual beliefs	F	76
Fremantle	(Other)	Other spiritual beliefs	M	69
Fremantle	(Other)	Secular beliefs	F	82
Fremantle	(Other)	Secular beliefs	M	114
Fremantle	(Other)	Sikhism	F	8
Fremantle	(Other)	Sikhism	M	13
Fremantle	Buddhism		F	326
Fremantle	Buddhism		M	219
Fremantle	Christianity		F	289
Fremantle	Christianity		M	227
Fremantle	Christianity	(Other)	F	11
Fremantle	Christianity	(Other)	M	11
Fremantle	Christianity	Anglican	F	2260
Fremantle	Christianity	Anglican	M	1791
Fremantle	Christianity	Baptist	F	170
Fremantle	Christianity	Baptist	M	125
Fremantle	Christianity	Brethren	F	3
Fremantle	Christianity	Brethren	M	3
Fremantle	Christianity	Catholic	F	4730
Fremantle	Christianity	Catholic	M	3953
Fremantle	Christianity	Churches Of Christ	F	33
Fremantle	Christianity	Churches Of Christ	M	17
Fremantle	Christianity	Eastern Orthodox	F	145
Fremantle	Christianity	Eastern Orthodox	M	114
Fremantle	Christianity	Jehovah's Witnesses	F	56
Fremantle	Christianity	Jehovah's Witnesses	M	45
Fremantle	Christianity	Latter Day Saints	F	7
Fremantle	Christianity	Latter Day Saints	M	6
Fremantle	Christianity	Lutheran	F	61
Fremantle	Christianity	Lutheran	M	46
Fremantle	Christianity	Oriental Orthodox	M	4
Fremantle	Christianity	Pentecostal	F	68
Fremantle	Christianity	Pentecostal	M	67
Fremantle	Christianity	Presbyterian Reformed	F	250
Fremantle	Christianity	Presbyterian Reformed	M	226
Fremantle	Christianity	Protestant (Other)	F	61
Fremantle	Christianity	Protestant (Other)	M	50
Fremantle	Christianity	Salvation Army	F	11
Fremantle	Christianity	Salvation Army	M	13
Fremantle	Christianity	Seventh Day Adventist	F	8
Fremantle	Christianity	Seventh Day Adventist	M	13
Fremantle	Christianity	Uniting Church	F	359
Fremantle	Christianity	Uniting Church	M	256
Fremantle	Hinduism		F	70
Fremantle	Hinduism		M	73
Fremantle	Islam		F	73
Fremantle	Islam		M	94
Fremantle	Judaism		F	56
Fremantle	Judaism		M	41
Fremantle	No religion		F	7392
Fremantle	No religion		M	7733
Kwinana	(Other)		F	1889
Kwinana	(Other)		M	3058
Kwinana	(Other)	(Other)	F	107
Kwinana	(Other)	(Other)	M	77
Kwinana	(Other)	Other spiritual beliefs	F	42
Kwinana	(Other)	Other spiritual beliefs	M	28
Kwinana	(Other)	Secular beliefs	F	62
Kwinana	(Other)	Secular beliefs	M	60
Kwinana	(Other)	Sikhism	F	222
Kwinana	(Other)	Sikhism	M	280
Kwinana	Buddhism		F	319
Kwinana	Buddhism		M	198
Kwinana	Christianity		F	863
Kwinana	Christianity		M	773
Kwinana	Christianity	(Other)	F	42
Kwinana	Christianity	(Other)	M	40
Kwinana	Christianity	Anglican	F	2610
Kwinana	Christianity	Anglican	M	2231
Kwinana	Christianity	Baptist	F	284
Kwinana	Christianity	Baptist	M	302
Kwinana	Christianity	Brethren	M	3
Kwinana	Christianity	Catholic	F	3801
Kwinana	Christianity	Catholic	M	3650
Kwinana	Christianity	Churches Of Christ	F	38
Kwinana	Christianity	Churches Of Christ	M	41
Kwinana	Christianity	Eastern Orthodox	F	132
Kwinana	Christianity	Eastern Orthodox	M	136
Kwinana	Christianity	Jehovah's Witnesses	F	206
Kwinana	Christianity	Jehovah's Witnesses	M	156
Kwinana	Christianity	Latter Day Saints	F	80
Kwinana	Christianity	Latter Day Saints	M	68
Kwinana	Christianity	Lutheran	F	52
Kwinana	Christianity	Lutheran	M	41
Kwinana	Christianity	Oriental Orthodox	F	17
Kwinana	Christianity	Oriental Orthodox	M	16
Kwinana	Christianity	Pentecostal	F	336
Kwinana	Christianity	Pentecostal	M	271
Kwinana	Christianity	Presbyterian Reformed	F	310
Kwinana	Christianity	Presbyterian Reformed	M	273
Kwinana	Christianity	Protestant (Other)	F	173
Kwinana	Christianity	Protestant (Other)	M	179
Kwinana	Christianity	Salvation Army	F	70
Kwinana	Christianity	Salvation Army	M	56
Kwinana	Christianity	Seventh Day Adventist	F	74
Kwinana	Christianity	Seventh Day Adventist	M	68
Kwinana	Christianity	Uniting Church	F	314
Kwinana	Christianity	Uniting Church	M	250
Kwinana	Hinduism		F	465
Kwinana	Hinduism		M	502
Kwinana	Islam		F	246
Kwinana	Islam		M	257
Kwinana	Judaism		F	3
Kwinana	Judaism		M	10
Kwinana	No religion		F	6181
Kwinana	No religion		M	6934
Melville	(Other)		F	4084
Melville	(Other)		M	4124
Melville	(Other)	(Other)	F	250
Melville	(Other)	(Other)	M	222
Melville	(Other)	Australian Aboriginal Traditional	F	3
Melville	(Other)	Australian Aboriginal Traditional	M	3
Melville	(Other)	Other spiritual beliefs	F	92
Melville	(Other)	Other spiritual beliefs	M	74
Melville	(Other)	Secular beliefs	F	141
Melville	(Other)	Secular beliefs	M	145
Melville	(Other)	Sikhism	F	154
Melville	(Other)	Sikhism	M	157
Melville	Buddhism		F	1667
Melville	Buddhism		M	1228
Melville	Christianity		F	1656
Melville	Christianity		M	1301
Melville	Christianity	(Other)	F	46
Melville	Christianity	(Other)	M	37
Melville	Christianity	Anglican	F	7969
Melville	Christianity	Anglican	M	6400
Melville	Christianity	Baptist	F	1092
Melville	Christianity	Baptist	M	925
Melville	Christianity	Brethren	F	78
Melville	Christianity	Brethren	M	69
Melville	Christianity	Catholic	F	13692
Melville	Christianity	Catholic	M	11896
Melville	Christianity	Churches Of Christ	F	116
Melville	Christianity	Churches Of Christ	M	86
Melville	Christianity	Eastern Orthodox	F	438
Melville	Christianity	Eastern Orthodox	M	372
Melville	Christianity	Jehovah's Witnesses	F	136
Melville	Christianity	Jehovah's Witnesses	M	90
Melville	Christianity	Latter Day Saints	F	51
Melville	Christianity	Latter Day Saints	M	36
Melville	Christianity	Lutheran	F	179
Melville	Christianity	Lutheran	M	159
Melville	Christianity	Oriental Orthodox	F	34
Melville	Christianity	Oriental Orthodox	M	39
Melville	Christianity	Pentecostal	F	510
Melville	Christianity	Pentecostal	M	423
Melville	Christianity	Presbyterian Reformed	F	1399
Melville	Christianity	Presbyterian Reformed	M	1231
Melville	Christianity	Protestant (Other)	F	309
Melville	Christianity	Protestant (Other)	M	284
Melville	Christianity	Salvation Army	F	60
Melville	Christianity	Salvation Army	M	29
Melville	Christianity	Seventh Day Adventist	F	58
Melville	Christianity	Seventh Day Adventist	M	40
Melville	Christianity	Uniting Church	F	1757
Melville	Christianity	Uniting Church	M	1258
Melville	Hinduism		F	705
Melville	Hinduism		M	724
Melville	Islam		F	556
Melville	Islam		M	582
Melville	Judaism		F	48
Melville	Judaism		M	56
Melville	No religion		F	14791
Melville	No religion		M	16617
Rockingham	(Other)		F	5990
Rockingham	(Other)		M	6886
Rockingham	(Other)	(Other)	F	305
Rockingham	(Other)	(Other)	M	186
Rockingham	(Other)	Australian Aboriginal Traditional	F	9
Rockingham	(Other)	Australian Aboriginal Traditional	M	5
Rockingham	(Other)	Other spiritual beliefs	F	148
Rockingham	(Other)	Other spiritual beliefs	M	98
Rockingham	(Other)	Secular beliefs	F	185
Rockingham	(Other)	Secular beliefs	M	231
Rockingham	(Other)	Sikhism	F	81
Rockingham	(Other)	Sikhism	M	113
Rockingham	Buddhism		F	779
Rockingham	Buddhism		M	460
Rockingham	Christianity		F	2364
Rockingham	Christianity		M	2188
Rockingham	Christianity	(Other)	F	105
Rockingham	Christianity	(Other)	M	101
Rockingham	Christianity	Anglican	F	11823
Rockingham	Christianity	Anglican	M	10344
Rockingham	Christianity	Baptist	F	1048
Rockingham	Christianity	Baptist	M	894
Rockingham	Christianity	Brethren	F	3
Rockingham	Christianity	Catholic	F	11596
Rockingham	Christianity	Catholic	M	10552
Rockingham	Christianity	Churches Of Christ	F	224
Rockingham	Christianity	Churches Of Christ	M	174
Rockingham	Christianity	Eastern Orthodox	F	331
Rockingham	Christianity	Eastern Orthodox	M	290
Rockingham	Christianity	Jehovah's Witnesses	F	472
Rockingham	Christianity	Jehovah's Witnesses	M	363
Rockingham	Christianity	Latter Day Saints	F	298
Rockingham	Christianity	Latter Day Saints	M	266
Rockingham	Christianity	Lutheran	F	336
Rockingham	Christianity	Lutheran	M	291
Rockingham	Christianity	Oriental Orthodox	F	23
Rockingham	Christianity	Oriental Orthodox	M	19
Rockingham	Christianity	Pentecostal	F	643
Rockingham	Christianity	Pentecostal	M	559
Rockingham	Christianity	Presbyterian Reformed	F	1359
Rockingham	Christianity	Presbyterian Reformed	M	1332
Rockingham	Christianity	Protestant (Other)	F	394
Rockingham	Christianity	Protestant (Other)	M	359
Rockingham	Christianity	Salvation Army	F	191
Rockingham	Christianity	Salvation Army	M	148
Rockingham	Christianity	Seventh Day Adventist	F	129
Rockingham	Christianity	Seventh Day Adventist	M	90
Rockingham	Christianity	Uniting Church	F	1602
Rockingham	Christianity	Uniting Church	M	1187
Rockingham	Hinduism		F	272
Rockingham	Hinduism		M	301
Rockingham	Islam		F	310
Rockingham	Islam		M	341
Rockingham	Judaism		F	25
Rockingham	Judaism		M	22
Rockingham	No religion		F	22038
Rockingham	No religion		M	24234
Albany	(Other)		F	3175
Albany	(Other)		M	3847
Albany	(Other)	(Other)	F	205
Albany	(Other)	(Other)	M	106
Albany	(Other)	Australian Aboriginal Traditional	F	3
Albany	(Other)	Australian Aboriginal Traditional	M	6
Albany	(Other)	Other spiritual beliefs	F	89
Albany	(Other)	Other spiritual beliefs	M	64
Albany	(Other)	Secular beliefs	F	91
Albany	(Other)	Secular beliefs	M	119
Albany	(Other)	Sikhism	F	21
Albany	(Other)	Sikhism	M	32
Albany	Buddhism		F	284
Albany	Buddhism		M	205
Albany	Christianity		F	1222
Albany	Christianity		M	1039
Albany	Christianity	(Other)	F	22
Albany	Christianity	(Other)	M	28
Albany	Christianity	Anglican	F	5264
Albany	Christianity	Anglican	M	4620
Albany	Christianity	Baptist	F	1137
Albany	Christianity	Baptist	M	1129
Albany	Christianity	Brethren	F	105
Albany	Christianity	Brethren	M	108
Albany	Christianity	Catholic	F	3825
Albany	Christianity	Catholic	M	3518
Albany	Christianity	Churches Of Christ	F	109
Albany	Christianity	Churches Of Christ	M	107
Albany	Christianity	Eastern Orthodox	F	45
Albany	Christianity	Eastern Orthodox	M	55
Albany	Christianity	Jehovah's Witnesses	F	232
Albany	Christianity	Jehovah's Witnesses	M	165
Albany	Christianity	Latter Day Saints	F	69
Albany	Christianity	Latter Day Saints	M	45
Albany	Christianity	Lutheran	F	199
Albany	Christianity	Lutheran	M	146
Albany	Christianity	Oriental Orthodox	F	5
Albany	Christianity	Oriental Orthodox	M	4
Albany	Christianity	Pentecostal	F	340
Albany	Christianity	Pentecostal	M	282
Albany	Christianity	Presbyterian Reformed	F	808
Albany	Christianity	Presbyterian Reformed	M	730
Albany	Christianity	Protestant (Other)	F	184
Albany	Christianity	Protestant (Other)	M	156
Albany	Christianity	Salvation Army	F	98
Albany	Christianity	Salvation Army	M	75
Albany	Christianity	Seventh Day Adventist	F	102
Albany	Christianity	Seventh Day Adventist	M	86
Albany	Christianity	Uniting Church	F	1319
Albany	Christianity	Uniting Church	M	959
Albany	Hinduism		F	61
Albany	Hinduism		M	84
Albany	Islam		F	250
Albany	Islam		M	339
Albany	Judaism		F	12
Albany	Judaism		M	7
Albany	No religion		F	10263
Albany	No religion		M	11587
Wheat Belt - North	(Other)		F	3024
Wheat Belt - North	(Other)		M	3998
Wheat Belt - North	(Other)	(Other)	F	122
Wheat Belt - North	(Other)	(Other)	M	67
Wheat Belt - North	(Other)	Australian Aboriginal Traditional	F	5
Wheat Belt - North	(Other)	Australian Aboriginal Traditional	M	6
Wheat Belt - North	(Other)	Other spiritual beliefs	F	59
Wheat Belt - North	(Other)	Other spiritual beliefs	M	37
