SA3_NAME16	EduInstitutionType	Sex	students
Sherwood - Indooroopilly	Secondary	F	1345
Sherwood - Indooroopilly	Secondary	M	1381
Sherwood - Indooroopilly	Technical or Further Educational Institution	F	334
Sherwood - Indooroopilly	Technical or Further Educational Institution	M	273
Sherwood - Indooroopilly	University or other tertiary	F	6344
Sherwood - Indooroopilly	University or other tertiary	M	5594
The Gap - Enoggera		F	1352
The Gap - Enoggera		M	1154
The Gap - Enoggera	Infants/Primary	F	2280
The Gap - Enoggera	Infants/Primary	M	2519
The Gap - Enoggera	Pre-school	F	373
The Gap - Enoggera	Pre-school	M	398
The Gap - Enoggera	Secondary	F	1668
The Gap - Enoggera	Secondary	M	1808
The Gap - Enoggera	Technical or Further Educational Institution	F	438
The Gap - Enoggera	Technical or Further Educational Institution	M	327
The Gap - Enoggera	University or other tertiary	F	1683
The Gap - Enoggera	University or other tertiary	M	1299
Brisbane Inner		F	4683
Brisbane Inner		M	4914
Brisbane Inner	Infants/Primary	F	988
Brisbane Inner	Infants/Primary	M	1020
Brisbane Inner	Pre-school	F	186
Brisbane Inner	Pre-school	M	176
Brisbane Inner	Secondary	F	1016
Brisbane Inner	Secondary	M	1061
Brisbane Inner	Technical or Further Educational Institution	F	985
Brisbane Inner	Technical or Further Educational Institution	M	882
Brisbane Inner	University or other tertiary	F	4606
Brisbane Inner	University or other tertiary	M	4121
Brisbane Inner - East		F	1517
Brisbane Inner - East		M	1457
Brisbane Inner - East	Infants/Primary	F	1556
Brisbane Inner - East	Infants/Primary	M	1549
Brisbane Inner - East	Pre-school	F	269
Brisbane Inner - East	Pre-school	M	283
Brisbane Inner - East	Secondary	F	1043
Brisbane Inner - East	Secondary	M	1226
Brisbane Inner - East	Technical or Further Educational Institution	F	368
Brisbane Inner - East	Technical or Further Educational Institution	M	297
Brisbane Inner - East	University or other tertiary	F	1760
Brisbane Inner - East	University or other tertiary	M	1424
Brisbane Inner - North		F	3800
Brisbane Inner - North		M	3633
Brisbane Inner - North	Infants/Primary	F	2656
Brisbane Inner - North	Infants/Primary	M	2688
Brisbane Inner - North	Pre-school	F	434
Brisbane Inner - North	Pre-school	M	477
Brisbane Inner - North	Secondary	F	2124
Brisbane Inner - North	Secondary	M	2060
Brisbane Inner - North	Technical or Further Educational Institution	F	797
Brisbane Inner - North	Technical or Further Educational Institution	M	629
Brisbane Inner - North	University or other tertiary	F	5409
Brisbane Inner - North	University or other tertiary	M	4333
Brisbane Inner - West		F	1905
Brisbane Inner - West		M	1926
Brisbane Inner - West	Infants/Primary	F	2119
Brisbane Inner - West	Infants/Primary	M	2150
Brisbane Inner - West	Pre-school	F	329
Brisbane Inner - West	Pre-school	M	402
Brisbane Inner - West	Secondary	F	1615
Brisbane Inner - West	Secondary	M	1688
Brisbane Inner - West	Technical or Further Educational Institution	F	393
Brisbane Inner - West	Technical or Further Educational Institution	M	362
Brisbane Inner - West	University or other tertiary	F	3932
Brisbane Inner - West	University or other tertiary	M	3266
Cairns - North		F	2266
Cairns - North		M	2205
Cairns - North	Infants/Primary	F	2407
Cairns - North	Infants/Primary	M	2553
Cairns - North	Pre-school	F	292
Cairns - North	Pre-school	M	344
Cairns - North	Secondary	F	1826
Cairns - North	Secondary	M	1955
Cairns - North	Technical or Further Educational Institution	F	497
Cairns - North	Technical or Further Educational Institution	M	297
Cairns - North	University or other tertiary	F	1474
Cairns - North	University or other tertiary	M	865
Cairns - South		F	6101
Cairns - South		M	5910
Cairns - South	Infants/Primary	F	4166
Cairns - South	Infants/Primary	M	4392
Cairns - South	Pre-school	F	533
Cairns - South	Pre-school	M	542
Cairns - South	Secondary	F	3114
Cairns - South	Secondary	M	3258
Cairns - South	Technical or Further Educational Institution	F	1139
Cairns - South	Technical or Further Educational Institution	M	689
Cairns - South	University or other tertiary	F	1906
Cairns - South	University or other tertiary	M	982
Innisfail - Cassowary Coast		F	1846
Innisfail - Cassowary Coast		M	1940
Innisfail - Cassowary Coast	Infants/Primary	F	1362
Innisfail - Cassowary Coast	Infants/Primary	M	1544
Innisfail - Cassowary Coast	Pre-school	F	136
Innisfail - Cassowary Coast	Pre-school	M	144
Innisfail - Cassowary Coast	Secondary	F	1033
Innisfail - Cassowary Coast	Secondary	M	1064
Innisfail - Cassowary Coast	Technical or Further Educational Institution	F	222
Innisfail - Cassowary Coast	Technical or Further Educational Institution	M	125
Innisfail - Cassowary Coast	University or other tertiary	F	281
Innisfail - Cassowary Coast	University or other tertiary	M	119
Port Douglas - Daintree		F	917
Port Douglas - Daintree		M	816
Port Douglas - Daintree	Infants/Primary	F	357
Port Douglas - Daintree	Infants/Primary	M	440
Port Douglas - Daintree	Pre-school	F	53
Port Douglas - Daintree	Pre-school	M	51
Port Douglas - Daintree	Secondary	F	252
Port Douglas - Daintree	Secondary	M	261
Port Douglas - Daintree	Technical or Further Educational Institution	F	66
Port Douglas - Daintree	Technical or Further Educational Institution	M	33
Port Douglas - Daintree	University or other tertiary	F	103
Port Douglas - Daintree	University or other tertiary	M	45
Tablelands (East) - Kuranda		F	2230
Tablelands (East) - Kuranda		M	2136
Tablelands (East) - Kuranda	Infants/Primary	F	1599
Tablelands (East) - Kuranda	Infants/Primary	M	1730
Tablelands (East) - Kuranda	Pre-school	F	172
Tablelands (East) - Kuranda	Pre-school	M	188
Tablelands (East) - Kuranda	Secondary	F	1224
Tablelands (East) - Kuranda	Secondary	M	1213
Tablelands (East) - Kuranda	Technical or Further Educational Institution	F	275
Tablelands (East) - Kuranda	Technical or Further Educational Institution	M	118
Tablelands (East) - Kuranda	University or other tertiary	F	454
Tablelands (East) - Kuranda	University or other tertiary	M	152
Darling Downs (West) - Maranoa		F	2760
Darling Downs (West) - Maranoa		M	2970
Darling Downs (West) - Maranoa	Infants/Primary	F	1891
Darling Downs (West) - Maranoa	Infants/Primary	M	2123
Darling Downs (West) - Maranoa	Pre-school	F	249
Darling Downs (West) - Maranoa	Pre-school	M	249
Darling Downs (West) - Maranoa	Secondary	F	1206
Darling Downs (West) - Maranoa	Secondary	M	1256
Darling Downs (West) - Maranoa	Technical or Further Educational Institution	F	340
Darling Downs (West) - Maranoa	Technical or Further Educational Institution	M	211
Darling Downs (West) - Maranoa	University or other tertiary	F	462
Darling Downs (West) - Maranoa	University or other tertiary	M	160
Darling Downs - East		F	2053
Darling Downs - East		M	2055
Darling Downs - East	Infants/Primary	F	1964
Darling Downs - East	Infants/Primary	M	1974
Darling Downs - East	Pre-school	F	261
Darling Downs - East	Pre-school	M	251
Darling Downs - East	Secondary	F	1325
Darling Downs - East	Secondary	M	1457
Darling Downs - East	Technical or Further Educational Institution	F	333
Darling Downs - East	Technical or Further Educational Institution	M	206
Darling Downs - East	University or other tertiary	F	428
Darling Downs - East	University or other tertiary	M	213
Granite Belt		F	1627
Granite Belt		M	1557
Granite Belt	Infants/Primary	F	1641
Granite Belt	Infants/Primary	M	1798
Granite Belt	Pre-school	F	151
Granite Belt	Pre-school	M	190
Granite Belt	Secondary	F	1277
Granite Belt	Secondary	M	1438
Granite Belt	Technical or Further Educational Institution	F	353
Granite Belt	Technical or Further Educational Institution	M	170
Granite Belt	University or other tertiary	F	403
Granite Belt	University or other tertiary	M	183
Central Highlands (Qld)		F	1733
Central Highlands (Qld)		M	2166
Central Highlands (Qld)	Infants/Primary	F	1467
Central Highlands (Qld)	Infants/Primary	M	1534
Central Highlands (Qld)	Pre-school	F	201
Central Highlands (Qld)	Pre-school	M	222
Central Highlands (Qld)	Secondary	F	798
Central Highlands (Qld)	Secondary	M	913
Central Highlands (Qld)	Technical or Further Educational Institution	F	252
Central Highlands (Qld)	Technical or Further Educational Institution	M	141
Central Highlands (Qld)	University or other tertiary	F	310
Central Highlands (Qld)	University or other tertiary	M	139
Rockhampton		F	5176
Rockhampton		M	6115
Rockhampton	Infants/Primary	F	4827
Rockhampton	Infants/Primary	M	5257
Rockhampton	Pre-school	F	567
Rockhampton	Pre-school	M	526
Rockhampton	Secondary	F	3968
Rockhampton	Secondary	M	4149
Rockhampton	Technical or Further Educational Institution	F	967
Rockhampton	Technical or Further Educational Institution	M	648
Rockhampton	University or other tertiary	F	2338
Rockhampton	University or other tertiary	M	1266
Biloela		F	661
Biloela		M	741
Biloela	Infants/Primary	F	671
Biloela	Infants/Primary	M	729
Biloela	Pre-school	F	88
Biloela	Pre-school	M	83
Biloela	Secondary	F	400
Biloela	Secondary	M	409
Biloela	Technical or Further Educational Institution	F	112
Biloela	Technical or Further Educational Institution	M	79
Biloela	University or other tertiary	F	150
Biloela	University or other tertiary	M	59
Gladstone		F	2627
Gladstone		M	2756
Gladstone	Infants/Primary	F	2971
Gladstone	Infants/Primary	M	3087
Gladstone	Pre-school	F	364
Gladstone	Pre-school	M	397
Gladstone	Secondary	F	2086
Gladstone	Secondary	M	2161
Gladstone	Technical or Further Educational Institution	F	616
Gladstone	Technical or Further Educational Institution	M	300
Gladstone	University or other tertiary	F	886
Gladstone	University or other tertiary	M	399
Broadbeach - Burleigh		F	2966
Broadbeach - Burleigh		M	2681
Broadbeach - Burleigh	Infants/Primary	F	1948
Broadbeach - Burleigh	Infants/Primary	M	1960
Broadbeach - Burleigh	Pre-school	F	355
Broadbeach - Burleigh	Pre-school	M	337
Broadbeach - Burleigh	Secondary	F	1419
Broadbeach - Burleigh	Secondary	M	1506
Broadbeach - Burleigh	Technical or Further Educational Institution	F	592
Broadbeach - Burleigh	Technical or Further Educational Institution	M	475
Broadbeach - Burleigh	University or other tertiary	F	1550
Broadbeach - Burleigh	University or other tertiary	M	1071
Coolangatta		F	2381
Coolangatta		M	2136
Coolangatta	Infants/Primary	F	1817
Coolangatta	Infants/Primary	M	1997
Coolangatta	Pre-school	F	328
Coolangatta	Pre-school	M	304
Coolangatta	Secondary	F	1406
Coolangatta	Secondary	M	1626
Coolangatta	Technical or Further Educational Institution	F	429
Coolangatta	Technical or Further Educational Institution	M	422
Coolangatta	University or other tertiary	F	1217
Coolangatta	University or other tertiary	M	667
Gold Coast - North		F	3252
Gold Coast - North		M	2802
Gold Coast - North	Infants/Primary	F	1943
Gold Coast - North	Infants/Primary	M	2055
Gold Coast - North	Pre-school	F	334
Gold Coast - North	Pre-school	M	391
Gold Coast - North	Secondary	F	1467
Gold Coast - North	Secondary	M	1528
Gold Coast - North	Technical or Further Educational Institution	F	707
Gold Coast - North	Technical or Further Educational Institution	M	449
Gold Coast - North	University or other tertiary	F	1636
Gold Coast - North	University or other tertiary	M	1259
Gold Coast Hinterland		F	987
Gold Coast Hinterland		M	911
Gold Coast Hinterland	Infants/Primary	F	726
Gold Coast Hinterland	Infants/Primary	M	767
Gold Coast Hinterland	Pre-school	F	96
Gold Coast Hinterland	Pre-school	M	93
Gold Coast Hinterland	Secondary	F	610
Gold Coast Hinterland	Secondary	M	605
Gold Coast Hinterland	Technical or Further Educational Institution	F	151
Gold Coast Hinterland	Technical or Further Educational Institution	M	123
Gold Coast Hinterland	University or other tertiary	F	299
Gold Coast Hinterland	University or other tertiary	M	196
Mudgeeraba - Tallebudgera		F	1084
Mudgeeraba - Tallebudgera		M	1033
Mudgeeraba - Tallebudgera	Infants/Primary	F	1820
Mudgeeraba - Tallebudgera	Infants/Primary	M	1826
Mudgeeraba - Tallebudgera	Pre-school	F	252
Mudgeeraba - Tallebudgera	Pre-school	M	294
Mudgeeraba - Tallebudgera	Secondary	F	1323
Mudgeeraba - Tallebudgera	Secondary	M	1381
Mudgeeraba - Tallebudgera	Technical or Further Educational Institution	F	293
Mudgeeraba - Tallebudgera	Technical or Further Educational Institution	M	217
Mudgeeraba - Tallebudgera	University or other tertiary	F	770
Mudgeeraba - Tallebudgera	University or other tertiary	M	493
Nerang		F	2635
Nerang		M	2312
Nerang	Infants/Primary	F	3012
Nerang	Infants/Primary	M	3166
Nerang	Pre-school	F	466
Nerang	Pre-school	M	574
Nerang	Secondary	F	2254
Nerang	Secondary	M	2320
Nerang	Technical or Further Educational Institution	F	684
Nerang	Technical or Further Educational Institution	M	454
Nerang	University or other tertiary	F	1415
Nerang	University or other tertiary	M	849
Ormeau - Oxenford		F	4940
Ormeau - Oxenford		M	4526
Ormeau - Oxenford	Infants/Primary	F	6286
Ormeau - Oxenford	Infants/Primary	M	6470
Ormeau - Oxenford	Pre-school	F	1078
Ormeau - Oxenford	Pre-school	M	1115
Ormeau - Oxenford	Secondary	F	4424
Ormeau - Oxenford	Secondary	M	4521
Ormeau - Oxenford	Technical or Further Educational Institution	F	1338
Ormeau - Oxenford	Technical or Further Educational Institution	M	830
Ormeau - Oxenford	University or other tertiary	F	2456
Ormeau - Oxenford	University or other tertiary	M	1414
Robina		F	2270
Robina		M	1787
Robina	Infants/Primary	F	1821
Robina	Infants/Primary	M	1964
Robina	Pre-school	F	345
Robina	Pre-school	M	342
Robina	Secondary	F	1615
Robina	Secondary	M	1647
Robina	Technical or Further Educational Institution	F	485
Robina	Technical or Further Educational Institution	M	343
Robina	University or other tertiary	F	1875
Robina	University or other tertiary	M	1483
Southport		F	2743
Southport		M	2809
Southport	Infants/Primary	F	1730
Southport	Infants/Primary	M	1831
Southport	Pre-school	F	311
Southport	Pre-school	M	333
Southport	Secondary	F	1589
Southport	Secondary	M	1631
Southport	Technical or Further Educational Institution	F	796
Southport	Technical or Further Educational Institution	M	578
Southport	University or other tertiary	F	2700
Southport	University or other tertiary	M	2309
Surfers Paradise		F	3103
Surfers Paradise		M	3079
Surfers Paradise	Infants/Primary	F	908
Surfers Paradise	Infants/Primary	M	955
Surfers Paradise	Pre-school	F	163
Surfers Paradise	Pre-school	M	176
Surfers Paradise	Secondary	F	848
Surfers Paradise	Secondary	M	903
Surfers Paradise	Technical or Further Educational Institution	F	545
Surfers Paradise	Technical or Further Educational Institution	M	441
Surfers Paradise	University or other tertiary	F	1237
Surfers Paradise	University or other tertiary	M	1057
Forest Lake - Oxley		F	3850
Forest Lake - Oxley		M	5764
Forest Lake - Oxley	Infants/Primary	F	3013
Forest Lake - Oxley	Infants/Primary	M	3058
Forest Lake - Oxley	Pre-school	F	424
Forest Lake - Oxley	Pre-school	M	480
Forest Lake - Oxley	Secondary	F	2383
Forest Lake - Oxley	Secondary	M	2532
Forest Lake - Oxley	Technical or Further Educational Institution	F	979
Forest Lake - Oxley	Technical or Further Educational Institution	M	659
Forest Lake - Oxley	University or other tertiary	F	1834
Forest Lake - Oxley	University or other tertiary	M	1489
Ipswich Hinterland		F	3068
Ipswich Hinterland		M	3445
Ipswich Hinterland	Infants/Primary	F	2653
Ipswich Hinterland	Infants/Primary	M	2855
Ipswich Hinterland	Pre-school	F	292
Ipswich Hinterland	Pre-school	M	306
Ipswich Hinterland	Secondary	F	1979
Ipswich Hinterland	Secondary	M	2108
Ipswich Hinterland	Technical or Further Educational Institution	F	530
Ipswich Hinterland	Technical or Further Educational Institution	M	315
Ipswich Hinterland	University or other tertiary	F	965
Ipswich Hinterland	University or other tertiary	M	405
Ipswich Inner		F	4316
Ipswich Inner		M	3980
Ipswich Inner	Infants/Primary	F	4844
Ipswich Inner	Infants/Primary	M	5057
Ipswich Inner	Pre-school	F	650
Ipswich Inner	Pre-school	M	722
Ipswich Inner	Secondary	F	3403
Ipswich Inner	Secondary	M	3628
Ipswich Inner	Technical or Further Educational Institution	F	1261
Ipswich Inner	Technical or Further Educational Institution	M	686
Ipswich Inner	University or other tertiary	F	2160
Ipswich Inner	University or other tertiary	M	1368
Springfield - Redbank		F	3462
Springfield - Redbank		M	3201
Springfield - Redbank	Infants/Primary	F	4524
Springfield - Redbank	Infants/Primary	M	4775
Springfield - Redbank	Pre-school	F	667
Springfield - Redbank	Pre-school	M	743
Springfield - Redbank	Secondary	F	3081
Springfield - Redbank	Secondary	M	3156
Springfield - Redbank	Technical or Further Educational Institution	F	1163
Springfield - Redbank	Technical or Further Educational Institution	M	664
Springfield - Redbank	University or other tertiary	F	1899
Springfield - Redbank	University or other tertiary	M	1289
Beaudesert		F	636
Beaudesert		M	754
Beaudesert	Infants/Primary	F	648
Beaudesert	Infants/Primary	M	657
Beaudesert	Pre-school	F	66
Beaudesert	Pre-school	M	65
Beaudesert	Secondary	F	458
Beaudesert	Secondary	M	406
Beaudesert	Technical or Further Educational Institution	F	145
Beaudesert	Technical or Further Educational Institution	M	62
Beaudesert	University or other tertiary	F	186
Beaudesert	University or other tertiary	M	74
Beenleigh		F	1812
Beenleigh		M	1518
Beenleigh	Infants/Primary	F	1832
Beenleigh	Infants/Primary	M	1897
Beenleigh	Pre-school	F	271
Beenleigh	Pre-school	M	278
Beenleigh	Secondary	F	1234
Beenleigh	Secondary	M	1311
Beenleigh	Technical or Further Educational Institution	F	497
Beenleigh	Technical or Further Educational Institution	M	279
Beenleigh	University or other tertiary	F	589
Beenleigh	University or other tertiary	M	323
Browns Plains		F	3505
Browns Plains		M	3176
Browns Plains	Infants/Primary	F	3933
Browns Plains	Infants/Primary	M	4156
Browns Plains	Pre-school	F	553
Browns Plains	Pre-school	M	557
Browns Plains	Secondary	F	2847
Browns Plains	Secondary	M	2921
Browns Plains	Technical or Further Educational Institution	F	935
Browns Plains	Technical or Further Educational Institution	M	571
Browns Plains	University or other tertiary	F	1344
Browns Plains	University or other tertiary	M	799
Jimboomba		F	1677
Jimboomba		M	1664
Jimboomba	Infants/Primary	F	2459
Jimboomba	Infants/Primary	M	2528
Jimboomba	Pre-school	F	308
Jimboomba	Pre-school	M	332
Jimboomba	Secondary	F	1866
Jimboomba	Secondary	M	1894
Jimboomba	Technical or Further Educational Institution	F	473
Jimboomba	Technical or Further Educational Institution	M	284
Jimboomba	University or other tertiary	F	769
Jimboomba	University or other tertiary	M	394
Loganlea - Carbrook		F	2463
Loganlea - Carbrook		M	2166
Loganlea - Carbrook	Infants/Primary	F	2563
Loganlea - Carbrook	Infants/Primary	M	2780
Loganlea - Carbrook	Pre-school	F	397
Loganlea - Carbrook	Pre-school	M	428
Loganlea - Carbrook	Secondary	F	1924
Loganlea - Carbrook	Secondary	M	2004
Loganlea - Carbrook	Technical or Further Educational Institution	F	660
Loganlea - Carbrook	Technical or Further Educational Institution	M	517
Loganlea - Carbrook	University or other tertiary	F	1205
Loganlea - Carbrook	University or other tertiary	M	786
Springwood - Kingston		F	3325
Springwood - Kingston		M	3053
Springwood - Kingston	Infants/Primary	F	3516
Springwood - Kingston	Infants/Primary	M	3598
Springwood - Kingston	Pre-school	F	508
Springwood - Kingston	Pre-school	M	528
Springwood - Kingston	Secondary	F	2672
Springwood - Kingston	Secondary	M	2781
Springwood - Kingston	Technical or Further Educational Institution	F	1023
Springwood - Kingston	Technical or Further Educational Institution	M	745
Springwood - Kingston	University or other tertiary	F	1440
Springwood - Kingston	University or other tertiary	M	1212
Bowen Basin - North		F	2000
Bowen Basin - North		M	2848
Bowen Basin - North	Infants/Primary	F	1562
Bowen Basin - North	Infants/Primary	M	1624
Bowen Basin - North	Pre-school	F	205
Bowen Basin - North	Pre-school	M	229
Bowen Basin - North	Secondary	F	830
Bowen Basin - North	Secondary	M	895
Bowen Basin - North	Technical or Further Educational Institution	F	264
Bowen Basin - North	Technical or Further Educational Institution	M	124
Bowen Basin - North	University or other tertiary	F	313
Bowen Basin - North	University or other tertiary	M	158
Mackay		F	4699
Mackay		M	5931
Mackay	Infants/Primary	F	5040
Mackay	Infants/Primary	M	5367
Mackay	Pre-school	F	621
Mackay	Pre-school	M	686
Mackay	Secondary	F	3840
Mackay	Secondary	M	3933
Mackay	Technical or Further Educational Institution	F	920
Mackay	Technical or Further Educational Institution	M	574
Mackay	University or other tertiary	F	1961
Mackay	University or other tertiary	M	924
Whitsunday		F	1505
Whitsunday		M	1719
Whitsunday	Infants/Primary	F	777
Whitsunday	Infants/Primary	M	835
Whitsunday	Pre-school	F	112
Whitsunday	Pre-school	M	118
Whitsunday	Secondary	F	526
Whitsunday	Secondary	M	525
Whitsunday	Technical or Further Educational Institution	F	201
Whitsunday	Technical or Further Educational Institution	M	124
Whitsunday	University or other tertiary	F	197
Whitsunday	University or other tertiary	M	65
Bribie - Beachmere		F	1487
Bribie - Beachmere		M	1241
Bribie - Beachmere	Infants/Primary	F	1016
Bribie - Beachmere	Infants/Primary	M	1111
Bribie - Beachmere	Pre-school	F	131
Bribie - Beachmere	Pre-school	M	129
Bribie - Beachmere	Secondary	F	761
Bribie - Beachmere	Secondary	M	777
Bribie - Beachmere	Technical or Further Educational Institution	F	273
Bribie - Beachmere	Technical or Further Educational Institution	M	120
Bribie - Beachmere	University or other tertiary	F	367
Bribie - Beachmere	University or other tertiary	M	167
Caboolture		F	3302
Caboolture		M	2824
Caboolture	Infants/Primary	F	3188
Caboolture	Infants/Primary	M	3348
Caboolture	Pre-school	F	442
Caboolture	Pre-school	M	486
Caboolture	Secondary	F	2197
Caboolture	Secondary	M	2220
Caboolture	Technical or Further Educational Institution	F	881
Caboolture	Technical or Further Educational Institution	M	402
Caboolture	University or other tertiary	F	1089
Caboolture	University or other tertiary	M	564
Caboolture Hinterland		F	658
Caboolture Hinterland		M	1607
Caboolture Hinterland	Infants/Primary	F	471
Caboolture Hinterland	Infants/Primary	M	520
Caboolture Hinterland	Pre-school	F	51
Caboolture Hinterland	Pre-school	M	61
Caboolture Hinterland	Secondary	F	393
Caboolture Hinterland	Secondary	M	364
Caboolture Hinterland	Technical or Further Educational Institution	F	87
Caboolture Hinterland	Technical or Further Educational Institution	M	46
Caboolture Hinterland	University or other tertiary	F	152
Caboolture Hinterland	University or other tertiary	M	55
Narangba - Burpengary		F	2431
Narangba - Burpengary		M	2120
Narangba - Burpengary	Infants/Primary	F	3078
Narangba - Burpengary	Infants/Primary	M	3335
Narangba - Burpengary	Pre-school	F	349
Narangba - Burpengary	Pre-school	M	411
Narangba - Burpengary	Secondary	F	2474
Narangba - Burpengary	Secondary	M	2572
Narangba - Burpengary	Technical or Further Educational Institution	F	631
Narangba - Burpengary	Technical or Further Educational Institution	M	409
Narangba - Burpengary	University or other tertiary	F	1107
Narangba - Burpengary	University or other tertiary	M	625
Redcliffe		F	2631
Redcliffe		M	2189
Redcliffe	Infants/Primary	F	2160
Redcliffe	Infants/Primary	M	2298
Redcliffe	Pre-school	F	258
Redcliffe	Pre-school	M	273
Redcliffe	Secondary	F	1633
Redcliffe	Secondary	M	1766
Redcliffe	Technical or Further Educational Institution	F	542
Redcliffe	Technical or Further Educational Institution	M	333
Redcliffe	University or other tertiary	F	1002
Redcliffe	University or other tertiary	M	554
The Hills District		F	2037
The Hills District		M	1935
The Hills District	Infants/Primary	F	4453
The Hills District	Infants/Primary	M	4705
The Hills District	Pre-school	F	613
The Hills District	Pre-school	M	665
The Hills District	Secondary	F	3345
The Hills District	Secondary	M	3574
The Hills District	Technical or Further Educational Institution	F	713
The Hills District	Technical or Further Educational Institution	M	567
The Hills District	University or other tertiary	F	2437
The Hills District	University or other tertiary	M	1717
North Lakes		F	2445
North Lakes		M	2173
North Lakes	Infants/Primary	F	3758
North Lakes	Infants/Primary	M	3944
North Lakes	Pre-school	F	556
North Lakes	Pre-school	M	653
North Lakes	Secondary	F	2420
North Lakes	Secondary	M	2368
North Lakes	Technical or Further Educational Institution	F	836
North Lakes	Technical or Further Educational Institution	M	485
North Lakes	University or other tertiary	F	1554
North Lakes	University or other tertiary	M	917
Strathpine		F	1282
Strathpine		M	1208
Strathpine	Infants/Primary	F	1654
Strathpine	Infants/Primary	M	1803
Strathpine	Pre-school	F	253
Strathpine	Pre-school	M	264
Strathpine	Secondary	F	1122
Strathpine	Secondary	M	1214
Strathpine	Technical or Further Educational Institution	F	425
Strathpine	Technical or Further Educational Institution	M	310
Strathpine	University or other tertiary	F	780
Strathpine	University or other tertiary	M	471
Far North		F	1792
Far North		M	2921
Far North	Infants/Primary	F	1764
Far North	Infants/Primary	M	1793
Far North	Pre-school	F	236
Far North	Pre-school	M	260
Far North	Secondary	F	923
Far North	Secondary	M	930
Far North	Technical or Further Educational Institution	F	222
Far North	Technical or Further Educational Institution	M	114
Far North	University or other tertiary	F	221
Far North	University or other tertiary	M	82
Outback - North		F	1733
Outback - North		M	1972
Outback - North	Infants/Primary	F	1385
Outback - North	Infants/Primary	M	1429
Outback - North	Pre-school	F	215
Outback - North	Pre-school	M	217
Outback - North	Secondary	F	762
Outback - North	Secondary	M	757
Outback - North	Technical or Further Educational Institution	F	242
Outback - North	Technical or Further Educational Institution	M	163
Outback - North	University or other tertiary	F	359
Outback - North	University or other tertiary	M	172
Outback - South		F	887
Outback - South		M	843
Outback - South	Infants/Primary	F	717
Outback - South	Infants/Primary	M	787
Outback - South	Pre-school	F	77
Outback - South	Pre-school	M	88
Outback - South	Secondary	F	397
Outback - South	Secondary	M	367
Outback - South	Technical or Further Educational Institution	F	128
Outback - South	Technical or Further Educational Institution	M	69
Outback - South	University or other tertiary	F	205
Outback - South	University or other tertiary	M	98
Buderim		F	1709
Buderim		M	1603
Buderim	Infants/Primary	F	2460
Buderim	Infants/Primary	M	2518
Buderim	Pre-school	F	337
Buderim	Pre-school	M	365
Buderim	Secondary	F	2075
Buderim	Secondary	M	1948
Buderim	Technical or Further Educational Institution	F	567
Buderim	Technical or Further Educational Institution	M	335
Buderim	University or other tertiary	F	2092
Buderim	University or other tertiary	M	1288
Caloundra		F	2832
Caloundra		M	2463
Caloundra	Infants/Primary	F	3239
Caloundra	Infants/Primary	M	3488
Caloundra	Pre-school	F	405
Caloundra	Pre-school	M	505
Caloundra	Secondary	F	2520
Caloundra	Secondary	M	2705
Caloundra	Technical or Further Educational Institution	F	642
Caloundra	Technical or Further Educational Institution	M	423
Caloundra	University or other tertiary	F	1639
Caloundra	University or other tertiary	M	953
Maroochy		F	2609
Maroochy		M	2332
Maroochy	Infants/Primary	F	1767
Maroochy	Infants/Primary	M	1899
Maroochy	Pre-school	F	223
Maroochy	Pre-school	M	288
Maroochy	Secondary	F	1341
Maroochy	Secondary	M	1400
Maroochy	Technical or Further Educational Institution	F	578
Maroochy	Technical or Further Educational Institution	M	379
Maroochy	University or other tertiary	F	1418
Maroochy	University or other tertiary	M	848
Noosa		F	1820
Noosa		M	1560
Noosa	Infants/Primary	F	1649
Noosa	Infants/Primary	M	1770
Noosa	Pre-school	F	215
Noosa	Pre-school	M	240
Noosa	Secondary	F	1301
Noosa	Secondary	M	1358
Noosa	Technical or Further Educational Institution	F	277
Noosa	Technical or Further Educational Institution	M	187
Noosa	University or other tertiary	F	673
Noosa	University or other tertiary	M	365
Sunshine Coast Hinterland		F	1875
Sunshine Coast Hinterland		M	1785
Sunshine Coast Hinterland	Infants/Primary	F	2003
Sunshine Coast Hinterland	Infants/Primary	M	2124
Sunshine Coast Hinterland	Pre-school	F	245
Sunshine Coast Hinterland	Pre-school	M	232
Sunshine Coast Hinterland	Secondary	F	1634
Sunshine Coast Hinterland	Secondary	M	1664
Sunshine Coast Hinterland	Technical or Further Educational Institution	F	379
Sunshine Coast Hinterland	Technical or Further Educational Institution	M	246
Sunshine Coast Hinterland	University or other tertiary	F	947
Sunshine Coast Hinterland	University or other tertiary	M	464
Nambour		F	1534
Nambour		M	1484
Nambour	Infants/Primary	F	1866
Nambour	Infants/Primary	M	1943
Nambour	Pre-school	F	245
Nambour	Pre-school	M	277
Nambour	Secondary	F	1333
Nambour	Secondary	M	1338
Nambour	Technical or Further Educational Institution	F	384
Nambour	Technical or Further Educational Institution	M	242
Nambour	University or other tertiary	F	893
Nambour	University or other tertiary	M	436
Noosa Hinterland		F	832
Noosa Hinterland		M	825
Noosa Hinterland	Infants/Primary	F	912
Noosa Hinterland	Infants/Primary	M	1006
Noosa Hinterland	Pre-school	F	119
Noosa Hinterland	Pre-school	M	112
Noosa Hinterland	Secondary	F	732
Noosa Hinterland	Secondary	M	778
Noosa Hinterland	Technical or Further Educational Institution	F	179
