SA3_NAME16	Age5yr	ChildrenEverBorn	females
East Pilbara	40-44	3	122
East Pilbara	40-44	4	55
East Pilbara	40-44	5	16
East Pilbara	40-44	6	15
East Pilbara	45-49		121
East Pilbara	45-49	0	99
East Pilbara	45-49	1	85
East Pilbara	45-49	2	178
East Pilbara	45-49	3	121
East Pilbara	45-49	4	64
East Pilbara	45-49	5	23
East Pilbara	45-49	6	18
East Pilbara	50-54		128
East Pilbara	50-54	0	77
East Pilbara	50-54	1	65
East Pilbara	50-54	2	174
East Pilbara	50-54	3	117
East Pilbara	50-54	4	67
East Pilbara	50-54	5	23
East Pilbara	50-54	6	25
East Pilbara	55-59		80
East Pilbara	55-59	0	47
East Pilbara	55-59	1	37
East Pilbara	55-59	2	124
East Pilbara	55-59	3	82
East Pilbara	55-59	4	56
East Pilbara	55-59	5	29
East Pilbara	55-59	6	17
East Pilbara	60-64		48
East Pilbara	60-64	0	21
East Pilbara	60-64	1	22
East Pilbara	60-64	2	85
East Pilbara	60-64	3	63
East Pilbara	60-64	4	24
East Pilbara	60-64	5	11
East Pilbara	60-64	6	10
East Pilbara	65-69		26
East Pilbara	65-69	0	16
East Pilbara	65-69	1	7
East Pilbara	65-69	2	35
East Pilbara	65-69	3	23
East Pilbara	65-69	4	25
East Pilbara	65-69	5	8
East Pilbara	65-69	6	12
East Pilbara	70-74		12
East Pilbara	70-74	0	3
East Pilbara	70-74	1	10
East Pilbara	70-74	2	10
East Pilbara	70-74	3	14
East Pilbara	70-74	4	12
East Pilbara	70-74	5	6
East Pilbara	70-74	6	5
East Pilbara	75-79		9
East Pilbara	75-79	0	3
East Pilbara	75-79	1	4
East Pilbara	75-79	2	8
East Pilbara	75-79	3	3
East Pilbara	75-79	4	3
East Pilbara	75-79	6	8
East Pilbara	80-84		6
East Pilbara	80-84	2	3
East Pilbara	80-84	4	4
East Pilbara	80-84	6	11
East Pilbara	85+		5
East Pilbara	85+	1	3
East Pilbara	85+	2	4
West Pilbara	15-19		90
West Pilbara	15-19	0	481
West Pilbara	15-19	1	10
West Pilbara	15-19	2	4
West Pilbara	20-24		123
West Pilbara	20-24	0	552
West Pilbara	20-24	1	97
West Pilbara	20-24	2	45
West Pilbara	20-24	3	11
West Pilbara	20-24	6	4
West Pilbara	25-29		185
West Pilbara	25-29	0	689
West Pilbara	25-29	1	211
West Pilbara	25-29	2	171
West Pilbara	25-29	3	84
West Pilbara	25-29	4	17
West Pilbara	25-29	5	9
West Pilbara	25-29	6	6
West Pilbara	30-34		186
West Pilbara	30-34	0	477
West Pilbara	30-34	1	297
West Pilbara	30-34	2	387
West Pilbara	30-34	3	182
West Pilbara	30-34	4	66
West Pilbara	30-34	5	16
West Pilbara	30-34	6	9
West Pilbara	35-39		139
West Pilbara	35-39	0	227
West Pilbara	35-39	1	138
West Pilbara	35-39	2	414
West Pilbara	35-39	3	229
West Pilbara	35-39	4	72
West Pilbara	35-39	5	21
West Pilbara	35-39	6	10
West Pilbara	40-44		105
West Pilbara	40-44	0	156
West Pilbara	40-44	1	128
West Pilbara	40-44	2	377
West Pilbara	40-44	3	212
West Pilbara	40-44	4	75
West Pilbara	40-44	5	29
West Pilbara	40-44	6	20
West Pilbara	45-49		132
West Pilbara	45-49	0	136
West Pilbara	45-49	1	93
West Pilbara	45-49	2	296
West Pilbara	45-49	3	175
West Pilbara	45-49	4	79
West Pilbara	45-49	5	20
West Pilbara	45-49	6	11
West Pilbara	50-54		115
West Pilbara	50-54	0	80
West Pilbara	50-54	1	79
West Pilbara	50-54	2	248
West Pilbara	50-54	3	163
West Pilbara	50-54	4	67
West Pilbara	50-54	5	32
West Pilbara	50-54	6	18
West Pilbara	55-59		84
West Pilbara	55-59	0	42
West Pilbara	55-59	1	53
West Pilbara	55-59	2	196
West Pilbara	55-59	3	139
West Pilbara	55-59	4	73
West Pilbara	55-59	5	19
West Pilbara	55-59	6	18
West Pilbara	60-64		54
West Pilbara	60-64	0	18
West Pilbara	60-64	1	34
West Pilbara	60-64	2	87
West Pilbara	60-64	3	84
West Pilbara	60-64	4	43
West Pilbara	60-64	5	16
West Pilbara	60-64	6	21
West Pilbara	65-69		30
West Pilbara	65-69	0	8
West Pilbara	65-69	1	10
West Pilbara	65-69	2	38
West Pilbara	65-69	3	30
West Pilbara	65-69	4	18
West Pilbara	65-69	5	4
West Pilbara	65-69	6	11
West Pilbara	70-74		9
West Pilbara	70-74	0	11
West Pilbara	70-74	1	7
West Pilbara	70-74	2	14
West Pilbara	70-74	3	16
West Pilbara	70-74	4	3
West Pilbara	70-74	5	9
West Pilbara	70-74	6	3
West Pilbara	75-79		4
West Pilbara	75-79	0	6
West Pilbara	75-79	1	3
West Pilbara	75-79	2	4
West Pilbara	75-79	3	3
West Pilbara	75-79	4	8
West Pilbara	75-79	5	3
West Pilbara	80-84		8
West Pilbara	80-84	3	3
West Pilbara	80-84	6	8
West Pilbara	85+	4	3
Esperance	15-19		86
Esperance	15-19	0	401
Esperance	15-19	1	7
Esperance	20-24		47
Esperance	20-24	0	234
Esperance	20-24	1	37
Esperance	20-24	2	33
Esperance	20-24	3	8
Esperance	25-29		60
Esperance	25-29	0	222
Esperance	25-29	1	79
Esperance	25-29	2	66
Esperance	25-29	3	25
Esperance	25-29	4	6
Esperance	30-34		61
Esperance	30-34	0	116
Esperance	30-34	1	66
Esperance	30-34	2	136
Esperance	30-34	3	66
Esperance	30-34	4	28
Esperance	30-34	5	9
Esperance	30-34	6	4
Esperance	35-39		45
Esperance	35-39	0	62
Esperance	35-39	1	38
Esperance	35-39	2	169
Esperance	35-39	3	84
Esperance	35-39	4	48
Esperance	35-39	5	16
Esperance	35-39	6	8
Esperance	40-44		56
Esperance	40-44	0	53
Esperance	40-44	1	56
Esperance	40-44	2	207
Esperance	40-44	3	109
Esperance	40-44	4	39
Esperance	40-44	5	6
Esperance	40-44	6	11
Esperance	45-49		68
Esperance	45-49	0	43
Esperance	45-49	1	45
Esperance	45-49	2	165
Esperance	45-49	3	120
Esperance	45-49	4	52
Esperance	45-49	5	25
Esperance	45-49	6	8
Esperance	50-54		64
Esperance	50-54	0	51
Esperance	50-54	1	54
Esperance	50-54	2	208
Esperance	50-54	3	126
Esperance	50-54	4	54
Esperance	50-54	5	22
Esperance	50-54	6	6
Esperance	55-59		66
Esperance	55-59	0	36
Esperance	55-59	1	45
Esperance	55-59	2	174
Esperance	55-59	3	134
Esperance	55-59	4	53
Esperance	55-59	5	21
Esperance	55-59	6	10
Esperance	60-64		46
Esperance	60-64	0	26
Esperance	60-64	1	45
Esperance	60-64	2	145
Esperance	60-64	3	124
Esperance	60-64	4	50
Esperance	60-64	5	12
Esperance	60-64	6	8
Esperance	65-69		43
Esperance	65-69	0	23
Esperance	65-69	1	22
Esperance	65-69	2	135
Esperance	65-69	3	115
Esperance	65-69	4	58
Esperance	65-69	5	17
Esperance	65-69	6	3
Esperance	70-74		49
Esperance	70-74	0	14
Esperance	70-74	1	10
Esperance	70-74	2	100
Esperance	70-74	3	104
Esperance	70-74	4	61
Esperance	70-74	5	17
Esperance	70-74	6	10
Esperance	75-79		30
Esperance	75-79	0	3
Esperance	75-79	1	13
Esperance	75-79	2	41
Esperance	75-79	3	62
Esperance	75-79	4	53
Esperance	75-79	5	13
Esperance	75-79	6	18
Esperance	80-84		18
Esperance	80-84	0	9
Esperance	80-84	1	4
Esperance	80-84	2	25
Esperance	80-84	3	43
Esperance	80-84	4	44
Esperance	80-84	5	20
Esperance	80-84	6	16
Esperance	85+		41
Esperance	85+	0	8
Esperance	85+	1	7
Esperance	85+	2	22
Esperance	85+	3	29
Esperance	85+	4	29
Esperance	85+	5	14
Esperance	85+	6	21
Gascoyne	15-19		41
Gascoyne	15-19	0	164
Gascoyne	15-19	1	3
Gascoyne	20-24		38
Gascoyne	20-24	0	169
Gascoyne	20-24	1	29
Gascoyne	20-24	2	14
Gascoyne	20-24	3	3
Gascoyne	25-29		51
Gascoyne	25-29	0	186
Gascoyne	25-29	1	51
Gascoyne	25-29	2	41
Gascoyne	25-29	3	15
Gascoyne	25-29	4	4
Gascoyne	25-29	5	6
Gascoyne	30-34		57
Gascoyne	30-34	0	112
Gascoyne	30-34	1	68
Gascoyne	30-34	2	79
Gascoyne	30-34	3	17
Gascoyne	30-34	4	9
Gascoyne	30-34	5	8
Gascoyne	35-39		57
Gascoyne	35-39	0	56
Gascoyne	35-39	1	57
Gascoyne	35-39	2	110
Gascoyne	35-39	3	49
Gascoyne	35-39	4	20
Gascoyne	35-39	5	11
Gascoyne	35-39	6	3
Gascoyne	40-44		38
Gascoyne	40-44	0	39
Gascoyne	40-44	1	31
Gascoyne	40-44	2	107
Gascoyne	40-44	3	51
Gascoyne	40-44	4	33
Gascoyne	40-44	5	9
Gascoyne	40-44	6	3
Gascoyne	45-49		45
Gascoyne	45-49	0	52
Gascoyne	45-49	1	40
Gascoyne	45-49	2	81
Gascoyne	45-49	3	44
Gascoyne	45-49	4	22
Gascoyne	45-49	5	5
Gascoyne	45-49	6	6
Gascoyne	50-54		56
Gascoyne	50-54	0	57
Gascoyne	50-54	1	30
Gascoyne	50-54	2	112
Gascoyne	50-54	3	60
Gascoyne	50-54	4	27
Gascoyne	50-54	5	21
Gascoyne	50-54	6	13
Gascoyne	55-59		30
Gascoyne	55-59	0	35
Gascoyne	55-59	1	19
Gascoyne	55-59	2	77
Gascoyne	55-59	3	77
Gascoyne	55-59	4	28
Gascoyne	55-59	5	5
Gascoyne	55-59	6	8
Gascoyne	60-64		34
Gascoyne	60-64	0	22
Gascoyne	60-64	1	16
Gascoyne	60-64	2	82
Gascoyne	60-64	3	58
Gascoyne	60-64	4	29
Gascoyne	60-64	5	13
Gascoyne	65-69		42
Gascoyne	65-69	0	16
Gascoyne	65-69	1	14
Gascoyne	65-69	2	68
Gascoyne	65-69	3	60
Gascoyne	65-69	4	23
Gascoyne	65-69	5	13
Gascoyne	65-69	6	8
Gascoyne	70-74		22
Gascoyne	70-74	0	12
Gascoyne	70-74	1	9
Gascoyne	70-74	2	43
Gascoyne	70-74	3	36
Gascoyne	70-74	4	20
Gascoyne	70-74	6	11
Gascoyne	75-79		9
Gascoyne	75-79	0	3
Gascoyne	75-79	1	5
Gascoyne	75-79	2	18
Gascoyne	75-79	3	23
Gascoyne	75-79	4	12
Gascoyne	75-79	5	7
Gascoyne	75-79	6	3
Gascoyne	80-84		7
Gascoyne	80-84	1	3
Gascoyne	80-84	2	7
Gascoyne	80-84	3	14
Gascoyne	80-84	4	3
Gascoyne	80-84	5	3
Gascoyne	80-84	6	4
Gascoyne	85+		9
Gascoyne	85+	0	3
Gascoyne	85+	1	4
Gascoyne	85+	2	7
Gascoyne	85+	3	3
Gascoyne	85+	4	7
Gascoyne	85+	5	5
Gascoyne	85+	6	10
Goldfields	15-19		185
Goldfields	15-19	0	903
Goldfields	15-19	1	31
Goldfields	15-19	2	5
Goldfields	20-24		158
Goldfields	20-24	0	744
Goldfields	20-24	1	210
Goldfields	20-24	2	72
Goldfields	20-24	3	17
Goldfields	20-24	4	3
Goldfields	25-29		213
Goldfields	25-29	0	690
Goldfields	25-29	1	328
Goldfields	25-29	2	251
Goldfields	25-29	3	120
Goldfields	25-29	4	30
Goldfields	25-29	5	4
Goldfields	25-29	6	3
Goldfields	30-34		208
Goldfields	30-34	0	426
Goldfields	30-34	1	324
Goldfields	30-34	2	420
Goldfields	30-34	3	219
Goldfields	30-34	4	84
Goldfields	30-34	5	16
Goldfields	30-34	6	16
Goldfields	35-39		148
Goldfields	35-39	0	228
Goldfields	35-39	1	201
Goldfields	35-39	2	393
Goldfields	35-39	3	228
Goldfields	35-39	4	88
Goldfields	35-39	5	47
Goldfields	35-39	6	27
Goldfields	40-44		151
Goldfields	40-44	0	201
Goldfields	40-44	1	165
Goldfields	40-44	2	383
Goldfields	40-44	3	247
Goldfields	40-44	4	113
Goldfields	40-44	5	38
Goldfields	40-44	6	34
Goldfields	45-49		134
Goldfields	45-49	0	176
Goldfields	45-49	1	154
Goldfields	45-49	2	383
Goldfields	45-49	3	253
Goldfields	45-49	4	130
Goldfields	45-49	5	34
Goldfields	45-49	6	23
Goldfields	50-54		119
Goldfields	50-54	0	120
Goldfields	50-54	1	129
Goldfields	50-54	2	348
Goldfields	50-54	3	280
Goldfields	50-54	4	128
Goldfields	50-54	5	50
Goldfields	50-54	6	26
Goldfields	55-59		151
Goldfields	55-59	0	86
Goldfields	55-59	1	87
Goldfields	55-59	2	310
Goldfields	55-59	3	246
Goldfields	55-59	4	130
Goldfields	55-59	5	59
Goldfields	55-59	6	22
Goldfields	60-64		98
Goldfields	60-64	0	56
Goldfields	60-64	1	50
Goldfields	60-64	2	221
Goldfields	60-64	3	184
Goldfields	60-64	4	103
Goldfields	60-64	5	30
Goldfields	60-64	6	20
Goldfields	65-69		75
Goldfields	65-69	0	37
Goldfields	65-69	1	27
Goldfields	65-69	2	120
Goldfields	65-69	3	135
Goldfields	65-69	4	68
Goldfields	65-69	5	30
Goldfields	65-69	6	15
Goldfields	70-74		37
Goldfields	70-74	0	15
Goldfields	70-74	1	14
Goldfields	70-74	2	64
Goldfields	70-74	3	70
Goldfields	70-74	4	52
Goldfields	70-74	5	23
Goldfields	70-74	6	14
Goldfields	75-79		38
Goldfields	75-79	0	14
Goldfields	75-79	1	18
Goldfields	75-79	2	32
Goldfields	75-79	3	55
Goldfields	75-79	4	36
Goldfields	75-79	5	19
Goldfields	75-79	6	25
Goldfields	80-84		22
Goldfields	80-84	0	3
Goldfields	80-84	1	5
Goldfields	80-84	2	17
Goldfields	80-84	3	24
Goldfields	80-84	4	17
Goldfields	80-84	5	20
Goldfields	80-84	6	27
Goldfields	85+		23
Goldfields	85+	0	4
Goldfields	85+	1	10
Goldfields	85+	2	9
Goldfields	85+	3	24
Goldfields	85+	4	17
Goldfields	85+	5	12
Goldfields	85+	6	15
Mid West	15-19		271
Mid West	15-19	0	1330
Mid West	15-19	1	25
Mid West	15-19	2	10
Mid West	20-24		161
Mid West	20-24	0	880
Mid West	20-24	1	192
Mid West	20-24	2	89
Mid West	20-24	3	14
Mid West	20-24	4	3
Mid West	25-29		155
Mid West	25-29	0	705
Mid West	25-29	1	243
Mid West	25-29	2	269
Mid West	25-29	3	103
Mid West	25-29	4	32
Mid West	25-29	5	13
Mid West	25-29	6	3
Mid West	30-34		188
Mid West	30-34	0	406
Mid West	30-34	1	247
Mid West	30-34	2	445
Mid West	30-34	3	245
Mid West	30-34	4	75
Mid West	30-34	5	16
Mid West	30-34	6	27
Mid West	35-39		148
Mid West	35-39	0	235
Mid West	35-39	1	177
Mid West	35-39	2	540
Mid West	35-39	3	318
Mid West	35-39	4	133
Mid West	35-39	5	34
Mid West	35-39	6	34
Mid West	40-44		162
Mid West	40-44	0	190
Mid West	40-44	1	209
Mid West	40-44	2	607
Mid West	40-44	3	387
Mid West	40-44	4	126
Mid West	40-44	5	49
Mid West	40-44	6	55
Mid West	45-49		161
Mid West	45-49	0	227
Mid West	45-49	1	214
Mid West	45-49	2	676
Mid West	45-49	3	437
Mid West	45-49	4	161
Mid West	45-49	5	54
Mid West	45-49	6	35
Mid West	50-54		198
Mid West	50-54	0	193
Mid West	50-54	1	182
Mid West	50-54	2	613
Mid West	50-54	3	472
Mid West	50-54	4	183
Mid West	50-54	5	63
Mid West	50-54	6	34
Mid West	55-59		176
Mid West	55-59	0	152
Mid West	55-59	1	166
Mid West	55-59	2	592
Mid West	55-59	3	460
Mid West	55-59	4	230
Mid West	55-59	5	63
Mid West	55-59	6	50
Mid West	60-64		149
Mid West	60-64	0	126
Mid West	60-64	1	125
Mid West	60-64	2	561
Mid West	60-64	3	460
Mid West	60-64	4	191
Mid West	60-64	5	60
Mid West	60-64	6	39
Mid West	65-69		121
Mid West	65-69	0	75
Mid West	65-69	1	91
Mid West	65-69	2	464
Mid West	65-69	3	402
Mid West	65-69	4	180
Mid West	65-69	5	64
Mid West	65-69	6	21
Mid West	70-74		96
Mid West	70-74	0	55
Mid West	70-74	1	63
Mid West	70-74	2	300
Mid West	70-74	3	261
Mid West	70-74	4	187
Mid West	70-74	5	58
Mid West	70-74	6	36
Mid West	75-79		82
Mid West	75-79	0	34
Mid West	75-79	1	35
Mid West	75-79	2	150
Mid West	75-79	3	210
Mid West	75-79	4	131
Mid West	75-79	5	64
Mid West	75-79	6	49
Mid West	80-84		64
Mid West	80-84	0	22
Mid West	80-84	1	32
Mid West	80-84	2	67
Mid West	80-84	3	125
Mid West	80-84	4	110
Mid West	80-84	5	63
Mid West	80-84	6	54
Mid West	85+		63
Mid West	85+	0	27
Mid West	85+	1	23
Mid West	85+	2	72
Mid West	85+	3	91
Mid West	85+	4	81
Mid West	85+	5	39
Mid West	85+	6	63
Migratory - Offshore - Shipping (WA)	20-24	0	3
Migratory - Offshore - Shipping (WA)	25-29	0	3
Migratory - Offshore - Shipping (WA)	30-34	0	3
Migratory - Offshore - Shipping (WA)	35-39	0	3
Migratory - Offshore - Shipping (WA)	45-49		3
Migratory - Offshore - Shipping (WA)	45-49	0	3
Migratory - Offshore - Shipping (WA)	60-64	2	3
No usual address (WA)	15-19		20
No usual address (WA)	15-19	0	45
No usual address (WA)	15-19	1	3
No usual address (WA)	20-24		71
No usual address (WA)	20-24	0	156
No usual address (WA)	20-24	1	9
No usual address (WA)	20-24	2	6
No usual address (WA)	20-24	4	3
No usual address (WA)	25-29		87
No usual address (WA)	25-29	0	184
No usual address (WA)	25-29	1	15
No usual address (WA)	25-29	2	8
No usual address (WA)	25-29	3	9
No usual address (WA)	25-29	4	3
No usual address (WA)	25-29	5	3
No usual address (WA)	25-29	6	3
No usual address (WA)	30-34		78
No usual address (WA)	30-34	0	108
No usual address (WA)	30-34	1	8
No usual address (WA)	30-34	2	22
No usual address (WA)	30-34	3	11
No usual address (WA)	30-34	4	3
No usual address (WA)	35-39		47
No usual address (WA)	35-39	0	55
No usual address (WA)	35-39	1	12
No usual address (WA)	35-39	2	16
No usual address (WA)	35-39	3	17
No usual address (WA)	35-39	4	7
No usual address (WA)	40-44		53
No usual address (WA)	40-44	0	44
No usual address (WA)	40-44	1	7
No usual address (WA)	40-44	2	24
No usual address (WA)	40-44	3	10
No usual address (WA)	40-44	4	4
No usual address (WA)	40-44	5	3
No usual address (WA)	45-49		50
No usual address (WA)	45-49	0	33
No usual address (WA)	45-49	1	14
No usual address (WA)	45-49	2	20
No usual address (WA)	45-49	3	8
No usual address (WA)	45-49	4	4
No usual address (WA)	45-49	5	3
No usual address (WA)	50-54		48
No usual address (WA)	50-54	0	29
No usual address (WA)	50-54	1	13
No usual address (WA)	50-54	2	52
No usual address (WA)	50-54	3	32
No usual address (WA)	50-54	4	8
No usual address (WA)	50-54	5	3
No usual address (WA)	50-54	6	3
No usual address (WA)	55-59		40
No usual address (WA)	55-59	0	37
No usual address (WA)	55-59	1	19
No usual address (WA)	55-59	2	65
No usual address (WA)	55-59	3	38
No usual address (WA)	55-59	4	12
No usual address (WA)	55-59	5	11
No usual address (WA)	60-64		33
No usual address (WA)	60-64	0	33
No usual address (WA)	60-64	1	14
No usual address (WA)	60-64	2	56
No usual address (WA)	60-64	3	57
No usual address (WA)	60-64	4	14
No usual address (WA)	60-64	5	6
No usual address (WA)	60-64	6	4
No usual address (WA)	65-69		29
No usual address (WA)	65-69	0	14
No usual address (WA)	65-69	1	13
No usual address (WA)	65-69	2	67
No usual address (WA)	65-69	3	29
No usual address (WA)	65-69	4	16
No usual address (WA)	65-69	5	8
No usual address (WA)	70-74		20
No usual address (WA)	70-74	0	6
No usual address (WA)	70-74	1	3
No usual address (WA)	70-74	2	23
No usual address (WA)	70-74	3	14
No usual address (WA)	70-74	4	10
No usual address (WA)	70-74	5	3
No usual address (WA)	70-74	6	3
No usual address (WA)	75-79		3
No usual address (WA)	75-79	1	3
No usual address (WA)	75-79	2	3
No usual address (WA)	75-79	3	3
No usual address (WA)	75-79	4	6
No usual address (WA)	75-79	5	4
No usual address (WA)	80-84		4
No usual address (WA)	80-84	2	3
No usual address (WA)	80-84	4	6
No usual address (WA)	85+		3
Brighton	15-19		72
Brighton	15-19	0	479
Brighton	15-19	1	21
Brighton	15-19	2	3
Brighton	20-24		50
Brighton	20-24	0	375
Brighton	20-24	1	118
Brighton	20-24	2	54
Brighton	20-24	3	21
Brighton	20-24	6	3
Brighton	25-29		52
Brighton	25-29	0	198
Brighton	25-29	1	131
Brighton	25-29	2	143
Brighton	25-29	3	58
Brighton	25-29	4	27
Brighton	25-29	5	5
Brighton	30-34		36
Brighton	30-34	0	110
Brighton	30-34	1	124
Brighton	30-34	2	180
Brighton	30-34	3	99
Brighton	30-34	4	49
Brighton	30-34	5	9
Brighton	30-34	6	3
Brighton	35-39		45
Brighton	35-39	0	58
Brighton	35-39	1	95
Brighton	35-39	2	185
Brighton	35-39	3	89
Brighton	35-39	4	45
Brighton	35-39	5	23
Brighton	35-39	6	15
Brighton	40-44		34
Brighton	40-44	0	61
Brighton	40-44	1	74
Brighton	40-44	2	221
Brighton	40-44	3	118
Brighton	40-44	4	58
Brighton	40-44	5	23
Brighton	40-44	6	16
Brighton	45-49		43
Brighton	45-49	0	62
Brighton	45-49	1	68
Brighton	45-49	2	221
Brighton	45-49	3	102
Brighton	45-49	4	48
Brighton	45-49	5	18
Brighton	45-49	6	11
Brighton	50-54		28
Brighton	50-54	0	44
Brighton	50-54	1	49
Brighton	50-54	2	175
Brighton	50-54	3	122
Brighton	50-54	4	41
Brighton	50-54	5	21
Brighton	50-54	6	17
Brighton	55-59		44
Brighton	55-59	0	53
Brighton	55-59	1	55
Brighton	55-59	2	201
Brighton	55-59	3	132
Brighton	55-59	4	63
Brighton	55-59	5	21
Brighton	55-59	6	15
Brighton	60-64		42
Brighton	60-64	0	44
Brighton	60-64	1	44
Brighton	60-64	2	185
Brighton	60-64	3	128
Brighton	60-64	4	75
Brighton	60-64	5	24
Brighton	60-64	6	16
Brighton	65-69		42
Brighton	65-69	0	33
Brighton	65-69	1	31
Brighton	65-69	2	131
Brighton	65-69	3	101
Brighton	65-69	4	43
Brighton	65-69	5	19
Brighton	65-69	6	14
Brighton	70-74		17
Brighton	70-74	0	17
Brighton	70-74	1	25
Brighton	70-74	2	74
Brighton	70-74	3	69
Brighton	70-74	4	35
Brighton	70-74	5	10
Brighton	70-74	6	16
Brighton	75-79		20
Brighton	75-79	0	12
Brighton	75-79	1	10
Brighton	75-79	2	46
Brighton	75-79	3	38
Brighton	75-79	4	20
Brighton	75-79	5	17
Brighton	75-79	6	23
Brighton	80-84		6
Brighton	80-84	0	3
Brighton	80-84	1	10
Brighton	80-84	2	20
Brighton	80-84	3	20
Brighton	80-84	4	17
Brighton	80-84	5	16
Brighton	80-84	6	17
Brighton	85+		4
Brighton	85+	0	7
Brighton	85+	1	10
Brighton	85+	2	16
Brighton	85+	3	16
Brighton	85+	4	12
Brighton	85+	5	10
Brighton	85+	6	11
Hobart - North East	15-19		142
Hobart - North East	15-19	0	1267
Hobart - North East	15-19	1	14
Hobart - North East	20-24		90
Hobart - North East	20-24	0	1031
Hobart - North East	20-24	1	125
Hobart - North East	20-24	2	57
Hobart - North East	20-24	3	13
Hobart - North East	25-29		74
Hobart - North East	25-29	0	845
Hobart - North East	25-29	1	237
Hobart - North East	25-29	2	179
Hobart - North East	25-29	3	79
Hobart - North East	25-29	4	22
Hobart - North East	25-29	5	4
Hobart - North East	30-34		75
Hobart - North East	30-34	0	578
Hobart - North East	30-34	1	341
Hobart - North East	30-34	2	442
Hobart - North East	30-34	3	179
Hobart - North East	30-34	4	47
Hobart - North East	30-34	5	12
Hobart - North East	30-34	6	7
Hobart - North East	35-39		81
Hobart - North East	35-39	0	326
Hobart - North East	35-39	1	264
Hobart - North East	35-39	2	601
Hobart - North East	35-39	3	245
Hobart - North East	35-39	4	98
Hobart - North East	35-39	5	32
Hobart - North East	35-39	6	19
Hobart - North East	40-44		61
Hobart - North East	40-44	0	262
Hobart - North East	40-44	1	265
Hobart - North East	40-44	2	675
Hobart - North East	40-44	3	313
Hobart - North East	40-44	4	95
Hobart - North East	40-44	5	34
Hobart - North East	40-44	6	21
Hobart - North East	45-49		93
Hobart - North East	45-49	0	271
Hobart - North East	45-49	1	263
Hobart - North East	45-49	2	700
Hobart - North East	45-49	3	309
Hobart - North East	45-49	4	105
Hobart - North East	45-49	5	37
Hobart - North East	45-49	6	27
Hobart - North East	50-54		104
Hobart - North East	50-54	0	273
Hobart - North East	50-54	1	223
Hobart - North East	50-54	2	716
Hobart - North East	50-54	3	363
Hobart - North East	50-54	4	117
Hobart - North East	50-54	5	40
Hobart - North East	50-54	6	22
Hobart - North East	55-59		107
Hobart - North East	55-59	0	255
Hobart - North East	55-59	1	224
Hobart - North East	55-59	2	719
Hobart - North East	55-59	3	451
Hobart - North East	55-59	4	154
Hobart - North East	55-59	5	53
Hobart - North East	55-59	6	26
Hobart - North East	60-64		104
Hobart - North East	60-64	0	218
Hobart - North East	60-64	1	192
Hobart - North East	60-64	2	621
Hobart - North East	60-64	3	420
Hobart - North East	60-64	4	156
Hobart - North East	60-64	5	33
Hobart - North East	60-64	6	23
Hobart - North East	65-69		102
Hobart - North East	65-69	0	162
Hobart - North East	65-69	1	146
Hobart - North East	65-69	2	656
Hobart - North East	65-69	3	425
Hobart - North East	65-69	4	155
Hobart - North East	65-69	5	35
Hobart - North East	65-69	6	19
Hobart - North East	70-74		98
Hobart - North East	70-74	0	120
Hobart - North East	70-74	1	94
Hobart - North East	70-74	2	453
Hobart - North East	70-74	3	343
Hobart - North East	70-74	4	147
Hobart - North East	70-74	5	45
Hobart - North East	70-74	6	29
Hobart - North East	75-79		94
Hobart - North East	75-79	0	60
Hobart - North East	75-79	1	72
Hobart - North East	75-79	2	298
Hobart - North East	75-79	3	286
Hobart - North East	75-79	4	147
Hobart - North East	75-79	5	64
Hobart - North East	75-79	6	39
Hobart - North East	80-84		71
Hobart - North East	80-84	0	49
Hobart - North East	80-84	1	40
Hobart - North East	80-84	2	164
Hobart - North East	80-84	3	198
Hobart - North East	80-84	4	122
Hobart - North East	80-84	5	70
Hobart - North East	80-84	6	45
Hobart - North East	85+		116
Hobart - North East	85+	0	56
Hobart - North East	85+	1	70
Hobart - North East	85+	2	220
Hobart - North East	85+	3	197
Hobart - North East	85+	4	152
Hobart - North East	85+	5	64
Hobart - North East	85+	6	55
Hobart - North West	15-19		230
Hobart - North West	15-19	0	1388
Hobart - North West	15-19	1	35
Hobart - North West	15-19	2	5
Hobart - North West	20-24		143
Hobart - North West	20-24	0	1108
Hobart - North West	20-24	1	207
Hobart - North West	20-24	2	92
Hobart - North West	20-24	3	15
Hobart - North West	20-24	4	3
Hobart - North West	25-29		106
Hobart - North West	25-29	0	867
Hobart - North West	25-29	1	360
Hobart - North West	25-29	2	293
Hobart - North West	25-29	3	106
Hobart - North West	25-29	4	32
Hobart - North West	25-29	5	9
Hobart - North West	25-29	6	3
Hobart - North West	30-34		109
Hobart - North West	30-34	0	481
Hobart - North West	30-34	1	394
Hobart - North West	30-34	2	465
Hobart - North West	30-34	3	210
Hobart - North West	30-34	4	84
Hobart - North West	30-34	5	28
Hobart - North West	30-34	6	15
Hobart - North West	35-39		94
Hobart - North West	35-39	0	320
Hobart - North West	35-39	1	296
Hobart - North West	35-39	2	501
Hobart - North West	35-39	3	276
Hobart - North West	35-39	4	112
Hobart - North West	35-39	5	37
Hobart - North West	35-39	6	33
Hobart - North West	40-44		115
Hobart - North West	40-44	0	303
Hobart - North West	40-44	1	256
Hobart - North West	40-44	2	481
Hobart - North West	40-44	3	283
Hobart - North West	40-44	4	133
Hobart - North West	40-44	5	53
Hobart - North West	40-44	6	41
Hobart - North West	45-49		116
Hobart - North West	45-49	0	272
