SA3_NAME16	Age	Sex	Volunteer	adults
Bringelly - Green Valley	45-54	F	0	5654
Bringelly - Green Valley	45-54	F	1	790
Bringelly - Green Valley	45-54	M		518
Bringelly - Green Valley	45-54	M	0	5574
Bringelly - Green Valley	45-54	M	1	687
Bringelly - Green Valley	55-64	F		384
Bringelly - Green Valley	55-64	F	0	4340
Bringelly - Green Valley	55-64	F	1	562
Bringelly - Green Valley	55-64	M		373
Bringelly - Green Valley	55-64	M	0	4381
Bringelly - Green Valley	55-64	M	1	440
Bringelly - Green Valley	65-74	F		309
Bringelly - Green Valley	65-74	F	0	2387
Bringelly - Green Valley	65-74	F	1	295
Bringelly - Green Valley	65-74	M		290
Bringelly - Green Valley	65-74	M	0	2470
Bringelly - Green Valley	65-74	M	1	232
Bringelly - Green Valley	75-84	F		207
Bringelly - Green Valley	75-84	F	0	1224
Bringelly - Green Valley	75-84	F	1	132
Bringelly - Green Valley	75-84	M		151
Bringelly - Green Valley	75-84	M	0	1072
Bringelly - Green Valley	75-84	M	1	95
Bringelly - Green Valley	85+	F		59
Bringelly - Green Valley	85+	F	0	423
Bringelly - Green Valley	85+	F	1	18
Bringelly - Green Valley	85+	M		34
Bringelly - Green Valley	85+	M	0	269
Bringelly - Green Valley	85+	M	1	11
Fairfield	15-19	F		431
Fairfield	15-19	F	0	4907
Fairfield	15-19	F	1	1088
Fairfield	15-19	M		486
Fairfield	15-19	M	0	5624
Fairfield	15-19	M	1	761
Fairfield	20-24	F		413
Fairfield	20-24	F	0	5576
Fairfield	20-24	F	1	970
Fairfield	20-24	M		466
Fairfield	20-24	M	0	6245
Fairfield	20-24	M	1	714
Fairfield	25-34	F		757
Fairfield	25-34	F	0	10917
Fairfield	25-34	F	1	1170
Fairfield	25-34	M		760
Fairfield	25-34	M	0	10612
Fairfield	25-34	M	1	883
Fairfield	35-44	F		688
Fairfield	35-44	F	0	10272
Fairfield	35-44	F	1	1283
Fairfield	35-44	M		682
Fairfield	35-44	M	0	9431
Fairfield	35-44	M	1	790
Fairfield	45-54	F		718
Fairfield	45-54	F	0	11018
Fairfield	45-54	F	1	1282
Fairfield	45-54	M		762
Fairfield	45-54	M	0	10834
Fairfield	45-54	M	1	903
Fairfield	55-64	F		653
Fairfield	55-64	F	0	10397
Fairfield	55-64	F	1	1152
Fairfield	55-64	M		655
Fairfield	55-64	M	0	9875
Fairfield	55-64	M	1	836
Fairfield	65-74	F		444
Fairfield	65-74	F	0	6285
Fairfield	65-74	F	1	599
Fairfield	65-74	M		473
Fairfield	65-74	M	0	6069
Fairfield	65-74	M	1	526
Fairfield	75-84	F		339
Fairfield	75-84	F	0	3821
Fairfield	75-84	F	1	214
Fairfield	75-84	M		298
Fairfield	75-84	M	0	3254
Fairfield	75-84	M	1	156
Fairfield	85+	F		166
Fairfield	85+	F	0	1718
Fairfield	85+	F	1	46
Fairfield	85+	M		126
Fairfield	85+	M	0	1096
Fairfield	85+	M	1	29
Liverpool	15-19	F		320
Liverpool	15-19	F	0	2789
Liverpool	15-19	F	1	631
Liverpool	15-19	M		352
Liverpool	15-19	M	0	3210
Liverpool	15-19	M	1	502
Liverpool	20-24	F		326
Liverpool	20-24	F	0	3058
Liverpool	20-24	F	1	591
Liverpool	20-24	M		407
Liverpool	20-24	M	0	3252
Liverpool	20-24	M	1	449
Liverpool	25-34	F		821
Liverpool	25-34	F	0	7435
Liverpool	25-34	F	1	1053
Liverpool	25-34	M		858
Liverpool	25-34	M	0	6979
Liverpool	25-34	M	1	842
Liverpool	35-44	F		688
Liverpool	35-44	F	0	6792
Liverpool	35-44	F	1	1378
Liverpool	35-44	M		750
Liverpool	35-44	M	0	6914
Liverpool	35-44	M	1	1010
Liverpool	45-54	F		557
Liverpool	45-54	F	0	5857
Liverpool	45-54	F	1	1025
Liverpool	45-54	M		638
Liverpool	45-54	M	0	6081
Liverpool	45-54	M	1	938
Liverpool	55-64	F		488
Liverpool	55-64	F	0	4760
Liverpool	55-64	F	1	651
Liverpool	55-64	M		497
Liverpool	55-64	M	0	4623
Liverpool	55-64	M	1	552
Liverpool	65-74	F		394
Liverpool	65-74	F	0	3104
Liverpool	65-74	F	1	428
Liverpool	65-74	M		337
Liverpool	65-74	M	0	2938
Liverpool	65-74	M	1	348
Liverpool	75-84	F		269
Liverpool	75-84	F	0	1709
Liverpool	75-84	F	1	176
Liverpool	75-84	M		213
Liverpool	75-84	M	0	1432
Liverpool	75-84	M	1	141
Liverpool	85+	F		135
Liverpool	85+	F	0	837
Liverpool	85+	F	1	18
Liverpool	85+	M		75
Liverpool	85+	M	0	457
Liverpool	85+	M	1	18
Cronulla - Miranda - Caringbah	15-19	F		193
Cronulla - Miranda - Caringbah	15-19	F	0	2209
Cronulla - Miranda - Caringbah	15-19	F	1	676
Cronulla - Miranda - Caringbah	15-19	M		174
Cronulla - Miranda - Caringbah	15-19	M	0	2420
Cronulla - Miranda - Caringbah	15-19	M	1	546
Cronulla - Miranda - Caringbah	20-24	F		152
Cronulla - Miranda - Caringbah	20-24	F	0	2319
Cronulla - Miranda - Caringbah	20-24	F	1	552
Cronulla - Miranda - Caringbah	20-24	M		172
Cronulla - Miranda - Caringbah	20-24	M	0	2534
Cronulla - Miranda - Caringbah	20-24	M	1	445
Cronulla - Miranda - Caringbah	25-34	F		451
Cronulla - Miranda - Caringbah	25-34	F	0	5777
Cronulla - Miranda - Caringbah	25-34	F	1	972
Cronulla - Miranda - Caringbah	25-34	M		433
Cronulla - Miranda - Caringbah	25-34	M	0	5460
Cronulla - Miranda - Caringbah	25-34	M	1	794
Cronulla - Miranda - Caringbah	35-44	F		379
Cronulla - Miranda - Caringbah	35-44	F	0	5405
Cronulla - Miranda - Caringbah	35-44	F	1	1785
Cronulla - Miranda - Caringbah	35-44	M		427
Cronulla - Miranda - Caringbah	35-44	M	0	5663
Cronulla - Miranda - Caringbah	35-44	M	1	1162
Cronulla - Miranda - Caringbah	45-54	F		363
Cronulla - Miranda - Caringbah	45-54	F	0	5507
Cronulla - Miranda - Caringbah	45-54	F	1	1869
Cronulla - Miranda - Caringbah	45-54	M		364
Cronulla - Miranda - Caringbah	45-54	M	0	5474
Cronulla - Miranda - Caringbah	45-54	M	1	1537
Cronulla - Miranda - Caringbah	55-64	F		337
Cronulla - Miranda - Caringbah	55-64	F	0	5350
Cronulla - Miranda - Caringbah	55-64	F	1	1223
Cronulla - Miranda - Caringbah	55-64	M		386
Cronulla - Miranda - Caringbah	55-64	M	0	5114
Cronulla - Miranda - Caringbah	55-64	M	1	1123
Cronulla - Miranda - Caringbah	65-74	F		306
Cronulla - Miranda - Caringbah	65-74	F	0	4031
Cronulla - Miranda - Caringbah	65-74	F	1	1054
Cronulla - Miranda - Caringbah	65-74	M		293
Cronulla - Miranda - Caringbah	65-74	M	0	3656
Cronulla - Miranda - Caringbah	65-74	M	1	899
Cronulla - Miranda - Caringbah	75-84	F		306
Cronulla - Miranda - Caringbah	75-84	F	0	2691
Cronulla - Miranda - Caringbah	75-84	F	1	624
Cronulla - Miranda - Caringbah	75-84	M		210
Cronulla - Miranda - Caringbah	75-84	M	0	2170
Cronulla - Miranda - Caringbah	75-84	M	1	481
Cronulla - Miranda - Caringbah	85+	F		261
Cronulla - Miranda - Caringbah	85+	F	0	1842
Cronulla - Miranda - Caringbah	85+	F	1	192
Cronulla - Miranda - Caringbah	85+	M		128
Cronulla - Miranda - Caringbah	85+	M	0	1012
Cronulla - Miranda - Caringbah	85+	M	1	133
Sutherland - Menai - Heathcote	15-19	F		144
Sutherland - Menai - Heathcote	15-19	F	0	2329
Sutherland - Menai - Heathcote	15-19	F	1	820
Sutherland - Menai - Heathcote	15-19	M		168
Sutherland - Menai - Heathcote	15-19	M	0	2733
Sutherland - Menai - Heathcote	15-19	M	1	684
Sutherland - Menai - Heathcote	20-24	F		105
Sutherland - Menai - Heathcote	20-24	F	0	2402
Sutherland - Menai - Heathcote	20-24	F	1	648
Sutherland - Menai - Heathcote	20-24	M		99
Sutherland - Menai - Heathcote	20-24	M	0	2697
Sutherland - Menai - Heathcote	20-24	M	1	545
Sutherland - Menai - Heathcote	25-34	F		215
Sutherland - Menai - Heathcote	25-34	F	0	4952
Sutherland - Menai - Heathcote	25-34	F	1	1108
Sutherland - Menai - Heathcote	25-34	M		226
Sutherland - Menai - Heathcote	25-34	M	0	4970
Sutherland - Menai - Heathcote	25-34	M	1	836
Sutherland - Menai - Heathcote	35-44	F		264
Sutherland - Menai - Heathcote	35-44	F	0	5476
Sutherland - Menai - Heathcote	35-44	F	1	2182
Sutherland - Menai - Heathcote	35-44	M		277
Sutherland - Menai - Heathcote	35-44	M	0	5540
Sutherland - Menai - Heathcote	35-44	M	1	1510
Sutherland - Menai - Heathcote	45-54	F		255
Sutherland - Menai - Heathcote	45-54	F	0	5538
Sutherland - Menai - Heathcote	45-54	F	1	2021
Sutherland - Menai - Heathcote	45-54	M		298
Sutherland - Menai - Heathcote	45-54	M	0	5237
Sutherland - Menai - Heathcote	45-54	M	1	1725
Sutherland - Menai - Heathcote	55-64	F		266
Sutherland - Menai - Heathcote	55-64	F	0	5395
Sutherland - Menai - Heathcote	55-64	F	1	1392
Sutherland - Menai - Heathcote	55-64	M		238
Sutherland - Menai - Heathcote	55-64	M	0	5123
Sutherland - Menai - Heathcote	55-64	M	1	1254
Sutherland - Menai - Heathcote	65-74	F		228
Sutherland - Menai - Heathcote	65-74	F	0	3684
Sutherland - Menai - Heathcote	65-74	F	1	1071
Sutherland - Menai - Heathcote	65-74	M		203
Sutherland - Menai - Heathcote	65-74	M	0	3572
Sutherland - Menai - Heathcote	65-74	M	1	935
Sutherland - Menai - Heathcote	75-84	F		201
Sutherland - Menai - Heathcote	75-84	F	0	1848
Sutherland - Menai - Heathcote	75-84	F	1	420
Sutherland - Menai - Heathcote	75-84	M		145
Sutherland - Menai - Heathcote	75-84	M	0	1597
Sutherland - Menai - Heathcote	75-84	M	1	361
Sutherland - Menai - Heathcote	85+	F		118
Sutherland - Menai - Heathcote	85+	F	0	1322
Sutherland - Menai - Heathcote	85+	F	1	94
Sutherland - Menai - Heathcote	85+	M		71
Sutherland - Menai - Heathcote	85+	M	0	695
Sutherland - Menai - Heathcote	85+	M	1	73
Migratory - Offshore - Shipping (NSW)	15-19	F	0	8
Migratory - Offshore - Shipping (NSW)	15-19	M	0	5
Migratory - Offshore - Shipping (NSW)	20-24	F	0	4
Migratory - Offshore - Shipping (NSW)	20-24	M		3
Migratory - Offshore - Shipping (NSW)	20-24	M	1	3
Migratory - Offshore - Shipping (NSW)	25-34	F		5
Migratory - Offshore - Shipping (NSW)	25-34	F	0	18
Migratory - Offshore - Shipping (NSW)	25-34	M	0	10
Migratory - Offshore - Shipping (NSW)	35-44	F	0	14
Migratory - Offshore - Shipping (NSW)	35-44	M		3
Migratory - Offshore - Shipping (NSW)	35-44	M	0	7
Migratory - Offshore - Shipping (NSW)	45-54	F		5
Migratory - Offshore - Shipping (NSW)	45-54	F	0	19
Migratory - Offshore - Shipping (NSW)	45-54	F	1	4
Migratory - Offshore - Shipping (NSW)	45-54	M	0	15
Migratory - Offshore - Shipping (NSW)	45-54	M	1	3
Migratory - Offshore - Shipping (NSW)	55-64	F		8
Migratory - Offshore - Shipping (NSW)	55-64	F	0	34
Migratory - Offshore - Shipping (NSW)	55-64	F	1	6
Migratory - Offshore - Shipping (NSW)	55-64	M		4
Migratory - Offshore - Shipping (NSW)	55-64	M	0	16
Migratory - Offshore - Shipping (NSW)	55-64	M	1	3
Migratory - Offshore - Shipping (NSW)	65-74	F		17
Migratory - Offshore - Shipping (NSW)	65-74	F	0	40
Migratory - Offshore - Shipping (NSW)	65-74	F	1	8
Migratory - Offshore - Shipping (NSW)	65-74	M		5
Migratory - Offshore - Shipping (NSW)	65-74	M	0	29
Migratory - Offshore - Shipping (NSW)	65-74	M	1	10
Migratory - Offshore - Shipping (NSW)	75-84	F		11
Migratory - Offshore - Shipping (NSW)	75-84	F	0	13
Migratory - Offshore - Shipping (NSW)	75-84	F	1	6
Migratory - Offshore - Shipping (NSW)	75-84	M		9
Migratory - Offshore - Shipping (NSW)	75-84	M	0	14
Migratory - Offshore - Shipping (NSW)	75-84	M	1	3
Migratory - Offshore - Shipping (NSW)	85+	F	1	3
Migratory - Offshore - Shipping (NSW)	85+	M	0	4
No usual address (NSW)	15-19	F		48
No usual address (NSW)	15-19	F	0	149
No usual address (NSW)	15-19	F	1	38
No usual address (NSW)	15-19	M		76
No usual address (NSW)	15-19	M	0	174
No usual address (NSW)	15-19	M	1	37
No usual address (NSW)	20-24	F		132
No usual address (NSW)	20-24	F	0	396
No usual address (NSW)	20-24	F	1	88
No usual address (NSW)	20-24	M		168
No usual address (NSW)	20-24	M	0	495
No usual address (NSW)	20-24	M	1	88
No usual address (NSW)	25-34	F		276
No usual address (NSW)	25-34	F	0	649
No usual address (NSW)	25-34	F	1	167
No usual address (NSW)	25-34	M		508
No usual address (NSW)	25-34	M	0	978
No usual address (NSW)	25-34	M	1	132
No usual address (NSW)	35-44	F		191
No usual address (NSW)	35-44	F	0	349
No usual address (NSW)	35-44	F	1	92
No usual address (NSW)	35-44	M		495
No usual address (NSW)	35-44	M	0	676
No usual address (NSW)	35-44	M	1	100
No usual address (NSW)	45-54	F		182
No usual address (NSW)	45-54	F	0	361
No usual address (NSW)	45-54	F	1	107
No usual address (NSW)	45-54	M		455
No usual address (NSW)	45-54	M	0	593
No usual address (NSW)	45-54	M	1	100
No usual address (NSW)	55-64	F		147
No usual address (NSW)	55-64	F	0	468
No usual address (NSW)	55-64	F	1	124
No usual address (NSW)	55-64	M		315
No usual address (NSW)	55-64	M	0	583
No usual address (NSW)	55-64	M	1	89
No usual address (NSW)	65-74	F		93
No usual address (NSW)	65-74	F	0	316
No usual address (NSW)	65-74	F	1	70
No usual address (NSW)	65-74	M		176
No usual address (NSW)	65-74	M	0	470
No usual address (NSW)	65-74	M	1	73
No usual address (NSW)	75-84	F		38
No usual address (NSW)	75-84	F	0	66
No usual address (NSW)	75-84	F	1	13
No usual address (NSW)	75-84	M		48
No usual address (NSW)	75-84	M	0	96
No usual address (NSW)	75-84	M	1	13
No usual address (NSW)	85+	F		11
No usual address (NSW)	85+	F	0	33
No usual address (NSW)	85+	M		8
No usual address (NSW)	85+	M	0	22
Ballarat	15-19	F		283
Ballarat	15-19	F	0	2196
Ballarat	15-19	F	1	860
Ballarat	15-19	M		288
Ballarat	15-19	M	0	2481
Ballarat	15-19	M	1	705
Ballarat	20-24	F		278
Ballarat	20-24	F	0	2710
Ballarat	20-24	F	1	884
Ballarat	20-24	M		281
Ballarat	20-24	M	0	2858
Ballarat	20-24	M	1	684
Ballarat	25-34	F		453
Ballarat	25-34	F	0	5079
Ballarat	25-34	F	1	1268
Ballarat	25-34	M		441
Ballarat	25-34	M	0	5014
Ballarat	25-34	M	1	1044
Ballarat	35-44	F		369
Ballarat	35-44	F	0	4451
Ballarat	35-44	F	1	1822
Ballarat	35-44	M		400
Ballarat	35-44	M	0	4387
Ballarat	35-44	M	1	1263
Ballarat	45-54	F		443
Ballarat	45-54	F	0	4699
Ballarat	45-54	F	1	1848
Ballarat	45-54	M		413
Ballarat	45-54	M	0	4349
Ballarat	45-54	M	1	1525
Ballarat	55-64	F		438
Ballarat	55-64	F	0	4599
Ballarat	55-64	F	1	1520
Ballarat	55-64	M		384
Ballarat	55-64	M	0	4193
Ballarat	55-64	M	1	1221
Ballarat	65-74	F		454
Ballarat	65-74	F	0	3385
Ballarat	65-74	F	1	1385
Ballarat	65-74	M		453
Ballarat	65-74	M	0	3035
Ballarat	65-74	M	1	1110
Ballarat	75-84	F		470
Ballarat	75-84	F	0	2068
Ballarat	75-84	F	1	572
Ballarat	75-84	M		298
Ballarat	75-84	M	0	1586
Ballarat	75-84	M	1	488
Ballarat	85+	F		225
Ballarat	85+	F	0	1262
Ballarat	85+	F	1	117
Ballarat	85+	M		139
Ballarat	85+	M	0	597
Ballarat	85+	M	1	70
Creswick - Daylesford - Ballan	15-19	F		105
Creswick - Daylesford - Ballan	15-19	F	0	450
Creswick - Daylesford - Ballan	15-19	F	1	179
Creswick - Daylesford - Ballan	15-19	M		120
Creswick - Daylesford - Ballan	15-19	M	0	497
Creswick - Daylesford - Ballan	15-19	M	1	161
Creswick - Daylesford - Ballan	20-24	F		50
Creswick - Daylesford - Ballan	20-24	F	0	342
Creswick - Daylesford - Ballan	20-24	F	1	130
Creswick - Daylesford - Ballan	20-24	M		62
Creswick - Daylesford - Ballan	20-24	M	0	419
Creswick - Daylesford - Ballan	20-24	M	1	108
Creswick - Daylesford - Ballan	25-34	F		95
Creswick - Daylesford - Ballan	25-34	F	0	783
Creswick - Daylesford - Ballan	25-34	F	1	274
Creswick - Daylesford - Ballan	25-34	M		90
Creswick - Daylesford - Ballan	25-34	M	0	773
Creswick - Daylesford - Ballan	25-34	M	1	185
Creswick - Daylesford - Ballan	35-44	F		141
Creswick - Daylesford - Ballan	35-44	F	0	992
Creswick - Daylesford - Ballan	35-44	F	1	647
Creswick - Daylesford - Ballan	35-44	M		122
Creswick - Daylesford - Ballan	35-44	M	0	1056
Creswick - Daylesford - Ballan	35-44	M	1	430
Creswick - Daylesford - Ballan	45-54	F		204
Creswick - Daylesford - Ballan	45-54	F	0	1371
Creswick - Daylesford - Ballan	45-54	F	1	731
Creswick - Daylesford - Ballan	45-54	M		203
Creswick - Daylesford - Ballan	45-54	M	0	1355
Creswick - Daylesford - Ballan	45-54	M	1	611
Creswick - Daylesford - Ballan	55-64	F		223
Creswick - Daylesford - Ballan	55-64	F	0	1483
Creswick - Daylesford - Ballan	55-64	F	1	715
Creswick - Daylesford - Ballan	55-64	M		223
Creswick - Daylesford - Ballan	55-64	M	0	1464
Creswick - Daylesford - Ballan	55-64	M	1	666
Creswick - Daylesford - Ballan	65-74	F		207
Creswick - Daylesford - Ballan	65-74	F	0	1056
Creswick - Daylesford - Ballan	65-74	F	1	570
Creswick - Daylesford - Ballan	65-74	M		205
Creswick - Daylesford - Ballan	65-74	M	0	1176
Creswick - Daylesford - Ballan	65-74	M	1	551
Creswick - Daylesford - Ballan	75-84	F		129
Creswick - Daylesford - Ballan	75-84	F	0	461
Creswick - Daylesford - Ballan	75-84	F	1	190
Creswick - Daylesford - Ballan	75-84	M		119
Creswick - Daylesford - Ballan	75-84	M	0	498
Creswick - Daylesford - Ballan	75-84	M	1	155
Creswick - Daylesford - Ballan	85+	F		88
Creswick - Daylesford - Ballan	85+	F	0	295
Creswick - Daylesford - Ballan	85+	F	1	36
Creswick - Daylesford - Ballan	85+	M		46
Creswick - Daylesford - Ballan	85+	M	0	164
Creswick - Daylesford - Ballan	85+	M	1	20
Maryborough - Pyrenees	15-19	F		74
Maryborough - Pyrenees	15-19	F	0	401
Maryborough - Pyrenees	15-19	F	1	164
Maryborough - Pyrenees	15-19	M		82
Maryborough - Pyrenees	15-19	M	0	457
Maryborough - Pyrenees	15-19	M	1	149
Maryborough - Pyrenees	20-24	F		33
Maryborough - Pyrenees	20-24	F	0	381
Maryborough - Pyrenees	20-24	F	1	105
Maryborough - Pyrenees	20-24	M		45
Maryborough - Pyrenees	20-24	M	0	407
Maryborough - Pyrenees	20-24	M	1	119
Maryborough - Pyrenees	25-34	F		64
Maryborough - Pyrenees	25-34	F	0	739
Maryborough - Pyrenees	25-34	F	1	232
Maryborough - Pyrenees	25-34	M		123
Maryborough - Pyrenees	25-34	M	0	680
Maryborough - Pyrenees	25-34	M	1	170
Maryborough - Pyrenees	35-44	F		88
Maryborough - Pyrenees	35-44	F	0	739
Maryborough - Pyrenees	35-44	F	1	457
Maryborough - Pyrenees	35-44	M		171
Maryborough - Pyrenees	35-44	M	0	892
Maryborough - Pyrenees	35-44	M	1	313
Maryborough - Pyrenees	45-54	F		119
Maryborough - Pyrenees	45-54	F	0	1139
Maryborough - Pyrenees	45-54	F	1	502
Maryborough - Pyrenees	45-54	M		246
Maryborough - Pyrenees	45-54	M	0	1096
Maryborough - Pyrenees	45-54	M	1	427
Maryborough - Pyrenees	55-64	F		170
Maryborough - Pyrenees	55-64	F	0	1331
Maryborough - Pyrenees	55-64	F	1	544
Maryborough - Pyrenees	55-64	M		234
Maryborough - Pyrenees	55-64	M	0	1393
Maryborough - Pyrenees	55-64	M	1	525
Maryborough - Pyrenees	65-74	F		222
Maryborough - Pyrenees	65-74	F	0	1113
Maryborough - Pyrenees	65-74	F	1	535
Maryborough - Pyrenees	65-74	M		268
Maryborough - Pyrenees	65-74	M	0	1303
Maryborough - Pyrenees	65-74	M	1	455
Maryborough - Pyrenees	75-84	F		145
Maryborough - Pyrenees	75-84	F	0	580
Maryborough - Pyrenees	75-84	F	1	172
Maryborough - Pyrenees	75-84	M		153
Maryborough - Pyrenees	75-84	M	0	643
Maryborough - Pyrenees	75-84	M	1	155
Maryborough - Pyrenees	85+	F		90
Maryborough - Pyrenees	85+	F	0	321
Maryborough - Pyrenees	85+	F	1	32
Maryborough - Pyrenees	85+	M		51
Maryborough - Pyrenees	85+	M	0	181
Maryborough - Pyrenees	85+	M	1	32
Bendigo	15-19	F		294
Bendigo	15-19	F	0	1979
Bendigo	15-19	F	1	729
Bendigo	15-19	M		318
Bendigo	15-19	M	0	2128
Bendigo	15-19	M	1	577
Bendigo	20-24	F		228
Bendigo	20-24	F	0	2501
Bendigo	20-24	F	1	846
Bendigo	20-24	M		234
Bendigo	20-24	M	0	2542
Bendigo	20-24	M	1	623
Bendigo	25-34	F		430
Bendigo	25-34	F	0	4748
Bendigo	25-34	F	1	1237
Bendigo	25-34	M		437
Bendigo	25-34	M	0	4574
Bendigo	25-34	M	1	989
Bendigo	35-44	F		380
Bendigo	35-44	F	0	3782
Bendigo	35-44	F	1	1726
Bendigo	35-44	M		360
Bendigo	35-44	M	0	3778
Bendigo	35-44	M	1	1217
Bendigo	45-54	F		395
Bendigo	45-54	F	0	4018
Bendigo	45-54	F	1	1625
Bendigo	45-54	M		425
Bendigo	45-54	M	0	3727
Bendigo	45-54	M	1	1359
Bendigo	55-64	F		409
Bendigo	55-64	F	0	4138
Bendigo	55-64	F	1	1470
Bendigo	55-64	M		429
Bendigo	55-64	M	0	3747
Bendigo	55-64	M	1	1210
Bendigo	65-74	F		420
Bendigo	65-74	F	0	2917
Bendigo	65-74	F	1	1347
Bendigo	65-74	M		409
Bendigo	65-74	M	0	2664
Bendigo	65-74	M	1	1114
Bendigo	75-84	F		471
Bendigo	75-84	F	0	1910
Bendigo	75-84	F	1	514
Bendigo	75-84	M		352
Bendigo	75-84	M	0	1519
Bendigo	75-84	M	1	476
Bendigo	85+	F		373
Bendigo	85+	F	0	1156
Bendigo	85+	F	1	102
Bendigo	85+	M		187
Bendigo	85+	M	0	616
Bendigo	85+	M	1	88
Heathcote - Castlemaine - Kyneton	15-19	F		143
Heathcote - Castlemaine - Kyneton	15-19	F	0	808
Heathcote - Castlemaine - Kyneton	15-19	F	1	330
Heathcote - Castlemaine - Kyneton	15-19	M		185
Heathcote - Castlemaine - Kyneton	15-19	M	0	901
Heathcote - Castlemaine - Kyneton	15-19	M	1	307
Heathcote - Castlemaine - Kyneton	20-24	F		63
Heathcote - Castlemaine - Kyneton	20-24	F	0	599
Heathcote - Castlemaine - Kyneton	20-24	F	1	202
Heathcote - Castlemaine - Kyneton	20-24	M		130
Heathcote - Castlemaine - Kyneton	20-24	M	0	696
Heathcote - Castlemaine - Kyneton	20-24	M	1	180
Heathcote - Castlemaine - Kyneton	25-34	F		174
Heathcote - Castlemaine - Kyneton	25-34	F	0	1300
Heathcote - Castlemaine - Kyneton	25-34	F	1	434
Heathcote - Castlemaine - Kyneton	25-34	M		391
Heathcote - Castlemaine - Kyneton	25-34	M	0	1230
Heathcote - Castlemaine - Kyneton	25-34	M	1	353
Heathcote - Castlemaine - Kyneton	35-44	F		239
Heathcote - Castlemaine - Kyneton	35-44	F	0	1586
Heathcote - Castlemaine - Kyneton	35-44	F	1	1171
Heathcote - Castlemaine - Kyneton	35-44	M		370
Heathcote - Castlemaine - Kyneton	35-44	M	0	1690
Heathcote - Castlemaine - Kyneton	35-44	M	1	713
Heathcote - Castlemaine - Kyneton	45-54	F		278
Heathcote - Castlemaine - Kyneton	45-54	F	0	2206
Heathcote - Castlemaine - Kyneton	45-54	F	1	1256
Heathcote - Castlemaine - Kyneton	45-54	M		397
Heathcote - Castlemaine - Kyneton	45-54	M	0	2041
Heathcote - Castlemaine - Kyneton	45-54	M	1	1049
Heathcote - Castlemaine - Kyneton	55-64	F		325
Heathcote - Castlemaine - Kyneton	55-64	F	0	2286
Heathcote - Castlemaine - Kyneton	55-64	F	1	1192
Heathcote - Castlemaine - Kyneton	55-64	M		376
Heathcote - Castlemaine - Kyneton	55-64	M	0	2333
Heathcote - Castlemaine - Kyneton	55-64	M	1	1015
Heathcote - Castlemaine - Kyneton	65-74	F		328
Heathcote - Castlemaine - Kyneton	65-74	F	0	1687
Heathcote - Castlemaine - Kyneton	65-74	F	1	1073
Heathcote - Castlemaine - Kyneton	65-74	M		330
Heathcote - Castlemaine - Kyneton	65-74	M	0	1850
Heathcote - Castlemaine - Kyneton	65-74	M	1	882
Heathcote - Castlemaine - Kyneton	75-84	F		246
Heathcote - Castlemaine - Kyneton	75-84	F	0	856
Heathcote - Castlemaine - Kyneton	75-84	F	1	368
Heathcote - Castlemaine - Kyneton	75-84	M		219
Heathcote - Castlemaine - Kyneton	75-84	M	0	826
Heathcote - Castlemaine - Kyneton	75-84	M	1	337
Heathcote - Castlemaine - Kyneton	85+	F		177
Heathcote - Castlemaine - Kyneton	85+	F	0	458
Heathcote - Castlemaine - Kyneton	85+	F	1	64
Heathcote - Castlemaine - Kyneton	85+	M		77
Heathcote - Castlemaine - Kyneton	85+	M	0	300
Heathcote - Castlemaine - Kyneton	85+	M	1	52
Loddon - Elmore	15-19	F		61
Loddon - Elmore	15-19	F	0	195
Loddon - Elmore	15-19	F	1	89
Loddon - Elmore	15-19	M		45
Loddon - Elmore	15-19	M	0	203
Loddon - Elmore	15-19	M	1	95
Loddon - Elmore	20-24	F		11
Loddon - Elmore	20-24	F	0	114
Loddon - Elmore	20-24	F	1	64
Loddon - Elmore	20-24	M		16
Loddon - Elmore	20-24	M	0	121
Loddon - Elmore	20-24	M	1	51
Loddon - Elmore	25-34	F		44
Loddon - Elmore	25-34	F	0	255
Loddon - Elmore	25-34	F	1	129
Loddon - Elmore	25-34	M		45
Loddon - Elmore	25-34	M	0	263
Loddon - Elmore	25-34	M	1	89
Loddon - Elmore	35-44	F		51
Loddon - Elmore	35-44	F	0	302
Loddon - Elmore	35-44	F	1	236
Loddon - Elmore	35-44	M		68
Loddon - Elmore	35-44	M	0	350
Loddon - Elmore	35-44	M	1	184
Loddon - Elmore	45-54	F		78
Loddon - Elmore	45-54	F	0	454
Loddon - Elmore	45-54	F	1	330
Loddon - Elmore	45-54	M		92
Loddon - Elmore	45-54	M	0	484
Loddon - Elmore	45-54	M	1	261
Loddon - Elmore	55-64	F		74
Loddon - Elmore	55-64	F	0	562
Loddon - Elmore	55-64	F	1	308
Loddon - Elmore	55-64	M		100
Loddon - Elmore	55-64	M	0	631
Loddon - Elmore	55-64	M	1	345
Loddon - Elmore	65-74	F		85
Loddon - Elmore	65-74	F	0	382
Loddon - Elmore	65-74	F	1	221
