SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Daly - Tiwi - West Arnhem	PHL	2015	12
Daly - Tiwi - West Arnhem	PHL	2016	7
Daly - Tiwi - West Arnhem	POL	1985	4
Daly - Tiwi - West Arnhem	THA		5
Daly - Tiwi - West Arnhem	THA	1995	4
Daly - Tiwi - West Arnhem	THA	2005	5
Daly - Tiwi - West Arnhem	THA	2010	3
Daly - Tiwi - West Arnhem	THA	2013	3
Daly - Tiwi - West Arnhem	THA	2014	3
Daly - Tiwi - West Arnhem	THA	2015	4
Daly - Tiwi - West Arnhem	THA	2016	3
Daly - Tiwi - West Arnhem	USA	1975	4
Daly - Tiwi - West Arnhem	USA	1985	3
Daly - Tiwi - West Arnhem	USA	1995	3
Daly - Tiwi - West Arnhem	USA	2010	3
Daly - Tiwi - West Arnhem	USA	2013	3
Daly - Tiwi - West Arnhem	VNM		7
Daly - Tiwi - West Arnhem	VNM	1985	11
Daly - Tiwi - West Arnhem	VNM	1995	11
Daly - Tiwi - West Arnhem	VNM	2005	8
Daly - Tiwi - West Arnhem	VNM	2010	3
Daly - Tiwi - West Arnhem	VNM	2011	3
Daly - Tiwi - West Arnhem	VNM	2012	3
Daly - Tiwi - West Arnhem	VNM	2013	3
Daly - Tiwi - West Arnhem	ZAF		3
Daly - Tiwi - West Arnhem	ZAF	2010	4
Daly - Tiwi - West Arnhem	ZAF	2016	3
East Arnhem			6
East Arnhem		1965	3
East Arnhem		1975	13
East Arnhem		1985	23
East Arnhem		1995	33
East Arnhem		2005	15
East Arnhem		2010	22
East Arnhem		2011	12
East Arnhem		2012	7
East Arnhem		2013	4
East Arnhem		2015	3
East Arnhem		2016	4
East Arnhem	CHN	2011	4
East Arnhem	DEU	1965	3
East Arnhem	DEU	1985	3
East Arnhem	DEU	2005	4
East Arnhem	DEU	2010	3
East Arnhem	FJI	1965	3
East Arnhem	FJI	1975	3
East Arnhem	FJI	1985	4
East Arnhem	FJI	2010	3
East Arnhem	GBR	1955	3
East Arnhem	GBR	1965	16
East Arnhem	GBR	1975	39
East Arnhem	GBR	1985	10
East Arnhem	GBR	1995	12
East Arnhem	GBR	2005	9
East Arnhem	GBR	2010	19
East Arnhem	GBR	2011	3
East Arnhem	GBR	2015	7
East Arnhem	GRC	1975	3
East Arnhem	IDN	2005	3
East Arnhem	IND	2005	3
East Arnhem	IND	2010	18
East Arnhem	IND	2011	3
East Arnhem	IND	2016	5
East Arnhem	IRL	2011	3
East Arnhem	IRN	2010	3
East Arnhem	IRQ	2005	8
East Arnhem	ITA		3
East Arnhem	ITA	1955	4
East Arnhem	LKA	1995	3
East Arnhem	LKA	2010	3
East Arnhem	MYS	1965	3
East Arnhem	NLD	2005	4
East Arnhem	NLD	2010	3
East Arnhem	NZL		15
East Arnhem	NZL	1975	8
East Arnhem	NZL	1985	41
East Arnhem	NZL	1995	33
East Arnhem	NZL	2005	35
East Arnhem	NZL	2010	48
East Arnhem	NZL	2011	3
East Arnhem	NZL	2012	12
East Arnhem	NZL	2013	8
East Arnhem	NZL	2014	3
East Arnhem	NZL	2015	8
East Arnhem	NZL	2016	4
East Arnhem	PAK	2010	3
East Arnhem	PAK	2014	3
East Arnhem	PHL		3
East Arnhem	PHL	1985	6
East Arnhem	PHL	1995	8
East Arnhem	PHL	2005	13
East Arnhem	PHL	2010	13
East Arnhem	PHL	2011	3
East Arnhem	PHL	2013	3
East Arnhem	PHL	2014	3
East Arnhem	PHL	2016	3
East Arnhem	THA	2005	3
East Arnhem	THA	2010	3
East Arnhem	USA	2005	3
East Arnhem	USA	2010	4
East Arnhem	ZAF	1975	3
East Arnhem	ZAF	2005	15
East Arnhem	ZAF	2010	26
East Arnhem	ZAF	2013	6
East Arnhem	ZWE	1995	3
East Arnhem	ZWE	2010	3
East Arnhem	ZWE	2011	3
East Arnhem	ZWE	2014	8
Katherine			11
Katherine		1955	4
Katherine		1965	3
Katherine		1975	25
Katherine		1985	18
Katherine		1995	17
Katherine		2005	17
Katherine		2010	40
Katherine		2011	15
Katherine		2012	9
Katherine		2013	8
Katherine		2014	7
Katherine		2015	10
Katherine		2016	3
Katherine	CAN	1975	4
Katherine	CAN	1985	3
Katherine	CAN	2005	7
Katherine	CAN	2010	3
Katherine	CHN		11
Katherine	CHN	2005	5
Katherine	CHN	2015	5
Katherine	CHN	2016	8
Katherine	DEU	1955	7
Katherine	DEU	1965	4
Katherine	DEU	1985	8
Katherine	DEU	2005	3
Katherine	DEU	2010	7
Katherine	DEU	2012	7
Katherine	FJI		3
Katherine	FJI	2005	7
Katherine	FJI	2010	3
Katherine	FJI	2012	8
Katherine	FJI	2016	8
Katherine	GBR		17
Katherine	GBR	1955	13
Katherine	GBR	1965	34
Katherine	GBR	1975	80
Katherine	GBR	1985	25
Katherine	GBR	1995	13
Katherine	GBR	2005	19
Katherine	GBR	2010	25
Katherine	GBR	2011	9
Katherine	GBR	2012	3
Katherine	GBR	2013	4
Katherine	GBR	2014	6
Katherine	GBR	2015	3
Katherine	HRV	1975	5
Katherine	IDN	2005	4
Katherine	IDN	2015	3
Katherine	IND	1985	4
Katherine	IND	1995	9
Katherine	IND	2005	10
Katherine	IND	2010	44
Katherine	IND	2011	11
Katherine	IND	2012	11
Katherine	IND	2013	3
Katherine	IND	2014	5
Katherine	IND	2015	11
Katherine	IND	2016	7
Katherine	IRL	1965	3
Katherine	IRL	1975	3
Katherine	IRL	2005	4
Katherine	IRL	2011	4
Katherine	IRL	2014	3
Katherine	IRL	2015	4
Katherine	IRN	2010	3
Katherine	IRQ	2005	7
Katherine	IRQ	2010	3
Katherine	ITA	1965	4
Katherine	ITA	1975	3
Katherine	ITA	2015	3
Katherine	JPN	1995	3
Katherine	KOR		3
Katherine	KOR	2010	3
Katherine	KOR	2015	3
Katherine	LKA	1975	3
Katherine	LKA	2005	3
Katherine	LKA	2010	7
Katherine	LKA	2011	5
Katherine	LKA	2012	3
Katherine	LKA	2013	3
Katherine	MYS	1975	3
Katherine	MYS	1985	11
Katherine	MYS	1995	3
Katherine	MYS	2005	3
Katherine	NLD	1955	6
Katherine	NLD	1965	3
Katherine	NLD	1985	3
Katherine	NLD	2005	3
Katherine	NLD	2010	4
Katherine	NZL		17
Katherine	NZL	1965	3
Katherine	NZL	1975	32
Katherine	NZL	1985	36
Katherine	NZL	1995	31
Katherine	NZL	2005	22
Katherine	NZL	2010	23
Katherine	NZL	2011	5
Katherine	NZL	2012	9
Katherine	NZL	2013	11
Katherine	NZL	2014	10
Katherine	NZL	2015	13
Katherine	NZL	2016	5
Katherine	PHL		9
Katherine	PHL	1985	22
Katherine	PHL	1995	35
Katherine	PHL	2005	27
Katherine	PHL	2010	46
Katherine	PHL	2011	28
Katherine	PHL	2012	13
Katherine	PHL	2013	16
Katherine	PHL	2014	22
Katherine	PHL	2015	8
Katherine	PHL	2016	3
Katherine	POL	1985	3
Katherine	POL	2005	3
Katherine	THA	1995	3
Katherine	THA	2005	4
Katherine	THA	2010	6
Katherine	THA	2014	5
Katherine	USA		4
Katherine	USA	1965	3
Katherine	USA	1975	4
Katherine	USA	1995	5
Katherine	USA	2005	8
Katherine	USA	2010	8
Katherine	USA	2011	7
Katherine	USA	2014	7
Katherine	VNM	1995	3
Katherine	VNM	2005	4
Katherine	VNM	2010	7
Katherine	VNM	2012	5
Katherine	VNM	2014	5
Katherine	ZAF	1985	4
Katherine	ZAF	1995	3
Katherine	ZAF	2005	4
Katherine	ZAF	2010	8
Katherine	ZAF	2011	7
Katherine	ZAF	2016	4
Katherine	ZWE	2005	9
Katherine	ZWE	2010	12
Katherine	ZWE	2012	4
Katherine	ZWE	2015	6
Migratory - Offshore - Shipping (NT)	IDN		9
Migratory - Offshore - Shipping (NT)	IDN	2016	15
Migratory - Offshore - Shipping (NT)	JPN	2016	5
Migratory - Offshore - Shipping (NT)	PHL	2016	8
No usual address (NT)			9
No usual address (NT)		1965	3
No usual address (NT)		1975	3
No usual address (NT)		1985	6
No usual address (NT)		2010	3
No usual address (NT)		2011	3
No usual address (NT)		2014	10
No usual address (NT)		2015	17
No usual address (NT)		2016	11
No usual address (NT)	CAN	2015	4
No usual address (NT)	CAN	2016	4
No usual address (NT)	DEU		4
No usual address (NT)	DEU	1955	3
No usual address (NT)	DEU	1965	3
No usual address (NT)	DEU	1975	3
No usual address (NT)	DEU	2010	6
No usual address (NT)	DEU	2015	3
No usual address (NT)	DEU	2016	6
No usual address (NT)	GBR		8
No usual address (NT)	GBR	1955	3
No usual address (NT)	GBR	1965	14
No usual address (NT)	GBR	1975	24
No usual address (NT)	GBR	1985	6
No usual address (NT)	GBR	1995	8
No usual address (NT)	GBR	2005	14
No usual address (NT)	GBR	2010	3
No usual address (NT)	GBR	2013	3
No usual address (NT)	GBR	2014	11
No usual address (NT)	GBR	2015	18
No usual address (NT)	GBR	2016	11
No usual address (NT)	IND	2010	3
No usual address (NT)	IRL	2012	3
No usual address (NT)	IRL	2014	3
No usual address (NT)	ITA	2015	3
No usual address (NT)	MYS	2011	3
No usual address (NT)	NLD	1955	7
No usual address (NT)	NLD	1965	4
No usual address (NT)	NLD	1985	3
No usual address (NT)	NLD	2015	3
No usual address (NT)	NZL	1975	16
No usual address (NT)	NZL	1985	7
No usual address (NT)	NZL	1995	10
No usual address (NT)	NZL	2005	9
No usual address (NT)	NZL	2010	9
No usual address (NT)	NZL	2011	3
No usual address (NT)	NZL	2013	4
No usual address (NT)	PHL	1995	3
No usual address (NT)	POL	1985	4
No usual address (NT)	SGP	2005	4
No usual address (NT)	THA	1995	3
No usual address (NT)	USA	1985	3
No usual address (NT)	ZAF	1995	3
No usual address (NT)	ZAF	2010	3
Belconnen			126
Belconnen		1946	4
Belconnen		1955	123
Belconnen		1965	291
Belconnen		1975	642
Belconnen		1985	428
Belconnen		1995	635
Belconnen		2005	835
Belconnen		2010	755
Belconnen		2011	159
Belconnen		2012	135
Belconnen		2013	213
Belconnen		2014	214
Belconnen		2015	220
Belconnen		2016	182
Belconnen	CAN		7
Belconnen	CAN	1965	3
Belconnen	CAN	1975	46
Belconnen	CAN	1985	31
Belconnen	CAN	1995	42
Belconnen	CAN	2005	37
Belconnen	CAN	2010	30
Belconnen	CAN	2011	7
Belconnen	CAN	2012	10
Belconnen	CAN	2013	11
Belconnen	CAN	2014	9
Belconnen	CAN	2015	9
Belconnen	CAN	2016	10
Belconnen	CHN		162
Belconnen	CHN	1955	9
Belconnen	CHN	1965	13
Belconnen	CHN	1975	12
Belconnen	CHN	1985	51
Belconnen	CHN	1995	236
Belconnen	CHN	2005	479
Belconnen	CHN	2010	532
Belconnen	CHN	2011	129
Belconnen	CHN	2012	146
Belconnen	CHN	2013	245
Belconnen	CHN	2014	445
Belconnen	CHN	2015	525
Belconnen	CHN	2016	430
Belconnen	DEU		21
Belconnen	DEU	1955	202
Belconnen	DEU	1965	100
Belconnen	DEU	1975	50
Belconnen	DEU	1985	35
Belconnen	DEU	1995	23
Belconnen	DEU	2005	63
Belconnen	DEU	2010	30
Belconnen	DEU	2011	8
Belconnen	DEU	2012	11
Belconnen	DEU	2013	3
Belconnen	DEU	2015	10
Belconnen	EGY		3
Belconnen	EGY	1955	4
Belconnen	EGY	1965	7
Belconnen	EGY	1975	10
Belconnen	EGY	1985	3
Belconnen	EGY	1995	7
Belconnen	EGY	2005	12
Belconnen	EGY	2010	14
Belconnen	EGY	2012	3
Belconnen	EGY	2013	5
Belconnen	EGY	2014	3
Belconnen	EGY	2015	3
Belconnen	EGY	2016	5
Belconnen	FJI		4
Belconnen	FJI	1955	3
Belconnen	FJI	1965	3
Belconnen	FJI	1975	10
Belconnen	FJI	1985	29
Belconnen	FJI	1995	58
Belconnen	FJI	2005	64
Belconnen	FJI	2010	50
Belconnen	FJI	2012	4
Belconnen	FJI	2014	3
Belconnen	FJI	2015	10
Belconnen	GBR		68
Belconnen	GBR	1946	18
Belconnen	GBR	1955	327
Belconnen	GBR	1965	729
Belconnen	GBR	1975	985
Belconnen	GBR	1985	389
Belconnen	GBR	1995	289
Belconnen	GBR	2005	242
Belconnen	GBR	2010	211
Belconnen	GBR	2011	82
Belconnen	GBR	2012	48
Belconnen	GBR	2013	40
Belconnen	GBR	2014	30
Belconnen	GBR	2015	30
Belconnen	GBR	2016	11
Belconnen	GRC		12
Belconnen	GRC	1955	38
Belconnen	GRC	1965	122
Belconnen	GRC	1975	102
Belconnen	GRC	1985	23
Belconnen	GRC	1995	13
Belconnen	GRC	2005	9
Belconnen	GRC	2013	3
Belconnen	GRC	2014	3
Belconnen	GRC	2016	4
Belconnen	HKG		9
Belconnen	HKG	1946	4
Belconnen	HKG	1955	3
Belconnen	HKG	1965	17
Belconnen	HKG	1975	23
Belconnen	HKG	1985	55
Belconnen	HKG	1995	109
Belconnen	HKG	2005	77
Belconnen	HKG	2010	30
Belconnen	HKG	2011	7
Belconnen	HKG	2012	5
Belconnen	HKG	2013	10
Belconnen	HKG	2014	16
Belconnen	HKG	2015	14
Belconnen	HKG	2016	6
Belconnen	HRV		5
Belconnen	HRV	1955	4
Belconnen	HRV	1965	90
Belconnen	HRV	1975	169
Belconnen	HRV	1985	18
Belconnen	HRV	1995	24
Belconnen	HRV	2005	9
Belconnen	HRV	2010	3
Belconnen	IDN		3
Belconnen	IDN	1955	9
Belconnen	IDN	1965	11
Belconnen	IDN	1975	8
Belconnen	IDN	1985	25
Belconnen	IDN	1995	29
Belconnen	IDN	2005	54
Belconnen	IDN	2010	52
Belconnen	IDN	2011	15
Belconnen	IDN	2012	13
Belconnen	IDN	2013	14
Belconnen	IDN	2014	31
Belconnen	IDN	2015	45
Belconnen	IDN	2016	43
Belconnen	IND		59
Belconnen	IND	1955	12
Belconnen	IND	1965	7
Belconnen	IND	1975	55
Belconnen	IND	1985	46
Belconnen	IND	1995	128
Belconnen	IND	2005	392
Belconnen	IND	2010	597
Belconnen	IND	2011	79
Belconnen	IND	2012	91
Belconnen	IND	2013	93
Belconnen	IND	2014	173
Belconnen	IND	2015	111
Belconnen	IND	2016	82
Belconnen	IRL		3
Belconnen	IRL	1955	12
Belconnen	IRL	1965	21
Belconnen	IRL	1975	40
Belconnen	IRL	1985	16
Belconnen	IRL	1995	32
Belconnen	IRL	2005	15
Belconnen	IRL	2010	19
Belconnen	IRL	2011	14
Belconnen	IRL	2012	8
Belconnen	IRL	2013	12
Belconnen	IRL	2014	10
Belconnen	IRL	2015	3
Belconnen	IRN		3
Belconnen	IRN	1965	3
Belconnen	IRN	1985	11
Belconnen	IRN	1995	18
Belconnen	IRN	2005	21
Belconnen	IRN	2010	32
Belconnen	IRN	2011	17
Belconnen	IRN	2012	19
Belconnen	IRN	2013	21
Belconnen	IRN	2014	23
Belconnen	IRN	2015	11
Belconnen	IRN	2016	3
Belconnen	IRQ	1975	4
Belconnen	IRQ	1995	4
Belconnen	IRQ	2005	17
Belconnen	IRQ	2010	42
Belconnen	IRQ	2012	4
Belconnen	IRQ	2013	6
Belconnen	IRQ	2014	3
Belconnen	IRQ	2015	9
Belconnen	IRQ	2016	7
Belconnen	ITA		12
Belconnen	ITA	1946	3
Belconnen	ITA	1955	81
Belconnen	ITA	1965	215
Belconnen	ITA	1975	147
Belconnen	ITA	1985	35
Belconnen	ITA	1995	16
Belconnen	ITA	2005	17
Belconnen	ITA	2010	5
Belconnen	ITA	2011	10
Belconnen	ITA	2012	8
Belconnen	ITA	2013	3
Belconnen	ITA	2014	9
Belconnen	ITA	2016	3
Belconnen	JPN		9
Belconnen	JPN	1955	4
Belconnen	JPN	1965	3
Belconnen	JPN	1975	8
Belconnen	JPN	1985	12
Belconnen	JPN	1995	21
Belconnen	JPN	2005	46
Belconnen	JPN	2010	30
Belconnen	JPN	2011	8
Belconnen	JPN	2012	13
Belconnen	JPN	2013	8
Belconnen	JPN	2014	3
Belconnen	JPN	2015	5
Belconnen	JPN	2016	6
Belconnen	KOR		16
Belconnen	KOR	1985	13
Belconnen	KOR	1995	43
Belconnen	KOR	2005	70
Belconnen	KOR	2010	104
Belconnen	KOR	2011	25
Belconnen	KOR	2012	36
Belconnen	KOR	2013	19
Belconnen	KOR	2014	31
Belconnen	KOR	2015	25
Belconnen	KOR	2016	15
Belconnen	LBN	1975	17
Belconnen	LBN	1985	13
Belconnen	LBN	1995	22
Belconnen	LBN	2005	8
Belconnen	LBN	2010	6
Belconnen	LBN	2012	3
Belconnen	LKA		3
Belconnen	LKA	1955	4
Belconnen	LKA	1965	10
Belconnen	LKA	1975	19
Belconnen	LKA	1985	29
Belconnen	LKA	1995	126
Belconnen	LKA	2005	64
Belconnen	LKA	2010	129
Belconnen	LKA	2011	25
Belconnen	LKA	2012	25
Belconnen	LKA	2013	30
Belconnen	LKA	2014	34
Belconnen	LKA	2015	22
Belconnen	LKA	2016	11
Belconnen	MKD		4
Belconnen	MKD	1965	3
Belconnen	MKD	1975	44
Belconnen	MKD	1985	11
Belconnen	MKD	1995	6
Belconnen	MKD	2005	13
Belconnen	MKD	2010	4
Belconnen	MKD	2011	3
Belconnen	MKD	2012	3
Belconnen	MKD	2014	6
Belconnen	MLT		4
Belconnen	MLT	1955	20
Belconnen	MLT	1965	17
Belconnen	MLT	1975	11
Belconnen	MLT	1985	3
Belconnen	MYS		9
Belconnen	MYS	1965	23
Belconnen	MYS	1975	66
Belconnen	MYS	1985	93
Belconnen	MYS	1995	92
Belconnen	MYS	2005	70
Belconnen	MYS	2010	40
Belconnen	MYS	2011	11
Belconnen	MYS	2012	15
Belconnen	MYS	2013	11
Belconnen	MYS	2014	18
Belconnen	MYS	2015	23
Belconnen	MYS	2016	21
Belconnen	NLD		3
Belconnen	NLD	1955	101
Belconnen	NLD	1965	67
Belconnen	NLD	1975	28
Belconnen	NLD	1985	22
Belconnen	NLD	1995	9
Belconnen	NLD	2005	14
Belconnen	NLD	2010	13
Belconnen	NLD	2014	9
Belconnen	NLD	2015	4
Belconnen	NLD	2016	5
Belconnen	NZL		23
Belconnen	NZL	1955	11
Belconnen	NZL	1965	39
Belconnen	NZL	1975	116
Belconnen	NZL	1985	184
Belconnen	NZL	1995	165
Belconnen	NZL	2005	216
Belconnen	NZL	2010	104
Belconnen	NZL	2011	40
Belconnen	NZL	2012	64
Belconnen	NZL	2013	33
Belconnen	NZL	2014	20
Belconnen	NZL	2015	26
Belconnen	NZL	2016	6
Belconnen	PAK		14
Belconnen	PAK	1985	10
Belconnen	PAK	1995	9
Belconnen	PAK	2005	106
Belconnen	PAK	2010	129
Belconnen	PAK	2011	39
Belconnen	PAK	2012	41
Belconnen	PAK	2013	71
Belconnen	PAK	2014	51
Belconnen	PAK	2015	46
Belconnen	PAK	2016	27
Belconnen	PHL		15
Belconnen	PHL	1965	3
Belconnen	PHL	1975	34
Belconnen	PHL	1985	74
Belconnen	PHL	1995	159
Belconnen	PHL	2005	160
Belconnen	PHL	2010	144
Belconnen	PHL	2011	40
Belconnen	PHL	2012	42
Belconnen	PHL	2013	58
Belconnen	PHL	2014	81
Belconnen	PHL	2015	81
Belconnen	PHL	2016	54
Belconnen	POL		5
Belconnen	POL	1955	15
Belconnen	POL	1965	17
Belconnen	POL	1975	22
Belconnen	POL	1985	70
Belconnen	POL	1995	42
Belconnen	POL	2005	19
Belconnen	POL	2010	11
Belconnen	POL	2011	3
Belconnen	POL	2012	3
Belconnen	POL	2014	6
Belconnen	SGP		8
Belconnen	SGP	1955	4
Belconnen	SGP	1965	14
Belconnen	SGP	1975	33
Belconnen	SGP	1985	15
Belconnen	SGP	1995	26
Belconnen	SGP	2005	39
Belconnen	SGP	2010	25
Belconnen	SGP	2011	3
Belconnen	SGP	2013	10
Belconnen	SGP	2014	3
Belconnen	SGP	2015	8
Belconnen	SGP	2016	12
Belconnen	THA		17
Belconnen	THA	1975	7
Belconnen	THA	1985	26
Belconnen	THA	1995	27
Belconnen	THA	2005	59
Belconnen	THA	2010	85
Belconnen	THA	2011	26
Belconnen	THA	2012	14
Belconnen	THA	2013	28
Belconnen	THA	2014	15
Belconnen	THA	2015	16
Belconnen	THA	2016	10
Belconnen	TUR		3
Belconnen	TUR	1975	12
Belconnen	TUR	1985	6
Belconnen	TUR	1995	9
Belconnen	TUR	2005	11
Belconnen	TUR	2010	11
Belconnen	TUR	2011	3
Belconnen	TUR	2012	4
Belconnen	TUR	2015	5
Belconnen	USA		13
Belconnen	USA	1955	8
Belconnen	USA	1965	11
Belconnen	USA	1975	85
Belconnen	USA	1985	68
Belconnen	USA	1995	78
Belconnen	USA	2005	107
Belconnen	USA	2010	82
Belconnen	USA	2011	39
Belconnen	USA	2012	20
Belconnen	USA	2013	25
Belconnen	USA	2014	30
Belconnen	USA	2015	17
Belconnen	USA	2016	11
Belconnen	VNM		19
Belconnen	VNM	1965	3
Belconnen	VNM	1975	26
Belconnen	VNM	1985	223
Belconnen	VNM	1995	253
Belconnen	VNM	2005	130
Belconnen	VNM	2010	144
Belconnen	VNM	2011	29
Belconnen	VNM	2012	25
Belconnen	VNM	2013	26
Belconnen	VNM	2014	32
Belconnen	VNM	2015	16
Belconnen	VNM	2016	21
Belconnen	ZAF		7
Belconnen	ZAF	1955	3
Belconnen	ZAF	1965	13
Belconnen	ZAF	1975	24
Belconnen	ZAF	1985	33
Belconnen	ZAF	1995	48
Belconnen	ZAF	2005	88
Belconnen	ZAF	2010	59
Belconnen	ZAF	2011	12
Belconnen	ZAF	2012	14
Belconnen	ZAF	2013	4
Belconnen	ZAF	2014	7
Belconnen	ZAF	2015	15
Belconnen	ZAF	2016	9
Belconnen	ZWE	1965	3
Belconnen	ZWE	1985	20
Belconnen	ZWE	1995	11
Belconnen	ZWE	2005	28
Belconnen	ZWE	2010	76
Belconnen	ZWE	2011	4
Belconnen	ZWE	2012	3
Belconnen	ZWE	2014	3
Canberra East			23
Canberra East		1965	5
Canberra East		1975	3
Canberra East		1985	6
Canberra East		1995	9
Canberra East		2005	3
Canberra East		2010	3
Canberra East		2011	4
Canberra East		2012	3
Canberra East	CHN		3
Canberra East	DEU	1965	3
Canberra East	FJI		3
Canberra East	GBR		6
Canberra East	GBR	1955	7
Canberra East	GBR	1965	8
Canberra East	GBR	1975	12
Canberra East	GBR	1985	8
Canberra East	GBR	1995	5
Canberra East	GBR	2010	3
Canberra East	IDN		3
Canberra East	IND		11
Canberra East	IND	2005	3
Canberra East	IRN	1995	3
Canberra East	ITA		3
Canberra East	KOR		3
Canberra East	LBN	2010	3
Canberra East	NZL		5
Canberra East	NZL	1975	8
Canberra East	NZL	1985	3
Canberra East	NZL	1995	8
Canberra East	NZL	2005	3
Canberra East	NZL	2010	4
Canberra East	PAK	2010	3
Canberra East	PAK	2011	3
Canberra East	PHL		3
Canberra East	PHL	1985	4
Canberra East	PHL	1995	7
Canberra East	PHL	2005	3
Canberra East	PHL	2010	8
Canberra East	PHL	2015	3
Canberra East	THA	2005	3
Canberra East	THA	2013	3
Canberra East	USA		3
Canberra East	USA	2005	4
Canberra East	USA	2010	3
Canberra East	VNM		4
Gungahlin			100
Gungahlin		1955	24
Gungahlin		1965	83
Gungahlin		1975	284
Gungahlin		1985	307
Gungahlin		1995	654
Gungahlin		2005	1127
Gungahlin		2010	983
Gungahlin		2011	132
Gungahlin		2012	133
Gungahlin		2013	173
Gungahlin		2014	148
Gungahlin		2015	140
Gungahlin		2016	72
Gungahlin	CAN		3
Gungahlin	CAN	1965	4
Gungahlin	CAN	1975	14
Gungahlin	CAN	1985	14
Gungahlin	CAN	1995	26
Gungahlin	CAN	2005	35
Gungahlin	CAN	2010	36
Gungahlin	CAN	2011	8
Gungahlin	CAN	2013	4
Gungahlin	CAN	2014	5
Gungahlin	CAN	2015	12
Gungahlin	CHN		155
Gungahlin	CHN	1965	4
Gungahlin	CHN	1975	6
Gungahlin	CHN	1985	42
Gungahlin	CHN	1995	238
Gungahlin	CHN	2005	780
Gungahlin	CHN	2010	927
Gungahlin	CHN	2011	177
Gungahlin	CHN	2012	160
Gungahlin	CHN	2013	161
Gungahlin	CHN	2014	288
Gungahlin	CHN	2015	389
Gungahlin	CHN	2016	235
Gungahlin	DEU		8
Gungahlin	DEU	1955	45
Gungahlin	DEU	1965	20
Gungahlin	DEU	1975	20
Gungahlin	DEU	1985	19
Gungahlin	DEU	1995	26
Gungahlin	DEU	2005	36
Gungahlin	DEU	2010	21
Gungahlin	DEU	2011	3
Gungahlin	DEU	2012	3
Gungahlin	DEU	2014	5
Gungahlin	DEU	2015	3
Gungahlin	EGY		5
Gungahlin	EGY	1965	3
Gungahlin	EGY	1975	3
Gungahlin	EGY	1985	6
Gungahlin	EGY	1995	15
Gungahlin	EGY	2005	34
Gungahlin	EGY	2010	24
Gungahlin	EGY	2012	3
Gungahlin	EGY	2013	17
Gungahlin	EGY	2014	15
Gungahlin	EGY	2015	12
Gungahlin	EGY	2016	3
Gungahlin	FJI		3
Gungahlin	FJI	1975	5
Gungahlin	FJI	1985	14
Gungahlin	FJI	1995	77
Gungahlin	FJI	2005	86
Gungahlin	FJI	2010	56
Gungahlin	FJI	2011	3
Gungahlin	FJI	2013	8
Gungahlin	FJI	2014	10
Gungahlin	GBR		35
Gungahlin	GBR	1955	68
Gungahlin	GBR	1965	223
Gungahlin	GBR	1975	438
Gungahlin	GBR	1985	188
Gungahlin	GBR	1995	186
Gungahlin	GBR	2005	235
Gungahlin	GBR	2010	277
Gungahlin	GBR	2011	98
Gungahlin	GBR	2012	72
Gungahlin	GBR	2013	58
Gungahlin	GBR	2014	71
Gungahlin	GBR	2015	25
Gungahlin	GBR	2016	18
Gungahlin	GRC	1955	10
Gungahlin	GRC	1965	19
Gungahlin	GRC	1975	22
Gungahlin	GRC	1985	5
Gungahlin	GRC	2005	7
Gungahlin	GRC	2013	4
Gungahlin	GRC	2014	4
Gungahlin	GRC	2015	4
Gungahlin	HKG		15
Gungahlin	HKG	1965	3
Gungahlin	HKG	1975	13
Gungahlin	HKG	1985	60
Gungahlin	HKG	1995	96
Gungahlin	HKG	2005	112
Gungahlin	HKG	2010	49
Gungahlin	HKG	2011	10
Gungahlin	HKG	2012	19
Gungahlin	HKG	2013	12
Gungahlin	HKG	2014	18
Gungahlin	HKG	2015	10
Gungahlin	HKG	2016	6
Gungahlin	HRV		8
Gungahlin	HRV	1965	56
Gungahlin	HRV	1975	155
Gungahlin	HRV	1985	26
Gungahlin	HRV	1995	47
Gungahlin	HRV	2005	24
Gungahlin	HRV	2010	9
Gungahlin	HRV	2012	3
Gungahlin	HRV	2013	3
Gungahlin	HRV	2014	4
Gungahlin	IDN		7
Gungahlin	IDN	1975	3
Gungahlin	IDN	1985	16
Gungahlin	IDN	1995	20
Gungahlin	IDN	2005	63
Gungahlin	IDN	2010	28
Gungahlin	IDN	2011	9
Gungahlin	IDN	2012	3
Gungahlin	IDN	2013	8
Gungahlin	IDN	2014	12
Gungahlin	IDN	2015	6
Gungahlin	IDN	2016	3
Gungahlin	IND		102
Gungahlin	IND	1975	29
Gungahlin	IND	1985	31
Gungahlin	IND	1995	183
Gungahlin	IND	2005	1061
Gungahlin	IND	2010	1263
Gungahlin	IND	2011	168
Gungahlin	IND	2012	123
Gungahlin	IND	2013	133
Gungahlin	IND	2014	197
Gungahlin	IND	2015	199
Gungahlin	IND	2016	82
Gungahlin	IRL		3
Gungahlin	IRL	1975	10
Gungahlin	IRL	1985	11
Gungahlin	IRL	1995	10
Gungahlin	IRL	2005	12
Gungahlin	IRL	2010	27
Gungahlin	IRL	2011	28
Gungahlin	IRL	2012	27
Gungahlin	IRL	2013	9
Gungahlin	IRL	2014	3
Gungahlin	IRN	1985	11
Gungahlin	IRN	1995	29
Gungahlin	IRN	2005	55
Gungahlin	IRN	2010	40
Gungahlin	IRN	2011	13
Gungahlin	IRN	2012	22
Gungahlin	IRN	2013	11
