SA3_NAME16	Age	persons
No usual address (Qld)	0-4	339
No usual address (Qld)	5-14	489
No usual address (Qld)	15-19	408
No usual address (Qld)	20-24	1133
No usual address (Qld)	25-34	2293
No usual address (Qld)	35-44	1485
No usual address (Qld)	45-54	1663
No usual address (Qld)	55-64	2373
No usual address (Qld)	65-74	1916
No usual address (Qld)	75-84	381
No usual address (Qld)	85+	44
Adelaide City	0-4	507
Adelaide City	5-14	712
Adelaide City	15-19	1582
Adelaide City	20-24	4700
Adelaide City	25-34	5197
Adelaide City	35-44	2377
Adelaide City	45-54	2132
Adelaide City	55-64	1990
Adelaide City	65-74	1758
Adelaide City	75-84	740
Adelaide City	85+	379
Adelaide Hills	0-4	4062
Adelaide Hills	5-14	9877
Adelaide Hills	15-19	4964
Adelaide Hills	20-24	3835
Adelaide Hills	25-34	6832
Adelaide Hills	35-44	9187
Adelaide Hills	45-54	11033
Adelaide Hills	55-64	10210
Adelaide Hills	65-74	7545
Adelaide Hills	75-84	3065
Adelaide Hills	85+	1282
Burnside	0-4	1953
Burnside	5-14	5536
Burnside	15-19	3139
Burnside	20-24	2573
Burnside	25-34	3974
Burnside	35-44	5343
Burnside	45-54	6101
Burnside	55-64	5706
Burnside	65-74	5040
Burnside	75-84	2883
Burnside	85+	1666
Campbelltown (SA)	0-4	2708
Campbelltown (SA)	5-14	5547
Campbelltown (SA)	15-19	3057
Campbelltown (SA)	20-24	3248
Campbelltown (SA)	25-34	6327
Campbelltown (SA)	35-44	6473
Campbelltown (SA)	45-54	7048
Campbelltown (SA)	55-64	5584
Campbelltown (SA)	65-74	4956
Campbelltown (SA)	75-84	3888
Campbelltown (SA)	85+	1686
Norwood - Payneham - St Peters	0-4	1680
Norwood - Payneham - St Peters	5-14	3374
Norwood - Payneham - St Peters	15-19	1933
Norwood - Payneham - St Peters	20-24	2666
Norwood - Payneham - St Peters	25-34	5477
Norwood - Payneham - St Peters	35-44	4569
Norwood - Payneham - St Peters	45-54	4605
Norwood - Payneham - St Peters	55-64	4147
Norwood - Payneham - St Peters	65-74	3307
Norwood - Payneham - St Peters	75-84	2301
Norwood - Payneham - St Peters	85+	1314
Prospect - Walkerville	0-4	1502
Prospect - Walkerville	5-14	3098
Prospect - Walkerville	15-19	1589
Prospect - Walkerville	20-24	2149
Prospect - Walkerville	25-34	4095
Prospect - Walkerville	35-44	3613
Prospect - Walkerville	45-54	3827
Prospect - Walkerville	55-64	3667
Prospect - Walkerville	65-74	2341
Prospect - Walkerville	75-84	1401
Prospect - Walkerville	85+	787
Unley	0-4	1761
Unley	5-14	4225
Unley	15-19	2195
Unley	20-24	2569
Unley	25-34	5104
Unley	35-44	4935
Unley	45-54	4969
Unley	55-64	4727
Unley	65-74	3583
Unley	75-84	2004
Unley	85+	1637
Gawler - Two Wells	0-4	1977
Gawler - Two Wells	5-14	4611
Gawler - Two Wells	15-19	2382
Gawler - Two Wells	20-24	2156
Gawler - Two Wells	25-34	3896
Gawler - Two Wells	35-44	4181
Gawler - Two Wells	45-54	5209
Gawler - Two Wells	55-64	4415
Gawler - Two Wells	65-74	3164
Gawler - Two Wells	75-84	1894
Gawler - Two Wells	85+	749
Playford	0-4	7679
Playford	5-14	12982
Playford	15-19	6012
Playford	20-24	6939
Playford	25-34	13784
Playford	35-44	10764
Playford	45-54	11418
Playford	55-64	9347
Playford	65-74	6069
Playford	75-84	3749
Playford	85+	1414
Port Adelaide - East	0-4	4814
Port Adelaide - East	5-14	7296
Port Adelaide - East	15-19	3653
Port Adelaide - East	20-24	4729
Port Adelaide - East	25-34	12692
Port Adelaide - East	35-44	10191
Port Adelaide - East	45-54	7981
Port Adelaide - East	55-64	6685
Port Adelaide - East	65-74	5270
Port Adelaide - East	75-84	3121
Port Adelaide - East	85+	1620
Salisbury	0-4	9463
Salisbury	5-14	17531
Salisbury	15-19	8626
Salisbury	20-24	9894
Salisbury	25-34	20903
Salisbury	35-44	18271
Salisbury	45-54	17783
Salisbury	55-64	15154
Salisbury	65-74	11106
Salisbury	75-84	5818
Salisbury	85+	2089
Tea Tree Gully	0-4	5287
Tea Tree Gully	5-14	11124
Tea Tree Gully	15-19	5851
Tea Tree Gully	20-24	5506
Tea Tree Gully	25-34	11404
Tea Tree Gully	35-44	12196
Tea Tree Gully	45-54	13096
Tea Tree Gully	55-64	12055
Tea Tree Gully	65-74	9928
Tea Tree Gully	75-84	5117
Tea Tree Gully	85+	2044
Holdfast Bay	0-4	1411
Holdfast Bay	5-14	3072
Holdfast Bay	15-19	1739
Holdfast Bay	20-24	1966
Holdfast Bay	25-34	3886
Holdfast Bay	35-44	3925
Holdfast Bay	45-54	4540
Holdfast Bay	55-64	5039
Holdfast Bay	65-74	4119
Holdfast Bay	75-84	2372
Holdfast Bay	85+	1635
Marion	0-4	5323
Marion	5-14	9282
Marion	15-19	5095
Marion	20-24	6458
Marion	25-34	13266
Marion	35-44	11984
Marion	45-54	11403
Marion	55-64	11500
Marion	65-74	8112
Marion	75-84	4825
Marion	85+	2811
Mitcham	0-4	3368
Mitcham	5-14	7795
Mitcham	15-19	4181
Mitcham	20-24	4063
Mitcham	25-34	6829
Mitcham	35-44	8176
Mitcham	45-54	8747
Mitcham	55-64	7908
Mitcham	65-74	6500
Mitcham	75-84	3744
Mitcham	85+	2210
Onkaparinga	0-4	10385
Onkaparinga	5-14	21066
Onkaparinga	15-19	10508
Onkaparinga	20-24	10093
Onkaparinga	25-34	20823
Onkaparinga	35-44	21606
Onkaparinga	45-54	22773
Onkaparinga	55-64	21675
Onkaparinga	65-74	17516
Onkaparinga	75-84	8118
Onkaparinga	85+	3479
Charles Sturt	0-4	5846
Charles Sturt	5-14	11109
Charles Sturt	15-19	6101
Charles Sturt	20-24	7312
Charles Sturt	25-34	15223
Charles Sturt	35-44	13749
Charles Sturt	45-54	15246
Charles Sturt	55-64	13491
Charles Sturt	65-74	10281
Charles Sturt	75-84	6770
Charles Sturt	85+	3567
Port Adelaide - West	0-4	3130
Port Adelaide - West	5-14	5970
Port Adelaide - West	15-19	3423
Port Adelaide - West	20-24	3705
Port Adelaide - West	25-34	8076
Port Adelaide - West	35-44	7580
Port Adelaide - West	45-54	8411
Port Adelaide - West	55-64	7945
Port Adelaide - West	65-74	5256
Port Adelaide - West	75-84	2891
Port Adelaide - West	85+	1584
West Torrens	0-4	3279
West Torrens	5-14	5595
West Torrens	15-19	3338
West Torrens	20-24	4962
West Torrens	25-34	10530
West Torrens	35-44	8144
West Torrens	45-54	7746
West Torrens	55-64	6473
West Torrens	65-74	4979
West Torrens	75-84	3817
West Torrens	85+	2214
Barossa	0-4	1997
Barossa	5-14	4757
Barossa	15-19	2217
Barossa	20-24	1693
Barossa	25-34	3556
Barossa	35-44	4357
Barossa	45-54	5145
Barossa	55-64	5264
Barossa	65-74	3849
Barossa	75-84	1858
Barossa	85+	798
Lower North	0-4	1263
Lower North	5-14	2760
Lower North	15-19	1178
Lower North	20-24	885
Lower North	25-34	2117
Lower North	35-44	2347
Lower North	45-54	3155
Lower North	55-64	3694
Lower North	65-74	3023
Lower North	75-84	1456
Lower North	85+	671
Mid North	0-4	1455
Mid North	5-14	3232
Mid North	15-19	1662
Mid North	20-24	1345
Mid North	25-34	2578
Mid North	35-44	2828
Mid North	45-54	3791
Mid North	55-64	4144
Mid North	65-74	3467
Mid North	75-84	1941
Mid North	85+	826
Yorke Peninsula	0-4	1090
Yorke Peninsula	5-14	2629
Yorke Peninsula	15-19	1203
Yorke Peninsula	20-24	884
Yorke Peninsula	25-34	2067
Yorke Peninsula	35-44	2168
Yorke Peninsula	45-54	3288
Yorke Peninsula	55-64	4302
Yorke Peninsula	65-74	4393
Yorke Peninsula	75-84	2268
Yorke Peninsula	85+	909
Eyre Peninsula and South West	0-4	3577
Eyre Peninsula and South West	5-14	7425
Eyre Peninsula and South West	15-19	3218
Eyre Peninsula and South West	20-24	2948
Eyre Peninsula and South West	25-34	6704
Eyre Peninsula and South West	35-44	6614
Eyre Peninsula and South West	45-54	8049
Eyre Peninsula and South West	55-64	7805
Eyre Peninsula and South West	65-74	5842
Eyre Peninsula and South West	75-84	3117
Eyre Peninsula and South West	85+	1314
Outback - North and East	0-4	1784
Outback - North and East	5-14	3290
Outback - North and East	15-19	1335
Outback - North and East	20-24	1711
Outback - North and East	25-34	4023
Outback - North and East	35-44	3327
Outback - North and East	45-54	3741
Outback - North and East	55-64	3380
Outback - North and East	65-74	2272
Outback - North and East	75-84	1013
Outback - North and East	85+	338
Fleurieu - Kangaroo Island	0-4	2172
Fleurieu - Kangaroo Island	5-14	5277
Fleurieu - Kangaroo Island	15-19	2376
Fleurieu - Kangaroo Island	20-24	1800
Fleurieu - Kangaroo Island	25-34	3785
Fleurieu - Kangaroo Island	35-44	4818
Fleurieu - Kangaroo Island	45-54	6237
Fleurieu - Kangaroo Island	55-64	8176
Fleurieu - Kangaroo Island	65-74	9171
Fleurieu - Kangaroo Island	75-84	4716
Fleurieu - Kangaroo Island	85+	1874
Limestone Coast	0-4	3771
Limestone Coast	5-14	8524
Limestone Coast	15-19	3870
Limestone Coast	20-24	3282
Limestone Coast	25-34	7041
Limestone Coast	35-44	7746
Limestone Coast	45-54	9203
Limestone Coast	55-64	8946
Limestone Coast	65-74	6998
Limestone Coast	75-84	3751
Limestone Coast	85+	1671
Murray and Mallee	0-4	3713
Murray and Mallee	5-14	8110
Murray and Mallee	15-19	4085
Murray and Mallee	20-24	3645
Murray and Mallee	25-34	7383
Murray and Mallee	35-44	7584
Murray and Mallee	45-54	9722
Murray and Mallee	55-64	10080
Murray and Mallee	65-74	8758
Murray and Mallee	75-84	4575
Murray and Mallee	85+	1892
Migratory - Offshore - Shipping (SA)	55-64	3
No usual address (SA)	0-4	91
No usual address (SA)	5-14	129
No usual address (SA)	15-19	173
No usual address (SA)	20-24	266
No usual address (SA)	25-34	556
No usual address (SA)	35-44	421
No usual address (SA)	45-54	474
No usual address (SA)	55-64	403
No usual address (SA)	65-74	271
No usual address (SA)	75-84	59
No usual address (SA)	85+	22
Augusta - Margaret River - Busselton	0-4	3271
Augusta - Margaret River - Busselton	5-14	7287
Augusta - Margaret River - Busselton	15-19	2829
Augusta - Margaret River - Busselton	20-24	1891
Augusta - Margaret River - Busselton	25-34	5522
Augusta - Margaret River - Busselton	35-44	7273
Augusta - Margaret River - Busselton	45-54	6910
Augusta - Margaret River - Busselton	55-64	6629
Augusta - Margaret River - Busselton	65-74	5483
Augusta - Margaret River - Busselton	75-84	2699
Augusta - Margaret River - Busselton	85+	1079
Bunbury	0-4	6668
Bunbury	5-14	14402
Bunbury	15-19	6788
Bunbury	20-24	5301
Bunbury	25-34	12451
Bunbury	35-44	13241
Bunbury	45-54	14460
Bunbury	55-64	13161
Bunbury	65-74	9635
Bunbury	75-84	4759
Bunbury	85+	1792
Manjimup	0-4	1173
Manjimup	5-14	2952
Manjimup	15-19	1252
Manjimup	20-24	820
Manjimup	25-34	1883
Manjimup	35-44	2532
Manjimup	45-54	3418
Manjimup	55-64	3848
Manjimup	65-74	3094
Manjimup	75-84	1385
Manjimup	85+	451
Mandurah	0-4	5567
Mandurah	5-14	11992
Mandurah	15-19	5823
Mandurah	20-24	5129
Mandurah	25-34	10359
Mandurah	35-44	11114
Mandurah	45-54	12586
Mandurah	55-64	12388
Mandurah	65-74	12177
Mandurah	75-84	7189
Mandurah	85+	2416
Cottesloe - Claremont	0-4	2969
Cottesloe - Claremont	5-14	9372
Cottesloe - Claremont	15-19	5467
Cottesloe - Claremont	20-24	5409
Cottesloe - Claremont	25-34	6969
Cottesloe - Claremont	35-44	7422
Cottesloe - Claremont	45-54	9630
Cottesloe - Claremont	55-64	8245
Cottesloe - Claremont	65-74	6458
Cottesloe - Claremont	75-84	3738
Cottesloe - Claremont	85+	1948
Perth City	0-4	5210
Perth City	5-14	8439
Perth City	15-19	3980
Perth City	20-24	7939
Perth City	25-34	25190
Perth City	35-44	15583
Perth City	45-54	12245
Perth City	55-64	10424
Perth City	65-74	6927
Perth City	75-84	3718
Perth City	85+	2007
Bayswater - Bassendean	0-4	4862
Bayswater - Bassendean	5-14	8178
Bayswater - Bassendean	15-19	4014
Bayswater - Bassendean	20-24	5080
Bayswater - Bassendean	25-34	14212
Bayswater - Bassendean	35-44	11914
Bayswater - Bassendean	45-54	10383
Bayswater - Bassendean	55-64	9225
Bayswater - Bassendean	65-74	6784
Bayswater - Bassendean	75-84	3988
Bayswater - Bassendean	85+	1809
Mundaring	0-4	2153
Mundaring	5-14	5242
Mundaring	15-19	2729
Mundaring	20-24	2414
Mundaring	25-34	4764
Mundaring	35-44	5381
Mundaring	45-54	6598
Mundaring	55-64	5736
Mundaring	65-74	4393
Mundaring	75-84	1952
Mundaring	85+	683
Swan	0-4	9724
Swan	5-14	18302
Swan	15-19	8698
Swan	20-24	9038
Swan	25-34	20403
Swan	35-44	18706
Swan	45-54	17795
Swan	55-64	13046
Swan	65-74	7906
Swan	75-84	3641
Swan	85+	1283
Joondalup	0-4	8781
Joondalup	5-14	20772
Joondalup	15-19	10749
Joondalup	20-24	9871
Joondalup	25-34	17320
Joondalup	35-44	20815
Joondalup	45-54	23534
Joondalup	55-64	20949
Joondalup	65-74	13869
Joondalup	75-84	5661
Joondalup	85+	2401
Stirling	0-4	12114
Stirling	5-14	20715
Stirling	15-19	9804
Stirling	20-24	11938
Stirling	25-34	35583
Stirling	35-44	27648
Stirling	45-54	23959
Stirling	55-64	20296
Stirling	65-74	15551
Stirling	75-84	10291
Stirling	85+	4532
Wanneroo	0-4	14967
Wanneroo	5-14	28207
Wanneroo	15-19	13415
Wanneroo	20-24	12780
Wanneroo	25-34	29419
Wanneroo	35-44	28265
Wanneroo	45-54	25607
Wanneroo	55-64	16654
Wanneroo	65-74	11103
Wanneroo	75-84	5641
Wanneroo	85+	1895
Armadale	0-4	6961
Armadale	5-14	10765
Armadale	15-19	4691
Armadale	20-24	5239
Armadale	25-34	13728
Armadale	35-44	11323
Armadale	45-54	9694
Armadale	55-64	8139
Armadale	65-74	5577
Armadale	75-84	2567
Armadale	85+	917
Belmont - Victoria Park	0-4	4522
Belmont - Victoria Park	5-14	6238
Belmont - Victoria Park	15-19	3103
Belmont - Victoria Park	20-24	6138
Belmont - Victoria Park	25-34	16234
Belmont - Victoria Park	35-44	10667
Belmont - Victoria Park	45-54	8202
Belmont - Victoria Park	55-64	7033
Belmont - Victoria Park	65-74	4568
Belmont - Victoria Park	75-84	2744
Belmont - Victoria Park	85+	1279
Canning	0-4	5201
Canning	5-14	10926
Canning	15-19	6435
Canning	20-24	8708
Canning	25-34	15396
Canning	35-44	12466
Canning	45-54	11451
Canning	55-64	9826
Canning	65-74	7061
Canning	75-84	3909
Canning	85+	2209
Gosnells	0-4	8698
Gosnells	5-14	15957
Gosnells	15-19	7713
Gosnells	20-24	8213
Gosnells	25-34	19190
Gosnells	35-44	17587
Gosnells	45-54	14905
Gosnells	55-64	11985
Gosnells	65-74	8281
Gosnells	75-84	4114
Gosnells	85+	1431
Kalamunda	0-4	3523
Kalamunda	5-14	7653
Kalamunda	15-19	3906
Kalamunda	20-24	3315
Kalamunda	25-34	7084
Kalamunda	35-44	7678
Kalamunda	45-54	7971
Kalamunda	55-64	6914
Kalamunda	65-74	5558
Kalamunda	75-84	2933
Kalamunda	85+	922
Serpentine - Jarrahdale	0-4	2323
Serpentine - Jarrahdale	5-14	4077
Serpentine - Jarrahdale	15-19	1697
Serpentine - Jarrahdale	20-24	1790
Serpentine - Jarrahdale	25-34	4461
Serpentine - Jarrahdale	35-44	3730
Serpentine - Jarrahdale	45-54	3706
Serpentine - Jarrahdale	55-64	2626
Serpentine - Jarrahdale	65-74	1617
Serpentine - Jarrahdale	75-84	646
Serpentine - Jarrahdale	85+	189
South Perth	0-4	1973
South Perth	5-14	4138
South Perth	15-19	2695
South Perth	20-24	3671
South Perth	25-34	7116
South Perth	35-44	5414
South Perth	45-54	5261
South Perth	55-64	5157
South Perth	65-74	3658
South Perth	75-84	1828
South Perth	85+	1136
Cockburn	0-4	7475
Cockburn	5-14	13052
Cockburn	15-19	6210
Cockburn	20-24	6517
Cockburn	25-34	16475
Cockburn	35-44	16114
Cockburn	45-54	13872
Cockburn	55-64	10461
Cockburn	65-74	6781
Cockburn	75-84	3660
Cockburn	85+	1413
Fremantle	0-4	1853
Fremantle	5-14	3629
Fremantle	15-19	1770
Fremantle	20-24	1992
Fremantle	25-34	5386
Fremantle	35-44	5040
Fremantle	45-54	5496
Fremantle	55-64	4981
Fremantle	65-74	3472
Fremantle	75-84	2067
Fremantle	85+	901
Kwinana	0-4	3391
Kwinana	5-14	5291
Kwinana	15-19	2296
Kwinana	20-24	2875
Kwinana	25-34	7581
Kwinana	35-44	5961
Kwinana	45-54	4638
Kwinana	55-64	3305
Kwinana	65-74	2162
Kwinana	75-84	1098
Kwinana	85+	324
Melville	0-4	5027
Melville	5-14	12170
Melville	15-19	6721
Melville	20-24	6870
Melville	25-34	11591
Melville	35-44	12600
Melville	45-54	13945
Melville	55-64	13168
Melville	65-74	9608
Melville	75-84	5738
Melville	85+	3244
Rockingham	0-4	9411
Rockingham	5-14	18499
Rockingham	15-19	8213
Rockingham	20-24	8510
Rockingham	25-34	18227
Rockingham	35-44	17195
Rockingham	45-54	17215
Rockingham	55-64	12412
Rockingham	65-74	8850
Rockingham	75-84	4857
Rockingham	85+	1712
Albany	0-4	3345
Albany	5-14	7766
Albany	15-19	3558
Albany	20-24	2635
Albany	25-34	6093
Albany	35-44	6842
Albany	45-54	8297
Albany	55-64	8630
Albany	65-74	6871
Albany	75-84	3659
Albany	85+	1467
Wheat Belt - North	0-4	3177
Wheat Belt - North	5-14	6947
Wheat Belt - North	15-19	2787
Wheat Belt - North	20-24	2497
Wheat Belt - North	25-34	5827
Wheat Belt - North	35-44	6469
Wheat Belt - North	45-54	8211
Wheat Belt - North	55-64	8864
Wheat Belt - North	65-74	6953
Wheat Belt - North	75-84	3226
Wheat Belt - North	85+	964
Wheat Belt - South	0-4	1335
Wheat Belt - South	5-14	2672
Wheat Belt - South	15-19	943
Wheat Belt - South	20-24	813
Wheat Belt - South	25-34	2183
Wheat Belt - South	35-44	2376
Wheat Belt - South	45-54	2924
Wheat Belt - South	55-64	3121
Wheat Belt - South	65-74	2276
Wheat Belt - South	75-84	1193
Wheat Belt - South	85+	412
Kimberley	0-4	2957
Kimberley	5-14	5426
Kimberley	15-19	2036
Kimberley	20-24	2272
Kimberley	25-34	6089
Kimberley	35-44	5119
Kimberley	45-54	4551
Kimberley	55-64	3752
Kimberley	65-74	1579
Kimberley	75-84	461
Kimberley	85+	117
East Pilbara	0-4	1974
East Pilbara	5-14	3060
East Pilbara	15-19	1011
East Pilbara	20-24	1574
East Pilbara	25-34	6214
East Pilbara	35-44	4605
East Pilbara	45-54	3730
East Pilbara	55-64	2171
East Pilbara	65-74	557
East Pilbara	75-84	133
East Pilbara	85+	40
West Pilbara	0-4	2734
West Pilbara	5-14	4294
West Pilbara	15-19	1341
West Pilbara	20-24	1880
West Pilbara	25-34	8043
West Pilbara	35-44	7040
West Pilbara	45-54	5418
West Pilbara	55-64	2989
West Pilbara	65-74	627
West Pilbara	75-84	111
West Pilbara	85+	22
Esperance	0-4	1010
Esperance	5-14	2228
Esperance	15-19	1051
Esperance	20-24	784
Esperance	25-34	1849
Esperance	35-44	1979
Esperance	45-54	2336
Esperance	55-64	2063
Esperance	65-74	1613
Esperance	75-84	791
Esperance	85+	276
Gascoyne	0-4	647
Gascoyne	5-14	1296
Gascoyne	15-19	436
Gascoyne	20-24	493
Gascoyne	25-34	1353
Gascoyne	35-44	1325
Gascoyne	45-54	1400
Gascoyne	55-64	1246
Gascoyne	65-74	888
Gascoyne	75-84	307
Gascoyne	85+	92
Goldfields	0-4	3187
Goldfields	5-14	5488
Goldfields	15-19	2295
Goldfields	20-24	2611
Goldfields	25-34	7081
Goldfields	35-44	5812
Goldfields	45-54	5610
Goldfields	55-64	4217
Goldfields	65-74	1905
Goldfields	75-84	714
Goldfields	85+	178
Mid West	0-4	3377
Mid West	5-14	7286
Mid West	15-19	3393
Mid West	20-24	2804
Mid West	25-34	6465
Mid West	35-44	6791
Mid West	45-54	7940
Mid West	55-64	7357
Mid West	65-74	5185
Mid West	75-84	2553
Mid West	85+	866
Migratory - Offshore - Shipping (WA)	20-24	20
Migratory - Offshore - Shipping (WA)	25-34	127
Migratory - Offshore - Shipping (WA)	35-44	127
Migratory - Offshore - Shipping (WA)	45-54	105
Migratory - Offshore - Shipping (WA)	55-64	43
Migratory - Offshore - Shipping (WA)	65-74	8
Migratory - Offshore - Shipping (WA)	75-84	3
Migratory - Offshore - Shipping (WA)	85+	3
No usual address (WA)	0-4	161
No usual address (WA)	5-14	237
No usual address (WA)	15-19	151
No usual address (WA)	20-24	503
No usual address (WA)	25-34	1306
No usual address (WA)	35-44	910
No usual address (WA)	45-54	957
No usual address (WA)	55-64	977
No usual address (WA)	65-74	633
No usual address (WA)	75-84	98
No usual address (WA)	85+	23
Brighton	0-4	1346
Brighton	5-14	2636
Brighton	15-19	1199
Brighton	20-24	1114
Brighton	25-34	2215
Brighton	35-44	2213
Brighton	45-54	2128
Brighton	55-64	2139
Brighton	65-74	1391
Brighton	75-84	546
Brighton	85+	143
Hobart - North East	0-4	3107
Hobart - North East	5-14	6369
Hobart - North East	15-19	3016
Hobart - North East	20-24	2739
Hobart - North East	25-34	6059
Hobart - North East	35-44	6552
Hobart - North East	45-54	7038
Hobart - North East	55-64	7186
Hobart - North East	65-74	5788
Hobart - North East	75-84	3278
Hobart - North East	85+	1468
Hobart - North West	0-4	3227
Hobart - North West	5-14	6502
Hobart - North West	15-19	3348
Hobart - North West	20-24	3203
Hobart - North West	25-34	6959
Hobart - North West	35-44	6430
Hobart - North West	45-54	7089
Hobart - North West	55-64	6809
Hobart - North West	65-74	5113
Hobart - North West	75-84	3197
Hobart - North West	85+	1292
Hobart - South and West	0-4	2071
Hobart - South and West	5-14	4634
Hobart - South and West	15-19	2032
Hobart - South and West	20-24	1621
Hobart - South and West	25-34	3652
Hobart - South and West	35-44	4150
Hobart - South and West	45-54	4474
Hobart - South and West	55-64	4452
Hobart - South and West	65-74	3369
Hobart - South and West	75-84	1759
Hobart - South and West	85+	679
Hobart Inner	0-4	2279
Hobart Inner	5-14	4962
Hobart Inner	15-19	3009
Hobart Inner	20-24	4577
Hobart Inner	25-34	7820
Hobart Inner	35-44	6352
Hobart Inner	45-54	6545
Hobart Inner	55-64	6406
Hobart Inner	65-74	4692
Hobart Inner	75-84	2497
Hobart Inner	85+	1402
Sorell - Dodges Ferry	0-4	970
Sorell - Dodges Ferry	5-14	1992
Sorell - Dodges Ferry	15-19	960
Sorell - Dodges Ferry	20-24	787
Sorell - Dodges Ferry	25-34	1786
Sorell - Dodges Ferry	35-44	1886
Sorell - Dodges Ferry	45-54	2319
Sorell - Dodges Ferry	55-64	2444
Sorell - Dodges Ferry	65-74	1830
Sorell - Dodges Ferry	75-84	813
Sorell - Dodges Ferry	85+	286
Launceston	0-4	4714
Launceston	5-14	9696
Launceston	15-19	5451
Launceston	20-24	6023
Launceston	25-34	9884
Launceston	35-44	9705
Launceston	45-54	10675
Launceston	55-64	9897
Launceston	65-74	8130
Launceston	75-84	4563
Launceston	85+	2189
Meander Valley - West Tamar	0-4	1080
Meander Valley - West Tamar	5-14	2706
Meander Valley - West Tamar	15-19	1380
Meander Valley - West Tamar	20-24	945
Meander Valley - West Tamar	25-34	1911
Meander Valley - West Tamar	35-44	2323
Meander Valley - West Tamar	45-54	3287
Meander Valley - West Tamar	55-64	3833
Meander Valley - West Tamar	65-74	3148
Meander Valley - West Tamar	75-84	1387
Meander Valley - West Tamar	85+	456
North East	0-4	1879
North East	5-14	4391
North East	15-19	1976
North East	20-24	1692
North East	25-34	3239
North East	35-44	3864
North East	45-54	5369
North East	55-64	6315
North East	65-74	5258
North East	75-84	2401
North East	85+	728
Central Highlands (Tas.)	0-4	554
Central Highlands (Tas.)	5-14	1484
Central Highlands (Tas.)	15-19	680
Central Highlands (Tas.)	20-24	474
Central Highlands (Tas.)	25-34	1042
Central Highlands (Tas.)	35-44	1283
Central Highlands (Tas.)	45-54	1799
Central Highlands (Tas.)	55-64	1874
Central Highlands (Tas.)	65-74	1407
Central Highlands (Tas.)	75-84	505
Central Highlands (Tas.)	85+	125
Huon - Bruny Island	0-4	977
Huon - Bruny Island	5-14	2356
Huon - Bruny Island	15-19	1058
Huon - Bruny Island	20-24	725
Huon - Bruny Island	25-34	1662
Huon - Bruny Island	35-44	2202
Huon - Bruny Island	45-54	2806
Huon - Bruny Island	55-64	3316
Huon - Bruny Island	65-74	2655
Huon - Bruny Island	75-84	1103
Huon - Bruny Island	85+	298
South East Coast	0-4	242
South East Coast	5-14	615
South East Coast	15-19	206
South East Coast	20-24	182
South East Coast	25-34	458
South East Coast	35-44	618
South East Coast	45-54	928
South East Coast	55-64	1399
South East Coast	65-74	1374
South East Coast	75-84	548
South East Coast	85+	172
Burnie - Ulverstone	0-4	2623
Burnie - Ulverstone	5-14	5689
Burnie - Ulverstone	15-19	3081
Burnie - Ulverstone	20-24	2627
Burnie - Ulverstone	25-34	4815
Burnie - Ulverstone	35-44	5192
Burnie - Ulverstone	45-54	6638
Burnie - Ulverstone	55-64	6791
Burnie - Ulverstone	65-74	5594
Burnie - Ulverstone	75-84	3275
Burnie - Ulverstone	85+	1207
Devonport	0-4	2348
Devonport	5-14	5394
Devonport	15-19	2670
Devonport	20-24	2136
Devonport	25-34	4472
Devonport	35-44	4987
Devonport	45-54	6186
Devonport	55-64	6452
Devonport	65-74	5662
Devonport	75-84	2857
Devonport	85+	1083
West Coast	0-4	1010
West Coast	5-14	2275
West Coast	15-19	953
West Coast	20-24	930
West Coast	25-34	1854
West Coast	35-44	1920
West Coast	45-54	2603
West Coast	55-64	2717
West Coast	65-74	1884
West Coast	75-84	863
West Coast	85+	233
Migratory - Offshore - Shipping (Tas.)	20-24	8
Migratory - Offshore - Shipping (Tas.)	25-34	23
Migratory - Offshore - Shipping (Tas.)	35-44	5
Migratory - Offshore - Shipping (Tas.)	45-54	15
Migratory - Offshore - Shipping (Tas.)	55-64	12
Migratory - Offshore - Shipping (Tas.)	65-74	7
No usual address (Tas.)	0-4	40
No usual address (Tas.)	5-14	36
No usual address (Tas.)	15-19	62
No usual address (Tas.)	20-24	90
No usual address (Tas.)	25-34	183
No usual address (Tas.)	35-44	147
No usual address (Tas.)	45-54	135
No usual address (Tas.)	55-64	113
No usual address (Tas.)	65-74	84
No usual address (Tas.)	75-84	12
No usual address (Tas.)	85+	3
Darwin City	0-4	1370
Darwin City	5-14	2202
Darwin City	15-19	969
Darwin City	20-24	1981
Darwin City	25-34	6896
Darwin City	35-44	4050
Darwin City	45-54	3565
Darwin City	55-64	2725
Darwin City	65-74	1424
Darwin City	75-84	482
Darwin City	85+	166
Darwin Suburbs	0-4	4014
Darwin Suburbs	5-14	7073
Darwin Suburbs	15-19	3243
Darwin Suburbs	20-24	3344
Darwin Suburbs	25-34	9543
Darwin Suburbs	35-44	8378
Darwin Suburbs	45-54	7202
Darwin Suburbs	55-64	5899
Darwin Suburbs	65-74	3497
Darwin Suburbs	75-84	1266
Darwin Suburbs	85+	309
Litchfield	0-4	1304
Litchfield	5-14	2879
Litchfield	15-19	1348
Litchfield	20-24	1613
Litchfield	25-34	3671
Litchfield	35-44	3871
Litchfield	45-54	4132
Litchfield	55-64	2890
Litchfield	65-74	1419
Litchfield	75-84	338
Litchfield	85+	63
Palmerston	0-4	3465
Palmerston	5-14	5220
Palmerston	15-19	2039
Palmerston	20-24	2615
Palmerston	25-34	6748
Palmerston	35-44	5485
Palmerston	45-54	4054
