SA4_NAME16	Age5yr	ChildrenEverBorn	females
Darling Downs - Maranoa	50-54	1	354
Darling Downs - Maranoa	50-54	2	1304
Darling Downs - Maranoa	50-54	3	984
Darling Downs - Maranoa	50-54	4	486
Darling Downs - Maranoa	50-54	5	166
Darling Downs - Maranoa	50-54	6	121
Darling Downs - Maranoa	55-59		389
Darling Downs - Maranoa	55-59	0	387
Darling Downs - Maranoa	55-59	1	340
Darling Downs - Maranoa	55-59	2	1302
Darling Downs - Maranoa	55-59	3	1101
Darling Downs - Maranoa	55-59	4	539
Darling Downs - Maranoa	55-59	5	168
Darling Downs - Maranoa	55-59	6	111
Darling Downs - Maranoa	60-64		371
Darling Downs - Maranoa	60-64	0	337
Darling Downs - Maranoa	60-64	1	325
Darling Downs - Maranoa	60-64	2	1144
Darling Downs - Maranoa	60-64	3	1029
Darling Downs - Maranoa	60-64	4	485
Darling Downs - Maranoa	60-64	5	181
Darling Downs - Maranoa	60-64	6	106
Darling Downs - Maranoa	65-69		365
Darling Downs - Maranoa	65-69	0	297
Darling Downs - Maranoa	65-69	1	250
Darling Downs - Maranoa	65-69	2	1087
Darling Downs - Maranoa	65-69	3	914
Darling Downs - Maranoa	65-69	4	537
Darling Downs - Maranoa	65-69	5	179
Darling Downs - Maranoa	65-69	6	124
Darling Downs - Maranoa	70-74		345
Darling Downs - Maranoa	70-74	0	224
Darling Downs - Maranoa	70-74	1	157
Darling Downs - Maranoa	70-74	2	721
Darling Downs - Maranoa	70-74	3	760
Darling Downs - Maranoa	70-74	4	493
Darling Downs - Maranoa	70-74	5	177
Darling Downs - Maranoa	70-74	6	155
Darling Downs - Maranoa	75-79		242
Darling Downs - Maranoa	75-79	0	140
Darling Downs - Maranoa	75-79	1	122
Darling Downs - Maranoa	75-79	2	408
Darling Downs - Maranoa	75-79	3	510
Darling Downs - Maranoa	75-79	4	417
Darling Downs - Maranoa	75-79	5	173
Darling Downs - Maranoa	75-79	6	193
Darling Downs - Maranoa	80-84		218
Darling Downs - Maranoa	80-84	0	108
Darling Downs - Maranoa	80-84	1	61
Darling Downs - Maranoa	80-84	2	219
Darling Downs - Maranoa	80-84	3	301
Darling Downs - Maranoa	80-84	4	248
Darling Downs - Maranoa	80-84	5	158
Darling Downs - Maranoa	80-84	6	174
Darling Downs - Maranoa	85+		346
Darling Downs - Maranoa	85+	0	112
Darling Downs - Maranoa	85+	1	98
Darling Downs - Maranoa	85+	2	246
Darling Downs - Maranoa	85+	3	284
Darling Downs - Maranoa	85+	4	240
Darling Downs - Maranoa	85+	5	150
Darling Downs - Maranoa	85+	6	199
Central Queensland	15-19		914
Central Queensland	15-19	0	5759
Central Queensland	15-19	1	148
Central Queensland	15-19	2	24
Central Queensland	15-19	3	3
Central Queensland	15-19	4	3
Central Queensland	20-24		658
Central Queensland	20-24	0	4437
Central Queensland	20-24	1	844
Central Queensland	20-24	2	453
Central Queensland	20-24	3	114
Central Queensland	20-24	4	15
Central Queensland	20-24	6	4
Central Queensland	25-29		583
Central Queensland	25-29	0	3192
Central Queensland	25-29	1	1411
Central Queensland	25-29	2	1379
Central Queensland	25-29	3	549
Central Queensland	25-29	4	167
Central Queensland	25-29	5	35
Central Queensland	25-29	6	13
Central Queensland	30-34		610
Central Queensland	30-34	0	1713
Central Queensland	30-34	1	1405
Central Queensland	30-34	2	2323
Central Queensland	30-34	3	1109
Central Queensland	30-34	4	374
Central Queensland	30-34	5	116
Central Queensland	30-34	6	65
Central Queensland	35-39		536
Central Queensland	35-39	0	971
Central Queensland	35-39	1	888
Central Queensland	35-39	2	2312
Central Queensland	35-39	3	1422
Central Queensland	35-39	4	537
Central Queensland	35-39	5	187
Central Queensland	35-39	6	117
Central Queensland	40-44		571
Central Queensland	40-44	0	809
Central Queensland	40-44	1	831
Central Queensland	40-44	2	2487
Central Queensland	40-44	3	1619
Central Queensland	40-44	4	646
Central Queensland	40-44	5	216
Central Queensland	40-44	6	185
Central Queensland	45-49		568
Central Queensland	45-49	0	702
Central Queensland	45-49	1	811
Central Queensland	45-49	2	2598
Central Queensland	45-49	3	1690
Central Queensland	45-49	4	672
Central Queensland	45-49	5	253
Central Queensland	45-49	6	188
Central Queensland	50-54		644
Central Queensland	50-54	0	723
Central Queensland	50-54	1	782
Central Queensland	50-54	2	2554
Central Queensland	50-54	3	1758
Central Queensland	50-54	4	785
Central Queensland	50-54	5	252
Central Queensland	50-54	6	171
Central Queensland	55-59		582
Central Queensland	55-59	0	605
Central Queensland	55-59	1	628
Central Queensland	55-59	2	2245
Central Queensland	55-59	3	1783
Central Queensland	55-59	4	771
Central Queensland	55-59	5	242
Central Queensland	55-59	6	163
Central Queensland	60-64		445
Central Queensland	60-64	0	440
Central Queensland	60-64	1	461
Central Queensland	60-64	2	1813
Central Queensland	60-64	3	1442
Central Queensland	60-64	4	652
Central Queensland	60-64	5	232
Central Queensland	60-64	6	132
Central Queensland	65-69		421
Central Queensland	65-69	0	339
Central Queensland	65-69	1	327
Central Queensland	65-69	2	1475
Central Queensland	65-69	3	1196
Central Queensland	65-69	4	609
Central Queensland	65-69	5	206
Central Queensland	65-69	6	141
Central Queensland	70-74		357
Central Queensland	70-74	0	245
Central Queensland	70-74	1	242
Central Queensland	70-74	2	890
Central Queensland	70-74	3	932
Central Queensland	70-74	4	537
Central Queensland	70-74	5	201
Central Queensland	70-74	6	135
Central Queensland	75-79		288
Central Queensland	75-79	0	194
Central Queensland	75-79	1	127
Central Queensland	75-79	2	600
Central Queensland	75-79	3	637
Central Queensland	75-79	4	447
Central Queensland	75-79	5	215
Central Queensland	75-79	6	218
Central Queensland	80-84		247
Central Queensland	80-84	0	107
Central Queensland	80-84	1	101
Central Queensland	80-84	2	335
Central Queensland	80-84	3	362
Central Queensland	80-84	4	342
Central Queensland	80-84	5	174
Central Queensland	80-84	6	211
Central Queensland	85+		412
Central Queensland	85+	0	145
Central Queensland	85+	1	130
Central Queensland	85+	2	314
Central Queensland	85+	3	334
Central Queensland	85+	4	248
Central Queensland	85+	5	160
Central Queensland	85+	6	204
Gold Coast	15-19		1954
Gold Coast	15-19	0	15215
Gold Coast	15-19	1	120
Gold Coast	15-19	2	22
Gold Coast	15-19	3	4
Gold Coast	15-19	4	8
Gold Coast	15-19	6	3
Gold Coast	20-24		2021
Gold Coast	20-24	0	15357
Gold Coast	20-24	1	1239
Gold Coast	20-24	2	442
Gold Coast	20-24	3	86
Gold Coast	20-24	4	10
Gold Coast	20-24	6	9
Gold Coast	25-29		1991
Gold Coast	25-29	0	12131
Gold Coast	25-29	1	3001
Gold Coast	25-29	2	1976
Gold Coast	25-29	3	557
Gold Coast	25-29	4	104
Gold Coast	25-29	5	29
Gold Coast	25-29	6	14
Gold Coast	30-34		1658
Gold Coast	30-34	0	7241
Gold Coast	30-34	1	4383
Gold Coast	30-34	2	4622
Gold Coast	30-34	3	1583
Gold Coast	30-34	4	405
Gold Coast	30-34	5	127
Gold Coast	30-34	6	67
Gold Coast	35-39		1433
Gold Coast	35-39	0	3997
Gold Coast	35-39	1	3569
Gold Coast	35-39	2	6701
Gold Coast	35-39	3	2692
Gold Coast	35-39	4	851
Gold Coast	35-39	5	227
Gold Coast	35-39	6	146
Gold Coast	40-44		1453
Gold Coast	40-44	0	3113
Gold Coast	40-44	1	3351
Gold Coast	40-44	2	7842
Gold Coast	40-44	3	3568
Gold Coast	40-44	4	1173
Gold Coast	40-44	5	285
Gold Coast	40-44	6	175
Gold Coast	45-49		1490
Gold Coast	45-49	0	3111
Gold Coast	45-49	1	3281
Gold Coast	45-49	2	7663
Gold Coast	45-49	3	3637
Gold Coast	45-49	4	1175
Gold Coast	45-49	5	328
Gold Coast	45-49	6	198
Gold Coast	50-54		1462
Gold Coast	50-54	0	2766
Gold Coast	50-54	1	2828
Gold Coast	50-54	2	6933
Gold Coast	50-54	3	3557
Gold Coast	50-54	4	1240
Gold Coast	50-54	5	319
Gold Coast	50-54	6	176
Gold Coast	55-59		1430
Gold Coast	55-59	0	2457
Gold Coast	55-59	1	2370
Gold Coast	55-59	2	6612
Gold Coast	55-59	3	3785
Gold Coast	55-59	4	1322
Gold Coast	55-59	5	366
Gold Coast	55-59	6	207
Gold Coast	60-64		1302
Gold Coast	60-64	0	1949
Gold Coast	60-64	1	1967
Gold Coast	60-64	2	6063
Gold Coast	60-64	3	3468
Gold Coast	60-64	4	1233
Gold Coast	60-64	5	333
Gold Coast	60-64	6	158
Gold Coast	65-69		1241
Gold Coast	65-69	0	1658
Gold Coast	65-69	1	1735
Gold Coast	65-69	2	6027
Gold Coast	65-69	3	3549
Gold Coast	65-69	4	1282
Gold Coast	65-69	5	336
Gold Coast	65-69	6	188
Gold Coast	70-74		991
Gold Coast	70-74	0	1218
Gold Coast	70-74	1	1198
Gold Coast	70-74	2	4199
Gold Coast	70-74	3	2876
Gold Coast	70-74	4	1171
Gold Coast	70-74	5	365
Gold Coast	70-74	6	172
Gold Coast	75-79		849
Gold Coast	75-79	0	773
Gold Coast	75-79	1	737
Gold Coast	75-79	2	2441
Gold Coast	75-79	3	2075
Gold Coast	75-79	4	1083
Gold Coast	75-79	5	406
Gold Coast	75-79	6	254
Gold Coast	80-84		760
Gold Coast	80-84	0	506
Gold Coast	80-84	1	508
Gold Coast	80-84	2	1489
Gold Coast	80-84	3	1295
Gold Coast	80-84	4	780
Gold Coast	80-84	5	361
Gold Coast	80-84	6	246
Gold Coast	85+		1393
Gold Coast	85+	0	602
Gold Coast	85+	1	825
Gold Coast	85+	2	1694
Gold Coast	85+	3	1359
Gold Coast	85+	4	796
Gold Coast	85+	5	405
Gold Coast	85+	6	337
Ipswich	15-19		1293
Ipswich	15-19	0	9083
Ipswich	15-19	1	214
Ipswich	15-19	2	32
Ipswich	15-19	3	4
Ipswich	15-19	6	5
Ipswich	20-24		1123
Ipswich	20-24	0	7669
Ipswich	20-24	1	1348
Ipswich	20-24	2	686
Ipswich	20-24	3	194
Ipswich	20-24	4	41
Ipswich	20-24	5	12
Ipswich	20-24	6	5
Ipswich	25-29		1054
Ipswich	25-29	0	5304
Ipswich	25-29	1	2294
Ipswich	25-29	2	1966
Ipswich	25-29	3	769
Ipswich	25-29	4	289
Ipswich	25-29	5	81
Ipswich	25-29	6	44
Ipswich	30-34		1004
Ipswich	30-34	0	3155
Ipswich	30-34	1	2590
Ipswich	30-34	2	3260
Ipswich	30-34	3	1493
Ipswich	30-34	4	633
Ipswich	30-34	5	208
Ipswich	30-34	6	144
Ipswich	35-39		762
Ipswich	35-39	0	1759
Ipswich	35-39	1	1678
Ipswich	35-39	2	3481
Ipswich	35-39	3	1792
Ipswich	35-39	4	806
Ipswich	35-39	5	338
Ipswich	35-39	6	280
Ipswich	40-44		790
Ipswich	40-44	0	1559
Ipswich	40-44	1	1525
Ipswich	40-44	2	3597
Ipswich	40-44	3	2021
Ipswich	40-44	4	893
Ipswich	40-44	5	389
Ipswich	40-44	6	398
Ipswich	45-49		809
Ipswich	45-49	0	1517
Ipswich	45-49	1	1379
Ipswich	45-49	2	3529
Ipswich	45-49	3	2098
Ipswich	45-49	4	932
Ipswich	45-49	5	338
Ipswich	45-49	6	378
Ipswich	50-54		735
Ipswich	50-54	0	1233
Ipswich	50-54	1	1205
Ipswich	50-54	2	3267
Ipswich	50-54	3	2162
Ipswich	50-54	4	953
Ipswich	50-54	5	370
Ipswich	50-54	6	364
Ipswich	55-59		662
Ipswich	55-59	0	940
Ipswich	55-59	1	971
Ipswich	55-59	2	2769
Ipswich	55-59	3	2248
Ipswich	55-59	4	989
Ipswich	55-59	5	354
Ipswich	55-59	6	281
Ipswich	60-64		600
Ipswich	60-64	0	756
Ipswich	60-64	1	716
Ipswich	60-64	2	2498
Ipswich	60-64	3	1781
Ipswich	60-64	4	885
Ipswich	60-64	5	295
Ipswich	60-64	6	262
Ipswich	65-69		547
Ipswich	65-69	0	525
Ipswich	65-69	1	544
Ipswich	65-69	2	2087
Ipswich	65-69	3	1663
Ipswich	65-69	4	888
Ipswich	65-69	5	308
Ipswich	65-69	6	228
Ipswich	70-74		446
Ipswich	70-74	0	352
Ipswich	70-74	1	338
Ipswich	70-74	2	1418
Ipswich	70-74	3	1231
Ipswich	70-74	4	673
Ipswich	70-74	5	292
Ipswich	70-74	6	249
Ipswich	75-79		332
Ipswich	75-79	0	267
Ipswich	75-79	1	204
Ipswich	75-79	2	786
Ipswich	75-79	3	851
Ipswich	75-79	4	602
Ipswich	75-79	5	309
Ipswich	75-79	6	323
Ipswich	80-84		275
Ipswich	80-84	0	159
Ipswich	80-84	1	158
Ipswich	80-84	2	479
Ipswich	80-84	3	509
Ipswich	80-84	4	396
Ipswich	80-84	5	203
Ipswich	80-84	6	273
Ipswich	85+		434
Ipswich	85+	0	147
Ipswich	85+	1	170
Ipswich	85+	2	473
Ipswich	85+	3	473
Ipswich	85+	4	372
Ipswich	85+	5	214
Ipswich	85+	6	285
Logan - Beaudesert	15-19		1335
Logan - Beaudesert	15-19	0	9261
Logan - Beaudesert	15-19	1	206
Logan - Beaudesert	15-19	2	31
Logan - Beaudesert	15-19	3	3
Logan - Beaudesert	15-19	6	3
Logan - Beaudesert	20-24		1005
Logan - Beaudesert	20-24	0	7312
Logan - Beaudesert	20-24	1	1400
Logan - Beaudesert	20-24	2	716
Logan - Beaudesert	20-24	3	170
Logan - Beaudesert	20-24	4	41
Logan - Beaudesert	20-24	5	8
Logan - Beaudesert	20-24	6	16
Logan - Beaudesert	25-29		886
Logan - Beaudesert	25-29	0	4897
Logan - Beaudesert	25-29	1	2221
Logan - Beaudesert	25-29	2	1961
Logan - Beaudesert	25-29	3	802
Logan - Beaudesert	25-29	4	278
Logan - Beaudesert	25-29	5	64
Logan - Beaudesert	25-29	6	38
Logan - Beaudesert	30-34		780
Logan - Beaudesert	30-34	0	2813
Logan - Beaudesert	30-34	1	2202
Logan - Beaudesert	30-34	2	3167
Logan - Beaudesert	30-34	3	1499
Logan - Beaudesert	30-34	4	654
Logan - Beaudesert	30-34	5	206
Logan - Beaudesert	30-34	6	174
Logan - Beaudesert	35-39		683
Logan - Beaudesert	35-39	0	1684
Logan - Beaudesert	35-39	1	1631
Logan - Beaudesert	35-39	2	3508
Logan - Beaudesert	35-39	3	1878
Logan - Beaudesert	35-39	4	883
Logan - Beaudesert	35-39	5	351
Logan - Beaudesert	35-39	6	294
Logan - Beaudesert	40-44		736
Logan - Beaudesert	40-44	0	1361
Logan - Beaudesert	40-44	1	1477
Logan - Beaudesert	40-44	2	3633
Logan - Beaudesert	40-44	3	2072
Logan - Beaudesert	40-44	4	957
Logan - Beaudesert	40-44	5	389
Logan - Beaudesert	40-44	6	392
Logan - Beaudesert	45-49		763
Logan - Beaudesert	45-49	0	1312
Logan - Beaudesert	45-49	1	1394
Logan - Beaudesert	45-49	2	3579
Logan - Beaudesert	45-49	3	2120
Logan - Beaudesert	45-49	4	990
Logan - Beaudesert	45-49	5	417
Logan - Beaudesert	45-49	6	328
Logan - Beaudesert	50-54		696
Logan - Beaudesert	50-54	0	1082
Logan - Beaudesert	50-54	1	1135
Logan - Beaudesert	50-54	2	3405
Logan - Beaudesert	50-54	3	2105
Logan - Beaudesert	50-54	4	1060
Logan - Beaudesert	50-54	5	391
Logan - Beaudesert	50-54	6	329
Logan - Beaudesert	55-59		662
Logan - Beaudesert	55-59	0	840
Logan - Beaudesert	55-59	1	881
Logan - Beaudesert	55-59	2	3222
Logan - Beaudesert	55-59	3	2260
Logan - Beaudesert	55-59	4	1029
Logan - Beaudesert	55-59	5	366
Logan - Beaudesert	55-59	6	296
Logan - Beaudesert	60-64		614
Logan - Beaudesert	60-64	0	637
Logan - Beaudesert	60-64	1	755
Logan - Beaudesert	60-64	2	2917
Logan - Beaudesert	60-64	3	2044
Logan - Beaudesert	60-64	4	894
Logan - Beaudesert	60-64	5	316
Logan - Beaudesert	60-64	6	210
Logan - Beaudesert	65-69		525
Logan - Beaudesert	65-69	0	483
Logan - Beaudesert	65-69	1	648
Logan - Beaudesert	65-69	2	2737
Logan - Beaudesert	65-69	3	1848
Logan - Beaudesert	65-69	4	909
Logan - Beaudesert	65-69	5	313
Logan - Beaudesert	65-69	6	210
Logan - Beaudesert	70-74		405
Logan - Beaudesert	70-74	0	303
Logan - Beaudesert	70-74	1	399
Logan - Beaudesert	70-74	2	1513
Logan - Beaudesert	70-74	3	1292
Logan - Beaudesert	70-74	4	661
Logan - Beaudesert	70-74	5	250
Logan - Beaudesert	70-74	6	225
Logan - Beaudesert	75-79		279
Logan - Beaudesert	75-79	0	223
Logan - Beaudesert	75-79	1	227
Logan - Beaudesert	75-79	2	805
Logan - Beaudesert	75-79	3	750
Logan - Beaudesert	75-79	4	542
Logan - Beaudesert	75-79	5	250
Logan - Beaudesert	75-79	6	228
Logan - Beaudesert	80-84		224
Logan - Beaudesert	80-84	0	136
Logan - Beaudesert	80-84	1	148
Logan - Beaudesert	80-84	2	439
Logan - Beaudesert	80-84	3	495
Logan - Beaudesert	80-84	4	337
Logan - Beaudesert	80-84	5	192
Logan - Beaudesert	80-84	6	236
Logan - Beaudesert	85+		260
Logan - Beaudesert	85+	0	138
Logan - Beaudesert	85+	1	186
Logan - Beaudesert	85+	2	476
Logan - Beaudesert	85+	3	454
Logan - Beaudesert	85+	4	356
Logan - Beaudesert	85+	5	197
Logan - Beaudesert	85+	6	220
Mackay - Isaac - Whitsunday	15-19		604
Mackay - Isaac - Whitsunday	15-19	0	4110
Mackay - Isaac - Whitsunday	15-19	1	77
Mackay - Isaac - Whitsunday	15-19	2	19
Mackay - Isaac - Whitsunday	15-19	3	3
Mackay - Isaac - Whitsunday	20-24		610
Mackay - Isaac - Whitsunday	20-24	0	3493
Mackay - Isaac - Whitsunday	20-24	1	567
Mackay - Isaac - Whitsunday	20-24	2	267
Mackay - Isaac - Whitsunday	20-24	3	76
Mackay - Isaac - Whitsunday	20-24	4	9
Mackay - Isaac - Whitsunday	20-24	5	3
Mackay - Isaac - Whitsunday	20-24	6	3
Mackay - Isaac - Whitsunday	25-29		691
Mackay - Isaac - Whitsunday	25-29	0	2815
Mackay - Isaac - Whitsunday	25-29	1	1072
Mackay - Isaac - Whitsunday	25-29	2	993
Mackay - Isaac - Whitsunday	25-29	3	322
Mackay - Isaac - Whitsunday	25-29	4	98
Mackay - Isaac - Whitsunday	25-29	5	22
Mackay - Isaac - Whitsunday	25-29	6	7
Mackay - Isaac - Whitsunday	30-34		572
Mackay - Isaac - Whitsunday	30-34	0	1535
Mackay - Isaac - Whitsunday	30-34	1	1080
Mackay - Isaac - Whitsunday	30-34	2	1804
Mackay - Isaac - Whitsunday	30-34	3	894
Mackay - Isaac - Whitsunday	30-34	4	248
Mackay - Isaac - Whitsunday	30-34	5	70
Mackay - Isaac - Whitsunday	30-34	6	35
Mackay - Isaac - Whitsunday	35-39		460
Mackay - Isaac - Whitsunday	35-39	0	782
Mackay - Isaac - Whitsunday	35-39	1	689
Mackay - Isaac - Whitsunday	35-39	2	1882
Mackay - Isaac - Whitsunday	35-39	3	1109
Mackay - Isaac - Whitsunday	35-39	4	359
Mackay - Isaac - Whitsunday	35-39	5	99
Mackay - Isaac - Whitsunday	35-39	6	74
Mackay - Isaac - Whitsunday	40-44		491
Mackay - Isaac - Whitsunday	40-44	0	689
Mackay - Isaac - Whitsunday	40-44	1	689
Mackay - Isaac - Whitsunday	40-44	2	2012
Mackay - Isaac - Whitsunday	40-44	3	1233
Mackay - Isaac - Whitsunday	40-44	4	438
Mackay - Isaac - Whitsunday	40-44	5	161
Mackay - Isaac - Whitsunday	40-44	6	110
Mackay - Isaac - Whitsunday	45-49		508
Mackay - Isaac - Whitsunday	45-49	0	661
Mackay - Isaac - Whitsunday	45-49	1	654
Mackay - Isaac - Whitsunday	45-49	2	2064
Mackay - Isaac - Whitsunday	45-49	3	1180
Mackay - Isaac - Whitsunday	45-49	4	527
Mackay - Isaac - Whitsunday	45-49	5	128
Mackay - Isaac - Whitsunday	45-49	6	89
Mackay - Isaac - Whitsunday	50-54		504
Mackay - Isaac - Whitsunday	50-54	0	600
Mackay - Isaac - Whitsunday	50-54	1	567
Mackay - Isaac - Whitsunday	50-54	2	1993
Mackay - Isaac - Whitsunday	50-54	3	1340
Mackay - Isaac - Whitsunday	50-54	4	542
Mackay - Isaac - Whitsunday	50-54	5	205
Mackay - Isaac - Whitsunday	50-54	6	98
Mackay - Isaac - Whitsunday	55-59		471
Mackay - Isaac - Whitsunday	55-59	0	511
Mackay - Isaac - Whitsunday	55-59	1	455
Mackay - Isaac - Whitsunday	55-59	2	1718
Mackay - Isaac - Whitsunday	55-59	3	1384
Mackay - Isaac - Whitsunday	55-59	4	574
Mackay - Isaac - Whitsunday	55-59	5	185
Mackay - Isaac - Whitsunday	55-59	6	84
Mackay - Isaac - Whitsunday	60-64		376
Mackay - Isaac - Whitsunday	60-64	0	351
Mackay - Isaac - Whitsunday	60-64	1	380
Mackay - Isaac - Whitsunday	60-64	2	1424
Mackay - Isaac - Whitsunday	60-64	3	1105
Mackay - Isaac - Whitsunday	60-64	4	521
Mackay - Isaac - Whitsunday	60-64	5	182
Mackay - Isaac - Whitsunday	60-64	6	85
Mackay - Isaac - Whitsunday	65-69		319
Mackay - Isaac - Whitsunday	65-69	0	272
Mackay - Isaac - Whitsunday	65-69	1	245
Mackay - Isaac - Whitsunday	65-69	2	1062
Mackay - Isaac - Whitsunday	65-69	3	913
Mackay - Isaac - Whitsunday	65-69	4	471
Mackay - Isaac - Whitsunday	65-69	5	175
Mackay - Isaac - Whitsunday	65-69	6	98
Mackay - Isaac - Whitsunday	70-74		257
Mackay - Isaac - Whitsunday	70-74	0	178
Mackay - Isaac - Whitsunday	70-74	1	170
Mackay - Isaac - Whitsunday	70-74	2	695
Mackay - Isaac - Whitsunday	70-74	3	632
Mackay - Isaac - Whitsunday	70-74	4	335
Mackay - Isaac - Whitsunday	70-74	5	157
Mackay - Isaac - Whitsunday	70-74	6	121
Mackay - Isaac - Whitsunday	75-79		194
Mackay - Isaac - Whitsunday	75-79	0	153
Mackay - Isaac - Whitsunday	75-79	1	110
Mackay - Isaac - Whitsunday	75-79	2	357
Mackay - Isaac - Whitsunday	75-79	3	444
Mackay - Isaac - Whitsunday	75-79	4	274
Mackay - Isaac - Whitsunday	75-79	5	169
Mackay - Isaac - Whitsunday	75-79	6	122
Mackay - Isaac - Whitsunday	80-84		151
Mackay - Isaac - Whitsunday	80-84	0	85
Mackay - Isaac - Whitsunday	80-84	1	65
Mackay - Isaac - Whitsunday	80-84	2	215
Mackay - Isaac - Whitsunday	80-84	3	290
Mackay - Isaac - Whitsunday	80-84	4	227
Mackay - Isaac - Whitsunday	80-84	5	131
Mackay - Isaac - Whitsunday	80-84	6	146
Mackay - Isaac - Whitsunday	85+		215
Mackay - Isaac - Whitsunday	85+	0	90
Mackay - Isaac - Whitsunday	85+	1	91
Mackay - Isaac - Whitsunday	85+	2	224
Mackay - Isaac - Whitsunday	85+	3	218
Mackay - Isaac - Whitsunday	85+	4	225
Mackay - Isaac - Whitsunday	85+	5	107
Mackay - Isaac - Whitsunday	85+	6	170
Moreton Bay - North	15-19		757
Moreton Bay - North	15-19	0	6378
Moreton Bay - North	15-19	1	144
Moreton Bay - North	15-19	2	18
Moreton Bay - North	15-19	3	9
Moreton Bay - North	15-19	4	4
Moreton Bay - North	15-19	6	5
Moreton Bay - North	20-24		573
Moreton Bay - North	20-24	0	4684
Moreton Bay - North	20-24	1	913
Moreton Bay - North	20-24	2	440
Moreton Bay - North	20-24	3	99
Moreton Bay - North	20-24	4	18
Moreton Bay - North	20-24	6	8
Moreton Bay - North	25-29		489
Moreton Bay - North	25-29	0	2911
Moreton Bay - North	25-29	1	1256
Moreton Bay - North	25-29	2	1201
Moreton Bay - North	25-29	3	503
Moreton Bay - North	25-29	4	141
Moreton Bay - North	25-29	5	55
Moreton Bay - North	25-29	6	21
Moreton Bay - North	30-34		463
Moreton Bay - North	30-34	0	1699
Moreton Bay - North	30-34	1	1277
Moreton Bay - North	30-34	2	1891
Moreton Bay - North	30-34	3	1047
Moreton Bay - North	30-34	4	364
Moreton Bay - North	30-34	5	127
Moreton Bay - North	30-34	6	69
Moreton Bay - North	35-39		449
Moreton Bay - North	35-39	0	1135
Moreton Bay - North	35-39	1	1071
Moreton Bay - North	35-39	2	2251
Moreton Bay - North	35-39	3	1304
Moreton Bay - North	35-39	4	527
Moreton Bay - North	35-39	5	203
Moreton Bay - North	35-39	6	130
Moreton Bay - North	40-44		490
Moreton Bay - North	40-44	0	1060
Moreton Bay - North	40-44	1	1072
Moreton Bay - North	40-44	2	2624
Moreton Bay - North	40-44	3	1585
