SA4_NAME16	Age	Sex	Volunteer	adults
Queensland - Outback	20-24	M	1	393
Queensland - Outback	25-34	F		694
Queensland - Outback	25-34	F	0	3822
Queensland - Outback	25-34	F	1	1505
Queensland - Outback	25-34	M		1102
Queensland - Outback	25-34	M	0	3921
Queensland - Outback	25-34	M	1	1094
Queensland - Outback	35-44	F		493
Queensland - Outback	35-44	F	0	2834
Queensland - Outback	35-44	F	1	1599
Queensland - Outback	35-44	M		805
Queensland - Outback	35-44	M	0	3252
Queensland - Outback	35-44	M	1	1219
Queensland - Outback	45-54	F		572
Queensland - Outback	45-54	F	0	3097
Queensland - Outback	45-54	F	1	1513
Queensland - Outback	45-54	M		716
Queensland - Outback	45-54	M	0	3488
Queensland - Outback	45-54	M	1	1315
Queensland - Outback	55-64	F		486
Queensland - Outback	55-64	F	0	2665
Queensland - Outback	55-64	F	1	1069
Queensland - Outback	55-64	M		655
Queensland - Outback	55-64	M	0	3327
Queensland - Outback	55-64	M	1	1034
Queensland - Outback	65-74	F		315
Queensland - Outback	65-74	F	0	1576
Queensland - Outback	65-74	F	1	532
Queensland - Outback	65-74	M		464
Queensland - Outback	65-74	M	0	2147
Queensland - Outback	65-74	M	1	453
Queensland - Outback	75-84	F		150
Queensland - Outback	75-84	F	0	638
Queensland - Outback	75-84	F	1	210
Queensland - Outback	75-84	M		212
Queensland - Outback	75-84	M	0	814
Queensland - Outback	75-84	M	1	168
Queensland - Outback	85+	F		70
Queensland - Outback	85+	F	0	267
Queensland - Outback	85+	F	1	46
Queensland - Outback	85+	M		54
Queensland - Outback	85+	M	0	216
Queensland - Outback	85+	M	1	23
Sunshine Coast	15-19	F		733
Sunshine Coast	15-19	F	0	7099
Sunshine Coast	15-19	F	1	2323
Sunshine Coast	15-19	M		796
Sunshine Coast	15-19	M	0	7698
Sunshine Coast	15-19	M	1	1887
Sunshine Coast	20-24	F		633
Sunshine Coast	20-24	F	0	6315
Sunshine Coast	20-24	F	1	1616
Sunshine Coast	20-24	M		648
Sunshine Coast	20-24	M	0	6723
Sunshine Coast	20-24	M	1	1219
Sunshine Coast	25-34	F		1134
Sunshine Coast	25-34	F	0	13707
Sunshine Coast	25-34	F	1	3366
Sunshine Coast	25-34	M		1274
Sunshine Coast	25-34	M	0	13471
Sunshine Coast	25-34	M	1	2133
Sunshine Coast	35-44	F		1243
Sunshine Coast	35-44	F	0	15042
Sunshine Coast	35-44	F	1	6253
Sunshine Coast	35-44	M		1526
Sunshine Coast	35-44	M	0	15242
Sunshine Coast	35-44	M	1	3926
Sunshine Coast	45-54	F		1495
Sunshine Coast	45-54	F	0	18139
Sunshine Coast	45-54	F	1	6576
Sunshine Coast	45-54	M		1639
Sunshine Coast	45-54	M	0	16590
Sunshine Coast	45-54	M	1	4644
Sunshine Coast	55-64	F		1497
Sunshine Coast	55-64	F	0	17624
Sunshine Coast	55-64	F	1	5792
Sunshine Coast	55-64	M		1497
Sunshine Coast	55-64	M	0	16561
Sunshine Coast	55-64	M	1	4149
Sunshine Coast	65-74	F		1559
Sunshine Coast	65-74	F	0	14070
Sunshine Coast	65-74	F	1	5809
Sunshine Coast	65-74	M		1507
Sunshine Coast	65-74	M	0	13984
Sunshine Coast	65-74	M	1	4592
Sunshine Coast	75-84	F		1399
Sunshine Coast	75-84	F	0	7919
Sunshine Coast	75-84	F	1	2183
Sunshine Coast	75-84	M		1037
Sunshine Coast	75-84	M	0	7449
Sunshine Coast	75-84	M	1	1904
Sunshine Coast	85+	F		1059
Sunshine Coast	85+	F	0	4177
Sunshine Coast	85+	F	1	345
Sunshine Coast	85+	M		574
Sunshine Coast	85+	M	0	2654
Sunshine Coast	85+	M	1	277
Toowoomba	15-19	F		421
Toowoomba	15-19	F	0	3399
Toowoomba	15-19	F	1	1270
Toowoomba	15-19	M		496
Toowoomba	15-19	M	0	3723
Toowoomba	15-19	M	1	942
Toowoomba	20-24	F		347
Toowoomba	20-24	F	0	3675
Toowoomba	20-24	F	1	1021
Toowoomba	20-24	M		410
Toowoomba	20-24	M	0	3886
Toowoomba	20-24	M	1	783
Toowoomba	25-34	F		634
Toowoomba	25-34	F	0	7340
Toowoomba	25-34	F	1	1865
Toowoomba	25-34	M		724
Toowoomba	25-34	M	0	7375
Toowoomba	25-34	M	1	1494
Toowoomba	35-44	F		575
Toowoomba	35-44	F	0	6044
Toowoomba	35-44	F	1	2646
Toowoomba	35-44	M		665
Toowoomba	35-44	M	0	6151
Toowoomba	35-44	M	1	1837
Toowoomba	45-54	F		623
Toowoomba	45-54	F	0	6648
Toowoomba	45-54	F	1	2621
Toowoomba	45-54	M		645
Toowoomba	45-54	M	0	6366
Toowoomba	45-54	M	1	1980
Toowoomba	55-64	F		626
Toowoomba	55-64	F	0	6458
Toowoomba	55-64	F	1	2051
Toowoomba	55-64	M		648
Toowoomba	55-64	M	0	6046
Toowoomba	55-64	M	1	1624
Toowoomba	65-74	F		676
Toowoomba	65-74	F	0	4845
Toowoomba	65-74	F	1	1867
Toowoomba	65-74	M		572
Toowoomba	65-74	M	0	4444
Toowoomba	65-74	M	1	1474
Toowoomba	75-84	F		666
Toowoomba	75-84	F	0	2908
Toowoomba	75-84	F	1	830
Toowoomba	75-84	M		483
Toowoomba	75-84	M	0	2300
Toowoomba	75-84	M	1	689
Toowoomba	85+	F		603
Toowoomba	85+	F	0	1493
Toowoomba	85+	F	1	140
Toowoomba	85+	M		246
Toowoomba	85+	M	0	845
Toowoomba	85+	M	1	105
Townsville	15-19	F		716
Townsville	15-19	F	0	5280
Townsville	15-19	F	1	1744
Townsville	15-19	M		831
Townsville	15-19	M	0	6042
Townsville	15-19	M	1	1430
Townsville	20-24	F		718
Townsville	20-24	F	0	6136
Townsville	20-24	F	1	1698
Townsville	20-24	M		1169
Townsville	20-24	M	0	6878
Townsville	20-24	M	1	1294
Townsville	25-34	F		1185
Townsville	25-34	F	0	11667
Townsville	25-34	F	1	3110
Townsville	25-34	M		1784
Townsville	25-34	M	0	11804
Townsville	25-34	M	1	2220
Townsville	35-44	F		1071
Townsville	35-44	F	0	10000
Townsville	35-44	F	1	3986
Townsville	35-44	M		1451
Townsville	35-44	M	0	10360
Townsville	35-44	M	1	2653
Townsville	45-54	F		1152
Townsville	45-54	F	0	10643
Townsville	45-54	F	1	3552
Townsville	45-54	M		1397
Townsville	45-54	M	0	10568
Townsville	45-54	M	1	2880
Townsville	55-64	F		1008
Townsville	55-64	F	0	9522
Townsville	55-64	F	1	2702
Townsville	55-64	M		1183
Townsville	55-64	M	0	9791
Townsville	55-64	M	1	2289
Townsville	65-74	F		958
Townsville	65-74	F	0	6195
Townsville	65-74	F	1	2020
Townsville	65-74	M		1037
Townsville	65-74	M	0	6793
Townsville	65-74	M	1	1682
Townsville	75-84	F		677
Townsville	75-84	F	0	3418
Townsville	75-84	F	1	852
Townsville	75-84	M		561
Townsville	75-84	M	0	3104
Townsville	75-84	M	1	646
Townsville	85+	F		316
Townsville	85+	F	0	1667
Townsville	85+	F	1	119
Townsville	85+	M		212
Townsville	85+	M	0	1010
Townsville	85+	M	1	75
Wide Bay	15-19	F		808
Wide Bay	15-19	F	0	5534
Wide Bay	15-19	F	1	1644
Wide Bay	15-19	M		919
Wide Bay	15-19	M	0	6134
Wide Bay	15-19	M	1	1450
Wide Bay	20-24	F		535
Wide Bay	20-24	F	0	4878
Wide Bay	20-24	F	1	1039
Wide Bay	20-24	M		713
Wide Bay	20-24	M	0	5093
Wide Bay	20-24	M	1	932
Wide Bay	25-34	F		1045
Wide Bay	25-34	F	0	9971
Wide Bay	25-34	F	1	2724
Wide Bay	25-34	M		1375
Wide Bay	25-34	M	0	9659
Wide Bay	25-34	M	1	1781
Wide Bay	35-44	F		1174
Wide Bay	35-44	F	0	10356
Wide Bay	35-44	F	1	4409
Wide Bay	35-44	M		1516
Wide Bay	35-44	M	0	10173
Wide Bay	35-44	M	1	2839
Wide Bay	45-54	F		1527
Wide Bay	45-54	F	0	13489
Wide Bay	45-54	F	1	4734
Wide Bay	45-54	M		1753
Wide Bay	45-54	M	0	13044
Wide Bay	45-54	M	1	3433
Wide Bay	55-64	F		1783
Wide Bay	55-64	F	0	15335
Wide Bay	55-64	F	1	5080
Wide Bay	55-64	M		1931
Wide Bay	55-64	M	0	14950
Wide Bay	55-64	M	1	3827
Wide Bay	65-74	F		2119
Wide Bay	65-74	F	0	13810
Wide Bay	65-74	F	1	4619
Wide Bay	65-74	M		2243
Wide Bay	65-74	M	0	15164
Wide Bay	65-74	M	1	3719
Wide Bay	75-84	F		1632
Wide Bay	75-84	F	0	7028
Wide Bay	75-84	F	1	1688
Wide Bay	75-84	M		1495
Wide Bay	75-84	M	0	7412
Wide Bay	75-84	M	1	1456
Wide Bay	85+	F		811
Wide Bay	85+	F	0	3036
Wide Bay	85+	F	1	264
Wide Bay	85+	M		572
Wide Bay	85+	M	0	2083
Wide Bay	85+	M	1	187
Migratory - Offshore - Shipping (Qld)	15-19	F	0	5
Migratory - Offshore - Shipping (Qld)	20-24	F	0	5
Migratory - Offshore - Shipping (Qld)	20-24	M	1	3
Migratory - Offshore - Shipping (Qld)	25-34	F	0	3
Migratory - Offshore - Shipping (Qld)	25-34	M	0	3
Migratory - Offshore - Shipping (Qld)	35-44	F		3
Migratory - Offshore - Shipping (Qld)	35-44	F	0	4
Migratory - Offshore - Shipping (Qld)	35-44	M		3
Migratory - Offshore - Shipping (Qld)	35-44	M	0	9
Migratory - Offshore - Shipping (Qld)	45-54	F	0	10
Migratory - Offshore - Shipping (Qld)	45-54	F	1	3
Migratory - Offshore - Shipping (Qld)	45-54	M	0	8
Migratory - Offshore - Shipping (Qld)	45-54	M	1	3
Migratory - Offshore - Shipping (Qld)	55-64	F		6
Migratory - Offshore - Shipping (Qld)	55-64	F	0	17
Migratory - Offshore - Shipping (Qld)	55-64	M	0	8
Migratory - Offshore - Shipping (Qld)	65-74	F		4
Migratory - Offshore - Shipping (Qld)	65-74	F	0	16
Migratory - Offshore - Shipping (Qld)	65-74	M	0	10
Migratory - Offshore - Shipping (Qld)	65-74	M	1	4
Migratory - Offshore - Shipping (Qld)	75-84	F	0	7
Migratory - Offshore - Shipping (Qld)	75-84	M	0	5
Migratory - Offshore - Shipping (Qld)	85+	F		3
No usual address (Qld)	15-19	F		40
No usual address (Qld)	15-19	F	0	134
No usual address (Qld)	15-19	F	1	31
No usual address (Qld)	15-19	M		46
No usual address (Qld)	15-19	M	0	133
No usual address (Qld)	15-19	M	1	33
No usual address (Qld)	20-24	F		118
No usual address (Qld)	20-24	F	0	377
No usual address (Qld)	20-24	F	1	76
No usual address (Qld)	20-24	M		123
No usual address (Qld)	20-24	M	0	380
No usual address (Qld)	20-24	M	1	56
No usual address (Qld)	25-34	F		223
No usual address (Qld)	25-34	F	0	637
No usual address (Qld)	25-34	F	1	147
No usual address (Qld)	25-34	M		351
No usual address (Qld)	25-34	M	0	794
No usual address (Qld)	25-34	M	1	151
No usual address (Qld)	35-44	F		132
No usual address (Qld)	35-44	F	0	289
No usual address (Qld)	35-44	F	1	91
No usual address (Qld)	35-44	M		329
No usual address (Qld)	35-44	M	0	559
No usual address (Qld)	35-44	M	1	79
No usual address (Qld)	45-54	F		145
No usual address (Qld)	45-54	F	0	457
No usual address (Qld)	45-54	F	1	83
No usual address (Qld)	45-54	M		282
No usual address (Qld)	45-54	M	0	596
No usual address (Qld)	45-54	M	1	96
No usual address (Qld)	55-64	F		195
No usual address (Qld)	55-64	F	0	884
No usual address (Qld)	55-64	F	1	147
No usual address (Qld)	55-64	M		260
No usual address (Qld)	55-64	M	0	772
No usual address (Qld)	55-64	M	1	117
No usual address (Qld)	65-74	F		119
No usual address (Qld)	65-74	F	0	598
No usual address (Qld)	65-74	F	1	85
No usual address (Qld)	65-74	M		188
No usual address (Qld)	65-74	M	0	816
No usual address (Qld)	65-74	M	1	124
No usual address (Qld)	75-84	F		38
No usual address (Qld)	75-84	F	0	104
No usual address (Qld)	75-84	F	1	15
No usual address (Qld)	75-84	M		42
No usual address (Qld)	75-84	M	0	163
No usual address (Qld)	75-84	M	1	21
No usual address (Qld)	85+	F		5
No usual address (Qld)	85+	F	0	13
No usual address (Qld)	85+	F	1	3
No usual address (Qld)	85+	M		3
No usual address (Qld)	85+	M	0	13
No usual address (Qld)	85+	M	1	4
Adelaide - Central and Hills	15-19	F		533
Adelaide - Central and Hills	15-19	F	0	6067
Adelaide - Central and Hills	15-19	F	1	2486
Adelaide - Central and Hills	15-19	M		593
Adelaide - Central and Hills	15-19	M	0	6624
Adelaide - Central and Hills	15-19	M	1	2150
Adelaide - Central and Hills	20-24	F		554
Adelaide - Central and Hills	20-24	F	0	7324
Adelaide - Central and Hills	20-24	F	1	2900
Adelaide - Central and Hills	20-24	M		646
Adelaide - Central and Hills	20-24	M	0	8238
Adelaide - Central and Hills	20-24	M	1	2076
Adelaide - Central and Hills	25-34	F		1017
Adelaide - Central and Hills	25-34	F	0	13700
Adelaide - Central and Hills	25-34	F	1	3871
Adelaide - Central and Hills	25-34	M		1230
Adelaide - Central and Hills	25-34	M	0	13919
Adelaide - Central and Hills	25-34	M	1	3273
Adelaide - Central and Hills	35-44	F		795
Adelaide - Central and Hills	35-44	F	0	12198
Adelaide - Central and Hills	35-44	F	1	5748
Adelaide - Central and Hills	35-44	M		1043
Adelaide - Central and Hills	35-44	M	0	12604
Adelaide - Central and Hills	35-44	M	1	4101
Adelaide - Central and Hills	45-54	F		903
Adelaide - Central and Hills	45-54	F	0	13238
Adelaide - Central and Hills	45-54	F	1	6095
Adelaide - Central and Hills	45-54	M		1164
Adelaide - Central and Hills	45-54	M	0	13214
Adelaide - Central and Hills	45-54	M	1	5103
Adelaide - Central and Hills	55-64	F		944
Adelaide - Central and Hills	55-64	F	0	12836
Adelaide - Central and Hills	55-64	F	1	5031
Adelaide - Central and Hills	55-64	M		991
Adelaide - Central and Hills	55-64	M	0	12142
Adelaide - Central and Hills	55-64	M	1	4092
Adelaide - Central and Hills	65-74	F		942
Adelaide - Central and Hills	65-74	F	0	9401
Adelaide - Central and Hills	65-74	F	1	4877
Adelaide - Central and Hills	65-74	M		805
Adelaide - Central and Hills	65-74	M	0	8590
Adelaide - Central and Hills	65-74	M	1	3909
Adelaide - Central and Hills	75-84	F		822
Adelaide - Central and Hills	75-84	F	0	6221
Adelaide - Central and Hills	75-84	F	1	1991
Adelaide - Central and Hills	75-84	M		622
Adelaide - Central and Hills	75-84	M	0	4938
Adelaide - Central and Hills	75-84	M	1	1677
Adelaide - Central and Hills	85+	F		592
Adelaide - Central and Hills	85+	F	0	4597
Adelaide - Central and Hills	85+	F	1	452
Adelaide - Central and Hills	85+	M		321
Adelaide - Central and Hills	85+	M	0	2448
Adelaide - Central and Hills	85+	M	1	340
Adelaide - North	15-19	F		847
Adelaide - North	15-19	F	0	9764
Adelaide - North	15-19	F	1	2252
Adelaide - North	15-19	M		945
Adelaide - North	15-19	M	0	10840
Adelaide - North	15-19	M	1	1877
Adelaide - North	20-24	F		736
Adelaide - North	20-24	F	0	10972
Adelaide - North	20-24	F	1	2368
Adelaide - North	20-24	M		895
Adelaide - North	20-24	M	0	12277
Adelaide - North	20-24	M	1	1979
Adelaide - North	25-34	F		1742
Adelaide - North	25-34	F	0	25371
Adelaide - North	25-34	F	1	4611
Adelaide - North	25-34	M		2092
Adelaide - North	25-34	M	0	25320
Adelaide - North	25-34	M	1	3537
Adelaide - North	35-44	F		1415
Adelaide - North	35-44	F	0	20093
Adelaide - North	35-44	F	1	5967
Adelaide - North	35-44	M		1879
Adelaide - North	35-44	M	0	21924
Adelaide - North	35-44	M	1	4315
Adelaide - North	45-54	F		1409
Adelaide - North	45-54	F	0	21657
Adelaide - North	45-54	F	1	4972
Adelaide - North	45-54	M		1691
Adelaide - North	45-54	M	0	21543
Adelaide - North	45-54	M	1	4209
Adelaide - North	55-64	F		1342
Adelaide - North	55-64	F	0	19111
Adelaide - North	55-64	F	1	4110
Adelaide - North	55-64	M		1387
Adelaide - North	55-64	M	0	18302
Adelaide - North	55-64	M	1	3410
Adelaide - North	65-74	F		1348
Adelaide - North	65-74	F	0	13487
Adelaide - North	65-74	F	1	3890
Adelaide - North	65-74	M		1175
Adelaide - North	65-74	M	0	12416
Adelaide - North	65-74	M	1	3224
Adelaide - North	75-84	F		1274
Adelaide - North	75-84	F	0	8121
Adelaide - North	75-84	F	1	1405
Adelaide - North	75-84	M		946
Adelaide - North	75-84	M	0	6658
Adelaide - North	75-84	M	1	1292
Adelaide - North	85+	F		670
Adelaide - North	85+	F	0	3995
Adelaide - North	85+	F	1	244
Adelaide - North	85+	M		422
Adelaide - North	85+	M	0	2396
Adelaide - North	85+	M	1	193
Adelaide - South	15-19	F		575
Adelaide - South	15-19	F	0	7467
Adelaide - South	15-19	F	1	2593
Adelaide - South	15-19	M		646
Adelaide - South	15-19	M	0	8197
Adelaide - South	15-19	M	1	2045
Adelaide - South	20-24	F		537
Adelaide - South	20-24	F	0	8209
Adelaide - South	20-24	F	1	2533
Adelaide - South	20-24	M		552
Adelaide - South	20-24	M	0	8806
Adelaide - South	20-24	M	1	1948
Adelaide - South	25-34	F		1110
Adelaide - South	25-34	F	0	17719
Adelaide - South	25-34	F	1	4103
Adelaide - South	25-34	M		1164
Adelaide - South	25-34	M	0	17533
Adelaide - South	25-34	M	1	3166
Adelaide - South	35-44	F		1020
Adelaide - South	35-44	F	0	15964
Adelaide - South	35-44	F	1	6370
Adelaide - South	35-44	M		1129
Adelaide - South	35-44	M	0	16763
Adelaide - South	35-44	M	1	4447
Adelaide - South	45-54	F		1081
Adelaide - South	45-54	F	0	17371
Adelaide - South	45-54	F	1	6100
Adelaide - South	45-54	M		1179
Adelaide - South	45-54	M	0	16805
Adelaide - South	45-54	M	1	4937
Adelaide - South	55-64	F		1176
Adelaide - South	55-64	F	0	17854
Adelaide - South	55-64	F	1	5207
Adelaide - South	55-64	M		1206
Adelaide - South	55-64	M	0	16221
Adelaide - South	55-64	M	1	4464
Adelaide - South	65-74	F		1286
Adelaide - South	65-74	F	0	12626
Adelaide - South	65-74	F	1	5161
Adelaide - South	65-74	M		1077
Adelaide - South	65-74	M	0	11818
Adelaide - South	65-74	M	1	4287
Adelaide - South	75-84	F		1154
Adelaide - South	75-84	F	0	7282
Adelaide - South	75-84	F	1	2069
Adelaide - South	75-84	M		866
Adelaide - South	75-84	M	0	5906
Adelaide - South	75-84	M	1	1775
Adelaide - South	85+	F		914
Adelaide - South	85+	F	0	5191
Adelaide - South	85+	F	1	434
Adelaide - South	85+	M		494
Adelaide - South	85+	M	0	2761
Adelaide - South	85+	M	1	344
Adelaide - West	15-19	F		377
Adelaide - West	15-19	F	0	4727
Adelaide - West	15-19	F	1	1199
Adelaide - West	15-19	M		481
Adelaide - West	15-19	M	0	5096
Adelaide - West	15-19	M	1	996
Adelaide - West	20-24	F		421
Adelaide - West	20-24	F	0	5951
Adelaide - West	20-24	F	1	1527
Adelaide - West	20-24	M		437
Adelaide - West	20-24	M	0	6411
Adelaide - West	20-24	M	1	1239
Adelaide - West	25-34	F		877
Adelaide - West	25-34	F	0	13252
Adelaide - West	25-34	F	1	2857
Adelaide - West	25-34	M		961
Adelaide - West	25-34	M	0	13550
Adelaide - West	25-34	M	1	2330
Adelaide - West	35-44	F		718
Adelaide - West	35-44	F	0	10736
Adelaide - West	35-44	F	1	3237
Adelaide - West	35-44	M		837
Adelaide - West	35-44	M	0	11503
Adelaide - West	35-44	M	1	2440
Adelaide - West	45-54	F		777
Adelaide - West	45-54	F	0	11789
Adelaide - West	45-54	F	1	3243
Adelaide - West	45-54	M		908
Adelaide - West	45-54	M	0	12047
Adelaide - West	45-54	M	1	2646
Adelaide - West	55-64	F		778
Adelaide - West	55-64	F	0	10992
Adelaide - West	55-64	F	1	2667
Adelaide - West	55-64	M		764
Adelaide - West	55-64	M	0	10530
Adelaide - West	55-64	M	1	2175
Adelaide - West	65-74	F		788
Adelaide - West	65-74	F	0	7812
Adelaide - West	65-74	F	1	2194
Adelaide - West	65-74	M		728
Adelaide - West	65-74	M	0	7094
Adelaide - West	65-74	M	1	1893
Adelaide - West	75-84	F		781
Adelaide - West	75-84	F	0	5939
Adelaide - West	75-84	F	1	978
Adelaide - West	75-84	M		554
Adelaide - West	75-84	M	0	4353
Adelaide - West	75-84	M	1	864
Adelaide - West	85+	F		756
Adelaide - West	85+	F	0	3745
Adelaide - West	85+	F	1	219
Adelaide - West	85+	M		368
Adelaide - West	85+	M	0	2122
Adelaide - West	85+	M	1	157
Barossa - Yorke - Mid North	15-19	F		308
Barossa - Yorke - Mid North	15-19	F	0	1848
Barossa - Yorke - Mid North	15-19	F	1	811
Barossa - Yorke - Mid North	15-19	M		364
Barossa - Yorke - Mid North	15-19	M	0	2128
Barossa - Yorke - Mid North	15-19	M	1	792
Barossa - Yorke - Mid North	20-24	F		155
Barossa - Yorke - Mid North	20-24	F	0	1557
Barossa - Yorke - Mid North	20-24	F	1	573
Barossa - Yorke - Mid North	20-24	M		122
Barossa - Yorke - Mid North	20-24	M	0	1796
Barossa - Yorke - Mid North	20-24	M	1	599
Barossa - Yorke - Mid North	25-34	F		289
Barossa - Yorke - Mid North	25-34	F	0	3443
Barossa - Yorke - Mid North	25-34	F	1	1462
Barossa - Yorke - Mid North	25-34	M		356
Barossa - Yorke - Mid North	25-34	M	0	3563
Barossa - Yorke - Mid North	25-34	M	1	1207
Barossa - Yorke - Mid North	35-44	F		346
Barossa - Yorke - Mid North	35-44	F	0	3245
Barossa - Yorke - Mid North	35-44	F	1	2430
Barossa - Yorke - Mid North	35-44	M		408
Barossa - Yorke - Mid North	35-44	M	0	3517
Barossa - Yorke - Mid North	35-44	M	1	1759
Barossa - Yorke - Mid North	45-54	F		459
Barossa - Yorke - Mid North	45-54	F	0	4590
Barossa - Yorke - Mid North	45-54	F	1	2697
Barossa - Yorke - Mid North	45-54	M		528
Barossa - Yorke - Mid North	45-54	M	0	4844
Barossa - Yorke - Mid North	45-54	M	1	2263
Barossa - Yorke - Mid North	55-64	F		580
Barossa - Yorke - Mid North	55-64	F	0	5170
Barossa - Yorke - Mid North	55-64	F	1	2861
Barossa - Yorke - Mid North	55-64	M		636
Barossa - Yorke - Mid North	55-64	M	0	5643
Barossa - Yorke - Mid North	55-64	M	1	2512
Barossa - Yorke - Mid North	65-74	F		647
Barossa - Yorke - Mid North	65-74	F	0	3841
Barossa - Yorke - Mid North	65-74	F	1	2728
Barossa - Yorke - Mid North	65-74	M		675
Barossa - Yorke - Mid North	65-74	M	0	4465
Barossa - Yorke - Mid North	65-74	M	1	2372
Barossa - Yorke - Mid North	75-84	F		501
Barossa - Yorke - Mid North	75-84	F	0	2285
Barossa - Yorke - Mid North	75-84	F	1	1121
Barossa - Yorke - Mid North	75-84	M		435
Barossa - Yorke - Mid North	75-84	M	0	2227
Barossa - Yorke - Mid North	75-84	M	1	965
Barossa - Yorke - Mid North	85+	F		311
Barossa - Yorke - Mid North	85+	F	0	1468
Barossa - Yorke - Mid North	85+	F	1	217
Barossa - Yorke - Mid North	85+	M		200
Barossa - Yorke - Mid North	85+	M	0	840
Barossa - Yorke - Mid North	85+	M	1	156
South Australia - Outback	15-19	F		279
South Australia - Outback	15-19	F	0	1370
South Australia - Outback	15-19	F	1	540
South Australia - Outback	15-19	M		311
South Australia - Outback	15-19	M	0	1523
South Australia - Outback	15-19	M	1	522
South Australia - Outback	20-24	F		226
South Australia - Outback	20-24	F	0	1577
South Australia - Outback	20-24	F	1	418
South Australia - Outback	20-24	M		362
South Australia - Outback	20-24	M	0	1665
South Australia - Outback	20-24	M	1	417
South Australia - Outback	25-34	F		500
South Australia - Outback	25-34	F	0	3359
South Australia - Outback	25-34	F	1	1355
South Australia - Outback	25-34	M		825
South Australia - Outback	25-34	M	0	3648
South Australia - Outback	25-34	M	1	1048
South Australia - Outback	35-44	F		404
South Australia - Outback	35-44	F	0	2668
South Australia - Outback	35-44	F	1	1728
South Australia - Outback	35-44	M		672
South Australia - Outback	35-44	M	0	3162
South Australia - Outback	35-44	M	1	1311
South Australia - Outback	45-54	F		500
South Australia - Outback	45-54	F	0	3461
South Australia - Outback	45-54	F	1	1671
South Australia - Outback	45-54	M		707
South Australia - Outback	45-54	M	0	3872
South Australia - Outback	45-54	M	1	1577
South Australia - Outback	55-64	F		525
South Australia - Outback	55-64	F	0	3360
South Australia - Outback	55-64	F	1	1449
South Australia - Outback	55-64	M		638
South Australia - Outback	55-64	M	0	3778
South Australia - Outback	55-64	M	1	1434
South Australia - Outback	65-74	F		384
South Australia - Outback	65-74	F	0	2266
South Australia - Outback	65-74	F	1	1296
South Australia - Outback	65-74	M		486
South Australia - Outback	65-74	M	0	2573
South Australia - Outback	65-74	M	1	1107
South Australia - Outback	75-84	F		310
South Australia - Outback	75-84	F	0	1305
South Australia - Outback	75-84	F	1	504
South Australia - Outback	75-84	M		312
South Australia - Outback	75-84	M	0	1278
South Australia - Outback	75-84	M	1	422
South Australia - Outback	85+	F		207
South Australia - Outback	85+	F	0	708
South Australia - Outback	85+	F	1	108
South Australia - Outback	85+	M		106
South Australia - Outback	85+	M	0	444
South Australia - Outback	85+	M	1	75
